година	jaar
одлична	excellent
службеници	tellers
празнина	void
празнина	gap
создадено	gegenereerde
создадено	gegenereer
создадено	geskep
бостон	boston
исламски	islamitiese
кенеди	jfk
кенеди	kennedy
фатих	fatih
сабота	saterdag
адвокат	prokureur
адвокат	dronkbestuur
обврска	swyg
обврска	verpligting
обврска	verbintenis
обврска	commitment
оддели	departemente
купи	koop
зголемен	toegeneem
зголемен	verhoogde
демократски	demokratiese
балкански	balkan
математичка	wiskundige
дефинирани	gedefinieer
дефинирани	omskryf
дефинирани	gedefinieër
произведени	vervaardig
произведени	geproduseer
деценија	dekade
тајланд	thailand
џерси	jersey
листи	lyste
обвинет	gehef
обвинет	volgelaai
противници	teenstanders
глаголи	werkwoorde
шри	sri
нацистичка	nazi
пријателски	vriendelik
стоки	goedere
холандскиот	hollandse
холандскиот	nederlands
сиднеј	sydney
јасна	skoonmaak
јасна	skoon
застанал	opgehou
застанал	gestop
застанал	gestaak
даноци	belastings
претпоставка	assumption
корен	stam
корен	root
божица	godin
задоволство	tevredenheid
задоволство	plesier
денис	denise
денис	dennis
денис	denis
уништен	vernietig
невозможно	onmoontlik
порталот	portal
развие	ontwikkel
чување	storing
чување	keeping
непознато	onbekend
лук	luke
лук	lukas
лук	knoffel
камп	kamp
програмирање	programmering
месечина	moonlight
месечина	maan
концертот	konsert
цареви	keisers
црковни	hymns
коските	bones
коските	bene
ориентација	oriëntasie
реалноста	realiteit
реалноста	werklikheid
обичен	gewoon
обичен	eenvoudig
обичен	gewoon
обичен	gemeen
обичен	common
обичен	gemeenskaplike
кока	coke
кока	coca
осма	eighth
мануел	manuel
економист	ekonoom
барајќи	verlang
дневно	daaglikse
струи	currents
базел	basel
цврсто	soliede
цврсто	solied
столбови	pilare
столбови	kolomme
тронот	throne
словенечки	sloweens
мол	mol
мол	mol
десетина	dosyne
салвадор	salvador
сребрени	silwer
огромно	huge
огромно	vast
окото	oog
лингвистика	taalkunde
надворешен	eks
надворешен	eksterne
испратени	gestuur
филаделфија	philadelphia
палеолог	paleologus
австриски	oostenrykse
натпреваруваат	meeding
годишнината	herdenking
сама	alleen
ефикасност	doeltreffendheid
ефикасност	doeltreffendheid
талент	talent
поема	gediggie
поема	gedig
повредени	verwond
повредени	slagting
повредени	beserings
домашна	domestic
домашна	huishoudelike
домашна	huiswerk
емисии	vertonings
емисии	programme
овци	skaap
картички	kaarte
еволуција	evolusie
еволуција	evolution
сараево	sarajevo
зони	sones
комора	chamber
носорог	renoster
носорог	rhino
претпријатие	onderneming
уништена	vernietig
крајбрежје	coasts
крајбрежје	kus
крајбрежје	kuslyn
заговор	stip
заговор	conspiracy
настануваат	aangegaan
чаршија	bazaar
кора	cora
фирма	vas
тигар	tier
тигар	tiger
оливер	oliver
душан	dušan
екернферде	eckernförde
вилсон	wilson
пара	pare
пара	parra
пара	para
возел	gedryf
возел	gery
материјата	materie
дигитални	digitale
дигитални	digital
правна	wettig
правна	legal
павел	pavel
достапен	beskikbaar
густав	gustav
обединети	vereenigde
обединети	united
обединети	verenigde
деветта	ninth
дрвени	wooden
бомба	bomb
бомба	bom
одмазда	wraak
одмазда	revenge
примен	ontvang
дијаграм	diagram
православен	ortodokse
интересно	interessant
фишер	fisher
фишер	fischer
образовни	opvoedkundige
конвенција	konvensie
конвенција	convention
квадратен	vierkantig
квадратен	vierkant
квадратен	vierkantige
грофот	tel
гордон	gordon
сибир	siberië
геј	homoseksuele
геј	gay
внимателно	sorgvuldig
внимателно	versigtig
најстарата	oudste
испитувања	toetse
инфекција	infeksie
ракомет	handbal
валтер	walther
валтер	walter
спор	dispuut
спор	geskil
ман	mann
чарли	charlie
комунистичка	kommunistiese
знаења	kennis
изградено	opgerig
агенти	agente
поразени	verslaan
полн	vol
полн	volle
множина	meervoud
реконструкција	herbou
реконструкција	heropbou
крим	krim
подалеку	weg
обичните	gewoon
криминал	misdaad
позади	agter
триесет	dertig
месецот	maand
персонал	personeel
персонал	staff
сексуална	seksuele
биро	bureau
биро	lessenaar
способен	bekwame
поднесе	dien
развиено	ontwikkel
насловен	getiteld
насловен	geregtig
еванс	evans
низок	lae
хокеј	hokkie
прифаќање	aanvaarding
режисери	direkteure
германците	duitsers
станувајќи	becoming
долу	ondertoe
долу	neer
долу	af
пештерата	cave
пештерата	grot
персиски	persies
персиски	persiese
повикан	ontbied
адаптација	aanpassing
насловена	getiteld
насловена	geregtig
ентони	anthony
адреси	adresse
адреси	urls
знаењето	kennis
првобитно	oorspronklik
механизми	meganismes
концентрација	konsentrasie
концентрација	studierigting
легенди	legends
нога	voet
господар	meester
закани	dreigemente
свето	heilig
свето	heilige
свето	holy
интеграција	integrasie
интеграција	integrating
швајцарски	swiss
швајцарски	switserse
швајцарски	sweedse
еквадор	ecuador
азот	stikstof
саган	sagan
носители	diensverskaffers
проза	prosa
танзанија	tanzanië
бројните	numerous
новинари	joernaliste
закажано	geskeduleerde
закажано	geskeduleer
закажано	afspraak
арапите	arabiere
убава	mooi
неопходно	nodige
ограничување	beperk
ограничување	constraint
шангај	shanghai
стакло	glas
дарвин	darwin
лев	lev
изведби	optredes
отпорот	weerstand
апостоли	apostles
подлога	agtergrond
нападнат	aangeval
уништи	verwoes
уништи	vernietig
летови	vlugte
принцезата	prinses
интервенција	intervensie
интервенција	broodnodige
џеј	jay
метро	subway
метро	metro
гаврил	gabriel
младост	jeug
дефинирана	gedefinieer
дефинирана	omskryf
дефинирана	gedefinieër
означени	gemerk
леополд	leopold
неуспех	vaal
неуспех	faal
неуспех	fail
неуспех	mislukking
мирис	reuk
мирис	ruik
мирис	aroma
канадски	kanadese
канадски	kanadees
проверка	check
проверка	tsjeggië
проверка	kontroleer
чука	beats
чука	slae
ќерки	daughters
зазеле	invallende
животи	lewens
гватемала	guatemala
шеќер	suiker
оперативни	werkende
оперативни	operasionele
мода	fashion
мода	mode
мода	modes
насловната	toemaak
насловната	omslag
насловната	omhulsel
заклучок	aangaan
сребрен	silwer
плажа	strand
сметки	rekeninge
хелсинки	helsinki
подготовките	voorbereidings
патрик	patrick
херои	heroes
херои	helde
доминација	dominansie
натпреварувачи	mededingers
темно	donker
подели	skei
подели	verdeel
бројки	syfers
бројки	figure
бројки	getalle
бројки	nommers
кирилица	cyrillies
комерцијални	kommersiële
комерцијални	kommersieel
општества	bybelgenootskappe
марио	mario
резолуција	resolusie
подвид	subspesie
препорачува	beveel
пен	penn
пен	pen
астрономија	sterrekunde
привлече	teken
привлече	lok
привлече	drew
печка	stoof
наменета	bedoel
буџет	begroting
нормална	normale
нормална	normal
нормална	normaal
додатоци	ekstras
додатоци	bykomstighede
додатоци	aanvullings
копија	kopieer
копија	bokant
копија	kopiereg
доцна	laat
боцвана	botswana
платформа	platform
дневник	dagboek
ориз	rys
бајазит	bajezid
началник	chief
началник	kommissaris
монтреал	montreal
фра	fra
мешање	steuring
мешање	inmenging
мешање	inmenging
форд	ford
пречки	hindernisse
цртежи	tekeninge
цртежи	kunswerk
кат	vloer
кат	floor
комерцијален	kommersiële
комерцијален	kommersieel
признавање	herkenning
коефициент	koëffisiënt
втори	sekondes
втори	sekonde
удари	blows
елен	takbokke
елен	takbok
елен	ellen
нарече	termed
забелешка	nota
забелешка	aantekeninge
умре	gesterf
умре	oorlede
најмала	kleinste
најмала	oorleg
мускулите	spiere
организам	organisme
мајстори	masters
арнолд	arnold
григориј	gregory
григориј	gregorius
механички	mechanical
механички	meganiese
сара	sarah
сара	sara
откриено	ontdekte
пресметка	berekening
пресметка	reken
предности	voordele
могила	holm
приштина	pristina
селим	selim
купола	dome
доделување	toewysing
последиците	knyp
последиците	gevolge
собир	rally
собир	saamtrek
собир	byeenkoms
спогодба	verdrag
распадот	disintegration
резерва	webbediener
резерва	gereserveer
резерва	reserveer
резерва	bespreek
убаво	lekker
убаво	oulike
убаво	nice
греј	grys
греј	grys
греј	grey
лопез	lopez
лопез	lopez
верата	geloof
корпус	corpus
корпус	korps
монголски	mongoolse
класика	classics
класика	klassieke
класика	klassiek
класика	klassieke
извршени	begaan
спиење	slaap
спиење	slapende
спиење	slaap
кери	kerry
кери	gary
кери	carrie
експедиција	ekspedisie
производители	producers
производители	vervaardigers
негативно	negatiewe
негативно	negatief
раси	races
прекар	bynaam
гага	gaga
затвореници	gevangenes
сиромашните	poor
сиромашните	arme
сиромашните	swak
сиромашните	armes
популарно	gewild
популарно	gewilde
популарно	gewild
популарно	neigings
туристи	toeriste
туристи	tourists
младински	jeug
судии	regters
слем	slam
хебрејски	hebreeus
женева	geneva
галија	cisalpina
покриени	gedek
јупитер	jupiter
подем	opkoms
опашка	stert
опаѓање	weier
опаѓање	verminder
мит	mit
митрополитот	metropolitaanse
митрополитот	metropolitan
табла	tablet
морган	morgan
мачки	katte
мачки	cats
истражува	verken
цврста	soliede
цврста	solied
холмс	holmes
инвестиции	belegging
инвестиции	beleggings
потврдено	bevestigde
потврдено	bevestig
потврдено	geverifieer
алабама	alabama
логички	logies
логички	logiese
дени	danny
референдум	referendum
тренд	trend
тренд	tendens
тренд	neiging
специјалист	specialist
специјалист	deskundige
храброст	moed
историчарите	historians
подготвени	herlaai
подготвени	gereed
египетски	egiptiese
релативност	relatiwiteit
откритие	ontdekking
откритие	discovery
пола	paula
пола	half
хјустон	houston
доверба	sekerheid
доверба	vertroue
доверба	trust
доверба	vertrou
шумски	woud
шумски	bos
бразилски	brasiliaanse
челик	staal
интеракција	wisselwerking
интеракција	betrokkenheid
интеракција	interaksie
дама	checkers
дама	dame
дама	lady
литературни	literêre
ниедна	beweeg
ниедна	reflekteer
италијанска	italiaanse
италијанска	italiaans
однапред	vorder
душа	siel
лебед	swan
лебед	swaan
џери	gerry
џери	jerry
ресторани	restaurante
ирина	irene
ирина	irina
декларација	verklaring
пласманот	wêreldranglys
канцелар	chancellor
оперативен	werkende
оперативен	operasionele
индустриска	industrial
индустриска	industriële
протести	betoging
протести	protes
зевс	zeus
парче	stuk
парче	stukkie
алексеј	aleksei
атентатот	sluipmoord
телефон	foon
телефон	phone
телефон	telefoon
експеримент	eksperimenteer
експеримент	eksperiment
бргу	vinnig
бргу	vinnige
еди	eddie
еди	edi
еди	eddy
расказ	berig
патувања	reise
патувања	reis
патувања	journeys
патувања	reise
патувања	uitstappies
патувања	reis
долен	laer
долен	kleinletters
долен	verlaag
долен	sagter
долен	elektrisiteit
долен	bodem
долен	onder
долен	onderkant
долен	bottom
лоциран	geleë
максимална	maksimum
заслуги	merit
последни	last
последни	laas
последни	laaste
последни	jongste
цевка	pyp
тврдења	eise
бин	blik
бин	boontjie
бин	bean
единаесет	elf
врти	spinning
бик	bul
бик	taurus
бик	bull
били	billy
диего	diego
чаплин	chaplin
антика	antique
антика	antiquity
кабел	kabel
фреквенции	frekwensies
обични	gewoon
гледање	kyk
модерен	modern
модерен	moderne
претвора	omskakel
бон	bonn
бон	bon
нигерија	nigerië
нигерија	nigeria
хил	heuwel
хил	hill
издавач	uitgewer
воведена	ingestel
ветер	wind
јамајка	jamaika
леопард	luiperd
бруто	walglik
бруто	bruto
лутер	luther
фејсбук	facebook
квебек	quebec
амбасада	ambassade
амбасада	embassy
масачусетс	massachusetts
народните	folk
даблин	dublin
работно	werk
работно	job
работно	werkie
работно	werk
рајан	ryan
валенсија	valencia
остин	austen
остин	austin
крајна	ultimate
гостин	gas
кеш	kas
кеш	cache
кеш	kontant
хусеин	hoesein
истрага	ondersoek
соби	kamers
соби	rooms
холивуд	hollywood
арм	arm
инфекции	infeksies
пердуви	vere
трансформација	transformasie
трансформација	transformeer
прозорец	venster
прозорец	kykers
почнаа	aanvang
одговорил	antwoorde
мускули	spiere
мускули	spier
произлегуваат	agterstewe
ревизија	oudit
ревизија	hersiening
пештера	cave
пештера	grot
негативен	negatiewe
негативен	negatief
конструкции	konstruksies
конструкции	konstruksies
стан	woonstel
хор	koor
роб	slaaf
роб	den
рачно	handleiding
рачно	handmatige
рачно	hand
рачно	manual
рачно	januarie
рачно	eiehandig
чист	suiwer
чист	skoon
одговорна	verantwoordelik
злоупотреба	misbruik
алберто	alberto
шампионат	championship
циклуси	cycles
комнин	komnenos
даре	durf
даре	waag
здруженија	assosiasies
здруженија	verenigings
ренесанса	renaissance
казни	strafskoppe
казни	sinne
казни	punishment
казни	boetes
штутгарт	stuttgart
зеленчук	groente
плодови	fruits
додаток	optel
додаток	byvoeging
додаток	addendum
додаток	supplement
зависни	afhanklik
сними	opgeneem
еколошки	environmental
апликација	aansoek
апликација	toepassings
апликација	toepassing
апликација	toepassing
емиграција	emigrasie
скок	spring
лизгање	skating
спречување	voorkom
спречување	voorkoming
придонесува	contributes
ниш	nis
франческо	francesco
индивидуална	individuele
индивидуална	individu
индијана	indiana
постара	ouer
подготвен	herlaai
подготвен	gereed
епир	epirus
лацио	latium
пловдив	plovdiv
добивка	versterking
партнери	vennote
чашка	koppie
чашка	beker
жлезди	kliere
победниците	wenners
директорот	prinsipaal
белешки	notas
субјекти	vakke
песок	sand
длабока	diep
самоубиство	selfmoord
северозападна	noordwestelike
северозападна	noordwes
неапол	napels
премиера	premiere
њутн	newton
зелени	groen
фолк	folk
леонард	leonard
сем	sam
прием	ontvangs
куранот	koran
чад	chad
чад	smoke
подеднакво	eweredig
авторитет	gesag
авторитет	owerheid
главното	hoof
петре	jesse
тврдење	eis
принцеза	prinses
подигната	verhoogde
подигната	opgerig
сончеви	sunny
сончеви	sonnige
сончеви	sonnig
парсонс	parsons
играње	dans
играње	speel
помина	verby
помина	geslaag
перформанси	werkverrigting
перформанси	prestasie
перформанси	opvoering
економско	ekonomiese
прекин	insert
прекин	onderbreek
прекин	suspensie
урбан	urban
урбан	stedelike
јоаким	joachim
допир	touch
допир	aanraking
квадрат	vierkantig
квадрат	vierkant
квадрат	vierkantige
пријателство	vriendskap
потврда	bevestiging
суштество	diertjie
човечка	menslik
човечка	mens
абу	aboe
абу	abu
следејќи	volg
цврсти	soliede
цврсти	solied
делегати	afgevaardigdes
вклучување	insluiting
фолклор	folklore
атентат	sluipmoord
позитивна	positiewe
позитивна	positief
управник	warden
либан	libanon
кралства	koninkryke
дискусии	besprekings
дискусии	bespreking
реклами	advertensies
реклами	reklame
најстар	oudste
блог	blog
блог	webjoernaal
андора	andorra
животински	dier
фузија	fusie
автопат	hoofweg
автопат	grootpad
автопат	highway
атлетика	atletiek
јосип	josip
кино	kino
кино	flieks
кино	rolprente
кино	movies
кино	cinema
комуникации	kommunikasie
комуникации	kommunikasie
крзно	pels
белгиски	belgiese
наврати	geleenthede
норвешки	no
телефони	fone
ткива	tissues
ким	kim
дополнителен	addisionele
дополнителен	bykomende
слаб	swak
јулија	joelia
јулија	magda
јулија	julia
јулија	juliet
интервал	interval
морис	morris
морис	maurice
производител	vervaardiger
производител	producer
производител	vervaardiger
норми	norme
поделено	ingedeel
изведен	gebring
изведен	uitgevoer
мичиген	michigan
комунистички	kommunistiese
секојдневниот	alledaagse
избега	ontsnap
чека	gewag
претпоставки	vermoede
претпоставки	assumptions
банкарски	banking
знаел	knew
знаел	geweet
вегетација	plantegroei
ернест	ernest
противникот	teenstander
коалиција	koalisie
јони	johnny
ознаки	merkers
ознаки	etiket
мобилни	selfoon
правдата	geregtigheid
правдата	justice
правдата	justisie
тешкотии	swaarkry
тотенхем	tottenham
екстремно	verskriklik
екстремно	uiters
екстремно	vreeslik
екстремно	uiters
екстремно	extreme
задолжително	vereiste
задолжително	benodigde
задолжително	benodig
задолжително	vereis
задолжително	verpligtend
заробени	sukkel
заробени	vasgevang
заробени	vasgekeer
фанови	fans
фанови	bewonderaars
фанови	aanhangers
впрочем	besides
разговори	gesprekke
стандардна	standaard
рон	ron
додадени	bygevoeg
исполни	ontmoet
дебата	debate
дебата	debat
далечина	afstand
чевли	skoene
социологија	sosiologie
гени	genes
џорџија	georgië
џорџија	georgia
уредувањето	redigeer
уредувањето	verstrek
уредувањето	redigering
уредувањето	wysiging
ракопис	handskrif
ракопис	manuscript
вистинско	regte
вистинско	egte
транскрипција	transkripsie
вајт	wyatt
вајт	white
католичка	katolieke
католичка	katoliek
библиотеки	biblioteke
загрозени	bedreigde
загрозени	gedreig
загрозени	bedreig
професија	beroep
тренерот	afrigter
лак	arc
лак	boog
керамика	keramiek
маргарет	margaret
дамјан	damien
латиница	latyns
елиот	elliott
елиот	eliot
елиот	elliot
градоначалникот	burgemeester
цевки	pype
физичко	gimnasium
физичко	fisiese
физичко	fisieke
разбере	verstaan
поширока	wyer
поширока	breër
бавно	stadig
астероид	asteroïde
кристина	christina
кристина	kristina
кристина	christine
кристина	cristina
кантри	country
кантри	land
федерацијата	federasie
прости	vergewe
мета	meta
мета	teiken
бартон	burton
бартон	barton
педро	pedro
поетски	poësie
барале	verlang
вежби	oefeninge
специфична	spesifiek
специфична	spesifieke
рига	riga
ланка	lanka
скулптури	sculpture
скулптури	beeldhouwerk
вајмар	weimar
брзини	ratte
фауна	fauna
реални	realistiese
социјално	maatskaplike
социјално	sosiale
социјално	sosiaal
лихтенштајн	liechtenstein
слуша	listening
погон	propulsion
едноставна	eenvoudige
едноставна	eenvoudig
прифатено	aanvaarde
прифатено	aanvaar
пребарување	soek
пребарување	search
пребарување	deursoek
обновување	hernuwing
витенберг	wittenberg
пченка	mielie
пченка	mielies
пченка	koring
пченка	mielie
банди	bundy
плазма	plasma
палма	palma
старост	ouderdom
мелбурн	melbourne
инспириран	besiel
инспириран	geïnspireer
идеологија	ideologie
циа	cia
циа	cla
телефонски	telefoon
ослободени	bevry
мртов	dooie
мртов	dood
одра	oder
роднина	relatief
роднина	relatiewe
роднина	niggie
роднина	neef
покасно	later
свис	suisse
вештина	vaardigheid
мачка	kat
трансакции	transaksie
трансакции	transaksies
регионален	streek
немири	onrus
немири	oproer
оддалечен	afgeleë
оддалечен	remote
складирање	berging
палермо	palermo
буенос	buenos
века	centuries
трофеј	trofee
академик	akademiese
академик	akademies
слаба	swak
термини	bepalings
термини	voorwaardes
змии	snakes
ракописи	manuscripts
ракописи	manuscript
оддалечено	afgeleë
оддалечено	remote
диви	wildernis
диви	wild
диви	wilde
диви	savage
гувернерот	goewerneur
хотели	hotelle
хотели	hotels
северот	noorde
северот	noord
кара	kara
кара	cara
прослави	vieringe
прослави	gevier
капетанот	kaptein
болоња	bologna
живите	leef
живите	tuiste
директори	direkteure
директори	prinsipale
омраза	haat
урбани	urban
урбани	stedelike
поморски	naval
поморски	maritieme
забрзување	versnelling
терористички	terroriste
диско	disco
владите	regerings
банкарство	banking
специфичен	spesifiek
специфичен	spesifieke
иствуд	eastwood
сектори	sektore
каеда	kaïda
судбина	destiny
судбина	lot
судбина	fate
гана	ghana
креирање	skep
креирање	skepping
јадења	disse
сопственици	eienaars
применета	toegepas
применета	aangewend
полни	vol
полни	volle
репутација	reputasie
капија	hek
споменат	genoem
ридови	hills
пареа	steam
ограничено	beperkte
ограничено	beperk
ограничено	beperk
реалност	realiteit
реалност	werklikheid
бременоста	swangerskap
напор	poging
напор	moeite
помогна	gehelp
непал	nepal
падне	herfs
падне	val
одобрување	goedkeuring
татковина	moederland
татковина	bantoestan
татковина	bekers
дестинации	bestemmings
теза	thesis
професионално	professioneel
професионално	professionele
мебел	meubels
мебел	meubelstuk
габриел	gabriel
габриел	gabrielle
тренинг	oefening
воз	trein
аирес	aires
вклучено	ingesluit
емитување	uitgesaai
емитување	uitsending
емитување	uitsaai
емитување	uitsaai
инженери	engineers
прецизно	akkurate
прецизно	akkuraat
прецизно	akkuraat
прецизно	noukeurig
ираклиј	heraclius
возење	rit
возење	ride
возење	bestuur
возење	driving
невработеност	werkloosheid
каиро	kaïro
брзи	vinnig
брзи	vinnige
паркер	parker
засилување	versterkings
засилување	rugsteun
максим	maksim
максим	maximus
максим	maxim
максим	maxime
предложи	voorgestelde
предложи	aanbevole
предложи	voorgestel
предложи	propose
комплетно	heeltemal
писателка	skrywer
писателка	outeur
масакрот	knee
масакрот	slagting
десетици	tiene
десетици	dosyne
придружба	entourage
придружба	escort
клиент	kliënt
типичен	tipiese
типичен	typical
просечно	gemiddelde
просечно	gemiddeld
загриженост	bekommernisse
загриженост	betref
загриженост	worry
загриженост	spreek
американци	americans
роденден	vakansie
роденден	agterstallig
роденден	verjaar
роденден	verjaarsdag
експлозија	vernietig
експлозија	ontploffing
славните	beroemde
прими	ontvang
непријател	vyand
глумица	aktrise
глумица	actress
железно	yster
апсолутна	absolute
дер	der
раб	rand
раб	kant
раб	edge
мисии	missions
камера	camera
камера	kamera
индивидуален	individuele
индивидуален	individu
ланд	grond
флеш	flits
флеш	flash
иконите	ikone
терминал	terminaal
нигер	niger
духови	geeste
духови	spirits
поблиску	nader
церемонија	ceremony
церемонија	seremonie
броз	broz
забелешки	remarks
забелешки	notas
ефикасно	doeltreffende
ефикасно	doeltreffend
ефикасно	effektief
ефикасно	doeltreffend
зелен	groen
злосторства	misdade
злосторства	misdrywe
археологија	argeologie
мирување	onaktief
мирување	luier
мирување	ledig
бијонсе	beyoncé
грин	greene
сфера	sfeer
живеалишта	habitats
живеалишта	huise
живеалишта	habitat
рог	rogue
рог	horing
католички	katolieke
католички	katoliek
прес	pers
прес	druk
убиства	slagting
убиства	moorde
почетоци	beginnings
судови	howe
податок	data
маска	masker
бунтот	mutiny
сива	grys
сива	grey
прогласи	verklaar
прогласи	aangekondig
прогласи	verklaring
жолто	yellow
фановите	fans
фановите	bewonderaars
фановите	aanhangers
измама	hoax
измама	poets
измама	deception
измама	bedrog
измама	bedrogspul
фантастика	fiksie
ситни	petty
роуз	roos
есеј	opstel
петнаесет	vyftien
петнаесет	vyftiende
готски	gotiese
покажала	gewys
возможно	moontlik
радост	vreugde
часовникот	horlosie
паул	paulus
паул	paul
мотив	motive
фокс	jakkals
фокс	fox
варијација	variasie
бронзени	brons
можен	moontlik
поток	stroom
блејк	blake
гијом	guillaume
буш	bush
квалификации	kwalifikasies
бруклин	brooklyn
регент	regent
помлад	jonger
спроти	regoor
спроти	oorkant
размери	eweredigheid
магија	toor
магија	magic
забележана	spotted
забележана	gevlekte
четврток	donderdag
нормален	normale
нормален	normal
нормален	normaal
половите	geslag
грозје	druiwe
грозје	druiwe
експерти	deskundiges
експерти	kundiges
експерти	kenners
експерти	experts
трговец	handelaar
трговец	dealer
гери	gerry
гери	gary
традиционален	tradisioneel
традиционален	tradisionele
бари	bari
офанзива	aanstootlik
неуспехот	mislukking
органите	organe
потези	skuiwe
поеми	poems
поеми	gedigte
грлото	keel
малцинство	minority
акти	dade
одбранбен	verdedigende
визија	visie
хауард	howard
петок	vrydag
рубе	roubaix
шон	shawn
шон	shaun
шон	sean
капела	kapel
капела	chapel
феликс	felix
стратегии	strategieë
ужива	geniet
интерфејс	koppelvlak
понатамошно	verdere
понатамошно	verder
гренланд	groenland
електрично	elektriese
електрично	elektriese
емили	emily
сериозна	ernstige
сериозна	ernstig
еврејско	joodse
еврејско	joods
сведочат	getuig
мешано	gemeng
мешано	gemengde
мешано	medley
хонг	hong
прозорци	windows
прозорци	vensters
тина	tina
гент	gant
реално	regte
реално	egte
глагол	werkwoord
придонесе	dra
карпа	cliff
карпа	rock
правно	legally
пренесе	stuur
пренесени	oorgedra
волумен	volume
проширена	uitgebreide
функционирање	funksionering
квантна	quantum
завршено	voltooi
завршено	afgehandel
завршено	voltooi
завршено	afgehandel
завршено	klaar
завршено	afgehandel
завршено	voltooi
завршено	gedoen
завршено	klaar
сплит	skei
хиерархија	hiërargie
будизмот	boeddhisme
најави	aangekondig
монте	monte
нуклеарни	nuclear
дестинација	bestemming
читателите	lesers
сирење	kaas
државник	statesman
одлуките	besluite
лоцирана	geleë
минерали	minerale
минерали	mineraal
засекогаш	verewig
робин	robin
робин	robyn
светла	helder
специјализирани	specialized
невис	nevis
дискови	skywe
реализира	realise
црви	worms
крилја	vlerke
крилја	vleuels
крилја	hordes
џонатан	jonathan
њукасл	newcastle
извршено	begaan
херберт	herbert
русите	russe
профит	profit
профит	winsgewende
профит	winsgewend
борусија	borussia
жанеиро	janeiro
дамки	ruimtes
дамки	kolle
болен	siek
мет	matt
унгарскиот	hongaarse
сервиси	dienste
вработување	jonger
вработување	employment
вработување	indiensneming
јасен	skoonmaak
јасен	skoon
апарат	camera
апарат	kamera
апарат	apparaat
медисон	madison
ментор	mentor
завршување	voltooiïng
шели	shelley
шели	shelly
стих	verse
мјанмар	mianmar
гарсија	garcia
гарсија	garcía
заем	lening
максимилијан	maksimiliaan
конзул	consul
капа	kappa
капа	cap
капа	hoed
капа	capa
микронезија	mikronesië
опција	opsie
гвајана	guyana
омега	omega
мешани	gemeng
мешани	gemengde
церемонијата	ceremony
церемонијата	seremonie
конфедерација	konfederasie
познавање	kennis
ленин	lenin
работен	werksaam
бокс	boks
зелено	groen
разновидност	verskeidenheid
разновидност	verskeidenheid
епоха	epog
јава	rides
јава	ritte
јава	java
моја	myne
балет	ballet
вечера	aandete
наполи	napels
наполи	napoli
наведено	gespesifiseer
наведено	spesifiseer
зачувана	gestoor
зачувана	geberg
осман	osman
презиме	van
присуствувале	bygewoon
обична	gewoon
обична	eenvoudig
вејн	wayne
крокодил	krokodil
драчево	connecticut
толкува	geïnterpreteer
надворешно	outdoor
надворешно	buite
надворешно	buitelug
надворешно	eks
надворешно	eksterne
луизијана	russies
луизијана	louisiana
кутии	bokse
кутии	kassies
купер	cooper
чичко	oom
верувал	believed
момчиња	seuns
убиец	moordenaar
убиец	killer
убиец	assassin
бери	barry
мермер	marmer
мермер	marble
жупанија	provinsie
жупанија	county
покана	uitnodiging
бирмингем	birmingham
слаби	swak
другари	buddies
другари	kamerade
другари	comrades
путин	putin
орландо	orlando
скулптура	sculpture
скулптура	beeldhouwerk
ветрови	winds
емануел	emanuel
емануел	emmanuel
брдо	heuwel
брдо	hill
трајно	permanente
трајно	permanent
трајно	permanent
еднаквост	gelykheid
племето	tribe
реченици	sinne
атланта	atlanta
мориња	seas
супстанци	stowwe
кампањи	veldtogte
преводи	vertalings
белег	markus
белег	merk
белег	mark
митови	mites
фелпс	phelps
астрономијата	sterrekunde
реагира	reageer
бомби	bomme
еврото	euro
конг	kong
орион	orion
орион	jagter
споени	saamvoeg
споени	saamgevoeg
комунизмот	kommunisme
уништувањето	tug
ефикасноста	doeltreffendheid
организатор	organiseerder
организатор	organiseerder
доделен	toegewys
доделен	toegeken
доделен	toegeskryf
негативна	negatiewe
негативна	negatief
забите	tande
верона	verona
перо	feather
илјада	duisend
кејт	kate
геометриски	geometriese
авторите	skrywers
авторите	outeurs
непозната	onbekend
ранет	verwond
ранет	slagting
дефиниции	definisies
ресторан	diner
ресторан	restourant
ресторан	restaurant
вили	willie
вили	villas
развод	egskeidings
развод	egskeiding
електроника	elektronika
предок	voorouer
подготовки	voorbereiding
подготовки	voorbereidings
гугл	google
кабли	kabels
конрад	conrad
конрад	konrad
подарок	hede
подарок	tans
подарок	voordra
подарок	teenwoordig
подарок	geskenk
дивината	wilderness
промет	sirkulasie
нега	omgee
интересни	interessant
предложени	voorgestelde
предложени	aanbevole
предложени	voorgestel
пирс	pierce
пирс	piers
беј	baai
беј	bay
сведоци	getuies
астон	aston
ројал	koninklike
ројал	royal
претседателски	presidensiële
дишење	asemhaling
стенли	stanley
сиера	sierra
секторот	munisipaliteit
четириесет	veertig
божество	godheid
опфатени	gedek
волфганг	wolfgang
возачите	drywers
возачите	bestuurders
возачите	aandrywer
тунел	tonnel
дијана	diana
дијана	diane
виртемберг	württemberg
молитва	gebed
посетеност	bywoning
признае	erken
признае	herken
динамика	dinamiese
динамика	omvattende
динамика	dynamics
динамика	momentum
огледало	weerspieël
огледало	spieël
огледало	spieëlbeeld
огледало	dupliseer
дигитален	digitale
дигитален	digital
узбекистан	oesbekistan
видеа	videos
пустината	woestyn
дигитална	digitale
дигитална	digital
