페르시아어	персийски
대략적인	приблизителни
대략적인	приблизително
대략적인	приблизителна
저널리즘	журналистика
저널리즘	журналистиката
조립	сглобени
텅스텐	волфрам
카불	кабул
앵글로	anglo
앵글로	англо
로사리오	росарио
장점	заслуги
장점	преимущества
장점	предимства
장점	предимство
장점	преимущество
오렌지색	оранжев
오렌지색	оранжева
오렌지색	оранжево
오렌지색	оранжеви
오렌지색	портокал
내시	неш
내시	наш
이륙	излитане
검사관	инспекторе
검사관	инспектор
등대	фара
등대	фар
제이콥	джейкъб
제이콥	якоб
제이콥	яков
차이콥스키	чайковски
우디	уди
던지기	хвърляне
던지기	хвърляне
던지기	хвърли
디럭스	луксозна
디럭스	делукс
브롱크스	бронкс
상상	въображението
상상	въображение
상상	въображаема
상상	въображаем
상상	въображаеми
상상	представял
밀스	милс
밀스	мелници
카르타고	картаген
통계학	статистика
통계학	статистики
통계학	статистиката
통계학	статистически
통계학	статистическа
커넥션	връзки
커넥션	свързване
커넥션	връзка
커넥션	връзката
서프라이즈	изненада
픽션	фантастика
픽션	измислица
학업	академик
학업	академични
학업	академична
호화	луксозна
호화	луксозно
호화	луксозен
호화	разкош
포츠담	потсдам
혐오	отвращение
혐오	отвратен
혐오	омраза
혐오	ненавист
혐오	омраза
혐오	мразя
혐오	мрази
혐오	омразата
블라인드	сляпа
블라인드	слепи
블라인드	сляп
블라인드	сляпо
블라인드	щори
등산	катерене
혼슈	хоншу
착용	носи
착용	износване
레베카	ребека
천장	таван
천장	тавана
천장	таван
천장	тавани
천장	таваните
페라리	ферари
다면체	многостен
슈트라우스	строс
슈트라우스	щраус
아우크스부르크	аугсбург
하든	хардън
옴니아	omnia
모리셔스	мавриций
신용카드	кредитиране
신용카드	кредит
달팽이	охлюви
달팽이	охлюв
달팽이	охлюви
소중히	ценя
러닝	управлява
러닝	тича
가상화	виртуализация
대리석	мрамор
대리석	топче
대리석	топчета
노르만	норман
계란	яйца
계란	яйцата
계란	яйцето
계란	яйца
계란	яйце
렉스	рекс
자비	мърси
자비	милосърдие
자비	милост
핸드	ръка
핸드	ръката
외모	изяви
외모	появата
외모	появяване
외모	поява
보행자	пешеходец
보행자	пешеходци
실외	открито
실외	външен
이르쿠츠크	иркутск
미네르바	минерва
당구	билярд
노블	благородник
노블	благородни
노블	благородно
노블	благородна
노블	благороден
형제들	братя
행진곡	март
외로운	самотен
외로운	самотно
외로운	самотна
외로운	самотни
라벨	етикети
라벨	етикетите
라벨	етикет
트레이시	трейси
팔이	ръка
프레스턴	престън
벽돌	тухли
벽돌	тухлите
벽돌	тухла
벽돌	брик
라이	лай
파라나	парана
폴란드인	поляците
폴란드인	поляци
폴란드인	стълбове
백금	платина
하인	прислужник
하인	раб
하인	слуга
하인	слугиня
미완성	недовършена
미완성	недовършени
캘린더	календар
캘린더	календара
캘린더	календари
사이공	сайгон
재규어	ягуари
재규어	ягуар
걷기	разходка
걷기	вървя
걷기	ходене
걷기	разходки
걷기	разходка
걷기	пеша
카를스루에	карлсруе
사바나	савана
바지	панталон
바지	панталони
바지	панталоните
바지	гащи
바지	панталон
바지	панталони
라플라스	лаплас
설득	убеждение
설득	убеждаване
설득	убеди
광업	добив
광업	минни
페가수스	пегас
부트	ботуш
부트	ботуша
써니	слънчев
써니	слънчево
써니	слънчева
써니	съни
써니	слънчеви
타타르	татарски
니카라과의	никарагуа
니카라과의	никарагуа
어려움	затруднено
어려움	затруднения
어려움	трудност
어려움	трудности
어려움	затруднение
어려움	трудности
어려움	затруднения
어려움	трудно
어려움	труден
어려움	трудни
어려움	трудна
껍질	черупка
껍질	обвивка
껍질	черупки
껍질	шел
껍질	пийл
오르기	изкачване
완화	смекчаване
완화	смекчаване
완화	облекчаване
그리드	мрежа
그리드	решетка
부록	допълнение
부록	допълнения
클랜시	кланси
파이어니어	пионер
탱고	танго
윌리스	уилис
회귀	регресия
언리얼	нереално
떠나기	напускане
푸리에	фурие
농도	концентрациите
농도	концентрации
농도	концентрация
농도	дълбочина
코코	нос
코코	носа
코코	носът
코스타	коста
슬롯	слот
슬롯	слотове
폴라	паула
폴라	пола
다이오드	диод
다이오드	диоди
엘레나	елена
샘플링	мостра
샘플링	проба
샘플링	извадка
지평선	хоризонта
지평선	хоризонт
팬더	панда
팬더	пантера
튜브	тръбичка
튜브	туба
튜브	тръба
튜브	тръби
홍대	хун
홍대	хонг
홍대	хон
원더	чудо
원더	чудно
카트	карт
카트	количката
카트	количка
카트	каруца
레저	леджър
레저	отдих
마르코프	марков
직위	позиция
직위	положение
직위	длъжност
직위	пози
직위	позиции
비아	виа
비아	via
비아	чрез
진흙	кал
진흙	калта
진흙	тиня
진흙	кални
브리타니아	британия
쿼터	четвърт
쿼터	тримесечие
추론	извод
추론	разсъждение
헐리우드	холивудски
헐리우드	холивуд
케리	кери
모모	момо
적응	адаптиране
적응	адаптивен
적응	приспособяване
적응	адаптация
적응	адаптиране
레니	лени
체이스	чейз
체이스	преследване
체이스	чейс
코뮌	комуни
인디아	индия
입원	хоспитализиран
입원	хоспитализация
흡연	пушенето
흡연	пушене
흡연	пушач
복권	лото
복권	лотарията
복권	лотария
양키	янки
로마노프	романов
자율	автономна
가이아나	гвиана
섀도우	сенки
섀도우	сянката
섀도우	сянка
단속	репресии
피아트	фиат
블레이크	блейк
이방인	непозната
이방인	странник
이방인	непознат
아드리안	ейдриън
아드리안	ейдриан
아드리안	адриан
포르쉐	порше
벤처	авантюра
벤처	рисков
부스	бут
부스	щанд
부스	буут
대머리	плешив
대머리	плешиви
스미레	сумире
마티아스	матиас
호스팅	хостинг
스탬프	печат
스탬프	печати
스탬프	марките
스탬프	марки
베트남어	виетнамски
드러낸다	разкрива
에메랄드	емералд
아프로	афро
색인	индексирани
색인	индекс
색인	индекси
색인	показател
색인	индекси
파우스트	фауст
테두리	границата
테두리	граница
테두리	гранична
하퍼	харпър
카우보이	каубойски
카우보이	каубой
카우보이	каубоите
카우보이	каубои
부탄	бутан
포화	насищане
포화	наситени
포화	наситен
로이스	ройс
로이스	лоис
목차	съдържание
오카	ока
서류	хартии
서류	документи
서류	вестници
국수	спагети
국수	юфка
국수	юфка
결핵	туберкулоза
결핵	туберкулозата
불평등	неравенство
불평등	неравенството
불평등	неравни
불평등	неравностойно
남용	злоупотреба
남용	малтретиране
남용	злоупотреби
남용	злоупотреба
화해	помирение
화해	съгласуване
화해	помирение
편집기	редактор
편집기	редактори
줄무늬	раирана
줄무늬	райета
줄무늬	ивици
줄무늬	райета
벅스	бък
벅스	насекоми
벅스	бръмбари
벅스	буболечки
벅스	бъгс
니컬러스	николас
니컬러스	никълъс
모듈러	модулни
베일	бейл
베일	воала
베일	воал
베일	вале
베일	вейл
무의미한	безсмислен
무의미한	безсмислено
무의미한	безмислено
사드	саад
퇴직	пенсиониране
퇴직	пенсиониран
퇴직	пенсионер
녹아	разтопи
무지	невежество
무지	невежеството
박격포	хоросан
포괄적	изчерпателна
포괄적	всеобхватен
포괄적	изчерпателно
포괄적	изчерпателен
재활	рехабилитация
재활	рехабилитация
통증	болката
통증	болки
통증	болка
통증	болки
마당	двор
마당	ярд
플랫	плоски
플랫	апартамент
플랫	плоско
플랫	плоска
플랫	плосък
크로스오버	кросоувър
크로스오버	кръстосано
복합체	комплекс
복합체	комплексно
복합체	сложни
복합체	сложна
복합체	съединението
복합체	съединение
카누	канута
카누	кану
카누	кану
만찬	вечеря
시그널	сигнал
볼셰비키	болшевики
볼셰비키	болшевиките
더그	дъг
앵커리지	закрепване
숨겨져	скрито
숨겨져	скрит
숨겨져	скрита
숨겨져	скрити
찾아보기	разглеждане
찾아보기	открийте
찾아보기	открие
찾아보기	откриване
어디서나	навсякъде
블레어	блеър
피처링	включващо
니콜라우스	николас
니콜라우스	никълъс
댓글	коментар
댓글	коментирайте
댓글	коментирам
댓글	коментира
댓글	мнение
댓글	забележки
댓글	коментари
댓글	мнения
카렐리야	карелия
아래쪽	долна
아래쪽	долен
아래쪽	долу
아래쪽	отдолу
아래쪽	дъното
아래쪽	отдолу
아래쪽	дъно
플로피	флопи
수족관	аквариум
수족관	аквариуми
편리하다	удобно
편리하다	удобен
편리하다	удобни
편리하다	удобна
콜라	кокаин
조달	поръчки
미드	мийд
미드	мийд
미드	средата
리바운드	отскок
리바운드	борби
검출	откриване
손상된	повреден
손상된	повредена
손상된	повредени
손상된	увреден
손상된	повредено
걷고	разходка
걷고	вървя
걷고	ходене
범죄자	престъпници
범죄자	престъпниците
범죄자	престъпник
범죄자	престъпно
범죄자	нарушител
명성	славата
명성	слава
명성	репутация
명성	репутацията
쏟아져	налива
입술	устните
입술	устни
입술	устна
입술	устни
입술	устната
마티	марти
섀넌	шанън
농부	фермери
농부	фермер
농부	фармър
호위	ескорт
베니	бени
비선형	нелинейна
응급	спешно
카즈오	казуо
스무	двадесет
실린더	цилиндър
우분투	ubuntu
리타	рита
샤이니	шах
샤이니	шайни
손해	загуби
손해	загубите
손해	увреждане
손해	щети
손해	повреда
손해	вреди
손해	повреди
버추얼	виртуална
버추얼	виртуално
버추얼	виртуални
버추얼	виртуален
어시스트	асистенции
브람스	брамс
아이비	бръшлян
아이비	айви
스플리트	разделим
스플리트	разделен
스플리트	сплит
스플리트	разделяне
베이컨	бекон
베이컨	бейкън
코니	кони
혈관	съдове
혈관	кораби
치프	шефе
치프	началник
노스웨스턴	северозападна
노스웨스턴	северозападния
에베레스트	еверест
타원형	елипсовидна
마일스	майлс
마일스	мили
마일스	километри
디나르	динар
디나르	динара
리처드슨	ричардсън
마인드	умовете
마인드	умове
노래방	караоке
공지	забелязва
공지	обявяване
공지	съобщение
공지	обявление
공지	забележи
공지	известие
공지	предизвестие
공지	забележете
잠금	катинар
잠금	заключване
잠금	заключи
잠금	ключалка
잠금	отключи
잠금	заключване
바하마	бахамите
바하마	бахамски
설리번	съливан
훌리오	хулио
루니	руни
무례한	грубо
무례한	груби
무례한	груб
무례한	груба
무례한	грубост
매트	мат
매트	подложки
매트	матс
항아리	буркан
항아리	джар
항아리	буркани
엘런	елен
엘런	елън
고마쓰	комацу
온실	парникови
온실	оранжерии
우동	удон
지불	плащам
지불	заплащане
지불	плащам
지불	плати
지불	плаща
지불	заплащане
지불	плащане
감지	откриване
감지	засечен
네이션	нация
익힌	задушено
통역	преводач
연습생	тренировка
연습생	практика
민병대	милиция
민병대	милицията
워프	светлинна
갈라	гала
아브라함	ибрахим
아브라함	ейбрахам
아브라함	авраам
아브라함	абрахам
아브라함	аврам
전갈자리	скорпион
아리스토텔레스	аристотел
체계적	системно
체계적	систематично
체계적	системни
크로니클	кроникъл
물고기자리	риби
자격증	сертифициране
자격증	квалификации
자격증	квалификация
자격증	квалификациите
자격증	сертифицирани
자격증	сертифициран
가정교사	наставник
가정교사	възпитател
가정교사	учител
가정교사	гувернантка
루미	руми
매리너	маринър
남서	югозапад
남서	югозападна
벤치	пейки
벤치	пейката
벤치	пейка
스완	суон
스완	лебед
흔적	пътека
흔적	следа
흔적	диря
흔적	следи
흔적	трейс
흔적	пътеки
에드먼턴	едмънтън
말라위	малави
캐치	хващане
캐치	улов
캐치	хванете
비자	виза
비자	визи
세르비아인	сърбин
세르비아인	сръбски
세르비아인	сърбите
세르비아인	сърби
세르비아인	сръбска
세르비아인	сръбско
세르비아인	сърбин
세르비아인	сръбски
플루트	флейтата
플루트	флейта
넷스케이프	netscape
오늘도	днеска
오늘도	днес
부모님	родители
부모님	родителите
부모님	родител
스위프트	бърз
스위프트	суифт
수류탄	гранатата
수류탄	граната
수류탄	гранатите
수류탄	гранати
콜렉션	събиране
콜렉션	колекция
단점	недостатък
몬테레이	монтерей
펀자브	пенджаб
단락	параграф
단락	абзац
단락	параграфи
하버	пристанище
무제한	неограничено
무제한	неограничен
무제한	неограничено
무제한	неограничен
무제한	неограничена
무제한	неограничени
숨김	скрито
숨김	скрит
숨김	скрита
숨김	скрити
메사	меса
매기	маги
매기	меги
카세트	касета
카세트	касети
행복하게	щастливо
귀도	гуидо
거품	мехурчета
거품	балончета
거품	пяна
거품	балон
거품	мехур
거품	пяна
랠리	митинг
랠리	рали
닫습니다	затваряне
닫습니다	близко
닫습니다	близо
닫습니다	близки
닫습니다	затваря
독립기념일	независимост
스캇	скот
배너	знамена
배너	плакати
배너	знаме
배너	банър
의사당	капитолия
억제	инхибиране
억제	потискане
억제	инхибитор
방학	отпуска
방학	почивка
방학	ваканция
방학	отпуск
사우샘프턴	саутхемптън
베네딕트	бенедикт
도달	постигнато
도달	достигнат
도달	достигната
도달	достигнат
도달	достигне
도달	достигане
도달	достига
가정부	камериерка
가정부	прислужница
가정부	икономка
플레어	усет
플레어	нюх
인덱스	индексирани
인덱스	индекс
인덱스	индекси
인덱스	показател
인덱스	индекси
플라워	цвете
아메드	ахмед
리비우	лвов
배운다	научи
배운다	научете
멤버들	членове
멤버들	членовете
애정	обич
애정	привързаност
위트레흐트	утрехт
비스마르크	бисмарк
볼륨	обем
볼륨	обеми
파도	вълните
파도	вълни
파도	вълната
파도	вълна
엘프	елф
엘프	елфи
엘프	елфите
웬디	уенди
백조	лебеди
백조	суон
백조	лебед
심어	засадени
스노우	сняг
스노우	снежна
라디에이터	радиатор
라디에이터	радиатора
거스	гас
거스	гъс
거스	гус
출판물	публикация
출판물	публикуване
출판물	публикации
타라	тара
마르코스	маркос
바빌론	вавилон
발목	глезен
발목	глезена
발목	глезените
발목	глезени
반체제	дисидент
중성미자	неутрино
베일리	бейли
새우	скариди
새우	скариди
새우	скариди
다코타	дакота
에식스	есекс
페니	пени
혼돈	объркване
혼돈	хаосът
혼돈	хаос
레딩	рединг
워렌	уорън
브라보	браво
브라보	bravo
볼프	улф
볼프	уолф
볼프	вълк
볼프	вълчо
볼프	волф
하이라이트	подчертано
하이라이트	подчерта
하이라이트	кичури
하이라이트	подчертава
하이라이트	подчертая
하이라이트	осветяване
바닐라	ванилия
두뇌	мозъчен
두뇌	мозък
두뇌	мозъка
일관성	последователност
일관성	съгласуваност
일관성	съгласуваност
일관성	последователност
알란	алън
망치	чук
망치	чука
망치	хамър
주디	джуди
대각선	диагонал
피타고라스	питагор
지리학	география
멜로	melo
카레	къри
지브롤터	гибралтар
전자제품	електроника
전자제품	електрониката
재산권	имот
재산권	собственост
재산권	имущество
재산권	свойство
헤럴드	хералд
헤럴드	херолд
유스티니아누스	юстиниан
글래스	стъкло
글래스	чаша
글래스	стъклен
글래스	стъкла
뱅크스	бенкс
뱅크스	банките
뱅크스	банкс
뱅크스	банки
컴팩트	компактен
장애물	запушване
장애물	възпрепятства
장애물	възпрепятстване
장애물	скокове
장애물	скачане
장애물	скачам
장애물	скача
장애물	препятствие
장애물	пречка
장애물	спънки
장애물	пречки
장애물	препятствия
복숭아	праскови
복숭아	праскова
닝보	нинбо
사용법	използване
사용법	употреба
콘월	корнуол
자정	полунощ
분사	инжекция
분사	инжектиране
분사	впръскване
싸이	psy
싸이	пси
절단	ампутация
프로토타입	прототип
프로토타입	прототипи
템플	темпъл
템플	храмът
템플	храм
웰스	уелс
웰스	кладенци
에덴	идън
에덴	едем
에덴	еден
지뢰	мините
지뢰	мини
피보나치	фибоначи
에두아르도	едуардо
코브라	кобрата
코브라	кобра
플라톤	платон
항생제	антибиотик
항생제	антибиотици
항생제	антибиотик
그리피스	грифит
그리피스	грифитс
정서	емоция
정서	емоции
정서	емоцията
현미경	микроскоп
민트	мента
롤리	рали
트로이아	трой
트로이아	троя
육체	плътта
육체	плът
칩셋	чипсет
아이튠즈	itunes
컨셉	понятие
컨셉	концепция
컨셉	концепции
컨셉	понятия
트레이딩	търгуване
트레이딩	търговия
중요성	важност
중요성	значимост
제우스	зевс
전화번호	телефон
전화번호	телефона
전화번호	телефонът
긴장	нервна
긴장	нервни
긴장	нервен
긴장	нервно
긴장	напрежение
워털루	ватерло
지다	джеда
노구치	ногучи
질투	ревност
질투	ревнив
질투	ревнива
질투	завист
질투	ревността
질투	ревност
안젤로	анджело
안젤로	анджела
원예	градинарство
지부티	джибути
스탠포드	станфорд
개선하기	подобряване
개선하기	подобри
개선하기	подобряване
플라스마	плазмена
플라스마	плазмен
플라스마	плазма
플라스마	плазмените
플라스마	плазмата
수평으로	хоризонтално
몽골족	монголците
몽골족	монголски
프라이스	цена
프라이스	прайс
불규칙	нередовни
사자자리	лъв
사자자리	лео
스테파니	стефани
스테파니	стефани
스테파니	стеф
킬로그램	килограми
킬로그램	килограма
킬로그램	килограм
두부	тофу
볼프스부르크	волфсбург
타당성	валидност
쿠르드	кюрдистан
복장	облекло
차분한	спокойна
바니	барни
아순시온	асунсион
기사도	кавалерството
디아스	díaz
디아스	диас
디아스	диаз
볼리바르	боливар
엘렌	елен
엘렌	елън
천하무적	непобедим
천하무적	непобедими
모방	имитация
랜드마크	забележителност
랜드마크	ориентир
탈레반	талибаните
고민	беди
고민	бедите
그놈	гном
약사	фармацевти
약사	фармацевт
용접	заварчик
용접	уелд
용접	заваряване
수프	супа
수프	чорба
수프	супи
측도	мярка
리라	лира
리라	лири
리라	лира
리라	лирата
트와일라잇	здрач
나탈리	натали
에밀리오	емилио
우크라이나인	украинци
악용	злоупотреба
악용	малтретиране
악용	злоупотреби
악용	злоупотреба
콕스	кокс
초보자	начинаещи
초보자	новак
초보자	начинаещи
초보자	начинаещ
남동	югоизточна
남동	югоизток
남동	югоизточна
바부다	барбуда
카슈미르	кашмир
블리치	белина
수수	сорго
히타이트	хетите
히타이트	хетски
버니	бърни
토레스	торес
아스투리아스	астурски
에리트레아	еритрея
명목	номинална
명목	номинално
명목	номинален
엘비스	елвис
텔레노벨라	теленовела
귀한	рядко
귀한	редки
귀한	рядкост
대리인	пазители
대리인	пазителите
대리인	агент
대리인	сурогат
리베라	ривера
성기	пенис
성기	пениса
성기	гениталии
양수	позитивна
양수	положителен
양수	положителни
양수	положителна
양수	положително
어색한	неловко
어색한	непохватен
어색한	неудобно
불가피한	неизбежен
불가피한	неизбежно
불가피한	неизбежна
불가피한	неизбежни
바바라	барбара
콤보	сериите
콤보	комбинирано
콤보	комбинация
레아	рея
레아	рия
레아	леа
아톰	атом
아톰	атома
마시기	пиене
마시기	пиеш
마시기	пия
마시기	пиенето
마시기	пие
류블랴나	любляна
위생	санитарни
위생	хигиена
위생	хигиената
위생	канализация
팩터	зин
팩터	фактор
팩터	коефициент
올라프	олаф
사구	дюни
사구	дюн
멸치	аншоа
멸치	хамсия
멸치	аншоа
노예제	роб
노예제	робиня
노예제	робство
아쉬운	леко
아쉬운	лесно
인류학	антропология
인류학	антропологична
레이어	пластове
레이어	слоеве
레이어	пласт
레이어	слой
집착	обсебване
집착	мания
집착	обсебена
집착	обсебени
집착	вманиачен
집착	обсебен
음주	пиене
음주	пиеш
음주	пия
음주	пиенето
음주	пие
음주	интоксикация
가입자	абоната
가입자	абонати
아이누	айну
스프린트	спринт
어리석은	глупаво
호프만	хофман
호프만	хофман
팍스	пакс
불만	оплаквания
불만	жалби
불만	недоволство
불만	жалби
불만	оплакване
불만	жалба
불만	недоволство
패티	пати
패티	банички
패티	пати
보일러	котел
보일러	котли
신선	пресни
신선	прясно
신선	свежо
신선	свежа
신선	пресен
신선	фреш
에이커	акър
에이커	акра
광둥어	кантонски
조차도	дори
조차도	даже
가루	пудра
가루	прах
가루	барут
구출	спасяване
명소	атракции
명소	забележителности
세슘	цезий
리히터	рихтер
아르곤	аргон
웨슬리	уесли
니제르	нигер
퀸시	куинси
숭배	култ
숭배	секта
숭배	боготворят
독성	токсично
독성	токсичен
독성	токсични
독성	токсична
독성	токсичност
트릭	трик
트릭	фокуси
트릭	трикове
코멘트	коментар
코멘트	коментирайте
코멘트	коментирам
영사	консул
루안다	луанда
휘슬러	уистлър
도난	откраднат
도난	открадната
도난	крадени
도난	откраднати
도난	откраднато
도난	кражба
도난	кражби
유명인	прочут
유명인	известни
유명인	прочута
유명인	известна
유명인	известен
웨어	уеър
그라츠	грац
치사	убийства
치사	убийство
탬파	тампа
팔라우	палау
목장	пасища
목장	ранчото
목장	ранчо
마찰음	проходна
카리스마	харизма
카리스마	харизматичен
주스	сокове
주스	сок
주스	сокове
자치령	доминион
매니토바	манитоба
헤이	хей
매점	столова
펌웨어	фърмуер
준수	съответствие
준수	спазване
준수	съобразят
티나	тина
마스터링	овладяването
마스터링	усъвършенстване
펀드	фонд
펀드	фондове
펀드	фондове
펀드	средства
종속	зависима
종속	зависими
종속	зависимо
종속	зависим
종속	зависимост
종속	зависимостта
볼드윈	болдуин
명품	лукс
명품	разкош
크레인	кранове
크레인	жерав
크레인	крейн
크레인	кран
체코어	чешки
체코어	чешката
체코어	чешка
알레그로	алегро
젖은	мокра
젖은	влажна
젖은	мокър
젖은	мокри
젖은	мокро
설문	анкета
행크	ханк
싸인	автограф
규소	силикон
규소	силиций
위임	делегация
위임	делегиране
위임	делегиран
위임	делегирани
슈나이더	шнайдер
프린시페	принсипи
걸음	стъпало
걸음	стъпка
걸음	крачка
걸음	стъпала
걸음	стъпки
걸음	стълби
걸음	крачки
세븐틴	седемнадесет
세븐틴	седемнайсет
주머니	джобен
주머니	джоб
주머니	джоба
주머니	торбичка
주머니	кесия
주머니	джобовете
주머니	джобове
덮개	прикритие
덮개	корица
덮개	покритие
덮개	покриване
스펀지	гъбата
스펀지	гъба
노키아	nokia
클리프	скала
클리프	клиф
톰프슨	томсън
톰프슨	томпсън
파푸아	папуа
록펠러	рокфелер
우치	łódź
이고르	игор
맑음	ясно
맑음	изчистване
맑음	слънчев
맑음	слънчево
맑음	слънчева
맑음	съни
맑음	слънчеви
직사각형	правоъгълници
직사각형	правоъгълник
직사각형	правоъгълна
재미	забавно
재미	весело
재미	забавление
재미	забавна
재미	кеф
재미	забавен
산화물	оксид
산화물	окис
히스	хийт
미치	мич
몰수	конфискация
몰수	конфискувани
몰수	конфискува
드라큘라	дракула
악화	влошаване
커크	кърк
경매	търг
경매	търгове
경매	търговете
테오도시우스	теодосий
콘티넨탈	континентална
브릿지	мостове
브릿지	мостовете
칵테일	коктейл
칵테일	коктейлите
칵테일	коктейли
칵테일	коктейл
머무르고	остани
도표	диаграма
동남아	югоизточна
동남아	югоизток
생산성	производителността
생산성	производителност
카트만두	катманду
프라이	фрай
스팀	пара
스팀	парна
스팀	парата
유리카	ерика
대백과사전	енциклопедия
마지	мардж
특사	пратеник
하우	хоу
하우	хау
언더우드	ъндърууд
네이티브	родна
네이티브	местни
손잡이	копче
손잡이	дръжката
손잡이	дръжка
손잡이	кормилото
코코넛	кокос
고릴라	горилата
고릴라	горила
고릴라	горили
고릴라	горилите
하마	хипопотам
하마	хипопотами
하마	хипопотам
당뇨병	диабетна
당뇨병	диабет
유방	гърди
유방	гърдата
유방	гръд
유방	гърда
비테르보	витербо
보완	допълва
보완	допълване
보완	допълнение
보완	допълват
보완	допълващи
웃음	смях
웃음	смях
웃음	смях
웃음	смехът
웃음	смях
루가	люк
여관	inn
콜론	черво
아이유	дете
먹어	яжте
먹어	яж
먹어	ям
브랜던	брандън
브랜던	брендън
기병대	кавалерия
기병대	кавалерията
리아	леа
리아	лея
리아	лиа
리아	лия
리아	леа
리아	лиа
리아	лия
품격	класна
품격	изискано
프롬	бал
프롬	бала
프롬	балът
프롬	балове
계몽주의	просветление
부호화	кодиране
부호화	кодиране
트랜잭션	сделка
트랜잭션	транзакция
트랜잭션	транзакции
트랜잭션	операции
트랜잭션	трансакции
트랜잭션	сделки
우려	загриженост
우려	безпокойство
루즈벨트	рузвелт
입국	пристигането
입국	пристигане
칠리	чили
칠리	чили
칠리	люти
냠냠	вкусно
불신	неверие
불신	неверието
불신	неверие
불신	недоверие
불신	неверието
가방	сак
가방	чантата
가방	торбичка
가방	чанта
가방	торба
가방	торбички
가방	чанти
가방	торби
소크라테스	сократ
조선소	корабостроителница
조선소	корабостроителницата
조선소	корабостроителници
조선소	корабостроенето
나가기	излизане
나가기	изход
나가기	напускане
몬테	монте
몬테	монти
출판됨	публикувани
출판됨	публикуван
출판됨	публикувана
출판됨	публикувано
변종	вариант
리프트	пукнатината
리프트	пукнатина
리프트	повдигане
현대그룹	хюндай
도시락	обядът
도시락	обяд
도시락	обед
목적지	дестинация
목적지	направление
목적지	местоназначение
목적지	посока
목적지	дестинации
보정	корекции
보정	корекциите
보정	поправки
보정	поправка
보정	корекция
보정	коригиране
보정	калибриране
사랑스러운	прекрасен
사랑스러운	прекрасни
사랑스러운	прекрасна
데일	дейл
미스틱	мистик
미스틱	мистично
모리슨	морисън
펜스	пенса
표시하기	показване
지킨	кийн
목걸이	колие
목걸이	огърлица
목걸이	огърлици
벨리즈	белиз
만족	задоволство
만족	удовлетворение
만족	доволен
만족	удовлетворен
만족	удовлетворена
만족	доволни
등기	регистриран
등기	регистрирана
등기	регистрирано
등기	регистрирани
코모로	коморските
안젤라	анджела
연주회	съображение
연주회	рецитал
연주회	концерти
연주회	концертите
연주회	концерт
팽창	дилатация
팽창	разрастване
팽창	разширяване
팽창	разширение
좌표계	координатите
좌표계	координати
활성	активна
활성	активно
활성	активни
활성	активен
섹시	секси
까마귀	corvus
까마귀	гарван
까마귀	кроу
까마귀	врана
까마귀	врани
까마귀	гарвани
까마귀	гарван
까마귀	гарванът
까마귀	рейвън
나이프	ножове
나이프	ножът
나이프	нож
라일리	райли
레닌주의	ленинизъм
훔쳐	открадне
훔쳐	крадене
캐런	карен
캐런	керън
캐런	карън
일러스트레이터	илюстратор
북동	североизточна
북동	североизток
조개	мида
조개	миди
지오	гео
웁살라	упсала
바베이도스	барбадос
카라치	карачи
플라이어스	листовки
채팅	чата
채팅	чат
아디다스	адидас
가속기	ускорители
가속기	ускорител
테라	тера
계산기	калкулатори
계산기	калкулатор
에디터	редактор
에디터	редактори
부끄러운	срам
부끄러운	срамота
부끄러운	срамежлив
부끄러운	срамежлива
시키	shiki
오마하	омаха
엔트로피	ентропията
바덴	баден
성교	коитус
성교	сношение
성교	сношение
성교	секс
성교	секса
성교	сексът
테디	теди
버크	бърк
클린트	клинт
스푸트니크	спутник
대수학	алгебра
다국어	многоезичен
골짜기	долината
골짜기	долина
골짜기	вали
골짜기	долини
연구자	изследовател
연구자	изследователите
연구자	изследователи
공작부인	херцогиня
소프트볼	софтбол
커브	крива
브르타뉴	британи
브르타뉴	бритни
브르타뉴	бретон
아바	ейва
아바	ава
펄스	импулс
펄스	пулс
오라클	оракул
베로니카	вероника
베로니카	вероника
갈매기	чайки
갈매기	чайка
갈매기	гъл
갈매기	чайка
크리드	крийд
천연두	вариола
탄산	газирана
탄산	карбонат
사파리	сафари
스탭	персонал
스탭	персоналът
스탭	служители
우울증	депресия
접미사	наставка
접미사	наставки
콜라보레이션	сътрудничество
자제	сдържаност
자제	обезопасяване
룰라	лула
애플렉	афлек
캘빈	калвин
캘빈	келвин
다이어트	диети
다이어트	диети
다이어트	диетична
다이어트	диета
라이트닝	светкавица
라이트닝	светкавици
라이트닝	мълния
자연주의	натурализъм
투명	полупрозрачни
투명	прозрачен
투명	прозрачно
투명	прозрачна
투명	прозрачни
투명	прозрачност
석기	каменна
석기	стоун
석기	камък
영감	вдъхновен
영감	вдъхновена
영감	вдъхнови
영감	вдъхновени
영감	вдъхновяваща
영감	вдъхновяващ
영감	вдъхновението
영감	вдъхновение
엔비디아	nvidia
하르툼	хартум
그렉	грег
애비	аби
무적	непобедим
두려움	страх
보좌	спомагателна
불분명하다	неясно
불분명하다	неясен
불분명하다	неясна
불분명하다	неясни
코코아	какао
대시	тире
대시	даш
진술	твърдение
진술	изявление
진술	показания
미스테리	мистерия
미스테리	мистерията
미스테리	загадка
보디가드	телохранител
보디가드	бодигард
반란군	бунтар
반란군	бунтовник
반란군	бунтовниците
반란군	бунтовници
프레데터	хищник
원판	негативите
원판	негативи
영장류	примати
영장류	примат
영장류	примати
