категория	category
героев	heroes
епархия	diocese
убит	murdered
убит	killed
соответствие	conformity
генри	henry
политик	politician
свойства	properties
доход	revenue
доход	income
майкл	michael
став	becoming
проектов	projects
корабли	ships
усть	ust
царя	tsar
использует	uses
договор	treaty
татьяна	tatiana
татьяна	tatyana
методы	methods
методы	techniques
предложения	proposals
предложения	offers
предложения	suggestions
гора	mountain
гора	mount
связанные	linked
связанные	related
моя	mine
марки	stamps
определения	definitions
многочисленные	numerous
округов	districts
португалии	portuguese
португалии	portugal
ворота	gate
ворота	gateway
ворота	gates
британский	british
япония	japan
певица	singer
пытается	tries
олимпийские	olympic
собрание	assembly
собрание	gathering
собрание	meeting
защитник	defender
защитник	protector
старый	old
студентов	students
задачи	challenges
задачи	objectives
задачи	tasks
веб	web
болезни	illnesses
болезни	sickness
болезни	illness
болезни	diseases
болезни	disease
сторона	party
сторона	side
основатель	founder
тонн	tonnes
тонн	tons
компаний	companies
комплекса	compound
подпись	signing
подпись	signed
подпись	signature
новости	news
англия	england
портал	portal
исследование	study
исследование	research
света	sveta
света	light
остаётся	stays
памятники	monuments
нижняя	lower
зоны	zones
зоны	zone
сюжет	plot
малая	malaya
хан	hahn
хан	khan
хан	han
пространство	space
поражения	lesions
поражения	defeat
поп	pop
битвы	battles
восстание	uprising
восстание	insurrection
восстание	revolt
восстание	rebellion
наступление	offensive
западная	west
западная	western
экспедиции	expeditions
экспедиции	expedition
успех	success
открытие	discovery
открытие	opening
полиции	police
физики	physics
физики	physicists
цель	objective
цель	purpose
цель	goal
цель	target
переименовать	rename
обучение	teaching
обучение	training
обучение	learning
альма	alma
личности	identities
личности	personalities
личности	personality
далеко	far
персонажи	characters
объём	volume
южный	southern
южный	south
картина	painting
министерство	ministry
женился	married
километров	kilometres
километров	kilometers
семейство	family
андерсон	anderson
казахстан	kazakhstan
польский	polish
положения	provisions
круг	circle
круг	lap
испания	spain
высшего	superior
умеренно	moderately
окончательно	definitive
предприятий	businesses
предприятий	enterprises
победа	win
победа	winning
крепость	fortress
крепость	fort
крым	crimea
жанр	genre
ежегодно	yearly
ежегодно	annually
хочет	wants
самостоятельно	independently
драмы	drama
драмы	dramas
база	base
хочу	want
поддержки	support
леса	forests
леса	forest
половины	half
добавил	added
композиции	compositions
энергии	energy
названа	named
мартин	martin
отставку	resignations
отставку	resignation
главная	main
местный	local
крайней	extreme
помочь	help
принимает	accepts
принимает	adopts
этапе	phase
этапе	stage
скорости	speed
отказался	declined
отказался	refused
тысячи	thousand
тысячи	thousands
арестован	arrested
мастера	masters
мастера	wizards
абсолютно	absolutely
абсолютно	totally
екатерина	catherine
екатерина	ekaterina
объединение	merge
объединение	merging
объединение	unification
комментарии	commentary
комментарии	comments
оставил	left
глаза	eyes
поиск	search
поиск	searching
закончил	finished
последняя	last
санта	santa
отдел	division
сержант	sarge
сержант	sergeant
международные	international
мои	mine
критерии	criteria
способ	method
способ	way
лондон	london
процесса	process
север	north
фестиваль	festival
взял	took
преподавал	taught
короткая	short
польша	poland
географии	geography
огонь	fire
нижний	nizhny
нижний	lower
критики	critics
жены	wife
жены	wives
независимости	independence
подробно	detailed
предмет	object
предмет	subject
ричард	richard
губернатор	governor
география	geography
центральная	central
белые	whites
белые	white
понятия	notions
понятия	concepts
какая	what
нападающий	attacker
нападающий	striker
папа	dad
папа	daddy
папа	papa
двигатель	engine
наталья	natalya
наталья	natalia
крови	blood
переименован	renamed
современные	modern
современные	contemporary
сообщество	community
кампании	campaigns
кампании	campaign
граждан	citizens
нидерландов	netherlands
полузащитник	midfielder
полузащитник	linebacker
рейтинг	rating
рейтинг	ranking
рейтинг	ratings
общие	common
общие	general
судов	vessels
молодых	young
представлен	submitted
труд	work
труд	labour
труд	labor
эль	ale
предыдущий	previous
реформы	reform
реформы	reforms
борьба	wrestling
борьба	struggle
оператор	operator
оператор	cameraman
пресс	press
пресс	abs
войн	wars
чёрный	black
письма	letters
плохо	bad
очки	points
очки	sunglasses
очки	glasses
луи	louis
луи	louie
возглавлял	headed
назвал	named
норвегии	norwegian
норвегии	norway
фридрих	friedrich
фридрих	frederick
лучшие	best
служба	service
примеры	examples
баку	baku
библиотеки	libraries
библиотеки	library
музыкант	musician
продолжил	continued
интересно	interesting
интересно	interested
супруга	spouse
супруга	consort
муж	husband
существенно	substantially
существенно	significantly
офф	off
обязанности	obligations
обязанности	responsibilities
обязанности	duties
давление	pressure
давление	pressures
запрос	query
запрос	request
отметить	tag
отметить	celebrate
отметить	mark
известность	notoriety
известность	fame
плен	captivity
другая	other
другая	another
сестра	sister
сестра	nurse
иоанна	joanna
детский	child
ваш	your
ваш	yours
режим	mode
режим	regime
зависит	depends
птиц	birds
канада	canada
обратно	back
аниме	anime
принцип	principle
учреждения	institutions
учреждения	agencies
уефа	uefa
блок	bloc
блок	block
администраторов	administrators
администраторов	admins
военная	military
восточная	east
восточная	oriental
восточная	eastern
максим	maximus
максим	maxim
максим	maxime
федерального	federal
предприятие	enterprise
лидер	leader
выбор	selection
выбор	choose
выбор	select
выбор	choice
питер	peter
редко	seldom
редко	rarely
редко	rare
меры	action
меры	measures
меры	actions
иванов	ivanov
специалистов	specialists
специалистов	professionals
югославии	yugoslavia
характеристики	characteristics
тел	tel
тел	bodies
али	ali
регулярно	regularly
понять	understand
отдельно	separately
даты	dates
знает	knows
личная	personal
ваши	your
ваши	yours
прошлом	past
справочник	directory
справочник	handbook
специалист	specialist
каждая	every
каждая	each
зданий	buildings
побережье	coasts
побережье	coast
могла	could
причин	causes
описанные	described
говорил	spoken
говорил	spoke
побед	victories
румынии	romanian
румынии	romania
формула	formula
среды	wednesday
континентальный	continental
назвать	naming
переход	transition
врач	physician
врач	doctor
певец	singer
образований	entity
башни	towers
ирина	irina
ирина	iryna
наши	our
наши	ours
ранга	rank
изучения	studying
изучения	exploring
бельгии	belgium
бельгии	belgian
современный	modern
современный	contemporary
взять	take
устройства	device
устройства	devices
филипп	philippe
филипп	philip
филипп	philipp
филипп	phillip
описания	descriptions
святых	saints
якобы	ostensibly
якобы	allegedly
спортивные	sports
документы	documents
лицо	face
неизвестно	unknown
брак	marriage
сотрудник	employee
приказ	order
приказ	orders
стены	walls
банка	bank
пары	couples
пары	pairs
архив	archived
архив	archive
архив	archives
показывает	shows
местные	local
местные	locals
ошибки	mistakes
ошибки	errors
ошибки	bugs
объявил	declared
объявил	announced
резко	drastically
резко	dramatically
резко	sharply
командование	command
таблица	table
шотландии	scotland
шотландии	scottish
католической	catholic
технологий	technologies
фортепиано	piano
национальных	national
освобождения	release
освобождения	liberation
ваше	your
ваше	yours
ясно	clear
указано	specified
земель	länder
земель	lands
изменение	modification
изменение	changing
изменение	change
установки	installs
установки	installation
установки	installations
учёные	scientists
динамо	dynamo
динамо	dinamo
администратора	admin
администратора	administrator
районах	districts
установлена	installed
иоанн	john
сибири	siberia
сопротивление	resistance
пространства	spaces
народ	people
берега	coasts
королевства	kingdoms
хосе	jose
хосе	josé
продукт	product
блокировки	locking
илья	ilya
гимназии	gymnasium
торговли	trade
живёт	lives
тираж	circulation
проспект	prospect
проспект	prospekt
проспект	avenue
проспект	prospectus
вернуться	return
газа	gas
газа	gaza
создавать	create
варианты	variants
варианты	options
муниципалитеты	municipalities
наследия	heritage
королевство	kingdom
морских	nautical
контроля	control
вооружение	arming
вооружение	armament
вооружение	armaments
опубликовал	posted
бизнес	business
автомобиль	car
автомобиль	automobile
автомобиль	vehicle
внутренний	internal
внутренний	inner
возраст	age
возраст	ages
сербии	serbia
сербии	serbian
мощность	power
дорог	roads
руси	russ
десять	ten
дель	del
базы	bases
завоевал	conquered
экипаж	crew
прибыл	arrived
дивизион	division
основы	fundamentals
основы	foundations
основы	basics
выставки	exhibitions
выставки	exhibits
выставки	exhibition
дополнительные	extra
дополнительные	additional
анализа	analysis
офицер	officer
необходимость	necessity
эстонии	estonian
эстонии	estonia
банк	bank
посмертно	postmortem
посмертно	posthumous
посмертно	posthumously
администратором	admin
летний	summer
буквы	letters
связанных	affiliated
бен	ben
технические	technical
девушка	girlfriend
девушка	girl
ближайшие	upcoming
концерт	concerto
концерт	concert
переименована	renamed
применяется	applied
применяется	applies
чили	chilean
чили	chili
чили	chile
конституции	constitutions
творчество	creativity
показано	shown
показано	displayed
единица	unit
консерватории	conservatory
поход	hike
поход	hiking
поход	camping
независимость	independence
цикл	loop
цикл	cycle
специальный	special
зрителей	spectators
зрителей	viewers
социально	socially
американских	american
долго	long
школ	schools
стоимость	cost
стоимость	value
структуры	structures
восточный	east
оборудования	equipment
колледж	college
экономика	economics
экономика	economy
недавно	recently
недавно	recent
двигателя	engine
антон	anton
разрешение	resolution
разрешение	authorization
разрешение	permission
зона	zone
адмирал	admiral
рассказ	story
рассказ	narrative
креста	cross
дон	dawn
дон	don
пытался	tried
повесть	novella
бои	fights
бои	fighting
убийство	homicide
убийство	murder
убийство	assassination
убийство	killing
кратер	crater
продолжает	continues
вода	water
галерея	gallery
луны	moons
плюс	plus
атаки	attacks
евро	euro
администрация	administration
тексты	texts
пола	paula
вильгельм	william
вильгельм	wilhelm
успеха	success
курсы	courses
столицы	capitals
мвд	moi
берег	shore
берег	coast
реакции	reactions
реакции	reaction
телесериал	telenovela
завершил	completed
престол	throne
май	may
городских	urban
советские	soviet
гор	gore
пару	couple
кислоты	acid
готов	ready
просьба	request
перенести	reschedule
западный	west
западный	western
ход	move
целей	goals
йорке	york
расположенный	located
океана	ocean
телевидения	television
встречи	encounters
встречи	meetings
убийства	killings
убийства	killing
убийства	murder
убийства	murders
историки	historians
коллеги	colleagues
попытка	try
попытка	attempted
попытка	trying
попытка	attempt
украинская	ukrainian
вблизи	near
ленинград	leningrad
дании	denmark
дании	danish
дер	der
провести	spend
подразделения	units
подразделения	subdivisions
калифорния	california
сложности	complexities
сложности	complexity
сложности	complications
бразилия	brazil
поведение	behaviour
поведение	behavior
поведение	conduct
осталось	remaining
осталось	left
минск	minsk
печати	print
печати	press
сделано	made
сделано	done
убрать	remove
советник	adviser
советник	counsel
советник	counsellor
советник	councillor
советник	advisor
советник	counselor
принц	prince
рабочий	worker
рабочий	working
нередко	often
высокого	high
ранен	injured
ранен	wounded
октябрь	october
октябрь	oct
администратор	admin
администратор	administrator
выглядит	looks
используя	using
братья	brethren
братья	brothers
испанский	spanish
биографии	biographies
биографии	biography
победил	defeated
победил	won
искать	search
танков	tanks
произведение	product
футбол	soccer
футбол	football
восемь	eight
ведущих	leading
антонио	antonio
праздник	holiday
праздник	feast
праздник	celebration
давид	david
маршрут	route
маршрут	itinerary
форм	forms
жить	live
конкурс	eurovision
конкурс	competition
конкурс	contest
вячеслав	vyacheslav
удар	blow
удар	punch
удар	kick
доля	proportion
доля	share
двое	two
практике	practice
поставить	put
коллега	colleague
княжество	principality
израиль	israel
учитывая	considering
учитывая	given
серий	episodes
мак	mac
мак	mack
экипажа	crew
третье	third
старые	old
поезда	trains
кавалер	cavalier
умерла	died
орган	organ
критерий	criterion
реализации	realization
предварительный	tentative
побережья	coasts
органы	organs
соглашение	agreement
фигуры	shapes
фигуры	figures
важно	important
бразильский	brazilian
остались	stayed
вещи	things
вещи	stuff
эдуард	edouard
эдуард	edward
эдуард	eduard
рекорд	record
показать	show
специальности	specialties
специальности	speciality
ракеты	missiles
ракеты	rockets
тура	tura
диск	disk
диск	disc
сверху	top
напротив	opposite
появление	emergence
появление	appearance
виталий	vitaliy
виталий	vitali
виталий	vitaly
критика	criticism
критика	critic
критика	criticisms
стадии	stages
причины	reasons
причины	causes
памятников	monuments
упоминания	mentions
разрешения	permits
разрешения	authorizations
разрешения	permissions
соединение	connection
соединение	connecting
соединение	connect
соединение	compound
доступ	access
параллельно	parallel
сражение	battle
птицы	birds
птицы	bird
математики	mathematics
математики	mathematicians
сомнения	doubt
сомнения	doubts
нужна	need
профессии	professions
профессии	occupations
палаты	chambers
палаты	wards
деления	fission
разработка	development
выполнение	implementation
характера	nature
предположительно	presumably
предположительно	supposedly
предположительно	allegedly
защита	protecting
защита	protection
защита	defense
защита	defence
нхл	nhl
формирование	forming
формирование	formation
формирование	shaping
голову	head
руководства	manuals
руководства	guide
экономического	economic
гдр	gdr
номера	rooms
номера	numbers
перу	peruvian
перу	peru
яков	jacob
яков	jakob
яков	yakov
яков	yaakov
вера	vera
вера	faith
вера	belief
утверждение	approval
утверждение	allegation
набор	recruitment
набор	set
нба	nba
химии	chemistry
эффект	impact
эффект	effect
командования	command
решает	solves
расположение	location
аргумент	argument
формально	formally
формально	technically
фирмы	firms
монеты	coins
монеты	coin
недостаточно	insufficient
машина	machine
машина	car
религии	religion
религии	religions
пехоты	infantry
начать	start
начать	begin
голоса	votes
голоса	voices
категорий	categories
голосования	vote
голосования	voting
участвовала	participated
инструменты	instruments
инструменты	tools
пьер	pier
пьер	pierre
сентябрь	september
сентябрь	sept
федерация	federation
бог	god
современное	modern
современное	contemporary
иосиф	joseph
принятия	adoption
крестьян	peasant
крестьян	peasants
задача	challenge
задача	task
индия	india
физической	physical
консенсус	consensus
исторической	historic
известная	known
известная	famous
прибыль	profit
прибыль	earnings
прибыль	profits
волны	wave
волны	waves
дискуссии	discussions
дискуссии	discussion
дискуссии	threads
эрик	eric
эрик	erik
март	mart
март	march
качество	quality
недель	weeks
оценка	rating
оценка	evaluation
оценка	assessment
оценка	valuation
сцены	scenes
родов	childbirth
избранные	chosen
избранные	elected
избранные	featured
избранные	favorites
сельских	rural
договора	treaty
собственные	own
открыл	unlocked
уверен	confident
уверен	sure
вывод	output
вывод	withdrawal
вывод	inference
вывод	conclusion
жили	lived
исполнение	executing
исполнение	performance
исполнение	execution
наличии	stock
леон	león
леон	léon
леон	leon
питания	nutrition
дону	don
подход	approach
трудно	hard
трудно	difficult
изучал	studied
прочее	miscellaneous
видел	seen
видел	saw
открытый	outdoor
открытый	open
признание	confession
признание	acknowledgement
признание	acceptance
признание	recognition
японский	japanese
мужество	courage
домен	domain
аргентины	argentine
вещества	substances
признан	acknowledged
признан	recognised
следующая	next
популярность	popularity
указать	specify
сотни	hundreds
платформа	platform
декабрь	december
декабрь	dec
наблюдения	observation
наблюдения	surveillance
наблюдения	observations
барон	baron
открыто	openly
открыто	open
возвращается	returns
границ	borders
функция	function
построено	built
построено	constructed
проверить	verify
проверить	check
городские	urban
австрия	austria
независимо	independently
заявки	applications
заявки	bids
артур	arthur
артур	artur
пришёл	came
схема	scheme
схема	schema
прочие	other
прочие	others
поэта	poet
метал	metal
джо	joe
гарри	garry
гарри	harry
дворе	courtyard
дворе	backyard
дворе	yard
головы	heads
надеюсь	hope
надеюсь	hopefully
рим	rome
июль	july
опера	opera
нквд	nkvd
роста	growth
берлин	berlin
сценарий	screenplay
сценарий	scenario
сценарий	script
сопротивления	resistance
геннадий	gennady
настоящий	real
рассказы	stories
проезд	travel
австралия	australia
связаны	bound
связаны	connected
комиссия	commission
литвы	lithuanian
литвы	lithuania
суть	essence
типов	types
вряд	unlikely
предшественник	predecessor
предшественник	precursor
предшественник	forerunner
специальные	special
указывает	specifies
указывает	pointing
эпоху	era
преемник	successor
башня	tower
переговоры	negotiation
переговоры	negotiating
переговоры	negotiations
актрисы	actresses
французская	french
последующие	subsequent
кандидатов	candidates
следовательно	ergo
следовательно	consequently
сыновей	sons
святые	saints
святые	holy
претензии	claims
территорий	territories
магазин	shop
магазин	store
поверхность	surface
дирижёр	conductor
июнь	june
зачастую	often
дебют	debut
знаки	signs
ушёл	gone
наш	our
наш	ours
тони	tony
тони	toni
луис	luiz
луис	louis
луис	luis
возвращение	comeback
возвращение	returns
возвращение	return
третья	third
внутренней	inner
отличия	differences
показал	showed
оформление	decoration
оформление	artwork
оформление	creative
читать	read
вернуть	return
нидерланды	netherlands
демократической	democratic
классификации	classifications
классификации	classification
спам	spam
январь	january
родители	parents
механизм	machinery
механизм	mechanism
флора	flora
надпись	inscription
формат	format
оборудование	hardware
оборудование	equipment
ошибка	mistake
ошибка	bug
ошибка	error
пределы	limits
сотрудники	employees
сотрудники	staff
апрель	april
поддержка	supporting
поддержка	support
нравится	liked
нравится	like
нравится	likes
угол	corner
угол	angle
пассажиров	passengers
предлагает	suggests
предлагает	proposes
техника	technician
техника	technique
техника	technology
царство	kingdom
двор	courtyard
двор	backyard
двор	yard
гражданская	civil
гражданская	civic
гражданская	civilian
лаборатории	labs
лаборатории	laboratory
лаборатории	laboratories
написание	spelling
написание	writing
макс	max
кнр	prc
появляются	appearing
представления	representations
планеты	planets
золото	gold
быстрого	rapid
венгрия	hungary
поколения	generation
поколения	generations
древних	ancient
основано	founded
основано	based
австро	austro
малых	small
посольство	embassy
служит	serves
франсуа	francois
франсуа	françois
мысли	thoughts
активное	active
преступления	offences
преступления	crimes
преступления	crime
хуан	huang
самолёты	airplanes
самолёты	planes
провел	spent
способность	capacity
способность	ability
участвовать	participate
восстановить	restore
восстановить	rebuild
восстановить	recover
распространения	diffusion
распространения	dissemination
голова	head
туре	touré
переводчик	translator
переводчик	interpreter
немецкие	german
правление	board
миссии	mission
миссии	missions
способности	abilities
случайно	accidentally
коми	komi
находит	finds
корреспондент	correspondent
реклама	ads
реклама	advertising
обзор	overview
обзор	review
формулы	formula
формулы	formulas
формулы	formulae
газ	gas
газ	gaz
услуг	services
временно	temporarily
временно	temporary
пво	norad
явление	phenomenon
промышленность	industry
старая	old
утверждения	allegations
советов	boards
королевской	royal
хорватии	croatia
хорватии	croatian
посмотреть	see
посмотреть	watch
посмотреть	view
европейского	european
красные	reds
красные	red
возникает	arises
камень	stone
камень	rock
приходит	comes
час	hour
романов	romanov
романов	novels
ивановна	ivanovna
желание	desire
желание	wish
собственных	own
естественно	naturally
замечания	remarks
замечания	observations
замечания	comments
чарльз	charles
знать	know
отзывы	reviews
отзывы	feedback
художественной	rhythmic
специального	special
здоровья	health
случаи	cases
медицинских	medical
дали	dali
домой	home
бывшей	former
сердце	heart
королева	queen
введение	introduction
видеть	seeing
джек	jack
лидеров	leaders
выполнения	executing
работников	employees
работников	workers
черты	traits
ассоциация	association
телесериалы	telenovelas
указ	edict
указ	ordinance
указ	decree
жюри	juries
жюри	jury
командующий	commander
архитектура	architecture
выпущена	released
критиков	critics
сайты	sites
сайты	websites
полного	full
сложно	hard
сложно	complicated
сложно	difficult
валентин	valentin
валентин	valentine
юлия	yulia
юлия	julia
традиционно	traditionally
абу	abu
абу	abou
швеция	sweden
рио	rio
высокий	high
высокий	tall
цска	cska
станислав	stanislav
станислав	stanisław
деятелей	personalities
логотип	logo
заменить	substitute
заменить	replace
установить	set
установить	install
растение	plant
топлива	fuel
топлива	fuels
мисс	miss
возвращения	returns
возвращения	return
восстановление	restoration
восстановление	reinstatement
восстановление	recovery
восстановление	reconstruction
восстановление	rehabilitation
официальных	official
египта	egyptian
разведки	intelligence
разведки	exploration
новгород	novgorod
бывшие	exes
бывшие	former
создано	created
смит	smith
немецкая	german
евгения	eugenia
кристаллы	crystals
кристаллы	crystal
ведущий	moderator
ведущий	presenter
ведущий	leading
консенсуса	consensus
консенсуса	consensual
поста	fasting
мари	marie
мари	mari
впечатление	impression
завершения	completion
кот	cat
роды	genera
роды	childbirth
роды	births
роды	birth
представление	presentation
представление	submission
народы	peoples
определить	determine
определить	define
судьи	judges
могила	tomb
могила	grave
убить	kill
министры	ministers
немцы	germans
петр	petar
петр	peter
петр	piotr
петр	petr
популярных	popular
священник	preacher
священник	priest
вмс	cpa
лагерь	camp
работник	employee
работник	worker
друзей	friends
расширение	expanding
расширение	extension
расширение	expansion
расширение	enlargement
рынок	marketplace
рынок	market
помощник	assistant
помощник	helper
четвёртый	fourth
олимпийский	olympic
координаты	coordinates
заключения	conclusions
листья	leaves
выиграла	won
изучение	studying
изучение	study
служить	serve
температуры	temperature
температуры	temperatures
цикла	cycle
воспоминания	memories
критик	critic
достигает	reaches
чикаго	chicago
рынке	marketplace
гражданин	citizen
историческая	historic
историческая	historical
воздушных	aerial
драматург	playwright
голосование	vote
голосование	voting
нефти	oil
нефти	petroleum
судна	vessel
исследователи	explorers
исследователи	researchers
константинович	konstantinovich
спортсмены	sportsmen
спортсмены	athletes
клетки	cells
клетки	cages
значительное	significant
глаз	eyes
глаз	eye
имея	having
рынка	market
станций	stations
мексики	mexican
мексики	mexico
граница	boundary
граница	border
граница	frontier
продолжение	continuation
продолжение	continuing
продолжение	continued
достиг	reached
утверждает	approves
вестник	gazette
принадлежность	affiliation
сила	strength
сила	force
сила	power
учитель	teacher
длину	length
гэс	dam
философ	philosopher
вариантов	options
экономически	economically
лист	leaf
лист	sheet
учеников	disciples
учеников	apprentices
сообщил	reported
воинов	warriors
мелкие	small
мелкие	minor
ноябрь	november
ноябрь	nov
установка	installation
установка	installing
установка	install
корея	korea
коллектив	collective
построены	constructed
мужчина	male
мужчина	man
рыбы	fishes
рыбы	pisces
рыбы	fish
филиал	affiliate
филиал	branch
пьесы	plays
официальные	official
личный	personal
обвинения	charges
обвинения	allegations
обвинения	accusations
колонии	colonies
колонии	colony
критическая	critical
средние	medium
оркестр	orchestra
увидел	saw
окончание	finishing
окончание	ending
мысль	thought
территориальное	territorial
технический	technical
руб	rub
руб	rube
медицины	medicine
форум	forum
современная	modern
современная	contemporary
судно	vessel
судно	ship
залива	gulf
массы	masses
зелёный	green
путешествие	voyage
путешествие	travel
путешествие	journey
путешествие	traveling
путешествие	travelling
путешествие	trip
сотрудничество	collaboration
сотрудничество	cooperation
обработки	processing
обработки	processed
окончила	graduated
пользователей	users
виктория	viktoria
виктория	victoria
эпизодов	episodes
обращение	treatment
границу	border
практика	practice
практика	practices
надежда	nadezhda
надежда	hopeful
надежда	hope
изменить	edit
изменить	modify
изменить	change
участвует	participates
вадим	vadim
скульптор	sculptor
психологии	psychology
александровна	alexandrovna
половина	half
роберта	roberta
реакция	reaction
реакция	response
реакция	reactions
остатки	residue
остатки	remnants
остатки	leftovers
остатки	residues
медалей	medals
доска	blackboard
доска	board
личного	personal
горького	gorky
здравоохранения	health
высокие	tall
родителей	parents
параметры	options
параметры	parameters
параметры	settings
мужской	male
мужской	masculine
снять	withdraw
судьба	destiny
судьба	fate
профессия	profession
профессия	occupation
днепр	dnieper
днепр	dnepr
днепр	dnipro
железнодорожный	railway
железнодорожный	rail
правители	rulers
бывшая	former
постоянного	continuous
глубина	depth
иоганн	johannes
иоганн	johann
организовал	arranged
композиция	composition
лодки	boats
испытания	test
испытания	trials
испытания	tests
испытания	testing
вселенной	universe
национальные	national
оккупации	occupation
восстановления	restoration
восстановления	recovery
преподаватель	lecturer
преподаватель	professor
преподаватель	teacher
одни	alone
размеры	size
размеры	dimensions
размеры	sizes
описывает	describes
философия	philosophy
снг	cis
снг	lpg
конкретно	concretely
конкретно	specifically
стивен	stephen
стивен	steven
лес	woods
лес	les
лес	forest
фраза	phrase
личное	personal
личное	private
вашингтон	washington
кольцо	ring
дерево	wood
дерево	tree
избежать	avoiding
избежать	avoid
избежать	escaping
хит	hit
хит	heath
явления	phenomena
харьков	kharkiv
харьков	kharkov
улучшения	improvements
основание	foundation
основание	founding
основание	base
основание	ground
хана	hana
съёмки	filming
съёмки	shooting
перенаправление	redirection
перенаправление	redirecting
дополнение	supplement
дополнение	supplemental
прозвище	nickname
церемонии	ceremony
церемонии	ceremonies
знал	knew
токио	tokyo
британская	british
коллекции	collections
коллекции	collection
полёт	flying
полёт	flight
лето	summer
скажем	say
законы	laws
дизайн	design
планы	plans
разделы	sections
разделы	partitions
авиакомпании	airline
авиакомпании	airlines
агентство	agency
высокая	high
высокая	tall
линий	lines
узбекистана	uzbekistan
узбекистана	uzbek
онлайн	online
семён	semyon
кирилл	kirill
кирилл	cyril
однозначно	unequivocally
однозначно	definitely
чисто	clear
чисто	pure
чисто	clean
шевченко	shevchenko
любые	any
трое	three
перечень	list
отдельная	separate
энергия	energy
вратарь	goalkeeper
вратарь	goalie
подходит	fits
подходит	suitable
подходит	fit
мэри	mary
сохранить	save
литературный	literary
миннесота	minnesota
продажи	sales
продажи	sale
динамика	dynamics
франко	franco
официальное	official
собственности	property
ограничения	limitations
ограничения	restrictions
ограничения	constraints
ограничения	restriction
дает	gives
семинарии	seminary
людмила	ludmila
людмила	lyudmila
осталась	stayed
собственный	own
спутник	satellite
спутник	sputnik
валентина	valentina
валентина	valentine
диаметр	diameter
карт	maps
объявлено	announced
личные	personal
представлял	pictured
февраль	february
февраль	feb
като	cato
като	kato
потерял	lost
полуострова	peninsular
ким	kim
бавария	bayern
установлено	installed
владислав	vladislav
владислав	władysław
био	bio
выпустила	released
знания	knowledge
гражданского	civil
уволен	fired
уволен	dismissed
метка	tag
метка	label
метка	mark
граждане	citizens
граждане	nationals
разработан	developed
разработан	designed
разработан	crafted
алма	alma
штатов	states
созданный	created
элемент	pixel
элемент	element
космос	cosmos
космос	kosmos
космос	space
обеспечивает	ensures
обеспечивает	provides
полная	full
полная	complete
родину	homeland
елизавета	elizabeth
елизавета	elisabeth
дядя	uncle
золотые	golden
золотые	gold
насекомые	insects
напоминает	reminiscent
напоминает	recalls
пушки	cannon
пушки	guns
пушки	cannons
родной	native
решено	decided
концепции	concepts
секретаря	registrar
предупреждение	warning
предупреждение	prevention
исполнители	artists
отказ	denial
отказ	rejection
отказ	waiver
отказ	refusal
спектакль	spectacle
секции	sections
финляндия	finland
простой	simple
помогает	assists
миллиона	million
уважаемый	respected
уважаемый	esteemed
герман	hermann
герман	herman
аналогично	likewise
аналогично	ditto
аналогично	similarly
принципы	principles
типы	types
театральный	theatrical
пройти	pass
любит	likes
любит	loves
спортивная	athletic
спортивная	sports
насекомых	insects
насекомых	insect
султан	sultan
немедленно	immediately
немедленно	immediate
лекции	lectures
лекции	lecture
законов	laws
услуги	services
услуги	service
процессы	processes
сочи	sochi
верховный	supreme
марина	marina
джонс	jones
отмечает	notes
морские	marine
морские	maritime
франц	franz
парламент	parliament
исполнитель	performer
исполнитель	artist
исполнитель	perpetrator
исполнитель	executor
фотография	picture
фотография	photograph
фотография	photo
фотография	photography
закрытия	closure
закрытия	closing
храмы	temples
комментарий	comment
комментарий	commentary
женская	feminine
женская	female
музыкантов	musicians
классе	grade
высшая	supreme
заболевания	illnesses
заболевания	diseases
заболевания	disease
глав	chapters
кардинал	cardinal
обложки	cover
обложки	covers
уфа	ufa
неожиданно	suddenly
неожиданно	unexpectedly
неожиданно	unexpected
саксония	saxony
тяжело	hard
романы	romana
романы	romances
романы	novels
строго	strict
строго	strictly
обнаружил	discovered
внешний	external
основателей	founders
сторонников	supporters
сравнительно	comparatively
заметил	spotted
заметил	noticed
гонки	races
гонки	race
гонки	racing
млрд	billion
передан	transmitted
сирии	syria
вниз	down
солдаты	soldiers
зеландии	zealand
казань	kazan
вооружения	armament
вооружения	armaments
сердца	hearts
ответственность	liability
ответственность	responsibility
королевы	queens
фронтах	fronts
точек	points
квалификации	qualifications
исправить	fix
исправить	correct
брайан	brian
брайан	bryan
чехословакии	czechoslovakia
заведения	establishments
спортсменов	athletes
левой	left
турция	turkey
сезонов	seasons
учреждение	agency
учреждение	establishment
учреждение	institution
софия	sofia
софия	sophia
скоро	soon
журналы	journals
журналы	magazines
действительности	validity
версий	versions
средних	medium
ноги	feet
ноги	legs
читателей	readers
лагеря	camps
владелец	owner
свободу	freedom
нина	nina
аппарат	machine
аппарат	apparatus
едва	barely
едва	hardly
обнаружены	detected
поддерживает	supports
религиозных	religious
церквей	churches
драма	drama
секунд	seconds
собственное	own
замужем	married
швейцария	switzerland
разница	difference
манчестер	manchester
днк	dna
помог	helped
сюр	sur
доступа	access
приказал	ordered
классической	classical
вперёд	forward
измерения	measuring
измерения	measurements
измерения	measurement
англо	anglo
заявление	statement
заявление	declaration
соединений	compounds
технология	technology
арт	art
светлана	svetlana
объединить	merge
объединить	combine
объединить	unite
соответствующих	appropriate
