से	от
दिशा	ориентиране
दिशा	ориентацията
सूचना	информация
सूचना	info
सूचना	инфо
सूचना	уведомление
सूचना	съобщаване
सूचना	уведомяване
सूचना	забележи
सूचना	известие
सूचना	предизвестие
सूचना	забележете
सूचना	информация
सूचना	информиране
कमी	липса
पत्र	писмо
पत्र	буква
राम	овен
राम	рам
राम	рама
नवम्बर	ноември
नवम्बर	ноември
माता	мата
पीछे	назад
पीछे	обратно
पीछे	гръб
पीछे	зад
पीछे	изостанали
पीछे	задна
पीछे	заден
पीछे	отзад
पीछे	задни
पीछे	задно
राष्ट्रपति	президентът
राष्ट्रपति	президент
राष्ट्रपति	председател
दल	партита
दल	партии
दल	купони
दल	страни
दल	кохорти
दल	екипаж
दल	парти
दल	party
दल	купон
दल	партия
दल	кохорта
मीटर	mts
मीटर	метър
मीटर	метра
मीटर	метри
मीटर	метър
मीटर	метри
क्रिया	действия
क्रिया	действие
क्रिया	екшън
क्रिया	глагол
क्रिया	действия
क्रिया	постъпки
क्रिया	искове
क्रिया	дейност
क्रिया	активност
गूगल	гугъл
गूगल	google
गूगल	google+
कॉलेज	колежи
कॉलेज	колежите
कॉलेज	колежа
कॉलेज	колежът
कॉलेज	колеж
विवाह	сватбите
विवाह	сватби
विवाह	браковете
विवाह	бракове
विवाह	женитба
विवाह	брака
विवाह	брак
विवाह	сватба
विवाह	бракът
विवाह	свадба
विवाह	сватба
मैच	мач
मैच	съвпадение
बनाए	създадени
बनाए	създадено
बनाए	създадена
बनाए	създаде
बनाए	създаден
सुधार	подобрения
सुधार	поправка
सुधार	корекция
सुधार	коригиране
सुधार	реформата
सुधार	реформиране
सुधार	реформи
सुधार	реформа
सुधार	усъвършенстване
सुधार	подобрения
सुधार	подобряване
सुधार	подобрение
समाप्त	завърши
समाप्त	довърши
समाप्त	довърша
समाप्त	край
समाप्त	завършена
समाप्त	завършени
समाप्त	завършен
समाप्त	завършено
समाप्त	изтича
समाप्त	завършен
समाप्त	изтекла
समाप्त	изтекъл
समाप्त	изтече
समाप्त	изтекло
ब्रिटेन	британия
ब्रिटेन	великобритания
दिनों	дни
दिनों	дена
बच्चों	деца
बच्चों	дечица
प्रौद्योगिकी	технология
प्रौद्योगिकी	технологии
महत्व	важност
महत्व	значимост
रह	оставам
नियम	правила
नियम	правилата
नियम	правилото
नियम	правило
जन्मे	родени
जन्मे	роден
जन्मे	родена
शब्दों	думите
शब्दों	думи
चीनी	китайци
चीनी	китайска
चीनी	китайско
चीनी	китайски
चीनी	китаец
स्वास्थ्य	здраве
स्वास्थ्य	здравеопазване
स्वास्थ्य	здравето
सहायक	помощник
सहायक	асистентка
सहायक	асистент
सहायक	полезна
सहायक	полезно
सहायक	полезни
सहायक	полезен
सहायक	помощничка
सहायक	помощник
घोषणा	обявяване
घोषणा	съобщение
घोषणा	обявление
घोषणा	декларация
प्रयुक्त	използвано
प्रयुक्त	използван
प्रयुक्त	използвани
प्रयुक्त	използвана
प्रयुक्त	претор
उल्लेख	споменете
उल्लेख	споменаване
उल्लेख	споменава
कहीं	някъде
उपयुक्त	приведени
उपयुक्त	подравнени
उपयुक्त	подходящ
उपयुक्त	подходяща
उपयुक्त	уместно
उपयुक्त	подходящи
उपयुक्त	подходящо
उपयुक्त	подходящ
उपयुक्त	подходяща
उपयुक्त	подходящи
उपयुक्त	подходящо
बंद	затваряне
बंद	близко
बंद	близо
बंद	близки
बंद	off
बंद	изключено
बंद	затворен
बंद	затворена
बंद	затворено
बंद	затворени
किलोमीटर	километри
किलोमीटर	километър
किलोमीटर	километра
किलोमीटर	километри
जिसने	кой
इंग्लैंड	англия
इंग्लैंड	инж
धीरे	постепенно
धीरे	бавно
सार्वजनिक	публично
सार्वजनिक	публични
सार्वजनिक	публична
सार्वजनिक	обществено
सार्वजनिक	публичен
सार्वजनिक	обществени
लाख	милион
लाख	лак
खिलाफ	срещу
खिलाफ	против
सफल	успешна
सफल	успешни
सफल	успешен
सफल	успешно
सफल	проспер
सफल	успее
सफल	плодовит
सफल	успех
सफल	успехи
पहचान	идентификация
पहचान	идентифициране
पहचान	самоличности
पहचान	самоличност
पहचान	идентичност
राष्ट्र	народи
राष्ट्र	нации
राष्ट्र	нация
देना	дина
संग्रह	колекции
संग्रह	архив
संग्रह	архиви
संग्रह	събиране
संग्रह	колекция
भीतर	вътрешно
भीतर	вътре
मौजूद	съществуват
मौजूद	подарък
मौजूद	настояще
मौजूद	присъстващи
रक्त	кръвта
रक्त	кръв
कांग्रेस	конгрес
कांग्रेस	конгреса
कांग्रेस	конгресът
सम्मान	зачитане
सम्मान	респект
सम्मान	уважение
सम्मान	чест
सम्मान	честта
नृत्य	танци
नृत्य	танцувай
नृत्य	танц
सामूहिक	колективни
सामूहिक	колектив
सामूहिक	колективна
सामूहिक	колективно
स्रोत	източник
स्रोत	източници
एकल	необвързан
एकल	единична
एकल	сингъл
एकल	необвързана
एकल	единичен
संकेत	намек
संकेत	сигнал
संकेत	символ
संकेत	намеци
मानक	стандартна
मानक	стандарт
मानक	стандартни
मानक	стандартно
मानक	стандартен
स्वतंत्रता	свобода
स्वतंत्रता	либърти
स्वतंत्रता	свобода
स्वतंत्रता	независимост
यौगिक	съединението
यौगिक	съединение
किन्तु	грабва
विकि	уики
विद्यालय	училища
विद्यालय	школи
विद्यालय	училищата
विद्यालय	училището
विद्यालय	школа
विद्यालय	училище
अंतर्राष्ट्रीय	международно
अंतर्राष्ट्रीय	международен
अंतर्राष्ट्रीय	интернешънъл
अंतर्राष्ट्रीय	международни
अंतर्राष्ट्रीय	международна
विशाल	огромен
विशाल	огромно
विशाल	огромна
विशाल	огромни
विशाल	огромен
विशाल	огромна
विशाल	огромни
विशाल	грандиозни
विशाल	голямо
विशाल	големи
विशाल	голям
विशाल	голяма
विशाल	масивно
विशाल	масив
विशाल	масивни
विशाल	масивен
बंगाल	бенгалски
कानून	закон
कानून	закони
महान	страхотно
बल	сила
भाई	бро
भाई	братко
भाई	брат
तहत	под
उपचार	лек
उपचार	третиране
उपचार	лечение
उपचार	обработка
उपचार	лечения
केन्द्र	център
केन्द्र	център
अवस्था	щат
अवस्था	държава
अवस्था	държавно
लागू	приложен
लागू	приложена
लागू	прилагана
लागू	приложено
लागू	приложени
लागू	прилага
लागू	прилагане
लागू	приложими
लागू	приложимо
लागू	приложим
लागू	приложима
निजी	лично
निजी	личен
निजी	лична
निजी	лични
निजी	персонален
निजी	частни
निजी	частно
निजी	редник
निजी	частна
निजी	личен
निजी	частен
निर्णय	преценка
निर्णय	осъждане
निर्णय	преценка
निर्णय	решението
निर्णय	решение
निर्णय	решения
जॉन	джон
जॉन	йоан
मिला	намерено
मिला	намерени
मिला	открит
मिला	намерена
मिला	намерен
मिला	мила
घंटे	часове
वंश	династия
वंश	династията
प्रारंभिक	начален
प्रारंभिक	първоначален
प्रारंभिक	първоначално
प्रारंभिक	първоначална
प्रारंभिक	предварителна
प्रारंभिक	предварителни
प्रारंभिक	предварителен
मुक्त	свободно
मुक्त	свободни
मुक्त	свободен
मुक्त	свободна
मुक्त	безплатни
मुक्त	безплатно
बल्कि	ай
परन्तु	но
मनुष्य	човешка
मनुष्य	човешко
मनुष्य	човек
मनुष्य	човешки
मनुष्य	човече
मनुष्य	човек
मनुष्य	мъж
उपकरण	инструмент
उपकरण	устройствата
उपकरण	устройства
उपकरण	оборудване
उपकरण	екипировка
उपकरण	апарати
उपकरण	уреди
उपकरण	устройство
उपकरण	устройството
उपकरण	инструменти
उपकरण	инструментите
उपन्यास	романът
उपन्यास	новела
उपन्यास	роман
नेपाल	непал
ऑफिस	кабинет
ऑफिस	офисът
ऑफिस	офис
ऑफिस	офиса
बदलाव	преобразяване
बदलाव	промени
बदलाव	смяна
बदलाव	промяна
अनुमति	разрешения
अनुमति	разрешени
अनुमति	позволено
अनुमति	позволени
अनुमति	разрешено
अनुमति	позволение
अनुमति	разрешение
नीति	политиката
नीति	полица
नीति	политика
हवाई	хавайски
हवाई	хаваи
हवाई	хавай
हवाई	хаваите
गांव	село
वापस	назад
वापस	обратно
वापस	гръб
यूरोपीय	европа
यूरोपीय	европейско
यूरोपीय	европейски
यूरोपीय	европеец
यूरोपीय	европейска
पटना	патна
साधारण	прост
साधारण	прости
साधारण	проста
साधारण	простичко
साधारण	тривиално
साधारण	посредствен
साधारण	обща
साधारण	общи
साधारण	генерал
देखने	гледане
पंजाब	пенджаб
दक्षिणी	южен
दक्षिणी	южни
दक्षिणी	южна
दक्षिणी	южно
दक्षिणी	южен
दक्षिणी	юг
दक्षिणी	южна
बैंड	група
बैंड	оркестър
बैंड	банда
बैंड	лента
नया	ню
नया	ново
नया	нов
नया	нови
नया	нова
पर्वत	планински
पर्वत	планина
पर्वत	планината
सूर्य	сън
सूर्य	слънце
अनुवाद	превод
अनुवाद	преведа
अनुवाद	преведете
अनुवाद	преводи
समुदाय	общности
समुदाय	общностите
समुदाय	общност
समुदाय	общността
मान	ценности
मान	стойности
मान	стойност
स्वतंत्र	независима
स्वतंत्र	независими
स्वतंत्र	независим
टीवी	телевизия
टीवी	телевизията
टीवी	телевизор
हाल	скорошна
हाल	скорошни
हाल	скорошно
हाल	отскоро
चला	бягай
कथा	разказ
पक्ष	страна
पक्ष	страничен
दृश्य	изглед
दृश्य	гледки
दृश्य	изгледи
दृश्य	мнения
दृश्य	гледания
दृश्य	сцена
दृश्य	видима
दृश्य	видими
दृश्य	видимо
दृश्य	изглед
दृश्य	гледка
दृश्य	оглед
दृश्य	преглед
भोजन	кухня
भोजन	храни
भोजन	храна
भोजन	храни
भोजन	вечеря
भोजन	ястие
भोजन	храна
भोजन	брашно
भोजन	ядене
भोजन	хранене
शिव	шива
मॉडल	модели
मॉडल	образци
मॉडल	моделите
मॉडल	образец
मॉडल	модел
मुंबई	мумбай
आयोजित	държана
आयोजित	проведе
आयोजित	държани
आयोजित	държан
प्रकाशन	публикуване
प्रकाशन	издателство
प्रकाशन	публикация
प्रकाशन	публикуване
प्रांत	провинцията
प्रांत	провинция
अतः	затуй
अतः	следователно
मिलियन	милано
मिलियन	милан
मिलियन	милион
मिलियन	милиони
पांच	пет
उससे	него
वहां	там
विधानसभा	сглобяване
विधानसभा	събрание
मन	ума
मन	ум
मन	ман
ऑस्ट्रेलिया	австралия
उम्र	възраст
सागर	море
सागर	морето
सक्रिय	включено
सक्रिय	включена
सक्रिय	прилагателно
सक्रिय	активна
सक्रिय	активно
सक्रिय	активни
सक्रिय	активен
आया	дойде
अभिनेत्री	актриса
अभिनेत्री	актриси
अभिनेत्री	актрисата
छोड़	скип
जर्मनी	германец
जर्मनी	германски
जर्मनी	немски
जर्मनी	немска
जर्मनी	германска
जर्मनी	германия
हासिल	постигнато
हासिल	постигната
हासिल	постигнати
हासिल	постигнат
लंदन	london
लंदन	лондон
जापान	япония
वस्तु	точка
वस्तु	елемент
वस्तु	артикул
वस्तु	материал
वस्तु	материали
वस्तु	материално
वस्तु	предмет
वस्तु	обект
वस्तु	предмети
वस्तु	обектите
वस्तु	обекти
सम्मानित	почетен
स्वरूप	формат
जीत	победи
जीत	печеля
जीत	спечели
जीत	печелиш
जीत	победа
जीत	джийт
जीत	печели
अध्यक्ष	президентът
अध्यक्ष	президент
अध्यक्ष	председател
अध्यक्ष	оратор
अध्यक्ष	високоговорител
अध्यक्ष	говорител
अध्यक्ष	председателят
अध्यक्ष	председател
राज्यों	държави
राज्यों	щати
मामले	случаи
विजेता	победител
विजेता	печеливш
विजेता	печеливши
विजेता	победители
विजेता	победителите
विजेता	печелившите
बाजार	базар
बाजार	пазарите
बाजार	пазари
बाजार	пазарна
बाजार	пазар
बाजार	пазарен
लीग	лигата
लीग	лига
लीग	лиги
लीग	лига
कविता	поема
कविता	стихотворение
कविता	поезия
कविता	поезията
कविता	стихове
तरफ	страна
तरफ	страничен
दिसंबर	декември
दिसंबर	декември
दिसंबर	дек
खान	кхан
खान	хан
खान	кан
वास्तविक	истинско
वास्तविक	реал
वास्तविक	истинска
वास्तविक	реално
वास्तविक	истински
वास्तविक	действителна
वास्तविक	действителен
वास्तविक	истински
चैनल	канали
चैनल	шанел
चैनल	канал
चैनल	каналът
उत्पाद	продукт
उत्पाद	продукти
उत्पाद	продукти
उत्पाद	продуктите
राज	радж
सात	седем
सात	седма
सात	vii
आरंभ	начало
आरंभ	старт
आरंभ	започнете
आरंभ	стартиране
आरंभ	стартиране
योग्य	квалифицирано
योग्य	квалифициран
योग्य	квалифицирана
योग्य	квалифицирани
योग्य	допустимо
योग्य	допустим
योग्य	допустими
समुद्र	морета
समुद्र	моретата
समुद्र	море
समुद्र	морето
प्रारंभ	започна
प्रारंभ	начало
प्रारंभ	старт
प्रारंभ	започнете
प्रारंभ	стартиране
प्रारंभ	стартиране
प्रारंभ	титуляр
प्रारंभ	стартов
समाचार	новини
समाचार	новина
समाचार	новините
समस्या	проблем
समस्या	издаване
वीडियो	запис
वीडियो	видеоклип
वीडियो	видео
वीडियो	видеоклипове
वीडियो	клипове
नही	не
वन	форест
वन	гора
वन	горски
मत	гласове
मत	вот
संभव	възможно
संभव	възможен
संभव	възможна
संभव	възможни
नेटवर्क	мрежови
नेटवर्क	мрежа
नेटवर्क	мрежова
नेटवर्क	мрежата
नेटवर्क	мрежи
नेटवर्क	мрежите
बौद्ध	будист
बौद्ध	будистки
घटना	инцидент
घटना	събитието
घटना	събитие
घटना	явление
घटना	феномен
प्रकृति	науру
प्रकृति	естество
प्रकृति	природа
प्रकृति	природата
मूल्य	цена
मूल्य	стойност
रोचक	интересна
रोचक	интересно
रोचक	интересни
रोचक	интересен
क्लब	club
क्लब	клуб
क्लब	клубът
क्लब	клубове
क्लब	спатия
क्लब	клубовете
क्लब	стикове
समिति	комитет
समिति	комисия
सर्वाधिक	повечето
अरब	арабия
अरब	арабин
अरब	арабски
अरब	арабска
अरब	милиарда
अरब	милиард
अरब	милиарди
राजनीति	политици
राजनीति	политиката
राजनीति	политика
चरण	стъпало
चरण	стъпка
चरण	крачка
चरण	стадии
चरण	етапи
चरण	стъпала
चरण	стъпки
चरण	стълби
चरण	крачки
चरण	стадий
चरण	сцена
चरण	етап
चरण	сцената
नाटक	драмата
नाटक	драма
विरोध	протести
विरोध	протест
विरोध	контраст
विरोध	възражение
विरोध	опозиция
विरोध	противопоставяне
विरोध	опозицията
विरोध	конфликтите
विरोध	конфликти
विरोध	конфликт
विरोध	конфликти
ज्ञात	позната
ज्ञात	известни
ज्ञात	познат
ज्ञात	известна
ज्ञात	известен
नेतृत्व	лидерство
अंतर	разликата
अंतर	разлика
अंतर	празнина
अंतर	пролука
अनुभव	преживявания
अनुभव	опитът
अनुभव	преживяване
अनुभव	опит
अनुभव	изживяване
संरचना	структура
संरचना	конструкция
संरचना	текстура
संरचना	състав
संरचना	композиция
निर्धारित	решително
निर्धारित	определени
निर्धारित	решителна
निर्धारित	решени
निर्धारित	решителен
निर्धारित	решено
कैलेंडर	календар
कैलेंडर	календара
सीमित	ограничено
सीमित	ограничена
सीमित	limited
सीमित	ограничен
सीमित	ограничени
सीमित	тясно
सीमित	тясна
सीमित	тесни
सीमित	тесен
पत्रिका	списание
पत्रिका	дневник
पत्रिका	журнал
पत्रिका	джърнъл
तेल	нефт
तेल	петрол
तेल	олио
तेल	масло
काव्य	поетично
काव्य	поезия
काव्य	поезията
काव्य	стихове
छोटा	малка
छोटा	малки
छोटा	малък
छोटा	дребен
छोटा	малка
छोटा	малки
छोटा	малък
छोटा	литъл
छोटा	малко
छोटा	кратко
छोटा	къса
छोटा	кратка
छोटा	късо
छोटा	кратък
संपादन	редактиране
संपादन	редакции
संपादन	редактиране
संपादन	монтаж
संपादन	редактори
औसत	среден
औसत	средно
औसत	посредствен
अफ्रीका	африка
विश्वास	доверие
विश्वास	вярвай
विश्वास	фейт
विश्वास	вяра
विश्वास	доверие
विश्वास	увереност
विश्वास	самоувереност
विश्वास	вярвай
रक्षा	защита
रक्षा	защити
रक्षा	защита
रक्षा	отбрана
रक्षा	защитата
रक्षा	защита
रक्षा	отбрана
जर्मन	германец
जर्मन	германски
जर्मन	немски
जर्मन	немска
जर्मन	германска
विपरीत	обръщане
विपरीत	задна
विपरीत	обратна
विपरीत	обратен
विपरीत	обратното
खुद	собствен
खुद	собствена
खुद	собствено
खुद	собствени
निर्माता	продуценти
निर्माता	производители
निर्माता	производител
निर्माता	продуцент
निर्माता	производител
निर्माता	създател
प्रतियोगिता	конкуренция
प्रतियोगिता	конкурс
प्रतियोगिता	състезание
प्रतियोगिता	конкурс
प्रतियोगिता	състезание
विद्युत	електроенергия
विद्युत	електричество
विद्युत	ток
विद्युत	електрически
विद्युत	електрическа
विद्युत	електрическо
विद्युत	електрически
विद्युत	електрическа
विद्युत	електрическо
विद्युत	електричество
वायु	вятърна
वायु	вятър
वायु	вятъра
वायु	air
वायु	въздуха
वायु	въздушно
वायु	въздушен
वायु	въздух
निर्भर	зависима
निर्भर	зависими
निर्भर	зависимо
निर्भर	зависим
निर्भर	контингент
आसपास	наблизо
अधिनियम	act
अधिनियम	акт
लिखे	пиши
लिखे	напишете
लिखे	пишете
रूस	русия
विजय	виджай
विजय	победа
बस	автобусът
बस	автобус
बस	бус
बस	просто
बस	само
गुरु	гуру
महाराष्ट्र	махаращра
महिलाओं	дами
महिलाओं	дамски
महिलाओं	женските
महिलाओं	женски
महिलाओं	жени
महिलाओं	жените
हमारे	нашият
हमारे	наша
हमारे	нашия
हमारे	нашата
हमारे	нашите
फ्रांस	франция
धारा	ток
धारा	текущ
धारा	текуща
धारा	текущи
धारा	настоящ
धारा	сечение
धारा	секция
धारा	раздел
धारा	поток
प्रेम	прем
प्रेम	обич
प्रेम	любов
प्रेम	любовта
प्रेम	обичам
इंजन	двигатели
इंजन	двигател
इंजन	двигатели
आंदोलन	възбуда
आंदोलन	вълнение
आंदोलन	придвижване
आंदोलन	движение
अंतरराष्ट्रीय	международно
अंतरराष्ट्रीय	международен
अंतरराष्ट्रीय	интернешънъл
अंतरराष्ट्रीय	международни
अंतरराष्ट्रीय	международна
कृष्णा	кришна
सफलता	успех
सफलता	успехи
विधान	законодателни
विधान	законодателно
विधान	законодателна
विधान	законодателен
विधान	законодателство
रासायनिक	химична
रासायनिक	химически
रासायनिक	химикал
कृष्ण	кришна
चलता	разходки
डॉलर	долари
डॉलर	долар
बच्चे	деца
बच्चे	дете
मन्दिर	темпъл
मन्दिर	храмът
मन्दिर	храм
पर्याप्त	достатъчно
पर्याप्त	адекватно
पर्याप्त	адекватни
पर्याप्त	задоволителна
पर्याप्त	адекватен
पर्याप्त	адекватна
मसीह	христос
पूजा	пуджа
पूजा	пуджа
पूजा	боготворят
भारी	тежка
भारी	тежки
भारी	тежък
भारी	тежко
पत्नी	жена
पत्नी	съпруга
पत्नी	съпругата
मान्यता	валидност
मान्यता	признание
मान्यता	признаване
मान्यता	разпознаване
इंडिया	индия
कप	чашка
कप	чаша
कप	купа
कप	къп
कपूर	капур
अत्यंत	огромен
अत्यंत	огромна
अत्यंत	огромни
अत्यंत	изключително
अत्यंत	извънредно
तरीके	начини
उचित	панаир
उचित	справедлив
उचित	справедливо
उचित	справедлива
उचित	подходящ
उचित	подходяща
उचित	уместно
उचित	подходящи
उचित	подходящо
उचित	разумна
उचित	разумно
उचित	разумни
उचित	разумен
सड़क	улица
सड़क	стрийт
सड़क	street
सड़क	улицата
सड़क	пътят
सड़क	път
सड़क	road
सड़क	пътя
रात	вечер
रात	нощ
रात	нощта
विदेशी	чужбина
विदेशी	чужди
विदेशी	чуждестранни
विदेशी	чужд
विदेशी	чужда
विदेशी	чужденец
कोशिश	опитай
कोशिश	опитайте
सूत्र	формула
सूत्र	сутра
जीव	твари
जीव	създания
जीव	същества
जीव	организъм
डिग्री	градуси
डिग्री	градуса
डिग्री	степени
डिग्री	градус
डिग्री	степен
बाल	косми
बाल	косъм
बाल	коси
बाल	косата
बाल	коса
झील	езерото
झील	лейк
झील	езеро
मामलों	случаи
यद्यपि	макар
ना	naa
स्वामी	собственик
स्वामी	притежател
स्वामी	собственика
स्वामी	свами
स्वामी	притежатели
स्वामी	собственици
स्वामी	собствениците
सिर्फ	само
सिर्फ	единствено
सिर्फ	просто
सिर्फ	само
कश्मीर	кашмир
सुविधा	съоръжение
सुविधा	особеност
सुविधा	характеристика
पिछले	предишна
पिछले	предишни
पिछले	предишен
पिछले	предишно
आयु	аю
आयु	дълголетие
आयु	възраст
आयु	възрасти
प्रचार	повишения
प्रचार	промоции
प्रचार	промоция
प्रचार	насърчаване
प्रचार	повишение
प्रचार	популяризиране
प्रचार	насърчаване
प्रचार	популяризиране
प्रचार	пропаганда
प्रशिक्षण	тренировки
प्रशिक्षण	обучение
प्रशिक्षण	тренировка
फ़रवरी	февруари
फ़रवरी	февруари
उल्लेखनीय	забележително
उल्लेखनीय	забележителен
उल्लेखनीय	забележителна
रेडियो	radio
रेडियो	радиото
रेडियो	радио
डिजाइन	дизайни
डिजाइन	проектиране
डिजाइन	дизайн
कंप्यूटर	компютър
कंप्यूटर	компютъра
कंप्यूटर	компютрите
कंप्यूटर	компютри
मंत्री	министър
मंत्री	министри
मंत्री	министрите
सम्बन्ध	взаимоотношения
सम्बन्ध	отношения
आबादी	населено
आबादी	населен
आबादी	населена
आबादी	населени
आबादी	популация
आबादी	население
तत्व	елементи
तत्व	елемент
दस	десетка
दस	ten
दस	десет
आगरा	агра
भौतिक	физическо
भौतिक	физически
भौतिक	физическа
जिन	дзин
जिन	джин
जिन	джин
आपको	си
आपको	ти
आपको	ви
सहयोग	сътрудничество
सहयोग	съдействие
सहयोग	сътрудничество
गैस	бензин
गैस	газове
गैस	газ
वी	wii
राय	становище
राय	мнение
राय	рай
राय	мнение
राय	становища
राय	мнения
राय	рой
कनाडा	канада
व्यक्तियों	лица
विश्लेषण	разбивка
विश्लेषण	срив
विश्लेषण	анализиране
विश्लेषण	анализи
विश्लेषण	анализ
विश्लेषण	analytics
विश्लेषण	анализатори
विश्लेषण	анализаторите
लक्ष्य	мишени
लक्ष्य	цели
लक्ष्य	цел
लक्ष्य	гол
लक्ष्य	целева
लक्ष्य	мишена
लक्ष्य	цел
लक्ष्य	целта
लक्ष्य	голове
लक्ष्य	цели
शासक	владетел
न्यायालय	съдът
न्यायालय	съд
न्यायालय	корт
तमिल	тамил
अधिकतर	предимно
अधिकतर	главно
मीडिया	медии
मीडिया	медия
मीडिया	медиите
जूलियन	джулиън
जूलियन	хулиан
जूलियन	джулиан
पार्क	парк
पार्क	park
पार्क	паркс
पार्क	паркове
पार्क	парковете
तट	харбър
अधिकारी	официален
अधिकारी	официално
अधिकारी	официална
अधिकारी	офицер
अधिकारी	полицай
अधिकारी	офицери
अधिकारी	полицаи
मिट्टी	глина
मिट्टी	клей
मिट्टी	кал
मिट्टी	калта
मिट्टी	тиня
मिट्टी	кални
तंत्र	система
तंत्र	системата
तंत्र	системни
सितम्बर	септември
सितम्बर	sep
सप्ताह	седмицата
सप्ताह	седмица
सप्ताह	седмици
निकट	предстояща
निकट	предстоящо
निकट	близко
निकट	близо
क्रम	ред
क्रम	поръчка
क्रम	поредица
क्रम	последователност
बनने	ставайки
भवन	изграждане
भवन	сграда
भवन	сградата
भवन	сгради
मिली	намерено
मिली	намерени
मिली	открит
मिली	намерена
मिली	намерен
ग्राम	грама
ग्राम	грам
शायद	вероятно
देख	видя
देख	вижте
देख	виж
लिंक	връзка
लिंक	линк
लिंक	връзки
पाँच	пет
निर्देशक	директорът
निर्देशक	режисьор
निर्देशक	директор
लक्षण	симптоми
लक्षण	симптомите
लक्षण	симптом
लक्षण	табели
लक्षण	признаци
लक्षण	знаци
संपर्क	контакт
संपर्क	контакти
संपर्क	контакти
वित्तीय	финансов
वित्तीय	финансова
वित्तीय	финансово
वित्तीय	финансови
गंगा	ганга
गंगा	ганг
महीने	месеца
महीने	месеци
महीने	месеците
महीने	месец
शर्मा	шарма
सुरक्षित	защитен
सुरक्षित	защитена
सुरक्षित	защитено
सुरक्षित	защитени
सुरक्षित	безопасно
सुरक्षित	безопасен
सुरक्षित	сейф
सुरक्षित	запазено
सुरक्षित	запазен
सुरक्षित	запазена
सुरक्षित	запазени
सुरक्षित	сигурна
पर्यावरण	среда
लगातार	непрекъсната
लगातार	непрекъснати
लगातार	непрекъснат
लगातार	непрекъснато
लगातार	последователно
लगातार	последователни
पद्म	падма
अत्यधिक	изключително
अत्यधिक	извънредно
भूगोल	геометрията
भूगोल	геометрия
भूगोल	глобус
भूगोल	география
मुख्यालय	седалище
मुख्यालय	щаб
मुख्यालय	щаба
मुख्यालय	централа
लिपि	азбука
लिपि	азбуката
लिपि	сценарий
लिपि	сценарии
एल्बम	албум
एल्बम	албуми
एल्बम	албумите
धन	пари
धन	парите
सॉफ्टवेयर	софтуер
योग	сума
योग	сумата
योग	sum
योग	сбор
योग	сум
योग	йога
गुजरात	гуджарат
शीर्ष	top
शीर्ष	топ
शीर्ष	върха
संस्था	институция
औद्योगिक	промишлен
औद्योगिक	индустриален
औद्योगिक	индустриални
औद्योगिक	промишлени
औद्योगिक	индустриална
प्रधान	прайм
प्रधान	шефе
प्रधान	началник
नेता	лидер
नेता	водач
नेता	ръководители
नेता	лидерите
नेता	лидери
नेता	водачи
संविधान	конституция
संविधान	конституцията
अनुमान	оцени
शीर्षक	заглавие
शीर्षक	заглавие
शीर्षक	надпис
शीर्षक	заглавия
शीर्षक	титли
शीर्षक	header
शीर्षक	заглавие
शीर्षक	дял
शीर्षक	титла
अवसर	повод
अवसर	шанс
अवसर	ченс
अवसर	възможност
अवसर	възможности
अंक	цифри
अंक	резултат
अंक	точки
प्रसाद	прасад
शोध	проучване
शोध	проучвания
शोध	изследване
शोध	изследвания
स्पेन	испания
गांधी	ганди
हमेशा	винаги
जोखिम	риск
जोखिम	риска
जोखिम	опасност
तापमान	температурата
तापमान	температура
तापमान	термометър
शाखा	клонове
शाखा	клонки
शाखा	клони
शाखा	бранч
शाखा	клон
शाखा	клонче
शाखा	клонка
प्रतीक	означения
प्रतीक	символи
प्रतीक	символ
प्रतीक	икона
प्रतीक	икони
प्रतीक	иконата
प्रतीक	емблеми
प्रतीक	икони
रायगढ़	raigad
संदर्भ	препратки
संदर्भ	препоръки
संदर्भ	позовавания
संदर्भ	рефер
संदर्भ	препратка
संदर्भ	позоваване
संदर्भ	референтни
संदर्भ	контекст
आयोजन	организиране
करीब	затваряне
करीब	близко
करीब	близо
करीब	близки
चक्र	колело
चक्र	колелото
चक्र	чакра
चक्र	цикли
चक्र	цикъл
चक्र	цикъла
प्राथमिक	първична
प्राथमिक	първични
