dhe	en
muret	wanden
zhvillohet	evolueert
zhvillohet	ontwikkelen
zhvillohet	evolueren
armë	wapens
armë	wapen
armë	wapen
armë	pistool
armë	geweer
armë	geweren
armë	kanonnen
armë	wapens
armë	pistolen
teknike	technische
teknike	technisch
deti	zee
trupin	lichaam
trupin	body
sud	sud
katalonia	catalonië
lojtar	speler
lojtar	player
seine	seine
shkuar	gone
problem	probleem
objekt	voorwerp
objekt	object
brendshëm	interieur
brendshëm	binnenland
metal	metalen
metal	metal
metal	metaal
nis	start
nis	begin
nis	starten
nis	beginnen
nis	lanceert
nis	nis
nis	nos
përfaqësues	representatief
përfaqësues	representatieve
përfaqësues	vertegenwoordiger
përfaqësues	vertegenwoordigers
armatosur	bewapend
armatosur	gewapend
armatosur	gewapende
martuar	gehuwd
martuar	getrouwd
prishtina	pristina
zënë	druk
zënë	bezig
zënë	bezet
kan	cannes
kan	kan
studimi	studeer
studimi	studeren
studimi	studie
studimi	bestuderen
perandor	keizer
familjet	huishoudens
familjet	gezinnen
familjet	families
familjet	gezinnen
bregu	oever
bregu	wal
bregu	kust
termi	term
maja	maya
maja	maja
maja	gist
role	rollen
programi	programma
programi	programmeren
japoni	japan
britania	brittannië
britania	britannia
krijimi	schepping
krijimi	creatie
sipërme	upper
sipërme	bovenste
sipërme	opper
india	india
fiton	wint
kuvendin	klooster
roli	rol
prejardhje	achtergronden
element	item
google	google
rrethuar	omringd
rrethuar	omsingeld
rrethuar	omgeven
rrethuar	omringt
rrethuar	belegerd
qindra	hundred
qindra	honderd
qindra	honderden
dritë	light
dritë	lichte
dritë	licht
nëntë	negen
nëntë	nine
nëntë	negende
llojet	sorteert
llojet	typen
llojet	soorten
llojet	types
rexhep	recep
thomas	thomas
vendoset	gelokaliseerd
vendoset	ingezet
letrar	literair
letrar	literaire
max	max
sportive	sporten
egër	wild
egër	wilde
egër	savage
egër	barbaars
egër	woeste
egër	felle
egër	fel
egër	woest
egër	heftig
fushat	velden
fushat	fields
fushat	akkers
mbrojtje	verdediging
mbrojtje	verweerschrift
mbrojtje	defensie
mbrojtje	verweer
mbrojtje	verdediging
mbrojtje	defensie
mbrojtje	verdedigen
mbrojtje	bescherming
faza	fase
faza	fasen
faza	etappes
faza	stadia
faza	gefaseerde
faza	podium
faza	fase
faza	toneel
faza	stadium
gjithsej	totaal
drejtues	stuurinrichting
manchester	manchester
has	gezichten
shprehje	uitdrukking
shprehje	expressie
princ	prince
princ	prins
baza	honken
baza	bases
baza	basen
baza	grondslagen
baza	base
baza	basis
ndonëse	hoewel
ndonëse	alhoewel
ndonëse	hoewel
normale	normale
normale	normaal
shpirtërore	geestelijke
shpirtërore	spirituele
shpirtërore	spiritueel
shpirtërore	geestelijk
shërbyer	gediend
shërbyer	opgediend
shërbyer	geserveerd
park	parkeren
park	park
shah	shah
shah	sjah
shah	schaken
shah	schaakspel
shah	schaak
valign	valign
festa	feest
festa	partij
festa	feestje
festa	party
festa	feestdag
festa	vakantie
gjuhët	talen
gjuhët	tongen
naim	naim
organizimin	organiseren
politikë	beleid
politikë	politiek
mësimet	lessen
mundi	beat
mundi	verslagen
teoria	theorie
psh	zoals
psh	like
hershëm	early
hershëm	vroeg
hershëm	vroege
autorit	auteursrechten
autorit	auteursrecht
autorit	copyright
mbaroi	voltooid
mbaroi	afgewerkt
mbaroi	klaar
mbaroi	afgewerkte
term	term
hyrje	entree
hyrje	ingang
hyrje	toegang
hyrje	binnenkomst
hyrje	vermelding
hyrje	inloggen
hyrje	login
hyrje	aanmelding
hyrje	aanmelden
sri	sri
detyra	duty
detyra	plicht
detyra	taken
detyra	opdracht
detyra	opdrachten
detyra	taak
gjendja	status
shkenca	wetenschap
shkenca	wetenschappen
end	einde
end	beëindigen
end	eind
mod	mod
ballkanit	balkan
muhammad	muhammad
muhammad	mohammed
trup	lichaam
trup	body
lojë	wedstrijd
lojë	spel
lojë	spelletje
barabartë	gelijk
barabartë	equal
barabartë	gelijke
poet	dichter
finlandë	finland
kuptim	zintuig
bayern	bayern
ndryshon	veranderen
ndryshon	veranderende
ndryshon	veranderingen
ndryshon	wijzigingen
krijon	creëert
krijon	schept
përballë	tegengesteld
përballë	tegenovergesteld
përballë	tegenovergestelde
përballë	tegenover
sali	sali
sëmundje	ziekte
sëmundje	ziektes
sëmundje	ziekten
sëmundje	ziekte
sëmundje	ziekte
përdoruesit	gebruikers
dega	bijkantoor
dega	filiaal
dega	branch
dega	tak
projekti	project
mbante	vervelen
imam	imam
dëshmi	bewijzen
dëshmi	bewijs
dëshmi	bewijsmateriaal
dëshmi	getuigenissen
dëshmi	getuigenis
dëshmi	bewijzen
dëshmi	bewijs
popull	mensen
popull	personen
popull	natie
popull	nation
kryen	geëngageerde
kryen	begaan
kryen	toegewijd
kryen	vastgelegde
kryen	gepleegd
australia	australië
rhône	rhône
sheh	ziener
sheh	zien
sheh	zie
javë	week
javë	weekje
javë	weeks
javë	weken
alexander	aleksandr
alexander	alexander
prindërit	ouders
ndryshimet	veranderingen
ndryshimet	wijzigingen
mbretërore	regal
mbretërore	koninklijke
mbretërore	royal
mbretërore	koninklijk
org	org
henry	hendrik
henry	henry
donte	gezocht
gjithçka	alles
mijëra	duizenden
energjia	energie
simbol	symbool
atdheut	vaderland
atdheut	moederland
atdheut	thuisland
atdheut	vaderland
tempujt	tempels
lejuar	toegestaan
lejuar	toegelaten
lejuar	toegestane
lejuar	toegestaan
lejuar	toegelaten
lejuar	toegestane
anët	randen
anët	zijden
anët	zijkanten
anët	kanten
shtesë	extra
shtesë	supplement
shtesë	toeslag
shtesë	aanvulling
shtesë	addendum
shtesë	bijkomend
shtesë	bijkomende
shtesë	aanvullend
shtesë	aanvullende
shtesë	extra
listë	lijstje
listë	lijst
origjinal	oorspronkelijke
origjinal	origineel
origjinal	originele
europian	europese
europian	europees
kongresit	congres
abdullah	abdullah
rënë	gevallen
shënime	toelichting
shënime	aantekeningen
shënime	notities
shënime	noten
shënime	klembord
artist	kunstenares
artist	artiest
artist	kunstenaar
artist	artist
vazhdueshme	constante
vazhdueshme	constant
vazhdueshme	doorlopend
vazhdueshme	continue
vazhdueshme	continu
vazhdueshme	doorlopende
vazhdueshme	ononderbroken
shekuj	eeuwenlang
shekuj	eeuwen
gjata	lang
gjata	lange
gjata	long
muzikë	muziek
lidhjen	connectiviteit
ide	ideeën
ide	ideeen
ide	ideetjes
ide	idee
ide	ideetje
liri	freedom
liri	vrijheid
shkrimet	geschriften
shkrimet	logboeken
shkrimet	logs
shkrimet	schriften
vëllezërit	brothers
vëllezërit	broeders
vëllezërit	broertjes
vëllezërit	gebroeders
vëllezërit	broers
sekretar	secretaris
sekretar	secretaresse
final	definitief
final	finale
shpellat	grotten
përkatësisht	respectievelijk
rrugët	wegen
rrugët	straatjes
rrugët	straat
rrugët	straten
rrugët	routes
agim	dawn
agim	ochtendgloren
agim	dageraad
agim	zonsopkomst
agim	zonsopgang
est	est
windows	windows
windows	vensters
windows	ruiten
windows	ramen
date	datum
tituj	titels
kongresi	congres
elbasan	elbasan
jugor	zuidelijk
xiii	xiii
amerika	amerika
vdes	sterven
vdes	sterf
vdes	sterven
vdes	stervend
vdes	stervende
vdes	doodgaan
vdes	dies
vdes	sterft
manastirit	klooster
pjesërisht	gedeeltelijk
pjesërisht	deels
pjesërisht	ietwat
pjesërisht	enigszins
pjesërisht	enigzins
pjesërisht	gedeeltelijk
pjesërisht	deels
kishë	kapel
kishë	kerk
model	model
metoda	methode
metoda	methoden
metoda	methodes
kina	china
kina	porselein
nxënës	studenten
nxënës	leerlingen
nxënës	pupillen
nxënës	leerlingen
nxënës	leerling
nxënës	pupil
nxënës	leerling
nxënës	student
nxënës	leerling
interes	belangstelling
interes	rente
interes	belang
interes	interesse
çështjet	kwesties
antonio	antonio
viii	viii
relativisht	relatief
trupave	troepen
trupave	troep
trupave	troepen
ministria	ministerie
hapi	step
hapi	stap
hapi	stapje
shprehur	uitgedrukt
mbahet	gehouden
mbahet	vastgehouden
mbahet	onderhouden
ndahen	gescheiden
ndahen	aparte
ndahen	gescheiden
ndahen	apart
ndërtesa	bouwen
ndërtesa	gebouwen
italisht	italiaanse
italisht	italiaan
italisht	italiaans
muzeu	museum
klima	klimaat
vlerësuar	gewaardeerd
christian	christelijke
christian	christen
christian	christelijk
christian	christian
christian	christenen
greqia	griekenland
baba	baba
baba	pap
baba	vader
baba	pa
baba	papa
baba	paps
baba	vader
rumani	roemenië
rumani	roemenie
mësuar	geleerd
mësuar	leerde
porta	gate
porta	poort
porta	hek
porta	porta
ushtri	leger
ushtri	landmacht
gazetar	journalisten
gazetar	journaliste
gazetar	journalist
gazetar	verslaggeefster
gazetar	verslaggever
gazetar	journaliste
gazetar	journalist
gazetar	reporter
grupet	groepen
detyrën	duty
detyrën	plicht
krahasim	vergelijking
abu	abu
krahina	provincie
richard	richard
ndryshim	veranderen
ndryshim	wijziging
ndryshim	wijzigen
ndryshim	verandering
ndryshim	veranderingen
ndryshim	verschil
vlen	worth
vlen	waard
ekonomi	economie
ekonomi	economie
sytë	ogen
sytë	oogjes
rus	russisch
rus	rus
rus	russische
rus	rus
uçk	uck
uçk	uck
kodër	heuvel
kodër	hill
veprim	action
veprim	optreden
veprim	aktie
veprim	actie
ndaluar	verboden
ndaluar	verbannen
ndaluar	verboden
pozita	posities
shoqëria	samenleving
shoqëria	genootschap
shoqëria	maatschappij
shoqëria	vriendschap
master	master
master	meester
punimet	werkt
punimet	werken
themelues	oprichting
themelues	stichter
themelues	oprichter
dobët	flauw
dobët	flauwvallen
dobët	zwak
dobët	zwakken
dobët	slap
dobët	zwakke
lokal	lokale
lokal	plaatselijk
lokal	lokaal
moment	moment
moment	ogenblik
direkt	rechtstreeks
direkt	directe
direkt	direct
direkt	rechtstreekse
direkt	rechtstreeks
direkt	direct
isa	isa
politika	politiek
kryeqytet	kapitaal
kryeqytet	hoofdstad
kryeqytet	hoofdletter
besim	faith
besim	geloof
besim	vertrouwen
besim	zelfvertrouwen
besim	vertrouwen
besim	trust
besim	vertrouw
besim	vertrouwen
besim	geloof
besim	overtuiging
besim	zelfverzekerde
besim	zelfverzekerd
pushteti	macht
pushteti	kracht
pushteti	power
pushteti	vermogen
pop	pop
website	website
feja	religie
feja	godsdienst
pastër	schoon
pastër	proper
pastër	schoonmaken
pastër	clean
pastër	puur
pastër	zuiver
pastër	pure
pastër	zuivere
stil	stijl
stil	style
but	laars
studio	atelier
studio	studio
fazën	fase
islamike	islamitische
islamike	islamitisch
vëllai	broeder
vëllai	broer
vëllai	broertje
serbë	serviërs
serbë	serven
armatosura	bewapend
armatosura	gewapend
armatosura	gewapende
verë	zomer
verë	zomertijd
verë	wijn
kuptohet	begrepen
gjëra	dingen
gjëra	spul
gjëra	spullen
urbane	urban
urbane	stedelijk
urbane	stedelijke
erës	molen
erës	windmolen
erës	wind
teksti	tekst
ligjore	legaal
ligjore	wettelijk
ligjore	wettig
ligjore	juridische
ligjore	juridisch
përpjekjet	inspanningen
përpjekjet	pogingen
personal	persoonlijke
personal	persoonlijk
ndarja	delen
ndarja	partitie
kompani	gezelschap
kompani	bedrijf
kompani	onderneming
kompani	bedrijven
tokësore	terrestrische
tokësore	aardse
tokësore	aards
ekonomia	economie
ekonomia	economie
ari	ari
ari	beer
ari	beertje
ari	bear
ari	beren
ari	goud
media	media
dyte	tweede
dielli	zon
friedrich	friedrich
origjinale	oorspronkelijke
origjinale	origineel
origjinale	originele
anije	schepen
anije	schip
anije	boot
qëndroi	stond
indi	india
shoqëri	gezelschap
shoqëri	bedrijf
shoqëri	onderneming
shoqëri	samenleving
shoqëri	genootschap
shoqëri	maatschappij
gjak	bloed
gjak	blood
përrua	beek
përrua	kreek
egjipt	egypte
xii	xii
lule	bloemen
lule	bloemetjes
lule	bloem
lule	bloempje
lule	bloemetje
pyll	bos
pyll	bossen
pyll	houtsoorten
pyll	woud
pyll	bos
pyll	bossen
speciale	speciaal
speciale	bijzonder
speciale	speciale
speciale	special
carlos	carlos
makina	machine
makina	auto
makina	wagen
përshkruar	beschreven
përshkruar	beschreef
përshkruar	omschreven
producent	producent
producent	producer
përfaqëson	vertegenwoordigt
përfaqëson	representeert
gjatësia	lengte
trojet	gronden
përshtatshme	toepasselijk
përshtatshme	geschikt
përshtatshme	passende
përshtatshme	passend
përshtatshme	gepast
përshtatshme	geschikt
përshtatshme	geschikte
përshtatshme	passend
arabisht	arabische
arabisht	arabisch
berlin	berlijn
kitarë	guitar
kitarë	gitaar
përgatitur	voorbereiden
përgatitur	klaarmaken
përgatitur	bereide
përgatitur	bereid
përgatitur	voorbereid
mbajt	gehouden
mbajt	vastgehouden
flasin	talk
flasin	praten
flasin	praat
flasin	spreek
flasin	spreken
gur	steen
gur	natuursteen
gur	stone
gur	stenen
gur	rotsen
gur	rots
gur	steen
gur	rock
special	speciaal
special	bijzonder
special	speciale
special	special
dendësia	dichtheid
vone	late
vone	laat
figurë	imago
figurë	beeld
figurë	afbeelding
figurë	figuur
përshkruan	beschrijft
përshkruan	schetst
organet	organen
shokët	maatjes
shokët	buddies
shokët	maten
shokët	vrienden
shokët	friends
trajneri	trainer
trajneri	coach
trajneri	coachen
trajneri	koets
gjermanisht	duits
gjermanisht	duitse
sërish	alweer
sërish	opnieuw
sërish	nogmaals
aftë	geschoold
aftë	geschoolde
aftë	capabel
aftë	bekwaam
teatrin	bioscoop
teatrin	theater
teatrin	theater
marre	genomen
marre	meegenomen
spanjolle	spaanse
spanjolle	spaans
askush	niemand
american	amerikaan
american	amerikaans
american	amerikaanse
moshë	ouderdom
moshë	leeftijd
hindu	hindoe
air	lucht
prapa	terug
prapa	rug
prapa	back
prapa	achterste
prapa	achterkant
prapa	achteraan
prapa	achterhoede
prapa	achterzijde
veprimet	acties
kategorisë	categorie
japonia	japan
gjysmën	helft
gjysmën	half
vendas	lokale
vendas	plaatselijk
vendas	lokaal
vendas	binnenlands
vendas	binnenland
vendas	huiselijk
vendas	huishoudelijk
vendas	inheemse
vendas	inheems
vendas	native
beograd	beograd
beograd	belgrado
arkeologjik	archeologisch
arkeologjik	archeologische
arkeologjik	archeologisch
arkeologjik	archeologische
grua	vrouw
grua	woman
niveli	niveau
niveli	level
mysliman	moslim
mysliman	moslims
klub	club
përmbledhje	samenvatting
përmbajtja	content
përmbajtja	inhoud
përmbajtja	inhoud
përmbajtja	inhoudsopgave
çlirimtare	bevrijding
qytetare	civic
qytetare	burger
qytetare	citizen
tradita	traditie
tradita	tradities
tradita	tradities
della	della
panjohur	onbekende
panjohur	onbekend
copa	stuks
copa	stukken
copa	stukjes
elementet	elementen
giovanni	giovanni
lëshuar	afgegeven
lëshuar	uitgegeven
lëshuar	vrijgelaten
lëshuar	vrijgegeven
lëshuar	uitgebracht
mesëm	medium
mesëm	middellange
mesëm	middelgrote
mesëm	middelgroot
dukshëm	zichtbaar
dukshëm	zichtbare
das	das
official	ambtenaar
official	officiële
official	officieel
përkatëse	respectieve
përkatëse	respectievelijke
dashuria	love
dashuria	liefs
dashuria	liefde
shfaqur	getoond
shfaqur	getoonde
shfaqur	getoond
shfaqur	getoonde
shfaqur	weergegeven
akademia	academy
akademia	academie
free	free
free	vrij
free	gratis
nacional	nacional
det	zee
zvicër	zwitserland
tash	nu
juaj	je
juaj	uw
juaj	jouw
dikush	iemand
dikush	iemand
piktura	schilderen
piktura	verven
piktura	schilderkunst
piktura	schilderij
piktura	schilderijen
tërësisht	grondig
tërësisht	volledig
tërësisht	compleet
mbajnë	carry
shoqatës	vereniging
shoqatës	associatie
studiuar	bestudeerde
studiuar	studeerde
studiuar	bestudeerd
shekujve	eeuwenlang
shekujve	eeuwen
ngjashëm	vergelijkbaar
ngjashëm	vergelijkbare
ngjashëm	soortgelijk
ngjashëm	soortgelijke
ngjashëm	gelijkaardig
mbushur	gevuld
mbushur	opgevuld
mbushur	gevulde
mbushur	beladen
mbushur	geladen
mbushur	gevuld
mbushur	opgevuld
mbushur	ingevuld
banka	banks
banka	banken
banka	bank
folur	gesproken
marrëdhënie	geslachtsgemeenschap
marrëdhënie	relatie
plan	plan
plan	plannen
duhen	nood
duhen	need
duhen	nodig
duhen	noodzaak
duhen	behoefte
dyshim	twijfelen
dyshim	twijfel
sllave	slavische
shenjë	onderteken
shenjë	ondertekenen
shenjë	tekenen
shenjë	teken
ligjet	wetten
bashkim	union
bashkim	vakbond
bashkim	unie
bashkim	weerzien
bashkim	reünie
bashkim	hereniging
bashkim	réunion
thatë	droge
thatë	droog
thatë	drogen
artin	kunst
afërsisht	grofweg
afërsisht	ruwweg
afërsisht	ongeveer
nderi	eren
nderi	eer
nderi	eren
nderi	eer
vaj	olieverf
vaj	aardolie
vaj	olie
ndersa	terwijl
rinisë	jeugd
rinisë	jongeren
milan	milaan
dhoma	kamers
dhoma	kamer
datë	datum
kish	hadden
kish	had
kish	gehad
kish	kish
artikujt	artikelen
artikujt	artikels
gjeneral	algemene
gjeneral	generaal
gjeneral	algemeen
show	toon
show	tonen
show	weergeven
show	show
institucionet	instellingen
kufijtë	grenzen
kufijtë	grenst
kufijtë	grenzen
kufijtë	marges
doktor	doc
doktor	dok
doktor	arts
doktor	doktor
doktor	dokter
doktor	doctor
personi	persoon
personi	person
mëparshme	voorgaande
mëparshme	vorig
mëparshme	vorige
mëparshme	eerdere
ligj	wet
futur	introduceerde
futur	ingevoerd
futur	geïntroduceerd
futur	ingevoegd
futur	ingelast
futur	ingebracht
futur	geïmplanteerd
futur	ingebracht
prodhim	vervaardiging
prodhim	fabricage
prodhim	uitvoer
prodhim	output
prodhim	product
prodhim	produkt
prodhim	produktie
prodhim	productie
prodhim	fabricage
çmime	prijzen
çmime	prijsuitreiking
çmime	awards
çmime	onderscheidingen
varg	bereik
varg	varg
varg	tekenreeks
varg	string
varg	touwtje
line	line
line	lijn
sekretari	secretaris
sekretari	secretaresse
fort	krap
fort	strakke
fort	strak
fort	moeilijk
fort	hard
fort	harde
fort	sterk
fort	sterke
fort	sterken
fort	fort
shoqëruar	vergezelde
shoqëruar	vergezeld
shoqëruar	begeleide
shoqëruar	begeleid
valle	dans
valle	dansje
valle	dansen
industriale	industrieel
industriale	industriële
mëparshëm	voorgaande
mëparshëm	vorig
mëparshëm	vorige
mëparshëm	eerdere
piktor	kunstschilder
piktor	schilder
mesjetare	middeleeuwse
mesjetare	middeleeuws
stili	stijl
stili	style
ndikuar	beïnvloedde
ndikuar	beïnvloed
filmat	films
filmat	films
filmat	bioscoop
teori	theorie
natën	avond
natën	nacht
natën	avondje
andrea	andrea
marr	krijgen
marr	krijg
marr	get
fisi	clan
fisi	stam
klasa	lessen
klasa	klassen
klasa	klasse
klasa	class
klasa	klas
kampion	kampioen
kampion	champ
kampion	kampioen
manuel	manuel
butë	zachtaardig
butë	zacht
butë	mild
butë	milde
butë	soft
butë	zachte
butë	zacht
butë	soepel
butë	gladde
butë	glad
karakteristike	kenmerkend
karakteristike	karakteristiek
karakteristike	kenmerk
skenë	scène
skenë	scene
skenë	podium
skenë	fase
skenë	toneel
skenë	stadium
ndikimi	impact
ndikimi	inslag
ndikimi	effect
ndikimi	botsing
ndikimi	beïnvloeden
ndikimi	invloed
ndikimi	beïnvloeding
daniel	daniel
daniel	daniël
publikuar	gepubliceerd
publikuar	verschenen
publikuar	gepubliceerde
publikuar	uitgegeven
tekst	tekst
institutit	instituut
futbolli	voetballen
futbolli	voetbal
futbolli	voetballen
futbolli	voetbal
pushtimin	invasie
austria	oostenrijk
marie	marie
zemër	liefje
zemër	baby
zemër	schat
zemër	schatje
lidh	verbindt
lidh	verbind
lidh	verbinden
gjat	lang
gjat	lange
gjat	long
djalë	boy
djalë	jongen
pejë	peja
pejë	pec
rasti	geval
rasti	case
rasti	zaak
rasti	rusty
rasti	roestig
south	zuid
south	zuiden
paraqitje	presentaties
paraqitje	presentatie
loja	wedstrijd
loja	spel
loja	spelletje
kategori	categorie
kategori	categorieën
#aaa	#aaa
spanjoll	spanjaard
spanjoll	spaanse
spanjoll	spaans
jetoi	woonde
jetoi	leefde
jetoi	leefden
gjurmë	traceren
gjurmë	spoor
gjurmë	trace
gjurmë	trail
gjurmë	spoor
gjurmë	nummers
gjurmë	tracks
gjurmë	sporen
gjurmë	rupsbanden
gjurmë	voetafdruk
shehu	shehu
emëruar	aangesteld
emëruar	benoemde
emëruar	benoemd
ekzekutiv	uitvoerende
ekzekutiv	uitvoerend
rregullat	voorschriften
rregullat	rules
rregullat	regels
rregullat	verordeningen
rregullat	reglementen
breg	oever
breg	wal
çoi	choi
pos	pos
besimi	faith
besimi	geloof
besimi	vertrouwen
besimi	zelfvertrouwen
besimi	vertrouwen
besimi	trust
besimi	vertrouw
besimi	vertrouwen
grand	grand
indian	indisch
indian	indiaas
indian	indiaan
indian	indiase
indian	indische
çmim	prijzen
çmim	prijs
çmim	onderscheiding
çmim	gunning
konferenca	conferentie
konferenca	congressen
konferenca	conferenties
konsiderueshme	aanzienlijk
konsiderueshme	aanzienlijke
luis	louis
luis	lodewijk
luis	lewis
luis	luis
marne	marne
hollanda	nederland
privat	privat
privat	prive
privat	privé
privat	particulier
ashpër	hard
ashpër	felle
ashpër	fel
ashpër	woest
ashpër	heftig
jetonin	woonde
jetonin	leefde
jetonin	leefden
nënë	moeder
nënë	moedertje
pro	pro
letra	paper
letra	papier
letra	letteren
letra	letters
letra	brieven
shtresa	lagen
aleksandër	aleksandr
aleksandër	alexander
hapësira	ruimtes
hapësira	spaties
hapësira	ruimten
hapësira	ruimte
hapësira	spatie
gjoni	johannes
gjoni	john
kineze	chinezen
kineze	chinees
kineze	chinese
emërohet	aangesteld
emërohet	benoemde
emërohet	benoemd
toke	grond
toke	land
toke	grond
standard	standaard
standard	norm
luftuar	gevochten
luftuar	bevochten
luftuar	gestreden
ouest	ouest
fat	geluk
muzikor	muzikale
muzikor	musical
muzikor	muzikaal
norvegji	noorwegen
mbledhur	ingezameld
mbledhur	verzamelde
mbledhur	verzameld
mbledhur	samengesteld
mbledhur	gemonteerd
mjete	tools
mjete	gereedschap
mjete	gereedschappen
mjete	hulpmiddelen
baden	baden
shpirtit	ziel
shpirtit	soul
lojtarët	spelers
lojtarët	gamers
super	awesome
super	geweldig
super	gaaf
super	fantastisch
super	super
inter	inter
studiues	onderzoeker
studiues	geleerde
ndihmon	helpt
ndihmon	assisteert
ndihmon	helpt
objektet	opschriften
objektet	inscripties
objektet	objecten
objektet	voorwerpen
dem	dem
dem	stier
dem	bull
gjen	gene
gjen	gen
gjen	vindt
shfaqen	verschijnen
hedhur	gegoten
hedhur	cast
hedhur	gips
hedhur	geworpen
hedhur	gegooid
planet	planet
planet	planeet
planet	plannen
nxjerrë	geëxtraheerd
nxjerrë	onttrokken
shërbimeve	nutsvoorzieningen
shërbimeve	nutsbedrijven
territoret	gebieden
territoret	gebiedsdelen
rritja	groei
raporti	verslag
raporti	rapporteren
raporti	rapport
raporti	ratio
raporti	verhouding
idetë	ideeën
idetë	ideeen
idetë	ideetjes
kodra	heuvel
kodra	hill
kodra	heuvels
kodra	hills
albume	albums
shërbimet	diensten
shërbimet	dienstverlening
shërbimet	nutsvoorzieningen
shërbimet	nutsbedrijven
dërgoi	verstuurd
dërgoi	verzonden
dërgoi	gestuurd
kërkesat	eisen
kërkesat	vereisten
kërkesat	aanvragen
kërkesat	verzoeken
treg	markt
vepron	handelingen
vepron	acts
vepron	opereert
vepron	exploiteert
zogu	vogeltje
zogu	birdie
zogu	vogeltje
zogu	vogels
zogu	vogel
zogu	zogu
strukturë	structuur
strukturë	faciliteit
sulmues	aanvallers
sulmues	aanvaller
sulmues	spits
sulmues	striker
veshur	droegen
veshur	droeg
veshur	gekleed
veshur	aangekleed
veshur	gedragen
veshur	versleten
akademik	academisch
akademik	academische
japoneze	japans
japoneze	japanners
japoneze	japanse
japoneze	jap
zef	zef
nënkupton	impliceert
nënkupton	betekend
nënkupton	betekent
sport	sport
sport	sporten
rowspan	rowspan
civil	civiele
civil	burgerlijke
civil	burgerlijk
civil	civiel
civil	civiel
ppsh	ppsh
turistike	toerist
pajisje	toestel
pajisje	apparaat
pajisje	materiaal
pajisje	uitrusting
pajisje	apparatuur
pajisje	materieel
pajisje	apparaten
pajisje	apparaten
pajisje	gear
pajisje	versnelling
pajisje	vistuig
pajisje	uitrusting
mosha	ouderdom
mosha	leeftijd
dallim	differentiëren
dallim	onderscheid
dallim	verschil
përjashtim	uitzondering
biblioteka	bibliotheken
biblioteka	bibliotheek
shpirti	geest
shpirti	spirit
shpirti	ziel
shpirti	soul
vesh	oor
vesh	draag
vesh	wear
vesh	dragen
vesh	slijtage
vesh	draagt
total	totaal
paqe	vrede
paqe	peace
botim	publicatie
botim	publikatie
botim	bekendmaking
ligë	league
ligë	liga
përmbajnë	bevatten
patriotike	patriottische
francisco	francisco
zhanri	genre
rrugëve	straatjes
rrugëve	straat
rrugëve	straten
rrugëve	wegen
suksesshëm	succesvol
suksesshëm	geslaagde
suksesshëm	geslaagd
suksesshëm	succesvolle
qendrat	centra
qendrat	centra
kampionati	kampioenschap
net	net
net	netto
net	nachten
net	overnachtingen
tone	onze
tone	ons
force	forceren
force	kracht
force	force
referenca	verwijzingen
referenca	referenties
referenca	referentie
referenca	verwijzing
mungesa	afwezigheid
mungesa	ontbreken
mungesa	gemis
mungesa	gebrek
mungesa	afwezig
mungesa	afwezigheid
din	din
din	dean
din	decaan
shfaqje	toon
shfaqje	tonen
shfaqje	weergeven
shfaqje	show
dallohen	onderscheiden
poetike	poëtische
poetike	poëtisch
nato	nato
nato	navo
bien	dalend
bien	vallende
bien	vallen
bien	vallend
bien	herfst
bien	fall
bien	vallen
policia	politie
koka	hoofd
koka	head
koka	hoofden
koka	koppen
koka	kop
fuqia	macht
fuqia	kracht
fuqia	power
fuqia	vermogen
funksioni	functie
tirane	tirana
grafik	grafiek
grafik	grafisch
grafik	grafisch
grafik	grafische
adem	adem
adem	adam
rama	rama
asht	botten
asht	bot
asht	botje
asht	bone
shpellë	grot
rrjeti	raster
rrjeti	grid
rrjeti	netwerk
tregoi	geïndiceerd
tregoi	aangegeven
tregoi	aangeduid
tregoi	toonde
kulturë	cultuur
edit	edith
vija	gestreepte
vija	gestreept
vija	strepen
brazil	brazilië
brazil	brasil
victoria	victoria
calais	calais
vërtet	echt
vërtet	werkelijk
afro	afro
ferdinand	ferdinand
përgjegjës	verantwoord
përgjegjës	verantwoordelijke
përgjegjës	verantwoordelijk
përgjegjës	curator
dokumente	documenten
përfundon	uiteinden
përfundon	eindigt
site	sites
miri	miri
miri	best
miri	beste
karakteristikat	karakteristieken
karakteristikat	kenmerken
karakteristikat	eigenschappen
romani	roman
romani	romeinse
romani	romeins
romani	roman
romani	romani
london	londen
juridike	legaal
juridike	wettelijk
juridike	wettig
juridike	juridische
juridike	juridisch
afrikë	afrika
europiane	europese
europiane	europees
tipike	typische
tipike	typisch
ushqim	levensmiddelen
ushqim	voedsel
ushqim	eten
mbështetje	ondersteuning
mbështetje	steun
mbështetje	support
mbështetje	ondersteunen
bote	wereld
studioi	bestudeerde
studioi	studeerde
studioi	bestudeerd
lira	lire
lira	free
lira	vrij
lira	gratis
ushtarë	soldaten
njohuri	kennis
male	bergen
shenja	borden
shenja	tekenen
shenja	bordjes
shenja	tekens
shenja	littekens
menduar	dacht
menduar	dachten
menduar	gedacht
mureve	muren
mureve	wanden
ishulli	eiland
software	programmatuur
software	software
qetë	rustig
qetë	kalm
nxënësit	studenten
nxënësit	leerlingen
nxënësit	pupillen
nxënësit	leerlingen
shkencat	wetenschappen
latin	latino
zero	zero
zero	nul
zero	nullen
zero	nul
zero	nihil
west	west
west	westen
west	westelijk
vendosen	ingezet
ruajtjen	behoud
ruajtjen	conservering
ruajtjen	instandhouding
