категорія	kategória
вересні	szeptemberi
кінець	befejezés
кінець	vége
кінець	vég
кінець	befejezés
стиль	stílus
товариство	társadalom
товариство	ösztöndíj
товариство	ösztöndíjat
прізвище	vezetéknév
захист	védelmet
захист	védelme
захист	védelem
захист	oltalom
захист	védelem
захист	védekezés
захист	védelmi
захист	védelem
захист	védekezés
захист	védelmi
березні	március
березні	márciusi
зовсім	reménytelenül
джерело	eredetű
джерело	eredet
джерело	eredete
джерело	származás
джерело	forrás
діти	gyerekek
діти	kölykök
діти	gyerekek
діти	gyermekeknek
діти	gyermek
діти	gyermekek
діти	babák
діти	csecsemők
учасників	résztvevőknek
учасників	résztvevők
учасників	résztvevő
учасників	résztvevők
політичний	politikai
політичний	politika
рослини	üzemek
рослини	növények
рослини	növény
рослини	üzem
рослини	növény
фонд	alap
фонд	alapítvány
фонд	alap
освіту	tanult
освіту	művelt
поле	mező
поле	rúd
земель	földeket
земель	földek
флоту	flotta
англійською	angolul
англійською	angol
мову	nyelv
фестиваль	fesztivál
стати	váljon
інший	egyéb
інший	más
незалежності	függetlenség
похований	eltemetve
місяців	hónap
місяців	hónapokig
місяців	hónapok
вікі	wiki
вікі	vicky
описані	leírt
щось	valami
щось	valamit
хвилин	perc
хвилин	jegyzőkönyv
хвилин	percek
районів	térségek
районів	területek
брат	testvér
січні	januári
січні	január
січні	januárban
офіційно	hivatalosan
елементів	tárgyak
елементів	tételek
елементів	elemek
канади	kanada
канади	kanadai
відносно	relatív
відносно	viszonylagos
відносно	rokon
відносно	viszonylag
бази	alap
бази	alapítvány
рішенням	döntés
рішенням	határozat
брати	testvérek
власне	saját
знайти	találni
знайти	megtalálni
озеро	tó
озеро	tavi
озеро	tavon
книг	könyveket
книг	könyvek
книг	könyv
австрії	ausztria
карл	károly
карл	karl
карл	carl
гітара	gitár
німецький	németül
німецький	német
скринька	box
скринька	rovat
скринька	láda
скринька	doboz
скринька	bin
скринька	kuka
собор	katedrális
держав	szuverén
краще	jobb
краще	jobban
столиці	capitals
серпні	augusztusban
серпні	august
серпні	augusztus
сент	sainte
науковий	tudományos
сучасних	napjainkban
сучасних	manapság
метод	módszer
засобів	megfelelően
битва	harc
битва	csata
висоти	heights
порушення	szabálysértés
порушення	megsértése
порушення	jogsértés
порушення	jogsértések
порушення	szabálytalanság
порушення	szabálytalanságok
болгарії	bulgária
матч	mérkőzés
матч	egyezés
матч	találat
матч	meccs
матч	gyufa
матч	egyezik
жовтні	októberi
жовтні	októberben
жовтні	október
активно	aktívan
письменники	írók
портрет	portré
громада	közösség
громада	közösségi
створити	újdonság
створити	új
створити	létrehozása
створити	generálni
русі	mozgás
русі	indítvány
картини	festmények
доларів	dollárban
доларів	dollár
процесу	eljárás
процесу	folyamat
музика	zene
користувачів	felhasználói
користувачів	felhasználók
ніколи	sosem
ніколи	soha
видавництво	kiadás
видавництво	kiadó
видавництво	közzététel
фонду	alap
виступає	felszolgáló
виступає	szolgálni
вугілля	szén
вугілля	szenet
жанр	műfaj
храму	templom
храму	szentély
храму	temploma
храму	temple
червні	júniusi
червні	june
червні	június
червні	júniusban
включаючи	beleértve
свято	vakáció
свято	ünnep
свято	ünnepi
свято	nyaralás
свято	lakoma
олександрович	alekszandrovics
колір	színek
колір	színes
колір	színe
колір	szín
колір	színes
колір	színe
колір	szín
поступово	fokozatosan
проблем	gondok
проблем	probléma
проблем	problémák
проблем	problémákat
проблем	problémákkal
двічі	kettős
двічі	dupla
двічі	duplán
двічі	kétszer
ліга	league
ліга	liga
ліга	liga
фронту	frontvonal
цілком	teljesen
міський	városi
внутрішній	belső
внутрішній	belső
статистики	statisztika
статистики	statisztikák
статистики	statisztika
статистики	statisztikák
статистики	elemzések
григорій	gregory
григорій	gergely
протокол	protokoll
протокол	jegyzőkönyv
зброї	fegyvereket
зброї	ágyúk
зброї	fegyverek
освіта	oktatási
освіта	oktatás
студентів	diákok
студентів	hallgatók
студентів	tanulók
автомобілі	autókat
автомобілі	autók
автомобілі	kocsik
автомобілі	járművek
автомобілі	yokohama
євген	jevgenyij
євген	eugene
наявність	rendelkezésre
приміщення	helyiségek
приміщення	telephelyén
починається	kezdődik
починається	kezdődik
починається	kezdem
починається	kezdő
починається	kezdve
відразу	azonnal
імперія	birodalom
імперія	empire
імперія	imperia
сонця	napsütés
сонця	sun
сонця	nap
сонця	napfény
православна	ortodox
ринку	piac
ринку	piaci
ринку	market
академія	akadémia
полк	ezred
полк	polk
газу	benzin
газу	gáz
обладнання	hardver
обладнання	berendezés
обладнання	berendezések
обладнання	felszerelés
обладнання	felszerelések
послідовності	szekvenciák
послідовності	szekvencia
послідовності	sorrend
держава	állapot
держава	állami
держава	állam
держава	nemzet
безпосередньо	közvetlenül
липні	júliusban
липні	júliusi
липні	július
адже	mert
майстер	mágus
майстер	varázsló
майстер	mester
примітка	megjegyzés
примітка	jegyzet
елементи	tárgyak
елементи	tételek
елементи	elemek
елементи	elemet
елементи	elem
елементи	elemei
елементи	elemek
елементи	bejegyzések
квітні	april
квітні	április
квітні	áprilisi
квітні	áprilisban
програма	kérelem
програма	alkalmazás
програма	jelentkezés
програма	program
програма	program
необхідно	szükségesek
необхідно	szükséges
форма	alakja
форма	forma
форма	formát
форма	alakzat
форма	űrlap
форма	forma
форма	formájában
форма	nyomtatvány
форма	egységes
форма	egyenruhás
форма	egyenruha
жив	élt
жив	lakott
жив	éltem
відео	videó
відео	video
відео	videót
відео	videók
князь	herceg
князь	prince
ідентифікатор	azonosító
історик	történész
історик	tudós
ряду	kerekítve
обох	mindkettő
обох	mindketten
щільність	sűrűség
щільність	sűrűsége
редактор	szerkesztője
редактор	szerkesztő
редактор	zeneszerző
технології	technológiák
технології	technológia
технології	technika
донецьк	doneck
груп	csoportok
груп	csoportoknak
слів	szavakat
слів	szavak
дещо	valami
дещо	valamit
дещо	valamennyire
дещо	némileg
поряд	közel
характер	jellem
характер	karakter
листопаді	november
листопаді	novemberi
листопаді	novemberben
підвищення	kinevezés
підвищення	előléptetés
підвищення	előmozdítása
підвищення	kiemelés
підвищення	promóciós
підвищення	felnevelni
організацій	szervezetek
східної	kelet
східної	keleti
сторінки	lapok
сторінки	oldalakon
сторінки	oldalak
сторінки	oldalt
сторінки	oldal
методи	módszer
методи	módszerek
відновлення	visszaállítani
відновлення	helyreállítása
відновлення	visszaállítása
відновлення	fellendülés
відновлення	hasznosítás
відновлення	helyreállítási
відновлення	gyógyulás
відновлення	helyreállítási
відновлення	helyreállítása
поруч	közel
поруч	közelben
поруч	közeli
передачі	push
передачі	nyomja
передачі	nyomd
передачі	vállalja
передачі	transzfer
тривалість	időtartam
тривалість	időtartama
тривалість	hossza
тривалість	hossz
тривалість	hosszúság
користувача	felhasználónév
користувача	felhasználó
користувача	felhasználói
отримання	átvevő
отримання	kijelentkezés
поразки	legyőzte
поразки	legyőzött
поразки	vereség
поразки	legyőzni
географія	földrajz
портал	portál
портал	átjáró
містах	városok
містах	városokat
угорщини	hungary
угорщини	magyarország
вилучення	eltávolítása
вилучення	eltávolítás
вилучення	eltávolítása
вилучення	törlés
вилучення	törlése
вилучення	töröld
вилучення	törlés
полковник	ezredes
вміст	tartalma
вміст	tartalom
вміст	tartalma
вміст	tartalmát
вміст	tartalom
форму	alakja
форму	forma
форму	formát
форму	alakzat
форму	űrlap
форму	forma
форму	formájában
форму	nyomtatvány
писав	megírva
писав	írásbeli
писав	írta
писав	írott
писав	írt
писав	irtam
писав	írta
писав	írtam
стану	állapot
стану	státusz
транспорт	közlekedés
транспорт	szállítás
транспорт	szállítást
транспорт	közlekedés
транспорт	fuvarozás
транспорт	szállítás
транспорт	közlekedési
вас	vas
переклад	fordít
переклад	fordítás
переклад	fordítás
переклад	lefordítani
ятники	dögevők
озброєння	tüzérség
загальний	általános
загальний	generikus
загальний	teljes
загальний	összesen
загальний	átfogó
загальний	összességében
загальний	általános
загальний	tábornok
варто	érdemes
варто	megéri
варто	worth
відносини	kapcsolatok
причина	oka
нижній	alacsonyabb
нижній	alsó
нижній	lejjebb
італія	olaszország
основи	alapokat
основи	alapok
основи	alapelvek
основи	alapokat
основи	alapok
наразі	jelenleg
політичні	politikai
політичні	politika
клас	óra
клас	osztály
клас	klaas
відродження	reneszánsz
відродження	revival
план	terv
отже	ennélfogva
отже	ezért
смерть	végzet
смерть	halál
сторони	oldalra
сторони	oldalam
сторони	side
кандидат	tagjelölt
кандидат	pályázó
кандидат	jelölt
відбулося	megtörtént
відбулося	történt
газета	újság
матері	édesanyám
матері	anya
матері	anyák
середовища	környezet
середовища	környezetvédelem
інша	egyéb
інша	más
головна	fő
головна	main
головна	főbb
головна	előnyben
споруди	létesítmények
споруди	szerkezeti
споруди	strukturális
залишається	megmarad
залишається	marad
збереження	megtakarítás
збереження	mentés
збереження	megmenteni
нове	újdonság
нове	új
контроль	kontroll
контроль	irányítás
контроль	vezérlő
контроль	ellenőrzési
контроль	ellenőrzés
досі	még
землю	talaj
наступний	következő
польща	lengyelország
сильно	erősen
сильно	mélyreható
сильно	sok
сильно	sokat
фільмів	filmek
фільмів	filmeket
покоління	nemzedék
покоління	generáció
покоління	nemzedékek
покоління	generációk
самі	egyedül
політика	szabályzat
політика	politika
політика	politika
контракт	szerződéssel
контракт	szerződés
допомогу	segít
допомогу	segítségnyújtás
допомогу	segíteni
допомогу	segítség
автомобілів	bérlet
автомобілів	bérelt
отримати	hozd
вам	lefegyverezte
адміністрації	adminisztráció
адміністрації	közigazgatás
адміністрації	ügyintézés
адміністрації	igazgatás
служив	szolgálta
служив	szolgált
ймовірно	valószínű
ймовірно	valószínűleg
архітектор	építész
гора	hegyen
гора	hegyi
гора	hegy
гора	hegyek
гора	mount
гора	hegy
гора	mons
гора	gora
тіло	test
тіло	testem
тіло	holttest
допомоги	támogatás
допомоги	segély
допомоги	támogatások
допомоги	segítségnyújtás
усього	teljes
усього	összesen
шоу	shaw
шоу	mutasd
шоу	show
край	edge
край	község
край	település
край	önkormányzat
край	kray
підприємств	vállalatok
підприємств	vállalkozások
діє	cselekmények
діє	aktusok
взяв	vette
взяв	elvitte
роберт	robert
роберт	róbert
українці	ukránok
політик	politikusok
політик	politikus
радіо	rádió
радіо	rádiós
радіо	radio
змагання	versenyek
змагання	versengés
змагання	konkurencia
змагання	verseny
олімпійські	olimpiai
лютому	februárban
лютому	februári
лютому	február
відсутність	hiánya
відсутність	hiány
відсутність	hiányában
відсутність	távollét
суд	ítélet
суд	bíróság
суд	udvar
суд	court
суд	számvevőszék
населених	lakott
міститься	tartalmazta
міститься	tartalmazott
міститься	tartalmaznak
довідник	kézikönyv
довідник	kézikönyve
довідник	hivatkozás
довідник	referencia
довідник	utalás
найбільших	legnagyobb
автомобільний	autóipari
автомобільний	autóipar
автомобільний	gépjármű
письменників	írók
працюють	munkahelyi
працюють	munka
північна	észak
північна	északi
північна	északra
північна	észak
північна	északi
факти	tények
факти	tényállás
дерева	fákon
дерева	fák
дерева	fákat
обидва	mindkettő
обидва	mindketten
випадках	ügyek
випадках	esetekben
випадках	esetek
чемпіони	bajnokok
йде	megy
верхній	felső
верхній	felül
верхній	top
верхній	csúcs
верхній	felső
верхній	legfelső
структура	struktúra
структура	szerkezet
структура	felépítés
структура	építmény
заклад	telephely
заклад	létesítmény
заклад	létrehozása
заклад	letelepedés
заклад	fogadás
заклад	tét
починає	kezdődik
млрд	milliárd
млрд	egymilliárd
студії	studio
студії	stúdió
будівля	épület
дати	dátumok
дати	időpontok
гравця	lejátszó
гравця	játékos
особливості	sajátosságai
особливості	funkciók
особливості	jellemzők
особливості	jellemzői
властивості	ingatlan
властивості	tulajdon
властивості	ingatlanok
властивості	tulajdonság
властивості	tulajdonság
властивості	tulajdonságai
властивості	ingatlanok
властивості	tulajdonságok
колишні	korábbi
борис	boris
борис	borisz
лінія	line
лінія	sor
лінія	vonal
південна	dél
південна	déli
південна	dél
південна	délre
південна	déli
російською	orosz
російською	oroszul
російською	oroszország
граф	grafikon
граф	graf
мапа	térkép
мапа	térképet
художники	előadók
художники	művészek
характеристики	mutatók
характеристики	jellemzők
характеристики	jellemzői
характеристики	tulajdonságok
поховані	eltemetve
писати	írással
писати	írás
писати	írása
донецька	doneck
центральна	központi
велике	nagyok
велике	nagy
позначення	jelölés
позначення	megjelölés
позначення	megjelölés
позначення	megnevezés
позначення	kijelölés
позначення	megjelölés
засоби	eszközök
засоби	szerszám
засоби	szerszámok
засоби	árut
засоби	áru
думка	vélemény
думка	véleményt
думка	vélemények
сотні	száz
королівства	birodalom
лікування	kezelés
лікування	kezelésre
лікування	kezelése
місяць	hónap
місяць	hónapja
місяць	hold
місяць	holdon
місяць	holdat
місяць	moon
училище	iskolában
училище	iskola
училище	suli
штаб	főhadiszállás
штаб	székhely
штаб	alkalmazottak
штаб	személyzet
штаб	munkatársak
зони	zónák
зони	övezetek
зони	felgyorsult
зони	gyorsított
спільно	közösen
вокал	énekes
вокал	vokál
робить	ivó
робить	teszi
збори	közgyűlés
збори	gyűlés
збори	szerelvény
вага	súlya
вага	súly
вага	testtömeg
вага	testsúly
вага	tömeg
шість	hat
максим	maximus
максим	maxim
максим	maxime
любов	szeretettel
любов	love
любов	szeretet
любов	szerelem
господарство	gazdaság
господарство	gazdaságos
наука	tudomány
галактики	galaxisok
середини	közép
китаю	porcelán
китаю	kína
китаю	china
збільшення	növekszik
збільшення	növekvő
золотий	golden
золотий	arany
бас	bass
бас	basszus
маса	tömeges
маса	tömege
маса	mise
маса	tömeg
позиція	állás
позиція	pozíció
позиція	álláspont
казахстану	kazah
казахстану	kazahsztán
сама	egyedül
ресурси	erőforrás
ресурси	forrás
ресурси	erőforrások
ресурси	erőforrás
ресурси	források
національність	etnikai
торгівлі	kereskedés
торгівлі	csere
торгівлі	kereskedelem
торгівлі	kereskedelmi
конференції	konferencia
конференції	konferencián
море	mare
море	tengeren
море	tengeri
море	tenger
розділ	fejezet
розділ	részleg
розділ	szakasz
розділ	szekció
розділ	partíció
учнів	gyakornokok
учнів	tanulók
узбережжя	part
узбережжя	tengerpart
температура	hőmérséklet
температура	hőmérséklet
галактика	galaxis
галактика	galaxy
мітка	címke
мітка	megjelölés
мітка	tag
мітка	megjelölése
мітка	címke
попередні	előző
попередні	korábbi
кожна	mindegyik
жан	jean
рима	rímel
рима	rím
рима	rima
голосів	szavazatok
голосів	szavazat
годин	órákban
годин	óra
годин	órák
приклад	mintavétel
приклад	minta
приклад	példa
нато	nato
відділ	részleg
відділ	megye
навчальні	tanít
навчальні	tanítani
навчальні	tanítás
працювала	bevált
працювала	dolgozott
працювала	működött
ідеї	eszmék
ідеї	ötletek
журналіст	újságíró
американська	amerikai
імператор	uralkodó
імператор	császár
форм	formák
форм	nyomtatvány
форм	formák
актори	szereplők
актори	színészek
політ	repülőút
політ	repülés
політ	járat
політ	repülési
історичний	történelmi
земля	föld
земля	föld
земля	földterület
земля	szárazföld
земля	telek
земля	földterületek
земля	talajban
земля	talaj
асоціації	szövetségek
асоціації	társulás
асоціації	társulási
асоціації	szövetség
асоціації	egyesület
дім	otthon
дім	itthon
дім	haza
символ	jelkép
символ	szimbólum
символ	jellem
символ	karakter
аналіз	elemzés
аналіз	elemzések
аналіз	analízis
аналіз	elemzések
пол	paul
пол	pál
пол	pol
одеса	odessa
навчальних	oktatási
потужність	kapacitások
потужність	kapacitás
зростання	növekedés
зростання	emelkedő
повідомлення	üzenetet
повідомлення	üzenet
повідомлення	üzenetek
повідомлення	üzeneteket
структури	struktúrák
структури	szerkezetek
структури	struktúra
структури	szerkezet
структури	felépítés
структури	építmény
інше	más
інше	különböző
інше	eltérő
інше	egyéb
інше	más
громадян	állampolgárok
громадян	polgárok
незалежність	függetlenség
встановлення	telepítés
встановлення	létesítmény
встановлення	telepítés
встановлення	telepítése
встановлення	beállítás
встановлення	telepítés
встановлення	telepíteni
встановлення	telepítése
причому	ítélet
вартість	költség
вартість	költségek
вартість	érték
вартість	értéke
автомобіль	autóval
автомобіль	kocsi
автомобіль	autó
автомобіль	kocsival
автомобіль	járművel
автомобіль	jármű
автомобіль	gépjármű
автомобіль	járművek
полі	poli
полі	poli
корабель	hajóval
корабель	hajó
корабель	hajón
корабель	hadihajó
проживання	szálláshely
проживання	szállás
технологій	technológiák
населеного	lakott
громад	közösségek
випуск	diszpécser
бригади	brigádok
бригади	brigád
галузь	ágazat
галузь	iparág
галузь	ipar
установи	intézmények
установи	intézmény
установи	intézmények
уєфа	europa
уєфа	uefa
комітет	bizottság
бразилії	brazília
результат	pontszám
результат	eredmény
живе	él
живе	életek
смузі	turmix
лос	los
номінації	jelölés
номінації	jelölést
здебільшого	leginkább
здебільшого	főleg
здебільшого	főként
здебільшого	többnyire
здебільшого	jórészt
здебільшого	nagyrészt
працювали	bevált
працювали	dolgozott
працювали	működött
хрест	kereszt
хрест	cross
хрест	keresztbe
вік	vic
вік	kor
вік	életkor
польський	polski
завершення	befejezés
завершення	befejezése
завершення	komplett
завершення	teljes
завершення	teljessé
завершення	megszüntetése
завершення	befejezés
завершення	befejezése
ніхто	senki
речовини	anyag
забезпечує	nyújt
процесів	folyamatok
процесів	eljárások
промисловість	finomító
промисловість	ágazat
промисловість	iparág
промисловість	ipar
червоний	piros
червоний	piroska
червоний	vörös
фронт	front
фронт	eleje
вибори	választások
вибори	választási
вибори	választás
вибори	választások
достатньо	elég
достатньо	elégséges
достатньо	elegendő
грі	gta
грі	gris
сучасний	modern
сучасний	korszerű
автора	író
автора	szerző
голів	fej
голів	fejek
голів	fejeket
теми	témák
теми	téma
теми	témák
теми	téma
названо	megnevezett
названо	felfedte
сучасна	kortárs
вірші	verseket
вірші	verseket
надання	hozzájáruló
надання	hozzájárulás
надання	nyújtó
редакції	felülvizsgálat
століть	évszázadok
століть	évszázadokkal
ліси	erdők
основу	csontváz
імена	nevek
імена	neveket
приєднався	csatlakozott
відповідь	válasz
відповідь	válasz
відповідь	reagálás
відповідь	reakció
відповідь	válasz
париж	párizs
париж	párizsi
париж	párizsban
бій	harc
бій	csata
бій	harc
бій	harcolni
виявлені	feltárt
виявлені	észlelt
основна	elsődleges
основна	primer
королівство	királyság
джеймс	james
джеймс	jakab
ірландії	írország
карла	carla
карла	karla
керування	kontroll
керування	irányítás
керування	vezérlő
керування	ellenőrzési
керування	ellenőrzés
керування	menedzsment
керування	irányítás
керування	vezetőség
керування	gazdálkodás
керування	irányítási
керування	kezelése
керування	irányítja
керування	kormányzás
традиції	hagyományok
традиції	hagyomány
традиції	tradíció
традиції	hagyomány
головні	fő
головні	main
головні	főbb
голосування	szavazz
голосування	szavazás
голосування	szavazat
голосування	szavazzatok
голосування	szavazás
голосування	szavazati
голосування	szavazó
флора	flora
думки	gondolatai
думки	gondolat
думки	gondolatok
голос	hangja
голос	hang
дружини	feleségek
майор	őrnagy
майор	polgármester
річок	folyók
річок	rivers
капітан	kapitány
свята	szent
свята	ünnepek
вода	víz
вода	vizet
боротьба	birkózás
боротьба	birkózó
боротьба	küzdelem
боротьба	harcok
боротьба	harc
боротьба	harcol
боротьба	küzdelem
боротьба	verekedés
боротьба	harcolni
словенії	szlovénia
знання	tudás
знання	ismeretek
педагог	oktató
аналізу	elemzi
регіонів	régiói
регіонів	régiók
кораблі	hajók
білорусь	fehéroroszország
білорусь	belarusz
франка	franca
франка	franko
зустрічаються	találkozni
зустрічаються	találkozó
сюр	sur
тему	téma
тему	téma
центральний	központi
сезони	évszakok
сезони	évszak
лежить	hazugság
лежить	hazugságok
шотландії	skócia
середньої	középre
середньої	közép
середньої	középső
основний	mag
основний	elsődleges
основний	primer
основний	előnyben
основний	alap
основний	alapvető
представник	reprezentatív
представник	képviselő
триває	folyamatos
триває	folyamatban
розширення	bővítési
розширення	bővítés
розширення	meghosszabbítás
розширення	kiterjesztés
розширення	kiterjesztések
розширення	terjeszkedés
розширення	bővítés
розширення	meghosszabbítás
розширення	kiterjesztés
розширення	kiterjesztése
розширення	bővítés
художників	festők
художників	előadók
художників	művészek
залежності	függőségek
містечко	városban
містечко	town
містечко	város
білий	fehér
західна	nyugati
західна	nyugat
західна	western
успішно	sikeres
успішно	sikeresen
успішно	sikeresen
місяці	hónap
місяці	hónapokig
місяці	hónapok
створені	keletkező
створені	generált
створені	keletkezett
створені	létrehozott
створені	létrehozva
створені	teremtett
літак	repülő
літак	repülőgép
літак	sík
літак	repülővel
літак	repülő
літак	repülőgép
літак	légijármű
літак	repülőgépek
літак	repülőgép
втрати	veszteségek
втрати	veszteség
втрати	elveszíteni
втрати	veszíteni
втрати	áldozatok
підпис	felirat
підпис	aláírás
протікає	flow
автором	író
автором	szerző
насправді	igazából
насправді	valójában
насправді	tényleg
насправді	igazán
дав	adta
дав	adott
архітектура	felépítés
архітектура	építészet
порід	fajták
політична	politikai
політична	politika
коло	kolo
коло	kör
коло	kört
легко	könnyű
всередині	belül
засновник	alapítója
засновник	alapító
будинків	házak
будинків	házakat
історична	történelmi
історична	történeti
названий	megnevezett
гроші	pénz
гроші	pénzt
науковці	tudósok
науковці	kutatók
служба	isteni
служба	kiszolgálás
служба	szerviz
служба	szolgálat
служба	szolgáltatás
керівництво	menedzsment
керівництво	irányítás
керівництво	vezetőség
керівництво	gazdálkodás
керівництво	irányítási
зірки	starlight
зірки	csillagok
зірки	sztárok
зірки	csillag
вчений	tudós
гру	játék
гру	game
гру	meccs
швейцарії	svájc
кожному	mindegyik
підприємство	vállalkozás
підприємство	enterprise
богдан	bohdan
богдан	bogdan
вихід	exodus
вихід	kilépés
вихід	kilépő
вихід	kijárat
вихід	kilép
бога	isten
бога	boga
режим	mód
режим	mode
режим	üzemmód
соціально	társadalmilag
кілометрів	miles
кілометрів	mérföld
взяли	vette
взяли	elvitte
прийнято	elfogadva
прийнято	elfogadott
прийнято	elfogadta
будинки	házak
будинки	házakat
володіння	birtoklás
володіння	függőségek
містять	tartalmaznak
продюсер	gyártó
продюсер	termelő
продюсер	producer
продюсер	termelői
потрапив	beiratkozott
ділянки	térségek
ділянки	területek
ольга	olga
машина	gépezet
машина	gép
машина	autóval
машина	kocsi
машина	autó
машина	kocsival
бік	oldalra
бік	oldalam
бік	side
цифровий	digitális
простір	űr
простір	tér
забив	győzelem
забив	nyerő
дніпро	dnyeper
дніпро	dnyipro
куди	hol
куди	ahol
гран	gran
гран	grand
олена	elena
біографія	életrajz
тиждень	héten
тиждень	hét
епохи	epoch
епохи	korszak
вулиць	utcákon
вулиць	utcák
договір	szerződéssel
договір	szerződés
договір	szerződéssel
договір	szerződés
старий	idős
старий	régit
старий	régi
старий	öreg
старий	régiek
заснував	alapították
заснував	alapított
заснував	alapította
заснував	megalapozott
курс	persze
курс	viselő
географічне	földrajzi
географічне	földrajzi
засновано	alapították
засновано	alapított
засновано	alapította
засновано	megalapozott
засновано	alapú
засновано	alapozott
двигун	hajtómű
двигун	motor
остаточно	tartósan
остаточно	véglegesen
чорний	fekete
чорний	black
захоплення	elfogni
турнір	torna
турнір	bajnokság
виникнення	felmerülő
зміг	lehetne
зміг	képes
інженер	mérnök
виключно	kivételesen
виключно	kizárólagosan
виключно	kizárólag
шкіл	iskolákban
шкіл	iskolák
шкіл	iskola
порядок	megrendelés
порядок	rendelés
порядок	rendelésére
порядок	megrendelés
порядок	rendelés
порядок	rend
порядок	parancs
матеріал	felvétel
матеріал	felvételek
матеріал	anyagok
матеріал	anyag
матеріал	anyaga
миру	béke
канада	kanada
канада	kanadai
поза	kint
поза	kívül
поза	túl
поза	testtartás
поза	tartás
костянтин	konsztantyin
костянтин	constantine
тов	tov
досвід	élmény
досвід	tapasztalat
досвід	tapasztalatok
досвід	tapasztalattal
фірми	cég
фірми	határozott
операцій	műveletek
операцій	üzemeltetés
операцій	tranzakció
операцій	ügyletek
операцій	tranzakciók
дорога	út
дорога	uton
дорога	közúti
театрі	színház
бароко	barokk
творчість	kreativitás
творчість	elbeszélés
користь	haszon
користь	előny
цар	kinga
цар	cár
захисник	védő
захисник	védelmező
захисник	védelmező
захисник	védő
єпископ	futó
єпископ	bishop
єпископ	püspök
важко	nehéz
важко	bonyolult
марка	bélyeg
марка	bélyegző
марка	pecsét
руки	karok
руки	fegyvert
руки	karokat
руки	kar
руки	fegyverek
руки	kéz
руки	kezek
місяця	hónap
місяця	hónapja
місяця	hold
місяця	holdon
місяця	holdat
місяця	moon
документи	iratok
документи	dokumentumok
документи	okmányok
документи	dokumentum
усе	mindent
усе	minden
заявив	ragaszkodott
заявив	tanúskodott
проблема	gond
проблема	probléma
проблема	baj
температури	hőmérséklet
захворювання	rendellenesség
захворювання	zavar
захворювання	betegségek
захворювання	betegség
захворювання	megbetegedés
захворювання	betegségek
визнання	elfogadás
визнання	vallomás
визнання	megjelenítés
визнання	elismerés
визнання	felismerés
вільям	william
вільям	vilmos
сучасні	modern
сучасні	korszerű
переможець	győztes
переможець	nyertes
літаків	légijármű
літаків	repülőgépek
літаків	repülőgép
змагань	versenyek
керував	koordináta
керував	koordinálja
фортеці	erődök
фортеці	citadella
піренеї	pireneusok
піренеї	pyrénées
закладів	intézmények
одразу	azonnal
кольори	színek
кольори	színek
спорт	sport
спорт	sport
спорт	sportban
брата	testvér
порівняно	viszonylag
порівняно	összehasonlítva
порівняно	képest
порт	kikötők
порт	kikötő
порт	port
участю	bevonása
петербург	petersburg
вздовж	mentén
кораблів	hajók
застосовується	vonatkozik
канал	csatorna
канал	csatorna
бельгії	belgium
звільнення	felszabadítási
звільнення	lemondását
звільнення	lemondás
звільнення	mámor
економіка	közgazdaságtan
економіка	gazdaság
економіка	közgazdasági
економіка	gazdaság
економіка	gazdaságos
східна	kelet
східна	keleti
прийняття	elfogadása
прийняття	örökbefogadás
прийняття	elfogadás
білі	fehér
чоловіка	férje
чоловіка	férjem
чоловіка	férj
запропонував	felajánlott
запропонував	kínált
запропонував	felkínált
запропонував	felajánlotta
математики	matematikusok
математики	matek
математики	matematikai
математики	matematika
молодший	fiatalabbnak
молодший	fiatalabb
молодший	fiatalabbak
молодший	kiskorú
молодший	kisebb
значну	jelentős
нижня	alacsonyabb
нижня	alsó
нижня	lejjebb
визначається	meghatározott
визначається	meghatározva
неодноразово	folyamatosan
обслуговування	karbantartási
обслуговування	karbantartó
обслуговування	karbantartás
обслуговування	karbantartott
проектів	projektek
віталій	vitalij
віталій	vitalij
групу	csoport
групу	csoportban
біла	fehér
біла	bila
власні	saját
православної	ortodox
кордон	cordon
кордон	határ
кордон	határon
кордон	határokon
місцеві	helyi
місцеві	helyiek
ідея	ötletem
ідея	elképzelés
ідея	ötlet
клубів	klubok
вимоги	követelmény
вимоги	előírások
вимоги	követelmények
типи	típusok
типи	típusai
веде	érdeklődők
веде	vezet
веде	érdeklődő
їхні	övék
казахстан	kazah
казахстан	kazahsztán
тисячі	ezrek
тисячі	ezer
червона	piros
червона	piroska
червона	vörös
вважає	gondolkodik
короткий	rövid
короткий	alacsony
короткий	röviden
провулок	sikátorban
провулок	sikátor
причини	okok
причини	okok
причини	okozza
причини	okoz
проводиться	lenni
переїхав	elköltözött
переїхав	költözött
степан	stephen
степан	istván
працівників	dolgozók
працівників	munkavállalók
працівників	munkások
працівників	alkalmazottak
працівників	munkavállalók
працівників	foglalkoztatottak
працівників	munkatársak
євреїв	zsidók
конструкції	struktúrák
конструкції	szerkezetek
метро	metró
метро	metro
примітки	megjegyzés
примітки	jegyzet
примітки	megjegyzések
примітки	feljegyzések
примітки	jegyzetek
примітки	jegyzet
сад	kert
сад	kertje
сад	garden
сад	kertben
сад	sade
ніч	éj
ніч	este
ніч	éjjel
ніч	éjszaka
німецька	németül
німецька	német
окупації	foglalkozása
окупації	megszállás
окупації	foglalkozás
заходи	intézkedések
заходи	intézkedésekre
заходи	eljárás
заходи	eljárások
марк	marc
вища	magasabbak
вища	magasabb
вища	feljebb
