در	uks
نادر	haruldane
تجزیه	lagunemine
تهدید	ähvardused
تهدید	ohud
تهدید	ähvardav
تهدید	ähvardab
تهدید	ähvardavad
تهدید	oht
تهدید	ähvardus
مونتانا	montana
انتقاد	kriitikat
انتقاد	kriitika
انتقاد	kriitika
انتقاد	kritiseerida
کپی	koopia
کپی	kopeeri
کپی	kopeerimine
سلامت	tervist
سلامت	tervishoid
سلامت	tervis
سلامت	peace
سلامت	rahu
سلامت	turvalisus
سلامت	ohutus
طایفه	klanni
طایفه	klann
ابزارهای	tööriistad
مبتلا	nakatatud
مبتلا	nakatunud
باران	vihm
باران	rain
آید	tuleb
صبح	hommik
ذرات	osakesed
ذرات	osakeste
ذرات	osakesed
ذرات	osake
عملی	praktiline
عملی	praktilised
خداوند	jumal
حروف	kirju
حروف	kirjad
حروف	tähed
شاهد	tunnistaja
تور	tor
تور	tour
تور	tuur
تور	ringkäik
تور	tuuri
تور	neto
تور	võrk
تور	net
تور	thor
هفتاد	seitsekümmend
کشتار	veresaun
کشتار	veresauna
کشتار	tapatalgud
کشتار	tapmist
کشتار	tapmine
کشتار	tapatalgud
خانوادگی	pere
خانوادگی	perekond
سیاستمدار	poliitik
تلفظ	hääldus
تلفظ	hääldada
گذر	läbisõit
گذر	transiidi
گذر	transiit
گذر	kuru
نهادهای	asutused
نهادهای	institutsioonid
نهادهای	institutsioone
مالکیت	valduses
مالکیت	omamine
مالکیت	omadus
مالکیت	omand
مالکیت	omandi
مالکیت	omand
مالکیت	omandiõigus
معین	fikseeritud
معین	määratud
تایلند	tai
تایلند	tais
تایلند	thai
تایلند	tai
صدر	kantsler
صدر	sadr
فلسفی	filosoofiline
شکار	jahile
شکار	jahi
شکار	jaht
راهنمایی	vihje
بایگانی	arhiveerimine
بایگانی	arhiivi
بایگانی	arhiiv
بایگانی	arhiivid
گره	sõlm
گره	sõlme
گره	lips
گره	viik
گره	sõlm
گره	sõlme
گره	seotud
سختی	raskusaste
سختی	raskused
سختی	raskel
سختی	keeruline
سختی	raske
تغذیه	sööt
تغذیه	sööta
تغذیه	sööda
تغذیه	toitumine
تغذیه	toitumise
تغذیه	toitmine
تغذیه	toitmise
هویت	hoyt
هویت	identiteedi
هویت	identiteet
منصور	mansour
شورش	mäss
شورش	mässu
شورش	mäss
شورش	ülestõus
اراک	arak
ششمین	kuuendaks
ششمین	kuues
عمدتاً	peamiselt
عمدتاً	põhiliselt
عمدتاً	peamiselt
خاطرات	mälestusi
خاطرات	mälestused
جانشین	järglane
جانشین	järeltulija
جانشین	asendus
سالانه	aastane
سالانه	aastas
سالانه	aastapäevad
سالانه	aastane
سالانه	aastased
مشکلی	probleem
مشکلی	probleemi
مشکلی	probleemiks
شغل	karjäär
شغل	karjääri
شغل	töö
شغل	töökoht
شغل	elukutse
شغل	kutseala
بزرگتر	suuremad
بزرگتر	suurem
بزرگتر	suuremad
بزرگتر	suurem
بزرگتر	vanem
بزرگتر	vanemad
لشکر	armee
لشکر	sõjavägi
اکثریت	enamus
اساطیر	mütoloogia
ابعاد	mõõtmed
ابعاد	mõõdud
منطقی	loogiline
منطقی	loogika
متهم	kostja
میل	iha
میل	soov
میل	soovi
میل	mill
میل	veski
میل	mil
زلزله	maavärin
اندیشه	kajastada
اندیشه	peegelda
گراف	graafik
پیوندهای	lingid
صامت	vaikne
فولاد	teras
فولاد	steel
فولاد	terasest
پویانمایی	animeeritud
پویانمایی	animatsiooni
پویانمایی	animeeritud
پویانمایی	animatsioonid
ارتباطی	teatis
ارتباطی	suhtlemine
ارتباطی	kommunikatsioon
ارتباطی	side
کلمات	sõnad
کلمات	sõnu
زندانی	vangi
زندانی	kinnipeetav
زندانی	vang
زبانی	keelelise
پنهان	peidetakse
پنهان	peitu
پنهان	peitmine
پنهان	peida
پنهان	peidus
پنهان	peidetud
پنهان	varjatud
تایید	kinnitus
تایید	kinnitada
تایید	kinnitan
تایید	kinnita
پذیرفته	vastuvõetud
پذیرفته	aktsepteeritud
پذیرفته	leppis
استخراج	kaevandamine
استخراج	ekstraheerimisel
استخراج	ekstrakti
استخراج	väljavõte
استخراج	ekstrakt
استودیو	stuudio
رژیم	dieeti
رژیم	dieet
رژیم	toitumine
رژیم	režiimi
رژیم	režiim
سند	liiv
سند	liiva
سند	dokumendi
سند	dokument
ممنون	tänan
ممنون	aitäh
ممنون	tänud
هتل	hotell
هتل	hotel
کانون	fookus
کانون	fookuses
بیرونی	välised
برخلاف	erinevalt
شیکاگو	chicagos
شیکاگو	chicago
رها	jäta
رها	hüljata
کمیسیون	komisjon
کمیسیون	komisjoni
کمیسیون	komitee
مرجع	viide
نیازی	nõue
بازیگری	näitlemine
ارجاع	edastamine
ارجاع	viide
نسبتاً	õiglaselt
نسبتاً	mõõdukalt
سلول	rakk
سلول	lahter
سلول	rakkude
سلول	raku
سلول	lahtri
سلول	rakke
سلول	rakud
پلی	sild
پلی	polü
دکتری	arst
دکتری	arsti
دکتری	doktor
ناوبری	navigatsiooni
معلوم	teada
معلوم	teadaolevad
معلوم	teadaolev
معلوم	tuntud
موزیکال	muusikal
موزیکال	musical
دختران	tüdrukud
دختران	girls
دختران	tütreid
دختران	tütred
ضعیف	nõrk
ضعیف	nõrga
ضعیف	nõrgad
کویت	kuveidi
روانی	psühho
روانی	selgeltnägija
فن	von
فن	ventilaator
فن	fänn
درس	tunnid
درس	õppetunnid
درس	õppetund
درس	õppetunni
کنگ	kang
کنگ	keng
کنگ	kong
تمشک	vaarika
تامین	kindlustamine
تامین	varustamine
تامین	tarne
اعراب	beduiinide
اعراب	kõrb
فیلیپ	philip
حرارت	kuumus
حرارت	soojus
حرارت	soojuse
ممنوع	piiratud
ممنوع	keelatud
ممنوع	keelatud
ممنوع	keelustatud
ممنوع	keelatud
انتاریو	ontario
تقویت	võimendamine
تقویت	tugevdamine
کوهستانی	mäe
کوهستانی	mägi
مشاور	konsultant
مشاور	nõustaja
مشاور	nõunik
نوازنده	muusik
معیار	kriteerium
معیار	kriteeriumid
نرم	tõrgeteta
نرم	sujuv
نرم	mahe
نرم	sile
نرم	pehme
نرم	pehmed
نرم	hell
نرم	õrn
سقف	lagi
سقف	katus
قبرس	küpros
مصنوعی	sünteetiline
مصنوعی	sünteetilised
مصنوعی	artefakt
مصنوعی	kunstlik
فکری	intellektuaalse
توصیه	soovita
توصیه	soovitan
توصیه	soovitused
کلیسا	kiriku
کلیسا	kirik
لیبی	liibüa
لیبی	libby
لیبی	liibüa
هوانوردی	lennunduse
هوانوردی	lennundus
هوانوردی	lennundus
دوازده	twelve
دوازده	kaksteist
بزرگراه	kiirtee
بزرگراه	maantee
بزرگراه	kiirtee
اخبار	news
اخبار	uudis
اخبار	uudised
کنفرانس	konverents
آلی	orgaaniline
آلی	orgaanilised
آلی	orgaaniliste
مغناطیسی	magnet
هاروارد	harvard
هاروارد	harvardi
جمینای	kaksikud
جمینای	gemini
سو	sue
سو	soo
آشکار	ilmne
آشکار	ilmne
ترور	terrori
ترور	mõrvamine
ترور	trevor
معدن	kaevandamine
شکایت	kaebused
شکایت	kaebus
شکایت	kurta
خشونت	vägivaldsed
خشونت	vägivaldne
خشونت	vägivald
خشونت	vägivalla
افتتاح	pakendatud
افتتاح	pakitud
افتتاح	avamine
طلای	kuld
طلای	kulda
طلای	kullast
میانی	keskmine
میانی	vahepealne
محیطی	perifeerne
دارا	dara
لو	lew
پزشک	arst
پزشک	arsti
توهین	solvab
توهین	solvav
توهین	solvang
توهین	solvamine
هفتمین	seitsmes
سازنده	looja
سازنده	tegija
سازنده	valmistaja
سازنده	tootja
استقبال	tervitades
آزمون	test
آزمون	katse
آزمون	katsed
آزمون	testimine
آزمون	katsetamine
آزمون	eksami
آزمون	eksam
موقت	vahepealne
موقت	ajutiselt
موقت	ajutised
موقت	ajutine
موقت	ajutine
موقت	temp
تبلیغات	reklaami
تبلیغات	reklaam
تبلیغات	propaganda
آیداهو	idaho
درستی	õigsuse
ضرب	korrutamine
ضرب	korrutada
ضرب	toode
ضرب	toote
ضرب	tempo
کوتاهی	lühike
کوتاهی	lühikesed
ملاقات	tutvu
ملاقات	kohtuda
ملاقات	külla
ملاقات	külastus
ملاقات	visiit
ملاقات	koosolek
ملاقات	kohtumine
زادگاه	kodulinna
برسد	külastused
افزودن	lisa
افزودن	lisamine
کمال	täiuslikkust
وان	vann
وان	van
وان	kaubik
مجازی	virtuaalne
اقامت	resident
اقامت	elanik
اقامت	elukoht
اقامت	elukoha
اقامت	elamine
اقامت	jäämine
چمن	muru
چمن	rohi
چمن	muru
مایکروسافت	microsoft
پیاده	jalg
نیجریه	nigeeria
نیجریه	nigeeria
علامت	signaal
علامت	signaali
علامت	märguanne
علامت	märk
تونس	tuneesia
تونس	tuneesia
تونس	tunis
دشمن	vaenlane
توافق	leppis
توافق	kokkulepitud
توافق	asula
توافق	kompromiss
توافق	kompromissi
توافق	kokkulepe
توافق	leping
توافق	paigutus
توافق	kokkulepe
صعود	ülestõus
صعود	ronimine
صعود	ronib
مریم	miriam
مریم	mary
مریم	maarja
فون	von
استخوان	kondid
استخوان	luud
استخوان	luude
استخوان	luud
استخوان	kont
استخوان	luu
استخوان	luude
کنتیکت	connecticuti
کوروش	cyrus
رادیویی	raadio
رادیویی	radio
متروی	metroo
متروی	metroo
متروی	metro
متروی	metrood
شاهان	kuningad
بیل	bill
بیل	arve
معبد	pühamu
معبد	tempel
معبد	temple
استانبول	istanbuli
ارکستر	orkester
بنی	beni
بنی	benny
ون	van
ون	kaubik
ون	wen
کانادایی	kanada
مسلح	relvastatud
مخالفان	vastupidavus
مخالفان	resistentsus
مخالفان	vastupanuliikumine
مخالفان	vastupanu
مخالفان	vastased
پیانو	klaver
مانع	takistuse
مانع	takistus
مانع	tõke
عمان	omaan
سلاح	relvad
سلاح	relv
مدنی	tsiviil
مدنی	civic
رئال	reaalne
رئال	ehtne
رئال	tõeline
سیاره	planet
سیاره	planeet
آزمایشی	eksperimentaalne
فاکس	rebane
فاکس	rebase
فاکس	fox
رنگی	värvikas
راحتی	mugavad
راحتی	mugav
ساختمانی	hoone
ساختمانی	ehitamine
ساختمانی	ehitis
شریف	sharif
دبیر	sekretär
آگاهی	teadvuse
آگاهی	teadvus
آگاهی	teadmised
آگاهی	teadmine
آگاهی	teadlikkus
آگاهی	teadlikkust
مقابله	vastasseis
اتفاقات	üritused
اتفاقات	sündmused
اسمیت	smithi
اسمیت	smith
کاملا	täielikult
کاملا	täiesti
یوگسلاوی	jugoslaavia
مصالح	materjal
مصالح	materjalid
تأکید	rõhk
تأکید	rõhuasetus
تأکید	järjepidevus
تأکید	järjepidevuse
تأکید	kooskõla
شرط	kihlvedu
شرط	seisukord
شرط	tingimus
شرط	seisund
روزانه	igapäevane
روزانه	päevane
روزانه	päevas
تنگ	tang
تنگ	tangi
واقعیت	tõde
واقعیت	tegelikkus
واقعیت	reaalsus
بالاترین	kõrgeim
تمرکز	keskendunud
تمرکز	fookus
تمرکز	fookuses
گوشت	liha
گوشت	ihu
حقیقی	reaalne
حقیقی	ehtne
حقیقی	tõeline
حقیقی	tõene
حقیقی	tõsi
تئوری	teooria
اردن	jordan
اردن	jordaania
فاز	etapp
فاز	faasi
فاز	faas
الف	alf
الف	haldjas
الف	päkapikk
پیچیده	keerukas
پیچیده	kompleks
پیچیده	keeruline
پیچیده	komplitseeritud
پیچیده	väändunud
بیماران	patsiendid
ایمنی	turvalisus
ایمنی	ohutus
گیر	varustus
گیر	käik
تکیه	padjad
تکیه	lahja
جسم	keha
جسم	corpus
جسم	korpus
جسم	ihu
پرانتز	sulgudes
ماریا	maria
سوال	küsimus
سوال	küsimused
احزاب	äriühingud
احزاب	firmad
احزاب	ettevõtted
احزاب	peod
احزاب	osalised
زاویه	nurk
روس	vene
روس	venelane
فرستاده	sõnumitooja
عام	üldine
آفتاب	päikest
آفتاب	päike
آفتاب	päikesepaiste
آفتاب	päikesekiir
آفتاب	päikest
اتهام	süüdistused
اتهام	laengud
اتهام	süüdistus
اتهام	süüdistus
اتهام	laeng
اتهام	süüdistusi
اتهام	süüdistused
پدیده	fenomen
پدیده	nähtus
ارمنیان	armeenia
ارمنیان	armeenlased
کوبا	koba
کوبا	kuuba
نمایی	eksponentsiaalne
فرصت	võimalus
فرصت	chance
فرصت	võimalus
فرصت	võimaluse
مربیگری	treeneri
مربیگری	treener
کندی	komm
کندی	kommi
کندی	candy
کندی	kennedy
زیبای	ilu
زیبای	iludus
زیبای	kaunitar
بعداً	hiljem
هادی	hadi
هشتمین	kaheksas
نگاهی	vaata
نگاهی	vaadake
فاطمه	fatima
قدمت	vana
قدمت	vanaks
قدمت	vanad
اخلاقی	moraal
اخلاقی	moraalne
اخلاقی	moraali
اخلاقی	moraal
نماز	palve
نماز	palved
نماز	palveid
نماز	palved
اخلاق	eetika
اخلاق	moraal
اخلاق	moraalne
اخلاق	moraali
اخلاق	moraal
اخلاق	moraali
اخلاق	moraal
اینها	need
اینها	neid
تبلیغ	edendamine
تبلیغ	edendada
منطق	loogika
امین	amin
امین	truu
امین	usaldusväärne
امین	usaldatud
امین	usaldusväärsed
امین	aus
امین	ausad
مونیخ	müncheni
کارگران	töötajad
کارگران	töölised
بحران	kriis
شناگر	ujuja
تولیدی	valmistamine
تولیدی	tootmine
ساکنان	sõitjate
پارلمان	parlament
ریو	ryu
ریو	rio
خورد	sõime
خورد	sõin
خورد	sõi
خورد	sõid
سپرده	hoiused
ایزو	iso
خاکستری	gray
خاکستری	hall
خاکستری	hallid
خاکستری	hall
خاکستری	grey
فورد	ford
ستاد	töötajad
ستاد	personal
تخمین	hinnang
تخمین	hinnang
مخفی	peidus
مخفی	peidetud
مخفی	varjatud
مخفی	saladus
مخفی	salajane
مخفی	secret
انقلابی	revolutsiooniline
انقلابی	revolutsioon
انقلابی	ruf
کس	cass
بال	bal
بال	ball
بال	pall
بال	palli
بال	tiiva
بال	tiib
میوه	puuviljad
میوه	vili
میوه	puuvili
میوه	puuvilja
میوه	viljad
میوه	puuviljad
کارت	kaardiga
کارت	kaart
کارت	kaardi
تراکم	kondensatsiooni
تراکم	tihedus
روبرو	näoga
سیر	küüslauk
تصادفی	suvaline
تصادفی	juhuslik
تصادفی	avarii
تصادفی	õnnetus
تصادفی	juhuslik
تصادفی	kokkusattumus
هیات	delegatsioon
معیارهای	kriteeriumid
آنا	anna
سگ	koera
سگ	koer
عوارض	tüsistused
عوارض	maastik
عوارض	toll
استیون	stephen
هیجانی	emotsioon
هیجانی	emotsioonid
هیجانی	emotsiooni
هیجانی	emotsionaalne
هیجانی	põnev
آگوست	august
آفریقایی	aafrika
تکامل	areng
تکامل	evolutsioon
ایده	ideid
ایده	ideed
ایده	idee
ایده	mõte
نیرو	jõudu
نیرو	tugevus
نیرو	force
نیرو	jõud
نیرو	jõuga
هندوستان	india
سکونت	asustatud
روان	jookseb
روان	jooksmine
روان	joostes
روان	jooksmas
روان	voolavad
روان	voolab
خویشاوندان	sugulased
ضروری	kiire
ضروری	vajalik
ضروری	vajalikud
ضروری	hädavajalik
نیک	nick
سرود	hümn
سرود	hümn
زرین	golden
زرین	kuldsed
زرین	kuldne
زرین	kuld
زرین	kulda
زرین	kullast
فرا	fra
دکترای	doktorikraadi
دکترای	arstid
پرده	ekraan
پرده	ekraani
پرده	eesriie
پرده	kardina
افسران	ametnikud
افسران	ohvitserid
آلبانی	albany
آلبانی	albaania
وارنر	warner
متاسفانه	kahjuks
شور	soolvees
شور	soolane
کریس	chris
فرم	vormi
فرم	vorm
فقه	kohtupraktika
اسکندر	aleksandr
اسکندر	aleksander
اسکندر	alexander
نسبی	sugulane
نسبی	suhteline
سیگنال	signaal
سیگنال	signaali
سیگنال	märguanne
طرفداران	fänne
طرفداران	fännid
خریداری	ostu
خریداری	ostmine
خریداری	ost
خریداری	ostetud
سینه	tissid
سینه	rind
سینه	rindkere
سینه	kirst
سینه	rinnad
سینه	tissid
سینه	rind
سینه	rinnanäärme
سینه	rinnaga
سینه	rinnad
واشنگتن	washingtoni
واشنگتن	washington
غالب	domineeriv
غالب	valitsev
غالب	võidukas
غالب	domineeriv
غالب	domineerivad
آدم	adam
سطحی	madal
سطحی	madalad
سطحی	pinnale
سطحی	pind
رقم	kohaline
ویروس	viiruse
ویروس	viirus
ویروس	viirused
متشکل	koosneb
ژنرال	üldine
ژنرال	kindral
ژنرال	üldist
ژنرال	üldised
قزاقستان	kasahstan
زندانیان	vange
زندانیان	vangid
ضربه	muhu
ضربه	muhk
ضربه	kokkupõrge
ضربه	mõju
ضربه	löök
نهمین	üheksanda
نهمین	üheksas
ایر	õhu
ایر	õhku
ایر	õhk
ایر	air
پیروز	win
پیروز	võida
پیروز	võidu
پیروز	võitu
پیروز	võit
پیروز	võidukas
نمایندگی	esindus
نمایندگی	esindatus
نمایندگی	agentuur
نمایندگی	agentuuri
نمایندگی	amet
تایوان	taiwan
تایوان	taiwanis
تایوان	taiwani
عظیم	azim
قاسم	qasim
عقیده	arvamused
زیستی	bioloogiline
زیستی	bioloogilised
پزشکان	arstid
پزشکان	arst
پزشکان	arsti
پزشکان	arstid
جاری	aktiivne
جاری	praeguse
جاری	praegune
مرزهای	piirid
سطوح	tasemed
پیدایش	genesis
معلم	õpetaja
معلم	õpetajad
نشانه	märgised
پیشرفته	muud
پیشرفته	arenenud
پیشرفته	täiustatud
آزمایشگاه	laborid
آزمایشگاه	laboratoorsed
آزمایشگاه	laboratooriumi
آزمایشگاه	labor
آزمایشگاه	laboratoorium
آزمایشگاه	lab
آزمایشگاه	labor
زیاگان	elustiku
طیف	spektri
جزئیات	detailid
جزئیات	üksikasjad
جزئیات	detaili
جزئیات	detail
جزئیات	üksikasjad
حس	tunneta
حس	tunne
پیرو	piero
پیرو	järgija
کمبود	puudujääk
کمبود	puudus
جوامع	kogukonnad
جوامع	ühiskonnad
تیراندازی	laskmine
تیراندازی	tulistamine
استدلال	väited
استدلال	argumendid
استدلال	argument
استدلال	argumendi
قله	tipp
خودمختار	autonoomne
یورو	eurot
یورو	euro
هواپیماهای	lennukid
گوناگونی	mitmekesisust
گوناگونی	mitmekesisuse
گوناگونی	mitmekesisus
حومه	äärelinna
حومه	äärelinna
اون	ta
دفن	matmise
دفن	matta
خوردن	söömine
خوردن	söömas
خوردن	söön
آنلاین	võrgus
آنلاین	online
ادعای	nõue
ادعای	nõude
ادعای	väide
شیشه	klaasi
شیشه	klaasist
شیشه	klaas
مربوطه	asjakohane
مربوطه	asjakohased
انتخاباتی	valimiste
انتخاباتی	valimised
عموماً	üldiselt
عموماً	üldjuhul
امواج	lained
امواج	laineid
مقدماتی	liht
مقدماتی	elementaarne
مقدماتی	esialgse
مقدماتی	esialgsed
مقدماتی	esialgne
قومی	etniline
مجتمع	integreeritud
دانشجو	tudeng
دانشجو	õpilane
دانشجو	üliõpilane
زهرا	zahra
شاگردان	pupillid
شاگردان	õpilased
شاگردان	jüngrid
نوجوانان	teismelised
نوجوانان	noorukid
نظم	tellimus
نظم	kord
نظم	järjekord
نظم	korraldus
نظم	ordu
معانی	tähendusi
معانی	tähendus
تنهایی	üksinda
تنهایی	üksi
تنهایی	üksindus
تنهایی	üksindust
تنهایی	üksildane
تنهایی	üksik
آلفا	alpha
آلفا	alfa
چرخ	ratas
چرخ	ratta
چرخ	rool
چرخ	veljed
چرخ	rattad
چرخ	vanker
چرخ	käru
هرات	keerukas
هرات	kompleks
مهندسان	insenerid
گردش	ekskursioon
گردش	ringlusse
گردش	vaatamisväärsusi
بم	bam
پور	por
پور	pur
تبعید	pagenduse
تبعید	pagendatud
جنگلی	mets
جنگلی	metsa
جنگلی	džungel
روزگار	päevad
روزگار	päeva
روزگار	päevi
آسیاب	mill
آسیاب	veski
آسیاب	jahvatada
بحرین	bahreini
دانسته	teada
دانسته	teadaolevad
دانسته	teadaolev
دانسته	tuntud
خواص	vähendatud
اریک	eric
قربانی	ohver
قربانی	kannatanu
جوزف	joseph
جوزف	joosep
آندره	andre
پارس	koore
وکیل	advokaadid
وکیل	juristid
وکیل	advokaat
وکیل	jurist
اختراع	leiutada
اختراع	leiutis
اختراع	leiutatud
اختراع	leiutas
گرامی	auväärne
گرامی	helde
گرامی	au
گرامی	üllas
گرامی	õilis
عمارت	mõis
داغ	kuum
داغ	kuumad
داغ	hot
داغ	palav
جدایی	eraldamine
جدایی	lahutamine
سفیر	saadik
سفیر	suursaadik
سفیر	safiir
مزرعه	talu
مزرعه	farm
لیسانس	poissmees
تحقیقاتی	uurimistöö
تحقیقاتی	teadusuuringud
تحقیقاتی	uuringud
سینا	siinai
الفبای	tähestik
حرفه	karjäär
حرفه	karjääri
حرفه	elukutse
حرفه	kutseala
همراهی	kaasas
محرم	intiimne
ادب	viisakus
ادب	kombeid
ادب	kombed
خودروی	auto
خودروی	car
خودروی	hübriid
کوهی	mäe
کوهی	mägi
بوسنی	bosnia
بوسنی	bosnia
جداگانه	eraldi
سیما	sima
افسانه	legend
افسانه	legendi
افسانه	müüdi
افسانه	müüt
افسانه	legendid
رزمی	martial
نجف	najafi
قفقاز	kaukaasia
قفقاز	kaukaasia
مجاز	lubatud
مجاز	legaalne
مجاز	õiguslik
مجاز	seaduslik
مجاز	lubatud
معمولا	tavaliselt
معمولا	tavaliselt
اروگوئه	uruguay
سراب	mirage
گمان	arvamus
گمان	uhke
چای	teed
چای	tee
محاصره	piiramine
محاصره	blokaad
محاصره	ümbritsevad
کف	vaht
کف	korrus
کف	põrand
اکران	läbivaatus
فرماندار	kuberner
کنسرت	kontsert
کنسرت	kontserdil
کنسرت	kontserdid
بیمه	kindlustus
آلبرت	albert
گلی	clay
گلی	savi
کجا	kus
کجا	kuhu
اکسید	oksiid
خدایان	jumalad
ونزوئلا	venetsueela
ونزوئلا	venezuela
ونزوئلا	venezuela
سؤال	küsimus
سؤال	küsimused
مقادیر	väärtused
برآورد	hinnang
برآورد	hinnang
برآورد	hinnangud
امیدوارم	loodan
امیدوارم	lootus
لیتوانی	leedu
لیتوانی	leedus
لیتوانی	leedu
علائم	sümptomid
درونی	sisustus
درونی	sisemus
درونی	interjöör
درونی	sise
درونی	sisemised
درونی	sisemine
درونی	sisemine
سرور	server
فیلسوف	filosoof
موریس	mauritiuse
موریس	morris
موریس	maurice
درج	lisamine
سامسونگ	samsung
الیزابت	elizabeth
وظایف	tollimaksud
وظایف	kohustused
سانتا	jõuluvana
سانتا	santa
سایه	varju
سایه	vari
سایه	varju
مرور	läbivaatamine
مرور	ülevaatus
مرور	läbivaatus
پیروان	järgijad
گذار	ülemineku
گذار	üleminek
وحدت	ühtsus
وحدت	ühtsuse
الهام	inspireeritud
الهام	inspire
الهام	inspiratsiooni
الهام	inspiratsioon
محبوب	populaarne
محبوب	populaarsed
محبوب	lemmik
محبوب	armastatud
پروتکل	protokoll
گام	step
گام	sammu
گام	samm
تحویل	tarne
تحویل	kohaletoimetamine
حرارتی	termilise
سندی	sandy
جلال	hiilgus
راس	rossi
راس	ross
مشتری	kliendi
مشتری	klient
مشتری	klientidele
مشتری	kliendid
مشتری	kliendi
مشتری	klient
مشتری	jupiter
بابا	isa
مرده	surnud
نوجوانی	teismeliste
نوجوانی	teismeline
ورزشکار	sportlik
ورزشکار	sportlane
ورزشکار	sportlik
ورزشکار	sport
ورزشکار	spordiala
هواگرد	lennukid
هواگرد	õhusõidukid
هواگرد	õhusõiduk
مدافعان	kaitsjate
مدافعان	kaitsjad
سونی	sony
تجدید	uuendamine
تجدید	pikendamine
نویس	noyce
نویس	nevis
والتر	walter
چوبی	puust
چوبی	puidust
چوبی	puit
پژوهشگران	teadlased
پژوهشگران	uurijad
دفاعی	kaitse
سیم	traat
سیم	juhe
سیم	juhtmed
سیم	sim
نوادا	nevada
اصطلاحات	terminid
اصطلاحات	terminoloogia
دقیقاً	täpselt
تخم	mune
تخم	munad
تخم	muna
سالم	terved
سالم	tervena
سالم	tervislik
سالم	turvaliselt
سالم	ohutult
سالم	salemi
کامرون	kameruni
مسکن	eluaseme
تحریک	provokatiivne
تحریک	provotseeris
تحریک	stimuleerida
تحریک	õhutamise
آرایه	massiivi
مکانی	koht
حسابداری	arvepidamine
حسابداری	raamatupidamine
حسابداری	arvestus
آیلند	saart
آیلند	saar
آدرس	aadress
الهی	jumal
الهی	jumalik
سوار	ratsutada
سوار	sõit
سوار	ratsanik
نادرست	ebaõige
نادرست	väär
نادرست	vale
نادرست	valesti
نادرست	väär
اصلاحات	muudatused
اصلاحات	reform
اصلاحات	parandused
اصلاحات	reformatsioon
اصلاحات	parandused
اصلاحات	parandada
هزاران	tuhanded
هزاران	tuhandetes
هزاران	tuhandeid
تظاهرات	demonstreerida
تظاهرات	protest
تظاهرات	protesti
تظاهرات	tõendamine
تظاهرات	demonstratsioon
تظاهرات	demonstratsioonid
مرزی	piir
مرزی	piiri
کارائیب	kariibi
گردن	kaela
گردن	kael
تحصیلی	akadeemiline
تحصیلی	akadeemilise
ویکتوریا	victoria
تجاوز	kallaletung
تجاوز	rünnak
تجاوز	ründamine
تجاوز	agressiooni
تجاوز	vägistamine
زمستانی	talv
تبلیغاتی	reklaami
تبلیغاتی	reklaam
تبلیغاتی	propaganda
فردا	homme
کمتری	vähem
مرتب	sorditud
ترس	hirm
ترس	hirmu
استیو	steve
تل	tel
قصر	loss
قصر	castle
قصر	lossi
قصر	palee
قصر	palace
رساله	brošüür
رساله	brošüüri
توده	missa
توده	massi
توده	mass
گاو	lehm
دموکراتیک	demokraatlik
دموکراتیک	demokraatlikud
سوخته	põlenud
سوخته	põletatud
شعار	moto
شعار	loosung
وحشی	wild
وحشی	metsik
وحشی	metslane
خبرنگار	korrespondent
خبرنگار	ajakirjanik
آنتونیو	antonio
واقعه	intsident
واقعه	vahejuhtum
واقعه	sündmus
واقعه	üritus
جلسه	seanss
جلسه	seansi
جلسه	koosolek
جلسه	kohtumine
اکسیژن	hapnik
اکسیژن	hapnikku
عدالت	õiglus
عدالت	õigusemõistmine
فیلتر	filter
فیلتر	filtreeritakse
فیلتر	filtri
مترو	metroo
مترو	metroo
مترو	metro
دخالت	sekkumine
دخالت	sekkumine
دخالت	sekkumise
دخالت	kaasamine
دخالت	kaasatus
ابی	abby
شهروندان	kodanikud
رسم	traditsioon
رسم	traditsioonid
رسم	proovitüki
ازبکستان	usbekistani
تشویق	soodustada
تشویق	julgustada
تشویق	aplaus
تشویق	aplausi
سرکوب	repressioonide
سرکوب	allasurutud
سرکوب	allasurutud
هشدار	hoiatus
هشدار	hoiatus
هشدار	häire
شاهین	falcon
برود	möödub
برود	läbib
معادله	võrrand
کوچکتر	väiksemaks
کوچکتر	väiksem
کوچکتر	väiksemad
سیب	õun
سیب	apple
سیب	õuna
سیب	õunad
ولتاژ	pinge
ماهواره	satelliit
برگشت	tagasi
یخ	jää
یخ	ice
یخ	jääd
صلیب	rist
صلیب	cross
صلیب	risti
بیس	bass
بیس	bis
بل	belle
بل	kella
بل	belli
بل	bell
ناخالص	bruto
داوری	vahekohus
داوری	vahekohtu
داوری	kohtunik
داوری	kohtuotsus
داوری	kohtuotsuse
نمایشی	demonstratsioonid
پراکنده	laiali
پراکنده	hajutatud
بیگ	suured
بیگ	big
بیگ	suure
بیگ	suur
محقق	uurija
اختلالات	häired
مأموریت	missioon
قطار	rongi
قطار	rong
قطار	rongid
مهاجران	immigrandid
مهاجران	sisserändajate
مهاجران	väljarändajate
پری	perry
پری	pari
موافقم	nõus
متحرک	liikuv
متحرک	liikuva
متحرک	mobiil
متحرک	mobiilne
کوهستان	mäe
کوهستان	mägi
کوهستان	mäed
ادیان	religioonid
حشرات	putukad
حشرات	putukad
دیسک	ketta
دیسک	ketas
دیسک	ketta
دیسک	plaat
دیسک	ketas
دیسک	plaadi
دوستی	sõprus
دوستی	sõpruse
