और	och
आयु	ålder
आयु	åldern
आयु	åldrar
प्रचार	kampanjer
प्रचार	erbjudanden
प्रचार	främjande
प्रचार	befordran
प्रचार	marknadsföring
प्रचार	kampanj
प्रचार	marknadsför
प्रचार	främja
प्रचार	marknadsföra
प्रचार	propaganda
प्रशिक्षण	utbildning
प्रशिक्षण	träning
फ़रवरी	februari
फ़रवरी	feb
उल्लेखनीय	anmärkningsvärda
उल्लेखनीय	anmärkningsvärd
उल्लेखनीय	anmärkningsvärt
रेडियो	radion
रेडियो	radio
डिजाइन	mönster
डिजाइन	konstruktioner
डिजाइन	designar
डिजाइन	designa
डिजाइन	utformning
डिजाइन	konstruktion
डिजाइन	design
डिजाइन	utforma
कंप्यूटर	datorn
कंप्यूटर	dator
कंप्यूटर	datorer
मंत्री	ministern
मंत्री	minister
मंत्री	ministrarna
मंत्री	ministrar
सम्बन्ध	relation
सम्बन्ध	förhållande
सम्बन्ध	förbindelserna
सम्बन्ध	förbindelser
सम्बन्ध	relationer
सम्बन्ध	relationerna
आबादी	befolkade
आबादी	populationen
आबादी	befolkning
आबादी	befolkningen
आबादी	folkmängd
आबादी	population
तत्व	grundämnen
तत्व	inslag
तत्व	element
तत्व	elementet
तत्व	element
दस	tio
दस	ten
आगरा	agra
भौतिक	fysiskt
भौतिक	fysikalisk
भौतिक	fysiska
भौतिक	fysisk
जिन	jin
जिन	gin
आपको	ni
आपको	dig
आपको	du
सहयोग	samarbeten
सहयोग	samarbete
सहयोग	samarbete
गैस	gasa
गैस	gas
गैस	gaser
वी	wii
राय	yttrande
राय	yttrandet
राय	opinion
राय	rai
राय	åsikter
राय	yttranden
राय	roy
कनाडा	kanada
कनाडा	canada
व्यक्तियों	personer
विश्लेषण	uppdelning
विश्लेषण	fördelning
विश्लेषण	nedbrytning
विश्लेषण	översikter
विश्लेषण	uppdelning
विश्लेषण	uppdelningar
विश्लेषण	analyser
विश्लेषण	analys
विश्लेषण	analytics
विश्लेषण	analytiker
लक्ष्य	måltavlor
लक्ष्य	mål
लक्ष्य	målet
लक्ष्य	target
लक्ष्य	måltavla
लक्ष्य	mål
लक्ष्य	goals
लक्ष्य	målsättningar
शासक	härskare
न्यायालय	domstolen
न्यायालय	revisionsrätten
न्यायालय	court
न्यायालय	domstol
तमिल	tamilska
अधिकतर	oftast
अधिकतर	mest
अधिकतर	mestadels
मीडिया	media
मीडिया	medier
मीडिया	massmedia
मीडिया	medierna
जूलियन	julian
पार्क	parkera
पार्क	parken
पार्क	park
पार्क	stadsparken
पार्क	parker
पार्क	parks
तट	hamn
तट	harbor
तट	hamnen
अधिकारी	tjänsteman
अधिकारी	officiell
अधिकारी	officiellt
अधिकारी	officiella
अधिकारी	polisman
अधिकारी	officer
अधिकारी	officerare
मिट्टी	lera
मिट्टी	clay
मिट्टी	gyttja
मिट्टी	lera
तंत्र	systemet
तंत्र	system
सितम्बर	september
सितम्बर	sep
सप्ताह	veckan
सप्ताह	vecka
सप्ताह	veckor
सप्ताह	veckorna
निकट	förestående
निकट	överhängande
निकट	nära
क्रम	ordningsföljd
क्रम	beställning
क्रम	ordning
क्रम	beställa
क्रम	ordningsföljd
क्रम	sekvens
क्रम	sekvensen
भवन	building
भवन	byggnad
भवन	bygga
भवन	fastigheter
भवन	byggnaderna
भवन	byggnader
मिली	funnen
मिली	hittad
मिली	hittades
मिली	hittas
मिली	hittat
मिली	hittade
मिली	fick
मिली	got
ग्राम	gram
ग्राम	gram
शायद	kanske
शायद	kanske
शायद	troligtvis
शायद	förmodligen
शायद	troligen
शायद	antagligen
देख	see
देख	se
लिंक	länk
लिंक	länken
लिंक	länka
लिंक	anknyter
लिंक	länkar
पाँच	fem
पाँच	five
निर्देशक	regissör
निर्देशक	direktören
निर्देशक	direktör
लक्षण	symtom
लक्षण	symptom
लक्षण	symptom
लक्षण	skyltar
लक्षण	tecken
संपर्क	kontakt
संपर्क	kontakta
संपर्क	kontakter
संपर्क	kontakterna
वित्तीय	ekonomiskt
वित्तीय	finansiellt
वित्तीय	finansiell
वित्तीय	finansiella
गंगा	ganga
गंगा	ganges
महीने	månaderna
महीने	månader
महीने	månaders
महीने	månaden
महीने	månad
महीने	manad
शर्मा	sharma
सुरक्षित	skyddas
सुरक्षित	skyddad
सुरक्षित	skyddade
सुरक्षित	skyddat
सुरक्षित	säkert
सुरक्षित	kassaskåp
सुरक्षित	säker
सुरक्षित	säkra
सुरक्षित	reserverad
सुरक्षित	reserverat
सुरक्षित	reserverade
सुरक्षित	trygga
सुरक्षित	säkrat
सुरक्षित	säker
सुरक्षित	säkra
पर्यावरण	omgivning
पर्यावरण	miljön
पर्यावरण	miljö
लगातार	kontinuerlig
लगातार	kontinuerliga
लगातार	fortlöpande
लगातार	kontinuerligt
लगातार	fortlöpande
लगातार	kontinuerligt
लगातार	oavbrutet
पद्म	padma
अत्यधिक	tyngre
अत्यधिक	extremt
भूगोल	geometri
भूगोल	globe
भूगोल	globen
भूगोल	geografi
बेहतर	bättre
मुख्यालय	huvudkontor
मुख्यालय	huvudkontoret
मुख्यालय	högkvarter
मुख्यालय	högkvarteret
लिपि	alfabetet
लिपि	manus
लिपि	skript
एल्बम	album
एल्बम	musikalbum
एल्बम	albumet
एल्बम	album
धन	money
धन	pengar
सॉफ्टवेयर	software
सॉफ्टवेयर	mjukvara
सॉफ्टवेयर	programvara
योग	summan
योग	sum
योग	summa
योग	yoga
गुजरात	gujarat
शीर्ष	överst
शीर्ष	toppen
शीर्ष	topp
संस्था	institution
संस्था	institutionen
औद्योगिक	industriell
औद्योगिक	industriellt
औद्योगिक	industriella
प्रधान	prime
प्रधान	chef
प्रधान	chief
प्रधान	chefen
प्रधान	hövding
नेता	ledaren
नेता	ledare
नेता	leader
नेता	ledare
नेता	ledarna
संविधान	grundlagen
संविधान	konstitutionen
संविधान	författning
संविधान	konstitution
संविधान	grundlag
अनुमान	uppskattning
अनुमान	skattning
शीर्षक	rubriken
शीर्षक	rubrik
शीर्षक	rubriker
शीर्षक	bildtext
शीर्षक	rubriker
शीर्षक	titlar
शीर्षक	huvud
शीर्षक	avd
शीर्षक	avdelning
शीर्षक	titel
शीर्षक	rubrik
अवसर	tillfälle
अवसर	chance
अवसर	slumpen
अवसर	chans
अवसर	tillfälle
अवसर	möjlighet
अवसर	möjligheter
अंक	siffror
अंक	score
अंक	poäng
अंक	points
अंक	poäng
अंक	punkter
अंक	punkterna
अंक	poäng
प्रसाद	prasad
शोध	forska
शोध	forskning
स्पेन	spanien
गांधी	gandhi
हमेशा	alltid
जोखिम	riskera
जोखिम	risk
जोखिम	risker
जोखिम	fara
जोखिम	hazard
तापमान	temperatur
तापमान	termometer
शाखा	branscher
शाखा	filialer
शाखा	grenar
शाखा	gren
शाखा	filial
शाखा	branch
शाखा	grenen
इत्यादि	etc
इत्यादि	osv
प्रतीक	symboler
प्रतीक	symbolerna
प्रतीक	symbol
प्रतीक	symbolen
प्रतीक	ikonen
प्रतीक	ikon
प्रतीक	ikoner
प्रतीक	ikonerna
संदर्भ	hänvisningar
संदर्भ	referenser
संदर्भ	ref
संदर्भ	hänvisning
संदर्भ	referens
संदर्भ	sammanhang
संदर्भ	kontext
आयोजन	organiserar
आयोजन	organisera
करीब	närmare
करीब	närmre
करीब	stänga
करीब	nära
करीब	stäng
चक्र	hjul
चक्र	chakra
चक्र	kretslopp
चक्र	cykler
चक्र	kretslopp
चक्र	cykel
प्राथमिक	primär
प्राथमिक	primärt
प्राथमिक	primära
प्राथमिक	preliminärt
प्राथमिक	preliminära
प्राथमिक	preliminär
गुण	egenskap
गुण	tillskriva
गुण	attributet
गुण	attribut
गुण	fastighet
गुण	egenskap
गुण	fastigheter
गुण	egendom
गुण	fastigheter
गुण	egendomar
गुण	egenskaper
गुण	attribut
ग्रह	planet
ग्रह	planeten
ग्रह	planeterna
ग्रह	planeter
महल	mahal
महल	fästningar
महल	palatset
महल	palats
महल	palace
महल	slott
सिद्ध	bevisad
सिद्ध	bevisade
सिद्ध	bevisat
बजाय	snarare
बजाय	hellre
बजाय	istället
निधन	död
निधन	döden
निधन	death
निधन	dödsfall
बराबर	lika
बराबर	jämlikar
बराबर	lika
बराबर	jämställda
बराबर	equal
मिनट	minuter
मिनट	minuten
मिनट	minut
मिनट	min
फिल्मों	filmer
व्यवसाय	företag
व्यवसाय	yrke
व्यवसाय	yrket
व्यवसाय	affärsverksamhet
व्यवसाय	affärer
व्यवसाय	business
व्यवसाय	företag
व्यवसाय	näringsliv
बनाई	återskapade
संरक्षण	bevarande
संरक्षण	konservering
संरक्षण	bevarande
संरक्षण	beskydd
संरक्षण	skydd
शो	visa
शो	show
प्रस्ताव	förslag
प्रस्ताव	förslag
प्रस्ताव	erbjudande
प्रस्ताव	erbjudandet
रिपोर्ट	anmäla
रिपोर्ट	rapportera
रिपोर्ट	anmäl
रिपोर्ट	rapport
रिपोर्ट	betänkande
रिपोर्ट	anmälan
रिपोर्ट	rapporterar
रिपोर्ट	rapporter
रिपोर्ट	betänkanden
अंग	organ
अंग	organet
हिस्से	delen
हिस्से	del
हिस्से	bråkdel
हिस्से	fraktionen
हिस्से	fraktion
मुस्लिम	muslimskt
मुस्लिम	muslim
मुस्लिम	muslimer
मुस्लिम	muslimska
मुस्लिम	muslimsk
रिकॉर्ड	registrera
रिकॉर्ड	rekord
रिकॉर्ड	record
रिकॉर्ड	records
रिकॉर्ड	register
रिकॉर्ड	skivor
सरल	enkla
सरल	enkelt
सरल	enkel
धातु	metall
धातु	metal
धातु	metaller
परिषद	rådets
परिषद	council
परिषद	rådet
परिषद	edsförbundet
शारीरिक	fysiskt
शारीरिक	fysikalisk
शारीरिक	fysiska
शारीरिक	fysisk
शारीरिक	somatiska
संघर्ष	fiendskap
संघर्ष	stridigheter
संघर्ष	kamp
संघर्ष	kämpa
संघर्ष	konflikten
संघर्ष	konflikter
संघर्ष	konflikt
तकनीक	tech
तकनीक	teknik
तकनीक	tekniken
तकनीक	technology
तकनीक	tekniken
तकनीक	teknik
तकनीक	teknologi
तकनीक	tekniker
तकनीक	teknik
फल	frukter
फल	frukt
फल	frukter
फल	frukt
कैसे	hur
प्रकट	avslöjar
प्रकट	avslöja
कार्बनिक	ekologiska
कार्बनिक	organiskt
कार्बनिक	ekologiskt
कार्बनिक	organiska
कार्बनिक	ekologisk
शाह	shah
विवरण	beskrivning
विवरण	detaljer
विवरण	detalj
शादी	äktenskap
शादी	äktenskapet
शादी	giftermål
शादी	bröllop
उप	sub
पात्र	container
पात्र	behållare
वेब	webb
वेब	web
वेब	webben
संसद	parlamentet
संसद	riksdagen
संसद	riksdag
संसद	parlament
सन्दर्भ	hänvisningar
सन्दर्भ	referenser
सन्दर्भ	hänvisning
सन्दर्भ	referens
सन्दर्भ	sammanhang
सन्दर्भ	kontext
चेन्नई	chennai
परमाणु	nukleära
परमाणु	kärnkraft
परमाणु	kärnvapen
परमाणु	nukleär
परमाणु	kärnenergi
परमाणु	molekyl
परमाणु	atomic
परमाणु	atom
आक्रमण	invasion
आक्रमण	invasionen
आक्रमण	angrepp
आक्रमण	attack
आक्रमण	attackera
आक्रमण	anfall
आक्रमण	attentat
कार	bil
कार	bilar
केरल	kerala
जांच	sond
जांच	sonden
जांच	undersöka
जांच	undersökningen
जांच	utredning
जांच	undersökning
जांच	testa
जांच	test
जांच	provning
पत्थर	sten
आठ	åtta
आठ	eight
विषयों	ämnen
टेनिस	tennis
पारंपरिक	traditionellt
पारंपरिक	traditionell
पारंपरिक	traditionsenligt
पारंपरिक	traditionella
अकादमी	akademin
अकादमी	academy
अकादमी	akademi
सतह	yt
सतह	yta
देव	dev
देव	deo
आचार्य	acharya
युक्त	ukrainska
युक्त	ukraina
अभियान	kampanjer
अभियान	kampanjerna
अभियान	kampanj
अभियान	kampanjen
घोषित	förklarade
घोषित	deklarerat
घोषित	deklarerade
घोषित	deklarera
घोषित	deklarerar
घोषित	tillkännagav
घोषित	meddelat
घोषित	meddelade
घोषित	aviserat
लिखी	skriftliga
लिखी	skrivet
लिखी	skrivit
लिखी	skriftligt
लिखी	skrivna
सिस्टम	systemet
सिस्टम	system
सिस्टम	system
सिस्टम	systems
किनारे	hörn
किनारे	hörnen
किनारे	kanterna
किनारे	kanter
किनारे	kant
किनारे	edge
किनारे	kanten
कार्बन	kol
प्रतिक्रिया	reaktion
प्रतिक्रिया	reaktioner
प्रतिक्रिया	gensvar
प्रतिक्रिया	återkoppling
प्रतिक्रिया	feedback
प्रतिक्रिया	synpunkter
प्रतिक्रिया	respons
प्रतिक्रिया	reagera
प्रतिक्रिया	reagerar
प्रतिक्रिया	reaktiva
प्रतिक्रिया	svar
प्रतिक्रिया	gensvar
प्रतिक्रिया	respons
गणित	matte
गणित	matematik
गणित	matematik
गणित	matematiker
गणित	aritmetiska
गणित	matte
गणित	matematik
मौत	död
मौत	döden
मौत	death
मौत	dödsfall
विवाद	polemik
विवाद	kontroverser
विवाद	tvister
विवाद	dispyter
विवाद	tvister
विवाद	tvist
विवाद	dispyt
अली	ali
ग्रहण	eclipse
तकनीकी	teknisk
तकनीकी	tekniskt
तकनीकी	tekniska
माँ	mammor
माँ	maa
माँ	morsan
माँ	mamma
माँ	mom
माँ	mor
माँ	moder
माँ	mamma
माँ	mother
विष्णु	vishnu
मैदान	slätter
मैदान	plain
मैदान	slätt
मैदान	terräng
मैदान	terrängen
मैदान	marken
मैदान	ground
विमान	aviation
विमान	luftfart
विमान	flygplan
विमान	luftfartyg
विमान	flygplan
सक्षम	aktiverade
सक्षम	aktiverat
सक्षम	aktiverad
सक्षम	kapabel
सक्षम	duglig
सक्षम	kapabla
वातावरण	omgivning
वातावरण	miljön
वातावरण	miljö
वातावरण	atmosfär
वातावरण	stämning
लागत	kostnader
लागत	kosta
लागत	kostnad
लागत	kostnader
लागत	rättegångskostnader
सीधे	straight
सीधे	rakt
सीधे	rak
सीधे	raka
सीधे	direkt
प्रेस	tryck
प्रेस	press
प्रेस	pressen
रोमन	roman
रोमन	romerska
रोमन	romersk
मील	mile
मील	mil
मील	milen
मील	miles
मील	mil
लोकसभा	parlamentet
लोकसभा	riksdagen
लोकसभा	riksdag
लोकसभा	parlament
अज्ञात	okända
अज्ञात	okänd
अज्ञात	okänt
अज्ञात	anonym
अज्ञात	anonyma
रेखा	line
रेखा	linje
रेखा	rad
पार	cross
पार	kryss
पार	korsa
पार	kors
लेखन	skrifter
लेखन	skrivande
लेखन	skrift
लेखन	skrivning
लेखन	skriva
लेखन	skriver
सेंट	cents
सेंट	cent
बोली	bud
बोली	bud
नष्ट	förstörda
नष्ट	förstöras
नष्ट	förstörde
नष्ट	förstörd
नष्ट	förstört
नष्ट	förstöra
नष्ट	förgör
नष्ट	förstör
नष्ट	förinta
परंपरा	traditioner
परंपरा	tradition
परंपरा	traditionen
राशि	belopp
राशि	mängd
दृष्टिकोण	tillvägagångssätt
दृष्टिकोण	inflygning
भाव	känslor
भाव	gest
भाव	förnuft
भाव	vett
हवा	bris
हवा	vinden
हवा	vindkraft
हवा	vind
पाठ	text
पाठ	texten
गठन	motiv
गठन	ramar
गठन	ramen
गठन	ramar
गठन	ram
गठन	motiv
गठन	bildande
गठन	formation
गठन	bildning
नागरिक	medborgerlig
नागरिक	medborgerliga
नागरिक	medborgaren
नागरिक	medborgare
अस्तित्व	existera
अस्तित्व	förekomst
अस्तित्व	tillvaro
अस्तित्व	existens
अस्तित्व	överlevnad
अस्तित्व	existentiella
गंभीर	seriös
गंभीर	seriöst
गंभीर	allvarliga
गंभीर	allvarlig
गंभीर	allvarligt
गंभीर	kritisk
गंभीर	kritiskt
गंभीर	kritiska
समझ	förstår
समझ	förstå
समझ	förståelse
समझ	förstående
समझ	förstå
किस	puss
किस	kiss
किस	kyss
प्रशासन	förvaltning
प्रशासन	administration
आदेश	mandatperiod
आदेश	mandat
आदेश	mandatet
आदेश	föreläggande
आदेश	ordningsföljd
आदेश	beställning
आदेश	ordning
आदेश	beställa
आदेश	beställningar
आदेश	order
सैन्य	militära
सैन्य	militären
सैन्य	militär
सैन्य	militärt
सैन्य	militärer
अंदर	inside
अंदर	inomhus
अंदर	inne
अंदर	insidan
अंदर	inuti
अंदर	inomhus
छह	sexa
छह	six
छह	sex
ग्रन्थ	texter
ग्रन्थ	sms
भाषाएँ	språken
भाषाएँ	språk
भुगतान	utbetalning
भुगतान	avbetalning
भुगतान	betalning
भुगतान	utbetalning
भुगतान	utbetalningar
भुगतान	betalningar
उनसे	dem
उनसे	dom
ध्वनि	sound
ध्वनि	ljudet
ध्वनि	ljud
ध्वनि	ljud
ध्वनि	låter
निवास	vistelse
निवास	hemvist
निवास	bosättning
निवास	bostad
अरबी	arabisk
अरबी	arabiska
हत्या	lönnmord
हत्या	mörda
हत्या	mord
हत्या	döda
हत्या	dödande
हत्या	killing
हत्या	dräpa
हत्या	slakta
दिखाया	visas
दिखाया	visat
दिखाया	visade
पवित्र	fy
पवित्र	heliga
पवित्र	helig
पवित्र	helige
पवित्र	heligt
पवित्र	heliga
पवित्र	helig
पवित्र	heligt
विभाजित	uppdelad
विभाजित	uppdelat
विभाजित	delat
विभाजित	delad
विभाजित	dela
विभाजित	delning
विभाजित	split
विभाजित	delad
इकाई	enheter
इकाई	unit
इकाई	enhet
इकाई	enheten
अम्ल	surt
अम्ल	syra
आए	kom
प्रबंधक	chef
प्रबंधक	föreståndare
प्रबंधक	manager
प्रबंधक	chefer
वही	samma
वही	detsamma
संग्रहालय	museer
संग्रहालय	museum
संग्रहालय	museet
जीता	vinner
जीता	vinster
जीता	segrar
जीता	vunna
जीता	won
जीता	vunnit
जीता	vann
मुद्रा	valuta
मुद्रा	valutan
मुद्रा	poserar
मुद्रा	posera
मुद्रा	pose
मुद्रा	money
मुद्रा	pengar
मतलब	betyder
मतलब	innebär
मतलब	medelvärde
मतलब	elakt
मतलब	elak
मतलब	menar
मतलब	mena
मतलब	mean
युवा	ungdomar
युवा	ungdom
युवा	ungdomsfrågor
युवा	unga
युवा	young
युवा	yngre
युवा	ung
शहरों	städer
शहरों	orter
शहरों	resmål
शहरों	städerna
अंतरिक्ष	mellanslag
अंतरिक्ष	rymd
अंतरिक्ष	rymden
अंतरिक्ष	utrymme
संचार	kommunikation
संचार	meddelande
संचार	kommunikation
संचार	meddelanden
संचार	kommunikationer
प्रसारण	sända
प्रसारण	sändningen
प्रसारण	utsändning
प्रसारण	sändning
प्रसारण	sändningar
प्रसारण	sänder
प्रसारण	utsändning
प्रसारण	sändning
फुटबॉल	fotboll
नियमित	regelbundet
नियमित	regelbundna
नियमित	regelbunden
नियमित	ordinarie
व्याख्या	not
व्याख्या	observera
व्याख्या	obs
व्याख्या	anteckning
व्याख्या	anmärkning
व्याख्या	tolkningen
व्याख्या	tolkning
व्याख्या	förklaring
व्याख्या	förklaringar
शेष	återstoden
शेष	återstående
शेष	resterande
शेष	kvarvarande
शेष	återstår
शेष	återstående
शेष	resterande
शेष	kvar
शेष	left
शेष	vänstra
शेष	vänstern
शेष	vänster
दावा	påstående
दावा	anspråk
दावा	fordran
दावा	anspråk
दावा	fordringar
दावा	påståenden
मोबाइल	rörlig
मोबाइल	mobil
मोबाइल	mobila
संभावना	chanser
संभावना	troligt
संभावना	sannolikt
संभावना	troligen
संभावना	sannolik
संभावना	troligtvis
संभावना	sannolikhet
दिवस	dag
दिवस	dagen
दिवस	day
विधायक	lagstiftare
विधायक	lagstiftaren
विधायक	lagstiftare
तर्क	argumentation
तर्क	gräl
तर्क	argument
तर्क	resonerar
तर्क	resonera
तर्क	resonemang
तर्क	logiken
तर्क	logiska
तर्क	logisk
तर्क	logiskt
तर्क	logik
आपके	ditt
आपके	din
आपके	dina
विरुद्ध	emot
विरुद्ध	mot
परीक्षा	testa
परीक्षा	test
परीक्षा	provning
परीक्षा	prövning
परीक्षा	undersökning
परीक्षा	examen
परीक्षा	examina
पाई	paj
पाई	pie
महाभारत	mahabharata
खाद्य	ätbara
खाद्य	ätliga
भविष्य	framtiden
भविष्य	framtid
भविष्य	future
भविष्य	framtida
भविष्य	blivande
बिक्री	försäljning
बिक्री	försäljning
बिक्री	rea
बिक्री	salu
इंटरनेट	internet
कर्नाटक	karnataka
सम्मेलन	konferensen
सम्मेलन	konferens
सम्मेलन	konventet
सम्मेलन	konventionen
सम्मेलन	konvent
सम्मेलन	konvention
रानी	queen
रानी	drottningen
रानी	drottning
सिटी	staden
सिटी	city
सिटी	ort
सिटी	stad
सिटी	orten
अच्छे	duktiga
अच्छे	god
अच्छे	duktig
अच्छे	gott
अच्छे	bra
तुम	ni
तुम	dig
तुम	du
सिर	head
सिर	huvud
सिर	huvudet
दबाव	tryck
बोर्ड	styrelser
बोर्ड	brädor
बोर्ड	bräda
बोर्ड	brädet
बोर्ड	styrelse
बोर्ड	board
बोर्ड	styrelsen
ख़ान	khan
ख़ान	khanat
नियुक्त	utnämna
नियुक्त	utse
नियुक्त	anlitade
नियुक्त	utnämnd
नियुक्त	utnämnda
नियुक्त	utsedd
नियुक्त	utsedda
फरवरी	februari
फरवरी	feb
नेशनल	nationella
नेशनल	national
नेशनल	nationellt
नेशनल	nationell
उर्दू	urdu
संसार	world
संसार	värld
संसार	världen
संसार	världar
प्रतिनिधित्व	representation
प्रतिनिधित्व	representationen
प्रतिनिधित्व	delegerad
प्रतिनिधित्व	delegerade
विचारों	uppslag
विचारों	idéer
प्रेरित	inspirerad
प्रेरित	inspirerade
प्रेरित	inspirerat
प्रेरित	motiverade
प्रेरित	motiverat
प्रेरित	motiverad
समारोह	ceremoni
समारोह	ceremonin
समारोह	ceremonier
समारोह	jamboree
मस्तिष्क	hjärna
मस्तिष्क	hjärnan
मस्तिष्क	brain
घरेलू	inhemsk
घरेलू	inhemskt
घरेलू	inhemska
घरेलू	inrikes
जेम्स	jakob
जेम्स	james
प्रायः	brukar
प्रायः	vanligtvis
प्रायः	vanligen
प्रायः	oftast
प्रायः	ofta
मौसम	seasons
मौसम	årstider
मौसम	säsonger
मौसम	väder
मौसम	vädret
मौसम	årstid
मौसम	säsong
मौसम	säsongen
अर्थात्	betyder
अर्थात्	innebär
भावना	känsla
भावना	känslor
भावना	feeling
भावना	känner
भावना	känsla
भावना	känna
भावना	känslan
भावना	ande
भावना	anda
भावना	spirit
गुणवत्ता	kvalité
गुणवत्ता	kvalitet
गुणवत्ता	kvaliteten
छात्र	studenten
छात्र	elev
छात्र	studerande
छात्र	student
खाना	livsmedel
खाना	mat
खाना	föda
मिले	funnen
मिले	hittad
मिले	hittades
मिले	hittas
मिले	hittat
मिले	hittade
मिले	träffades
मिले	mötte
मिले	träffade
निर्वाचित	valda
निर्वाचित	vald
कैंसर	cancer
इटली	italien
सिद्धान्त	principerna
सिद्धान्त	principer
सिद्धान्त	teorin
सिद्धान्त	teori
सिद्धान्त	teorier
विरोधी	fientlig
विरोधी	fientligt
विरोधी	fientliga
विरोधी	antagonist
विरोधी	motsatser
राजवंश	dynastin
संक्रमण	övergång
संक्रमण	övergången
संक्रमण	infektioner
संक्रमण	infektion
घाटी	dal
घाटी	valley
घाटी	dalen
नियंत्रित	styrd
नियंत्रित	kontrollerad
नियंत्रित	kontrolleras
नियंत्रित	kontrollerade
नियंत्रित	kontrollerat
विलियम	william
विलियम	vilhelm
विविध	skiftande
विविध	övrigt
विविध	diverse
विकल्प	alternativ
विकल्प	väljare
विकल्प	möjligheter
विकल्प	valmöjligheter
विकल्प	alternativ
विकल्प	optioner
विकल्प	alternativet
विकल्प	alternativ
विकल्प	möjlighet
उद्यान	parkera
उद्यान	parken
उद्यान	park
उद्यान	stadsparken
होगी	will
होगी	kommer
पशु	djur
पशु	djur
ज्यादातर	oftast
ज्यादातर	mest
ज्यादातर	mestadels
ईसाई	kristet
ईसाई	christian
ईसाई	kristna
ईसाई	kristen
प्रमाण	bevis
प्रमाण	belägg
प्रमाण	bevisning
प्रमाण	bevismaterial
प्रमाण	bevis
याद	minns
कंपनियों	bolag
कंपनियों	företag
मानसिक	synsk
मानसिक	psykiska
मानसिक	psykisk
मानसिक	psykiskt
मानसिक	mentala
मानसिक	mental
मानसिक	psykiska
मानसिक	mentalt
मानसिक	psykiskt
रसायन	kemisk
रसायन	kemikalie
रसायन	kemiskt
रसायन	kemikalier
रसायन	kemi
क्षेत्रफल	area
क्षेत्रफल	område
क्षेत्रफल	området
क्षेत्रफल	yta
प्रभावी	ändamålsenligt
प्रभावी	effektiva
प्रभावी	effektiv
प्रभावी	effektivt
विज्ञापन	annonsera
विज्ञापन	reklam
विज्ञापन	annonsering
विज्ञापन	annons
विज्ञापन	reklam
विज्ञापन	annonsering
विज्ञापन	annonsera
विज्ञापन	annonserar
विज्ञापन	annonser
ईश्वर	gud
आसानी	lindra
आसानी	lätthet
अमरीका	america
अमरीका	amerika
शिकार	jakt
शिकार	jaga
शिकार	jagar
शिकार	offret
शिकार	brottsoffer
शिकार	offer
रोगी	patientens
रोगी	patienten
रोगी	patient
रोगी	tålmodiga
रूसी	ryss
रूसी	ryskt
रूसी	rysk
रूसी	ryska
क्रांति	revolutionen
क्रांति	revolution
अधीन	under
गुप्त	gupta
गुप्त	förtäckt
गुप्त	hemlighet
गुप्त	hemliga
गुप्त	secret
गुप्त	hemlig
गुप्त	hemligt
गुप्त	krypterade
गुप्त	krypterad
गुप्त	inkognito
मंडल	mandala
ब्राह्मण	brahman
माने	manen
हृदय	hjärtat
हृदय	hjärtat
हृदय	heart
हृदय	hjärta
आयोग	utskotten
आयोग	kommissioner
आयोग	provision
आयोग	utskott
आयोग	kommissionens
आयोग	kommission
आयोग	provision
आयोग	kommissionen
हिंदू	hindu
शुद्ध	rena
शुद्ध	ren
शुद्ध	rent
तीसरे	tredje
तीसरे	trea
तीसरे	third
तीसरे	tredjedel
चर्च	kyrkor
चर्च	kyrkan
चर्च	kyrka
अपेक्षा	förväntningar
अपेक्षा	förväntan
कार्यालय	arbete
कार्यालय	work
कार्यालय	arbeta
कार्यालय	jobba
कार्यालय	kontor
कार्यालय	kontoren
कार्यालय	kontor
कार्यालय	kontoret
कार्यालय	office
परिवहन	transporter
परिवहन	transport
परिवहन	transporter
परिवहन	transportera
परिवहन	transport
स्टार	stjärnan
स्टार	stjärna
स्टार	star
वर्षा	nederbörd
वर्षा	regn
वर्षा	rain
वर्षा	regnskog
वर्षा	regnskogen
जनरल	gen
जनरल	allmän
जनरल	allmänna
जनरल	allmänt
संदेश	budskap
संदेश	meddelande
संदेश	meddelanden
संदेश	budskap
मार	dräpa
मार	slakta
मार	döda
मार	kill
परिचय	introduktion
परिचय	inledning
परिचय	införande
परिचय	införsel
परिचय	ungefär
परिचय	introduktion
परिचय	intro
उत्पत्ति	ursprung
उत्पत्ति	uppkomst
उत्पत्ति	genesis
उत्पत्ति	boj
मांग	efterfrågan
मांग	kräva
देवता	gudom
सोवियत	sovjetiska
सोवियत	sovjetisk
सोवियत	sovjet
दौर	avrunda
दौर	omgång
दौर	rund
दौर	runt
दौर	runda
संचालन	transaktioner
संचालन	verksamhet
संचालन	operationer
संचालन	insats
संचालन	operation
संचालन	drift
भौगोलिक	geografiskt
भौगोलिक	geografisk
भौगोलिक	geografiska
भौगोलिक	geografiskt
भौगोलिक	geografisk
भौगोलिक	geografiska
उपस्थित	deltagare
उपस्थित	nuvarande
उपस्थित	närvarande
उपस्थित	present
उपस्थित	nutid
अस्पताल	sjukhus
अस्पताल	sjukhuset
अस्पताल	sjukhusen
अस्पताल	sjukhus
परिवर्तित	förändrad
परिवर्तित	ändrat
परिवर्तित	bytt
परिवर्तित	byttes
परिवर्तित	förändrats
परिवर्तित	ändrats
परिवर्तित	modifierat
परिवर्तित	modifierade
परिवर्तित	ändrad
परिवर्तित	modifierad
परिवर्तित	ändrat
परिवर्तित	konverterade
