категорија	categoria
копирање	copiant
фабио	fabio
коленото	genoll
претворен	transformat
пети	patty
пронајдено	trobat
ангажман	compromís
колин	colleen
колин	colin
одеса	odessa
хормон	hormona
назначување	designació
назначување	cita
назначување	nomenament
прогласување	declaració
амазон	amazon
амазон	amazona
антибиотици	antibiòtics
одбојка	voleibol
олеснување	socors
олеснување	relleu
претставувајќи	presentant
осмиот	vuitè
осмиот	vuitena
евреин	jueva
евреин	jueu
евреин	jueu
поврати	restaurar
поврати	restaura
влакната	pèls
фабијан	fabian
демократите	demòcrates
ензими	enzims
битките	batalles
ајкули	taurons
задржување	retenció
фриц	fritz
микро	micro
наставка	sufix
наставка	ampliació
наставка	extensió
наставка	pròrroga
иво	ivf
иво	ivo
сабат	sabat
гласачите	electors
гласачите	votants
брашно	farina
одобрени	aprovades
одобрени	aprovat
одобрени	aprovada
одобрени	aprovats
перон	peron
верба	fe
регулатива	regulació
регулатива	reglament
регулатива	reglamentació
најдете	troba
најдете	trobi
најдете	trobeu
насочува	dirigeix
структурни	estructurals
структурни	estructural
убедливо	convincent
антигва	antigua
укинувањето	desmantellament
укинувањето	desmuntatge
лекува	cures
шумарство	forestal
победија	guanyat
ора	ora
парада	desfilada
парада	rua
јарослав	iaroslav
јарослав	jaroslav
инженеринг	enginyeria
дар	dar
дар	regal
убивање	matar
убивање	kill
убивање	mata
вајат	wyatt
родено	nascut
родено	born
реванш	revenja
фосили	fòssils
меј	mei
силва	silva
дишењето	respiració
дишењето	respirant
сулфур	brimstone
сулфур	sofre
звучи	sons
дијабетес	diabetis
кодирање	codificació
кодирање	codificació
дизелдорф	düsseldorf
дизелдорф	dusseldorf
хуго	hugo
строги	estrictes
строги	estricte
спасување	desant
спасување	estalvi
спасување	rescat
спасување	salvament
меридијан	meridian
меридијан	meridià
скапи	costosa
скапи	car
домати	tomàquet
домати	tomàquets
малајско	malayo
достоевски	dostoievski
достоевски	dostoevsky
инсектите	insectes
измери	ronc
измери	mesura
погубени	executat
погубени	executada
салон	saló
универзум	univers
верен	fidels
верен	lleials
верен	fidel
леонид	leònides
леонид	leonid
социјалисти	socialistes
отфрлање	rebuig
марковиќ	markovic
кожани	kozani
билиони	bilions
најден	trobat
аналитички	analítiques
логори	campaments
лојд	lloyd
петто	cinquè
петто	cinquena
енергии	energies
суматра	sumatra
набавка	abastament
набавка	subministrament
коруња	coruña
кинтана	quintana
критикуван	criticat
фосилни	fòssil
правописот	ortografia
хенрик	henrik
хенрик	henryk
пуштање	playback
зрак	feix
пинеберг	pinneberg
тумор	tumor
мерлин	merlí
мерлин	merlin
бањата	bany
домаќинствата	llars
статут	estatut
антоан	antoine
саладин	saladí
урнатини	ruïnes
градец	gradec
снимено	enregistrat
бајрон	byron
хилс	turons
доктори	doctors
доктори	metges
промовиран	promogut
промовиран	promogudes
промовиран	promoguts
конвенции	convencions
конвенции	convenis
никита	nikita
задна	posterior
легендите	llegendes
легендите	legends
влијателен	influents
барбароса	barbaroja
нестабилност	inestabilitat
привремен	temporal
насади	arbredes
насади	cultiu
насади	conreu
прваци	champions
прваци	campions
прваци	champs
империи	imperis
хас	haas
симболизираат	simbolitzen
вилис	willis
нос	nas
кантони	cantons
кеј	kay
поддржани	subvencionat
поддржани	recolzada
сардинија	sardenya
унапреден	promogut
унапреден	promogudes
унапреден	promoguts
александер	alexandre
александер	alexander
норвешкиот	noruec
марица	maritza
марица	maritsa
креативност	creativitat
вината	culpa
вината	culpabilitat
идентификувани	identificat
идентификувани	identificada
идентификувани	identificats
партизаните	partisans
фрејзер	fraser
фрејзер	frazier
рош	roix
пристигнуваат	arriben
пристигнуваат	arribin
ела	ela
изменета	alterades
изменета	modificats
изменета	modificades
изменета	modificat
кампот	campament
кампот	camp
заслужен	acreditada
заслужен	acreditat
камери	càmeres
кливленд	cleveland
хируршки	quirúrgic
хируршки	quirúrgicament
синхронизација	sincronització
синхронизација	sincronitza
еритреја	eritrea
паника	pànic
приморски	costera
приморски	costaneres
исплати	pagaments
цвеќе	flors
цвеќе	flor
опишувајќи	descrivint
преживеаните	supervivents
волдеморт	voldemort
тетка	tieta
тетка	tieta
тетка	tia
бури	tempestes
ветрот	vent
господари	masters
господари	amos
оригинал	original
реактори	reactors
меси	messi
виде	saw
алис	alice
експлицитно	explícitament
експлицитно	explícita
експлицитно	explícit
глума	actuant
приватност	privadesa
приватност	privacitat
зора	zora
етер	èter
виртуелни	virtuals
виртуелни	virtual
верност	fidelitat
верност	vassallatge
верност	lleialtat
верност	fidelització
внукот	nebot
внукот	nét
спирс	llances
пушење	fumar
пушење	fumant
лесли	leslie
пропушти	enyorat
трансформира	transformada
трансформира	transformar
трансформира	transforma
биографии	biografies
лозана	lausana
лозана	begues
егзил	exili
дијаспора	diàspora
придобивки	prestacions
придобивки	beneficis
придобивки	guanys
мирослав	miroslav
изобилство	abundància
молитви	precs
молитви	preguem
магнус	magnus
универзално	universal
универзално	universalment
препознава	reconeix
препознава	reconeixen
препознава	reconèixer
топло	warm
топло	càlid
наменето	destina
мудрост	saviesa
тбилиси	tbilisi
пепел	cendres
пепел	cendra
компилација	compilació
компилација	recopilatori
толстој	tolstoi
тарантино	tarantino
престанува	parades
велосипедистите	ciclistes
регионалната	regional
регионалната	regionals
проста	simple
проста	senzill
мандати	mandats
тениски	tennis
натпреварувачки	competitiu
натпреварувачки	competitiva
казнет	castigat
казнет	castigada
пливачи	nedadors
бурунди	burundi
гордост	orgull
подиумот	podi
чехов	txékhov
изи	izzy
подобрувања	millores
пирамиди	piràmides
трансилванија	transsilvània
изумирање	extinció
припаѓала	pertanyia
преживеани	supervivents
труба	trompeta
сугерира	suggereix
сугерира	suggerir
сугерира	suggereix
периферијата	perifèria
судовите	tribunals
аполон	apollo
вартбург	wartburg
инсбрук	innsbruck
ефективна	efectiu
видов	saw
синтакса	sintaxi
сомневање	dubte
сомневање	sospita
планирано	planificat
планирано	planejat
неодамнешните	recents
неодамнешните	recent
шверин	schwerin
пишаните	manuscrita
гуру	guru
монтана	montana
уникатна	úniques
уникатна	únic
пушкин	puixkin
австразија	austràsia
наследникот	hereu
инди	indie
инди	indy
ерозија	erosió
празна	buit
празна	buida
извештаите	informes
босфорот	bòsfor
хабл	hubble
добивката	guanys
наградени	premiada
наградени	recompensat
наградени	premiades
наградени	premiat
исчезнати	desaparegut
исчезнати	falta
исчезнати	desapareguda
детектив	detectiu
блекбурн	blackburn
украсен	decorats
украсен	decorat
написи	articles
хавиер	javier
честици	partícules
честици	bengales
конан	conan
касиопеја	cassiopea
познавања	coneixements
познавања	coneixement
вануату	vanuatu
размислувања	contemplació
размислувања	reflexions
размислувања	reflexes
рута	ruta
епски	epic
епски	èpica
рикардо	riccardo
рикардо	ricardo
процесор	processador
процесор	cpu
самит	tossal
самит	cimera
робинсон	robinson
боливар	bolívar
коцка	cube
коцка	cub
законска	jurídic
законска	legal
законска	legals
законска	lícita
куршуми	bales
куршуми	pics
куршуми	rondes
прилагодување	ajustant
прилагодување	ajust
прилагодување	ajustament
прилагодување	ajustos
прилагодување	ajustaments
отров	toxina
отров	verí
гавран	corb
гавран	raven
свештенството	clergues
свештенството	clergat
сојузи	aliances
форуми	fòrums
станот	apartament
виден	vistos
виден	vist
зглобовите	canells
пресудата	veredicte
харт	hart
јаглероден	carboni
конектикат	connecticut
пастрмка	truites
пастрмка	truita
дафи	duffy
вообичаен	habitual
вообичаен	usual
поддржувачи	simpatitzants
поддржувачи	partidaris
вавринка	wawrinka
рушевини	enderrocs
рушевини	runes
рушевини	ruïnes
додавајќи	sumant
пјетро	pietro
емс	sme
емс	ems
предградие	urbanitzacions
предградие	arrabal
гуштер	llangardaix
замисли	imaginar
замисли	imagineu
замисли	imagina
московски	moscou
белци	blancs
минск	minsk
проекција	projecció
едукација	educació
прати	envia
подобрена	millorat
подобрена	millorada
подобрена	millorat
винченцо	vincenzo
сомнеж	dubte
лазо	lazo
државјани	nacionals
наоѓање	troballa
наоѓање	trobant
гилберт	gilbert
викиизвор	viquitexts
кварк	quark
пуштени	estrenat
пуштени	estrenats
формирајќи	formant
афирмација	afirmació
копје	javelin
копје	llança
инвеститорите	inversors
африканска	africà
африканска	african
слатки	llaminadures
слатки	candy
слатки	caramel
атрибути	atributs
зрна	gra
изговорот	pronunciació
шумахер	zapatero
шумахер	sabater
шумахер	schumacher
атлантикот	atlantic
атлантикот	atlàntic
христа	crist
начело	principi
насликал	pintat
представува	representar
представува	representen
праисторијата	prehistòria
поттикне	esperó
ванг	wang
хималаите	himàlaia
пиперки	pebrots
визиготите	visigots
малави	malawi
солзи	llàgrimes
корејски	coreà
инструментот	instrument
точен	precisa
точен	precís
точен	corregeix
точен	corregir
точен	correctes
чуден	senars
чуден	senar
максимално	màxim
рудниците	mines
триаголници	triangles
одлика	característic
одлика	característics
џојс	joyce
водител	màquina
хуманитарни	humanitària
хуманитарни	humanitari
лагуна	laguna
лагуна	llacuna
тегови	peses
тегови	pesos
нолан	nolan
оклоп	armadura
оклоп	armadura
пајаци	aranyes
пајаци	aranya
рен	rennes
рен	ren
рен	rehn
ефикасни	eficient
ефикасни	eficients
ефикасни	efectiu
гулаб	colom
индивидуално	individualment
спореди	compare
спореди	compara
спореди	comparar
лавови	lions
лавови	lleons
ниса	nissa
омилени	favourite
омилени	preferit
омилени	favorit
омилени	preferits
омилени	fave
омилени	preferits
телекомуникации	telecomunicacions
телекомуникации	telecomunicació
помирување	conciliació
помирување	conciliació
ниро	nero
притвор	detenció
притвор	custodia
притвор	custòdia
строг	estricte
теоретска	teòrica
теоретска	teòric
клајстерс	clijsters
колумбиски	colombiana
преживување	supervivència
артилерија	artilleria
платени	pagat
платени	retribuïts
платени	pagats
следеше	seguí
следеше	seguit
енрико	enrico
кастел	castel
админ	admin
админ	administrador
умираат	morint
решетка	graella
соништа	somnis
достапност	disponibilitat
уши	orelles
уши	espigues
уши	oïdes
внесе	injecten
некого	algú
занаетчии	artesans
занаетчии	artesanes
донации	donatius
донации	donacions
барок	barroca
барок	barroc
модул	mòdul
вертикални	vertical
влажна	humits
влажна	humida
влажна	mullat
предвиди	preveure
предвиди	predir
скелет	esquelet
задоволување	satisfactòria
задоволување	satisfactori
харли	hurley
харли	harley
смртност	mortalitat
лушпи	projectils
лушпи	closques
гулбис	gulbis
греам	graham
крварење	sagnat
ники	nikki
ники	niki
ники	nicki
напуштен	abandonat
вектори	vectors
преставници	representants
спасува	salvaments
лисица	fox
лисица	guineu
лисица	mostela
алонсо	alonso
колекции	cobraments
совршена	perfecte
совршена	perfecta
педагог	educadora
педагог	educador
телевизии	televisions
медитеранска	mediterrània
медитеранска	mediterrani
странична	lateral
странична	laterals
мавританија	mauritània
лајбниц	leibniz
фиксна	corregit
фиксна	fix
фиксна	fixes
фиксна	arreglat
претворени	convertida
претворени	convertit
фараонот	faraó
клисурата	congost
клисурата	barranc
искрено	sincerament
мислители	pensadors
повторна	renovades
повторна	renovada
повторна	renovats
повторна	renovat
менаџери	gestors
менаџери	directius
предрасуди	prejudici
предрасуди	prejudicis
џастин	justine
џастин	justin
интензивна	intensius
интензивна	intensiva
интензивна	intensiu
интензивна	intens
грозни	grozni
шминка	maquillatge
запишан	matriculats
информативен	informatiu
антигон	antígon
катанија	catania
усвоена	adoptats
усвоена	adoptat
тор	tor
тор	thor
лаборатории	laboratoris
лаборатории	laboratoris
цензура	censura
синтетички	sintètic
синтетички	sintetitzador
синтетички	synth
гевара	guevara
картон	cartó
картон	cartró
сиена	siena
привлекување	atracció
привлекување	atraure
плаќања	pagaments
гетеборг	göteborg
претпостави	assumir
нијанса	tint
кубни	cúbiques
кубни	cúbic
организациски	organitzatiu
организациски	organitzatius
организациски	organitzatives
кафена	marró
кафена	brown
стабилизација	estabilització
драги	benvolguts
драги	darling
ловци	caçadors
тод	tod
тод	todd
аристократија	aristocràcia
графити	graffiti
пофалби	elogi
пофалби	elogis
пасха	pasqua
одговорности	responsabilitats
префрлени	transferit
грижата	assistencial
теолог	teòleg
капки	gotes
презимето	cognoms
презимето	cognom
шопен	chopin
зборуваше	parlava
капак	tapa
масовен	granel
масовен	missa
масовен	massa
голманот	arquer
голманот	porter
жермен	germain
реган	reagan
извонредна	notable
извонредна	destacable
извонредна	remarcable
извонредна	remarcables
акционери	accionistes
стекна	adquirida
сандра	sandra
продавачот	venedor
полесни	encenedor
двојка	parella
емигранти	emigrants
емигранти	immigrants
емигранти	immigrant
психолошка	psicològic
психолошка	psicològica
стефано	stefano
чудни	estranya
чудни	strange
чудни	estrany
чудни	senars
чудни	senar
разочаран	decebut
ели	ellie
тоти	totti
ројс	royce
ослободителната	alliberament
обработени	processat
грч	picó
спонтано	espontània
повремени	ocasional
повремени	esporàdics
повремени	esporàdic
повремени	esporàdica
грегориј	gregori
грегориј	gregory
опколен	rodejats
опколен	envoltades
опколен	rodejat
јама	pou
соу	truja
соу	sembrar
соу	sembres
клер	clare
клер	claire
пинјин	pinyin
ментални	mental
бејл	bale
суринам	surinam
вулф	wolfe
вулф	woolf
трофеи	trofeus
филолошки	filologia
преведено	traduït
шмалкалден	schmalkalden
купови	piles
сигма	sigma
истекува	caduca
истекува	caduquen
истекува	expira
дрејк	drake
потврден	confirmat
лесото	lesotho
чешкиот	txeca
чешкиот	txec
индијанци	indians
индијанци	indis
гамбит	gambet
гамбит	gambit
монк	monjo
теба	tebes
поправи	arregla
поправи	corregit
поправи	fix
поправи	fixes
поправи	arreglat
раде	rade
споменати	esmentat
бес	colera
бес	bess
бес	fúria
бес	ràbia
импулси	impulsos
криминални	mens
комуницира	comunica
комуницира	comuniqueu
романска	romanès
младинска	juvenil
младинска	jovent
младинска	joventut
лејкерс	lakers
ушите	orelles
ушите	espigues
ушите	oïdes
осетија	ossètia
батерии	bateries
батерии	piles
ефикасен	eficient
ефикасен	eficients
ефикасен	efectiu
родител	pare
родител	progenitora
родител	progenitor
кобејн	cobain
спарта	esparta
препознатливи	identificables
адмирал	adm
адмирал	almirall
застој	aturi
способна	capaç
способна	capaces
способна	capaços
кордоба	córdoba
кордоба	cordoba
џибути	djibouti
пилоти	pilots
купувачи	compradors
ови	ovi
персиска	persa
далечни	llunyà
далечни	distant
линда	linda
кристи	cristi
кристи	kristi
кристи	christi
кристи	christie
кристи	christy
ореви	anous
височини	alçàries
височини	altures
височини	alçades
лариса	larissa
лариса	larissa
хогвортс	hogwarts
труење	intoxicació
специјализирана	especialitzats
специјализирана	especialitzat
специјализирана	especialitat
омажена	casats
омажена	casat
поларна	polar
интеракции	interaccions
стручен	perit
стручен	expert
пензионирање	jubilació
опасен	perillós
опасен	perillosos
тези	tesi
тези	tesis
неутрален	neutre
неутрален	neutral
фотографска	fotogràfics
фотографска	fotogràfica
хајдук	hajduk
наташа	natasha
като	cato
трансплантација	trasplantament
трансплантација	trasplantament
прекинува	interrupció
прекинува	interrupcions
достоинство	dignitat
јуниор	júnior
јуниор	junior
јуниор	subalterns
индукција	inducció
генерира	generar
генерира	genera
генерира	genera
полов	sexual
индијанците	indians
индијанците	indis
хеликоптери	helicòpters
шалке	schalke
наведена	especificat
наведена	especificats
стратешка	estratègiques
стратешка	estratègic
стратешка	estratègica
стратешка	estratègics
наш	nostre
дивизии	divisions
молекуларна	molecular
лохан	lohan
вмрежување	networking
брук	brooke
исмаил	ismail
чувари	guàrdies
чувари	tutors
кланот	clan
украдени	robada
украдени	robat
интервенции	intervenció
интервенции	intervencions
воведниот	keynote
опатија	abadia
разговара	xats
монопол	monopoly
монопол	monopoli
усвојување	adopció
воспоставен	establerta
лоренц	lorenz
лава	lava
патки	ànecs
кардиф	cardiff
променет	canviades
променет	canviat
променет	canviada
локомотива	locomotor
авантура	aventura
модификации	modificacions
арапи	àrabs
внесуваат	administrat
предвидена	projectat
фреди	freddie
фреди	freddy
задоволат	satisfer
кардиналот	cardenal
илм	ilm
изразил	expressats
изразил	expressada
изразил	expressat
солидарност	solidaritat
вграден	implantada
вграден	implantats
купувањето	adquisició
купувањето	comprant
конкретен	formigó
изолиран	aïllat
изолиран	aïllades
изолиран	aïllats
изолиран	aïllada
керол	carol
керол	carroll
керол	carole
вето	veto
вето	vet
рударски	mineria
лисја	fulls
лисја	fulles
вечен	etern
крави	vaques
експрес	expressi
експрес	express
експрес	expressar
лојалност	lleialtat
лојалност	fidelització
изменет	modificats
изменет	modificades
изменет	modificat
поволна	convenient
поволна	favorable
поволна	favorable
бродски	brodsky
ворен	warren
андите	andes
академици	acadèmics
ветерот	vent
триполи	trípoli
повлечен	retirin
унгарци	hongaresos
фатени	capturats
фатени	captades
фатени	capturat
иницијативи	iniciatives
иницијативи	mocions
ефес	efes
извидување	reconnaissance
плима	marea
плима	marees
одколку	than
прошетка	passeig
непрекинато	ininterromput
непрекинато	ininterrompuda
непрекинато	ininterrompudament
опасно	perillós
опасно	perillosos
опасно	perillosament
меркел	merkel
крем	crema
крем	nata
обновил	redissenyat
седмото	setena
седмото	setè
заложници	ostatge
заложници	hostatge
заложници	ostatges
житни	cereals
стебла	arbrat
стебла	arbres
епилепсија	epilèpsia
шелдон	eldon
шелдон	sheldon
радерфорд	rutherford
пушењето	fumar
пушењето	fumant
специфично	específics
специфично	específic
специфично	específicament
специфично	concretament
текстил	tèxtil
текстил	tèxtils
дефинирано	definides
дефинирано	definit
дефинирано	definits
аквитанија	aquitània
пруги	ratlles
борење	lluita
очила	ulleres
гео	geo
ммф	fmi
ласкер	lasker
здрави	saludables
здрави	healthy
здрави	sanes
здрави	saludable
органска	organic
органска	orgànic
органска	orgànica
релевантни	rellevant
деј	dej
изгубен	perduda
изгубен	perduts
изгубен	lost
изгубен	perdut
техно	tecno
техно	techno
изгласана	votat
фиксен	corregit
фиксен	fix
фиксен	fixes
фиксен	arreglat
документарец	documental
јунг	jung
забавни	entreteniment
забавни	entertainment
извршна	executable
извршна	executiu
извршна	executiva
делхи	delhi
херодот	heròdot
шмит	schmidt
шмит	schmitt
кен	ken
слога	sloga
нападнати	atacat
издавачи	editorials
убавица	bellesa
спори	slow
спори	lent
легално	legalment
легално	jurídic
легално	legal
легално	legals
данкан	duncan
наследи	heretar
наследи	hereta
наследи	heretat
социјализмот	socialisme
напуштена	deserta
напуштена	desertes
напуштена	abandonat
армии	exèrcits
армии	batallons
милост	pietat
милост	misericòrdia
тероризмот	terrorisme
ромски	romani
капело	capello
имунолошкиот	immune
извонреден	extraordinaris
извонреден	extraordinària
извонреден	extraordinàries
извонреден	notable
извонреден	destacable
извонреден	remarcable
извонреден	remarcables
дипломира	graduat
четиринаесет	catorze
земјоделие	agricultura
земјоделие	agricultura
череп	crani
имунитет	immunitat
рударството	mineria
опасна	perillós
опасна	perillosos
команди	ordres
демократи	demòcrates
заеми	préstecs
олесни	facilitarà
олесни	facilitar
олесни	facilitat
картографија	cartografia
авелино	avellino
пропорционална	proporcional
пропорционална	proporcionals
гигс	giggs
трамвај	tramvia
пријави	informe
огранок	subdivisió
огранок	sucursal
огранок	branca
ирвинг	irving
оброк	àpat
луси	lucie
луси	lucy
пливач	nedador
погрешна	malament
сид	syd
сид	cid
сид	sid
тестамент	testament
висконти	visconti
злата	zlata
баку	baku
номенклатура	nomenclatura
најк	nike
однадвор	externament
госпоѓа	senyora
хант	hunt
светилиште	santuari
сметката	compte
ограда	tanca
конзервативна	conservador
челси	chelsea
драматично	dramàtica
умерени	moderat
напаѓачите	atacants
бристол	bristol
естетика	estètica
сексуалност	sexualitat
метохија	metohija
томпсон	thompson
принстон	princeton
албион	albió
носеше	portaven
сорта	raça
екваторска	equatorial
екваторска	equatorials
маченик	màrtir
губејќи	perdent
џереми	jeremy
мојсеј	moses
мојсеј	moisès
аталанта	atalanta
битлси	beatles
ритуал	ritu
ритуал	ritual
наметнува	imposa
брукс	brooks
емитувана	emissió
потомство	progènie
потомство	descendència
потомство	cries
чак	chuck
стиви	stevie
бони	bonnie
берн	berna
преговара	negociar
проширени	dilatat
проширени	ampliat
хералд	herald
преображение	transfiguració
рембо	rimbaud
елис	elise
елис	ellis
медитација	meditació
парфем	fragància
парфем	perfum
парфем	perfumeria
малме	malmö
неколкумина	pocs
неколкумина	poques
привлечност	atracció
алто	alto
сура	sura
безброј	innombrables
протеран	exiliat
протеран	desterrat
одобрува	aprova
одобрува	jó
одобрува	aprova
одобрува	aprovant
хоризонтално	horitzontal
сосед	veí
сосед	veí
сосед	veïna
боро	boro
владика	bisbe
владика	alfil
тајлер	tyler
алуминиум	alumini
алуминиум	alumini
ѕвезден	estel
ѕвезден	estrella
водоземци	amfibis
комисии	comissions
комисии	comitès
комисии	comissions
одмазди	venjança
одмазди	venjar
мата	mata
рогови	banyes
џош	josh
платеници	mercenari
платеници	mercenaris
детални	detallat
детални	detallats
спин	espín
спин	spin
рангирање	qualificació
рангирање	puntuació
рангирање	habilitació
рангирање	ranking
рангирање	rànquing
обучени	entrenat
обучени	entrenats
пензиониран	retirat
пензиониран	jubilats
пензиониран	jubilat
координатите	coordenades
алах	allah
предложено	suggerit
предложено	suggerits
троја	troy
троја	troia
удри	encertar
удри	hit
кјубрик	kubik
клаус	klaus
соња	sonia
соња	sonya
соња	sonja
наплата	obtenció
наплата	facturació
свесност	conscienciació
свесност	sensibilització
доверливи	classificades
доверливи	classificat
доверливи	classificats
доверливи	classificada
превласт	supremacia
еколошка	ecològica
еколошка	ecològic
еколошка	ecològiques
владеат	regir
владеат	regint
екстремни	extrem
екстремни	extrema
екстремни	extreme
џеферсон	jefferson
андреев	andreev
мила	mel
мила	mila
мила	benvolguts
грабежи	saqueig
грабежи	robatori
гувернери	governadors
рахман	rahman
ханза	hansa
астана	astana
злосторство	crim
поправка	reparació
денвер	denver
нагласи	subratllat
нагласи	emfatitzat
определба	afiliació
критично	crític
апсорбира	absorbeixen
апсорбира	absorbir
апсорбира	absorbeix
јанко	janko
волфсбург	wolfsburg
утре	demà
робеспјер	robespierre
неутрино	neutrí
елвис	elvis
гранада	granada
мик	mic
мик	mick
преживее	sobreviure
бронзена	bronze
лора	laura
лора	lora
веродостојни	creïble
томаш	tomasz
томаш	tomáš
прогон	exili
прогон	persecució
прогон	persecucions
булеварот	boulevard
булеварот	bulevard
контролирана	controlat
контролирана	controlada
контролирана	controlats
сценарија	escenaris
случаеви	casos
морисон	morrison
исчезнување	extinció
исчезнување	desaparició
гарнизон	guarnició
болшевиците	bolxevics
влага	humitat
вуди	woody
бунтовници	insurgents
бунтовници	rebels
застанале	aturat
романтизам	romanticisme
зенит	zenit
потрошувачки	consumidor
купен	comprats
соседите	veïns
просперитет	prosperitat
дипломиран	llicenciat
дипломиран	graduat
продадено	venut
продадено	venuda
вулканот	volcà
правоаголна	rectangular
реставрација	restauració
бројноста	pressent
уникатни	úniques
уникатни	únic
доделено	assignat
присутните	assistents
тенк	tanc
детален	detallat
детален	detallats
мито	suborns
мито	suborn
мито	suborn
беверли	beverly
кантонот	cantó
вестерн	western
слуги	servents
макијавели	maquiavel
витамини	vitamines
бкп	bcp
седумнаесет	disset
озирис	osiris
мешан	mixta
мешан	mixt
мешан	mesclat
мешан	blended
сигурноста	fiabilitat
пријавени	comunicat
рет	rhett
змијоносец	serpentari
религиозно	religiosament
религиозно	religiós
грузиски	georgià
духовите	fantasmes
духовите	esperits
одбори	juntes
триумф	triomf
славе	esclau
славе	esclava
толкин	tolkien
гранде	grande
изменети	editada
изменети	editat
хераклеја	heraclea
алисон	allison
алисон	alison
алисон	allyson
франсис	francis
франсис	frances
командир	comandant
коњаница	cavalleria
престојува	resideix
перформанс	actuació
перформанс	rendiment
фустан	vestit
психолог	psicòleg
психолог	psicòloga
маратон	marató
маратон	marathon
палење	encesa
фашистичка	feixista
товари	càrregues
несоница	insomni
принцови	prínceps
принцови	princes
будистички	budista
вали	valli
необична	inusual
форматирање	formatat
форматирање	formatació
форматирање	format
составување	montar
нервни	nervi
гуштери	llangardaixos
нестор	nestor
кабелски	cable
пени	penny
пени	cèntim
диктатура	dictadura
верувам	creure
островчиња	langerhans
креативни	creatius
креативни	creativa
креативни	creative
креативни	creatiu
креативни	creatives
никсон	nixon
чарлтон	charlton
ротердам	rotterdam
барбуда	barbuda
посредство	mediació
болно	trencava
болно	malalts
болно	malalt
болно	dolorós
отсек	secció
схс	scs
преместена	moguda
маркос	markos
маркос	marcos
пајажина	web
стон	pedra
џесика	jessica
дами	ladies
аполо	apollo
залфелд	saalfeld
затворено	tancat
внесете	introdueix
периодично	periòdicament
одликуван	decorats
одликуван	decorat
одликуван	homenatjats
поседување	possessió
лажно	falsament
лажно	fals
лажно	fake
џеси	jessie
џеси	jesse
шеесет	seixanta
призрен	prizren
точноста	precisió
точноста	exactitud
играчка	joguina
наставки	sufixos
давиденко	davidenko
минимални	mínima
минимални	mínims
привремени	temporal
привремени	provisional
привремени	provisionals
четниците	txètniks
сенки	ombres
одбиена	rebutjat
одбиена	disminuït
одбиена	rebutjat
делегатите	delegats
хосе	josé
оценки	puntuacions
лажна	fals
лажна	false
лажна	falses
лажна	fals
лажна	fake
погодоци	preses
погодоци	trets
погодоци	rasants
протекторат	protectorat
сензори	sensors
сензори	captadors
сензори	sensor
католик	catòlic
католик	catòlica
џорџо	giorgio
максимален	màxim
средување	disposant
средување	decorant
продуктивноста	productivitat
свила	seda
пиза	pisa
поглавја	capítols
лири	leary
лири	lira
лири	lire
поддржана	subvencionat
поддржана	recolzada
преживеал	sobreviscut
разновидноста	diversitat
болејн	bolena
томсон	thompson
томсон	thomson
авто	auto
авто	automàtica
лингвист	lingüista
одбранбена	defensiva
одбранбена	defensiu
напаѓачи	atacants
изненадувачки	sorprenentment
изненадувачки	sorprenent
клиника	clínica
клиника	clinic
делумна	parcials
виола	viola
дизел	gasoil
дизел	diesel
дизел	dièsel
избирање	selecció
избирање	seleccioneu
избирање	selecciona
олимп	olympus
хлорид	clorur
префикс	prefix
шансите	probabilitats
секретаријат	secretaria
пластични	plàstic
хоризонтот	horitzó
мнт	mnt
див	wild
див	salvatge
див	div
белгискиот	belga
ручек	dinar
распуштена	dissolts
бул	bull
дона	donna
гонзалез	gonzález
раствори	dissol
латино	latino
латино	llatí
флексибилност	flexibilitat
кени	kenny
испитува	investiga
разновидна	divers
разновидна	diversa
гласачи	constituents
гласачи	electors
гласачи	votants
битен	important
испратено	enviats
испратено	enviat
мутации	mutacions
пренесена	comunicada
галатасарај	galatasaray
регистрирана	registrat
регистрирана	inscrits
миног	minogue
клавијатури	teclats
надминување	superació
надминување	superar
бети	betty
бенет	bennett
бенет	bennet
републиканците	republicans
куан	kuan
хофман	hoffmann
хофман	hoffman
пратен	enviats
пратен	enviat
рутери	encaminadors
костов	kostov
хенкс	hanks
групирање	agrupació
групирање	agrupament
претензии	reclamacions
претензии	pretensions
падова	pàdua
јин	yin
фашизмот	feixisme
дијаманти	diamants
снабдува	subministrats
снабдува	subministrat
сфр	sfr
вилица	mandíbula
проектирање	disseny
забавува	alenteix
бахтин	bakhtín
пробие	penetren
прекинување	rescissió
прекинување	terminació
полинезија	polinèsia
повраќање	vòmits
газа	gaza
литургија	litúrgia
благослов	benedicció
благослов	benediccions
благослов	encarar
каталонски	catalan
каталонски	català
верни	fidels
верни	lleials
верни	fidel
трст	trieste
мирко	mirko
вал	val
мериленд	maryland
констанциј	constanci
сесии	sessions
фаворит	favourite
кос	kos
морален	moral
лакрос	lacrosse
лакрос	lacroix
идеал	ideals
идеал	ideal
носачи	portadors
носачи	transportistes
кефеј	cefeu
генератор	generador
сличноста	similitud
премести	mou
магнетен	magnètic
пропаст	doom
матео	matteo
матео	mateo
библиографија	bibliografia
скрши	break
скрши	descans
разочарување	decepció
мое	mina
мечување	esgrima
увоз	importació
увоз	importacions
пагански	pagan
пела	pella
имиграција	immigració
годишнина	aniversari
биста	busto
биста	bust
мерат	ronc
