категория	kategori
обвинение	charge
обвинение	libas
обвинение	dakwaan
обвинение	penuntut
завершить	selesaikan
завершить	finish
завершить	complete
завершить	lengkap
лиза	lisa
лиза	liza
нуля	calar
нуля	scratch
нуля	cakaran
кавказ	caucasus
контакты	contact
контакты	kenalan
сочетание	kombinasi
служили	menghidang
служили	dihidangkan
боевики	militan
эмиль	emile
эмиль	emil
эмиль	emile
вперед	forward
вперед	maju
вперед	majukan
здравствуйте	hello
копии	salinan
зная	mengetahui
вальтер	walther
вальтер	walter
хроники	kronik
снарядов	cengkerang
снарядов	kerang
реализация	perlaksanaan
фрэнсис	francis
боевая	pertempuran
боевая	combat
боевая	memerangi
боевая	tempur
ощущение	feeling
ощущение	perasaan
ощущение	sensasi
омск	omsk
частота	frekuensi
частота	kekerapan
наследство	legasi
наследство	warisan
наследство	pusaka
наследство	warisan
наследство	mewarisi
близости	keintiman
близости	closeness
набережная	embankment
пишите	tulis
режиссер	pengarah
монако	monaco
преследование	penuntut
преследование	mengintai
преследование	mengejar
преследование	fitnah
преследование	penyeksaan
преследование	gangguan
венеция	venice
траве	rumput
напряжение	ketegangan
напряжение	voltan
лейк	tasik
лейк	lake
таджикистана	tajik
таджикистана	tajikistan
выступающий	speaker
строк	garisan
временное	sementara
преимущества	faedah
преимущества	manfaat
преимущества	kelebihan
преимущества	keuntungan
преимущества	advantage
активные	active
активные	aktif
луна	luna
луна	bulan
луна	moon
лопес	lópez
лопес	lopes
лопес	lopez
коренных	peribumi
гессен	hesse
вагон	wagon
вагон	kenderaannya
вагон	car
вагон	kereta
известное	known
известное	dikenali
известное	diketahui
пакистана	pakistan
пакистана	pakistan
пакистана	pakistani
воины	warriors
воины	pejuang
объясняет	menjelaskan
морозов	morozov
дуглас	douglas
метрах	meter
авеню	avenue
камера	chamber
камера	kamera
камера	camera
ботаник	nerd
боюсь	takut
боюсь	khuatir
собака	anjing
собака	dog
добавлена	ditambah
индийский	indian
индийский	india
путина	putin
ассистент	pembantu
ассистент	assistant
гольштейн	holstein
рукопись	manuskrip
рукопись	naskhah
диалог	dialog
диалог	dialog
валенсия	valencia
инспектор	inspektor
секунды	seconds
секунды	detik
секунды	saat
лошади	kuda
саундтрек	soundtrack
штук	rb
штук	grand
ориентации	orientasi
бад	tunas
нач	cna
предыдущие	terdahulu
предыдущие	sebelumnya
предыдущие	previous
мухаммед	mohammad
мухаммед	muhammad
мухаммед	mohammed
мухаммед	muhammed
мухаммед	mohamed
классический	klasik
классический	klasikal
классический	klasik
классический	classic
коммунистов	komunis
дверь	pintu
дверь	door
вред	harm
вред	kemudaratan
вред	mudarat
вред	kecederaan
вред	kerosakan
голосовать	undilah
голосовать	undian
голосовать	undi
голосовать	mengundi
деревянный	wooden
гитлера	hitler
помещений	premis
терри	terri
терри	terry
добавляет	menambahkan
добавляет	menambah
включение	penyertaan
кейт	kate
кейт	cate
мотивы	motivasi
мотивы	motivasi
мотивы	motif
уравнение	persamaan
экран	screen
экран	skrin
дно	bawah
дно	bawahnya
кривой	lengkung
захоронения	pengebumiannya
захоронения	pengebumian
захоронения	burials
водах	perairan
водах	air
ахмед	ahmed
ахмед	ahmad
альфонсо	alfonso
турки	turki
турецкая	halwa
турецкая	turki
турецкая	turkish
коммерческий	komersial
коммерческий	komersil
железы	kelenjar
железы	kelenjar
телефон	phone
телефон	telefon
телефон	telephone
телефон	telefon
афганистане	afghanistan
семена	biji
семена	benih
семена	biji
семена	benih
семена	semai
семена	seed
архитекторов	arkitek
принятии	penerimaan
вюртемберг	württemberg
демонстрации	demonstrasi
демонстрации	demonstrasi
гранд	rb
гранд	grand
весом	menimbang
весом	beratnya
синтез	fusion
синтез	sintesis
ливии	libya
дисциплины	disiplin
дисциплины	displin
товары	barangan
товары	produk
товары	barangan
товары	dagangan
товары	merchandise
воскресенье	ahad
воскресенье	sunday
приглашение	jemput
приглашение	mengundang
приглашение	menjemput
приглашение	undangan
приглашение	jemputan
тайны	misteri
тайны	rahsia
тайны	misteri
посмотрел	ditonton
посмотрел	diperhatikan
посмотрел	menonton
посмотрел	diawasi
сборы	yuran
социологии	ijtima
четверо	empat
четверо	four
медицина	ubat
медицина	perubatan
экспресс	express
экспресс	luahkan
жорж	georges
предложено	dicadangkan
предложено	cadangkan
добавление	appendix
продукта	product
продукта	produk
европейская	eropah
цезарь	caesar
цезарь	cesar
финансовые	kewangan
ангел	bidadari
ангел	malaikat
ангел	angel
иерусалим	jerusalem
тим	tim
рос	ros
жанна	jeanne
потенциально	berpotensi
парки	taman
курская	kursk
себастьян	sebastian
себастьян	sebastião
себастьян	sébastien
себастьян	sebastián
самара	samara
забив	scoring
среда	rabu
скончалась	almarhum
скончалась	mendiang
скончалась	allahyarham
посадку	landing
посадку	pendaratan
доли	kongsian
доли	perkongsian
километр	kilometer
километр	kilometer
смены	shift
регби	ragbi
сов	owl
унаследовал	mewarisi
унаследовал	diwarisi
металлург	metallurg
смеси	mixtures
манга	manga
сходство	kesamaan
сходство	persamaan
сходство	kemiripan
сходство	persamaan
дипломатические	diplomatik
нигерии	nigeria
нигерии	nigeria
регулярные	biasa
регулярные	regular
регулярные	teratur
шон	shawn
шон	shaun
шон	sean
разделены	dipisahkan
разделены	berpisah
разделены	berasingan
республиканской	republikan
республиканской	republik
боевиков	militan
фасад	façade
литва	lithuania
пусто	kosong
пусто	kosong
ханс	hans
товарищ	komrad
товарищ	pendamping
знали	knew
ага	yap
ага	yeah
ага	yup
кофе	coffee
кофе	kopi
гипотеза	dugaan
гипотеза	hipotesis
крик	menjerit
крик	jeritan
крик	teriak
крик	menjerit
крик	creek
белка	protein
белка	tupai
смотрите	watch
смотрите	tonton
смотрите	tengok
смотрите	look
постоянные	kekal
постоянные	pemalar
монета	coin
монета	syiling
святая	suci
святая	kudus
святая	holy
святая	saint
набрав	menaip
осада	pengepungan
сенатор	senator
пролив	selat
руслан	ruslan
пен	pen
германских	germanic
четверти	perempat
четверти	quarters
алиса	alisa
алиса	alice
алиса	alyssa
автобусов	bas
лебедев	lebedev
оставляет	daun
оставляет	daunnya
неверно	salah
неверно	silap
неверно	salah
библиография	bibliografi
прочитать	baca
заблокировать	lock
заблокировать	kunci
заблокировать	sekat
заблокировать	block
вторжение	pencerobohan
вторжение	pencerobohan
рэй	rae
рэй	ray
изданы	dikeluarkan
тайна	misteri
тайна	rahsia
бомбы	bom
говорите	bercakap
говорите	cakap
иркутск	irkutsk
торгового	peniaga
сьерра	sierra
авторитет	kredibiliti
авторитет	autoriti
авторитет	authority
медведев	medvedev
продан	jual
продан	sold
продан	terjual
алла	alla
железный	besi
железный	iron
штурм	serangan
старшая	elder
старшая	sulung
старшая	tertua
старшая	older
вьетнам	vietnam
пакет	bag
пакет	beg
пакет	packet
пакет	pakej
доказательство	bukti
доказательство	kalis
доказательство	bukti
доказательство	buktinya
мясо	daging
открывает	dibuka
держать	dodoi
держать	hold
держать	tahan
победила	won
победила	dimenangi
победила	menang
супруг	pasangan
майами	miami
кхл	khl
посты	kiriman
посты	siaran
посты	jawatan
мекленбург	mecklenburg
видны	kelihatan
видны	tampak
видны	kebolehlihatan
рейха	reich
недовольство	akuan
недовольство	ketidakpuasan
марсель	marseille
марсель	marcel
благодарность	syukur
продвижение	promosi
аул	aul
мануэль	manuel
блоков	blok
дневник	jurnal
дневник	diary
дневник	diari
рафаэль	raphael
рафаэль	rafael
алтай	altai
опытных	berpengalaman
трасса	hala
кандидатуру	pencalonan
коммунисты	komunis
вчера	kelmarin
вчера	kemarin
бостон	boston
описать	terangkan
составы	konvoi
составы	formulasi
пещеры	gua
пещеры	caves
посредника	perantara
посредника	fasilitator
расходы	kos
расходы	pengeluaran
расходы	perbelanjaan
добровольно	rela
добровольно	sukarela
бобби	bobby
основа	foundation
основа	asas
французы	perancis
магазины	kedai
магазины	kedai
разработчики	pembangun
разработчики	pemaju
жене	isteri
жене	wife
полномочный	plenipotentiary
бит	beat
бит	rentak
бит	bit
бит	bit
прямая	straight
прямая	direct
эксперимент	percubaan
эксперимент	experiment
эксперимент	eksperimen
эксперимент	ujikaji
преломления	pembiasan
деревянные	wooden
двенадцать	twelve
саксен	saxe
урала	ural
люк	luke
люк	luc
люк	menetas
единства	unity
единства	kesatuan
единства	perpaduan
цифр	digit
наполеон	napoleon
кале	kale
кале	calais
договоры	mengecut
договоры	kontrak
епископов	bishops
нашла	nemu
нашла	terjumpa
нашла	dijumpai
дальний	jauh
прикладной	gunaan
прикладной	dilaksana
прикладной	diterapkan
бакалавра	baccalaureate
лео	leo
посещения	melawati
посещения	melawat
посещения	lawatan
алфавит	abjad
смешанных	bercampur
смешанных	campuran
смешанных	mixed
смешанных	dicampur
меди	copper
меди	tembaga
меди	kuprum
компоненты	komponen
газов	gas
преступление	jenayah
пользуются	enjoy
склонах	cerun
палата	chamber
популярные	popular
популярные	trend
популярные	trending
популярные	tren
реестр	register
реестр	pendaftar
реестр	pendaftaran
реестр	registry
печени	hati
герцеговины	herzegovina
инструкции	arahan
кпк	pda
кпк	cpc
кпк	ksk
кпк	ccp
кпк	telapak
фан	peminat
фан	fan
фан	kipas
фан	taring
фан	fang
вокалист	vocalist
вызов	cabaran
вызов	mencabar
вызов	mencabar
стена	wall
стена	dinding
создают	pose
лицензия	lesen
лицензия	lesen
лицензия	berlesen
лицензия	licensed
маркиз	marquess
подвиг	feat
цик	cec
плохой	buruk
плохой	teruk
гражданский	civil
гражданский	sivil
гражданский	civic
гражданский	sivik
передано	dihantar
пришел	came
ост	ost
мирного	damai
мирного	tenteram
михайлов	mikhailov
выполнена	dicapai
датский	denmark
датский	danish
томов	jilid
монте	monte
севастополь	sevastopol
тени	bayang
тени	bayangan
тени	bayang
тени	shadow
тени	bebayang
тени	naungan
построенные	dibina
построенные	dibina
бета	beta
артём	artem
артём	artyom
заслуживает	layak
нор	nord
направлены	diarah
направлены	dimajukan
построили	dibina
орбиту	orbit
региональные	serantau
существа	makhluk
существа	mahluk
кремля	kremlin
даны	dana
широкие	luas
широкие	lebar
широкие	luas
воспитание	mengasuh
воспитание	parenting
воспитание	didikan
обычного	adat
заметки	nota
обсерватория	observatory
получено	diperoleh
получено	diperolehi
получено	diterima
стандарты	piawaian
стандарты	standard
климата	iklim
барри	barry
ранняя	early
ранняя	dini
ранняя	awal
стрелки	panah
стрелки	arrow
стрелки	panah
стрелки	penembak
эгидой	aegis
пауль	paulus
пауль	paul
одежду	pakaian
одежду	pakaian
одежду	baju
ветеран	veteran
ветеран	vet
эффективно	cekap
эффективно	berkesan
эффективно	efektif
эффективно	cekap
веру	iman
боксёр	boxer
охрана	sekuriti
охрана	keselamatan
охрана	perlindungan
охрана	guard
охрана	pengawal
императрица	maharani
ломоносова	lomonosov
либретто	libreto
франков	francs
парламентских	parlimen
оби	obi
украину	ukraine
нормальный	normal
удовлетворяет	memuaskan
пассажирских	penumpang
факторы	faktor
ходить	berjalan
ходить	walking
ходить	walk
ходить	berjalanlah
уничтожены	dimusnahkan
уничтожены	hancur
детектив	detektif
духовенства	ulama
духовенства	pendita
волк	wolf
волк	serigala
короли	kings
фильмография	filmography
талант	bakat
талант	talent
утро	morning
боль	kepedihan
боль	sakit
боль	keperitan
боль	kesakitan
боль	pain
бей	bey
бей	teluk
бей	bay
отель	hotel
любил	dicintai
любил	disayangi
убийцы	pembunuh
убийцы	pembunuh
убийцы	pembunuh
дисков	cakera
взяты	direbut
взяты	diambil
взяты	taken
физиологии	fisiologi
осуществления	perlaksanaan
газету	akhbar
афганистана	afghanistan
кадры	rakaman
строитель	builder
строитель	pembina
победить	beat
победить	rentak
победить	win
победить	menang
победить	tewaskan
победить	kekalahan
читает	terbaca
читает	membaca
парень	boy
парень	miang
парень	guy
парень	kid
парень	boyfriend
чтение	bacaan
чтение	reading
чтение	pembacaan
чтение	membaca
факто	facto
принесла	dibawa
лицей	lyceum
формулировка	formulasi
формулировка	wording
захвачен	ditawan
захвачен	ditangkap
резонанс	resonans
обход	pusingan
обход	berpeluru
обход	memintas
обход	memintas
развивать	bangunkan
развивать	develop
отдать	give
отдать	kasi
процедура	procedure
процедура	prosedur
мур	moor
мур	moore
осень	autumn
осень	luruh
осень	fall
осень	jatuh
радиус	jejari
сел	sat
предотвратить	mencegah
предотвратить	cegah
апостольский	apostolic
сервис	alatan
сервис	tools
сервис	perkhidmatan
сервис	khidmat
сервис	servis
сервис	service
электронные	elektronik
электронные	electronic
сенат	senat
еврейская	yahudi
убийца	killer
убийца	pembunuh
убийца	pembunuh
убийца	pembunuh
зон	zon
арабский	arab
арабский	arab
предков	leluhur
ведущая	moderator
ведущая	penyederhana
ведущая	mengetuai
ведущая	leading
ведущая	terkemuka
ведущая	plumbum
ведущая	lead
ведущая	pimpin
ведущая	penyampai
пропустил	langkau
пропустил	rindu
свидетельство	sijil
свидетельство	testimoni
сервер	server
сервер	pelayan
австралийский	australian
австралийский	australia
супер	super
рада	rada
рада	senang
пишу	tulisan
пишу	menulis
пишу	penulisan
королей	kings
полицейский	polis
полицейский	cop
полицейский	polis
описано	menghuraikan
описано	dihuraikan
описано	digambarkan
описано	diterangkan
кан	kang
кан	kahn
кан	kan
фифа	fifa
косово	kosovo
атаковать	attack
атаковать	serangan
атаковать	serang
присоединились	disertai
присоединились	joined
присоединились	menyertai
абдул	abdul
эксперт	pakar
розыгрыш	prank
армяне	armenia
дружба	persahabatan
древняя	purba
древняя	kuno
совершить	komited
совершить	laksanakan
ископаемых	fosil
ископаемых	fossil
фотограф	photographer
фотограф	jurugambar
кислорода	oksigen
мэн	meng
мэн	maine
позади	belakang
николас	nicolás
николас	nicholas
формировании	membentuk
поправки	pindaan
экологии	ekologi
анхальт	anhalt
альберта	alberta
жозеф	yusuf
жозеф	joseph
госпиталь	hospital
простое	simple
простое	sederhana
тихий	senyap
рой	roy
альберто	alberto
электроэнергии	eletrik
электроэнергии	elektrik
пьетро	pietro
кубы	cuba
задняя	posterior
задняя	rear
задняя	belakang
возражения	bantahan
уилсон	wilson
старших	senior
юбилейная	jubli
исаак	isaac
исаак	ishak
бесплатно	free
стекла	gelas
стекла	kaca
стекла	glass
показания	testimoni
янг	yang
янг	khadam
янг	muda
янг	young
янг	mudanya
кинотеатр	teater
кинотеатр	pawagam
кинотеатр	cinema
центральное	pusat
ушли	gone
эфиопии	habsyah
эфиопии	habsyah
важность	pentingnya
подробное	terperinci
неудачно	malang
разновидности	kepelbagaian
венесуэлы	venezuela
венесуэлы	venezuela
настоящая	real
пресса	tekan
пресса	akhbar
гостиница	hotel
навигации	navigasi
развиваться	evolve
хозяин	pemilik
хозяин	sifu
хозяин	master
ранг	darjat
ранг	pangkat
ранг	rank
дополнительное	tambahan
дополнительное	tambahan
дополнительное	extra
колония	colony
колония	jajahan
арнольд	arnold
борцы	gusti
боги	dewa
обложка	penutup
обложка	cover
классическая	klasik
классическая	klasikal
классическая	klasik
классическая	classic
картинки	imej
картинки	pictures
картинки	gambar
нынешней	semasa
объяснения	penjelasan
рад	senang
швейцарский	switzerland
швейцарский	swiss
зубов	gigi
грант	grant
грант	hibah
грант	geran
постановления	rulings
дискуссия	perbincangan
дискуссия	diskusi
барабаны	dram
барабаны	gendang
студент	pelajar
студент	student
историографии	historiografi
водорода	hidrogen
укр	ukr
шотландский	scotland
охоты	memburu
охоты	pemburuan
образы	imej
проявляется	diwujudkan
домашние	homemade
дэн	dan
дэн	deng
приборы	instrumentation
приборы	instrumen
квартиру	flat
арест	penangkapan
арест	tangkap
рисунки	pictures
рисунки	gambar
рисунки	lukisan
заказ	tempahan
заказ	pesanan
заказ	susunan
заказ	tempah
заказ	order
павлов	pavlov
социальный	social
социальный	sosial
обсуждается	membincangkan
выразил	diungkap
выразил	diungkapkan
реальность	kenyataan
реальность	reality
реальность	realiti
хасан	hasan
хасан	hassan
намерения	niat
намерения	niat
гонсалес	gonzalez
гонсалес	gonzales
гонсалес	gonzález
хоп	hop
юлий	julius
мок	ioc
арбитр	pengadil
свадьба	wedding
свадьба	kahwin
свадьба	perkahwinan
свадьба	kawin
вреда	harm
вреда	kemudaratan
вреда	mudarat
журналистики	kewartawanan
преобразование	penukaran
преобразование	transformasi
преобразование	perubahannya
ученый	saintis
ученый	sarjana
содружества	komanwel
гитары	guitar
гитары	gitar
гитары	gitar
неба	sky
неба	langit
политехнический	politeknik
закрыто	ditutup
закрыто	tertutup
мельница	kincir
механик	mekanik
склад	gudang
склад	storan
джейсон	jason
чрезвычайный	extraordinary
критическое	kritikal
используемые	diguna
используемые	digunakan
прощения	keampunan
прощения	pengampunan
райан	ryan
особняк	mansion
хлеб	roti
ближайшее	terdekat
ближайшее	terhampir
избрана	terpilih
сады	kebun
сады	gardens
слоя	lapisan
движок	engine
движок	enjin
девочки	girls
освободить	lepaskan
освободить	pelepasan
освободить	dedahkan
освободить	release
освободить	memerdekakan
середина	pertengahan
середина	mid
медицинская	medik
медицинская	perubatan
логично	logikal
логично	logik
выпускников	alumni
выпускников	lulusan
жаль	kasihan
месяцы	bulan
индонезия	indonesia
дизайнер	pereka
стол	table
стол	jadual
стол	meja
стол	meja
луиджи	luigi
исчезли	menghilang
могилы	kubur
томми	tommy
королевская	royal
королевская	diraja
белков	protein
соглашается	bersetuju
чан	chang
чан	chan
чан	jang
казнь	pelakuan
казнь	pelaksanaan
морис	maurice
самцы	jantan
убедить	meyakinkan
убедить	pujuk
технику	teknik
частного	swasta
частного	peribadi
частного	persendirian
частного	prebet
оригинальные	original
цветы	bunga
цветы	flowers
рыцарь	knight
рыцарь	satria
рыцарь	wira
прокат	rental
прокат	sewaan
прокат	sewa
прокат	penyewaan
прокат	sewa
литве	lithuania
родригес	rodriguez
родригес	rodrigues
родригес	rodríguez
дам	dam
дам	empangan
наблюдать	observe
кама	kama
тэц	chp
печатных	dicetak
печатных	bercetak
печатных	printed
северное	utara
северное	northern
ценностей	nilai
квадратный	persegi
квадратный	square
квадратный	segiempat
малайзии	malaysia
малайзии	malaysian
реплика	cue
одежда	pakaian
одежда	pakaian
одежда	baju
промышленные	industri
промышленные	industrial
промышленные	perindustrian
тяжёлая	berat
мкс	iss
мкс	irc
мкс	cie
оппонентов	lawan
вдова	janda
вдова	janda
грибы	kulat
грибы	cendawan
грибы	cendawan
идеологии	ideologi
идеологии	ideologi
разрешить	benarkan
разрешить	membenarkan
разрешить	permit
барбара	barbara
признали	diakui
признали	diiktiraf
признали	dikenalpasti
признали	dikenali
признали	diakui
признали	diiktiraf
псевдонимы	alias
законодательство	perundangan
ксения	xenia
ганс	hans
сзади	belakang
сзади	rear
сзади	belakang
иллинойс	illinois
тон	tan
тон	ton
тон	nada
тон	tone
планете	planet
леви	levi
леви	levy
потомков	zuriat
регистр	register
регистр	pendaftar
регистр	pendaftaran
регистр	registry
прототип	prototaip
творческий	kreatif
геологии	geologi
химический	kimia
ближайший	terdekat
ближайший	terhampir
ближайший	terdekat
ближайший	terhampir
препараты	medications
нижние	turunkan
нижние	lower
чистой	bersih
украинцы	ukrain
украинцы	ukraine
коды	kod
среду	rabu
уголовное	penjenayah
уголовное	jenayah
капитал	modal
капитал	capital
монография	monograph
росс	ross
гвинеи	guinea
гвинеи	guinean
вкус	citarasa
вкус	rasa
вкус	taste
вкус	merasai
вкус	selera
вкус	selera
вкус	perisa
вкус	flavor
вкус	flavour
племя	suku
дама	lady
дама	dame
атлетика	athletics
трудящихся	pekerja
ставки	pertaruhan
ставки	pertaruhan
ставки	betting
ставки	kadar
люблю	love
люблю	cinta
подруга	girlfriend
подруга	rakan
подруга	sahabat
сицилии	sicilia
сицилии	sicily
клиентов	pelanggan
клиентов	customers
клиентов	pelanggan
клиентов	klien
выпускник	graduan
выпускник	lulus
выпускник	graduate
возникновение	munculnya
возникновение	kemunculannya
гвинея	guinea
реформа	reforming
реформа	pembaharuan
реформа	reformasi
войти	login
войти	masukkan
дева	virgo
дева	virgin
дева	perawan
дева	maiden
травму	trauma
висит	hang
висит	penggantungan
висит	gantung
висит	hanging
полицейских	polis
конвенции	konvensyen
конвенции	konvensyen
местоположения	lokasi
обнаружить	teroka
обнаружить	terokai
душа	pancuran
душа	shower
душа	mandi
душа	jiwa
душа	soul
медведь	beruang
медведь	bear
чёрное	black
чёрное	hitam
эхо	gema
эхо	gema
эхо	echo
кипра	cyprus
быстрый	cepat
быстрый	laju
кратеров	kawah
тан	tang
тан	tan
спектр	spectre
спектр	spektrum
спектр	momok
курт	kurt
курт	curt
ширину	lebar
нации	bangsa
нации	nation
джин	jin
джин	gin
джин	jean
джин	gen
продано	jual
продано	sold
продано	terjual
материнская	keibuan
мощный	kuat
кругах	bulatan
записать	rakam
записать	rekod
испанская	sepanyol
комплексы	complexes
мол	mal
мол	mol
моложе	younger
интерпретации	pentafsiran
льда	ais
северные	utara
северные	northern
сопровождении	dikawal
обоснования	rationales
зимний	winter
институты	institusi
институты	lembaga
немецкое	jerman
норвежский	norway
командиров	komander
лейтенанты	leftenan
вулкан	berapi
вулкан	vulcan
дополнительная	tambahan
дополнительная	tambahan
дополнительная	extra
десятилетий	dekad
десятилетий	berdekad
гостиницы	hotel
гостиницы	hotels
конкретный	spesifik
конкретный	specific
конкретный	tertentu
конкретный	konkrit
верить	believe
верить	beriman
верить	percaya
купить	beli
купить	buy
верность	fidelity
верность	kesetiaan
поднять	lif
поднять	angkat
поднять	naikkan
плата	yuran
репутацию	reputasi
коммуникации	komunikasi
костюм	kostum
костюм	costume
костюм	jas
костюм	sut
маяк	suar
норма	norma
норма	norma
отдельное	berasingan
воин	warrior
воин	satria
крус	cruz
бойцы	pejuang
бойцы	pejuang
бойцы	petarung
бойцы	fighters
лук	allium
лук	bawang
лук	bawang
лук	berjemaah
лук	busur
лук	bow
ушел	gone
бабушка	neneknya
бабушка	nenek
бабушка	nenek
фишер	fisher
фишер	fischer
симфония	simfoni
симфония	symphony
скажите	ckp
скажите	cakap
разрешено	authorised
разрешено	diizinkan
разрешено	dibenarkan
разрешено	dibenarkan
разрешено	authorized
гражданские	civil
гражданские	sivil
марино	marino
александров	alexandrov
вызвали	terpanggil
яковлев	yakovlev
богдан	bogdan
проектирование	rekaan
проектирование	design
проектирование	merancang
низкая	rendah
низкая	low
завершено	completed
завершено	dilengkapkan
завершено	selesai
завершено	tamat
сталинская	stalinist
франс	frans
франс	france
франс	perancis
индейцы	indian
трио	trio
польшу	poland
толщиной	tebal
достоинство	maruah
верующих	mukmin
пустыни	gurun
оборона	pertahanan
оборона	pertahanan
аллен	allen
технически	teknikalnya
христос	christ
христос	kristus
героиня	heroin
снята	ditarik
эрика	erika
эрика	erica
требовать	memerlukan
согласиться	bersetuju
согласиться	setuju
упомянуть	mention
упомянуть	sebutan
пещера	gua
кабардино	kabardino
снимаю	merakam
гости	pelawat
гости	tetamu
обнаружена	menemui
обнаружена	dikesan
южные	selatan
афганистан	afghanistan
перри	perry
обслуживание	perkhidmatan
обслуживание	servis
обслуживание	perkhidmatan
обслуживание	khidmat
обслуживание	servis
обслуживание	service
религиозный	agama
религиозный	keagamaan
вероятности	kebarangkalian
банки	banks
банки	bank
банки	tin
патриархата	patriarchate
используемый	diguna
используемый	digunakan
настоящие	real
настоящие	sahih
тяжёлый	berat
ларри	larry
курган	kurgan
зам	zam
временной	temporal
запретить	ban
запретить	larangan
крыша	bumbung
крыша	rooftop
крыша	atap
крыша	bumbung
промышленный	industri
промышленный	industrial
промышленный	perindustrian
продюсеры	pengeluar
объяснение	penjelasan
уэст	west
уэст	barat
атмосферу	atmosfera
атмосферу	suasana
добавления	appendices
прорыв	diperluaskan
прорыв	breakout
сложный	complex
сложный	kompleks
сложный	merumitkan
сложный	complicated
сложный	rumit
лат	lat
мастерство	penguasaan
мастерство	kemahiran
мастерство	skill
сущность	pati
сущность	essence
сущность	intipati
дизель	diesel
приоритет	keutamaan
кратко	ringkas
кратко	taklimat
боли	kepedihan
боли	sakit
боли	keperitan
боли	kesakitan
боли	pain
секс	jantina
секс	seks
секс	sex
уолтер	walter
инцидент	insiden
посредничества	pengantaraan
серый	kelabu
серый	kelabu
серый	grey
филармонии	philharmonic
точность	ketepatan
точность	kepersisan
точность	ketepatan
просмотра	viewing
политбюро	politburo
альянс	perikatan
альянс	persekutuan
альянс	pakatan
проза	prosa
белки	protein
белки	protein
белки	tupai
мяса	daging
управляет	uruskan
управляет	menguruskan
скандал	scandal
скандал	skandal
петровский	petrovsky
разницы	margin
свадьбы	perkahwinan
свадьбы	wedding
свадьбы	kahwin
свадьбы	perkahwinan
свадьбы	kawin
ранение	kecederaan
ранение	luka
подразумевает	tersirat
фсб	fsb
пенсильвания	pennsylvania
цепь	circuit
цепь	litar
цепь	jirah
цепь	rantai
видна	kelihatan
видна	tampak
видна	kebolehlihatan
пруд	kolam
звёздный	najam
пятой	kelima
волгоград	volgograd
персона	persona
умершего	almarhum
умершего	mendiang
умершего	allahyarham
заменены	digantikan
заменены	digantikan
заменены	diganti
процессор	pemproses
процессор	cpu
изредка	sesekali
эксперименты	eksperimen
эксперименты	eksperimen
монах	rahib
гражданина	warganegara
гражданина	citizen
флоренции	florence
занят	busy
занят	sibuk
баз	baz
добровольцев	sukarelawan
добровольцев	sukarelawan
рождение	kelahiran
рождение	lahir
рождение	melahirkan
рождение	birth
рождение	kelahiran
рождение	beranak
отменить	batal
винтовки	senapang
самостоятельный	autonomi
доски	papan
отступить	berundur
очевидна	obvious
максимович	maksimović
вступление	intro
вступление	pengenalan
существо	makhluk
существо	mahluk
существо	makluk
открытая	open
знати	bangsawan
принесли	dibawa
единство	unity
единство	kesatuan
единство	perpaduan
восьмой	lapan
восьмой	kelapan
столкновение	perlanggaran
столкновение	clash
батарея	bateri
оценил	penarafan
оценил	dihargai
топливо	fuels
зенит	zenit
зенит	zenith
кристаллическая	hablur
рико	rico
снятие	mengangkat
снятие	penarikan
снятие	withdrawal
прекращения	penamatan
купил	dibeli
купил	dibeli
купил	bought
срочно	urgent
похожие	serupa
похожие	seiras
похожие	seiras
врачи	doctors
врачи	doktor
глубину	kedalaman
галактики	galaksi
собирать	collect
собирать	mengumpul
собирать	kutip
уникальный	unik
уникальный	unique
массачусетс	massachusetts
мюллер	müller
мюллер	mueller
мюллер	muller
мостов	jambatan
миллион	juta
миллион	million
экспериментов	eksperimen
комнаты	bilik
комнаты	room
ралли	perhimpunan
ралли	rally
сократить	pendekkan
сократить	mengurangkan
сократить	kurangkan
сократить	dipotong
сократить	cut
сократить	memotong
сократить	potong
стрельба	penembakan
стрельба	penggambaran
стрельба	shooting
стрельба	tembakan
раскопки	penggalian
раскопки	excavations
корпорация	perbadanan
корпорация	corporation
корпорация	korporat
корпорация	syarikat
австрийская	austria
вершина	apex
вершина	verteks
перестал	dihentikan
перестал	terhenti
стрелок	penembak
стрелок	penembak
региональный	serantau
резиденция	residence
резиденция	kediamannya
резиденция	kediaman
катание	skating
катание	luncur
католицизм	katolik
эпитет	epithet
изготовление	pengilangan
изготовление	perkilangan
победителей	pemenang
пользователи	penguna
пользователи	pemakai
пользователи	users
пользователи	pengguna
полу	semi
борисов	borisov
колоний	koloni
колоний	jajahan
христиане	christian
христиане	kristian
христиане	kristian
тыл	rear
тыл	belakang
кипр	cyprus
мифы	mitos
судьбу	destiny
судьбу	takdirnya
судьбу	takdir
судьбу	nasib
глубины	kedalaman
глубины	kedalaman
ногу	kaki
ногу	kaki
ногу	leg
страх	ketakutan
страх	fear
страх	awe
страх	gerun
интересная	menarik
заседания	mesyuarat
побеждает	menang
разработчик	pemaju
статуи	patung
статуи	arca
активная	active
активная	aktif
оперативной	beroperasi
начальное	primer
начальное	utama
заметили	perasan
вмешательства	gangguan
вмешательства	campur
корона	mahkota
корона	crown
корона	corona
посла	duta
регулярного	biasa
регулярного	regular
регулярного	teratur
нова	nova
разногласия	perbezaan
