から	fra
文章	punktum
文章	sætning
文章	straf
ルート	ruter
ルート	ruterne
ルート	route
ルート	ruten
ルート	rute
ルート	rod
ルート	roden
ルート	root
到着	ankomsten
到着	ankomst
到着	ankommer
到着	ankomster
トラ	tiger
トラ	tigeren
平和	peace
平和	freden
平和	fred
平和	fredelige
平和	fredfyldt
平和	fredelig
平和	fredeligt
注意	forsigtighed
注意	opmærksomhed
ドラゴン	drager
ドラゴン	dragerne
ドラゴン	drage
ドラゴン	dragen
ドラゴン	dragon
今日	idag
集合	sæt
集合	indstillet
集合	sat
集合	indstiller
集合	sæt
集合	sætter
コンサート	koncert
コンサート	koncerten
コンサート	koncerter
回転	rotation
回転	roterer
回転	roterende
回転	rotation
回転	drejning
回転	roterer
回転	rotere
回転	omdrift
ロボット	robot
ロボット	robotten
ロボット	robotterne
ロボット	robotter
ロボット	robot
歩兵	infanteri
青年	ungdommen
青年	ungdoms
青年	unge
青年	ungdom
小惑星	asteroider
小惑星	asteroide
用語	term
用語	benævnelse
用語	termer
用語	udtryk
用語	benævnelser
用語	vilkår
用語	terminologi
前身	forgænger
前身	forgængere
姉妹	sisters
姉妹	søstre
姉妹	søstrene
姉妹	sister
姉妹	søster
小さな	small
小さな	små
小さな	småt
小さな	lille
テン	mår
テン	ten
テン	ti
秘密	hemmeligheder
秘密	hemmelige
秘密	hemmelig
秘密	secret
秘密	hemmelighed
秘密	hemmeligt
秘密	hemmeligholdelse
秘密	tavshedspligt
秘密	hemmelighed
秘密	hemmelighedskræmmeri
操作	transaktioner
操作	operationer
操作	betjening
操作	operation
操作	drift
操作	operationen
残り	resterende
残り	tilbageværende
一致	matches
一致	matcher
一致	tændstikker
一致	kampe
一致	match
一致	matcher
一致	matche
一致	match
適用	ansøge
適用	anvend
オーストリア	østrigske
オーストリア	østriger
オーストリア	østrigsk
オーストリア	østrig
山梨	yamanashi
イオン	ion
イオン	ioner
仲間	kammerat
ジャック	jack
ソロ	solo
フィールド	fagområde
フィールド	felt
フィールド	område
フィールド	marken
フィールド	marker
フィールド	fields
フィールド	felter
フィールド	felterne
キロ	kilometer
キロ	kilo
論文	afhandling
論文	tese
諸島	øerne
諸島	øer
休止	suspension
休止	suspendering
休止	ophæng
休止	suspenderet
休止	udsættelse
休止	pause
高知	kochi
メキシコ	mexicanske
メキシコ	mexicansk
メキシコ	mexicaner
メキシコ	mexico
フォード	ford
福祉	velfærd
福祉	trivsel
属する	tilhøre
レポート	rapporter
レポート	anmelde
レポート	betænkning
レポート	rapport
レポート	anmelde
レポート	indberetning
レポート	anmeldelse
レポート	rapportering
レポート	beretninger
レポート	indberetninger
レポート	betænkninger
レポート	rapporter
要素	grundstoffer
要素	elementer
要素	elementerne
要素	grundstof
要素	elementet
要素	element
市町村	kommuner
市町村	kommunerne
市町村	kommune
市町村	kommunen
市町村	kommun
平日	hverdag
平日	hverdage
ブラ	bh
ブラ	bra
地図	kort
地図	landkort
地図	kort
地図	landkort
ブリ	bri
違反	krænkelse
違反	overtrædelse
違反	overtrædelse
違反	tilsidesættelse
違反	krænkelser
衛星	satellitbaseret
衛星	satellit
性能	effektivitet
性能	ydelse
性能	ydeevne
性能	præstation
カメラ	kameraet
カメラ	kamera
カメラ	kameraerne
カメラ	kameraer
役割	rolle
役割	rollerne
役割	roller
野村	nomura
十分	nok
ティー	tee
改良	forbedringer
改良	forbedrede
改良	forbedret
ワイド	bred
ワイド	brede
講師	lektor
講師	foredragsholder
講師	instruktører
講師	instruktør
ルイ	louis
ルイ	ludvig
ルイ	rui
ルイ	louie
曖昧	flertydig
曖昧	tvetydige
曖昧	tvetydig
曖昧	tvetydigt
曖昧	vage
曖昧	vag
曖昧	upræcist
曖昧	uklarhed
曖昧	tvetydighed
録音	optagelse
録音	registrering
録音	indspilning
録音	optager
サブ	sub
ニッポン	nippon
読み	læses
読み	læse
読み	læs
読み	læst
指名	udnævnelse
冒険	eventyr
冒険	eventyret
冒険	oplevelser
冒険	eventyr
コレクション	samlinger
コレクション	samling
コレクション	opsamling
コレクション	afhentning
コレクション	indsamling
コレクション	opkrævning
犯罪	forbrydelser
犯罪	kriminalitet
犯罪	forbrydelse
大陸	verdensdel
大陸	kontinentet
大陸	kontinent
大陸	kontinenter
大陸	verdensdele
バイパス	omgå
バイパス	bypass
画面	skærmen
画面	skærm
医師	læge
医師	lægerne
医師	læger
医師	læger
医師	lægen
医師	læge
医師	doktor
医師	doctor
国会	parlamentet
国会	parlament
国会	folketinget
国会	diæt
国会	kost
インタビュー	interview
インタビュー	jobsamtale
インタビュー	interviewet
インタビュー	interview
インタビュー	samtaler
インタビュー	interviews
インタビュー	interviewer
インタビュー	afhøringer
インタビュー	interviewer
インタビュー	interviewe
ワシントン	washington
マガジン	bladet
マガジン	tidsskrift
マガジン	blad
マガジン	magasin
生命	liv
生命	livet
生命	livstid
生命	life
執行	gennemførelse
執行	fuldbyrdelse
執行	udførelse
執行	henrettelse
コミュニティ	samfund
コミュニティ	fællesskaber
コミュニティ	lokalsamfund
コミュニティ	fællesskabet
コミュニティ	fællesskab
弁護士	advokater
弁護士	advokater
弁護士	advokaterne
弁護士	jurister
弁護士	sagfører
弁護士	jurist
弁護士	advokat
弁護士	advokatbistand
危険	farlig
危険	farligt
危険	farlige
危険	fare
危険	farer
健康	raske
健康	sunde
健康	sund
健康	sundt
健康	sundhed
健康	helbred
設備	faciliteter
わか	waka
価格	priser
価格	priserne
価格	pris
価格	price
価格	prisen
価格	prisfastsættelse
価格	prissætning
アニメーション	animation
アニメーション	animationer
対立	konflikten
対立	konflikter
対立	konflikt
参考	henvisning
参考	reference
香川	kagawa
カン	kang
工学	ingeniør
工学	engineering
工学	manipuleret
工学	konstruerede
タン	tan
タン	kulør
タン	solbrændt
母親	mødre
母親	mødrene
母親	mor
母親	moder
ベン	ben
専攻	superligaen
専攻	majoren
専攻	major
ドア	dør
ドア	døren
ドア	dørs
ドア	dørene
ドア	døre
数学	matematik
数学	matematik
配給	ration
信号	signalerne
信号	signaler
信号	signal
信号	signalet
ドン	don
ダイレクト	direkte
ダイレクト	direct
あまり	lidt
ゴール	målsætninger
ゴール	mål
ゴール	goals
ゴール	mål
金融	finansiere
金融	finans
金融	finanser
金融	finansiering
スウェーデン	sveriges
スウェーデン	sverige
ミス	savn
ミス	frøken
ミス	savne
ミス	savner
ロバート	robert
金沢	kanazawa
周囲	omkreds
動画	videoen
動画	video
動画	videoer
わら	sugerør
わら	halm
わら	strå
広告	annoncer
広告	reklamer
広告	reklame
広告	reklamer
広告	annoncering
広告	reklame
広告	annoncering
佐賀	saga
実行	udfør
実行	henrette
実行	gennemførelse
実行	fuldbyrdelse
実行	udførelse
実行	henrettelse
始める	start
始める	starter
始める	begynd
始める	begynd
入口	entré
入口	indgang
入口	indgangen
入口	entre
チャンピオン	mester
チャンピオン	champion
チャンピオン	mestre
チャンピオン	vindere
チャンピオン	champions
日記	tidsskrifter
日記	dagbøger
日記	journaler
日記	journal
日記	tidsskrift
日記	tidende
日記	dagbog
日記	dagbog
日記	dagbogen
日記	dagbøger
セル	celle
セル	cellerne
セル	solceller
セル	celler
有効	aktiveret
有効	gyldige
有効	gyldigt
有効	gyldig
フラン	franc
フラン	francs
フラン	fran
歌詞	tekster
鎌倉	kamakura
サイ	næsehorn
サイ	næsehorn
サイ	næsehorn
パワー	effekt
パワー	kraft
パワー	strøm
パワー	power
パワー	magt
アーティスト	artister
アーティスト	kunstnere
アーティスト	kunstnerne
アーティスト	kunstner
アーティスト	artist
食品	levnedsmidler
食品	mad
食品	fødevarer
サポート	understøttelse
サポート	support
サポート	støt
サポート	støtte
午後	eftermiddagen
午後	eftermiddags
午後	eftermiddag
ステーション	station
ステーション	stationen
戦艦	slagskib
騎士	knight
騎士	springer
騎士	ridder
騎士	riddere
騎士	ridderne
音声	voice
音声	stemme
音声	lyd
音声	audio
音声	tale
音声	indlæg
音声	talen
うた	uta
遺産	kulturarv
遺産	kulturarven
遺産	arv
権利	rettigheder
トロ	toro
学習	lærte
学習	lært
学習	læres
学習	læring
学習	lærer
学習	lære
学習	indlæring
学習	lære
学習	lær
バンク	banken
バンク	bank
スコア	scoring
スコア	score
スコア	snesevis
スコア	score
スコア	scorer
スペース	mellemrum
スペース	rum
スペース	rummet
スペース	mellemrum
スペース	plads
スペース	rumforskning
スペース	rum
四国	shikoku
潜水艦	ubåden
潜水艦	ubåd
潜水艦	ubåde
人生	liv
人生	livet
人生	livstid
人生	life
証券	værdipapirer
ウェブサイト	website
ウェブサイト	hjemmeside
ウェブサイト	webside
ウェブサイト	hjemmesiden
ウェブサイト	websted
ウェブサイト	hjemmesider
ウェブサイト	websteder
ウェブサイト	websites
ウェブサイト	websider
大和	yamato
コピー	kopiering
コピー	kopi
コピー	kopier
コピー	kopierer
コピー	kopier
コピー	eksemplarer
コピー	kopierer
コピー	kopiering
ステークス	pæle
ステークス	indsatser
エピソード	episoder
エピソード	episode
イラスト	illustrationer
イラスト	illustration
空軍	luftvåben
中山	nakayama
すでに	allerede
収容	tilsagn
収容	engagement
収容	forpligtelse
収容	eftersidning
収容	frihedsberøvelse
収容	tilbageholdelse
希望	forhåbninger
希望	håb
希望	håber
希望	hope
希望	håb
希望	håbet
三郎	saburo
マリア	maria
航空機	fly
航空機	luftfartøjer
航空機	luftfartøj
ジェイ	jay
マシン	machine
マシン	maskinen
マシン	maskin
マシン	maskine
練習	træning
練習	praksis
練習	øvelse
練習	øv
練習	øver
練習	øve
練習	øvede
ソフトウェア	softwaren
ソフトウェア	programmel
ソフトウェア	software
燃料	brændstoffer
燃料	brændstof
燃料	brændsel
燃料	brændstoffer
燃料	brændstof
燃料	brændsel
燃料	brændsler
再生	afspilning
再生	rehabilitering
再生	revalidering
再生	genoptræning
再生	istandsættelse
ウィン	wynn
古い	gammelt
古い	old
古い	gamle
古い	gammel
撤退	tilbagetog
撤退	retræte
撤退	inddragelse
撤退	tilbagetrækning
撤退	udtræden
領域	areal
領域	område
司令官	kommandør
司令官	øverstbefalende
司令官	kommandant
司令官	commander
防御	forsvar
防御	forsvaret
防御	forsvar
防御	forsvaret
天使	engle
天使	angels
天使	englene
天使	engel
天使	angel
無料	fri
無料	frit
無料	free
無料	gratis
教室	klasseværelset
教室	klasseværelse
教室	klasseværelser
ビジネス	virksomheder
ビジネス	forretninger
ビジネス	forretning
ビジネス	erhvervslivet
ビジネス	business
ビジネス	virksomhed
ジャンプ	spring
ジャンプ	hoppe
ジャンプ	hop
ジャンプ	springe
ジャンプ	springer
ジャンプ	hopper
友人	ven
友人	veninde
ソウル	seoul
ソウル	sjælen
ソウル	sjæl
ソウル	soul
滋賀	shiga
期待	forventning
期待	forventninger
期待	forventning
期待	forventninger
期待	forventningerne
期待	forventet
期待	ventet
期待	forventes
期待	forventede
傾向	tilbøjelighed
傾向	tendens
自転車	cykler
自転車	cyklerne
自転車	cykler
自転車	bike
自転車	cykel
自転車	cyklen
自転車	cykler
自転車	cykel
自転車	cyklen
動き	flytninger
動き	bevægelser
銀河	galaksen
銀河	galakse
銀河	galaxy
困難	vanskelighed
困難	vanskeligheder
困難	sværhedsgrad
困難	vanskeligheder
モンスター	uhyre
モンスター	monster
供給	udlevering
供給	levering
供給	udbud
供給	forsyning
アカウント	kontoen
アカウント	konto
アカウント	regnskaber
アカウント	konti
記憶	minde
記憶	erindring
記憶	hukommelse
記憶	hukommelsen
記憶	memory
フィルム	folie
フィルム	filme
フィルム	film
ロケット	raket
早稲田	waseda
低い	lav
低い	lavt
低い	lave
低い	low
まとめ	opsummere
まとめ	opsummering
まとめ	sammenfatning
まとめ	sammendrag
まとめ	resumé
まとめ	resume
まとめ	oversigt
解決	beslutsomhed
解決	løse
兵器	våben
ウェイ	vej
ウェイ	way
ウェイ	måde
はい	ja
北京	beijing
北京	peking
北京	peking
引用	citat
引用	citerer
引用	citater
引用	citater
引用	henvisningerne
引用	citat
サイド	side
トリ	tori
原則	principper
原則	principperne
ラブ	kærlighed
ラブ	elsker
ラブ	love
ラブ	vild
株式	delinger
株式	aktier
株式	andele
株式	lager
株式	bestand
株式	stock
信頼	tillid
信頼	tilliden
信頼	selvtillid
信頼	selvtilliden
信頼	tillid
信頼	stol
信頼	trust
信頼	stole
信頼	tillidsfuld
信頼	tillidsfulde
信頼	betroet
信頼	betroede
信頼	stolede
分析	analyserer
分析	analysere
分析	analyserer
分析	analysere
分析	analyser
分析	analyse
収入	indkomster
収入	indkomst
収入	indtægter
収入	indtægterne
収入	indtægt
収入	indkomster
収入	indtægt
収入	indtægter
収入	indkomst
ベルリン	berlin
流れる	flyder
惑星	planet
惑星	planeten
惑星	planeterne
惑星	planeter
同時	samtidig
同時	samtidige
同時	samtidigt
中野	nakano
ルイス	lewis
ルイス	louis
ルイス	ludvig
目標	målsætninger
目標	mål
目標	goals
しばしば	tit
しばしば	ofte
裁判所	domstolen
裁判所	retten
裁判所	domstol
裁判所	retter
裁判所	domstolene
裁判所	domstole
計算	beregning
計算	udregning
計算	beregning
計算	udregning
計算	beregn
計算	beregner
計算	beregne
計算	beregning
計算	beregner
自治	autonomi
自治	selvstyre
自治	selvstændighed
バイ	farvel
テスト	test
テスト	afprøvning
テスト	prøve
テスト	prøvning
テスト	test
テスト	tests
テスト	prøvning
テスト	test
テスト	afprøvning
テスト	testning
テスト	prøvning
テスト	tester
意識	bevidstheden
意識	bevidsthed
意識	bevidst
意識	bevidste
意識	bevidsthed
物質	stof
物質	substans
許可	tilladelse
許可	tillad
許可	tillad
許可	tillader
許可	tilladelse
許可	tilladelser
回復	inddrive
回復	genopretning
回復	inddrivelse
回復	tilbagebetaling
画家	malere
画家	maleren
画家	maler
拡張	forlænget
拡張	udvidede
拡張	udvidet
拡張	udvidelser
拡張	forlængelser
書籍	bøger
大きい	large
大きい	store
大きい	stor
大きい	stort
大きい	big
大きい	store
大きい	stor
大きい	stort
ハート	heart
ハート	hjerte
ハート	hjertet
ハート	hart
伊勢	ise
メン	mændene
メン	mænd
治療	terapi
治療	behandling
治療	behandlingen
固定	fiksering
固定	fastsat
固定	faste
固定	fast
固定	fikseret
マイケル	michael
観客	tilskuere
観客	publikum
観客	målgruppe
観客	målgruppen
観客	målgrupper
免許	licens
免許	kørekort
装甲	rustning
装甲	panser
装甲	rustning
装甲	panser
寺院	templet
寺院	tempel
寺院	temple
寺院	templer
占領	optaget
占領	besat
占領	beskæftiget
占領	besatte
占領	besættelse
占領	erhverv
占領	indflytning
青春	ungdommen
青春	ungdoms
青春	unge
青春	ungdom
佐々木	sasaki
出現	fremkomst
出現	opståen
背景	baggrunde
背景	baggrund
背景	baggrunden
比較的	relativt
準備	klargøring
準備	udarbejdelse
準備	forberedelse
準備	forberedelser
準備	tilberedning
準備	forbereder
準備	klargøring
準備	forberede
準備	forberedelse
アート	art
アート	kunsten
アート	kunst
規格	standarder
規格	normer
スイス	schweiz
スイス	schweiz
スイス	schweizisk
スイス	schweiziske
除去	elimination
除去	afskaffelse
除去	eliminering
除去	fjernelse
除去	afhentning
除去	fjernelse
形状	former
形状	figurer
形状	formen
形状	forme
形状	form
シアター	teatret
シアター	teater
シアター	biograf
知事	guvernør
知事	guvernøren
崩壊	kollapse
崩壊	sammenbrud
崩壊	kollaps
崩壊	forfald
最新	nyeste
最新	senest
最新	seneste
キリスト教	christian
キリスト教	kristen
キリスト教	kristendommen
キリスト教	kristendom
交渉	forhandlinger
交渉	forhandling
交渉	overenskomstforhandlinger
交渉	forhandlinger
交渉	forhandlingerne
交渉	forhandler
交渉	forhandle
交渉	forhandling
普及	udbredelse
普及	formidling
普及	spredning
武田	takeda
マスター	mester
マスター	master
マスター	herre
オール	åre
アナ	ana
アナ	anna
最近	nylige
最近	seneste
最近	nyligt
最近	nyligt
無期限	ubestemt
整理	oprydning
アウト	ud
アウト	out
アウト	ude
付属	bundtet
協定	enighed
協定	overenskomst
協定	aftale
協定	overenskomster
協定	aftaler
スクール	skolen
スクール	school
スクール	skole
推定	formodning
推定	skønnet
推定	anslået
推定	estimeret
推定	formodede
推定	formodes
推定	formodet
山崎	yamasaki
山崎	yamazaki
協議	høring
協議	konsultationer
協議	konsultation
協議	samråd
協議	høringer
吸収	absorberende
吸収	absorbere
吸収	absorption
吸収	absorptionen
ダウン	down
ダウン	ned
ダウン	nede
前田	maeda
処分	bortskaffelse
処分	bevilling
処分	tilegnelse
処分	disposition
事務	anliggender
大佐	oberst
ブック	bogen
ブック	book
ブック	bog
軍団	korps
軍団	korpset
高松	takamatsu
遺跡	ruiner
遺跡	ruin
遺跡	ruinerne
ケイ	kay
ケイ	kei
中間	mellemprodukt
中間	mellemliggende
中間	mellemniveau
アクション	aktion
アクション	action
アクション	handling
アクション	foranstaltninger
アクション	indsats
アクション	søgsmål
アクション	handling
アクション	handlinger
アクション	foranstaltninger
アクション	aktioner
検証	verificere
検証	bekræft
検証	verifikation
検証	verificering
検証	validere
検証	validering
上野	ueno
認識	genkendelse
認識	anerkendelse
認識	erkendelse
逮捕	arrest
逮捕	arrestere
逮捕	anholdelse
逮捕	anholde
逮捕	arrestation
逮捕	arresterede
逮捕	anholdte
逮捕	anholdt
逮捕	arresteret
逮捕	anholdelser
逮捕	arrestationer
オフ	slukket
オフ	off
キャラ	chara
キャラ	cara
金属	metaller
金属	metal
金属	metaller
金属	metal
トーク	tale
トーク	snak
バラ	roser
バラ	rose
バラ	steg
消防	brandslukning
松山	matsuyama
拒否	afslå
拒否	tilbagegang
拒否	forfald
拒否	afslå
拒否	afvise
拒否	nægter
拒否	nægte
拒否	afslag
拒否	nægtelse
拒否	afvisning
拒否	benægte
拒否	nægte
拒否	afslå
拒否	afvise
ボス	chef
ボス	chefen
ボス	boss
戦略	strategier
戦略	strategierne
戦略	strategien
戦略	strategi
ゴールデン	gylden
ゴールデン	gyldent
ゴールデン	gyldne
ゴールデン	golden
トル	toru
クロス	kryds
クロス	kors
クロス	cross
クロス	krydse
クロス	krydser
興行	entertainer
興行	effektivitet
興行	ydelse
興行	ydeevne
興行	præstation
スケート	skøjte
スケート	rokker
スケート	rulleskøjter
スケート	skøjter
解除	aflysning
解除	annullering
解除	afbud
関数	funktion
関数	funktionen
関数	funktionerne
関数	funktioner
負傷	sårede
負傷	såret
ルス	luz
中島	nakajima
ガール	pigen
ガール	girl
ガール	tøs
ガール	pige
フランク	frank
ハンガリー	ungarn
職員	medarbejder
職員	arbejdstager
職員	lønmodtager
職員	ansat
職員	personel
職員	personale
職員	personalet
職員	officielt
職員	embedsmand
職員	tjenestemand
職員	officiel
ポート	havne
ポート	portvin
ポート	havn
ポート	port
ポート	havne
ポート	porte
検査	eksamen
検査	undersøgelse
検査	eftersyn
検査	inspektion
検査	besigtigelse
ホワイト	hvid
ホワイト	white
ホワイト	hvidt
ホワイト	hvide
中華人民共和国	kina
ミックス	blandede
ミックス	blandet
ミックス	bland
ミックス	mix
ミックス	blanding
ミックス	blande
資金	midler
資金	fonde
資金	pengemidler
質問	spørgsmål
質問	spørgsmål
閉鎖	afslutning
閉鎖	lukning
演劇	teatret
演劇	teater
演劇	biograf
演劇	teatret
演劇	teater
言及	nævne
言及	nævner
言及	nævn
言及	nævnt
言及	omtalt
言及	nævnte
言及	omtaler
言及	nævner
言及	mentions
テイ	tei
テイ	tay
ギリシャ	grækenland
金曜日	fredag
金曜日	fredags
金曜日	fredagen
ライフ	liv
ライフ	livet
ライフ	livstid
ライフ	life
否定	benægte
否定	nægte
否定	fornægtelse
否定	nægtelse
否定	benægtelse
大使	ambassadør
大使	ambassadøren
大使	ambassadørerne
大使	ambassadører
広場	firkant
広場	firkantet
広場	square
広場	kvadrat
広場	torv
ビッグ	big
ビッグ	store
ビッグ	stor
ビッグ	stort
ヤング	unge
ヤング	ung
ヘンリー	henrik
ヘンリー	henry
常に	altid
爆発	eksplosioner
爆発	eksplosionen
爆発	eksplosion
爆発	eksplosioner
売上	salget
売上	salg
モスクワ	moskvas
モスクワ	moskva
重複	dubletter
重複	kopi
重複	overlapning
重複	overlapninger
重複	overlappe
さくら	sakura
橋本	hashimoto
概念	begreb
概念	koncept
概念	koncepter
概念	begreberne
概念	begreber
パート	del
危機	kriser
危機	kriserne
危機	kriser
危機	krise
危機	krisesituation
危機	krisen
ドライバー	førere
ドライバー	chauffører
ドライバー	bilister
ドライバー	lokomotivførere
ドライバー	chauffør
ドライバー	fører
ドライバー	føreren
ドライバー	driver
裁判	prøveperiode
裁判	retssag
巨人	giants
巨人	kæmper
巨人	kæmpe
巨人	gigant
巨人	giant
巨人	gigantisk
トーナメント	turnering
トーナメント	turneringen
北東	nø
北東	nordøstlige
北東	nordøst
エース	es
エース	ace
アクセス	adgang
アクセス	adgangsveje
安定	stabilitet
安定	stabil
安定	stald
安定	stabilt
安定	stabile
青山	aoyama
調整	tilpasninger
調整	justeringer
調整	justering
調整	tilpasning
調整	tilpasse
調整	tilpas
調整	justere
調整	samordning
調整	koordinering
調整	koordination
中世	middelalder
中世	middelalderlige
不足	knaphed
不足	manglende
不足	mangel
不足	knaphed
不足	mangel
解釈	fortolkninger
解釈	fortolkning
解釈	tolkning
根拠	grunde
根拠	begrundelser
岡田	okada
買収	overtagelse
買収	anskaffelse
買収	erhvervelse
買収	overtagelse
募集	rekruttering
募集	rekrutterer
募集	rekruttere
ホームページ	hjemmeside
ホームページ	startside
プレイ	play
プレイ	spille
プレイ	spil
プレイ	leg
ビット	bit
ビット	bidt
ビット	bit
ビット	bits
ビット	stumper
日曜日	søndage
日曜日	søndag
日曜日	sunday
日曜日	søndags
注目	udvalgte
注目	udvalgt
注目	opmærksomhed
市川	ichikawa
国王	konge
国王	kongens
国王	kong
国王	kongen
国王	king
分布	fordeling
分布	distribution
分布	uddeling
分布	omdeling
太田	ota
パス	path
パス	sti
パス	stien
パス	stier
パス	passere
パス	aflevering
パス	bestået
パス	pass
ミュージシャン	musiker
ミュージシャン	musikere
リーダー	læserne
リーダー	læsere
リーダー	leader
リーダー	leder
リーダー	læser
リーダー	læseren
与える	giv
与える	giver
与える	give
ファイナル	afsluttende
ファイナル	endeligt
ファイナル	endelige
ファイナル	endelig
ファイナル	finale
ファイナル	finalen
コモ	como
ポルトガル	portugals
ポルトガル	portugal
高度	højde
テニス	tennis
ゆき	yuki
次郎	jiro
結合	obligation
結合	bond
知識	kundskab
知識	viden
知識	kundskaber
知識	kendskab
ライセンス	licenser
ライセンス	licens
ライセンス	licens
ライセンス	kørekort
ライセンス	autoriseret
ライセンス	licens
メール	mail
メール	post
生涯	livstid
生涯	levetid
生涯	livslange
生涯	livslang
赤い	rødt
赤い	røde
赤い	rød
赤い	red
クリア	klart
クリア	ryd
クリア	klar
実績	resultater
実績	bedrifter
実績	præstation
実績	bedrift
アリ	ant
アリ	myre
アリ	ari
アリ	myrer
アリ	ant
アリ	ali
バスケットボール	basket
バスケットボール	basketball
繰り返し	gentaget
繰り返し	gentagen
繰り返し	gentages
繰り返し	gentag
繰り返し	gentager
繰り返し	gentaget
繰り返し	gentages
繰り返し	gentager
繰り返し	gentagelser
繰り返し	gentagelse
新規	ny
新規	nyt
新規	nye
閲覧	gennemse
閲覧	gennemsyn
閲覧	browsing
土曜日	lørdag
土曜日	lørdage
土曜日	lørdagen
端末	terminal
端末	terminalen
端末	terminaler
下り	udgående
トヨタ	toyota
ヤン	jan
事情	omstændighederne
事情	omstændigheder
都道府県	præfekturer
都道府県	præfekturet
都道府県	stat
都道府県	state
都道府県	delstat
都道府県	tilstand
隊長	kaptajn
悪魔	djævelen
悪魔	devil
悪魔	djævel
悪魔	dæmon
悪魔	dæmonen
規制	reguleret
規制	lovreguleret
規制	regulerede
規制	lovregulerede
オペラ	opera
オペラ	operaen
オペラ	operaer
カイ	kai
みんな	alle
みんな	fyre
みんな	gutter
みんな	guys
ウィー	bitte
ウィー	wee
ディレクター	direktør
ディレクター	instruktør
ディレクター	direktøren
ディレクター	bestyrelsesmedlem
判決	bedømmelse
判決	retsafgørelse
判決	dom
駐車	parkering
女王	queen
女王	dronningen
女王	dronning
木曜	torsdag
修了	udfyldelse
修了	afslutning
修了	færdiggørelse
修了	fuldførelse
合成	syntetiske
合成	syntetisk
合成	komposition
合成	sammensætning
合成	syntese
合成	sammenfatning
合成	sammenfattende
ミン	min
ローズ	rose
ローズ	steg
数字	tal
数字	numre
提示	præsenterer
提示	præsenterede
提示	fremlagt
提示	præsenteret
提示	præsenteres
上海	shanghai
侵攻	invasion
侵攻	invasionen
侵攻	invaderet
侵攻	invasioner
国旗	flag
国旗	flag
人類	medmenneskelighed
人類	menneskelighed
人類	menneskeheden
人類	menneskeheden
現象	fænomen
現象	fænomener
現象	fænomenet
現象	fænomen
二つ	to
にもかかわらず	trods
証明	bevise
証明	bevis
証明	beviset
証明	beviser
祭り	festival
祭り	festivaler
応援	jubel
ジェームズ	james
ゴールド	guld
ゴールド	gold
社員	medarbejder
社員	arbejdstager
社員	lønmodtager
社員	ansat
社員	arbejdstagere
社員	medarbejdere
社員	lønmodtagere
社員	ansatte
社員	beskæftigede
村上	murakami
エア	air
エア	luften
エア	luft
アイルランド	irland
ボタン	knapper
ボタン	knap
ボタン	knappen
プロフィール	profil
プロフィール	profilen
プロフィール	profiler
仏教	buddhisme
仏教	buddhistiske
ストリート	gade
ストリート	street
ストリート	gaden
ストリート	gader
ストリート	gaderne
強制	tvang
強制	obligatorisk
ロス	ross
ボン	bonn
サウンド	lyd
サウンド	lyde
サウンド	sound
サウンド	lyden
サウンド	lyde
サウンド	lyder
ベトナム	vietnam
世帯	husstande
世帯	husholdningerne
世帯	husholdninger
世帯	husholdning
世帯	husstand
世帯	husstanden
衝突	sammenstød
衝突	kollision
生成	genererer
生成	generere
ローカル	lokalt
ローカル	lokale
ローカル	lokalt
ローカル	lokal
ローカル	local
境界	grænser
境界	afgrænsning
境界	grænse
続ける	fortsæt
続ける	fortsætte
蒸気	damp
蒸気	dampe
巡洋艦	krydsere
巡洋艦	krydser
インチ	tomme
インチ	tommer
インチ	centimeter
インチ	tommer
体験	oplevelse
体験	erfaringer
体験	erfaring
体験	oplev
区別	sondringen
区別	skelnen
区別	sondring
アメリカン	amerikaner
アメリカン	american
アメリカン	amerikanske
アメリカン	amerikansk
ブレーキ	bremsning
ブレーキ	bremser
ブレーキ	bremse
ブレーキ	bremsen
ブレーキ	bremser
ブレーキ	bremser
兵士	soldaten
兵士	soldat
兵士	soldaterne
兵士	soldater
スタン	stan
解放	befrielse
解放	frigørelse
石油	olien
石油	olie
バレーボール	volleyball
リード	reed
リード	føring
リード	bly
リード	føre
リード	lead
青木	aoki
ゴルフ	golf
坂本	sakamoto
シート	plader
シート	ark
シート	lagen
シート	plader
シート	lagner
シート	ark
シート	sengetøj
ミッション	kommissorium
ミッション	tjenesterejse
ミッション	mission
ミッション	missionen
ミッション	tjenesterejser
ミッション	missioner
ミッション	repræsentationer
ミッション	tjenesterejse
ミッション	tjenesterejser
組み合わせ	kombinationer
組み合わせ	kombinerer
組み合わせ	kombinere
組み合わせ	kombinationen
組み合わせ	kombination
人形	dukker
人形	dukkerne
人形	dukke
人形	dukken
ミュージカル	musicals
ミュージカル	musikalske
ミュージカル	musical
ミュージカル	musikalsk
大野	ohno
スリー	tre
スリー	three
現場	scenen
現場	scene
エジプト	ægypten
エジプト	egypten
プレミアム	præmie
プレミアム	premium
プレミアム	præmien
趣味	hobby
趣味	hobbyer
将来	fremtidig
将来	fremtidige
将来	fremtiden
将来	kommende
将来	fremover
将来	fremtid
授業	lektioner
授業	lektion
授業	lektie
料金	billetpris
料金	gebyr
料金	afgift
料金	honorar
身体	body
身体	lig
身体	kroppen
身体	krop
作者	forfatterne
作者	ophavsmænd
作者	forfattere
作者	forfatteren
作者	forfatter
作者	forslagsstiller
作者	ophavsmand
推薦	henstilling
