din	mula
sapte	pito
plante	halaman
kiev	kiev
editie	edition
editie	edisyon
editie	edition
editie	edisyon
editie	edition
editie	edisyon
locale	lokal
ocupat	abala
ocupat	busy
ocupat	occupied
adesea	madalas
adesea	kadalasan
volumul	volume
louis	louis
australia	australia
australia	australya
continua	magpatuloy
continua	ipagpatuloy
continua	magpatuloy
continua	ipagpatuloy
online	online
media	media
media	midya
efectuat	gumanap
efectuat	ginanap
permite	pahintulutan
permite	payagan
consiliul	konseho
consiliul	konsilyo
incercat	tried
incercat	sumubok
incercat	nasubukan
incercat	sinubukan
literara	pampanitikan
simplu	simple
simplu	simpleng
imediat	kaagad
imediat	agad
canada	canada
punctul	puntong
punctul	punto
punctul	point
superioara	superior
wilhelm	william
wilhelm	wilhelm
sociale	panlipunan
sociale	social
sociale	sosyal
grigore	gregorio
grigore	gregory
planet	planeta
joseph	joseph
arheologice	archaeological
case	case
case	kaso
case	kasong
case	bahay
art	art
art	sining
stabilit	itinatag
politician	pulitiko
scurta	maiksi
scurta	maikli
scurta	short
scurta	pandak
scurta	maikling
scurta	maikli
scurta	maikling
scurta	maiksi
scurta	maikli
scurta	short
scurta	pandak
scurta	maikling
ortodoxa	ortodoksong
detalii	detalye
detalii	detalye
trupele	hukbo
internet	internet
real	real
urss	ussr
cultura	kultura
cultura	nok
cultura	kultura
cultura	nok
romanul	nobela
problema	problema
problema	problema
problema	isyu
problema	issue
problema	problema
volume	volume
americana	amerikano
americana	americana
tarile	bansang
tarile	bansang
mesaj	mensahe
mesaj	message
internationala	internasyonal
internationala	international
internationala	internasyunal
internationala	pandaigdig
internationala	internasyonal
internationala	international
internationala	internasyunal
internationala	pandaigdig
academia	academy
legate	kaugnayan
legate	kaugnay
persoana	taong
persoana	person
persoana	tao
persoana	taong
persoana	person
persoana	tao
complet	complete
complet	kumpletuhin
complet	kompleto
complet	kumpleto
complet	lubos
major	major
totala	kabuuang
totala	kabuuan
obiective	goals
obiective	pinupuntirya
actrita	aktres
actrita	artista
actrita	actress
actrita	aktres
actrita	artista
actrita	actress
masura	sukatin
masura	masukat
masura	sukatin
masura	masukat
masura	sukatin
masura	masukat
abu	abu
catolica	katoliko
catolica	katoliko
superior	superior
deschis	buksan
deschis	bukas
deschis	open
joc	game
joc	laro
parcul	liwasan
parcul	park
stare	status
stare	katayuan
stare	state
stare	estado
stare	kalagayan
stare	kondisyon
stare	kundisyon
ferdinand	ferdinand
fizica	pisikang
fizica	pisika
fizica	pisikal
fizica	pisikang
fizica	pisika
man	lalaking
man	lalaki
man	man
procesul	maproseso
procesul	prosesong
procesul	proseso
procesul	pagsubok
procesul	trial
unitati	units
unitati	yunit
unitati	units
unitati	yunit
unitati	units
unitati	yunit
cale	landas
cale	path
cale	cale
ramane	nananatiling
ramane	mananatiling
ministerul	ministry
clasa	klase
clasa	klase
lipsa	kakulangan
lipsa	nawawala
lipsa	kulang
proiect	project
proiect	proyekto
proiect	taumbayan
formeaza	dial
formeaza	dial
fotbalist	putbolista
santa	santa
administrativ	administrative
devenind	nagiging
pune	nilagay
pune	ilagay
nastere	kapanganakan
nastere	kapanganakan
calea	landas
calea	path
stadion	stadium
semnat	pinirmahan
rosu	pula
rosu	red
rosu	pula
rosu	red
rosu	pula
rosu	red
articolele	akda
articolele	artikulo
vazut	seen
vazut	nakita
vazut	saw
vazut	nakita
vazut	seen
vazut	nakita
niciodata	never
niciodata	never
greco	greco
economice	ekonomiya
economice	economic
drosophila	drosophila
otoman	imperyong
imparatul	emperador
divizia	division
divizia	dibisyon
metal	metal
monumente	monuments
muhammad	muhammad
dezvoltare	development
dezvoltare	pagpapaunlad
dezvoltare	unlad
cursul	kurso
cursul	course
constructie	konstruksiyon
constructie	construction
constructie	konstruksyon
constructie	konstruksiyon
constructie	construction
constructie	konstruksyon
alb	maputi
alb	puti
bulgari	bulgaro
verde	berdeng
verde	green
verde	berde
urmeaza	subaybayan
urmeaza	sundan
urmeaza	subaybayan
urmeaza	sundan
debit	daloy
arata	ipinapakita
arata	nagpapakita
arata	magpakita
arata	ipakita
arata	pakita
arata	show
arata	magpakita
arata	ipakita
arata	pakita
arata	show
actiune	aksiyon
actiune	pagkilos
actiune	aksyon
actiune	aksiyon
actiune	pagkilos
actiune	aksyon
actiune	aksiyon
actiune	pagkilos
actiune	aksyon
saxonia	sahonya
include	magsama
include	isama
include	nagsasama
obtine	makuha
obtine	makakuha
obtine	kunin
obtine	kumuha
league	league
league	liga
daniel	daniel
destul	sapat
jurnalul	journal
jurnalul	talaarawan
jurnalul	diary
turistice	turista
live	mabuhay
live	mamuhay
live	live
publicate	inilathala
publicate	publish
situatia	situation
situatia	sitwasyon
situatia	situation
situatia	sitwasyon
maghiara	hungarian
negru	itim
omul	lalaking
omul	lalaki
omul	man
interes	interes
interes	patubo
stiinta	science
stiinta	agham
stiinta	science
stiinta	agham
acordat	granted
acordat	tinupad
acordat	ipinagkaloob
acordat	ipinagkakaloob
acordat	iginawad
altii	iba
altii	iba
teoria	panukala
teoria	teoriya
teoria	teorya
karl	karl
rand	hilera
rand	row
rand	rand
foloseste	gamitin
valoare	halaga
civil	civil
civil	sibil
civil	civilian
tudor	tudor
modul	mode
modul	module
modul	plugin
regizat	itinuro
albert	albert
sursa	source
sursa	pinagkunan
sursa	source
sursa	pinagkunan
lacul	lawa
per	kada
italian	italian
italian	italyano
schimb	palitan
schimb	palit
schimb	magpalitan
schimb	swap
singura	alone
singura	magisa
singura	single
singura	solong
confesional	kumpisalan
culoare	kulay
culoare	kulay
chitara	guitar
chitara	gitara
chitara	guitar
chitara	gitara
munca	trabaho
munca	magtrabaho
munca	work
munca	trabaho
munca	magtrabaho
munca	work
model	model
model	template
trece	pumasa
trece	pumasa
trece	ipasa
trece	pass
folosind	paggamit
literare	pampanitikan
studio	studio
materiale	materyal
materiale	materyales
materiale	materyales
dezvoltat	binuo
populara	popular
populara	sikat
populara	popular
populara	sikat
frederic	frederic
frederic	frederick
frederic	federico
corpul	katawan
elena	elena
elena	hellenic
populare	popular
populare	sikat
silla	silla
ideea	idea
ideea	ideya
diagrama	diagram
diagrama	diagram
diagrama	tsart
diagrama	chart
cercetare	pananaliksik
cercetare	pagsisiyasat
cercetare	research
actual	current
actual	kasalukuyan
actual	kasalukuyang
companie	kumpanya
companie	kompanya
crimeea	crimea
controlul	kontrol
controlul	kontrolin
california	california
minute	minuto
artist	artista
artist	artist
pace	peace
pace	kapayapaan
societatea	lipunan
comitat	shire
sens	kahulugan
sens	sense
formula	formula
formula	formula
meci	laban
meci	tugma
contra	contra
contra	kontra
contra	counter
aparitia	paglitaw
utilizator	gumagamit
utilizator	user
suedia	sweden
suedia	suwesya
locuitorii	residente
printesa	princess
printesa	prinsesa
printesa	princess
printesa	prinsesa
printesa	princess
printesa	prinsesa
comunitatea	pamayanan
comunitatea	komunidad
cap	head
cap	ulo
cap	takip
cap	cap
cuvinte	salita
colaborare	collaboration
colaborare	pakikipagtulungan
colaborare	kolaborasyon
colaborare	tulungang
jocurile	games
mijlocul	mid
personal	personal
personal	tauhan
personal	personal
personal	kawani
personal	staff
regizor	direktor
regizor	director
cine	sino
star	bituin
star	star
inferioara	lower
inferioara	inferior
marie	marie
muzical	musikal
muzical	musical
organizat	maayos
literar	pampanitikan
situl	site
publicata	inilathala
publicata	publish
antrenor	trainer
antrenor	coach
atac	attack
atac	atake
atac	assault
copil	baby
copil	sanggol
copil	anak
copil	bata
discuri	records
discuri	talaan
port	daungan
scrise	isinulat
scrise	nakasulat
scrise	sinulat
scrise	naisulat
clubul	club
clubul	samahan
romi	roma
romi	romi
infanterie	infantry
pierre	pierre
xvi	xvi
cineva	somebody
olimpice	olimpiko
olimpice	olympic
europei	europa
europei	gresya
voce	boses
libera	libreng
libera	free
libera	libre
libera	malaya
greu	mabigat
greu	hard
greu	mahirap
greu	matigas
crescut	katutubo
crescut	lumago
crescut	binuhay
crescut	itataas
crescut	itinaas
crescut	nakataas
crescut	nakuha
constituie	bubuo
rezolutie	paglutas
rezolutie	resolution
proiectul	project
proiectul	proyekto
proiectul	taumbayan
olanda	netherlands
olanda	holland
henry	enrique
henry	henry
finala	pinal
finala	pangwakas
finala	final
finala	panghuling
finala	finals
finala	pinal
finala	pangwakas
finala	final
finala	panghuling
israel	israel
intrarea	entry
intrarea	pagpasok
intrarea	pasukan
vara	summer
vara	summer
compozitor	composer
versiunea	bersyon
versiunea	bersiyon
prezenta	presensya
prezenta	iral
prezenta	presence
prezenta	presensiya
prezenta	kasalukuyan
prezenta	attendance
prezenta	pagdalo
prezenta	presensya
prezenta	iral
prezenta	presence
prezenta	presensiya
prezenta	presensya
prezenta	iral
prezenta	presence
prezenta	presensiya
vladimir	vladimir
motiv	motibo
motiv	dahilan
neagra	itim
neagra	itim
uefa	uefa
popular	popular
popular	sikat
existenta	existence
existenta	pagkakaroon
existenta	existence
existenta	pagkakaroon
existenta	umiiral
existenta	existence
existenta	pagkakaroon
justificare	katwiran
papa	papa
papa	papa
altfel	otherwise
sport	palakasan
sport	sport
sport	isport
sport	palakasan
sport	isports
sport	sports
ministrul	ministro
ministrul	minister
poloniei	poland
cresterea	paglago
cresterea	paglaki
cresterea	paglago
cresterea	paglaki
plasa	net
plasa	net
plasa	mesh
plasa	mata
mutat	inilipat
scrisa	isinulat
scrisa	nakasulat
scrisa	sinulat
scrisa	naisulat
scrisa	isinulat
scrisa	nakasulat
scrisa	sinulat
scrisa	naisulat
noastre	ating
noastre	aming
generale	pangkalahatan
generale	heneral
generale	pangkalahatang
generale	general
filip	felipe
filip	philip
subiect	paksa
subiect	sasailalim
subiect	paksa
subiect	subject
comitate	counties
zece	sampung
zece	sampu
insulele	kapuluang
park	liwasan
park	park
bgcolor	bgcolor
pictor	pintor
gradul	degree
gradul	antas
gradul	rank
gradul	ranggo
autorul	author
ora	oras
ora	panahon
ora	oras
ora	time
ora	oras
posibil	marahil
posibil	posibleng
posibil	maaari
posibil	posible
posibil	possible
posibil	maari
posibil	posibleng
onoare	advertise
onoare	karangalan
inalt	tangkad
inalt	matangkad
inalt	tangkad
inalt	matangkad
mii	libong
mii	libo
mii	libo
sumi	sumi
joaca	dula
joaca	play
joaca	makipaglaro
joaca	maglaro
joaca	dula
joaca	play
joaca	makipaglaro
joaca	maglaro
culturale	pangkultura
culturale	cultural
tom	tom
continuare	sequel
ore	oras
moarte	kamatayan
vremea	panahon
monumentul	monumento
program	program
program	programa
program	iskedyul
program	schedule
sustinut	sinusuportahan
sustinut	suportado
sustinut	sinusuportahan
sustinut	suportado
alegerile	eleksyon
linie	linyang
linie	linya
linie	line
lunga	mahaba
lunga	matagal
lunga	haba
productie	produksyon
productie	production
productie	produksyon
productie	production
urban	urbano
strada	kalye
strada	kalye
viii	viii
drum	daan
lung	baga
lung	mahaba
lung	matagal
lung	haba
festivalul	festival
alta	alta
primii	unang
primii	muna
versuri	verses
versuri	lyrics
steaua	bituin
steaua	star
jucator	player
jucator	manlalaro
jucator	player
jucator	manlalaro
christian	christian
christian	kristiyano
west	west
west	kanluran
distanta	layo
distanta	distansya
distanta	distansiya
distanta	remote
distanta	layo
distanta	distansya
distanta	distansiya
distanta	layo
distanta	distansya
distanta	distansiya
distanta	layo
distanta	distansya
distanta	distansiya
cladirea	gusali
biblioteca	aklatan
biblioteca	library
biblioteca	aklatan
biblioteca	library
formate	nabuo
termen	term
termen	termino
termen	kataga
valoarea	halaga
miniatura	munti
miniatura	persa
miniatura	thumbnail
miniatura	munti
miniatura	persa
miniatura	thumbnail
don	don
religioase	relihiyoso
calais	calais
rio	rio
alpi	alpes
doctor	doktor
doctor	doctor
drepturile	karapatan
drepturile	rights
emir	emir
emir	amir
turnul	tore
turnul	tower
turnul	toreng
washington	washington
nobel	nobel
economica	ekonomiya
economica	economic
economica	matipid
gentile	hentil
adaugat	naidagdag
adaugat	idinagdag
adaugat	naidagdag
adaugat	idinagdag
decenii	dekada
stilul	istilo
stilul	style
stilul	estilo
los	los
non	non
proces	maproseso
proces	prosesong
proces	proseso
proces	pagsubok
proces	trial
domeniu	domain
han	han
cerut	requested
cerut	hiniling
cerut	humiling
cerut	hiningi
xiv	xiv
comanda	command
comanda	utos
comanda	order
comanda	command
comanda	utos
comanda	order
interior	inside
interior	loob
interior	natatagong
interior	panloob
friedrich	friedrich
madrid	madrid
bani	pera
bani	salapi
xvii	xvii
secole	siglo
secole	daantaon
crearea	paglikha
crearea	paggawa
crearea	creation
crearea	gumagawa
crearea	ginagawa
ron	ron
arondismentul	arrondissement
sah	ahedres
sah	chess
sah	shah
sah	ahedres
sah	chess
sah	ahedres
sah	chess
argint	pilak
argint	silver
intra	magpasok
intra	ipasok
intra	magpasok
intra	ipasok
norvegia	norway
regina	regina
regina	queen
regina	reyna
regina	queen
regina	reyna
galerie	gallery
decis	nagpasya
decis	naisipang
decis	nagdesisyon
decis	napagdesisyunan
dnipropetrovsk	dnipropetrovsk
unitate	unity
unitate	pagkakaisa
unitate	yunit
unitate	unit
johann	johann
campania	campania
campania	kampanya
compus	binubuo
partid	partido
partid	party
partid	pagdiriwang
partid	pagtitipon
scop	layunin
moderne	makabagong
moderne	modern
moderne	modernong
moderne	makabago
descrie	describe
descrie	ilarawan
conditii	kondisyon
conditii	kundisyon
conditii	kondisyon
conditii	kundisyon
energie	enerhiya
schimbat	nagbago
schimbat	binago
schimbat	pinalitan
extrem	labis
extrem	grabe
extrem	grave
tratatul	tratado
tratatul	kasunduan
elvetia	switzerland
elvetia	switzerland
elvetia	switzerland
eveniment	pangyayari
eveniment	kaganapan
eveniment	event
ana	ana
aer	hangin
aer	himpapawid
standard	pamantayan
standard	karaniwang
standard	standard
miscarea	paggalaw
miscarea	kilusan
miscarea	paggalaw
miscarea	kilusan
miscarea	paggalaw
miscarea	kilusan
solid	solid
sezon	panahon
stadionul	stadium
studiile	araling
studiile	aral
anuntat	inihayag
anuntat	inanunsyo
anuntat	inihayag
anuntat	inanunsyo
cazuri	kaso
sine	sine
latina	latin
latina	latin
latina	latina
munte	bundok
edward	edward
descopera	tuklasin
descopera	tumuklas
descopera	matuklasan
descopera	natuklasan
descopera	tuklasin
descopera	tumuklas
descopera	matuklasan
descopera	natuklasan
conducator	ruler
conducator	lider
evenimentul	pangyayari
evenimentul	kaganapan
evenimentul	event
pozitie	posisyon
pozitie	opinyon
pozitie	posisyon
pozitie	opinyon
pozitie	posisyon
pozitie	opinyon
masa	lamesa
masa	mesa
masa	talahanayan
masa	table
masa	mass
masa	misa
masa	masa
masa	pagkain
masa	lamesa
masa	mesa
masa	talahanayan
masa	table
masa	mass
masa	misa
masa	masa
masa	pagkain
povestea	story
povestea	kuwento
povestea	kwento
spatiu	space
spatiu	kalawakan
spatiu	puwang
spatiu	espasyo
spatiu	space
spatiu	kalawakan
spatiu	puwang
spatiu	espasyo
spatiu	space
spatiu	kalawakan
spatiu	puwang
spatiu	espasyo
bas	bass
bas	bas
opt	walong
opt	otso
opt	walo
coreea	korea
interne	panloob
interne	internal
eugen	eugen
incearca	try
incearca	subukan
incearca	try
incearca	subukan
reprezentat	kinakatawan
parlamentului	parlyamento
teren	patlang
teren	field
teren	larangan
teren	lupain
teren	lupa
burgundia	borgonya
serbia	serbiya
marcat	minarkahan
canton	pancit
london	london
london	londres
utilizat	ginamit
utilizat	nagamit
utilizat	ginagamit
produce	gumawa
produce	makagawa
produce	magkaanak
produce	produces
france	pransiya
france	france
cult	kargo
cult	kulto
cult	pagsamba
otto	otto
control	kontrol
control	kontrolin
preot	pari
versiune	bersyon
versiune	bersiyon
facute	ginawa
cristian	cristian
lorena	lorena
lorena	lorraine
pastreaza	panatilihin
iosif	joseph
pyrénées	pyrénées
vrea	gustong
conditiile	kondisyon
conditiile	kundisyon
conditiile	kondisyon
conditiile	kundisyon
emil	emil
pictura	painting
pictura	pinta
pictura	painting
pictura	pinta
zilele	araw
prezentat	ipinapakita
prezentat	iharap
prezentat	iniharap
prezentat	isinumite
folosirea	paggamit
sala	sala
sala	gym
sala	gym
turcia	turkey
turcia	turkiya
animale	hayop
medicina	medisina
medicina	gamot
medicina	medisina
medicina	gamot
producator	producer
producator	tagagawa
producator	gumagawa
producator	producer
producator	tagagawa
producator	gumagawa
relativ	relatibong
vecine	kapwa
vecine	kapitbahay
vecine	neighbor
material	materyal
material	materyales
regiuni	rehiyon
basarabia	bessarabia
dolari	dolyar
inaltime	taas
inaltime	height
inaltime	taas
inaltime	height
inaltime	taas
inaltime	height
imaginea	larawan
imaginea	imahe
parlamentul	parlyamento
statutul	status
statutul	katayuan
umane	pantao
umane	tao
umane	makatao
umane	human
natural	likas
natural	natural
natural	natural
natural	naturally
planul	plano
planul	plan
planul	magplano
textul	text
textul	txt
textul	teksto
plecat	gone
plecat	mawala
medalia	medalya
medalia	medal
inregistrat	recorded
inregistrat	naitala
inregistrat	nakarehistro
inregistrat	nakarehistro
inregistrat	recorded
inregistrat	naitala
preluat	ikinuha
serial	serial
administrative	administrative
turci	turks
turci	turko
absolvit	nagtapos
münchen	munich
xiii	xiii
belgia	belgium
jack	jack
normandia	normandia
sora	sister
sora	ate
sora	sister
sora	ate
actiuni	namamahagi
actiuni	pagbabahagi
actiuni	aksyon
actiuni	aksiyon
autoritatile	kinauukulan
autoritatile	kinauukulan
vine	lumapit
name	pangalan
name	pong
raspuns	sagutin
raspuns	sagot
raspuns	sumagot
raspuns	reply
rezultate	resulta
camera	silid
camera	kuwarto
camera	kwarto
camera	silid
camera	kuwarto
camera	kwarto
anna	anna
discutii	talakayan
discutii	talakayan
discutii	talakayan
discutii	talakayan
poezie	tula
poezie	tulang
poezie	tula
poezie	poetry
economic	ekonomiya
economic	economic
economic	matipid
obiecte	bagay
acasa	tahanan
acasa	bahay
acasa	makauwi
acasa	tahanan
acasa	bahay
acasa	makauwi
budapesta	budapest
consilier	adviser
consilier	tagapayo
consilier	tagapayo
consilier	tagapayo
sfarsit	matatapos
sfarsit	katapusan
sfarsit	pagtatapos
sfarsit	tapusin
sfarsit	dulo
sfarsit	matatapos
sfarsit	katapusan
sfarsit	pagtatapos
sfarsit	tapusin
sfarsit	dulo
secolele	siglo
secolele	daantaon
secretar	sekretarya
secretar	kalihim
permis	pinahintulutan
permis	pinayagan
permis	pinapayagang
permis	pinapayagan
permis	pinahihintulutang
maxim	max
maxim	maxim
maxim	pinakamataas
danemarca	denmark
transport	transportasyon
transport	sasakyan
transport	transportasyon
transport	sasakyan
coasta	baybayin
coasta	tadyang
coasta	baybay
coasta	baybayin
mentionat	nabanggit
mentionat	binanggit
pavel	paul
pavel	pablo
pavel	pavel
lei	lei
lei	lions
exact	sakto
exact	eksaktong
cronica	talamak
studiu	aral
florin	barry
sociala	panlipunan
sociala	social
sociala	sosyal
sociala	panlipunan
sociala	social
sociala	sosyal
fier	bakal
fier	iron
nota	tala
nota	tandaan
nota	tala
nota	tandaan
mount	bundok
pian	piano
pastrat	iningatan
ucis	napatay
ucis	pinatay
directia	direction
directia	direksiyon
directia	direksyon
directia	direction
directia	direksiyon
directia	direksyon
stie	nakakaalam
stie	knows
stie	nakakaalam
stie	knows
comun	karaniwan
comun	karaniwang
marne	marne
soldati	sundalo
soldati	sundalo
soldati	sundalo
administrativa	administrative
miliarde	billion
miliarde	bilyon
miliarde	bilyon
modelul	model
stiu	alam
stiu	kilala
ortodoxe	ortodoksong
necesare	kinakailangan
necesare	kailangan
necesare	kinakailangan
comentariu	comment
king	king
king	hari
king	haring
actuala	current
actuala	kasalukuyan
actuala	kasalukuyang
varful	tip
pag	pag
viitor	kinabukasan
viitor	hinaharap
clar	burahin
clar	malinaw
tanar	bata
subiectul	sasailalim
subiectul	paksa
subiectul	subject
notabilitate	notability
bronz	tan
bronz	bronze
gabriel	gabriel
anton	anton
episcop	bishop
episcop	obispo
habsburg	habsburg
org	org
incheiat	nakumpleto
incheiat	natapos
incheiat	tinapos
incheiat	natapos
ultimele	huling
ultimele	huli
ultimele	last
ultimele	pinakabagong
ultimele	pinakabago
ultimele	pinakahuling
ultimele	pinakahuli
ultimele	latest
retras	retired
sofia	sofia
spatiul	space
spatiul	kalawakan
spatiul	puwang
spatiul	espasyo
spatiul	space
spatiul	kalawakan
spatiul	puwang
spatiul	espasyo
sediu	headquarters
river	ilog
records	records
records	talaan
introdus	nagpakilala
introdus	pinakilala
introdus	nagpasimula
introdus	ipinakilala
introdus	ipinasok
miscare	galaw
miscare	mosyon
miscare	gumagalaw
miscare	paggalaw
miscare	kilusan
miscare	paggalaw
miscare	kilusan
miscare	galaw
miscare	mosyon
miscare	gumagalaw
miscare	paggalaw
miscare	kilusan
industria	industriya
femeie	babae
femeie	babae
femeie	female
franz	franz
medic	physician
comandant	commander
barbati	kalalakihan
barbati	kalalakihan
utilizarea	paggamit
utilizarea	gamitin
tehnica	teknikal
tehnica	pamamaraan
tehnica	pamamaraan
documente	dokumentong
documente	documents
documente	dokumento
inclus	kasama
inclus	nasama
volum	volume
muntenegru	montenegro
max	max
meciuri	tumutugma
baia	banyo
arthur	arthur
corp	katawan
servicii	serbisyo
servicii	serbisyo
servicii	paglilingkod
colectia	koleksiyon
colectia	koleksyon
colectia	koleksiyon
colectia	koleksyon
lupte	fights
lupte	wrestling
victorie	manalo
victorie	tagumpay
scriitorilor	manunulat
prof	prof
walter	walter
venetia	venice
venetia	venezia
venetia	venice
venetia	venezia
venetia	venice
venetia	venezia
crestere	pagtaas
crestere	dagdagan
crestere	taasan
crestere	paglago
crestere	paglaki
crestere	paglago
crestere	paglaki
oradea	oradea
dacia	dacia
house	bahay
valign	valign
numara	count
teritoriu	teritoryo
speciale	espesyal
speciale	special
south	timog
debutat	debuted
inlocuit	pinagpalit
inlocuit	pinalitan
gehrels	gehrels
saptamani	linggo
saptamani	linggo
alias	alyas
marin	marin
marin	marine
albume	album
albume	albums
holmes	holmes
productia	produksyon
productia	production
css	css
oscar	oscar
conflict	pagsalungat
conflict	salungat
capul	head
capul	ulo
ivan	ivan
arheologic	archaeological
aparare	ipagtanggol
aparare	depensa
aparare	defense
aparare	pagtatanggol
aparare	ipagtanggol
aparare	depensa
aparare	defense
aparare	pagtatanggol
alexander	alejandro
alexander	alexander
sensul	meaning
sensul	kahulugan
urmator	kasunod
urmator	susunod
urmator	next
jocuri	games
revolutia	himagsikang
revolutia	rebolusyon
revolutia	himagsikang
revolutia	rebolusyon
smith	smith
categorii	kategorya
noapte	gabi
acces	access
matematica	matematika
matematica	math
matematica	matematika
matematica	math
specifice	tukoy
specifice	tiyak
specifice	partikular
groeneveld	groeneveld
primeste	makatanggap
primeste	matanggap
primeste	tumanggap
primeste	natatanggap
centrale	central
centrale	gitnang
lee	lee
afl	afl
povestiri	kuwento
scor	score
scor	iskor
red	pula
red	red
portugalia	portugal
wiki	wiki
vlad	vlad
guvern	pamahalaan
guvern	gobyerno
occidental	occidental
occidental	kanluranin
occidental	western
anglo	anglo
propus	iminungkahing
barcelona	barcelona
posibilitatea	posibilidad
adevarat	totoo
adevarat	true
adevarat	totoo
adevarat	true
austro	austro
midi	midi
realizarea	katuparan
copiii	pambata
google	google
studiul	aral
cuvant	salitang
cuvant	salita
cuvant	salitang
cuvant	salita
facuta	ginawa
armate	armies
dinamo	dinamo
constructii	konstruksiyon
constructii	construction
constructii	konstruksyon
constructii	konstruksiyon
constructii	construction
constructii	konstruksyon
refuzat	tinanggihan
refuzat	tumanggi
refuzat	tinanggihan
refuzat	tumanggi
oferit	inaalok
oferit	inalok
oferit	inaalay
independent	malayang
independent	independent
independent	malaya
terminat	tapos
sprijinul	suportahan
sprijinul	support
sprijinul	sumusuporta
sprijinul	suporta
sprijinul	sumuporta
sprijinul	sinusuportahan
ali	ali
moderna	makabagong
moderna	modern
moderna	modernong
moderna	makabago
moderna	makabagong
moderna	modern
moderna	modernong
moderna	makabago
calificat	kwalipikado
sydney	sydney
puternica	malakas
puternica	strong
puternica	malakas
puternica	strong
puternica	powerful
puternica	makapangyarihang
foto	itrato
foto	larawan
foto	litrato
foto	litratong
ridicata	binuhay
ridicata	itataas
ridicata	itinaas
ridicata	nakataas
ridicata	nakuha
jan	jan
xii	xii
scorul	score
scorul	iskor
bazat	batay
relatii	kaugnayan
relatii	relasyon
relatii	ugnayang
relatii	ugnayan
relatii	relasyon
relatii	kaugnayan
relatii	relasyon
relatii	ugnayang
relatii	ugnayan
relatii	relasyon
fifa	fifa
north	north
north	hilagang
north	hilaga
ordine	order
ordine	orders
democrat	democratic
democrat	demokratikong
democrat	demokratiko
html	html
italiana	italian
italiana	italyano
italiana	italian
italiana	italyano
elisabeta	elizabeth
elisabeta	elisabeth
popa	popa
popa	pari
trait	nanirahan
trait	tumira
trait	nanirahan
trait	tumira
pro	pro
pro	pros
milano	milan
milano	milano
partial	bahagyang
partial	partial
partial	bahagyang
partial	bahagyang
forta	puwersa
forta	puwersa
forta	lakas
forta	tibay
forta	puwersa
modern	makabagong
modern	modern
modern	modernong
modern	makabago
larga	malapad
critic	kritiko
critic	kritikal
programul	program
programul	programa
programul	iskedyul
programul	schedule
formatul	format
asociatia	association
asociatia	association
personaje	character
personaje	characters
trupa	banda
trupa	banda
trupa	tropa
inalta	high
inalta	mataas
inalta	tangkad
inalta	matangkad
inalta	high
inalta	mataas
inalta	tangkad
inalta	matangkad
formarea	formation
disc	disc
disc	disk
iulia	julia
participa	lumahok
participa	sumali
participa	lumahok
participa	sumali
activitati	gawain
activitati	aktibidades
activitati	gawain
activitati	aktibidades
suferit	nagdusa
print	prinsipe
print	prince
print	prinsipe
print	prince
print	prinsipe
print	prince
champagne	champagne
eric	eric
influenta	impluwensiya
influenta	impluwensya
influenta	impluwensiya
influenta	impluwensya
influenta	impluwensiya
influenta	impluwensya
air	hangin
air	himpapawid
dunarii	danubio
comerciale	pangkalakal
comerciale	commercial
comerciale	komersyal
comerciale	komersiyal
autonoma	autonomous
autonoma	awtonomong
autonoma	sosyalistikong
invins	natalo
invins	bagsak
invins	natalo
invins	bagsak
marius	marius
premiu	prize
premiu	premyo
premiu	award
mark	mark
educatie	edukasyon
educatie	edukasyon
coa	coa
recunoscut	nakakilala
recunoscut	kinikilalang
recunoscut	nakilalang
recunoscut	kinikilala
recunoscut	nakilala
asezare	settlement
dimensiuni	sukat
activ	active
activ	aktibong
activ	aktibo
hans	hans
grad	grade
grad	grad
grad	degree
grad	antas
grad	rank
grad	ranggo
interviu	interview
interviu	panayam
interviu	pakikipanayam
simon	simon
tratat	ginagamot
tratat	itinuring
tratat	tratuhin
tratat	tratado
tratat	kasunduan
maxima	pinakamataas
maxima	pinakamataas
sisteme	systems
sisteme	sistema
arbitru	referee
jocul	game
jocul	laro
incredere	tiwala
incredere	kagitingan
incredere	magtiwala
incredere	pinagkakatiwalaan
incredere	tiwala
incredere	trust
incredere	tiwala
incredere	kagitingan
incredere	magtiwala
incredere	pinagkakatiwalaan
incredere	tiwala
incredere	trust
carl	carl
cantec	awitin
cantec	kanta
cantec	awit
cantec	awitin
cantec	kanta
cantec	awit
ajutor	tulong
ajutor	tulungan
titular	hawak
titular	panghawakan
titular	holder
foc	fire
foc	sunog
foc	apoy
lege	batas
curent	current
curent	kasalukuyan
curent	kasalukuyang
exterior	panlabas
exterior	panlabas
catedrala	katedral
catedrala	katedral
starea	status
starea	katayuan
maghiar	hungarian
frank	frank
inchisoare	kulungan
inchisoare	bilangguan
inchisoare	bilangguan
scriitori	manunulat
tinut	iningatan
tinut	hinawakan
tinut	gaganapin
grand	grand
ilie	elijah
ilie	elias
britanica	british
hitler	hitler
sectiunea	section
sectiunea	seksyon
sectiunea	seksiyon
sectiunea	section
sectiunea	seksyon
sectiunea	seksiyon
sterge	tanggalin
sterge	burahin
sterge	delete
sterge	tanggalin
sterge	burahin
sterge	delete
premiera	pangunahin
