anita	anita
kőolaj	petrolul
kőolaj	petrol
spin	invarte
spin	rotire
spin	spin
hallottam	auzit
hasonlóképpen	similar
hálózatok	retele
hálózatok	retele
krónikus	cronica
krónikus	cronic
krónikus	cronice
rajza	desenul
rajza	desen
rajza	desenez
mónika	monica
logikus	logica
logikus	logic
utasítások	instructiunile
utasítások	instructiuni
utasítások	instructiuni
kertészeti	horticultura
kertészeti	gradinarit
hasi	abdominale
hasi	abdominal
hasi	abdominala
jürgen	jürgen
jürgen	jurgen
vád	acuzatii
vád	acuzare
vád	acuzarea
végrehajtása	implementeaza
végrehajtása	implementeze
lábai	picioarele
lábai	picioare
ellenálló	rezistente
ellenálló	rezistent
ellenálló	rezistenta
ellenálló	rezistenta
ellenálló	rezistenta
ellenálló	rezistenta
lucy	lucy
liter	litru
liter	litru
liter	litri
műhelyek	ateliere
műhelyek	atelierele
dylan	dylan
derek	derek
suzuki	suzuki
camp	tabara
camp	camp
camp	tabara
camp	lagar
camp	tabara
dublin	dublin
kontinensen	continentul
kontinensen	continent
britney	britney
eltávolítása	indepartarea
eltávolítása	elimina
eltávolítása	scoate
eltávolítása	indepartare
eltávolítása	indepartarea
nyíló	inflorit
kritikát	critica
kritikát	critici
kritikát	critica
kritikát	criticile
kritikát	critica
merőleges	perpendiculare
merőleges	perpendicular
kenyér	paine
kenyér	paine
kenyér	painea
sütő	aragaz
sütő	soba
sütő	soba
sütő	cuptor
sütő	cuptorul
kinga	regele
kinga	king
kinga	rege
kinga	kinga
démon	demonul
démon	demon
karen	karen
vista	vista
tulajdon	proprietate
tulajdon	proprietatea
marokkói	marocan
hódító	cuceritorul
hódító	cuceritor
lábát	picioarele
lábát	picioare
lábát	picior
lábát	piciorul
amanda	amanda
cleveland	cleveland
folytatás	relua
folytatás	reia
folytatás	continuarea
folytatás	continuare
folytatás	continuare
folytatás	continuarea
folytatás	continuand
folytatás	continuam
folytatás	continuam
folytatás	continuati
folytatás	continua
folytatás	continua
folytatás	continuat
hittem	crezut
hittem	gandit
hittem	crezut
fasiszta	fascist
célokat	obiectivele
célokat	goluri
célokat	obiective
végrehajtani	executa
végrehajtani	implementeaza
végrehajtani	implementeze
villamosok	tramvaie
gregory	grigore
gregory	gregory
dominikai	dominicana
dominikai	dominica
kocka	tocilar
kocka	cubul
kocka	cub
kocka	tocilar
kocka	zaruri
örülök	placerea
örülök	placere
örülök	placerea
örülök	placere
tárgyalás	negocieri
tárgyalás	negocierea
tárgyalás	negociere
tárgyalás	proces
tárgyalás	procesul
befejezetlen	neterminat
befejezetlen	neterminate
befejezetlen	neterminata
befejezetlen	incompleta
befejezetlen	incomplet
befejezetlen	incomplete
lemond	demisioneze
lemond	demisioneaza
optimális	optim
optimális	optima
optimális	optime
optimális	optim
optimális	optima
optimális	optime
februárban	februarie
detroit	detroit
intézkedések	masuri
intézkedések	masurile
intézkedések	masuri
intézkedések	actiunile
intézkedések	actiuni
konfliktusok	conflictele
konfliktusok	conflicte
konfliktusok	conflictul
konfliktusok	conflicte
konfliktusok	conflict
szörny	monstrul
szörny	monster
szörny	monstru
adriai	adriatica
eindhoven	eindhoven
fehérje	proteinele
fehérje	proteine
fehérje	proteina
fehérje	proteina
fehérje	proteinele
fehérje	proteine
eltérések	abaterile
eltérések	abateri
eltérések	diferente
eltérések	diferente
eltérések	diferentele
vitákat	dezbateri
vitákat	dezbaterile
perzsák	persani
könyvtárak	biblioteci
könyvtárak	directoare
ókor	antichitate
springer	springer
haut	haut
részecske	particule
részecske	particulele
részecske	particule
részecske	particula
részecske	particula
elismerés	aprecierea
elismerés	apreciere
elismerés	recunoasterea
elismerés	recunoastere
elismerés	recunoastere
szabályozó	regulator
molekula	moleculare
molekula	molecular
molekula	moleculara
molekula	molecula
elegáns	elegant
elegáns	eleganta
elegáns	sic
elegáns	chic
cáceres	cáceres
vegas	vegas
everton	everton
donna	donna
abd	abd
bekezdés	paragraf
bekezdés	paragraful
bekezdés	paragrafe
nyilas	sagetator
természetfeletti	supranatural
természetfeletti	supernatural
természetfeletti	supranaturale
rocky	rocky
intelligencia	inteligenta
megfogalmazott	formulata
megfogalmazott	formulate
megfogalmazott	formulat
fan	ventilator
fan	fana
fan	fana
fan	fan
fogak	dinti
vizsgálati	test
vizsgálati	testul
vizsgálati	incercarea
vizsgálati	incercare
vizsgálati	testare
vizsgálati	testare
vizsgálati	testarea
éghajlati	climatica
éghajlati	climatice
rákok	crabi
rákok	crabii
rákok	raci
rákok	crustacee
vaszilij	vasili
fertőző	contagioasa
fertőző	contagios
fertőző	contagioase
képregények	comics
fertőzött	infectat
fertőzött	infectata
fertőzött	infectate
fertőzött	contaminata
fertőzött	contaminat
fertőzött	contaminate
css	css
blackburn	blackburn
mondatok	frazele
mondatok	fraze
mondatok	expresii
naruto	naruto
brescia	brescia
baltimore	baltimore
ming	ming
kertek	gradini
kertek	gradinile
kertek	gardens
tizenhét	seventeen
zavart	confuzia
zavart	confuzie
zavart	confuzii
zavart	deranjat
zavart	derutat
zavart	confuzi
zavart	confuz
zavart	confuza
molekulák	molecule
molekulák	moleculele
csillagászat	astronomie
svédek	suedezi
jin	jin
technológiák	tehnologiile
technológiák	tehnologii
iratok	documente
iratok	documentele
wimbledon	wimbledon
jesse	jesse
kedvezőtlen	nefavorabile
kedvezőtlen	nefavorabil
kedvezőtlen	nefavorabil
kedvezőtlen	nefavorabile
évtizedben	decada
évtizedben	deceniu
illő	amenajare
illő	montarea
politikailag	politic
lovasság	cavalerie
lovasság	cavaleria
vtk	vtk
tölteni	cheltuie
platón	platon
tőke	participatii
tőke	capitala
tőke	capitala
tőke	capital
csatolt	atasat
csatolt	atasate
csatolt	atasat
steel	steel
steel	otel
steel	otel
hardcore	hardcore
kanári	canari
kanári	canare
kanári	canar
mason	mason
case	case
case	caz
case	cazul
edwin	edwin
méhek	albinele
méhek	albinelor
méhek	albine
kőszeg	kőszeg
eklektikus	eclectic
viva	viva
aux	aux
jeremy	jeremy
tárolt	stocata
tárolt	depozitat
tárolt	stocat
tárolt	stocate
tárolt	depozitate
elengedhetetlen	indispensabil
elengedhetetlen	indispensabila
elengedhetetlen	indispensabile
elengedhetetlen	esentiala
elengedhetetlen	esentiale
elengedhetetlen	esential
elengedhetetlen	esential
termés	recolte
termés	culturile
termés	culturi
termés	recoltare
termés	recolta
termés	recolta
termés	decupare
termés	recolta
termés	recolta
christie	christie
kertben	gradina
kertben	gradina
kertben	gradina
alfaj	subspecii
fordulat	twist
fordulat	rasucire
akkumulátorok	acumulatori
akkumulátorok	bateriile
akkumulátorok	baterii
jelzés	semnal
jelzés	semnalizeaza
jelzés	semnalul
jelzés	semnalizare
találkozás	intalnire
találkozás	intalnirea
találkozás	intalnire
műszerek	instrumentele
műszerek	instrumente
fogoly	prizonierul
fogoly	prizonier
fogoly	captivi
fogoly	captive
fogoly	captiva
fogoly	captiv
kiszolgáló	serverul
kiszolgáló	server
líbiai	libian
kecske	capra
kecske	capra
kecske	caprine
kecske	caprele
kecske	capre
freud	freud
antwerpen	antwerp
programozás	programare
programozás	programarea
napoli	neapole
napoli	napoli
gondok	necazurile
gondok	necazuri
gondok	problemele
gondok	probleme
huber	huber
etikai	etice
etikai	etica
etikai	etic
etikai	etica
etikai	etica
keringési	circulator
mccartney	mccartney
zongorista	pianist
sötétség	intunericul
sötétség	intuneric
sötétség	intuneric
foster	foster
búr	boer
rns	arn
enrique	enrique
festmények	tablouri
festmények	picturi
dom	dom
tartása	pastrarea
ideológiai	ideologice
duncan	duncan
amphibia	amphibia
hansen	hansen
guido	guido
fiat	fiat
nyújtó	furnizand
ügyes	inteligent
szegények	saracul
szegények	saraci
szegények	saraca
berkeley	berkeley
végzetes	fatale
végzetes	fatal
végzetes	fatala
végzetes	fatala
email	email
tüzérség	artileria
tüzérség	artilerie
megerősítve	confirmate
megerősítve	confirmata
megerősítve	confirmat
megerősítve	afirmativ
megerősítve	confirmand
megerősítve	confirma
megerősítve	confirma
megerősítve	confirmare
megerősítve	confirm
bűncselekmények	infractiuni
bűncselekmények	infractiuni
bűncselekmények	delicte
bűncselekmények	infractiuni
bűncselekmények	crime
bűncselekmények	crima
bűncselekmények	crima
bűncselekmények	criminalitate
zoológus	zoolog
térképek	harti
térképek	harti
térképek	diagrame
térképek	grafice
zeusz	zeus
curtis	curtis
lőszer	munitie
lőszer	munitie
phillips	philips
phillips	phillips
jelentések	raportare
jelentések	raportarea
jelentések	raportez
jelentések	rapoarte
jelentések	rapoartele
zászlók	bannere
zászlók	steaguri
zászlók	steagurile
megszálló	ocupand
megszálló	invadatoare
rajzolt	trasa
rajzolt	atras
rajzolt	desenat
rajzolt	trase
rajzolt	desenata
rajzolt	drew
elkészítése	pregatiri
elkészítése	preparat
elkészítése	pregatire
elkészítése	pregatire
elkészítése	pregatirea
főnix	phoenix
grey	grey
grey	gri
michelangelo	michelangelo
forever	forever
értelmezés	interpretarea
értelmezés	interpretare
liu	liu
tisztek	ofiterii
tisztek	ofiteri
tisztek	ofiteri
osztva	impartit
osztva	divizat
osztva	divizata
érme	monede
érme	monezi
érme	monedele
érme	monede
érme	moneda
érme	moneda
antonius	antony
antonius	antoniu
protokoll	protocol
protokoll	protocolul
hallott	auzit
sajnálom	scuze
asztalos	carpenter
asztalos	tamplar
asztalos	tamplarie
mérési	masurare
mérési	masurarea
névleges	evaluat
névleges	nominala
névleges	nominal
névleges	nominala
elnöksége	presedintia
szabályzat	regulile
szabályzat	reguli
szabályzat	norme
szabályzat	reglementarile
szabályzat	reglementari
szabályzat	regulamentele
szabályzat	regulamente
szabályzat	politica
szabályzat	politica
fájlok	fisiere
fájlok	fisiere
fájlok	dosare
ardennes	ardennes
harag	furia
harag	mania
harag	furie
harag	manie
harag	mania
harag	manie
harag	furia
harag	furie
morrison	morrison
hullámok	valuri
hullámok	valurile
jogszabály	law
jogszabály	lege
jogszabály	legea
jogszabály	legislatia
jogszabály	legislatie
mérték	rata
mérték	rata
mérték	masurata
mérték	masurate
mérték	masurat
mérték	masura
mérték	masura
mérték	masoara
mérték	masura
romlott	putreda
romlott	putrezit
romlott	putred
romlott	deteriorata
primitív	primitiv
primitív	primitiva
primitív	primitive
primitív	primitivi
elvek	principiile
elvek	principii
tengerpart	litoral
tengerpart	plaja
tengerpart	plaja
tengerpart	beach
tengerpart	plajele
tengerpart	plaje
tengerpart	coasta
tengerpart	coasta
tengerpart	coast
műszer	instrument
műszer	instrumentul
műszer	aparate
műszer	aparat
villeneuve	villeneuve
üresen	gol
üresen	goale
üresen	goala
üresen	goala
szervez	organizeaza
szervez	organizeaza
izom	muschi
izom	muschii
izom	muschi
izom	muschi
izom	musculare
bizonyított	dovedit
bizonyított	dovedite
bizonyított	dovedita
bizonyított	demonstrate
bizonyított	dovedit
bizonyított	demonstrat
képzési	antrenamente
képzési	antrenament
képzési	pregatire
képzési	formare
ismételt	repetat
ismételt	repetata
ismételt	repetate
párbeszéd	dialogul
párbeszéd	dialog
párbeszéd	dialoguri
veszett	rabie
veszett	turbat
líbia	libian
líbia	libiei
líbia	libia
emlékezett	amintit
fázis	faza
fázis	faza
hills	dealurile
hills	hills
hills	coline
hills	dealuri
fedezett	acoperit
fedezett	acoperita
fedezett	acoperite
gran	gran
zsoldos	mercenar
rossini	rossini
kiegészítés	suplimentul
kiegészítés	supliment
kiegészítés	completare
kiegészítés	suplimentar
reggae	reggae
égő	arzator
égő	ard
égő	ardere
égő	arzand
címeket	titluri
címeket	titlurile
keverés	amestecarea
keverés	amestecare
keverés	agitare
amsterdam	amsterdam
nigel	nigel
louvre	luvru
választható	optional
közvetett	indirect
közvetett	indirecta
közvetett	indirecte
elme	minte
elme	mintea
sugárzott	radiata
büszke	mandra
büszke	mandra
büszke	mandra
büszke	mandru
büszke	mandru
mia	mia
orleans	orleans
dinoszaurusz	dinozaur
xxx	xxx
kambodzsa	cambodgia
teljesíteni	indeplini
yonne	yonne
kifejtett	exprimat
kifejtett	exprimata
kifejtett	exprimate
bristol	bristol
gyümölcsök	fructul
gyümölcsök	fructe
gyümölcsök	fructele
gyümölcsök	fruct
gyümölcsök	fructe
gyümölcsök	fructele
gyárban	fabrica
gyárban	fabrica
bretagne	bretagne
moss	muschi
moss	moss
énekelni	canta
énekelni	canta
énekelni	canta
énekelni	canto
énekelni	cantand
énekelni	cantand
anders	anders
téglalap	dreptunghi
téglalap	dreptunghiulara
szigetcsoport	arhipelag
szigetcsoport	arhipelagul
líra	lira
feleségek	gospodinele
feleségek	casnice
feleségek	neveste
feleségek	sotii
feleségek	nevestele
böngésző	navigator
böngésző	browserul
böngésző	browser
olvasott	citire
olvasott	citeste
olvasott	citeste
bolton	bolton
milton	milton
napokon	zilele
napokon	zile
nagyok	mare
nagyok	mari
nagyok	big
zimbabwe	zimbabwe
csupasz	goale
garcia	garcia
repül	fly
repül	zboara
repül	musca
repül	zboara
repül	zbor
repül	zburand
repül	zbor
sullivan	sullivan
airways	airways
érzelmek	emotie
érzelmek	emotii
érzelmek	emotii
érzelmek	sentimente
érzelmek	sentimentele
galaxy	galaxie
galaxy	galaxia
galaxy	galaxy
jung	jung
dallam	melody
dallam	melodia
dallam	melodie
dallam	melodie
helyzetű	defavorizate
helyzetű	dezavantajate
kívánok	dorind
sandra	sandra
sebész	chirurg
sebész	chirurgul
sebész	chirurgi
sebész	chirurgii
folyami	rau
folyami	raul
folyami	river
nyilatkozat	disclaimer
nyilatkozat	declaratie
nyilatkozat	declaratia
nyilatkozat	declaratie
nyilatkozat	declaratia
málna	zmeura
málna	zmeura
algériai	algerian
regina	regina
simone	simone
gyermekkori	copilarie
gyermekkori	copilarie
gyermekkori	copilaria
gyermekkori	copilaria
richards	richards
koronázás	incoronare
koronázás	incoronarea
pozíciók	pozitii
pozíciók	pozitii
pozíciók	pozitiile
órák	ore
órák	orele
órák	ceasuri
órák	clasele
órák	clase
órák	cursuri
órák	ceasuri
tár	clip
tár	revista
tár	revista
marion	marion
taxon	taxon
tizennyolc	optsprezece
tizennyolc	eighteen
lev	lev
christina	christina
helmut	helmut
említ	mentioneaza
nathan	nathan
nero	nero
szabadalmi	brevet
szabadalmi	brevetul
fenntartott	rezervata
fenntartott	rezervat
fenntartott	rezervate
museo	museo
toledo	toledo
petri	petri
operatív	operationala
operatív	operationale
operatív	operational
tévedés	greseala
tévedés	greseala
tévedés	eroare
claudia	claudia
ágak	ramuri
ágak	crengi
ágak	sucursale
ágak	ramurile
bern	berna
bern	bern
gard	gard
klubok	cluburile
klubok	cluburi
braun	braun
aude	aude
övezet	zona
övezet	zona
megújult	reinnoit
megújult	reinnoite
megújult	reinnoita
megmenteni	salveaza
megmenteni	salvati
megmenteni	salveaza
megmenteni	economisire
megmenteni	salvarea
kivételek	exceptii
kivételek	exceptie
kivételek	exceptie
kivételek	scutirile
kivételek	exceptii
kivételek	scutiri
kivételek	derogari
rajongó	ventilator
rajongó	fana
rajongó	fana
rajongó	fan
hozzáférhető	accesibile
hozzáférhető	accesibil
hozzáférhető	accesibila
válaszokat	raspunsuri
válaszokat	raspunsurile
válaszokat	raspunsuri
válaszokat	raspunsuri
válaszokat	raspunsurile
fogyasztása	consumul
fogyasztása	consum
fogyasztása	consumului
értékelés	evaluarea
értékelés	evaluare
értékelés	evaluarea
értékelés	evaluare
értékelés	evaluarea
értékelés	evaluare
jeleket	semnale
jeleket	semnalele
küldeni	trimite
hódítás	cucerire
hódítás	cucerirea
hódítás	cuceriri
iskolákban	scoli
iskolákban	scoli
állatkert	zoo
csökkenteni	reduce
günther	gunther
chase	urmarire
chase	chase
szenegál	senegal
metropolitan	metropolitana
metropolitan	metropolitan
időbeli	temporal
időbeli	temporala
figyelt	urmarit
figyelt	urmarita
figyelt	privit
figyelt	supravegheata
judo	judo
díszlet	seturi
duke	duce
duke	ducele
duke	duke
ellátás	proviziile
ellátás	provizii
ellátás	furnizare
ellátás	aprovizionare
gedeon	gideon
ruhát	haine
ruhát	hainele
rákos	canceroase
rákos	cancerul
rákos	cancer
alabama	alabama
majom	maimuta
majom	maimuta
majom	maimuta
kasztília	castilia
teatro	teatro
merész	indrazneala
josh	josh
dohány	tutun
dohány	tutunul
elkészített	pregatit
elkészített	pregatita
elkészített	preparat
elkészített	preparate
megszökött	evadat
nbc	nbc
lemondását	demisia
lemondását	demisie
üstökös	cometa
üstökös	cometa
univerzális	universala
univerzális	universal
univerzális	universale
platina	platina
powell	powell
teher	povara
teher	povara
fegyverzet	armamentul
fegyverzet	armament
fegyverzet	armament
csökkentette	coborat
nyitó	deschiderea
nyitó	deschidere
nyitó	deschid
szerencse	fortune
szerencse	avere
szerencse	norocoasa
szerencse	norocos
szerencse	norocul
termékeket	produse
termékeket	produsele
sokoldalú	versatil
szalag	banda
szalag	banda
szalag	caseta
szalag	panglica
szalag	panglica
szalag	benzi
vágás	taiere
vágás	taie
vágás	taiat
vágás	montajul
vágás	editare
vágás	editarea
vágás	macel
vágás	sacrificare
vágás	taieturi
testek	organisme
testek	corpuri
testek	trupuri
testek	cadavre
őrmester	sergent
őrmester	sarge
őrmester	sergent
qui	qui
manhattan	manhattan
tisztviselő	administrator
tisztviselő	administratorul
tisztviselő	oficial
tisztviselő	oficiale
tisztviselő	oficiala
tisztviselő	oficiala
vancouver	vancouver
állatorvos	veterinar
állatorvos	veterinar
állatorvos	veterinare
állatorvos	veterinara
állatorvos	veterinar
szabályozása	reglementa
szabályozása	reglementeze
szabályozása	reglementeaza
szabályozása	reglementarea
brüsszelben	bruxelles
gátolja	inhiba
eugene	eugene
konstantinápoly	constantinopol
prof	prof
fogadó	gazda
fogadó	gazda
fogadó	inn
fogadó	hanul
fogadó	receptor
fogadó	receptorul
apostolok	apostoli
szándékos	intentionat
szándékos	deliberata
szándékos	deliberat
hívő	credincios
kezdetleges	rudimentar
abdul	abdul
app	app
app	aplicatia
app	aplicatie
íze	gust
íze	gusturi
íze	gusta
íze	gustul
íze	gusta
íze	gusturi
íze	gusturile
túlélő	supravietuitori
túlélő	survivor
graf	graf
tengerparton	litoral
tengerparton	plaja
tengerparton	plaja
tengerparton	beach
kristályos	cristalul
kristályos	cristal
kristályos	cristale
kristályos	crystal
kristályos	cristalina
xavier	xavier
csúnya	urat
csúnya	urat
csúnya	urata
csúnya	urata
viszonylagos	ruda
viszonylagos	relativ
viszonylagos	ruda
viszonylagos	relative
viszonylagos	relativa
oregon	oregon
sztár	stea
sztár	star
sztár	vedeta
sztár	steaua
silvio	silvio
egyensúly	echilibru
egyensúly	balanta
egyensúly	balans
egyensúly	sold
egyensúly	soldul
xxii	xxii
orlando	orlando
june	june
june	iunie
bernhard	bernhard
jevgenyij	yevgeny
díszítették	impodobit
megegyezés	decontarea
megegyezés	decontare
megegyezés	asezare
megegyezés	acordul
megegyezés	acord
megegyezés	aranjamentul
megegyezés	aranjament
felépített	construite
felépített	construita
felépített	construit
felépített	construita
összefüggés	context
összefüggés	contextul
barcelonai	barcelona
igazolja	justifica
igazolja	justifica
vándor	hoinar
ingatlan	proprietate
ingatlan	proprietatea
ital	bautura
ital	bea
ital	bautura
ital	bauturile
ital	bauturi
ital	bauturi
szemek	ochii
szemek	ochi
szemek	boabe
sovány	skinny
sovány	slab
sovány	slabanog
sovány	subtire
sovány	subtire
erődítmény	fortificare
erődítmény	fortificatii
ciudad	ciudad
krónikák	cronici
krónikák	cronicile
hajóval	nava
hajóval	nava
hajóval	vapor
hajóval	corabie
szintetikus	sintetice
szintetikus	sintetic
szintetikus	sintetica
szintetikus	synth
lezuhant	prabusit
kézikönyv	manuala
kézikönyv	manual
kézikönyv	manualul
megkötött	incheiate
raf	raf
tizenkettedik	twelfth
dio	dio
ügynökség	agentia
ügynökség	agentie
ügynökség	agentie
ügynökség	agentia
tobago	tobago
uralta	dominat
uralta	dominata
átírni	rescrie
átírni	rescriu
adler	adler
gmbh	gmbh
jet	jet
zen	zen
bika	taur
bika	taurul
bika	bull
szatirikus	satiric
hangos	tare
hangos	zgomotoasa
hangos	zgomotos
mono	mono
lars	lars
polo	polo
tank	tank
tank	rezervor
tank	tanc
tao	tao
teremt	creeaza
érzés	senzatie
érzés	sentimentul
érzés	sentiment
érzés	simt
deutsch	deutsch
pillanat	moment
pillanat	momentul
ártatlan	nevinovat
ártatlan	inocent
ártatlan	nevinovata
ártatlan	inocenta
nickelodeon	nickelodeon
vigyázz	ceas
kaiser	kaiser
piquet	piquet
tanul	studiez
tanul	studiind
tanul	invatare
tanul	invata
tanul	afla
tanul	invata
ghz	ghz
incidens	incident
incidens	incidente
incidens	incidentul
incidens	incidentele
incidens	incidente
díszítő	ornamentale
nicolae	nicolae
butler	butler
butler	majordom
butler	majordomul
butler	valet
dale	dale
roosevelt	fdr
roosevelt	roosevelt
kézműves	artizan
kézműves	meserii
obszervatórium	observator
obszervatórium	observatorul
michele	michele
föderáció	federatiei
föderáció	federatia
föderáció	federatia
chen	chen
enzim	enzime
enzim	enzimele
enzim	enzime
enzim	enzima
enzim	enzima
mansell	mansell
robbant	explodat
halvány	palid
halvány	palida
tárgyalt	negociat
tárgyalt	negociate
táplálék	mancare
táplálék	mancare
táplálék	alimentare
táplálék	alimente
táplálék	hrana
funkciók	functiile
funkciók	functii
funkciók	functionalitate
funkciók	caracteristici
funkciók	trasaturi
promóciós	promo
promóciós	promovare
promóciós	promovarea
palmer	palmer
edzés	antrenament
edzés	practici
edzés	exerseaza
edzés	practica
edzés	practica
edzés	antrenamente
edzés	antrenament
edzés	pregatire
edzés	formare
fuvola	flautul
fuvola	flaut
melinda	melinda
zita	zita
mássalhangzó	consoana
próba	test
próba	testul
próba	incercarea
próba	incercare
próba	testare
próba	testare
próba	testarea
win	castiga
win	victorie
win	castiga
hangokat	zgomote
hangokat	voci
hangokat	vocile
fellini	fellini
fokozatos	treptat
fokozatos	treptata
fokozatos	progresive
fokozatos	progresiva
fokozatos	progresiv
angela	angela
öröm	joy
öröm	bucurie
öröm	veselie
öröm	bucuria
öröm	placerea
öröm	placere
öröm	placerea
öröm	placere
madridi	madrid
faji	rasiala
faji	rasial
faji	rasiale
texasi	texan
texasi	texas
texasi	texasul
összecsapás	clash
összecsapás	ciocnire
összecsapás	confruntare
összecsapás	confruntarea
összecsapás	smackdown
közzétett	postata
közzétett	postat
közzétett	publicate
közzétett	publicat
közzétett	publicata
gyakorlatok	exercitii
gyakorlatok	exercitii
gyakorlatok	practicile
gyakorlatok	practicilor
gyakorlatok	practici
kozák	cazac
reformok	reformei
reformok	reforma
reformok	reforma
reformok	reforme
reformok	reformele
társult	asociate
társult	asociat
társult	asociata
társult	asociat
társult	asociaza
társult	asociata
folt	pata
folt	pata
folt	spot
folt	plasture
folt	petic
folt	patch
diamond	diamond
diamond	diamantul
diamond	diamant
dízel	motorina
dízel	motorina
dízel	diesel
audio	audio
hunok	huni
termelő	productiv
termelő	productiva
termelő	cultivator
termelő	producator
termelő	producator
facto	facto
chapman	chapman
millennium	mileniu
millennium	millennium
millennium	mileniului
bosszú	razbunarea
bosszú	razbunare
bosszú	razbunare
bosszú	razbunarea
bosszú	razbunare
bosszú	razbunare
cicero	cicero
tisztelet	respectul
tisztelet	respect
tisztelet	respectuos
emírségek	emiratele
terror	teroare
terror	teroarea
betöltötte	umplute
betöltötte	umplut
burkina	burkina
irma	irma
galériában	galerie
galériában	galeria
közvetítő	broker
közvetítő	intermediar
közvetítő	intermediarul
közvetítő	mediator
trófea	trofeu
trófea	trofeul
terápiás	terapeutice
terápiás	terapeutica
terápiás	terapeutic
miranda	miranda
hülye	prost
hülye	stupid
fejes	antet
örökké	forever
kukorica	porumb
kukorica	porumb
damon	damon
tulajdonosai	proprietarii
tulajdonosai	proprietari
tulajdonosai	proprietarilor
tesztek	incercari
tesztek	teste
tesztek	testele
szerelvény	train
szerelvény	trenul
szerelvény	tren
szerelvény	adunare
szerelvény	asamblare
szerelvény	adunarea
domain	domeniu
domain	domeniul
helena	helena
nagykövet	ambasadorul
nagykövet	ambasador
reakciók	reactiile
reakciók	reactii
reakciók	reactii
reakciók	reactie
reakciók	reactia
reakciók	reactie
reakciók	reactie
rövidített	scurtat
rövidített	abreviat
elsüllyedt	scufundate
elsüllyedt	scufundat
elsüllyedt	scufundata
elsüllyedt	scufundat
elsüllyedt	scufundata
sátán	satan
sátán	satana
bejegyzett	inregistrate
bejegyzett	inregistrata
bejegyzett	inregistrat
bejegyzett	inregistrat
alany	subiect
alany	subiectul
asztali	tabelul
asztali	masa
asztali	masa
asztali	tabel
asztali	birou
asztali	desktop
káosz	haosul
káosz	haos
hyde	hyde
meggyőzni	convinge
meggyőzni	convinge
hajnalban	dawn
hajnalban	zorii
hajnalban	zori
őszinte	sincere
őszinte	sincer
őszinte	autentic
őszinte	veritabil
őszinte	autentica
őszinte	onest
őszinte	sincer
őszinte	cinstit
meteor	meteoritul
meteor	meteorit
meteor	meteorit
crassus	crassus
doki	doc
szertartás	ceremonia
szertartás	ceremonie
szertartás	rit
szertartás	ritual
szertartás	ritualul
szertartás	ritual
fájdalmas	dureros
fájdalmas	dureroase
fájdalmas	dureroasa
színtelen	incolor
színtelen	incolora
lantos	lantos
tisztázott	clarificat
tisztázott	clarificate
alkalmanként	ocazionale
alkalmanként	ocazional
alkalmanként	ocazional
menekülés	evadare
menekülés	evadarea
menekülés	evadare
suárez	suárez
rev	rev
elvis	elvis
befolyás	influenta
befolyás	influenta
befolyás	influenta
számol	numararea
számol	numarare
számol	bazez
trió	trio
javítás	reparatii
javítás	reparare
javítás	repara
javítás	repararea
javítás	reparatii
javítás	corectie
javítás	corectarea
javítás	corectare
javítás	reparatii
javítás	reparatii
feltételes	conditionat
feltételes	conditionata
ich	ich
fulham	fulham
befolyással	influenta
befolyással	influenta
befolyással	influenta
birtokok	estates
lisszabon	lisabona
lisszabon	lisbon
teremtés	crearea
teremtés	creatie
teremtés	creare
meggyilkolt	ucis
meggyilkolt	ucisa
meggyilkolt	omorat
mozilla	mozilla
oldalsó	lateral
oldalsó	laterala
leicester	leicester
humor	comedia
humor	comedie
humor	umorul
humor	umor
humor	umorul
humor	umor
félre	deoparte
vonattal	train
vonattal	trenul
vonattal	tren
ronnie	ronnie
meta	meta
baptiste	baptiste
neme	sexul
neme	gen
neme	sex
duó	duo
pet	pet
szállítási	livrarea
szállítási	livrare
utah	utah
mélységben	adancimi
átlátszó	transparente
átlátszó	transparent
átlátszó	transparenta
korlátlan	nelimitata
korlátlan	nelimitat
korlátlan	nelimitate
operát	opera
operát	opera
paraszt	taran
para	para
kölyök	copile
kölyök	kid
érdekelt	interesate
érdekelt	interesat
érdekelt	interesati
érdekelt	interesata
tanúsított	certificata
tanúsított	certificat
tanúsított	certificate
temple	templul
temple	templu
temple	temple
másutt	altundeva
savanyú	acru
légköri	atmosferic
légköri	atmosferice
louisiana	louisiana
wisconsin	wisconsin
key	cheie
key	tasta
key	cheia
tapasztalat	experienta
tapasztalat	experienta
tapasztalat	experienta
veronica	veronica
valois	valois
api	api
ragaszkodott	insistat
foltok	petele
foltok	plasturi
sérülések	leziuni
sérülések	rani
lóerős	bhp
wang	wang
cache	cache
tajvani	taiwan
tajvani	taiwanez
szobrászat	sculptura
szobrászat	sculptura
rotterdam	rotterdam
írjon	scrieti
írjon	scrieti
írjon	scriu
írjon	scrie
áldozatai	victime
áldozatai	victimele
baszk	basca
python	python
erőteljesen	viguros
erőteljesen	masiv
szemet	ochiul
szemet	ochi
szemet	eye
romeo	romeo
pak	pak
ibrahim	ibrahim
veszteség	pierderi
veszteség	pierderea
veszteség	pierdere
veszteség	pierderile
veszteség	pierderi
como	como
hajózási	expediere
hajózási	livrare
minősített	calificata
minősített	calificate
minősített	calificat
minősített	evaluat
minősített	nominala
minősített	certificata
minősített	certificat
minősített	certificate
benz	benz
