категорія	categoria
західна	western
успішно	satisfactòriament
місяці	mesos
народна	folk
створені	generada
створені	generades
створені	generat
створені	creades
створені	creats
створені	creat
літак	avió
літак	plànol
літак	avió
літак	aeronau
літак	aeronaus
втрати	pèrdua
втрати	perdent
підпис	firma
підпис	signatura
протікає	fluxos
протікає	cabals
автором	autor
насправді	realment
архітектура	arquitectura
порід	races
коло	kolo
коло	circumferència
коло	cercle
легко	fàcil
всередині	inside
всередині	endins
всередині	dins
засновник	fundador
будинків	habitatges
будинків	casas
будинків	cases
історична	històric
історична	històrica
названий	anomenat
гроші	diners
гроші	diner
науковці	científics
служба	divina
служба	servei
керівництво	gestió
зірки	starlight
зірки	estels
зірки	estrelles
вчений	científic
гру	partida
гру	joc
швейцарії	suïssa
кожному	cadascú
кожному	cadascuna
кожному	cadascun
підприємство	enterprise
залишити	excedència
богдан	bogdan
вихід	abandona
вихід	èxode
вихід	sortida
бога	déu
режим	modalitat
режим	mode
соціально	socialment
кілометрів	milles
кілометрів	kilòmetres
кілометрів	quilòmetres
прийнято	acceptada
прийнято	acceptats
прийнято	acceptat
будинки	habitatges
будинки	casas
будинки	cases
шевченко	xevtxenko
чол	chol
володіння	possessió
володіння	dependències
містять	contenir
містять	contenen
продюсер	productor
потрапив	matriculats
ділянки	zones
ділянки	àrees
ділянки	àmbits
ольга	olga
машина	màquina
машина	cotxe
бік	side
бік	costat
цифровий	digital
простір	espai
куди	on
гран	grands
гран	grand
олена	olena
олена	elena
олена	ielena
біографія	biografia
тиждень	setmana
епохи	època
вулиць	carrers
договір	contracte
договір	tractat
старий	antic
медалі	medalles
відрізняється	difereix
заснував	fundat
заснував	fundada
курс	curs
курс	rumb
курс	tenint
географічне	geogràfic
засновано	fundat
засновано	fundada
засновано	basat
двигун	motor
двигун	dorsal
остаточно	permanentment
чорний	black
чорний	negre
захоплення	captura
захоплення	capturant
турнір	torneig
виникнення	sorgir
зміг	podria
інженер	enginyer
виключно	excepcionalment
виключно	exclusivament
шкіл	escoles
порядок	ordenant
порядок	orde
порядок	ordre
матеріал	material
миру	pau
канада	canadà
поза	postura
костянтин	konstantín
костянтин	constantí
тов	tov
досвід	experiencia
досвід	experiència
фірми	ferm
операцій	operacions
операцій	transaccions
дорога	carretera
дорога	road
театрі	theater
театрі	teatre
бароко	barroca
бароко	barroc
творчість	creativitat
творчість	narrativa
творчість	narració
користь	benefici
цар	king
цар	rei
цар	tsar
захисник	defensor
захисник	protector
захисник	protectora
єпископ	bisbe
єпископ	alfil
важко	difícil
марка	segell
руки	braços
місяця	mes
місяця	lluna
документи	docs
документи	documents
усе	everything
усе	tot
заявив	insistit
заявив	testimoniada
проблема	problema
температури	temperatures
захворювання	trastorn
захворювання	malaltia
захворювання	malalties
визнання	acceptació
визнання	confessió
визнання	reconeixement
вільям	guillem
вільям	william
сучасні	moderna
сучасні	modern
переможець	guanyador
переможець	guanyadora
літаків	aeronau
літаків	aeronaus
змагань	concursos
змагань	competicions
керував	coordenada
фортеці	emmurallada
фортеці	fortaleses
фортеці	ciutadella
піренеї	sallent
піренеї	pirineus
піренеї	pyrénées
матеріалу	reverència
закладів	institucions
одразу	immediatament
кольори	colors
кольори	colors
спорт	esport
спорт	sport
спорт	esports
брата	germà
порівняно	comparativament
порт	port
ель	ale
ель	alé
петербург	petersburg
кораблів	naus
кораблів	vaixells
канал	canal
канал	canal
бельгії	bèlgica
звільнення	alliberació
звільнення	alliberament
звільнення	alliberament
звільнення	renúncia
звільнення	dimissió
звільнення	rapte
економіка	economia
прийняття	adopció
білі	white
білі	blanc
чоловіка	marit
запропонував	ofert
математики	matemàtics
математики	mates
математики	matemàtica
молодший	menor
молодший	minor
значну	substancial
визначається	definides
визначається	definit
визначається	definits
неодноразово	ininterrompudament
обслуговування	manteniment
обслуговування	manutenció
проектів	projectes
віталій	vitali
групу	grup
біла	biała
біла	white
біла	blanc
біла	bila
власні	propi
власні	propis
православної	ortodox
кордон	cordon
кордон	cordó
кордон	frontera
кордон	vores
кордон	vora
місцеві	local
місцеві	locals
ідея	idea
клубів	clubs
клубів	trèvols
вимоги	requeriments
вимоги	requisits
князівства	danubians
почесний	honorari
казахстан	kazakhstan
тисячі	milers
червона	roig
червона	vermell
червона	red
вважає	pensa
короткий	curt
провулок	carreró
причини	motius
причини	raons
причини	causes
проводиться	essent
проводиться	being
переїхав	moguda
степан	stjepan
степан	stepan
степан	esteve
степан	stephen
працівників	obrers
працівників	treballadors
працівників	empleats
євреїв	jueus
конструкції	estructures
метро	metro
примітки	nota
примітки	notes
примітки	anotacions
сад	jardí
сад	sade
ніч	nit
німецька	alemany
окупації	ocupació
заходи	mesures
заходи	procediments
марк	marc
лікар	metge
лікар	metge
лікар	doctor
пар	parelles
пар	parells
лев	lleó
лев	lev
лев	leo
валерій	valeri
валерій	valeri
довгий	llarga
довгий	llarg
довгий	long
драми	drama
польоту	volant
польоту	vol
змі	mitjans
богородиці	virgin
богородиці	verge
споруд	reubicació
слави	fama
слави	fame
перетворення	transformacions
перетворення	conversió
перетворення	transformada
перетворення	transformar
перетворення	transforma
перетворення	convertint
перетворення	transformació
реалізації	implementació
реалізації	realització
реалізації	concreció
боротьбі	lluitant
газ	gas
газ	gaz
аеропорт	aeroport
костел	església
героїв	heroes
героїв	herois
жили	vivia
жили	viscut
залізнична	ferrocarril
альпи	alps
жінка	dona
жінка	femení
жінка	femella
дійсно	realment
португалії	portugal
дочка	filla
назад	esquena
органи	òrgans
хвороби	malaltia
процеси	processos
наступних	pròximes
наступних	propers
наступних	properes
угоди	pacten
угоди	ganga
принцип	principi
анна	anne
анна	anna
сценарист	guionista
англійська	anglès
увійшов	entrat
надзвичайно	inusualment
надзвичайно	extremadament
надзвичайно	notable
надзвичайно	destacable
надзвичайно	remarcable
надзвичайно	remarcables
мужність	coratge
мужність	valentia
молдови	moldovan
спроби	intents
причиною	causa
солдат	soldat
відкрита	oberta
відкрита	oberts
відкрита	open
відкрита	obre
відкрита	obert
повний	plens
повний	ple
повний	plena
повний	completa
повний	complet
кошти	acumulats
кошти	acumulat
кошти	costos
випуску	alliberació
випуску	alliberament
написання	escrivint
написання	escriptura
ситуації	situació
основою	base
загін	esquadra
особисто	personalment
пройшов	superat
родин	llars
родин	famílies
жодного	cap
надалі	encara
народ	gent
народ	persones
рідко	rarament
герої	heroes
герої	herois
збірка	recollida
прі	prix
долина	vall
леонід	leònides
леонід	leonid
спостереження	monitoratge
спостереження	monitor
спостереження	observació
введення	mecanografia
сторінок	pàgines
санта	santa
остання	darrer
остання	últim
остання	última
остання	darrera
остання	últimes
гравців	jugadors
зміст	contingut
зміст	continguts
нам	nam
зберігання	possessió
зберігання	emmagatzematge
зберігання	emmagatzemament
високий	alta
високий	high
високий	alt
обробки	tramitació
обробки	processament
використовували	desplegat
силами	atribucions
силами	competències
силами	poders
польські	polonès
вірменії	armènia
архів	arxivats
архів	arxiu
архів	arxiva
банк	bank
банк	banc
стіни	murs
стіни	parets
образ	imatgeria
образ	visage
виникає	sobrevinguda
світло	llum
світло	llums
популярність	popularitat
попередній	anterior
попередній	anterior
естонії	estònia
природно	naturalment
літаки	avions
грузії	georgia
грузії	geòrgia
виграв	guanyat
дорівнює	iguals
будучи	essent
будучи	being
авторів	autors
авіації	aviació
федір	fedor
федір	fiódor
телебачення	televisió
мабуть	aparentment
найкращі	millor
японія	japó
японія	japan
зміна	canviant
зміна	modifica
зміна	canvia
зміна	canvi
хтось	ningú
хтось	algú
залишки	restes
залишки	romanent
збірник	compilació
збірник	recopilatori
бригада	brigada
риб	peixos
риб	peix
підписав	signat
підписав	firmat
насамперед	federals
випадків	casos
автори	autors
тетяна	tatiana
технічні	tècnic
технічні	tècnics
характеру	compromís
метал	metall
метал	metal
ситуація	situació
будівель	edificacions
будівель	edificis
музичний	musical
стоїть	casetes
зустрічі	sessió
зустрічі	reunió
зустрічі	trobada
зустрічі	reunions
зустрічі	nomenaments
башкортостан	baixkíria
надає	proporciona
могила	tomba
могила	sepultura
малий	petita
малий	petites
малий	mali
румуни	romanesos
маси	masses
птахи	aus
птахи	ocells
птахи	ocell
перехід	salta
перехід	transició
китаї	xina
міжнародна	internacional
міжнародна	international
міжнародна	internacionals
функція	funció
гармати	canó
тур	dist
тур	recorregut
тур	tour
військо	exèrcit
кордону	rim
селяни	cercavila
селяни	agricultors
селяни	ramaders
селяни	pagesos
селяни	camperols
китай	xina
тернопіль	ternòpil
воєводство	voivodat
пер	pers
розміри	dimensions
розміри	talles
розміри	mides
реформи	reformes
реформи	reforma
дивізіон	divisió
зовнішні	externs
зовнішні	extern
зовнішні	externa
тривала	durat
дороги	camins
срібний	plata
скульптор	escultor
ринок	mercat
столиця	capital
каталог	directori
каталог	catàleg
каталог	catàleg
виконує	realitza
виконує	efectua
нарешті	finalment
власний	custom
власний	personalitzada
власний	personalitzat
власний	self
власний	propi
власний	propis
оператор	operador
оператор	operari
областей	óblasts
джордж	george
фінляндії	finlàndia
династія	dinastia
хімічний	chemical
хімічний	químic
півзахисник	centrecampista
хорватії	croàcia
трав	herbes
списки	llistats
списки	llistes
значний	significatives
значний	significatius
безліч	nombroses
безліч	nombrosos
дисертацію	tesi
дисертацію	tesis
договору	tractat
програмування	codificació
програмування	programacions
програмування	programació
глядачів	espectadors
ссср	cccp
командуванням	comandants
чоловіки	homes
падіння	caiguda
охорона	guàrdies
охорона	guàrdia
єгипту	egypt
єгипту	egipte
база	base
ярослав	iaroslav
ярослав	jarosław
ярослав	jaroslav
викладав	imparteix
викладав	impartit
міжнародні	internacional
міжнародні	international
міжнародні	internacionals
дія	acció
дія	funcionament
дія	operació
дія	activitat
девід	david
мер	alcalde
мер	mer
взаємодії	interacció
взаємодії	interactuar
взаємодії	interaccions
видно	visible
видно	visibles
обидві	ambdós
обидві	ambdues
взяти	tenint
взяти	take
години	hores
години	hora
знань	coneixements
знань	coneixement
простору	espai
дякую	gràcies
бажання	desig
бажання	desig
фортепіано	piano
інтер	inter
цикл	cicle
вирішення	solució
вирішення	solucions
олімпійський	olympic
олімпійський	olímpic
здійснює	manté
огляд	repàs
огляд	resum
огляд	ressenya
огляд	revisió
огляд	revisa
огляд	explorar
загальне	genèriques
загальне	genèric
загальне	general
єпархії	diòcesi
національну	ètnica
бізнес	negoci
бізнес	negocis
французька	francès
аніме	anime
рим	roma
каналу	canal
футбол	soccer
футбол	futbol
джона	jonah
околиці	urbanitzacions
спб	spb
наталія	natalya
наталія	natàlia
почалося	començat
почалося	iniciat
західний	western
тонн	tones
співачка	singer
співачка	cantant
успіх	èxit
довгота	longitud
проекти	projectes
навпаки	contrari
навпаки	contraris
навпаки	oposat
навпаки	contrari
широта	latitud
запоріжжя	zaporíjia
українець	ucraïnès
дерево	arbre
померла	morí
померла	morts
померла	dead
мешканці	habitants
мешканці	residents
збірки	cobraments
яні	jani
грати	reprodueix
нім	nimes
спеціально	específicament
спеціально	concretament
подільський	podolsky
подільський	podilski
очок	punts
подібні	similars
подібні	semblants
подібні	similar
актриса	actriu
покриття	cobertura
реакції	reaccions
заслуги	merit
заслуги	mèrit
підрозділи	subapartats
мета	meta
мета	finalitat
мета	propòsit
мета	objectiu
існували	existia
існували	existit
існували	existien
матір	mare
статі	gènere
місцевість	terreny
місцевість	àmbit
місцевість	àrea
обмеження	limitacions
обмеження	restriccions
обмеження	límits
обмеження	límit
обмеження	condicionants
обмеження	restriccions
кола	cercles
кола	coca
кола	cola
чернівці	txernivtsí
очевидно	aparentment
очевидно	obvi
очевидно	evident
очевидно	òbviament
очевидно	evidentment
знищення	destruint
знищення	annihilation
знищення	extermini
знищення	destrucció
співак	singer
співак	cantant
мир	pau
низку	climax
італійський	italià
ват	watt
ват	wat
представлена	presentat
представлена	presentats
породи	raça
данії	dinamarca
наступ	atac
наступ	ofensiu
наступ	ofensiva
композиції	vies
композиції	peces
композиції	pistes
оцінки	qualificacions
оцінки	rànquing
оцінки	estimació
запису	escrivint
запису	escriptura
святий	saint
сторін	costats
міністерство	ministeri
національні	national
національні	nacional
могла	podria
конфлікт	conflicte
дніпропетровська	dnepropetrovsk
металів	enduriment
визначає	determina
визначає	defineix
зроблено	pres
зроблено	fet
зброя	armes
зброя	arma
зброя	armes
зброя	guns
розробка	desenvolupament
розробка	disseny
розробка	dissenyant
крила	wings
крила	ales
андрія	andrija
музику	música
техніка	enginyeria
техніка	tècnica
техніка	maquinària
дохід	ingrés
дохід	ingressos
музиканти	músics
одружений	casats
одружений	casat
спеціальні	especials
спеціальні	especial
спеціальні	especials
іноземних	exteriors
координати	coordenades
майкл	michael
блок	bloc
блок	fotograma
блок	marc
блок	blok
блок	bloqueja
блок	bloc
генрі	enric
генрі	henry
подальшому	establerta
томас	tomas
томас	thomas
томас	tomàs
вод	aigües
рослина	planta
станіслав	stanislav
станіслав	stanisław
луганської	lugansk
норвегії	noruega
перш	perche
лондон	london
лондон	alpicat
лондон	londres
територій	territoris
серіалу	hbo
клімат	clima
командира	comandant
напрямок	direcció
групі	doblegar
вибір	selecció
вибір	seleccioneu
вибір	selecciona
вибір	elecció
певних	certes
певних	determinats
найкраща	millor
запис	escrivint
запис	escriptura
запис	gravació
запис	enregistrament
запис	rècord
запис	entrada
публікації	història
публікації	històries
публікації	relats
бар	barra
бар	bar
гір	gere
мережа	xarxa
мережа	skynet
виявлено	detectats
виявлено	detectat
очі	ulls
очі	eyes
доступ	accés
доступ	accedit
катерина	katherine
катерина	caterina
катерина	catherine
катерина	iekaterina
катерина	kat
виробів	tèxtils
редагування	edició
перевагу	preferim
перевагу	prefereix
перевагу	prefereixen
перевагу	avantatge
мар	maher
зберігається	emmagatzemada
зберігається	emmagatzemat
зберігається	desant
зберігається	estalvi
картина	pintura
фауна	fauna
звідки	on
австрія	àustria
молодий	joves
молодий	young
молодий	jove
квітень	abril
перекладач	traductor
перекладач	traductora
батьки	pares
батьки	pare
батьки	progenitora
батьки	progenitor
донька	filla
якість	qualitat
листя	fulls
листя	fulles
медичних	mèdica
павлович	pàvlovitx
ірина	irina
батальйон	batalló
канаді	canadà
створює	genera
грає	jugant
цілі	objectius
швеція	suècia
пропонує	ofertes
пропонує	ofereix
пропонує	oficis
точка	punt
басейн	conca
басейн	piscina
зменшення	reductor
зменшення	reduint
зменшення	encongeix
володіє	posseeix
точно	definitivament
доля	destinació
доля	destí
окремо	individualment
окремо	separadament
рівняння	equació
рівняння	equacions
пір	pire
пір	plomes
георгій	gueorgui
георгій	giorgi
георгій	george
окремий	diferenciades
класі	grau
класі	aula
стосується	inquietuds
зрештою	eventualment
пари	parelles
пари	parelles
пари	parells
перемога	victòria
одиниці	dependències
одиниці	unitats
одиниці	unitat
камінь	pedra
камінь	kamen
бої	boi
бої	baralles
стара	stara
стара	antic
клуж	cluj
говорить	parla
ворота	gates
англія	anglaterra
хвилі	ones
хвилі	onades
певні	certes
певні	determinats
переміг	guanyat
угорщина	hongria
культур	cultures
кабінету	gabinet
прошу	sisplau
торонто	toronto
торонто	calldetenes
чикаго	chicago
варіанти	alternatives
варіанти	variants
варіанти	variacions
варіанти	calçots
варіанти	opcions
мій	mina
оформлення	creatius
оформлення	creativa
оформлення	creative
оформлення	creatiu
оформлення	creatives
лист	fulla
лист	carta
історики	historiadors
довжини	longituds
довжини	longitud
вилучити	elimina
вилучити	esborra
закони	lleis
соціальна	socials
соціальна	social
ефект	imitador
ефект	efecte
тарас	taras
бог	déu
схема	esquema
схема	esquemàtica
схема	esquema
експедиції	exploracions
зовнішній	externs
зовнішній	extern
зовнішній	externa
наших	núms
продовження	continuació
продовження	continu
продовження	prolongada
націй	nacions
кампанії	campanyes
кампанії	campanya
колонії	colònies
вивчав	estudiat
скорочення	dreceres
скорочення	abreviatures
скорочення	drecera
скорочення	abreviatura
скорочення	abreviació
скорочення	acceleradors
викладач	mestra
ерік	eric
ерік	erik
чернігівська	txernígov
поширені	comunes
поширені	comú
поширені	comuns
правда	cert
правда	true
хотів	volia
хотів	volien
справі	afer
власник	propietari
побудовано	construït
побудовано	construit
побудовано	edificat
побудовано	construïts
організацію	organitzant
вторгнення	invasió
неможливо	impossible
поети	poetes
підтримка	suport
дослідники	exploradors
оголосив	declarat
оголосив	declarada
вогонь	incendi
вогонь	foc
максимальна	màxim
механізм	mecanisme
опір	resistir
опір	resistència
сторінку	pàgina
компаній	corporacions
компаній	empreses
компаній	companyies
законів	lleis
продовжив	continuat
продовжив	continuada
стадії	etapes
головне	main
головне	principals
головне	principal
захопили	capturats
захопили	captades
захопили	capturat
захопили	desvirtuat
знайшов	trobat
флот	armada
флот	flota
елемент	element
відкрив	descobert
відкрив	revelat
вів	hab
людмила	ludmila
людмила	liudmila
тема	temàtica
тема	tema
тема	temàtica
тема	tema
тема	assignatura
тема	subjecte
тема	subjectes
морський	battleship
морський	marítim
всім	tothom
мак	papaver
мак	mac
мак	mak
міністри	ministres
пошук	cerca
пошук	cercant
пошук	troba
пошук	trobi
пошук	trobeu
графство	comtat
спостерігається	sorgit
терміни	termes
терміни	condicions
запаси	subministraments
дівчина	xicota
дівчина	nòvia
дівчина	noia
дніпропетровськ	dnipropetrovsk
жаль	alàs
поховання	enterrament
рейтинг	qualificació
рейтинг	puntuació
рейтинг	habilitació
рейтинг	ranking
рейтинг	rànquing
відрізняються	difereixen
кафедра	catedral
туди	hi
туди	allà
третє	tercera
третє	tercer
ініціативи	iniciatives
сфери	esfera
лідер	manava
лідер	líder
берег	shore
робітників	obrers
робітників	treballadors
знайдено	trobat
належав	pertanyia
наказ	memo
наказ	orde
наказ	ordre
зона	zona
ссавців	mamífers
незалежно	independentment
палива	combustible
палива	combustibles
леон	léon
леон	leon
швидше	pressa
травень	maig
повна	plens
повна	ple
повна	plena
дитячий	júnior
дитячий	junior
дитячий	subalterns
полон	capturats
полон	captades
полон	capturat
курси	cursos
курси	tarifes
темно	fosc
рішень	decisions
американської	american
американської	americà
невідомо	desconegut
невідомо	desconeguda
невідомо	indefinit
вимірювання	mesura
вимірювання	mesura
вимірювання	mesurament
насіння	llavor
насіння	llavors
вказує	especifica
замовлення	reserves
замовлення	encàrrecs
замовлення	comandes
замовлення	ordres
думаю	pensa
руд	ruud
посол	ambaixador
спортивні	sporting
спортивні	esports
посада	vocació
танків	tancs
вересень	setembre
повертається	retorna
повертається	rendiments
проведено	celebrat
десять	deu
похід	campanya
луганська	luhansk
христа	crist
економічний	econòmic
економічний	econòmica
економічний	econòmics
економічний	economic
економічний	econòmiques
комісія	comissió
конкурс	cançó
конкурс	song
конкурс	concurs
конкурс	certamen
поп	pop
вірність	fidelitat
вірність	lleialtat
вірність	fidelització
каліфорнія	califòrnia
каліфорнія	california
показує	espectacles
зелений	green
зелений	verd
працівник	treballador
установ	institucions
знаки	matrícules
знаки	plaques
знаки	rètols
знаки	senyals
стосунки	relació
інтерес	interès
тиск	pressió
потреби	necessitat
потреби	necessitats
релігії	religió
релігії	religions
партій	parts
вчені	investigadors
вчені	científics
юнеско	unesco
здобула	adquirida
відставку	dimitir
відставку	renunciar
оригінальна	original
мозку	cervell
розміщення	emplaçament
розміщення	situant
розміщення	localització
розміщення	ubicació
розміщення	emplaçament
інструмент	eina
регулювання	regulació
регулювання	reglament
регулювання	reglamentació
франко	franco
ліва	esquerra
ліва	esquerre
випадок	cas
співпраці	cooperació
яків	jacob
яків	iàkov
додаткові	addicional
додаткові	addicionals
додаткові	avançat
додаткові	avançada
додаткові	advanced
додаткові	extra
потреб	grat
потреб	necessitats
судна	embarcació
ставлення	actitud
колгосп	kolkhoz
народи	pobles
апарат	vehicle
набір	estableix
набір	conjunt
набір	marcació
набір	preestablert
набір	preestablerts
луї	lluís
луї	louis
луї	louie
відпочинку	lleure
виборців	electors
виборців	votants
посібник	guia
сила	força
сила	força
сила	potència
сила	poder
миколаївської	nikolaev
сімей	famílies
глибина	profunditat
вимагає	necessitats
вимагає	exigències
вимагає	demandes
виставки	exposició
роди	clans
лісах	boscos
тренера	coach
тренера	autocar
тренера	entrenador
монет	monedes
німці	alemanys
британські	britànic
британські	british
британські	britànica
помилки	errors
телефон	telèfon
телефон	telèfon
чітко	clarament
чилі	xile
гаррі	garri
гаррі	harry
дозволяють	permís
навантаження	càrrega
навантаження	carrega
навантаження	trànsit
навантаження	tràfic
сестра	sister
сестра	germana
генріх	henryk
генріх	heinrich
генріх	enric
генріх	henry
марна	marne
жовтень	octubre
місії	missions
вершини	vèrtexs
вершини	cims
вершини	pics
праця	laborals
роз	roz
літературна	literari
літературна	literària
літературна	literàries
випромінювання	radiació
випромінювання	radiacions
ракети	míssils
ракети	coet
кот	côte
кот	côtes
кот	kot
червень	juny
кале	kale
випробування	judicis
випробування	provant
випробування	assaig
випробування	proves
третя	tercera
третя	tercer
вісім	vuit
принципи	principis
принципи	conceptes
фотографії	fotos
фотографії	fotografía
фотографії	fotografiar
фотографії	fotografia
глава	capítol
ліс	bosc
вчених	científics
гурти	bandes
приклади	exemples
зал	salons
зал	sales
зал	hall
плей	eliminatòries
пройшли	viatjat
героїзм	heroisme
героїзм	heroics
належали	pertanyia
виявлення	detecció
виявлення	detectar
виявлення	detecta
одяг	indumentària
одяг	confecció
одяг	robes
одяг	roba
зверху	top
музикант	músic
акції	participacions
харчування	menjar
харчування	alimentació
харчування	àpats
харчування	menjars
займають	ocupar
займають	ocupen
персонажі	personatges
персонажі	caràcters
якийсь	alguns
якийсь	algunes
присутні	presents
присутні	present
чорна	nigra
чорна	black
чорна	negre
розроблений	desenvolupat
розроблений	desenvolupats
знайдені	trobat
написано	escrit
тривалий	progressiu
тривалий	progressiva
тривалий	progressista
додати	afegir
додати	afegeix
осі	eixos
сфера	esfera
под	pod
сергійович	gorbatxov
сергійович	serguéievitx
кров	sang
діяли	actuat
відсутності	absència
герцог	duke
герцог	duc
січень	gener
хоче	prefereix
ссавці	mamífer
американські	american
американські	americà
американські	roller
послуги	serveis
інструментів	instruments
тексти	textos
кандидатів	candidats
кандидатів	candidates
кандидатів	aspirants
середовище	entorn
проф	prof
двоє	dos
двоє	dues
технологія	tecnologia
планування	planificació
планування	planejament
планування	planificador
формат	format
папа	papa
вмс	armada
вмс	marines
захищав	defensat
захищав	defensant
річард	ricard
річард	richard
софія	sophie
софія	sofia
софія	sophia
фрідріх	friedrich
селищі	cercavila
майстрів	meister
визначити	determinar
визначити	determinen
визначити	determini
визначити	definir
визначити	defineix
опору	resistència
ілля	ilià
ілля	ilia
польська	polonès
польська	polska
півострова	balcans
зростає	increments
зростає	augments
зростає	creix
шлюб	matrimoni
грудень	desembre
моделей	models
частка	partícula
частка	fracció
частка	minvant
частка	quocient
царства	benín
напис	etiqueta
автоматично	auto
автоматично	automàtica
автоматично	automàticament
колекції	cobraments
колекції	recollida
прийнятий	acceptada
прийнятий	acceptats
прийнятий	acceptat
досьє	dossier
березень	març
березень	march
обличчя	cares
обличчя	cara
обличчя	face
складаються	consten
річний	anual
річний	anuals
сторіччя	segles
зразок	mostra
зразок	espècimen
зразок	com
зразок	like
концерт	concert
вирішили	resolt
вирішили	decidit
зазнав	patit
технічний	tècnic
технічний	tècnics
золото	or
золото	gold
характеристика	característic
характеристика	característics
шляхи	rutes
шляхи	camins
шляхи	maneres
липень	juliol
вночі	nite
берега	shore
козаки	cosacs
співробітників	empleats
росте	creixent
росте	creix
сербії	sèrbia
пан	pang
пан	pan
аргентини	argentina
аргентини	argentina
аргентини	argentí
користувачі	usuaris
прямо	recta
прямо	rectes
храми	temples
написати	escriu
написати	compon
написати	componen
написати	compondre
марки	segells
литви	lituània
зустріч	designació
зустріч	cita
зустріч	nomenament
зустріч	sessió
зустріч	reunió
зустріч	trobada
зустріч	encontre
жити	viure
жити	live
коледж	college
діаметр	diàmetre
валентина	valentina
валентина	valentine
покарання	càstig
становище	situació
звичайний	genèriques
звичайний	genèric
звичайний	plain
звичайний	regulars
звичайний	regular
звичайний	normal
звичайний	normals
бачу	veure
фірма	ferm
попередник	predecessor
продукти	comestibles
продукти	productes
поширений	generalitzat
поширений	generalitzada
існувало	existia
існувало	existit
існувало	existien
ріки	rius
племен	tribus
дослідник	exploradora
дослідник	explorer
дослідник	explorador
офіцерів	oficials
ганна	hannah
ганна	hanna
волосся	pèl
волосся	cabells
східних	oriental
існував	existia
існував	existit
існував	existien
гармат	canons
клітин	derivació
клітин	diferenciació
особистий	personals
шкіри	pell
інтересів	interessos
лабораторії	laboratoris
лабораторії	laboratoris
лабораторії	laboratori
перу	perú
перу	peru
фронті	pocavergonya
суверенітету	sobirania
фортеця	fortalesa
філософ	filòsof
суспільство	societat
рис	arròs
мартін	martín
мартін	martí
мартін	martin
допомогти	auxili
допомогти	ajuda
допомогти	ajut
громадського	públic
громадського	públics
громадського	public
громадського	públiques
нехай	let
виставка	exposició
рейн	rin
рейн	rhein
виявляється	aparentment
районної	regional
районної	regionals
критерії	criteris
ставши	esdevenir
загрози	amenaces
перейменування	reanomena
видалення	supressió
видалення	eliminació
антон	anton
європейський	european
пристрій	dispositiu
зірка	estel
зірка	estrella
угоду	acord
половина	meitat
половина	half
князівство	principat
пітер	peter
пітер	pere
обсяг	àmbit
обсяг	abast
прес	press
прес	premsa
ділянка	àmbit
ділянка	àrea
галина	galina
галина	halina
інструменти	eines
інструменти	utilitats
гаврило	gavrilo
виникають	experimentant
вироби	productes
високі	alta
високі	high
високі	alt
викликає	invoca
викликає	trucant
суми	imports
суми	sumes
підрозділ	subsecció
серпень	agost
обертання	rotació
обертання	girar
обертання	gira
греція	grècia
мексики	mèxic
засновників	fundadors
зборів	assemblea
посилань	enllaços
рідше	sparse
підготовку	preparatius
жертв	víctimes
екіпаж	tripulació
живлення	potència
живлення	poder
старі	antic
короткі	curt
короткі	jot
кореї	corea
кореї	korea
традиційно	tradicionalment
федерація	federació
порту	porto
сказати	say
руйнування	destrucció
підготовка	preparant
фракції	oligarquia
каталонії	catalunya
епізод	episodi
даного	donades
даного	donada
областях	regions
опадів	precipitació
формула	fórmula
останнє	darrer
останнє	últim
останнє	última
останнє	darrera
арбітр	àrbitre
змінюється	varia
раунд	ronda
ізраїлю	israel
надія	esperança
серця	hearts
серця	cors
кислоти	àcid
кислоти	àcids
розуміння	enteniment
розуміння	comprensió
розуміння	entesa
розуміння	entenent
перевищує	excedeixen
прикладом	precedents
прикладом	precedent
пройшла	acollit
таксі	taxi
таксі	taxi
золоті	golden
золоті	or
золоті	gold
витрати	despesa
витрати	despesa
витрати	despeses
російську	rus
днк	espècimens
днк	adn
днк	dna
критики	crítica
ярослава	iaroslav
ярослава	jarosław
блокування	bloqueig
блокування	bloqueja
блокування	bloqueig
блокування	bloquejant
класи	classes
культурний	cultural
культурний	culturals
встановити	estableix
встановити	conjunt
листопад	novembre
переходить	goes
виданий	expedit
виданий	emès
центрів	centres
мінська	minsk
тижнів	setmanes
австралія	austràlia
припинення	kill
припинення	mata
припинення	matar
повість	novella
французькою	francès
явища	fenòmens
забезпечити	garantint
доріг	camins
двигуни	motors
двигуни	dorsals
підсумок	resum
вирішує	decideix
прізвисько	sobrenom
враження	impressions
враження	experiències
враження	impressió
охоплює	abasta
охоплює	caràtules
охоплює	fundes
пропозиції	suggerències
пропозиції	suggeriments
пропозиції	propostes
пропозиції	ofertes
пропозиції	ofereix
сцени	escena
адреси	adreces
адреси	ubicacions
адреси	localitzacions
носії	mitjans
носії	emmagatzematge
носії	emmagatzemament
полювання	hunt
полювання	caça
помічник	assistent
помічник	ajudant
помічник	ajudant
мовлення	discurs
вільгельм	wilhelm
вести	vesta
дизайн	disseny
знає	tdah
законодавства	legislació
додому	domicili
додому	llar
лук	proa
картин	pintures
скульптури	escultures
пасажирів	passatgers
змінити	edita
змінити	modifica
змінити	canvia
змінити	canvi
стенлі	stanley
переліку	llistat
священик	sacerdot
змогли	podria
