les	на
catholiques	католик
catholiques	католици
catholiques	католичка
catholiques	католиците
catholiques	католици
rare	рядко
rare	редки
rare	рядкост
transfert	трансфер
transfert	преместване
transfert	прехвърляне
transfert	трансфери
transfert	преводи
blessé	контузен
blessé	ранена
blessé	ранен
blessé	ранени
blessé	ранена
blessé	ранен
blessé	ранени
blessé	наранена
blessé	ранена
annoncé	обявена
annoncé	обявен
annoncé	обяви
annoncé	обявени
annoncé	обявено
annoncé	рекламират
annoncé	обява
aile	крилото
aile	крило
aile	уинг
carré	carré
carré	квадратна
carré	квадратни
carré	квадратен
carré	квадрат
carré	площад
dimension	размери
dimension	измерение
juive	еврейски
juive	еврейско
juive	евреин
juive	еврейка
juive	juive
var	var
var	вар
lit	легло
lit	леглото
floride	флорида
fera	уил
servi	служил
situés	разположена
situés	разположен
situés	разположени
situés	разположено
seuil	праг
milliers	хиляда
milliers	хиляди
dirigeant	владетел
loup	улф
loup	уолф
loup	вълк
loup	вълчо
loup	волф
détroit	пролива
détroit	детройт
mémoires	мемоарите
mémoires	спомени
mémoires	спомените
mémoires	мемоарите
préparation	подготовка
préparation	препарат
préparation	приготвяне
préparation	препарати
préparation	подготовка
préparation	заготовки
préparation	приготовления
chronologie	дневника
classiques	класика
classiques	класика
classiques	класическо
classiques	класически
classiques	класическа
classiques	класик
classiques	класическо
classiques	класическа
classiques	класика
classiques	класически
minimum	минимален
minimum	минимално
minimum	минимална
minimum	минимум
minimum	минимални
minimum	минимално
minimum	минимална
minimum	минимален
révolutionnaire	революционер
révolutionnaire	революционна
révolutionnaire	революционен
révolutionnaire	революционно
nécessaires	необходимо
nécessaires	необходими
nécessaires	необходима
bibliographie	библиография
grave	сериозен
grave	сериозно
grave	сериозни
grave	сериозна
grave	тежки
grave	тежка
grave	гроб
lord	лорд
tourne	завъртане
tourne	завой
tourne	завъртане
tourne	въртене
tourne	завърти
faute	фаул
faute	фал
brunswick	брунсуик
million	милион
poème	поема
poème	стихотворение
extrait	откъс
extrait	извлечен
extrait	извлечени
extrait	извличане
extrait	екстракт
contribution	вноски
contribution	вноска
contribution	принос
hill	хълм
hill	хил
hill	hill
rivières	реки
rivières	реките
rivières	ривърс
directe	преки
directe	директна
directe	директно
directe	пряко
directe	директен
inférieure	долна
inférieure	долен
inférieure	нисши
renommé	преименувана
renommé	прочут
gris	сив
gris	сиво
gris	сива
gris	сиви
gris	грей
gris	сив
gris	сиво
gris	сива
gris	сиви
gris	грей
aquitaine	аквитания
clément	клеман
clément	клемент
barbara	барбара
notoriété	известност
notoriété	осведоменост
notoriété	осведомеността
notoriété	осъзнаване
notoriété	репутация
notoriété	репутацията
euro	еврозоната
euro	евро
euro	еврото
euro	евро
léger	светло
léger	светлина
léger	светлината
léger	леки
disponibles	наличен
disponibles	налично
disponibles	налични
disponibles	налична
danger	опасност
danger	опасност
danger	опастност
désigné	назначени
désigné	назначена
désigné	назначен
wilson	уилсън
plate	перон
plate	платформата
plate	платформа
similaire	подобно
similaire	подобен
similaire	сходен
similaire	подобна
similaire	подобни
travaillé	работил
municipalités	общините
municipalités	общини
cordes	струнната
cordes	връв
cordes	низ
cordes	струна
cordes	въжетата
cordes	въжета
cordes	струните
cordes	струни
golden	златен
golden	златни
golden	златно
golden	златна
détail	дребно
détail	подробност
détail	детайл
détail	детайли
détail	подробности
dan	дан
accompagné	придружено
accompagné	придружени
accompagné	придружена
accompagné	придружен
hypothèse	допускане
hypothèse	предположение
hypothèse	хипотеза
hypothèse	хипотези
matériaux	материал
matériaux	материали
matériaux	материално
matériaux	материалите
matériaux	материали
risques	опасности
risques	рискове
risques	рисковете
risques	рискове
risques	риск
risques	риска
charlotte	шарлот
charlotte	шарлота
charlotte	шарлът
jury	журито
jury	жури
jury	заседатели
anglo	anglo
anglo	англо
révolte	въстание
révolte	бунт
révolte	въстание
révolte	бунт
révolte	въстание
monnaie	пари
monnaie	парите
monnaie	валута
enseigne	мичман
renommée	прочут
renommée	преименувана
renommée	славата
renommée	слава
renommée	репутация
renommée	репутацията
révèle	разкрива
didier	дидие
mac	мак
variété	разнообразие
variété	сорт
variété	разновидност
ascension	издигане
ascension	възнесение
ascension	издигане
ascension	изкачване
vendu	продаден
vendu	продадена
vendu	продадено
vendu	продадени
dirigeants	управници
dirigeants	владетели
dirigeants	мениджъри
dirigeants	управители
dirigeants	ръководители
dirigeants	лидерите
dirigeants	лидери
dirigeants	водачи
dirigeants	ръководители
ford	форд
jane	джейн
frontières	граници
frontières	граници
frontières	границата
frontières	граница
frontières	гранична
observatoire	обсерватория
observatoire	обсерваторията
ailes	крилата
ailes	крила
ailes	крилца
ailes	крилете
ailes	криле
ailes	крилото
ailes	крило
ailes	уинг
machines	машини
machines	машини
julie	джули
julie	жули
institution	институция
donna	дона
organisations	организации
organisations	организации
varsovie	варшава
déclaré	обявени
déclaré	обявено
déclaré	обявена
déclaré	обявен
déclaré	декларирани
déclaré	заявено
présidentielle	президентски
présidentielle	президентските
compter	брой
compter	броене
compter	броя
normale	нормален
normale	нормално
normale	нормални
normale	нормална
résolution	резолюция
pilotes	състезатели
pilotes	шофьори
pilotes	водачите
pilotes	водачи
pilotes	пилоти
pilotes	пилотите
pilotes	пилот
pilotes	пилотен
conquête	conquête
conquête	завоевания
conquête	завоевание
conquête	завладее
rowspan	rowspan
colonie	колония
colonie	колонията
colonie	колонии
hélène	хелена
hélène	елена
hélène	елен
hélène	елън
hélène	елен
hélène	хелен
hélène	хелен
hélène	хелън
besoins	необходимост
besoins	нужда
besoins	потребност
besoins	нужди
genres	жанр
genres	жанрове
genres	родове
bref	кратко
bref	кратка
inférieur	долна
inférieur	долен
inférieur	нисши
cannes	кан
neige	сняг
neige	снежна
postes	постове
postes	публикации
discussions	обсъждания
discussions	дискусии
discussions	дискусия
discussions	обсъждания
discussions	дискусии
discussions	обсъждане
installer	инсталиране
défaut	неизпълнение
défaut	недостатък
défaut	дефект
discipline	дисциплина
responsabilité	пасив
responsabilité	отговорност
responsabilité	отговорността
responsabilité	отговорност
responsabilité	отчетност
paysage	пейзажи
paysage	обстановката
paysage	пейзаж
paysage	пейзаж
poissons	риби
poissons	риби
poissons	фиш
poissons	риба
couvent	манастир
violence	насилието
violence	насилие
coût	разход
coût	цена
coût	разходи
bains	бани
bains	вани
bains	бат
bains	вана
bains	баня
espoirs	надеждите
espoirs	надежди
espoirs	надеждата
espoirs	хоуп
espoirs	надежда
comics	комикс
comics	комикси
africain	африканска
africain	африкански
bandes	групи
bandes	банди
bandes	ленти
bandes	касети
bandes	ленти
cellules	килия
cellules	клетка
cellules	килии
cellules	клетките
cellules	клетки
fosse	яма
fosse	ямата
costumes	костюми
costumes	костюми
costumes	костюмите
johnny	джони
précisément	специално
espoir	надеждата
espoir	хоуп
espoir	надежда
actuels	ток
actuels	текущ
actuels	текуща
actuels	текущи
actuels	настоящ
jardins	гардънс
jardins	градините
jardins	градини
jardins	градински
jardins	градината
jardins	гардън
jardins	градинка
jardins	градина
destinée	съдба
destinée	съдбата
médailles	медал
médailles	медали
médailles	медалите
angers	ядосва
détails	детайли
détails	подробности
détails	подробност
détails	детайл
déclaration	твърдение
déclaration	изявление
déclaration	показания
déclaration	декларация
colonne	колона
populaires	популярно
populaires	популярен
populaires	популярна
populaires	популярни
populaires	актуални
populaires	актуално
effectuer	извършване
monaco	монако
mises	залагания
mises	залози
mises	мизес
fêtes	празненства
fêtes	тържества
fêtes	празненствата
fêtes	фестивали
gagner	печелят
gagner	победи
gagner	печеля
gagner	спечели
gagner	печелиш
gagner	победа
dijon	дижон
invité	поканени
invité	поканена
invité	поканен
invité	гост
invité	гостенка
affiche	плакат
affiche	показване
outil	инструмент
orientales	ориенталски
prêt	готови
prêt	заем
publiés	публикувани
publiés	публикуван
publiés	публикувана
publiés	публикувано
mauvaise	лоша
mauvaise	зле
mauvaise	лошо
mauvaise	лош
mauvaise	кофти
inventaire	опис
inventaire	инвентаризация
seigneurs	лордовете
seigneurs	лордове
violon	цигулка
effectué	извършен
effectué	проведено
effectué	извършено
effectué	извърши
effectué	извършена
élevée	висок
élevée	висока
élevée	високи
élevée	високо
élevée	повишени
élevée	повишена
élevée	повишен
élevage	разплод
élevage	размножаване
traditionnelle	традиционно
traditionnelle	традиционен
traditionnelle	традиционна
traditionnelle	традиционни
remplacement	замяна
remplacement	замени
remplacement	заместване
remplacement	подмяна
remplacement	замяна
remplacement	заместване
islam	ислям
islam	исляма
battu	ритъм
battu	победи
battu	бит
battu	пребита
battu	пребит
battu	бита
battu	победена
battu	победени
battu	победен
envoie	изпраща
envoie	изпращане
envoie	изпрати
envoie	изпратете
réduit	намалява
réduit	намалени
réduit	намалено
réduit	намален
réduit	намалена
traces	следи
traces	трейс
war	войната
war	война
égalité	равенство
égalité	равнопоставеност
égalité	равенството
créateur	дизайнерски
créateur	дизайнер
créateur	създател
expliquer	обясни
environs	обстановка
environs	обкръжение
environs	среда
juridique	правно
juridique	правни
juridique	правна
juridique	юридически
juridique	правен
juridique	законно
coalition	коалиция
coalition	коалицията
intérêts	интереси
intérêts	интерес
intérêts	лихви
intérêts	лихва
fox	фокс
fox	лисица
fox	fox
municipale	общински
municipale	общинска
inspecteur	детектив
inspecteur	инспекторе
inspecteur	инспектор
due	дължима
due	дължими
marais	блато
marais	блатото
marais	марш
marais	блато
marais	блата
moines	мойн
moines	монаси
moines	монасите
kong	конг
chimie	химикали
chimie	химия
poisson	риби
poisson	риби
poisson	фиш
poisson	риба
poisson	поасон
inter	inter
inter	интер
fruits	плодове
fruits	плод
fruits	плодове
passion	страст
passion	страсти
passion	страстта
chercheurs	изследователите
chercheurs	изследователи
secours	облекчение
secours	спасяване
chat	чата
chat	чат
chat	котарак
chat	котка
chat	кат
chat	коте
stratégie	стратегията
stratégie	стратегия
johann	йохан
tirs	стрелба
sarah	сара
interprété	тълкува
retrait	отнемане
retrait	теглене
retrait	оттегляне
coopération	съдействие
coopération	сътрудничество
archipel	архипелаг
compagnies	дружества
compagnies	фирми
compagnies	компании
cités	посочено
géorgie	грузински
géorgie	джорджия
géorgie	грузия
âme	душа
âme	соул
âme	душата
gothique	гот
gothique	готически
bloc	блок
bloc	блока
bloc	блокиране
bloc	блок
méditerranée	средиземноморски
méditerranée	méditerranée
visiteurs	посетителите
visiteurs	посетители
clan	кланът
clan	клан
clan	клана
capital	столица
capital	капитал
capital	капитали
capital	столицата
caractérisée	характеризира
surnom	прякор
express	експресна
express	експрес
électricité	електроенергия
électricité	електричество
électricité	ток
visant	насочване
mit	мит
mit	мит
facile	леко
facile	лесно
davantage	повече
davantage	още
différent	различна
différent	различно
différent	различни
différent	различен
découvrir	изследва
découvrir	открийте
découvrir	открие
découvrir	откриване
changements	промени
changements	промените
changements	изменения
changements	промени
changements	смяна
changements	промяна
fred	фред
chrétien	кристиан
chrétien	кристиян
chrétien	крисчън
chrétien	християнин
chrétien	кретиен
oxford	оксфорд
croatie	хърватска
croatie	хърватия
ange	ейнджъл
ange	ангел
ange	angel
ange	анхел
chasseurs	ловци
gaston	гастон
robin	робин
opinion	становище
opinion	мнение
agricoles	селскостопански
agricoles	селскостопанска
agricoles	земеделски
bonnes	добър
bonnes	добро
bonnes	добре
classements	класирането
classements	класация
classements	класиране
classements	класиране
classements	класификации
récompenses	награди
récompenses	награди
xiv	xiv
conflits	конфликтите
conflits	конфликти
conflits	спорове
conflits	споровете
conflits	конфликт
conflits	конфликти
transformation	преработване
transformation	преработка
transformation	обработване
transformation	обработка
transformation	трансформация
transformation	преобразяване
transformation	преобразуване
transformation	трансформира
transformation	преобразуване
remplace	заменя
remplace	замества
remplace	замяна
remplace	замени
remplace	заместване
cultures	култури
cultures	насаждения
cultures	култури
cultures	културите
étudier	учене
étudier	уча
étudier	изучаване
étudier	учим
étudier	учене
étudier	учи
étudier	проучване
étudier	изучаване
étudier	изследване
consacrée	осветен
lundi	понеделник
lundi	понеделник
viii	виии
limitée	ограничено
limitée	ограничена
limitée	limited
limitée	ограничен
limitée	ограничени
andrea	андреа
accessible	достъпна
accessible	достъпен
accessible	достъпни
accessible	достъпно
universités	университетите
universités	университети
virginie	вирджиния
avantage	полза
avantage	ползи
avantage	предимство
avantage	преимущество
monts	планините
monts	планини
appui	подпомагане
appui	подкрепа
appui	поддръжка
partout	навсякъде
engagé	наета
engagé	наети
engagé	нает
engagé	сгодени
engagé	ангажирани
engagé	сгоден
engagé	сгодена
engagé	отдадена
engagé	извършено
engagé	извършени
engagé	обвързан
engagé	ангажиран
objectifs	цели
objectifs	голове
objectifs	цели
ann	анн
ann	ан
écossais	шотландец
écossais	шотландски
métier	професия
soirée	парти
soirée	party
soirée	купон
soirée	партия
soirée	вечер
soirée	вечерта
soirée	вечерно
soirée	вечер
soirée	нощ
soirée	нощта
mélange	смес
mélange	смесване
mélange	микс
mélange	смесване
mélange	смес
mine	моите
mine	мой
mine	моята
mine	мое
mine	моя
mine	моят
montée	монтирана
montée	монтирани
montée	монтирано
montée	монтиран
montée	издигане
montée	изкачване
costa	коста
alphonse	алфонс
alphonse	алфонсо
alphonse	алфонс
acquis	придобит
acquis	придобита
acquis	придобити
lucien	люсиен
disques	дискове
disques	дискове
représentent	представляват
sydney	сидни
qualifié	квалифицирано
qualifié	квалифициран
qualifié	квалифицирана
qualifié	квалифицирани
introduit	въведен
introduit	въведено
introduit	въведена
introduit	въведени
introduit	въвежда
caractéristique	характерен
caractéristique	характерни
caractéristique	характеристика
caractéristique	особеност
caractéristique	характеристика
nba	нба
howard	хауърд
charlie	чарли
communautaire	общност
communautaire	общността
guitariste	китарист
évêques	епископи
évêques	бишъп
évêques	бишоп
évêques	епископ
conséquences	последици
conséquences	последици
conséquences	последствия
conséquences	последствията
maires	кметове
maires	кмете
maires	кмет
elizabeth	елизабет
recevoir	получаване
recevoir	получаване
recevoir	получаващи
performances	изпълнение
performances	ефективност
performances	представления
performances	изпълнения
autrichien	austrian
autrichien	австрия
autrichien	австрийски
brest	брест
pianiste	пианист
étrangère	чужди
étrangère	чуждестранни
étrangère	чужд
étrangère	чужда
étrangère	чужденец
friedrich	фридрих
occupé	зает
occupé	заети
occupé	заето
occupé	заето
archéologique	археологически
archéologique	archéologique
archéologique	археологически
musées	музеите
musées	музеи
musées	музей
traversée	пресичане
traversée	пресича
réussi	успешна
réussi	успешни
réussi	успешен
réussi	успешно
armand	арман
antiquité	антики
antiquité	антика
antiquité	антични
antiquité	антична
antiquité	древни
antiquité	древен
antiquité	древно
antiquité	древна
antiquité	антики
antiquité	античността
antiquité	antiquité
brésilien	бразилски
produite	произведени
produite	произведена
produite	произведен
produite	произведено
doctorat	докторат
doctorat	докторска
centaines	стотици
maîtrise	майсторство
réédition	преиздава
réédition	преиздаване
vestiges	реликви
calcul	изчисляване
calcul	изчисление
calcul	изчисляване
calcul	изчисление
rêve	сън
rêve	мечта
rêve	сънища
rêve	мечтите
rêve	мечти
mathieu	матю
mathieu	матей
mathieu	матийо
camille	камил
camille	камий
dérivés	деривати
dérivés	производни
dérivés	деривати
aspects	аспекти
simples	прост
simples	прости
simples	проста
simples	простичко
simples	единични
simples	сингъла
simples	необвързани
plaque	чинията
plaque	чиния
plaque	плоча
fondateurs	основатели
fondateurs	основателите
nez	нез
nez	нос
nez	носа
nez	носът
nez	носовете
nez	носове
quai	дока
quai	док
quai	перон
quai	платформата
quai	платформа
démocratie	демокрация
démocratie	демокрацията
meurtre	убийства
meurtre	убийство
barre	хелм
barre	бар
barre	барът
barre	баре
métropole	метрополис
neuvième	девета
neuvième	девети
minute	минута
élite	елитна
élite	елит
élite	елитни
élite	елитен
élite	елита
applications	приложения
applications	заявления
applications	молби
applications	приложения
aîné	елдър
aîné	старейшина
aîné	старши
verre	стъкло
verre	чаша
verre	стъклен
verre	стъкла
verre	пийте
verre	пий
verre	питие
équipement	оборудване
équipement	екипировка
abandon	изоставят
abandon	изоставяне
queue	опашка
queue	опашката
queue	опашки
queue	чеп
queue	кур
queue	хуй
queue	петел
queue	опашка
queue	опашката
queue	опашки
queue	тура
hong	хун
hong	хонг
hong	хон
ivan	ванка
ivan	айвън
ivan	иван
ivan	иване
partisans	партизаните
partisans	партизани
partisans	привърженици
partisans	поддръжници
design	проектиране
design	дизайн
pistes	склонове
pistes	следите
pistes	писти
pistes	следи
pistes	релси
exécutif	изпълнителна
exécutif	изпълнителни
jonathan	джонатан
tenue	тоалет
tenue	облекло
jacob	джейкъб
jacob	якоб
jacob	яков
mythologie	mythologie
mythologie	митологията
mythologie	митология
belgrade	белград
revenu	приход
revenu	приходи
revenu	приход
revenu	доход
revenu	приходи
revenu	доходи
guinée	гвинея
gamme	диапазон
gamme	обхват
gamme	обсег
basilique	базиликата
confédération	конфедерация
confédération	конфедерацията
dessinateur	чекмедже
dessinateur	дизайнерски
dessinateur	дизайнер
dessinateur	карикатурист
jimmy	джими
rallye	митинг
rallye	рали
rallye	rallye
valence	валенсия
amitié	приятелството
amitié	дружба
amitié	приятелство
colspan	colspan
dossier	досие
dossier	директория
dossier	папка
dossier	файл
dossier	файлът
dossier	досие
diego	диего
maladies	болести
maladies	заболявания
maladies	болестите
maladies	болест
maladies	болести
maladies	заболяване
maladies	заболявания
oiseau	птиче
oiseau	бърд
oiseau	птичка
oiseau	птица
maximale	максимална
maximale	максимален
maximale	максимум
maximale	максимално
verte	verte
verte	грийн
verte	зелено
verte	зелен
verte	зелена
verte	зелени
citer	цитат
citer	цитирам
citer	цитират
constructeur	строител
constructeur	производител
péninsule	полуостров
francesco	франческо
campagnes	кампании
campagnes	кампаниите
compilation	състави
compilation	съставяне
compilation	компилация
connaissances	познати
connaissances	познаване
connaissances	знания
connaissances	познания
connaissances	знание
connaissances	познание
copié	копира
terrestre	сухоземни
terrestre	земен
terrestre	земно
budapest	будапеща
représentations	представителства
représentations	представления
représentations	изпълнения
noble	благородник
noble	благородни
noble	благородно
noble	благородна
noble	благороден
ambassadeur	посланник
ambassadeur	посланик
inverse	обратна
inverse	обратен
inverse	обръщане
inverse	задна
inverse	обратна
inverse	обратен
opérateur	оператор
opérateur	търговец
possession	владение
possession	обсебване
possession	притежание
possession	притежаване
souvenir	сувенир
souvenir	спомен
souvenir	памет
souvenir	спомени
forteresse	крепост
forteresse	крепостта
forteresse	крепост
ennemis	враг
ennemis	врагът
ennemis	врагове
ennemis	врагове
ennemis	враговете
sections	секции
sections	участъци
sections	раздели
viens	ела
positions	пози
positions	позиции
engagement	ангажимент
engagement	годежът
engagement	годежа
engagement	годеж
engagement	ангажиране
engagement	ангажимент
engagement	отдаденост
engagement	ангажираност
engagement	обвързване
engagement	задължение
languedoc	лангедок
são	сао
localités	курорти
inscrits	регистриран
inscrits	регистрирана
inscrits	регистрирано
inscrits	регистрирани
quarante	четиридесет
quarante	forty
hectares	хектара
hectares	акра
golfe	залив
golfe	залива
seigneurie	светлост
italiens	италианците
italiens	италианци
italiens	италианска
italiens	италианец
italiens	италиански
italiens	италианско
navy	флот
commandeur	командващ
commandeur	командир
supprimé	изтрит
supprimé	изтрита
supprimé	изтрито
supprimé	изтрити
supprimé	премахната
supprimé	премахнато
supprimé	премахнат
supprimé	премахнати
supprimé	отстранени
douglas	дъглас
listes	списък
listes	списъци
boy	момче
boy	момченце
arbitrage	арбитраж
lecteur	плеър
lecteur	играч
lecteur	карай
lecteur	четец
lecteur	читател
idem	idem
remise	намаление
remise	отстъпка
remise	отстъпки
établie	установен
établie	установена
établie	установени
établie	установено
tire	стреля
hop	хоп
christopher	кристофър
maintenir	запазване
maintenir	поддържане
maintenir	поддържане
maintenir	запази
réduire	намаление
réduire	намаляване
réduire	спадане
réduire	намали
réduire	намаляване
anderson	андерсън
christine	кристин
goût	вкус
goût	аромат
goût	вкус
morceaux	бройки
morceaux	парченца
morceaux	парчета
morceaux	следите
morceaux	писти
morceaux	следи
morceaux	релси
sélectionné	избрана
sélectionné	избрано
sélectionné	избрани
sélectionné	избран
venus	венера
miller	милър
miller	милер
dédié	посветен
dédié	посветена
dédié	отдадени
dédié	отдадена
exil	exil
exil	изгнание
terminé	завършен
terminé	завършена
terminé	завършени
terminé	завършен
terminé	завършено
cambridge	кембридж
cambridge	кеймбридж
construits	построени
construits	изградена
construits	построена
construits	построено
construits	построен
construits	построени
construits	конструирани
construits	изградено
fixe	фиксирани
fixe	фиксирана
fixe	поправен
fixe	фиксиран
ventes	продажби
ventes	продажбите
relative	относителна
relative	роднина
relative	относително
instruction	инструкция
instruction	инструкции
cancer	рак
cancer	ракът
remis	предадени
remis	предадено
donald	доналд
agents	агенти
observation	наблюдение
observation	наблюдения
parallèlement	паралелно
parallèlement	успоредно
parallèlement	успоредни
parallèlement	паралелна
parallèlement	паралелни
fréquence	честота
dure	трудно
dure	силно
dure	здраво
dure	твърдо
dure	твърд
scrutin	анкета
sortant	изходящи
sortant	изходящи
sortant	излизане
vins	вина
vins	виното
vins	вино
vins	вина
employés	служителите
employés	служители
out	вън
out	навън
forum	форум
lanceur	установка
solaire	слънчево
solaire	слънчева
solaire	слънчеви
alimentation	храни
alimentation	храна
alimentation	храненето
alimentation	хранене
neutre	неутрални
neutre	неутрално
neutre	неутрална
neutre	неутрален
tués	убита
tués	убити
tués	убит
empêcher	предотврати
empêcher	предотвратяване
empêcher	предотвратяват
orthodoxe	православна
citoyens	граждани
citoyens	гражданите
vladimir	владимир
stadium	стадион
stadium	стадиона
ouvriers	работниците
ouvriers	работници
pseudonyme	псевдоним
pseudonyme	прякор
pseudonyme	псевдоним
humanité	човечеството
humanité	човечество
humanité	човечност
clé	ключ
clé	ключа
clé	ключът
manuscrit	ръкопис
manuscrit	свитък
défaites	поражение
défaites	победен
colline	хълм
colline	хил
colline	hill
who	кой
divisions	разделения
divisions	участъци
divisions	разделение
divisions	дивизии
dédiée	посветен
dédiée	посветена
dédiée	отдадени
dédiée	отдадена
gustave	густав
gustave	густав
longues	дълги
longues	дълго
longues	дълъг
longues	лонг
régionales	регионален
régionales	регионално
régionales	регионални
régionales	регионална
continent	континент
continent	континента
naturelles	натурални
naturelles	естествени
naturelles	естествена
naturelles	естествен
trésor	съкровища
trésor	съкровище
trésor	финансите
trésor	хазната
trésor	хазна
ruines	развалини
ruines	руините
ruines	руини
technologies	технологии
technologies	технология
technologies	технологии
précis	точен
précis	точен
précis	точна
précis	точни
existent	съществуват
picardie	пикардия
porto	порто
bourbon	бърбън
difficulté	затруднено
difficulté	затруднения
difficulté	трудност
difficulté	трудности
difficulté	затруднение
désignations	обозначения
désignations	наименования
désignations	означения
franz	франц
ombre	сенки
ombre	сенките
ombre	нюанс
ombre	сянка
ombre	сенки
ombre	сянката
ombre	сянка
ombre	ombre
maritimes	морско
maritimes	морска
maritimes	морски
cousin	братовчед
cousin	братовчеда
cousin	братовчедка
équipements	оборудване
équipements	екипировка
équipements	съоръжения
équipements	съоръженията
vapeur	пара
vapeur	парна
vapeur	парата
vapeur	изпарения
interview	интервю
bay	бей
bay	залив
bay	заливът
bay	bay
colonnes	колона
colonnes	колони
pôle	прът
pôle	стълб
pôle	полюс
pôle	поляк
pôle	пилон
républicain	републиканец
républicain	републикански
républicain	републиканска
républicain	републиканци
attribué	назначена
attribué	назначен
attribué	разпределени
attribué	разпределен
attribué	разпределено
attribué	награден
attribué	възложена
attribué	възложени
choisit	избра
choisit	избира
rédacteur	писателка
rédacteur	сценарист
rédacteur	писател
rédacteur	редактор
stanley	станли
stanley	стенли
muet	тиха
muet	мълчание
muet	тих
muet	мълчалив
muet	ням
historiens	историци
historiens	историците
pétersbourg	петербург
couvre	обхваща
couvre	корици
couvre	капаци
garçon	момче
garçon	момченце
garçon	келнер
garçon	сервитьор
western	западна
western	западни
western	западен
western	западните
western	уестърн
western	western
vérifier	провери
vérifier	проверка
proposer	предполагат
transmission	трансмисия
transmission	предаване
transmission	пренос
soldat	войник
présentée	представени
présentée	представено
présentée	представена
présentée	представен
canadiens	канадци
canadiens	канадска
canadiens	канадец
canadiens	канадски
canadiens	канадци
canadiens	канадците
jersey	джърси
jersey	джързи
sénégal	сенегал
option	опция
option	вариант
pluie	рейн
pluie	дъжд
commentaires	мнение
commentaires	забележки
commentaires	коментари
commentaires	мнения
fpu	fpu
turin	торино
turin	торино
poitou	поату
touche	touche
touche	ключ
touche	ключа
touche	ключът
touche	докосване
touche	пипай
évoque	пробужда
automatique	автоматично
automatique	авто
automatique	автоматична
automatique	автоматични
automatique	автоматично
automatique	автоматичен
compétences	компетенции
compétences	умения
compétences	експертиза
compétences	умение
compétences	умения
compétences	компетентност
compétences	компетенции
extrêmement	изключително
extrêmement	извънредно
neveu	племенник
neveu	племенника
neveu	нево
mohamed	мохамед
hubert	юбер
commerciale	търговско
commerciale	търговска
commerciale	реклама
commerciale	търговски
cinquante	петдесет
cinquante	fifty
publicité	гласност
publicité	публичност
publicité	известност
publicité	рекламен
publicité	реклами
publicité	реклама
publicité	обява
publicité	реклама
souverain	владетел
souverain	суверен
souverain	суверенна
associés	сътрудник
associés	съдружник
associés	асоциирани
associés	сътрудници
associés	съдружници
chargée	зареден
chargée	заредена
chargée	заредено
chargée	заредени
chronique	кроникъл
chronique	колона
chronique	хроничен
chronique	хронично
chronique	хронични
chronique	хронична
charte	харта
charte	хартата
imposer	внушителен
imposer	налагане
imposer	налагането
imposer	налагане
renault	рено
arrivé	пристигнал
arrivé	пристигна
préface	предговор
préface	предговор
échecs	чес
échecs	шах
échecs	шахмат
frais	пресни
frais	прясно
frais	свежо
frais	свежа
frais	пресен
frais	фреш
frais	хонорари
frais	такси
frais	разноски
frais	разходи
traite	доене
traite	трафик
pérou	перу
bloqué	блокирани
bloqué	блокирано
bloqué	блокиран
bloqué	блокирана
judiciaire	съдебно
palette	палет
palette	палитра
indépendante	независима
indépendante	независими
indépendante	независим
tramway	трамвай
tramway	трамваи
peintres	художниците
peintres	художници
élisabeth	елизабет
élisabeth	елизабет
amiens	амиен
louvre	лувъра
troubles	беди
troubles	бедите
troubles	размирици
troubles	вълнения
marco	марко
offensive	обидно
offensive	офанзива
amie	приятелка
amie	приятелю
amie	приятел
alias	псевдоним
alias	псевдоними
concentration	концентрация
intention	намерение
intention	намерения
intention	намерението
intention	намерение
intention	намерения
intention	умисъл
nombres	числа
nombres	цифри
précision	прецизност
précision	точност
précision	прецизно
précision	точност
passagers	пътниците
passagers	пътници
passagers	пасажери
passagers	пътнически
passagers	пътник
passagers	пътника
degré	градуси
degré	градуса
degré	степени
degré	градус
degré	степен
puissant	мощен
puissant	мощно
puissant	мощна
espagnols	испанци
espagnols	испанци
espagnols	испанска
espagnols	испанско
espagnols	испански
correspondance	кореспонденцията
correspondance	кореспонденция
correspondance	съвпадение
correspondance	мач
correspondance	съвпадение
hamilton	хамилтън
partiellement	частично
partiellement	отчасти
partiellement	частична
partiellement	частични
partiellement	частичен
partiellement	частично
partiellement	частично
partiellement	отчасти
tim	тим
organismes	организации
organismes	организми
organismes	агенции
sauver	спасяване
sauver	спаси
sauver	запази
sauver	запис
sauver	спасяване
sauver	спасяването
sauver	спестяване
juniors	младежи
juniors	младши
juniors	джуниър
visage	фейс
visage	лицето
visage	лице
possibles	възможно
possibles	възможен
possibles	възможна
possibles	възможни
provoque	провокира
future	бъдеще
future	бъдещ
future	бъдещи
future	бъдещето
future	бъдеща
danois	датски
danois	дейн
danois	дейнс
montrer	покажи
montrer	показване
conférences	конференция
conférences	лекции
conférences	лекциите
conférences	конференции
paramètres	параметри
paramètres	настройки
réflexion	отражение
réflexion	размисъл
philadelphie	фили
philadelphie	филаделфия
philadelphie	филаделфия
prononciation	произношение
actualité	новини
actualité	новина
actualité	новините
aube	зора
aube	даун
aube	зори
aube	доун
aube	зората
logements	настаняване
mariée	булката
mariée	булка
mariée	женени
mariée	женена
mariée	омъжена
mariée	женен
billy	били
