மற்றும்	dan
எப்போதும்	ever
எழுத்துக்கள்	alphabet
எழுத்துக்கள்	alfabet
எழுத்துக்கள்	abjad
எழுத்துக்கள்	letters
எழுத்துக்கள்	huruf
எழுத்துக்கள்	aksara
எழுத்துக்கள்	karakter
சுருக்கம்	rekap
சுருக்கம்	rangkuman
சுருக்கம்	ikhtisar
சுருக்கம்	rangkuman
சுருக்கம்	ringkasan
அரசாங்கம்	pemda
அரசாங்கம்	pemerintah
அரசாங்கம்	pemerintah
அரசாங்கம்	pemerintahan
திருச்சி	trichy
மாறி	variable
மாறி	variabel
பாதை	jalur
பாதை	tapak
பாதை	path
வென்று	won
வென்று	dimenangkan
வென்று	menang
சரியாக	tepat
சரியாக	persis
சரியாக	tepatnya
மாகாண	kampungan
நாடகம்	drama
ஓவியம்	melukis
ஓவியம்	lukisan
இறந்த	tewas
இறந்த	dead
இறந்த	mati
உள்ளே	inside
உள்ளே	didalam
கோ	coe
கூட்டணி	persekutuan
கூட்டணி	alliance
கூட்டணி	aliansi
அதிகாரப்பூர்வ	official
அதிகாரப்பூர்வ	resmi
அப்துல்	abdul
செலவு	pembelanjaan
செலவு	dibelanjakan
செலவு	pengeluaran
செலவு	menghabiskan
செலவு	pembelanjaan
செலவு	dibelanjakan
செலவு	pengeluaran
செலவு	menghabiskan
சுழற்சி	pusaran
சுழற்சி	rotasi
சுழற்சி	putaran
சுழற்சி	spiral
சுழற்சி	loop
சுழற்சி	daur
சுழற்சி	siklus
சுழற்சி	cycle
மனம்	mind
மனம்	pikiran
நோய்கள்	penyakit
எளிதில்	gampang
எளிதில்	mudah
எளிதில்	easy
அதிகாரம்	memberdayakan
அதிகாரம்	perkuat
அதிகாரம்	tenaga
அதிகாரம்	kekuasaan
அதிகாரம்	kekuatan
அதிகாரம்	power
அதிகாரம்	daya
தானே	thane
நகைச்சுவை	komedi
நகைச்சுவை	comedy
கணித	math
கணித	matematika
விநாயகர்	ganesha
விநாயகர்	ganesha
சரி	okey
சரி	okay
சரி	oke
சரி	nah
சரி	yah
பக்கங்கள்	halaman
நீதிமன்றம்	court
நீதிமன்றம்	sidang
நீதிமன்றம்	pengadilan
நீதிமன்றம்	mahkamah
செயல்படும்	active
செயல்படும்	aktif
அதிபர்	presiden
அலுவலர்	opsir
அலுவலர்	petugas
அலுவலர்	perwira
அலுவலர்	officer
அமைவிடம்	lokasi
லீக்	league
லீக்	liga
நிர்வாகம்	management
நிர்வாகம்	manajemen
நிர்வாகம்	pengelolaan
நிர்வாகம்	administrasi
நிர்வாகம்	administratif
முறையை	metoda
முறையை	method
முறையை	metode
ஆசியா	asia
ஓய்வு	rekreasi
ஓய்வு	pensiun
ஓய்வு	istirahat
ஓய்வு	beristirahat
ஓய்வு	santai
தாக்கம்	impact
தாக்கம்	berdampak
தாக்கம்	dampak
தாக்கம்	benturan
புரட்சி	revolution
புரட்சி	revolusi
வலைத்தளம்	website
போராட்டம்	protes
போராட்டம்	perjuangan
போராட்டம்	agitasi
போராட்டம்	pergolakan
ஏதேனும்	setiap
ஏதேனும்	sembarang
ஏதேனும்	any
நிறைவு	penyelesaian
நிறைவு	pelengkapan
நிறைவு	diselesaikan
நிறைவு	selesai
நிறைவு	melengkapi
நிறைவு	lengkapi
நிறைவு	selesaikan
நிறைவு	komplit
நிறைவு	lengkap
நடவடிக்கைகள்	kegiatan
நடவடிக்கைகள்	aktifitas
நடவடிக்கைகள்	aktivitas
கூகுள்	google
மரியா	mary
மரியா	maria
மரியா	maria
மலர்	bunga
மலர்	flower
தலங்கள்	kedar
இடைப்பட்ட	antara
இடைப்பட்ட	diantara
விரைவில்	soon
விரைவில்	segera
பாடகர்	penyanyi
பாடகர்	singer
ஏற்பாடு	terorganisasi
ஏற்பாடு	terorganisir
ஏற்பாடு	teratur
ஏற்பாடு	tertata
ஏற்பாடு	pengaturan
ஏற்பாடு	susun
ஏற்பாடு	mengatur
ஏற்பாடு	atur
நிறைந்த	full
நிறைந்த	kenyang
நிறைந்த	penuh
கட்டிடக்கலை	architecture
கட்டிடக்கலை	arsitektur
ஆட்டம்	permainan
ஆட்டம்	game
ஆட்டம்	korek
ஆட்டம்	cocok
ஆட்டம்	pertandingan
ஆட்டம்	kecocokan
மண்	tanah
மண்	tanahnya
மண்	sand
மண்	pasir
மண்	papak
குழுக்கள்	grup
குழுக்கள்	kelompok
சூரியன்	mentari
சூரியன்	matahari
சூரியன்	sun
இந்திரா	indira
இந்திரா	indra
தீ	fire
தீ	api
தீ	kebakaran
சேர்ந்தார்	bergabung
உருவாக்கிய	terdiri
கடற்கரை	beach
கடற்கரை	pantai
வீட்டில்	homemade
இயக்கிய	diarahkan
இயக்கிய	disutradarai
இயக்கிய	sutradara
எடை	berat
யின்	yin
உருவான	dibentuk
உருவான	terbentuk
வழங்குகிறது	menyediakan
வழங்குகிறது	sediakan
ஜனதா	janata
ஜனதா	janta
பெற்றோர்	mengasuh
பெற்றோர்	pengasuhan
பெற்றோர்	orangtua
பெற்றோர்	orangtua
பெற்றோர்	induk
ஒற்றை	single
ஒற்றை	lajang
ஒற்றை	jomblo
ஒற்றை	tunggal
அச்சு	sumbu
அச்சு	axis
ஆஸ்திரேலியா	australia
கட்டப்பட்ட	membangun
கட்டப்பட்ட	dibangun
கட்டப்பட்ட	built
கட்டப்பட்ட	dibangun
பார்த்து	nonton
பார்த்து	menonton
பார்த்து	watching
வழங்கிய	asalkan
வழங்கிய	disediakan
எனப்படுகிறது	konsekrasi
கடவுளின்	dewa
கடவுளின்	god
கடவுளின்	tuhan
கடவுளின்	allah
வீதம்	tarif
வீதம்	nilai
வீதம்	kurs
வீதம்	laju
வீதம்	tingkat
வேளாண்மை	pertanian
ஐரோப்பா	eropa
முடியவில்லை	gagal
எழுத	tulis
எழுத	menulis
எழுத	tulislah
அறிஞர்கள்	ulama
அறிஞர்கள்	sarjana
அறிஞர்கள்	cendekiawan
புலவர்கள்	penyair
புலவர்கள்	pujangga
பிரான்ஸ்	prancis
பிரான்ஸ்	france
பிரான்ஸ்	perancis
ஜெர்மனி	jerman
கொண்டே	keep
பயன்படுத்தப்பட்டது	digunakan
பயன்படுத்தப்பட்டது	terpakai
பயன்படுத்தப்பட்டது	used
பயன்படுத்தப்பட்டது	dipakai
விரிவான	terperinci
விரிவான	rinci
தலைநகரம்	capital
தலைநகரம்	ibukota
தலைநகரம்	modal
வட்டார	local
வட்டார	lokal
பிரபல	famous
பிரபல	terkenal
பார்வை	jangkau
பார்வை	jangkauan
பார்வை	melihat
பார்வை	tampilan
பார்வை	lihat
தகுதி	kelayakan
தகுதி	kualifikasi
பாகம்	part
பாகம்	bagian
பாகம்	modul
மரபணு	jeni
மரபணு	gene
மரபணு	gen
எல்லை	batas
எல்லை	perbatasan
எல்லை	tepi
எல்லை	tepian
எல்லை	batas
எல்லை	batasi
எல்லை	batas
எல்லை	membatasi
எல்லை	limit
எல்லை	rentang
எல்லை	kisaran
எல்லை	range
எல்லை	jangkauan
நடு	middle
நடு	pertengahan
நடு	tengah
வேறுபாடு	bedanya
வேறுபாடு	perbedaan
வேறுபாடு	kontras
உறுப்பு	term
உறுப்பு	istilah
உறுப்பு	unsur
உறுப்பு	elemen
மருத்துவர்	dokter
மருத்துவர்	tabib
மருத்துவர்	doktor
மருத்துவர்	dokter
மருத்துவர்	doctor
இடத்தை	tempatkan
இடத்தை	place
இடத்தை	tempat
எதிர்த்து	menentang
எதிர்த்து	melawan
எதிர்த்து	against
எதிர்த்து	terhadap
ஏற்ற	gunung
ஏற்ற	mount
ஏற்ற	kait
புதினம்	novel
இடையிலான	antara
இடையிலான	diantara
இலக்கணம்	grammer
இலக்கணம்	sastra
இலக்கணம்	grammar
லண்டன்	london
லண்டன்	banjarmasin
கோப்பை	trophy
கோப்பை	piala
கோப்பை	trofi
கோப்பை	mug
கோப்பை	gelas
கோப்பை	piala
கோப்பை	cawan
கோப்பை	cangkir
கோப்பை	cup
அலி	ali
வினை	reaksi
வினை	tanggapan
கருத்தில்	mempertimbangkan
கருத்தில்	mengingat
கண்டி	kandy
உள்ளடக்கிய	inklusif
உள்ளடக்கிய	termasuk
வகுப்பு	angkatan
வகுப்பு	kelas
வகுப்பு	class
இறுதியாக	akhirnya
பொருளாதாரம்	perekonomian
பொருளாதாரம்	ekonomi
பொருளாதாரம்	economics
பொருளாதாரம்	ekonomi
பொருளாதாரம்	financial
பொருளாதாரம்	keuangan
பொருளாதாரம்	finansial
பொருளாதாரம்	perekonomian
பொருளாதாரம்	ekonomi
தவறான	salah
தவறான	salah
உச்ச	supreme
உச்ச	agung
உச்ச	klimaks
ஆப்பிரிக்க	afrika
முகம்மது	mohammad
முக்கியமாக	terutama
முடிகிறது	menyelesaikan
முடிகிறது	finishing
முடிகிறது	berakhir
முடிகிறது	ending
முடிகிறது	berakhiran
முடிகிறது	mengakhiri
முடிகிறது	berakhir
நடந்து	berjalan
நடந்து	walking
விளைவு	hasil
விளைவு	result
விளைவு	efek
விளைவுகள்	efek
இத்தாலி	italy
இத்தாலி	italia
இணையத்தளம்	website
உருவாக்கம்	pembuatan
உருவாக்கம்	ciptaan
உருவாக்கம்	penciptaan
உருவாக்கம்	kreasi
அமைதி	damai
அமைதி	kedamaian
அமைதி	peace
அமைதி	perdamaian
அமைதி	silent
அமைதி	sunyi
அமைதி	kalem
அமைதி	tenang
அமைதி	calm
ஐந்தாம்	kelima
ஐந்தாம்	fifth
ஐந்தாம்	seperlima
வழக்கமான	biasa
வழக்கமான	regular
வழக்கமான	reguler
நன்றாக	fine
நன்றாக	halus
கணேசன்	ganesan
பண்பாட்டு	kebudayaan
பண்பாட்டு	budaya
இருபது	twenty
இருபது	duapuluh
பீட்டர்	petrus
பீட்டர்	peter
விஜய்	vijay
வேகம்	kecepatan
வேகம்	speed
வேகம்	fast
வேகம்	cepat
வேகம்	puasa
உளவியல்	psikologi
உளவியல்	psychology
சதவீதம்	persentase
சதவீதம்	persen
சதவீதம்	persentase
மகா	maha
பாலியல்	seksual
பாலியல்	seksual
அருங்காட்சியகம்	museum
அருங்காட்சியகம்	musium
காட்டுகிறது	memperlihatkan
காட்டுகிறது	menunjukkan
காட்டுகிறது	menampilkan
காட்டுகிறது	memperlihatkan
காட்டுகிறது	menunjukkan
காட்டுகிறது	menampilkan
காட்டுகிறது	pertunjukan
புவி	bumi
புவி	earth
மன	mental
சிவாஜி	shivaji
சிவாஜி	sivaji
இரும்பு	besi
இரும்பு	iron
நடந்தது	terjadi
பழமையான	legend
பழமையான	legenda
பழமையான	klasik
பழமையான	classic
செயற்கை	sintetis
செயற்கை	sintetik
செயற்கை	artifisial
செயற்கை	buatan
நீதி	keadilan
முடிந்தது	diselesaikan
முடிந்தது	selesai
முடிந்தது	selesai
முடிந்தது	selesai
முடிந்தது	beres
முடிந்தது	dilakukan
முடிந்தது	done
முறைமை	moda
முறைமை	modus
முறைமை	mode
தண்டனை	penalti
தண்டனை	pinalti
தண்டனை	hukuman
தண்டனை	azab
தண்டனை	berjamaah
நாவல்	novel
ஜப்பான்	jepang
ஜப்பான்	japan
உதவுகிறது	membantu
சந்திப்பு	janji
சந்திப்பு	rapat
சந்திப்பு	meeting
சந்திப்பு	pertemuan
சந்திப்பு	bertemu
சந்திப்பு	meet
சந்திப்பு	temui
நாயக்கர்	nayak
மன்றங்கள்	forum
வாயு	gas
ராபர்ட்	robert
வழிபாடு	sembah
வழிபாடு	ibadah
வழிபாடு	menyembah
வழிபாடு	beribadah
சிங்கள	sinhala
தொல்லியல்	arkeologi
தொல்லியல்	purbakala
தொல்லியல்	arkeologi
அறிவிக்கப்பட்டது	mengumumkan
அறிவிக்கப்பட்டது	diumumkan
அறிவிக்கப்பட்டது	umumkan
கணக்கெடுப்பு	sensus
கணக்கெடுப்பு	enumerasi
மனிதர்கள்	manusia
மலையாளம்	malayalam
பரிமாற்றங்கள்	bertransaksi
பரிமாற்றங்கள்	transaksi
அரங்கம்	theater
அரங்கம்	teater
அரங்கம்	bioskop
அரங்கம்	stadion
அரங்கம்	stadium
அரங்கம்	auditorium
சூழலில்	lingkungan
காணப்பட்டது	ketahuan
மரங்கள்	pepohonan
மரங்கள்	pohon
எடுத்துக்காட்டு	contoh
மாதங்கள்	bulan
வடக்கே	utara
வடக்கே	north
தூரம்	kejauhan
தூரம்	jarak
அவசியம்	diwajibkan
அவசியம்	diperlukan
அவசியம்	diharuskan
அவசியம்	wajib
அவசியம்	dibutuhkan
மாநாடு	conference
மாநாடு	konferensi
மாநாடு	ktt
மாநாடு	summit
மாநாடு	konvensi
சொல்லும்	katakan
சொல்லும்	say
சொல்லும்	katakanlah
விலங்கு	hewan
விலங்கு	binatang
விலங்கு	animal
தயாரிப்பாளர்	produsen
தயாரிப்பாளர்	produser
தயாரிப்பாளர்	manufaktur
தயாரிப்பாளர்	produsen
தயாரிப்பாளர்	pabrikan
படுகொலை	pembunuhan
படுகொலை	pembantaian
அல்லாத	non
பூ	bunga
பூ	flower
பூ	boo
யானை	gajah
வணிகம்	komersial
வணிகம்	komersil
வணிகம்	bisnis
வணிகம்	business
வணிகம்	barter
வணிகம்	dagang
வணிகம்	berdagang
வணிகம்	perdagangan
வணிகம்	trade
கல்	batu
கல்	stone
அமைந்திருக்கும்	berlokasi
அமைந்திருக்கும்	bertempat
அமைந்திருக்கும்	terletak
மண்டபம்	balai
மண்டபம்	hall
மண்டபம்	aula
இசையமைத்த	terdiri
நூறு	seratus
நூறு	hundred
நூறு	ratus
பாலம்	bridge
பாலம்	anjungan
பாலம்	jembatan
சார்	sir
சார்	pak
சார்	tuan
சுற்றுச்சூழல்	lingkungan
சுற்றுச்சூழல்	lingkungan
கல்வெட்டு	inskripsi
கல்வெட்டு	prasasti
தாயார்	mother
தாயார்	ibu
தாயார்	bunda
அதிகாரி	official
அதிகாரி	resmi
அதிகாரி	opsir
அதிகாரி	petugas
அதிகாரி	perwira
அதிகாரி	officer
பாரதி	bharti
புள்ளிகள்	titik
புள்ளிகள்	poin
புள்ளிகள்	point
புள்ளிகள்	score
புள்ளிகள்	skor
மைக்கேல்	michael
மைக்கேல்	mikail
புத்தகம்	kitab
புத்தகம்	book
புத்தகம்	buku
கட்டிடங்கள்	bangunan
கட்டிடங்கள்	gedung
மதம்	agama
ஈடுபாடு	keterlibatan
ஈடுபாடு	engagement
ஈடுபாடு	pertunangan
ஈடுபாடு	interaksi
ஈடுபாடு	keterlibatan
ஈடுபாடு	keterlibatannya
பள்ளிகள்	sekolah
வீடியோ	vidio
வீடியோ	video
வெளியில்	keluar
வெளியில்	out
விவரங்கள்	perincian
விவரங்கள்	rincian
விவரங்கள்	detil
விவரங்கள்	detail
புதுச்சேரி	puducherry
புதுச்சேரி	pondicherry
பறவை	bird
பறவை	burung
பறவை	finch
எடுக்கப்பட்ட	taken
எடுக்கப்பட்ட	dibawa
எடுக்கப்பட்ட	diambil
பகுப்பாய்வு	analisa
பகுப்பாய்வு	analitik
பகுப்பாய்வு	analisis
பகுப்பாய்வு	analytics
பகுப்பாய்வு	analisa
பகுப்பாய்வு	analisis
ஒருவன்	oruvan
உடனடியாக	segera
உடனடியாக	seketika
வரையறை	definisinya
வரையறை	definisi
வரையறை	pembatas
இணையம்	internet
கடும்	heavy
கடும்	berat
எளிதாக	gampang
எளிதாக	mudah
எளிதாக	easy
விசை	kunci
விசை	key
அழகிய	beautiful
அழகிய	cantiknya
அழகிய	cantik
அழகிய	indah
நாட்டை	pengasingan
அழைக்கப்பட்டது	mengundang
அழைக்கப்பட்டது	diundang
பொதுமக்கள்	sipil
வேகமாக	fast
வேகமாக	cepat
வேகமாக	puasa
மாற்றப்பட்டது	diubah
மாற்றப்பட்டது	berubah
மாற்றப்பட்டது	modifikasi
மாற்றப்பட்டது	diubah
மாற்றப்பட்டது	dimodifikasi
அட்டவணை	meja
அட்டவணை	tabel
அட்டவணை	jadwal
தீர்வு	larutan
தீர்வு	solusi
மதிப்பீடு	peringkat
மதிப்பீடு	penilaian
மதிப்பீடு	rating
அருகிலுள்ள	terdekat
அருகிலுள்ள	sekitar
அட்டை	lintah
அட்டை	card
அட்டை	kartu
ஒருமுறை	once
ஒருமுறை	sekali
கிடைத்த	got
கிடைத்த	punya
முன்பே	sudah
முன்பே	sebelumnya
முன்பே	tadi
ராக்	batuan
ராக்	batu
ராக்	rock
செல்கிறது	goes
கட்டுப்பாடு	control
கட்டுப்பாடு	kendali
கட்டுப்பாடு	kontrol
கட்டுப்பாடு	pengendalian
கட்டுப்பாடு	mengontrol
கட்டுப்பாடு	kendalikan
தவிர்த்து	terkecuali
தவிர்த்து	dikecualikan
சோழர்	chola
சிக்கல்	masalah
சிக்கல்	isu
சிக்கல்	masalah
சிக்கல்	problem
பழங்குடி	suku
யூத	yahudi
பொறுப்பு	bertanggungjawab
பொறுப்பு	tanggungjawab
நேர்	positive
நேர்	positif
நேர்	straight
நேர்	lurus
நேர்	bimbingan
ஷா	sha
ஷா	shah
ஷா	syah
ஷா	shaw
நடுவில்	middle
நடுவில்	pertengahan
நடுவில்	tengah
ஜெர்மன்	german
ஜெர்மன்	jerman
ஜெர்மன்	grammar
முகமது	mohammad
முகமது	mohammed
நபர்	person
நபர்	orang
கிருஷ்ணன்	krishnan
ஐந்தாவது	kelima
ஐந்தாவது	fifth
ஐந்தாவது	seperlima
மத்தியப்	madhya
வெப்பம்	heat
வெப்பம்	panasnya
வெப்பம்	panas
ராஜ்	raj
பெருமை	kebanggaan
பெருமை	pride
பெருமை	kesombongan
பெருமை	bangga
பெருமை	proud
பாடசாலை	sekolah
சா	cha
சா	shah
சா	syah
தங்க	emas
தங்க	gold
ஜோசப்	yusuf
ஜோசப்	joseph
நாடாளுமன்றம்	parlemen
நாடாளுமன்றம்	dpr
கூட்டம்	gathering
கூட்டம்	mengumpulkan
கூட்டம்	kumpul
கூட்டம்	pengumpulan
கூட்டம்	rapat
கூட்டம்	meeting
கூட்டம்	pertemuan
கூட்டம்	kerumunan
கூட்டம்	crowd
கூட்டம்	keramaian
அலை	gelombang
அலை	ombaknya
அலை	ombak
அலை	wave
அலை	gelombang
அலை	ombak
அலை	lambaian
இந்தியன்	indian
இந்தியன்	india
இந்தியன்	hindia
ஆசிரியர்கள்	guru
ஆசிரியர்கள்	pengarang
ஆசிரியர்கள்	penulis
இலண்டன்	london
இலண்டன்	banjarmasin
பந்து	bola
பந்து	ball
சாதி	kasta
ஆறுகள்	sungai
ஆறுகள்	rivers
மூர்த்தி	murti
மூர்த்தி	murthy
வென்றது	won
வென்றது	dimenangkan
வென்றது	menang
சிவ	shiv
சன்	mentari
சன்	matahari
சன்	sun
கலிபோர்னியா	california
தத்துவம்	peribahasa
தத்துவம்	pepatah
தத்துவம்	filsafat
தத்துவம்	filosofi
தத்துவம்	prinsip
தத்துவம்	prinsipnya
இரா	ira
அதிகாரிகள்	pejabat
அதிகாரிகள்	petugas
அதிகாரிகள்	perwira
அதிகாரிகள்	pejabat
அனைவருக்கும்	semuanya
மருந்துகள்	obat
மருந்துகள்	narkoba
சென்	chen
சென்	sen
சிக்கலான	kritis
சாதனை	rekor
சாதனை	rekam
சாதனை	record
சாதனை	pencapaian
சாதனை	prestasi
சாதனை	berprestasi
அடுக்கு	slot
அடுக்கு	lapis
அடுக்கு	lapisan
அடுக்கு	layer
பின்னாளில்	kemudian
பின்னாளில்	nanti
இசுலாம்	islam
மேரி	mary
மேரி	maria
சோடியம்	sodium
சோடியம்	natrium
பல்	gigi
பல்	gigi
ஓவியங்கள்	lukisan
விரைவாக	ngakak
விரைவாக	cepat
விரைவாக	fast
விரைவாக	cepat
விரைவாக	puasa
விரைவாக	cepat
பண்புகள்	atribut
பண்புகள்	sifat
பண்புகள்	properti
கலந்த	mixed
கலந்த	bercampur
கலந்த	campuran
கலந்த	campur
பருவம்	season
பருவம்	musim
பருவம்	musimnya
பருவம்	parva
பொருள்கள்	things
பொருள்கள்	hal
பொருள்கள்	perkara
பொருள்கள்	tema
பொருள்கள்	obyek
பொருள்கள்	objek
பொருள்கள்	benda
பொருள்கள்	item
பொருள்கள்	butir
பொருள்கள்	barang
அடைந்து	dijangkau
அடைந்து	mencapai
அடைந்து	menjangkau
அடைந்து	tercapai
அடைந்து	dicapai
நெருங்கிய	terdekat
பரப்பு	permukaan
பரப்பு	daerah
பரப்பு	wilayah
பரப்பு	luas
பரப்பு	kawasan
பரப்பு	area
ஆய்வாளர்கள்	analis
ஏதாவது	setiap
ஏதாவது	sembarang
ஏதாவது	any
ஏதாவது	something
ஏதாவது	sesuatu
வழங்க	sediakan
வழங்க	menyediakan
ஏற்று	beban
ஏற்று	muat
ஏற்று	muatan
ஏற்று	gunung
ஏற்று	mount
ஏற்று	kait
ஏற்று	ekspor
ஹென்றி	henry
சுதந்திரம்	kebebasan
சுதந்திரம்	freedom
சுதந்திரம்	peterpan
சுதந்திரம்	kemerdekaan
தலைமையகம்	markas
சர்	sir
சர்	pak
சர்	tuan
முனிவர்	bijak
முனிவர்	sage
கட்டிடம்	building
கட்டிடம்	membangun
கட்டிடம்	bangunan
கட்டிடம்	gedung
அணை	dam
அணை	waduk
அணை	bendungan
அணை	nonaktif
அணை	off
அணை	mati
நல்லது	positive
நல்லது	positif
நல்லது	bagus
சுற்று	memutar
சுற்று	putar
கருத்தை	comment
கருத்தை	komen
கருத்தை	komentari
கருத்தை	komentar
வேறுபாடுகள்	perbedaan
வேறுபாடுகள்	perbedaannya
அழற்சி	radang
அழற்சி	menghasut
அழற்சி	inflamasi
அழற்சி	radang
அழற்சி	peradangan
அழற்சி	colitis
தலைமையிலான	menuju
சேர	bergabung
சேர	gabung
சேர	bergabunglah
சேர	join
சேர	cheras
ஐயர்	iyer
தொன்மவியல்	mitologi
மையமாக	medium
மையமாக	sedang
மையமாக	menengah
முன்னதாக	sebelumnya
முன்னதாக	tadi
ஆஸ்திரேலிய	australian
ஆஸ்திரேலிய	australia
வடிவங்கள்	bentuk
வடிவங்கள்	pola
வடிவங்கள்	format
சுய	diri
சுய	self
குருதி	blood
குருதி	darah
படைப்புகள்	tulisannya
படைப்புகள்	kreasi
படைப்புகள்	ciptaannya
குதிரை	ksatria
குதிரை	knight
குதிரை	kesatria
குதிரை	horse
குதிரை	kuda
குதிரை	poni
குதிரை	pony
குறைந்து	turun
குறைந்து	down
குறைந்து	turunkan
மத	religi
மத	keagamaan
மத	religius
மத	agama
வெளிநாட்டு	asing
வெளிநாட்டு	foreign
சந்திர	chandra
சந்திர	candra
சந்திர	lunar
வண்டி	otomotif
வண்டி	truk
வண்டி	truck
வண்டி	keranjang
வண்டி	gerobak
வண்டி	kendaraan
பங்களிப்பு	kontribusi
பங்களிப்பு	berpartisipasi
அணிகள்	tim
கூகிள்	google
பசிபிக்	pacific
பசிபிக்	pasifik
விதிகள்	rules
விதிகள்	peraturan
விதிகள்	aturan
விதிகள்	klu
விதிகள்	ketentuan
சுல்தான்	sultan
இயல்பு	biasa
இயல்பு	normal
உப்பு	garam
உப்பு	asin
கட்சிகள்	pesta
கட்சிகள்	pihak
கொள்கைகள்	prinsip
கொள்கைகள்	kebijakan
கொள்கைகள்	prinsip
கொள்கைகள்	prinsipnya
தஞ்சை	tanjore
அடைய	raih
விழுக்காடு	persentase
விழுக்காடு	persen
விழுக்காடு	persentase
வலி	sakit
வலி	kesakitan
வலி	pain
வலி	nyeri
வலி	menyakitkan
வலி	pedih
குறைவு	rendah
குறைவு	low
குறைவு	kurang
நடைமுறையில்	praktisnya
நடைமுறையில்	praktis
நிரல்	program
பிரேசில்	brazil
பிரேசில்	brasil
வருகை	kehadiran
வருகை	mengunjungi
வருகை	berkunjung
வருகை	kunjungi
வருகை	kunjungan
வருகை	mengunjungi
வருகை	tiba
மின்னஞ்சல்	surel
மின்னஞ்சல்	email
அரிய	langka
அரிய	rare
அரிய	jarang
லாஸ்	los
லாஸ்	las
பிரிந்து	dipisahkan
பிரிந்து	dipisah
பிரிந்து	berpisah
தீவிர	serius
தீவிர	serious
கொழுப்பு	gemuk
கொழுப்பு	lemak
கொழுப்பு	fat
கொழுப்பு	gendut
குழாய்	pipe
குழாய்	pipa
குழாய்	tabung
தனியாக	sendirian
தனியாக	alone
தனியாக	sendiri
தடுப்பு	hukuman
தடுப்பு	penahanan
தற்பொழுது	sekarang
தற்பொழுது	now
தற்பொழுது	kini
மைசூர்	mysore
வீச்சு	rentang
வீச்சு	kisaran
வீச்சு	range
வீச்சு	jangkauan
உயிரினங்கள்	organisme
உயிரினங்கள்	makhluk
உயிரினங்கள்	mahluk
இறந்தார்	meninggal
கூடுதலான	tambahan
நீல	blue
நீல	biru
நாடகங்கள்	drama
கப்பல்கள்	kapal
கப்பல்கள்	pelayaran
வெளிப்புற	outdoor
வெளிப்புற	eksternal
தெளிவாக	jelas
அரை	menggiling
அரை	giling
அரை	separuh
அரை	setengahnya
அரை	half
அரை	setengah
ஏக்கர்	acre
தெரியும்	kelihatan
தெரியும்	nampak
தெரியும்	terlihat
தெரியும்	tampak
தெரியும்	tau
தெரியும்	ketahuilah
தெரியும்	kenali
தெரியும்	ketahui
தெரியும்	tahu
தெரியும்	kenal
நடை	gaya
நடை	style
நடை	bergaya
நடை	berjalan
நடை	berjalanlah
நடை	walk
திருமண	pernikahan
திருமண	wedding
பஞ்சாபி	punjabi
பஞ்சாபி	punjab
நெல்	nell
நெல்	padi
நெல்	rice
நெல்	nasi
நெல்	nyampe
நெல்	beras
நெல்	nel
நெல்	paddy
டச்சு	belanda
ஆரணி	arni
காட்டு	tunjukkan
காட்டு	show
காட்டு	tampilkan
காட்டு	perlihatkan
காட்டு	pertunjukan
காட்டு	tampilkan
காட்டு	tampilan
காட்டு	display
காட்டு	melihat
காட்டு	tampilan
காட்டு	lihat
ஏறக்குறைய	almost
ஏறக்குறைய	hampir
ஏறக்குறைய	nyaris
முறையான	valid
முறையான	sah
முறையான	validitas
முறையான	keabsahan
மார்க்	markus
மார்க்	tanda
மார்க்	tandai
மார்க்	mark
பேரரசர்	kaisar
வை	vai
மைக்ரோசாப்ட்	microsoft
வளர்ந்த	tumbuh
வளர்ந்த	dewasa
பாரதிய	bharatiya
கோல்	cole
கோல்	tujuan
கோல்	gawang
கோல்	sasaran
கோல்	goal
கோல்	gol
தோன்றியது	muncul
போதுமான	cukup
நேரு	nehru
குஜராத்	gujarat
கருத்துக்கள்	komentar
அருள்	arul
வெறும்	plain
வெறும்	polos
வெறும்	cuma
வெறும்	hanya
முயற்சிகள்	upaya
முயற்சிகள்	upaya
கொல்கத்தா	kolkata
கோபுரம்	tower
கோபுரம்	menara
அரண்மனை	puput
அரண்மனை	istana
அரண்மனை	keraton
வெற்றிகரமாக	sukses
வெற்றிகரமாக	berhasil
ஆகஸ்டு	august
ஆகஸ்டு	agustus
பெரு	peru
அறை	sel
அறை	ruang
அறை	ruangan
அறை	kamar
அறை	forum
அறை	room
மணம்	harum
மணம்	penciuman
மணம்	bau
நிறை	mass
நிறை	massa
நிறை	misa
மோசமான	buruk
மோசமான	jahat
மோசமான	bad
மோசமான	terburuk
மோசமான	terparah
மோசமான	nasty
மை	tinta
மை	ink
எரிபொருள்	bbm
இறந்து	die
இறந்து	mati
இறந்து	meninggal
இறந்து	tewas
இறந்து	dead
இறந்து	mati
வலை	web
வலை	mesh
வலை	jala
நுரையீரல்	paru
நுரையீரல்	lung
நுரையீரல்	paru
பிறந்து	born
பிறந்து	lahir
பிறந்து	terlahir
பிறந்து	dilahirkan
கொரியா	korea
காடு	hutan
காடு	forest
காடு	rimba
காடு	hutan
காடு	jungle
சான்றுகள்	kredensial
சீக்கிய	sikh
மண்டல	regional
கங்கை	gangga
லீ	lee
கணிதம்	matematika
கணிதம்	matematika
கணிதம்	math
கணிதம்	matematika
பூமி	bumi
