から	від
バラエティ	сорти
バラエティ	різноманітності
編纂	збірник
編纂	збирання
最低	мінімальна
最低	мінімальний
最低	мінімум
最低	мінімально
最低	мінімальне
最低	відстій
ラス	рас
ラス	лас
ラス	las
権限	авторитет
権限	правом
権限	дозволи
クリスマス	різдво
クリスマス	новорічний
取扱	поводження
取扱	обробка
ラグビー	регбі
マックス	макс
退職	пенсії
退職	закріплені
退職	звільнився
署名	засвідчити
署名	підписують
署名	підписати
署名	знак
署名	підпис
コーラス	приспів
コーラス	шевченка
ホールディングス	вкладів
ホールディングス	вклади
ナンバー	число
ナンバー	кількість
ナンバー	номер
ナンバー	номера
小野	оно
黒い	чорні
黒い	чорне
黒い	чорна
黒い	чорний
校長	директор
校長	капітал
集落	поселення
印刷	друк
印刷	надрукувати
印刷	друкувати
印刷	друку
印刷	друк
クレジット	подяки
クレジット	кредитний
クレジット	кредитна
クレジット	кредит
発音	виразний
発音	вимова
上部	згори
上部	вгорі
上部	топ
上部	верхній
上部	найпопулярніші
上部	зверху
ショッピング	покупки
ショッピング	шопінг
戻る	back
戻る	назад
戻る	ззаду
戻る	повернулася
戻る	спина
送信	відсилання
送信	надсилання
送信	вихідний
送信	вихідні
送信	надіслати
送信	відправка
送信	подати
送信	надіслати
送信	відправити
送信	надсилати
送信	відіслати
送信	надсилання
パートナー	партнер
パートナー	напарник
パートナー	партнерські
パートナー	партнери
ポスト	дописі
ポスト	опублікувати
ポスト	допис
ポスト	допису
防止	запобігання
防止	профілактика
ナイ	най
しかしながら	однак
保障	гарантії
保障	гарантія
回答	відповісти
回答	відповіді
回答	відповіді
回答	відповідь
ダイヤモンド	diamond
ダイヤモンド	діамант
ダイヤモンド	діаманти
松田	мацуда
デモ	демонстрації
デモ	продемонструвати
デモ	демонстрація
デモ	демонстрацію
デモ	демонстрацій
デモ	демонстрації
デモ	демонстрація
デモ	демо
主体	темою
主体	тема
主体	предмет
小さい	малий
小さい	малі
小さい	маленькі
小さい	маленька
小さい	маленький
小さい	маленькі
小さい	меншим
小さい	менша
小さい	менший
小さい	менше
小さい	менші
小さい	маленькі
司令部	штаб
ユーロ	євро
コール	коул
コール	дзвінок
コール	зателефонувати
コール	виклик
ヘル	гель
ヘル	hell
ヘル	пекло
ヘル	чорти
造船	суднобудування
平野	plain
平野	простий
平野	скромні
平野	рівнина
平野	звичайний
養子	приймається
アリス	аліса
アリス	еліс
ラテン	латинська
ラテン	латинської
ラテン	латинські
ツール	засіб
ツール	інструмент
ツール	інструменти
ツール	засоби
同期	синхронізувати
同期	синхронізації
同期	синхронізацію
同期	синхронізація
同期	синхронізувати
同期	синхронізація
司法	карний
文明	цивілізації
文明	цивілізація
選考	вибір
選考	вибране
選考	оголошено
屋根	дах
ファンタジー	fantasy
ファンタジー	фантазія
エドワード	едвард
エドワード	едуард
本文	тіло
本文	тіла
描写	образи
座席	місця
座席	сидіння
座席	місце
座席	seat
連携	координації
連携	координацію
連携	комплексні
レストラン	ресторани
レストラン	ресторан
クイーン	цариці
クイーン	королева
クイーン	queen
クイーン	краля
クイーン	цариця
信仰	віра
信仰	переконання
信仰	віра
ポー	по
全域	розбито
車庫	гараж
車庫	гаражі
難しい	hard
難しい	тяжко
難しい	важкий
難しい	складна
難しい	важка
難しい	жорсткий
難しい	важко
難しい	складно
難しい	складне
アマチュア	аматори
アマチュア	аматорів
アマチュア	аматорського
アマチュア	аматорський
アマチュア	аматор
アルゼンチン	аргентині
アルゼンチン	аргентина
アルゼンチン	аргентини
アルゼンチン	аргентинський
アルゼンチン	аргентинське
アルゼンチン	аргентини
シンガポール	сінгапурі
シンガポール	сінгапуру
コンテスト	конкурси
コンテスト	змагання
コンテスト	конкурс
コンテスト	євробачення
無人	автоматичні
ジェット	реактивний
故障	невдача
故障	відмова
故障	провал
故障	помилка
旅団	бригада
旅団	бригади
研修	тренування
研修	тренінг
研修	тренінги
研修	тренувальна
後者	останнє
みどり	мідорі
テロ	тероризм
流行	тренд
起源	джерело
起源	походження
起源	джерел
直径	діаметр
まつり	мацурі
日野	hino
攻略	захоплення
攻略	захопити
法学	закон
法学	право
りん	рін
パッケージ	пакунки
パッケージ	пакунок
評論家	критиків
評論家	критик
明日	завтра
明日	tomorrow
マイク	майк
マイク	майка
火災	fire
火災	вогнем
火災	вогонь
火災	пожежа
測定	вимірювання
測定	вимірювання
測定	міру
測定	міра
測定	вимірюється
測定	виміри
測定	вимірювання
フェスティバル	festival
フェスティバル	фестиваль
人工	штучна
人工	штучний
人工	штучне
人工	штучні
ファッション	мода
ファッション	fashion
キーボード	клавіатур
キーボード	клавіатуру
キーボード	клавіатура
キーボード	клавіатури
滞在	зупинилась
滞在	залишився
滞在	залишитися
滞在	залишатися
滞在	stay
セブン	сім
セブン	сімка
フィンランド	фінляндія
フィンランド	фінляндії
酵素	фермент
ジャケット	куртку
ジャケット	куртка
ジャケット	піджак
ガル	гал
容量	потужність
容量	спроможність
解消	вирішують
解消	вирішити
著者	авторів
著者	автори
著者	автор
著者	автора
著者	автором
家臣	васал
ノルウェー	норвезька
ノルウェー	норвегії
ノルウェー	норвегія
温度	температура
認可	надавати
サム	сем
サム	sam
続編	нетерпінням
改訂	виправлений
改訂	версіями
改訂	модифікації
ライバル	конкурувати
ライバル	суперників
ライバル	суперниками
コル	кор
搭乗	міграційна
台風	тайфун
アナログ	аналоговий
アナログ	аналоговий
マリオ	маріо
保守	консерватизм
保守	консервативна
カレッジ	коледжі
カレッジ	коледж
カレッジ	коледжі
カレッジ	внз
フィリップ	філіп
レオ	лео
レオ	лев
読む	прочитайте
読む	читати
読む	прочитані
読む	читайте
読む	прочитати
読む	читання
閉店	закрита
閉店	закрито
閉店	закриті
閉店	зачинено
奴隷	раб
奴隷	підлеглий
奴隷	раба
奴隷	рабів
奴隷	раби
トーマス	томас
トーマス	тома
モール	алея
コム	ком
横須賀	yokosuka
ワークス	працює
事例	випадках
事例	випадки
事例	випадків
フリードリヒ	фрідріх
フリードリヒ	фредерік
マイクロ	мікро
評論	критика
評論	критики
ハワイ	гаваї
レコーディング	запис
レコーディング	recordings
祖父	дідусь
祖父	дід
祖父	дідуся
解体	знесення
ラスト	останній
ラスト	остання
ラスト	останнє
ヒル	пагорб
ヒル	хілл
ヒル	hill
ヒル	гілл
異常	аберації
異常	аномалій
信長	нобунаґа
プレミア	premier
プレミア	вищому
ネス	несс
ハンター	мисливець
早川	хаякава
岡本	окамото
負担	тягар
セルビア	сербія
セルビア	сербії
セルビア	сербська
分子	молекулярна
分子	молекула
分子	молекули
分子	молекул
分子	молекули
東芝	toshiba
開館	відкрити
開館	відкрита
開館	відкрито
開館	відкриті
開館	відкритий
経路	маршрут
進化	еволюція
進化	evolution
特許	патент
イラン	іран
イラン	ірану
イラン	іранське
方言	діалект
方言	діалектів
構築	зібрати
構築	збирання
構築	побудувати
構築	будувати
複合	композитний
複合	складене
プロモーション	просування
プロモーション	заохочення
プロモーション	підвищення
プロモーション	просування
プロモーション	заохочення
プロモーション	рекламні
プロモーション	промо
アール	ерл
受け入れ	прийняти
受け入れ	прийміть
受け入れ	приймаємо
受け入れ	погодитися
受け入れ	приймаю
ヴァイオリン	скрипаль
ヴァイオリン	скрипка
ヴァイオリン	скрипці
モーニング	morning
モーニング	ранку
モーニング	ранок
モーニング	утро
外交	дипломатія
もっと	більше
小山	ояма
松井	дайсуке
サンデー	коктейль
射撃	стрільби
射撃	зйомки
射撃	стрільба
遠藤	ендо
鹿島	касіма
メモリ	спогад
時計	дивитися
時計	подивитися
時計	дивіться
時計	дивися
時計	спостерігати
時計	годинник
メイク	make
メイク	зробити
メイク	макіяж
メイク	грим
それでも	still
それでも	ще
それでも	надалі
それでも	досі
成人	дорослих
成人	доросла
成人	дорослі
成人	доросле
成人	дорослий
少佐	мажор
少佐	майор
パターン	взірець
パターン	взірцем
パターン	візерунок
パターン	шаблон
パターン	шаблони
パターン	візерунки
複雑	комплекс
複雑	складні
複雑	складне
複雑	складно
複雑	складною
遠征	мкс
遠征	експедиція
自殺	самогубство
ハル	галл
チャレンジ	виклики
チャレンジ	виклик
マイナー	мінор
マイナー	незначна
マイナー	молодший
マイナー	незначний
マイナー	молодші
シングルス	розряд
プリンス	принц
プリンス	принца
プリンス	князь
レーダー	radar
ボストン	бостон
監視	спостереження
監視	моніторинг
部品	частини
部品	частинами
小松	комацу
フィート	ногами
フィート	ноги
フィート	стопи
フィート	футів
フィート	нога
フィート	ногою
フィート	фут
フィート	пішки
フィート	лапка
オーケストラ	оркестр
オーケストラ	orchestra
キャスト	зіграла
風景	краєвид
風景	пейзажів
風景	пейзажі
風景	ландшафт
風景	краєвид
風景	пейзаж
風景	ландшафтний
オーディション	прослуховування
ペア	пара
ペア	пари
ペア	пари
ペア	пар
深い	глибока
深い	deep
深い	глибоко
深い	глибокий
いつも	завжди
航海	подорож
インディ	indy
魚雷	торпедо
出資	вклад
出資	внесок
読者	читачам
読者	читачі
読者	reader
読者	читач
モバイル	мобільна
モバイル	мобільний
モバイル	мобільного
モバイル	мобільні
遺伝子	ген
遺伝子	джин
遺伝子	гени
簡単	просту
簡単	простий
簡単	проста
簡単	прості
簡単	просте
簡単	легка
簡単	легкі
簡単	легко
簡単	легке
打撃	бити
輸出	експортує
輸出	експорт
輸出	експорт
輸出	експортувати
来る	іду
来る	наближається
来る	coming
ボーイ	хлопчик
ボーイ	закохалася
資源	виконавця
資源	ресурсу
資源	ресурс
資源	виконавець
資源	ресурси
資源	виконавців
資源	виконавці
資源	ресурси
材料	складова
材料	матеріал
材料	матеріали
材料	матеріали
材料	складові
材料	інгредієнти
徐々に	поступово
感情	емоція
感情	емоції
感情	почуття
流通	розподіл
ベルト	пояси
ベルト	пояс
航路	проїзд
航路	пасаж
航路	переїзд
斉藤	сайто
運賃	тариф
運賃	фар
ファイター	боєць
ファイター	винищувач
ポンド	фунт
ポンド	кілограми
ポンド	фунтів
ポンド	фунти
相続	заразом
相続	спадкоємець
相続	нащадок
相続	успадкування
タンク	танк
態度	attitude
態度	ставлення
コンテンツ	контент
コンテンツ	вміст
コンテンツ	зміст
コンテンツ	матеріали
三木	мікі
吉野	йосіно
なぜ	чому
なぜ	нащо
なぜ	навіщо
メダル	медаль
メダル	медальйон
メダル	медалі
ジャイアンツ	гіганти
発明	винахід
発明	вигадав
発明	винайшов
発明	техніки
代替	альтернатива
代替	варіант
代替	альтернативне
代替	альтернативні
代替	альтернативна
代替	альтернативний
構内	приміщення
関与	участь
関与	участі
関与	участь
確率	ймовірність
頭部	head
頭部	голова
頭部	голівка
病気	зле
病気	хворий
病気	хвороби
病気	хворобу
病気	хвороби
病気	хвороба
病気	захворювання
病気	хворим
病気	хворі
病気	хвора
病気	хворий
病気	захворіла
病気	хвороба
住友	sumitomo
栽培	росте
栽培	нарощування
栽培	вирощування
栽培	культурні
感謝	подяку
感謝	вдячність
感謝	вдячність
感謝	вдячна
感謝	вдячний
感謝	вдячних
感謝	вдячним
感謝	вдячні
感謝	вдячна
感謝	вдячний
住居	резиденція
住居	житло
住居	оселя
ヘビー	heavy
ヘビー	важкий
ヘビー	сильний
不定期	невизначене
不定期	неправильні
不定期	неправильне
隠し	приховані
隠し	приховано
隠し	сховані
隠し	прихований
手術	хірургія
援助	допомоги
援助	допомогу
援助	допомоги
魔女	відьму
魔女	відьма
魔女	відьми
魔女	відьом
魔女	відьми
上場	зазначив
上場	перелічені
上場	зазначає
ディズニー	дісней
ディズニー	disney
官僚	бюрократи
格闘	боротьба
格闘	боротьби
費用	кошти
費用	коштує
費用	вартість
費用	витрати
費用	витратами
費用	витрат
費用	витрати
水野	мідзуно
ソース	джерело
ソース	джерела
ソース	соус
ソース	соусом
ソース	джерела
ソース	джерел
フレーム	кадри
フレーム	блоки
フレーム	рамки
フレーム	блок
フレーム	кадр
フレーム	рамка
ディーゼル	дизель
解析	аналітика
解析	аналітики
解析	аналіз
ゲル	гелі
既存	існуюче
既存	існуючий
既存	існуючі
既存	існуючу
青い	blue
青い	блакитні
青い	блакитний
青い	блакитна
青い	синій
青い	сині
休日	святкова
休日	свято
休日	свята
表紙	обкладинку
表紙	cover
表紙	обкладинка
表紙	обкладинки
成田	наріта
タイガース	тигри
王朝	династія
タイヤ	шини
タイヤ	tyres
タイヤ	шина
タイヤ	колесо
再編	реструктуризації
プラザ	площа
プラザ	plaza
プラザ	плаза
イラク	іракський
イラク	ірак
イラク	іраку
ゾーン	зони
ゾーン	зон
ゾーン	зона
鉱山	копальня
鉱山	моє
鉱山	мій
鉱山	міна
加工	опрацювання
加工	обробки
加工	обробку
加工	обробка
ラム	ягня
ラム	ram
ラム	рам
ラム	ром
ラム	рому
千代田	тійода
激しい	дике
激しい	інтенсивний
激しい	інтенсивно
サル	мавпа
サル	monkey
サル	мавпи
サル	сел
サル	селе
収集	зібрати
収集	збирати
郊外	передмістя
郊外	околиці
郊外	передмісті
郊外	околиці
修理	ремонт
修理	ремонту
修理	ремонт
ポリ	полі
流域	вододіл
相対	відносно
相対	відносна
相対	відносний
オート	автоматичні
オート	автоматичний
オート	авто
オート	автоматично
高木	ватару
先輩	старший
先輩	сеньйор
相撲	сумо
太字	жирний
太字	жирним
イブ	єва
イブ	єву
イブ	переддень
イブ	ів
イブ	єви
いつ	коли
後方	назад
ビート	били
ビート	біт
ビート	побили
効率	ефективна
効率	ефективність
降格	образу
会計	звітність
会計	облік
真実	істина
大久保	окубо
オレンジ	апельсин
オレンジ	помаранчевий
オレンジ	апельсини
派生	похідний
半島	півострів
半島	півострів
無視	ігнорувати
無視	ігнорування
無視	ігнорується
テッド	ted
テッド	тед
ウイルス	вірус
ウイルス	віруси
歌う	співають
歌う	співай
歌う	співаю
歌う	спів
歌う	співати
歌う	співає
エリザベス	єлизавета
エリザベス	елізабет
原子	атоми
原子	атомів
原子	атомна
原子	атом
修道院	монастир
修道院	монастир
修道院	абатство
修道院	монастирях
スマート	розумним
スマート	смарт
スマート	розумний
スマート	smart
カトリック	католицька
協奏曲	концерт
推測	припущення
推測	guess
推測	вгадати
天才	геніально
天才	геній
上杉	уесуґі
配備	впровадження
パイ	пиріг
フロリダ	флориді
ロイヤル	королівська
ロイヤル	royal
ロイヤル	королівський
ロイヤル	королівське
ロイヤル	рояль
サウンドトラック	саундтрек
課題	виклики
歌舞伎	кабукі
高原	плато
ショート	short
ショート	короткий
ショート	коротка
ショート	скорочено
ショート	коротке
ショート	короткі
出席	присутній
出席	приїзд
ポップ	поп
ポップ	pop
例外	винятки
例外	виняток
例外	винятки
例外	виключення
コンセプト	поняття
コンセプト	концепція
コンセプト	концепції
コンセプト	принципи
したがって	отже
気候	клімат
気候	кліматів
宮本	міямото
中華民国	тайвань
出会い	побачення
出会い	побачень
出会い	знайомств
出会い	зустріч
抗議	протест
ワイン	вин
ワイン	вина
ワイン	вино
キャンプ	табір
キャンプ	кемпінг
ベルク	берг
バージニア	вірджинія
講演	лекції
講演	лекція
講演	лекції
ラリー	ралі
ラリー	мітинг
ラリー	ларрі
ラリー	ларі
ラリー	лері
デザイナー	дизайнери
デザイナー	дизайнерів
デザイナー	designer
デザイナー	дизайнер
デザイナー	дизайнера
天国	heaven
天国	небеса
天国	рай
天国	небес
天国	небесне
乗客	пасажир
乗客	пасажири
乗客	пасажирів
応用	застосування
応用	застосовано
応用	звернулася
タグ	мітка
タグ	позначити
タグ	позначка
タグ	квач
タグ	позначки
タグ	мітки
直線	лінія
直線	рядок
直線	рядка
直線	пряма
ダーク	темні
ダーク	темна
ダーク	темний
ダーク	темне
ダーク	темно
まる	мару
権力	влада
権力	живлення
権力	сила
権力	power
ダウンロード	завантажено
論理	логічна
論理	логічний
論理	логічне
論理	логічна
論理	логіка
論理	логічні
水素	водню
発掘	excavations
男爵	барон
男爵	барони
事前	завчасно
共有	спільну
共有	поширив
共有	спільні
共有	поширили
共有	спільний
共有	обмін
共有	поширення
共有	акція
共有	поширити
共有	поділитися
共有	поширення
共有	поділитись
タカ	така
タカ	яструб
タカ	hawk
女神	богиня
アラン	аллан
アラン	алан
季節	сезонні
季節	season
季節	сезон
季節	сезону
季節	сезони
ウェア	кераміка
島田	сімада
ダメージ	ламати
ダメージ	пошкодження
ダメージ	сутичка
ダメージ	збитки
ギア	спорядження
ギア	gear
ギア	gears
衛生	гігієна
衛生	гігієни
黒田	курода
請求	обліку
請求	рахунки
請求	запит
要約	резюме
要約	зведення
要約	підсумок
ドキュメンタリー	документальний
ドキュメンタリー	документальні
ライダー	прокату
ライダー	райдер
恐怖	fear
恐怖	страх
恐怖	страху
マジック	чарівна
マジック	магія
マジック	magic
気温	температура
酒井	сакаї
フェア	ярмарок
フェア	справедливо
フェア	справедлива
フェア	справедливий
船団	конвой
要塞	фортеця
要塞	форт
要塞	fort
バカ	ідіот
バカ	тупо
バカ	дурна
バカ	дурне
バカ	дурний
総裁	президія
証言	заявив
証言	свідчити
証言	свідчення
証言	показання
有料	сплачено
有料	платне
ダービー	дербі
子孫	походити
子孫	offspring
子孫	нащадки
コミュニケーション	комунікація
コミュニケーション	спілкування
コミュニケーション	комунікації
コミュニケーション	спілкування
コミュニケーション	спілкуються
コミュニケーション	комунікацій
ステップ	крок
ステップ	кроком
ステップ	кроків
ステップ	кроки
高山	alpine
インドネシア	індонезія
インドネシア	індонезії
義務	вимога
周波数	частоти
周波数	частоту
周波数	частота
永遠	вічність
永遠	вічності
ユナイテッド	united
ユナイテッド	юнайтед
短縮	скоротили
短縮	скорочення
レンズ	лінзи
レンズ	лан
移民	іммігранти
移民	імміграція
一日	день
一日	дню
一日	дня
電化	електрифікація
電化	струмом
バイエルン	баварія
船舶	судно
船舶	судна
船舶	судно
船舶	корабель
船舶	кораблів
船舶	кораблі
安藤	андо
キャッチ	спіймати
キャッチ	зловити
キャッチ	встигнути
証拠	доказ
証拠	докази
ヴァイ	vai
コロンビア	колумбія
コロンビア	колумбії
コロンビア	колумбія
イースト	схід
メガ	мега
数値	число
数値	кількість
数値	номер
数値	номера
数値	числа
数値	номери
数値	цифри
変遷	перехід
口径	калібр
訴え	позов
シネマ	кінематограф
シネマ	cinema
シネマ	кіно
山脈	гори
カフェ	кафе
カフェ	cafe
カフェ	кафе
カフェ	café
北方	північна
北方	північний
北方	північне
ママ	мамо
ママ	мама
降伏	здатися
木曜日	четвергах
木曜日	четвер
上級	старший
上級	сеньйор
上級	додатковий
上級	додаткові
上級	додаткове
上級	розширений
上級	додатково
マルチ	multi
プラン	плануємо
プラン	спланувати
プラン	планувати
プラン	план
プラン	плани
差別	дискримінації
差別	дискримінація
トラブル	біді
トラブル	біда
トラブル	труднощі
出口	вихід
出口	виходу
出口	вийти
火山	вулкан
比例	пропорційно
チェック	перевірити
チェック	перевірте
ヒト	людини
ヒト	люди
ヒト	людина
ヒト	людський
ベラ	белла
灯台	маяк
実装	реалізації
実装	впровадження
実装	реалізація
実装	реалізацію
実装	реалізація
実装	адміністративну
実装	втілення
実装	запровадили
実装	реалізації
グレード	класі
アラブ	арабських
アラブ	арабський
カラオケ	караоке
ライオン	лев
ライオン	леви
探検	побувати
探検	огляд
探検	дослідити
探検	дослідження
探検	подібній
探検	дослідники
探検	мкс
探検	експедиція
突然	раптово
突然	раптом
突然	несподівано
突然	зненацька
定数	постійна
定数	стала
定数	постійний
定数	сталі
ビーム	промінь
細川	хосокава
正義	справедливість
正義	правосуддя
少数	кілька
少数	небагато
少数	меншості
アプリ	застосунок
アプリ	додаток
アプリ	додатки
ピンク	рожева
ピンク	рожевий
ジャクソン	джексон
中国語	китайською
中国語	китайські
中国語	китайська
中国語	китайці
中国語	китайський
吉本	йосімото
ランプ	лампа
ランプ	похила
ジョンソン	джонсон
運命	доля
運命	доля
運命	долі
運命	долю
竹内	такеуті
海賊	піратство
海賊	пірат
海賊	пірати
タッチ	дотик
概要	огляд
概要	резюме
概要	зведення
概要	підсумок
成分	складові
成分	інгредієнти
サラ	сара
小島	кодзіма
ソル	соль
ソル	sol
訴訟	позови
訴訟	позов
サンタ	санта
キャプテン	капітан
ユニバーサル	універсальна
ユニバーサル	universal
ユニバーサル	універсальний
紛争	конфлікти
紛争	конфліктів
紛争	суперечки
紛争	конфлікт
ジャーナリスト	журналіст
ジャーナリスト	журналістів
ジャーナリスト	журналісти
リズム	ритм
シャン	аді
美しい	прекрасні
美しい	красивий
美しい	красива
美しい	красиві
オムニバス	omnibus
ポリス	поліція
フェリー	пором
フェリー	пороми
皇后	імператриця
フットボール	футбол
ベースボール	бейсбол
地形	топографія
地形	місцевість
財産	властивості
財産	властивість
財産	майна
財産	власність
財産	майно
創造	створення
創造	витвір
スー	засудити
スー	су
功績	досягнення
功績	досягнення
コスト	вартість
コスト	кошти
コスト	коштує
シリア	сирія
シリア	сирії
シリア	сирійська
シリア	сирійський
ジョーンズ	джонс
ミドル	середня
ミドル	посередині
ミドル	середньої
ミドル	середина
ミドル	середній
特性	характеристики
特性	характеристика
雇用	працевлаштування
本田	honda
財務	фінанси
変形	штам
変形	перетворити
変形	перетворення
トニー	тоні
スコット	скотт
診断	діагноз
診断	діагностика
診断	діагностики
診断	діагностика
想定	успіння
パネル	панелях
パネル	панелі
パネル	панелей
パネル	панель
馬場	баба
マンガ	манга
キャップ	шапка
キャップ	кап
キック	викинути
正しい	виправте
正しい	виправити
正しい	правильна
正しい	правильний
通貨	валюта
通貨	валюту
通貨	валюти
通貨	валют
通貨	валюти
庭園	садку
庭園	садок
庭園	сад
庭園	сади
庭園	садів
リトル	маленька
リトル	маленький
リトル	маленькі
クエスト	квест
クエスト	quest
クエスト	квести
モーター	мотор
圧縮	стиснути
圧縮	стиснення
圧縮	стискання
圧縮	стиснутий
月間	щомісяця
月間	місячного
月間	місячний
月間	місяця
月間	місяць
夕方	вечір
夕方	вечірня
夕方	вечірній
観察	спостереження
肖像	портрет
肖像	книжкова
キム	kim
キム	кім
役員	офіцери
役員	офіцерів
役員	наглядач
役員	офіцер
セントラル	central
セントラル	центральний
セントラル	центральна
勉強	вчиться
勉強	навчається
勉強	навчання
勉強	вивчення
勉強	навчання
式典	церемонія
演技	во
演技	заступник
演技	акторська
演技	діяти
奇跡	чудеса
奇跡	дива
奇跡	дивовижна
奇跡	диво
奇跡	чудо
バード	птахи
バード	птаха
バード	пташка
バード	птах
ストーン	камінь
ストーン	stone
ストーン	стоун
受信	отримувати
受信	отримано
受信	отримані
受信	отриманий
受信	отримали
受信	отримала
受信	отримання
受信	вхідний
受信	вхідні
受信	стріляють
甲板	корму
甲板	колоди
甲板	колоду
事務局	офіс
事務局	office
事務局	секретаріат
ムービー	фільм
ムービー	кіно
オプション	додатковий
オプション	варіанти
オプション	пункти
オプション	опції
オプション	параметри
オプション	варіант
オプション	пункт
オプション	параметр
業績	досягнення
橋梁	віадук
依存	залежні
依存	залежних
依存	залежність
依存	володіння
依存	залежності
アプリケーション	програми
アプリケーション	програма
アプリケーション	застосунок
アプリケーション	додаток
アプリケーション	додатки
アプリケーション	програми
捕手	перехоплення
高架	підвищеними
ミラー	міллер
ミラー	дзеркало
バレエ	балет
広い	ширше
広い	широкі
広い	широке
モノ	things
モノ	речі
モノ	речей
モノ	моно
打ち上げ	стартувати
打ち上げ	запуск
決める	вирішує
決める	вирішувати
決める	вирішуйте
決める	вирішити
決める	визначитися
撤去	вилучення
撤去	видалення
それから	потім
それから	тоді
支社	гілка
オスマン	осман
サークル	кіл
サークル	кола
サークル	коло
サークル	гурток
犠牲	жертва
犠牲	будівельників
近江	омі
パフォーマンス	ефективність
パフォーマンス	виступ
ファイト	бій
ファイト	бійка
ファイト	fight
奉行	магістрат
奉行	magistrates
移植	голови
おそらく	ймовірно
おそらく	орієнтовно
ショット	постріл
ショット	застрелив
ショット	пострілів
ショット	постріли
黄色	жовте
黄色	жовтого
黄色	жовті
黄色	жовтий
ヴィルヘルム	вільгельм
川上	кавакамі
若者	молодість
若者	юнацтва
若者	юність
若者	молодь
ラヴ	любов
ラヴ	кохаю
ラヴ	кохання
兵隊	солдат
間隔	проміжки
間隔	інтервал
間隔	проміжок
間隔	інтервал
間隔	проміжки
生きる	жити
生きる	live
生きる	наживо
生きる	живу
生きる	трансляція
ヤマト	ямато
二重	дабл
二重	двічі
二重	дубль
二重	подвійна
二重	подвійний
二重	подвійне
全般	загальні
全般	генерал
全般	загальний
全般	загальне
応募	застосувати
リスク	ризик
リスク	ризики
割合	пропорція
割合	співвідношення
割合	відсотки
割合	відсоток
割合	відсотки
割合	відсотків
割合	відсоток
プリンセス	принцеса
プリンセス	princess
プリンセス	принцеси
チェス	шахи
ナポレオン	наполеона
ナポレオン	наполеон
正解	виправте
正解	виправити
正解	правильна
正解	правильний
気持ち	почуття
むしろ	скоріше
むしろ	скоріш
めい	племінниця
軍隊	військові
軍隊	військовий
軍隊	армії
軍隊	армій
軍隊	армії
軍隊	армія
軍隊	військо
軍隊	армійський
みなみ	мінамі
無効	вимкнено
無効	вимкнути
無効	некоректний
無効	некоректна
無効	неправильний
行事	події
行事	подію
行事	події
行事	подією
行事	подія
薩摩	сацума
前者	колишні
前者	колишній
シドニー	сідні
シドニー	сідні
競争	змагання
医薬品	pharmaceuticals
双子	близнюк
双子	близнюки
ビジョン	видіння
ビジョン	зір
ビジョン	vision
ビジョン	бачення
疾患	хвороби
疾患	хворобу
疾患	розлади
パーツ	частини
パーツ	частинами
ローン	борг
ローン	кредитні
ローン	кредит
ローン	кредиту
ローン	кредити
損傷	ламати
損傷	пошкодження
トイレ	туалет
トイレ	унітаз
トイレ	туалет
トイレ	туалети
グッド	хороші
グッド	гарні
グッド	добрий
グッド	добре
バルセロナ	барселона
リスナー	слухач
リスナー	слухачі
グラウンド	землею
グラウンド	землю
ブルガリア	болгарський
ブルガリア	болгарська
ブルガリア	болгарії
ブルガリア	болгарія
トレーニング	тренування
トレーニング	тренінг
トレーニング	тренінги
アンナ	анна
レンタル	автомобілів
レンタル	оренду
厳しい	витривалі
厳しい	круті
厳しい	примхи
厳しい	жорсткі
厳しい	суворий
コマンド	команд
コマンド	команди
コマンド	наказую
コマンド	командний
コマンド	команда
質量	маса
質量	mass
照明	освітленості
照明	освітлення
暴力	насилля
暴力	насильство
熊谷	сакі
ミル	млин
プロイセン	пруссія
プロイセン	прусська
ペット	pet
ペット	домашніх
エンド	завершити
エンド	кінець
エンド	закінчити
エンド	закінчиться
エンド	закінчення
フラ	фра
独特	унікальний
独特	унікальне
独特	унікальні
乙女	діва
住所	адреса
住所	звертайтеся
住所	адресу
戦場	битв
総長	ректора
ラップ	реп
亡命	вигнання
天文学	астрономія
認める	визнаю
認める	визнати
不適切	недоречно
不適切	образливий
限界	ліміт
限界	межа
限界	обмежити
限界	обмеження
限界	границі
限界	межі
限界	обмеження
視点	перспективу
視点	перспектива
視点	перспективи
チベット	тибету
チェーン	ланцюжок
チェーン	ланцюг
朝倉	асакура
飛行機	літаком
飛行機	літак
飛行機	літак
飛行機	площина
飛行機	літак
飛行機	літаків
飛行機	авіаційна
キロメートル	кілометр
キロメートル	кілометри
キロメートル	кілометр
キロメートル	кілометри
アーケード	аркада
宮殿	палац
毎月	щомісяця
毎月	місячного
毎月	місячний
需要	попит
需要	вимагаю
ルーマニア	румунії
ルーマニア	румунія
キス	поцілунки
キス	цілує
キス	поцілунки
キス	поцілунків
キス	поцілунок
キス	kiss
圧力	тиск
圧力	послабило
急速	зрозуміле
急速	важливість
ロマン	роман
衣装	костюми
衣装	костюм
衣装	вбрання
ウィリアムズ	вільямс
伝承	фольклор
別れ	прощавай
別れ	прощай
別れ	прощання
近隣	сусідство
近隣	оточення
必要性	необхідність
大山	ояма
努力	зусилля
努力	зусилля
再会	зібраннях
プレーオフ	плей
コーヒー	кава
スパイ	шпигун
スパイ	шпигунство
スパイ	шпигуни
素材	матеріал
素材	матеріали
