dhe	και
detyra	ανάθεση
detyra	καθήκον
gjendja	κατάσταση
gjendja	status
gjendja	καθεστώς
gjendja	κατασταση
shkenca	επιστήμη
shkenca	επιστήμες
end	τέλος
end	λήξη
mod	mod
ballkanit	βαλκανικές
ballkanit	βαλκανική
muhammad	μωάμεθ
muhammad	μοχάμεντ
trup	σωμα
trup	πτώμα
trup	κορμί
trup	σώμα
lojë	παιχνίδι
lojë	game
lojë	παιχνιδι
barabartë	ίσης
barabartë	ίσοι
barabartë	ίσο
barabartë	ίση
barabartë	ισότητα
poet	ποιητής
poet	ποιητή
finlandë	φιλανδία
finlandë	φινλανδία
kuptim	αίσθηση
bayern	bayern
ndryshon	αλλάζει
ndryshon	αλλάζω
ndryshon	μεταβολές
ndryshon	αλλαγές
ndryshon	τροποποιήσεις
krijon	δημιουργεί
krijon	δημιουργείται
përballë	αντίθετο
përballë	απέναντι
sali	σαλί
sëmundje	αρρώστια
sëmundje	ασθένεια
sëmundje	αρρώστιες
sëmundje	ασθένειες
sëmundje	ασθένεια
sëmundje	αρρώστια
sëmundje	ασθένεια
sëmundje	νόσος
përdoruesit	χρήστες
dega	κλαδί
dega	μπραντς
dega	υποκατάστημα
projekti	έργο
projekti	εργο
projekti	σχέδιο
imam	ιμάμη
dëshmi	αποδείξεις
dëshmi	κατάθεση
dëshmi	μαρτυρία
dëshmi	αποδείξεις
dëshmi	απόδειξη
popull	ατομα
popull	ανθρωποι
popull	άνθρωποι
popull	κόσμος
popull	άτομα
popull	ανθρώπους
popull	έθνος
kryen	διεξάγει
kryen	διενεργεί
kryen	δεσμεύτηκε
kryen	διαπράξει
australia	αυστραλία
rhône	rhône
sheh	μάντης
sheh	μάντισσα
sheh	δείτε
sheh	βλέπεις
sheh	βλέπε
sheh	δειτε
javë	βδομάδα
javë	εβδομάδα
javë	βδομάδες
javë	εβδομάδων
javë	εβδομάδες
alexander	αλεξάντερ
alexander	αλέξανδρε
alexander	αλέξανδρος
prindërit	γονείς
ndryshimet	μεταβολές
ndryshimet	αλλαγές
ndryshimet	τροποποιήσεις
mbretërore	regal
mbretërore	βασιλικός
mbretërore	βασιλικό
mbretërore	βασιλική
mbretërore	royal
mbretërore	ρόγιαλ
org	org
henry	ερρίκος
henry	χένρυ
henry	χένρι
donte	καταζητούμενος
donte	καταζητείται
donte	ήθελε
donte	ηθελε
gjithçka	ολα
gjithçka	όλα
mijëra	χιλιάδες
energjia	ενέργειας
energjia	ενέργεια
simbol	σύμβολο
atdheut	πατρίδα
tempujt	ναούς
lejuar	επιτρέπεται
lejuar	επιτρέπονται
lejuar	επιτρεπόμενες
lejuar	επιτρεπόμενη
lejuar	επιτρέπεται
lejuar	επιτρέπονται
lejuar	επιτρεπόμενο
lejuar	επιτρεπόμενες
lejuar	επιτρεπόμενη
anët	άκρες
anët	όψεις
anët	πλευρές
shtesë	έξτρα
shtesë	extra
shtesë	συμπλήρωση
shtesë	συμπλήρωμα
shtesë	πρόσθετη
shtesë	επιπλέον
shtesë	πρόσθετες
listë	λίστα
listë	κατάλογος
origjinal	αυθεντικό
origjinal	αρχική
origjinal	πρωτότυπο
origjinal	αρχικό
origjinal	αρχικός
europian	ευρωπαϊκή
kongresit	κογκρέσο
abdullah	αμπντουλάχ
lejon	επιτρέπει
rënë	πεσμένο
shënime	νότες
shënime	σημειώσεις
shënime	πρόχειρο
artist	καλλιτέχνη
artist	καλλιτέχνης
vazhdueshme	σταθερά
vazhdueshme	συνεχείς
vazhdueshme	συνεχές
vazhdueshme	συνεχόμενη
vazhdueshme	συνεχής
vazhdueshme	συνεχή
shekuj	αιώνες
gjata	μακρύς
gjata	μακρύ
gjata	λονγκ
gjata	long
muzikë	μουσικη
muzikë	μουσική
lidhjen	συνδεσιμότητα
ide	ιδέες
ide	ιδέα
ide	ιδεα
liri	ελευθερια
liri	ελευθερία
shkrimet	γραφές
shkrimet	γραπτά
shkrimet	γραφές
vëllezërit	αδέλφια
vëllezërit	αδέρφια
vëllezërit	αδελφοί
sekretar	γραμματέας
sekretar	γραμματέα
final	τελικός
final	τελικό
final	τελικο
final	τελική
shpellat	σπήλαια
shpellat	σπηλιές
rrugët	δρόμους
rrugët	οδοί
rrugët	δρόμοι
rrugët	δρόμους
rrugët	δρόμοι
rrugët	δρομολόγια
rrugët	διαδρομές
agim	αυγή
agim	ξημέρωμα
agim	ντόουν
agim	ανατολή
agim	ξημέρωμα
varet	εξαρτάται
windows	windows
windows	παραθύρων
windows	παράθυρα
date	ημερομηνία
date	ραντεβού
date	ημερομηνια
tituj	τίτλους
tituj	τίτλοι
kongresi	κογκρέσο
elbasan	ελμπασάν
jugor	νότιο
jugor	νότιος
jugor	νότια
xiii	xiii
amerika	αμερική
vdes	πέθανε
vdes	die
vdes	πεθάνει
vdes	πεθαίνω
vdes	πεθαίνει
vdes	πεθαίνεις
vdes	πεθαίνει
manastirit	μοναστήρι
manastirit	μονή
pjesërisht	μερικώς
pjesërisht	κάπως
pjesërisht	μερικώς
kishë	τσάπελ
kishë	παρεκκλήσι
kishë	εκκλησάκι
kishë	τσερτς
kishë	εκκλησία
kishë	εκκλησια
model	μοντελο
model	υπόδειγμα
model	μοντέλο
model	πρότυπο
metoda	τροπος
metoda	μέθοδος
metoda	μέθοδοι
metoda	μεθόδους
kina	κίνα
nxënës	σπουδαστές
nxënës	μαθητές
nxënës	φοιτητές
nxënës	μαθητών
nxënës	μαθητές
nxënës	κόρες
nxënës	μαθητής
nxënës	μαθητή
nxënës	μαθήτρια
nxënës	σπουδαστής
nxënës	μαθητής
nxënës	φοιτήτρια
nxënës	φοιτητής
nxënës	μαθητευόμενος
interes	συμφέρον
interes	τόκος
interes	τόκοι
çështjet	θέματα
çështjet	θεματα
antonio	αντόνιο
antonio	antonio
viii	viii
relativisht	συγκριτικά
trupave	στρατεύματα
trupave	στράτευμα
trupave	στρατιώτες
trupave	στράτευμα
trupave	στρατευμάτων
ministria	υπουργείο
hapi	βημα
hapi	βήμα
hapi	σκαλοπάτι
shprehur	εκφράζεται
shprehur	εκφρασμένο
shprehur	εξέφρασε
mbahet	διατηρηθεί
mbahet	διατηρήθηκε
mbahet	διατηρήθηκαν
mbahet	διατηρείται
ndahen	χωρισμένοι
ndahen	χωρισμένος
ndahen	χωριστή
ndahen	ξεχωριστά
ndahen	χωριστά
ndërtesa	κτίριο
ndërtesa	κτήριο
ndërtesa	κτήρια
ndërtesa	κτίρια
italisht	ιταλικά
italisht	ιταλική
italisht	ιταλός
italisht	ιταλικό
muzeu	museum
muzeu	μουσείο
klima	κλίμα
christian	κριστιάν
christian	christian
christian	χριστιανοί
christian	κρίστιαν
christian	χριστιανός
greqia	ελλάδα
greqia	greece
greqia	ελλάς
greqia	ελλαδα
baba	μπάμπα
baba	μπαμπά
baba	πατερα
baba	πατέρας
baba	πατέρα
baba	πάτερ
rumani	ρουμανία
mësuar	έμαθε
mësuar	μάθει
porta	θύρα
porta	πύλη
porta	porta
ushtri	στρατός
ushtri	στρατό
gazetar	δημοσιογράφος
gazetar	δημοσιογράφος
gazetar	ρεπόρτερ
grupet	ομαδες
grupet	ομάδες
detyrën	δασμός
detyrën	καθήκον
krahasim	σύγκριση
abu	αμπού
krahina	επαρχία
richard	richard
richard	ρίτσαρντ
richard	ριχάρδος
ndryshim	αλλαγή
ndryshim	μεταβολή
ndryshim	ρέστα
ndryshim	διαφορά
ndryshim	διαφορα
vlen	γουόρθ
vlen	αξίζει
ekonomi	οικονομικά
ekonomi	οικονομία
ekonomi	οικονομία
sytë	μάτια
sytë	ματια
rus	ρωσική
rus	ρώσικα
rus	ρωσικά
rus	ρώσος
rus	ρας
kodër	λόφος
kodër	χιλ
kodër	hill
veprim	δραση
veprim	δράση
veprim	δράσης
veprim	action
ndaluar	απαγορεύεται
ndaluar	απαγορευμένα
ndaluar	απαγορευμένη
ndaluar	απαγορευμένο
ndaluar	απαγορευτεί
ndaluar	απαγορευμένο
ndaluar	απαγορεύτηκε
pozita	θέσεις
pozita	θεσεις
shoqëria	κοινωνία
shoqëria	κοινωνια
shoqëria	φιλια
shoqëria	φιλία
master	δάσκαλε
master	αφέντη
punimet	εργάζεται
punimet	έργα
punimet	δουλεύει
themelues	ιδρυτικό
themelues	ίδρυση
themelues	ιδρυτής
themelues	ιδρυτή
dobët	αδύναμη
dobët	αδύναμο
dobët	αδύναμος
dobët	αδύναμοι
lokal	τοπικός
lokal	τοπική
lokal	τοπικά
lokal	τοπικό
lokal	τοπικές
moment	στιγμή
direkt	άμεσο
direkt	απευθείας
direkt	direct
direkt	άμεση
direkt	άμεσος
direkt	άμεσα
direkt	απευθείας
isa	isa
politika	πολιτικά
politika	πολιτική
kryeqytet	κεφάλαιο
kryeqytet	κεφαλαίου
kryeqytet	πρωτεύουσα
kryeqytet	κεφαλαίο
besim	πίστη
besim	φέιθ
besim	εμπιστοσύνη
besim	αυτοπεποίθηση
besim	εμπιστοσύνη
besim	πεποίθηση
besim	αυτοπεποίθηση
pushteti	power
pushteti	εξουσία
pushteti	δύναμη
pushteti	ισχύς
pop	pop
pop	ποπ
website	website
website	ιστοσελίδα
website	ιστότοπος
feja	θρησκευτικά
feja	θρησκεία
pastër	καθαρή
pastër	καθαρό
pastër	καθαρά
pastër	καθαρός
pastër	καθαροί
pastër	καθαρή
pastër	αγνή
pastër	αγνό
stil	στυλ
stil	ύφος
stil	στιλ
but	μπότα
studio	στούντιο
studio	studio
fazën	φάση
fazën	φαση
islamike	ισλαμική
islamike	ισλαμικό
islamike	ισλαμιστές
vëllai	αδερφός
vëllai	αδερφέ
vëllai	αδελφέ
vëllai	αδελφός
serbë	σέρβων
serbë	σέρβους
serbë	σέρβοι
armatosura	οπλισμένοι
armatosura	οπλισμένη
armatosura	οπλισμένος
armatosura	ένοπλες
armatosura	οπλισμένο
verë	καλοκαιρι
verë	καλοκαίρι
verë	σάμμερ
verë	σάμερ
verë	οίνος
verë	κρασιά
verë	κρασί
kuptohet	κατανοητό
gjëra	πραγματα
gjëra	πράγματα
gjëra	πράγματα
urbane	urban
urbane	αστικές
urbane	αστική
urbane	αστικός
urbane	αστικό
erës	ανεμόμυλο
erës	άνεμο
erës	αιολική
erës	άνεμος
teksti	κείμενο
ligjore	νομικά
ligjore	νόμιμη
ligjore	νομικός
ligjore	νομικό
ligjore	νομική
përpjekjet	προσπάθειες
përpjekjet	απόπειρες
përpjekjet	προσπάθειες
personal	προσωπική
personal	προσωπικός
personal	προσωπικό
personal	προσωπικά
ndarja	διαχωριστικό
ndarja	κατάτμηση
ndarja	διχοτόμηση
ndarja	χωρισμός
bregdetare	παράκτιες
bregdetare	παράκτια
kompani	λόχος
kompani	εταιρεία
kompani	εταιρία
kompani	εταιρίες
kompani	εταιρείες
tokësore	επίγεια
ekonomia	οικονομικά
ekonomia	οικονομία
ekonomia	οικονομία
ari	αρι
ari	άρι
ari	αρκουδάκι
ari	αρκούδα
ari	αρκούδος
ari	χρυσός
ari	χρυσό
ari	χρυσο
ari	χρυσάφι
ari	χρυσά
media	media
media	μμε
dyte	δεύτερο
dyte	δεύτερος
dyte	δεύτερη
dielli	σουν
dielli	κυρ
dielli	ήλιος
friedrich	friedrich
origjinale	γνήσιος
origjinale	γνήσια
origjinale	γνήσιο
origjinale	αυθεντικό
origjinale	αρχική
origjinale	πρωτότυπο
origjinale	αρχικό
origjinale	αρχικός
anije	σκάφη
anije	πλοία
anije	καράβια
anije	πλοια
anije	σκάφος
anije	καράβι
anije	πλοίο
anije	σκάφος
anije	βάρκα
anije	πλοίο
anije	καράβι
qëndroi	στεκόταν
qëndroi	στέκονταν
indi	ινδία
indi	ινδίας
shoqëri	συντροφιά
shoqëri	λόχος
shoqëri	εταιρεία
shoqëri	εταιρία
shoqëri	κοινωνία
shoqëri	κοινωνια
gjak	αίμα
gjak	blood
përrua	κρικ
përrua	ρυάκι
egjipt	αίγυπτος
egjipt	αίγυπτο
xii	xii
lule	άνθη
lule	λουλούδια
lule	άνθος
lule	λουλούδι
pyll	γουντς
pyll	δάσος
pyll	δάση
pyll	δάσος
speciale	speciale
speciale	ειδική
speciale	special
speciale	σπέσιαλ
carlos	κάρλος
carlos	carlos
makina	μηχανή
makina	μηχάνημα
makina	αυτοκίνητο
makina	αμάξι
makina	car
makina	αμάξια
makina	αυτοκίνητα
përshkruar	περιγράφεται
përshkruar	περιγράφηκε
producent	παραγωγός
përfaqëson	εκπροσωπεί
përfaqëson	αντιπροσωπεύει
përfaqëson	αναπαριστά
gjatësia	μήκος
përshtatshme	ενδεδειγμένη
përshtatshme	κατάλληλο
përshtatshme	κατάλληλη
përshtatshme	κατάλληλα
përshtatshme	κατάλληλη
përshtatshme	κατάλληλο
përshtatshme	κατάλληλα
përshtatshme	κατάλληλος
përshtatshme	κατάλληλοι
arabisht	αραβικά
arabisht	αραβική
arabisht	αραβικό
berlin	βερολίνο
berlin	berlin
kitarë	κιθάρα
përgatitur	προετοιμασία
përgatitur	προετοιμασμένος
përgatitur	προετοιμασμένη
përgatitur	παρασκευασμένα
anti	αντι
flasin	μιλήσω
flasin	μιλήστε
flasin	μίλα
flasin	μιλήστε
flasin	μίλα
gur	stone
gur	πέτρα
gur	στόουν
gur	rock
gur	πέτρα
gur	ροκ
gur	βράχος
special	ειδική
special	special
special	σπέσιαλ
dendësia	πυκνότητα
vone	αργά
figurë	εικόνα
figurë	εικονα
figurë	σχήμα
përshkruan	απεικονίζει
përshkruan	περιγράφει
shokët	φιλαράκια
shokët	φίλους
shokët	φίλες
shokët	friends
shokët	φίλοι
shokët	φιλοι
trajneri	coach
trajneri	προπονητή
trajneri	προπονητής
trajneri	κόουτς
gjermanisht	γερμανοί
gjermanisht	γερμανός
gjermanisht	γερμανικό
gjermanisht	γερμανικά
gjermanisht	γερμανική
sërish	πάλι
sërish	ξανά
sërish	παλι
aftë	ικανός
aftë	ικανοί
aftë	ικανές
aftë	ικανός
aftë	ικανό
aftë	ικανή
teatrin	θέατρο
teatrin	θεατρο
teatrin	θέατρο
teatrin	θεατρο
marre	τραβήχτηκε
spanjolle	ισπανοί
spanjolle	ισπανός
spanjolle	ισπανικά
spanjolle	ισπανική
askush	κανένας
askush	κανείς
american	αμερικανική
american	αμερικάνικα
american	αμερικανός
american	αμερικάνος
american	αμερικάνικο
american	αμερικανοί
moshë	ηλικίας
moshë	ηλικία
moshë	ηλικια
hindu	ινδουιστές
air	αερα
air	air
air	αέρα
air	αέρας
prapa	πλάτη
prapa	πισω
prapa	πίσω
prapa	οπίσθια
veprimet	πράξεις
veprimet	δράσεις
veprimet	ενέργειες
kategorisë	κατηγορια
kategorisë	κατηγορία
japonia	ιαπωνίας
japonia	ιαπωνία
gjysmën	μισό
gjysmën	μισά
gjysmën	μισή
vendas	τοπικός
vendas	τοπική
vendas	τοπικά
vendas	τοπικό
vendas	τοπικές
vendas	εγχώρια
vendas	εγχώριο
vendas	εγχώριες
vendas	οικιακή
beograd	beograd
beograd	βελιγράδι
beograd	βελιγραδίου
arkeologjik	αρχαιολογική
arkeologjik	αρχαιολογικό
grua	γυναικα
grua	γυναίκα
niveli	επίπεδο
niveli	στάθμη
niveli	level
mysliman	μουσουλμανική
mysliman	μουσουλμάνος
mysliman	μουσουλμάνοι
klub	club
klub	κλάμπ
klub	λέσχη
klub	κλαμπ
përmbledhje	περίληψη
përmbledhje	σύνοψη
përmbajtja	περιεκτικότητα
përmbajtja	περιεχόμενο
përmbajtja	περιεχόμενα
përmbajtja	περιεχόμενο
austro	αυστρο
çlirimtare	απελευθέρωση
qytetare	πολίτη
qytetare	πολίτης
tradita	παράδοση
tradita	παραδόσεις
della	della
panjohur	άγνωστη
panjohur	άγνωστα
panjohur	άγνωστος
panjohur	άγνωστο
copa	τεμάχια
copa	κομμάτια
elementet	στοιχεία
giovanni	giovanni
giovanni	τζιοβάνι
lëshuar	εκδόθηκε
lëshuar	εκδοθέν
lëshuar	εξέδωσε
lëshuar	εκδίδεται
lëshuar	κυκλοφόρησε
lëshuar	απελευθερώνεται
mesëm	μέτρια
mesëm	μεσαία
mesëm	μεσαίο
mesëm	μέσο
dukshëm	ορατό
dukshëm	ορατά
dukshëm	ορατή
dukshëm	ορατός
dukshëm	ορατές
das	ντας
das	das
official	επίσημο
official	αξιωματούχος
official	επίσημη
dashuria	αγαπη
dashuria	έρωτας
dashuria	αγάπη
shfaqur	εμφανίζεται
akademia	ακαδημίας
akademia	ακαδημία
free	δωρεάν
free	free
free	ελεύθερος
free	ελεύθερη
nacional	nacional
det	θάλασσα
det	θαλασσα
zvicër	ελβετία
tash	τώρα
tash	τωρα
dikush	καποιος
dikush	κάποιος
dikush	κάποιον
dikush	κάποιος
piktura	ζωγραφική
piktura	πίνακας
piktura	πίνακα
piktura	πίνακες
verior	βόρειος
verior	βόρειο
verior	βόρεια
verior	βορεια
tërësisht	διεξοδικά
tërësisht	εντελώς
shoqatës	σύνδεσης
shoqatës	ένωση
shoqatës	association
studiuar	σπούδασε
studiuar	σπουδές
studiuar	μελετήσει
shekujve	αιώνες
ngjashëm	παρόμοιο
ngjashëm	παρόμοιες
ngjashëm	παρόμοιος
ngjashëm	παρόμοια
mbushur	γεμιστά
mbushur	γεμάτο
mbushur	φορτώθηκε
mbushur	φορτωμένο
mbushur	γεμάτο
banka	μπανκς
banka	τράπεζες
banka	τράπεζα
banka	bank
marrëdhënie	συνουσία
marrëdhënie	σχέση
marrëdhënie	σχεση
plan	πλάνο
plan	σχέδιο
duhen	αναγκη
duhen	ανάγκη
dyshim	αμφιβολία
sllave	σλαβικές
shenjë	σημάδι
shenjë	υπόγραψε
ligjet	νόμους
ligjet	νόμοι
bashkim	ένωση
bashkim	ενωση
bashkim	γιούνιον
bashkim	συνδικάτο
bashkim	σωματείο
bashkim	επανένωση
bashkim	επανασύνδεση
thatë	ξηρή
thatë	στεγνά
thatë	ξηρά
thatë	στεγνό
thatë	ξηρό
artin	τέχνη
artin	art
artin	αρτ
artin	τεχνη
afërsisht	περίπου
vaj	πετρέλαιο
vaj	λάδι
vaj	έλαιο
vaj	πετρελαίου
ndersa	ενώ
ndersa	ενω
rinisë	νέων
rinisë	νέοι
rinisë	νιότη
rinisë	νεολαία
rinisë	νιάτα
rinisë	νεότητα
milan	μίλαν
milan	μιλάνο
dhoma	αίθουσες
dhoma	δωμάτια
dhoma	δωμάτιο
datë	ημερομηνία
datë	ραντεβού
datë	ημερομηνια
kish	είχε
artikujt	άρθρα
artikujt	τεχνουργήματα
artikujt	αρθρα
gjeneral	στρατηγός
gjeneral	γενική
gjeneral	γενικές
gjeneral	γενικά
gjeneral	γενικό
show	εμφάνιση
show	show
show	δείξω
show	παράσταση
institucionet	ιδρύματα
institucionet	θεσμοί
institucionet	όργανα
kufijtë	όρια
kufijtë	σύνορα
kufijtë	συνορα
kufijtë	περιθώρια
kufijtë	περιθώριο
doktor	doc
doktor	ντοκ
doktor	δόκτωρ
doktor	γιατρός
doktor	γιατρό
doktor	γιατρέ
personi	άτομο
personi	πρόσωπο
mëparshme	προηγούμενη
mëparshme	προηγούμενα
mëparshme	προηγούμενος
mëparshme	προηγούμενο
mëparshme	προηγούμενες
ligj	νόμο
ligj	δίκαιο
ligj	νόμος
futur	εισήχθη
futur	εισήγαγε
futur	καθιερώθηκε
futur	παρεμβάλλεται
futur	εμφύτευση
prodhim	κατασκευή
prodhim	έξοδος
prodhim	προϊόν
prodhim	παραγωγή
prodhim	παραγωγής
prodhim	μεταποίηση
gjerësisht	εκτενώς
gjerësisht	ευρέως
çmime	τιμές
çmime	βραβεία
çmime	βραβεία
varg	εύρος
varg	εμβέλεια
varg	απόσταση
varg	χορδή
line	γραμμή
line	line
line	γραμμη
sekretari	γραμματέας
sekretari	γραμματέα
fort	σφιχτή
fort	σφιχτά
fort	σφιχτό
fort	δύσκολο
fort	σκληρά
fort	σκληρός
fort	σκληρό
fort	σκληρή
fort	δυνατοί
fort	δυνατός
fort	δυνατό
fort	δυνατή
fort	οχυρό
fort	φορτ
fort	fort
fort	φρούριο
shoqëruar	συνοδεύεται
shoqëruar	συνοδεύονται
shoqëruar	συνοδευόμενη
valle	χόρεψε
valle	dance
valle	χορός
valle	χορό
industriale	βιομηχανική
industriale	βιομηχανικό
industriale	βιομηχανικός
mëparshëm	προηγούμενη
mëparshëm	προηγούμενα
mëparshëm	προηγούμενος
mëparshëm	προηγούμενο
mëparshëm	προηγούμενες
piktor	ζωγράφος
mesjetare	μεσαιωνικό
mesjetare	μεσαιωνική
stili	στυλ
stili	ύφος
stili	στιλ
ndikuar	επηρεάστηκαν
ndikuar	επηρεάσει
ndikuar	επηρεάζεται
ndikuar	επηρεάστηκε
ndikuar	προσέκρουσε
filmat	ταινίες
filmat	ταινίες
teori	θεωρία
teori	θεωρεία
natën	νύχτα
natën	βραδιά
natën	νυχτα
andrea	andrea
andrea	αντρέα
andrea	άντρεα
fisi	φυλή
fisi	φατρία
fisi	φυλή
klasa	τάξεις
klasa	μαθήματα
klasa	κλάσεις
klasa	τάξη
klasa	κλάση
klasa	μάθημα
kampion	πρωταθλητής
kampion	πρωταθλητή
kampion	πρωταθλήτρια
kampion	πρωταθλητής
kampion	πρωταθλητή
manuel	manuel
manuel	μανουέλ
butë	ευγενική
butë	ευγενικός
butë	ήπια
butë	ήπιο
butë	ήπιες
butë	απαλά
butë	μαλακός
butë	μαλακά
butë	μαλακό
butë	λεία
butë	λείο
butë	ομαλή
karakteristike	χαρακτηριστική
karakteristike	χαρακτηριστικό
skenë	σκηνή
skenë	σκηνη
skenë	στάδιο
ndikimi	αντίκτυπος
ndikimi	επίπτωση
ndikimi	σύγκρουση
ndikimi	πρόσκρουση
ndikimi	επιπτώσεις
ndikimi	επίδραση
ndikimi	επιρροές
ndikimi	επιρροή
daniel	δανιήλ
daniel	daniel
daniel	ντάνιελ
daniel	ντανιέλ
publikuar	δημοσιεύθηκε
publikuar	δημοσιευθεί
publikuar	δημοσιεύτηκε
publikuar	δημοσίευση
publikuar	δημοσιεύεται
publikuar	εκδίδεται
tekst	κείμενο
institutit	ινστιτούτο
institutit	institute
futbolli	ποδόσφαιρο
futbolli	φούτμπολ
futbolli	football
futbolli	ποδόσφαιρο
pushtimin	εισβολή
austria	αυστρία
marie	μαρί
marie	marie
përgjithësisht	γενικά
përgjithësisht	γενικώς
zemër	μωρό
lidh	συνδέει
lidh	σύνδεση
lidh	συνδεθείτε
gjat	μακρύς
gjat	μακρύ
gjat	λονγκ
gjat	long
djalë	αγοράκι
djalë	αγόρι
pejë	πέγια
pejë	pec
rasti	περίπτωση
rasti	υποθεση
rasti	υπόθεση
rasti	ράστι
currentclub	currentclub
south	νότιο
south	νοτια
south	νότια
south	νότος
paraqitje	παρουσιάσεις
paraqitje	προσκόμιση
paraqitje	παρουσίαση
loja	παιχνίδι
loja	game
loja	παιχνιδι
usa	ηπα
kategori	κατηγορια
kategori	κατηγορία
kategori	κατηγορίες
kategori	κατηγοριες
#aaa	#aaa
spanjoll	ισπανός
spanjoll	ισπανοί
spanjoll	ισπανός
spanjoll	ισπανικά
spanjoll	ισπανική
jetoi	έζησα
jetoi	έζησε
jetoi	έζησαν
jetoi	ζούσε
gjurmë	ίχνη
gjurmë	ίχνος
gjurmë	μονοπάτι
gjurmë	ίχνη
gjurmë	ράγες
shehu	σέου
emëruar	διορίζεται
emëruar	διορίστηκε
emëruar	διόρισε
emëruar	διορίζονται
ekzekutiv	εκτελεστική
ekzekutiv	εκτελεστικό
rregullat	κανόνες
rregullat	κανονισμοί
rregullat	κανονισμούς
breg	σορ
breg	ακτη
breg	ακτή
çoi	τσόι
pos	pos
besimi	πίστη
besimi	φέιθ
besimi	εμπιστοσύνη
besimi	αυτοπεποίθηση
besimi	εμπιστοσύνη
grand	χιλιάρικο
grand	grand
indian	ινδιάνος
indian	ινδικό
indian	ινδός
indian	ινδική
çmim	τιμή
çmim	βραβείο
konferenca	σύσκεψη
konferenca	συνδιάσκεψη
konferenca	διάσκεψη
konferenca	συνέδριο
konferenca	διασκέψεις
konferenca	συνέδρια
konferenca	διασκέψεων
luis	λουδοβίκος
luis	λούης
luis	λούις
luis	λουί
luis	louis
luis	λουις
luis	lewis
luis	λούις
luis	λιούις
luis	λουίς
luis	luis
marne	μάρνη
hollanda	ολλανδία
privat	privat
privat	ιδιωτικά
privat	ιδιωτική
privat	ιδιωτικό
privat	ιδιωτικός
ashpër	σκληρό
ashpër	σκληρή
ashpër	άγριος
jetonin	έζησα
jetonin	έζησε
jetonin	έζησαν
jetonin	ζούσε
nënë	μητέρα
nënë	μάνα
pro	pro
pro	επαγγελματίας
letra	τράπουλα
letra	χαρτιά
letra	κάρτες
letra	φύλλα
letra	χαρτί
letra	γράμματα
letra	επιστολές
letra	γραμματα
letra	κάρτα
shtresa	στρώσεις
shtresa	στρώματα
aleksandër	αλεξάντερ
aleksandër	αλέξανδρε
aleksandër	αλέξανδρος
hapësira	χώροι
hapësira	χώρους
hapësira	space
hapësira	χώρος
hapësira	χώρο
hapësira	διαστημα
hapësira	διάστημα
gjoni	τζων
gjoni	τζον
gjoni	john
gjoni	ιωάννης
kineze	κινέζος
kineze	κινεζική
kineze	κινέζικο
kineze	κινέζικα
kineze	κινέζοι
emërohet	διορίζεται
emërohet	διορίστηκε
emërohet	διόρισε
emërohet	διορίζονται
toke	ξηρά
toke	land
toke	γη
toke	στεριά
toke	έδαφος
standard	στάνταρ
standard	πρότυπο
standard	standard
luftuar	αγωνίστηκε
ouest	ouest
fat	τύχη
muzikor	μιούζικαλ
muzikor	μουσικές
norvegji	νορβηγία
mbledhur	συλλέγεται
mbledhur	συλλέχθηκαν
mbledhur	συλλέγονται
mjete	εργαλεία
baden	baden
shpirtit	σόουλ
shpirtit	ψυχή
shpirtit	ψυχής
lojtarët	παίκτες
lojtarët	παίχτες
lojtarët	παίκτες
super	τέλειο
super	φοβερός
super	φοβερό
super	σούπερ
super	super
super	υπερ
super	σουπερ
studiues	ερευνητή
studiues	ερευνήτρια
studiues	ερευνητής
studiues	λόγιος
ndihmon	βοηθάει
ndihmon	βοηθά
objektet	επιγραφές
objektet	αντικείμενα
objektet	αντικειμένων
dem	dem
dem	bull
dem	ταύρος
dem	ταύρο
dem	μπουλ
gjen	τζην
gjen	gene
gjen	τζιν
gjen	γονίδιο
gjen	βρίσκει
hedhur	καστ
hedhur	γύψο
planet	πλανήτης
planet	πλανήτη
planet	σχέδια
shërbimeve	κοινόχρηστα
territoret	εδάφη
rritja	ανάπτυξη
rritja	μεγέθυνση
raporti	έκθεση
raporti	εκθεση
raporti	αναφορα
raporti	αναφορά
raporti	αναλογία
idetë	ιδέες
kodra	λόφος
kodra	χιλ
kodra	hill
kodra	λόφοι
kodra	χιλς
kodra	hills
kodra	λόφους
albume	άλμπουμ
shërbimet	υπηρεσίες
shërbimet	κοινόχρηστα
dërgoi	στάλθηκαν
dërgoi	έστειλε
dërgoi	στάλθηκε
dërgoi	εστάλη
kërkesat	απαιτήσεις
kërkesat	αιτήματα
kërkesat	αιτήσεις
treg	αγορα
treg	αγορά
eteeq	eteeq
phoiac	phoiac
vepron	πράξεις
vepron	λειτουργεί
zogu	πουλάκι
zogu	μπερντ
zogu	πουλί
zogu	πτηνό
strukturë	διάρθρωση
strukturë	δομή
strukturë	εγκατάσταση
strukturë	διευκόλυνση
sulmues	δράστες
sulmues	επιθετικός
sulmues	στράικερ
veshur	φορούσε
veshur	ντυμένος
veshur	ντυμένοι
veshur	ντυμένο
veshur	ντυμένη
veshur	φορέσει
akademik	ακαδημαϊκή
akademik	ακαδημαϊκά
akademik	ακαδημαϊκό
japoneze	γιαπωνέζικα
japoneze	ιαπωνικά
japoneze	ιάπωνες
japoneze	γιαπωνέζοι
japoneze	γιαπωνέζικο
