категорија	kategori
слободата	freedom
слободата	frihed
слободата	friheden
приказ	fremvisning
приказ	skærm
физичка	fysiske
физичка	fysisk
варијанта	variant
варијанта	varianter
расте	stigende
расте	vokser
расте	dyrkning
расте	voksende
расте	gror
расте	vokser
расте	gro
расте	vokser
расте	vokse
културен	kulturelle
културен	kulturel
културен	kulturelt
културен	høflig
културен	høfligt
културен	høflige
говори	taler
говори	snakker
говори	taler
домашен	indenlandske
домашен	indenrigs
домашен	indenlandsk
врховниот	supreme
индустриски	industrielt
супер	fantastisk
супер	sejt
супер	fedt
супер	super
супер	fantastisk
супер	fedt
супер	stor
супер	skønt
супер	herligt
коњ	heste
коњ	horse
коњ	hest
гранки	grene
гранки	filialer
гранки	brancher
гранки	afdelinger
тешки	tunge
тешки	tungt
тешки	heavy
тешки	tung
тешки	kraftig
тешки	hårdt
тешки	hårde
тешки	barsk
тешки	sej
тешки	hård
тешки	svært
тешки	svære
тешки	vanskelig
тешки	vanskeligt
тешки	svær
раце	hænder
раце	hænderne
значајно	meningsfuldt
значајно	meningsfuld
значајно	meningsfyldt
значајно	betydningsfuldt
значајно	betydelige
значајно	betydende
значајно	betydelig
значајно	væsentlig
значајно	signifikant
постапка	proceduren
постапка	fremgangsmåde
постапка	procedure
човечки	menneskeligt
човечки	menneskelige
човечки	menneskelig
човечки	menneske
британскиот	britisk
британскиот	british
британскиот	briterne
британскиот	britiske
британскиот	briter
круна	crown
круна	kronen
круна	krone
круна	kongehuset
трошоци	omkostninger
трошоци	udgifter
трошоци	sagsomkostninger
трошоци	omkostningerne
трошоци	udgifter
трошоци	udgift
трошоци	udgifter
затворен	indespærret
затворен	lukkede
затворен	lukket
наредба	kommandoen
наредба	command
наредба	kommando
наредба	bestilling
наредба	ordre
наредба	rækkefølge
наредба	order
наредба	bestil
подрачја	områder
подрачја	arealer
санта	julemanden
санта	santa
санта	julemand
смит	smith
мари	marie
мраз	is
мраз	køl
мраз	ice
плоштад	firkant
плоштад	firkantet
плоштад	square
плоштад	kvadrat
плоштад	torv
четвртата	fjerde
приватни	privat
приватни	private
важност	vigtighed
важност	betydning
важност	betydning
раководство	lederskab
раководство	ledelse
поголемо	større
поголемо	større
поголемо	støre
поголемо	større
сирија	syrien
снимка	optagelser
снимка	øjebliksbillede
вакви	sådan
дваесет	twenty
дваесет	tyve
наредил	bestilling
наредил	bestiller
дозволено	tilladt
дозволено	tilladte
дозволено	tilladt
дозволено	tilladte
трето	tredje
одговара	passer
принципи	principper
принципи	principperne
поврзано	relaterede
поврзано	relateret
поврзано	beslægtet
поврзано	tilsluttet
поврзано	forbundne
поврзано	forbundet
поврзано	knyttet
поврзано	forbundet
независноста	uafhængighed
независноста	uafhængig
независноста	selvstændighed
независноста	uafhængigheden
меч	sværd
меч	sværdet
клептон	clapton
мозокот	brain
мозокот	hjerne
мозокот	hjernen
вештини	kvalifikationer
вештини	kompetencer
вештини	færdigheder
вештини	dygtighed
вештини	færdighed
вештини	færdigheder
снимањето	filmer
снимањето	filme
вилијамс	williams
апликации	anvendelser
апликации	ansøgning
апликации	ansøgninger
апликации	applikationer
апликации	apps
апликации	applikationer
филмска	folie
филмска	filme
филмска	film
револуционерен	revolutionerende
револуционерен	revolutionær
револуционерен	revolutionære
посета	besøg
посета	visit
посета	besøge
пјер	pierre
структури	konstruktioner
структури	strukturer
структури	bygværker
нашите	vores
нашите	vor
нашите	our
операција	betjening
операција	operation
операција	drift
операција	operationen
операција	operation
операција	kirurgi
тест	test
тест	afprøvning
тест	prøve
тест	prøvning
холандски	nederlandske
холандски	nederlandsk
холандски	hollandske
холандски	hollandsk
холандски	hollænder
инаку	ellers
земјиште	jord
земјиште	lander
земјиште	land
огромен	enormt
огромен	kæmpe
огромен	kæmpestort
огромен	enorm
огромен	enorme
огромен	enormt
редовно	jævnligt
редовно	regelmæssigt
редовно	regelmæssig
универзитети	universiteter
универзитети	universiteterne
убиството	dræbende
зраци	rokker
зраци	stråler
исклучиво	udelukkende
искачување	klatre
искачување	opstigning
фрагменти	brudstykker
фрагменти	fragmenter
милион	millioner
реал	ægte
реал	real
реал	virkeligt
реал	rigtig
реал	virkelig
чикаго	chicago
одделение	grade
одделение	klassetrin
одделение	klasse
василиј	basse
василиј	basilikum
дворот	gården
дворот	gårdspladsen
блиску	tæt
блиску	luk
блиску	nær
основна	basal
основна	basic
основна	grundlæggende
постојан	permanente
постојан	permanent
постојан	blivende
тврдат	argumentere
тврдат	argumenterer
режим	tilstand
режим	mode
хаџи	hadji
хаџи	hagi
судир	sammenstød
автомобили	automobiler
автомобили	biler
автомобили	automobiler
автомобили	biler
потребна	nødvendig
потребна	påkrævet
потребна	krævede
потребна	påkrævet
потребна	krævet
величина	storhed
просек	gennemsnitlige
просек	gennemsnitlig
просек	gennemsnit
можни	muligt
можни	mulige
можни	mulig
кампања	kampagne
кампања	kampagnen
барања	forespørgsler
барања	anmodninger
барања	krav
барања	forlanger
канали	kanalerne
канали	kanaler
ирак	irak
леон	león
леон	leon
души	sjæle
петка	dap
постоела	eksisteret
постоела	fandtes
постоела	eksisterede
словенски	slavisk
полски	polak
полски	polske
полски	polsk
кожа	læder
кожа	hud
кожа	skind
кожа	skin
кожа	huden
концепт	begreb
концепт	koncept
кипар	cypern
фази	fuzzy
фази	etaper
фази	faser
фази	stadier
фази	etaper
фази	faser
таквите	sådan
аспекти	aspekter
хуан	juan
симптоми	symptomer
даниел	daniel
спрема	forbereder
диск	disk
диск	diskette
диск	skive
диск	disk
количество	beløb
количество	mængde
количество	kvantitet
количество	mængde
споменици	monumenter
споменици	mindesmærker
мерење	måling
мерење	måler
мерење	måle
мерење	måling
мерење	målinger
користени	brugte
користени	anvendt
користени	brugt
користени	udnyttet
менаџер	driftsleder
менаџер	manager
менаџер	leder
нил	neal
нил	neil
нил	nilen
нил	nil
доктор	lægen
доктор	læge
доктор	doktor
доктор	doctor
исламот	islams
исламот	islam
германска	tysk
германска	tysker
германска	tyske
словачка	slovakisk
словачка	slovakiske
словачка	slovakiet
исти	samme
балканска	balkan
комитетот	komiteen
комитетот	udvalg
комитетот	udvalget
кралеви	konger
кралеви	kings
табелата	diagram
табелата	figur
користен	brugte
користен	anvendt
користен	brugt
користен	udnyttet
честопати	hyppigt
честопати	tit
честопати	ofte
честопати	tit
честопати	ofte
недостаток	ulempe
недостаток	manglende
недостаток	mangel
недостаток	knaphed
недостаток	mangel
едната	et
едната	en
едната	én
идентитет	identitet
претходник	forgænger
претходник	forløber
силни	kraftigt
силни	stærke
силни	kraftig
силни	stærkt
силни	strong
силни	stærk
исланд	island
исланд	islands
франкфурт	frankfurt
орган	organ
орган	organet
отвори	åbent
отвори	åbn
отвори	åben
минува	passerer
широка	bred
широка	brede
широка	bred
широка	bredt
широка	brede
грчко	greco
мерка	foranstaltning
мерка	måle
вила	feen
вила	fe
вила	villa
вила	villaen
контекст	kontekst
контекст	sammenhæng
контекст	konteksten
дин	dekan
дин	dean
покажал	demonstreret
покажал	påviste
покажал	demonstrerede
покажал	påvist
епархија	stiftet
епархија	stift
вози	kør
вози	køre
вози	drive
вози	køre
вози	bilkørsel
вози	kørsel
вози	kører
вози	kører
вози	drev
бело	hvid
бело	white
бело	hvidt
бело	hvide
лазар	lazarus
лазар	lazar
кристофер	christoffer
кристофер	christopher
кнез	duke
кнез	hertug
кнез	knez
фигури	tal
фигури	tallene
фигури	figurer
здравје	sundhed
здравје	helbred
женките	hunkøn
женките	hunner
женките	kvinder
замок	slot
замок	borg
замок	castle
замок	borgen
замок	slottet
околина	miljø
околина	omgivelser
околина	omgivelserne
пристаниште	dock
пристаниште	havne
пристаниште	portvin
пристаниште	havn
пристаниште	port
срби	serbere
срби	serberne
гости	gæsterne
гости	gæster
активен	aktive
активен	aktivt
активен	aktiv
одреди	bestem
одреди	bestemme
одреди	afgør
активни	aktive
активни	aktivt
активни	aktiv
снимен	filmet
снимен	filmede
претставен	præsenterede
претставен	fremlagt
претставен	præsenteret
претставен	præsenteres
спомен	minde
спомен	erindring
спомен	hukommelse
спомен	hukommelsen
спомен	memory
отпор	modstå
отпор	modstår
отпор	bestandighed
отпор	modstandsdygtighed
отпор	resistens
отпор	modstand
формат	formater
формат	format
стандард	standarden
стандард	norm
стандард	standard
дозвола	tillad
дозвола	tillader
дозвола	tilladelse
дозвола	licens
дозвола	kørekort
дозвола	tilladelse
прусија	preussen
браун	brun
браун	brune
браун	brunt
браун	brown
југоисточна	sydøstlige
југоисточна	sydøst
болница	hospital
болница	sygehus
болница	sygehuset
болница	hospitalet
владеел	herskede
пар	pair
пар	par
пар	par
равенка	ligning
домен	domæne
меѓународно	internationalt
планови	planerne
планови	planer
популарност	popularitet
рунда	budrunde
рунда	rundt
рунда	runde
рунда	rund
рунда	omgang
облици	former
облици	figurer
керамички	keramiske
керамички	keramik
керамички	keramisk
јадрото	core
јадрото	kernen
јадрото	kerne
здружение	forening
здружение	foreningen
здружение	association
здружение	sammenslutning
здружение	associering
долина	dal
долина	valley
долина	dalen
даден	givet
даден	givne
даден	given
трудови	papirer
објаснува	forklarer
обезбедување	tryghed
обезбедување	sikkerhed
днк	dna
служат	serv
служат	tjene
служат	tjener
темели	instituttet
темели	foundation
темели	institut
темели	fond
темели	stiftelse
темели	fundament
темели	fundamenter
темели	fonde
темели	grundlag
темели	fundament
елба	elben
елба	elba
вино	vin
биографија	biografi
откривање	afslørende
откривање	detektion
откривање	afsløring
откривање	påvisning
откривање	detektering
откривање	opdager
откривање	opdage
откривање	opdagelser
откривање	opdagelse
откривање	discovery
европско	europæisk
европско	europæiske
дисциплини	discipliner
елизабета	elizabeth
елизабета	elisabeth
механика	mekanik
хартии	papirer
отворени	pillet
отворени	pillede
отворени	skrællet
отворени	flåede
отворени	åbent
отворени	åbn
отворени	åben
повреда	personskade
повреда	skade
повреда	skader
формиран	fastslået
формиран	etableret
формиран	etablerede
формиран	stiftet
формиран	dannet
натпреварување	konkurrencen
натпреварување	konkurrence
патека	track
патека	spor
патека	sporets
патека	spore
патека	sporet
патека	path
патека	sti
патека	stien
патека	trail
патека	sporet
мустафа	mustafa
џонс	jones
џонс	johns
франциско	francisco
водени	guidet
водени	styret
водени	ledt
карактеристика	karakteristik
карактеристика	karakteristisk
карактеристика	funktion
карактеристика	funktionen
влијанија	påvirkninger
влијанија	indvirkninger
влијанија	påvirkninger
влијанија	påvirker
празници	helligdage
празници	fridage
празници	ferie
празници	feriedage
празници	ferier
курс	kursus
кратка	kort
кратка	short
кратка	korte
веруваат	tillid
веруваат	stol
веруваат	trust
веруваат	stole
веруваат	tro
автоматски	auto
автоматски	automatisk
автоматски	automatiske
автоматски	automatisk
автоматски	automatgear
автоматски	automatisk
соба	værelse
соба	stue
соба	værelset
соба	rum
настапува	præsterer
настапува	udfører
промоција	fremme
промоција	promovering
промоција	forfremmelse
поход	korstog
вработени	beskæftigede
вработени	ansat
вработени	beskæftiget
вработени	arbejdstagere
вработени	medarbejdere
вработени	lønmodtagere
вработени	ansatte
вработени	beskæftigede
силата	styrke
силата	modstandsdygtighed
највисок	højest
највисок	højeste
ранг	rang
ранг	rank
шеф	chef
шеф	chief
шеф	høvding
шеф	chef
шеф	chefen
шеф	boss
долж	langs
гранка	gren
гранка	filial
гранка	grenen
јајца	æg
јајца	kugler
јајца	bolde
јајца	nosser
јајца	boller
британска	britisk
британска	british
британска	briterne
британска	britiske
британска	briter
наполеон	napoleon
логика	logisk
логика	logik
социјална	socialt
социјална	social
азербејџан	aserbajdsjan
освојувањето	sejrende
освојувањето	erobrer
пијано	piano
пијано	klaveret
пијано	klaver
престолнина	hovedstaden
престолнина	kapitalen
престолнина	hovedstad
престолнина	kapital
епизода	episode
жанр	genre
физичар	fysiker
украински	ukrainsk
украински	ukrainske
сонце	sun
сонце	sol
сонце	solen
сонце	solstråle
сонце	solskin
сонце	sunshine
револуционерно	revolutionerende
револуционерно	revolutionær
револуционерно	revolutionære
одлуки	afgørelser
одлуки	beslutninger
лансирање	opsendelse
лансирање	lancering
лансирање	iværksætte
лансирање	affyring
крис	chris
крис	kris
порака	meddelelse
порака	budskab
порака	besked
порака	beskeden
триаголник	trekanten
триаголник	trekant
дворец	slot
дворец	paladset
дворец	palads
дворец	palace
грци	grækerne
грци	grækere
финансиска	finansiel
финансиска	finansielt
финансиска	økonomisk
математички	matematiske
математички	matematisk
математички	matematisk
подршка	understøttelse
подршка	support
подршка	støt
подршка	støtte
подршка	backup
подршка	forstærkning
пекинг	beijing
пекинг	peking
новинар	journalisten
новинар	journalist
новинар	journalist
новинар	reporter
четвртиот	fjerde
протокол	protokollen
протокол	protokol
транспорт	transporten
транспорт	transport
транспорт	befordring
транспорт	transporten
транспорт	transport
туризам	turisme
туризам	turismen
очекува	forventet
очекува	ventet
очекува	forventes
очекува	forventede
очекува	forventer
одделни	separat
одделни	særskilt
одделни	adskilt
одделни	separate
атракции	forlystelser
атракции	attraktioner
атракции	seværdigheder
еврејски	jøde
еврејски	jødisk
еврејски	jøder
еврејски	jødiske
еврејски	hebraisk
наводно	angiveligt
наводно	påstås
наводно	antageligt
наводно	angiveligt
наводно	påstået
наводно	angiveligt
проток	strædet
проток	strømning
проток	flow
проток	strøm
проток	bæk
проток	strøm
проток	stream
неодамна	nyligt
пораки	breve
пораки	beskeder
пораки	meddelelser
истакнува	fremhæver
истакнува	højdepunkter
издавање	udstedelse
издавање	udstedende
издавање	udstedelse
издавање	udstedelsen
победници	vindere
победници	vinderne
дозволува	muliggør
дозволува	tillader
годишен	årlig
годишен	årligt
спектар	spektrum
спектар	frekvenser
спектар	spectre
живеење	living
живеење	leve
живеење	levende
владетели	magthavere
владетели	herskere
маж	husbond
маж	ægtemand
маж	mand
маж	mennesket
маж	mand
маж	manden
независно	selvstændig
независно	selvstændigt
независно	uafhængig
независно	uafhængige
независно	uafhængigt
независно	uafhængig
независно	selvstændigt
независно	uafhængigt
уметности	arts
уметности	kunst
добивање	indhentning
добивање	fremskaffelse
добивање	får
катедрала	katedral
катедрала	katedralen
количина	kvantitet
количина	mængde
флорида	florida
ница	lækkert
ница	dejligt
ница	hyggeligt
ница	flot
ница	pænt
ница	nice
лекување	helbredelse
лекување	heler
лекување	heling
лекување	healing
лекување	helbredende
лекување	behandling
лекување	behandlingen
лудвиг	ludwig
домаќинства	husstande
домаќинства	husholdningerne
домаќинства	husholdninger
интереси	interesser
интереси	overvejelser
интереси	betragtninger
интереси	interesser
интереси	rente
интереси	renter
интереси	interesse
дадени	givet
дадени	givne
дадени	given
куче	hund
херкул	hercules
херкул	herkules
печат	press
печат	presse
печат	tryk
печат	stempel
печат	frimærke
печат	segl
печат	sæl
печат	forsegling
печат	seal
содржини	indhold
содржини	indholdet
содржини	indholdsfortegnelse
содржини	indhold
теренот	beg
теренот	pitch
јавна	offentlighed
јавна	offentligt
јавна	offentlige
јавна	offentligheden
јавна	offentlig
возачот	chauffør
возачот	fører
возачот	føreren
возачот	driver
гради	opbygger
гради	bygger
гради	bryster
гради	brysterne
гради	brystkassen
гради	brystkasse
гради	brystet
гради	bryst
гради	kiste
гради	bryst
гради	tå
херој	helt
херој	hero
херој	helten
јавен	offentlighed
јавен	offentligt
јавен	offentlige
јавен	offentligheden
јавен	offentlig
ерменија	armenien
цицачи	pattedyr
цицачи	pattedyr
плати	betaler
плати	løn
плати	betale
плати	pay
заедничка	almindelige
заедничка	fælles
заедничка	almindelig
заедничка	joint
заедничка	fælles
фотографија	foto
фотографија	billede
фотографија	photo
фотографија	fotografering
фотографија	fotografi
списание	bladet
списание	tidsskrift
списание	blad
списание	magasin
физичари	fysikere
поразен	besejret
поразен	slået
поразен	besejrede
објавува	udstationering
постојана	permanente
постојана	permanent
постојана	blivende
лето	summer
лето	sommer
лето	sommerferie
кралски	kongelige
кралски	kongeligt
кралски	royale
кралски	royal
кралски	kongelig
анти	anti
нозе	fod
нозе	fødderne
нозе	fødder
нозе	benene
нозе	legs
нозе	ben
нивни	deres
нивни	deres
риба	fisk
риба	fish
риба	fiske
инструмент	instrument
инструмент	instrumentet
научник	videnskabsmand
научник	forsker
опсег	rækkevidde
опсег	omfang
опсег	anvendelsesområde
опсег	rækkevidde
опсег	afstand
опсег	sortiment
опсег	interval
опсег	rækkevidde
опсег	reach
полиција	politi
полиција	politiet
полиција	police
насилство	vold
насилство	voldshandlinger
повлече	tilbagetrækning
кафе	kaffen
кафе	kaffe
забележано	bemærkede
забележано	bemærket
забележано	noterede
забележано	noteret
хектари	hektarer
хектари	hektar
комедија	komedie
монарси	monarker
чиле	chile
мандат	term
мандат	benævnelse
мандат	fastansættelse
мандат	mandat
мандат	kommissorium
мандат	mandatet
студио	atelier
студио	studio
студио	studie
студио	studiet
христијанство	kristendommen
христијанство	kristendom
напишан	omskrevet
многумина	mange
собирање	indsamler
собирање	indsamling
собирање	indsamling
очи	øjnene
очи	øjne
очи	eyes
тапани	tromme
тапани	tromle
тапани	trommerne
тапани	trommer
тапани	tromler
тапани	tønder
пакистан	pakistan
пакистан	pakistansk
објаснување	forklaring
тешка	tunge
тешка	tungt
тешка	heavy
тешка	tung
тешка	kraftig
тешка	hårdt
тешка	hårde
тешка	barsk
тешка	sej
тешка	hård
тешка	svært
тешка	svære
тешка	vanskelig
тешка	vanskeligt
тешка	svær
монети	euromønter
монети	mønter
отомански	ottoman
организира	arrangerer
организира	organiserer
организира	organisere
организира	tilrettelægger
организира	organiserer
рано	tidlig
рано	tidligt
црвено	rødt
црвено	røde
црвено	rød
црвено	red
освоено	vandt
освоено	vundet
понудата	tilbyde
понудата	tilbuddet
понудата	tilbud
убиство	drabsafdelingen
убиство	drab
убиство	mord
машини	maskineri
машини	maskiner
машини	maskiner
торино	torino
торино	torino
весници	avispapir
весници	avisen
весници	avis
весници	dagbladet
весници	dagblade
весници	aviser
весници	papirer
камени	smæk
камени	stone
камени	sten
опасност	fare
опасност	farer
опасност	fare
опасност	hazard
опасност	risiko
колонии	kolonier
насловот	billedtekst
насловот	overskrift
основање	oprettelse
основање	opstilling
основање	etablering
основање	grundlæggelse
основање	stiftende
сопруг	husbond
сопруг	ægtemand
сопруг	mand
енциклопедија	leksikon
списанија	tidsskrifter
списанија	blade
списанија	magasiner
снимање	optagelse
снимање	registrering
снимање	indspilning
снимање	optager
снимање	brænding
снимање	brændende
снимање	brænder
снимање	brænde
стилови	styles
стилови	stiler
стилови	stile
адреса	adresse
современи	nutidige
современи	moderne
знамиња	bannere
знамиња	flag
додавање	tilføjelse
додавање	tilføjer
додавање	add
додавање	tilføj
додавање	tilføjer
додавање	tilføje
додавање	føj
вокал	vokal
вокал	vocal
алфа	alpha
алфа	alfa
алфа	alfa
напишано	skriftlig
напишано	skrevet
чувство	fornemmelse
чувство	føler
чувство	følelse
турскиот	tyrkisk
турскиот	tyrkiske
уметник	kunstner
уметник	artist
влакна	hair
влакна	hår
влакна	håret
влакна	fibre
влакна	fiber
влакна	fibre
современа	nutidige
современа	moderne
способности	kvalifikationer
способности	kompetencer
способности	færdigheder
способности	evner
способности	kapaciteter
способности	evner
кошарка	basket
кошарка	basketball
стрелец	skytten
стрелец	skytte
стрелец	skytten
стрелец	skytte
стрелец	archer
запис	plade
запис	optag
запис	record
запис	rekord
полесно	lettere
полесно	nemmere
родителите	forældrene
родителите	forældre
јадро	core
јадро	kernen
јадро	kerne
јадро	kerne
историчари	historikere
земјоделство	landbrugs
земјоделство	opdræt
земјоделство	landbrug
петербург	petersborg
раѓање	fødsler
раѓање	fødsel
раѓање	fødslen
воглавно	hovedsageligt
воглавно	primært
воглавно	hovedsagelig
индонезија	indonesien
дедо	farfar
дедо	bedstefar
дедо	morfar
дедо	farfar
дедо	bedstefar
дедо	morfar
црвен	rødt
црвен	røde
црвен	rød
црвен	red
композитори	komponister
критичари	kritikerne
критичари	kritikere
критичари	kritiker
свештеник	præst
катерина	katerina
катерина	cathrine
катерина	catherine
катерина	katarina
класична	klassisk
класична	klassisk
класична	klassiker
класична	klassiske
класична	classic
рана	rana
рана	såre
рана	såret
рана	sår
епизоди	episoder
момче	boy
момче	dreng
момче	knægt
подолу	nedenfor
подолу	under
подолу	nedenunder
ткиво	vævet
ткиво	væv
молдавија	moldovas
молдавија	moldova
премин	krydsning
премин	krydser
премин	krydse
премин	passage
премин	gateway
огромна	kæmpe
огромна	kæmpestort
вкупна	samlet
бегалци	flygtninge
бегалци	flygtningene
концерти	koncerter
обука	træning
обука	uddannelse
обука	oplæring
подразбира	implicerer
подразбира	indebærer
ставови	holdninger
ставови	holdningerne
ставови	visninger
ставови	synspunkter
гробот	gravsted
гробот	graven
гробот	grav
статистички	statistisk
тито	tito
карпи	klipper
карпи	klipper
карпи	sten
концерт	koncert
концерт	koncerten
дисциплина	disciplinen
дисциплина	disciplin
внатрешна	intern
внатрешна	interne
внатрешна	internt
горен	goren
горен	øvre
горен	øverste
горен	overdel
кристијан	christian
кристијан	kristen
уапсен	smadret
уапсен	arresterede
уапсен	anholdte
уапсен	anholdt
уапсен	arresteret
анри	henrik
анри	henry
анри	henri
секако	sikker
документ	dokument
изведува	optræder
изведува	udfører
изведува	optræde
изведува	præsterer
изведува	udfører
гранд	storslået
гранд	grand
психологија	psykologi
николај	nicolai
николај	nikolaj
николај	nikolai
фиренца	florence
фиренца	firenze
носител	luftfartsselskab
носител	hangarskib
носител	udbyder
носител	transportør
носител	indehaver
носител	indehaveren
носител	holder
носител	bærer
институција	institution
институција	institutionen
јан	jan
јан	yan
јан	lan
јан	ian
јан	lan
јан	ian
брисел	bruxelles
стјуарт	stewart
стјуарт	stuart
одбил	afviste
одбил	nægtet
одбил	afslået
стив	steve
аспект	aspektet
аспект	aspekt
граматика	grammatik
бугарите	bulgarere
несреќа	ulykkestilfælde
несреќа	ulykker
несреќа	ulykke
несреќа	uheld
камења	sten
камења	klipper
камења	sten
претставени	repræsenterede
претставени	repræsenteret
опсада	belejring
опсада	belejringen
раса	race
раса	racen
раса	kapløb
раса	race
раса	kapsejlads
осигурување	forsikring
осигурување	forsikringen
осигурување	forsikringer
појаснување	flertydig
појаснување	præcisering
појаснување	afklaring
состојби	situationer
прага	prag
умира	dør
умира	døende
умира	dør
умира	dø
богата	rig
богата	rich
богата	rigt
богата	rige
еднакви	lige
еднакви	equal
управува	regulerer
оган	fyr
оган	brand
оган	ild
оган	brande
оган	bål
амстердам	amsterdam
редови	rækker
редови	række
редови	frontline
организми	organismer
потрага	søgen
потрага	togt
понуда	budt
понуда	byd
понуда	bud
понуда	tilbyde
понуда	tilbuddet
понуда	tilbud
нејзина	hendes
речник	ordforråd
речник	ordbog
грузија	georgia
грузија	georgien
внатре	indvendigt
внатре	indenfor
внатре	inde
внатре	indvendig
внатре	indeni
земјоделски	landbrugs
куба	cuba
суштества	væsener
суштества	væsner
суштества	væsner
суштества	væsener
суштества	skabninger
карактеризира	karakteriserer
насекаде	overalt
инсекти	insekter
инсекти	insekt
рамнотежа	saldo
рамнотежа	balance
рамнотежа	ligevægt
рамнотежа	balancen
зале	saale
мисија	kommissorium
мисија	tjenesterejse
мисија	mission
мисија	missionen
мисија	tjenesterejser
будимпешта	budapest
законите	lovene
законите	love
континентална	continental
континентална	kontinentale
теодор	theodore
теодор	theodor
настанот	hændelse
настанот	begivenheden
настанот	event
настанот	begivenhed
поезијата	digte
поезијата	poesi
научен	videnskabeligt
научен	videnskabelig
синглови	singler
ѕидови	vægge
ѕидови	væggene
ѕидови	murer
ѕидови	mure
ален	allen
ален	alen
ален	alan
птиците	fugle
легенда	legenden
легенда	legende
легенда	legender
легенда	sagn
резерви	reserver
резерви	reserverne
сулејман	suleiman
кули	towers
кули	tårnene
кули	tårne
класи	klasser
класи	klasserne
вечер	aften
вечер	godnat
вечер	natten
вечер	nat
вечер	aften
приходи	indtægter
приходи	indtægterne
приходи	indtægt
приходи	indkomster
приходи	indtægt
приходи	indtægter
приходи	indkomst
издава	forråder
метали	metaller
метали	metal
дрва	wood
дрва	træ
дрва	træer
дрва	træerne
маало	kvarter
маало	nabolag
маало	kvarteret
маало	nabolaget
литванија	litauen
длабоко	deep
длабоко	dybe
длабоко	dyb
длабоко	dybt
организмот	organisme
организмот	organismer
организмот	organismen
данок	afgift
данок	skatte
координати	koordinaterne
координати	koordinater
илјадници	tusinde
илјадници	tusind
илјадници	tusinde
илјадници	tusindvis
илјадници	tusinder
конго	congo
конго	congolesiske
детали	detaljer
детали	detaljer
детали	detalje
студија	undersøgelse
студија	studie
студија	studier
парохија	parish
парохија	pagasts
парохија	sogn
срце	baby
срце	skat
срце	heart
срце	hjerte
срце	hjertet
срце	skat
базилика	klosterkirken
историска	historiske
историска	historisk
историска	historiske
историска	historisk
социјалистичка	socialist
социјалистичка	socialistiske
социјалистичка	socialdemokrat
социјалистичка	socialistisk
кентаур	centauri
одговори	svarede
одговори	besvarede
одговори	besvaret
одговори	svar
одговори	svar
одговори	besvarelser
одговори	svar
одговори	svaret
одговори	svar
одговори	besvarelse
одржан	afholdte
одржан	holdt
одржан	afholdt
белорусија	belarus
белорусија	hviderusland
музеи	museer
поседуваат	besidder
поседуваат	besætte
поседуваат	besidde
напаѓач	gerningsmand
зачувани	gemte
зачувани	sparet
зачувани	reddede
зачувани	reddet
зачувани	gemt
вистинска	ægte
вистинска	real
вистинска	virkeligt
вистинска	rigtig
вистинска	virkelig
сума	sum
сума	summen
сума	beløb
сума	mængde
последици	eftervirkningerne
последици	eftervirkninger
последици	nedfald
последици	konsekvenserne
последици	konsekvenser
последици	følgerne
проценти	procenter
проценти	procentsatser
проценти	procent
проценти	procenter
проценти	procentdel
проценти	procent
варијанти	varianter
популарна	populært
популарна	populære
популарна	populær
популарна	populært
популарна	populære
исклучително	undtagelsesvist
исклучително	undtagelsesvis
исклучително	ekstremt
исклучително	ekstraordinær
исклучително	undtagelsesvis
финале	finale
финале	finale
финале	finalen
додава	tilføjer
додава	tilføjelser
носел	slidte
носел	slidt
носел	båret
носел	bæres
верувања	overbevisninger
информација	oplysning
информација	information
информација	oplysninger
информација	underretning
познатата	berømt
познатата	berømte
познатата	berømtheder
познатата	kendt
хитлер	hitler
компјутери	computere
компјутери	datamater
направено	færdig
направено	udfærdiget
направено	done
направено	udført
направено	gjort
пошта	mail
пошта	post
симон	simone
симон	simon
србите	serbere
србите	serberne
антички	antikke
антички	antik
антички	gammelt
антички	ældgammel
дејвис	davis
дејвис	davies
градско	city
градско	byen
градско	storby
градско	by
плен	bytte
плен	byttet
плен	plyndre
манастири	klostre
одред	trup
станици	stationer
станици	stationerne
граѓанската	borgerlig
граѓанската	borgerlige
решавање	løse
решавање	beslutsomhed
решавање	løse
решавање	løs
решавање	løse
решавање	løser
муслиманите	muslimerne
муслиманите	muslimer
античка	gammelt
античка	ældgammel
гроб	grav
гроб	gravsted
гроб	graven
гроб	grav
отворање	åbning
отворање	åbner
историчар	historiker
стави	put
стави	sætte
сопственик	ejer
сопственик	ejers
сопственик	ejeren
врнежи	nedbør
врнежи	nedbør
врнежи	brusebad
преговори	forhandlinger
преговори	forhandling
преговори	forhandler
преговори	forhandle
преговори	forhandling
преговори	forhandle
преговори	forhandlinger
преговори	forhandlingerne
карлос	carlos
поврзување	forbindelse
поврзување	tilslutning
поврзување	tilknytning
поврзување	forbinder
паркови	parker
паркови	parks
постави	sæt
постави	indstillet
постави	sat
прифати	acceptere
прифати	accepterer
тома	toma
тома	thomas
научниците	videnskabsfolk
научниците	forskere
научниците	videnskabsmænd
глумци	aktører
глумци	skuespillerne
глумци	skuespillere
глумци	aktørerne
филипините	filippinerne
турска	tyrkisk
турска	tyrkiske
зелена	green
зелена	grønt
зелена	grønne
зелена	grøn
одредено	specifik
одредено	specifikt
одредено	specifikke
критериум	kriteriet
критериум	kriterium
критериум	kriterier
критериум	kriterierne
