категорија	kategori
учењето	pembelajaran
учењето	belajar
специјална	istimewa
специјална	spesial
специјална	special
специјална	khusus
накит	permata
накит	mustika
накит	perhiasan
накит	perhiasan
чувствува	terasa
чувствува	merasa
офицери	pejabat
офицери	petugas
офицери	perwira
практично	praktisnya
практично	praktis
ниско	rendah
ниско	low
лиценца	lisensi
лиценца	lisensi
лиценца	sim
изложби	pameran
домашните	prt
домашните	domestik
метар	meter
метар	meteran
метар	meter
протоколи	protokol
одредува	menspesifikasikan
одредува	menentukan
рафаел	raphael
рафаел	halmahera
рафаел	rafael
живеалиште	habitatnya
живеалиште	habitat
живеалиште	residence
живеалиште	kediaman
живеалиште	domisili
живеалиште	residensi
живеалиште	paddock
гледачи	penampil
гледачи	pemirsa
гледачи	penonton
независен	independen
независен	independent
независен	mandiri
воведен	diperkenalkan
воведен	memperkenalkan
воведен	dikenalkan
димитров	dimitrov
авила	avila
авила	avila
бактерии	kuman
бактерии	tungau
бактерии	nutfah
бактерии	kuman
бактерии	bakteri
аудио	audio
борат	berjuang
борат	memperjuangkan
борат	borat
митрополит	metropolitan
тесно	erat
вклучена	terlibat
вклучена	bertunangan
вклучена	berinteraksi
сигнали	sinyal
сигнали	signal
мароко	morocco
мароко	maroko
зоран	zoran
искуства	pengalaman
предлогот	proposal
предлогот	usul
предлогот	usulan
предлогот	lamaran
променливи	variable
променливи	variabel
променливи	variabel
свеста	kesadaran
свеста	awareness
појавување	munculnya
појавување	penampilan
појавување	tampil
појавување	tampilan
појавување	kejadian
владее	reigns
испитување	menyelidiki
есеи	esai
определен	ditentukan
определен	bertekad
способни	mampu
палестина	palestina
зачувување	melestarikan
зачувување	menyimpan
зачувување	tabungan
зачувување	menabung
зачувување	pelestarian
зачувување	simp
зачувување	luu
зачувување	simpan
зачувување	save
греми	grammy
железница	railroad
железница	rel
железница	rel
железница	mandar
железница	railway
источни	timur
источни	eastern
поддржува	mendukung
локации	lokasi
уништени	dihancurkan
уништени	hancur
уништени	dimusnahkan
уништени	menghancurkan
уништени	hancur
вирџинија	virginia
спаси	simp
спаси	luu
спаси	simpan
спаси	save
спаси	tersimpan
спаси	disimpan
спаси	diselamatkan
престол	tahta
престол	singgasana
престол	arsy
престол	takhta
постариот	sesepuh
постариот	elder
постариот	ketua
постариот	tetua
постариот	penatua
колеги	kolega
колеги	rekan
пожар	fire
пожар	api
пожар	kebakaran
хотел	hotel
позитивен	positive
позитивен	positif
југозападна	southwest
гребен	karang
гребен	reef
гребен	terumbu
дресот	guise
дресот	kedok
претставување	perkenalan
претставување	pengenalan
претставување	pendahuluan
претставување	pengantar
претставување	perwakilan
претставување	representasi
рејтинг	peringkat
рејтинг	penilaian
рејтинг	rating
атом	atom
градини	gardens
градини	kebun
грајфсвалд	greifswald
зависно	bergantung
вклучи	termasuk
вклучи	sertakan
вклучи	cantumkan
вклучи	menyertakan
вклучи	include
дејства	tindakan
дејства	aksi
федерер	federer
енди	andie
енди	andi
енди	andy
индиски	indian
индиски	india
индиски	hindia
услуга	service
услуга	jasa
услуга	layanan
услуга	servis
услуга	pelayanan
воведувањето	perkenalan
воведувањето	pengenalan
воведувањето	pendahuluan
воведувањето	pengantar
сојузници	sekutu
лабораторија	laboratory
лабораторија	laboratorium
лабораторија	laboratorium
лабораторија	lab
хитови	hits
хитови	hantaman
наставата	mengajarkan
наставата	mengajari
наставата	mengajar
наставата	pengajaran
ристо	risto
феномен	fenomena
активна	active
активна	aktif
молекули	molekul
свест	kesadaran
свест	awareness
свест	kesadaran
варијации	variasi
параметри	preferensi
параметри	setingan
параметри	parameter
кол	cole
кол	kol
расправа	diskusi
расправа	perdebatan
расправа	debat
расправа	berdebat
рекорди	catatan
рекорди	rekor
рекорди	records
надал	nadal
патува	bepergian
патува	berwisata
патува	traveling
патува	berpergian
пристапот	akses
паун	merak
паун	peacock
тон	ton
тон	nada
тон	tone
тон	ton
спомени	memories
спомени	memori
спомени	kenangan
предложена	saran
предложена	menyarankan
предложена	disarankan
предложена	diusulkan
предложена	mengusulkan
изразување	expresi
изразување	ekspresi
полна	full
полна	kenyang
полна	penuh
австралиски	australian
австралиски	australia
андреа	andrea
астероиди	asteroid
лорд	lord
лорд	tuhan
порт	pelabuhan
порт	dermaga
порт	port
предавања	kuliah
предавања	ceramah
предавања	perkuliahan
венецуела	venezuela
дрвја	pepohonan
дрвја	pohon
оставајќи	meninggalkan
оставајќи	leaving
одговорни	bertanggungjawab
одлично	besar
одлично	hebat
одлично	agung
извршена	dirender
извршена	eksekusi
извршена	dieksekusi
лион	lyon
лион	leon
брза	rapid
формирани	dibentuk
формирани	terbentuk
тунис	tunisia
тунис	tunis
клисура	jurang
клисура	jurang
видливи	kelihatan
видливи	nampak
видливи	terlihat
видливи	tampak
видливи	berwujud
чиста	bersihkan
чиста	bersih
чиста	clean
чиста	murni
чиста	pure
поздрав	pujian
поздрав	salam
поздрав	hormat
поздрав	salut
поздрав	salute
пуштен	dilepaskan
пуштен	dirilis
брз	fast
брз	cepat
брз	puasa
инфраструктура	prasarana
инфраструктура	infrastruktur
стокхолм	stockholm
моменти	moments
моменти	moment
моменти	momen
генетски	genetik
генетски	genetis
генетски	genetika
воспостави	mendirikan
именувани	bernama
именувани	dinamai
именувани	dinamakan
есен	autumn
есен	fall
есен	jatuh
негативни	negative
негативни	negatif
инфлација	inflasi
сува	dry
сува	mengeringkan
сува	kering
сува	keringkan
лого	logo
јужни	southern
јужни	selatan
звуци	suara
звуци	bunyi
звуци	kedengarannya
звуци	sounds
звуци	bunyinya
полека	perlahan
штит	perisai
штит	tameng
штит	shield
аристотел	aristoteles
марс	mars
четврт	triwulan
четврт	quarter
четврт	kuartal
четврт	seperempat
предлози	proposal
предлози	lamaran
предлози	saran
фамилии	keluarga
ритам	ritme
ритам	irama
ритам	rhythm
пролет	spring
пролет	pegas
посети	mengunjungi
посети	dikunjungi
посети	berkunjung
посети	kunjungi
посети	kunjungan
посети	mengunjungi
посети	kunjungannya
посети	kunjungan
посети	berkunjung
класични	klasik
градите	chest
градите	dada
градите	payudara
градите	dada
градите	breast
градење	building
градење	membangun
градење	bangunan
градење	gedung
градење	konstruksi
градење	pembangunan
градење	membangun
градење	bina
градење	build
латинска	latin
скокови	melompat
скокови	lompatan
возило	kendaraan
марино	marino
веројатност	probabilitas
веројатност	kemungkinannya
веројатност	kemungkinan
нафта	oli
нафта	oil
нафта	minyak
нафта	petroleum
инженерство	teknik
инженерство	rekayasa
марки	tanda
марки	marks
парови	pasangan
парови	pair
потера	perburuan
потера	manhunt
потера	pengejaran
потера	mengejar
размислување	memikirkan
размислување	thinking
размислување	pemikiran
размислување	berpikir
шеста	keenam
шеста	sixth
јозеф	josef
наоди	temuan
пренесување	transfer
пренесување	mentransfer
грижа	peduli
грижа	perawatan
грижа	care
спомнува	mention
спомнува	penyebutan
спомнува	mentions
спомнува	sebutan
дпмне	dpmne
ајнштајн	einstein
пеење	menyanyi
пеење	bernyanyi
растат	berkembang
растат	tumbuh
растат	bertumbuh
растат	menumbuhkan
растат	tumbuhkan
растат	kembangkan
растат	grow
растат	tumbuh
растат	bertumbuh
лек	kedokteran
лек	obat
лек	menyembuhkan
лек	cure
лек	penyembuh
лек	lek
сексуално	seksual
сексуално	seksual
заби	gigi
заби	giginya
седма	seven
седма	tujuh
седма	ketujuh
седма	seventh
граѓански	civil
граѓански	sipil
граѓански	perdata
граѓански	sipil
граѓански	kewarganegaraan
граѓански	civic
вие	you
вие	anda
вие	kau
вие	kamu
ѕидини	tembok
ѕидини	dinding
парење	kawin
фестивали	festival
врските	taut
врските	pranala
врските	link
врските	tautan
врските	links
попов	popov
венера	venus
венера	venera
португалски	portugis
противник	musuh
противник	lawan
противник	lawannya
маглина	nebula
круз	cruz
џим	jim
челзи	chelsea
реј	sinar
реј	ray
пациенти	pasien
слави	merayakannya
слави	merayakan
четвртото	keempat
едуар	edouard
цариградски	konstantinopel
надолу	turun
надолу	down
надолу	turunkan
сликарство	melukis
сликарство	lukisan
монетарна	moneter
лов	berburu
лов	hunt
лов	lowe
лов	berburu
лов	memburu
лов	hunting
лов	perburuan
жртва	kurban
жртва	pengorbanan
жртва	pengorbanannya
жртва	korban
западни	barat
западни	western
обединета	bersatu
обединета	unified
обединета	bersatu
собрани	dikumpulkan
собрани	dikumpulkan
собрани	berkumpul
кенија	kenya
опашката	tail
опашката	ekor
торонто	toronto
заштити	protect
заштити	melindungi
заштити	lindungi
бегство	kabur
бегство	escape
алпи	alpen
алпи	alpes
типично	biasanya
типично	khas
типично	tipikal
дожд	hujan
дожд	rain
убавина	keindahan
убавина	cantiknya
убавина	kecantikan
убавина	beauty
жици	kabel
жици	kawat
жици	senar
жици	string
жици	chord
жици	akord
вовед	perkenalan
вовед	pengenalan
вовед	pendahuluan
вовед	pengantar
вовед	intro
росток	rostock
херман	hermann
херман	herman
изведувачи	penghibur
изведувачи	kontraktor
распаѓање	pembusukan
распаѓање	dekomposisi
распаѓање	pembusukan
прав	dust
прав	debu
прав	bubuk
прав	bedak
прав	powder
специјален	istimewa
специјален	spesial
специјален	special
специјален	khusus
должност	duty
должност	kewajiban
уругвај	uruguay
администратор	admin
администратор	pengurus
администратор	administrator
интелигенција	kecerdasan
интелигенција	intelijen
специјално	khususnya
специјално	terutama
специјално	istimewa
специјално	spesial
специјално	special
специјално	khusus
пристапи	pendekatan
современ	modern
современ	kontemporer
акциите	pancang
акциите	bursa
акциите	stock
акциите	saham
акциите	stok
базата	dasar
базата	pangkalan
базата	base
базата	markas
базата	basis
предизвикана	tertantang
предизвикана	ditantang
предизвикана	menantang
бунт	pemberontakan
бунт	kerusuhan
бунт	riot
бунт	pemberontakan
бунт	pemberontak
следбеници	followers
следбеници	pengikut
прифатена	diterima
преведувач	penerjemah
преведувач	penerjemah
биолошки	biologi
биолошки	biologis
биолошки	biologis
ирски	irish
ирски	irlandia
пере	pere
богато	rich
богато	kaya
донесени	dibawa
испрати	dikirim
испрати	terkirim
испрати	dikirimkan
испрати	kirim
испрати	send
испрати	kirimkan
нешта	things
нешта	hal
нешта	perkara
нешта	hal
нешта	barang
забрана	ban
забрана	larang
забрана	larangan
забрана	pelarangan
забрана	melarang
забрана	pelarangan
забрана	banning
кутија	box
кутија	boks
кутија	kotak
персеј	perseus
мишел	michelle
мишел	michel
архива	arsipkan
архива	mengarsipkan
архива	arsip
лета	terbang
лета	lalat
лета	fly
опишан	dijelaskan
опишан	digambarkan
опишан	diterangkan
катар	qatar
мок	ioc
глобус	globe
честичка	partikel
лауенбург	lauenburg
високиот	high
високиот	tinggi
врховен	supreme
врховен	agung
традиционални	traditional
традиционални	tradisional
јазли	simpul
јазли	knot
јазли	node
јазли	nodal
српско	serbo
совети	nasihat
совети	nasehat
совети	saran
совети	persenan
совети	tips
совети	kiat
совети	tip
контадор	contador
жито	gandum
жито	gandum
жито	bijian
двд	dvd
двд	dvd
милош	milos
акцент	penekanan
акцент	ditekankan
акцент	logat
акцент	aksen
копното	mainland
мур	moore
општествено	sosial
железнички	rel
железнички	mandar
сребро	perak
сребро	silver
чешки	ceko
амбасадор	duta
суштина	esensi
суштина	intisari
вестфалија	westfalen
владини	pemerintahan
георг	georg
јадење	hidangan
јадење	dish
јадење	piring
јадење	makan
јадење	meal
бројка	figure
бројка	figur
бројка	tokoh
бројка	sosok
достапна	tersedia
свештеници	kiai
свештеници	imam
истакнати	diunggulkan
истакнати	ditampilkan
истакнати	unggulan
истакнати	feature
истакнати	dibedakan
истакнати	terhormat
четвртфиналето	quarterfinals
тајни	rahasia
одлучува	memutuskan
одлучува	memutuskan
одлучува	tentukan
одлучува	putuskan
автономна	otonom
автономна	otonomi
еднакво	setara
еднакво	ekuivalen
еднакво	sama
еднакво	setara
еднакво	sederajat
законски	halal
теоретски	teoritis
близнаци	gemini
близнаци	kembar
близнаци	twins
никифор	nikephoros
дознајте	pelajari
дознајте	belajar
оска	sumbu
оска	axis
копно	daratan
копно	tanah
копно	land
копно	mainland
ослободи	rilis
ослободи	melepaskan
ослободи	lepaskan
индивидуални	individu
индивидуални	individual
индивидуални	perorangan
чехословачка	cekoslowakia
каролина	caroline
каролина	carolina
основани	didirikan
фокусира	berfokus
маршал	marshall
маршал	marsekal
маршал	marshal
одржувањето	pemeliharaan
одржувањето	perawatan
почести	kehormatan
определени	tertentu
спринт	sprint
гитарист	gitaris
наследници	penerus
донесен	dibawa
донесен	berlalu
донесен	dilewati
донесен	lulus
опишани	dijelaskan
опишани	digambarkan
опишани	diterangkan
депозити	deposito
депозити	setoran
депозити	deposito
депозити	deposit
депозити	setoran
пакет	paket
јазол	node
јазол	nodal
јазол	simpul
јазол	noktah
јазол	nodus
јазол	simpul
јазол	yuzuki
јазол	knot
остава	dedaunan
остава	daun
колега	kolega
колега	kakak
учествувала	berpartisipasi
мостови	bridges
мостови	jembatan
повисок	tinggi
статуа	patung
фабрика	pabrik
делува	lesi
делува	menenangkan
работник	pekerja
бришење	menghapus
бришење	pengosongan
бришење	hapus
бришење	delete
основи	fundamental
основи	foundation
основи	fondasi
основи	yayasan
основи	dasar
николас	nicolas
николас	nikolas
николас	nicholas
улици	jalanan
гимназијата	gimnasium
устата	mulut
сервис	service
сервис	jasa
сервис	layanan
сервис	servis
сервис	pelayanan
дистрибуција	distribusi
верници	setia
пехар	cawan
пехар	gelas
пехар	piala
пехар	cawan
пехар	cangkir
пехар	cup
инженер	teknisi
инженер	insinyur
инженер	engineer
анатомија	anatomi
џони	johnny
џони	jonny
хозе	jose
хозе	josé
хозе	josé
рузвелт	roosevelt
дански	denmark
ибрахим	ibrahim
гориво	bbm
повисоко	tinggi
абдул	abdul
јаде	makan
јаде	makan
јаде	eat
јаде	makanlah
погодок	shot
погодок	bidikan
погодок	tertembak
погодок	ditembak
јајце	egg
јајце	telur
бази	base
бази	basis
лева	leva
лева	kiri
лева	tersisa
депресија	depresi
сенатот	senat
ева	eva
ева	hawa
ева	eve
ева	ava
давање	giving
давање	memberikan
давање	memberi
платно	kanvas
платно	canvas
платно	xxxx
афера	affair
афера	perselingkuhan
афера	berselingkuh
светец	santo
светец	saint
пошироко	melampaui
пошироко	beyond
волтер	voltaire
волтер	walter
гама	galungan
гама	gama
гама	gamma
андре	andre
андре	andré
лист	sekop
лист	daun
принудени	dipaksakan
принудени	dipaksa
принудени	paksakan
принудени	terpaksa
стрела	arrow
стрела	panah
варшава	warsawa
фројд	freud
алексиј	alexius
шанса	chance
шанса	peluang
шанса	berpeluang
шанса	kesempatan
кадар	kader
кадар	staf
кадар	staff
внатрешно	inline
внатрешно	sebaris
внатрешно	internal
внатрешно	internal
внатрешно	batin
внатрешно	inner
вилает	vilayet
андерсон	anderson
прифатени	diterima
дупки	lubang
запознава	memenuhi
запознава	bertemu
продукти	produk
продукти	belanjaan
корисни	berguna
корисни	bermanfaat
комитети	komite
осамен	kesepian
осамен	sepi
продавница	shop
продавница	ruko
продавница	toko
продавница	belanja
продавница	berbelanja
продавница	simpan
продавница	toko
кетрин	kathryn
кетрин	catherine
кетрин	katarina
кетрин	katherine
школи	sekolah
облак	awan
облак	cloud
порти	gates
порти	gerbang
помагаат	assist
помагаат	bantu
помагаат	bantuan
помагаат	membantu
помагаат	membantu
икона	icon
икона	ikon
уметничко	seni
уметничко	art
уметничко	kesenian
уметничко	artistik
реченица	hukuman
реченица	kalimat
продаде	jual
продаде	sell
продаде	menjual
медиум	kapal
медиум	bejana
медиум	wadah
медиум	medium
медиум	sedang
медиум	menengah
насоки	arah
насоки	pedoman
насоки	panduan
изгуби	kalah
димитриј	dmitri
димитриј	dmitry
димитриј	dimitri
блокови	blok
блокови	pemblokiran
блокови	blokir
фернандо	fernando
широки	lebar
широки	wide
широки	luas
широки	luas
покрива	sampul
покрива	mencakup
покрива	meliputi
петти	kelima
петти	fifth
петти	seperlima
андроник	andronikos
номинации	nominasi
компонента	komponen
снег	salju
снег	bersalju
снег	salju
снег	snow
признава	mengakui
фредерик	frederik
фредерик	frédéric
фредерик	friedrich
фредерик	frederick
фредерик	frederic
тестови	pengujian
тестови	uji
тестови	tes
судбината	destiny
судбината	takdir
судбината	nasib
судбината	takdir
александрија	aleksandria
александрија	alexandria
сава	sava
пумпа	pump
пумпа	pompa
модерни	trendi
модерни	trendy
модерни	modern
модерни	modis
селекција	seleksi
селекција	pemilihan
внатрешен	internal
внатрешен	batin
внатрешен	inner
понуди	ditawarkan
понуди	menawarkan
понуди	promo
понуди	penawaran
понуди	menawarkan
понуди	tawaran
понуди	promo
понуди	menawarkan
понуди	penawaran
понуди	tawarkan
понуди	tawaran
потер	potter
номинација	nominasi
изучување	kajian
изучување	belajar
изучување	studi
бар	batang
бар	bilah
бар	bar
предавање	menyerah
предавање	rujukan
стојат	stand
стојат	berdiri
седишта	kursi
седишта	seat
седишта	kursi
истражувач	peneliti
истражувач	penjelajah
истражувач	explorer
истражувач	penyelidik
истражувач	penyidik
истражувач	investigator
трети	sepertiga
трети	ketiga
дејствија	tindakan
дејствија	aksi
позитивно	positive
позитивно	positif
позитивно	positif
крстот	salib
крстот	lintas
крстот	cross
крстот	palang
подобра	better
земјотресот	gempa
спроведува	mengeksekusi
доделени	ditugaskan
доделени	ditetapkan
доделени	dialokasikan
судири	tawuran
судири	bentrokan
додаде	menambahkan
додаде	ditambahkan
лоша	buruk
лоша	jahat
лоша	bad
малта	malta
влади	pemerintah
влади	pemerintahan
постигнување	mencapainya
постигнување	mencapai
постигнување	meraih
насочени	diarahkan
насочени	disutradarai
насочени	sutradara
џин	jin
џин	onde
џин	gin
џин	jean
џин	jeni
џин	gene
џин	gen
џин	raksasa
џин	giant
рендсбург	rendsburg
ватикан	vatikan
плаќање	pembayaran
евертон	everton
изведувач	kontraktor
изведувач	penampil
изведувач	penghibur
изведувач	artis
изведувач	seniman
хамилтон	hamilton
порто	porto
фондација	foundation
фондација	fondasi
фондација	yayasan
фондација	pondasi
планинска	gunung
планинска	mountain
планинска	pegunungan
говорници	speaker
говорници	pembicara
оксфорд	oxford
обидуваат	nyoba
обидуваат	berusaha
обидуваат	mencoba
синдром	syndrome
синдром	sindrom
надлежност	yuridiksi
надлежност	yurisdiksi
феникс	phoenix
франк	frank
франк	franc
африкански	afrika
вил	will
вил	akan
вил	wil
туристичка	wisatawan
туристичка	turis
состанок	rapat
состанок	meeting
состанок	pertemuan
учители	guru
одново	lagi
традиционална	traditional
традиционална	tradisional
кодови	kode
роднини	sepupu
роднини	kerabat
логото	logo
почва	tanah
почва	tanahnya
вашиот	your
судски	yudisial
судски	peradilan
стока	barangnya
стока	barang
стока	komoditi
стока	komoditas
стока	sapi
стока	ternak
стока	dagangan
стока	merchandise
стока	barang
жива	hidup
жива	alive
непријатели	musuh
девојки	cewek
девојки	girls
девојки	gadis
оркестар	orkestra
оркестар	orkes
оркестар	orchestra
нето	net
нето	bersih
нето	jala
нето	jaring
сретнал	dihadapi
информатика	informatika
информатика	komputasi
информатика	komputer
земјотрес	gempa
операцијата	operasi
камбоџа	kamboja
камбоџа	kamboja
камбоџа	cambodia
намерно	sengaja
намерно	disengaja
намерно	sengaja
намерно	sengaja
пауза	istirahat
пауза	break
пауза	jeda
пенсилванија	pennsylvania
обем	volume
обем	borongan
обем	volum
патријархот	patriarkh
џенова	genoa
воведе	diperkenalkan
воведе	memperkenalkan
воведе	dikenalkan
воведе	perkenalkan
воведе	memperkenalkan
смени	shift
смени	pergeseran
смени	bergeser
смени	beralih
смени	tukar
смени	switch
смени	sakelar
смени	jungkit
смени	toggle
смени	togel
смени	berubah
смени	ganti
смени	perubahan
смени	mengubah
смени	ubah
дополнителна	tambahan
дополнителна	supplemental
птоломеј	ptolemaios
електричен	listrik
електричен	elektrik
електричен	electric
јата	kluster
јата	kelompok
јата	cluster
напон	tegangan
издадено	diterbitkan
издадено	dikeluarkan
ширењето	disebarkan
ширењето	menyebar
ширењето	sebarkan
ширењето	sebar
ширењето	penyebaran
кредит	kredit
кредит	credit
факт	kenyataan
факт	fakta
факт	faktanya
факт	fact
симболизира	melambangkan
вкупен	total
ропство	perbudakan
ропство	perbudakan
тебе	you
тебе	anda
тебе	kau
тебе	kamu
бутан	bhutan
маркс	marx
маркс	tanda
маркс	marks
расел	russel
расел	russell
полу	semi
приврзаници	pendukung
пченица	gandum
водачи	pemimpin
заинтересирани	tertarik
заинтересирани	berminat
заинтересирани	minat
етнографија	etnografi
излез	output
излез	keluaran
излез	exit
излез	keluar
етиопија	ethiopia
етиопија	etiopia
леонардо	leonardo
агенции	agen
агенции	lembaga
агенции	agensi
родригез	rodriguez
генерации	generasi
генерации	generations
територијална	teritorial
забрането	terlarang
забрането	dilarang
забрането	terlarang
забрането	dilarang
забрането	banned
забрането	dilarang
крит	kreta
клуч	kunci
клуч	key
вистина	benar
вистина	true
автопатот	interstate
коментар	comment
коментар	komen
коментар	komentari
коментар	komentar
канцеларија	perkantoran
канцеларија	kantor
канцеларија	kantoran
канцеларија	office
либија	libya
шпанска	spanish
шпанска	spanyol
одредување	menentukan
пиење	minum
пораката	pesan
потрошувачка	konsumsi
сино	blue
сино	biru
населен	dihuni
јаглен	batubara
јаглен	arang
правопис	mengeja
правопис	ejaan
правопис	eja
правопис	spelling
резиденција	residence
резиденција	kediaman
вина	patahan
значителен	substansial
значителен	signifikan
бах	bach
форум	forum
класици	klasik
едноставен	simple
едноставен	simpel
едноставен	sederhana
највисоко	tertinggi
непознати	bruk
реформа	reformasi
наводи	tuduhannya
службен	official
службен	resmi
уредувања	sunting
уредувања	penyuntingan
уредувања	suntingan
дортмунд	dortmund
методот	metoda
методот	method
методот	metode
одлична	besar
одлична	hebat
одлична	agung
голман	kiper
голман	kiper
службеници	panitera
службеници	penyebar
празнина	void
празнина	kehampaan
празнина	kekosongan
празнина	kehampaan
празнина	kesenjangan
празнина	celah
празнина	gap
создадено	dihasilkan
создадено	tercipta
создадено	dibuat
бостон	boston
исламски	islamic
исламски	islam
кенеди	jfk
кенеди	kennedy
обврзници	pembayar
обврзници	obligasi
фатих	fatih
сабота	sabtu
адвокат	pengacara
адвокат	pengacara
обврска	kewajiban
обврска	komitmen
оддели	departemen
оддели	kompartemen
купи	beli
купи	membeli
купи	dibeli
купи	membeli
зголемен	diperbesar
зголемен	meningkat
демократски	demokratik
демократски	demokratis
демократски	demokrat
демократски	demokrasi
балкански	balkan
математичка	matematis
математичка	matematika
дефинирани	ditentukan
дефинирани	dijelaskan
дефинирани	didefinisikan
дефинирани	terdefinisi
произведени	dihasilkan
произведени	diproduksi
деценија	dekade
тајланд	thailand
џерси	jersey
обвинет	didakwa
обвинет	terdakwa
обвинет	dituduh
обвинет	tertuduh
обвинет	terdakwa
обвинет	terdakwa
обвинет	ditagih
обвинет	dibebankan
противници	lawan
противници	lawannya
шри	sri
нацистичка	nazi
пријателски	bersahabat
пријателски	ramah
стоки	barangnya
стоки	barang
стоки	komoditi
стоки	komoditas
стоки	dagangan
стоки	merchandise
стоки	barang
холандскиот	belanda
сиднеј	sydney
јасна	jasna
јасна	bersihkan
јасна	clear
јасна	bening
јасна	jelas
јасна	hapus
застанал	dihentikan
застанал	terhenti
даноци	pajak
претпоставка	praduga
претпоставка	asumsi
корен	root
корен	akar
божица	dewi
задоволство	kepuasan
задоволство	kesenangan
денис	denise
денис	denis
уништен	dihancurkan
уништен	hancur
уништен	dimusnahkan
уништен	menghancurkan
невозможно	impossible
невозможно	mustahil
порталот	portal
развие	kembangkan
развие	mengembangkan
чување	menjaga
чување	menjaga
непознато	bruk
лук	luke
лук	lukas
лук	bawang
камп	kemah
камп	perkemahan
камп	kamp
камп	camp
програмирање	programming
програмирање	pemrograman
месечина	moonlight
месечина	rembulan
месечина	bulan
месечина	moon
концертот	konser
црковни	himne
коските	bones
коските	tulangku
коските	tulang
ориентација	orientasi
реалноста	kenyataan
реалноста	realitas
реалноста	reality
реалноста	realita
провинции	propinsi
провинции	provinsi
обичен	plain
обичен	polos
обичен	ordinary
обичен	common
кока	coke
кока	kokain
кока	kola
кока	coca
осма	kedelapan
осма	eighth
мануел	manuel
економист	ekonom
барајќи	menuntut
харвард	harvard
дневно	harian
дневно	daily
струи	arus
солунски	salonica
базел	basel
цврсто	solid
цврсто	padat
цврсто	ketat
цврсто	tegas
столбови	pilar
столбови	kolom
тронот	tahta
тронот	singgasana
тронот	arsy
тронот	takhta
словенечки	slovenia
мол	mole
мол	mol
мол	mol
десетина	lusinan
десетина	puluhan
десетина	belasan
десетина	lusin
десетина	lusinan
десетина	selusin
десетина	belasan
мпц	moc
мпц	mpc
салвадор	salvador
сребрени	perak
сребрени	silver
фрум	froome
петков	petkov
окото	eye
окото	mata
лингвистика	linguistik
надворешен	eksternal
испратени	dikirim
испратени	terkirim
испратени	dikirimkan
филаделфија	philly
филаделфија	philadelphia
палеолог	palaiologos
австриски	austria
натпреваруваат	bersaing
ѓоковиќ	djokovic
годишнината	anniversary
сама	sendirian
сама	alone
сама	sendiri
ефикасност	efisiensi
ефикасност	keefektifan
ефикасност	efektivitas
талент	bakat
талент	talenta
талент	bakatnya
талент	talent
поема	puisi
повредени	cedera
повредени	terluka
повредени	terluka
повредени	cedera
обвивка	lapis
обвивка	lapisan
обвивка	layer
домашна	prt
домашна	domestik
домашна	pr
емисии	memperlihatkan
емисии	menunjukkan
емисии	menampilkan
емисии	pertunjukan
овци	sheep
овци	domba
бистрица	bistrica
картички	kartu
еволуција	evolusi
еволуција	evolution
сараево	sarajevo
зони	zona
комора	chamber
комора	kamar
носорог	badak
носорог	badak
претпријатие	enterprise
уништена	dihancurkan
уништена	hancur
уништена	dimusnahkan
уништена	menghancurkan
уништена	dibongkar
уништена	hancur
крајбрежје	pesisir
крајбрежје	pesisir
крајбрежје	coast
заговор	plot
заговор	alur
заговор	makar
заговор	persekongkolan
заговор	konspirasi
чаршија	bazar
чаршија	bazaar
кора	kerak
кора	cora
фирма	firma
фирма	teguh
фирма	tegas
тигар	tiger
тигар	harimau
тигар	macan
ленти	pita
ленти	kaset
оливер	oliver
душан	dusan
душан	dušan
екернферде	eckernförde
предаде	dikhianati
предаде	menghianati
предаде	mengkhianati
вилсон	wilson
пара	pair
пара	para
потврдува	mengonfirmasi
потврдува	mengkonfirmasi
потврдува	menegaskan
возел	driven
возел	didorong
материјата	materi
дигитални	digital
правна	hukum
правна	sah
правна	legal
павел	pavel
достапен	tersedia
густав	gustav
обединети	bersatu
деветта	kesembilan
деветта	ninth
бомба	bomb
бомба	bom
одмазда	payback
одмазда	dendam
одмазда	revenge
одмазда	pembalasan
менување	mengubah
менување	berubah
менување	beralih
примен	diterima
примен	dilantik
дијаграм	diagram
православен	ortodoks
православен	orthodox
интересно	menarik
роми	romy
роми	roma
фишер	fisher
фишер	fischer
образовни	edukasi
образовни	mendidik
образовни	pendidikan
конвенција	konvensi
квадратен	square
квадратен	persegi
квадратен	kuadrat
грофот	hitunglah
грофот	hitung
грофот	menghitung
грофот	hitungan
грофот	cacah
опишана	dijelaskan
опишана	digambarkan
опишана	diterangkan
гордон	gordon
сибир	siberia
геј	gay
лас	las
најстарата	terlama
најстарата	tertua
испитувања	pengujian
испитувања	uji
испитувања	tes
инфекција	infeksi
ракомет	handball
ракомет	hantam
валтер	walther
валтер	walter
алатка	perkakas
алатка	alat
спор	sengketa
спор	persengketaan
спор	perselisihan
означување	menyoroti
означување	menyorot
означување	penandaan
означување	penyorotan
означување	menandai
означување	penandaan
оштетување	lesi
оштетување	kerusakan
оштетување	damage
оштетување	merusak
ман	mans
ман	mann
чарли	charlie
комунистичка	komunis
знаења	pengetahuan
знаења	knowledge
преземање	pengambilalihan
изградено	membangun
изградено	dibangun
изградено	built
изградено	dibangun
агенти	pertanyaan
агенти	agen
поразени	mengalahkan
поразени	terkalahkan
поразени	kalah
