категория	категорія
картины	картин
авторы	авторів
авторы	автори
тома	тома
тома	томас
тома	тома
тома	каналах
царь	кінг
царь	король
царь	цар
царь	цар
деньги	гроші
южная	південна
южная	південний
южная	південна
южная	південь
южная	південний
канады	канадська
канады	канадський
канады	canadian
делает	робить
делает	робить
ночь	ночі
ночь	ніч
пер	пер
устройство	пристрій
началось	почалося
началось	почалось
началось	почали
началось	розпочато
началось	почався
началось	почато
началось	почалось
началось	почався
асср	usda
городское	урбан
городское	міський
ролях	ролі
финляндии	фінляндія
финляндии	фінляндії
финляндии	фінська
башкортостан	башкортостан
доказательств	докази
голосов	голоси
голосов	голосів
голосов	голосує
кораблей	кораблів
кораблей	кораблі
успешно	успішно
успешно	успішне
успешно	вдало
успешно	успішний
успешно	вдалась
успешно	успішно
алексеевич	олексійович
технологии	технологій
технологии	technologies
технологии	технології
технологии	технологія
технологии	технології
сфера	сфера
сфера	сфери
сфера	куля
сфера	орб
ибн	ібн
план	плануємо
план	спланувати
план	планувати
план	план
исторический	історичний
исторический	історичної
исторический	історичні
исторический	історична
исторический	історичне
исторический	історичні
органов	органи
выборы	вибори
выборы	вибори
батальон	батальйон
директора	директорів
лев	лев
лев	лев
лев	лео
лев	лев
думы	дума
думы	думи
шоссе	доріг
шоссе	шосе
шоссе	шосе
политический	політичний
политический	політичне
политический	політична
политический	політичні
болгарии	болгарський
болгарии	болгарська
болгарии	болгарії
болгарии	болгарія
вне	ззовні
вне	надворі
вне	поза
вне	зовні
объекты	споруди
объекты	предмети
форму	форму
форму	форма
форму	форма
метод	метод
сеть	мережа
сеть	network
сеть	мережі
сеть	мережеві
легко	легка
легко	легкі
легко	легко
легко	легке
реж	dir
основная	головний
основная	основне
основная	головна
основная	головні
основная	головне
минимум	мінімальна
минимум	мінімальний
минимум	мінімум
минимум	мінімально
минимум	мінімальне
минимум	мінімальна
минимум	мінімальне
миллионов	мільйон
миллионов	мільйонами
миллионов	мільйони
смерть	death
смерть	смерть
смерть	смерті
сельские	сільське
сельские	сільська
правильно	правий
правильно	права
правильно	право
правильно	праворуч
правильно	виправте
правильно	виправити
правильно	правильна
правильно	правильний
крупный	великі
крупный	великих
платформы	платформи
платформы	платформи
платформы	платформу
платформы	платформа
исторических	історична
исторических	історичне
исторических	історичні
руки	руки
руки	рук
руки	руками
руки	руки
предложил	рекомендації
предложил	запропоновані
предложил	рекомендовані
предложил	запропоновано
предложил	запропонували
предложил	запропонував
собрания	зустрічей
собрания	зустрічі
редактор	редактор
париж	paris
париж	париж
канал	канал
канал	канал
канал	каналом
канал	channel
канал	каналу
традиции	традиція
традиции	традиції
традиции	традиції
языках	мови
языках	мов
потери	збиток
потери	втрати
потери	втрата
потери	збитки
потери	втрату
потери	втрат
потери	збитки
потери	програш
потери	втрати
происхождение	джерело
происхождение	походження
происхождение	джерел
принадлежит	належить
беларусь	білорусі
беларусь	білорусь
существование	існування
основана	заснував
основана	засновано
исключением	виняток
исключением	винятки
исключением	виключення
дать	віддам
дать	дайте
дать	надати
времена	таймс
времена	час
времена	часи
времена	times
идеи	ідеї
бригада	бригада
бригада	бригади
валерий	валерій
валерий	валерій
валерий	валерій
объект	object
объект	темою
объект	тема
объект	предмет
вынужден	змушена
порядок	замовити
порядок	ордер
порядок	наказ
порядок	порядок
машины	автомобілі
машины	тачки
машины	ютери
машины	автоматів
машины	машини
машины	машинами
уильям	вільям
профессора	професорів
азербайджана	азербайджанська
лига	ліга
династии	династія
порт	пор
порт	порт
гран	гран
гран	гран
гран	гранд
гран	grand
структура	структура
структура	структури
получения	отримання
полный	повна
полный	повний
полный	повне
полный	завершене
полный	завершити
полный	повний
полный	завершення
полный	завершений
хотел	хотів
хотел	захотіли
хотел	хотіли
хотел	хотіла
бюро	бюро
местных	локальні
местных	місцеві
местных	локальна
местных	локальний
местных	місцевий
заслуги	заслуги
месяц	місяця
месяц	місяць
животные	звірі
животные	тварини
тело	тіло
тело	тіла
направления	напрямки
температура	температура
температура	температури
температура	температура
запись	запис
запись	записати
запись	записувати
запись	рекорд
запись	запис
ирландии	ірландський
ирландии	irish
ирландии	ірландська
ирландии	ірландія
ирландии	ірландії
кому	кома
кому	коми
выпущен	випустили
выпущен	випущено
земля	землею
земля	earth
земля	землі
земля	земля
земля	земля
недели	тиждень
недели	тижні
недели	тижнів
отсутствует	відсутній
отсутствует	відсутній
приз	премія
видимо	начебто
видимо	очевидно
видимо	мабуть
видимо	виявляється
видимо	вочевидь
класс	клас
сингл	окремі
сингл	single
сингл	самотній
фёдор	федір
фёдор	федір
архитектуры	архітектура
работали	спрацювало
работали	працював
работали	працювали
работали	працювала
местах	розташування
местах	адреси
местах	місця
местах	адрес
политика	правила
политика	політики
политика	policy
политика	політика
политика	політикою
политика	політика
политика	політики
политика	правила
речи	доповідей
речи	мовлення
речи	промову
старше	старші
старше	старше
старше	старіші
старше	старша
понятие	поняття
понятие	концепція
понятие	хочеться
выход	вихід
выход	вихід
выход	виходу
выход	вийти
материал	матеріал
материал	матеріали
игроков	гравців
игроков	гравці
добавить	додавання
добавить	додавати
добавить	додати
архитектор	архітектор
автоматически	автоматична
автоматически	автоматичний
автоматически	автоматичне
автоматически	автоматичні
автоматически	автоматично
лучшая	кращий
лучшая	найкраща
лучшая	найкращий
лучшая	найкраще
лучшая	найкращі
белый	білий
белый	біла
белый	біле
белый	білі
белый	вайт
кандидат	кандидат
персонажей	символів
персонажей	персонажі
персонажей	ієрогліфи
персонажей	літери
персонажей	символи
фразы	фразами
фразы	фрази
фразы	виразів
фразы	фраз
носители	голубів
авиации	авіації
авиации	авіація
северный	північна
северный	норт
северный	північний
северный	північ
северный	північна
северный	північний
северный	північне
идея	idea
идея	ідея
идея	ідею
сергеевич	сергійович
сооружения	встановленого
играет	грає
играет	відтворює
играет	грає
играет	програвання
играет	відтворення
ивана	івана
писателей	письменники
писателей	письменників
женщина	жінка
женщина	жіноча
женщина	жіночий
женщина	самка
женщина	жінка
голос	голос
голос	голосом
голос	голосу
преподаватели	професорів
преподаватели	учителі
преподаватели	вчителів
преподаватели	вчителі
преподаватели	факультету
преподаватели	факультет
серебряный	срібла
серебряный	срібло
серебряный	silver
серебряный	срібний
леонид	леонід
леонид	леонід
обучения	навчання
опыт	обставинах
опыт	враження
опыт	досвід
свет	світлі
свет	світле
свет	light
свет	світло
свет	світлий
свет	ліхтарі
свет	світло
свет	вогні
неделю	тиждень
нарушения	порушення
нарушения	порушення
получает	отримує
получает	здобуває
получает	отримує
городах	містами
играть	відтворити
играть	грати
играть	програти
интерес	відсотки
интерес	зацікавлення
интерес	відсоткова
интерес	інтерес
интерес	вигода
применение	програми
применение	програма
применение	застосунок
применение	додаток
применение	застосування
установлен	встановлені
установлен	встановлено
установлен	встановлений
элементы	елементи
интересные	цікавий
интересные	цікаво
интересные	цікаве
политических	політичний
политических	політичне
политических	політична
политических	політичні
исторические	історичний
исторические	історичної
исторические	історичні
исторические	історична
исторические	історичне
исторические	історичні
красная	червона
красная	ред
красная	червоний
красная	червоне
красная	червоні
раунд	кругла
раунд	круглий
раунд	round
раунд	раунд
транспорт	транспорт
транспорт	транспортування
транспорт	перевезення
транспорт	транспорт
транспорт	пересилання
специально	спеціально
премьера	premier
премьера	вищому
выставка	виставку
выставка	експонат
выставка	виставка
выставка	виставки
дни	днів
дни	дні
контроль	контроль
контроль	контрольна
контроль	керування
контроль	спостереження
контроль	моніторинг
контроль	контролює
мнения	переглядів
мнения	погляди
мнения	перегляди
требования	вимоги
требования	вимагає
попытки	спроб
попытки	спроби
семей	сімей
семей	родин
семей	родини
портрет	портрет
портрет	книжкова
министров	міністрів
министров	міністри
карла	карла
карла	карла
цели	реалізується
цели	цілі
цели	голи
цели	цілей
письмо	лист
письмо	літера
письмо	листі
анализ	аналіз
семь	сім
семь	сімка
зал	спортзал
зал	холл
зал	зал
зал	зали
зал	ратуша
зал	голл
зал	зала
женат	одружені
женат	заміжня
женат	одружена
женат	заміж
женат	одружений
художественный	художні
художественный	художнього
академик	академік
тур	гастролі
тур	tour
тур	тур
распространение	розподіл
курс	курс
курс	майданчик
битва	battle
битва	битва
битва	бій
каталог	каталог
каталог	каталог
каталог	каталог
оценки	оцінок
оценки	оцінки
дэвид	давід
дэвид	девід
дэвид	давид
спорт	спорт
спорт	спорт
спорт	спортивні
спорт	спорту
турции	туреччина
турции	турецька
турции	турецький
турции	турецькою
турции	турецькі
томас	томас
томас	томас
томас	тома
условия	умовами
условия	терміни
условия	умови
условия	умови
назначения	зустрічі
назначения	зустрічей
построена	побудовано
построена	побудували
построена	зібрано
невозможно	неможлива
невозможно	неможливе
невозможно	неможливо
невозможно	неможливий
невозможно	неможливо
самолёт	літак
самолёт	літаків
самолёт	авіаційна
самолёт	літак
самолёт	площина
самолёт	літаком
самолёт	літак
даёт	подано
даёт	дає
привести	принести
привести	принесе
привести	привезти
осенью	падати
осенью	осінь
осенью	fall
осенью	падіння
понял	зрозуміла
понял	зрозуміло
понял	зрозуміли
счет	рахунок
счет	рахунок
счет	результат
счет	оцінка
восстания	повстаннями
финал	фінал
обе	обоє
обе	обидва
обе	обох
обе	обидві
обе	обом
количества	величин
фонд	foundation
фонд	фундамент
фонд	бази
фонд	фонд
фонд	фонд
фонд	фонду
применения	програми
применения	програма
применения	застосунок
применения	додаток
установлены	встановлені
установлены	встановлено
установлены	встановлений
ольга	ольга
открытия	відкриттів
открытия	відкриття
открытия	відкривання
открытия	відкривається
открытия	відкриваємо
академия	академія
академия	академії
водных	водні
конфликт	конфлікт
аргументы	аргументи
аргументы	аргументів
аргументы	аргументом
аргументы	аргумент
выступления	доповідей
выступления	виступів
выступления	презентації
выступления	презентацій
протокол	протокол
крест	хрест
крест	хрестик
крест	крос
воду	вода
воду	водні
воду	водяний
воду	водяне
ученики	студенти
ученики	учням
ученики	студентів
ученики	студентам
ученики	учні
ученики	учням
ученики	учнів
ученики	учні
ученики	учні
марка	штамп
марка	марку
марка	марка
марка	кропивницький
депутаты	депутатів
депутаты	mps
евреев	жиди
евреев	євреї
евреев	євреїв
требует	потребує
требует	вимагає
требует	вимагає
этап	етапу
этап	фаза
этап	фазу
этап	фази
этап	стадія
символ	символ
символ	характер
символ	символів
символ	персонаж
символ	символ
ооо	шоломів
ооо	ооо
фамилии	прізвища
определение	рішучості
определение	визначення
определение	визначення
сад	садку
сад	садок
сад	сад
швейцарии	швейцарія
швейцарии	швейцарії
швейцарии	швейцарський
швейцарии	швейцарська
соединения	нараховують
приблизительно	приблизно
приблизительно	приблизні
приблизительно	приблизно
батальона	батальйон
остался	зупинилась
остался	залишився
качества	якостями
свободы	свобода
гол	мета
грузии	грузинська
грузии	грузія
грузии	грузії
грузии	грузію
рек	річок
рек	річки
рек	ріки
верхней	вгорі
верхней	верхня
верхней	верхні
верхней	верхній
отдельный	окреме
отдельный	відокремити
направление	напрям
направление	напрямок
флот	вмс
флот	флот
флот	флоту
флот	флот
авторитетных	авторитетне
матчи	збігається
матчи	матчів
матчи	відповідає
матчи	сірники
лондоне	лондонський
лондоне	london
лондоне	лондон
представитель	представник
представитель	представника
подготовки	тренування
подготовки	тренінг
подготовки	тренінги
педагог	педагог
труды	writings
отношений	відносини
павлович	павлович
проекты	проекти
проекты	проектів
латвии	латвії
латвии	латвія
латвии	латвійська
муниципальных	муніципальна
муниципальных	муніципальний
показатель	індикатор
пара	пара
пара	пари
пара	пара
пара	парочка
муниципальные	муніципальна
муниципальные	муніципальний
итальянский	італійською
итальянский	італійський
итальянский	італієць
итальянский	італійська
итальянский	італійської
требуется	потрібен
требуется	необхідні
требуется	необхідне
требуется	необхідний
требуется	потрібним
требуется	потреби
требуется	потрібен
требуется	потрібною
требуется	необхідний
поражение	перемогли
поражение	поразки
поражение	поразка
поражение	поразки
веков	сторіччя
веков	століття
веков	століть
крепости	фортеці
джона	джона
журналист	журналіст
московская	московська
московская	moscow
московская	москва
политическая	політичний
политическая	політичне
политическая	політична
политическая	політичні
молодой	янг
молодой	молода
молодой	молоді
молодой	молодою
молодой	молодий
молодой	молодим
крупнейших	найбільшим
крупнейших	найбільших
крупнейших	найбільші
крупнейших	найбільша
сценарист	сценарій
сценарист	writer
сценарист	письменник
сценарист	сценарист
принят	прийнято
принят	прийняті
принят	прийняли
принят	прийнятий
принят	приймається
переехал	зворушений
переехал	переїхала
переехал	переїхали
переехал	переїхав
август	серпні
август	серпня
август	серпень
август	август
звезда	зоря
звезда	зірочки
звезда	зоряні
звезда	зірка
причиной	спричинити
причиной	причина
причиной	причиною
растения	рослини
растения	заводи
растения	завод
растения	рослини
растения	садити
растения	рослина
понятно	прийнятним
понятно	зрозумілий
формирования	формування
формирования	зборі
чемпионов	чемпіони
работала	спрацювало
работала	працював
работала	працювали
работала	працювала
музыку	музика
музыку	музики
музыку	музик
музыку	музиці
музыку	музику
джордж	георгій
джордж	георгія
джордж	джордж
джордж	георг
генрих	генріх
генрих	генрі
генрих	генріх
генрих	анрі
говорить	поговоримо
говорить	розмова
говорить	talk
говорить	говорити
говорить	розмовляють
говорить	говоріть
говорить	вимовляти
говорить	говорити
говорить	speak
причина	причина
причина	привід
причина	спричинити
причина	причина
причина	причиною
персонаж	характер
персонаж	символів
персонаж	персонаж
персонаж	символ
архиепископ	архієпископ
архиепископ	митрополит
героев	heroes
героев	герої
героев	героїв
епархия	єпархії
убит	убитий
убит	вбив
убит	вбили
убит	загинути
генри	генрі
генри	генріх
генри	анрі
политик	політик
свойства	властивості
доход	прибуток
доход	дохід
доход	вклади
доход	прибуток
доход	дохід
доход	прибутки
майкл	михайло
майкл	майкл
майкл	michael
майкл	михаїл
став	стає
став	становлення
став	ставши
проектов	проекти
проектов	проектів
корабли	кораблів
корабли	кораблі
усть	усть
царя	цар
использует	використовує
использует	користується
использует	використання
договор	договір
договор	договору
татьяна	тетяна
татьяна	тетяна
методы	способи
методы	методи
методы	методику
методы	експериментувати
методы	методики
предложения	пропозиції
предложения	пропонує
предложения	пропозиції
предложения	рекомендації
предложения	пропозиції
гора	гірський
гора	гора
гора	гірська
гора	гора
гора	маунт
гора	монтувати
гора	монтування
связанные	схожі
моя	копальня
моя	моє
моя	мій
моя	міна
марки	штампи
марки	марки
определения	визначення
многочисленные	безліч
округов	райони
португалии	португальська
португалии	португалії
португалии	португалія
ворота	брама
ворота	gate
ворота	ворота
ворота	шлюз
ворота	брами
ворота	воріт
ворота	ворота
британский	британці
британский	британська
британский	британські
британский	british
британский	англієць
япония	японія
япония	японію
япония	японії
певица	співак
певица	співачка
певица	співака
пытается	спроб
пытается	намагається
олимпийские	олімпіади
олимпийские	олімпійська
олимпийские	олімпійський
олимпийские	олімпійські
собрание	зборів
собрание	збори
собрание	збираються
собрание	засідання
собрание	нарада
собрание	зустрічі
собрание	зустріч
защитник	захисник
защитник	захисник
старый	старі
старый	старе
старый	старим
старый	стара
старый	старий
студентов	студенти
студентов	учням
студентов	студентів
студентов	студентам
студентов	учні
задачи	виклики
задачи	завдання
задачи	задачі
веб	web
веб	веб
болезни	недуг
болезни	хвороба
болезни	хвороби
болезни	хворобу
болезни	хвороб
болезни	захворювань
болезни	захворювання
болезни	хвороби
болезни	хвороба
болезни	захворювання
сторона	вечірка
сторона	партії
сторона	вечірки
сторона	партія
сторона	party
сторона	збоку
сторона	сторона
сторона	бічна
сторона	бік
сторона	сторони
основатель	засновник
тонн	тонни
тонн	тонн
компаний	компанії
компаний	компаній
компаний	компаніями
комплекса	сполуки
подпись	напис
подпись	підпис
подпись	підписують
подпись	підписано
подпись	підписав
подпись	підписали
подпись	підпис
новости	новини
новости	новина
англия	англія
портал	портал
исследование	вивчення
исследование	навчання
исследование	дослідження
исследование	research
света	света
света	світлі
света	світле
света	light
света	світло
света	світлий
остаётся	залишається
остаётся	залишиться
нижняя	нижній
нижняя	опустити
нижняя	нижня
нижняя	нижча
зоны	зони
зоны	зон
зоны	зона
сюжет	креслення
сюжет	графіка
сюжет	графік
малая	мала
хан	ган
хан	хан
хан	хан
хан	хана
пространство	простору
пространство	пробіл
пространство	простір
поражения	поразка
поражения	поразки
поп	поп
поп	pop
восстание	повстання
восстание	повстання
восстание	бунт
восстание	повстання
наступление	наступ
наступление	операція
западная	захід
западная	вест
западная	західний
западная	західні
западная	західна
экспедиции	кошмарів
экспедиции	мкс
экспедиции	експедиція
успех	успіх
открытие	відкриття
открытие	знахідка
открытие	відкриття
открытие	відкривання
открытие	відкривається
открытие	відкриваємо
полиции	поліція
физики	фізика
физики	фізиків
цель	ціллю
цель	ціль
цель	мета
цель	мета
цель	мета
цель	призначення
цель	ціль
переименовать	перейменування
переименовать	перейменувати
обучение	вчить
обучение	навчальні
обучение	навчати
обучение	викладати
обучение	тренування
обучение	тренінг
обучение	тренінги
обучение	навчання
альма	альма
альма	alma
личности	профілі
личности	особистість
далеко	far
далеко	далека
далеко	далекий
далеко	далеко
персонажи	символів
персонажи	персонажі
персонажи	ієрогліфи
персонажи	літери
персонажи	символи
объём	гучність
южный	південна
южный	південний
южный	південна
южный	південь
южный	південний
картина	малювання
картина	картина
картина	живопис
министерство	міністерства
министерство	міністерство
женился	одружені
женился	заміжня
женился	одружена
женился	заміж
женился	одружений
километров	кілометри
километров	кілометри
семейство	сімейство
семейство	сімейний
семейство	сімейні
семейство	родина
андерсон	андерсон
казахстан	казахстані
казахстан	казахстан
казахстан	казахстану
польский	польською
польский	польську
польский	польська
польский	польські
польский	польське
круг	коло
круг	гурток
круг	колі
испания	іспанію
испания	іспанія
испания	іспанії
высшего	начальство
окончательно	definitive
предприятий	підприємцям
предприятий	бізнесу
предприятий	компаніями
предприятий	підприємств
предприятий	підприємства
победа	win
победа	переможе
победа	перемога
победа	перемоги
победа	вигравати
победа	забив
победа	виграш
победа	перемагає
крепость	фортеця
крепость	форт
крепость	fort
крым	криму
крым	кримський
крым	крим
жанр	жанр
ежегодно	щорічно
ежегодно	щороку
хочет	мріє
хочет	хоче
самостоятельно	окремо
драмы	драматичний
драмы	драма
драмы	драми
база	основа
база	базова
база	база
база	основою
база	базовий
хочу	вимагаємо
хочу	хочу
хочу	хочеш
поддержки	підтримка
поддержки	підтримую
поддержки	підтримати
леса	ліси
леса	лісах
леса	лісами
леса	лісова
леса	ліс
половины	пів
половины	півтори
половины	половина
половины	половину
половины	наполовину
добавил	додано
добавил	додані
композиции	творів
энергии	енергія
названа	названий
названа	назвали
названа	названо
мартин	мартін
отставку	звільнення
главная	головний
главная	основне
главная	головна
главная	головні
главная	головне
местный	локальні
местный	місцеві
местный	локальна
местный	локальний
местный	місцевий
помочь	допоможіть
помочь	допомогти
помочь	допомога
помочь	довідка
помочь	допомогу
принимает	приймає
принимает	підтвердити
этапе	етапу
этапе	фаза
этапе	фазу
этапе	фази
этапе	стадія
скорости	швидкість
отказался	відмовились
отказался	відмовилися
отказался	відхилено
отказался	відхилити
отказался	відмовився
отказался	відмовилися
отказался	відмовив
отказался	відмовлено
тысячи	тисяча
тысячи	тисячі
арестован	затримала
арестован	заарештовано
мастера	магістри
мастера	майстри
абсолютно	повністю
екатерина	катерина
екатерина	катерина
объединение	злиття
объединение	злиття
объединение	злуки
прошли	пройшов
прошли	пройдено
прошли	передано
прошли	перейшов
прошли	минули
комментарии	commentary
комментарии	коментарях
комментарии	коментарів
комментарии	коментарі
оставил	ліворуч
оставил	ліва
оставил	лівий
оставил	зліва
глаза	очі
глаза	очей
глаза	очам
поиск	шукати
поиск	пошук
поиск	пошук
закончил	завершено
закончил	завершені
закончил	закінчено
закончил	закінчиться
закончил	закінчив
последняя	останній
последняя	остання
последняя	останнє
санта	санта
отдел	ділення
отдел	дивізіон
отдел	поділ
сержант	сержант
сержант	сержант
международные	міжнародний
международные	міжнародна
международные	міжнародні
международные	інтернаціонал
международные	міжнародне
мои	копальня
мои	моє
мои	мій
мои	міна
критерии	критерії
критерии	критерій
способ	метод
способ	спосіб
способ	шлях
лондон	лондонський
лондон	london
лондон	лондон
процесса	процес
процесса	обробити
процесса	процесу
север	північна
север	норт
север	північний
север	північ
фестиваль	festival
фестиваль	фестиваль
взял	взяли
взял	забрали
взял	взяв
взял	забрала
взял	забрав
преподавал	навчили
преподавал	вчили
преподавал	навчила
преподавал	викладав
преподавал	навчив
короткая	short
короткая	короткий
короткая	коротка
короткая	скорочено
короткая	коротке
короткая	короткі
польша	польщу
польша	польща
польша	польщі
географии	географія
огонь	fire
огонь	вогнем
огонь	вогонь
огонь	пожежа
нижний	нижній
нижний	опустити
нижний	нижня
нижний	нижча
критики	критиків
жены	дружині
жены	дружина
жены	дружин
жены	дружини
жены	подругами
независимости	незалежність
независимости	незалежності
подробно	докладні
подробно	детальний
подробно	детальні
предмет	object
предмет	темою
предмет	тема
предмет	предмет
ричард	річард
губернатор	губернатора
губернатор	губернатор
география	географія
центральная	central
центральная	центральний
центральная	центральна
белые	білих
белые	білий
белые	біла
белые	біле
белые	білі
белые	вайт
понятия	концепції
понятия	принципи
какая	що
какая	яка
какая	чим
нападающий	утруднення
папа	тато
папа	тато
папа	папа
двигатель	рушій
двигатель	двигун
наталья	наталія
наталья	наталя
наталья	наталія
крови	кров
крови	blood
переименован	перейменовано
современные	сучасні
современные	сучасно
современные	сучасний
современные	сучасне
современные	сучасна
современные	contemporary
современные	сучасне
сообщество	громада
сообщество	спільнота
сообщество	спільноти
кампании	кампанії
кампании	кампанії
кампании	похід
кампании	кампанія
граждан	громадяни
граждан	громадян
граждан	громадянам
нидерландов	нідерланди
нидерландов	нідерландах
нидерландов	нідерландів
полузащитник	півзахисник
рейтинг	рейтинг
рейтинг	оцінкою
рейтинг	оцінка
рейтинг	рейтинг
рейтинг	рейтингу
рейтинг	оцінок
рейтинг	оцінки
общие	спільними
общие	поширені
общие	спільне
общие	загальні
общие	common
общие	загальні
общие	генерал
общие	загальний
общие	загальне
судов	посудин
молодых	янг
молодых	молода
молодых	молоді
молодых	молодою
молодых	молодий
молодых	молодим
представлен	наданий
представлен	надіслано
представлен	подання
труд	роботи
труд	робота
труд	працюю
труд	працюють
труд	роботу
труд	робочий
труд	праця
труд	трудове
труд	трудова
труд	трудові
эль	ale
эль	ель
предыдущий	попереднє
предыдущий	попередні
предыдущий	попередній
предыдущий	попередня
реформы	реформи
реформы	реформа
реформы	реформи
борьба	боротьба
борьба	боротьба
борьба	боротьби
оператор	оператор
пресс	преса
пресс	натиснути
пресс	прес
пресс	press
пресс	abs
войн	війн
войн	війни
чёрный	чорні
чёрный	чорне
чёрный	чорна
чёрный	чорний
письма	листи
письма	літер
письма	літери
плохо	bad
плохо	погана
плохо	погано
плохо	погане
очки	точки
очки	очки
очки	пункти
очки	очок
очки	балів
очки	окуляри
очки	окуляри
луи	людовик
луи	луї
луи	луїс
луи	луї
возглавлял	ішов
возглавлял	їдуть
назвал	названий
назвал	назвали
назвал	названо
норвегии	норвезька
норвегии	норвегії
норвегии	норвегія
фридрих	фрідріх
фридрих	фредерік
лучшие	кращий
лучшие	найкраща
лучшие	найкращий
лучшие	найкраще
