категория	категорія
употреба	використовувати
употреба	користування
употреба	використання
благоевград	благоєвград
национални	національна
национални	націонал
национални	національне
национални	національний
национални	національні
продукти	добуток
продукти	продукт
продукти	товар
продукти	продукція
продукти	виріб
продукти	вироби
продукти	продукти
министерството	міністерства
министерството	міністерство
кой	хто
кой	who
техника	техніка
техника	методика
стари	старі
стари	старе
стари	старим
стари	стара
стари	старий
тема	темою
тема	тему
тема	тема
тема	теми
тема	тему
тема	тема
тема	теми
албания	албанії
албания	албанія
изкуството	арт
изкуството	мистецтво
изкуството	художня
добро	хороші
добро	гарні
добро	добрий
добро	добре
подкрепа	підтримую
подкрепа	підтримка
подкрепа	підтримую
подкрепа	підтримати
активно	активна
активно	активні
активно	активне
активно	активним
активно	активний
едновременно	одночасних
едновременно	одночасно
изключение	виняток
изключение	винятки
изключение	виключення
реките	річок
реките	річки
реките	ріки
снимки	фоток
снимки	фотографії
снимки	світлини
снимки	світлин
снимки	фото
снимки	зображення
снимки	картинки
автори	авторів
автори	автори
братя	браття
братя	брати
братя	bros
асен	асен
видео	відео
видео	відеозапис
успешно	успішно
успешно	успішне
успешно	вдало
успешно	успішний
успешно	вдалась
успешно	успішно
тяло	тіло
тяло	тіла
метъл	метали
метъл	металевий
метъл	метал
интерес	відсотки
интерес	зацікавлення
интерес	відсоткова
интерес	інтерес
интерес	вигода
коста	коста
коста	коста
шаблони	шаблони
операция	дія
операция	операція
операция	хірургія
изпраща	посилає
изпраща	надсилає
изпраща	відправляє
трета	третє
трета	третій
трета	третя
томас	томас
томас	тома
срещи	дати
срещи	зустрічей
срещи	зустрічі
срещи	побачення
срещи	побачень
срещи	знайомств
едуард	едвард
едуард	едуард
едуард	едуард
основна	головний
основна	основне
основна	головна
основна	головні
основна	головне
основна	базові
основна	базове
основна	основні
основна	базовий
основна	основний
програмата	програма
материал	матеріал
материал	матеріали
възстановяване	відновлення
възстановяване	відновити
възстановяване	відновлення
възстановяване	реставрація
възстановяване	відновленню
възстановяване	відновлення
възстановяване	погашення
причини	причини
причини	причинами
причини	причини
кралица	цариці
кралица	королева
кралица	queen
кралица	краля
кралица	цариця
хил	пагорб
хил	хілл
хил	hill
хил	гілл
ирландия	ірландія
ирландия	ірландії
висок	високий
висок	висока
висок	значне
висок	високе
висок	високі
висок	високий
крепост	stronghold
крепост	фортеця
размери	розміри
размери	виміри
размери	розміри
размери	розмір
философия	філософія
обратно	back
обратно	назад
обратно	ззаду
обратно	повернулася
обратно	спина
сцена	сцени
сцена	сцена
сцена	стадія
изглед	переглядів
изглед	погляди
изглед	перегляди
изглед	перегляд
изглед	вигляд
изглед	view
изглед	вид
изглед	переглянути
звезда	зоря
звезда	зірочки
звезда	зоряні
звезда	зірка
провинции	провінції
училища	школах
училища	шкіл
атина	афіни
атина	афіна
лично	особисті
лично	особисте
лично	особистий
лично	персональний
лично	особисто
вижда	побачить
вижда	бачить
участник	учасник
участник	учасник
седем	сім
седем	сімка
общност	громада
общност	спільнота
общност	спільноти
използване	користування
използване	використання
използване	використати
използване	використовувати
използване	користування
използване	використання
проблем	задача
проблем	проблему
проблем	проблема
проблем	біді
проблем	біда
технически	технічні
технически	технічна
технически	технічний
технически	технічно
технически	формально
полковник	полковнику
полковник	полковник
полковник	підполковник
лица	осіб
лица	особи
лица	облич
лица	обличчя
характер	особистість
характер	характер
характер	символів
характер	персонаж
характер	символ
габрово	габрово
пропаганда	пропаганда
цезар	цезар
цезар	сезар
словения	словенії
словения	словенія
труд	роботи
труд	робота
труд	працюю
труд	працюють
труд	роботу
труд	робочий
труд	втоми
труд	посилено
труд	праця
труд	трудове
труд	трудова
труд	трудові
наследство	застаріла
наследство	спадок
наследство	успадкування
наследство	спадщина
залив	затока
залив	затоці
залив	губа
залив	затока
рода	рода
общ	спільними
общ	поширені
общ	спільне
общ	загальні
общ	common
общ	усього
общ	всього
общ	загалом
общ	загальна
общ	загальний
международен	міжнародний
международен	міжнародна
международен	міжнародні
международен	інтернаціонал
международен	міжнародне
ангел	янгол
ангел	ангел
знаме	прапором
знаме	прапорець
знаме	прапор
знаме	прапора
знаме	стяг
знаме	банер
митология	міфологія
главата	head
главата	голова
главата	голівка
федерация	співдружності
федерация	федерація
методий	мефодія
бели	білий
бели	біла
бели	біле
бели	білі
бели	вайт
настоящ	поточні
настоящ	поточний
настоящ	поточна
настоящ	течія
настоящ	струм
режим	режим
режим	лад
режим	mode
попов	попов
дълги	довгий
дълги	хай
дълги	лонг
дълги	long
дълги	довга
дълги	довгі
обществото	суспільство
обществото	товариства
обществото	товариство
нейните	її
революционна	революційний
кипър	кіпр
кипър	кіпрі
кипър	кіпру
легенда	легенду
легенда	легенда
източно	схід
източно	східна
източно	східної
източно	східні
сити	місто
любов	любов
любов	кохаю
любов	кохання
спартак	спартак
спартак	спартак
методи	способи
методи	методи
галерия	галерея
галерия	галерею
галерия	галереї
галерия	gallery
камък	камінь
камък	stone
камък	стоун
камък	скеля
камък	рок
камък	кручі
камък	rock
църкви	церкви
църкви	церквах
църкви	храми
църкви	церков
древен	давніх
древен	стародавні
древен	давні
древен	стародавній
древен	давній
блокиране	блокування
блокиране	блокувати
блокиране	блок
блокиране	заблокувати
народни	народний
народни	народного
народни	фольклор
народни	народні
народни	фолк
народни	народна
мюнхен	мюнхен
квартал	сусідство
квартал	оточення
квартал	сусідство
квартал	сусідства
конго	конго
открито	надворі
открито	відкрито
защитата	оборона
защитата	захист
защитата	оборони
лекар	лікар
лекар	лікар
лекар	лікаря
лекар	доктор
лекар	лікарю
крепостта	фортеця
емил	еміль
емил	еміль
женен	одружені
женен	заміжня
женен	одружена
женен	заміж
женен	одружений
играта	гра
играта	гри
играта	гру
промяна	зміна
промяна	change
промяна	змінити
собственост	володів
собственост	властивості
собственост	властивість
собственост	майна
собственост	власність
собственост	майно
собственост	власники
собственост	належність
собственост	власник
собственост	власність
помага	допоможе
помага	допомогає
помага	допомагає
хенри	генрі
хенри	генріх
хенри	анрі
етнография	етнографія
кампания	кампанія
кампания	кампанії
кампания	похід
кампания	кампанія
жените	жінок
жените	жінки
специални	особливий
специални	спеціальний
специални	особливі
специални	особливе
специални	спеціальні
специални	особлива
наистина	воістину
наистина	насправді
наистина	справді
наистина	дійсно
наистина	невже
независимост	незалежність
независимост	незалежності
транспорт	транспорт
транспорт	транспортування
транспорт	перевезення
транспорт	транспорт
транспорт	пересилання
правила	правила
ван	van
ван	ван
ван	фургон
линии	лінії
линии	рядками
линии	рядків
линии	лініями
линии	рядки
омъжена	одружені
омъжена	заміжня
омъжена	одружена
омъжена	заміж
омъжена	одружений
трудно	hard
трудно	тяжко
трудно	важкий
трудно	складна
трудно	важка
трудно	жорсткий
трудно	важко
трудно	складно
трудно	складне
номинация	номінації
средната	медіана
тяхното	своїх
тяхното	їхньому
тяхното	свої
тяхното	їхнє
изглежда	фотографування
изглежда	здається
изглежда	виглядає
шумен	шумен
шумен	гучний
шумен	голосно
шумен	гучно
шумен	яскрава
шумен	шумно
корпус	галл
корпус	corpus
корпус	корпус
корпус	корпус
участък	ділення
участък	дивізіон
участък	поділ
конгрес	конгрес
конгрес	конгресу
конгрес	конвенції
конгрес	конвенція
лице	обличчя
лице	обличчям
лице	face
страницата	сторінку
страницата	сторінка
страницата	сторінки
страницата	пейдж
художници	художників
художници	художники
художници	виконавців
художници	виконавці
художници	художників
художници	митці
машини	техніка
машини	ютери
машини	автоматів
машини	машини
машини	машинами
оръжие	зброя
оръжие	зброю
оръжие	зброєю
оръжие	зброя
оръжие	рушниця
оръжие	гармата
оръжие	пістолет
оръжие	руки
нидерландия	нідерланди
нидерландия	нідерландах
нидерландия	нідерландів
съединени	приєднався
съединени	долучився
съединени	приєдналися
съединени	приєднується
съединени	приєдналася
знае	знає
паша	паша
паша	пасовищах
основана	заснував
основана	засновано
схема	схема
схема	схеми
схема	схему
схема	схематичне
схема	схема
гара	станція
гара	станції
гара	вокзал
наречена	назвали
наречена	викликала
наречена	називається
наречена	викликали
размер	розмір
споменава	згадки
количество	сума
количество	суму
количество	кількість
брега	берега
брега	берег
снимка	picture
снимка	зображення
снимка	картинка
снимка	фото
снимка	фотографії
снимка	фотографія
снимка	фотографію
снимка	світлину
снимка	світлина
снимка	світлині
снимка	фото
басейн	басейн
басейн	басейн
бас	бас
бас	басс
бял	білий
бял	біла
бял	біле
бял	білі
бял	вайт
оръдия	гарматами
оръдия	гармат
оръдия	гармата
оръдия	гармати
етнически	національну
етнически	етно
етнически	етнічна
притежава	володіє
виктор	віктор
виктор	віктор
виктор	переможцю
министерство	міністерства
министерство	міністерство
освобождението	визволення
освобождението	звільнення
дърво	вуд
дърво	деревина
дърво	лісова
дърво	дерево
дърво	ялинки
граждани	громадяни
граждани	громадян
граждани	громадянам
върха	згори
върха	вгорі
върха	топ
върха	верхній
върха	найпопулярніші
върха	зверху
поредица	серія
поредица	серії
поредица	ряд
поредица	ряди
поредица	послідовності
поредица	послідовність
членовете	учасники
членовете	члени
фаза	етапу
фаза	фаза
фаза	фазу
фаза	фази
високи	високий
високи	висока
високи	значне
високи	високе
високи	високі
високи	високий
документи	папери
документи	документи
храна	харчування
храна	їжа
храна	борошно
имената	назви
имената	імена
вашингтон	washington
вашингтон	вашингтон
вашингтон	вашингтона
глобус	глобус
хан	ган
хан	хан
хан	хан
хан	хана
използвана	використовується
използвана	використана
използвана	використані
използвана	використано
босна	боснія
босна	боснії
библиография	бібліографію
бригада	бригада
бригада	бригади
важни	важлива
важни	важливі
важни	важливий
важни	важливе
важни	важливо
графство	графство
графство	повіт
графство	жупанія
графство	шир
изследователи	дослідники
изследователи	вчені
цяла	цілу
цяла	цілий
цяла	ціла
неща	things
неща	речі
неща	речей
неща	всякі
езера	озер
езера	озера
андрей	андрій
андрей	кириченко
андрей	андрій
андрей	андрей
принцип	принцип
проекти	проекти
проекти	проектів
медицина	ліки
медицина	медицина
иран	іран
иран	ірану
участници	учасників
участници	учасники
участници	учасникам
участници	учасників
участници	учасники
приятел	другові
приятел	другом
приятел	друг
приятел	подруга
приятел	друга
войска	поповнення
войска	війська
наследник	заразом
наследник	спадкоємець
наследник	нащадок
наследник	наступником
белград	белграда
поезия	поезія
бяла	білий
бяла	біла
бяла	біле
бяла	білі
бяла	вайт
функции	функція
функции	функцію
функции	функції
функции	функції
герб	gerb
герб	крест
герб	емблема
племена	народами
племена	племен
руска	російська
руска	російською
руска	російську
журналист	журналіст
дворец	палац
географски	географічної
географски	географічні
географски	географічне
географски	географічні
географски	географічний
географски	географічне
норвегия	норвегії
норвегия	норвегія
лос	олень
лос	лось
лос	лося
лос	лос
зала	холл
зала	зал
зала	зали
зала	ратуша
зала	голл
зала	зала
арабски	арабських
арабски	арабський
арабски	арабські
арабски	арабська
арабски	арабський
пътища	доріг
пътища	дороги
пътища	шляхи
пътища	маршрутів
пътища	маршрути
пътища	шляхи
пътища	контури
латински	латинська
латински	латинської
латински	латинські
мост	міст
мост	місток
активност	активність
активност	дії
активност	діяльності
активност	дія
активност	діяльність
лейтенант	лейтенант
лейтенант	лейтенанта
западно	захід
западно	вест
епизод	епізод
деление	ділення
деление	дивізіон
деление	поділ
есента	осінь
есента	падати
есента	осінь
есента	fall
есента	падіння
западните	західний
западните	західні
западните	західна
перу	перу
фестивал	festival
фестивал	фестиваль
управител	керівник
управител	менеджер
управител	губернатора
управител	губернатор
северен	північна
северен	північний
северен	північне
важна	важлива
важна	важливі
важна	важливий
важна	важливе
важна	важливо
пилот	pilot
пилот	пілот
играят	грає
играят	програвання
играят	відтворення
двигател	рушій
двигател	двигун
двигател	мотор
населени	населеного
населени	населених
населени	населеному
събор	прихожан
събор	згромадження
музиканти	музикантів
музиканти	музиканти
бизнес	бізнес
бизнес	справа
бизнес	ділова
бизнес	business
бизнес	діловий
орган	авторитет
орган	правом
орган	орган
дебютира	дебютував
постоянно	постійно
убити	убитий
убити	вбив
убити	вбили
петков	петков
избрана	обраний
избрана	вибрано
избрана	вибрана
избрана	вибране
избрана	вибраний
избрана	вибраний
избрана	обрані
избрана	вибрані
избрана	вибране
избрана	вибрано
антон	антон
стар	старі
стар	старе
стар	старим
стар	стара
стар	старий
стар	старр
пролетта	весняна
пролетта	весна
пролетта	весняний
пролетта	весняні
планини	гори
сравнение	порівняння
сравнение	порівняння
сравнение	порівняти
сравнение	порівнювати
сравнение	порівняйте
бира	пиво
художествена	художні
художествена	художнього
позиции	позиції
позиции	позицій
позиции	елементів
позиции	пункти
позиции	елементи
сътрудничество	співпраця
сътрудничество	співпраці
сътрудничество	співробітництво
сътрудничество	співпрацю
щаб	штаб
ръка	рука
ръка	кисть
ръка	хенд
ръка	правиця
ръка	рука
ръка	руку
симеон	симеон
ричард	річард
турци	турки
песните	пісень
песните	пісні
песните	songs
сливен	слівен
защитава	захищає
текстове	тексти
текстове	текстів
седмици	тижні
седмици	тижнів
изградена	побудовано
изградена	побудували
изградена	зібрано
дадена	вказаний
дадена	дано
дадена	надано
дадена	даного
драма	драматичний
драма	драма
драма	драми
архитектура	архітектура
владетел	лінійка
христос	христос
христос	христос
христос	christ
христос	христа
власти	влади
указ	постанова
повод	нагоди
годишен	річну
годишен	річна
годишен	щороку
годишен	річні
годишен	річний
тегло	вагу
тегло	вага
старши	старший
старши	сеньйор
японски	японська
японски	японський
японски	японці
японски	японські
тома	тома
тома	томас
тома	тома
местни	локальні
местни	місцеві
местни	локальна
местни	локальний
местни	місцевий
местни	місцеві
местни	жителів
местни	рідний
местни	рідна
внимание	увага
глас	голос
глас	голосом
глас	голосу
погребан	похований
погребан	поховані
луис	льюїс
луис	льюіс
луис	луїс
луис	людовик
луис	луї
луис	луїс
учен	вчений
учен	науковець
учен	історик
учен	вченим
оскар	оскар
оскар	оскар
крайбрежие	узбережжя
крайбрежие	берег
певец	співак
певец	співачка
певец	співака
наса	наса
наса	nasa
търговия	комерційні
търговия	комерційна
търговия	комерційну
търговия	торгова
търговия	торгівля
търговия	торгівлі
търговия	торгівля
кара	кара
кара	сходять
кара	кара
кара	cara
мико	міко
турците	турки
дания	данія
дания	данії
елемент	елемент
елемент	компонент
елемент	компонента
елемент	елемент
елемент	елементом
елемент	елементи
дебют	дебют
програми	програми
програми	програми
конфликт	конфлікт
запазени	зберегла
запазени	зберігав
георг	георг
преподава	навчає
преподава	викладає
мнение	думка
мнение	коментарях
мнение	коментарів
мнение	коментарі
осем	вісім
метод	метод
династията	династія
институции	закладів
институции	установи
институции	інституції
институции	установ
институции	топові
резултати	результати
петербург	петербург
фердинанд	фердинанд
къщата	хати
къщата	будинок
празник	святкова
празник	свято
празник	свято
празник	бенкет
празник	святкування
княжество	рашки
княжество	князівство
империята	імперія
устройство	пристрій
квинт	квінт
символ	символ
прекарва	витрачає
прекарва	проводить
отдел	департамент
отдел	відділ
фауна	фауна
млади	янг
млади	молода
млади	молоді
млади	молодою
млади	молодий
млади	молодим
открита	виявив
открита	виявили
открита	відкрив
свобода	свобода
свобода	свобода
краля	кінг
краля	король
краля	цар
изпратен	надіслано
изпратен	надіслані
градовете	містами
градовете	міста
градовете	городи
градовете	містах
градовете	міст
представляват	представляють
представляват	представляти
евро	eur
евро	євро
сирия	сирія
сирия	сирії
обновяване	оновити
обновяване	оновлювати
обновяване	оновити
обновяване	оновлення
обновяване	поновити
обновяване	оновити
обновяване	оновлення
дял	розділ
дял	різати
дял	вирізати
дял	акція
дял	поширити
дял	поділитися
дял	поширення
дял	поділитись
дял	назва
дял	заголовок
дял	титул
самолети	відправитися
самолети	літак
самолети	літаків
самолети	авіаційна
самолети	літаки
самолети	летять
никой	ніхто
никой	нікого
издания	редакціях
значимост	відповідність
значимост	важливості
значимост	важливість
значимост	значущість
физика	фізика
обхваща	обкладинки
обхваща	охоплює
обхваща	обкладинок
големина	розмір
историк	історик
парламент	парламент
философ	філософ
каза	сказала
каза	казали
каза	сказали
каза	сказав
каза	казав
каза	саїд
обявен	заявила
обявен	оголосив
обявен	оголошені
обявен	оголосили
асоциация	асоціації
асоциация	асоціація
музикант	музикант
сейнт	святий
сейнт	saint
сейнт	сен
такова	такі
танзания	танзанії
памет	спогад
музикален	музична
музикален	музичний
музикален	мюзикл
музикален	музичні
археологически	археологічний
култури	посіви
култури	культур
пазар	крамниця
пазар	marketplace
пазар	покупки
пазар	шопінг
пазар	маркет
пазар	ринкова
пазар	ринок
пазар	ринку
уеб	web
уеб	веб
тайланд	таїланд
работил	спрацювало
работил	працював
работил	працювали
работил	працювала
религия	релігія
религия	релігії
веднъж	once
поход	crusade
хърватия	хорватія
хърватия	хорватії
банка	банк
експедиция	мкс
експедиция	експедиція
херцеговина	герцеговини
херцеговина	герцеговина
станция	станція
станция	станції
станция	вокзал
достъп	доступ
малайзия	малайзії
родителите	батьки
въоръжени	озброєний
въоръжени	озброєні
въоръжени	збройних
народи	народи
народи	націй
бавария	баварія
идея	idea
идея	ідея
идея	ідею
мисия	місія
гражданство	нації
гражданство	країна
гражданство	націю
гражданство	громадянство
гражданство	нація
гражданство	громадянство
подготовка	приготування
подготовка	підготовка
подготовка	підготовку
публий	публій
категории	категорії
народ	народ
народ	людей
народ	люди
политиката	правила
политиката	політики
политиката	policy
политиката	політика
политиката	політикою
политиката	політика
отговор	відповідь
отговор	відповідь
отговор	відповісти
отговор	відповідь
технологии	технологій
технологии	technologies
технологии	технології
технологии	технологія
технологии	технології
времена	таймс
времена	час
времена	часи
времена	times
общи	загальна
общи	загальні
общи	звичайний
общи	загальний
общи	загальне
общи	спільними
общи	поширені
общи	спільне
общи	загальні
общи	common
общи	загальні
общи	генерал
общи	загальний
общи	загальне
досега	раніше
основател	засновник
поведение	поведінка
поведение	attitude
поведение	ставлення
поведение	поведінка
поведение	здійсненні
поведение	проведемо
енциклопедия	енциклопедія
знак	підписати
знак	знак
функция	функція
функция	функцію
функция	функції
етап	етапу
етап	фаза
етап	фазу
етап	фази
етап	стадія
тодоров	тодоров
приет	прийнято
приет	прийняті
приет	прийняли
приет	прийнятий
приет	приймається
приет	зізнався
офицери	офіцери
офицери	офіцерів
ранен	поранений
ранен	поранених
ранен	поранені
ранен	поранений
десет	десять
десет	десятка
десет	десяти
десет	тен
михайлов	михайлов
института	інститут
писмо	лист
писмо	літера
писмо	листі
склонове	схили
състезания	конкурсів
състезания	змагань
състезания	змагання
състезания	гонок
състезания	раси
състезания	перегони
състезания	гонки
състезания	racing
характеристики	характеристики
характеристики	особливості
характеристики	можливості
характеристики	функціональність
зимата	зима
загуба	збиток
загуба	втрати
загуба	втрата
загуба	збитки
загуба	втрату
певци	співаки
домакинства	родин
кула	вежа
кула	tower
кула	башта
видин	видин
формат	формат
формат	форматування
анализ	аналіз
тим	тімоті
тим	тім
събира	збирає
културно	культурний
културно	культурні
науките	наук
излъчване	трансляція
излъчване	ефіри
излъчване	трансляція
осигурява	надає
осигурява	закладено
осигурява	забезпечує
светлина	світлі
светлина	світле
светлина	light
светлина	світло
светлина	світлий
светлина	лампа
залива	затока
залива	затоці
допълнителни	додаткові
допълнителни	додатковий
допълнителни	зайві
допълнителни	додаткова
допълнителни	додаткові
фамилия	прізвище
органи	влади
органи	органи
повърхността	поверхні
повърхността	поверхня
обществени	публічний
обществени	громадське
обществени	паблік
обществени	відкритий
обществени	публічна
обществени	громадського
стопанство	ферма
стопанство	тримала
стопанство	плакатами
уефа	уєфа
юлий	юліус
юлий	юлій
червен	червона
червен	ред
червен	червоний
червен	червоне
червен	червоні
затвор	тюрму
затвор	ґрати
затвор	тюрма
затвор	тюрми
пристига	прибуде
хасково	хасково
важно	важлива
важно	важливі
важно	важливий
важно	важливе
важно	важливо
намалява	зменшує
намалява	знижує
намалява	зменшує
армения	вірменії
армения	вірменія
поети	поетів
поети	поети
единици	одиниці
теми	теми
теми	тем
теми	теми
теми	тем
теми	звернення
лидер	ватажок
лидер	лідер
търси	шукати
търси	пошук
търси	лінійку
търси	шукають
търси	шукати
хилядолетие	тисячоліття
сериозно	серйозне
сериозно	серйозно
сериозно	серйозні
сериозно	серйозна
сериозно	серйозний
сериозно	серйозно
включени	включено
включени	включені
произвежда	виробляє
произвежда	дає
улица	стріт
улица	вулиця
холандия	нідерланди
холандия	нідерландах
холандия	нідерландів
холандия	голландії
холандия	голландія
министри	міністрів
министри	міністри
арестуван	арешт
арестуван	затримала
арестуван	заарештовано
седмица	тиждень
изкуства	мистецтво
анджелис	анджелесі
анджелис	анджелес
свободен	вільна
свободен	безкоштовне
свободен	вільний
свободен	безкоштовно
свободен	вільно
вокали	vocals
адолф	адольф
адолф	адольф
адолф	адольф
свързана	схожі
свещеник	священик
гласуване	голосування
гласуване	голосуйте
гласуване	проголосувати
гласуване	голосувати
гласуване	голосування
дядо	дідусь
дядо	дідусь
дядо	дід
дядо	дідуся
природата	природа
природата	природня
виктория	вікторія
идеи	ідеї
речник	глосарій
речник	словник
речник	словника
речник	словник
партньор	партнер
партньор	напарник
партньор	партнерські
турнири	турніри
турнири	турнірів
полза	користь
йосиф	джозеф
йосиф	йосип
йосиф	жозеф
йосиф	йозеф
йосиф	йозеф
признава	визнає
атака	наступ
атака	напад
атака	атака
атака	атаки
мъжка	чоловічий
мъжка	самець
мъжка	чоловічі
мъжка	чоловіча
бежанци	біженців
чужбина	закордоном
чужбина	закордон
ляв	ліворуч
ляв	ліва
ляв	лівий
ляв	зліва
класа	клас
създадени	створено
създадени	створені
създадени	створене
създадени	створена
финал	фінал
финал	остаточний
финал	final
финал	фінал
чин	чин
чин	підборіддя
изборите	вибори
нощта	ночі
нощта	ніч
ресурси	виконавця
ресурси	ресурсу
ресурси	ресурс
ресурси	виконавець
ресурси	ресурси
ресурси	виконавців
ресурси	виконавці
ресурси	ресурси
сен	сен
потребители	користувачі
потребители	користувачів
потребители	споживачів
специалност	specialty
самолет	літаком
самолет	літак
самолет	літак
самолет	площина
чили	чілі
чили	чилі
секция	розділ
секция	секція
секция	секції
предава	передати
предава	перенесення
предава	передачу
венецуела	венесуели
патриаршия	патріархат
патриаршия	патріархату
патриаршия	патріарх
македонска	македонська
македонска	македонський
градина	садку
градина	садок
градина	сад
науката	наука
науката	науки
ниска	низький
ниска	низька
ниска	low
судан	судан
судан	судану
дейности	заняття
дейности	діяльності
дейности	діяльність
научно	науковий
научно	наукових
научно	наукова
приблизително	приблизно
приблизително	приблизні
приблизително	приблизно
жанрове	жанрів
централен	central
централен	центральний
централен	центральна
бяха	були
тур	гастролі
тур	tour
тур	тур
дел	дель
дел	del
дел	dell
дел	делл
изисква	потребує
изисква	вимагає
ученици	студенти
ученици	учням
ученици	студентів
ученици	студентам
ученици	учні
ученици	учням
ученици	учнів
ученици	учні
номинации	номінаціях
австрийски	австрійська
австрийски	австрійський
санта	санта
важен	важлива
важен	важливі
важен	важливий
важен	важливе
важен	важливо
избира	обирає
избира	підбирає
ернст	ернст
вестници	газета
вестници	газетах
вестници	газети
вестници	папери
решения	рішення
решения	рішень
решения	рішення
решения	вирішення
насау	нассау
марко	марко
марко	марко
клетки	комірки
клетки	клітках
клетки	клітки
бозайник	ссавці
необходимо	необхідно
необходимо	необхідні
необходимо	необхідним
промишленост	галузь
промишленост	галузі
промишленост	індустрія
промишленост	промисловість
агенция	агенція
агенция	агентство
учители	учителі
учители	вчителів
учители	вчителі
карти	карт
карти	карти
карти	карток
карти	картки
карти	карти
карти	мапи
карти	картах
кино	кінематограф
кино	cinema
