les	на
rapidement	швидко
rapidement	швидкі
rapidement	швидке
rapidement	швидка
rapidement	фаст
rapidement	швидкий
rapidement	швидко
rapidement	швиденько
traduction	переклади
traduction	переклад
anne	анн
anne	анна
anne	енн
départ	відправлення
départ	виліт
étude	вивчення
étude	навчання
montréal	торонто
montréal	монреаль
montréal	монреаль
programme	програма
programme	програма
bgcolor	bgcolor
importante	важлива
importante	важливі
importante	важливий
importante	важливе
importante	важливо
choix	вибір
choix	вибране
choix	варіанти
choix	вибір
choix	актуально
coup	постріл
coup	застрелив
enfant	дитя
enfant	дитяче
enfant	дитяча
enfant	дитина
enfant	нащадок
enfant	діти
enfant	дітьми
enfant	дітей
information	відомості
information	інформація
mieux	краща
mieux	better
mieux	краще
mieux	кращі
maurice	маврикію
maurice	моріс
défense	захист
défense	оборону
défense	оборона
défense	захист
défense	оборони
vice	віце
vice	заступник
contrôle	контроль
contrôle	контрольна
contrôle	керування
noms	назви
noms	імена
noms	назва
produits	добуток
produits	продукт
produits	товар
produits	продукція
produits	виріб
produits	вироби
produits	продукти
internet	інтернет
label	надпис
label	мітку
label	напис
label	мітка
hiver	зима
fondation	foundation
fondation	фундамент
fondation	бази
fondation	фонд
européenne	європейський
européenne	європейські
européenne	європейська
troupes	поповнення
troupes	війська
file	черги
file	чергу
file	черга
file	поставити
antoine	ентоні
antoine	антоні
antoine	ентоні
antoine	антоній
antoine	антуан
daniel	daniel
daniel	даніел
daniel	даніель
daniel	деніел
daniel	данило
cœur	серце
cœur	основний
cœur	core
cœur	ядро
cœur	серця
cœur	сердець
îles	острови
pris	зловили
pris	спіймав
pris	взяли
pris	забрали
pris	взяв
pris	забрала
pris	забрав
pris	taken
pris	взято
pris	забрала
pris	зроблено
marine	вмс
marine	флот
marine	морська
bâtiment	будівля
bâtiment	будівництво
bâtiment	будуємо
bâtiment	будівельні
bâtiment	будівлі
peter	петро
peter	пітер
juste	просто
juste	щойно
fondé	заснував
fondé	засновано
der	дер
vient	приходить
seine	сен
amour	любов
amour	кохаю
amour	кохання
faisant	займаюся
mont	гора
mont	маунт
mont	монтувати
mont	монтування
mont	мон
statistiques	статистика
statistiques	статистикою
statistiques	статистику
statistiques	статистики
statistiques	статистика
statistiques	статистики
science	наука
science	науки
personnages	символів
personnages	персонажі
personnages	ієрогліфи
personnages	літери
personnages	символи
marc	марк
altitude	висота
altitude	висота
économique	економічне
économique	економічні
économique	економічна
économique	економічний
économique	корупцію
économique	економічне
unité	єдність
unité	юніт
unité	одиниці
unité	одиниця
particulièrement	особливо
particulièrement	особливо
lignes	рядками
lignes	рядків
lignes	черевички
lignes	рядки
lignes	лінії
lignes	рядками
lignes	рядків
lignes	лініями
lignes	рядки
traité	договір
traité	договору
montre	дивитися
montre	подивитися
montre	дивіться
montre	дивися
montre	спостерігати
montre	показати
montre	шоу
montre	показувати
montre	show
idée	idea
idée	ідея
idée	ідею
éditeur	видавець
éditeur	редактор
littérature	література
attaque	інсульт
attaque	наступ
attaque	напад
attaque	атака
attaque	атаки
records	рекорди
records	records
records	платівки
principaux	головний
principaux	основне
principaux	головна
principaux	головні
principaux	головне
sol	ґрунту
sol	ґрунт
sol	земля
sol	соль
sol	sol
sol	підлога
sol	поверх
chaîne	ланцюжок
chaîne	ланцюг
chaîne	канал
chaîne	каналом
chaîne	channel
chaîne	каналу
chaîne	рядок
ouvrage	ouvrage
fondée	заснував
fondée	засновано
actuellement	зараз
actuellement	наразі
pourrait	зміг
pourrait	могла
pourrait	змогли
pourrait	вдалось
pourrait	міг
reçoit	отримує
fond	внизу
fond	знизу
fond	тло
fond	тла
format	формат
format	форматування
mode	мода
mode	fashion
mode	режим
mode	лад
mode	mode
original	оригінал
original	оригінальна
original	оригінальне
original	початкове
original	оригінальний
espagnol	іспанською
espagnol	іспанської
espagnol	іспанська
producteur	виготовлено
producteur	виробник
producteur	продюсер
artiste	художниця
artiste	митець
artiste	виконавець
artiste	художник
créer	створення
créer	створити
créer	створення
composition	будова
composition	композиція
los	лос
décide	вирішує
décide	вирішувати
décide	вирішуйте
décide	вирішити
décide	визначитися
garde	гард
garde	охорона
garde	гвардія
garde	затриманий
votre	твій
votre	твоя
votre	твої
votre	твоє
votre	ваша
votre	ваші
sécurité	безпека
sécurité	безпеки
sécurité	security
sécurité	безпека
fédération	федерація
quatrième	четверта
quatrième	четвертий
quatrième	четверте
junior	джуніор
junior	дитячий
junior	junior
police	шрифт
police	поліція
comédie	comédie
comédie	комедія
comédie	комедії
albert	альберт
albert	альбер
bruxelles	bruxelles
bruxelles	брюсселі
bruxelles	брюссель
empereur	імператор
xxe	xxe
infanterie	infanterie
infanterie	піхота
ministère	міністерства
ministère	міністерство
rejoint	приєднався
rejoint	долучився
rejoint	приєдналися
rejoint	приєднується
rejoint	приєдналася
rejoint	приєднується
rejoint	вступає
chevalier	лицар
chevalier	шевальє
armes	руки
armes	зброя
armes	зброю
armes	зброєю
armes	зброї
armes	зброя
armes	зброю
livres	книжки
livres	книг
livres	книги
livres	livres
principales	головний
principales	основне
principales	головна
principales	головні
principales	головне
unique	окремі
unique	single
unique	самотній
unique	унікальний
unique	унікальне
unique	унікальні
capitaine	капітан
large	широкий
large	широка
large	широкі
large	широке
guillaume	вільям
guillaume	гійом
tel	такі
tel	тел
tel	тель
parce	адже
parce	бо
commission	комісія
demandé	надійшов
demandé	звертався
demandé	запит
demandé	запитали
demandé	запитала
demandé	просили
demandé	просив
demandé	запитав
divers	різноманітні
divers	різні
divers	різні
divers	різне
tels	такі
décision	рішенням
décision	рішення
actuelle	поточні
actuelle	поточний
actuelle	поточна
actuelle	течія
actuelle	струм
classique	класична
classique	класична
classique	класичні
classique	класичний
classique	класика
classique	класичне
présent	сьогодення
présent	подарунок
présent	теперішній
présent	присутні
présent	присутня
fit	вмістити
fit	підбір
fit	підійде
fit	влаштувати
fit	підходить
passé	минулий
passé	минулі
passé	минуле
mandat	ордер
mandat	ордеру
mandat	мандат
berlin	берлін
isbn	isbn
taux	оцінити
taux	частота
taux	швидкість
taux	оцініть
taux	ставка
taux	курси
taux	швидкостей
surface	поверхні
surface	поверхня
architecture	архітектура
inscrit	зареєстровано
inscrit	зареєстровані
inscrit	зареєстрований
inscrit	потрапив
astéroïde	астероїди
astéroïde	астероїд
astéroïde	астероїди
transport	транспорт
transport	транспортування
transport	перевезення
transport	транспорт
transport	пересилання
sort	чари
sort	пишеться
sort	закляття
rené	рене
rené	рене
alexandre	александр
alexandre	олександр
alexandre	александер
oui	yes
oui	так
oui	ага
oui	так
oui	угу
annonce	оголошення
annonce	анонс
annonce	рекламні
annonce	піару
pièce	монета
pièce	фішка
pièce	монету
pratique	зручний
pratique	зручно
pratique	зручна
pratique	вправи
pratique	вправа
pratique	практика
pratique	практичні
pratique	практичне
pratique	практичний
pratique	практична
conseiller	радник
conseiller	консультант
conseiller	консультантом
conseiller	вишкільний
conseiller	радник
conseiller	радника
portail	портал
terrain	земля
terrain	місцевість
usage	користування
usage	використання
comprend	розуміє
comprend	включення
comprend	входить
comprend	включає
secrétaire	секретар
tennis	теніс
donner	доннер
donner	пожертвувати
donner	віддам
donner	дайте
donner	надати
chose	фішка
chose	річ
chose	затори
pièces	монет
pièces	монети
pièces	частини
pièces	частинами
fonctions	функція
fonctions	функцію
fonctions	функції
fonctions	функції
fonctions	особливості
fonctions	можливості
fonctions	функціональність
accès	доступ
informations	відомості
informations	інформація
marché	маркет
marché	ринкова
marché	ринок
marché	ринку
charge	навантаження
charge	завантажити
charge	завантаження
charge	заряд
charge	вантажу
charge	вантаж
alpes	альпи
alpes	альп
alpes	альпи
sites	сайти
sites	сайтів
sites	юнеско
sites	сайти
basket	кошик
basket	баскетбол
utiliser	користування
utiliser	використання
utiliser	використати
utiliser	використовувати
utiliser	користування
utiliser	використання
économie	економіка
économie	господарство
économie	економіка
économie	економія
longueur	тривалість
longueur	довжина
longueur	довжини
légende	напис
légende	підпис
légende	легенду
légende	легенда
pense	думаю
pense	think
pense	думайте
pense	згадай
pense	подумайте
vingt	двадцять
vingt	двадцяти
arrivée	прихід
arrivée	приїзд
arrivée	прибуття
conditions	умови
élection	вибори
protection	захист
scénariste	writer
scénariste	письменник
scénariste	сценарист
bibliothèque	бібліотеку
bibliothèque	бібліотека
bibliothèque	бібліотеки
commerce	комерційні
commerce	комерційна
commerce	комерційну
commerce	торгівлі
commerce	торгівля
influence	перебіг
influence	впливати
influence	вплив
énergie	енергія
devenu	став
devenu	стали
devenu	стало
publique	публічний
publique	громадське
publique	паблік
publique	відкритий
publique	публічна
publique	громадського
petits	petits
petits	малий
petits	малі
petits	маленькі
parties	частини
parties	частинами
parties	вечірок
parties	вечірки
parties	партій
fiction	фантастика
fiction	культурі
intérêt	відсотки
intérêt	зацікавлення
intérêt	відсоткова
intérêt	інтерес
intérêt	вигода
structure	структура
structure	структури
laurent	лоренс
laurent	давід
laurent	девід
laurent	давид
laurent	лоран
laurent	лоуренс
kilomètres	кілометри
kilomètres	кілометрів
kilomètres	кілометри
jeunesse	молодість
jeunesse	юнацтва
jeunesse	юність
jeunesse	молодь
régions	регіони
régions	регіонів
régions	регіонах
régions	областях
majorité	більшість
majorité	більшістю
passer	проходила
passer	складе
passer	перевал
passer	передати
passer	проїхати
enseignement	вчить
enseignement	навчальні
enseignement	навчати
enseignement	викладати
enseignement	освіта
enseignement	освіти
enseignement	education
seigneur	господь
seigneur	господа
seigneur	володар
seigneur	лорд
veut	мріє
veut	хоче
exposition	виставку
exposition	експонат
exposition	виставка
exposition	виставки
exposition	експозиція
exposition	експозиції
poids	вагу
poids	ваги
poids	вагу
poids	вага
santé	будьмо
heure	година
heure	години
heure	годину
heure	тайм
heure	час
feu	fire
feu	вогнем
feu	вогонь
feu	пожежа
italienne	італійською
italienne	італійський
italienne	італієць
italienne	італійська
italienne	італійської
atteint	досягнуто
atteint	досягли
atteint	досягнув
atteint	досягла
atteint	досягнуто
atteint	досяг
profession	професія
profession	окупаційні
profession	окупація
profession	окупації
trouver	пошук
trouver	знайти
trouver	знайдіть
trouver	find
voyage	подорож
voyage	подорожувати
voyage	подорожі
voyage	мандрівка
voyage	подорож
voyage	подорожі
voyage	подорож
supérieur	вгорі
supérieur	верхня
supérieur	верхні
supérieur	верхній
supérieur	начальство
supérieur	вищу
supérieur	вищий
supérieur	вище
supérieur	вищі
supérieur	вища
logo	логотип
gestion	управління
gestion	менеджмент
gestion	керівництво
gestion	керування
permettant	вмикання
permettant	увімкнення
derniers	останній
derniers	остання
derniers	останнє
derniers	останні
derniers	остання
localité	розміщення
localité	місцезнаходження
localité	локація
localité	місце
localité	розташування
localité	кредитування
arrière	back
arrière	назад
arrière	ззаду
arrière	повернулася
arrière	спина
arrière	задній
arrière	строю
régime	дієта
black	чорні
black	чорне
black	чорна
black	чорний
henry	генрі
henry	генріх
henry	анрі
autriche	австрія
autriche	австрії
résultat	результат
couleurs	колір
couleurs	кольорова
couleurs	колір
couleurs	кольорова
couleurs	кольорах
couleurs	кольори
couleurs	барви
couleurs	кольори
couleurs	кольорів
comment	як
nations	націй
central	central
central	центральний
central	центральна
signe	підписати
signe	знак
orchestre	band
orchestre	гурт
orchestre	оркестр
orchestre	orchestra
concours	конкурс
concours	євробачення
concours	конкурсів
concours	змагань
concours	змагання
concours	змагання
concours	конкурси
moderne	сучасні
moderne	сучасно
moderne	сучасний
moderne	сучасне
moderne	модем
longue	довгий
longue	хай
longue	лонг
longue	long
longue	довга
longue	довгі
termine	фініш
termine	завершити
termine	закінчити
wikipedia	вікіпедія
phase	етапу
phase	фаза
phase	фазу
phase	фази
problèmes	проблем
problèmes	проблеми
problèmes	питань
problèmes	проблеми
problèmes	питання
journaliste	журналіст
journaliste	репортер
record	записати
record	записувати
record	рекорд
record	запис
célèbre	відома
célèbre	знамениті
célèbre	відомий
célèbre	знаменитий
doivent	мусить
doivent	має
doivent	повинен
musical	музична
musical	музичний
musical	мюзикл
musical	музичні
mariage	шлюб
mariage	весілля
devenir	стануть
devenir	стати
devenir	стають
devenir	стає
devenir	становлення
devenir	ставши
svg	svg
architecte	архітектор
architecte	архітекторів
message	повідомлення
mêmes	збігається
mêmes	однаковий
mêmes	однакові
mêmes	same
mêmes	самий
artistes	художниця
artistes	митець
artistes	виконавець
artistes	художник
artistes	художники
artistes	виконавців
artistes	виконавці
artistes	художників
artistes	митці
constitution	конституція
nos	наше
nos	наша
nos	наші
nos	наш
roger	роже
roger	роджер
presque	майже
certain	певних
certain	певні
certain	конкретний
certain	певна
affaire	регістр
affaire	справа
affaire	випадок
affaire	випадку
esprit	esprit
esprit	mind
esprit	розум
esprit	колорит
esprit	дух
esprit	spirit
suivi	слідувати
suivi	стежити
suivi	стеження
suivi	спостереження
suivi	моніторинг
moteur	рушій
moteur	двигун
moteur	мотор
relations	взаємини
relations	відносини
ouverture	відкриття
ouverture	відкривання
ouverture	відкривається
ouverture	відкриваємо
ouverture	відкритість
ouverture	відкрити
ouverture	відкрита
ouverture	відкрито
ouverture	відкриті
ouverture	відкритий
désormais	тепер
désormais	зараз
alain	михайло
alain	майкл
alain	michael
alain	михаїл
alain	ален
alain	алан
alain	давід
alain	девід
alain	давид
élève	учень
élève	зіниці
séries	серія
séries	серії
séries	ряд
séries	ряди
vienne	відень
galerie	галерея
galerie	галерею
galerie	галереї
galerie	gallery
découvert	виявив
découvert	виявили
découvert	відкрив
découvert	відкрили
parlement	парламент
zip	zip
étudiant	студентка
étudiant	студентська
étudiant	студент
maria	марія
techniques	технічні
techniques	технічна
techniques	технічний
techniques	методику
techniques	експериментувати
techniques	методики
théorie	теорія
doute	сумнівів
doute	сумнів
doute	сумніву
doute	сумніваюся
doute	сумніватися
doute	сумніви
suppression	придушення
suppression	вилучення
suppression	вилучення
suppression	видалення
suppression	вилучення
suppression	видалення
mémoire	спогад
ami	ami
ami	другові
ami	другом
ami	друг
ami	подруга
ami	друга
super	великий
super	чудово
super	супер
super	чудові
super	красень
super	дивовижна
françaises	френч
françaises	французька
françaises	французькою
françaises	французький
françaises	françaises
arrive	прибуде
images	зображення
images	зображень
images	зображення
images	картинки
éducation	освіта
éducation	освіти
éducation	education
magazine	журнал
magazine	magazine
magazine	часопис
don	пожертва
don	пожертву
don	пожертвувати
don	дон
pourquoi	чому
pourquoi	нащо
pourquoi	навіщо
aller	їду
aller	йдемо
officier	наглядач
officier	офіцер
note	зауваження
note	примітки
note	зауважте
note	примітка
note	нота
note	footnote
hauteur	висота
morts	помер
morts	померла
morts	мертвий
morts	dead
morts	померли
morts	смертей
camp	табір
considéré	вважається
considéré	вважаються
considéré	вважають
considéré	вважалося
secteur	сектор
probablement	ймовірно
probablement	орієнтовно
probablement	можливий
social	соціальне
social	соціальні
social	соціальна
social	соціальний
représentant	представник
représentant	представника
saisons	сезони
saisons	season
saisons	сезон
saisons	сезону
temple	храму
temple	храм
forêt	ліси
forêt	лісах
forêt	лісами
forêt	лісова
forêt	ліс
forêt	форе
importance	важливості
importance	важливість
importance	значущість
maintenant	тепер
maintenant	зараз
forte	forte
forte	сильним
forte	сильні
forte	сильною
forte	сильний
forte	сильна
conflit	конфлікти
conflit	конфліктів
conflit	конфлікт
conflit	суперечка
commandant	мажор
commandant	майор
commandant	commander
commandant	командира
commandant	командувача
commandant	командир
meurt	вмирає
meurt	гине
meurt	помре
meurt	помирає
ben	бене
ben	бен
ben	ben
docteur	лікар
docteur	лікаря
docteur	доктор
docteur	лікарю
christian	християни
christian	християнин
christian	крістіан
christian	християнський
christian	християнська
gouverneur	губернатора
gouverneur	губернатор
artistique	арт
artistique	мистецтво
artistique	художня
artistique	художні
artistique	художнього
loin	far
loin	далека
loin	далекий
loin	далеко
loin	відійшов
loin	відсутність
loin	away
loin	геть
collège	колеж
collège	коледж
collège	коледжі
collège	внз
utilise	використати
utilise	використовувати
utilise	користування
utilise	використання
utilise	використовує
utilise	користується
utilise	використання
bassin	таз
bassin	басейн
victoires	перемог
victoires	посіла
victoires	виграє
victoires	перемог
victoires	перемога
victoires	перемоги
rend	робить
bureau	офіс
bureau	office
bureau	стільниці
contrat	договір
contrat	контракт
féminin	жіночого
féminin	жіноча
féminin	жіночий
féminin	самка
féminin	жінка
féminin	жінок
féminin	жінки
romain	ромен
romain	роман
professionnel	фахівець
professionnel	професійний
professionnel	професіонал
professionnel	professional
professionnel	професійні
marseille	марсель
arbitre	арбітр
arbitre	рефері
arbitre	суддя
justice	справедливість
justice	правосуддя
directement	пряма
directement	прямий
directement	direct
directement	прямі
directement	напряму
directement	безпосередньо
appel	заклик
appel	апеляцію
appel	звернення
appel	дзвінок
appel	зателефонувати
appel	виклик
semaine	тиждень
pied	нога
pied	ногою
pied	фут
pied	пішки
pied	лапка
you	тобою
you	ви
you	ти
you	тебе
chanteur	співак
chanteur	співачка
chanteur	співака
européen	європейський
européen	європейські
européen	європейська
photographie	фотографії
photographie	фотографія
photographie	фотографію
photographie	фотографія
principe	принцип
latin	латинська
latin	латинської
latin	латинські
victor	віктор
victor	переможцю
connue	відома
connue	відоме
connue	відомі
bord	ребро
bord	край
bord	ребра
bord	edge
distribution	розподіл
environnement	середовища
environnement	середовище
canadien	канадська
canadien	канадський
canadien	canadian
utilisée	використовується
utilisée	використана
utilisée	використані
utilisée	використано
entreprises	бізнес
entreprises	справа
entreprises	ділова
entreprises	business
entreprises	діловий
entreprises	компанії
entreprises	компаній
entreprises	компаніями
entreprises	підприємств
entreprises	підприємства
entreprises	підприємцям
entreprises	бізнесу
entreprises	компаніями
lumière	світлі
lumière	світле
lumière	light
lumière	світло
lumière	світлий
lumière	ліхтарі
lumière	світло
lumière	вогні
supérieure	начальство
supérieure	вгорі
supérieure	верхня
supérieure	верхні
supérieure	верхній
frères	браття
frères	брати
automobile	автомобіль
automobile	автовиробник
automobile	автомобільний
automobile	автомобільна
automobile	автомобільні
train	потяг
train	поїзд
soviétique	радянський
soviétique	радянська
soviétique	радянські
lieutenant	лейтенант
lieutenant	лейтенанта
textes	текстовий
textes	текст
textes	тексти
textes	текстів
royale	рояль
royale	королівська
royale	royal
royale	королівський
royale	королівське
royale	рояль
moitié	пів
moitié	півтори
moitié	половина
moitié	половину
moitié	наполовину
pilote	драйвер
pilote	водій
pilote	водія
pilote	pilot
pilote	пілот
josé	хосе
josé	жозе
josé	хосе
studio	студія
studio	студії
studio	studio
studio	студію
studio	майстерні
studio	денне
réponse	відповідь
réponse	відповідь
réponse	відповісти
réponse	відповідь
reine	цариці
reine	королева
reine	queen
reine	краля
reine	цариця
patrick	патрік
chacun	кожну
chacun	кожного
chacun	кожному
chacun	кожен
chacun	кожна
physique	фізика
physique	фізична
physique	фізичні
physique	фізичне
auteurs	письменники
auteurs	письменників
auteurs	авторів
auteurs	автори
chansons	пісень
chansons	пісні
chansons	songs
compris	включено
compris	включені
compris	зрозуміла
compris	зрозуміло
compris	зрозуміли
étienne	стівен
étienne	степан
étienne	етьєн
étienne	етьєнн
étienne	етьєн
représente	представляє
via	via
via	віа
via	через
via	крізь
via	наскрізь
via	через
via	передивився
californie	каліфорнію
californie	california
californie	каліфорнія
volume	гучність
militaires	військові
militaires	військовий
pape	пап
pape	папи
pape	папа
quoi	що
quoi	яка
quoi	чим
questions	запитань
questions	питань
questions	вопросы
questions	запитання
questions	питання
parle	parle
parle	розмовляє
parle	говорить
parle	поговоримо
parle	розмова
parle	talk
parle	говорити
parle	розмовляють
parle	говоріть
parle	вимовляти
parle	говорити
parle	speak
courant	поточні
courant	поточний
courant	поточна
courant	течія
courant	струм
lire	прочитайте
lire	читати
lire	прочитані
lire	читайте
lire	прочитати
lire	читання
lire	читання
ouvrages	книжки
ouvrages	книг
ouvrages	книги
industrie	галузь
industrie	галузі
industrie	індустрія
industrie	промисловість
lettre	лист
lettre	літера
lettre	листі
terres	земель
terres	земля
denis	деніс
denis	денис
denis	денніс
denis	деніс
denis	денис
brésil	бразилії
brésil	бразилія
brésil	бразильська
man	людина
man	чоловік
man	мужчина
man	man
opération	дія
opération	операція
opération	операцію
opération	операція
opération	операції
piste	доріжки
piste	трек
piste	композицію
piste	доріжка
piste	композиція
piste	стежити
piste	смугу
piste	стежка
piste	сліди
paix	миру
paix	мир
vieux	лайон
vieux	старі
vieux	старе
vieux	старим
vieux	стара
vieux	старий
vieux	vieux
propriétaire	власник
faible	слабка
faible	слабкий
faible	низький
faible	низька
faible	low
pyrénées	піренеї
algérie	алжиру
algérie	алжир
journée	день
journée	дню
journée	дня
chargé	ладен
chargé	завантажені
chargé	завантажено
cathédrale	собор
cathédrale	соборна
cathédrale	кафедра
participation	приїзд
participation	участі
participation	участь
puissance	влада
puissance	живлення
puissance	сила
puissance	power
zones	зони
zones	зон
zones	області
zones	ділянки
zones	територіях
zones	площі
zones	районів
final	фінал
final	остаточний
final	final
simon	симон
simon	сімон
simon	саймон
endémique	endemic
formule	формула
néanmoins	незважаючи
néanmoins	проте
sœur	sis
sœur	сестричка
sœur	сестра
rendre	показати
rendre	відтворювати
rendre	відтворити
rendre	відтворення
opéra	opera
opéra	опера
puisque	відтоді
puisque	відколи
reçu	отримано
reçu	отримані
reçu	отриманий
reçu	отримали
reçu	отримала
reçu	роже
reçu	роджер
joué	грали
joué	грала
joué	грав
derrière	позаду
locale	локальне
locale	локальні
locale	місцеві
locale	локальна
locale	локальний
locale	місцевий
piano	піаніно
piano	piano
piano	фортепіано
gros	великі
gros	велике
gros	велика
gros	великий
gros	біг
gros	жирний
gros	жиру
gros	жирна
gros	жири
montagne	гірський
montagne	гора
montagne	гірська
montagne	гори
diverses	різні
diverses	різне
diverses	різноманітні
diverses	різні
diverses	особливі
découverte	знайдіть
découverte	відкриття
découverte	знахідка
front	front
front	спереду
front	передні
front	фронт
front	передній
front	чоло
front	лоб
circonscription	ділення
circonscription	дивізіон
circonscription	поділ
poète	поет
marcel	марсель
champ	поля
champ	поле
champ	шам
val	вал
val	валь
religieux	релігія
religieux	релігії
religieux	релігійна
religieux	релігійні
archives	архіви
archives	архівувати
archives	архів
vote	голосування
vote	голосуйте
vote	проголосувати
vote	голосувати
vote	голоси
vote	голосів
vote	голосує
vote	голосування
projets	проекти
projets	проектів
formes	форм
formes	форми
formes	форм
formes	форми
proximité	близькості
proximité	condition
proximité	поблизу
proximité	поруч
appelée	назвали
appelée	викликала
appelée	називається
appelée	викликали
romaine	роман
alt	ал
alt	alt
obtenir	отримання
obtenir	розм
obtenir	отримати
obtenir	get
blanche	blanche
blanche	бланш
blanche	білий
blanche	біла
blanche	біле
blanche	білі
blanche	вайт
angeles	анджелесі
angeles	анджелес
belle	прекрасні
belle	красивий
belle	красива
belle	красиві
belle	бель
motif	мотив
motif	взірець
motif	взірцем
motif	візерунок
motif	шаблон
motif	мотив
aire	ер
continue	продовження
continue	продовжуючи
continue	продовжуємо
continue	продовжувати
continue	продовжити
continue	продовжуємо
chant	конкурс
chant	пісня
chant	спів
chant	вокальний
chant	вокал
chant	vocals
chant	спів
chant	співати
chant	співає
mondial	worldwide
mondial	світовий
mondial	світ
mondial	світе
mondial	world
mondial	mondial
mondial	глобальний
mondial	global
mondial	загальні
colonel	полковнику
colonel	полковник
colonel	підполковник
longtemps	довгий
longtemps	хай
longtemps	лонг
longtemps	long
longtemps	довга
longtemps	довгі
congrès	конгрес
congrès	конгресу
congrès	конгресів
chinois	китайською
chinois	китайські
chinois	китайська
chinois	китайці
chinois	китайський
frédéric	фрідріх
frédéric	фредерік
frédéric	фредерік
soleil	нд
soleil	сонця
soleil	сонцю
soleil	sun
soleil	сонце
soleil	сонце
soleil	сонечка
utilisateur	користувача
utilisateur	користувач
allemands	німецька
allemands	німець
allemands	герман
allemands	німецькою
allemands	німецький
allemands	німці
moscou	московська
moscou	moscow
moscou	москва
sportif	спорт
amis	друзями
amis	друзів
amis	друзі
amis	другові
amis	другом
amis	друг
amis	подруга
amis	друга
lnh	нхл
toulouse	тулузи
peinture	paint
peinture	фарба
peinture	малювати
peinture	фарби
peinture	малювання
peinture	картина
peinture	живопис
légion	легіон
inclinaison	нахил
inclinaison	орбіти
figure	фігура
mexique	мексики
mexique	мексиці
mexique	мексика
limite	границі
limite	межі
limite	обмеження
limite	ліміт
limite	межа
limite	обмежити
limite	обмеження
dernières	останній
dernières	остання
dernières	останнє
dernières	останні
dernières	остання
gens	народ
gens	людей
gens	люди
guitare	гітару
guitare	гітара
liberté	свобода
liberté	свобода
html	html
contenu	контент
contenu	вміст
contenu	зміст
contenu	матеріали
contenu	вміст
contenu	зміст
star	зоря
star	зірочки
star	зоряні
star	зірка
fête	festival
fête	фестиваль
fête	свято
fête	бенкет
fête	вечірка
fête	партії
fête	вечірки
fête	партія
fête	party
rhône	рона
rhône	рон
photo	світлину
photo	світлина
photo	світлині
photo	фото
photo	picture
photo	зображення
photo	картинка
photo	фото
canal	канал
canal	канал
canal	каналом
canal	channel
canal	каналу
vincent	вінсент
vincent	венсан
jouer	відтворити
jouer	грати
jouer	програти
jouer	грає
jouer	програвання
jouer	відтворення
jules	жуль
jules	юліус
jules	юлій
précédente	попереднє
précédente	попередні
précédente	попередній
précédente	попередня
polonais	польською
polonais	польську
polonais	польська
polonais	польські
polonais	польське
polonais	поляків
polonais	поляки
polonais	поле
polonais	полюс
analyse	аналіз
noire	noire
noire	чорні
noire	чорне
noire	чорна
noire	чорний
recherches	пошуки
recherches	шукати
recherches	пошук
recherches	дослідження
recherches	research
côtés	боки
côtés	сторони
côtés	сторін
offre	пропонує
offre	пропозиції
offre	пропозиція
offre	пропонуємо
sauf	окрім
sauf	крім
frontière	рамки
frontière	обрамлення
frontière	межа
frontière	кордон
frontière	рамка
frontière	границя
max	макс
américains	американський
américains	американець
américains	американські
américains	американська
américains	американської
américains	американців
américains	американці
existence	існування
indépendance	незалежність
indépendance	незалежності
eaux	вода
eaux	водні
eaux	водяний
eaux	водяне
eaux	вод
bâtiments	будівлі
bâtiments	будівель
love	любов
love	кохаю
love	кохання
uniquement	лише
uniquement	тільки
entière	ціла
entière	ціле
résistance	міцність
résistance	інтенсивність
résistance	сили
résistance	сила
résistance	опору
résistance	опір
dessous	нижче
dessous	знизу
smith	сміт
caractère	характер
caractère	символів
caractère	персонаж
caractère	символ
contient	містить
contient	містяться
bleu	blue
bleu	блакитні
bleu	блакитний
bleu	блакитна
bleu	синій
bleu	сині
bleu	соусі
asie	азія
jack	джек
classé	оголошення
classé	класифікованих
classé	подав
classé	зареєстрували
excentricité	ексцентриситет
www	www
guy	гай
guy	гі
guy	хлопець
signifie	засоби
tome	томе
objets	предмети
sommet	саміт
sommet	вершина
border	рамки
border	обрамлення
border	межа
border	кордон
border	рамка
faits	факти
construite	побудовано
construite	побудували
construite	зібрано
construite	побудовано
construite	проведена
licence	ліцензію
licence	ліцензія
licence	ліцензію
licence	ліцензія
licence	ліцензії
juifs	єврейський
juifs	єврейська
juifs	жиди
juifs	євреї
juifs	євреїв
suit	читачі
médecin	лікар
médecin	лікар
médecin	лікаря
médecin	доктор
médecin	лікарю
écrire	записати
écrire	напишіть
écrire	пишіть
écrire	виписати
écrire	написати
écrire	написання
écrire	запис
écrire	писати
écrire	запису
lance	різак
lance	спис
fonds	фонд
fonds	фонду
fonds	фонди
fonds	коштів
ehess	ehess
besoin	потрібним
besoin	потреби
besoin	потрібен
besoin	потрібною
besoin	необхідний
besoin	need
besoin	треба
besoin	потрібно
besoin	потреби
besoin	потреба
fondateur	засновник
avance	завчасно
grec	грецька
grec	грецький
grec	грецьке
grec	грек
grec	грецькі
bordeaux	бордо
règles	правила
soldats	вояки
soldats	солдати
soldats	солдатам
mark	кропивницький
chicago	чикаго
provence	прованс
publie	оприлюднити
publie	опублікувати
religion	релігія
religion	релігії
successeur	наступником
cimetière	cimetière
cimetière	кладовище
cimetière	цвинтар
cimetière	кладовище
