மற்றும்	en
வார்ப்புரு	sjabloon
வார்ப்புரு	template
கிரேக்க	griekse
கிரேக்க	grieks
கிரேக்க	griek
காதல்	love
காதல்	liefs
காதல்	liefde
காதல்	romantische
காதல்	romantisch
காதல்	romanticus
இவன்	ivan
இருவரும்	allebei
இருவரும்	beiden
இருவரும்	beide
வகைப்பாடு	indeling
வகைப்பாடு	classificatie
எடுத்துக்	genomen
எடுத்துக்	meegenomen
எடுத்துக்	neem
எடுத்துக்	nemen
கனடா	canada
குழந்தைகள்	kids
குழந்தைகள்	kinderen
குழந்தைகள்	kinderen
அனைவரும்	iedereen
அனைவரும்	allen
அனைவரும்	alle
அனைவரும்	allemaal
அனைவரும்	alles
அனைவரும்	iedereen
ஆரம்ப	beginnend
தகவல்கள்	gegevens
தகவல்கள்	informatie
வில்லியம்	willem
வில்லியம்	william
பெயர்கள்	namen
அணு	atoom
அணு	atom
பின்பு	dan
பின்பு	daarna
மாணவர்கள்	studenten
மாணவர்கள்	leerlingen
சரியான	perfect
சரியான	perfecte
சரியான	correcte
சரியான	corrigeren
சரியான	correct
உருவாக்கப்பட்ட	aangemaakt
உருவாக்கப்பட்ட	gecreëerd
உருவாக்கப்பட்ட	gemaakt
உருவாக்கப்பட்ட	geschapen
சபை	montage
சபை	assemblee
சபை	assemblage
சபை	raad
தொடர்புடைய	geassocieerd
தொடர்புடைய	geassocieerde
மருத்துவம்	medicijnen
மருத்துவம்	geneeskunde
மருத்துவம்	geneesmiddel
மருத்துவம்	medische
மருத்துவம்	medisch
கிராமம்	dorpje
கிராமம்	dorp
தாக்குதல்	geweldpleging
தாக்குதல்	mishandeling
தாக்குதல்	aanval
தாக்குதல்	aanstootgevend
தாக்குதல்	beledigend
தாக்குதல்	offensief
தாக்குதல்	attack
தாக்குதல்	aanvallen
தாக்குதல்	aanval
கேரள	kerala
மதிப்பு	waarde
கருவிகள்	tools
கருவிகள்	gereedschap
கருவிகள்	gereedschappen
கருவிகள்	hulpmiddelen
படை	forceren
படை	kracht
படை	force
மனைவி	vrouw
மனைவி	echtgenote
பதவி	positie
பதவி	rol
அஞ்சல்	mail
அஞ்சல்	post
அஞ்சல்	rits
அஞ்சல்	zip
உதவும்	helpen
உதவும்	hulp
உதவும்	help
சொற்கள்	woorden
வெளியீடு	release
வெளியீடு	vrijlating
வெளியீடு	loslaten
வெளியீடு	vrijgave
வெளியீடு	uitvoer
வெளியீடு	output
வெளியீடு	publicatie
வெளியீடு	publikatie
வெளியீடு	bekendmaking
எதிர்	tegengesteld
எதிர்	tegenovergesteld
எதிர்	tegenovergestelde
எதிர்	tegenover
மிக்க	schrijnend
மிக்க	barmhartig
மிக்க	genadig
மிக்க	barmhartige
தொழில்நுட்ப	technische
தொழில்நுட்ப	technisch
வெளியே	eruit
வெளியே	uit
வெளியே	out
வானொலி	radio
கிராமங்கள்	dorpen
கிராமங்கள்	dorpjes
முக்கியத்துவம்	belangrijkheid
முக்கியத்துவம்	belang
மீன்	vissen
மீன்	vezels
போதும்	genoeg
மஞ்சள்	gele
மஞ்சள்	geel
வருவாய்	inkomen
வருவாய்	inkomsten
வருவாய்	inkomsten
வருவாய்	ontvangsten
மலேசியா	maleisië
கிலோமீட்டர்	kilometer
கிலோமீட்டர்	kilometer
கிலோமீட்டர்	kilometers
கொள்ளும்	vete
உள்ளூர்	lokale
உள்ளூர்	plaatselijk
உள்ளூர்	lokaal
கிட்டத்தட்ட	bijna
கடைசி	laatste
குரு	goeroe
குரு	guru
ஆனாலும்	maar
படத்தில்	foto
எதிர்ப்பு	tegenstand
எதிர்ப்பு	weerstand
எதிர்ப்பு	resistentie
எதிர்ப்பு	verzet
எதிர்ப்பு	tegenstand
எதிர்ப்பு	oppositie
ஒன்பது	negen
ஒன்பது	nine
வான்	wan
வான்	busje
சிறப்பாக	groot
சிறப்பாக	geweldig
சிறப்பாக	fantastisch
சிறப்பாக	better
சிறப்பாக	beter
சிறப்பாக	best
சிறப்பாக	beste
நன்கு	nou
நன்கு	wel
தொடங்கினார்	begonnen
தொடங்கினார்	gestart
தொடங்கினார்	begon
தொடங்கினார்	opgestart
பேராசிரியர்	prof
பேராசிரியர்	professor
பேராசிரியர்	hoogleraar
பதிப்பகம்	publicatie
பதிப்பகம்	uitgeverijen
பதிப்பகம்	publiceren
பதிப்பகம்	uitgeverij
தனியார்	prive
தனியார்	privé
தனியார்	particulier
தரவு	gegevens
தரவு	data
பஞ்சாப்	punjab
நம்பிக்கை	faith
நம்பிக்கை	geloof
நம்பிக்கை	vertrouwen
நம்பிக்கை	zelfvertrouwen
நம்பிக்கை	vertrouwen
நம்பிக்கை	trouwe
நம்பிக்கை	trouw
நம்பிக்கை	getrouwe
நம்பிக்கை	trust
நம்பிக்கை	vertrouw
நம்பிக்கை	vertrouwen
நம்பிக்கை	hoop
நம்பிக்கை	hopen
நம்பிக்கை	hope
நம்பிக்கை	geloof
நம்பிக்கை	overtuiging
இடங்கள்	locaties
இடங்கள்	plaatsen
பரவலாக	aanbeden
மரபு	erfelijkheid
மரபு	nalatenschap
மரபு	erfenis
மும்பை	bombay
மும்பை	mumbai
விற்பனை	verkopen
விற்பனை	verkoop
விற்பனை	verkopen
விற்பனை	verkoop
விற்பனை	marketing
விற்பனை	verkopen
விற்பனை	verkoop
விற்பனை	uitverkoop
விற்பனை	verkopen
விற்பனை	verkoop
வருடம்	jaar
மேலே	top
மேலே	bovenste
மேலே	bovenkant
மேலே	hierboven
மேலே	boven
ஏற்கனவே	al
ஏற்கனவே	reeds
அம்மன்	amman
என்றாலும்	hoewel
கடன்	krediet
கடன்	credit
கடன்	lening
கடன்	schuld
கடன்	schuldenlast
கடன்	schulden
கடன்	leningen
இக்	ick
விலை	prijzen
விலை	prijs
விலை	prijzen
விலை	prijsstelling
செய்திகள்	nieuwsberichten
செய்திகள்	nieuws
செய்திகள்	boodschappen
செய்திகள்	berichten
சோதனை	test
சோதனை	testen
சோதனை	tests
சோதனை	testen
பிபிசி	bbc
யாழ்ப்பாணம்	jaffna
உருவாக்க	genereert
உருவாக்க	genereren
அவர்களுக்கு	hen
அரசன்	monarch
அரசன்	konings
அரசன்	king
அரசன்	koning
போட்டிகள்	competities
போட்டிகள்	wedstrijden
கை	hand
அரசியல்வாதி	politica
அரசியல்வாதி	politicus
பறவைகள்	vogels
ஒலி	geluid
ஒலி	audio
ஒலி	geluid
குறிப்புகள்	toelichting
குறிப்புகள்	aantekeningen
குறிப்புகள்	notities
குறிப்புகள்	noten
குறிப்புகள்	tips
குறிப்புகள்	fooi
பெண்களின்	meiden
பெண்களின்	meisjes
பெண்களின்	girls
ஜே	jay
இயக்குனர்	directeur
இயக்குனர்	director
இயக்குனர்	regisseur
உயிரியல்	biologie
தொடக்கம்	opstart
தொடக்கம்	opstarten
தொடக்கம்	start
தொடக்கம்	begin
தொடக்கம்	starten
தொடக்கம்	beginnen
தொடக்கம்	begin
தொடக்கம்	inwijding
தொடக்கம்	initiatie
தொடக்கம்	beginnend
பூங்கா	parkeren
பூங்கா	park
இளம்	jonge
இளம்	jong
இளம்	young
உயர்ந்த	high
உயர்ந்த	hoog
உயர்ந்த	hoge
உயர்ந்த	hoogst
உயர்ந்த	hoogste
உயர்ந்த	verheven
உயர்ந்த	verhoogd
உயர்ந்த	verhoogde
காவல்	politie
குடும்பம்	familie
குடும்பம்	gezin
ஆதரவு	ondersteuning
ஆதரவு	steun
ஆதரவு	support
ஆதரவு	ondersteunen
ஆதரவு	bekrachtiging
கைது	arrestatie
கைது	arresteren
கைது	aanhouding
கைது	opgepakt
கைது	aangehouden
கைது	gearresteerd
எழுதினார்	schreven
எழுதினார்	schreef
வலது	juist
வலது	recht
வலது	rechts
தன்னை	zichzelf
தன்னை	hemzelf
இராகம்	raga
மாலை	avondje
மாலை	avond
மாலை	eva
மாலை	eve
ஆய்வுகள்	studies
ஆய்வுகள்	diagnose
ஆய்வுகள்	diagnostiek
ஆய்வுகள்	diagnoses
குறிக்கிறது	stands
எடுத்து	nemen
எடுத்து	neem
எடுத்து	nemen
சிவப்பு	overdoen
சிவப்பு	opnieuw
சிவப்பு	rode
சிவப்பு	rood
நடைபெற்றது	gehouden
நடைபெற்றது	vastgehouden
எதுவும்	niks
எதுவும்	niets
முஸ்லிம்	moslim
முஸ்லிம்	moslims
இன்றும்	vandaag
தலைவர்கள்	chiefs
தலைவர்கள்	leiders
இரத்த	bloed
இரத்த	blood
இருந்தனர்	waren
சிவன்	sivan
சிவன்	shiva
ஜார்ஜ்	joris
ஜார்ஜ்	george
முழுமையான	voltooid
முழுமையான	invullen
முழுமையான	complete
முழுமையான	compleet
இரண்டும்	allebei
இரண்டும்	beiden
இரண்டும்	beide
காங்கிரஸ்	congres
அவள்	ze
அவள்	zij
சுவாமி	swami
வரிசை	serienummer
வரிசை	seriële
வரிசை	orde
வரிசை	bestellen
வரிசை	order
வரிசை	bestelling
வரிசை	rij
வரிசை	roei
வரிசை	roeien
வரிசை	row
காற்று	wind
மாத	maandelijkse
மாத	maandelijks
பயனர்கள்	gebruikers
கான்	khan
இரவு	avond
இரவு	nacht
இரவு	avondje
நடவடிக்கை	activiteit
நடவடிக்கை	action
நடவடிக்கை	optreden
நடவடிக்கை	aktie
நடவடிக்கை	actie
அவரின்	zijn
நேரங்களில்	tijden
நேரங்களில்	times
வழக்கு	geval
வழக்கு	case
வழக்கு	zaak
அகாதமி	academy
அகாதமி	academie
சேவைகள்	diensten
சேவைகள்	dienstverlening
தளத்தில்	site
மக்கள்தொகை	bevolking
மக்கள்தொகை	populatie
கவிதை	gedicht
கவிதை	poëzie
கவிதை	gedichten
இதுவரை	far
இதுவரை	ver
நேரடியாக	rechtstreeks
நேரடியாக	direct
அறிக்கை	verslag
அறிக்கை	rapporteren
அறிக்கை	rapport
அறிக்கை	statement
அறிக்கை	verklaring
பணம்	geld
பணம்	cash
பணம்	munt
பணம்	munteenheid
பணம்	valuta
உண்மையான	real
உண்மையான	echte
உண்மையான	echt
உண்மையான	reëel
உண்மையான	waar
உண்மையான	true
உண்மையான	klopt
பிரிவுகள்	afdelingen
பிரிவுகள்	secties
பிரிவுகள்	categorieën
அடிக்கடி	regelmatig
அடிக்கடி	veelvuldig
அடிக்கடி	frequent
அடிக்கடி	vaak
அடிக்கடி	dikwijls
அடிக்கடி	vaak
அடிக்கடி	veelvuldig
அடிக்கடி	frequente
அடிக்கடி	frequent
மரம்	hout
மரம்	boom
மரம்	boomstructuur
இராணுவ	militairen
இராணுவ	militair
இராணுவ	militaire
இராணுவ	krijgsmacht
சீனா	china
சீனா	porselein
உண்மையில்	eigenlijk
உண்மையில்	echt
உண்மையில்	werkelijk
ரயில்	trein
கவிஞர்	dichter
சுதந்திர	zelfstandig
சுதந்திர	onafhankelijke
சுதந்திர	onafhankelijk
சுதந்திர	zelfstandigheid
சுதந்திர	onafhankelijkheid
சுதந்திர	independence
சுதந்திர	onafhankelijk
சுதந்திர	freedom
சுதந்திர	vrijheid
செய்தல்	maken
செய்தல்	making
வெளியிட்டார்	afgegeven
வெளியிட்டார்	uitgegeven
வடிவமைப்பு	configuratie
வடிவமைப்பு	ontwerp
வடிவமைப்பு	design
வடிவமைப்பு	vormgeving
வடிவமைப்பு	ontwerpen
வடிவமைப்பு	instellen
வடிவமைப்பு	configureren
வடிவமைப்பு	indeling
வடிவமைப்பு	opmaak
வடிவமைப்பு	format
வடிவமைப்பு	formatteren
வடிவமைப்பு	formaat
திராவிட	dravidische
திராவிட	dravida
வெப்பநிலை	temperatuur
நிலையை	status
கப்பல்	schip
அறிமுகம்	inleiding
அறிமுகம்	invoering
அறிமுகம்	introductie
அறிமுகம்	ongeveer
அறிமுகம்	over
காங்கிரசு	congres
வரி	line
வரி	lijn
வரி	belasting
வரி	belastingen
காட்டும்	retourneren
காட்டும்	retour
காட்டும்	geeft
மாறாக	liever
மாறாக	afwisselend
குரல்	voice
குரல்	stem
இயக்குநர்	directeur
இயக்குநர்	director
இயக்குநர்	regisseur
ஜேம்ஸ்	james
ஜேம்ஸ்	jacobus
தயாரிப்பு	bereiding
தயாரிப்பு	voorbereiding
தயாரிப்பு	preparaat
தயாரிப்பு	product
தயாரிப்பு	produkt
தயாரிப்பு	produktie
தயாரிப்பு	productie
புள்ளி	punt
புள்ளி	point
இணைப்புக்கள்	connecties
இணைப்புக்கள்	aansluitingen
இணைப்புக்கள்	verbindingen
இணைப்புக்கள்	links
கருவி	toestel
கருவி	apparaat
கருவி	draagwijdte
கருவி	toepassingsgebied
கருவி	reikwijdte
கருவி	gereedschap
கருவி	hulpprogramma
கருவி	tool
கருவி	instrument
கருவி	hulpmiddel
கருவி	werktuig
டேவிட்	david
இயங்கும்	active
இயங்கும்	actieve
இயங்கும்	actief
இயங்கும்	rennen
இயங்கும்	hardlopen
இயங்கும்	running
புராணம்	legende
புராணம்	legend
நிகழ்ச்சி	toon
நிகழ்ச்சி	tonen
நிகழ்ச்சி	weergeven
நிகழ்ச்சி	show
பௌத்த	boeddhistische
பௌத்த	boeddhist
எழுதப்பட்ட	schriftelijke
எழுதப்பட்ட	geschreven
கொலை	moord
வண்ணம்	kleuren
வண்ணம்	kleur
வண்ணம்	kleur
நிலையங்கள்	salons
நிலையங்கள்	stations
பரப்பளவு	gebied
பரப்பளவு	oppervlakte
உறுதி	bevestigd
உறுதி	bevestigde
வழக்கம்	regelmatige
வழக்கம்	regulier
வழக்கம்	reguliere
வழக்கம்	regelmatig
வழக்கம்	aangepaste
வழக்கம்	maatwerk
வழக்கம்	aangepast
குறைவாக	laag
குறைவாக	low
குறைவாக	lage
குறைவாக	minder
கலைஞர்கள்	artiesten
கலைஞர்கள்	kunstenaars
கலைஞர்கள்	artiesten
செ	doof
செ	doven
பாகிஸ்தான்	pakistan
பாகிஸ்தான்	pakistaanse
சற்று	lichtjes
சற்று	enigszins
சற்று	lichtelijk
அங்கே	daar
அங்கே	er
இன	rassen
இன	races
இன	etnisch
இன	raciale
வசதி	faciliteit
வசதி	comfort
வசதி	troost
வசதி	kenmerk
வசதி	functie
வசதி	comfortabel
வசதி	comfortabele
வழங்கப்படும்	verstrekt
வழங்கப்படும்	verstrekte
வழங்கப்படும்	aangeboden
முயற்சி	probeer
முயற்சி	proberen
முயற்சி	inspanning
கதைகள்	verslagen
கதைகள்	verhalen
கதைகள்	verhaaltjes
அரபு	arabier
அரபு	arabisch
அரபு	arabische
அரபு	arabisch
இவற்றை	deze
பிரான்சு	frankrijk
ஈரோடு	eroderen
விண்வெளி	ruimte
விண்வெளி	spatie
மாற்றங்கள்	veranderingen
மாற்றங்கள்	wijzigingen
அடர்த்தி	dichtheid
படங்கள்	fotos
படங்கள்	plaatjes
படங்கள்	beelden
படங்கள்	afbeeldingen
ஆயிரம்	duizend
வார்ப்புருக்கள்	sjablonen
இனம்	fokken
இனம்	voortplanten
இனம்	ras
இனம்	race
இனம்	ras
இனம்	etniciteit
புரிந்து	begrijpen
புரிந்து	begrijp
செய்கிறது	ontdooien
செய்கிறது	dooi
வாக்குகள்	stemmen
வாக்குகள்	stemmingen
ரூபாய்	roepie
அமைச்சர்	minister
கூட்டு	union
கூட்டு	vakbond
கூட்டு	unie
கூட்டு	toevoegen
கூட்டு	voeg
கூட்டு	sum
கூட்டு	som
கூட்டு	associaties
கூட்டு	verenigingen
திட்டங்கள்	plannen
திட்டங்கள்	projecten
அண்ணா	anna
உயரம்	hoogte
உயரம்	lengte
தரம்	graad
தரம்	kwaliteit
வரையில்	tot
எளிய	eenvoudige
எளிய	simpel
எளிய	eenvoudig
தமிழர்கள்	tamils
ஒப்பந்தம்	pact
ஒப்பந்தம்	contract
பணிகள்	taken
பணிகள்	klussen
பணிகள்	jobs
பணிகள்	vacatures
பணிகள்	banen
தேவி	devi
நிலம்	grond
நிலம்	land
யார்	wie
யார்	who
மண்டலம்	regio
மண்டலம்	gebied
மண்டலம்	zone
குற்றம்	schuldigen
குற்றம்	schuldig
குற்றம்	schuldige
குற்றம்	misdrijf
குற்றம்	misdaad
குற்றம்	crime
குற்றம்	criminaliteit
அன்னை	moeder
அன்னை	moedertje
இரட்டை	dubbel
இரட்டை	dubbele
இரட்டை	tweepersoons
இரட்டை	verdubbelen
இரட்டை	double
இரட்டை	tweeling
இரட்டை	twin
இரட்டை	dubbele
இரட்டை	duale
இரட்டை	dual
அலுவலகம்	bureau
அலுவலகம்	kantoor
வீடு	thuis
வீடு	home
வீடு	huis
வீடு	startpagina
வீடு	verblijfplaats
வீடு	residentie
வீடு	woonplaats
வீடு	huis
சந்தை	marketplace
சந்தை	marktplaats
சந்தை	marktplein
சந்தை	markt
தலை	hoofd
தலை	head
அனைத்துலக	internationaal
உரிமைகள்	rechten
நீ	jij
நீ	jou
கிராம	dorpje
கிராம	dorp
திறந்த	open
திறந்த	openen
முழுமையாக	volledig
முழுமையாக	volledig
முழுமையாக	compleet
நெடுஞ்சாலை	snelweg
கோட்பாடு	theorie
மாதிரி	sample
மாதிரி	steekproef
மாதிரி	monster
மாதிரி	paden
மாதிரி	model
நடிகைகள்	actrices
தெரிவு	keuze
தெரிவு	keus
குமார்	kumar
கட்டி	tumor
பிரதான	majoor
பிரதான	major
பிரதான	hoofdvak
பிரதான	belangrijkste
பிரதான	voornaamste
பிரதான	main
அறிவு	kennis
தெரியவில்லை	neutrale
தெரியவில்லை	neutraal
வழங்கி	server
பண்பாடு	cultuur
ராஜா	raja
ராஜா	konings
ராஜா	king
ராஜா	koning
சூழல்	omgeving
சூழல்	milieu
சூழல்	context
கடுமையான	stoer
கடுமையான	taai
கடுமையான	ruwheid
கடுமையான	streng
கடுமையான	ernstige
கடுமையான	ernstig
எண்ணெய்	olieverf
எண்ணெய்	aardolie
எண்ணெய்	olie
பொருட்களை	spul
பொருட்களை	spullen
வானியல்	astronomie
மாற்று	schakelaar
மாற்று	switch
மாற்று	wisselen
மாற்று	wissel
மாற்று	omzetten
மாற்று	bekeren
மாற்று	converteren
மாற்று	veranderen
மாற்று	wijziging
மாற்று	wijzigen
மாற்று	verandering
மாற்று	veranderingen
மாற்று	vervangen
மாற்று	vervang
இணையதளம்	website
வாழ்ந்து	living
வாழ்ந்து	levende
மழை	regenachtige
மழை	regen
தெரிகிறது	lijkt
தெரிகிறது	looks
தெரிகிறது	lijkt
கார்பன்	carbon
கார்பன்	koolstof
உலகளாவிய	worldwide
உலகளாவிய	wereldwijde
உலகளாவிய	wereldwijd
உலகளாவிய	global
உலகளாவிய	mondiale
உலகளாவிய	globaal
உலகளாவிய	wereldwijd
தோன்றும்	plons
தோன்றும்	splash
தோன்றும்	verschijnen
ஏற்றுக்	geaccepteerde
ஏற்றுக்	aanvaard
ஏற்றுக்	aanvaarde
ஏற்றுக்	geaccepteerd
நான்காவது	vierde
நான்காவது	fourth
பேருந்து	bus
வழக்கமாக	regelmatig
வழக்கமாக	meestal
வழக்கமாக	gewoonlijk
விதி	noodlot
விதி	lot
விதி	regel
விதி	rule
தெரு	straat
இறைவன்	heer
இறைவன்	lord
இறைவன்	heere
யூ	yoo
கண்	oog
கண்	eye
மகள்	dochter
தேசியக்	nationaal
தேசியக்	nationale
மூல	oorspronkelijke
மூல	origineel
மூல	originele
இடது	linkse
இடது	linker
இடது	links
எல்லாம்	alles
எல்லாம்	allen
எல்லாம்	alle
எல்லாம்	allemaal
எல்லாம்	alles
நிலையான	vaste
நிலையான	gerepareerd
நிலையான	standaard
நிலையான	norm
சிறப்பான	speciaal
சிறப்பான	bijzonder
சிறப்பான	speciale
சிறப்பான	special
தோல்	lederen
தோல்	leer
தோல்	leder
தோல்	huid
தோல்	skin
கூடுதலாக	extra
கால்	poot
கால்	been
கால்	runderen
கால்	vee
கால்	rundvee
கால்	voet
கால்	kwart
கால்	kwartaal
கால்	kwartje
ஆர்வம்	geïnteresseerd
ஆர்வம்	interesse
ஆர்வம்	belangstelling
ஆர்வம்	rente
ஆர்வம்	belang
ஆர்வம்	interesse
கவனம்	concentratie
கவனம்	aandacht
கவனம்	attentie
கவனம்	opgelet
கவனம்	focussen
கவனம்	concentreren
கவனம்	focus
மூத்த	senior
மூத்த	laatstejaars
மூத்த	oudste
நினைவு	geheugen
நினைவு	herinneringen
நினைவு	herinnering
நினைவு	memory
உருவானது	gevormde
உருவானது	gevormd
தூய	puur
தூய	zuiver
தூய	pure
தூய	zuivere
பவுல்	overtreding
கவிதைகள்	gedichten
நிறுவப்பட்டது	vastgelopen
நிறுவப்பட்டது	geïnstalleerde
நிறுவப்பட்டது	geinstalleerd
நிறுவப்பட்டது	geïnstalleerd
வாய்ப்பு	chance
வாய்ப்பு	kans
வாய்ப்பு	gelegenheid
வாய்ப்பு	kans
மத்தியில்	gecentreerd
மருந்து	medicijnen
மருந்து	geneeskunde
மருந்து	geneesmiddel
மருந்து	farmaceutisch
மருந்து	farmaceutische
மா	maa
மா	mango
ஏன்	waarom
ஆனார்	werden
ஆனார்	werd
கிடைத்தது	got
கிடைத்தது	heb
கிடைத்தது	kreeg
தொலைபேசி	telefoon
தொலைபேசி	telefoon
ரவி	ravi
கட்டமைப்பு	structureel
கட்டமைப்பு	configuratie
கட்டமைப்பு	structuur
பாரம்பரிய	klassiek
பாரம்பரிய	klassieke
பாரம்பரிய	traditioneel
பாரம்பரிய	traditionele
சின்னம்	icoon
சின்னம்	pictogram
எண்கள்	getallen
எண்கள்	nummers
எண்கள்	aantallen
தொழில்நுட்பம்	technologie
ஏரி	meer
பாடிய	gezongen
பாடிய	sung
சிலை	idool
சிலை	beeldje
சிலை	standbeeld
வெள்ளி	vr
வெள்ளி	vrijdag
வெள்ளி	zilver
வெள்ளி	zilveren
வெள்ளி	silver
இலத்தீன்	latijnse
இலத்தீன்	latijns
இலத்தீன்	latijn
சோழன்	chola
நேச	allied
நேச	geallieerde
நேரடி	leef
நேரடி	live
நேரடி	leven
நேரடி	rechtstreeks
நேரடி	directe
நேரடி	direct
நேரடி	rechtstreekse
சுற்றுலா	toerist
சுற்றுலா	rondreis
சுற்றுலா	tour
சுற்றுலா	rondleiding
சுற்றுலா	tournee
சுற்றுலா	rondreizen
சுற்றுலா	tours
சுற்றுலா	excursie
சுற்றுலா	toerisme
கிராமத்தில்	dorpje
கிராமத்தில்	dorp
நமது	onze
நமது	ons
புலிகள்	tigers
புலிகள்	tijgers
அவர்களை	hen
அனுமதி	afspraak
அனுமதி	benoeming
அனுமதி	aanstelling
அனுமதி	permissie
அனுமதி	toestemming
அனுமதி	deblokkeren
அனுமதி	toestaan
அனுமதி	goedkeuren
பயன்	gebruik
பயன்	voordeel
பயன்	benefit
பயன்	benefiet
நிகழ்வு	gebeurtenis
நிகழ்வு	evenement
நிகழ்வு	event
ஆதி	adi
மைல்	mijl
மைல்	miles
மைல்	mijlen
மைல்	kilometers
மைல்	mijl
மைல்	mile
வளரும்	groeiende
வளரும்	toenemend
வளரும்	teelt
வளரும்	groeien
வளரும்	groeiend
வளரும்	groeit
வளரும்	ontwikkelen
கால்பந்து	voetballen
கால்பந்து	voetbal
உடலில்	lichaam
உடலில்	body
பக்க	kant
பக்க	zijde
பக்க	side
பக்க	zijkant
சான்	chan
உயரத்தில்	hoogte
உயரத்தில்	lengte
கொண்டுள்ள	bevatten
கொண்டுள்ள	bevattende
அமிலம்	zure
அமிலம்	zuur
அமிலம்	acid
விண்டோஸ்	windows
விண்டோஸ்	vensters
விண்டோஸ்	ruiten
விண்டோஸ்	ramen
கூட்டமைப்பு	federatie
கூட்டமைப்பு	confederatie
கூட்டமைப்பு	bondsstaat
உத்தரப்	uttar
தொழிலாளர்	arbeid
விலங்குகள்	dieren
மறு	achteruitgang
மறு	verval
மறு	afwijzen
மறு	ontkent
மறு	ontken
மறு	ontkennen
மறு	afwijzen
மறு	verwerpen
முடிவுகள்	uitslagen
முடிவுகள்	resultaat
முடிவுகள்	resultaten
மனிதன்	menselijk
மனிதன்	menselijke
மனிதன்	mens
மனிதன்	man
மாணவர்	leerling
மாணவர்	student
பேசும்	sprekend
பேசும்	spreken
குறிப்பிடுகிறது	specificeert
குறிப்பிடுகிறது	specificeren
நோக்கம்	doelstelling
நோக்கம்	objectief
நோக்கம்	missie
நோக்கம்	mission
கடந்து	doorgegeven
கடந்து	geslaagd
கடந்து	passeren
உருவாக்கி	generator
உருவாக்கி	schepper
உருவாக்கி	maker
உருவாக்கி	bedenker
உருவாக்கி	componist
உருவாக்கி	ontwikkelaar
உருவாக்கி	ontwikkelaars
பாண்டிய	pandya
ஒத்த	vergelijkbaar
ஒத்த	vergelijkbare
ஒத்த	soortgelijk
ஒத்த	soortgelijke
ஒத்த	gelijkaardig
பச்சை	groen
பச்சை	groene
அலகு	eenheid
அலகு	unit
உள்நாட்டு	binnenlands
உள்நாட்டு	binnenland
உள்நாட்டு	huiselijk
உள்நாட்டு	huishoudelijk
உறவு	relatie
நூலகம்	bibliotheek
சண்டை	battle
சண்டை	slag
சண்டை	strijd
சண்டை	gevecht
சண்டை	veldslag
சண்டை	vechten
சண்டை	vechten
சண்டை	strijd
சண்டை	gevecht
சண்டை	vecht
நிறம்	kleuren
நிறம்	kleur
நிறம்	kleur
விமானம்	vliegtuig
விமானம்	vlucht
விமானம்	vliegtuig
விமானம்	vliegtuigen
விமானம்	luchtvaartuigen
விமானம்	luchtvaartuig
பதில்	beantwoorden
பதில்	antwoord
பதில்	beantwoorden
பதில்	antwoord
பதில்	antwoorden
திருவிழா	festival
திருவிழா	kermis
திருவிழா	carnaval
நான்காம்	vierde
நான்காம்	fourth
வெளியிடப்பட்ட	gepubliceerd
வெளியிடப்பட்ட	verschenen
வெளியிடப்பட்ட	gepubliceerde
வெளியிடப்பட்ட	uitgegeven
கூடாது	niet
காலை	morgen
காலை	goeiemorgen
காலை	goedemorgen
காலை	ochtend
சமூகம்	samenleving
சமூகம்	genootschap
சமூகம்	maatschappij
சமூகம்	gemeenschap
சமூகம்	community
சமூகம்	sociale
சமூகம்	sociaal
புற்றுநோய்	kanker
சு	chu
ஆன்	ann
மெய்யியல்	filosofie
மெய்யியல்	secularisme
மெய்யியல்	toewijding
நாட்களில்	dagen
நாட்களில்	days
நாட்களில்	overspant
பயணிகள்	passagiers
பயணிகள்	reizigers
அறுவை	chirurgie
அறுவை	opereren
அறுவை	operatie
இணை	join
இணை	meedoen
இணை	verbind
இணை	verbinden
இணை	geassocieerde
இணை	associëren
இணை	medewerker
அழுத்தம்	stuwkracht
அழுத்தம்	druk
அழுத்தம்	nadruk
அழுத்தம்	klemtoon
அழுத்தம்	compressie
கல்லூரிகள்	hogescholen
கல்லூரிகள்	colleges
மன்றம்	club
மன்றம்	raad
மன்றம்	forum
இஸ்லாமிய	islamitische
இஸ்லாமிய	islamitisch
உண்மை	waar
உண்மை	true
உண்மை	klopt
உண்மை	feit
உண்மை	truth
உண்மை	waarheid
உண்மை	werkelijkheid
உண்மை	realiteit
அவனது	zijn
இத்தாலிய	italiaanse
இத்தாலிய	italiaan
இத்தாலிய	italiaans
இனங்கள்	rassen
இனங்கள்	diersoort
இனங்கள்	diersoorten
இனங்கள்	soorten
இனங்கள்	soort
தலைவன்	chef
தலைவன்	chief
தலைவன்	opperhoofd
நின்று	standing
நின்று	staande
நின்று	staand
நடக்கும்	gebeurt
டைம்ஸ்	tijden
டைம்ஸ்	times
பிரிட்டிஷ்	britten
பிரிட்டிஷ்	britse
பிரிட்டிஷ்	brits
நிகழ்ச்சிகள்	gebeurtenissen
நிகழ்ச்சிகள்	evenementen
புதிதாக	nieuw
புதிதாக	nieuwe
புதிதாக	vers
புதிதாக	fris
புதிதாக	verse
வரைபடம்	plattegrond
வரைபடம்	kaart
வரைபடம்	grafiek
வரைபடம்	kaarten
வரைபடம்	kaart
தாவரங்கள்	planten
தாவரங்கள்	plantjes
தண்ணீர்	water
