در	deur
کارهای	jobs
کارهای	vacatures
کارهای	banen
سنای	senaat
دار	dar
وزن	gewicht
تقریباً	bijna
قرآن	koran
قرآن	koran
طلایی	golden
طلایی	gouden
طلایی	gulden
طلایی	goud
ستاره	ster
ستاره	star
سیستان	sistan
سنتی	traditioneel
سنتی	traditionele
تصویب	goedkeuring
پرورش	fokken
پرورش	fokkerij
پرورش	fok
پرورش	opvoeding
پرورش	koesteren
بهمن	lawine
طلا	tala
طلا	goud
دره	vallei
پرتغال	portugese
پرتغال	portugees
پرتغال	portugezen
عربستان	arabië
عربستان	arabier
عربستان	saoedi
هفته	week
هفته	weekje
هفته	weeks
هفته	weken
سیتی	stad
قرمز	rode
قرمز	rood
ثابت	stabiel
ثابت	gestaag
ثابت	vaste
ثابت	gerepareerd
ثابت	constante
ثابت	constant
ثابت	bewezen
ثابت	aangetoonde
متحد	united
متحد	verenigde
متحد	verenigd
متحد	verenigen
متحد	verenigt
متحد	allied
متحد	geallieerde
خبر	nieuwsberichten
خبر	nieuws
ورود	aankomst
ورود	binnenvaren
ورود	binnenkomst
ورود	vermelding
برجسته	prominente
برجسته	prominent
برجسته	onderscheiden
برجسته	uitstaande
برجسته	uitmuntend
گیلان	gilan
میلیارد	miljard
میلیارد	biljoen
میلیارد	miljarden
قبلی	voorgaande
قبلی	vorig
قبلی	vorige
قبلی	eerdere
نقطه	puntjes
نقطه	stippen
نقطه	spot
نقطه	punt
نقطه	point
حفظ	handhaven
مشترک	gemeenschappelijk
مشترک	vaak
آتش	brand
آتش	vuren
آتش	vuur
بلوچستان	beloetsjistan
گاه	vouwen
زیست	biologie
فنی	technische
فنی	technisch
فنی	fanny
چشمه	spa
چشمه	kuuroord
چشمه	fontein
چشمه	springs
چشمه	veren
چشمه	bronnen
تقسیمات	splitsingen
تقسیمات	afdelingen
تقسیمات	divisies
ایلینوی	illinois
پوشش	cover
پوشش	dekking
پوشش	omslag
پوشش	dekken
پوشش	dekking
پوشش	bedekking
سلطنتی	koninklijke
سلطنتی	royal
سلطنتی	koninklijk
سلطنتی	keizerlijk
سلطنتی	keizerlijke
سلطنتی	imperial
زیردریایی	onderzeeër
زیردریایی	duikboot
کتابخانه	bibliotheek
تشخیص	opsporing
تشخیص	detectie
تشخیص	detecteren
تشخیص	diagnose
تشخیص	diagnostiek
درخت	boom
درخت	boomstructuur
درخت	bomen
تأثیر	beïnvloeden
تأثیر	invloed
تأثیر	beïnvloeding
تأثیر	effect
عرض	breedte
دید	zag
دید	zagen
دید	saw
دید	zaag
دید	zichtbaarheid
دید	zicht
دید	visioen
دید	visie
دید	vision
دید	zicht
خدمت	gediend
خدمت	opgediend
خدمت	geserveerd
خدمت	opdienen
خدمت	serveren
خدمت	opdienen
خدمت	serveren
خدمت	dienen
خدمت	dienst
خدمت	service
داستانی	verhaal
داستانی	story
بعدها	later
بعدها	straks
ایرلند	ierse
ایرلند	ieren
ایرلند	iers
ایرلند	ierland
پرواز	fly
پرواز	vliegen
پرواز	vlieg
پرواز	vliegend
پرواز	vliegen
پرواز	vlucht
رمان	roman
رمان	romans
حاصل	product
حاصل	produkt
حاصل	resultaat
ادبی	literair
ادبی	literaire
خرد	verbrijzelde
خرد	verbrijzeld
خرد	intellect
آسیایی	aziatische
آسیایی	aziatisch
بنیاد	stichting
بنیاد	fundering
الله	allah
کشورها	landen
شهید	shahid
شهید	martelaar
رهبری	leidende
رهبری	leidend
رهبری	leiderschap
بریتانیایی	britten
بریتانیایی	britse
بریتانیایی	brits
تحقیقات	onderzoek
تحقیقات	research
کلاسیک	klassiek
کلاسیک	klassieke
کلاسیک	klassiek
کلاسیک	klassieker
کلاسیک	klassieke
کلاسیک	classic
زندان	gevangenis
زندان	gevangenis
سلطان	soltan
سلطان	sultan
هوا	weer
هوا	lucht
برق	elektriciteit
برق	electriciteit
برق	bliksem
برق	elektrische
برق	elektrisch
برق	bliksem
برق	lightning
جزایر	eilanden
خورشید	zon
نقاشی	schilderen
نقاشی	verven
نقاشی	verf
نقاشی	schilderen
نقاشی	verven
نقاشی	schilderkunst
نقاشی	schilderij
نقاشی	tekenen
نقاشی	tekening
معتبر	valide
معتبر	geldig
معتبر	geldige
پایتخت	kapitaal
پایتخت	hoofdstad
پایتخت	hoofdletter
تاسیس	vestiging
شاعر	dichter
تیر	tir
تیر	pijl
تیر	arrow
مطالعه	studeren
مطالعه	studeer
مطالعه	studeren
مطالعه	studie
مطالعه	bestuderen
قتل	moord
رادیو	radio
بومی	aboriginal
بومی	inheems
بومی	inheemse
بومی	inheemse
بومی	inheems
بومی	native
نقشه	plattegrond
نقشه	kaart
نقشه	plan
نقشه	plannen
تغییرات	variaties
تغییرات	varianten
تغییرات	variatie
تغییرات	veranderingen
تغییرات	wijzigingen
امروز	vandaag
بلند	high
بلند	hoog
بلند	hoge
بلند	luidruchtig
بلند	luid
خودرو	automobiel
خودرو	automotive
خودرو	automobiel
خودرو	auto
خودرو	wagen
خودرو	voertuig
ایتالیایی	italiaanse
ایتالیایی	italiaan
ایتالیایی	italiaans
نگاه	looking
نگاه	kijken
نماینده	rep
نماینده	afgezant
نماینده	gezant
نماینده	representatief
نماینده	representatieve
نماینده	vertegenwoordiger
نماینده	gedelegeerde
نماینده	afgevaardigde
نماینده	delegeren
نماینده	gemachtigde
اوج	climax
اوج	hoogtepunt
اوج	top
اوج	bovenste
اوج	bovenkant
اوج	peak
اوج	piek
اوج	hoogtepunt
اوج	zenith
مقدس	heilig
مقدس	heilige
مقدس	geheiligd
مقدس	heilige
مقدس	heilig
مقدس	holy
حرف	praten
حرف	pratende
حرف	brief
حرف	letter
حرف	talk
حرف	praten
حرف	praat
ابراهیم	ebrahim
ابراهیم	ibrahim
ابراهیم	abraham
اشتباه	verkeerd
اشتباه	verkeerde
اشتباه	fout
اشتباه	vergissing
اشتباه	fout
اشتباه	foutje
شهرک	stad
جامع	veelomvattend
جامع	omvattend
یونانی	griekse
یونانی	grieks
یونانی	griek
یونانی	grieken
دهانه	krater
جعبه	box
جعبه	vak
جعبه	doos
جعبه	boxen
جعبه	vakjes
جعبه	kisten
جعبه	dozen
جعبه	bokste
ساز	instrument
مراکز	centra
مراکز	centra
محدود	begrensd
محدود	limited
محدود	beperkt
محدود	gelimiteerd
محدود	beperkte
محدود	beperken
محدود	limiet
محدود	limieten
احتمال	waarschijnlijkheid
احتمال	mogelijkheid
احتمال	waarschijnlijkheid
نروژ	noors
نروژ	noorse
نروژ	noorwegen
همیشه	altijd
عشق	love
عشق	liefs
عشق	liefde
مجارستان	hongarije
مجارستان	hongaarse
مجارستان	hongaars
ارمنی	armeense
ارمنی	armeens
ارمنی	armeniërs
چک	tsjechische
چک	tsjechisch
چک	cheque
چک	controles
چک	checks
چک	cheques
خصوصی	prive
خصوصی	privé
خصوصی	particulier
آلاباما	alabama
ساده	eenvoudige
ساده	simpel
ساده	eenvoudig
ساده	plain
ساده	vlakte
ساده	effen
ساده	rustig
ساده	eenvoudig
ساده	makkelijk
ساده	easy
ساده	gemakkelijk
شنا	zwem
شنا	zwemmen
شنا	zwemmen
تخت	bed
سپاه	legioen
سپاه	legers
سپاه	leger
سپاه	landmacht
بندی	bandy
برج	torens
برج	tower
برج	toren
سرانجام	eindelijk
سرانجام	uiteindelijk
اسکاتلند	schotland
اسکاتلند	schotse
اسکاتلند	scottish
اسکاتلند	schots
اوهایو	ohio
نقاط	punten
نقاط	vlekken
نقاط	plekken
نقاط	spots
رابرت	robert
اسید	zure
اسید	zuur
اسید	acid
لس	los
لس	les
اوایل	early
اوایل	vroeg
اوایل	vroege
پنجم	vijfde
پشتیبانی	ondersteuning
پشتیبانی	steun
پشتیبانی	support
پشتیبانی	ondersteunen
پشتیبانی	gesteund
پشتیبانی	ondersteunde
پشتیبانی	ondersteund
پشتیبانی	gesteunde
پشتیبانی	backup
ایستگاه	station
معاصر	hedendaags
معاصر	hedendaagse
معاصر	eigentijdse
معاصر	eigentijds
برده	slaaf
برده	slaven
برده	slavin
اینترنت	internet
جورجیا	georgië
جورجیا	georgia
جورجیا	giorgia
عثمانی	ottomaanse
توزیع	distributie
توزیع	verdeling
توزیع	uitdelen
توزیع	verdelen
توزیع	verspreiden
توزیع	distribueren
برخورد	impact
برخورد	inslag
برخورد	effect
برخورد	botsing
برخورد	aanvaring
برخورد	botsing
برخورد	aanrijding
برخورد	botsing
برخورد	clash
دلایل	redenen
دلایل	argumenten
صد	hundred
صد	honderd
پول	geld
واشینگتن	washington
عرب	arabier
عرب	arabisch
عرب	arabieren
پیروزی	zege
پیروزی	overwinning
پیروزی	victorie
پیروزی	victory
پیروزی	triomf
صدا	geluid
صدا	voice
صدا	stem
صدا	audio
صدا	geluid
قزوین	qazvin
صاحب	eigenaar
صاحب	baasje
برادر	bro
برادر	broeder
برادر	broer
برادر	broertje
مطالعات	studies
مشکلات	moeilijkheden
مشکلات	problemen
اقیانوس	oceanen
اقیانوس	oceaan
سریع	snel
سریع	snelle
سریع	vlug
سریع	snel
سریع	vasten
سریع	snelle
سریع	fast
جوان	johanna
جوان	joan
جوان	jonge
جوان	jong
جوان	young
سرطان	kanker
مشابه	vergelijkbaar
مشابه	vergelijkbare
مشابه	soortgelijk
مشابه	soortgelijke
مشابه	gelijkaardig
دانشمندان	geleerden
دانشمندان	wetenschappers
جشن	vieren
جشن	feest
جشن	partij
جشن	feestje
جشن	party
جشن	feestmaal
جشن	vieren
جشن	huldiging
جشن	viering
نظیر	peer
نظیر	nazir
جمهور	presidenten
جمهور	voorzitters
کلمه	woord
آینده	toekomstige
آینده	toekomstig
آینده	toekomst
اسپانیایی	spaanse
اسپانیایی	spaans
اوکراین	oekraïne
قطع	knippen
قطع	cut
قطع	snijden
رد	rode
رد	rood
مازندران	kaspische
اخیر	recente
اخیر	recent
تصاویر	beelden
تصاویر	afbeeldingen
تصاویر	plaatjes
تدوین	bewerken
جوانان	jeugd
جوانان	jongeren
تازه	vers
تازه	fris
تازه	verse
تازه	nieuw
تازه	nieuwe
سرخ	rode
سرخ	rood
کودک	kind
کودک	kindje
فرایند	proces
فرایند	verwerken
دل	heart
دل	hart
دل	hartje
دل	del
دل	dell
دل	harten
دل	hearts
دل	hartjes
صدای	voice
صدای	stem
رهبر	leider
رهبر	leader
ناشر	uitgeverij
ناشر	uitgever
ناشر	uitgeverij
ناشر	uitgeverijen
ناشر	uitgevers
دیگران	overige
دیگران	andere
دیگران	overigen
دیگران	anderen
واقعی	real
واقعی	echte
واقعی	echt
واقعی	reëel
واقعی	eigenlijke
واقعی	werkelijke
هواپیمایی	luchtvaart
هواپیمایی	vliegtuig
هواپیمایی	luchtvaartmaatschappijen
هواپیمایی	airlines
مشارکت	deelneming
مشارکت	participatie
مشارکت	deelname
شدت	intensiteit
شدت	ernst
شدت	strengheid
فیلمبرداری	cinematografie
فیلمبرداری	filmde
فیلمبرداری	gefilmd
فیلمبرداری	schieten
فیلمبرداری	schietpartij
فیلمبرداری	schoten
فیلمبرداری	filmen
آورده	gebracht
آورده	meegebracht
آورده	bracht
جایگزین	vervangers
جایگزین	alternatief
جایگزین	alternatieve
جایگزین	vervanging
جایگزین	vervanger
جایگزین	vervangen
جایگزین	vervangen
جایگزین	vervang
حفاظت	behoud
حفاظت	conservering
حفاظت	instandhouding
حفاظت	bescherming
شبیه	zoals
شبیه	like
معادل	equivalent
معادل	gelijkwaardige
معادل	gelijkwaardig
بافت	tissue
بافت	weefsel
بافت	textuur
مسائل	problemen
مسائل	kwesties
بهبود	verbetering
بهبود	verbeteren
بهبود	verbetering
بهبود	herstellende
بهبود	verbeter
بهبود	verbeteren
کانزاس	kansas
پنسیلوانیا	pennsylvania
داکوتای	dakota
ایرانیان	iraniërs
ایرانیان	perzisch
ایرانیان	perzische
ایرانیان	perzen
ایرانیان	iraanse
ایرانیان	iraans
عبدالله	abdullah
عبدالله	abdulla
تک	alleenstaande
تک	single
تک	alleenstaand
تک	vrijgezel
ولایت	provincie
ولایت	hulpeloosheid
ولایت	kunar
گفتگو	conversatie
گفتگو	gesprek
رومانی	roemeens
رومانی	roemeense
رومانی	roemenië
رومانی	roemenie
استادان	meesters
استادان	masters
نهایی	definitief
نهایی	finale
نهایی	ultieme
نهایی	ultimate
سومین	derde
سومین	third
کردستان	koerdistan
فلزی	metalen
فلزی	metal
فلزی	metaal
فلزی	metalen
فلزی	metallic
ژاپنی	japans
ژاپنی	japanners
ژاپنی	japanse
هنرهای	kunsten
هنرهای	kunst
پرچم	vlag
پرچم	vlaggen
سینمای	bioscoop
سینمای	bioscopen
سینمای	cinema
کاخ	palazzo
کاخ	paleis
تحصیلات	opvoeding
تحصیلات	onderwijs
صحنه	scène
صحنه	scene
صحنه	podium
صحنه	fase
صحنه	toneel
صحنه	stadium
واکنش	reactie
واکنش	reflex
واکنش	reactie
واکنش	respons
اکثر	meesten
اکثر	most
اکثر	meeste
اکثر	meest
عوامل	factoren
ورودی	input
ورودی	invoer
ورودی	entree
ورودی	ingang
ورودی	binnenkomst
ورودی	vermelding
روشن	light
روشن	lichte
روشن	licht
روشن	clear
روشن	duidelijk
روشن	helder
روشن	roshan
رسیدگی	overweging
صورتی	pink
صورتی	roze
سعی	proberen
ساسانیان	indo
اجرایی	uitvoerende
اجرایی	uitvoerend
اجرایی	exec
پست	bericht
پست	post
پست	gepost
پست	geplaatste
پست	geplaatst
امی	amy
عملکرد	prestaties
عملکرد	prestatie
بشر	mensjes
بشر	mensen
بشر	menselijkheid
بشر	mensheid
بشر	menselijk
بشر	menselijke
بشر	mens
مدار	circuit
کدام	welke
نگهداری	houden
نگهداری	onderhoud
بهره	belangstelling
بهره	rente
بهره	belang
بهره	interesse
باب	bab
اروپایی	europese
اروپایی	europees
گرمی	warmte
گرمی	grammy
رفتار	gedrag
رفتار	gedragingen
رفتار	acteren
رفتار	waarnemend
رفتار	acteer
رفتار	gedrag
فرمول	formule
نوری	nuri
نوری	light
نوری	lichte
نوری	licht
نوری	optisch
نوری	optische
زیبا	mooi
زیبا	prachtig
زیبا	mooie
دانشجویان	studenten
دانشجویان	leerlingen
مربیان	beheerders
مربیان	bedrijfsleiders
مربیان	managers
مربیان	entertainers
محور	as
محور	as
مخالفت	tegenstand
مخالفت	oppositie
حمل	carry
حمل	dragend
دینی	religieuze
دینی	religieus
مسلمانان	moslims
مسلمانان	moslim
مسلمانان	moslims
گورستان	kerkhof
گورستان	begraafplaats
آهن	strijkijzer
آهن	ijzer
پیشین	voormalig
پیشین	voormalige
پیشین	voorgaande
پیشین	vorig
پیشین	vorige
پیشین	eerdere
مقایسه	vergelijking
مقایسه	vergelijken
مقایسه	vergelijk
مقایسه	vergeleken
رسیدن	gearriveerd
رسیدن	aangekomen
ابزار	gereedschap
ابزار	hulpprogramma
ابزار	tool
ابزار	instrument
ابزار	hulpmiddel
ابزار	werktuig
ابزار	tools
ابزار	gereedschap
ابزار	gereedschappen
ابزار	hulpmiddelen
مهاجرت	migreren
مهاجرت	kolonisatie
مهاجرت	immigratie
مهاجرت	immigratiedienst
مهاجرت	migratie
مهاجرت	migraties
اشعار	psalmen
مقاومت	weerstaan
مقاومت	tegenstand
مقاومت	weerstand
مقاومت	resistentie
مقاومت	verzet
سینمایی	filmpje
سینمایی	film
سینمایی	filmische
بیمارستان	ziekenhuis
بیمارستان	ziekenhuis
بیمارستان	ziekenhuizen
پا	voet
پا	beentjes
پا	poten
پا	benen
پا	poot
پا	been
اصول	basiskennis
اصول	basis
اصول	basisinformatie
اصول	principes
اصول	beginselen
کن	ken
مجموع	sum
مجموع	som
مجموع	totaal
تفاوت	diff
تفاوت	verschil
تفاوت	verschillen
تفاوت	verschil
دیدگاه	aspecten
گمر	gmr
دانمارک	denemarken
دانمارک	deens
دانمارک	deense
نوشتن	schrijven
نوشتن	schrijf
نوشتن	schrijven
اختلاف	oneens
اختلاف	verschillen
اختلاف	onenigheid
اختلاف	meningsverschil
لبنان	libanees
لبنان	libanese
لبنان	libanon
هشت	acht
هشت	eight
شهردار	burgemeester
نوبل	edele
نوبل	noble
نوبل	edel
نوبل	nobele
نوبل	nobel
نوبل	nobel
بسکتبال	basketball
بسکتبال	basketbal
سخت	moeilijk
سخت	hard
سخت	harde
سخت	lastig
سخت	moeilijk
سخت	moeilijke
سامانه	systeem
سامانه	stelsel
هدایت	handleiding
هدایت	gids
هدایت	begeleiding
هدایت	oriëntatie
هدایت	leidraad
تخیلی	fictie
پیام	bericht
پیام	boodschap
پیام	berichtje
پیام	boodschappen
پیام	berichten
فردی	freddie
فردی	freddy
گیتار	guitar
گیتار	gitaar
پلیس	politie
مفهوم	concept
چیز	dingen
خطی	lineaire
خطی	lineair
خطی	handschrift
خطی	manuscript
خوانده	lezen
خوانده	gelezen
خوانده	lees
گردد	wordt
بنده	bediende
بنده	dienaar
بنده	slaaf
بنده	slaven
بنده	slavin
کمیته	commissies
کمیته	comités
کمیته	commissie
کمیته	comité
ژان	jean
ژان	johanna
ژان	joan
ژان	johanna
ژان	jeanne
اسماعیل	ismail
اسماعیل	ismaël
اسماعیل	ismael
تنظیم	afstelling
تنظیم	aanpassing
تنظیم	instellen
تنظیم	set
تنظیم	ingesteld
خلاصه	overzicht
خلاصه	kort
خلاصه	beknopt
خلاصه	korte
خلاصه	samenvatting
ساکن	kalmeert
ساکن	inwoner
ساکن	ingezetene
ساکن	woonachtig
ساکن	schikken
ساکن	bewoner
ساکن	stationair
ساکن	stilstaand
ساکن	stationaire
دیوان	diwan
دیوان	divan
گسترده	spread
گسترده	verspreiding
گسترده	verspreid
گسترده	verspreiden
گسترده	uitgebreid
گسترده	uitgebreid
گسترده	verlengd
گسترده	wijdverbreid
گسترده	wijdverspreide
گسترده	wijdverbreide
الکتریکی	elektrische
الکتریکی	elektrisch
الکتریکی	elektrische
الکتریکی	electrische
الکتریکی	elektrisch
رایانه	computers
رایانه	computer
رایانه	informatica
عبور	transit
عبور	doorreis
عبور	doorvoer
عبور	oversteken
عبور	kruis
عبور	cross
عبور	passeren
عبور	pass
ششم	sixth
ششم	zesde
لی	lee
هنرمند	kunstenares
هنرمند	artiest
هنرمند	kunstenaar
هنرمند	artist
گوناگون	gevarieerd
گوناگون	divers
گوناگون	diverse
گوناگون	verschillende
مدرن	modern
مدرن	moderne
ماشین	machine
ماشین	auto
ماشین	wagen
ماشین	voertuig
یونایتد	united
یونایتد	verenigde
یونایتد	verenigd
گلدن	golden
گلدن	gouden
گلدن	gulden
شدید	streng
شدید	ernstige
شدید	ernstig
شدید	intensief
شدید	intens
شدید	heftig
شدید	intense
شیر	lion
شیر	leeuw
شیر	melk
آذر	azar
سخن	woord
نقد	kritiek
نقد	cash
محافظت	beschermen
محافظت	beschermen
محافظت	bescherm
محافظت	bescherming
تنیس	tennissen
بهار	voorjaar
بهار	lente
بهار	bahar
قانونی	legaal
قانونی	legitiem
قانونی	legaal
قانونی	wettelijk
قانونی	wettig
قانونی	juridische
قانونی	juridisch
حکم	oordeel
حکم	arrest
حکم	oordeel
حکم	zin
حکم	straf
حکم	vonnis
قصد	intentie
قصد	intentie
قصد	bedoeling
قصد	voorgenomen
قصد	bedoeld
قصد	beoogde
قصد	bestemd
قصد	intenties
قصد	bedoelingen
قصد	voornemens
هوای	weer
هوای	huai
ماهی	vissen
رم	rome
رم	ram
رم	rammen
رایج	gemeenschappelijk
رایج	vaak
هماهنگ	coördineren
هماهنگ	coördinatie
هماهنگ	coördinerend
کبک	partridge
کبک	quebec
مستند	documentaire
مستند	docu
مهاجر	trekkende
مهاجر	migranten
مهاجر	vluchteling
مهاجر	vluchtelingen
مهاجر	immigranten
مهاجر	immigrant
فرهنگستان	academy
فرهنگستان	academie
جایگاه	verblijfplaats
جایگاه	residentie
جایگاه	woonplaats
جایگاه	resort
جایگاه	vakantieoord
خطوط	lijnen
سالهای	jaar
سالهای	jaren
زمینی	grond
نژاد	fokken
نژاد	voortplanten
نژاد	ras
نژاد	race
نژاد	ras
نژاد	bloedlijn
خمینی	khomeini
خاندان	clan
طولانی	lang
طولانی	lange
طولانی	long
ریشه	root
ریشه	wortel
ریشه	wortels
ریشه	roots
مریلند	maryland
سرد	koude
سرد	kou
سرد	koud
تحقیق	onderzoek
تحقیق	onderzoek
تحقیق	research
ریچارد	richard
تنسی	tennessee
کاتولیک	katholieke
کاتولیک	katholiek
اکلاهما	oklahoma
جنگی	oorlog
متوسط	gemiddelde
متوسط	gemiddeld
متوسط	medium
متوسط	middellange
متوسط	middelgrote
متوسط	middelgroot
دموکرات	democratische
دموکرات	democratisch
دموکرات	democraten
دموکرات	democraat
دادگاه	tribunaal
دادگاه	hof
دادگاه	rechtszaal
محسن	mohsen
کنتاکی	kentucky
سزار	cesar
سزار	césar
سزار	caesar
یمن	jemen
یمن	jemenitische
حاج	haj
حاج	bedevaart
شناسایی	identificeren
شناسایی	identificatie
اسم	naamwoord
قطر	qatar
بند	band
بند	paragraaf
بند	alinea
بند	buigen
بند	buig
بند	bend
بند	obligaties
بند	bindingen
ستارگان	sterren
درختان	bomen
نتایج	uitslagen
نتایج	resultaat
نتایج	resultaten
اثبات	bewijzen
اثبات	bewijzen
اثبات	bewijzen
اثبات	bewijs
ادغام	fusie
ادغام	samenvoeging
ادغام	samenvoegen
ادغام	samenvoeging
ادغام	samenvoegen
دهم	tenth
دهم	tiende
جذب	absorptie
جذب	absorberen
جذب	trekken
جذب	aantrekken
جذب	aantrekking
جذب	aantrekkingskracht
جذب	attractie
جذب	aantrekken
بیشترین	meesten
بیشترین	most
بیشترین	meeste
بیشترین	meest
لباس	kleding
لباس	kledij
لباس	aankleden
لباس	jurk
لباس	jurkje
لباس	jurken
لباس	kleding
لباس	kleren
لباس	kledij
ترکی	turkije
ترکی	turki
ترکی	turkse
ترکی	turks
سلام	hallo
سلام	hello
سلام	vrede
سلام	peace
تحلیل	analyseerde
تحلیل	geanalyseerd
تحلیل	analyses
تحلیل	analyse
سعید	saeed
سعید	sayid
ریاضی	wiskundige
ریاضی	wiskundig
ریاضی	mathematische
ریاضی	wiskunde
ریاضی	wiskunde
همچنان	nog
تاریخچه	geschiedenissen
تاریخچه	geschiedenis
نوشتار	document
نقره	zilver
نقره	zilveren
نقره	silver
گویا	goya
آواز	sang
آواز	zongen
آواز	zong
آواز	gezongen
آواز	gezang
آواز	zang
آواز	zingen
آواز	nummer
آواز	song
آواز	zang
آواز	lied
آواز	liedje
گلوب	aardbol
گلوب	globe
نظرات	adviezen
نظرات	meningen
نظرات	opinies
نظرات	opmerkingen
نظرات	commentaren
نظرات	reacties
نظرات	commentaar
مرز	grenst
مرز	grenzen
مرز	grens
مرز	grens
مرز	begrenzing
رویدادهای	gebeurtenissen
رویدادهای	evenementen
روستاها	dorpen
روستاها	dorpjes
فدرال	federale
فدرال	federaal
گیاه	plant
فرزندان	zoons
فرزندان	sons
فرزندان	zonen
فرزندان	kinderen
تدریس	lesgeven
تدریس	onderwijzen
تدریس	lesgeven
تدریس	onderwijzen
امپراتور	keizer
پیرامون	omringende
خانگی	huisdier
خانگی	huisdieren
خانگی	zelfgemaakte
خانگی	zelfgemaakt
نویسندگی	schrijven
حاکم	heerser
حاکم	liniaal
حاکم	gouverneur
بندر	harbor
بندر	bender
بندر	bakboord
بندر	haven
بندر	poort
بندر	bandar
چینی	chinezen
چینی	chinees
چینی	chinese
اینترنتی	internet
جو	joe
قبول	accepteren
قبول	aanvaarden
قبول	accepteer
هزینه	kosten
هزینه	kostprijs
هزینه	cost
آرکانزاس	arkansas
همزمان	tegelijk
همزمان	tegelijkertijd
همزمان	gelijktijdig
اتاق	kamer
اتاق	kamers
نسل	opwekking
نسل	generation
نسل	generatie
نسل	zaden
نسل	zaaigoed
نسل	zaad
نسل	zaaizaad
طبقه	vloeren
طبقه	verdiepingen
طبقه	vloer
طبقه	verdieping
طبقه	floor
روند	trend
روند	tendens
روند	proces
روند	verwerken
روند	procedure
قیمت	prijzen
قیمت	prijs
ضبط	opnemen
ضبط	opname
ضبط	record
مستقر	gestationeerd
مستقر	gelegerd
هفتم	vii
هفتم	zevende
هفتم	seventh
قابلیت	vermogen
قابلیت	capaciteiten
صلح	vrede
صلح	peace
سلسله	dynastie
سلسله	dynasty
نیازمند	behoeftige
نیازمند	behoeftigen
نیازمند	nood
نیازمند	need
نیازمند	nodig
نیازمند	noodzaak
نیازمند	behoefte
اعداد	getallen
اعداد	nummers
اعداد	aantallen
صفوی	ism
توانایی	vermogen
توانایی	capabel
توانایی	bekwaam
ویندوز	windows
ویندوز	vensters
ویندوز	ruiten
ویندوز	ramen
اورگن	oregon
نصب	installatie
نصب	inbouw
نصب	installeren
نصب	installeren
نصب	installeer
نصب	geïnstalleerde
نصب	geinstalleerd
نصب	geïnstalleerd
آرام	vredig
آرام	vreedzame
آرام	vreedzaam
آرام	rustig
آرام	kalm
آرام	aram
هندی	indisch
هندی	indiaas
هندی	indiaan
هندی	indiase
هندی	indische
هندی	hindi
هندی	handig
هندی	handige
موج	zwaaien
موج	wave
موج	golf
نوشت	schrijven
نوشت	schrijf
قلمرو	grondgebied
قلمرو	territorium
کشیده	strekte
کشیده	uitgerekt
کشیده	meegesleept
کشیده	gesleept
آبشار	waterval
آبشار	watervallen
آبشار	waterval
آبشار	vallen
آبشار	waterval
آبشار	valt
آبشار	watervallen
آبشار	falls
ویسکانسین	wisconsin
تالار	hal
تالار	zaal
تالار	hall
مذهب	religie
مذهب	godsdienst
باور	bauer
باور	geloven
باور	geloof
نظارت	monitoring
نظارت	toezicht
نظارت	monitor
نظارت	monitoren
نظارت	supervisie
نظارت	toezicht
نظارت	toezicht
نظارت	bewaking
نظارت	surveillance
آسیب	beschadiging
آسیب	beschadigingen
آسیب	schade
احتمالاً	waarschijnlijk
الجزایر	algerijnse
الجزایر	algerije
بیت	beat
بیت	beit
بیت	bit
بیت	beetje
دقیق	precieze
دقیق	nauwkeurig
دقیق	nauwkeurigheid
دقیق	accuraat
دقیق	accurate
دقیق	exacte
دقیق	exact
دقیق	precies
لرستان	bronzen
لرستان	brons
لرستان	bronze
نواحی	districten
نواحی	wijken
نواحی	oppervlakten
نواحی	gebieden
سوسیالیستی	socialist
سوسیالیستی	socialistisch
سوسیالیستی	socialistische
تونی	tony
عناصر	widgets
عناصر	elementen
شیلی	chileense
شیلی	chili
آقا	meneer
مانده	residu
مانده	residuen
موفقیت	succes
موفقیت	success
قالب	indeling
قالب	opmaak
قالب	format
قالب	formatteren
قالب	formaat
امضا	ondertekenen
امضا	ondertekening
امضا	onderteken
امضا	ondertekenen
امضا	tekenen
امضا	teken
امضا	ondertekend
امضا	ondertekende
امضا	gesigneerd
امضا	getekend
امضا	handtekening
امضا	ondertekening
عمده	bulk
عمده	groothandel
عمده	majoor
عمده	major
عمده	hoofdvak
امارات	vae
امارات	emiraten
توکیو	tokyo
توکیو	tokio
دعوت	uitnodiging
دعوت	uitnodigen
دعوت	uitnodigen
دعوت	uitnodigend
دعوت	uitnodiging
دعوت	uitnodigingen
نامزدهای	voordrachten
نامزدهای	nominaties
لقب	bijnaam
لقب	roepnaam
لقب	nickname
فرار	ontsnapping
فرار	ontsnappen
فرار	escape
صفحات	bladzijden
آوردن	gebracht
آوردن	meegebracht
آوردن	bracht
آوردن	breng
آوردن	brengen
سود	winsten
سود	winst
سود	voordeel
سود	benefit
سود	benefiet
سود	sud
سود	winsten
سود	winst
باد	bud
باد	wind
سقوط	wipeout
سقوط	crash
سقوط	crashen
سقوط	herfst
سقوط	fall
سقوط	vallen
الدین	alden
الدین	din
اوراق	obligaties
اوراق	bindingen
اصطلاح	idioom
اصطلاح	term
الگوریتم	algoritme
طبیعت	natuur
ایندیانا	indiana
گشت	patrol
گشت	patrouilleren
گشت	patrouille
نوازندگان	musici
نوازندگان	muzikanten
نوازندگان	orkest
