மற்றும்	dan
ஊழியர்கள்	staff
சக்கர	roda
சக்கர	wheel
வாட்	watt
வாட்	wat
சுவிஸ்	switzerland
சுவிஸ்	swiss
பேட்மேன்	batman
மூடிய	ditutup
மூடிய	tertutup
ஆட்டோ	auto
வெளியேறும்	keluar
ஸ்டீபன்	stephen
ஸ்டீபன்	stefan
ஜான்சன்	johnson
கட்டுமான	construction
கட்டுமான	pembinaan
கட்டுமான	binaan
போஸ்	bose
போஸ்	pose
சார்பற்ற	neuter
ஒன்பதாவது	sembilan
ஒன்பதாவது	kesembilan
டெய்லர்	taylor
புனைவு	fiksyen
கன்னி	virgo
மரபுகள்	tradisi
நடுவர்	pengadil
நெறிமுறைகள்	kriteria
டாட்டா	tata
விவசாயிகள்	petani
சாதனம்	peranti
மின்னணுவியல்	electronics
மின்னணுவியல்	elektronik
மேற்கோள்கள்	satelit
மேற்கோள்கள்	petikan
மேற்கோள்கள்	contoh
மேற்கோள்கள்	petikan
மேற்கோள்கள்	anotasi
வெளிப்படையாக	rupanya
தெருவில்	jln
தெருவில்	street
உயிருடன்	alive
பெண்ணை	girl
ஓடி	flow
ஓடி	aliran
ஸ்மித்	smith
மேஜர்	pengkhususan
மேஜர்	mejar
மேஜர்	major
ஊட்டச்சத்து	nutrisi
ஊட்டச்சத்து	pemakanan
ஊட்டச்சத்து	nutrition
தண்டு	tunjang
தண்டு	stem
அறைகள்	bilik
அறைகள்	room
எண்ணை	nombor
இன்றளவும்	menjalin
பிரான்சிய	académie
உரிமையாளர்	pemilik
சேதம்	kerosakan
கவுண்டர்	kaunter
விரும்பிய	diutamakan
புக்	buk
ஜோடி	couple
மந்திரம்	mantera
மந்திரம்	mentera
தயாரிப்பாளர்கள்	pengeluar
பவானி	bhavani
தா	tha
ராஜஸ்தான்	rajasthan
ரகுமான்	rahman
அவசர	kecemasan
அவசர	emergency
ஜானகி	janaki
கரை	sempadan
நாயகன்	hero
நாயகன்	wira
நாயகன்	lelaki
காப்பகம்	arkib
அடர்ந்த	padat
கூத்து	hoa
படைத்த	dicipta
அருங்காட்சியகங்கள்	muzium
சிவா	shiva
சிவா	siva
குடி	minum
குடி	minuman
குடி	minum
வாழ்த்துக்கள்	tahniah
வாழ்த்துக்கள்	salam
வாழ்த்துக்கள்	tahniah
பாடலாசிரியர்	penggubah
குளோரின்	klorin
பெல்ஜியம்	belgium
வெளியிட்டு	melepaskan
மெட்ரிக்	metrik
துருக்கிய	halwa
துருக்கிய	turki
துருக்கிய	turkish
நெப்போலியன்	napoleon
காரைக்கால்	karaikal
ஆயுதம்	senjata
ஆயுதம்	weapon
ஆயுதம்	senjata
சங்கு	keong
குறுக்கே	merentasi
குறுக்கே	seberang
மசூதி	masjid
மசூதி	mosque
வழிகாட்டி	bestari
வழிகாட்டி	wizard
வழிகாட்டி	guide
வழிகாட்டி	panduan
பங்களிக்க	menyumbang
குடியேற்றம்	imigresen
பிலிப்	phillip
பிலிப்	philip
பர்மா	burma
பாபு	babu
நெருக்கமான	intim
திறனாய்வு	kritikan
திறனாய்வு	pengkritik
திறனாய்வு	kritik
தீர்க்க	solve
சேர்க்கும்	menambahkan
சேர்க்கும்	menambah
பலகை	papan
தணிக்கை	penapisan
வளைவு	lengkung
யூதர்கள்	yahudi
வளைகுடா	teluk
வளைகுடா	teluk
வளைகுடா	bay
உகந்த	optimum
மெய்நிகர்	maya
மெய்நிகர்	virtual
கிரிக்	crick
மோதல்	perlanggaran
உள்ளீடு	suapan
உள்ளீடு	kemasukan
உள்ளீடு	input
தெய்வங்கள்	dewa
ஊதா	purple
ஊதா	violet
புயல்	siklon
புயல்	taufan
புயல்	badai
புயல்	ribut
புயல்	storm
பகவான்	bhagavan
நினைத்து	pemikiran
நினைத்து	berfikir
நினைத்து	fikirkan
அக்கறை	caring
அயன்	ayan
கூறு	modul
கூறு	module
கூடைப்பந்து	basket
கூடைப்பந்து	basketball
விதைகள்	biji
விதைகள்	benih
மாசு	dicemari
மாசு	tercemar
மாசு	pencemaran
வரவு	kedatangan
வரவு	ketibaan
வரவு	pusaran
எப்போது	bila
எப்போது	apabila
புத்தரின்	buddha
சரக்கு	kargo
சரக்கு	inventori
சரக்கு	freight
இயல்பாக	normal
வைரஸ்	virus
பான்	bonn
பான்	pan
பரப்புரை	melobi
பரப்புரை	propaganda
டேனியல்	daniel
ஜோன்ஸ்	jones
தீங்கு	dajjal
தீங்கு	jahat
தீங்கு	maksiat
தீங்கு	evil
தீங்கு	mutilation
தீங்கு	harm
தீங்கு	kemudaratan
தீங்கு	mudarat
பலன்	benefit
பலன்	manfaat
பலன்	result
பல்லவ	pallava
கோழி	unggas
கோழி	ayam
கோழி	hen
தீபம்	deepam
சக்தியை	tenaga
சக்தியை	power
சக்தியை	kuasa
எல்லோரும்	everybody
எல்லோரும்	semuanya
வாரங்கள்	minggu
அளவீடு	measurement
மென்மையான	soft
மென்மையான	lembut
பகதூர்	bahadur
மூவர்	trio
சமம்	setaraf
நிலவியல்	geologi
குடியுரிமை	kewarganegaraan
குடியுரிமை	kerakyatan
விருந்து	parti
இரண்டாவதாக	kedua
ரைட்	wright
உருவாக்குதல்	penciptaan
மாநாடுகள்	persidangan
கட்டாய	wajib
கட்டாய	wajib
வரைகலை	grafik
ஸ்டுடியோ	studio
குற்றவியல்	penjenayah
குற்றவியல்	jenayah
கட்டப்பட்டுள்ளது	dibina
வரைபடங்கள்	maps
வரைபடங்கள்	peta
ஆன்லைன்	online
தொழிற்துறை	industri
அப்பா	dad
அப்பா	ayah
அப்பா	papa
அப்பா	daddy
அப்பா	ayah
அப்பா	bapa
அப்பா	father
அப்பா	ayahanda
முற்போக்கு	progresif
தாக்க	kependaman
சீனம்	china
சீனம்	cina
கோலா	koala
கோலா	cola
குமரன்	kumaran
வெண்	ven
வெண்	venn
பங்களிப்புகள்	sumbangan
செயலி	aturcara
செயலி	aplikasi
செயலி	app
செயலி	aplikasi
கணேஷ்	ganesh
கேரி	carrie
சிங்களம்	sinhala
சிங்களம்	sinhalese
மிகச்சிறிய	kecil
மிகச்சிறிய	tiny
மாஸ்கோ	moscow
முடியுமா	interaksi
அறம்	aram
நினைவகம்	memorial
நினைவகம்	ingatan
நினைவகம்	memory
ரோடு	jalan
ரோடு	road
கர்நாடகா	karnataka
நபி	nabi
நபி	nabi
கிரந்த	grantha
இவள்	she
ஆப்கானிஸ்தான்	afghanistan
கழிவு	buangan
கழிவு	membazir
பற்றாக்குறை	kekurangan
கிம்	kim
ஆரம்பம்	mulakan
ஆரம்பம்	start
ஆரம்பம்	mula
ஆரம்பம்	awai
நீரிழிவு	diabetes
துன்	thun
துன்	tun
தேவா	deva
இளைஞர்கள்	pemuda
இளைஞர்கள்	belia
உளவு	spy
உளவு	perisik
சாம்	sam
புகைப்படம்	photo
புகைப்படம்	foto
புகைப்படம்	fotografi
திடீர்	mendadak
திடீர்	mengejut
கர்நாடகம்	karnataka
வகுப்புகள்	kelas
சாத்தியம்	munasabah
சாத்தியம்	kemungkinan
ஊதியம்	bayar
பாலி	pali
பாலி	bali
அக்	oct
சாகிப்	sahib
ஆசி	aussie
ஆசி	blessing
ஆசி	restu
ஆசி	berkat
ஆசி	keberkatan
ஆசி	berkat
முட்டைகள்	telor
முட்டைகள்	telur
இந்தோனேசிய	indonesian
கால்கள்	kaki
தத்துவங்கள்	falsafah
சூடான	hot
சூடான	panas
சூடான	hottest
சூழ்நிலையில்	situasi
வறுமை	kemiskinan
கந்தக	sulfur
கந்தக	belerang
பிரம்மா	brahma
குடும்பத்தினர்	families
குடும்பத்தினர்	keluaga
குடும்பத்தினர்	keluarga
குடும்பத்தினர்	family
குடும்பத்தினர்	keluarga
வலைப்பதிவு	blog
முக்தி	mukti
அரங்கில்	arena
அரங்கில்	gelanggang
பதினைந்து	fifteen
தனியே	bersendirian
தனியே	sendiri
தனியே	keseorangan
லைவ்	live
கிருஷ்ணர்	krishna
பண்டிதர்	defender
இறைவி	dewi
சர்மா	sharma
தொன்மையான	klasik
தொன்மையான	classic
லிங்கம்	lingga
நாராயண	narayana
வாங்கும்	pembelian
வாங்கும்	membeli
வட்டு	cakera
வட்டு	cakera
ஆல்பர்ட்	albert
குறிக்கோள்	objektif
குறிக்கோள்	sasaran
குறிக்கோள்	target
குரங்கு	monkey
குரங்கு	monyet
பயன்படுத்துதல்	menggunakan
ஆண்டவர்	allah
நெருப்பு	api
சிலி	chile
பயன்கள்	kegunaan
பத்தாவது	kesepuluh
வாள்	pedang
சமூகவியல்	ijtima
அன்	ann
வரம்	unlimited
வரம்	julat
பிறகும்	selepas
விலங்கியல்	zoology
ஹைட்ரஜன்	hidrogen
ஐக்	ike
வள்ளி	valli
உரிமைகளை	hak
தேவர்கள்	dewa
மயில்	merak
பாதுகாக்கும்	melindungi
பாதுகாக்கும்	melindungi
முஹம்மது	muhammad
நச்சு	beracun
நச்சு	toksik
மலேரியா	malaria
பிடித்த	kegemaran
பிடித்த	kesayangan
பிடித்த	kesukaan
கிளர்ச்சி	pemberontakan
விதம்	way
நார்வே	norway
முகப்பு	rumah
செடி	tanaman
செடி	tumbuhan
செடி	tanaman
செடி	tumbuhan
நிர்வாகி	admin
நிர்வாகி	pengurus
நிர்வாகி	manager
நிர்வாகி	pentadbiran
நிர்வாகி	pentadbir
நிர்வாகி	pentadbiran
நிர்வாகி	pentadbir
திரிபுரா	tripura
விடுதி	hotel
விடுதி	hostel
நிபுணர்	pakar
பாக்டீரியா	bakteria
லிமிடெட்	limited
லிமிடெட்	terhad
லிமிடெட்	ltd
நடக்கிறது	happening
டிகிரி	darjah
டிகிரி	ijazah
டிகிரி	darjah
மீடியா	media
நோ	noh
மந்திரி	jek
மந்திரி	jack
அலுவலகங்கள்	pejabat
கேட்டார்	ditanya
விஞ்ஞான	saintifik
தாத்தா	datuk
வருடாந்திர	tahunan
வருடாந்திர	tahunan
சிரியா	syria
அஞ்சலி	penghormatan
அஞ்சலி	anjali
தாள்	kertas
தாள்	helaian
தாள்	helaian
குறைக்கிறது	mengurangkan
பாத்திரங்கள்	piring
பாத்திரங்கள்	pinggan
பெரிதாக	zoom
பெரிதாக	zum
அயோடின்	iodin
முக்கியம்	penting
சரித்திரம்	sejarah
கடினம்	kasar
கடினம்	susah
கடினம்	hard
கடினம்	keras
கடினம்	sukar
வெடிப்பு	sebaran
வெடிப்பு	letupan
தேநீர்	teh
அகாடமி	akademi
அகாடமி	academy
சோனி	sony
சாதிகள்	sut
சாதிகள்	jas
மறை	sorok
மறை	sembunyi
கோழிக்கோடு	calicut
கோழிக்கோடு	kozhikode
விரதம்	puasa
விரைவான	cepat
விரைவான	laju
ஹில்	bukit
ஹில்	hill
தொண்டை	tekak
தொண்டை	kerongkong
நிர்வாகிகள்	pentadbiran
நிர்வாகிகள்	pentadbir
சமஸ்கிருத	sanskrit
பம்பாய்	bombay
விழும்	fall
விழும்	jatuh
மைதானம்	tanah
மைதானம்	ground
அம்மாள்	ammal
காவியம்	epic
பாரி	barry
பாரி	pari
ராமன்	raman
பேராலயம்	katedral
கட்டுமானம்	construction
கட்டுமானம்	pembinaan
கட்டுமானம்	binaan
கொல்லம்	kollam
கவச	berperisai
மாறுகிறது	menukar
திரவம்	cecair
திரவம்	bendalir
திரவம்	cecair
பரிந்துரைகள்	saranan
பரிந்துரைகள்	cadangan
பரிந்துரைகள்	saranan
குடல்	usus
இனப்பெருக்க	pembiakan
இனப்பெருக்க	breeding
இனப்பெருக்க	membiak
சிலநேரங்களில்	terkadang
சிலநேரங்களில்	kadang
சிலநேரங்களில்	kadangkala
சிலநேரங்களில்	sometimes
விக்டர்	viktor
விக்டர்	victor
இலித்தியம்	litium
ஜிம்	gym
ஜிம்	gim
ஜிம்	jim
அரேபியா	arabia
அரேபியா	arab
மக்னீசியம்	magnesium
புகைப்படங்கள்	gambar
புகைப்படங்கள்	foto
பேச	bercakap
பேச	cakap
தொடர்புடையது	relevan
தொடர்புடையது	berkaitan
தொடர்புடையது	berkaitan
தொடர்புடையது	terkait
தொடர்புடையது	related
தொடர்புடையது	berkait
தொடர்புடையது	kaitan
தொடர்புடையது	keterkaitan
தொடர்புடையது	perkaitan
மதிப்புகள்	nilai
வாசிப்பு	keistimewaannya
முன்னுரிமை	keutamaan
நீதிபதிகள்	hakim
காய்	kai
கிளார்க்	clarke
கிளார்க்	kerani
கிளார்க்	clark
புனிதர்கள்	saints
புகையிலை	tembakau
நாசா	nasa
ஒருங்கிணைப்பு	penyepaduan
பறந்து	terbang
பறந்து	lalat
பறந்து	fly
பறந்து	terbang
பறந்து	flying
பறந்து	diterbangkan
திருத்தி	penyunting
திருத்தி	editor
ஒருவேளை	mungkin
ஒருவேளை	maybe
புகார்	aduan
புகார்	merungut
புகார்	mengeluh
புகார்	mengadu
புகார்	mengeluh
பிடிக்க	catch
பிடிக்க	tangkap
சோழர்கள்	cholas
குறுக்கு	pepenjuru
குறுக்கு	rentas
குறுக்கு	salib
குறுக்கு	cross
குறுக்கு	langar
கடத்தல்	penculikan
கடத்தல்	penyeludupan
கடத்தல்	menculik
கடத்தல்	penculikan
இராமாயணம்	ramayana
இராமாயணம்	ramayan
பயன்பாட்டை	aturcara
பயன்பாட்டை	aplikasi
பயன்பாட்டை	app
பயன்பாட்டை	aplikasi
உயர்ந்தது	tertinggi
வள	sumber
நுழைவு	kemasukan
ஆஸ்திரியா	austria
கொள்ளளவு	kapasiti
இயற்கையாக	semulajadi
முஸ்லீம்	muslim
மாடு	lembu
மாடு	sapi
மாடு	ternakan
மாடு	lembu
மாடு	ternak
சிறந்தது	terbaik
சிறந்தது	best
மான்செஸ்டர்	manchester
பொய்	lie
பொய்	bohong
பொய்	palsu
பொய்	false
மோதி	modi
கினி	guinea
ஆளுமை	personaliti
மேலாளர்	pengurus
மேலாளர்	manager
சிதைவு	pereputan
சிலாங்கூர்	selangor
சிறுநீர்	urine
கற்றல்	pembelajaran
கற்றல்	learning
பாதைகள்	saluran
பிளேக்	blake
பிரதிகள்	pendua
பிரதிகள்	salinan
அப்பர்	upper
முடித்த	finishing
கெவின்	kevin
கம்பி	wayar
பெரியது	large
பெரியது	besar
பெரியது	besar
லெனின்	lenin
அலைவரிசை	channel
ஆலை	tanaman
ஆலை	tumbuhan
கல்கத்தா	calcutta
மலபார்	malabar
ஒற்றுமை	unity
ஒற்றுமை	kesatuan
ஒற்றுமை	perpaduan
சாதனைகள்	pencapaian
சாதனைகள்	rekod
சமச்சீர்	symmetries
சமச்சீர்	simetri
கடைகள்	kedai
கடைகள்	kedai
திகில்	seram
திகில்	horror
திகில்	panic
திகில்	panik
சாஸ்திரி	shastri
வளர	membesar
தலையை	kepala
முப்பரிமாண	perspektif
பழங்குடிகள்	suku
ரோஸ்	rose
ரோஸ்	ross
தொலை	remote
கல்யாணம்	kalyanam
கல்யாணம்	wedding
கல்யாணம்	kahwin
கல்யாணம்	perkahwinan
கல்யாணம்	kawin
லிட்டர்	liter
மூக்கு	hidung
மூக்கு	nose
மூக்கு	hidung
வரலாம்	mungkin
வரலாம்	maybe
யுரேனியம்	uranium
ஹிந்தி	hindi
ஹிந்தி	pembayang
சேனல்	channel
உயர்நிலை	advanced
காது	telinga
நூலகங்கள்	pustaka
நூலகங்கள்	perpustakaan
புதன்	mercury
புதன்	rabu
வாரத்தில்	minggu
துறவி	rahib
விதிமுறைகள்	terma
ஜூனியர்	junior
பட்டறை	workshop
பட்டறை	bengkel
கம்பன்	genap
கிளைகள்	cawangan
கிளைகள்	cabang
கிளைகள்	dahan
எதிர்பார்க்கப்படுகிறது	dijangka
கத்தோலிக்கம்	katolik
சரணாலயம்	sanctuary
விளையாடிய	dimain
தேவ்	dev
வியாழன்	thu
வியாழன்	musytari
வியாழன்	jupiter
வியாழன்	khamis
வார்னர்	warner
அம்பேத்கர்	ambedaker
சின்	dagu
சின்	chin
அமைதியான	senyap
அமைதியான	damai
அமைதியான	tenteram
சுரேஷ்	suresh
பயஸ்	pius
செயலர்	setiausaha
பூனை	cat
பூனை	kucing
சூ	sue
சூ	zhu
சூ	soo
சூ	choo
ஒட்டு	tampal
ஒட்டு	paste
ஒட்டு	tampalan
ஒட்டு	patches
கீதை	gita
கேட்	gate
கேட்	kate
கேட்	kat
தெய்வ	dewa
கண்டறிதல்	pengesanan
கண்டறிதல்	menerokai
கண்டறிதல்	terokai
கண்டறிதல்	teroka
கண்டறிதல்	penerokaan
கண்டறிதல்	penemuan
கண்டறிதல்	discovery
கனிமங்கள்	mineral
மைக்கல்	michael
சூர்யா	surya
உலர்	kering
தீர்வுகள்	penyelesaian
வேகமான	mengantuk
வேகமான	speedy
பாதுகாக்கப்பட்ட	terlindung
பாதுகாக்கப்பட்ட	dilindungi
தூண்	kolum
தூண்	pillar
பாதுகாப்பாக	amani
பாதுகாப்பாக	secure
பாதுகாப்பாக	aman
பாதுகாப்பாக	safely
மன்னிப்பு	keampunan
மன்னிப்பு	pengampunan
மன்னிப்பு	kemaafan
நியூட்டன்	newton
பால	bala
தொழில்நுட்பங்கள்	teknologi
உயிரினம்	organisma
தடகள	athletic
தடகள	atlit
பிரதிநிதிகள்	perwakilan
விளக்குகள்	lampu
ஆவண	perlaksanaan
காணவும்	watch
காணவும்	tonton
சேர்க்கப்பட்டது	ditambah
சதி	plot
சதி	konspirasi
அழித்து	musnahkan
அழித்து	merosakkan
வடிவமைக்கப்பட்டது	direka
நாயகி	heroin
நாயகி	heroin
வேண்டுமானாலும்	anytime
மாசி	masi
துபாய்	dubai
பொறியாளர்	jurutera
பழ	berbuah
பழ	buah
பழ	fruity
மனு	manu
மனு	petisyen
வீணை	veena
வல்லுநர்	specialist
வல்லுநர்	pakar
வல்லுநர்	pakar
அதிகாரபூர்வமாக	officially
அரபி	arab
சிகப்பு	merah
சிகப்பு	red
வழு	pepijat
வழு	bug
வழு	ralat
ஒலிபரப்பு	penghantaran
ஒலிபரப்பு	broadcasting
ஒலிபரப்பு	penyiaran
ஆபிரகாம்	ibrahim
ஆபிரகாம்	abraham
புரதங்கள்	protein
ஊருக்கு	bandar
லத்தீன்	label
லத்தீன்	latin
நிக்கல்	nikel
குறைந்தபட்சம்	minima
குறைந்தபட்சம்	minimum
விஜயா	vijaya
கதாபாத்திரத்தில்	membintangi
டேவிஸ்	davis
டேவிஸ்	davies
விரும்பினால்	pilihan
டீசல்	diesel
பங்குகள்	peranan
பங்குகள்	kongsian
பங்குகள்	perkongsian
பாறைகள்	batuan
பாறைகள்	rocks
கடமை	duti
கடமை	kewajipan
பிழைகள்	ralat
பிழைகள்	pepijat
இல	gol
இல	matlamat
இல	goal
இழை	serat
இழை	gentian
இழை	fiber
அதுவரை	hinggalah
அதுவரை	hinga
அதுவரை	sehinggalah
அதுவரை	sampai
அண்ணாமலை	annamalai
பின்புறம்	rear
பின்புறம்	belakang
பே	teluk
பே	bay
பெண்மணி	lady
கொடை	penderma
குளிர்கால	winter
மகாதேவன்	mahadevan
மெகா	mega
எழுத்துரு	fon
எழுத்துரு	fon
அகன்ற	luas
பாக்கிஸ்தான்	pakistan
வரைவு	draf
வரைவு	merangka
தெரியுமா	izz
தெரியுமா	tau
தெரியுமா	kenali
தெரியுமா	tahu
விட்டனர்	kubur
ஒப்பிட்டு	bandingkan
செயலாக்கம்	pemprosesan
பேரினம்	genus
தியானம்	meditasi
டிஸ்னி	disney
சாங்	chang
குழந்தைகளை	kids
வரம்பு	julat
வரம்பு	hadkan
வரம்பு	had
வரம்பு	limit
அறுவடை	harvest
அறுவடை	tuaian
அறுவடை	penuaian
வாழ்த்துகள்	tahniah
வாழ்த்துகள்	tahniah
கந்தசாமி	kandasamy
சுட்டி	mouse
சுட்டி	tetikus
கண்டறியும்	detect
கண்டறியும்	mengesan
கண்டறியும்	kesan
ஆல்பா	alpha
ஆல்பா	alfa
பார்த்துக்	watching
பார்த்துக்	menyaksikan
பார்த்துக்	memerhati
பார்த்துக்	menonton
சவூதி	saudi
வகித்த	designations
அஜித்	ajith
யோகி	yogi
உணவில்	diet
உணர்ச்சி	emosi
உணர்ச்சி	reaksi
உணர்ச்சி	tindakbalas
உணர்ச்சி	emosional
உணர்ச்சி	beremosi
பசு	lembu
பசு	sapi
ஜீன்	jean
ஜீன்	jun
மகன்கள்	sons
நுழைந்து	masukkan
அழகி	keindahan
அழகி	kecantikan
அழகி	beauty
செலவுகள்	kos
செலவுகள்	perbelanjaan
கொடிய	mematikan
மனைவியின்	isteri
மனைவியின்	wife
திசு	tisu
கேப்டன்	capt
கேப்டன்	kapten
காடி	asam
காடி	asid
அலகாபாத்	allahabad
லே	leh
லே	lay
இங்கும்	yap
பிஜி	fiji
உள்ளார்ந்த	tempatan
பகவத்	bhagavad
ஃபாக்ஸ்	fox
ஃபாக்ஸ்	rubah
நொதி	enzim
எஃகு	baja
எஃகு	steel
எஃகு	keluli
அர்த்தம்	erti
அர்த்தம்	makna
அர்த்தம்	meaning
ஒப்பந்தங்கள்	mengecut
ஒப்பந்தங்கள்	kontrak
ஒப்பந்தங்கள்	berniaga
ஒப்பந்தங்கள்	perjanjian
சிலுவை	rentas
சிலுவை	salib
சிலுவை	cross
சிலுவை	langar
செயல்களை	tindakan
புகுபதிகை	login
எலும்புகள்	bones
எலும்புகள்	tulang
ஊழியர்	kakitangan
ஊழியர்	staf
ஊழியர்	staff
ஆண்டி	andy
வசந்த	spring
உடனடி	instant
சொன்னார்	said
இடாய்ச்சு	duch
வறண்ட	kering
நோன்பு	puasa
ஏற்றி	bore
ஏற்றி	dibawa
ஹாட்	hot
ஹாட்	panas
சமன்பாடுகள்	persamaan
முன்னைய	terdahulu
முன்னைய	prev
மேனன்	menon
மூடி	murung
துண்டு	tuala
பாஸ்	bos
பாஸ்	boss
பாஸ்	bes
பாஸ்	bass
பாஸ்	lulus
தாஸ்	das
நட்சத்திரங்கள்	bintang
மூர்	moor
மூர்	moore
வளையம்	ring
வளையம்	cincin
சிலிக்கான்	silikon
சிலிக்கான்	silicon
ஒவ்வொருவரும்	semuanya
முதிர்ந்த	matang
கூரை	atap
கூரை	bumbung
நானே	diriku
நானே	diri
பாலா	bala
பயனுள்ளதாக	bermanfaat
பயனுள்ளதாக	berguna
குறிகள்	simbol
குறிகள்	bendera
கோப்புகள்	fail
பெருக்கம்	dapatan
பெருக்கம்	gandaan
பெருக்கம்	gain
கடினமாக	susah
கடினமாக	hard
கடினமாக	keras
டாடா	tata
கிடைக்க	available
கிடைக்க	tersedia
கிடைக்க	disediakan
கிடைக்க	didapati
பெற்றோர்கள்	ibubapa
ஒளிபரப்பு	airplay
ஒளிபரப்பு	siaran
ஒளிபரப்பு	penyiaran
திருச்சூர்	thrissur
ஒடிசா	odessa
கிழங்கு	keledek
கிழங்கு	kentang
கிழங்கு	potato
சமுதாயம்	komuniti
கண்டறியப்பட்டுள்ளது	dikesan
எலி	rat
எலி	tikus
எலி	mouse
எலி	tetikus
கருணை	mercy
கருணை	rahmat
கருணை	kebaikannya
கருணை	kebaikan
கருணை	grace
போயிங்	boeing
வேண்டுமா	mahu
சித்தி	siddhi
இணைப்பை	pautan
இணைப்பை	link
சோளம்	jagung
மானிடவியல்	antropologi
களை	rumpai
களை	ganja
பாட்டர்	potter
நகர்வு	shif
நகர்வு	anjakan
செங்குத்து	menegak
உறை	sampul
உறை	penutup
உறை	cover
திட்டமிட்டு	dirancang
திட்டமிட்டு	terancang
நரசிம்மர்	narasimha
லால்	lal
சிப்பாய்	soldier
சிப்பாய்	perajurit
சிப்பாய்	askar
சிப்பாய்	bidak
சிப்பாய்	gadai
அச்சம்	takut
அச்சம்	khuatir
அச்சம்	ketakutan
அச்சம்	fear
தானாக	automatik
பசுமை	kehijauan
பசுமை	green
பசுமை	hijau
விவேகானந்தர்	vivekananda
தில்	dil
ஆரஞ்சு	orange
கோட்	kot
கோட்	kot
பயணங்கள்	misi
பயணங்கள்	perjalanan
பயணங்கள்	trips
எழும்	die
எழும்	mati
மற்றவை	lain
மற்றவை	category
மற்றவை	lain
மிடில்செக்ஸ்	middlesex
தென்னை	coconut
தென்னை	kelapa
வாய்ப்புள்ளது	peluang
வாய்ப்புள்ளது	chance
கொள்ளை	rompakan
தீவிரவாத	terror
தீவிரவாத	teror
தீவிரவாத	pengganas
தீவிரவாத	terrorist
மாஸ்டர்	sifu
மாஸ்டர்	master
எழுதியது	menulis
நடக்க	walk
நடக்க	berjalanlah
வார்த்தைகள்	perkataan
அதிகரிப்பு	meningkat
அதிகரிப்பு	tingkatkan
சென்ட்ரல்	pusat
அரிதாக	jarang
முகலாய	mughal
பஞ்சம்	kebuluran
ஜெட்	jet
காமா	gamma
காமா	gama
ராஜேந்திரன்	rajendran
நீல்	neal
நீல்	neil
இரட்டையர்	beregu
இரட்டையர்	kembar
இரட்டையர்	twin
இரட்டையர்	kembar
ஸ்காட்	scott
கம்போடியா	kemboja
அடைந்தனர்	brawl
தடித்த	bidai
தடித்த	penghadang
தடித்த	tebal
தடித்த	bold
தடித்த	tebal
தடித்த	belang
வானம்	sky
வானம்	langit
பானை	periuk
பானை	pot
மின்னியல்	elektrikal
வாய்ப்பை	peluang
வாய்ப்பை	kesempatan
செப்பு	copper
செப்பு	tembaga
செப்பு	kuprum
வன	vana
மகாராஷ்டிரா	maharashtra
உருவாக்கப்படுகிறது	mencipta
தள்ளுபடி	discount
தள்ளுபடி	diskaun
தள்ளுபடி	offer
படையெடுத்து	diserbu
குறைந்தபட்ச	minima
குறைந்தபட்ச	minimum
வில்சன்	wilson
அதிவேக	mendalam
பிரதர்ஸ்	saudara
பிரதர்ஸ்	brothers
கணக்கியல்	perakaunan
முக்கியமானவை	sensitive
முக்கியமானவை	sensitif
மேம்படுத்தப்பட்ட	advanced
விநியோகம்	agihan
விநியோகம்	pengagihan
விநியோகம்	pengedaran
கவனிக்க	notis
கவனிக்க	perasan
உரைநடை	prosa
அயனி	ion
வல்சாடு	valsad
பிலிப்பைன்ஸ்	filipina
இளவரசன்	putera
செல்கள்	sel
நிறுவனமும்	syarikat
ஈரானிய	iran
எப்போதுமே	always
எப்போதுமே	sentiasa
எப்போதுமே	selalu
பதிப்புரிமை	hakcipta
பெர்ரி	perry
பெர்ரி	berry
ஆடியோ	audio
குற்றங்கள்	jenayah
கரடி	beruang
கரடி	bear
நிரல்கள்	program
நிரல்கள்	aplikasi
வில்லியம்ஸ்	williams
மனதை	mind
மனதை	minda
இப்போதும்	still
இப்போதும்	masih
இப்போதும்	pegun
சோதிடம்	astrologi
ஜெயா	jaya
சுத்தம்	pembersih
சுத்தம்	pembersihan
சுத்தம்	pencuci
சுத்தம்	membersih
காலங்கள்	times
மில்லி	millie
மில்லி	milly
மில்லி	milisaat
ஃபிளாஷ்	flash
யுவான்	yuan
நிலத்தடி	underground
குமரி	kumari
உயிர்கள்	nyawa
உயிர்கள்	lives
நிறைவேற்ற	penuhi
வசூல்	koleksi
வசூல்	collection
துளை	lubang
துளை	hole
துளை	soket
இருப்பிடம்	lokasi
இருப்பிடம்	location
பாவம்	kesian
பாவம்	yaasin
பாவம்	dosa
கருத்தியல்	ideologi
தொழிலதிபர்	pengusaha
தொழிலதிபர்	usahawan
தொழிலதிபர்	industrialist
குட்டி	kutty
குட்டி	kecik
சாம்பியன்ஷிப்	championship
சாம்பியன்ஷிப்	kejohanan
சாம்பியன்ஷிப்	kejuaraan
காணொளி	video
பாய்கிறது	mengalir
சேகரிப்பு	koleksi
சேகரிப்பு	collection
ரியல்	real
ரியல்	rial
கோணங்கள்	angles
சிங்களவர்	sinhalese
ஆங்கிலோ	anglo
நாக	naga
அழிவு	kemusnahan
அழிவு	kemusnahan
அச்சில்	percetakan
அச்சில்	pencetakan
அச்சில்	amaran
அச்சில்	warning
மணிப்பூர்	manipur
பிரச்சனை	masalah
