மற்றும்	وال
வடிவவியல்	الهندسة
வடிவவியல்	هندسة
நீக்கம்	بقعة
நீக்கம்	البقعة
பழுப்பு	اسمر
பழுப்பு	البني
பழுப்பு	بنية
பழுப்பு	براون
பழுப்பு	حرق
பழுப்பு	بحرق
பழுப்பு	احرق
பழுப்பு	الحرق
பழுப்பு	غراي
பழுப்பு	رمادي
பழுப்பு	رمادية
பழுப்பு	الرمادي
பழுப்பு	جراي
பழுப்பு	رمادي
தடுக்கும்	منع
தடுக்கும்	امنع
நாட்களுக்கு	الايام
நாட்களுக்கு	ايام
பழக்கம்	عاده
பழக்கம்	العادة
பழக்கம்	عادة
அழகான	جميلة
அழகான	جميل
அழகான	جميله
அழகான	جميلة
அழகான	جميل
இணையாக	مواز
இணையாக	بالتوازي
இணையாக	متوازية
இணையாக	موازية
இணையாக	الموازي
நடப்பு	التيار
நடப்பு	تيار
நடப்பு	الحالي
நடப்பு	هدية
நடப்பு	الحاضر
நடப்பு	الحالي
இறையியல்	اللاهوت
தோன்றுகிறது	يبدو
தோன்றுகிறது	يظهر
நெட்வொர்க்	شبكة
நெட்வொர்க்	الشبكة
பக்கத்தை	صفحة
பக்கத்தை	الصفحة
சின்னங்கள்	الايقونات
கோரிக்கை	طلب
கோரிக்கை	الطلب
காலி	فارغ
காலி	فارغة
ஆலன்	الين
ஆலன்	الن
ஆலன்	الن
யோகம்	اليوغا
யோகம்	يوغا
யோகம்	اليوجا
மூலங்கள்	مصادر
மூலங்கள்	المصادر
மூலங்கள்	الموارد
மூலங்கள்	موارد
வீழ்ச்சி	الهزيمة
வீழ்ச்சி	هزيمة
வீழ்ச்சி	سقوط
வீழ்ச்சி	اسقط
வீழ்ச்சி	السقوط
வீழ்ச்சி	الخريف
பாடினார்	سانغ
பாடினார்	سانج
தொழிலில்	صناعة
தொழிலில்	الصناعة
கொடுக்கப்பட்ட	نظرا
சொந்தமான	شخصيه
சொந்தமான	شخصية
சொந்தமான	شخصي
வாழ	تعيش
வாழ	يعيش
வாழ	مباشر
வாழ	عيش
வாழ	العيش
வாழ	عش
முன்னோடி	رائدا
முன்னோடி	بايونير
முன்னோடி	رائدة
முன்னோடி	الرائدة
பிறர்	اخرون
பிறர்	اخرين
பிறர்	الاخرون
காந்த	المغناطيسية
தேர்ச்சி	مرت
கண்டறியப்பட்டது	وجد
கண்டறியப்பட்டது	خلصت
கண்டறியப்பட்டது	وجدت
அமைப்புகளில்	اعدادات
துடுப்பாட்டம்	الكريكت
எகிப்திய	المصري
எகிப்திய	مصرية
எகிப்திய	مصري
எகிப்திய	المصرية
பாட்டு	سونغ
பாட்டு	الاغنيه
பாட்டு	اغنيه
பாட்டு	الاغنية
பாட்டு	اغنية
பாடும்	غناء
பாடும்	يغني
பாடும்	اغني
பாடும்	تغني
பாடும்	الغناء
ஜாவா	جافا
நாணயங்கள்	عملات
நாணயங்கள்	العملات
ஹார்ட்	هارت
ஆடு	عنزة
ஆடு	ماعز
ஆடு	الماعز
அம்மா	امي
அம்மா	ام
அம்மா	الام
படகு	المركب
படகு	القارب
படகு	قارب
படகு	زورق
படகு	مركب
தொழில்துறை	صناعة
தொழில்துறை	الصناعة
தொழில்துறை	صناعي
தொழில்துறை	صناعية
தொழில்துறை	الصناعية
குல	with
குல	مع
துல்லியமாக	دقيقا
துல்லியமாக	دقيق
கூற்று	تعبير
கூற்று	التعبير
கூற்று	بيان
கூற்று	البيان
ஒப்புதல்	الموافقة
ஒப்புதல்	الموافقة
சக	زميل
சக	زميل
சக	الزميل
அதிகாரப்பூர்வமாக	رسميا
டென்னிஸ்	تنس
டென்னிஸ்	التنس
உருவாகின்றன	الدهر
மணல்	الرمال
மணல்	الرمل
மணல்	ساند
மணல்	رمل
மணல்	رمال
இடை	الخصر
நுட்பம்	القوام
நுட்பம்	النسيج
நுட்பம்	القوام
நுட்பம்	نسيج
நுட்பம்	قوام
நுட்பம்	الدقة
நுட்பம்	دقة
கவலை	القلق
கவலை	قلق
கவலை	تقلق
கவலை	شاغل
இலைகள்	يترك
உலா	جولة
உலா	الجولة
பாலை	لبن
பாலை	ميلك
பாலை	اللبن
பாலை	حليب
பாலை	الحليب
ரேடியோ	المذياع
ரேடியோ	راديو
ரேடியோ	الراديو
ரேடியோ	الاذاعة
ரேடியோ	اذاعة
செயற்பாடுகள்	عمليات
செயற்பாடுகள்	العمليات
செயற்பாடுகள்	النشاطات
செயற்பாடுகள்	انشطة
செயற்பாடுகள்	الانشطة
செயற்பாடுகள்	الوظائف
செயற்பாடுகள்	المهام
செயற்பாடுகள்	وظائف
எண்ணம்	اعتقدت
எண்ணம்	ظننت
எண்ணம்	الفكر
எண்ணம்	ظن
எண்ணம்	فكرت
வாஷிங்டன்	واشنطن
வாஷிங்டன்	واشنطون
புள்ளியியல்	احصاءات
புள்ளியியல்	الاحصائيات
புள்ளியியல்	الاحصاءات
புள்ளியியல்	الاحصاء
புள்ளியியல்	احصائيات
செயல்கள்	الاجراءات
செயல்கள்	الافعال
செயல்கள்	الدعاوى
செயல்கள்	اجراءات
காம்	com
காம்	كوم
சாரா	ساره
சாரா	سارة
சாரா	سارا
நிலநடுக்கம்	زلزال
நிலநடுக்கம்	الزلزال
எடுக்கப்பட்டது	اخذ
எடுக்கப்பட்டது	ماخوذ
எடுக்கப்பட்டது	تؤخذ
எடுக்கப்பட்டது	المتخذة
நன்று	خير
நன்று	الخير
நன்று	طيب
நன்று	جيد
நன்று	بخير
நன்று	حسنا
எண்ணி	العداد
எண்ணி	مضاد
எண்ணி	عدد
எண்ணி	العدد
எண்ணி	الرقم
எண்ணி	رقم
பார்த்த	شوهد
பார்த்த	رايت
அட்லாண்டிக்	الاطلسي
அட்லாண்டிக்	اتلانتيك
ஜெமினி	الجوزاء
கணவர்	الزوج
கணவர்	زوجي
கணவர்	زوج
வளங்கள்	الموارد
வளங்கள்	موارد
நடிப்பு	التمثيل
நடிப்பு	بالنيابة
நடிப்பு	تمثيل
பணியாளர்கள்	العاملون
பணியாளர்கள்	موظفين
பணியாளர்கள்	الموظفون
பணியாளர்கள்	الموظفين
பணியாளர்கள்	الموظفون
பணியாளர்கள்	موظفون
பணியாளர்கள்	الموظفين
பொழுதுபோக்கு	هواية
பொழுதுபோக்கு	الهواية
பாடம்	الدرس
பாடம்	درس
பாடம்	تدريس
பாடம்	تعليمي
தற்காலிக	مؤقتا
தற்காலிக	المؤقت
தற்காலிக	مؤقتة
தற்காலிக	مؤقت
பெருக்கல்	تكاثر
பெருக்கல்	الضرب
பெருக்கல்	المتعددة
பெருக்கல்	تعدد
பெருக்கல்	متعدد
பெருக்கல்	متعددة
படையெடுப்பு	اجتياح
படையெடுப்பு	الغزو
படையெடுப்பு	غزو
வத்திக்கான்	الفاتيكان
வாய்ப்புகள்	فرص
வாய்ப்புகள்	الفرص
பாரத	بهارات
ஓசோன்	الاوزون
நோக்கிய	نحو
மறைந்து	مخفي
மறைந்து	مخفية
மறைந்து	تختفي
வட்டி	المصلحة
வட்டி	مصلحة
வட்டி	الاهتمام
வட்டி	الفائدة
வட்டி	اهتمام
வாடிக்கையாளர்	الزبون
வாடிக்கையாளர்	زبون
வாடிக்கையாளர்	عميل
வாடிக்கையாளர்	العميل
வாடிக்கையாளர்	زبون
வாடிக்கையாளர்	الزبون
வாடிக்கையாளர்	منافس
வாடிக்கையாளர்	المنافس
வழங்கல்	تغذية
வழங்கல்	التسليم
வழங்கல்	تسليم
வழங்கல்	توصيل
வழங்கல்	طلبية
வழங்கல்	التوصيل
ஆகியவற்றைப்	القبالة
வேலைகள்	الوظائف
வேலைகள்	وظائف
ஆயுள்	الحياة
ஆயுள்	الحياه
ஆயுள்	حياة
ஆயுள்	life
போலி	وهمية
போலி	مزيف
போலி	زائف
போலி	مزيفة
பிரான்சில்	برون
சிற்பம்	النحت
சிற்பம்	تمثال
சிற்பம்	نحت
சிற்பம்	نحت
இணையான	مواز
இணையான	بالتوازي
இணையான	متوازية
இணையான	موازية
இணையான	الموازي
இயக்கவியல்	ديناميات
இயக்கவியல்	الديناميات
நண்பர்	صديق
நண்பர்	الصديق
நண்பர்	صديقي
தேன்	العسل
தேன்	عسل
ரிஷபம்	الثور
உதாரணம்	مثال
உதாரணம்	المثال
ஈராக்	العراق
ஈராக்	عراق
மின்காந்த	الكهرومغناطيسية
தாயின்	ام
தாயின்	الام
வாங்க	اشتري
வாங்க	شراء
எடுத்துக்காட்டுகள்	الامثلة
எடுத்துக்காட்டுகள்	امثلة
ஜனாதிபதி	رئيس
ஜனாதிபதி	الرئيس
வந்தான்	جيت
வந்தான்	جاء
வாகனங்கள்	مركبات
வாகனங்கள்	عربات
வாகனங்கள்	العربات
வாகனங்கள்	المركبات
போராட்டங்கள்	صراعات
சூத்திரம்	المعادلة
சூத்திரம்	الصيغة
சூத்திரம்	صيغة
பெர்லின்	برلين
பள்ளிவாசல்	جامع
பள்ளிவாசல்	مسجد
பள்ளிவாசல்	المسجد
பள்ளிவாசல்	الجامع
சோதனைகள்	المحاكمات
சோதனைகள்	محاكمات
சோதனைகள்	اختبارات
சோதனைகள்	الاختبارات
பயனுள்ள	المفيد
பயனுள்ள	مفيدة
பயனுள்ள	مفيد
பயனுள்ள	فعالة
பயனுள்ள	فعالية
பயனுள்ள	فعال
பயனுள்ள	الفعال
தொடங்குகிறது	يبدا
தொடங்குகிறது	يبدا
தொடங்குகிறது	بدء
தொடங்குகிறது	البدء
சந்திக்கும்	قابل
சந்திக்கும்	تلبية
சந்திக்கும்	نلتقي
சந்திக்கும்	لقاء
அங்கீகாரம்	الاعتراف
உம்	ام
நெருக்கடி	الازمة
நெருக்கடி	الازمات
நெருக்கடி	ازمة
தானம்	تبرع
தானம்	التبرع
சமநிலை	الرصيد
சமநிலை	التوازن
சமநிலை	الميزان
சமநிலை	رصيد
சமநிலை	توازن
திருத்தம்	التعديل
ஆரிய	اريان
ஆபத்து	المخاطرة
ஆபத்து	المخاطر
ஆபத்து	مخاطرة
ஆழம்	عمق
ஆழம்	العمق
டென்மார்க்	الدانمرك
டென்மார்க்	الدنمارك
பெங்களூரு	بنغالور
நாணயம்	العملة
நாணயம்	عملة
உயரிய	عظيم
உயரிய	عظيمة
உயரிய	العظيم
ஓட்டங்கள்	يدير
அலுமினியம்	الالومنيوم
பென்	بين
பென்	بن
ஜூலியன்	جوليان
ஆர்தர்	ارثر
தேவைகள்	المتطلبات
தேவைகள்	متطلبات
தேவைகள்	الاحتياجات
தேவைகள்	الشروط
ஆழ்ந்த	عميقا
ஆழ்ந்த	عميق
ஆழ்ந்த	عميقة
ஆழ்ந்த	عمق
பலம்	قوة
பலம்	القوة
நேபாள	النيبالي
நேபாள	النيبالية
விளக்கங்கள்	تفاصيل
விளக்கங்கள்	التفاصيل
விளக்கங்கள்	للتفاصيل
அகலம்	العرض
சமயப்	الدينية
சமயப்	دينية
சமயப்	الديني
சமயப்	متدين
இணைந்தார்	انضمت
சமீபத்தில்	مؤخرا
சமீபத்தில்	مؤخرا
செறிவு	الشدة
செறிவு	شدة
செறிவு	كثافة
செறிவு	الكثافة
செறிவு	التركيز
செறிவு	تركيز
கேட்க	اسال
கேட்க	يسمع
கேப்	العباءة
கேப்	الراس
கேப்	عباءة
வழக்குகள்	الحالات
வழக்குகள்	حالات
வழக்குகள்	القضايا
வழக்குகள்	قضايا
விடுமுறை	الاجازة
விடுமுறை	اجازة
விடுமுறை	العطلة
விடுமுறை	عطلة
விடுமுறை	اجازه
விடுமுறை	العطلة
விடுமுறை	الاجازة
விடுமுறை	عطلة
விடுமுறை	اجازة
விடுமுறை	العطلات
விடுமுறை	الاجازات
விடுமுறை	اعياد
விடுமுறை	الاعياد
விடுமுறை	العطل
நிறுவனர்	منظمة
நிறுவனர்	المنظمة
நிறுவனர்	التنظيم
நிறுவனர்	منظم
நிறுவனர்	المنظم
நிறுவனர்	مؤسس
நிறுவனர்	المؤسس
சாமி	سامى
சாமி	سامي
சாமி	السامي
இழந்த	خسرت
இழந்த	خسر
இழந்த	فقدت
இழந்த	ضاع
இழந்த	ضائع
துணைக்	غواصة
துணைக்	الغواصة
துணைக்	فرعي
துணைக்	الباطن
கிறித்தவம்	المسيحية
கிறித்தவம்	مسيحية
இனப்பெருக்கம்	سلالة
இனப்பெருக்கம்	تولد
இனப்பெருக்கம்	الاستنساخ
இனப்பெருக்கம்	التكاثر
இனப்பெருக்கம்	استنساخ
இனப்பெருக்கம்	تكاثر
திறமை	مهارة
திறமை	المهارة
திறமை	المهارات
திறமை	مهارات
திறமை	الموهبة
திறமை	المواهب
திறமை	موهبة
திறமை	موهوبة
திறமை	موهوب
தெரிந்த	المعروفة
தெரிந்த	معلوم
தெரிந்த	معروف
தெரிந்த	معروفة
தெரிந்த	المعروف
செவ்வாய்	الثلاثاء
செவ்வாய்	المشتري
செவ்வாய்	جوبيتر
செவ்வாய்	المريخ
செவ்வாய்	مارس
மெட்டல்	المعدن
மெட்டல்	معادن
மெட்டல்	معدني
மெட்டல்	معدن
மெட்டல்	المعادن
மெட்டல்	معادن
மெட்டல்	الفلزات
மெட்டல்	المعادن
கட்டளை	امر
கட்டளை	قيادة
கட்டளை	القيادة
தீர்மானம்	العزيمة
தீர்மானம்	عزم
தீர்மானம்	قرار
தீர்மானம்	القرار
முஸ்லிம்கள்	المسلمين
முஸ்லிம்கள்	مسلمون
முஸ்லிம்கள்	المسلمون
முஸ்லிம்கள்	مسلمين
சபையில்	الجماعة
சபையில்	التجمع
தழுவி	اعتناق
குவாண்டம்	كمي
கணிப்பு	توقع
கணிப்பு	التوقع
கணிப்பு	التنبؤ
அக்பர்	اكبر
கண்டுபிடிப்பு	الاختراع
கண்டுபிடிப்பு	اختراع
கண்டுபிடிப்பு	ابداع
கண்டுபிடிப்பு	الابداع
கண்டுபிடிப்பு	الابتكار
கண்டுபிடிப்பு	ابتكار
கண்டுபிடிப்பு	التجديد
பெறப்பட்டது	استقبل
பெறப்பட்டது	تلقت
பெறப்பட்டது	استلام
பெறப்பட்டது	وردت
பெறப்பட்டது	ورد
நோர்வே	النرويج
புல்	العشب
புல்	عشب
சோ	تشو
எதிர்மறை	سلبية
எதிர்மறை	سلبي
எதிர்மறை	السلبية
எதிர்மறை	سالب
திபெத்திய	التبت
பருத்தி	قطن
பருத்தி	القطن
நாய்	الكلب
நாய்	كلب
பினாங்கு	بينانغ
விழிப்புணர்வு	التوعية
விழிப்புணர்வு	وعي
விழிப்புணர்வு	الوعي
விபத்தில்	حادث
விபத்தில்	الحادث
விபத்தில்	حادثة
விபத்தில்	تحطم
விபத்தில்	كراش
இருப்பு	الرصيد
இருப்பு	التوازن
இருப்பு	الميزان
இருப்பு	رصيد
இருப்பு	توازن
இருப்பு	التواجد
இருப்பு	الوجود
இருப்பு	المخزونات
இருப்பு	المخزون
ஜோர்ஜ்	خورخي
இயந்திரங்கள்	الروبوتات
நிலக்கரி	الفحم
நிலக்கரி	فحم
பதிவுகள்	الانطباعات
பதிவுகள்	الانطباع
பதிவுகள்	السجلات
பதிவுகள்	سجلات
பதிவுகள்	المحاضر
இருமுறை	مرتين
இருமுறை	مرتان
கட்டிட	البناء
கட்டிட	المبنى
கட்டிட	بناء
கட்டிட	مبنى
கட்டிட	البناية
முட்டை	البيضة
முட்டை	بيض
முட்டை	بيضة
பட்டி	قائمة
பட்டி	القائمة
ஜீ	زى
ஜீ	زي
நட்சத்திர	نجمة
நட்சத்திர	النجم
நட்சத்திர	النجمة
நட்சத்திர	نجم
நட்சத்திர	ستار
இளவரசர்	برنس
இளவரசர்	برينس
இளவரசர்	امير
இளவரசர்	الامير
மறுபடியும்	مجددا
மறுபடியும்	ثانية
குணம்	صفة
குணம்	الصفة
இறக்குமதி	الواردات
இறக்குமதி	استيراد
இறக்குமதி	الاستيراد
ஹாரி	هارى
ஹாரி	هاري
சைமன்	سايمون
சைமன்	سيمون
தீவிரமாக	بجد
தீவிரமாக	جديا
பணத்தை	فلوس
பணத்தை	نقود
பணத்தை	اموال
பணத்தை	المال
பணத்தை	مال
கொச்சி	كوشي
ஏழை	مسكين
ஏழை	الفقراء
ஏழை	فقير
ஏழை	فقيرة
ஏழை	الفقير
ஏழை	فقراء
வெளிப்படுத்தும்	تكشف
காயம்	الاصابة
காயம்	اصابة
காயம்	جرح
காயம்	الجرح
காயம்	تؤذي
காயம்	اذى
ஆசை	رغب
ஆசை	رغبه
ஆசை	الرغبة
ஆசை	رغبة
ஆசை	اتمنى
ஆசை	تمنى
ஆசை	ترغب
ஆசை	امنية
விளம்பரம்	الاعلانات
விளம்பரம்	اعلانات
விளம்பரம்	الدعاية
விளம்பரம்	الاعلانات
விளம்பரம்	الاعلان
விளம்பரம்	اعلان
விளம்பரம்	اعلانات
விளம்பரம்	الترويج
விளம்பரம்	الترقية
விளம்பரம்	الترقيات
விளம்பரம்	ترويج
விளம்பரம்	تعزيز
விளம்பரம்	ترقية
விளம்பரம்	دفعة
விளம்பரம்	الترويج
மூலிகைகள்	اعشاب
மூலிகைகள்	الاعشاب
நீலம்	بلو
நீலம்	ازرق
நீலம்	الزرقاء
நீலம்	الازرق
நீலம்	زرقاء
அவளை	لها
அவளை	هي
மாதிரிகள்	العينات
மாதிரிகள்	عينات
வருகிறார்கள்	ات
வருகிறார்கள்	قادمون
வருகிறார்கள்	قادم
வருகிறார்கள்	قادمة
அமெரிக்கர்கள்	الاميركيين
அமெரிக்கர்கள்	امريكيون
கனவு	الحلم
கனவு	نحلم
கனவு	احلم
கனவு	حلم
கனவு	يحلم
கனவு	الحلم
கனவு	احلم
கனவு	تحلم
வானிலை	الجو
வானிலை	الطقس
வானிலை	طقس
கபூர்	كابور
ஆணை	تعليمات
ஆணை	التعليمات
ஆணை	امر
ஆணை	قيادة
ஆணை	القيادة
அதிகரித்தது	زاد
தாக்கும்	هجوم
தாக்கும்	الهجوم
அன்றாட	اليومية
அன்றாட	اليومي
அன்றாட	يومية
அன்றாட	يوميا
நிகழ்வில்	مناسبة
நிகழ்வில்	الحدث
நிகழ்வில்	المناسبة
நிகழ்வில்	حدث
நியமனம்	المعين
நியமனம்	عينت
தொண்டு	الصدقة
தொண்டு	صدقة
தொண்டு	الاحسان
தொண்டு	الخيرية
அதிகரிக்கிறது	يحسن
போர்க்	حرب
போர்க்	الحرب
பரம்பரை	الميراث
பரம்பரை	الارث
பரம்பரை	ارث
பரம்பரை	الوراثة
பரம்பரை	ميراث
நேர்காணல்	المقابلة
நேர்காணல்	مقابلة
தயார்	مستعد
தயார்	جاهزة
தயார்	مستعدون
தயார்	استعداد
தயார்	جاهز
சிலைகள்	الاصنام
சிலைகள்	تماثيل
சிலைகள்	التماثيل
மிதமான	معتدل
மிதமான	معتدلة
மிதமான	المعتدلة
சிகாகோ	شيكاغو
சிகாகோ	شيكاجو
எங்கே	اين
எங்கே	حيث
வேண்டியது	لازم
வேண்டியது	يجب
காட்டினார்	اظهرت
தினசரி	اليومية
தினசரி	اليومي
தினசரி	يومية
தினசரி	يوميا
தீய	الشر
தீய	شرا
தீய	شر
தசை	العضلات
தசை	العضلة
தசை	عضلة
தசை	عضلات
வயலின்	الكمان
வயலின்	كمان
மறுத்து	رفض
பன்னிரண்டு	twelve
வாக்கு	التصويت
வாக்கு	تصويت
வாக்கு	صوتوا
கிளப்	النادي
கிளப்	ناد
கிளப்	نادى
கிளப்	نادي
கிளப்	كلوب
ஆவி	شبح
ஆவி	جوست
ஆவி	الشبح
ஆவி	الروح
ஆவி	روح
பெட்டிகள்	الصناديق
பெட்டிகள்	صناديق
மெய்	حقيقي
மெய்	صحيح
ஹால்	القاعة
ஹால்	هول
ஹால்	قاعة
ஹால்	صالة
எச்சரிக்கை	التحذير
எச்சரிக்கை	تحذير
எச்சரிக்கை	الحذر
எச்சரிக்கை	انذار
எச்சரிக்கை	تنبيه
அரங்கு	المسرح
அரங்கு	مسرح
சாந்தி	شانتي
தங்கப்	ذهبي
தங்கப்	جولد
தங்கப்	غولد
தங்கப்	ذهب
தங்கப்	الذهب
விரல்	اصبع
விரல்	الاصبع
பூச்சிகள்	الحشرات
ஜோ	جو
கலாச்சாரம்	الثقافة
கலாச்சாரம்	ثقافته
கலாச்சாரம்	ثقافة
இறைவனின்	ربي
இறைவனின்	رب
இறைவனின்	لورد
கட்டுப்பாடுகள்	القيود
கட்டுப்பாடுகள்	تقييدات
கட்டுப்பாடுகள்	قيود
கட்டுப்பாடுகள்	الضوابط
கட்டுப்பாடுகள்	ضوابط
முற்றுகை	الحصار
முற்றுகை	حصار
தகவலை	info
தகவலை	المعلومات
தகவலை	معلومات
தகவலை	الاعلام
தகவலை	المعلومات
தகவலை	معلومات
பன்றி	خنزير
பன்றி	الخنزير
அதிகரிக்க	زيادة
அதிகரிக்க	الزيادة
ஏற்க	نقبل
ஏற்க	تقبل
ஏற்க	قبول
ஏற்க	اقبل
ரோம்	روم
ரோம்	روما
ரோம்	rom
அட்டைகள்	البطاقات
அட்டைகள்	بطاقات
அட்டைகள்	كروت
நேரியல்	خطية
நேரியல்	خطي
நேரியல்	الخطي
முக்கியமானது	هام
முக்கியமானது	مهمة
முக்கியமானது	مهم
முக்கியமானது	المهم
படிப்பு	دراسة
படிப்பு	ادرس
படிப்பு	الدراسة
தட்டச்சு	الطباعة
தட்டச்சு	الكتابة
காப்பு	الدعم
காப்பு	دعم
காப்பு	اسناد
காப்பு	الاحتياطي
காப்பு	احتياطي
காப்பு	سوار
காப்பு	السوار
போட்டு	ضع
போட்டு	حط
வசனம்	حوار
வசனம்	الحوار
வசனம்	الاية
கற்கள்	الاحجار
கற்கள்	الحجارة
கற்கள்	احجار
கற்கள்	حجارة
திறக்கப்பட்டது	فتحت
எழுத்துகள்	الاحرف
எழுத்துகள்	احرف
எழுத்துகள்	الشخصيات
எழுத்துகள்	شخصيات
ஏவுகணை	صاروخ
ஏவுகணை	الصاروخ
ஏவுகணை	القذيفة
ஏவுகணை	قذيفة
நீராவி	البخار
நீராவி	بخار
சம்பந்தப்பட்ட	المعنية
காய்ச்சல்	الحمى
காய்ச்சல்	حمى
காய்ச்சல்	حمي
காய்ச்சல்	الانفلونزا
காய்ச்சல்	انفلونزا
விட்டம்	القطر
ஆன்மீக	روحاني
ஆன்மீக	روحانية
ஆன்மீக	الروحية
ஆன்மீக	روحية
எபிரேய	العبرية
மறைந்த	مخفي
மறைந்த	مخفية
நடிக்க	الصب
அமர்ந்து	قاعد
அமர்ந்து	جالس
அமர்ந்து	جالسة
அமர்ந்து	الجلوس
சமமான	يساوي
சமமான	متساوية
சமமான	متساو
சமமான	مساو
சமமான	تساوي
பட்டை	حانات
பட்டை	الحانات
பட்டை	قضبان
பட்டை	القضبان
பட்டை	الحانة
பட்டை	حانة
பட்டை	شريط
பட்டை	البار
பட்டை	بار
சடங்கு	طقوس
சடங்கு	الطقوس
குகை	كهف
குகை	الكهف
குறைக்கும்	تقليل
நாற்பது	الاربعين
நாற்பது	اربعون
நாற்பது	اربعين
மண்டலங்கள்	الاقاليم
மண்டலங்கள்	مناطق
மண்டலங்கள்	المناطق
மண்டலங்கள்	مناطق
கோல்டன்	ذهبي
கோல்டன்	الذهبي
கோல்டன்	ذهبية
அகமது	ahmed
அகமது	احمد
குழாய்கள்	الانابيب
குழாய்கள்	انابيب
நோயாளிகள்	مرضى
நோயாளிகள்	المرضى
போராளிகள்	المقاتلين
போராளிகள்	مقاتلين
போராளிகள்	المقاتلون
போராளிகள்	المقاتلات
நிகழ்கிறது	يحدث
கண்டுபிடிக்கப்பட்ட	اكتشفت
பழங்கால	عتيق
பழங்கால	العتيقة
பழங்கால	تحفة
நேபாளம்	نيبال
நேபாளம்	النيبالية
நேபாளம்	النيبالي
நேபாளம்	النيبالية
இடர்	المخاطرة
இடர்	المخاطر
இடர்	مخاطرة
ஆடும்	يرقص
ஆடும்	الرقص
ஆடும்	رقص
ஆடும்	ترقص
சூழ்நிலை	الوضع
சூழ்நிலை	الموقف
சூழ்நிலை	الحالة
உறவுகள்	علاقات
உறவுகள்	العلاقات
உறவுகள்	علاقات
உறவுகள்	العلاقات
நிறுத்த	وقف
நிறுத்த	توقف
நிறுவி	المثبت
நடுநிலை	محايد
நடுநிலை	محايدة
நடுநிலை	محايدا
கோபம்	الغضب
கோபம்	غضب
கோபம்	غاضبة
கோபம்	زعل
கோபம்	غاضب
கோபம்	غاضبون
நுண்ணுயிர்	الميكروبية
விழுந்து	سقوط
விழுந்து	اسقط
விழுந்து	السقوط
விழுந்து	الخريف
இறைவனை	ربي
இறைவனை	رب
இறைவனை	لورد
குழப்பம்	الخلط
குழப்பம்	التشويش
குழப்பம்	الارتباك
குழப்பம்	مشوش
குழப்பம்	محتار
குழப்பம்	مرتبك
குழப்பம்	الخلط
குழப்பம்	تنازع
குழப்பம்	نزاع
குழப்பம்	الصراع
குழப்பம்	الصراعات
குழப்பம்	صراع
குழப்பம்	النزاع
குழப்பம்	فوضى
குழப்பம்	الفوضى
மூலக்கூறுகள்	جزيئات
துகள்	جسيمات
துகள்	الجسيمات
துகள்	الجسيم
துகள்	جسيم
தட்டு	صفيحة
தட்டு	الصحن
தட்டு	صحن
தட்டு	طبق
தட்டு	الصينية
தட்டு	صينية
திருமதி	سيدة
துல்லியமான	دقيقا
துல்லியமான	دقيق
துல்லியமான	الدقة
துல்லியமான	دقة
பூச்சி	حشرة
பூச்சி	الحشرة
பூச்சி	بيست
நிலைமை	الوضع
நிலைமை	الموقف
நிலைமை	الحالة
எட்டாவது	الثامن
எட்டாவது	ثامنا
எட்டாவது	الثامنة
சிறுவர்கள்	اولاد
சிறுவர்கள்	ولاد
சிறுவர்கள்	الاولاد
சிறுவர்கள்	فتيان
சிறுவர்கள்	الاولاد
சிறுவர்கள்	الاطفال
சிறுவர்கள்	اطفال
ஒளியியல்	بصريات
ஒளியியல்	البصريات
புரதம்	بروتين
புரதம்	البروتين
நாகரிகம்	حضارة
நாகரிகம்	الحضارة
பண்ணை	المزرعة
பண்ணை	مزرعة
மேற்பரப்பு	سطح
மேற்பரப்பு	السطح
சாமுவேல்	سامويل
சாமுவேல்	صامويل
பிடித்தது	مفضلة
பிடித்தது	مفضل
பிடித்தது	المفضلة
பிடித்தது	المفضل
வீரன்	بطل
வீரன்	البطل
வீரன்	تشامب
வீடுகளில்	المنازل
வீடுகளில்	منازل
வீடுகளில்	بيوت
வீடுகளில்	البيوت
கையேடு	دليل
கையேடு	الدليل
கையேடு	يدوي
கோதுமை	القمح
பதிப்புகள்	اصدارات
பதிப்புகள்	الطبعات
பதிப்புகள்	الاصدارات
பதிப்புகள்	اصدارات
பதிப்புகள்	الاصدارات
வளர்ச்சியை	النمو
வளர்ச்சியை	نمو
மரியாதை	ترا
மரியாதை	احترام
மரியாதை	الاحترام
மரியாதை	احترم
விரிவாக்கம்	التوسع
விரிவாக்கம்	وسع
விரிவாக்கம்	توسع
விரிவாக்கம்	توسيع
விரிவாக்கம்	تمديد
விரிவாக்கம்	امتداد
விரிவாக்கம்	التمديد
பீட்டா	بيتا
வழிமுறை	خطوة
வழிமுறை	الخطوة
வழிமுறை	المنهج
வழிமுறை	طريقة
வழிமுறை	الطريقة
வழிமுறை	اسلوب
வழிமுறை	الاسلوب
வழிமுறை	منهج
வழிமுறை	قناة
வழிமுறை	القناة
புரியும்	التفسيرية
புரியும்	توضيحية
புரியும்	افهم
புரியும்	فاهم
புரியும்	فهم
புரியும்	تفهم
கேரளம்	كيرالا
கேரளம்	كيرلا
கால்நடை	ماش
கால்நடை	ماشية
கால்நடை	الماشية
ரஷ்யா	روسيا
லூயி	لوي
தெரியாத	مجهول
வேண்டுகோள்	طلب
வேண்டுகோள்	الطلب
அணிந்து	ترتدي
அணிந்து	تلبس
அணிந்து	ارتداء
கேட்ட	سمعت
