kategória	kategori
vzťahy	relasi
prvkov	unsur
prvkov	elemen
ochrana	melindungi
ochrana	perlindungan
ochrana	proteksi
severná	utara
severná	north
severná	utara
severná	northern
politická	politik
víťazstvo	kemenangan
víťazstvo	victory
veľkosti	ukuran
veľkosti	size
veľkosti	ukuran
jazero	danau
družstiev	koperasi
dôležité	jga
dôležité	penting
nasa	nasa
sovietskeho	soviet
charakter	character
charakter	tokoh
charakter	karakter
charakter	alam
charakter	nature
hudobná	music
hudobná	musik
hudobná	musik
hudobná	musikal
hudobná	musical
spočiatku	awalnya
komplex	komplek
komplex	complex
komplex	rumit
komplex	kompleks
art	seni
art	art
art	kesenian
geografia	geografi
kraja	shire
výstavba	konstruksi
výstavba	pembangunan
pierre	pierre
motory	motors
motory	motor
motory	mesin
typy	jenis
typy	tipe
svätý	santo
svätý	saint
svätý	suci
svätý	kudus
svätý	holy
londýn	london
londýn	banjarmasin
provence	provence
body	titik
body	poin
body	point
starý	tua
starý	lama
starý	old
krátky	short
krátky	singkat
krátky	pendek
krátky	ringkas
krátky	singkat
krátky	brief
otvorená	buka
otvorená	open
otvorená	terbuka
otvorená	dibuka
záujem	tertarik
záujem	berminat
záujem	minat
záujem	minat
václav	václav
talianska	italy
talianska	italia
talianska	italia
grécky	greek
grécky	yunani
postavenie	status
postavenie	posisi
postavenie	jabatan
colspan	colspan
hautes	hautes
vytvoriť	buat
vytvoriť	ciptakan
vytvoriť	membuat
vytvoriť	membangun
mestská	urban
mestská	perkotaan
riešenie	larutan
riešenie	solusi
držitelia	pemegang
windows	windows
windows	jendela
televízne	television
televízne	televisi
kláštor	vihara
kláštor	biara
kláštor	biara
kláštor	abbey
kláštor	biara
použité	digunakan
použité	terpakai
použité	used
použité	dipakai
jazyku	bahasa
útok	menyerang
útok	serangan
útok	serang
útok	penyerangan
útok	serbu
útok	serangan
útok	penyerangan
web	website
web	web
martina	martina
martina	martinus
martina	martin
rakúska	austria
rakúska	austria
noci	nights
súvislosti	konteks
súvislosti	kontek
krát	kali
krát	times
zmluvy	kontrak
úrovni	aras
úrovni	level
úrovni	tingkatan
úrovni	tingkat
tvorbe	pembentukan
tvorbe	formasi
veda	ilmu
veda	sains
dlho	lama
dlho	panjang
dlho	long
posádky	crew
posádky	kru
pavla	paulus
pavla	paul
kalifornia	california
snp	snp
metal	logam
metal	metal
menšie	kecil
menšie	minor
sedem	seven
sedem	tujuh
iihf	iihf
kilometrov	kilometer
kilometrov	kilometer
jura	jura
remix	remix
remix	campur
space	ruang
space	spasi
space	space
space	angkasa
ocenenia	penghargaan
ocenenia	hadiah
tímy	tim
ardenne	ardenne
tvorba	pembuatan
tvorba	ciptaan
tvorba	penciptaan
tvorba	kreasi
tvorba	pembentukan
tvorba	formasi
názory	opini
názory	pendapat
názory	dilihat
názory	tayangan
názory	tampilan
republike	republik
septembri	september
poľský	semir
poľský	polandia
poľský	polish
kultúrne	kebudayaan
kultúrne	budaya
lietadla	pesawat
lietadla	aircraft
pro	pro
väčšie	greater
januári	januari
rodine	keluarga
rodine	family
rodine	famili
eva	eva
dynastie	wangsa
dynastie	dinasti
majster	master
majster	guru
priemer	diameter
priemer	maksud
priemer	berarti
priemer	galak
priemer	mean
dolina	valley
dolina	lembah
dolina	dolina
rakety	rudal
rakety	roket
rakety	misil
rakety	roket
rakety	raket
nálezy	temuan
united	bersatu
hora	hora
hora	gunung
hora	mountain
hora	pegunungan
práv	hak
súvisiace	dikaitkan
súvisiace	diasosiasikan
súvisiace	terkait
súvisiace	berhubungan
súvisiace	berkaitan
súvisiace	terkait
každá	setiap
každá	every
každá	setiap
každá	tiap
každá	each
doliny	lembah
auguste	auguste
auguste	august
auguste	agustus
zľava	diskon
konkrétne	spesifik
konkrétne	tertentu
konkrétne	khusus
konkrétne	beton
konkrétne	khususnya
hory	gunung
hory	pegunungan
hory	gunung
hory	mountain
hory	pegunungan
nemecká	german
nemecká	jerman
trón	tahta
trón	singgasana
trón	arsy
trón	takhta
cher	cher
link	pranala
link	link
link	tautan
link	taut
anglicko	inggris
londýne	london
londýne	banjarmasin
ochranu	perlindungan
ochranu	proteksi
pôvodný	asli
pôvodný	original
vojsk	pasukan
vojsk	pasukan
sonda	probe
objavili	ditemukan
objavili	menemukan
objavili	ketahuan
divízie	divisi
divízie	pembagian
symbol	simbol
jazykov	bahasa
svetová	world
svetová	dunia
také	such
prof	prof
kobayashi	kobayashi
posádka	crew
posádka	kru
materiál	matre
materiál	bahan
materiál	materi
materiál	material
materiál	bahan
materiál	materi
materiál	material
amerike	amerika
amerike	america
lepšie	better
rukou	hand
rukou	tangan
rím	rome
rím	romawi
rím	roma
marci	march
marci	maret
marci	marci
forma	formulir
forma	membentuk
forma	form
forma	bentuk
kariéra	karir
kariéra	karier
kariéra	berkarir
kariéra	karir
kariéra	karier
severnom	utara
severnom	northern
slovakia	slowakia
texty	sms
texty	lirik
texty	lyrics
joseph	yusuf
joseph	joseph
dni	days
dni	hari
sondy	probe
sondy	probe
známi	dikenal
známi	diketahui
známi	kenalan
choroby	penyakit
choroby	penyakit
choroby	penyakit
choroby	penyakit
siete	jala
siete	jaring
siete	jaringan
siete	jaringannya
siete	networks
siete	jaringan
siete	jaringannya
siete	network
pop	pops
pop	pap
pop	pop
savoie	savoie
jadro	core
jadro	inti
jadro	inti
jadro	kada
jadro	kernel
zariadenie	perangkat
zariadenie	peranti
zariadenie	perlengkapan
zariadenie	peralatan
zariadenie	pemasangan
zariadenie	penginstalan
zariadenie	instalasi
zariadenie	fasilitas
okruhu	circuit
okruhu	sirkuit
nezávislosť	merdeka
nezávislosť	kemerdekaan
nezávislosť	kemandirian
nezávislosť	independence
manche	manche
výhry	menang
federácia	federasi
federácia	federation
prípadoch	kasusnya
prípadoch	kasus
decembri	desember
decembri	december
voľby	opsi
voľby	options
voľby	pilihan
voľby	pemilu
voľby	pemilu
jozefa	yusuf
jozefa	joseph
pol	pol
možnosti	kemungkinannya
možnosti	kemungkinan
možnosti	opsi
možnosti	options
možnosti	pilihan
online	daring
online	online
man	pria
man	manusia
man	man
prečo	kenapa
prečo	mengapa
prečo	why
medzinárodných	internasional
medzinárodných	international
medzinárodných	mancanegara
zápis	notasi
zápis	siaga
zápis	peringatan
zápis	waspada
zápis	alert
filmov	films
filmov	film
obyvateľstvo	populasi
obyvateľstvo	penduduk
obyvateľstvo	populasi
riaditeľ	sutradara
riaditeľ	direktur
sieť	net
sieť	bersih
sieť	jala
sieť	jaring
sieť	grid
sieť	kisi
sieť	petak
sieť	jaringan
sieť	jaringannya
sieť	network
zakladateľ	pendiri
zakladateľ	founder
rastliny	tanaman
rastliny	tumbuhan
rastliny	tanaman
rastliny	plant
rastliny	tumbuhan
line	line
line	baris
line	garis
viaceré	kelipatan
viaceré	beberapa
viaceré	multiple
viaceré	berganda
takéto	such
moskva	moskow
moskva	moskwa
afriky	africa
afriky	afrika
pokračoval	dilanjutkan
pokračoval	berkelanjutan
pokračoval	lanjutan
pozície	posisi
japonsku	jepang
japonsku	japan
spomína	mention
spomína	penyebutan
spomína	mentions
spomína	sebutan
vety	frase
vety	terjemahan
vety	frasa
vety	hukuman
vety	kalimat
vety	kalimatnya
vety	kalimat
veže	towers
novembri	november
novembri	nopember
kusov	potongan
kusov	kepingan
kusov	keping
kusov	potong
ríme	rome
ríme	romawi
ríme	roma
hlasov	suara
hlasov	voting
hlasov	suara
hlasov	ips
olympijské	olympic
olympijské	olimpiade
manželky	minin
firma	firma
firma	teguh
firma	tegas
firma	perusahaan
firma	company
bas	bas
štart	mulai
štart	mulailah
štart	start
štart	takeoff
štart	awalan
štart	startup
štart	peluncuran
štart	luncurkan
štart	launch
japonsko	jepang
japonsko	japan
time	kali
time	waktu
time	waktunya
time	time
maria	maria
stanici	stasiun
stanici	station
časopisu	majalah
socha	patung
socha	patung
hudbu	music
hudbu	musik
festival	festival
technické	teknis
nato	nato
úsek	stretch
úsek	peregangan
úsek	meregang
úsek	daerah
úsek	bagian
úsek	seksi
úsek	kompartemen
úsek	segmen
severne	utara
severne	north
noviny	koran
noviny	koran
stáva	menjadi
skoro	almost
skoro	hampir
skoro	nyaris
skoro	early
skoro	dini
skoro	awal
objekt	obyek
objekt	objek
apollo	apollo
slnko	mentari
slnko	matahari
slnko	sun
lodí	kapal
mapy	maps
mapy	peta
mapy	map
mapy	peta
účastníci	peserta
účastníci	partisipan
účastníci	peserta
autorov	pengarang
autorov	penulis
znova	lagi
slúžil	dilayani
slúžil	dihidangkan
slúžil	disajikan
politika	polis
politika	kebijakan
politika	politik
špeciálne	istimewa
špeciálne	spesial
špeciálne	special
špeciálne	khusus
zloženie	komposisi
poskytuje	menyediakan
poskytuje	sediakan
učiteľ	guru
zlatá	lucu
zlatá	imut
zlatá	cute
zlatá	emas
zlatá	gold
zlatá	golden
zlatá	emas
zlatá	keemasan
národov	nations
národov	bangsa
dôvodov	alasan
hlas	voice
hlas	suara
hlas	suaranya
hodnota	bernilai
hodnota	nilai
kmeň	strain
kmeň	batang
kmeň	tribe
kmeň	suku
automaticky	auto
automaticky	otomotif
automaticky	otomatis
automaticky	automatic
automaticky	otomatis
automaticky	atis
automaticky	otomatis
vlastne	sebenarnya
vlastne	actually
iso	iso
stretnutia	sesi
stretnutia	rapat
stretnutia	pertemuan
stretnutia	rapat
stretnutia	meeting
stretnutia	pertemuan
aktivity	kegiatan
aktivity	aktifitas
aktivity	aktivitas
aktivity	kegiatan
aktivity	aktivitas
franche	franche
grécko	yunani
ostrovov	pulau
ostrovov	kepulauan
zámky	gembok
dušan	dusan
dušan	dušan
provincii	propinsi
provincii	provinsi
meria	diukur
meria	terukur
meurthe	meurthe
comté	comté
výraz	expresi
výraz	ekspresi
španielsky	spanish
španielsky	spanyol
mil	mil
roman	roman
roman	romawi
červená	merah
červená	red
správne	kanan
správne	benar
správne	right
správne	betulkan
svetla	cahaya
svetla	lampu
svetla	light
svetla	terang
svetla	ringan
doubs	doubs
čierna	hitam
čierna	black
vidieť	melihat
vidieť	ngeliat
vidieť	lihat
hore	terbangun
hore	awake
hore	terjaga
hnutie	gerakan
hnutie	pergerakan
doslova	harafiah
doslova	harfiah
bunky	sel
bunky	sel
administratívne	administratif
športové	sporting
športové	sport
športové	olahraga
športové	olahraga
športové	sports
čoskoro	soon
čoskoro	segera
skratka	kependekan
skratka	singkatan
skratka	akronim
skratka	pintasan
kanada	kanada
kanada	canada
prahy	ambang
prahy	prague
prahy	praha
posledná	last
posledná	terakhir
hrať	mainkan
hrať	putar
hrať	bermain
hrať	main
hrať	memainkan
hrať	diputar
hrať	bermain
ferdinand	ferdinand
sezóna	season
sezóna	musim
sezóna	musimnya
london	london
london	banjarmasin
bitky	berkelahi
bitky	perkelahian
bitky	pertempuran
bitky	pemukulan
one	satu
one	one
slovan	slovan
používané	digunakan
používané	terpakai
používané	used
používané	dipakai
motora	engine
motora	mesin
ríma	rome
ríma	romawi
ríma	roma
boj	perjuangan
boj	pertempuran
boj	tempur
boj	combat
boj	bertarung
boj	berkelahi
boj	fight
boj	lawan
boj	melawan
boj	berjuang
porazil	mengalahkan
porazil	terkalahkan
porazil	kalah
porazil	dikalahkan
vecí	things
vecí	hal
vecí	perkara
júni	juni
pásmo	band
dĺžku	panjang
nižšie	dibawah
nižšie	turunkan
nižšie	lower
nižšie	rendahkan
divákov	penampil
divákov	pemirsa
divákov	penonton
úspešne	sukses
úspešne	berhasil
viedeň	wina
hádzanej	handball
hádzanej	hantam
vzťahu	hubungan
panna	virgo
panna	virgin
panna	perawan
tvorili	dibentuk
tvorili	terbentuk
dvakrát	twice
dna	dna
pilot	pilot
ffffff	ffffff
marián	marián
gironde	gironde
provincia	propinsi
provincia	provinsi
žena	woman
žena	wanita
žena	perempuan
žena	permpuan
žena	female
žena	betina
žena	perempuan
žena	isteri
žena	istrinya
žena	istri
žena	wife
situácia	pgn
situácia	situasi
predpokladá	diasumsikan
predpokladá	berasumsi
predpokladá	mengasumsikan
sila	kekuatan
sila	force
sila	memaksa
sila	angkatan
sila	paksa
sila	paksakan
dieťa	baby
dieťa	sayang
dieťa	bayi
dieťa	kid
dieťa	ank
dieťa	anakan
dieťa	child
dieťa	anak
dordogne	dordogne
ústav	institute
ústav	institut
mierne	mild
navigačné	nav
vedenie	management
vedenie	manajemen
vedenie	pengelolaan
vedenie	kepemimpinan
vedenie	pimpinan
vedenie	memimpin
vedenie	prospek
vedenie	pimpin
vedenie	lead
arena	arena
arena	gelanggang
stredná	middle
stredná	pertengahan
stredná	tengah
stredná	medium
stredná	sedang
stredná	menengah
stredná	central
stredná	tengah
stredná	pusat
stredná	sentral
stredná	upt
stredná	moderasi
stredná	moderat
stredná	memoderasi
stredná	maksud
stredná	berarti
stredná	galak
stredná	mean
prebieha	berlangsung
prebieha	berkelanjutan
skončila	berakhir
skončila	kedaluwarsa
skončila	expired
skončila	kadaluwarsa
skončila	kadaluarsa
referencie	referensi
referencie	rujukan
referencie	acuan
referencie	referensi
referencie	rujukan
plochy	permukaan
plochy	area
plochy	desktop
plochy	dekstop
plochy	desktop
schopnosť	kapabilitas
schopnosť	kemampuan
schopnosť	kemampuan
končí	berakhir
jediným	sole
svetlo	cahaya
svetlo	lampu
svetlo	light
svetlo	terang
svetlo	ringan
doba	periode
doba	kali
doba	waktu
doba	waktunya
doba	time
medzinárodný	internasional
medzinárodný	international
medzinárodný	mancanegara
relatívne	relatif
budov	bangunan
budov	gedung
vnútri	inside
vnútri	didalam
vnútri	intra
príklad	contoh
group	group
group	kelompokkan
group	grup
group	kelompok
futbal	sepakbola
futbal	soccer
futbal	sepakbola
futbal	football
galéria	galeri
galéria	gallery
potreby	kebutuhan
osoba	person
osoba	orang
osady	pemukiman
osady	permukiman
kanade	kanada
kanade	canada
astronómia	astronomi
dvd	dvd
dvd	dvd
hrala	diputar
hrala	dimainkan
hrala	dipermainkan
vlastný	own
vlastný	sendiri
vlastný	suai
vlastný	kustom
vlastný	gubahan
vlastný	custom
vlastný	ubahan
vlastný	khusus
názor	opini
názor	pendapat
isère	isère
postava	character
postava	tokoh
postava	karakter
švajčiarsko	swiss
vytvorili	tercipta
vytvorili	dibuat
najväčších	terbesar
škoda	kasihan
škoda	aurat
škoda	malu
škoda	memalukan
škoda	škoda
autora	pengarang
autora	penulis
autora	pembuat
švédsko	swedia
pohára	gelas
pohára	piala
pohára	cawan
pohára	cangkir
pohára	cup
gólov	gol
gólov	tujuan
fakulty	fakultas
fakulty	fani
fakulty	fakultas
trate	baris
trate	lines
trate	garis
trate	trek
znaky	aksara
znaky	karakter
star	star
star	bintang
čierny	hitam
čierny	black
post	kiriman
post	posting
post	kirimkan
post	kirim
post	post
objavila	ditemukan
objavila	menemukan
objavila	ketahuan
objavila	muncul
indre	indre
petr	petr
pracuje	karya
pracuje	bekerja
pracuje	works
pracuje	berfungsi
pracuje	bekerja
maďarský	hongaria
maďarský	hungaria
väčší	greater
plocha	daerah
plocha	wilayah
plocha	luas
plocha	kawasan
plocha	area
plocha	dekstop
plocha	desktop
karl	carl
karl	karl
zbierka	koleksi
biely	white
biely	putih
umiestnené	berlokasi
umiestnené	bertempat
umiestnené	terletak
umiestnené	ditempatkan
vstup	input
vstup	masukkan
vstup	masukan
vstup	entri
vstup	masukan
vstup	entry
histórie	history
histórie	riwayat
histórie	sejarah
povstania	pemberontakan
povstania	pemberontakan
hodiny	jam
hodiny	jam
hodiny	clock
roussillon	roussillon
francúzske	prancis
francúzske	perancis
múzea	museum
múzea	musium
múzea	museum
múzea	musium
johann	johann
najmenej	sedikitnya
pôvodné	asli
pôvodné	original
languedoc	languedoc
hrali	diputar
hrali	dimainkan
hrali	dipermainkan
ruská	russian
ruská	rusia
chrámu	temple
chrámu	candi
chrámu	kuil
obrany	defense
obrany	pembela
obrany	pertahanan
novín	koran
novín	koran
str	str
vienne	vienne
rieke	sungai
rieke	river
parlamentu	parlemen
parlamentu	dpr
hranicu	batas
hranicu	perbatasan
hranicu	tepi
hranicu	tepian
podujatia	peristiwa
podujatia	kegiatan
podujatia	event
podujatia	acara
najvyššie	tertinggi
ústavu	konstitusi
kardinál	cardinal
kardinál	kardinal
majstrov	masters
majstrov	master
majstrov	juara
majstrov	champions
mesiace	bulan
dramatik	dramawan
výšky	height
výšky	ketinggian
výšky	heights
výšky	tinggi
free	bebas
free	gratis
free	free
zmena	modifikasi
zmena	berubah
zmena	ganti
zmena	perubahan
zmena	mengubah
zmena	ubah
úroveň	aras
úroveň	level
úroveň	tingkatan
úroveň	tingkat
chce	ingin
county	kabupaten
county	county
county	daerah
county	powiat
britská	britania
britská	british
súd	sidang
súd	fitnah
súd	court
súd	sidang
súd	pengadilan
súd	mahkamah
ročník	vintage
prostredie	lingkungan
rýchlosti	kecepatan
rýchlosti	speed
rýchlosti	kecepatan
biela	white
biela	putih
dedina	kampung
dedina	dusun
dedina	desa
dedina	village
jar	spring
jar	pegas
club	club
club	klub
dvaja	dua
dvaja	two
dáta	data
podstate	esensi
podstate	intisari
atlantiques	atlantiques
značka	brand
značka	merk
značka	merek
značka	markus
značka	tanda
značka	tandai
značka	mark
značka	tanda
značka	tag
don	don
ľahko	gampang
ľahko	mudah
ľahko	easy
puy	puy
španielska	spanyol
španielska	spanish
španielska	spanyol
santa	sinterklas
santa	santa
zbrane	senjata
zbrane	senapan
zbrane	guns
zbrane	senjata
zbrane	gendongan
zbrane	lengan
zbrane	arms
toky	aliran
toky	stream
toky	mengalir
toky	arus
toky	alur
pravidelne	teratur
pravidelne	biasa
pravidelne	regular
pravidelne	reguler
pravidelne	berkala
motorov	mesin
kráľovná	ratu
kráľovná	queen
ľadový	ice
ľadový	es
dát	data
filip	philip
filip	philipp
filip	filip
autori	penulis
autori	pengarang
autori	penulis
pravidlá	rules
pravidlá	peraturan
pravidlá	aturan
vzdelanie	edukasi
vzdelanie	pendidikan
poprad	poprad
kozmonaut	kosmonot
kozmonaut	antariksawan
holandsko	belanda
fotografie	photography
fotografie	fotografi
fotografie	foto
vojsko	militer
vojsko	kemiliteran
vojsko	pasukan
vojsko	tentara
vojsko	army
island	islandia
navrhol	saran
navrhol	menyarankan
navrhol	disarankan
mier	damai
mier	kedamaian
mier	peace
mier	perdamaian
washington	washington
opis	uraian
opis	deskripsi
opis	keterangan
bližšie	closer
preteky	balapan
preteky	ras
preteky	balapan
preteky	race
preteky	perlombaan
preteky	ras
preteky	lomba
preteky	balapan
preteky	balap
preteky	racing
preteky	membalap
tlak	tekanan
vysoký	high
vysoký	tinggi
vysoký	tall
vysoký	jangkung
poitou	poitou
paríža	paris
west	maghrib
west	barat
west	west
vosges	vosges
stroj	mesin
filozofi	filsuf
štít	perisai
štít	tameng
štít	shield
štít	perisai
stroje	mesin
stroje	mesin
budúcnosti	future
ťažko	susah
ťažko	hard
ťažko	keras
ťažko	susah
ťažko	sulit
ťažko	sukar
štruktúra	tekstur
štruktúra	teksturnya
štruktúra	struktur
budapešti	budapest
priebeh	kemajuan
priebeh	perkembangan
priebeh	progres
priebeh	progress
publicista	humas
pozdĺž	along
pozdĺž	sepanjang
princíp	prinsip
princíp	prinsipnya
profesionálny	profesional
profesionálny	professional
evanjelický	lutheran
používali	digunakan
používali	terpakai
používali	used
používali	dipakai
operácie	operasi
operácie	operasi
operácie	pembedahan
ryby	pisces
ryby	ikan
semifinále	semifinal
semifinále	semifinal
meuse	meuse
inžinier	teknisi
inžinier	insinyur
inžinier	engineer
súčasnej	kontemporer
orne	orne
life	kehidupan
life	life
life	hidup
vedúci	manager
vedúci	manajer
vedúci	pengelola
vedúci	memimpin
vedúci	prospek
vedúci	pimpin
vedúci	lead
afrike	africa
afrike	afrika
muž	jantan
muž	male
muž	pria
muž	manusia
muž	man
marek	marek
mix	mix
mix	campuran
mix	campur
gitarista	gitaris
žiline	žilina
kameň	batu
kameň	stone
kameň	batuan
kameň	batu
kameň	rock
prešiel	berlalu
prešiel	dilewati
prešiel	lulus
pôdy	tanah
pôdy	daratan
pôdy	tanah
pôdy	land
pôdy	tanah
pôdy	tanahnya
správu	pesan
stanislav	stanislav
gymnázium	grammar
gymnázium	gimnasium
pink	pink
dobré	bagus
systémov	sistem
systémov	systems
osobný	personal
osobný	pribadi
zmluva	kontrak
zmluva	perjanjian
zmluva	traktat
dlhá	lama
dlhá	panjang
dlhá	long
sprava	kanan
sprava	benar
sprava	right
tony	tony
tony	berton
tony	ton
zvyšok	residu
zvyšok	sisa
zvyšok	istirahat
zvyšok	beristirahat
charentes	charentes
úlohy	tugas
úlohy	peran
úlohy	penetapan
úlohy	penugasan
úlohy	tugas
úlohy	pr
klávesy	keys
klávesy	kunci
klávesy	key
klávesy	keyboard
novinár	jurnalis
novinár	wartawan
trhu	pasar
štvrťfinále	quarterfinals
linky	baris
linky	lines
linky	garis
linky	taut
linky	pranala
linky	link
linky	tautan
linky	links
diaľnica	highway
schopný	able
schopný	mampu
schopný	mampu
trh	pasar
prevádzky	operasi
prevádzky	pemasangan
prevádzky	instalasi
láska	rpp
láska	love
láska	cintai
láska	cinta
hotel	hotel
index	indeks
štruktúry	struktur
problémov	masalah
americké	american
americké	amerika
edward	edward
rezervácie	pemesanan
rezervácie	reservasi
rezervácie	pemesanan
rezervácie	booking
rezervácie	pemesanan
rezervácie	reservasi
rezervácie	pemesanan
adam	adam
fakulta	fani
fakulta	fakultas
king	raja
king	king
látok	zat
európsky	eropa
európsky	european
hmotnosti	massa
hmotnosti	berat
píše	penulisan
píše	menulis
kapela	band
písomná	tertulis
písomná	ditulis
katedrála	katedral
vojenský	militer
vojenský	kemiliteran
plán	rencana
plán	plan
plán	rencanakan
auvergne	auvergne
tretia	sepertiga
tretia	ketiga
podobný	serupa
podobný	mirip
výskumu	riset
výskumu	penelitian
atmosféry	atmosfer
atmosféry	suasana
atmosféry	atmosfir
osi	osi
osi	sumbu
osi	sumbu
osi	axis
mars	mars
stredisko	tengah
stredisko	pusat
stredisko	centre
dĺžky	panjang
synov	sons
milióna	juta
milióna	million
milióna	sejuta
yonne	yonne
gers	gers
oceánu	samudera
oceánu	samudra
oceánu	lautan
oceánu	laut
oceánu	ocean
členenie	perincian
členenie	rincian
členenie	perincian
členenie	rincian
maine	maine
čína	tiongkok
čína	china
čína	jatim
čína	cina
spisovateľka	penulis
osem	eight
osem	delapan
postaviť	membangun
postaviť	bina
postaviť	build
prišli	tiba
prišli	came
štátne	negara
štátne	keadaan
štátne	state
dosiahnuť	jangkau
dosiahnuť	jangkauan
dosiahnuť	raih
povedal	said
povedal	berkata
povedal	mengatakan
povedal	katanya
povedal	kata
medailu	medal
medailu	medali
škôl	sekolah
žiarenia	radiasi
celková	keseluruhan
každého	semuanya
každého	setiap
každého	tiap
každého	each
straty	kerugian
straty	kehilangan
straty	rugi
straty	kerugian
straty	korban
pes	anjing
pes	dog
american	american
american	amerika
minister	menteri
predchodca	pendahulu
predchodca	pendahulunya
mori	mori
mori	laut
domy	rumah
služieb	servis
služieb	pelayanan
služieb	layanan
služieb	jasa
polovica	separuh
polovica	setengahnya
polovica	half
polovica	setengah
lety	penerbangan
techniky	teknik
sopka	berapi
kariéru	karir
kariéru	karier
kariéru	berkarir
eduard	edward
eduard	eduard
prešove	prešov
zlaté	lucu
zlaté	imut
zlaté	cute
zlaté	golden
zlaté	emas
zlaté	keemasan
white	white
white	putih
súčasná	kontemporer
isté	tertentu
alexandra	alexandra
stupňa	instance
stupňa	contoh
stupňa	instansi
wta	wta
starší	sesepuh
starší	tetua
starší	penatua
starší	sesepuh
starší	elder
starší	ketua
starší	tetua
starší	penatua
starší	manula
starší	lansia
karty	kartu
karty	tab
karty	card
karty	kartu
študentov	pelajar
študentov	santri
študentov	mahasiswa
študentov	murid
študentov	siswa
mike	mike
určený	ditentukan
určený	bertekad
určený	ditunjuk
frank	frank
pomenovanie	term
pomenovanie	istilah
pomenovanie	penamaan
pomenovanie	denominasi
minimálne	minimum
minimálne	minimal
minimálne	minimal
minimálne	minim
simon	simon
dolárov	bucks
dolárov	dolar
dolárov	dollars
dolárov	dollar
dolárov	dolar
metódy	metoda
metódy	metode
útočník	penyerangnya
útočník	penyerang
útočník	striker
podniky	enterprises
podniky	bisnis
základ	baseline
základ	foundation
základ	fondasi
základ	yayasan
základ	pondasi
základ	basis
základ	dasar
základ	pangkalan
základ	base
základ	markas
základ	basis
obyčajne	biasanya
street	jalanan
street	street
nástroj	instrumen
nástroj	perkakas
nástroj	alat
bibliografia	bibliografi
radio	radio
tarn	tarn
európske	eropa
európske	european
rozšírenie	ekstensi
rozšírenie	perluasan
rozšírenie	ekspansi
rozšírenie	pembesaran
rozšírenie	perluas
rozšírenie	ekspansi
rozšírenie	kembangkan
rozšírenie	luaskan
rozšírenie	memperluas
rozšírenie	pelebaran
nemci	jerman
jazera	danau
friedrich	friedrich
výstup	exit
výstup	keluar
výstup	output
výstup	keluaran
vozidiel	kendaraan
slová	kata
vesmíre	universe
vesmíre	semesta
vesmíre	kosmos
vesmíre	cosmos
maximálna	max
maximálna	maks
maximálna	maksimal
maximálna	maksimum
maximálna	maksimal
maximálna	maximum
obsahujú	mengandung
obsahujú	berisi
teploty	temperatur
teploty	suhu
teploty	temperatur
teploty	suhu
nástupca	penerus
zomrela	meninggal
dostať	dapatkan
pravda	benar
pravda	true
pravda	kebenaran
pravda	truth
pracovník	pekerja
vysoko	high
vysoko	tinggi
austrália	australia
príležitosti	peluang
príležitosti	kesempatan
príležitosti	peluang
príležitosti	kesempatan
príležitosti	kesempatan
kráľov	kings
ťažké	heavy
ťažké	berat
ťažké	susah
ťažké	hard
ťažké	keras
ťažké	susah
ťažké	sulit
ťažké	sukar
fakt	kenyataan
fakt	fakta
fakt	faktanya
fakt	fact
fakt	sungguh
prekladateľ	penerjemah
big	big
big	besar
doma	home
doma	rumah
doma	pulang
doma	beranda
rozdelenie	perincian
rozdelenie	rincian
rozdelenie	divisi
rozdelenie	pembagian
rozdelenie	division
rozdelenie	belah
rozdelenie	pecah
rozdelenie	split
rozdelenie	pisah
rozdelenie	distribusi
ďalšia	another
ďalšia	selanjutnya
ďalšia	berikutnya
ďalšia	next
metóda	metoda
metóda	method
metóda	metode
cieľ	obyektif
cieľ	tujuan
cieľ	objektif
cieľ	aim
cieľ	bidik
cieľ	tujuan
cieľ	destination
cieľ	destinasi
cieľ	tujuan
cieľ	gawang
cieľ	sasaran
cieľ	goal
cieľ	gol
cieľ	menargetkan
cieľ	targetkan
cieľ	sasaran
cieľ	target
juan	juan
ročný	tahunan
ročný	tahunan
mnohí	banyak
auto	car
auto	mobil
auto	truk
auto	truck
auto	auto
auto	otomotif
auto	otomatis
fáza	fase
fáza	pentas
fáza	tahap
fáza	panggung
fáza	stage
stránku	page
stránku	halaman
vrstvy	lapis
vrstvy	lapisan
definitívne	pasti
definitívne	definitif
definitívne	definitif
obsahu	isi
obsahu	konten
obsahu	isi
známych	kenalan
tlaku	tekanan
vii	vii
vytvorenie	pembuatan
vytvorenie	ciptaan
vytvorenie	penciptaan
vytvorenie	kreasi
vytvorenie	membuat
vytvorenie	menciptakan
vytvorenie	berkreasi
ardennes	ardennes
politiky	polis
politiky	kebijakan
politiky	politik
politiky	kebijakan
porovnaní	dibandingkan
funguje	karya
funguje	bekerja
funguje	works
josé	jose
josé	josé
josé	josé
generácie	generation
generácie	generasi
generácie	generasi
generácie	generations
židov	yahudi
dome	dom
návrat	comeback
návrat	kembali
návrat	return
fínsko	finlandia
zbor	choir
zbor	kesatuan
zbor	corps
zbor	korps
upravené	disunting
upravené	diedit
upravené	disesuaikan
upravené	disesuaikan
vstúpil	dimasukkan
strely	rudal
strely	roket
strely	misil
strely	tembakan
strely	shots
strely	drone
venuje	mengabdikan
útvary	departemen
pomer	rasio
poslanec	anggota
poslanec	member
červený	reds
