skapande	creación
betonar	estrés
manuell	manual
logiska	lóxica
polar	polar
polar	polares
krigföring	guerra
krigföring	guerras
körning	conducir
körning	conducindo
körning	a
picasso	picasso
tår	dos
tår	pés
tår	punta
blick	mirada
koncentration	de
koncentration	concentración
blinda	cegas
blinda	cega
blinda	cego
blinda	invidentes
blinda	cegos
illusion	a
illusion	ilusión
utvidgade	a
anordning	aparello
anordning	dispositivo
anordning	de
anordning	historias
anordning	mecanismo
parallell	paralelo
reality	realidade
reality	a
blocket	mazá
blocket	bloque
blocket	bloquear
blocket	acceso
blocket	barracón
schizofreni	esquizofrenia
övningar	exercicios
övningar	dirixe
övningar	un
korsa	cruzar
korsa	cruz
korsa	atravesar
korsa	crosstree
psykologisk	psicolóxica
psykologisk	psicolóxicas
grundval	a
grundval	base
hiv	vih
hiv	o
mönstret	padrón
mönstret	de
mönstret	patrón
mönstret	pauta
påbörjad	comecei
påbörjad	a
påbörjad	comezamos
påbörjad	empecei
påbörjad	comezou
påbörjad	a
påbörjad	comezaron
genererar	xerar
lyckligt	e
övervakning	vixilancia
agenter	axentes
respons	á
respons	resposta
respons	reacción
respons	de
respons	resposta
mystisk	misterioso
ansluten	conectados
ansluten	conectada
ansluten	conectado
ansluten	con
ansluten	conectadas
ansluten	conectan
associerad	asociados
associerad	coa
associerad	asociado
dramatiskt	forma
dramatiskt	ao
dramatiskt	radical
vakt	garda
vakt	de
kathleen	kathleen
domarna	xuíces
domarna	os
midnatt	noite
midnatt	ano
midnatt	reloxo
midnatt	doce
midnatt	media
midnatt	medianoite
midnatt	da
midnatt	á
virke	madeira
afton	tarde
afton	noite
afton	serán
afton	noites
afton	tardes
attackera	ataque
attackera	atacar
olagligt	ilegal
bota	cura
bota	curación
bota	interesábame
bota	curar
versen	verso
tunt	no
erfarna	experimentou
erfarna	experiencia
erfarna	experimentado
erfarna	nisto
insamling	reunión
insamling	de
insamling	colección
våldtäkt	violación
våldtäkt	viólanme
prickar	puntos
prickar	cabos
prickar	manchas
commander	comandante
kollektiv	colectivo
kollektiv	colectiva
professionellt	profesionais
professionellt	profesional
professionellt	un
omöjlig	imposible
omöjlig	imposíbel
passet	pasaporte
vardagliga	cotiá
möss	ratos
möss	démoslles
eve	eva
eve	aninovo
eve	data
eve	véspera
eve	noitevella
spontant	espontaneamente
farväl	deica
farväl	bico
farväl	adeus
richie	richie
domenico	domenico
mässa	foxas
mässa	masa
mässa	masiva
mässa	masas
mässa	de
mässa	misa
mässa	xusto
mässa	feira
inbjudan	convídovos
inbjudan	a
solar	solar
solar	noso
grått	gris
grått	gris
grått	é
cristo	cristo
yokohama	yokohama
drycker	copas
klan	clan
klan	do
klan	dos
klan	clans
sök	buscar
sök	procura
sök	busca
telefonen	teléfono
prestation	logro
socialist	socialista
kampanjer	campañas
behörighet	permiso
håret	pelo
håret	cabelo
menat	que
menat	dicir
menat	para
menat	significa
menat	quería
holding	suxeitando
holding	a
holding	aguante
färdigheter	habilidades
upplevt	experimentou
upplevt	experiencia
upplevt	experimentado
upplevt	nisto
laddning	cargo
laddning	mando
laddning	cargos
laddning	carga
parade	procesión
dokumentet	documento
yard	xardín
yard	pendente
katastrof	desastre
gaser	gas
gaser	gasolina
gaser	de
gaser	gases
fritid	libre
fritid	tempo
fritid	ocio
medvetande	conciencia
medvetande	cognición
medvetande	consciencia
medvetande	a
medvetande	conciencia
medvetande	da
medvetande	consciencia
medvetande	consciente
fyrtio	40
radikalt	radical
radikalt	radicais
eureka	eureka
dagstidningar	xornais
dagstidningar	prensa
märka	conta
märka	que
märka	vin
märka	aviso
galleriet	galería
galleriet	de
galleriet	louvre
tillfångatagen	capturado
tillfångatagen	capturados
tillfångatagen	prisioneiro
independence	independencia
mänskligt	humanos
mänskligt	humana
mänskligt	humano
registrering	rexistro
registrering	tarxeta
involverade	involucrado
involverade	que
involverade	implicado
involverade	involucrada
dömda	condenados
dömda	a
dömda	condenado
täckte	cuberto
följder	implicacións
följder	consecuencias
intervall	de
intervall	rango
intervall	cadea
intervall	montañosa
intervall	abano
hiroshima	hiroshima
skottlands	escocia
befattningar	posicións
osäkra	inseguro
insikt	percepción
romans	romance
root	orixe
root	raíz
mussolini	mussolini
noterar	notas
främjande	promoción
främjande	ascenso
anmärkningsvärt	sorprendente
anmärkningsvärt	notables
anmärkningsvärt	extraordinario
yen	iens
problematiskt	problema
perfekta	perfecto
perfekta	perfecta
perfekta	perfectos
grundlagen	constitución
fantomen	membro
fantomen	pantasma
fantomen	carreta
skiftande	diverso
hooper	hooper
mäktig	poderosa
mäktig	poderosos
mäktig	poderoso
humphrey	humphrey
karibien	caribe
lovat	prometeron
lovat	prometín
lovat	prometinlle
lovat	prometéronme
lovat	prometida
lovat	prometíchesme
lovat	prometo
lovat	prometera
mean	dicir
bränder	lumes
odla	cultivar
odla	crecen
odla	medrar
odla	medran
odla	cultivar
odla	crecer
odla	medra
topparna	picos
topparna	xemelgos
fingrar	os
fingrar	dedos
dominans	dominación
lida	sufrir
twist	xiro
tjejer	as
tjejer	ás
tjejer	rapazas
tjejer	mozas
tjejer	nenas
trevligt	bonito
trevligt	ben
trevligt	bonita
trevligt	bo
trevligt	boa
dödligt	mortal
dödligt	pecados
dödligt	fatal
påminna	que
påminna	lémbrolle
påminna	lembrareille
påminna	lembrar
påminna	lembrarlle
påminna	lémbranme
påminna	lembrarlles
kniv	coitelo
kniv	navalla
kniv	mackie
förebyggande	prevención
lada	granxa
utfall	resultado
utfall	resultados
gästerna	convidados
våldsamt	violentamente
våldsamt	violentos
våldsamt	violenta
våldsamt	violentas
våldsamt	violento
våldsamt	violencia
frankie	frankie
ämbetsmän	funcionarios
kombinationen	combinación
kombinationen	de
pub	bar
drop	lanzamento
pisa	pisa
kostym	para
kostym	satisfacer
kostym	traxe
sårad	feridos
sårad	ferido
sårad	dano
sårad	ferido
näsan	nariz
näsan	o
näsan	no
kinesiskt	os
kinesiskt	chineses
kinesiskt	chinés
kinesiskt	chinesas
kinesiskt	chinesa
attentat	ataca
attentat	ataques
attentat	ataque
attentat	atacar
popular	popular
popular	populares
popular	frente
popular	cantante
popular	impopular
stalins	stalin
miljard	millóns
miljard	mil
miljard	de
kemiskt	químicas
kemiskt	químico
modet	valor
modet	coraxe
modet	valentía
modet	valente
modet	collóns
kommentera	comentar
kommentera	comentario
soldaten	soldado
soldaten	soldados
vardag	cotiá
förväntade	se
förväntade	esperaba
förväntade	que
amerikanerna	os
amerikanerna	estadounidenses
amerikanerna	americanos
amerikanerna	ianquis
rida	pantalóns
rida	volta
rida	ir
rida	liscar
nyfödda	neuronas
nyfödda	novas
grundlag	constitución
lyons	lyon
säkerligen	claro
säkerligen	que
säkerligen	certo
säkerligen	certamente
säkerligen	seguramente
säkerligen	seguramente
säkerligen	que
vild	salvaxe
vild	salvaxes
crew	tripulación
crew	equipo
närstående	coa
skål	saúde
gryningen	alborecer
gryningen	amencer
kund	cliente
kund	cliente
konstgjorda	artificiais
konstgjorda	artifical
konstgjorda	artificial
förhindrar	evitar
förhindrar	previr
förhindrar	que
förhindrar	prever
kortaste	curta
uppfinning	invento
uppfinning	invención
hunger	fame
äpple	mazá
äpple	apple
äpple	asadas
äpple	mazás
mast	mastro
prövning	ensaio
prövning	xuízo
prövning	proceso
långsamma	lento
långsamma	lenta
långsamma	lentos
långsamma	ou
långsamma	frean
långsamma	tranquilo
sorry	sinto
sorry	síntoo
sorry	perdón
sorry	desculpe
underhålla	manter
underhålla	a
finaste	mellor
finaste	bos
hypotes	hipótese
tyngd	peso
tyngd	importancia
nycklar	chaves
nycklar	as
nedsatt	visuais
nedsatt	con
hövding	xefe
hövding	o
lime	cal
lime	lima
överlägsen	superior
överlägsen	superiores
pesten	peste
kunden	cliente
kunden	cliente
översten	coronel
vidsträckt	amplo
vidsträckt	gran
arktiska	ártico
mittemot	contrario
mittemot	oposta
mittemot	opostas
destination	destino
misstänkte	sospeitoso
registrerad	rexistrado
biljetter	billetes
biljetter	entradas
årligt	anual
tråkigt	aburrido
tråkigt	aburrida
tråkigt	triste
tråkigt	tristes
århundrade	século
århundrade	xiii
störta	derrocar
störta	derrubar
tenn	estaño
tenn	metálico
blixt	de
blixt	lóstrego
gärningar	actos
dricker	auga
dricker	café
dricker	bebendo
dricker	beber
dricker	beber
dricker	bebe
dricker	copa
rörlig	móbil
explosion	explosión
produkterna	produtos
produkterna	orixe
whiskey	whisky
whiskey	güisqui
whiskey	escocés
whiskey	dobre
invändningar	obxección
myt	mito
träff	cita
träff	a
träff	día
träff	data
träff	éxito
förfrågan	petición
klanen	clan
klanen	do
klanen	dos
klanen	clans
råttor	ratas
uppfatta	percibir
bekräftat	confirmado
wendy	wendy
inkluderat	incluía
inkluderat	incluíndo
inkluderat	mesmo
inkluderat	incluído
inkluderat	incluídos
inkluderat	a
ställföreträdare	axudante
katastrofen	desastre
pipe	pipa
pipe	cachimba
pipe	con
pipe	esta
demonstration	manifestación
demonstration	demostración
krater	cráter
låda	caixa
låda	palco
edna	edna
utrymmen	espacios
utrymmen	espazos
psykiater	psiquiatras
hôtel	hotel
omröstningar	votos
frälsning	exército
frälsning	de
frälsning	salvacionista
frälsning	salvación
folkslag	xente
folkslag	fronte
uttrycks	se
dessvärre	desgrazadamente
dessvärre	por
dessvärre	desgraza
dessvärre	desafortunadamente
webben	web
komplicerat	complexo
komplicerat	complexas
komplicerat	complexa
komplicerat	complexos
komplicerat	complicado
komplicerat	complexas
komplicerat	complicadas
cartwright	cartwright
dai	dai
uppfinningar	invento
uppfinningar	invención
letade	mirei
letade	parecía
letade	cara
faser	fases
avslöjas	revelou
löner	salarios
tull	deber
tull	obriga
tull	de
tull	servizo
tull	co
relaterad	coa
förebygga	previr
förebygga	evitando
förebygga	evitar
förebygga	previr
förebygga	que
förebygga	prever
förebygga	prevención
moster	tía
kungarike	reino
kungarike	ceos
kommissionens	comisión
kortet	carta
kortet	tarxeta
kortet	de
kortet	unha
kortet	documento
åtkomst	acceso
åtkomst	aos
rocket	foguete
skapelse	creación
installation	aparello
installation	instalación
avancerat	avanzado
avancerat	avanzada
läder	coiro
läder	o
logiskt	lóxica
deltaga	participar
pansar	armadura
pansar	armadura
jagger	jagger
vittnesmål	testemuña
bataljonen	batallón
vincenzo	vincenzo
helgen	fin
helgen	de
helgen	semana
tittade	mirei
tittade	parecía
tittade	cara
tittade	miraba
tittade	ollos
tittade	puña
tittade	mirei
kamrater	camaradas
kamrater	dos
kamrater	compañeiros
förödande	devastadora
marty	marty
lyssnar	escoitan
lyssnar	escoiten
lyssnar	a
lyssnar	escoitar
lyssnar	escoitando
lyssnar	escoitamos
rök	fume
rök	fumar
rök	para
rök	fumo
medicinskt	medicina
medicinskt	médico
medicinskt	médicos
medicinskt	médica
candy	candy
lura	parva
lura	parvo
lura	idiota
lura	toleaches
lura	paspán
lura	tomo
lura	ridículo
infektioner	infeccións
infektioner	infección
ränta	interese
ränta	interesa
projektets	proxecto
norma	norma
foder	comer
foder	alimentar
foder	poderán
foder	de
foder	manter
damen	señora
damen	dama
damen	muller
damen	nai
smile	sorriso
smile	sorrir
smile	sorrí
tjänat	gañaba
tårar	bágoas
tårar	chorar
tårar	aburrimento
hatten	sombreiro
hatten	o
hatten	chapeu
hatten	sombreiriño
feeling	sensación
feeling	sentir
feeling	sentimento
röstades	votou
röstades	votaron
admiral	almirante
inventarier	mobles
deal	tratar
deal	negocio
deal	trato
förnuft	razón
förnuft	motivo
förnuft	pola
förnuft	que
förnuft	sentido
förnuft	ten
kastas	toneladas
vittne	testemuñas
vittne	testemuña
himmelen	ceo
himmelen	deus
himmelen	ceos
bekymmer	problemas
bekymmer	os
beställning	orde
beställning	para
beställning	xiro
beställning	postal
informera	informar
besvikelse	decepción
svält	de
svält	fame
svält	fame
koloniala	colonial
videor	vídeos
smör	manteiga
arbetsplats	de
arbetsplats	traballo
öppnat	abrimos
öppnat	abriu
öppnat	e
svarat	responderon
lothar	lothar
hammare	martelo
trappor	escaleiras
trappor	as
trappor	escaleira
avery	avery
duell	duelo
underbara	marabillosas
underbara	marabilloso
underbara	marabillosa
mötas	con
reparation	reparar
slutgiltigt	final
slutgiltigt	derradeira
slutgiltigt	último
slutgiltigt	axuntémonos
slutgiltigt	todos
slutgiltigt	definitivo
kapitulation	rendédevos
ceremonier	cerimonia
kunderna	clientes
millers	miller
fischeri	fischeri
filial	póla
filial	sucursal
ull	la
lyckat	éxito
lyckat	exitosos
lyckat	éxito
lyckat	con
evenemanget	acontecemento
evenemanget	de
evenemanget	eventos
evenemanget	evento
evenemanget	suceso
teleskop	telescopio
teleskop	telescopios
glömt	esqueceu
glömt	esquecín
glömt	as
glömt	esquece
glömt	esquecino
glömt	esqueceu
glömt	esqueciches
glömt	esquecín
camping	campamento
camping	acampando
glömma	non
glömma	esquezamos
glömma	a
glömma	esquecer
glömma	esquezas
glömma	o
axlar	ombros
elefanter	elefante
elefanter	elefantes
elefanter	elefante
elefanter	marchar
worth	ser
worth	a
worth	pena
worth	paga
worth	valor
worth	vale
sortera	unha
sortera	como
sortera	de
sortera	tipo
sortera	especie
majs	millo
majs	trigo
utformat	deseñados
utformat	para
utformat	deseñadas
utformat	deseñado
utformat	deseñamos
sömn	sono
sömn	durmir
sömn	durme
sömn	durmindo
sömn	durmir
sömn	somníferos
logg	parede
logg	muro
tuff	aproximada
tuff	vaga
tuff	duro
tuff	mal
tuff	moi
tuff	duros
tuff	duras
tuff	dura
tuff	por
tuff	duro
tuff	duros
tuff	difícil
tillhandahålla	a
spy	espía
framme	cheguei
framme	á
framme	chegou
framme	chegamos
framme	chegaron
framme	a
framme	chegar
stal	roubei
stal	roubaron
stal	roubaches
stal	o
stal	roubou
stal	estola
stal	rouboume
bälte	cinto
söt	moi
söt	moi
söt	bastante
söt	bonita
söt	ben
söt	sweet
söt	doces
söt	doce
avbildningar	as
avbildningar	imaxes
prototypen	prototipo
jätte	un
jätte	xigantes
jätte	xigante
innovation	innovación
lenny	lenny
picnic	picnic
försiktig	coidado
försiktig	ten
försiktig	con
försiktig	tede
försiktig	prudente
försiktig	conta
försiktig	atento
omöjliga	imposible
omöjliga	imposíbel
applikationer	aplicacións
applikationer	para
trygghet	de
trygghet	seguridade
trygghet	seguridade
spanskt	español
spanskt	española
förstört	destruídos
förstört	destruíron
förstört	destruído
förstört	con
förstört	destruírono
förstört	destruír
utmanade	a
bones	ósos
snäll	tipo
snäll	como
snäll	clase
hypotesen	hipótese
ritning	debuxo
ensamt	soa
ensamt	só
ensamt	soa
ensamt	só
ensamt	sós
ensamt	soas
ensamt	en
ensamt	paz
omständigheterna	circunstancias
överlägset	superior
överlägset	superiores
inhemsk	doméstica
inhemsk	caseira
mekaniskt	mecánica
mekaniskt	mecánico
laser	láser
mandela	mandela
lampa	lámpada
lagra	almacenar
lagra	tenda
lagra	almacéns
lagra	almacén
nyhet	novo
nyhet	novas
nyhet	nova
nyhet	novos
nyhet	noticias
nyhet	noticia
nyhet	novas
orolig	ansioso
orolig	preocupa
orolig	preocupados
orolig	como
orolig	preocupado
orolig	por
orolig	medo
orolig	preocupada
uncle	tío
uncle	tonton
offret	da
offret	vítima
arbetarpartiet	traballo
väsentliga	esenciais
väsentliga	esencial
begränsning	restrición
magisk	maxia
magisk	máxico
magisk	máxica
lagring	almacenamento
lagring	consigna
begåvning	talento
narkotika	medicamentos
narkotika	fármacos
narkotika	drogas
manskap	cualificacións
manskap	as
manskap	avaliacións
manskap	homes
manskap	os
manskap	tripulación
manskap	equipo
mister	señor
mister	cabaleiro
mister	mire
mister	gravata
säng	cama
dekorerade	condecorado
arbetslösheten	paro
raketer	foguetes
raketer	pasaron
smälta	fusión
smälta	derreter
billiga	barato
bygg	construír
bygg	crear
bygg	construir
flöde	comer
flöde	alimentar
flöde	poderán
flöde	de
flöde	manter
flöde	fluxo
flöde	transmisión
helium	helio
nätter	as
nätter	noites
nätter	noite
nätter	polas
passagerarna	pasaxeiros
revolt	rebelión
revolt	rebeldes
slagfältet	campo
slagfältet	batalla
slagfältet	de
övertygade	de
övertygade	convencido
förtryck	da
förtryck	represión
förtryck	opresión
generera	xerar
ego	ego
kväve	nitróxeno
förstörda	destruídos
förstörda	destruíron
förstörda	destruído
förstörda	con
förstörda	destruírono
förstörda	destruír
relaterat	coa
gudstjänst	servizo
gudstjänst	de
tystnad	silencio
tystnad	o
luck	sorte
relativ	parente
superior	superior
superior	superiores
tjockt	groso
överlevnad	supervivencia
överlevnad	mortandade
överlevnad	infantil
överlevnad	sobreviven
slav	de
slav	escravos
slav	escrava
uppenbar	obvio
uppenbar	obvia
uppenbar	evidentes
uppenbar	normal
uppenbar	fixo
uppenbar	claro
hjärtan	corazóns
hjärtan	corazón
verktyget	de
verktyget	ferramenta
verktyget	ferramentas
stomme	cruceiro
panik	pánico
arbetsuppgifter	tarefas
uppskatta	aprezar
uppskatta	apreciaría
uppskatta	estivese
uppskatta	gustaríame
bears	osos
osynliga	invisibles
osynliga	invisible
sekvens	secuencia
tråden	fío
luta	apoiarse
mena	dicir
förstörelse	destrución
förstörelse	destrucción
brottslingar	delincuentes
brottslingar	criminais
samvete	consciencia
samvete	a
samvete	conciencia
samvete	da
integritet	integridade
integritet	privacidade
noggrann	preciso
noggrann	precisa
komponent	compoñente
systerson	sobriño
välstånd	prosperidade
välstånd	riqueza
välstånd	riquezas
välstånd	coa
bridges	bridges
bridges	pontes
kommando	orde
kommando	motoras
kommando	ordes
kommando	mando
kommando	de
kommando	comando
powder	tocador
separation	separación
jagade	perseguidos
länkade	conectadas
hemligheter	os
hemligheter	segredos
hemligheter	poden
hemligheter	adoptar
drömmer	de
drömmer	ensueños
plattformen	plataforma
garantera	garantía
garantera	garantir
stöld	un
stöld	roubo
stöld	roubar
stöld	roubando
expandera	expandíndose
avgifter	cargos
helvetet	inferno
helvetet	carallo
helvetet	demo
helvetet	cona
vrede	ira
vrede	rabia
vrede	odio
oskyldig	inocente
oskyldig	inocentes
väntat	agardaba
lungorna	pulmón
lungorna	pulmóns
trappan	escaleiras
trappan	as
trappan	escaleira
konsumtion	consumo
kick	unha
kick	malleira
kick	patada
kick	dáme
kick	una
kick	botar
kick	patea
simmar	nadando
simmar	nadar
simmar	piscina
simmar	á
simmar	a
simmar	nado
cage	gaiola
regissörer	directores
isolerad	illado
isolerad	illada
snälla	por
snälla	favor
dimma	néboa
dimma	brétema
färgad	cor
färgad	de
ifrågasatts	interrogado
slagits	loitei
slagits	contra
slagits	loitou
slagits	loitamos
clown	pallaso
snickare	carpinteiro
siden	seda
siden	de
driven	conducido
bevakning	vixilancia
judge	xuíz
judge	xulgar
gående	camiñando
gående	pola
gående	andar
gående	andando
gående	subindo
gående	camiñaba
gående	camiñar
gående	polas
åkt	marchou
tragedi	traxedia
tragedi	desgraza
kosmos	cosmos
klagomål	denuncia
medvetandet	consciencia
medvetandet	a
medvetandet	conciencia
medvetandet	da
giftig	tóxicos
giftig	tóxica
sum	suma
gömd	oculto
gömd	oculta
gömd	ocultas
gömd	escondidos
gömd	escondidas
diktatur	ditadura
tanner	tanner
massmedia	mediática
massmedia	prensa
massmedia	medios
massmedia	de
massmedia	comunicación
massmedia	dos
fotspår	pegada
fotspår	pequena
fotspår	pegadas
kortspel	tarxetas
kortspel	cartas
kortspel	naipes
kortspel	as
kortspel	ás
dyrt	caro
dyrt	caros
dyrt	cara
övertygelse	crenza
nötter	noces
nötter	tola
nötter	tolo
garage	garaxe
stängt	pechada
stängt	pechado
stängt	pechou
stängt	pechados
stängt	sondaxes
genetiskt	xenética
genetiskt	xenéticas
genetiskt	xenéticos
genetiskt	xenético
moor	páramo
solidaritet	a
solidaritet	solidariedade
ubuntu	ubuntu
formar	formas
formar	a
formar	modelando
tröst	felicidade
nyfiken	curioso
kulor	pelotas
kulor	collóns
kulor	ovos
kulor	as
kulor	balas
kulor	as
glänsande	brillante
glänsande	brillantes
inbjudna	convidei
inbjudna	a
inbjudna	invitamos
inbjudna	invitoume
inbjudna	invitado
inbjudna	convidado
inbjudna	convidou
kratrar	cráteres
enade	dos
enade	nos
enade	unidos
enade	unidas
enade	ficade
enade	ee
enade	eua
cowboy	vaqueiro
cowboy	de
ockuperat	ocupada
brennan	brennan
melody	melodía
liza	liza
levererar	pásao
levererar	líbranos
levererar	entregar
cent	centavos
cent	cincuenta
cent	patacóns
cent	céntimos
cent	cento
inspektör	inspector
inspektör	comisario
furstar	príncipes
lösenord	contrasinal
stjärt	cola
befintlig	existente
befintlig	existentes
befintlig	telescopios
rebellerna	rebeldes
stroke	cerebral
rutt	ruta
soft	suave
syra	ácido
syra	aminoácidos
talanger	talento
inlagd	no
grekiskt	grego
hängning	pendurada
hängning	a
hängning	colgar
galaxer	galaxias
fife	vida
grek	grego
mage	estómago
mage	o
mage	estómago
mage	ventre
mage	barriga
upprörd	moi
upprörd	preocupada
upprörd	anoxado
upprörd	está
upprörd	enfade
upprörd	enfades
villig	dispostos
villig	a
villig	disposto
villig	dispostas
villig	deus
villig	quere
villig	querería
villig	disposta
passagen	noroeste
passagen	pasaxe
passagen	paso
välgörenhet	caridade
låtsas	que
federalt	federal
federalt	circuíto
federalt	federais
nyskapande	innovación
distinkt	diferentes
distinkt	entre
knappar	botóns
instans	exemplo
sysselsättning	traballo
mineraler	minerais
öken	deserto
öken	sobremesa
konstgjord	artificiais
konstgjord	artifical
konstgjord	artificial
rötterna	as
rötterna	raíces
kommunismen	comunismo
kommunismen	o
avel	de
batteriet	batería
kommittéer	comités
vittnesbörd	testemuña
hjärna	cerebrais
hjärna	cerebro
hjärna	cerebral
hjärna	cerebro
hjärna	cerebros
hjärna	os
internationalen	international
internationalen	internacional
internationalen	internacionais
internationalen	o
internationalen	xénero
rytm	ritmo
diamant	diamante
diamant	verdade
amazing	incrible
amazing	incribles
amazing	sorprendente
amazing	abraiante
amazing	o
amazing	marabilloso
amazing	asombroso
damerna	señoras
damerna	damas
damerna	mozas
damerna	señores
damerna	señoritas
damerna	donas
damerna	as
enhetligt	uniforme
majestät	maxestade
lukt	cheiro
lukt	a
lukt	ulir
lukt	cheira
lukt	ules
värdefullt	valioso
streets	rúas
streets	polas
streets	rúa
diagram	gráfico
diagram	gráfica
diagram	gráfica
diagram	amosa
diagram	gráfico
upplopp	raciais
upplopp	disturbios
upplopp	antidisturbios
avlidne	falecido
kappa	abrigo
kappa	o
kappa	chaqueta
buller	ruido
buller	ruído
buller	son
plattor	pratos
apor	monos
plikt	deber
plikt	obriga
plikt	de
plikt	servizo
plikt	co
daglig	día
daglig	diariamente
daglig	daily
daglig	cotiá
daglig	diario
krossa	por
krossa	toliño
mercy	misericordia
mercy	piedade
mercy	misericordioso
moraliskt	morais
moraliskt	moral
moraliskt	a
moraliskt	vontade
förfarande	procedemento
huvuden	cabezas
åtskilda	separadas
ramar	foto
strejk	folga
strejk	ataque
strejk	¡
strejk	que
strejk	empece
strejk	folgas
shot	disparou
bassett	bassett
onkel	tío
onkel	tonton
dyr	caro
dyr	caros
dyr	cara
blanka	brillante
blanka	brillantes
medborgarna	cidadáns
medborgarna	citizens
medborgarna	os
gissa	que
gissa	supoño
gissa	creo
trend	tendencia
trend	coa
mjöl	comida
joint	antro
miljontals	millóns
miljontals	milleiros
miljontals	de
tvillingarna	xemelgos
helgdag	de
helgdag	vacacións
rörlighet	mobilidade
honung	cariño
honung	rula
honung	meu
honung	ben
bekräftas	confirmado
billig	barato
vinge	nunha
vinge	á
maskar	vermes
omvandla	transformar
sov	durmiu
sov	durmiches
sov	sono
sov	durmir
sov	durme
shake	a
ambitioner	aspiracións
ambitioner	ambición
slagsmål	loita
slagsmål	contra
slagsmål	loitar
slagsmål	loitamos
slagsmål	combate
slagsmål	pelexar
slagsmål	combater
realistisk	realista
realistisk	realistas
ambition	ambición
masten	mastro
reducera	reducir
sämst	peores
sämst	peor
noggrannhet	precisión
tech	tecnolóxica
tech	tecnolóxicas
transparent	transparentes
transparent	transparente
fingrarna	os
fingrarna	dedos
medgav	mañá
beröm	gábote
beröm	teu
kollektivt	colectivo
kollektivt	colectiva
win	gañar
bal	bola
bal	bóla
bal	pelota
bal	balón
fotografera	fotografía
fotografera	foto
stoppar	parada
stoppar	paradas
stoppar	frea
stoppar	detén
stoppar	deixa
stoppar	se
ursprungligt	orixinal
ursprungligt	orixinais
fisket	pescar
fisket	pesca
behållit	a
behållit	non
behållit	mantivo
indokina	indochina
smoke	fume
smoke	fumar
smoke	para
smoke	fumo
oäkta	imitación
oäkta	na
destiny	destino
destiny	o
soda	soda
pekade	recomendáronme
flagg	bandeira
ingredienser	ingredientes
förberedelser	para
förberedelser	a
förberedelser	preparar
upprepa	repite
upprepa	anda
upprepa	di
upprepa	repita
upprepa	repito
upprepa	dígoche
profet	profeta
inbjuden	convidei
inbjuden	a
inbjuden	invitamos
inbjuden	invitoume
inbjuden	invitado
inbjuden	convidado
inbjuden	convidou
aktör	operadora
aktör	actor
finansiell	financeira
robbins	robbins
slaveriet	escravitude
nuförtiden	hoxe
redaktörer	editores
dykt	mergullar
vertikalt	verticais
vertikalt	vertical
förtjust	seu
förtjust	afecto
förtjust	encantado
tillflykt	refuxio
visuell	visual
visuell	visuais
gravitation	gravidade
gravitation	a
legion	lexión
lyda	obedecer
evig	eterna
funktionerna	funcións
likartade	similar
likartade	similares
likartade	semellantes
likartade	semellante
likartade	parecido
likartade	parecidas
återger	reflicte
återger	o
kår	corpo
kår	de
kår	fuxitivos
loop	acople
loop	volta
potentiellt	potencial
djurpark	ángeles
djurpark	zoolóxico
djurpark	zoo
polly	polly
predikan	sermón
opinion	opinión
opinion	que
opinion	a
opinion	na
stadga	estatutos
överlag	xeral
överlag	para
överlag	todo
leende	sorriso
leende	sorrir
leende	sorrí
leende	sorrindo
folkmord	xenocidio
överförd	transferido
överförd	trasladado
kreativa	creativo
kreativa	creativos
kreativa	creativa
kreativa	creativas
tacksam	agradecido
receptorer	receptores
providencia	providencia
belastning	carguen
veckorna	semanas
mässor	exposicións
förstörd	destruídos
förstörd	destruíron
förstörd	destruído
förstörd	con
förstörd	destruírono
förstörd	destruír
herde	pastor
herde	pastorciño
effektivitet	eficiencia
effektivitet	eficacia
hemlösa	sen
hemlösa	teito
kuppen	golpe
undervisar	ensino
undervisar	ensinar
undervisar	ensinarche
riskera	riscos
riskera	risco
riskera	perigo
riskera	en
riskera	arriscar
fallande	a
fallande	namorarse
fallande	caendo
fallande	derrube
fallande	ardendo
kamrat	compañeira
kamrat	camarada
kamrat	compañeiro
travel	viaxar
travel	viaxa
travel	cara
burit	a
burit	cabo
salvatore	salvatore
blockerar	mazás
blockerar	de
ängeln	anxo
genen	xenéticas
genen	xene
genen	xenes
genen	xen
harmony	harmonía
väljare	votantes
väljare	opcións
kontroller	controla
bollar	pelotas
bollar	collóns
bollar	ovos
bollar	as
kost	dieta
levern	fígado
reparationer	reparar
vertikal	verticais
vertikal	vertical
spädbarn	os
spädbarn	bebés
spädbarn	nenos
regissera	directa
ceremonin	cerimonia
trovärdig	confianza
raúl	raúl
klä	traxes
klä	vestido
klä	roupa
dixie	dixie
kupp	golpe
welt	welt
utmaning	reto
utmaning	desafío
utmaning	desafiar
städa	limpa
städa	limpo
städa	limpar
fantastisk	fantástico
fantastisk	fantástica
fantastisk	incrible
fantastisk	incribles
fantastisk	sorprendente
fantastisk	abraiante
fantastisk	o
fantastisk	marabilloso
fantastisk	asombroso
dragning	debuxar
dragning	que
dragning	os
dragning	absorber
dragning	sur
dragning	debuxaría
dragning	debuxo
rea	á
rea	venda
fras	frase
grupperingar	agrupacións
arbetslösa	no
arbetslösa	paro
arbetslösa	parados
arbetslösa	aumento
döljer	agochados
döljer	escondida
kanin	coello
nivåerna	niveis
utforma	deseño
utforma	deseñar
utforma	a
