から	dari
優しい	gentle
優しい	lembut
プチ	petit
ウォン	wong
ウォン	won
ウォン	dimenangkan
ウォン	menang
水島	mizushima
赤字	defisit
語源	origin
語源	asal
語源	etimologi
草津	kusatsu
オルガン	organ
付随	insidental
阻害	menghambat
帽子	topi
帽子	hat
帽子	topi
批評	kritik
洞窟	gua
洞窟	cave
洞窟	gua
ウイング	sayap
ウイング	wing
ムーア	moore
本当	benar
本当	true
恵子	keiko
精度	ketepatan
精度	presisi
精度	ketelitian
精度	keakuratan
精度	ketepatan
精度	akurasi
精度	ahir
ミシェル	michelle
ミシェル	michel
裁判官	judge
裁判官	menghakimi
裁判官	hakim
裁判官	hakim
裁判官	juri
ペース	pace
グルメ	gourmet
藤岡	fujioka
系図	silsilah
桑田	kuwata
杉本	sugimoto
アドルフ	adolph
アドルフ	adolf
磐田	iwata
本殿	honden
モーツァルト	mozart
ベッド	ranjang
ベッド	ranjang
ベッド	tidur
ベッド	bed
本堂	hondo
ブリス	kebahagiaan
ブリス	malcolm
ブリス	bliss
円形	melingkar
ロッキー	rocky
松永	matsunaga
ヴィクトリア	victoria
参考文献	bibliografi
参考文献	referensi
参考文献	rujukan
魔法使い	penyihir
魔法使い	wizard
錬金術	alchemist
錬金術	alkimia
風俗	mores
古賀	koga
忠実	setia
制約	kendala
制約	batasan
制約	kendala
地面	tanah
地面	ground
ビタミン	vitamin
ビタミン	vitamin
クルーズ	pelayaran
クルーズ	pelayaran
クルーズ	pesiar
クルーズ	cruise
最適	optimal
マック	meggy
マック	mac
マック	mack
透明	transparan
透明	transparansi
透明	transparansi
アンダーソン	anderson
津軽	tsugaru
放射	radiasi
助言	nasihat
助言	nasehat
助言	saran
索引	indeks
索引	indeks
アップデート	pembaruan
アップデート	mutakhirkan
アップデート	update
アップデート	perbarui
アップデート	pemutakhiran
アップデート	pembaruan
アップデート	update
アップデート	pemutakhiran
タイミング	timing
速報	breaking
汽船	steamship
シーク	seek
シーク	sheikh
シーク	syeikh
シーク	sheik
決断	keputusan
摂津	settsu
葬儀	pemakaman
見事	menakjubkan
ターゲット	menargetkan
ターゲット	penargetan
ターゲット	menargetkan
ターゲット	targetkan
ターゲット	sasaran
ターゲット	target
ターゲット	target
テクノ	techno
ヒップ	hip
ヒップ	pinggul
セリフ	serif
ホームズ	holmes
ローレンス	lawrence
満足	kepuasan
満足	memuaskan
満足	puas
スティーヴン	stephen
スティーヴン	steven
気圧	tekanan
筋肉	otot
筋肉	berotot
筋肉	muscle
筋肉	otot
グッズ	koleksi
バッテリー	battery
バッテリー	baterai
楽園	firdaus
楽園	surga
楽園	paradise
支給	rezeki
支給	rezekinya
カンファレンス	conference
カンファレンス	konferensi
対称	simetri
対称	simetrik
対称	simetri
吹田	suita
パイプ	pipe
パイプ	pipa
パイプ	pipe
パイプ	pipa
因子	factor
因子	faktor
能登	noto
菩薩	bosatsu
菩薩	bodhisattva
クラッシュ	hancurkan
クラッシュ	crush
クラッシュ	menghancurkan
クラッシュ	tabrakan
クラッシュ	crash
クラッシュ	kecelakaan
クラッシュ	tabrakan
クラッシュ	macet
クラッシュ	crash
トレーナー	pelatih
トレーナー	trainer
ルノー	renault
ユリ	lili
ユリ	lily
写像	memetakan
写像	pemetaan
引き分け	dasi
引き分け	ikat
引き分け	imbang
引き分け	tie
引き分け	draw
引き分け	imbang
引き分け	menggambar
シャープ	sharp
シャープ	tajam
豊川	toyokawa
仮名	kana
祈り	pray
祈り	berdoalah
祈り	berdoa
祈り	doa
祈り	sembahyang
祈り	sholat
祈り	berdoa
祈り	sholat
祈り	shalat
祈り	doa
祈り	salat
祈り	sembahyang
直人	naoto
好み	preferensi
好み	favorit
桑名	kuwana
マルコ	marko
マルコ	marco
ジーン	jean
ジーン	jeni
ジーン	gene
ジーン	gen
岩国	iwakuni
天王寺	tennoji
ミク	miku
アコースティック	acoustic
アコースティック	akustik
アンドリュー	andreas
アンドリュー	andrew
ドラマー	drumer
ドラマー	drummer
ドラマー	drummer
園芸	gamis
園芸	berkebun
園芸	pertamanan
潜入	penyusupan
潜入	infiltrasi
十五	fifteen
ガソリン	bensin
ガソリン	bensin
和子	kazuko
みき	miki
マスターズ	masters
マスターズ	master
勧告	penasihat
勧告	nasihat
勧告	penasehat
勧告	penyuluhan
アルメニア	armenia
アルメニア	armenia
係数	koefisien
係数	factor
係数	faktor
読書	pembacaan
読書	bacaan
読書	membaca
読書	reading
寺田	terada
トランペット	terompet
トランペット	terompet
トランペット	sangkakala
クリストファー	christopher
いじめ	bullying
いじめ	penindasan
いじめ	menindas
いじめ	pengganggu
いじめ	diganggu
いじめ	dibully
いじめ	ditindas
いじめ	bully
テクノロジー	technologies
テクノロジー	teknologi
テクノロジー	teknologi
パズル	puzzle
怪物	rakasa
怪物	monster
延期	menunda
延期	ditunda
文法	grammar
長門	nagato
ハドソン	hudson
天草	amakusa
樺太	sakhalin
ミシシッピ	mississippi
ソフィア	sofia
ソフィア	ratih
ソフィア	sophia
ソフィア	sherly
医者	dokter
医者	doktor
医者	dokter
医者	doctor
サテライト	satellite
サテライト	satelit
辞書	kamus
辞書	kamus
木材	kayu
木材	wood
木材	kayu
個性	individualitas
個性	kepribadian
ブレイク	blake
家屋	rumah
尾道	onomichi
三国志	sangokushi
ガールズ	cewek
ガールズ	girls
ガールズ	gadis
谷川	tanigawa
谷川	tanikawa
米沢	yonezawa
フォーム	formulir
フォーム	forms
フォーム	form
フォーム	bentuk
フォーム	formulir
フォーム	membentuk
フォーム	form
フォーム	bentuk
ちょうど	cuma
ちょうど	hanya
ルビー	rubi
ルビー	ruby
モントリオール	montreal
ストローク	sapuan
ストローク	stroke
ストローク	stroke
ストローク	sapuan
アプローチ	pendekatan
アプローチ	dekati
アプローチ	pendekatan
農家	petani
農家	petani
農家	farmer
セダン	sedan
ナトリウム	sodium
ナトリウム	natrium
持株	menahan
持株	memegang
持株	holding
寄与	kontribusi
バリエーション	variasi
バリエーション	variasi
繁栄	kemakmuran
親族	kerabat
親族	nasab
親族	kekerabatan
親族	kinship
本物	real
本物	nyata
本物	ril
本物	riil
本物	asli
本物	genuine
信州	shinshu
情勢	situasi
加算	tambahan
加算	penambahan
加算	tambah
加算	add
加算	tambahkan
サラリーマン	salaryman
神崎	kanzaki
ケータイ	keitai
通知	notice
通知	pemberitahuan
通知	perhatikan
通知	notifikasi
通知	pemberitahuan
通知	notification
通知	notifikasi
通知	pemberitahuan
通知	beritahu
通知	beritahukan
通知	pemberitahuan
ウォーズ	perang
ウォーズ	wars
ウォーズ	peperangan
名目	nominal
ジュン	joon
神道	shinto
フアン	juan
吾妻	azuma
不参加	penolakan
不参加	menolak
不参加	ditolak
初音	hatsune
青空	aozora
スパルタ	sparta
サムネイル	thumbnail
サムネイル	miniatur
サムネイル	thumbnail
サムネイル	miniatur
プライベート	swasta
プライベート	privat
プライベート	private
プライベート	pribadi
マツダ	mazda
エニックス	enix
引く	kurangi
引く	mengurangi
大神	okami
収益	profit
収益	laba
収益	keuntungan
収益	pendapatan
収益	penghasilan
収益	pendapatan
阿蘇	aso
人質	sandera
人質	sandera
ロッド	rod
楽しむ	enjoy
楽しむ	nikmati
楽しむ	menikmati
楽しむ	nikmatilah
白川	shirakawa
最年少	bungsu
最年少	termuda
ブラザーズ	saudara
ブラザーズ	bersaudara
ブラザーズ	brothers
水力	hydropower
焦点	fokus
焦点	focus
台東	taito
台東	taitung
富士通	fujitsu
ようこそ	welcome
歩く	berjalan
歩く	walking
歩く	berjalan
歩く	berjalanlah
歩く	walk
由美	yumi
ダッシュ	dash
ガム	gusi
ガム	gum
魔術	sihir
久米	kume
最上	mogami
絶望	keputusasaan
ピッチ	lapangan
ピッチ	pitch
サミュエル	samuel
サーバー	server
サーバー	server
ひょう	hail
ヘッセン	hesse
ユニフォーム	seragam
ユニフォーム	seragam
短歌	tanka
稲垣	inagaki
先住民	pribumi
石垣	ishigaki
ファーム	farm
ファーム	perkebunan
ファーム	peternakan
ファーム	ladang
ファーム	pertanian
沿革	kronologi
沿革	history
沿革	riwayat
沿革	sejarah
カンボジア	kamboja
カンボジア	kamboja
カンボジア	cambodia
呪い	kutuk
呪い	kutukan
聖人	santo
聖人	saint
ルドルフ	rudolph
ルドルフ	rudolf
モル	mor
モル	mol
秋葉原	akihabara
合う	cocok
東海道	tokaido
岡部	okabe
池上	ikegami
野党	oposisi
美穂	miho
小牧	komaki
アンディ	andy
クリーブランド	cleveland
測量	survei
ブロー	blow
ブロー	tiup
ブロー	meniup
注文	pesanan
注文	pemesanan
注文	order
注文	urutan
注文	perintah
注文	pesanan
デート	tanggal
デート	tgl
デート	kencan
デート	dating
デート	berkencan
気分	merasa
気分	perasaan
気分	feeling
気分	mood
気分	suasana
オークランド	oakland
オークランド	auckland
浅井	azai
使者	utusan
シンガー	penyanyi
シンガー	singer
立法	legislasi
水着	renang
水着	swimsuit
モニター	pantau
モニター	memantau
モニター	monitor
モニター	pemantau
ソロモン	solomon
ソロモン	salomo
ソロモン	sulaiman
適応	diadaptasi
適応	adaptasi
適応	adaptasi
適応	beradaptasi
庶民	jelata
擁護	pertahankan
擁護	membela
ビクター	victor
沼田	numata
長崎市	nagasaki
干渉	interferensi
干渉	gangguan
チョコレート	cokelat
チョコレート	coklat
チョコレート	chocolate
青少年	remaja
エディション	edition
エディション	edisi
エディション	edisi
脚注	footnote
脚注	footnotes
レンジ	rentang
レンジ	kisaran
レンジ	range
レンジ	jangkauan
スロット	slot
スロット	slot
スロット	slots
野望	ambisi
隼人	hayato
ワニ	buaya
年表	kronologi
年表	kronologi
差し替え	menggantikan
差し替え	mengganti
リッチ	rich
リッチ	kaya
リッチ	ricci
千里	senri
千里	chisato
バッファ	buffer
バッファ	sangga
バッファ	penyangga
バッファ	buffer
バッファ	penyangga
断層	patahan
堀内	horiuchi
愛する	mencintai
愛する	loving
記念碑	memorial
記念碑	monumen
記念碑	tugu
記念碑	monumen
待つ	tunggu
待つ	wait
アベニュー	avenue
グルジア	georgia
ワード	kata
ワード	word
ワード	firman
難民	pengungsi
難民	pengungsi
長浜	nagahama
予言	diramalkan
予言	nubuat
予言	nubuatan
予言	ramalan
予言	prediksi
予言	memprediksi
予言	diprediksi
予言	meramalkan
予言	prediksi
予言	prediksi
デバイス	perangkat
デバイス	peranti
デバイス	perangkat
シロ	shiro
神学	teolog
神学	teologi
パッ	pof
パッ	poof
門司	moji
武藤	muto
ドライ	dry
ドライ	mengeringkan
ドライ	kering
ドライ	keringkan
明和	meiwa
オックスフォード	oxford
健太	kenta
ファイア	fire
ファイア	api
ファイア	kebakaran
チカ	chica
桃山	momoyama
進撃	menyerang
進撃	serangan
進撃	serang
進撃	penyerangan
オト	oto
えり	eri
アルゴリズム	algoritma
アルゴリズム	algoritma
括弧	kurung
歩き	berjalan
歩き	berjalanlah
歩き	walk
浪人	ronin
メンタル	mental
花園	hanazono
イスラム教	muslim
イスラム教	muslim
イスラム教	islam
合金	paduan
合金	paduan
みずほ	mizuho
迷惑	jengkel
迷惑	menyebalkan
迷惑	mengesalkan
迷惑	mengganggu
迷惑	menjengkelkan
迷惑	annoying
迷惑	sebal
迷惑	terganggu
迷惑	jengkel
迷惑	kesal
リンゴ	apel
リンゴ	apple
リンゴ	apel
フォント	font
フォント	huruf
バナナ	banana
バナナ	pisang
バナナ	pisang
計測	ukur
計測	mengukur
深川	fukagawa
クレア	claire
関節	joint
関節	sendi
関節	sendi
関節	persendian
小室	komuro
免疫	kebal
免疫	kekebalan
免疫	imun
免疫	kekebalan
混同	kebingungan
太夫	dayu
桃太郎	momotaro
離陸	takeoff
大竹	otake
カルチャー	kultur
カルチャー	kebudayaan
カルチャー	budaya
演歌	enka
有形	berwujud
カタルーニャ	catalunya
メモリー	memory
メモリー	kenangan
メモリー	ingatan
メモリー	memori
天津	tianjin
パニック	panic
パニック	panik
パニック	kepanikan
有人	berawak
ジャングル	rimba
ジャングル	hutan
ジャングル	jungle
堀川	horikawa
ナウ	sekarang
ナウ	now
ナウ	kini
下田	shimoda
プレステージ	prestise
リーチ	leach
リーチ	jangkau
リーチ	jangkauan
シューティング	shooter
シューティング	penembak
レーサー	pembalap
レーサー	pembalap
レーサー	racer
藤村	fujimura
坂口	sakaguchi
レフ	lev
稲荷	inari
ドレス	baju
ドレス	gaun
ドレス	dress
ドレス	gaun
ドレス	daster
天狗	tengu
ロビン	robin
セールス	penjualan
セールス	sales
グラント	kabulkan
グラント	hibah
グラント	grant
ブレーブス	brave
ブレーブス	braves
ドナルド	donald
ドナルド	donal
鉱業	menambang
鉱業	pertambangan
鉱業	penambangan
アルベルト	albert
アルベルト	alberto
氏族	klan
氏族	clan
氏族	klan
氏族	clans
勢い	momentum
パブリック	publik
パブリック	public
手順	langkah
手順	prosedur
手順	prosedur
手順	petunjuk
手順	instruksi
内村	uchimura
エージェント	agen
エージェント	agen
エージェント	agent
強盗	perampok
強盗	merampok
強盗	perampokan
ケンブリッジ	cambridge
最速	tercepat
すき	suki
ミルク	susu
ミルク	susunya
山陰	sanin
島原	shimabara
最短	terpendek
パブ	pab
パブ	pub
パブ	pab
パブ	pub
イーグル	elang
イーグル	eagle
松阪	matsuzaka
松阪	matsusaka
キミ	kimi
マルク	marc
マルク	markus
マルク	tanda
マルク	tandai
マルク	mark
高麗	goryeo
処女	keperawanan
処女	virgin
処女	perawan
処女	maiden
処女	perawan
処女	perjaka
栄光	mulia
晴れ	cerah
晴れ	sunny
司祭	imam
司祭	pendeta
司祭	priest
司祭	keimaman
司祭	imamat
司祭	imam
ディック	dick
ひまわり	himawari
カプセル	capsule
カプセル	kapsul
カプセル	kapsul
信夫	nobuo
クリーム	krim
クリーム	krem
クリーム	cream
微分	diferensiasi
微分	turunan
微分	diferensial
ボスニア	bosnia
失踪	menghilang
失踪	penghilangan
失踪	hilangnya
失踪	menghilangnya
宮田	miyata
革新	inovatif
革新	reformasi
革新	inovasi
革新	berinovasi
宇野	uno
二宮	ninomiya
香取	katori
ランナー	runner
ランナー	pelari
ランナー	pelari
菊地	kikuchi
可変	variable
可変	variabel
担保	garansi
横田	yokota
インストール	pemasangan
インストール	instalasi
インストール	pemasangan
インストール	pasang
インストール	penginstalan
インストール	instalasi
インストール	instal
インストール	memasang
インストール	pemasangan
インストール	penginstalan
インストール	instalasi
インストール	memasang
インストール	menginstal
インストール	instalasi
インストール	install
インストール	pasang
インストール	instal
子爵	viscount
ナイフ	pisau
ナイフ	pisau
ナイフ	knife
アロー	arrow
アロー	panah
中国人	tionghoa
中国人	china
中国人	cina
デビッド	daud
デビッド	david
サックス	sacks
サックス	karung
サックス	sax
サックス	saksofon
聖子	seiko
星座	constellation
星座	konstelasi
星座	konstelasi
星座	rasi
パイオニア	pioneer
パイオニア	pelopor
金星	venus
灰色	kelabu
灰色	gray
灰色	kelabu
灰色	grey
有田	arita
神谷	kamiya
今川	imagawa
蒲田	kamata
ウォルター	walter
オレゴン	oregon
侯爵	marquess
侯爵	marquis
侯爵	marchioness
森山	moriyama
ネルソン	nelson
田島	tajima
コンゴ	kongo
コンゴ	ekuador
除外	pengecualian
除外	terkecuali
除外	dikecualikan
除外	dikecualikan
除外	dikecualikan
除外	pengecualian
アンソニー	anthony
アンソニー	aini
黒木	kuroki
ハッチ	menetas
ハッチ	palka
ハッチ	hatch
カエル	katak
カエル	katak
カエル	frog
カエル	kodok
孤立	isolasi
孤立	mengisolasi
コーラ	coke
コーラ	kokain
コーラ	kola
コーラ	cora
コーラ	cola
コーラ	kola
巡査	opsir
巡査	petugas
巡査	perwira
巡査	officer
休暇	liburan
キャロル	carol
岩井	iwai
ネズミ	rat
ネズミ	tikus
ネズミ	tikus
紙幣	tagihan
紙幣	bills
富岡	tomioka
青色	blue
青色	biru
森本	morimoto
想像	imajinasi
想像	dibayangkan
想像	membayangkan
現金	kas
現金	cash
現金	tunai
暴行	serbu
暴行	serangan
暴行	penyerangan
ゴードン	gordon
詐欺	penipuan
詐欺	penipuan
軌跡	lokus
森下	morishita
シチリア	sisilia
オーク	oak
オーク	ek
金銭	uang
尊敬	respek
尊敬	hormat
尊敬	hormati
尊敬	respect
カップル	pasangan
カップル	couple
ブロードウェイ	broadway
拉致	diculik
拉致	menculik
拉致	penculikan
拉致	menculik
拉致	penculikan
拉致	culik
拉致	penculik
知り合い	kenalan
知り合い	kenalan
ゲオルク	georg
スティーブ	steve
カウンター	loket
カウンター	penghitung
カウンター	sanggahan
カウンター	konter
カウンター	counter
カウンター	penghitung
サラブレッド	thoroughbred
両手	hands
両手	tangan
ルネサンス	renaisans
ルネサンス	renaissance
三次	kubik
センサー	sensor
センサー	sensor
クラリネット	klarinet
ハンデ	hande
ジェームス	james
ジェームス	yakobus
勝者	pemenang
勝者	winner
勝者	pemenang
原稿	manuskrip
原稿	naskah
エチオピア	ethiopia
エチオピア	etiopia
エチオピア	ethiopia
エチオピア	etiopia
ギャング	gangster
ギャング	geng
ギャング	gang
ギャング	geng
ギャング	gang
アイヌ	ainu
デリー	delhi
デリー	derry
動詞	predikat
レバー	tuas
レバー	hati
レバー	liver
自信	yakin
自信	keyakinan
室蘭	muroran
ラッキー	beruntung
ラッキー	mujur
ラッキー	lucky
ラッキー	beruntungnya
誘惑	pencobaan
誘惑	alaihi
誘惑	godaan
ユキ	yuki
マーチ	march
マーチ	maret
グスタフ	gustav
レイアウト	layout
石巻	ishinomaki
歓迎	welcome
屋外	outdoor
屋外	outdoor
仮説	hipotesis
孤独	kesepian
孤独	sepi
孤独	kesendirian
孤独	kesepian
孤独	kesendirian
バラード	balada
バラード	ballad
押す	push
押す	mendorong
押す	dorong
ニックネーム	julukan
ニックネーム	julukan
ハイウェイ	highway
等しい	sama
等しい	setara
等しい	sederajat
等しい	setara
等しい	sederajat
パーフェクト	perfect
パーフェクト	sempurna
アイスランド	islandia
クン	kung
カスタム	suai
カスタム	kustom
カスタム	gubahan
カスタム	custom
カスタム	ubahan
カスタム	khusus
土井	doi
田代	tashiro
アーチ	lengkungan
アーチ	lengkungan
アーチ	arch
アルバート	albert
容器	kontainer
容器	wadah
容器	kontainer
容器	wadah
アンソロジー	antologi
ケルン	cologne
ケルン	köln
青島	qingdao
コリン	collin
コリン	colin
告発	tuduhan
告発	tuduhan
告発	menuduh
屋上	atap
屋上	atap
屋上	roof
バックス	bucks
バックス	dolar
カウ	sapi
カウ	cow
墓所	kubur
墓所	kuburan
墓所	makam
墓所	kuburan
墓所	makam
キングス	kings
動機	motif
ラボ	laboratorium
ラボ	lab
フィクション	fiksi
今夜	tonight
リアルタイム	realtime
坂田	sakata
ミラクル	mukjizat
ミラクル	miracle
ミラクル	keajaiban
バク	tapir
選択肢	pilihan
ピート	pete
自伝	otobiografi
幸子	yukiko
幸子	sachiko
ウォーク	berjalan
ウォーク	berjalanlah
ウォーク	walk
駿河	suruga
アピール	banding
悲しみ	kesedihan
悲しみ	duka
悲しみ	sadness
悲しみ	kesedihan
悲しみ	kesedihan
悲しみ	duka
悲しみ	sedih
戸塚	totsuka
プロセッサ	prosesor
プロセッサ	processor
プロセッサ	pengolah
プロセッサ	prosesor
ポプラ	poplar
スターリン	stalin
武道	budo
コカ	coca
十八	eighteen
遠い	far
遠い	jauh
遠い	jauh
あかね	akane
運転手	sopir
運転手	supir
運転手	sopir
運転手	penggerak
運転手	driver
運転手	pengemudi
パレスチナ	palestina
パレスチナ	palestina
正直	sejujurnya
正直	jujur
正直	kejujuran
正直	jujur
スマイル	smile
スマイル	senyum
スマイル	tersenyum
スマイル	tersenyumlah
面倒	merepotkan
面倒	menyusahkan
夏目	natsume
暴動	kerusuhan
暴動	kerusuhan
暴動	kerusuhan
暴動	riot
美咲	misaki
ゴシック	goth
ゴシック	gotik
ゴシック	gothic
サイレント	silent
サイレント	sunyi
根岸	negishi
調節	penyesuaian
コロン	usus
内装	interior
ムスリム	muslim
ムスリム	muslim
アサ	ganja
敦賀	tsuruga
プラスチック	plastic
プラスチック	plastik
プラスチック	plastic
プラスチック	plastik
血管	vaskular
サイモン	simon
コパ	copa
ベートーヴェン	beethoven
中井	nakai
引数	argumen
エビ	udang
麻薬	narkotik
麻薬	narkotika
麻薬	narkoba
総統	fuhrer
総統	führer
葉山	hayama
土壌	tanah
土壌	tanahnya
感動	kagum
感動	terkesan
感動	mengharukan
感動	menyentuh
おんな	onna
折り返し	bungkus
折り返し	lipat
リム	rim
パラメータ	parameter
パラメータ	parameter
高地	highland
高地	highlands
高地	pegunungan
ピッツバーグ	pittsburgh
ウェイン	wayne
プライム	prime
プライム	perdana
ドック	dok
ドック	dermaga
ドック	dock
ドック	dermaga
バーチャル	maya
バーチャル	virtual
賠償	reparasi
賠償	kompensasi
テラ	tera
テラ	terra
飲食店	restoran
文京	bunkyo
システムズ	sistem
システムズ	systems
セクション	daerah
セクション	bagian
セクション	seksi
セクション	bagian
補償	kompensasi
ティム	tim
パナマ	panama
パナマ	panama
レッスン	pelajaran
レッスン	pelajaran
ウラン	uranium
醸造	brewing
摂取	asupan
摂取	tertelan
シール	segel
シール	meterai
シール	seal
アルミニウム	aluminium
アルミニウム	alumunium
アルミニウム	aluminium
アルミニウム	alumunium
タラ	tara
タラ	cod
関口	sekiguchi
ねこ	neko
ねこ	cat
ねこ	kucing
氷河	gletser
亀田	kameda
メンテナンス	pemeliharaan
メンテナンス	perawatan
誠一	seiichi
だって	karena
プロペラ	propeller
マドンナ	madonna
モーリス	morris
モーリス	maurice
重い	heavy
重い	berat
鳥栖	tosu
ミリオン	juta
ミリオン	million
ミリオン	sejuta
愛子	aiko
木製	kayu
木製	wood
ネパール	nepal
上越	joetsu
川端	kawabata
厚木	atsugi
ホーク	elang
ホーク	hawk
ホーク	rajawali
ホーク	hawke
喫煙	berasap
喫煙	merokok
タバコ	rokok
タバコ	tembakau
タバコ	rokok
主権	kedaulatan
主権	berdaulat
主権	kedaulatan
寿司	sushi
秋月	akizuki
取り消し	batalkan
取り消し	undo
取り消し	batalkan
取り消し	batal
推力	dorong
推力	dorongan
推力	menyodorkan
スパイク	spiegel
スパイク	spike
みか	mikado
宣教師	misionaris
宣教師	misionaris
頂上	ktt
頂上	summit
志賀	shiga
直ちに	segera
判例	preseden
通話	telepon
通話	panggilan
通話	panggil
通話	call
通話	panggilan
通話	pemanggilan
水沢	mizusawa
ベネズエラ	venezuela
ベネズエラ	venezuela
ダラス	dallas
ハードウェア	hardware
指標	metrik
差異	perbedaan
差異	perbedaannya
差異	bedanya
差異	perbedaan
並木	namiki
レモン	lemon
築地	tsukiji
俊彦	toshihiko
服装	pakaian
服装	outfit
服装	pakaian
服装	busana
工廠	arsenal
ヒント	persenan
ヒント	tips
ヒント	kiat
ヒント	tip
ヒント	petunjuk
ヒント	tip
ヒント	tips
ヒント	kiat
ヒント	petunjuk
ニコラ	nicola
アラスカ	alaska
モノレール	monorail
ラインナップ	barisan
硬貨	koin
硬貨	koin
硬貨	coin
時々	terkadang
時々	kadang
ワルシャワ	warsawa
歩道	trotoar
飯島	iijima
僧侶	biksu
僧侶	biarawan
静か	sepi
静か	diam
静か	pendiam
静か	sunyi
静か	tenang
マイナス	negative
マイナス	negatif
マイナス	minus
マイナス	dikurangi
三上	mikami
急性	akut
ジェーン	jane
ジェーン	yeni
吉井	yoshii
バンクーバー	vancouver
竹中	takenaka
カレン	karen
種子	biji
種子	benih
種子	seed
種子	bibit
種子	biji
種子	benih
種子	bibit
劇作家	dramawan
乗り換え	transfer
乗り換え	mentransfer
備前	bizen
コンプレックス	komplek
コンプレックス	complex
コンプレックス	rumit
コンプレックス	kompleks
ホルン	terompet
ホルン	klakson
ホルン	tanduk
ホルン	horn
キーワード	keyword
シンセサイザー	penyintesis
シンセサイザー	synth
プリキュア	precure
フェルナンド	fernando
シンプル	simple
シンプル	simpel
シンプル	sederhana
シンプル	kesederhanaan
宗派	sekte
宗派	bergolongan
サポーター	pendukung
サポーター	pendukung
サポーター	supporter
ビー	lebah
ビー	bee
アイオワ	iowa
サーカス	sirkus
サーカス	circus
番付	banzuke
ニャン	meow
ニャン	meong
クマ	bears
クマ	beruang
クマ	beruang
クマ	pikul
クマ	bear
関根	sekine
クライマックス	klimaks
滝川	takigawa
書道	kaligrafi
報復	dendam
報復	revenge
報復	pembalasan
準拠	mematuhi
巡礼	ziarah
セミナー	seminar
セミナー	seminar
最悪	terburuk
最悪	terparah
キューブ	cube
キューブ	kubus
キューブ	kubus
エリート	elit
エリート	elite
一条	ichijō
一条	ichijo
アルフレッド	alfred
本庄	honjō
本庄	honjo
枚方	hirakata
棄権	adidaya
オールド	tua
オールド	lama
オールド	old
柏原	kashiwabara
一夫	kazuo
ストライク	mogok
ストライク	strike
ストライク	serang
ストライク	coret
レポーター	wartawan
レポーター	reporter
ガラ	tit
スティーヴ	steve
クリック	klik
クリック	unk
クリック	klik
代々木	yoyogi
安価	murah
吉原	yoshiwara
バーナー	pembakar
カーン	khan
積分	integral
小杉	kosugi
有罪	bersalah
初心者	pemula
初心者	newbie
初心者	pemula
初心者	pemula
グレゴリオ	gregorio
交互	bergantian
交互	bolak
交互	alternative
交互	alternatif
トリック	trick
トリック	trik
トリック	tipuan
トリック	trik
物流	logistik
アンケート	kuesioner
アンケート	angket
アンケート	poll
アンケート	angket
アンケート	survey
アンケート	survei
アンケート	survei
アンケート	polling
アンケート	angket
紳士	gentleman
サハ	saha
随筆	essay
随筆	esai
随筆	esai
許容	toleransi
杉田	sugita
無名	nameless
益田	masuda
欠点	kekurangan
ハンマー	hammer
ハンマー	palu
リュウ	ryu
リュウ	ryū
調印	menandatangani
調印	penandatanganan
布告	proklamasi
布告	dekrit
布告	titah
布告	deklarasi
宮沢	miyazawa
アトリエ	atelier
キャンディ	permen
キャンディ	candy
栄え	makmur
栄え	sejahtera
フライト	penerbangan
フライト	flight
フライト	penerbangan
エディ	eddie
ビルマ	burma
九条	kujo
九条	kujō
テンポ	tempo
キャサリン	katherine
キャサリン	catherine
キャサリン	katarina
ウド	udo
フック	hook
フック	kait
フック	kail
フック	pengait
フック	kait
ノブ	kenop
小坂	kosaka
置換	pengganti
置換	penggantian
置換	pergantian
置換	penggantian
置換	substitusi
置換	replace
置換	ganti
置換	mengganti
置換	menggantikan
置換	gantikan
田川	tagawa
親善	goodwill
洋一	yoichi
マクドナルド	mcdonald
あえて	berani
あえて	dare
実体	entitas
アーキテクチャ	architecture
アーキテクチャ	arsitektur
アーキテクチャ	arsitektur
エルサ	elsa
ローリング	rolling
ローリング	bergulir
ローリング	berguling
チーズ	cheese
チーズ	keju
チーズ	keju
伴奏	iringan
同窓会	alumni
同窓会	reuni
リフト	angkat
リフト	lift
窒素	nitrogen
北原	kitahara
ホーン	terompet
ホーン	klakson
ホーン	tanduk
ホーン	horn
杉浦	sugiura
プラチナ	platinum
クロード	claude
アウグスト	august
アウグスト	agustus
きみ	kimi
邸宅	residences
ゴッド	god
ゴッド	tuhan
ゴッド	allah
ときめき	tokimeki
メロディー	melodi
メロディー	melody
収束	konvergensi
バート	burt
バート	bart
バート	bert
スペクトル	spektrum
代謝	metabolisme
切手	stempel
切手	cap
切手	perangko
切手	perangko
切手	stempel
賃金	upah
賃金	pahala
賃金	upah
大砲	meriam
大砲	cannon
大砲	artileri
話者	pembicara
タール	tar
ライブラリ	pustaka
ライブラリ	perpustakaan
ライブラリ	library
ライブラリ	pustaka
ライブラリ	perpustakaan
ひろみ	hiromi
スーパーマーケット	supermarket
スーパーマーケット	supermarket
弾圧	penindasan
弾圧	tertindas
弾圧	menindas
順子	junko
転生	reinkarnasi
転生	tensei
シャイ	pemalu
シャイ	malu
コメンテーター	komentator
招聘	undangan
招聘	kondangan
ファンクラブ	fanclub
筒井	tsutsui
転写	transkripsi
智子	tomoko
円盤	disc
円盤	diska
円盤	cakram
円盤	disk
