die	the
waargeneem	diperhati
besig	busy
besig	sibuk
verhaal	remedies
verhaal	scoop
verhaal	senduk
opleiding	pendidikan
soortgelyke	serupa
soortgelyke	seiras
skiereiland	semenanjung
wetenskap	ilmu
wetenskap	sains
tye	times
hoeksteen	teraju
gewild	popular
gewild	diperincikan
gewild	trend
gewild	trending
gewild	tren
jaarlikse	tahunan
nowrap	nowrap
vermoor	dibunuh
vermoor	tewas
vermoor	terbunuh
teorie	teori
jesus	isa
jesus	jesus
kasteel	castle
kasteel	istana
wyse	setiakawan
lyf	body
lyf	bodi
lyf	badan
wedstryde	pertarungan
wedstryde	permainan
wedstryde	games
wedstryde	game
oostenryk	austria
gelewer	terterap
gelewer	diterap
totdat	hinggalah
totdat	hinga
totdat	sehinggalah
totdat	sampai
bybel	bible
bybel	alkitab
moskou	moscow
hawe	harbor
hawe	pelabuhan
hawe	pelabuhan
hawe	port
brasilië	brazil
history	sejarah
plan	plan
michael	michael
beelde	imej
beelde	imej
verbeter	pertingkatkan
verbeter	tingkatkan
verbeter	dipertingkat
verbeter	meningkatkan
ring	ring
ring	cincin
oorwinning	kemenangan
oorwinning	victory
vol	full
vol	kenyang
vol	penuh
olivier	olivier
toegelaat	diizinkan
toegelaat	dibenarkan
finansiële	hierarchical
finansiële	kewangan
gevra	ditanya
anna	anna
groete	regards
gebruikers	penguna
gebruikers	pemakai
gebruikers	users
gebruikers	pengguna
fam	fam
vergelyking	persamaan
vergelyking	ketinggian
aangesluit	disertai
aangesluit	joined
aangesluit	menyertai
lyn	line
lyn	garisan
soorte	jenis
poging	usaha
blare	daun
blare	daunnya
drama	drama
wallis	wales
insluitend	termasuk
hospitaal	hospital
arabiese	arab
onlangse	rect
onlangse	terbaharu
weeg	beratnya
alleen	bersendirian
alleen	sendiri
alleen	keseorangan
departement	jabatan
johan	johan
uur	jam
toestand	keadaan
toestand	negara
toestand	negeri
toestand	state
koerant	akhbar
riviere	sungai
letterkunde	kesusasteraan
letterkunde	sastera
verhoog	meningkat
verhoog	tingkatkan
verhoog	pentas
verhoog	panggung
verhoog	tahap
professor	profesor
professor	professor
vlug	flight
vlug	penerbangan
wapen	weapon
wapen	senjata
hoeveelheid	kuantiti
hoeveelheid	ikhtiar
spanne	pasukan
spanne	teams
sin	hukuman
sin	kalimat
sin	deria
sin	akal
koste	kos
insluitende	termasuk
ortodokse	ortodoks
nogtans	pula
nogtans	anyway
nogtans	bagaimanapun
gebeur	bijak
gebeur	wise
gebeur	happening
opstand	pemberontakan
niks	nothing
swak	kesian
swak	lemah
insluit	sertakan
betaal	bayar
betaal	settle
betaal	berbayar
betaal	dibayar
betaal	paid
simbool	simbol
simbool	figurine
bewys	kalis
bewys	bukti
bewys	buktinya
geskenk	didermakan
geskenk	menderma
geskenk	derma
geskenk	hadiah
geskenk	pemberian
geskenk	anugerah
geskenk	gift
feit	hakikat
feit	fakta
feit	fact
zimbabwe	zimbabwe
datum	date
datum	tarikh
maand	bulan
munisipale	civic
munisipale	sivik
oog	eye
oog	mata
studies	studies
studies	kajian
studies	pengajian
verspreiding	agihan
verspreiding	pengagihan
verspreiding	pengedaran
kolonie	colony
kolonie	jajahan
ingevoer	diimport
struktuur	struktur
kunstenaars	artis
kunstenaars	seniman
kunstenaars	pelaku
kunstenaars	penghibur
wedstryd	contest
liefde	love
liefde	cinta
gewees	been
meksiko	mexico
oblast	oblast
standaard	piawai
standaard	standard
aanval	attack
aanval	serangan
aanval	serang
christian	christian
christian	kristian
probleem	masalah
probleem	problem
probleem	masaalah
skrywers	penulis
skrywers	pengarang
skrywers	penulis
kanadese	kanada
voorstel	saranan
voorstel	cadangan
radio	radio
hertog	duke
stand	kedudukan
onafhanklik	independent
onafhanklik	mandiri
onafhanklik	bebas
katedraal	katedral
bokant	top
bokant	menyalin
bokant	copy
bokant	salin
bokant	salinan
klimaat	iklim
vernietig	dimusnahkan
vernietig	hancur
vernietig	musnahkan
vernietig	sebaran
vernietig	letupan
onderskei	membezakan
onderskei	bezakan
skepe	kapal
skepe	ships
weermag	tentera
weermag	army
metropolitaanse	metropolitan
getrek	dilukis
getrek	ditarik
town	bandar
klerk	kerani
klerk	klerk
kos	makanan
kos	kos
smuts	smuts
duur	jangkamasa
duur	tempoh
switserland	switzerland
switserland	sutherland
heeltemal	sepenuhnya
verminder	mengurangkan
verminder	kurangkan
verminder	tersisih
verminder	mengurangkan
verminder	kurangkan
verminder	mengurangkan
terugkeer	mengembalikan
afdeling	seksyen
afdeling	bahagian
rewolusie	revolusi
atmosfeer	atmosfera
atmosfeer	suasana
begrawe	dikebumikan
begrawe	terkubur
begrawe	berkubur
edward	edward
plant	tanaman
plant	tumbuhan
roux	roux
jaarliks	annually
ontmoet	meet
ontmoet	bertemu
google	google
terrein	bidang
terrein	medan
winter	winter
pius	pius
noem	mention
noem	sebutan
behandel	dilayan
stuur	hantar
stuur	hantarkan
verleen	kindly
verleen	grant
verleen	hibah
verleen	geran
israel	israel
etiket	tag
etiket	tags
etiket	label
belangrik	penting
org	org
area	keluasan
area	kawasan
area	area
somer	summer
deense	denmark
deense	danish
aard	alam
aard	tabii
aard	semulajadi
sanger	penyanyi
sanger	singer
sanger	sanger
veld	bidang
veld	medan
pogings	cubaan
pogings	percubaan
moeilik	susah
moeilik	hard
moeilik	keras
moeilik	sukar
vra	mintak
vra	minta
vra	tanyalah
vra	tanya
vra	bertanya
vra	ask
sweedse	switzerland
sweedse	swiss
sweedse	sweden
heel	tumit
vierkante	petak
erasmus	erasmus
hart	jantung
hart	hati
hart	heart
ernstige	serious
besonder	terutamanya
chris	chris
stelsels	sistem
getalle	nombor
getalle	nombor
vii	vii
politiek	politik
klooster	biara
agtergrond	latarbelakang
kern	core
kern	inti
joseph	yusuf
joseph	joseph
idee	idea
verdrag	perjanjian
somerset	somerset
brand	api
wêreldwyd	worldwide
wêreldwyd	sejagat
wêreldwyd	global
australiese	australian
australiese	australia
wiki	wiki
volume	isipadu
volume	jilid
tipiese	khas
dekades	dekad
dekades	berdekad
wellington	wellington
streke	kawasan
relatief	relatif
filosofie	falsafah
godsdienstige	agama
godsdienstige	keagamaan
pers	purple
pers	tekan
pers	akhbar
pers	violet
tydskrif	magazine
tydskrif	majalah
afgeneem	penurunan
koop	beli
koop	buy
kruis	rentas
kruis	salib
kruis	cross
kruis	langar
voorkoms	penampilan
voorkoms	kemunculan
voorkoms	rupa
voorkoms	kemunculan
villiers	villiers
martin	martin
vele	banyak
literêre	sastera
spel	game
spel	permainan
spel	permain
sokker	soccer
litaue	lithuania
brug	jambatan
rand	rawak
rand	tepi
vlae	flag
vlae	bendera
monument	tugu
monument	monumen
gelyk	menyamai
gelyk	sama
gelyk	setara
silwer	liter
silwer	penapisan
silwer	menapis
silwer	perak
silwer	isi
silwer	penuhkan
silwer	isian
behels	melibatkan
landbou	pertanian
voorwerp	object
voorwerp	objek
natuur	alam
natuur	tabii
natuur	semulajadi
stille	senyap
produkte	produk
westerse	barat
westerse	western
vereniging	persatuan
vereniging	association
vereniging	perkaitan
seker	sure
seker	yakin
seker	takpe
verstaan	fahami
komitee	jawatankuasa
komitee	committee
komitee	panitia
eintlik	sebenarnya
belangstelling	minat
belangstelling	interest
belangstelling	faedah
ware	sebenar
bedank	tamatkan
bedank	quit
griekeland	akron
griekeland	alcoa
griekeland	yunani
griekeland	greece
iran	iran
vrugte	berbuah
vrugte	buah
gas	gas
gas	tetamu
stigter	pencipta
stam	root
stam	akar
verlede	past
verlede	melepasi
uiters	amat
uiters	teramat
uiters	ekstrem
uiters	melampau
akademie	akademi
akademie	academy
motor	engine
motor	enjin
motor	car
motor	kereta
gesluit	ditutup
gesluit	tertutup
eenvoudige	simple
eenvoudige	sederhana
grense	sempadan
gekoop	dibeli
portugese	portugis
tradisie	tradisi
here	tuhan
here	lord
kalifornië	california
royal	royal
royal	diraja
kardinale	cardinals
volksraad	volksraad
egiptiese	mesir
publiseer	terbit
publiseer	publish
publiseer	terbitkan
uitgereik	dikeluarkan
ooreenkoms	perjanjian
ooreenkoms	agreement
ooreenkoms	persetujuan
akademiese	akademik
gou	segera
gou	soon
gesterf	died
baan	trek
baan	runut
anglo	anglo
vryheid	freedom
vryheid	kebebasan
vryheid	kebebasan
vryheid	liberty
anc	anc
last	last
slawiese	slavic
samewerking	kolaborasi
samewerking	kerjasama
argentinië	argentina
skilder	melukis
skilder	lukisan
skilder	mengecat
stedelike	urban
produksie	production
produksie	pengeluaran
produksie	produksi
sondag	ahad
sondag	sunday
messier	messier
prix	prix
geheel	keseluruhan
geheel	whole
brief	huruf
brief	letter
viii	viii
woordeboek	kamus
ton	tonne
ton	tan
ton	ton
ton	tonnes
nes	sarang
spaans	sepanyol
samelewing	masyarakat
samelewing	komuniti
huise	homes
huise	residences
huise	rumah
gevolglik	terhasil
pierre	pierre
midde	middle
midde	tengah
midde	pertengahan
midde	mid
aangekondig	diisytiharkan
aangekondig	mengumumkan
aangekondig	diumumkan
aangekondig	umumkan
publiek	awam
turkye	turkey
turkye	turki
godsdiens	agama
era	era
golf	ombak
golf	lambai
golf	wave
golf	gelombang
natuurlik	course
natuurlik	kursus
mooi	cantik
mooi	indah
mooi	cantik
mooi	molek
mooi	pretty
geboorte	lahir
geboorte	melahirkan
geboorte	birth
geboorte	kelahiran
geboorte	beranak
oorleef	survive
predikante	ulama
predikante	pendita
direk	direct
verwant	berkaitan
verwant	terkait
verwant	related
verwant	berkait
redakteur	penyunting
redakteur	editor
gregorius	gregory
ontdekking	menerokai
ontdekking	terokai
ontdekking	teroka
ontdekking	penerokaan
ontdekking	penemuan
ontdekking	discovery
wilhelm	wilhelm
soortgelyk	seiras
bietjie	kecik
amsterdam	amsterdam
kaptein	kapten
verwysings	rujukan
siekte	penyakit
siekte	penyakit
siekte	sickness
bywoning	kehadiran
professionele	profesional
professionele	professional
onderskeidelik	masing
mediese	medik
mediese	perubatan
uitvoerende	executive
uitvoerende	eksekutif
getrou	berkahwin
stuk	boh
stuk	piece
kolonies	penjajahan
toegang	dalat
toegang	capaian
suidoos	tenggara
hof	court
hof	mahkamah
hof	mahkamah
phil	phil
bank	bank
teken	draw
teken	cabutan
teken	lukis
teken	tanda
teken	petanda
teken	sign
teken	tandatangan
skaars	nyaris
skaars	rare
skaars	jarang
ooit	pernah
ooit	penah
ooit	ever
graaff	graaff
gedra	behave
gedra	ditanggung
gesag	autoriti
gesag	authority
ensiklopedie	ensiklopedia
ierse	irish
ierse	ireland
suster	saudari
suster	adik
andré	andré
piet	piet
myl	km
myl	miles
myl	mil
myl	mile
eens	sekali
gebeure	peristiwa
gebeure	acara
tegnologie	teknologi
verby	beyond
mitologie	mitos
mitologie	mitologi
marais	marais
christus	christ
christus	kristus
portugal	portugal
toekenning	penghargaan
toekenning	anugerah
afsonderlike	berasingan
vliegtuig	pesawat
vliegtuig	satah
vliegtuig	pesawat
vliegtuig	aircraft
gauteng	gauteng
gode	olympian
minste	least
frederik	frederik
frederik	frederick
genaamd	bernama
onderkant	bawah
onderkant	bawahnya
vas	firma
vas	tegas
manlike	jantan
manlike	male
toegeneem	meningkat
mars	marikh
mars	mars
beaufort	beaufort
hande	tangan
kompetisie	saingan
kompetisie	persaingan
kompetisie	pertandingan
kompetisie	contest
privaat	persendirian
privaat	swasta
privaat	peribadi
privaat	persendirian
privaat	prebet
dialekte	dialek
aktief	adjektif
aktief	active
aktief	aktif
aktief	aktiviti
abraham	ibrahim
abraham	abraham
partye	parti
dinge	perkara
benedictus	benedict
eindig	hujung
eindig	penamat
eindig	pengakhiran
tegniese	teknikal
nag	malam
karakters	aksara
karakters	watak
hans	hans
bedek	bersalut
bedek	meliputi
koue	sejukkan
koue	sejuk
argitektuur	arkitek
argitektuur	rekabentuk
argitektuur	senibina
via	via
via	melalui
via	menerusi
metode	kaedah
frank	frank
bespreek	kitab
bespreek	tempah
bespreek	book
bespreek	bincangkan
bespreek	rizab
ben	ben
eenhede	unit
droë	kering
bestudeer	study
bestudeer	kajian
beset	menduduki
beset	diduduki
olie	minyak
spelers	pemain
twaalf	twelve
sekretaris	setiausaha
federasie	persekutuan
stof	dust
stof	debu
kommersiële	komersial
kommersiële	komersil
primêre	primer
primêre	utama
jode	yahudi
persiese	persian
persiese	parsi
helder	terang
helder	cerah
rio	rio
dam	dam
dam	empangan
boonste	upper
grootliks	ketara
duisende	ribuan
duisende	beribu
polisie	polis
geslag	jantina
geslag	jantina
geslag	jantina
geslag	seks
geslag	sex
graf	kubur
besoekers	pelawat
air	udaranya
air	udara
air	air
item	item
volwasse	matang
kies	pilih
duitsers	jerman
korea	korea
basiese	asas
basiese	asasnya
basiese	asas
basiese	basic
benodig	memerlukan
benodig	perlukan
benodig	perlu
benodig	need
benodig	dikehendaki
benodig	diperlukan
broers	saudara
broers	brothers
komponis	penggubah
kunstenaar	artis
kunstenaar	artist
germaanse	germanic
vermoë	kebolehan
vermoë	keupayaan
vermoë	kemampuan
mond	mulut
unesco	unesco
united	bersatu
united	united
paulus	paulus
paulus	paul
house	rumah
gesondheid	kesihatan
leerders	learners
geskiedkundige	bersejarah
geskiedkundige	sejarah
aktiwiteite	aktiviti
aktiwiteite	peristiwa
aktiwiteite	acara
aktiwiteite	peristiwa
aktiwiteite	event
aktiwiteite	acara
konflik	konflik
gemeenskaplike	lumrah
gemeenskaplike	common
inkomste	pendapatan
inkomste	pendapatan
pretorius	pretorius
ken	tau
ken	kenali
ken	tahu
ligte	ringan
ligte	cahaya
ligte	light
dirk	dirk
erfenis	warisan
erfenis	heritage
andries	andries
mosambiek	mozambique
bladsye	pages
bladsye	mukasurat
bladsye	halaman
heelal	universe
heelal	semesta
verdwyn	menghilang
geskei	dipisahkan
geskei	berpisah
geskei	berasingan
geskei	bercerai
hoek	sudut
blomme	bunga
blomme	flowers
tuiste	living
johann	johann
verwante	berkaitan
verwante	terkait
verwante	related
verwante	berkait
sport	sport
sport	sukan
sport	sukan
selfstandige	independent
selfstandige	mandiri
selfstandige	bebas
onderneming	perbadanan
onderneming	corporation
onderneming	korporat
onderneming	syarikat
onderneming	enterprise
tempel	temple
tempel	kuil
beroemde	selebriti
beroemde	celebrity
twintig	twenty
berig	cerita
berig	story
args	hujah
coetzee	coetzee
ford	ford
jongste	last
jongste	terkini
jongste	terbaru
berge	ganang
berge	banjaran
berge	pergunungan
literatuur	kesusasteraan
literatuur	sastera
lange	lange
saamgesmelt	meleleh
saamgesmelt	dicairkan
tabel	table
tabel	jadual
tabel	meja
speler	player
speler	pemain
kommunistiese	komunis
daniel	daniel
sokkerspeler	footballer
prent	picture
prent	gambar
prent	imej
prent	alam
prent	tabii
prent	semulajadi
vraag	persoalan
vraag	soalan
sterrebeeld	buruj
eric	eric
voel	feel
voel	merasa
voel	rasai
voel	terasa
voel	feeling
voel	perasaan
optrede	kelakuan
blad	page
blad	mukasurat
blad	halaman
outonome	autonomi
letters	huruf
reaksie	reaksi
reaksie	tindakbalas
opvoedkundige	pendidikan
vliegtuie	pesawat
vliegtuie	aircraft
effens	nyaris
effens	slightly
soria	soria
transvaalse	transvaal
fokus	fokus
been	bone
been	tulang
reëls	rules
reëls	peraturan
reëls	garisan
geweier	menolak
geweier	ditolak
verduidelik	explain
verduidelik	terangkan
teater	teater
teater	teater
jacques	jacques
gevaar	bahaya
kroon	mahkota
kroon	crown
ingestel	diperkenalkan
ingestel	berkenalan
finland	finland
mee	mee
mee	dgn
mee	dengan
altesaam	untuk
presies	tepat
presies	accurate
presies	exactly
presies	persis
beplan	dirancang
beplan	terancang
carl	carl
produk	product
produk	produk
gewig	berat
vallei	valley
vallei	lembah
hede	hadirkan
hede	hadir
nader	closer
enjin	engine
enjin	enjin
adam	adam
oom	pakcik
klank	sound
klank	bunyi
profiel	profile
profiel	profil
sosialistiese	sosialis
taak	tugas
mere	tasik
mere	danau
ondersteuning	sokongan
ondersteuning	support
ondersteuning	sokong
administrasie	pentadbiran
minute	minit
minute	minit
oprigting	construction
oprigting	pembinaan
oprigting	binaan
biblioteek	library
biblioteek	pustaka
biblioteek	perpustakaan
kandidaat	calon
kandidaat	candidate
suksesvolle	berjaya
toepassing	aturcara
toepassing	aplikasi
toepassing	app
toepassing	aplikasi
toegepas	gunaan
toegepas	dilaksana
toegepas	diterapkan
versterk	menguatkan
eet	makan
straat	jln
straat	street
motors	kenderaan
motors	cars
motors	kereta
litause	lithuania
angola	angola
angola	mongolia
parameter	parameter
christiaan	christiaan
christiaan	christian
christiaan	kristian
maatskaplike	social
maatskaplike	sosial
suiwer	tulen
suiwer	murni
suiwer	pure
middelburg	middelburg
getoon	diungkap
getoon	diungkapkan
smit	smit
wikimedia	wikimedia
sesde	six
sesde	enam
oxford	oxford
hongarye	hungary
getref	hit
getref	hentam
temperature	suhu
washington	washington
kat	cat
kat	kucing
ere	maruah
ere	kehormatan
vereis	dikehendaki
vereis	diperlukan
hout	kayu
hout	wood
skerp	sharp
skerp	tajam
sydney	sydney
stroom	suapan
stroom	strim
dier	haiwan
rig	menghasut
rig	direct
vry	free
wiskundige	matematik
arabies	arab
vervaardiger	pengeluar
vervaardiger	pengeluar
vervaardiger	pengilang
betrekking	kaitan
kimberley	kimberley
kritiek	kritikal
letter	huruf
letter	letter
alfred	alfred
boer	jek
boer	jack
onderrig	pendidikan
harry	harry
voordeel	keuntungan
voordeel	advantage
voordeel	benefit
voordeel	manfaat
verskille	perbezaan
gees	gees
gees	roh
gees	semangat
gees	spirit
toets	test
toets	cubaan
toets	percubaan
toets	testing
tropiese	tropika
kontak	contact
aangepas	suai
vriende	rakan
oorsese	overseas
union	union
union	kesatuan
union	penyatuan
gelys	disenaraikan
gelys	disenarai
gelys	tersenarai
les	les
les	leslie
jack	jek
jack	jack
tsaar	tsar
burgerlike	civic
burgerlike	sivik
aanvalle	serangan
font	fon
botswana	botswana
aangewend	gunaan
aangewend	dilaksana
aangewend	diterapkan
televisie	televisyen
gevoer	dikecualikan
dadelik	segera
maal	pendaraban
omring	dikelilingi
wiskunde	matematik
wiskunde	matematik
onderteken	tanda
onderteken	petanda
onderteken	sign
onderteken	tandatangan
voorganger	awalan
sending	misi
american	american
american	amerika
nelson	nelson
verbied	nafi
verbied	nafikan
marie	marie
islamitiese	islam
wysig	edit
wysig	ubahsuai
wysig	perubahan
wysig	ubah
oorloë	peperangan
oorloë	wars
oorloë	perang
hoogtepunt	highlight
hoogtepunt	menyerlahkan
kanaal	canal
kanaal	canai
kanaal	terusan
kanaal	channel
vergelyk	bandingkan
maksimum	max
maksimum	maksimum
maksimum	maksima
fisiese	jasmani
fisiese	fizikal
dokumente	dokumen
betref	kebimbangan
veldtog	kempen
hare	hair
hare	rambut
gehoor	khalayak
gehoor	penonton
gehoor	pendengaran
toeriste	pelancong
toeriste	tourist
toeriste	pelancong
bynaam	gelaran
gedwing	dipaksa
gedwing	terpaksa
joernalis	wartawan
león	león
werklikheid	kenyataan
werklikheid	reality
werklikheid	realiti
instituut	institute
instituut	institut
gedefinieer	ditakrifkan
gedefinieer	ditakrif
direkte	direct
naaste	terdekat
naaste	terhampir
naaste	terdekat
naaste	terhampir
vervaardiging	pengilangan
vervaardiging	perkilangan
karl	karl
turkse	halwa
turkse	turki
turkse	turkish
programme	aplikasi
programme	program
tipies	kebiasaannya
tipies	biasanya
strand	beach
strand	pantai
strand	reno
gram	gram
gram	gram
nicolaas	nicholas
nicolaas	nicolaas
bewyse	bukti
chili	chile
beskerming	perlindungan
nommer	nombor
video	video
gebruiker	penguna
gebruiker	user
gebruiker	pengguna
voedsel	makanan
prinses	puteri
prinses	princess
passasiers	penumpang
passasiers	penumpang
ngc	tikus
ngc	ngc
brits	british
lodewyk	louis
stap	step
stap	langkah
leiers	kepimpinan
leiers	pemimpin
leiers	leaders
angeles	angeles
tuin	kebun
tuin	keroh
tuin	garden
tuin	taman
jonger	hiring
jonger	younger
toestande	syarat
industriële	industri
industriële	industrial
industriële	perindustrian
redelik	adil
redelik	fair
spoed	speed
spoed	kelajuan
halfrond	hemisfera
friedrich	friedrich
bal	bola
bal	bebola
aparte	berasingan
verkiesings	pilihanraya
belgiese	belgium
instellings	pemformatan
instellings	memformat
gemeenskappe	komuniti
sing	bernyanyi
sing	menyanyi
sing	bernyanyi
sing	nyanyian
uitgebreide	dilanjutkan
uitgebreide	extended
uitgebreide	dipanjangkan
miskien	mungkin
miskien	maybe
rekord	rakam
rekord	rekod
suksesvol	berjaya
suksesvol	berjaya
suksesvol	kejayaan
suksesvol	sukses
suksesvol	berjaya
suksesvol	success
oekraïne	ukraine
permanente	kekal
bande	silaturrahim
stert	buntut
stert	ekor
geldeenheid	matawang
skade	kecederaan
skildery	melukis
skildery	lukisan
skildery	mengecat
otto	otto
bedoel	mean
begrip	understanding
begrip	pengertian
begrip	memahami
begrip	pemahaman
innocentius	innocent
bekendheid	kemasyhuran
bekendheid	fame
encyclopaedia	encyclopaedia
valign	valign
bydraes	sumbangan
more	esok
more	morning
pryse	harga
pryse	pricing
beëindig	ditamatkan
beëindig	hujung
beëindig	penghujung
als	semua
switserse	switzerland
switserse	swiss
hoogs	top
toekennings	anugerah
hang	penggantungan
hang	gantung
hang	hanging
konsep	draf
konsep	merangka
fase	fasa
nabygeleë	berhampiran
nabygeleë	berdekatan
tradisioneel	traditional
tradisioneel	tradisional
onderwerpe	topik
gedrag	kelakuan
gedrag	perangai
gedrag	kelakuan
pienaar	pienaar
elektroniese	elektronik
elektroniese	electronic
dankie	terimakasih
dankie	thanks
dankie	syukur
coastal	pesisir
inval	pencerobohan
inval	raid
bisantynse	byzantine
jupiter	musytari
jupiter	jupiter
stasie	stesyen
stasie	stesen
parlementêre	parlimen
sagteware	perisian
sagteware	software
apostoliese	apostolic
breek	break
breek	hentian
breek	rehat
chicago	chicago
kamer	bilik
kamer	room
samesteller	penggubah
verwag	dijangka
medalje	pingat
medalje	medal
verwoes	musnahkan
matt	matt
eiers	telor
eiers	telur
plase	ladang
ondernemings	inisiatif
ondernemings	enterprises
elaine	elaine
stephen	stephen
julle	anda
julle	kau
verwerp	ditolak
verwerp	rejected
verwerp	tolak
verwerp	reject
verwerp	menolak
verwerp	ditolak
vereer	menghormati
digitale	digital
standbeeld	patung
standbeeld	arca
tak	cawangan
bloed	blood
bloed	darah
kans	peluang
kans	chance
antwoord	reply
antwoord	respon
roete	hala
oorgedra	dihantar
oorgedra	dipindahkan
finale	muktamad
finale	final
nasie	bangsa
nasie	nation
effek	effect
effek	kesan
wentelbaan	orbit
gratis	free
vermoedelik	agaknya
geskik	berkelayakan
geskik	layak
del	delaware
heer	raja
heer	king
konings	kings
goedgekeur	diluluskan
goedgekeur	approved
oplossing	penyelesaian
oplossing	solution
nazi	nazi
onlangs	terkini
grys	kelabu
grys	kelabu
grys	grey
grey	kelabu
grey	grey
samestelling	komposisi
samestelling	gubahan
samestelling	penggubahan
fifa	fifa
anne	anne
uitsondering	pengecualian
bene	bones
bene	tulang
bene	bene
kongo	congo
hotel	hotel
bygevoeg	ditambah
besonderhede	perincian
besonderhede	butiran
besonderhede	details
besonderhede	detail
aangeval	menyerang
aangeval	diserang
liberale	liberal
onderwyser	cikgu
onderwyser	teacher
onderwyser	guru
skilderye	lukisan
bar	bavarian
bar	bar
gelaat	kiri
orrel	organ
organisasies	organisasi
organisasies	pertubuhan
deursnee	diameter
weergawes	versi
heidelberg	heidelberg
road	jalan
road	road
cambridge	cambridge
hill	bukit
hill	hill
holland	holland
holland	belanda
fees	festival
fees	perayaan
apartheid	aparteid
onthou	mengingati
onthou	ingat
goedere	barangan
francois	francois
reël	peraturan
reël	rule
wyd	lebar
wyd	luas
dvd	dvd
vriend	rakan
vriend	sahabat
ervaar	experience
ervaar	pengalaman
jacob	jacob
frankfurt	frankfurt
unieke	unik
unieke	unique
aand	petang
aand	malam
hanteer	pemegang
hanteer	handle
hanteer	diuruskan
teenwoordig	hadirkan
teenwoordig	hadir
hoofkwartier	markas
walter	walter
indo	indo
situasie	situasi
direkteur	pengarah
opvoeding	pendidikan
sigbaar	kelihatan
sigbaar	tampak
sigbaar	kebolehlihatan
mpumalanga	mpumalanga
omstrede	kontroversi
muur	wall
muur	dinding
werklik	truly
plat	flat
siektes	penyakit
wyn	anggur
wyn	wain
stukke	kepingan
stukke	potongan
stukke	cebisan
band	band
band	kugiran
gewys	tunjuk
gewys	papar
toestemming	persetujuan
toestemming	keizinan
toestemming	izin
praktyk	latihan
praktyk	latih
praktyk	amalan
pruise	prusia
farao	firaun
wapens	senjata
wapens	lencana
saterdag	sabtu
definisie	takrifan
definisie	definisi
cfg	cfg
moord	pembunuhan
gedeeltelik	separa
gedeeltelik	sebahagian
gedeeltelik	partial
gedeeltelik	sebahagiannya
gevier	diraikan
verlore	lost
verlore	kehilangan
verlore	hilang
leeftyd	lifetime
adriaan	adriaan
verval	luput
vaar	tampil
rekenaar	komputer
ysland	iceland
ysland	shetland
oorblywende	baki
oorblywende	berbaki
eienaar	pemilik
toer	lawatan
toer	tour
veranderinge	pengubahsuaian
maatskappye	syarikat
fraser	fraser
mening	pendapat
mening	pendapatnya
arm	lengan
landelike	pedalaman
hoort	belong
hamburg	hamburg
tekens	token
dialek	loghat
haal	kutip
beperkte	limited
beperkte	terhad
khan	khan
sjinees	china
sjinees	cina
joe	joe
waarom	mengapa
waarom	sebabnya
vinnige	laju
rustenburg	rustenburg
romeine	romans
waardes	nilai
sterrestelsel	galaxy
sterrestelsel	galaksi
konstantinopel	constantinople
behandeling	rawatan
uitspraak	sebutan
viljoen	viljoen
hugo	hugo
kode	code
kode	kode
kode	kod
negatiewe	negative
negatiewe	negatif
spesifiek	spesifik
spesifiek	specific
spesifiek	tertentu
santa	santa
bottom	bawah
bottom	bawahnya
onmiddellik	segera
ddr	ddr
ddr	gdr
hollandse	belanda
hollandse	dutch
aloe	aloe
simon	simon
simon	simón
don	don
beker	piala
beker	cup
beker	cawan
arthur	arthur
sterrestelsels	galaksi
münchen	munich
eduard	edward
yster	ikonik
yster	besi
yster	iron
giovanni	giovanni
zambië	zambia
spelling	ejaan
spelling	spelling
spelling	membelah
spelling	memisahkan
prente	imej
prente	pictures
prente	gambar
aangekom	tiba
aangekom	arrived
argeologiese	arkeologi
vlieg	terbang
vlieg	lalat
vlieg	fly
honderd	seratus
honderd	ratus
skuld	berhutang
skuld	hutang
skuld	perisai
skuld	perisainya
parameters	parameter
gereelde	biasa
gereelde	regular
gereelde	teratur
aksie	pelakuan
aksie	pelaksanaan
suurstof	oksigen
newel	nebula
werkers	pekerja
tradisies	tradisi
wenner	pemenang
samuel	samuel
pietermaritzburg	pietermaritzburg
variant	varian
variant	kepelbagaian
variant	variasi
beskawing	tamadun
wenners	pemenang
wind	angin
verlies	kerugian
limpopo	limpopo
vlaandere	flanders
projekte	projek
sast	sast
universiteite	universiti
wladimir	vladimir
christene	christian
christene	kristian
rang	darjat
rang	pangkat
rang	rank
bygewoon	dihadiri
bygewoon	menghadiri
bygewoon	attend
bedreig	terancam
bedreig	diancam
bedreig	ugutan
bedreig	mengancam
harris	harris
sangeres	penyanyi
sangeres	singer
pragtige	cantik
pragtige	gorgeous
rock	batu
rock	rock
gert	gert
stephanus	stephanus
kommentaar	function
kommentaar	fungsi
kommentaar	komen
kommentaar	arahan
kommentaar	perintah
kommentaar	kandungannya
kommentaar	kandungan
athene	athens
athene	puteri
athene	athena
voorste	mengetuai
voorste	leading
voorste	terkemuka
leeu	lion
leeu	singa
leeu	leo
insekte	serangga
deesdae	kebelakangan
deesdae	lately
johanna	johanna
johanna	joan
obj	obj
hoor	pendengaran
may	may
may	mei
vuur	api
gevolge	akibatnya
scott	scott
mary	mary
mary	maryam
gemeet	diukur
gemeet	correct
storie	reel
alternatiewe	alternatif
alternatiewe	alternatif
alternatiewe	alternatif
