категорія	kategori
жан	jean
рима	sajak
рима	rhyme
голосів	suara
голосів	voting
годин	jam
приклад	sample
приклад	sampel
приклад	contoh
приклад	contoh
залежить	bergantung
залежить	tergantung
нато	nato
відділ	departemen
навчальні	mengajarkan
навчальні	mengajari
навчальні	mengajar
навчальні	pengajaran
ідеї	gagasan
ідеї	ide
журналіст	jurnalis
журналіст	wartawan
американська	american
американська	amerika
імператор	kaisar
форм	formulir
форм	forms
форм	form
форм	bentuk
форм	bentuk
актори	aktor
політ	flight
політ	penerbangan
історичний	bersejarah
земля	bumi
земля	earth
земля	daratan
земля	tanah
земля	land
земля	tanah
земля	tanahnya
асоціації	asosiasi
асоціації	asosiasi
асоціації	perhimpunan
асоціації	association
дім	home
дім	rumah
дім	pulang
дім	beranda
символ	simbol
символ	character
символ	tokoh
символ	karakter
отримує	berasal
отримує	gets
аналіз	analisa
аналіз	analisis
аналіз	penguraian
аналіз	menguraikan
аналіз	parsing
аналіз	wawasan
пол	paulus
пол	paul
пол	pol
одеса	odessa
навчальних	edukasi
навчальних	mendidik
навчальних	pendidikan
потужність	kapasitas
зростання	pertumbuhan
зростання	perkembangan
зростання	pertumbuhannya
зростання	menjulang
зростання	menaik
повідомлення	pesan
повідомлення	pesan
структури	struktur
структури	struktur
інше	beda
інше	berbeda
інше	else
інше	lain
інше	lainnya
громадян	warga
незалежність	merdeka
незалежність	kemerdekaan
незалежність	kemandirian
незалежність	independence
встановлення	pemasangan
встановлення	penginstalan
встановлення	instalasi
встановлення	memasang
встановлення	menginstal
встановлення	instalasi
встановлення	setting
встановлення	menata
встановлення	pengaturan
встановлення	install
встановлення	pasang
встановлення	instal
причому	penghakiman
вартість	biaya
вартість	bernilai
вартість	nilai
автомобіль	car
автомобіль	mobil
автомобіль	mobil
автомобіль	otomotif
автомобіль	kendaraan
полі	poli
полі	poli
корабель	kapal
корабель	ship
проживання	akomodasi
технологій	technologies
технологій	teknologi
населеного	dihuni
громад	komunitas
випуск	rilis
випуск	melepaskan
випуск	lepaskan
випуск	masalah
випуск	isu
випуск	dispatch
бригади	brigade
бригади	brigade
галузь	industri
установи	institusi
установи	lembaga
установи	institusi
установи	lembaga
уєфа	europa
уєфа	uefa
комітет	komite
комітет	panitia
бразилії	brazil
бразилії	brasil
результат	score
результат	skor
результат	hasil
результат	result
живе	nyawa
живе	lives
смузі	smoothie
упа	upa
лос	los
номінації	nominasi
здебільшого	kebanyakan
хрест	salib
хрест	lintas
хрест	cross
хрест	palang
вік	vic
вік	usia
вік	umur
завершення	penyelesaian
завершення	pelengkapan
завершення	melengkapi
завершення	lengkapi
завершення	selesaikan
завершення	komplit
завершення	lengkap
завершення	pemutusan
завершення	penghentian
завершення	menyelesaikan
завершення	finishing
речовини	zat
речовини	substansi
забезпечує	menyediakan
забезпечує	sediakan
процесів	proses
промисловість	pemurnian
промисловість	kilang
промисловість	industri
червоний	merah
червоний	red
фронт	front
фронт	depan
вибори	pemilu
вибори	pemilu
достатньо	cukup
достатньо	kecukupan
грі	gta
грі	gris
сучасний	modern
автора	pengarang
автора	penulis
автора	pembuat
теми	tema
теми	topik
теми	topik
теми	theme
теми	temanya
теми	tema
названо	bernama
названо	dinamai
названо	dinamakan
названо	mengungkapkan
названо	diungkap
названо	terungkap
швидкості	kecepatan
сучасна	kontemporer
вірші	ayat
вірші	puisi
надання	berkontribusi
надання	menyediakan
надання	memberikan
надання	pemberian
редакції	revisi
ліси	hutan
основу	rangka
основу	skeleton
основу	kerangka
імена	nama
імена	names
імена	mamang
приєднався	bergabung
відповідь	jawab
відповідь	jawaban
відповідь	jawablah
відповідь	menjawab
відповідь	balas
відповідь	reply
відповідь	balasan
відповідь	respon
відповідь	tanggapan
відповідь	respons
париж	paris
бій	battle
бій	pertempuran
бій	peperangan
бій	bout
бій	bertarung
бій	berkelahi
бій	fight
бій	lawan
бій	melawan
бій	berjuang
виявлені	terdeteksi
виявлені	dideteksi
виявлені	mendeteksi
основна	primer
основна	utama
основна	primary
королівство	kingdom
королівство	kerajaan
джеймс	james
джеймс	yakobus
ірландії	irlandia
карла	carla
карла	karla
керування	control
керування	kendali
керування	kontrol
керування	pengendalian
керування	mengontrol
керування	kendalikan
керування	management
керування	manajemen
керування	pengelolaan
керування	mengelola
керування	kelola
керування	mengelola
керування	pengendalian
керування	mengontrol
керування	mengendalikan
керування	setir
керування	kemudi
традиції	tradisi
традиції	tradisi
головні	utama
голосування	vote
голосування	suara
голосування	voting
голосування	voting
флора	flora
думки	pemikiran
думки	fikiran
думки	pikiran
голос	voice
голос	suara
голос	suaranya
дружини	minin
майор	major
майор	mayor
майор	jurusan
майор	walikota
майор	mayor
річок	sungai
річок	rivers
капітан	kapten
свята	suci
свята	kudus
свята	holy
свята	libur
свята	liburan
використовує	penggunaan
використовує	menggunakan
використовує	kegunaan
вода	water
вода	air
боротьба	bergulat
боротьба	wrestling
боротьба	gulat
боротьба	perjuangan
боротьба	berjuang
боротьба	berkelahi
боротьба	fighting
боротьба	bertarung
словенії	slovenia
районах	permukiman
знання	pengetahuan
знання	knowledge
педагог	pendidik
аналізу	menganalisis
аналізу	menganalisa
регіонів	daerah
регіонів	wilayah
регіонів	region
регіонів	kawasan
кораблі	kapal
білорусь	belarus
білорусь	belarusia
франка	franca
франка	franko
зустрічаються	bertemu
зустрічаються	meet
зустрічаються	temui
сюр	sur
тему	topik
тему	theme
тему	temanya
тему	tema
центральний	central
центральний	tengah
центральний	pusat
центральний	sentral
центральний	upt
сезони	seasons
сезони	musim
лежить	kebohongan
лежить	lies
лежить	terletak
лежить	dusta
лежить	bohong
шотландії	scotland
шотландії	skotlandia
середньої	middle
середньої	pertengahan
середньої	tengah
основний	core
основний	inti
основний	primer
основний	utama
основний	primary
основний	mengistimewakan
основний	disukai
основний	diutamakan
основний	dasar
основний	basic
представник	perwakilan
триває	berlangsung
триває	berkelanjutan
триває	berlangsung
розширення	pembesaran
розширення	ekstensi
розширення	perluasan
розширення	ekspansi
розширення	ekstensi
виготовлення	menghasilkan
виготовлення	memproduksi
художників	pelukis
художників	seniman
художників	artis
залежності	dependensi
залежності	ketergantungan
містечко	kotamadya
містечко	town
містечко	kota
білий	white
білий	putih
західна	barat
західна	western
успішно	sukses
успішно	berhasil
успішно	sukses
успішно	berhasil
місяці	bulan
народна	kaum
народна	rakyat
народна	folk
створені	dihasilkan
створені	tercipta
створені	dibuat
літак	pesawat
літак	pesawat
літак	plane
літак	pesawat
літак	aircraft
втрати	kerugian
втрати	kehilangan
втрати	rugi
втрати	kalah
втрати	kehilangan
втрати	korban
підпис	caption
підпис	keterangan
підпис	tandatangan
підпис	signature
протікає	mengalir
протікає	arus
протікає	alur
автором	pengarang
автором	penulis
автором	pembuat
насправді	sebenarnya
насправді	actually
насправді	sungguh
архітектура	architecture
архітектура	arsitektur
порід	trah
політична	politik
коло	kolo
коло	lingkar
коло	circle
коло	melingkar
коло	lingkaran
легко	gampang
легко	mudah
легко	easy
всередині	inside
всередині	didalam
засновник	pendiri
засновник	founder
засновник	progenitor
будинків	rumah
історична	historis
історична	bersejarah
історична	sejarah
названий	bernama
названий	dinamai
названий	dinamakan
гроші	uang
науковці	ilmuwan
служба	ilahi
служба	divine
служба	illahi
служба	service
служба	jasa
служба	layanan
служба	servis
служба	pelayanan
керівництво	management
керівництво	manajemen
керівництво	pengelolaan
зірки	starlight
зірки	bintang
зірки	stars
вчений	ilmuwan
вчений	ilmuan
гру	permainan
гру	game
швейцарії	swiss
кожному	setiap
кожному	tiap
кожному	each
підприємство	enterprise
залишити	tinggalkan
залишити	meninggalkan
богдан	bohdan
богдан	bogdan
вихід	keluar
вихід	keluaran
вихід	eksodus
вихід	logout
вихід	exit
вихід	keluar
бога	god
бога	tuhan
бога	allah
бога	boga
режим	moda
режим	modus
режим	mode
соціально	sosial
кілометрів	miles
кілометрів	mil
взяли	took
прийнято	diterima
будинки	rumah
шевченко	shevchenko
чол	chol
володіння	kerasukan
володіння	kepemilikan
володіння	penguasaan
володіння	dependensi
володіння	ketergantungan
містять	mengandung
містять	berisi
продюсер	produsen
продюсер	produser
ділянки	area
ольга	olga
машина	mesin
машина	car
машина	mobil
бік	sisi
бік	side
бік	samping
цифровий	digital
простір	ruang
простір	spasi
простір	space
простір	angkasa
забив	memenangkan
забив	menang
дніпро	dnieper
дніпро	dnipro
куди	mana
куди	dimana
гран	gran
гран	grand
олена	elena
олена	yelena
біографія	biografi
тиждень	week
тиждень	minggu
епохи	kala
епохи	epoch
вулиць	jalanan
договір	kontrak
договір	perjanjian
договір	traktat
старий	tua
старий	lama
старий	old
медалі	medali
відрізняється	berbeda
заснував	didirikan
курс	course
курс	kursus
курс	bearing
курс	bantalan
географічне	geografi
географічне	geographic
географічне	geografis
географічне	geografis
засновано	didirikan
засновано	based
засновано	didasarkan
засновано	berbasis
засновано	berdasarkan
двигун	engine
двигун	mesin
остаточно	permanen
чорний	hitam
чорний	black
захоплення	capture
захоплення	tangkap
захоплення	penangkapan
захоплення	menangkap
захоплення	menangkap
захоплення	abadikan
турнір	turnamen
зміг	able
зміг	mampu
інженер	teknisi
інженер	insinyur
інженер	engineer
виключно	eksklusif
шкіл	sekolah
порядок	pengurutan
порядок	pemesanan
порядок	memesan
порядок	pesanan
порядок	pemesanan
порядок	order
порядок	urutan
матеріал	rekaman
матеріал	cuplikan
матеріал	matre
матеріал	bahan
матеріал	materi
матеріал	material
миру	damai
миру	kedamaian
миру	peace
миру	perdamaian
канада	kanada
канада	canada
поза	luar
поза	diluar
поза	melampaui
поза	beyond
поза	postur
костянтин	konstantin
костянтин	konstantin
костянтин	konstantinus
костянтин	constantine
тов	tov
досвід	pengalaman
фірми	firma
фірми	teguh
фірми	tegas
операцій	operasi
операцій	bertransaksi
операцій	transaksi
дорога	jalan
дорога	road
театрі	theater
театрі	teater
театрі	bioskop
бароко	barok
творчість	kreativitas
творчість	kreatifitas
творчість	narasi
користь	manfaatnya
користь	benefit
користь	manfaat
користь	kesukaran
користь	kesusahan
цар	raja
цар	king
цар	tsar
захисник	bek
захисник	pembela
захисник	protector
захисник	pelindung
єпископ	uskup
єпископ	bishop
важко	susah
важко	sulit
важко	sukar
марка	stempel
марка	cap
марка	perangko
руки	gendongan
руки	lengan
руки	arms
руки	hands
руки	tangan
місяця	bulan
місяця	rembulan
місяця	bulan
місяця	moon
документи	dokumen
документи	dokumen
усе	everything
усе	semuanya
усе	segalanya
заявив	berkeras
заявив	bersikeras
заявив	bersaksi
проблема	masalah
проблема	problem
температури	temperatur
температури	suhu
захворювання	gangguan
захворювання	penyimpangan
захворювання	kelainan
захворювання	penyakit
захворювання	penyakit
визнання	kepasrahan
визнання	penerimaan
визнання	pengakuan
визнання	pengakuan
вільям	william
сучасні	modern
переможець	pemenang
переможець	winner
літаків	pesawat
літаків	aircraft
змагань	kompetisi
керував	koordinat
керував	koordinasi
фортеці	berdinding
фортеці	benteng
фортеці	citadel
піренеї	pyrenees
піренеї	pyrénées
закладів	institusi
закладів	lembaga
одразу	segera
кольори	warna
кольори	warna
кольори	colors
спорт	sport
спорт	olahraga
спорт	olahraga
спорт	sports
брата	bâ
брата	saudara
брата	brother
брата	kakak
порівняно	dibandingkan
порт	pelabuhan
порт	dermaga
порт	port
участю	melibatkan
ель	mansoura
ель	ale
петербург	petersburg
вздовж	along
вздовж	sepanjang
кораблів	kapal
застосовується	terapkan
канал	kanal
канал	canal
канал	terusan
канал	kanal
канал	channel
канал	saluran
бельгії	belgia
звільнення	rilis
звільнення	melepaskan
звільнення	lepaskan
звільнення	pembebasan
звільнення	phk
звільнення	pengunduran
звільнення	pengangkatan
економіка	economics
економіка	ekonomi
економіка	perekonomian
економіка	ekonomi
східна	timur
східна	eastern
прийняття	adopsi
білі	white
білі	putih
чоловіка	suamiku
чоловіка	suaminya
чоловіка	suami
чоловіка	husband
запропонував	ditawarkan
запропонував	menawarkan
математики	matematikawan
математики	math
математики	matematika
молодший	younger
молодший	muda
молодший	kecil
молодший	minor
значну	substansial
нижня	turunkan
нижня	lower
нижня	rendahkan
визначається	ditentukan
визначається	dijelaskan
визначається	didefinisikan
визначається	terdefinisi
обслуговування	pemeliharaan
обслуговування	perawatan
проектів	proyek
віталій	vitaliy
віталій	vitali
віталій	vitalis
віталій	vitaly
групу	group
групу	kelompokkan
групу	grup
групу	kelompok
біла	biała
біла	white
біла	putih
біла	bila
власні	own
власні	sendiri
православної	ortodoks
православної	orthodox
кордон	cordon
кордон	batas
кордон	perbatasan
кордон	tepi
кордон	tepian
місцеві	local
місцеві	lokal
місцеві	lokal
місцеві	setempat
ідея	gagasan
ідея	ide
ідея	idea
клубів	klub
клубів	club
клубів	keriting
вимоги	persyaratan
типи	jenis
типи	tipe
веде	prospek
веде	pimpin
веде	lead
казахстан	kazakhstan
тисячі	ribuan
тисячі	beribu
червона	merah
червона	red
ідентифікатора	ident
вважає	qii
вважає	menganggap
короткий	short
короткий	singkat
короткий	pendek
провулок	gang
провулок	alley
причини	alasan
причини	penyebabnya
причини	penyebab
причини	menyebabkan
проводиться	being
проводиться	menjadi
переїхав	dipindahkan
степан	stjepan
степан	stepan
степан	stephen
працівників	pekerja
працівників	karyawan
євреїв	yahudi
конструкції	struktur
метро	metro
примітки	note
примітки	catatan
примітки	catatan
примітки	notes
примітки	anotasi
сад	masya
сад	taman
сад	garden
сад	kebun
сад	sade
ніч	malam
ніч	night
німецька	german
німецька	jerman
окупації	penjajahan
окупації	pendudukan
заходи	mengukur
заходи	prosedur
марк	marc
вища	tinggi
лікар	dokter
лікар	tabib
лікар	doktor
лікар	dokter
лікар	doctor
найбільша	biggest
найбільша	terbesar
найбільша	terbesar
пар	pair
пар	pari
лев	lion
лев	singa
лев	lev
лев	leo
валерій	valery
валерій	valeri
валерій	valerius
довгий	lama
довгий	panjang
довгий	long
драми	drama
польоту	terbang
польоту	flying
польоту	menerbangkan
польоту	flight
польоту	penerbangan
змі	media
богородиці	virgin
богородиці	perawan
богородиці	theotokos
споруд	relokasi
слави	ketenaran
слави	fame
перетворення	transformasi
перетворення	konversi
перетворення	transformasi
перетворення	mengubah
перетворення	mengonversi
перетворення	transformasi
реалізації	implementasi
реалізації	pelaksanaan
реалізації	penerapan
реалізації	mengimplementasikan
реалізації	mengimplementasi
реалізації	menerapkan
реалізації	direalisasikan
реалізації	realisasi
боротьбі	berjuang
боротьбі	berkelahi
боротьбі	fighting
боротьбі	bertarung
газ	gas
газ	gaz
аеропорт	airport
аеропорт	bandara
здатність	kemampuan
костел	gereja
костел	church
героїв	heroes
героїв	pahlawan
залізнична	railway
альпи	alpen
альпи	alpes
жінка	woman
жінка	wanita
жінка	perempuan
жінка	permpuan
жінка	female
жінка	betina
жінка	perempuan
дійсно	sungguh
португалії	portugal
дочка	daughter
дочка	putri
дочка	dikit
назад	kebelakang
назад	mundur
назад	kembali
назад	balik
назад	mundur
назад	back
назад	belakang
органи	organ
хвороби	penyakit
хвороби	penyakit
процеси	proses
наступних	mendatang
угоди	tawar
принцип	prinsip
принцип	prinsipnya
анна	anne
анна	anna
англійська	inggris
англійська	indonesian
англійська	english
увійшов	dimasukkan
намагався	mencoba
намагався	dicoba
надзвичайно	sangat
надзвичайно	amat
течії	arus
течії	hulu
мужність	kedewasaan
мужність	kejantanan
мужність	keberanian
молдови	moldovan
молдови	moldova
молдови	moldova
спроби	upaya
спроби	nyoba
спроби	berusaha
спроби	mencoba
причиною	penyebab
причиною	sebab
причиною	sebabkan
причиною	cause
причиною	menyebabkan
солдат	tentara
солдат	prajurit
солдат	serdadu
солдат	soldier
відкрита	buka
відкрита	open
відкрита	terbuka
повний	full
повний	kenyang
повний	penuh
повний	melengkapi
повний	lengkapi
повний	selesaikan
повний	komplit
повний	lengkap
кошти	akumulasi
кошти	biaya
кошти	biayanya
випуску	rilis
випуску	melepaskan
випуску	lepaskan
написання	penulisan
написання	menulis
написання	tulisan
ситуації	pgn
ситуації	situasi
основою	dasar
основою	pangkalan
основою	base
основою	markas
основою	basis
загін	skuad
загін	squad
загін	regu
загін	pasukan
особисто	pribadi
пройшов	berlalu
пройшов	dilewati
пройшов	lulus
родин	keluarga
надалі	masih
факт	kenyataan
факт	fakta
факт	faktanya
факт	fact
народ	folks
народ	engga
народ	rakyat
народ	orang
народ	people
рідко	seldom
рідко	jarang
рідко	jarang
герої	heroes
герої	pahlawan
збірка	koleksi
прі	prix
долина	dolina
долина	valley
долина	lembah
леонід	leonidas
леонід	leonid
спостереження	pemantauan
спостереження	monitoring
спостереження	memonitor
спостереження	memantau
спостереження	pantau
спостереження	memantau
спостереження	monitor
спостереження	pemantau
спостереження	pengamatan
спостереження	mengamati
спостереження	observasi
спостереження	pengamatan
введення	memasuki
введення	memasukkan
введення	mengetikkan
введення	mengetik
сторінок	halaman
санта	sinterklas
санта	santa
остання	last
остання	terakhir
остання	terkini
остання	terbaru
гравців	pemain
найбільший	biggest
найбільший	terbesar
найбільший	kebesaran
морі	mori
зміст	isi
зміст	konten
зміст	toc
зміст	isi
нам	nam
зберігання	kerasukan
зберігання	kepemilikan
зберігання	penguasaan
зберігання	penyimpanan
високий	high
високий	tinggi
високий	tall
високий	jangkung
обробки	memroses
обробки	memproses
обробки	pemrosesan
обробки	diproses
обробки	pengolahan
використовували	disebarkan
використовували	dikerahkan
силами	powers
польські	semir
польські	polandia
польські	polish
вірменії	armenia
архів	diarsipkan
архів	arsip
архів	arsipkan
архів	mengarsipkan
архів	arsip
банк	bank
стіни	tembok
стіни	dinding
образ	citra
світло	cahaya
світло	lampu
світло	light
світло	terang
світло	ringan
світло	lampu
світло	lights
популярність	popularitas
попередній	prev
попередній	sebelumnya
попередній	sebelumnya
естонії	estonia
природно	alami
грузії	georgia
чехії	czechia
виграв	won
виграв	dimenangkan
виграв	menang
дорівнює	sama
дорівнює	setara
дорівнює	sederajat
дорівнює	setara
дорівнює	sederajat
будучи	being
будучи	menjadi
авторів	pengarang
авторів	penulis
пише	penulisan
пише	menulis
авіації	aviation
авіації	penerbangan
авіації	aviasi
федір	fedor
федір	fyodor
телебачення	television
телебачення	televisi
мабуть	rupanya
мабуть	ternyata
найкращі	terbaik
найкращі	best
японія	jepang
японія	japan
зміна	mengubah
зміна	berubah
зміна	modifikasi
зміна	ubah
зміна	memodifikasi
зміна	berubah
зміна	ganti
зміна	perubahan
зміна	mengubah
зміна	ubah
хтось	anyone
хтось	siapapun
хтось	seseorang
хтось	someone
хтось	seseorang
хтось	somebody
залишки	sisa
збірник	kompilasi
бригада	brigade
риб	ikan
підписав	menandatangani
підписав	ditandatangani
підписав	signed
насамперед	federal
насамперед	fbi
випадків	kasusnya
випадків	kasus
автори	pengarang
автори	penulis
тетяна	tatiana
тетяна	tatyana
технічні	teknis
характеру	komitmen
метал	logam
метал	metal
ситуація	pgn
ситуація	situasi
будівель	bangunan
будівель	gedung
музичний	musik
музичний	musikal
музичний	musical
стоїть	standing
стоїть	berdiri
стоїть	stand
зустрічі	rapat
зустрічі	meeting
зустрічі	pertemuan
зустрічі	rapat
зустрічі	pertemuan
башкортостан	bashkortostan
надає	menyediakan
надає	sediakan
могила	makam
могила	kubur
могила	kuburan
могила	makam
малий	small
малий	kecil
малий	maly
малий	mali
румуни	rumania
маси	massa
птахи	birds
птахи	burung
птахи	bird
птахи	burung
перехід	jump
перехід	melompat
перехід	loncat
перехід	lompat
перехід	peralihan
перехід	transisi
китаї	tiongkok
китаї	china
китаї	jatim
китаї	cina
міжнародна	internasional
міжнародна	international
міжнародна	mancanegara
функція	fungsi
гармати	meriam
гармати	cannon
тур	dist
тур	tour
тур	tur
тур	wisata
військо	tentara
військо	army
кордону	rim
селяни	petani
селяни	petani
селяни	petani
китай	tiongkok
китай	china
китай	jatim
китай	cina
тернопіль	ternopil
богдана	bohdan
воєводство	lubusz
пер	pers
пер	per
розміри	dimensi
розміри	ukuran
реформи	reformasi
реформи	reformasi
залежно	bergantung
дивізіон	divisi
дивізіон	pembagian
дивізіон	division
зовнішні	eksternal
тривала	langgeng
срібний	perak
срібний	silver
скульптор	pematung
дель	del
ринок	pasar
столиця	capital
столиця	ibukota
столиця	modal
каталог	direktori
каталог	katalog
каталог	katalog
виконує	mengeksekusi
нарешті	akhirnya
власний	suai
власний	kustom
власний	gubahan
власний	custom
власний	ubahan
власний	khusus
власний	diri
власний	self
власний	own
власний	sendiri
оператор	operator
джордж	george
фінляндії	finlandia
династія	wangsa
династія	dinasti
хімічний	kimiawi
хімічний	kimia
півзахисник	gelandang
хорватії	kroasia
трав	herbal
значний	signifikan
дисертацію	skripsi
дисертацію	tesis
договору	perjanjian
договору	traktat
програмування	pengkodean
програмування	coding
програмування	programming
програмування	pemrograman
етап	tonggak
глядачів	penampil
глядачів	pemirsa
глядачів	penonton
сказав	said
сказав	berkata
сказав	mengatakan
сказав	katanya
сказав	kata
чоловіки	pria
чоловіки	men
падіння	downs
падіння	surut
падіння	fall
падіння	jatuh
охорона	penjaga
охорона	pengawal
охорона	pengawal
охорона	penjaga
охорона	guard
єгипту	mesir
база	dasar
база	pangkalan
база	base
база	markas
база	basis
ярослав	yaroslav
ярослав	jarosław
ярослав	jaroslav
викладав	diajarkan
викладав	diajari
викладав	diajar
міжнародні	internasional
міжнародні	international
міжнародні	mancanegara
дія	tindakan
дія	aksi
дія	operasi
дія	kegiatan
дія	aktivitas
девід	daud
девід	david
відношення	hubungan
відношення	relasi
мер	walikota
мер	mayor
мер	mer
взаємодії	interaksi
взаємодії	interaksi
взаємодії	berinteraksi
взаємодії	interaksi
видно	kelihatan
видно	nampak
видно	terlihat
видно	tampak
обидві	berdua
обидві	keduanya
взяти	tahlil
взяти	taking
взяти	mengambil
взяти	ambil
взяти	take
години	jam
години	jam
знань	pengetahuan
знань	knowledge
простору	ruang
простору	spasi
простору	space
простору	angkasa
дякую	trims
дякую	terimakasih
дякую	makasih
бажання	desire
бажання	keinginan
бажання	hasrat
бажання	wish
бажання	berharap
фортепіано	piano
інтер	inter
цикл	daur
цикл	siklus
цикл	cycle
вирішення	larutan
вирішення	solusi
вирішення	larutan
вирішення	solusi
олімпійський	olympic
олімпійський	olimpiade
огляд	rekap
огляд	rangkuman
огляд	ikhtisar
огляд	rangkuman
огляд	ikhtisar
огляд	tinjauan
огляд	sekilas
огляд	tinjauan
огляд	review
огляд	tinjau
огляд	ulasan
огляд	ulas
огляд	meninjau
огляд	jelajahi
огляд	jelajah
загальне	generik
загальне	umum
загальне	jendral
загальне	jenderal
єпархії	keuskupan
національну	etnis
національну	etnik
бізнес	bisnis
бізнес	business
юрія	yuriy
французька	prancis
французька	perancis
аніме	anime
рим	rome
рим	romawi
рим	roma
каналу	kanal
каналу	channel
каналу	saluran
футбол	sepakbola
футбол	soccer
футбол	sepakbola
футбол	football
джона	yunus
джона	jonah
околиці	suburbs
спб	spb
здається	tampaknya
здається	sepertinya
наталія	nataliya
наталія	natalya
наталія	natalia
почалося	dimulai
почалося	memulai
західний	barat
західний	western
тонн	berton
тонн	ton
співачка	penyanyi
співачка	singer
успіх	sukses
успіх	kesuksesan
успіх	berhasil
успіх	keberhasilan
довгота	bujur
проекти	proyek
найбільші	biggest
найбільші	terbesar
найбільші	terbesar
навпаки	berlawanan
навпаки	kebalikan
навпаки	berlawanan
широта	lintang
запоріжжя	zaporizhia
українець	ukraina
дерево	pohon
дерево	tree
померла	meninggal
померла	tewas
померла	dead
померла	mati
мешканці	penghuninya
мешканці	komuter
мешканці	penduduk
мешканці	warga
мешканці	penghuni
намагається	mencoba
намагається	tersedak
збірки	koleksi
грати	mainkan
грати	putar
грати	bermain
грати	main
нім	nîmes
спеціально	khususnya
спеціально	terutama
спеціально	khususnya
подільський	podolsky
очок	titik
очок	poin
очок	point
подібні	serupa
подібні	mirip
актриса	aktris
актриса	actress
натомість	sebaliknya
натомість	malahan
покриття	liputan
покриття	cakupan
реакції	reaksi
реакції	tanggapan
заслуги	merit
покровитель	pelindung
нідерландів	belanda
підрозділи	subdivisi
підрозділи	subbagian
мета	obyektif
мета	tujuan
мета	objektif
мета	meta
мета	tujuan
мета	tujuan
мета	gawang
мета	sasaran
мета	goal
мета	gol
матір	mother
матір	ibu
матір	bunda
статі	gender
місцевість	sekitarnya
місцевість	medan
місцевість	daerah
місцевість	wilayah
місцевість	luas
місцевість	kawasan
місцевість	area
обмеження	pembatasan
обмеження	keterbatasan
обмеження	batasan
обмеження	pembatasan
обмеження	pelarangan
обмеження	batas
обмеження	batasi
обмеження	batas
обмеження	membatasi
обмеження	limit
обмеження	kendala
кола	circle
кола	lingkaran
кола	coke
кола	kokain
кола	kola
кола	cola
кола	kola
чернівці	chernivtsi
очевидно	rupanya
очевидно	ternyata
очевидно	jelas
знищення	menghancurkan
знищення	pemusnahan
знищення	pembasmian
знищення	pemusnahan
знищення	penghancuran
знищення	pengrusakan
знищення	kehancuran
співак	penyanyi
співак	singer
мир	damai
мир	kedamaian
мир	peace
мир	perdamaian
низку	klimaks
італійський	italia
ват	watt
ват	wat
представлена	disajikan
представлена	dihadirkan
породи	breed
породи	biak
данії	denmark
наступ	menyerang
наступ	serangan
наступ	serang
наступ	penyerangan
наступ	ofensif
наступ	menyinggung
наступ	menghina
наступ	serangan
наступ	menyerang
наступ	mengganggu
композиції	trek
оцінки	peringkat
оцінки	rating
оцінки	perkirakan
оцінки	memperkirakan
оцінки	perkiraan
оцінки	estimasi
запису	penulisan
запису	menulis
запису	tulisan
святий	santo
святий	saint
святий	suci
святий	kudus
святий	holy
сторін	sisi
міністерство	kementrian
міністерство	pelayanan
міністерство	kementerian
національні	gimn
національні	national
національні	nasional
щорічно	tahunan
конфлікт	konflik
дніпропетровська	dnepropetrovsk
визначає	menentukan
визначає	mendefinisikan
зроблено	taken
зроблено	dibawa
зроблено	diambil
зроблено	selesai
зроблено	beres
зроблено	dilakukan
зроблено	done
зброя	senjata
зброя	weapon
зброя	senjata
зброя	senapan
зброя	guns
зброя	senjata
розробка	pengembangan
розробка	perkembangan
розробка	pembangunan
розробка	kembangkan
розробка	mengembangkan
розробка	disain
розробка	design
розробка	desain
розробка	merancang
розробка	mendesain
крила	sayap
крила	wings
андрія	andrija
хмельницький	khmelnytsky
музику	music
музику	musik
техніка	teknik
техніка	rekayasa
техніка	teknik
техніка	peralatan
техніка	mesin
дохід	pendapatan
дохід	pendapatan
дохід	penghasilan
дохід	pemasukan
дохід	income
музиканти	musisi
одружений	married
одружений	menikah
спеціальні	spesial
спеціальні	khusus
спеціальні	istimewa
спеціальні	spesial
спеціальні	special
спеціальні	khusus
іноземних	asing
іноземних	foreign
координати	koordinat
майкл	michael
майкл	mikail
блок	blok
блок	bingkai
блок	frame
блок	blok
блок	block
блок	blokir
генрі	henry
подальшому	didirikan
подальшому	mapan
томас	tomas
томас	thomas
вод	waters
вод	perairan
вод	air
рослина	tanaman
рослина	plant
рослина	tumbuhan
станіслав	stanislav
станіслав	stanisław
луганської	lugansk
норвегії	norwegia
перш	perche
являються	bermunculan
лондон	london
лондон	banjarmasin
територій	wilayah
територій	teritori
інколи	terkadang
інколи	kadang
серіалу	hbo
клімат	iklim
командира	komandan
командира	commander
командира	panglima
напрямок	arah
напрямок	direction
групі	tekuk
групі	bend
групі	membungkuk
групі	menekuk
вибір	seleksi
вибір	pemilihan
вибір	pilih
вибір	pilihan
вибір	choice
певних	tertentu
найкраща	terbaik
найкраща	best
запис	penulisan
запис	menulis
запис	tulisan
запис	merekam
запис	rekaman
запис	perekaman
запис	rekor
запис	rekam
запис	record
запис	entri
запис	masukan
запис	entry
відмовився	ditolak
публікації	cerita
публікації	story
публікації	berita
публікації	kisah
публікації	cerita
публікації	stories
бар	batang
бар	bilah
бар	bar
гір	gere
мережа	jaringan
мережа	jaringannya
мережа	network
мережа	skynet
