και	وال
τελευταίος	الاخير
ενώσεις	الرابطات
ενώσεις	الجمعيات
ενώσεις	جمعيات
θέλει	يريد
σκηνή	مشهد
σκηνή	المشهد
σκηνή	الخيمة
σκηνή	خيمة
εισαγωγή	مقدمة
εισαγωγή	المقدمة
εισαγωγή	الواردات
εισαγωγή	استيراد
εισαγωγή	الاستيراد
εισαγωγή	تدرج
εισαγωγή	ادرج
εισαγωγή	يدرج
εισαγωγή	ادراج
μεταφορά	المواصلات
μεταφορά	النقل
μεταφορά	نقل
μεταφορά	التحويل
μεταφορά	النقل
μεταφορά	نقل
μεταφορά	المواصلات
μεταφορά	النقل
μεταφορά	نقل
εξωτερικό	الخارجية
εξωτερικό	خارجي
εξωτερικό	خارجية
άτομο	شخص
άτομο	الشخص
άτομο	ذرة
άτομο	الذرة
εργασία	العمل
εργασία	اعمل
εργασία	عمل
εργασία	العمالة
γερμανοί	الالمانية
γερμανοί	المان
γερμανοί	الالماني
γερμανοί	المانيا
γερμανοί	الماني
γερμανοί	المانية
γερμανοί	الالمان
γερμανοί	المان
τάξη	الطبقة
τάξη	الفصل
τάξη	صف
τάξη	الصف
τάξη	الفئة
τάξη	امر
τάξη	طلب
τάξη	ترتيب
τάξη	الطلب
τάξη	النظام
διορίστηκε	المعين
διορίστηκε	عينت
παρελθόν	الماضى
παρελθόν	ماضي
παρελθόν	ماض
παρελθόν	الماضي
δουλειά	الوظيفة
δουλειά	وظيفة
δουλειά	الشغل
δουλειά	شغل
δουλειά	عمل
δουλειά	العمل
δουλειά	اعمل
δουλειά	عمل
συμπεριφορά	السلوك
συμπεριφορά	سلوك
συμπεριφορά	موقف
συμπεριφορά	السلوك
συμπεριφορά	سلوك
συμπεριφορά	الموقف
συμπεριφορά	المواقف
συμπεριφορά	السلوك
συμπεριφορά	سلوك
βόρειο	الشمالية
βόρειο	شمال
βόρειο	الشمالي
βόρειο	شمالي
απόψεις	اراء
απόψεις	الاراء
απόψεις	مشاهدات
απόψεις	اراء
απόψεις	المشاهدات
απόψεις	الاراء
άνθρακα	الفحم
άνθρακα	فحم
άνθρακα	الكربون
άνθρακα	كربون
άνθρακα	الكربوني
κοινωνία	مجتمع
κοινωνία	المجتمع
κοινωνία	الجمعية
οκτώ	ثمان
οκτώ	ثمانية
οκτώ	eight
οκτώ	ثماني
σύμβολο	رمز
σύμβολο	الرمز
σύμβολο	رمزا
προσθήκη	يضاف
προσθήκη	add
προσθήκη	اضف
προσθήκη	اضافة
προσθήκη	نضيف
ισραήλ	اسرائيل
άρης	اريس
άρης	المريخ
άρης	مارس
καναδά	كندا
παιχνίδια	المباريات
παιχνίδια	الالعاب
παιχνίδια	مباريات
παιχνίδια	العاب
παιχνίδια	العاب
κομμάτια	القطع
κομμάτια	قطع
ανάλυση	انهيار
ανάλυση	الانهيار
ανάλυση	التحليل
ανάλυση	تحليل
ανάλυση	تحليلات
κόκκινο	حمراء
κόκκινο	احمر
κόκκινο	الاحمر
ηλιακό	شمسية
ηλιακό	شمسي
ηλιακό	الشمسية
δίσκος	الالبوم
δίσκος	البوم
δίσκος	قرص
δίσκος	القرص
δίσκος	قرص
δίσκος	القرص
δίσκος	الصينية
δίσκος	صينية
πρωταθλήτρια	بطل
πρωταθλήτρια	البطل
ροκ	الصخرة
ροκ	روك
ροκ	صخرة
ροκ	الروك
αντικείμενα	الاصناف
αντικείμενα	عناصر
αντικείμενα	بنود
αντικείμενα	البنود
αντικείμενα	العناصر
αντικείμενα	الاجسام
αντικείμενα	اجسام
ενέργειας	طاقة
ενέργειας	الطاقة
ζώνη	منطقة
ζώνη	المنطقة
ζώνη	حزام
ζώνη	الحزام
σύλλογοι	الرابطات
σύλλογοι	الجمعيات
σύλλογοι	جمعيات
σύλλογοι	نوادي
σύλλογοι	اندية
σύλλογοι	الاندية
σύλλογοι	النوادي
σχέδια	التصاميم
σχέδια	تصميمات
σχέδια	التصميمات
σχέδια	تصاميم
σχέδια	الخطط
σχέδια	خطط
σχέδια	المشروعات
σχέδια	المشاريع
σχέδια	مشاريع
σχέδια	مشروعات
σχέδια	رسوم
σχέδια	رسومات
σχέδια	الرسوم
σχέδια	الرسومات
χιλιάδες	الاف
χιλιάδες	الالاف
δίκτυο	شبكة
δίκτυο	الشبكة
φως	خفيف
φως	الخفيفة
φως	ضوء
φως	النور
φως	فاتح
φως	نور
πραγματικό	ريال
πραγματικό	حقيقي
πραγματικό	حقيقية
παραπομπές	المراجع
παραπομπές	مراجع
μικρές	صغيره
μικρές	صغير
μικρές	صغر
μικρές	صغيرة
πίνακας	الجدول
πίνακας	جدول
πίνακας	الطاولة
πίνακας	اللوحة
πίνακας	لوحة
πίνακας	الرسم
απάντηση	اجابة
απάντηση	الاجابة
απάντηση	جواب
απάντηση	الجواب
απάντηση	الرد
απάντηση	رد
παρόμοια	مشابهة
παρόμοια	مماثل
παρόμοια	مماثلة
παρόμοια	مشابه
απόλυτο	المطلق
απόλυτο	مطلقة
περιλαμβάνονται	شملت
περιλαμβάνονται	المدرجة
περιλαμβάνονται	شمل
περιλαμβάνονται	مدرج
περιλαμβάνονται	يشمل
περιλαμβάνονται	يتضمن
περιλαμβάνονται	تتضمن
περιλαμβάνονται	تشمل
αποκλειστικά	الحصري
αποκλειστικά	حصرية
αποκλειστικά	حصري
αποκλειστικά	حصريا
αποκλειστικά	حصرا
αποκλειστικά	حصريا
νότιο	جنوبي
νότιο	جنوبية
νότιο	جنوب
νότιο	جنوبي
νότιο	جنوبا
νότιο	الجنوب
νότιο	جنوب
νότιο	ساوث
πολιτικές	سياسات
πολιτικές	السياسات
ανήκουν	تنتمي
νόμος	القانون
νόμος	قانون
νόμος	law
πράγματα	اشياء
πράγματα	الاشياء
πράγματα	الامور
πράγματα	امور
πράγματα	اشياء
οποιαδήποτε	اي
οποιαδήποτε	اية
άννα	انا
απλώς	مجرد
απλώς	فقط
έζησε	عشت
σκηνοθέτης	مديرة
σκηνοθέτης	مدير
σκηνοθέτης	المديرة
σκηνοθέτης	المدير
σκηνοθέτης	المخرج
σκηνοθέτης	مخرج
ιαπωνία	اليابان
ιαπωνία	واليابان
σειρές	مسلسل
σειρές	سلسلة
σειρές	السلسلة
σειρές	مسلسلات
σειρές	صفوف
σειρές	الصفوف
ολυμπιακό	الاولمبية
δολάρια	الدولارات
δολάρια	دولار
δολάρια	دولارات
λίγες	قليلون
λίγες	قليلة
λίγες	قلة
τρόπος	طريقه
τρόπος	الطريق
τρόπος	طريقة
τρόπος	الطريقة
κεντρικό	مركزية
κεντρικό	سنترال
κεντρικό	الوسطى
κεντρικό	وسط
κεντρικό	مركزي
ακαδημίας	اكاديمية
ακαδημίας	الاكاديمية
βαθμούς	الرتب
βαθμούς	درجات
βαθμούς	الدرجات
καταστροφή	الكوارث
καταστροφή	كارثة
καταστροφή	الكارثة
καταστροφή	الكارثة
καταστροφή	دمار
καταστροφή	الدمار
καταστροφή	تدمير
καταστροφή	التدمير
φύση	طبيعة
φύση	الطبيعة
ναι	حاضر
ναι	اجل
ναι	بلى
ναι	نعم
ναι	اجل
ναι	نعم
όργανα	صكوك
όργανα	الصكوك
όργανα	الالات
όργανα	مؤسسات
όργανα	المؤسسات
τιμές	اسعار
τιμές	الاسعار
τιμές	قيم
τιμές	القيم
πίεση	ضغط
πίεση	الضغط
βασίλισσα	queen
βασίλισσα	ملكة
βασίλισσα	الملكة
κόμματα	فواصل
κόμματα	حفلات
κόμματα	اطراف
κόμματα	الاطراف
κόμματα	الحفلات
κόμματα	الاحزاب
κόμματα	احزاب
χαρακτήρες	الاحرف
χαρακτήρες	احرف
χαρακτήρες	الشخصيات
χαρακτήρες	شخصيات
πολιτικό	سياسية
πολιτικό	سياسي
πολιτικό	السياسي
πολιτικό	السياسي
πολιτικό	السياسية
πολιτικό	سياسي
πολιτικό	سياسية
φιλοσοφία	الفلسفة
φιλοσοφία	فلسفة
χημική	كيميائية
χημική	كيميائي
βίντεο	بالفيديو
βίντεο	الفيديو
βίντεο	فيديو
βίντεο	الفيديوهات
βίντεο	فيديوهات
ασίας	اسيا
ίδρυσε	اسست
ίδρυσε	تاسست
ίδρυσε	تاسس
παλιά	قديمه
παλιά	عجوز
παλιά	قديمة
παλιά	قديم
παλιά	القديم
μονάδα	وحدة
μονάδα	الوحدة
βρετανία	بريطانيا
στρατηγός	عام
στρατηγός	لواء
στρατηγός	اللواء
στρατηγός	جنرال
στρατηγός	عامة
στρατηγός	الجنرال
εξαιρετικά	ممتازة
εξαιρετικά	ممتاز
οικονομικά	اقتصاد
οικονομικά	الاقتصاد
ίδρυμα	الاساس
ίδρυμα	مؤسسة
ίδρυμα	المؤسسة
ίδρυμα	مؤسسة
ίδρυμα	المؤسسة
κάποιον	شخص
κάποιον	احد
διεύθυνση	المديرية
διεύθυνση	مديرية
διεύθυνση	العنوان
διεύθυνση	عنوان
υπόλοιπα	ارتاح
υπόλοιπα	الراحة
υπόλοιπα	راحة
υπόλοιπα	استراحة
πάπας	بوب
πάπας	بابا
πάπας	البابا
σταθμό	المحطة
σταθμό	محطة
σχετική	النسبي
σχετική	نسبيا
σχετική	نسبية
σχετική	نسبي
αρχιτεκτονική	عمارة
αρχιτεκτονική	العمارة
προπονητές	مدربين
προπονητές	المدربين
δραστηριότητα	النشاط
δραστηριότητα	نشاط
τεχνική	تقنية
τεχνική	تقني
τεχνική	فني
τεχνική	التقنية
τεχνική	تقنية
τεχνική	التقنية
διαμέρισμα	مسطح
διαμέρισμα	شقة
διαμέρισμα	مسطحة
διαμέρισμα	شقة
διαμέρισμα	الشقة
διαμέρισμα	شقه
γράμματα	الذيل
γράμματα	ذيول
γράμματα	الاحرف
γράμματα	الرسائل
γράμματα	احرف
γράμματα	رسائل
γράμματα	حروف
γράμματα	الحروف
μακεδονία	مقدونيا
ανδρέας	اندرياس
κάποιοι	البعض
κάποιοι	بعض
εθνικός	الوطنية
εθνικός	ناشيونال
εθνικός	وطنية
εθνικός	وطني
υόρκη	يورك
βασιλική	basilica
βασιλική	رويال
βασιλική	الملكي
μνημείο	التذكاري
μνημείο	النصب
μνημείο	نصب
τζέιμς	جيمس
τζέιμς	جايمس
μονάδες	وحدات
μονάδες	الوحدات
είπε	قالت
είπε	قال
είπε	قالو
γονείς	الاهل
γονείς	الوالدين
γονείς	الوالدان
γονείς	الاباء
γονείς	اباء
δημοτική	البلدية
μάχες	قتال
μάχες	القتال
μάχες	معارك
μάχες	المعارك
πολιτικά	السياسات
πολιτικά	السياسة
πολιτικά	سياسة
πολιτικά	سياسيا
καθεστώς	الوضع
καθεστώς	الحالة
καθεστώς	حالة
καθεστώς	المخطط
καθεστώς	مخطط
ρωμαϊκή	روماني
ρωμαϊκή	رومان
ρωμαϊκή	الروماني
ρωμαϊκή	الرومانية
λογική	المبررات
λογική	منطقي
λογική	منطق
λογική	المنطق
βυζαντινή	البيزنطية
αφρικής	افريقية
αφρικής	افريقي
αφρικής	الافريقي
αφρικής	الافريقية
αφρικής	افريقيا
κριτήρια	معايير
κριτήρια	المعايير
άμεσα	مباشرة
ολυμπιακούς	الاولمبية
μοναδικό	فريدون
μοναδικό	فريدة
μοναδικό	فريد
δικαιωμάτων	حقوق
δικαιωμάτων	الحقوق
ακολούθησαν	تبعت
εσωτερικών	الداخلية
εσωτερικών	داخلي
εσωτερικών	داخلية
εσωτερικών	الداخلي
κατακτήσει	قهر
όρια	حدود
όρια	الحدود
όρια	الحد
όρια	حد
όρια	حدود
λύση	حل
λύση	الحل
λύση	محلول
λύση	حلا
φυσικό	الطبيعية
φυσικό	الطبيعي
φυσικό	طبيعي
φυσικό	طبيعية
συνθέτης	الملحن
συνθέτης	المؤلف
αίγυπτο	egypt
αίγυπτο	مصر
τρέχουσα	التيار
τρέχουσα	تيار
τρέχουσα	الحالي
κώδικα	شفرة
κώδικα	الكود
κώδικα	رمز
κώδικα	الرمز
κώδικα	كود
αέρα	هواء
αέρα	الهواء
δήλωσε	اعلنت
ακαδημία	اكاديمية
ακαδημία	الاكاديمية
πτώση	انخفاض
πτώση	انحدار
πτώση	الانحدار
πτώση	سقوط
πτώση	السقوط
πτώση	قطرة
πτώση	اسقط
πτώση	اسقاط
πτώση	سقوط
πτώση	اسقط
πτώση	السقوط
πτώση	الخريف
κτίριο	البناء
κτίριο	المبنى
κτίριο	بناء
κτίριο	مبنى
κτίριο	البناية
προσωπικό	شخصيه
προσωπικό	شخصية
προσωπικό	شخصي
προσωπικό	الموظفين
προσωπικό	الموظفون
προσωπικό	الافراد
προσωπικό	الموظفون
προσωπικό	موظفون
προσωπικό	الموظفين
αυστραλία	استراليا
κίνα	الصين
κίνα	الصينية
επαρχίες	محافظات
επαρχίες	المحافظات
επαρχίες	الاقاليم
επαρχίες	المقاطعات
παίκτης	مشغل
παίκτης	اللاعب
παίκτης	لاعب
παίκτης	player
κοινωνική	اجتماعية
κοινωνική	الاجتماعية
κοινωνική	الاجتماعي
κοινωνική	اجتماعي
φεβρουάριο	فبراير
φεβρουάριο	شباط
πολιτεία	الولاية
πολιτεία	دولة
πολιτεία	ولاية
πολιτεία	الحالة
πολιτεία	الدولة
μυθιστόρημα	رواية
μυθιστόρημα	الخيال
μυθιστόρημα	خيال
αεροδρόμιο	مطار
αεροδρόμιο	المطار
κατοχή	حيازة
κατοχή	الحيازة
κατοχή	الاستحواذ
κατοχή	امتلاك
κατοχή	احتلال
κατοχή	الاحتلال
κατοχή	المهنة
αμερικανική	امريكية
αμερικανική	امريكيون
αμερικανική	امريكي
αμερικανική	الامريكي
λειτουργίας	التشغيل
λεξικό	المعجم
λεξικό	قاموس
λεξικό	القاموس
πλειοψηφία	الاغلبية
πλειοψηφία	اغلبية
πλειοψηφία	الغالبية
νόμο	القانون
νόμο	قانون
νόμο	law
ζώα	حيوانات
ζώα	الحيوانات
ζώα	المواشي
ζώα	ماشية
ζώα	الماشية
συμβόλαιο	تعاقد
συμβόλαιο	التعاقد
συμβόλαιο	العقد
συμβόλαιο	عقد
σενάριο	سيناريو
σενάριο	السيناريو
σενάριο	سيناريو
σενάριο	السيناريو
σενάριο	سيناريو
σενάριο	السيناريو
σενάριο	نص
σενάριο	النص
ενάντια	ضد
επαφή	للاتصال
επαφή	اتصال
επαφή	الاتصال
επαφή	التواصل
μπλε	بلو
μπλε	ازرق
μπλε	الزرقاء
μπλε	الازرق
μπλε	زرقاء
εργασίες	العمل
εργασίες	اعمل
εργασίες	عمل
εργασίες	الوظائف
εργασίες	وظائف
δήμαρχος	عمدة
δήμαρχος	العمدة
κινδύνου	المخاطرة
κινδύνου	المخاطر
κινδύνου	مخاطرة
ρόμπερτ	روبرت
ρόμπερτ	روبيرت
σταδιακά	تدريجيا
επίσημο	رسمي
επίσημο	الرسمي
επίσημο	رسمية
επίσημο	مسؤول
επίσημο	رسمي
επίσημο	الرسمي
επίσημο	رسمية
οικονομία	اقتصاد
οικονομία	الاقتصاد
οικονομία	اقتصاد
οικονομία	الاقتصاد
κρήτη	كريت
πλήρη	الكامل
πλήρη	ملي
πλήρη	كامل
πλήρη	كاملة
πλήρη	كامل
πλήρη	اكتمل
πλήρη	كاملة
λεζάντα	شرح
λεζάντα	الشرح
ανάγκη	حاجة
ανάγκη	الحاجة
προϊόντα	منتجات
προϊόντα	المنتجات
σημειώσεις	الملاحظات
σημειώσεις	ملاحظات
γνώμη	الراي
καλλιτέχνες	للفنانين
καλλιτέχνες	الفنانين
ισχύει	سارية
ισχύει	صالح
ισχύει	صالحة
ισχύει	ينطبق
ισχύει	يسري
οδηγεί	يقود
ρώμης	روم
ρώμης	روما
πλήθος	حشود
πλήθος	الحشود
πλήθος	الحشد
πλήθος	جمهور
πλήθος	حشد
ιερά	المقدس
ιερά	المقدسة
ιερά	مقدس
ιερά	المقدس
ιερά	المقدسة
ιερά	مقدسة
ιερά	مقدس
πόλεων	المدن
πόλεων	مدن
ηγεσία	القيادات
ηγεσία	الزعامة
ηγεσία	قيادة
ηγεσία	القيادة
συνδυασμό	مزيج
συνδυασμό	تركيبة
συνάρτηση	الوظيفة
συνάρτηση	الدالة
συνάρτηση	دالة
συνάρτηση	وظيفة
αξία	القيمة
αξία	قيمة
μάζα	الكتلة
μάζα	كتلة
μάζα	قداس
μάζα	القداس
φράση	جملة
φράση	العبارة
φράση	عبارة
φυσικής	فيزياء
φυσικής	الفيزياء
ειρήνη	سلام
ειρήνη	السلام
προσπάθησε	حاول
προσπάθησε	محاولة
προσπάθησε	جرب
φωνή	الصوت
φωνή	صوت
φωνή	صو
οικογένειες	العائلات
οικογένειες	الاسر
οικογένειες	العوائل
οικογένειες	اسر
οικογένειες	عائلات
εντολή	امر
εντολή	قيادة
εντολή	القيادة
εντολή	الولاية
γάλλοι	فرنسيا
γάλλοι	فرنسية
γάλλοι	بالفرنسية
γάλλοι	الفرنسية
γάλλοι	فرنسي
γάμο	الزواج
γάμο	زواج
γάμο	العرس
γάμο	زفاف
γάμο	عرس
γάμο	زواج
θρησκεία	الدين
θρησκεία	ديانة
θρησκεία	الديانة
επιτρέπει	تسمح
επιτρέπει	يسمح
παρέχει	توفر
παρέχει	يوفر
παρέχει	يزود
αδελφός	اخي
αδελφός	اخ
αδελφός	الاخ
ζήτησε	المطلوب
ζήτησε	سالت
επιρροή	النفوذ
επιρροή	تاثير
επιρροή	التاثير
κατάκτηση	الفتح
κατάκτηση	الغزو
κατάκτηση	غزو
κατάκτηση	قهر
υπέγραψε	موقعة
υπέγραψε	توقيع
σοβιετική	السوفييتية
σοβιετική	السوفييتي
σοβιετική	السوفيتية
σοβιετική	السوفييت
σοβιετική	السوفياتي
αντιδράσεις	التفاعلات
συγγραφέα	كاتبة
συγγραφέα	الكاتب
συγγραφέα	كاتب
συγγραφέα	الكاتبة
συγγραφέα	مؤلف
συγγραφέα	الكاتب
συγγραφέα	كاتب
συγγραφέα	المؤلف
κερδίσει	فوز
κερδίσει	الفوز
παγκοσμίως	عالميا
μακριά	بعيدا
βασικό	اساسي
βασικό	اساسية
βασικό	الاساسية
προσπάθειες	المحاولات
προσπάθειες	محاولات
προσπάθειες	الجهود
κρίση	الحكم
κρίση	الازمة
κρίση	الازمات
κρίση	ازمة
περιγραφή	الوصف
περιγραφή	وصف
πύλη	البوابة
πύλη	بوابة
πύλη	البوابه
πύλη	البوابة
πύλη	بوابة
πύλη	البوابة
πύλη	بوابة
ανακοίνωσε	يعلن
ανακοίνωσε	اعلن
ανακοίνωσε	نعلن
ανακοίνωσε	اعلن
ανακοίνωσε	اعلنت
ελ	ايل
μήνυμα	رساله
μήνυμα	الرسالة
μήνυμα	رسالة
βαθμολογία	تقييم
βαθμολογία	التقييم
βαθμολογία	التصنيف
βαθμολογία	تصنيف
βαθμολογία	النتيجة
προκάλεσε	سببت
προκάλεσε	تحدى
μεγαλύτερος	الاقدم
μεγαλύτερος	اكبر
μεγαλύτερος	اضخم
γεννημένος	ولد
γεννημένος	تولد
γεννημένος	مولود
γεννημένος	يولد
γεννημένος	ولدت
μοναστήρι	الدير
μοναστήρι	دير
δραστηριότητες	النشاطات
δραστηριότητες	انشطة
δραστηριότητες	الانشطة
χίτλερ	هتلر
γραμματέας	سكرتيرة
γραμματέας	الامين
γραμματέας	سكرتير
γραμματέας	السكرتير
περιέχουν	احتواء
ελευθερία	حرية
ελευθερία	الحرية
ταξίδι	سفر
ταξίδι	السفر
ταξίδι	الرحلة
ταξίδι	رحلة
ταξίδι	الرحلة
ταξίδι	سفرة
ταξίδι	رحلة
μοναδική	فريدون
μοναδική	فريدة
μοναδική	فريد
ακτή	شور
ακτή	الساحل
ακτή	ساحل
ακτή	كوست
ομοσπονδίας	الاتحاد
ομοσπονδίας	اتحاد
ιδιότητα	ملكية
ιδιότητα	الملكية
ιδιότητα	الممتلكات
ιδιότητα	ممتلكات
μελέτες	الدراسات
μελέτες	دراسات
ήθελε	مطلوب
χέρι	ذراع
χέρι	الذراع
χέρι	بذراع
χέρι	اليد
χέρι	يد
χέρι	يدا
μέθοδος	المنهج
μέθοδος	طريقة
μέθοδος	الطريقة
μέθοδος	اسلوب
μέθοδος	الاسلوب
μέθοδος	منهج
στρατεύματα	قوات
στρατεύματα	القوات
στούντιο	الاستوديوهات
στούντιο	الاستديوهات
στούντιο	استوديوهات
στούντιο	استديوهات
στούντιο	ستوديوهات
στούντιο	الاستديو
στούντιο	استوديو
στούντιο	استديو
στούντιο	ستوديو
στούντιο	الاستوديو
κάρολος	شارل
κάρολος	تشارليز
κάρολος	تشارلز
κάρολος	شارلز
πέτρος	بيتر
πέτρος	بطرس
επιστημονική	علمية
επιστημονική	علميا
μέτωπο	واجهة
μέτωπο	جبهة
μέτωπο	الجبهة
μέτωπο	جبهة
μέτωπο	جب
μέτωπο	الجبهة
ουσία	مادة
ουσία	الجوهر
δούκα	ديوك
δούκα	دوق
ρεύμα	التيار
ρεύμα	تيار
ρεύμα	الحالي
τίποτα	لاشيء
δίκαιο	القانون
δίκαιο	قانون
δίκαιο	law
δίκαιο	عادل
δίκαιο	عادلة
δίκαιο	عدل
δίκαιο	منصف
εταιρία	شركه
εταιρία	شركة
εταιρία	الشركة
εταιρία	رفقة
ναυτικό	البحرية
ναυτικό	بحرية
ανεξαρτησία	استقلال
ανεξαρτησία	الاستقلال
ανεξαρτησία	الاستقلالية
ανεξαρτησία	استقلالية
επιστήμη	العلوم
επιστήμη	علوم
επιστήμη	العلم
θεραπεία	علاج
θεραπεία	العلاج
θεραπεία	علاج
θεραπεία	معاملة
θεραπεία	معالجة
θεραπεία	العلاج
θεραπεία	المعاملة
θεραπεία	علاج
θεραπεία	المعالجة
θεραπεία	تعامل
μόνος	لوحدي
μόνος	وحده
μόνος	وحيد
μόνος	وحيدة
μόνος	وحدي
στάση	موقف
στάση	السلوك
στάση	سلوك
στάση	الموقف
στάση	المواقف
πάπα	بوب
πάπα	بابا
πάπα	البابا
χάρτης	خريطه
χάρτης	خارطة
χάρτης	الخريطة
χάρτης	خريطة
μοντέλα	موديلات
μοντέλα	النماذج
μοντέλα	نماذج
μοντέλα	الموديلات
σχόλιο	التعليق
σχόλιο	تعليق
σχόλιο	علق
νομό	مقاطعة
νομό	المقاطعة
μόνη	لوحدي
μόνη	وحده
μόνη	وحيد
μόνη	وحيدة
μόνη	وحدي
οθωμανική	العثمانية
απελευθέρωση	الافراج
απελευθέρωση	التحرر
απελευθέρωση	التحرير
σύγκρουση	الاثر
σύγκρουση	تاثير
σύγκρουση	التاثير
σύγκρουση	الاصطدام
σύγκρουση	اصطدام
σύγκρουση	الاصطدام
σύγκρουση	تصادم
σύγκρουση	تنازع
σύγκρουση	نزاع
σύγκρουση	الصراع
σύγκρουση	الصراعات
σύγκρουση	صراع
σύγκρουση	النزاع
μαθητές	طلاب
μαθητές	التلاميذ
μαθητές	الطلاب
μαθητές	طلبة
μαθητές	الطلبة
μαθητές	التلاميذ
μαθητές	تلاميذ
ασφαλείας	الامن
ασφαλείας	الامنية
σούπερ	سوبر
σούπερ	السوبر
τραγουδιστής	مغنية
τραγουδιστής	مغني
τραγουδιστής	المغني
πρόσβαση	النفاذ
πρόσβαση	الوصول
ηπείρου	القارة
ηπείρου	قارة
παίζει	المسرحيات
παίζει	يلعب
παίζει	مسرحيات
παίζει	اللعب
παίζει	يلعب
θεός	اللهم
θεός	الله
ελέγχου	التحكم
ελέγχου	السيطرة
ελέγχου	سيطرة
ελέγχου	تحكم
ευκαιρία	فرصة
ευκαιρία	الفرصة
ευκαιρία	فرصة
ευκαιρία	الفرص
ευκαιρία	الفرصة
ινστιτούτο	المعهد
ινστιτούτο	معهد
τάση	اتجاه
τάση	الاتجاه
τάση	الجهد
τάση	جهد
περιοδεία	جولة
περιοδεία	الجولة
ειδική	الخاص
ειδική	خاص
ειδική	مميز
ειδική	خاصة
βασίλης	كلوز
εκτέλεση	نفذ
εκτέλεση	تنفيذ
εκτέλεση	اعدام
εκτέλεση	التنفيذ
εκτέλεση	الاعدام
παίρνει	ياخذ
παίρνει	يستغرق
ανατολή	شرقي
ανατολή	ايست
ανατολή	شرق
ανατολή	الشرق
ανατολή	شرقا
ανατολή	الشرقية
ανατολή	الشرق
ανατολή	المشرق
ανατολή	الشروق
ανατολή	شروق
σταθερά	ثابت
σταθερά	ثبات
σταθερά	بثبات
σταθερά	ثابتة
σταθερά	مستقر
σταθερά	مستقرة
κεφάλι	راسي
κεφάλι	راس
κεφάλι	الراس
πλάτος	العرض
πλάτος	الاتساع
εγκαταστάθηκε	مثبتة
ιστορικός	تاريخي
ιστορικός	تاريخية
ιστορικός	المؤرخ
ιστορικός	مؤرخ
ιστορικός	تاريخي
ιστορικός	تاريخية
νύχτα	ليلا
νύχτα	الليل
νύχτα	ليلة
νύχτα	ليل
μάικλ	مايكل
συνέδριο	مؤتمر
συνέδριο	المؤتمر
μπάσο	الباس
μπάσο	باس
απόδοση	كفاءة
απόδοση	الكفاءة
απόδοση	الفعالية
απόδοση	العائد
απόδοση	مردود
απόδοση	الاداء
απόδοση	اداء
επεισόδιο	حلقة
επεισόδιο	الحلقة
κτίρια	المباني
κτίρια	البنايات
κτίρια	مبان
κτίρια	مباني
ελεύθερη	مجانا
ελεύθερη	حرة
ελεύθερη	مجاني
ελεύθερη	free
ελεύθερη	حر
άλλαξε	تغيرت
άλλαξε	تغير
ποταμός	ريفر
ποταμός	النهر
ποταμός	نهر
υπόλοιπο	الرصيد
υπόλοιπο	التوازن
υπόλοιπο	الميزان
υπόλοιπο	رصيد
υπόλοιπο	توازن
χρυσή	ذهبي
χρυσή	الذهبي
χρυσή	ذهبية
μαθήματα	الدروس
μαθήματα	دروس
μαθήματα	العبر
μαθήματα	الدورات
μαθήματα	الفصول
μαθήματα	صفوف
μαθήματα	الصفوف
μαθήματα	فصول
ιταλική	ايطالي
ιταλική	الايطالية
ιταλική	ايطالية
ιταλική	ايطاليا
ιταλική	الايطالي
παραδείγματα	الامثلة
παραδείγματα	امثلة
ηγέτης	زعيم
ηγέτης	قائد
ιταλός	ايطالي
ιταλός	الايطالية
ιταλός	ايطالية
ιταλός	ايطاليا
ιταλός	الايطالي
πολίτες	مواطنو
πολίτες	المواطنين
πολίτες	مواطنون
πολίτες	المواطنون
πολίτες	مواطنين
ιερό	المقدس
ιερό	المقدسة
ιερό	مقدس
ιερό	المقدس
ιερό	المقدسة
ιερό	مقدسة
ιερό	مقدس
πόδια	الاقدام
πόδια	اقدام
πόδια	القدم
πόδια	قدم
πόδια	القدمين
πόδια	ارجل
πόδια	سيقان
πόδια	الارجل
πόδια	السيقان
πόδια	الساقين
πολιορκία	الحصار
πολιορκία	حصار
τίτλους	العناوين
τίτλους	الالقاب
τίτλους	عناوين
τίτλους	القاب
αρχικό	الاولي
αρχικό	اولية
αρχικό	اوليا
αρχικό	الاصلي
αρχικό	اصلي
αρχικό	الاصلية
αρχικό	الاصل
αρχικό	اصلية
επίπεδα	المستويات
επίπεδα	مستويات
τηλεόραση	تلفاز
τηλεόραση	التلفاز
τηλεόραση	التليفزيون
τηλεόραση	تلفزيون
τηλεόραση	التلفزيون
χρήστος	كريستوس
λευκό	بيضاء
λευκό	الابيض
λευκό	وايت
λευκό	ابيض
μικρός	صغيره
μικρός	صغير
μικρός	صغر
μικρός	صغيرة
περιόδους	فترات
περιόδους	الفترات
μισό	نصف
μισό	النصف
λέξεις	الكلمات
λέξεις	كلمات
δούκας	ديوك
δούκας	دوق
γωνία	الركن
γωνία	الزاوية
γωνία	زاوية
γωνία	ركن
γωνία	الزاوية
γωνία	زاوية
γωνία	بزاوية
δεκαετίες	عقودا
δεκαετίες	عقود
κανάλι	قناة
κανάλι	القناة
κανάλι	قناة
κανάλι	القناة
νίκησε	هزم
νίκησε	هزمت
γράψει	كتب
γράψει	مكتوب
γράψει	خطية
γράψει	مكتوبة
