kategória	категорія
opustiť	leave
opustiť	залишити
opustiť	відмовитися
sloboda	свобода
maďarské	угорська
maďarské	угорський
monte	монте
králové	кралове
dané	вказаний
dané	дано
dané	надано
dané	даного
zabil	вбив
zabil	вбили
lesov	лісі
lesov	ліси
lesov	лісах
lesov	лісами
rodičov	батьки
fyzikálne	фізично
fyzikálne	фізика
fyzikálne	фізична
fyzikálne	фізичні
fyzikálne	фізичне
výcvik	тренування
výcvik	тренінг
výcvik	тренінги
sony	sony
disku	диск
disku	диск
disku	диску
známeho	знайомі
server	сервер
server	сервера
aires	айрес
beta	бета
vyrobené	ролик
vyrobené	виготовлено
vyrobené	виготовлена
vyrobené	зробила
vyrobené	made
verejne	публічно
polovicu	пів
polovicu	півтори
polovicu	половина
polovicu	половину
polovicu	наполовину
hospodárstvo	економіка
hospodárstvo	господарство
hospodárstvo	економіка
hospodárstvo	економія
gama	гама
gama	гами
gama	гамма
gama	грамів
súborov	файли
súborov	файлів
rodín	сімей
rodín	родин
rodín	родини
bryan	браян
rus	російська
rus	російською
rus	російську
rus	русь
typický	типові
typický	типова
typický	типовий
kovov	метали
kovov	металевий
kovov	метал
kovov	метали
atlantique	atlantique
ježiša	ісус
berlin	берлін
senica	сениця
priamy	чесні
priamy	стріт
priamy	прямі
priamy	прямо
priamy	відверта
priamy	пряма
priamy	прямий
priamy	direct
priamy	прямі
vonkajšie	надворі
vonkajšie	зовнішнє
vonkajšie	зовнішнє
vonkajšie	зовнішні
vonkajšie	зовнішній
vonkajšie	зовнішня
vonkajšie	зовнішня
luis	луїс
maurice	моріс
švajčiarska	швейцарія
švajčiarska	швейцарії
švajčiarska	швейцарський
švajčiarska	швейцарська
napísané	писав
napísané	записано
napísané	написано
napísané	записані
manželku	дружині
manželku	дружина
napätia	заворушення
napätia	напруги
like	подобається
like	зразок
like	like
palivo	пальне
palivo	паливо
palivo	палива
bronz	бронза
tajomník	секретар
staršieho	старші
staršieho	старше
staršieho	старіші
staršieho	старша
slúžiť	порцію
slúžiť	виступає
slúžiť	обслуговувати
slúžiť	служити
slúžiť	подаємо
slúžiť	подавати
umeleckej	художні
umeleckej	художнього
taylor	тейлор
byt	рівна
byt	квартира
šablónu	шаблону
šablónu	шаблонів
šablónu	шаблоном
šablónu	шаблон
šablónu	template
miestnosti	кімнат
miestnosti	кімнати
miestnosti	кімната
miestnosti	кімнату
michail	михайло
vykonávať	виконують
vykonávať	виконати
vykonávať	реалізувати
jim	джим
jedincov	звернення
boy	хлопчик
boy	закохалася
wilson	вілсон
metro	метрополітен
metro	метрополітен
metro	метро
metro	metro
zahraničia	закордоном
zahraničia	закордон
vybavenie	обладнання
vybavenie	інвентар
vybavenie	споруди
špecialista	спеціаліст
vzájomne	взаємопов
mar	мар
moment	момент
moment	мить
ukončená	завершилась
central	central
central	центральний
central	центральна
čistý	чисте
čistý	чисті
čistý	чиста
čistý	чистих
čistý	очистити
čistý	прибрати
čistý	почистити
čistý	чистий
ekonomiky	економіка
gitary	гітар
rené	рене
rené	рене
dvore	дворі
dvore	backyard
dvore	дворі
ona	вона
ona	she
buenos	буенос
architektúru	архітектура
ram	ram
ram	рам
ram	барани
hala	lounge
hala	лаунж
hala	холл
hala	зал
hala	зали
hala	ратуша
hala	голл
hala	зала
dvere	вивіз
dvere	двері
dvere	двері
demokratická	демократичні
demokratická	демократичний
demokratická	демократична
zmes	мікс
zmes	суміші
zmes	суміш
zmes	суміш
zmes	змішати
zmes	змішування
sieň	холл
sieň	зал
sieň	зали
sieň	ратуша
sieň	голл
sieň	зала
konečne	нарешті
nasadenie	впровадження
douglas	douglas
douglas	дуглас
logo	логотип
konfederácia	спрямованою
konfederácia	конфедерація
rozpätie	асортимент
rozpätie	діапазон
rozpätie	хребет
rozpätie	поля
rozpätie	поле
rímske	роман
rozšírený	розширені
rozšírený	розширена
rozšírený	розширений
rozšírený	збільшено
rozšírený	широкий
rozšírený	збільшив
cyklu	цикл
mužské	чоловічий
mužské	самець
mužské	чоловічі
mužské	чоловіча
mužské	чоловічого
miestny	локальні
miestny	місцеві
miestny	локальна
miestny	локальний
miestny	місцевий
miestny	місцеві
miestny	жителів
victor	віктор
victor	переможцю
ukázalo	названо
ukázalo	відкрив
ukázalo	показав
ukázalo	показала
moje	копальня
moje	моє
moje	мій
moje	міна
toronto	торонто
predchádzajúci	попереднє
predchádzajúci	попередні
predchádzajúci	попередній
predchádzajúci	попередня
tank	танк
zmesi	суміш
zmesi	змішує
zmesi	сумішей
zmesi	змішати
zmesi	змішування
zmesi	сумішей
rýchle	швидкі
rýchle	швидко
rýchle	швидке
rýchle	швидка
rýchle	швидкий
rýchle	швидкого
rýchle	швидко
rýchle	швидкі
rýchle	швидке
rýchle	швидка
rýchle	фаст
rýchle	швидкий
lukáš	люк
lukáš	лукаш
filipa	філіп
katedrály	собори
listov	листочки
listov	листя
festivalu	festival
festivalu	фестиваль
obrovský	величезна
obrovský	величезний
obrovský	величезні
obrovský	giant
obrovský	велетенська
obrovský	гігант
obrovský	велетень
down	вниз
down	down
down	униз
down	даун
radšej	краща
radšej	better
radšej	краще
radšej	кращі
radšej	перевагу
radšej	основний
radšej	бажана
radšej	головна
radšej	бажаний
pracovné	роботи
pracovné	робота
pracovné	працюю
pracovné	працюють
pracovné	роботу
pracovné	робочий
pracovné	робота
pracovné	робочий
uznanie	любителів
uznanie	визнання
trvala	заявив
trvala	тривала
trvala	тривало
trvala	тривали
vranov	вранов
murray	мюррей
dôraz	виділення
dôraz	акцентом
podčeľaď	підродина
prípadov	випадках
prípadov	випадки
prípadov	випадків
odsúdený	засуджений
odsúdený	засуджений
odsúdený	засуджений
odsúdený	засудили
odsúdený	приречені
odsúdený	приречений
úloh	завдання
úloh	задачі
fotograf	фотограф
diplomat	дипломат
extrémne	надзвичайно
kevin	кевін
general	загальні
general	генерал
general	загальний
general	загальне
produkty	продукція
produkty	виріб
produkty	вироби
produkty	продукти
údolie	долина
princezná	принцеса
princezná	princess
zahynul	загинув
extraliga	екстраліга
sam	сем
sam	sam
side	збоку
side	сторона
side	бічна
side	бік
side	сторони
fanúšikov	фани
fanúšikov	шанувальники
fanúšikov	вболівальники
fanúšikov	фанати
atlantis	атлантида
moskvy	московська
moskvy	moscow
moskvy	москва
meniť	вари
hľadať	шукати
hľadať	пошук
inštitút	інститут
záhrady	сади
záhrady	садів
záhrady	садку
záhrady	садок
záhrady	сад
game	гра
game	гри
game	гру
dosky	знаки
dosky	тарілки
dosky	комітетів
dosky	boards
dane	оподаткування
dane	податкова
dane	податки
dane	податок
dane	дане
dane	податки
florida	флориді
astronómovia	астрономи
scéne	сцени
scéne	сцена
podobná	схожі
podobná	подібні
podobná	подібна
podobná	подібний
obete	втрати
obete	жертв
obete	жертви
obete	жертвами
obete	постраждалих
obete	постраждалим
dôležitý	важлива
dôležitý	важливі
dôležitý	важливий
dôležitý	важливе
dôležitý	важливо
štiavnica	штявниця
vlajky	прапорці
vlajky	прапори
odborné	професійно
stredne	середній
stredne	носій
stredne	середня
stredne	середні
pozorovania	спостереження
pozorovania	спостережень
pozorovania	спостереження
sériu	серія
sériu	серії
sériu	ряд
sériu	ряди
lesa	лісі
skúšky	перевірки
skúšky	тести
skúšky	спроб
skúšky	випробувань
skúšky	випробування
skúšky	тестування
skúšky	випробування
skúšky	репетиції
skúšky	іспити
skúšky	екзамени
skúšky	екзаменів
téma	темою
téma	тему
téma	тема
téma	теми
téma	тему
téma	тема
téma	теми
významne	значно
hermann	герман
fyzici	фізиків
hospodárstva	вкладів
hospodárstva	вклади
hospodárstva	господарство
hospodárstva	економіка
hospodárstva	економія
vojtech	войтех
štandard	типові
štandard	типова
štandard	типовий
štandard	стандартний
štandard	стандарт
štandard	стандартна
štandard	стандартне
denník	щоденник
denník	журнал
denník	journal
denník	щоденник
denník	журнал
denník	лог
denník	log
priateľ	другові
priateľ	другом
priateľ	друг
priateľ	подруга
priateľ	друга
bohyne	богиня
bohyne	богинь
analýzy	вивчено
analýzy	аналіз
dur	dur
študenti	студенти
študenti	учням
študenti	студентів
študenti	студентам
študenti	учні
soul	сеулі
soul	душу
soul	душа
soul	soul
soul	душею
streľba	стрільби
streľba	зйомки
streľba	стрільба
streľba	постріли
poznanie	знань
poznanie	знання
dvojice	пара
dvojice	пари
dvojice	пари
dvojice	звернення
dvojice	пари
dvojice	пар
sparta	спарта
fischer	фішер
vytvárať	створення
vytvárať	створити
hrob	могила
hrob	гробниця
hrob	господній
hrob	могили
hrob	могили
hrob	могила
hrob	могилу
náboženských	релігійна
náboženských	релігійні
časté	спільними
časté	поширені
časté	спільне
časté	загальні
časté	common
bohyňa	богиня
železa	залізний
železa	залізо
železa	залізна
železa	заліза
najstaršia	найстаріших
najstaršia	старшому
legendy	легенд
legendy	легенду
legendy	легенда
páde	аварія
páde	крах
páde	crash
páde	аварії
bazilika	базиліка
erik	еріку
erik	ерік
erik	ерік
lúky	лузі
lúky	луки
žltá	жовте
žltá	жовтого
žltá	жовті
žltá	жовтий
vlastní	володів
vlastní	володіє
výrazy	вирази
výrazy	виразів
výrazy	умовами
výrazy	терміни
výrazy	умови
manžela	чоловік
manžela	чоловіка
výstavy	виставка
výstavy	виставки
tradične	традиційно
najvyšších	найвищих
najvyšších	найвищий
najvyšších	найвище
dark	темні
dark	темна
dark	темний
dark	темне
dark	темно
vyhlásenie	достовірність
vyhlásenie	заява
vyhlásenie	виписка
vyhlásenie	твердження
vyhlásenie	декларація
vyhlásenie	оголошення
pastier	гердер
pastier	вівчарка
pastier	пастир
mount	гора
mount	маунт
mount	монтувати
mount	монтування
pomohol	допоміг
pomohol	допомагали
pomohol	допомогла
pomohol	допомагав
pomohol	допомогли
moja	копальня
moja	моє
moja	мій
moja	міна
anime	аніме
starostlivosť	плювати
starostlivosť	піклування
starostlivosť	догляд
mechanizmus	механізм
dokumentov	документи
účinnosť	віддача
účinnosť	ефективність
účinnosť	ефективність
účinnosť	результативність
jednoduchý	просту
jednoduchý	простий
jednoduchý	проста
jednoduchý	прості
jednoduchý	просте
osmanskej	турецький
kritika	критика
kritika	критики
trval	заявив
desiatky	десятки
desiatky	десятки
prevádzka	дії
prevádzka	операцій
prevádzka	операції
prevádzka	дія
prevádzka	операція
výhradne	виключно
náboženstva	релігія
náboženstva	релігії
jazerá	озер
jazerá	озера
prípravu	приготування
otázku	запитання
otázku	питання
haly	зал
chýba	відсутній
najlepšia	кращий
najlepšia	найкраща
najlepšia	найкращий
najlepšia	найкраще
najlepšia	найкращі
časopisov	журнали
nápis	напис
pás	талію
pás	талія
pás	пояс
pás	пояс
úzko	тісно
organizmov	організми
deep	глибока
deep	deep
deep	глибоко
deep	глибокий
pravidelné	періодична
pravidelné	формальні
pravidelné	регулярний
pravidelné	звичайний
pravidelné	формальний
pravidelné	регулярні
prameňov	пружини
žiť	живі
žiť	жити
žiť	live
žiť	наживо
žiť	живу
žiť	трансляція
biológia	біологія
biológia	біології
zhromaždenie	збираються
zhromaždenie	зборів
zhromaždenie	збори
nova	нова
existencia	існування
zložené	складено
zložené	композитний
zložené	складене
est	est
kubín	кубін
svidník	свидник
spartak	спартак
ľudové	народний
ľudové	народного
ľudové	фольклор
ľudové	народні
ľudové	фолк
ľudové	народна
konalo	діяли
pomôcť	допоможіть
pomôcť	допомогти
pomôcť	допомога
pomôcť	довідка
pomôcť	допомогу
športová	спорт
športová	спортивні
športová	спорту
údolia	долина
údolia	долини
chémia	хімія
skupinách	групи
skupinách	груп
skupinách	спільноти
pristátie	посадка
pristátie	посадку
barbara	барбара
pravdu	істина
bmw	бмв
bmw	bmw
med	сонечко
med	мед
med	голубе
med	мед
kúpele	spa
kúpele	спа
kúpele	бані
prejav	мовлення
prejav	промову
krok	крок
krok	кроком
produkt	добуток
produkt	продукт
produkt	товар
liberec	ліберець
prínos	користь
prínos	переваги
prínos	вигоди
prínos	вклад
prínos	внесок
zéland	зеландії
zéland	земельні
zéland	зеландія
úloha	задачу
úloha	завдання
úloha	задачі
úloha	ролі
úloha	роль
výročia	ювілеї
ssr	рср
technická	технічні
technická	технічна
technická	технічний
slobodný	окремі
slobodný	single
slobodný	самотній
slobodný	вільна
slobodný	безкоштовне
slobodný	вільний
slobodný	безкоштовно
slobodný	вільно
obrovské	величезна
obrovské	величезний
obrovské	величезні
obrovské	неймовірне
ďalekohľad	бінокль
ďalekohľad	телескопа
ďalekohľad	телескоп
obsahoval	містяться
obsahoval	міститься
hospodársky	економічне
hospodársky	економічні
hospodársky	економічна
hospodársky	економічний
hospodársky	корупцію
janko	гензель
janko	янко
merania	виміри
poznámky	нотаток
poznámky	нотатки
poznámky	примітки
štvrti	сусідство
štvrti	оточення
elektronické	електронне
elektronické	електронні
elektronické	електроніка
elektronické	електронна
elektronické	електронний
priniesol	привезли
priniesol	принесли
priniesol	приніс
della	делла
rusky	російська
rusky	російською
rusky	російську
väzby	стосунку
väzby	лінки
väzby	посилання
väzby	посиланнями
väzby	посилань
fínsky	фінська
hmota	речовина
hmota	маса
hmota	mass
profesia	професія
disciplíny	дисципліни
disciplíny	дисципліна
disciplíny	дисциплін
minerálov	мінерали
zabezpečiť	забезпечити
zabezpečiť	виставляти
zabezpečiť	захищений
zabezpečiť	безпечне
zabezpečiť	безпечний
zabezpečiť	безпечна
víno	вина
víno	вино
jazz	джаз
jazz	jazz
jazz	джазу
parky	парки
kežmarok	кежмарок
johnson	джонсон
prispel	пропонував
teplotu	температура
domáci	домашніх
domáci	домашня
domáci	домашній
atolu	атол
pozitívne	позитивне
pozitívne	позитивні
pozitívne	позитивний
pozitívne	позитивно
pozitívne	позитив
premier	premier
premier	вищому
zvieratá	звірі
zvieratá	тварини
zvieratá	тварини
zvieratá	тварина
zvieratá	animal
varianty	варіації
varianty	варіанти
varianty	варіанти
kométa	комета
krv	кров
krv	blood
tanec	танці
tanec	танцюй
tanec	танець
tanec	танцювальна
tanec	танок
tanec	танці
lesný	лісова
lesný	ліс
chvost	хвіст
koncertov	концерти
skalica	скалиця
nemcov	німці
stromy	дерев
stromy	дерева
zánik	винищення
zánik	вимирання
zánik	загибель
zánik	зникнення
zánik	зникнення
základňa	основа
základňa	базова
základňa	база
základňa	основою
základňa	базовий
umelé	штучна
umelé	штучний
umelé	штучне
umelé	штучні
mladosti	молодість
mladosti	юнацтва
mladosti	юність
mladosti	молодь
koruna	крона
koruna	корону
koruna	корона
koruna	корони
koruna	крона
molekuly	молекула
molekuly	молекули
molekuly	молекул
molekuly	молекули
urban	урбан
urban	міський
bulharska	болгарії
bulharska	болгарія
kontakt	контакт
kontakt	контактна
provincií	провінції
riziko	ризик
pardubice	пардубице
dánsky	данська
poľské	польською
poľské	польську
poľské	польська
poľské	польські
poľské	польське
ali	алі
miera	оцінити
miera	частота
miera	швидкість
miera	оцініть
miera	ставка
hovoriť	поговоримо
hovoriť	розмова
hovoriť	talk
hovoriť	говорити
hovoriť	розмовляють
hovoriť	говоріть
hovoriť	вимовляти
hovoriť	говорити
hovoriť	speak
aktivita	активність
aktivita	дії
aktivita	діяльності
aktivita	дія
aktivita	діяльність
linux	linux
kombinácie	комбінації
kombinácie	поєднання
kombinácie	комбінація
ôsmich	вісім
geológ	геолог
znie	звуки
znie	звучить
project	project
project	проект
pyramída	піраміда
čínsky	китайською
čínsky	китайські
čínsky	китайська
čínsky	китайці
čínsky	китайський
úvod	вступ
úvod	вступ
architektov	архітекторів
komunita	громада
komunita	спільнота
komunita	спільноти
učil	навчили
učil	вчили
učil	навчила
učil	викладав
učil	навчив
spory	суперечки
jeff	джефф
non	non
non	нон
ohio	огайо
prístroje	інструментів
prístroje	інструментами
prístroje	пристроями
prístroje	пристроїв
prístroje	пристрої
prístroje	приналежність
prístroje	апарат
zamestnanie	завдання
zamestnanie	робота
zamestnanie	працевлаштування
zamestnanie	окупаційні
zamestnanie	окупація
zamestnanie	окупації
rody	айстрових
pluku	полк
brány	брами
brány	воріт
brány	ворота
slúžila	подають
slúžila	служив
filmom	фільм
filmom	кіно
filmom	фільм
filmom	плівка
vôd	вод
poverený	спрямовано
poverený	доручити
poverený	довірили
kmeňov	народами
kmeňov	племен
ernest	ернест
nahral	завантажено
zničené	знищені
zničené	знищено
zničené	зруйновано
zničené	знищили
bojovať	бій
bojovať	бійка
bojovať	fight
vyrobený	ролик
vyrobený	виготовлено
vyrobený	виготовлена
vyrobený	зробила
vyrobený	made
stovky	сотні
úspešné	успішно
úspešné	успішне
úspešné	вдало
úspešné	успішний
úspešné	вдалась
úspešné	успіх
zlín	злін
japonská	японська
japonská	японський
japonská	японці
japonská	японські
lehota	строк
lehota	період
električky	tramways
električky	трамваї
vybral	обрали
vybral	вибрав
vybral	обрав
vybral	вибрала
vybral	обрав
vybral	зірвав
ázia	азія
alex	алексе
alex	алекс
kolín	кельн
záznamy	рекорди
záznamy	records
záznamy	платівки
záznamy	записів
záznamy	пункти
záznamy	записи
záznamy	елементи
označené	позначено
označené	позначене
označené	відмічені
označené	позначені
označené	помічено
pegas	пегас
svahoch	схили
nahradený	замінено
nahradený	замінили
nahradený	замінила
operačný	оперативного
operačný	оперативна
operačný	готовності
vonku	ззовні
vonku	надворі
vonku	поза
vonku	зовні
vonku	назовні
vonku	вийшов
vonku	out
radov	рядками
radov	рядків
radov	черевички
radov	рядки
prostriedok	засоби
amsterdam	амстердам
renault	renault
zimné	зима
pracovných	робота
pracovných	робочий
požiadal	надійшов
požiadal	звертався
požiadal	запит
požiadal	запитали
požiadal	запитала
požiadal	просили
požiadal	просив
požiadal	запитав
andreas	андреас
andrea	андреа
vybavený	обладнаний
zahynulo	загинув
vyhrali	переміг
vyhrali	виграв
vyhrali	вон
vyhrali	виграли
steven	стівен
vzdal	здалися
swift	swift
myšlienka	здалося
myšlienka	подумав
myšlienka	думав
myšlienka	думала
myšlienka	гадали
myšlienka	idea
myšlienka	ідея
myšlienka	ідею
občianska	цивільно
občianska	цивільний
občianska	громадянська
občianska	civic
náboj	hub
náboj	кулю
náboj	постріли
náboj	позначки
náboj	куля
bois	буа
itf	itf
budějovice	будейовіце
príde	прибуде
príde	приходить
modrý	blue
modrý	блакитні
modrý	блакитний
modrý	блакитна
modrý	синій
modrý	сині
ryan	раян
obchodný	комерційне
obchodný	комерційного
obchodný	комерційні
obchodný	комерційна
obchodný	комерційний
celkové	загальна
celkové	загальний
povolenie	дозволу
povolenie	дозвіл
povolenie	дозволяють
karolína	кароліна
karolína	керолайн
karolína	кароліна
pont	міст
pont	пон
železničné	залізнична
železničné	залізниця
schopná	зміг
schopná	зможе
schopná	здатний
schopná	здатен
times	таймс
times	час
times	часи
times	times
rozhovor	спілкування
rozhovor	розмови
rozhovor	розмова
rozhovor	бесіда
podnebie	клімат
podnebie	кліматів
poriadok	замовити
poriadok	ордер
poriadok	наказ
poriadok	порядок
sen	сен
sen	сон
sen	dream
sen	мрія
trupu	тулуб
zisk	прибуток
zisk	підсилення
zisk	заробити
zákaz	заборонити
zákaz	заборону
zákaz	заблокувати
zákaz	бан
zákaz	заборони
zákaz	заборона
zrušené	відкликано
zrušené	скасовано
zrušené	скасовано
cerro	серро
prúdy	потоки
prúdy	потоків
prúdy	течії
media	медіа
media	носії
media	носій
media	мультимедіа
media	змі
alt	ал
alt	alt
detstvo	дитинство
detstvo	дитинства
otvorenie	відкриття
otvorenie	відкривання
otvorenie	відкривається
otvorenie	відкриваємо
xiv	xiv
dievča	дівчинка
dievča	дівча
dievča	дівчина
dievča	дівчину
geografické	географічні
geografické	географічне
geografické	географічні
geografické	географічний
geografické	географічне
výprava	квест
výprava	quest
pyramídy	піраміда
pyramídy	піраміди
pracovníkov	робітників
pracovníkov	працівників
pracovníkov	працівники
pracovníkov	робітники
marcus	маркус
koncerty	концерти
talent	таланти
talent	талант
british	британці
british	британська
british	британські
british	british
british	англієць
účinok	ефект
edícia	редакція
edícia	видання
správ	повідомлення
správ	повідомлень
správ	звітів
správ	звіти
stene	стіну
stene	стіна
stene	стіні
myslenie	роздуми
myslenie	мислення
myslenie	менталітет
hladiny	рівні
hladiny	рівнів
výrazný	значний
súbory	файли
súbory	файлів
dead	помер
dead	померла
dead	мертвий
dead	dead
panstvo	майно
panstvo	менор
fernando	фернандо
štajersko	штирія
počítačová	computer
dohodu	домовитися
dohodu	здати
dohodu	згода
dohodu	домовились
dohodu	угода
hugo	гуго
iraku	ірак
iraku	іраку
vyššiu	вищу
vyššiu	вищий
vyššiu	вище
vyššiu	вищі
vyššiu	вища
jupiter	юпітер
opísal	описано
opísal	описані
začiatky	початки
milióny	мільйон
milióny	мільйонами
milióny	мільйони
športovci	спортсмени
športovci	спортсмени
ked	коли
pripojenie	підключитися
pripojenie	підключення
serie	серія
sous	су
kolumbia	колумбія
kolumbia	колумбії
kolumbia	колумбія
type	типу
type	тип
rotácie	обертання
rotácie	поворот
morské	морська
princípe	принцип
heart	серце
štarte	стартап
štarte	запуску
štarte	startup
štarte	запуск
intenzívne	інтенсивне
intenzívne	інтенсивний
intenzívne	інтенсивно
hralo	грали
hralo	грала
hralo	грав
umelecký	художні
umelecký	художнього
hana	ганна
reálne	реал
reálne	справжня
reálne	справжні
reálne	реальний
reálne	справжній
reálne	реалістична
ligu	ліга
írsky	ірландський
írsky	irish
írsky	ірландська
zložka	компонент
zložka	компонента
zložka	установчі
zložka	тека
zložka	складова
turecku	туреччина
pobyt	резиденція
lekári	лікарям
lekári	лікарів
lekári	лікарі
nastáva	статись
nastáva	виникає
dospelých	дорослих
dospelých	доросла
dospelých	дорослі
dospelých	доросле
dospelých	дорослий
organizmu	організм
adams	адамс
výročie	річниця
výročie	ювілей
nezávislé	самостійна
nezávislé	незалежні
nezávislé	незалежна
nezávislé	незалежний
nezávislé	незалежне
časopisy	журнали
časopisy	журнали
priateľov	друзями
priateľov	друзів
priateľov	друзі
vlna	шерсть
vlna	вовна
vlna	хвиля
klasické	класична
klasické	класична
klasické	класичні
klasické	класичний
klasické	класика
klasické	класичне
viditeľné	видима
viditeľné	видимий
viditeľné	видно
viditeľné	видимі
duše	душі
duše	душ
duše	духи
duše	духів
signálu	сигнал
obsadenie	зіграла
obsahovať	містити
obsahovať	містить
obsahovať	міститься
obsahovať	містять
essonne	ессонн
mario	маріо
dočasne	тимчасово
dočasne	тимчасове
dočasne	тимчасові
dočasne	тимчасова
dočasne	тимчасово
dočasne	тимчасовий
profesionálna	фахівець
profesionálna	професійний
profesionálna	професіонал
profesionálna	professional
profesionálna	професійні
hospodárske	економічне
hospodárske	економічні
hospodárske	економічна
hospodárske	економічний
hospodárske	корупцію
dub	дубовий
dub	дуб
dub	dub
dub	дуб
zložiek	складові
zložiek	інгредієнти
polia	поля
náklad	вантаж
náklad	перевезення
náklad	вантажний
polostrove	півострів
výrobky	продукція
výrobky	виріб
výrobky	вироби
výrobky	продукти
váh	вагу
váh	ваги
váh	машинок
nezávisle	окремо
pripojil	приєднався
pripojil	долучився
pripojil	приєдналися
pripojil	приєднується
pripojil	приєдналася
sčasti	частково
sčasti	часткова
sčasti	мінлива
kruhu	коло
kruhu	гурток
doplnenie	завершення
doplnenie	доповнення
doplnenie	додавання
doplnenie	доповнення
podpis	підпис
klasifikácia	класифікація
ostal	зупинилась
ostal	залишився
canon	canon
dream	сон
dream	dream
dream	мрія
rozhodlo	вирішили
rozhodlo	вирішив
rozhodlo	вирішила
avenue	проспект
avenue	avenue
porucha	несправність
porucha	розлад
porucha	захворювання
nedvěd	недвед
prirodzené	натуральний
prirodzené	натуральна
prirodzené	натуральні
prirodzené	природний
prirodzené	природні
drevo	вуд
drevo	деревина
drevo	лісова
dunaj	дунай
bielych	білих
presné	точним
presné	точні
presné	точний
presné	точні
presné	точна
presné	акуратно
presné	точне
presné	точні
presné	точна
presné	точний
presné	точність
návštevníkov	відвідувачів
návštevníkov	відвідувачі
desiatok	десятки
desiatok	десятки
skaly	скеля
skaly	рок
skaly	кручі
skaly	rock
skaly	камені
skaly	скелі
skaly	астероїди
skaly	каміння
skaly	скелях
diecézy	єпархії
mytológia	міфологія
zlata	золота
zlata	gold
zlata	золоті
zlata	золото
reformy	реформи
vedel	знала
vedel	знало
vedel	знали
vedel	знав
zníženie	скороченню
zníženie	заднє
zníženie	зменшити
poľnohospodárstvo	землеробства
poľnohospodárstvo	землеробство
skala	скеля
skala	рок
skala	кручі
skala	rock
oblúk	арк
oblúk	дуга
oblúk	арка
mir	мір
hosť	вузол
hosť	ведуча
hosť	гостя
hosť	гість
hosť	guest
hosť	гостем
hms	hms
písmená	листи
písmená	літер
písmená	літери
beatles	beatles
účel	мета
bojovali	билися
bojovali	бився
bojovali	воював
bojovali	боролися
bojovali	воювали
bohovia	боги
vzácne	дорогоцінний
vzácne	дорогоцінні
vzácne	рідкісна
vzácne	рідкісні
vzácne	рідкісний
vzácne	рідкість
vzácne	рідкісне
staroveký	давніх
staroveký	стародавні
staroveký	давні
staroveký	стародавній
staroveký	давній
nórska	норвезька
nórska	норвегії
nórska	норвегія
frankfurt	франкфурт
odas	odas
prístavné	гавань
záver	висновки
príroda	природа
príroda	природня
bomby	бомба
bomby	бомб
bomby	бомби
súhrn	резюме
súhrn	зведення
súhrn	підсумок
vládca	лінійка
vládca	імператор
prírodný	натуральний
prírodný	натуральна
prírodný	натуральні
prírodný	природний
prírodný	природні
zadné	задній
zadné	строю
bojovník	воїн
bojovník	боєць
bojovník	винищувач
pomáha	допоможе
pomáha	допомогає
pomáha	допомагає
obidve	обоє
obidve	обидва
obidve	обох
obidve	обидві
obidve	обом
zakázané	заборона
zakázané	заборонено
zakázané	заборонене
zakázané	заборонений
zakázané	заборонені
zakázané	заборонено
zakázané	заборонили
zakázané	заборонене
ružomberku	ружомберок
žlté	жовте
žlté	жовтого
žlté	жовті
žlté	жовтий
líši	різною
líši	змінюється
líši	відрізняється
modelov	models
modelov	моделі
modelov	моделей
náboženský	релігійна
náboženský	релігійні
vzdialené	далеких
vzdialené	вій
vzdialené	далекого
vzdialené	віддалений
vzdialené	пульт
vzdialené	віддалене
naspäť	back
naspäť	назад
naspäť	ззаду
naspäť	повернулася
naspäť	спина
voľné	випустити
voľné	вільна
voľné	безкоштовне
voľné	вільний
voľné	безкоштовно
voľné	вільно
získanie	отримав
získanie	отримання
získanie	розм
získanie	збору
požiar	fire
požiar	вогнем
požiar	вогонь
požiar	пожежа
inc	inc
vzdialená	далеких
vzdialená	вій
vzdialená	далекого
klesá	скидання
labem	лабем
súkromné	приватні
súkromné	приватна
súkromné	особисте
súkromné	приватний
creek	крік
creek	струмок
rumunska	румунії
rumunska	румунія
spojencov	союзники
spojencov	союзників
gridcolor	gridcolor
úrady	влади
úrady	заклади
úrady	працевлаштування
produktov	продукція
produktov	виріб
produktov	вироби
produktov	продукти
víťazné	вигравати
víťazné	забив
víťazné	виграш
víťazné	перемагає
pani	жіночі
pani	леді
pani	пані
pani	пані
webová	web
webová	веб
synovia	сини
selč	cest
wolfgang	вольфганг
nahradiť	замініть
nahradiť	заміна
nahradiť	замінити
pád	аварія
pád	крах
pád	crash
pád	аварії
pád	падати
pád	осінь
pád	fall
pád	падіння
zle	неправильна
zle	неправильно
zle	неправильний
západný	західний
západný	західні
západný	західна
vrcholom	вершиною
vrcholom	вершина
vrcholom	вершину
elektrická	електричний
elektrická	електрика
elektrická	електричний
znaku	риса
galérie	галереях
galérie	галереї
galérie	галерея
galérie	галерею
galérie	галереї
galérie	gallery
mestečko	містечко
mestečko	місто
california	каліфорнію
california	california
california	каліфорнія
rozšírená	розширені
rozšírená	розширена
rozšírená	розширений
rozšírená	збільшено
rozšírená	широкий
rozšírená	збільшив
rozšírená	доповнена
people	народ
people	людей
people	люди
korene	коріння
farnosti	парафія
farnosti	парафії
olympionici	боги
olympionici	олімпійці
dedičstvo	застаріла
dedičstvo	спадок
