kategória	категорія
pole	поле
dlhé	довгий
dlhé	хай
dlhé	лонг
dlhé	long
dlhé	довга
dlhé	довгі
ruska	росії
ruska	росію
ruska	росія
producent	виготовлено
producent	виробник
producent	продюсер
povrch	поверхні
povrch	поверхня
vydanie	редакція
vydanie	видання
vydanie	випуск
vydanie	видання
postup	процедури
postup	процедуру
postup	процедура
zahŕňa	включення
zahŕňa	входить
zahŕňa	включає
prišiel	прибуло
prišiel	прибули
prišiel	приїхав
prišiel	приїхали
prišiel	приїхала
prišiel	приїхав
prišiel	прилетіли
prišiel	зайшла
prišiel	прийшло
prišiel	прийшов
cisára	імператор
ves	вес
futbalový	футбол
futbalový	футбол
existujú	існують
existujú	існує
sovietsky	радянський
sovietsky	радянська
sovietsky	радянські
catalina	каталіна
vysoká	високий
vysoká	висока
vysoká	значне
vysoká	високе
vysoká	високі
vysoká	високий
vysoká	коледж
vysoká	коледжі
vysoká	внз
dostali	got
formy	форм
formy	форми
vojakov	вояки
vojakov	солдати
vojakov	солдатам
panny	діва
medzinárodná	міжнародний
medzinárodná	міжнародна
medzinárodná	міжнародні
medzinárodná	інтернаціонал
medzinárodná	міжнародне
niekto	нікому
niekto	нікого
niekto	хтось
niekto	кимось
niekto	когось
niekto	хтось
niekto	кимось
niekto	когось
niekto	хтось
commons	commons
architektúry	архітектура
architektúry	архітектури
vedy	наука
vedy	науки
vedy	наук
albert	альберт
albert	альбер
podporu	підтримка
podporu	підтримую
podporu	підтримати
air	air
air	повітряна
air	повітря
tých	ті
tých	тих
tých	тими
postavená	побудовано
postavená	побудували
postavená	зібрано
objekty	предмети
obyvatelia	мешканці
obyvatelia	мешканці
obyvatelia	мешканців
obrázkov	зображення
obrázkov	зображень
obrázkov	зображення
obrázkov	картинки
určené	призначений
určené	розміщені
určené	призначено
určené	названої
určené	призначені
určené	рішуче
rodina	сімейство
rodina	сімейний
rodina	сімейні
rodina	родина
štýl	стиль
používať	використати
používať	використовувати
používať	користування
používať	використання
video	відео
video	відеозапис
partnerské	партнер
partnerské	напарник
partnerské	партнерські
grécka	грецька
grécka	грецький
grécka	грецьке
grécka	грек
grécka	грецькі
grécka	греції
grécka	греція
malých	малий
malých	малі
malých	маленькі
južná	південна
južná	південний
južná	південна
južná	південь
južná	південний
vydavateľstvo	видавець
vydavateľstvo	видавництво
vydavateľstvo	оприлюднення
vydavateľstvo	публікацією
vydavateľstvo	публікація
vydavateľstvo	публікування
yorku	йорк
výber	вибір
výber	вибране
výber	вибір
výber	виберіть
výber	вибрати
výber	позначити
výber	вибір
výber	актуально
organizuje	впорядковано
house	хати
house	будинок
divadla	театрі
divadla	театр
divadla	театр
zámok	блокування
zámok	зафіксувати
zámok	замкнути
zámok	заблокувати
zámok	замок
zámok	шато
účasť	приїзд
účasť	участі
účasť	участь
list	лист
list	листок
list	leaf
list	аркуш
list	лист
list	літера
list	листі
pohoria	гори
šesť	шість
šesť	шестеро
výroby	продакшн
výroby	виробництво
výroby	продукція
výroby	виробництво
hodnoty	значення
hodnoty	цінності
trenčín	тренчин
organizácia	організація
organizácia	установа
organizácia	установа
organizácia	організація
termín	термін
úrad	авторитет
úrad	правом
úrad	офіс
úrad	office
provincie	провінція
provincie	провінції
pikardia	пікардія
prístup	доступ
prístup	підхід
vzduchu	air
vzduchu	повітряна
vzduchu	повітря
teplota	температура
teplota	тимчасовий
prakticky	практично
prakticky	практично
obvykle	зазвичай
obvykle	зазвичай
obvykle	зазвичай
najvyššej	найвища
najvyššej	найвищий
nájsť	пошук
nájsť	знайти
nájsť	знайдіть
nájsť	find
blízko	поблизу
blízko	поруч
blízko	поряд
blízko	близько
blízko	біля
čísla	фігури
čísla	фігурки
čísla	показники
čísla	числа
čísla	номери
čísla	цифри
https	https
únie	union
únie	союз
únie	юніон
zúčastnil	відвідали
žil	жили
žil	жила
žil	жив
trnava	трнава
lot	лот
veliteľ	шеф
veliteľ	вождь
veliteľ	головний
veliteľ	commander
veliteľ	командира
veliteľ	командувача
veliteľ	командир
zariadenia	обладнання
zariadenia	інвентар
zariadenia	встановленого
zariadenia	пристроями
zariadenia	пристроїв
zariadenia	пристрої
zariadenia	споруди
all	усі
all	всі
all	все
all	всіх
storočie	ст
storočie	століття
storočie	century
dedičstva	спадщина
práca	завдання
práca	робота
práca	роботи
práca	робота
práca	працюю
práca	працюють
práca	роботу
práca	робочий
práca	робота
práca	робочий
dráhy	смугу
akadémie	академія
akadémie	академії
turné	гастролі
turné	tour
turné	тур
pozostáva	складається
jana	яна
jana	яно
dosť	достатньо
dosť	досить
grand	гран
grand	гранд
grand	grand
udalosti	події
udalosti	подію
udalosti	події
udalosti	подією
udalosti	подія
výboru	комітету
výboru	комітет
najvyššia	supreme
najvyššia	найвища
najvyššia	найвищий
najvyššia	найвищих
najvyššia	найвищий
najvyššia	найвище
marie	марі
loir	луар
profil	профілю
profil	профіль
sústava	система
sústava	системи
sústava	системний
sústava	системне
sústava	системна
znak	емблема
znak	характер
znak	символів
znak	персонаж
znak	символ
znak	підписати
znak	знак
preklad	переклад
železničná	залізнична
železničná	залізниця
železničná	залізничний
železničná	трамвая
staršie	старші
staršie	старше
staršie	старіші
staršie	старша
rakúsky	австрійська
rakúsky	австрійський
champagne	шампанське
champagne	шампань
champagne	шампанського
mestské	урбан
mestské	міський
mestské	місто
piesní	пісень
piesní	пісні
piesní	songs
max	макс
boh	божі
boh	боже
boh	бога
boh	бог
boh	богу
hráčov	гравців
hráčov	гравці
významný	значний
mark	кропивницький
pomoc	допомоги
pomoc	допомогу
pomoc	допомоги
pomoc	допоможіть
pomoc	допомогти
pomoc	допомога
pomoc	довідка
pomoc	допомогу
dlhý	довгий
dlhý	хай
dlhý	лонг
dlhý	long
dlhý	довга
dlhý	довгі
skončil	завершене
skončil	закінчився
skončil	закінчилась
skončil	закінчилось
skončil	завершився
skončil	завершено
skončil	завершені
skončil	закінчено
skončil	закінчиться
skončil	закінчив
skončil	завершився
kapely	гурти
kapely	band
kapely	гурт
metra	метрополітен
začiatok	запустити
začiatok	розпочати
začiatok	старт
začiatok	запускати
začiatok	початок
začiatok	почати
začiatok	початок
platí	платить
platí	стосується
platí	застосовує
platí	застосовується
dediny	селах
dediny	села
dediny	сіл
dediny	село
zmienka	згадай
vokály	vocals
calvados	кальвадос
vzdialenosť	дистанція
vzdialenosť	відстань
vzdialenosť	дистанції
systémy	систем
systémy	systems
systémy	система
systémy	системи
systémy	системний
systémy	системне
systémy	системна
použiť	застосувати
použiť	використати
použiť	використовувати
použiť	користування
použiť	використання
angeles	анджелесі
angeles	анджелес
príbeh	казка
príbeh	публікації
príbeh	історія
príbeh	сюжет
príbeh	розповідь
príbeh	публікація
stránkach	сторінки
stránkach	сторінок
futbalové	футбол
futbalové	футбол
politické	політичний
politické	політичне
politické	політична
politické	політичні
maďarsko	угорщини
maďarsko	угорщині
maďarsko	угорщина
celá	цілу
celá	цілий
celá	ціла
pohyb	русі
pohyb	рух
pohyb	пересунути
pohyb	хід
pohyb	перемістити
pohyb	пересування
pohyb	рух
kníh	книжки
kníh	книг
kníh	книги
vzťahy	взаємини
vzťahy	стосунки
vzťahy	взаємовідношення
vzťahy	відносини
prvkov	елементи
ochrana	захисту
ochrana	захист
severná	північна
severná	норт
severná	північний
severná	північ
severná	північна
severná	північний
severná	північне
politická	політичний
politická	політичне
politická	політична
politická	політичні
víťazstvo	перемога
víťazstvo	перемоги
veľkosti	розмір
veľkosti	розміри
jazero	озеро
jazero	озера
dôležité	важлива
dôležité	важливі
dôležité	важливий
dôležité	важливе
dôležité	важливо
nasa	наса
nasa	nasa
sovietskeho	радянський
sovietskeho	радянська
sovietskeho	радянські
charakter	характер
charakter	символів
charakter	персонаж
charakter	символ
charakter	природа
charakter	природня
hudobná	музика
hudobná	музики
hudobná	музик
hudobná	музиці
hudobná	музику
hudobná	музична
hudobná	музичний
hudobná	мюзикл
hudobná	музичні
spočiatku	спочатку
komplex	комплекс
komplex	складні
art	арт
art	мистецтво
art	художня
geografia	географія
kraja	шир
výstavba	будівництво
výstavba	будівництва
osoby	осіб
osoby	особи
motory	motors
motory	рушії
motory	двигуни
motory	рушії
typy	типи
svätý	святий
svätý	saint
svätý	сен
svätý	святі
svätý	святе
svätý	свята
svätý	священні
svätý	святий
londýn	лондонський
londýn	london
londýn	лондон
provence	прованс
body	точки
body	очки
body	пункти
body	очок
body	балів
starý	старі
starý	старе
starý	старим
starý	стара
starý	старий
krátky	short
krátky	короткий
krátky	коротка
krátky	скорочено
krátky	коротке
krátky	короткі
krátky	коротко
otvorená	відкрити
otvorená	відкрита
otvorená	відкрито
otvorená	відкриті
otvorená	відкритий
otvorená	відкрили
otvorená	відкриті
otvorená	відкрито
záujem	цікавиться
záujem	зацікавлений
záujem	зацікавило
záujem	цікаво
záujem	цікавить
záujem	цікавляться
záujem	відсотки
záujem	зацікавлення
záujem	відсоткова
záujem	інтерес
záujem	вигода
václav	вацлав
považuje	вважає
talianska	італії
talianska	італія
talianska	італію
talianska	італійською
talianska	італійський
talianska	італієць
talianska	італійська
talianska	італійської
grécky	грецька
grécky	грецький
grécky	грецьке
grécky	грек
grécky	грецькі
postavenie	стан
postavenie	статус
postavenie	стану
postavenie	статусі
postavenie	розташування
postavenie	позиція
postavenie	положення
postavenie	позиції
colspan	colspan
hautes	верхні
vytvoriť	створення
vytvoriť	створити
vytvoriť	побудувати
mestská	урбан
mestská	міський
riešenie	розчин
riešenie	вирішення
držitelia	кавалера
držitelia	згодиться
windows	вікон
windows	windows
windows	вікна
televízne	телебачення
kláštor	монастир
kláštor	монастир
kláštor	абатство
použité	використовується
použité	використана
použité	використані
použité	використано
jazyku	мова
jazyku	мови
jazyku	мову
útok	наступ
útok	напад
útok	атака
útok	атаки
útok	десант
útok	напад
web	сайті
web	сайт
web	web
web	веб
martina	мартіна
martina	мартін
rakúska	австрійська
rakúska	австрійський
rakúska	австрія
rakúska	австрії
noci	ночі
noci	ночей
súvislosti	контекст
súvislosti	контексту
krát	таймс
krát	час
krát	часи
krát	times
zmluvy	контракти
zmluvy	договорах
zmluvy	договори
úrovni	рівень
tvorbe	формування
tvorbe	зборі
veda	наука
veda	науки
dlho	довгий
dlho	хай
dlho	лонг
dlho	long
dlho	довга
dlho	довгі
posádky	екіпажі
posádky	екіпаж
pavla	пол
pavla	пауль
pavla	павло
kalifornia	каліфорнію
kalifornia	california
kalifornia	каліфорнія
metal	метали
metal	металевий
metal	метал
menšie	меншим
menšie	менша
menšie	менший
menšie	менше
menšie	менші
menšie	мінор
menšie	незначна
menšie	молодший
menšie	незначний
menšie	молодші
patril	належали
patril	належав
sedem	сім
sedem	сімка
iihf	iihf
kilometrov	кілометри
kilometrov	кілометри
jura	юра
remix	remix
space	простору
space	пробіл
space	простір
ocenenia	нагороди
ocenenia	призи
tímy	команди
tvorba	створення
tvorba	витвір
tvorba	формування
tvorba	зборі
názory	переглядів
názory	погляди
názory	перегляди
republike	республіка
septembri	вересня
septembri	вересні
septembri	вересень
poľský	польською
poľský	польську
poľský	польська
poľský	польські
poľský	польське
kultúrne	культурний
kultúrne	культурні
lietadla	літак
lietadla	літаків
lietadla	авіаційна
pro	pro
pro	профі
pro	правозахисники
väčšie	точніше
väčšie	більший
väčšie	більше
väčšie	більшого
väčšie	більшим
väčšie	більший
väčšie	більші
väčšie	більше
väčšie	більша
januári	січні
januári	січень
januári	січня
rodine	сімейство
rodine	сімейний
rodine	сімейні
rodine	родина
eva	єва
dynastie	династія
majster	майстер
majster	магістр
majster	вчителю
majster	master
priemer	діаметр
priemer	середній
priemer	середнє
priemer	середня
priemer	середнього
priemer	означають
priemer	середнє
dolina	долина
dolina	долина
rakety	ракет
rakety	ракети
rakety	ракет
united	united
united	юнайтед
hora	гірський
hora	гора
hora	гірська
práv	права
súvisiace	схожі
každá	кожен
každá	кожні
každá	кожну
každá	кожного
každá	кожному
každá	кожен
každá	кожна
doliny	долини
auguste	огюст
auguste	серпні
auguste	серпня
auguste	серпень
zľava	знижки
zľava	знижка
konkrétne	конкретних
konkrétne	певне
konkrétne	конкретні
konkrétne	бетонні
konkrétne	бетон
konkrétne	спеціально
konkrétne	конкретно
hory	гори
hory	гірський
hory	гора
hory	гірська
nemecká	німецька
nemecká	німець
nemecká	герман
nemecká	німецькою
nemecká	німецький
trón	трон
île	іль
cher	шер
link	посиланням
link	посилання
link	link
link	лінк
anglicko	англія
londýne	лондонський
londýne	london
londýne	лондон
ochranu	захист
pôvodný	оригінал
pôvodný	оригінальна
pôvodný	оригінальне
pôvodný	початкове
pôvodný	оригінальний
vojsk	поповнення
vojsk	війська
sonda	зонд
objavili	виявив
objavili	виявили
objavili	відкрив
divízie	поділ
symbol	символ
jazykov	мови
jazykov	мов
svetová	світовий
svetová	світ
svetová	світе
svetová	world
také	такі
prof	prof
prof	проф
kobayashi	кобаясі
posádka	екіпаж
materiál	матеріал
materiál	матеріали
materiál	матеріали
amerike	америка
lepšie	краща
lepšie	better
lepšie	краще
lepšie	кращі
rukou	кисть
rukou	хенд
rukou	правиця
rukou	рука
rukou	руку
rím	рим
marci	березні
marci	березень
marci	березня
marci	марці
forma	форму
forma	форма
kariéra	кар
severnom	північна
severnom	північний
severnom	північне
slovakia	словаччині
slovakia	словаччина
texty	тексти
texty	текстів
joseph	джозеф
joseph	йосип
joseph	жозеф
joseph	йозеф
dni	днів
dni	дні
sondy	зонд
známi	відома
známi	відоме
známi	відомі
známi	знайомі
známi	знайомих
choroby	хвороба
choroby	хвороби
choroby	хворобу
choroby	хвороб
choroby	захворювань
choroby	захворювання
choroby	хвороби
choroby	хвороба
choroby	захворювання
siete	метеликів
siete	мережах
siete	спільноти
siete	мережі
siete	мереж
siete	мережа
siete	network
siete	мережі
siete	мережеві
pop	відкрито
pop	поп
pop	pop
savoie	савойя
jadro	основний
jadro	core
jadro	ядро
jadro	ядро
jadro	ядро
jadro	ядра
zariadenie	пристрій
zariadenie	обладнання
zariadenie	інвентар
zariadenie	встановлення
zariadenie	підприємстві
nezávislosť	незалежність
nezávislosť	незалежності
manche	манш
výhry	перемог
výhry	посіла
výhry	виграє
výhry	виграш
federácia	федерація
ciest	доріг
ciest	дороги
prípadoch	випадках
prípadoch	випадки
prípadoch	випадків
decembri	грудень
decembri	грудня
decembri	грудні
voľby	варіанти
voľby	пункти
voľby	опції
voľby	параметри
voľby	вибори
voľby	вибори
jozefa	джозеф
jozefa	йосип
jozefa	жозеф
jozefa	йозеф
pol	пол
možnosti	варіанти
možnosti	пункти
možnosti	опції
možnosti	параметри
online	онлайн
online	online
man	людина
man	чоловік
man	мужчина
man	man
prečo	чому
prečo	нащо
prečo	навіщо
medzinárodných	міжнародний
medzinárodných	міжнародна
medzinárodných	міжнародні
medzinárodných	інтернаціонал
medzinárodných	міжнародне
zápis	нотація
zápis	тривога
zápis	попередження
zápis	попередити
filmov	films
filmov	фільми
filmov	фільмів
obyvateľstvo	населення
riaditeľ	режисер
riaditeľ	директор
riaditeľ	капітал
sieť	нетто
sieť	net
sieť	сітку
sieť	сітка
sieť	сітки
sieť	grid
sieť	ґратка
sieť	мережа
sieť	network
sieť	мережі
sieť	мережеві
zakladateľ	засновник
rastliny	рослини
rastliny	заводи
rastliny	завод
rastliny	рослини
rastliny	садити
rastliny	рослина
line	лінія
line	рядок
line	рядка
line	пряма
viaceré	декілька
takéto	такі
moskva	московська
moskva	moscow
moskva	москва
afriky	африка
pokračoval	тривале
pokračoval	продовжив
pokračoval	продовжували
pokračoval	продовжується
pokračoval	продовжила
pozície	позиції
pozície	позицій
japonsku	японія
japonsku	японію
japonsku	японії
spomína	згадки
vety	фразами
vety	фрази
vety	виразів
vety	фраз
vety	речення
vety	вирок
vety	речення
vety	речень
veže	вежі
novembri	листопаді
novembri	листопад
novembri	листопада
kusov	шматочки
ríme	рим
hlasov	голоси
hlasov	голосів
hlasov	голосує
hlasov	голоси
olympijské	олімпіади
olympijské	олімпійська
olympijské	олімпійський
olympijské	олімпійські
manželky	дружин
manželky	дружини
manželky	подругами
firma	фірмі
firma	фірми
firma	фірма
firma	компанія
bas	ба
štart	запустити
štart	розпочати
štart	старт
štart	запускати
štart	початок
štart	почати
štart	зльоту
štart	стартап
štart	запуску
štart	startup
štart	запуск
štart	стартувати
štart	запуск
japonsko	японія
japonsko	японію
japonsko	японії
time	тайм
time	час
maria	марія
stanici	станція
stanici	станції
stanici	вокзал
časopisu	журнал
časopisu	magazine
časopisu	часопис
socha	скульптура
socha	статуя
hudbu	музика
hudbu	музики
hudbu	музик
hudbu	музиці
hudbu	музику
festival	festival
festival	фестиваль
technické	технічні
technické	технічна
technické	технічний
nato	нато
úsek	розділ
úsek	секція
úsek	секції
úsek	сегмент
úsek	відрізок
severne	північна
severne	норт
severne	північний
severne	північ
noviny	газета
noviny	газетах
noviny	газети
stáva	стає
stáva	стане
stáva	стає
stáva	становлення
stáva	ставши
skoro	майже
skoro	рання
skoro	рано
skoro	раннє
skoro	ранній
objekt	object
apollo	аполлон
slnko	нд
slnko	сонця
slnko	сонцю
slnko	sun
slnko	сонце
lodí	кораблів
lodí	кораблі
mapy	карти
mapy	мапи
mapy	картах
mapy	карта
mapy	мапа
účastníci	учасників
účastníci	учасники
účastníci	учасникам
účastníci	учасників
účastníci	учасники
autorov	авторів
autorov	автори
znova	знов
znova	знову
slúžil	подають
slúžil	служив
politika	правила
politika	політики
politika	policy
politika	політика
politika	політикою
politika	політика
špeciálne	особливий
špeciálne	спеціальний
špeciálne	особливі
špeciálne	особливе
špeciálne	спеціальні
špeciálne	особлива
liptovský	ліптовський
zloženie	будова
zloženie	композиція
poskytuje	надає
poskytuje	закладено
poskytuje	забезпечує
učiteľ	викладач
učiteľ	вчителю
učiteľ	вчитель
učiteľ	учитель
učiteľ	вчителька
zlatá	мило
zlatá	милі
zlatá	золота
zlatá	gold
zlatá	золоті
zlatá	золото
zlatá	золотий
zlatá	голден
zlatá	золоті
zlatá	золоте
národov	націй
národov	народи
dôvodov	причини
hlas	голос
hlas	голосом
hlas	голосу
hodnota	значення
hodnota	вартість
kmeň	штам
kmeň	stem
automaticky	автоматичні
automaticky	автоматичний
automaticky	авто
automaticky	автоматично
automaticky	автоматична
automaticky	автоматичний
automaticky	автоматичне
automaticky	автоматичні
automaticky	автоматично
vlastne	насправді
vlastne	взагалі
herečky	акторок
iso	iso
stretnutia	сеанси
stretnutia	могил
stretnutia	зустрічей
stretnutia	зустрічі
stretnutia	зустрічі
stretnutia	зустрічей
stretnutia	засідання
stretnutia	нарада
stretnutia	зустрічі
stretnutia	зустріч
aktivity	заняття
aktivity	діяльності
aktivity	діяльність
aktivity	активність
aktivity	дії
aktivity	діяльності
aktivity	дія
aktivity	діяльність
franche	франш
grécko	греції
grécko	греція
ostrovov	острови
zámky	блокує
zámky	замки
dušan	душан
provincii	провінція
meria	вимірюється
meurthe	мерт
výraz	вираз
španielsky	іспанською
španielsky	іспанської
španielsky	іспанська
mil	mil
roman	роман
červená	червона
červená	ред
červená	червоний
červená	червоне
červená	червоні
správne	правий
správne	права
správne	право
správne	праворуч
správne	виправте
správne	виправити
správne	правильна
správne	правильний
svetla	світлі
svetla	світле
svetla	light
svetla	світло
svetla	світлий
doubs	ду
čierna	чорні
čierna	чорне
čierna	чорна
čierna	чорний
vidieť	дивлюся
vidieť	бачити
vidieť	подивитися
vidieť	див
vidieť	бачите
vidieť	бачу
vidieť	переглянути
hore	прокинулися
hore	прокинувся
hore	нагорі
hnutie	рух
doslova	буквально
bunky	клітинка
bunky	комірки
bunky	комірку
bunky	клітини
bunky	комірка
bunky	комірки
administratívne	адміністративні
administratívne	адміністративний
administratívne	адміністративне
športové	спортивні
športové	спорт
športové	спорт
športové	спортивні
športové	спорту
čoskoro	soon
čoskoro	скоро
skratka	абревіатура
skratka	скорочення
skratka	абревіатура
skratka	акронім
skratka	скорочення
kanada	канаді
kanada	канади
kanada	канаду
kanada	канада
prahy	прага
posledná	останній
posledná	остання
posledná	останнє
hrať	відтворити
hrať	грати
hrať	програти
hrať	грає
hrať	програвання
hrať	відтворення
ferdinand	фердинанд
sezóna	season
sezóna	сезон
sezóna	сезону
london	лондонський
london	london
london	лондон
bitky	поєдинки
bitky	бої
bitky	образи
one	одна
one	one
one	одне
one	один
používané	використовується
používané	використана
používané	використані
používané	використано
motora	рушій
motora	двигун
tatry	татри
ríma	рим
boj	боротьба
boj	боротьби
boj	combat
boj	бійця
boj	комбат
boj	бойове
boj	бій
boj	бійка
boj	fight
porazil	перемогли
porazil	поразки
vecí	things
vecí	речі
vecí	речей
júni	червня
júni	червні
júni	червень
pásmo	band
pásmo	гурт
dĺžku	тривалість
dĺžku	довжина
dĺžku	довжини
nižšie	нижче
nižšie	знизу
nižšie	нижній
nižšie	опустити
nižšie	нижня
nižšie	нижча
divákov	глядачі
divákov	спостерігачів
divákov	глядача
divákov	глядачів
divákov	глядачі
divákov	глядач
úspešne	успішно
viedeň	відень
hádzanej	гандбол
hádzanej	гандболу
vzťahu	стосунки
vzťahu	взаємовідношення
panna	діва
panna	діва
panna	богородиці
tvorili	сформована
tvorili	оформлено
tvorili	сформовано
dvakrát	двічі
dvakrát	вдвічі
tatier	татри
dna	днк
pilot	pilot
pilot	пілот
ffffff	ffffff
provincia	провінція
žena	жінка
žena	жіноча
žena	жіночий
žena	самка
žena	жінка
žena	дружині
žena	дружина
situácia	ситуацію
situácia	ситуація
situácia	становище
situácia	ситуації
predpokladá	вважатиме
sila	міцність
sila	інтенсивність
sila	сили
sila	сила
sila	примусово
sila	примусити
sila	сила
sila	force
dieťa	немовля
dieťa	малятко
dieťa	дитина
dieťa	малиш
dieťa	дитя
dieťa	дитяче
dieťa	дитяча
dieťa	дитина
dieťa	нащадок
dordogne	дордонь
ústav	інститут
mierne	невеликими
mierne	легке
mierne	божественний
mierne	трошки
mierne	трохи
iss	мкс
iss	іс
navigačné	nav
vedenie	управління
vedenie	менеджмент
vedenie	керівництво
vedenie	керування
vedenie	лідерство
vedenie	лідерства
vedenie	лід
vedenie	свинець
vedenie	ведучий
vedenie	ліда
arena	арена
stredná	середня
stredná	посередині
stredná	середньої
stredná	середина
stredná	середній
stredná	середній
stredná	носій
stredná	середня
stredná	середні
stredná	central
stredná	центральний
stredná	центральна
stredná	означають
stredná	середнє
prebieha	постійну
prebieha	триває
prebieha	складну
skončila	завершене
skončila	закінчився
skončila	закінчилась
skončila	закінчилось
skončila	завершився
skončila	застарілий
referencie	посилання
referencie	довідник
referencie	посилання
referencie	зразковий
plochy	поверхонь
plochy	області
plochy	ділянки
plochy	територіях
plochy	площі
plochy	районів
plochy	стільниці
plochy	стільниці
schopnosť	можливість
schopnosť	здатність
schopnosť	можливість
končí	завершується
končí	завершує
končí	закінчується
jediným	піщаний
svetlo	світлі
svetlo	світле
svetlo	light
svetlo	світло
svetlo	світлий
doba	строк
doba	період
doba	тайм
doba	час
medzinárodný	міжнародний
medzinárodný	міжнародна
medzinárodný	міжнародні
medzinárodný	інтернаціонал
medzinárodný	міжнародне
relatívne	відносно
relatívne	відносна
relatívne	відносний
budov	будівлі
budov	будівель
vnútri	inside
vnútri	всередині
vnútri	неможна
vnútri	intra
príklad	приклад
príklad	прикладу
group	група
group	групова
group	груповий
group	групу
group	спільнота
futbal	футбол
futbal	футбол
galéria	галерея
galéria	галерею
galéria	галереї
galéria	gallery
potreby	вимагає
potreby	потребує
potreby	потреб
potreby	потреби
osoba	особа
osoba	особи
osady	розрахунків
kanade	канаді
kanade	канади
kanade	канаду
kanade	канада
mohla	зміг
mohla	могла
mohla	змогли
mohla	вдалось
mohla	міг
astronómia	астрономія
dvd	dvd
dvd	dvd
hrala	грали
hrala	грала
hrala	грав
vlastný	власне
vlastný	власні
vlastný	власний
vlastný	власний
vlastný	особлива
vlastný	нетипові
vlastný	індивідуально
vlastný	нетиповий
názor	думка
isère	ізер
postava	характер
postava	символів
postava	персонаж
postava	символ
švajčiarsko	швейцарія
švajčiarsko	швейцарії
vytvorili	створено
vytvorili	створені
vytvorili	створене
vytvorili	створена
najväčších	найбільшим
najväčších	найбільших
najväčších	найбільші
najväčších	найбільша
škoda	шкода
škoda	сором
škoda	škoda
autora	автор
autora	автора
autora	автором
švédsko	швеція
švédsko	швеції
pohára	чашка
pohára	чаша
pohára	кубок
gólov	цілі
gólov	голи
fakulty	факультету
fakulty	факультет
trate	лінії
trate	рядками
trate	рядків
trate	лініями
trate	рядки
trate	доріжок
trate	слідкує
trate	композиції
trate	доріжки
trate	сліди
znaky	символів
znaky	персонажі
znaky	ієрогліфи
znaky	літери
znaky	символи
znaky	знаки
znaky	написи
star	зоря
star	зірочки
star	зоряні
star	зірка
čierny	чорні
čierny	чорне
čierny	чорна
čierny	чорний
post	дописі
post	опублікувати
post	допис
post	допису
objavila	виявив
objavila	виявили
objavila	відкрив
indre	ендр
petr	петро
petr	петр
petr	петре
pracuje	працює
pracuje	робота
pracuje	робочий
maďarský	угорська
maďarský	угорський
väčší	точніше
väčší	більший
väčší	більше
väčší	більшого
väčší	більшим
väčší	більший
väčší	більші
väčší	більше
väčší	більша
plocha	область
plocha	ділянка
plocha	площа
plocha	місцевість
plocha	стільниці
zvolen	зволен
karl	карл
karl	карл
zbierka	колекція
zbierka	колекції
zbierka	collection
zbierka	збірка
zbierka	козачка
biely	білий
biely	біла
biely	біле
biely	білі
biely	вайт
umiestnené	розташовані
umiestnené	знаходиться
umiestnené	розташовано
umiestnené	розташований
umiestnené	розміщена
umiestnené	викладені
umiestnené	розташовано
umiestnené	виклали
umiestnené	розміщено
umiestnené	наступить
vstup	вхід
vstup	вхідний
vstup	вхідні
vstup	ввід
vstup	запис
histórie	журнал
histórie	історія
histórie	історії
povstania	повстання
hodiny	годин
hodiny	години
hodiny	годинники
hodiny	годинник
francúzske	френч
francúzske	французька
francúzske	французькою
francúzske	французький
múzea	музеї
múzea	museum
múzea	музей
johann	йоганн
johann	йоган
najmenej	найменш
najmenej	найменше
pôvodné	оригінал
pôvodné	оригінальна
pôvodné	оригінальне
pôvodné	початкове
pôvodné	оригінальний
languedoc	лангедок
hrali	грали
hrali	грала
hrali	грав
ruská	російська
ruská	російською
ruská	російську
chrámu	храму
chrámu	храм
obrany	оборона
obrany	захист
obrany	оборони
novín	газетах
novín	газети
novín	газета
str	вул
rieke	річка
rieke	ріка
parlamentu	парламент
hranicu	рамки
hranicu	обрамлення
hranicu	межа
hranicu	кордон
hranicu	рамка
podujatia	події
najvyššie	найвища
najvyššie	найвищий
ústavu	конституція
kardinál	кількісний
majstrov	магістри
majstrov	чемпіони
mesiace	місяці
mesiace	місяцями
mesiace	місяців
mesiace	супутники
dramatik	драматург
výšky	висоти
výšky	висота
free	вільна
free	безкоштовне
free	вільний
free	безкоштовно
free	вільно
zmena	зміна
zmena	change
zmena	змінити
úroveň	рівень
chce	мріє
chce	хоче
county	графство
county	повіт
county	жупанія
britská	британці
britská	британська
britská	британські
britská	british
britská	англієць
súd	судять
súd	судові
súd	суд
súd	трибунал
ročník	vintage
prostredie	середовища
prostredie	середовище
rýchlosti	швидкість
rýchlosti	швидкості
biela	білий
biela	біла
biela	біле
biela	білі
biela	вайт
dedina	село
jar	весняна
jar	весна
jar	весняний
jar	весняні
club	club
club	клуб
dvaja	два
dvaja	дві
dvaja	двоє
dvaja	двох
dvaja	двійка
dáta	дані
dáta	data
podstate	суть
podstate	сутність
značka	бренду
značka	бренд
značka	brand
značka	кропивницький
značka	мітка
značka	позначити
značka	позначка
značka	квач
don	дон
ľahko	легка
ľahko	легкі
ľahko	легко
ľahko	легке
puy	пюї
španielska	іспанію
španielska	іспанія
španielska	іспанії
španielska	іспанською
španielska	іспанської
španielska	іспанська
santa	санта
zbrane	зброя
zbrane	зброю
zbrane	зброєю
