kategória	categoria
forma	forma
forma	formulário
kariéra	carreira
kariéra	carreiras
kariéra	carreira
severnom	norte
severnom	setentrional
severnom	northern
slovakia	eslováquia
texty	textos
texty	letra
texty	letras
joseph	joseph
joseph	josé
dni	dias
sondy	sonda
sondy	sondas
známi	conhecida
známi	conhecido
známi	conhecidas
známi	conhecidos
známi	conhecidos
choroby	doenças
choroby	doença
choroby	enjoo
choroby	doenças
choroby	doença
choroby	doenças
choroby	doenças
choroby	doença
siete	redes
siete	redes
siete	network
siete	rede
pop	pops
pop	estouro
pop	pop
savoie	saboia
jadro	core
jadro	núcleo
jadro	núcleo
jadro	kernel
jadro	núcleo
zariadenie	aparelho
zariadenie	dispositivo
zariadenie	equipamentos
zariadenie	equipamento
zariadenie	montagem
zariadenie	instalação
zariadenie	facilidade
okruhu	circuito
okruhu	circuitos
nezávislosť	independência
nezávislosť	independence
manche	manche
výhry	vitórias
výhry	ganha
výhry	vence
výhry	ganhos
federácia	federação
ciest	caminhos
ciest	estradas
prípadoch	casos
prípadoch	processos
decembri	dezembro
voľby	opções
voľby	eleição
voľby	eleições
voľby	eleição
voľby	eleições
jozefa	joseph
jozefa	josé
pol	pol
možnosti	possibilidades
možnosti	opções
online	online
man	man
man	pá
man	cara
man	homem
prečo	porque
prečo	porquê
medzinárodných	internacional
medzinárodných	international
medzinárodných	internacionais
zápis	notação
zápis	anotação
zápis	alerta
filmov	filmes
filmov	películas
obyvateľstvo	populações
obyvateľstvo	população
riaditeľ	director
riaditeľ	directora
riaditeľ	diretora
riaditeľ	diretor
riaditeľ	realizador
riaditeľ	principal
sieť	net
sieť	líquido
sieť	líquidos
sieť	rede
sieť	grade
sieť	grelha
sieť	grid
sieť	network
sieť	rede
zakladateľ	fundador
zakladateľ	fundadora
rastliny	plantas
rastliny	usinas
rastliny	plantar
rastliny	planta
rastliny	plant
rastliny	usina
line	line
line	linha
viaceré	múltiplas
viaceré	múltiplos
viaceré	múltipla
viaceré	múltiplo
takéto	tal
takéto	tais
moskva	moscou
moskva	moscovo
afriky	áfrica
pokračoval	continuaram
pokračoval	continuação
pokračoval	continuado
pokračoval	continuou
pozície	posições
japonsku	japao
japonsku	japão
spomína	menções
vety	frases
vety	frase
vety	sentença
vety	frases
vety	sentenças
veže	torres
novembri	novembro
kusov	pedaços
kusov	peças
ríme	roma
hlasov	votações
hlasov	votação
hlasov	votos
hlasov	vota
hlasov	vozes
hlasov	voices
olympijské	olympic
olympijské	olímpico
olympijské	olímpica
olympijské	olímpicos
manželky	esposas
firma	firma
firma	firme
firma	firmeza
firma	firmes
firma	empresa
firma	company
firma	companhia
bas	bas
štart	comece
štart	comecem
štart	iniciar
štart	começa
štart	início
štart	começar
štart	descolagem
štart	decolagem
štart	inicialização
štart	arranque
štart	lançar
štart	lançamento
japonsko	japao
japonsko	japão
time	hora
time	horário
time	tempo
time	time
maria	maria
stanici	estação
časopisu	magazine
časopisu	revista
socha	esculturas
socha	escultura
socha	estátua
hudbu	music
hudbu	música
hudbu	musica
hudbu	músicas
festival	festival
technické	técnicos
technické	técnico
technické	técnica
nato	otan
nato	nato
úsek	alongar
úsek	alongamento
úsek	esticar
úsek	estica
úsek	seção
úsek	secção
úsek	compartimento
úsek	segmento
severne	norte
severne	north
noviny	jornal
noviny	jornais
noviny	jornal
noviny	jornais
skoro	quase
skoro	early
skoro	cedo
objekt	objeto
objekt	objecto
apollo	apolo
apollo	apollo
slnko	sun
slnko	sol
lodí	navios
lodí	naves
mapy	mapas
mapy	mapa
mapy	mapa
účastníci	participantes
účastníci	participantes
autorov	autores
váhom	váhom
znova	novamente
slúžil	servi
slúžil	servidos
slúžil	servia
slúžil	serviu
slúžil	servido
politika	política
politika	politica
politika	política
špeciálne	especial
špeciálne	special
špeciálne	especiais
liptovský	liptovský
zloženie	composição
poskytuje	fornece
poskytuje	provê
poskytuje	proporciona
poskytuje	providencia
učiteľ	professora
učiteľ	professor
zlatá	fofo
zlatá	giro
zlatá	fofos
zlatá	gracinha
zlatá	fofa
zlatá	ouro
zlatá	gold
zlatá	dourado
zlatá	dourada
zlatá	dourados
zlatá	golden
zlatá	ouro
zlatá	dourado
národov	nações
národov	povos
dôvodov	motivos
dôvodov	razões
hlas	voice
hlas	voz
hodnota	value
hodnota	valor
kmeň	estirpe
kmeň	caule
kmeň	estaminais
kmeň	tribo
kmeň	tribos
automaticky	auto
automaticky	automático
automaticky	automáticos
automaticky	automático
automaticky	automática
automaticky	automáticas
automaticky	automaticamente
herečky	atrizes
herečky	actrizes
iso	iso
stretnutia	sessões
stretnutia	encontros
stretnutia	encontros
stretnutia	reuniões
stretnutia	compromissos
stretnutia	nomeações
stretnutia	encontro
stretnutia	reunião
aktivity	atividades
aktivity	actividades
aktivity	atividades
aktivity	atividade
aktivity	actividade
franche	franche
franche	comté
grécko	grécia
ostrovov	ilhas
zámky	cadeados
zámky	fechaduras
dušan	dusan
dušan	dušan
provincii	província
meria	medidos
meria	medido
meria	medida
meurthe	meurthe
comté	comté
výraz	expressão
španielsky	castelhano
španielsky	espanhola
španielsky	espanhóis
španielsky	espanhol
mil	mil
roman	romana
roman	romanas
roman	roman
roman	romano
roman	romanos
červená	vermelhas
červená	vermelha
červená	vermelho
červená	vermelhos
červená	red
správne	certo
správne	direito
správne	direita
správne	corrija
správne	correcta
správne	correto
správne	corrigir
svetla	light
svetla	luz
svetla	leve
doubs	doubs
čierna	preta
čierna	black
čierna	preto
čierna	negro
čierna	pretas
vidieť	vendo
vidieť	veja
vidieť	vê
vidieť	ver
hore	desperta
hore	acordado
hore	acordada
značne	consideravelmente
značne	marcadamente
značne	acentuadamente
hnutie	movimentação
hnutie	movimentos
hnutie	movimento
doslova	literalmente
bunky	cell
bunky	célula
bunky	cela
bunky	células
bunky	celas
administratívne	clerical
administratívne	administrativa
administratívne	administrativos
administratívne	administrativas
administratívne	administrativo
administratívne	administrativamente
športové	sporting
športové	desporto
športové	esporte
športové	desporto
športové	esportes
športové	desportos
čoskoro	logo
čoskoro	brevemente
skratka	abreviação
skratka	sigla
skratka	abreviatura
skratka	acrónimo
skratka	sigla
skratka	atalho
skratka	atalhos
kanada	canadá
kanada	canada
prahy	limiares
prahy	praga
posledná	último
posledná	últimas
posledná	last
posledná	últimos
posledná	última
hrať	jogar
hrať	joga
hrať	play
hrať	jogue
hrať	reproduzir
hrať	jogar
hrať	tocando
hrať	jogando
hrať	brincando
ferdinand	ferdinand
ferdinand	fernando
sezóna	temporada
sezóna	época
london	londres
bitky	lutas
bitky	combates
bitky	brigas
bitky	batalhas
bitky	espancamentos
one	um
one	uma
one	one
slovan	slovan
používané	utilizada
používané	usada
používané	usado
používané	utilizado
používané	utilizados
používané	usados
motora	motor
tatry	tatry
tatry	tatras
ríma	roma
boj	luta
boj	combate
boj	luta
boj	briga
boj	combate
boj	lute
boj	fight
porazil	derrotou
porazil	derrotado
porazil	vencido
porazil	derrotada
porazil	derrotados
vecí	coisas
júni	june
júni	junho
pásmo	band
pásmo	banda
dĺžku	comprimento
nižšie	abaixo
nižšie	lower
nižšie	inferior
divákov	espectadores
divákov	espectadores
divákov	visualizadores
divákov	telespectadores
viedeň	viena
hádzanej	handebol
vzťahu	relacionamentos
vzťahu	relacionamento
vzťahu	relação
panna	virgo
panna	virgem
panna	virgin
panna	virgens
panna	virgem
tvorili	formado
tvorili	formada
tvorili	formados
tatier	tatras
dna	adn
dna	dna
pilot	pilot
pilot	piloto
ffffff	ffffff
marián	marián
gironde	gironde
provincia	província
žena	mulher
žena	mulher
žena	fêmea
žena	feminino
žena	mulher
žena	esposa
situácia	situação
predpokladá	assumido
predpokladá	assumidos
predpokladá	assumidas
predpokladá	assumiu
predpokladá	assumida
predpokladá	pressupõe
predpokladá	assume
sila	dosagem
sila	força
sila	forças
sila	force
sila	força
sila	forçar
dieťa	nenê
dieťa	neném
dieťa	bebé
dieťa	bebê
dieťa	baby
dieťa	garoto
dieťa	moleque
dieťa	miúdo
dieťa	kid
dieťa	criança
dordogne	dordonha
ústav	instituto
mierne	ligeiro
mierne	ligeira
mierne	moderadamente
mierne	moderada
mierne	ligeiro
mierne	suave
mierne	ameno
mierne	ligeira
mierne	levemente
mierne	ligeiramente
iss	iss
vedenie	gerência
vedenie	gestão
vedenie	gerenciamento
vedenie	liderança
vedenie	chumbo
vedenie	lead
vedenie	liderar
arena	arena
stredná	meados
stredná	médio
stredná	meio
stredná	middle
stredná	mídia
stredná	médio
stredná	média
stredná	meio
stredná	médium
stredná	centrais
stredná	central
stredná	moderar
stredná	moderado
stredná	moderados
stredná	moderada
stredná	média
skončila	terminou
skončila	acabou
skončila	expirado
skončila	expirou
referencie	referências
referencie	referência
referencie	referencia
plochy	superfícies
plochy	áreas
plochy	ecrãs
plochy	ecrã
plochy	desktop
schopnosť	capacidade
schopnosť	habilidade
schopnosť	capacidade
končí	pontas
končí	termina
končí	extremidades
jediným	linguado
jediným	sola
svetlo	light
svetlo	luz
svetlo	leve
doba	periodo
doba	período
doba	hora
doba	horário
doba	tempo
doba	time
medzinárodný	internacional
medzinárodný	international
medzinárodný	internacionais
relatívne	parente
relatívne	relativa
relatívne	relativo
budov	edifícios
budov	imóveis
budov	prédios
vnútri	dentro
vnútri	inside
vnútri	intra
príklad	exemplo
group	grupo
group	agrupar
futbal	soccer
futbal	futebol
futbal	football
futbal	futebol
galéria	galeria
potreby	precisa
potreby	necessidades
potreby	necessita
osoba	pessoa
osady	assentamentos
kanade	canadá
kanade	canada
mohla	poderiam
mohla	podia
mohla	poderia
mohla	podiam
astronómia	astronomia
dvd	dvd
dvd	dvds
hrala	jogado
hrala	jogou
hrala	tocou
hrala	joguei
hrala	jogaram
vlastný	própria
vlastný	own
vlastný	próprio
vlastný	personalizadas
vlastný	personalizada
vlastný	personalizado
vlastný	costume
vlastný	personalizados
názor	opinião
názor	parecer
isère	isère
postava	carácter
postava	caractere
postava	personagem
postava	caracter
postava	caráter
švajčiarsko	suíça
švajčiarsko	suiça
vytvorili	criadas
vytvorili	criada
vytvorili	criado
vytvorili	criados
vytvorili	criou
najväčších	maiores
najväčších	maior
škoda	piedade
škoda	pena
škoda	vergonha
škoda	pena
škoda	škoda
autora	autor
autora	autora
švédsko	suécia
pohára	xícara
pohára	copa
pohára	taça
pohára	chávena
pohára	copo
gólov	objectivos
gólov	gols
gólov	metas
gólov	golos
gólov	objetivos
fakulty	faculdades
fakulty	faculdade
trate	linhas
trate	trilhas
trate	trilhos
trate	faixas
znaky	caracteres
znaky	carateres
znaky	personagens
znaky	sinalização
znaky	sinais
znaky	signos
star	estrela
star	star
star	estrelas
čierny	preta
čierny	black
čierny	preto
čierny	negro
čierny	pretas
post	postar
post	publicar
post	publicação
post	pós
post	post
objavila	descobriram
objavila	descoberta
objavila	descoberto
objavila	descobertos
objavila	compareceu
objavila	apareceu
objavila	apareceram
indre	indre
petr	petr
pracuje	funciona
pracuje	obras
pracuje	trabalhos
pracuje	works
pracuje	trabalha
pracuje	trabalhando
pracuje	trabalhar
pracuje	funcionando
maďarský	húngaros
maďarský	húngaro
maďarský	húngara
väčší	maiores
väčší	maior
väčší	maiores
väčší	maior
väčší	maiores
väčší	maior
plocha	area
plocha	área
plocha	ecrã
plocha	desktop
karl	carlos
karl	carl
karl	karl
zbierka	angariação
zbierka	recolha
zbierka	colecção
zbierka	coleção
biely	brancos
biely	branco
biely	white
biely	brancas
biely	branca
umiestnené	localizada
umiestnené	localizado
umiestnené	localizados
umiestnené	alojados
umiestnené	colocados
umiestnené	colocada
umiestnené	colocadas
umiestnené	colocado
vstup	entrada
vstup	input
vstup	entrada
vstup	entrada
histórie	historia
histórie	história
povstania	revolta
povstania	levantes
povstania	revoltas
povstania	insurgência
povstania	insurreição
hodiny	horário
hodiny	horas
hodiny	relojoaria
hodiny	relógios
hodiny	relógio
roussillon	roussillon
francúzske	french
francúzske	franceses
francúzske	francês
múzea	museus
múzea	museus
múzea	museu
johann	johann
pôvodné	originais
pôvodné	original
languedoc	languedoc
hrali	jogado
hrali	jogou
hrali	tocou
hrali	joguei
hrali	jogaram
ruská	russa
ruská	russas
ruská	russo
ruská	russos
chrámu	temple
chrámu	templo
obrany	defesa
novín	jornal
novín	jornais
novín	jornal
novín	jornais
str	str
vienne	vienne
rieke	rio
parlamentu	parlamento
hranicu	borda
hranicu	fronteira
hranicu	contorno
podujatia	eventos
podujatia	acontecimentos
ústavu	constituição
kardinál	cardeal
kardinál	cardinal
majstrov	mestres
majstrov	masters
majstrov	mestrado
majstrov	campeões
majstrov	champions
mesiace	meses
mesiace	luas
dramatik	dramaturgo
výšky	heights
výšky	alturas
výšky	altura
free	livre
free	grátis
free	free
free	gratuito
zmena	modificação
zmena	modificações
zmena	mudar
zmena	mudança
zmena	mudanças
zmena	troco
úroveň	nivel
úroveň	nível
úroveň	level
chce	quer
county	condado
britská	britânico
britská	britânicos
britská	british
súd	julgamento
súd	tribunal
súd	corte
súd	tribunal
ročník	vintage
ročník	safra
prostredie	ambiente
rýchlosti	rapidez
rýchlosti	velocidade
rýchlosti	speed
rýchlosti	velocidades
biela	brancos
biela	branco
biela	white
biela	brancas
biela	branca
dedina	vila
dedina	aldeia
jar	spring
jar	primavera
jar	mola
club	club
club	clube
dvaja	duas
dvaja	two
dvaja	dois
dáta	data
dáta	dados
podstate	essência
značka	brand
značka	marca
značka	mark
značka	marcar
značka	marca
značka	marcos
značka	marcar
značka	marca
značka	marque
značka	etiqueta
značka	tag
don	don
ľahko	facilmente
ľahko	facil
ľahko	fácil
ľahko	easy
ľahko	calma
puy	puy
španielska	espanha
španielska	castelhano
španielska	espanhola
španielska	espanhóis
španielska	espanhol
santa	santa
zbrane	armamento
zbrane	armas
zbrane	pistolas
zbrane	guns
zbrane	armas
zbrane	braços
zbrane	armamento
zbrane	arms
toky	riachos
toky	fluxos
toky	fluxos
nemal	tive
nemal	tinha
nemal	teve
pravidelne	regularmente
pravidelne	regulares
pravidelne	regular
pravidelne	periodicamente
motorov	motores
kráľovná	queen
kráľovná	rainha
ľadový	iceberg
ľadový	ice
ľadový	gelo
ľadový	gelado
dát	data
dát	dados
hlavy	cabeças
hlavy	chefes
filip	felipe
filip	filipe
filip	filip
autori	roteiristas
autori	escritores
autori	autores
pravidlá	regras
vzdelanie	educação
vzdelanie	ensino
poprad	poprad
kozmonaut	cosmonauta
holandsko	holanda
fotografie	fotografias
fotografie	fotografia
fotografie	fotografias
fotografie	fotos
vojsko	militares
vojsko	militar
vojsko	tropas
vojsko	tropa
vojsko	exército
vojsko	tropa
vojsko	army
island	islândia
navrhol	sugerida
navrhol	sugerido
navrhol	sugeriu
navrhol	sugestão
navrhol	sugeridos
mier	paz
washington	washington
opis	descrição
patrila	pertencia
patrila	pertencesse
patrila	pertenceu
patrila	pertenciam
preteky	raças
preteky	corridas
preteky	raça
preteky	corrida
preteky	race
preteky	racing
preteky	corridas
preteky	corrida
tlak	pressões
tlak	pressão
vysoký	alto
vysoký	high
vysoký	altos
vysoký	altas
vysoký	alta
vysoký	alto
vysoký	tall
vysoký	altos
vysoký	altas
vysoký	alta
poitou	poitou
paríža	paris
west	west
west	ocidente
west	oeste
vosges	vosges
stroj	maquinas
stroj	máquina
stroj	maquina
konal	agia
konal	agi
konal	atuou
konal	agiu
filozofi	filósofos
štít	escudo
štít	shield
štít	escudos
stroje	maquinaria
stroje	máquinas
stroje	máquinas
stroje	maquinas
chemik	químico
patrili	pertencia
patrili	pertencesse
patrili	pertenceu
patrili	pertenciam
budúcnosti	futuro
budúcnosti	future
budúcnosti	futuras
budúcnosti	futuros
budúcnosti	futura
ťažko	duro
ťažko	hard
ťažko	difícil
ťažko	dura
ťažko	dificilmente
ťažko	dificil
ťažko	difíceis
ťažko	difícil
štruktúra	textura
štruktúra	texturas
štruktúra	estrutura
budapešti	budapeste
priebeh	progress
priebeh	andamento
priebeh	progresso
priebeh	progressos
publicista	publicitário
publicista	publicitária
princíp	princípio
princíp	principio
profesionálny	professional
profesionálny	profissionais
profesionálny	profissional
evanjelický	luterana
používali	utilizada
používali	usada
používali	usado
používali	utilizado
používali	utilizados
používali	usados
operácie	operações
operácie	funcionamento
operácie	operação
operácie	cirurgias
ryby	peixes
ryby	peixes
ryby	peixes
ryby	peixe
semifinále	semifinais
semifinále	semifinal
semifinále	semifinal
meuse	meuse
inžinier	engenheira
inžinier	engenheiro
súčasnej	contemporâneo
súčasnej	contemporâneos
súčasnej	contemporâneas
súčasnej	contemporânea
orne	orne
life	vida
life	life
vedúci	gerenciador
vedúci	gerente
vedúci	gestor
vedúci	chumbo
vedúci	lead
vedúci	liderar
afrike	áfrica
muž	macho
muž	masculino
muž	man
muž	pá
muž	cara
muž	homem
marek	marek
mix	mistura
mix	mix
mix	mixagem
mix	misture
mix	misturar
gitarista	guitarrista
žiline	žilina
kameň	stone
kameň	pedra
kameň	pedras
kameň	rochedo
kameň	rocha
kameň	pedra
kameň	rock
prešiel	passou
pôdy	solos
pôdy	land
pôdy	terrenos
pôdy	terras
pôdy	terra
pôdy	solo
pôdy	solos
správu	recado
správu	mensagem
stanislav	stanislav
vhodné	adequado
vhodné	apropriada
vhodné	adequados
vhodné	apropriados
vhodné	apropriado
vhodné	adequado
vhodné	adequados
vhodné	adequada
gymnázium	gramática
gymnázium	ginásio
pink	pink
pink	rosa
dobré	boa
dobré	bom
systémov	sistemas
osobný	personal
osobný	pessoal
osobný	pessoais
zmluva	contrato
zmluva	tratado
dlhá	longa
dlhá	longos
dlhá	longo
dlhá	comprido
dlhá	long
sprava	certo
sprava	direito
sprava	direita
tony	tony
tony	toneladas
tony	toneladas
zvyšok	resíduo
zvyšok	restante
zvyšok	repouso
zvyšok	descansa
zvyšok	resto
zvyšok	descansar
zvyšok	descanse
zvyšok	descanso
charentes	charentes
úlohy	atribuições
úlohy	tarefas
úlohy	cargos
úlohy	papeis
úlohy	funções
úlohy	papéis
úlohy	atribuições
úlohy	tarefa
klávesy	chaves
klávesy	teclas
klávesy	teclados
klávesy	teclado
novinár	jornalista
nikto	ninguém
nikto	ninguem
trhu	mercado
trhu	marketplace
trhu	mercado
údajne	pretensamente
údajne	supostamente
údajne	supostamente
údajne	pretensamente
údajne	alegadamente
linky	linhas
linky	ligações
linky	links
diaľnica	autoestrada
diaľnica	highway
diaľnica	rodovia
diaľnica	autoestrada
diaľnica	estrada
schopný	capaz
schopný	able
schopný	capaz
schopný	capazes
trh	mercado
prevádzky	operações
prevádzky	estabelecimentos
prevádzky	instalações
láska	amor
láska	love
láska	amo
hotel	hotel
index	index
index	indice
index	índices
index	índice
štruktúry	estruturas
problémov	problemas
americké	americano
americké	americanos
americké	american
americké	americana
edward	eduardo
edward	edward
rezervácie	reservas
rezervácie	reservas
rezervácie	reserva
rezervácie	reserva
rezervácie	reservas
adam	adão
adam	adam
fakulta	faculdade
king	king
king	rei
látok	substâncias
európsky	europeu
európsky	europeia
európsky	europeias
hmotnosti	massas
hmotnosti	peso
píše	escreve
kapela	band
kapela	banda
písomná	escrito
písomná	escritas
písomná	escritos
písomná	escrita
katedrála	catedral
vojenský	militares
vojenský	militar
plán	plano
plán	plan
plán	planejar
auvergne	auvergne
tretia	terceira
tretia	terço
tretia	terceiro
podobný	semelhante
podobný	similar
podobný	semelhantes
podobný	similares
výskumu	investigação
výskumu	pesquisa
výskumu	pesquisas
účely	fins
účely	propósitos
účely	finalidades
atmosféry	atmosfera
osi	osi
osi	machados
osi	eixos
osi	eixo
osi	eixos
dôme	dôme
mars	marte
mars	mars
stredisko	centrar
stredisko	centralizar
stredisko	centro
stredisko	centre
dĺžky	comprimentos
dĺžky	comprimento
synov	sons
synov	filhos
milióna	milhões
milióna	milhão
yonne	yonne
gers	gers
oceánu	oceanos
oceánu	oceano
členenie	repartição
členenie	detalhamento
členenie	desagregação
členenie	discriminação
členenie	avarias
členenie	discriminações
maine	maine
čína	porcelana
čína	china
spisovateľka	escritora
spisovateľka	escritor
osem	oito
osem	eight
postaviť	construir
postaviť	construa
postaviť	build
postaviť	constrói
prišli	chegou
prišli	chegaram
prišli	cheguei
prišli	vieram
prišli	chegou
prišli	veio
štátne	estaduais
štátne	state
štátne	estado
štátne	estadual
dosiahnuť	alcance
dosiahnuť	alcança
dosiahnuť	reach
dosiahnuť	alcançar
dosiahnuť	alcançar
povedal	said
povedal	disse
povedal	contada
medailu	medalha
škôl	escolas
žiarenia	radiação
žiarenia	radiações
prijal	abraçou
každého	todos
každého	cada
straty	perda
straty	perdas
straty	perdas
straty	prejuízos
straty	baixas
pes	cão
pes	cadela
pes	dog
pes	cachorro
american	americano
american	americanos
american	american
american	americana
minister	ministro
minister	ministra
momentálne	actualmente
momentálne	atualmente
predchodca	predecessor
predchodca	antecessora
predchodca	antecessor
mori	mori
mori	mar
domy	casas
domy	casas
služieb	serviços
polovica	metade
polovica	meia
polovica	meio
polovica	half
lety	vôos
lety	voos
techniky	técnicas
sopka	vulcão
kariéru	carreira
eduard	eduardo
eduard	edward
eduard	eduard
prešove	prešov
zlaté	fofo
zlaté	giro
zlaté	fofos
zlaté	gracinha
zlaté	fofa
zlaté	dourada
zlaté	dourados
zlaté	golden
zlaté	ouro
zlaté	dourado
white	brancos
white	branco
white	white
white	brancas
white	branca
súčasná	concorrente
súčasná	concomitante
súčasná	contemporâneo
súčasná	contemporâneos
súčasná	contemporâneas
súčasná	contemporânea
isté	certas
alexandra	alexandra
stupňa	instância
wta	wta
starší	anciãos
starší	anciões
starší	elder
starší	ancião
starší	idosas
starší	idosa
starší	idosos
starší	idoso
karty	cartões
karty	cartas
karty	cards
karty	guias
karty	abas
karty	separadores
karty	card
karty	cartão
študentov	alunos
študentov	estudantes
mike	mike
určený	determinado
určený	determinada
určený	determinados
určený	designados
určený	designada
určený	designado
určený	designadas
frank	frank
pomenovanie	termo
pomenovanie	nomear
pomenovanie	denominação
vznikajú	surgir
minimálne	mínimos
minimálne	mínimo
minimálne	mínima
minimálne	minimo
minimálne	mínimo
minimálne	mínimos
minimálne	mínima
simon	simon
simon	simão
simon	simón
dolárov	bucks
dolárov	dolares
dolárov	dólares
metódy	métodos
útočník	atacante
útočník	agressor
útočník	atacante
útočník	striker
podniky	empreendimentos
podniky	empresas
podniky	negócios
základ	foundation
základ	fundações
základ	fundação
základ	alicerce
základ	base
základ	base
obyčajne	geralmente
obyčajne	normalmente
obyčajne	habitualmente
obyčajne	usualmente
street	rua
street	street
nástroj	instrumento
nástroj	ferramenta
bibliografia	bibliografia
radio	radio
radio	rádio
tarn	tarn
európske	europeu
európske	europeia
európske	europeias
rozšírenie	prolongamento
rozšírenie	extensão
rozšírenie	prorrogação
rozšírenie	expansão
rozšírenie	alargamento
rozšírenie	expandir
nemci	alemães
jazera	lago
friedrich	frederico
friedrich	friedrich
výstup	saida
výstup	saída
výstup	sair
výstup	output
výstup	saída
vozidiel	veículos
slová	palavras
vesmíre	universe
vesmíre	universo
vesmíre	cosmo
vesmíre	cosmos
maximálna	max
maximálna	máx
maximálna	máximo
maximálna	máxima
obsahujú	contenha
obsahujú	conter
obsahujú	contenham
obsahujú	contêm
teploty	temperaturas
teploty	temperatura
teploty	temperaturas
nástupca	sucessor
nástupca	sucessora
zomrela	morreu
zomrela	morri
zomrela	morreram
zomrela	faleceu
zostal	fiquei
zostal	ficou
zostal	ficaram
zostal	permaneceu
zostal	permaneceram
zostal	permaneceu
dostať	apanha
dostať	obtenha
dostať	receba
dostať	obter
pravda	true
pravda	verdadeiro
pravda	verdade
pravda	verdadeira
pravda	verdade
pravda	truth
pracovník	trabalhador
pracovník	operário
vysoko	alto
vysoko	high
vysoko	altos
vysoko	altas
vysoko	alta
vysoko	altamente
austrália	austrália
austrália	montar
príležitosti	ocasiões
príležitosti	opportunity
príležitosti	oportunidade
príležitosti	oportunidades
príležitosti	oportunidades
príležitosti	ocasião
kráľov	kings
kráľov	reis
ťažké	pesado
ťažké	heavy
ťažké	pesadas
ťažké	pesados
ťažké	pesada
ťažké	duro
ťažké	hard
ťažké	difícil
ťažké	dura
ťažké	duro
ťažké	durão
ťažké	difícil
ťažké	dificil
ťažké	difíceis
ťažké	difícil
fakt	fato
fakt	facto
fakt	realmente
prekladateľ	tradutor
prekladateľ	tradutora
big	big
big	grande
big	grandes
doma	home
doma	casa
doma	lar
rozdelenie	repartição
rozdelenie	detalhamento
rozdelenie	desagregação
rozdelenie	discriminação
rozdelenie	divisão
rozdelenie	subdivisões
rozdelenie	subdivisão
rozdelenie	dividir
rozdelenie	split
rozdelenie	repartição
rozdelenie	distribuição
ďalšia	outro
ďalšia	outra
ďalšia	seguinte
ďalšia	próximo
ďalšia	próxima
ďalšia	next
metóda	método
cieľ	objectivo
cieľ	objetivo
cieľ	aim
cieľ	pontaria
cieľ	apontar
cieľ	destino
cieľ	gol
cieľ	objetivo
cieľ	golo
cieľ	baliza
cieľ	meta
cieľ	alvo
cieľ	target
juan	juan
ročný	anualmente
ročný	anual
ročný	anuais
ročný	anual
mnohí	muitos
mnohí	muitas
mohlo	poderiam
mohlo	podia
mohlo	poderia
mohlo	podiam
auto	carro
auto	automóvel
auto	camião
auto	caminhão
auto	auto
auto	automático
fáza	fase
fáza	palco
fáza	etapa
stránku	pagina
stránku	página
stránku	page
vrstvy	camadas
definitívne	definitivamente
definitívne	definitiva
definitívne	definitivas
definitívne	definitivos
definitívne	definitivo
definitívne	definitivamente
obsahu	conteúdos
obsahu	teor
obsahu	conteúdo
obsahu	conteúdos
obsahu	conteúdo
známych	conhecidos
tlaku	pressões
tlaku	pressão
vii	vii
vytvorenie	criação
vytvorenie	criando
vytvorenie	criar
vytvorenie	criação
ardennes	ardenas
politiky	política
politiky	politica
politiky	política
politiky	políticas
porovnaní	comparado
porovnaní	comparada
porovnaní	comparados
funguje	funciona
funguje	obras
funguje	trabalhos
funguje	works
funguje	trabalha
josé	jose
josé	josé
josé	josé
generácie	generation
generácie	geração
generácie	gerações
židov	judeus
dome	dom
návrat	retorno
návrat	regresso
návrat	devolução
návrat	retornar
návrat	retorno
návrat	regresso
fínsko	finlândia
fínsko	finlandia
slovákov	eslovacos
zbor	coral
zbor	coro
zbor	corps
spolupracoval	colaboraram
spolupracoval	colaborou
spolupracoval	colaborado
spolupracoval	colaboraram
spolupracoval	colaborou
spolupracoval	cooperou
upravené	editado
upravené	editada
upravené	ajustada
upravené	ajustados
upravené	ajustado
upravené	personalizado
upravené	personalizados
vstúpil	entraram
vstúpil	entrou
strely	mísseis
strely	misseis
strely	shots
strely	tiros
strely	drones
útvary	departamentos
pomer	rácio
pomer	proporção
poslanec	membro
červený	vermelhos
červený	vermelhas
červený	vermelha
červený	vermelho
červený	vermelhos
červený	red
výskyt	ocorrência
výskyt	incidência
kapitán	capitã
kapitán	capitão
blue	blue
blue	azul
blue	azuis
desať	dez
desať	ten
čile	chile
smith	silva
smith	smith
revolúcie	revolution
revolúcie	revolução
revolúcie	rotações
revolúcie	revoluções
gold	ouro
gold	gold
gold	dourado
ocenenie	prémios
ocenenie	premiação
ocenenie	awards
ocenenie	prêmios
ocenenie	apreço
ocenenie	apreciação
ocenenie	valorização
ocenenie	avaliação
ocenenie	prémio
ocenenie	prêmio
league	league
league	liga
scenárista	argumentista
scenárista	roteirista
závislosti	vícios
závislosti	dependência
závislosti	dependências
množstva	quantidades
množstva	quantidade
viktor	vítor
viktor	victor
viktor	vitor
viktor	vítor
viktor	viktor
hmoty	matéria
knižnica	biblioteca
úspechy	conquistas
úspechy	realizações
úspechy	sucessos
úspechy	êxitos
úspechy	acertos
úspechy	realizações
bus	autocarro
bus	ônibus
bus	autocarros
aube	aube
tvare	forma
tvare	shape
výšku	altura
prvok	widget
prvok	elemento
prvok	característica
prvok	funcionalidade
prvok	elementos
prvok	elemento
aude	aude
