اتھاہ	deep
پاک	pencernaan
پاک	penghadaman
پاک	suci
پاک	kudus
پاک	holy
پاک	keramat
پاک	kitchen
پاک	dapur
پاک	pemabuk
پاکا	bisul
پاکا	rebus
پاکان	malaikat
پاکٹھ	matang
پاکوب	jumper
پاکی	ketulenan
پاکی	kesucian
پاکی	kebersihan
پاکیزگی	kebersihan
پاکیزگی	kesucian
پاکیزگی	keanggunan
پاکیزگی	elegance
پاکیزگی	refinement
پاکیزگی	kebersihan
پاکیزگی	kesucian
پاکیزگی	keanggunan
پاکیزگی	elegance
پاکیزگی	ketulenan
پاکیزگی	kesucian
پاکیزگی	refinement
پاکیزہ	tulen
پاکیزہ	murni
پاکیزہ	pure
پاکیزہ	elegan
پاکیزہ	molek
پاکیزہ	sihat
پاکیزہ	fine
پاکیزہ	cantik
پاکیزہ	molek
پاکیزہ	pretty
پاکیزہ	bersih
پاکیزہ	faultless
پاکیزہ	tulen
پاکیزہ	murni
پاکیزہ	pure
پاکیزہ	elegan
پاکیزہ	molek
پاکیزہ	sihat
پاکیزہ	fine
پاکیزہ	cantik
پاکیزہ	molek
پاکیزہ	pretty
پاکیزہ	bersih
پاکیزہ	faultless
پاکھا	portal
پاکھا	menumpahkan
پاکھا	sisi
پاکھا	sampingan
پاکھا	samping
پاکھٹ	sharp
پاکھٹ	tajam
پاکھٹ	berpengalaman
پاکھنڈ	bertengkar
پاکھنڈ	berbalah
پاکھنڈ	pergaduhan
پاکھنڈ	penipuan
پاکھنڈ	pemalsuan
پاکھنڈی	hipokrit
پاکھنڈی	munafik
پاکھنڈی	pengacau
پاگ	step
پاگ	langkah
پاگ	sirap
پاگ	honey
پاگ	madu
پاگ	kaki
پاگ	sirap
پاگ	serban
پاگل	gila
پاگل	sewel
پاگل	giler
پاگل	mad
پاگل	bodoh
پال	berteduh
پال	dam
پال	empangan
پال	embankment
پال	straw
پال	menyuburkan
پال	perlindungan
پال	dike
پالا	tenaga
پالا	power
پالا	kuasa
پالا	clutch
پالا	klac
پالا	fros
پالا	entanglement
پالا	penggumpalan
پالا	perubahan
پالا	ubah
پالا	rumput
پالا	berhadapan
پالا	perlindungan
پالاگن	hormat
پالاگن	respect
پالائش	perkembangan
پالائش	pembangunan
پالائش	kemajuan
پالائش	progres
پالائش	perkembangan
پالائش	progress
پالائش	abundance
پالائش	perkembangan
پالائش	pembangunan
پالائش	kemajuan
پالائش	progres
پالائش	perkembangan
پالائش	progress
پالائش	penapisan
پالائش	abundance
پالت	sepakan
پالت	tendang
پالت	kick
پالت	shin
پالت	sebati
پالت	betis
پالِت	terlindung
پالِت	dilindungi
پالِت	disokong
پالتو	favourite
پالتو	kegemaran
پالتو	favourite
پالتو	kegemaran
پالتو	pet
پالک	protector
پالک	pelindung
پالک	bayam
پالک	katil
پالک	keeper
پالن	pembiakan
پالن	breeding
پالن	membiak
پالن	mempertahankan
پالن	menyokong
پالن	perlindungan
پالن	nursing
پالن	jururawat
پالن	kejururawatan
پالن	penyusuan
پالن	belai
پالن	sokongan
پالن	support
پالن	sokong
پالن	guard
پالن	pengawal
پالنا	menyuburkan
پالنا	buaian
پالنا	rear
پالنا	belakang
پالنا	sokongan
پالنا	support
پالنا	sokong
پالنا	cradle
پالنا	buaian
پالنکی	kemenyan
پالُو	pet
پالُودہ	dibersihkan
پالہ	fros
پالہنگ	bridle
پالی	pali
پالی	kokpit
پالی	sempadan
پالی	line
پالی	garisan
پالی	hadkan
پالی	had
پالی	limit
پالی	kayuh
پالی	tepi
پامالی	kemusnahan
پامالی	kemusnahan
پامرد	berkeyakinan
پامرد	berazam
پامرد	berani
پان	lima
پان	ketaatan
پان	air
پان	hormat
پان	respect
پان	paan
پان	pan
پان	minuman
پان	minum
پانا	menyedarinya
پانا	menerima
پانا	find
پانا	cekup
پانا	fahami
پانا	teroka
پانا	terokai
پانا	amani
پانا	secure
پانا	menyedarinya
پانا	reach
پانا	capaian
پانا	menerima
پانا	dapatkan
پانا	find
پانا	cekup
پانا	fahami
پانا	teroka
پانا	terokai
پانا	amani
پانا	secure
پانت	suku
پانت	line
پانت	garisan
پانت	string
پانت	rentetan
پانت	family
پانت	keluarga
پانت	kayuh
پانت	clan
پانت	suku
پانت	puak
پانجر	rusuk
پانجر	rangka
پانجر	sisi
پانجر	sampingan
پانجر	samping
پانچ	sharp
پانچ	tajam
پانچ	lima
پانچا	garu
پانڈ	jaundice
پانڈا	panda
پانڈا	sarjana
پانزدہ	fifteen
پانزدہم	fifteenth
پانس	dung
پانس	najis
پانسُو	rusuk
پانسہ	dadu
پانک	bog
پانو	kaki
پانی	lustre
پانی	polish
پانی	poland
پانی	hujan
پانی	sabung
پانی	inspirasinya
پانی	kecerahan
پانی	dhuha
پانی	air
پانی	keberanian
پانی	pani
پانی	peluh
پانی	berpeluh
پانی	keringat
پانی	sweat
پانی	roh
پانی	semangat
پانی	spirit
پانی	kesucian
پانی	modesty
پانی	anggur
پانی	wain
پانی	airmata
پانی	tangisan
پانی	tears
پانی	breed
پانی	baka
پانی	kilauan
پانی	kilau
پاو	kaki
پاو	leg
پاہ	trek
پاہ	runut
پاہن	batu
پاہُن	pelawat
پاہُن	tetamu
پائتابہ	stokin
پائتابہ	socks
پائجامہ	seluar
پائخانہ	jamban
پائدار	firma
پائدار	tegas
پائدار	steady
پائدار	mantap
پائدار	kekal
پائداری	ketahanan
پائداری	kestabilan
پائرہ	stirrup
پائز	autumn
پائز	luruh
پائگاہ	darjat
پائگاہ	pangkat
پائگاہ	rank
پائگاہ	istana
پائگاہ	palace
پائگاہ	stabil
پائک	messenger
پائندگی	ketahanan
پائندہ	firma
پائندہ	tegas
پائندہ	stabil
پائندہ	kekal
پائوروٹی	roti
پاؤں	share
پاؤں	asas
پاؤں	liabiliti
پاؤں	kaki
پاؤں	leg
پاؤں	gangguan
پاؤں	berpijak
پاؤں	kaki
پاؤں	tanggungjawab
پاؤں	portion
پاؤں	foundation
پاؤں	berpijak
پائی	selipar
پائی	pai
پائے	maruah
پائے	kelas
پائے	class
پائے	kaki
پائے	leg
پائے	darjat
پائے	pangkat
پائے	rank
پائے	kaki
پائے	ijazah
پائے	darjah
پائِیں	bawah
پائِیں	dibawah
پائِیں	under
پائِیں	belakang
پائِیں	punggung
پائِیں	bawah
پائِیں	bawahnya
پائِیں	turunkan
پائِیں	lower
پایا	calibre
پایا	darjat
پایا	pangkat
پایا	rank
پایا	step
پایا	langkah
پایا	status
پایا	prop
پایان	hujung
پایان	penghujung
پایان	penamatan
پایان	ekstrem
پایان	melampau
پایان	kesimpulan
پایرا	stirrup
پایک	messenger
پب	longkang
پپڑا	kerak
پپڑی	skala
پپڑِیلا	bersisik
پپہری	seruling
پپیّ	peck
پپیّ	patuk
پپیّ	mematuk
پت	sifu
پت	master
پت	reputasi
پت	dedaun
پت	daun
پت	kredit
پت	suaminya
پت	suami
پت	kehormatan
پت	honour
پت	maruah
پِت	bile
پتا	pembayang
پتا	simptom
پتا	news
پتا	maklumat
پتادینا	direct
پِتا	baginda
پِتا	ayah
پِتا	bapa
پِتا	father
پِتا	ayahanda
پتّا	sachet
پتّا	dedaun
پتّا	daun
پتّا	paan
پِتّا	tawakal
پِتّا	bersabar
پِتّا	kesabaran
پِتّا	kemarahan
پِتّا	amarah
پِتّا	toleransi
پِتّا	keberanian
پِتّا	nafsu
پِتّا	ghairah
پتال	jurang
پتِت	bersalah
پتِت	berdosa
پتِت	hina
پتِت	fallen
پتِت	jatuh
پُتر	nak
پُتر	putra
پُتر	son
پتّر	huruf
پتّر	letter
پتّر	akta
پتّر	dedaun
پتّر	daun
پتّر	dokumen
پتّر	document
پتّر	bulu
پترا	kalendar
پترا	takwim
پترا	foil
پترا	dedaun
پترا	daun
پترِکا	huruf
پترِکا	letter
پترِکا	mesej
پترِکا	akhbar
پترِکا	dokumen
پترِکا	document
پترِکا	news
پتری	rakam
پتری	rekod
پتری	note
پتری	nota
پتری	huruf
پتری	letter
پُتری	puteriku
پُتری	daughter
پتُریا	pelacur
پتُریا	prostitute
پتلا	berair
پتلا	sihat
پتلا	fine
پتلا	elak
پتلا	ramping
پتلا	berair
پتلا	nipis
پتلا	lemah
پتلا	sihat
پتلا	fine
پتلا	elak
پتلا	sempit
پتلا	merapatkan
پتلا	ramping
پُتلا	model
پُتلا	sample
پُتلا	sampel
پُتلا	contoh
پُتلا	dedua
پُتلا	boneka
پُتلا	wayang
پُتلا	idola
پُتلا	idol
پُتلا	epitome
پتلانا	nipis
پتلائی	kehalusan
پتلائی	delicacy
پتلُون	seluar
پُتلی	boneka
پُتلی	doll
پُتلی	gilt
پُتلی	dedua
پُتلی	epitome
پُتلی	boneka
پُتلی	doll
پُتلی	gilt
پُتلی	dedua
پُتلی	boneka
پُتلی	wayang
پُتلی	epitome
پتّن	bandar
پتّن	city
پتّن	bandaraya
پتّن	bandar
پتّن	kota
پتّن	penyelesaian
پتّن	colony
پتّن	jajahan
پتنگ	moth
پتنگ	anai
پتنگ	belalang
پتنگا	moth
پتنگا	anai
پتنگا	spark
پتنگا	mka
پتنی	isteri
پتنی	wife
پُتوا	nak
پُتوا	putra
پُتوا	son
پتوّا	dedaun
پتوّا	daun
پتّوں	daun
پتّوں	daunnya
پتّہ	dedaun
پتّہ	daun
پتی	gabenor
پتی	suaminya
پتی	suami
پتی	sifu
پتی	master
پتی	tuhan
پتی	lord
پتّی	share
پتّی	nib
پتّی	dedaun
پتّی	daun
پتّے	daun
پتّے	daunnya
پتیارا	kepercayaan
پتیارا	keyakinan
پتیارا	kepercayaan
پتیانا	believe
پتیانا	beriman
پتیانا	percaya
پتیانا	bersetuju
پتیانا	setuju
پتیانا	sokongan
پتیانا	support
پتیانا	sokong
پتیانا	kredit
پتیل	nipis
پتھ	jalan
پتھ	road
پتھ	laluan
پتھ	lebuhraya
پتھ	highway
پتھ	way
پتھ	course
پتھ	kursus
پتّھر	degil
پتّھر	batu
پتّھر	rock
پتّھر	tonggak
پتّھر	susah
پتّھر	hard
پتّھر	keras
پتّھر	epitaph
پتّھر	kejam
پتّھر	sukar
پتّھر	permata
پتّھر	gem
پتّھر	senyap
پتّھر	silent
پتّھر	tekun
پتّھر	gigih
پتّھر	berterusan
پتّھر	mum
پتّھر	batu
پتّھر	berat
پتھرچٹا	bakhil
پتھرچٹا	pedang
پتھرائو	rejam
پتھری	pebble
پتھری	whetstone
پتھری	hone
پتھری	kerikil
پتھرِیلا	rocky
پتھرِیلا	berbatu
پتھرِیلا	berbatu
پٹ	slab
پٹ	lebar
پٹ	dimusnahkan
پٹ	hancur
پٹ	mandul
پٹ	sepi
پٹ	singgahsana
پٹ	takhta
پٹ	shutter
پٹ	pengatup
پٹ	screen
پٹ	skrin
پٹ	cadar
پِٹ	keranjang
پِٹ	bakul
پِٹ	box
پِٹ	kotak
پِٹ	kontena
پِٹ	bag
پِٹ	beg
پُٹ	campuran
پُٹ	dedaun
پُٹ	daun
پُٹ	rump
پُٹ	rongga
پُٹ	penutup
پُٹ	cover
پُٹ	melipat
پُٹ	lipat
پٹا	ramai
پٹا	diliputi
پٹا	covered
پِٹا	dibelasah
پِٹا	dikalahkan
پِٹا	dipukul
پٹاپٹایا	dibelasah
پٹاپٹایا	dikalahkan
پٹاپٹایا	dipukul
پٹّا	muscle
پٹّا	otot
پٹاپٹ	berterusan
پٹاپٹ	teratur
پٹاخا	keropok
پٹاخا	bang
پٹاخا	prostitute
پٹانا	lure
پٹانا	merayu
پٹانا	pikat
پٹائو	pengairan
پِٹائی	berdegup
پِٹائی	berdebar
پِٹائی	berdenyut
پٹپٹانا	penyesalan
پٹپٹانا	menyesal
پٹپٹانا	sesal
پٹپٹانا	grumble
پٹپٹانا	twinkle
پٹخارنا	beat
پٹخارنا	rentak
پٹخارنا	ugut
پٹرا	papan
پٹرا	kemusnahan
پٹرپٹر	fasih
پٹری	skala
پٹری	rail
پٹری	rel
پٹری	trek
پٹری	runut
پٹری	pembaris
پٹری	penguasa
پٹری	avenue
پِٹّس	berdegup
پِٹّس	berdebar
پِٹّس	berdenyut
پِٹّس	meratap
پٹک	berdegup
پٹک	berdebar
پٹک	berdenyut
پٹک	melontar
پٹک	hambur
پٹکا	belt
پٹکا	sash
پٹکا	korset
پٹکن	fall
پٹکن	jatuh
پٹکن	tok
پٹکی	blow
پٹکی	meletupkan
پٹکی	menghembus
پٹکی	syok
پٹکی	shock
پٹکی	kejut
پٹکی	renjatan
پُٹکی	malapetaka
پُٹکی	malapetaka
پُٹکی	blot
پٹل	jisim
پٹل	timbunan
پٹل	penutup
پٹل	cover
پٹل	atap
پٹل	bumbung
پُٹلا	bundle
پٹم	ditutup
پٹم	tertutup
پٹن	quay
پٹن	city
پٹن	bandaraya
پٹن	bandar
پٹن	kota
پٹن	ford
پِٹّن	berdegup
پِٹّن	berdebar
پِٹّن	berdenyut
پٹنا	bersetuju
پٹنا	setuju
پِٹنا	mallet
پِٹنا	pounder
پِٹنا	meratap
پٹنی	pemergiannya
پٹُو	hot
پٹُو	panas
پٹُو	licik
پٹُو	sharp
پٹُو	tajam
پٹُو	susah
پٹُو	hard
پٹُو	keras
پٹُو	pandai
پٹُو	asam
پٹُو	asid
پِٹُّو	dibelasah
پِٹُّو	dikalahkan
پِٹُّو	dipukul
پِٹُّو	ditewaskan
پِٹُّو	dikalahkan
پِٹُّو	defeated
پٹوا	mutiara
پِٹوّر	meratap
پٹُوکا	belt
پٹُوکا	sash
پٹولا	silkworm
پٹّوں	otot
پٹہ	dram
پِٹی	dibelasah
پِٹی	dikalahkan
پِٹی	dipukul
پٹیّ	pita
پٹیّ	reben
پٹیّ	senarai
پٹیّ	sempadan
پٹیّ	roadside
پٹیّ	bahagian
پٹیّ	katalog
پٹیّ	cawat
پٹیّ	pengajaran
پٹیّ	pelajaran
پٹیّ	hem
پٹیّ	pita
پٹیّ	tape
پٹیّ	balutan
پٹیّ	membalut
پٹیّ	boh
پٹیّ	piece
پٹیّ	portion
پٹَیت	fencer
پٹَیت	musuh
پٹَیت	musuhnya
پٹَیت	lawan
پٹیل	kedaulatan
پٹیلا	slab
پٹیلا	slat
پٹیلا	batu
پٹِیلنا	beat
پٹِیلنا	rentak
پٹِیلنا	win
پٹِیلنا	menang
پٹِیلنا	menundukkan
پٹِیلنا	pintal
پٹِیلنا	cekup
پٹھّا	adolescent
پٹھّا	muscle
پٹھّا	otot
پٹھّا	kadbod
پٹھّا	pemuda
پٹھّا	belia
پٹھّا	murid
پٹھّا	urat
پٹھّا	urat
پُٹھّا	hip
پُٹھّا	pinggul
پُٹھّا	rump
پٹھار	rocky
پٹھار	berbatu
پٹھان	warrior
پٹھان	satria
پٹھان	soldier
پٹھان	perajurit
پٹھان	askar
پٹھان	pathan
پٹھان	kejam
پٹھانا	hantar
پٹھانا	hantarkan
پٹھنَولی	ego
پِٹھُّو	penyokong
پِٹھُّو	komrad
پِٹھُّو	follower
پِٹھُّو	pengikut
پِٹھُّو	dedua
پٹھَورا	kerbau
پٹھَورا	buffalo
پٹھَورا	cock
پٹھَورا	kec
پٹھَورا	zakar
پُجاری	pencinta
پُجاری	kekasih
پُجاری	lover
پجامہ	pyjamas
پُجانا	isi
پُجانا	penuhkan
پُجانا	isian
پُجانا	complete
پُجانا	lengkap
پجر	menitis
پجر	dripping
پجر	spring
پجر	pancut
پجر	pancutan
پجرنا	blaze
پجرنا	julang
پجرنا	drip
پجرنا	bakar
پجرنا	kebocoran
پجَوڑا	nakal
پجَوڑا	lusuh
پچ	prasangka
پچ	lima
پچ	pertahanan
پچ	perlindungan
پچ	pertimbangan
پچ	sokongan
پچ	support
پچ	sokong
پُچارا	sikat
پُچارا	berus
پچاس	fifty
پچاسوں	banyak
پچائو	pencernaan
پچائو	penghadaman
پِچپچا	berair
پِچپچا	likat
پِچپچا	melekit
پِچپچا	lembek
پِچپچاہٹ	kelembutan
پچتانا	bertaubat
پچتاوا	taubat
پِچخ	diratakan
پِچخ	perah
پچر	baji
پِچکاری	spray
پِچکاری	sembur
پِچکاری	enema
پِچکاری	suntik
پِچُل	kapas
پِچُل	cotton
پچن	api
پچَونی	perut
پِچّی	firma
پِچّی	tegas
پِچّی	berakar
پِچّی	dilampirkan
پِچّی	melekat
پِچّی	hancur
پِچّی	dibaiki
پِچّی	disertai
پِچّی	joined
پِچّی	menyertai
پِچَیتی	gusti
پچھ	sokongan
پچھ	support
پچھ	sokong
پُچھ	buntut
پُچھ	ekor
پِچھا	kayuh
پِچھا	line
پِچھا	garisan
پِچھات	berbuah
پِچھات	buah
پچھاڑنا	terjatuh
پچھاڑنا	mengatasi
پچھاڑنا	menundukkan
پِچھاڑی	rear
پِچھاڑی	belakang
پِچھاڑی	belakang
پِچھاڑی	rump
پِچھاڑی	belakang
پِچھاڑی	punggung
پچھتانا	bertaubat
پچھتانا	penyesalan
پچھتانا	menyesal
پچھتانا	sesal
پچھتانا	bertaubat
پچھتانا	penyesalan
پچھتانا	menyesal
پچھتانا	sesal
پچھتانا	rue
پچھتاوا	penyesalan
پچھتاوا	menyesal
پچھتاوا	sesal
پچھتاوا	penyesalan
پچھتاوا	sesal
پچھتاوا	taubat
پچھڑنا	ail
پچھڑنا	gagal
پِچھڑنا	setapak
پِچھل	belakang
پِچھل	belakang
پِچھل	punggung
پِچھلا	last
پِچھلا	past
پِچھلا	melepasi
پِچھلا	belakang
پِچھلا	punggung
پِچھلا	later
پِچھلا	kemudiannya
پِچھلا	nanti
پِچھلا	posterior
پِچھلے	leluhur
پِچھلے	subuh
پِچھلے	fajar
پچّھمی	barat
پچّھمی	western
پِچھواڑا	rear
پِچھواڑا	belakang
پِچھواڑے	belakang
پِچھوپا	family
پِچھوپا	keluarga
پِچھَوت	belakang
پِچھَوری	selendang
پِچھَوری	scarf
پِچھَوری	skaf
پُچھویّا	seeker
پُچھویّا	inquirer
پچھی	ally
پچھی	pembantu
پچھی	assistant
پچھی	burung
پچھیت	kejiranan
پخ	pertikaian
پخ	pertikaikan
پخ	kesukaran
پخ	buai
پخ	masalah
پخ	menyusahkan
پخ	gangguan
پخ	kekecohan
پُخت	masakan
پُخت	memasak
پُخت	cooking
پُختانا	mengeras
پُختگی	experience
پُختگی	pengalaman
پُختگی	kekuatan
پُختگی	matang
پُختگی	baligh
پُختگی	kematangan
پُختہ	firma
پُختہ	tegas
پُختہ	pakar
پُختہ	dimasak
پُختہ	strong
پُختہ	kukuh
پُختہ	kuat
پُختہ	matang
پخچہ	diratakan
پخچہ	penyet
پخچہ	ditekan
پخش	kembang
پخش	penyet
پخش	ditekan
پخش	hancur
پخش	tender
پخش	soft
پخش	lembut
پخش	sebarkan
پخنا	hasad
پخنا	mean
پد	maruah
پد	tanda
پد	mark
پد	syair
پد	puisi
پد	step
پد	langkah
پد	tanda
پد	petanda
پد	sign
پد	tandatangan
پد	surih
پد	jejak
پد	kaki
پد	pejabat
پد	office
پد	status
پد	ayat
پد	perkataan
پِدّا	kecil
پِدّا	tiny
پِدّا	mean
پِدّا	hina
پدارتھ	object
پدارتھ	objek
پدارتھ	kehalusan
پدارتھ	delicacy
پدارتھ	zat
پدارتھ	blessing
پدارتھ	restu
پدارتھ	berkat
پدارتھ	perkara
پدارتھ	hal
پدارتھ	thing
پِدر	ayah
پِدر	bapa
پِدر	father
پِدر	ayahanda
پِدرانہ	paternal
پدرُود	berlepas
پدرُود	perpisahan
پدرُود	farewell
پدرُود	pemecatan
پدک	pingat
پدک	medal
پدک	step
پدک	langkah
پدک	pejabat
پدک	office
پدک	lencana
پدک	posisi
پدک	kedudukan
پدک	jawatan
پدما	cantik
پدما	indah
پدمنی	lotus
پدمنی	teratai
پدنا	tire
پدنا	tayar
پدنی	prostitute
پدوی	appellation
پدوی	jalan
پدوی	road
پدوی	peluang
پدوی	kesempatan
پدوی	laluan
پدوی	place
پدوی	tempat
پدوی	status
پدوی	tajuk
پدوی	gelaran
پدوی	way
پدِید	awam
پدِید	open
پدِید	kelihatan
پدِید	tampak
پدِید	kebolehlihatan
پدِید	clear
پدِید	jelas
پدھارنا	cekal
پدھارنا	tiba
پڈّا	sebati
پڈّا	betis
پذیر	menerima
پذیرا	diterima
پذیرا	accepted
پذیرا	diluluskan
پذیرا	approved
پذیرائی	penerimaan
پذیرائی	ovation
پذیرائی	welcome
پذیرائی	penerimaan
پذیرائی	penerimaan
پذیرائی	persandingan
پذیرائی	reception
پذیرائی	resepsi
پذیرائی	ovation
پذیرائی	welcome
پذیرُفتہ	diterima
پذیرُفتہ	accepted
پذیرُفتہ	diluluskan
پذیرُفتہ	approved
پر	bermusuhan
پر	last
پر	terdahulu
پر	sebelumnya
پر	previous
پر	beyond
پر	jauh
پر	sebaliknya
پر	namun
پر	bulu
پر	still
پر	masih
پر	pegun
پر	quill
پر	kecuali
پر	tapi
پر	tetapi
پر	namun
پر	pelamin
پر	selepas
پر	kekuatan
پر	untuk
پر	sokongan
پر	support
پر	sokong
پر	alien
پر	tenaga
پر	power
پر	kuasa
پر	asing
پر	foreign
پر	lain
پر	upon
پر	namun
پر	bagaimanapun
پر	bermusuhan
پر	last
پر	terdahulu
پر	sebelumnya
پر	previous
پر	beyond
پر	jauh
پر	sebaliknya
پر	namun
پر	bulu
پر	still
پر	masih
پر	pegun
پر	quill
پر	kecuali
پر	tapi
پر	tetapi
پر	namun
پر	pelamin
پر	selepas
پر	kekuatan
پر	untuk
پر	sokongan
پر	support
پر	sokong
پر	alien
پر	tenaga
پر	power
پر	kuasa
پر	asing
پر	foreign
پر	lain
پر	upon
پر	namun
پر	bagaimanapun
پربستہ	berdaya
پردار	free
پردار	bersayap
پردار	independent
پردار	mandiri
پردار	bebas
پرزنی	berkibar
پرشکستہ	dilumpuhkan
پرقینچ	lemah
پرقینچ	bergantung
پرکترنا	menundukkan
پرکترنا	mengatasi
پرکھُلا	free
پرکھُلا	independent
پرکھُلا	mandiri
پرکھُلا	bebas
پروبال	tenaga
پروبال	power
پروبال	kuasa
پروبال	plumage
پردیسی	pengembara
پردیسی	foreigner
پردیسی	asing
پُر	melebihi
پُر	full
پُر	kenyang
پُر	penuh
پُر	kampung
پُر	complete
پُر	lengkap
پراثر	mengkagumkan
پراثر	mengesankan
پراسرار	pelik
پراشتیاق	kerinduan
پراشتیاق	mengidam
پرافسوں	mengkagumkan
پرافسوں	mempersonakan
پرافسوں	memikat
پرافسوں	ajaibnya
پرامن	damai
پرامن	tenteram
پرآب	shining
پرآب	berair
پرآبلہ	melepuh
پرباد	bengkak
پرباد	kembung
پرباد	sombong
پرتاثیر	berkesan
پرتاثیر	efektif
پرتکلف	huraikan
پرجوش	beria
پرخار	berduri
پرخم	bengkok
پرخم	bengkok
پرخم	keliru
پرخم	bingung
پرخم	confused
پررنگ	active
پررنگ	aktif
پررنگ	colourful
پررونق	busy
پررونق	sibuk
پررونق	fresh
پررونق	segar
پررونق	mekar
پررونق	berjaya
پرزور	kuat
پرسکون	puas
پرسکون	tenangkan
پرسکون	tenang
پرسکون	calm
پرسکون	damai
پرسکون	tenteram
پرسکون	terdiri
پرسوز	berkobar
پرسوز	menyakitkan
پرغرور	sombong
پرکدورت	hasad
پرگو	prolific
پرگوشت	berdaging
پرلطف	berselera
پرلطف	pleasant
پرمغز	bermakna
پرنم	lembab
پرنور	cantik
پرنور	indah
پرنور	menarik
پرا	fail
پرا	kawanan
پرا	syarikat
پرا	darjat
پرا	pangkat
پرا	rank
پُرا	kulit
پراپت	profit
پراپت	dapatan
پراپت	gandaan
پراپت	gain
پراپت	kejayaan
پراپت	sukses
پراپت	berjaya
پراپت	success
پراپت	pendekatan
پراپت	approach
پراپت	dalat
پراپت	capaian
پُراتم	purba
پُراتم	kuno
پُراتم	bijak
پُراتم	wise
پُراتم	berilmu
پُراتم	berpengalaman
پراجِت	ditewaskan
پراجِت	dikalahkan
پراجِت	defeated
پراجَے	tewaskan
پراجَے	kekalahan
پراچین	purba
پراچین	kuno
پراچین	wall
پراچین	dinding
پراچین	pagar
پراچین	tua
پراچین	old
پراچین	timur
پرارتھ	keinginan
پرارتھ	kemahuan
پرارتھ	mengidam
پرارتھ	kerinduan
پرارتھنا	request
پرارتھنا	pinta
پرارتھنا	permintaan
پرارتھنا	sembahyang
پرارتھنا	doa
پراکرِت	original
پراکرِت	natural
پراکرِت	semulajadi
پراگندگی	gangguan
پراگندگی	kekecohan
پراگندگی	selingan
پراگندہ	diganggu
پراگندہ	terganggu
پراگندہ	berselerak
پراگندہ	terusik
پراگندہ	terganggu
پرالبدھ	nasib
پرالبدھ	destiny
پرالبدھ	takdirnya
پرالبدھ	takdir
پران	tercinta
پران	tenaga
پران	power
پران	kuasa
پران	kekuatan
پران	life
پران	hidup
پران	kehidupan
پران	hidupan
پران	nafas
پران	jiwa
پران	soul
پُران	purba
پُران	kuno
پُران	tua
پُران	old
پرّاں	terbang
پرّاں	flying
پِرانا	sakit
پِرانا	terluka
پُرانا	purba
پُرانا	kuno
پُرانا	berpengalaman
پُرانا	isi
پُرانا	penuhkan
پُرانا	isian
پُرانا	complete
پُرانا	lengkap
پُرانا	tua
پُرانا	old
پُرانا	busuk
پُرانا	usang
پُرانا	lapuk
پِرانی	tercinta
پِرانی	pencinta
پِرانی	kekasih
پِرانی	lover
پِرانی	living
پِرانی	lelaki
پِرانی	pernafasan
پِرانی	ghost
پِرانی	hantu
پِرانی	haiwan
پِرانی	alive
پرائشچت	fidyah
پرایا	alien
پرایا	asing
پرایا	foreign
پرایا	pelik
پرب	festival
پرب	perayaan
پرب	permata
پرب	gem
پرب	simpulan
پرب	simpul
پرباسی	pelancong
پرباسی	musafir
پرباسی	traveller
پرباسی	foreigner
پِرَبال	bercambah
پربت	bukit
پربت	hill
پربت	gunung
پربت	mountain
پربت	pergunungan
پربت	bukit
پربت	hill
پربتی	mountaineer
پربندھ	tie
پربندھ	ikat
پربندھ	disiplin
پربندھ	displin
پربندھ	ikatan
پربندھ	bond
پربندھ	pengurusan
پربندھ	management
پربندھ	pautan
پربندھ	link
پربندھ	susunan
پربندھک	pengurus
پربندھک	manager
پربندھک	pentadbiran
پربندھک	pentadbir
پربودھ	intelligence
پربودھ	kecerdasan
پربودھ	perisikan
پربودھ	hikmat
پربودھ	kebijaksanaan
پربودھ	hikmah
پربودھ	deria
پربودھ	akal
پربی	festival
پربی	perayaan
پربِین	pandai
پربِین	cantik
پربِین	molek
پربِین	pretty
پِربھا	lustre
پِربھا	ringan
پِربھا	cahaya
پِربھا	light
پِربھا	kecemerlangan
پربھات	morning
پربھات	subuh
پربھات	fajar
پِربھاتی	menyanyi
پِربھاتی	bernyanyi
پِربھاتی	nyanyian
پِربھاکر	ahd
پِربھاکر	sun
پِربھاکر	matahari
پِربھاکر	mentari
پِربھاکر	luminous
پِربھاکر	bulan
پِربھاکر	moon
پِربھاکر	api
پِربھاکر	sinaran
پِربھاکر	berseri
پربھاؤ	effect
پربھاؤ	kesan
پربھاؤ	tenaga
پربھاؤ	power
پربھاؤ	kuasa
پربھاؤ	kualiti
پربھاؤ	quality
پربھاؤ	berkualiti
پربھاؤ	pengaruh
پربھاؤ	kekuatan
پربھاؤ	force
پربھاؤ	paksa
پربھاؤ	might
پربھاؤ	efficacy
پربھو	pengetua
پربھو	sifu
پربھو	master
پربھو	allah
پربھو	tuhan
پربھو	lord
پرِبھوگ	hiburan
پرِبھوگ	entertainment
پرپٹ	flat
پرپٹ	aras
پرپٹی	india
پرپر	berdenyut
پرپر	smart
پرپراہٹ	geli
پرپنچ	khianat
پرپنچ	terpedaya
پرپنچ	penipuan
پرپنچ	pemalsuan
پرپنچ	curang
پرپنچ	amplification
پرپنچ	perluasan
پرپنچ	pengembangan
پرپنچ	illusi
پرپنچ	ilusi
پرت	kerak
پرت	stratum
پرت	melipat
پرت	lipat
پرت	lapisan
