در	porta
خلاصه	ressenya
خلاصه	breu
خلاصه	resum
ساکن	resident
ساکن	pactar
ساکن	estacionària
دیوان	diwan
دیوان	divan
گسترده	difusió
گسترده	ampliat
گسترده	prorrogat
گسترده	ampliat
گسترده	generalitzat
گسترده	generalitzada
الکتریکی	elèctrics
الکتریکی	elèctric
الکتریکی	electric
رایانه	ordinadors
رایانه	ordinador
رایانه	computació
عبور	transit
عبور	creu
عبور	cross
عبور	passen
عبور	passi
عبور	pass
ششم	sisena
ششم	sisè
لی	lee
هنرمند	artista
گوناگون	divers
گوناگون	diversa
مدرن	moderna
مدرن	modern
ماشین	màquina
ماشین	cotxe
ماشین	vehicle
گلدن	golden
شدید	intens
شیر	lleó
شیر	llet
آذر	azar
سخن	paraula
نقد	crítica
نقد	cash
نقد	efectiu
محافظت	protegint
محافظت	protegir
محافظت	protecció
تنیس	tennis
بهار	primavera
بهار	bahar
قانونی	jurídic
قانونی	legal
قانونی	legals
حکم	fallada
حکم	sentència
حکم	frase
قصد	intenció
قصد	intencionalitat
قصد	destina
قصد	intencions
هوای	weather
ماهی	peixos
ماهی	peix
رم	roma
رم	ram
رایج	comunes
رایج	comú
رایج	comuns
کبک	perdiu
کبک	quebec
کبک	québec
مستند	documental
مهاجر	emigrants
مهاجر	refugiats
مهاجر	immigrant
فرهنگستان	academy
فرهنگستان	academia
فرهنگستان	acadèmia
جایگاه	residència
جایگاه	resort
خطوط	línies
سالهای	anys
زمینی	terreny
نژاد	raça
نژاد	cursa
نژاد	nissaga
خمینی	khomeini
اروپای	europe
اروپای	europa
خاندان	clan
طولانی	llarga
طولانی	llarg
طولانی	long
ریشه	arrel
ریشه	arrels
مریلند	maryland
سرد	fred
تحقیق	investigant
تحقیق	recerca
تحقیق	investigació
ریچارد	ricard
ریچارد	richard
تنسی	tennessee
کاتولیک	catòlic
کاتولیک	catòlica
اکلاهما	oklahoma
جنگی	guerra
متوسط	mitjà
دموکرات	democràtica
دموکرات	democràtic
دموکرات	demòcrata
دادگاه	cort
دادگاه	tribunal
محسن	mohsin
محسن	mohsen
محسن	muhsin
کنتاکی	kentucky
سزار	cèsar
یمن	iemen
حاج	haj
حاج	hajj
شناسایی	identificar
شناسایی	identificació
اسم	substantiu
قطر	qatar
بند	banda
بند	paràgraf
بند	doblegar
بند	bons
ستارگان	estels
ستارگان	estrelles
درختان	arbrat
درختان	arbres
نتایج	resultats
ادغام	fusiona
ادغام	fusionar
دهم	desena
دهم	desè
جذب	absorció
جذب	absorbeixen
جذب	absorbir
جذب	atraure
جذب	atracció
لباس	indumentària
لباس	confecció
لباس	vestit
لباس	vestits
لباس	robes
لباس	roba
ترکی	turquia
ترکی	turki
ترکی	turc
سلام	hola
سلام	pau
تحلیل	analitzada
تحلیل	analitzat
تحلیل	anàlisi
سعید	saeed
سعید	sayid
ریاضی	matemàtiques
ریاضی	matemàtica
ریاضی	mates
ریاضی	matemàtica
همچنان	encara
تاریخچه	història
نوشتار	document
نقره	plata
گویا	goya
آواز	cant
آواز	cantant
آواز	cançó
آواز	song
گلوب	globus
گلوب	globe
نظرات	dictàmens
نظرات	comentaris
نظرات	observacions
مرز	fronteres
مرز	frontera
مرز	vores
مرز	vora
رویدادهای	esdeveniments
روستاها	viles
فدرال	federal
فدرال	federals
گیاه	planta
فرزندان	fills
فرزندان	infants
فرزندان	nens
تدریس	ensenyament
تدریس	docència
امپراتور	emperador
خانگی	mascotes
خانگی	casolans
نویسندگی	escrivint
نویسندگی	escriptura
حاکم	regle
حاکم	governant
حاکم	governador
بندر	port
بندر	bandar
چینی	xinès
چینی	xinesos
اینترنتی	internet
جو	joe
قبول	acceptar
قبول	accepta
هزینه	cost
هزینه	despesa
آرکانزاس	arkansas
همزمان	simultàniament
اتاق	room
اتاق	sala
اتاق	habitació
اتاق	habitacions
اتاق	sales
نسل	generació
نسل	llavor
طبقه	sòls
طبقه	pisos
طبقه	pis
روند	tendència
روند	procés
روند	procediment
قیمت	preu
ضبط	gravació
ضبط	enregistrament
ضبط	rècord
هفتم	vii
هفتم	setena
هفتم	setè
قابلیت	capacitats
صلح	pau
سلسله	dinastia
نیازمند	necessitat
اعداد	nombres
اعداد	números
صفوی	ism
توانایی	capaç
توانایی	capaces
توانایی	capaços
ویندوز	windows
ویندوز	finestres
اورگن	oregon
آرام	pacífica
آرام	calma
آرام	aram
هندی	indi
هندی	hindi
موج	ona
نوشت	escriu
قلمرو	territori
کشیده	estirat
کشیده	estirada
کشیده	arrossegada
کشیده	arrossegat
آبشار	cataractes
آبشار	cascada
آبشار	cascades
تالار	hall
مذهب	religió
باور	bauer
باور	creure
نظارت	monitoratge
نظارت	monitor
نظارت	supervisió
نظارت	vigilància
آسیب	danys
احتمالاً	probablement
الجزایر	algerià
الجزایر	algèria
بیت	beat
بیت	beit
بیت	bit
بیت	beyt
دقیق	precisa
دقیق	precís
دقیق	exacte
دقیق	exactes
لرستان	bronze
نواحی	districtes
نواحی	zones
نواحی	àrees
نواحی	àmbits
سوسیالیستی	socialista
تونی	tony
عناصر	estris
عناصر	elements
شیلی	xilè
شیلی	xile
آقا	senyor
مانده	residu
موفقیت	èxit
قالب	format
امضا	signe
امضا	signa
امضا	signar
امضا	signat
امضا	firmat
امضا	firma
امضا	signatura
بختیاری	bqi
ارومیه	urmia
عمده	granel
عمده	engròs
عمده	major
امارات	uea
امارات	emirats
امارات	emirates
توکیو	tòquio
توکیو	tokyo
دعوت	convida
دعوت	convidant
دعوت	invitació
دعوت	invitacions
نامزدهای	nominacions
نامزدهای	candidatures
لقب	sobrenom
فرار	escapar
فرار	fugida
فرار	fuga
فرار	escape
صفحات	pàgines
آوردن	portat
سود	lucre
سود	benefici
باد	bud
باد	vent
سقوط	crash
سقوط	caiguda
الدین	alden
الدین	din
اوراق	bons
اصطلاح	termini
الگوریتم	algorisme
الگوریتم	algoritme
طبیعت	natura
طبیعت	naturalesa
ایندیانا	indiana
گشت	patrulla
نوازندگان	músics
نوازندگان	orquestra
حقیقت	veritat
مسلمان	musulmà
مسلمان	musulmans
صفر	zero
تجهیزات	equipaments
تجهیزات	equipament
تجهیزات	subministraments
یزد	yazd
خطر	risc
خطر	perill
فرض	assumir
فرض	assumit
فرض	assumpció
فرض	assumint
فرض	suposant
هواپیما	plànol
هواپیما	avió
معاون	adjunt
معاون	vici
معاون	vice
فرمان	ordre
فرمان	comandament
فرمان	orde
فرمان	ordre
فرمان	encàrrecs
فرمان	comandes
فرمان	ordres
فدراسیون	federació
تجربه	experimentat
تجربه	experiències
تجربه	experiencia
تجربه	experiència
آزمایش	test
آزمایش	prova
آزمایش	experiment
آزمایش	provant
آزمایش	assaig
آزمایش	proves
مسیحی	christian
مسیحی	cristià
مسیحی	cristians
متصل	connectat
متصل	connecta
غذایی	menjar
غذایی	alimentació
غذایی	plat
غذایی	àpat
امید	omid
امید	expectativa
امید	esperança
کالج	college
ساحل	shore
ساحل	platja
خبری	notícia
خبری	notícies
کنگره	congrés
اندونزی	indonèsia
عزیز	benvolguts
عزیز	aziz
بلغارستان	bulgària
مطلب	isis
مطلب	article
زرد	groc
تجارت	negoci
تجارت	negocis
تجارت	comerç
ذخیره	emmagatzematge
ذخیره	emmagatzemament
ذخیره	desa
ذخیره	desant
ذخیره	estalvi
ذخیره	botiga
ذخیره	reserva
دودمان	dinastia
پوست	pells
پوست	aparences
پوست	pell
برچسب	etiqueta
کلرادو	colorado
رقص	dansa
رقص	ballant
رقص	ballar
فی	faye
فی	phi
فی	fay
فی	fei
قادر	capaç
قادر	capaces
قادر	capaços
دانشگاهی	acadèmica
دانشگاهی	acadèmic
دانشگاهی	college
روسی	rus
روسی	rossi
جرج	george
علاقه	interessat
علاقه	interessats
علاقه	interès
علاقه	grat
آشنا	familiar
آشنا	contacte
فنلاند	finlàndia
فنلاند	finès
جلو	front
عضویت	pertinença
عضویت	afiliació
عضویت	adhesió
جبهه	front
تابستان	estiu
معدنی	inorgànica
معدنی	mineral
سد	presa
مدرک	evidència
اختصاص	singles
اختصاص	senzills
نفوذ	influència
نفوذ	penetració
نفوذ	infiltració
ایل	île
عقب	esquena
عقب	posterior
سرباز	soldat
سرباز	privat
سرباز	privats
خشک	secà
خشک	seques
فراوان	abundància
فراوان	abundant
فراوان	abundants
تاثیر	influència
رفتن	marxat
رفتن	anat
احساس	sentiment
احساس	sentia
احساس	feltre
احساس	sentiments
ادوارد	edward
ادوارد	eduard
برنز	burns
برنز	bronze
خرید	botiga
خرید	compra
خرید	compra
خرید	buy
خرید	comprar
خرید	compres
خرید	shopping
خرید	comprant
قاره	continent
قاره	continents
هشتم	viii
هشتم	vuitè
هشتم	vuitena
شاخه	branques
شاخه	subdivisió
شاخه	sucursal
شاخه	branca
قطعه	segments
قطعه	segment
قطعه	peces
ساحلی	costera
ساحلی	costaneres
دیوار	paret
دیوار	mur
دیوار	murs
دیوار	parets
مترجم	traductor
مترجم	traductora
مترجم	intèrpret
روایت	narrativa
روایت	narració
اکبر	akbar
مجبور	forçar
اعدام	executat
اعدام	executada
اعدام	execució
اعدام	execucions
روح	ghost
روح	fantasma
روح	esperit
درگاه	port
رساند	perfeccionar
امتیاز	puntuació
امتیاز	punts
پیشرفت	progrés
پارسی	parsis
روحانی	espiritual
مخصوص	especial
مخصوص	especials
منفی	negatiu
تام	tom
نکته	nota
نکته	punta
نکته	propina
نکته	punt
گیاهی	planta
سهام	existències
سهام	estocs
سهام	participacions
سهام	estoc
سهام	stock
پرنده	ocell
برلین	berlin
برلین	berlín
تفسیر	interpretació
تفسیر	antuvi
تفسیر	interpretar
تفسیر	interpreten
تفسیر	tafsir
درود	benediccions
درود	encarar
درود	salutació
درود	salutacions
جزئی	parcials
ولز	wales
ولز	pous
کانال	canal
کانال	canal
هرچند	tanmateix
اسناد	papers
اسناد	documents
توضیحات	comentaris
توضیحات	observacions
حیات	hayat
دقت	resolució
دقت	precisió
دقت	precisió
دقت	exactitud
روزهای	dies
چارلز	charles
چارلز	carles
دامنه	àmbit
دامنه	abast
دامنه	domini
دامنه	amplitud
نجات	desant
نجات	estalvi
نجات	rescat
نجات	salvament
مفید	beneficioses
مفید	beneficiós
مفید	beneficiosa
مفید	útil
مفید	útils
زدن	pegar
مارتین	martín
مارتین	martí
مارتین	martin
میسیسیپی	mississipí
مهاجم	invasors
رباتیک	robòtica
رکوردز	rècords
رکوردز	registres
نماد	simbologia
نماد	simbolisme
نماد	símbol
نماد	notació
نماد	icona
تصویری	projectiva
تصویری	visual
تکمیل	finalització
تکمیل	compleció
تکمیل	completa
تکمیل	complet
قهرمانان	heroes
قهرمانان	herois
قهرمانان	champions
قهرمانان	campions
نبراسکا	nebraska
وظیفه	deure
آهنگسازان	compositors
اداری	administratiu
اداری	administratius
زادروز	aniversari
آکادمی	academy
آکادمی	academia
آکادمی	acadèmia
ارسال	enviament
ارسال	enviant
ارسال	envia
دیدار	conèixer
دیدار	sessió
دیدار	reunió
دیدار	trobada
دیدار	encontre
فضا	espai
عکاسی	fotografia
عکاسی	fotogràfics
عکاسی	fotogràfica
توماس	thomas
توماس	tomàs
صادق	honest
صادق	honesta
صادق	sincer
انگلیس	anglaterra
پیوست	adjunta
پیوست	apèndix
پیوست	adjuntat
پیوست	adjunt
موسی	moses
موسی	moisès
موسی	mussa
موسی	musa
پای	peu
پای	empanada
پای	pastís
پای	cama
پای	pota
پیکچرز	fotografies
مثبت	positiu
مثبت	positiva
مثبت	positius
مثبت	positivisme
مثبت	positivitat
ارتباطات	connexions
ارتباطات	comunicacions
ارتباطات	comunicació
سلطنت	regnat
فراوانی	abundància
فراوانی	abundant
فراوانی	abundants
جراحی	cirurgia
جراحی	quirúrgic
سابقه	precedents
سابقه	precedent
مدافع	defensor
مدافع	aspirant
رستم	rustam
مس	coure
مس	brass
مس	llautó
قرارداد	protocol
قرارداد	acord
قرارداد	contracte
قلب	cor
دارایی	propietat
دارایی	actius
رهبران	líders
رهبران	dirigents
بهداشت	higiene
بهداشت	sanitat
بهداشت	salut
بابل	babel
بابل	babilònia
شبه	pseudo
نشست	session
نشست	sessió
نشست	sat
ظرفیت	capacitat
درک	derek
درک	entendre
آلن	allen
آلن	alan
مسیحیت	cristianisme
تاجیکستان	tadjikistan
پیتر	peter
پیتر	pere
متال	metall
متال	metal
مسکو	moscou
مسعود	massoud
مسعود	mesut
خلاف	contrari
خلاف	contraris
رومی	rumi
رومی	roman
رومی	romà
سرویس	servei
شاهزاده	príncep
شاهزاده	prince
یو	yoo
معمول	habitual
معمول	usual
ملک	propietat
ملک	malek
سرمایه	capital
احترام	respect
احترام	respecte
الکترونیک	electrònica
الکترونیک	electronic
رقابت	concursar
رقابت	competir
رقابت	competitiu
رقابت	competitiva
رقابت	competició
رقابت	competència
کلید	claus
کلید	tecles
کلید	tecla
کلید	clau
کهن	kahn
نیم	meitat
نیم	half
شیرین	dolç
شیرین	dolços
شیرین	dolça
شیرین	shirin
بد	bad
بد	maldat
سان	sol
سان	san
شاخص	indexats
شاخص	index
شاخص	índex
شاخص	indicador
بگیرد	take
خواندن	llegit
خواندن	llegir
خواندن	llegint
خواندن	lectura
اسب	cavalls
اسب	cavall
فعالان	activistes
زیبایی	belleses
زیبایی	bellesa
هافبک	centrecampista
حذفی	eliminatòries
حافظه	memòria
مقیاس	escala
نهم	novè
فیلسوفان	filòsofs
مکتب	escola
مارک	marca
مارک	mark
معمولی	ordinari
معمولی	ordinària
معمولی	comunes
معمولی	comú
معمولی	comuns
معمولی	normal
معمولی	normals
اهداف	objectius
شمسی	shamsi
درد	dolor
کارکنان	empleats
فتح	conquesta
فتح	fath
فتح	conquerir
فتح	victòria
لوئیزیانا	louisiana
هواپیمای	aeronau
هواپیمای	aeronaus
هواپیمای	plànol
هواپیمای	avió
هواپیمای	avió
اعتماد	confiar
اعتماد	confia
اعتماد	confiança
الان	ara
ریز	riz
درمانی	teràpia
درمانی	curació
درمانی	millorant
درمانی	terapèutics
درمانی	terapèutic
حالا	ara
خودکار	auto
خودکار	automàtica
خودکار	automàtic
خودکار	automàtica
مغز	cervell
اطلاع	notificar
اطلاع	notifica
نشریه	journal
نشریه	diari
آماده	preparats
آماده	preparat
آماده	preparades
گوگل	google
ظاهری	palpable
ظاهری	aparents
ظاهری	aparent
ظاهری	exterior
خانم	miss
خانم	senyoreta
داروهای	medicines
کتابی	llibre
خارجه	exteriors
سنگی	pedra
سنگی	roca
سنگی	rock
پیمان	pacte
پیمان	tractat
سلیمان	salomó
سلیمان	solomon
سلیمان	suleiman
سلیمان	sulaiman
انتظار	esperant
یافتن	troba
یافتن	trobi
یافتن	trobeu
آلاسکا	alaska
پیر	antic
پیر	pierre
کمپانی	companyia
کمپانی	empresa
ناصر	nasser
ناصر	naser
بتن	formigó
عین	ain
پستی	publicació
تاج	taj
افتخار	orgullosa
افتخار	orgullós
افتخار	orgullosos
افتخار	honor
فلسطین	palestina
فلسطین	palestí
بازسازی	reconstruir
بازسازی	reconstrucció
بازسازی	renovació
غار	cova
غار	coves
تخریب	enderroc
تخریب	demolició
تخریب	destrucció
هرگز	mai
فیزیکی	físic
موسسه	institut
موسسه	establiment
موسسه	institució
موافقت	acordats
موافقت	acordat
موافقت	pactat
موافقت	acorden
موافقت	convenen
گرجستان	georgià
گرجستان	georgia
گرجستان	geòrgia
پاک	pak
پاک	purs
پاک	pura
پاک	pur
نیروگاه	planta
آمدن	arribant
لایه	capes
پردازش	tramitació
پردازش	processament
پردازش	processat
اعتقاد	creença
کامپیوتر	ordinador
کامپیوتر	ordinadors
ویژگی	propietat
ویژگی	característica
وسایل	equipaments
وسایل	equipament
کارخانه	fàbrica
قرضی	deute
منچستر	manchester
ساختن	edifici
ساختن	edificació
ساختن	construeix
ساختن	construir
ساختن	fent
ساختن	making
غیره	etc
غیره	altres
قوی	forts
قوی	forta
قوی	fort
خالی	buit
خالی	buida
گنبد	cúpula
گنبد	gonbad
فرانک	frank
اعتراض	objecció
اعتراض	protesta
رسانه	mitjans
میلان	milà
صربستان	sèrbia
تکرار	repetint
تکرار	repeteix
تکرار	repetició
تکرار	repetició
پرو	pro
پرو	perú
پرو	peru
اعتبار	credit
اعتبار	crèdit
اعتبار	reputació
اعتبار	validesa
مسئول	responsable
خودکشی	suïcidi
خودکشی	suïcida
امروزی	moderna
امروزی	modern
اکشن	acció
مرغ	pollastre
مرغ	hen
خوش	feliç
امنیتی	seguretat
میزوری	missouri
آرش	arash
بخار	vapor
بخار	vapor
برداشت	collita
برداشت	take
شناسه	identificador
سنی	edat
سنی	sunnita
مصطفی	mustafa
مصطفی	mustafà
پژوهش	recerca
پژوهش	investigació
زمستان	hivern
مین	maine
مین	min
حقوقی	jurídic
حقوقی	legal
حقوقی	legals
محاسبه	computa
محاسبه	computar
محاسبه	calcula
محاسبه	calcular
محاسبه	càlcul
ویتنام	vietnam
سپاس	gratitud
سپاس	agraïment
سپاس	agraïda
سپاس	elogi
سپاس	elogis
سپاس	gràcies
بازداشت	arrest
بازداشت	detenció
بازداشت	detenció
بایرن	baviera
بایرن	byron
بایرن	bayern
آسمان	cel
آسمان	heaven
آسمان	cel
آسمان	sky
جنگل	bosc
جنگل	jungla
جنگل	selva
عادی	normal
عادی	normals
منتقدان	crítics
برادران	germans
حاوی	contenint
حاوی	conté
حاوی	contenir
حاوی	contenen
انبار	magatzem
انبار	emmagatzematge
انبار	emmagatzemament
وین	wayne
وین	vin
وین	viena
استونی	estonià
استونی	estònia
تأیید	confirmació
تأیید	confirmar
تأیید	confirma
تأیید	verifica
تأیید	verificació
تأیید	aprovades
تأیید	aprovat
تأیید	aprovada
تأیید	aprovats
گری	gris
گری	grey
جکسون	jackson
جواب	resposta
توپ	pilota
احداث	formacions
خسرو	cosroes
دیدن	veure
دیدن	visitant
آریزونا	arizona
دوربین	càmera
آشنایی	introducció
آشنایی	familiaritat
کلیه	ronyons
کلیه	renal
کلیه	ronyó
جعفر	jafar
میر	meir
میر	mir
میر	meyer
فیلیپین	filipines
کیلوگرم	quilogram
مردمان	pobles
مردمان	gent
مردمان	persones
محکوم	convicte
گرد	gerd
خالص	sinceres
خالص	sincers
خالص	sincera
خالص	purs
خالص	pura
خالص	pur
خالص	exclusiu
خالص	exclusiva
میزبان	màquina
هنگ	heng
هنگ	regiment
کرواسی	croat
کرواسی	croata
متغیر	variable
متغیر	variables
مدرس	instructor
مدرس	mestres
مدرس	professors
مدرس	docents
مدرس	professorat
مدرس	madràs
مراکش	marroc
مراکش	marrakech
کودکی	infància
کودکی	infantesa
خواهر	sister
خواهر	germana
جستجوی	cercant
آهنگساز	compositor
رأی	votacions
رأی	vots
رأی	papereta
رأی	votat
بودجه	pressupost
شنای	nedar
شنای	natació
نگارش	compon
نگارش	componen
نگارش	compondre
گذشت	superat
پرتاب	llançament
دستگیر	arrest
دستگیر	detenció
دستگیر	capturats
دستگیر	captades
دستگیر	capturat
دستگیر	captura
قلبی	cor
مؤثر	efectiu
تشکر	reconeixement
تشکر	gràcies
نیو	nova
نیو	nou
نیو	noves
نیو	neo
بهرام	bahram
خروجی	sortida
آرمان	armen
آرمان	armand
جدی	greus
جدی	seriós
الکساندر	alexandre
الکساندر	alexander
ترکیبی	combinació
مولی	molly
غذا	menjar
غذا	alimentació
آیین	credo
آیین	ritual
موشک	coet
موشک	míssil
جستجو	cerca
جستجو	cercant
تماس	contacte
تماس	convocatòria
تماس	trucada
پنجمین	cinquè
پنجمین	cinquena
اقیانوسیه	ofc
نقض	incompliment
دارویی	farmacèutica
اتصال	connexió
اتصال	connectant
اتصال	connecta
سنگین	heavy
سنگین	pesats
سنگین	pesada
سنگین	pesant
سنگین	pesades
اشغال	ocupat
اشغال	ocupació
رودهای	intestinal
رودهای	rius
پروانه	papallona
واژگان	vocabularis
واژگان	vocabulari
موضوعات	temes
ریاضیات	matemàtica
ریاضیات	matemàtiques
ریاضیات	matemàtica
ریاضیات	mates
ریاضیات	matemàtica
جزء	part
عنصر	element
گینه	guinea
شعبه	branques
امکانات	possibilitats
اجماع	consens
تصرف	possessió
تصرف	aprofitar
سالن	saló
ترسناک	horror
تمدن	cultura
تمدن	civilització
سفارت	ambaixada
کمونیست	comunista
بهشت	jardí
بهشت	paradís
بهشت	paradise
جک	jack
سناتور	senador
دیجیتال	digital
بیمار	pacient
بیمار	malalts
بیمار	malalt
بینی	nas
هسته	core
هسته	nucli
هسته	nucli
هسته	nuclear
هسته	nucli
نمایشگاه	exposició
یوسف	yusuf
یوسف	josep
یوسف	joseph
یوسف	yousef
حمام	bany
حمام	banys
حمام	banys
عصبی	nerviós
عصبی	histèric
جمشید	jamshid
حیوانات	animals
حیوانات	animal
مایع	fluid
مایع	líquid
مایع	liquid
اشکال	bug
اشکال	defectuosos
میز	taula
میز	quadre
میز	escriptori
مکانیک	mecànic
مکانیک	mecànica
مکانیک	mecànics
مکانیک	mecànic
خواست	volia
خواست	volien
بالغ	adult
بالغ	madur
دانشمند	científic
جالب	interesant
جالب	interessant
چوب	fusta
مالزی	malàisia
مجمع	assemblea
تکثیر	multiplicar
تکثیر	multiplica
تکثیر	duplicat
تکثیر	duplica
میانگین	mitjana
میانگین	mean
ظهور	adveniment
قطعات	parts
قطعات	components
تابلوی	panell
تابلوی	plafó
حملات	atacs
نرخ	taxa
رمانتیک	romanç
رمانتیک	romàntic
رمانتیک	romàntica
اتمی	atòmics
اتمی	atòmic
اتمی	atòmica
مکمل	recolzant
مکمل	suplements
مکمل	complementària
مکمل	complementaris
مکمل	complementàries
مکمل	complementari
گرایش	tendència
گرایش	actitud
حداکثر	màxim
پادشاهان	kings
پادشاهان	reis
گویش	dialecte
سوخت	combustible
سوخت	cremar
سوخت	crema
حلقه	anell
حلقه	anells
حلقه	anelles
حلقه	repeteix
حلقه	bucle
یوتا	utah
یوتا	iota
سیمرغ	fènix
سیمرغ	phoenix
مربی	preparador
مربی	formador
مربی	coach
مربی	autocar
مربی	entrenador
مربی	formadors
هری	harry
پیوسته	ininterrompudament
پیوسته	continu
حادثه	incident
حادثه	accident
حادثه	desastre
الیور	oliver
مراحل	procés
مراحل	etapes
حاجی	haji
حاجی	hajji
اطلس	atles
اطلس	atlantic
اطلس	atlàntic
سوره	capítol
سوره	capítols
سوره	sura
نامگذاری	anomenant
نامگذاری	nomenclatura
ابتدایی	elemental
ابتدایی	primària
ابتدایی	primari
پیامبر	profeta
پیامبر	missatger
پیامبر	messenger
مهندس	enginyer
مجوز	llicència
مجوز	permís
محتوای	contingut
ستون	columna
ستون	pilar
حافظ	hafez
حافظ	hafiz
بیرجند	birjand
درگیری	implicació
درگیری	conflicte
مایل	kilòmetre
مایل	milla
مایل	milles
مایل	kilòmetres
مایل	quilòmetres
مادرید	madrid
جورج	george
اختلال	trastorn
قضیه	teorema
اردبیل	ardabil
کبیر	kabir
نظری	teòrica
نظری	teòric
مسیحیان	cristians
ساری	surrey
طراح	dissenyador
طراح	planificador
خروج	sortida
سربازان	soldats
سربازان	efectius
سربازان	tropes
آشپزی	cook
آشپزی	cuiner
آشپزی	cuinar
آشپزی	cocció
خواجه	eunuc
رفع	arregla
رفع	resoldre
سوپر	super
ایکس	aix
مقامات	autoritats
مقامات	funcionaris
جوانی	juvenil
جوانی	jovent
جوانی	joventut
الکترونیکی	electronic
آمل	amol
مصاحبه	entrevista
مصاحبه	entrevistes
لوله	pipa
لوله	canonada
لوله	tub
لوله	canalitzacions
روزی	aportada
روزی	rosie
روزی	jornada
روزی	dia
پایدار	sostenible
پایدار	sostenibles
پایدار	permanent
پایدار	permanents
پایدار	estable
حوادث	catàstrofes
حوادث	desastres
حوادث	incidents
حوادث	accidents
حوادث	esdeveniments
عهد	pacte
ادعا	reclamava
ادعا	reclamat
ادعا	reivindicació
ادعا	reclamació
ادعا	reivindicar
ادعا	reclamacions
ادعا	pretensions
دربار	cort
دربار	tribunal
ارزیابی	qualificació
ارزیابی	puntuació
ارزیابی	habilitació
ارزیابی	avaluació
ارزیابی	avaluadora
ارزیابی	avaluar
ارزیابی	avalua
حمید	hamid
زنی	dona
مسئولیت	responsabilitats
مسئولیت	responsable
مسئولیت	responsabilitat
هاشمی	hashimi
خواب	somia
خواب	somiar
خواب	somni
خواب	dorm
خواب	dormir
خواب	dormint
تصور	imaginant
تصور	representava
وزیران	ministres
قلم	bolígraf
قلم	ploma
قلم	pen
قلم	llapis
مشاهیر	famosos
ثمر	samar
قاضی	jutge
قاضی	jutjar
قاضی	qazi
دم	presa
دم	cua
دم	dem
بنیان	fundat
بنیان	fundada
روغن	oli
نر	masculí
نر	mascle
برگ	berg
برگ	fulla
برگ	fulls
برگ	fulles
ملکه	queen
ملکه	reina
ملت	nacions
ملت	nació
احمدی	ahmadi
کابل	kabul
کابل	filferro
کابل	cable
کابل	cables
کابل	cable
پذیرش	acceptar
پذیرش	admissió
پذیرش	acceptació
پذیرش	recepció
پذیرش	acceptar
پذیرش	accepta
مد	moda
مد	fashion
فینال	finals
خرابکاری	sabotatge
خرابکاری	vandalisme
رویداد	esdeveniment
جیرفت	jiroft
کریم	karim
جواد	jawad
لینک	vinculació
لینک	enllaç
آرتور	arthur
گوش	orelles
گوش	espigues
گوش	oïdes
شصت	seixanta
چهره	temàtica
چهره	tema
چهره	cares
چهره	cara
چهره	face
یادبود	memorial
یادبود	commemoració
یادبود	monument
تکنولوژی	tecnologia
جمعه	dv
جمعه	divendres
درگیر	implicats
درگیر	involucrat
درگیر	incorre
نامی	nami
دارو	medicament
دارو	medicina
دارو	medicació
دارو	droga
فردوسی	erythrina
فردوسی	firdawsí
کوچکی	petita
کوچکی	petites
کوچکی	menor
کوچکی	minor
مدارس	escoles
عیسی	jesús
ایوان	ivan
نوار	cinta
سخنرانی	discurs
کربن	carboni
نقاش	pintor
بغداد	bagdad
نمای	vista
نمای	visualitza
نمای	visualització
مک	mac
ذهن	ment
گلستان	golestan
گلستان	rosari
ماری	maría
ماری	mary
کوچه	carreró
فجر	fajr
بازرگانی	mercader
خلیفه	califa
خلیفه	khalifa
نادر	nader
نادر	rars
نادر	rares
نادر	nadir
تجزیه	descomposició
تهدید	amenaces
تهدید	amenaçant
تهدید	amenaça
مونتانا	montana
انتقاد	crítica
انتقاد	crítica
انتقاد	criticar
ماهان	mahan
کپی	còpia
سلامت	sanitat
سلامت	salut
سلامت	pau
سلامت	seguretat
طایفه	clan
ابزارهای	eines
مبتلا	infectats
باران	pluja
صبح	matí
حسینی	hosseini
ذرات	partícules
ذرات	partícula
عملی	pràctic
شناخت	reconeixen
شناخت	reconèixer
شناخت	cognició
خداوند	déu
شاهد	testimoni
تور	tor
تور	recorregut
تور	tour
تور	tours
تور	net
تور	thor
هفتاد	setanta
کشتار	massacre
خانوادگی	família
خانوادگی	familia
سیاستمدار	polític
تلفظ	pronunciació
تلفظ	pronunciar
گذر	transit
گذر	passen
گذر	passi
گذر	pass
نهادهای	institucions
مالکیت	possessió
مالکیت	propietat
معین	adjudicada
معین	corregit
معین	fix
معین	fixes
معین	arreglat
معین	nomenats
تایلند	tailàndia
تایلند	thai
صدر	canceller
صدر	sadr
فلسفی	filosòfic
شکار	caça
راهنمایی	consell
بایگانی	arxivat
بایگانی	arxiu
بایگانی	arxiva
بایگانی	arxius
گره	node
گره	empat
گره	corbata
گره	nus
گره	empatat
سختی	dificultat
سختی	difícil
تغذیه	nutrició
هویت	identitat
منصور	mansur
منصور	mansoor
شورش	aldarull
شورش	revolta
سردار	serdar
اراک	arak
ششمین	sisena
ششمین	sisè
عمدتاً	principalment
جانشین	successors
جانشین	successor
جانشین	substitut
سالانه	efemèrides
سالانه	anual
سالانه	anuals
مشکلی	problema
شغل	carrera
شغل	treball
شغل	feina
شغل	professió
لشکر	exèrcit
اکثریت	majoria
اساطیر	mitologia
ابعاد	dimensions
منطقی	lògic
