και	y
δάσκαλοι	docentes
δάσκαλοι	maestras
δάσκαλοι	maestros
δάσκαλοι	profesorado
χορεύτρια	bailarina
χορεύτρια	bailarín
χάσμα	divida
χάσμα	divisoria
χάσμα	dividir
χάσμα	divide
χάσμα	brecha
χάσμα	gap
επιλεγμένη	seleccionados
επιλεγμένη	seleccionado
επιλεγμένη	seleccionada
επιλεγμένη	seleccionadas
πίστα	pista
πίστα	track
πίστα	atletismo
πίστα	vía
πίστα	hipódromo
βαγγέλη	vangelis
σιν	shin
σιν	pecado
σιν	sin
συναλλαγή	transacciones
συναλλαγή	transacción
ένζυμα	enzimas
συλλήψεις	arrestos
συλλήψεις	detenciones
θάφτηκε	sepultado
θάφτηκε	enterrada
θάφτηκε	enterrados
θάφτηκε	enterrado
αστάθεια	inestabilidad
αστάθεια	volatilidad
αστάθεια	inestabilidad
κύλινδρο	cilindro
κύλινδρο	cilindros
βάσκων	vasca
βάσκων	vasco
βάσκων	euskera
λέιζερ	laser
λέιζερ	láser
λέιζερ	láseres
λέιζερ	láser
λέιζερ	láseres
μανχάταν	manhattan
μιζούρι	missouri
μιζούρι	misuri
ελλείψεις	carencias
ελλείψεις	deficiencias
ελλείψεις	carencias
ελλείψεις	escasez
ελλείψεις	deficiencias
ανεπίσημη	informal
ανεπίσημη	oficiosa
ανεπίσημη	oficioso
ανεπίσημη	informales
ανεπίσημη	extraoficial
ελαφρών	ligera
ελαφρών	liviano
ελαφρών	ligero
γενεαλογία	genealogía
πολύτιμη	precioso
πολύτιμη	preciosas
πολύτιμη	preciosos
πολύτιμη	preciosa
πολύτιμη	valiosas
πολύτιμη	valiosa
πολύτιμη	valioso
πολύτιμη	valiosos
αστυνομικοί	polis
αστυνομικοί	policías
αστυνομικοί	policías
αστυνομικοί	agentes
αστυνομικοί	oficiales
γκουάμ	guam
πάρτι	parte
πάρτι	partido
πάρτι	fiesta
πάρτι	party
δεύτερα	segundos
θόλο	dosel
θόλο	dome
θόλο	cúpula
θόλο	domo
οικονομολόγοι	economistas
αδιέξοδο	estancamiento
αδιέξοδο	estancamiento
μεσογειακή	mediterránea
μεσογειακή	mediterráneo
ζανζιβάρη	zanzíbar
δεκ	dec
δεκ	dic
ελευθερίες	libertades
ελευθερίες	libertades
ελευθερίες	libertad
εθελοντική	voluntario
εθελοντική	voluntariado
εθελοντική	voluntaria
πούτιν	putin
φορτηγά	camionetas
φορτηγά	furgonetas
φορτηγά	camiones
φορτηγά	camiones
φορτηγά	carretillas
ανταρκτικής	antártica
ανταρκτικής	antártida
ανταρκτικής	antártico
βίσση	vissi
ελικόπτερα	helicópteros
αντιληπτή	percibidas
αντιληπτή	percibida
αντιληπτή	percibido
αντιληπτή	percibidos
άνδεων	andino
άνδεων	andina
άνδεων	andinos
μέιν	maine
φόρεστ	forrest
κοσμικό	secular
κοσμικό	seculares
κοσμικό	laico
κοσμικό	laica
κοσμικό	cósmicos
κοσμικό	cósmico
κοσμικό	cósmica
κλείδωμα	lock
κλείδωμα	bloqueo
κλείδωμα	cerradura
κλείδωμα	candado
κλείδωμα	bloqueo
κλείδωμα	encierro
συνδεδεμένα	enlazados
συνδεδεμένα	vinculado
συνδεδεμένα	vinculados
συνδεδεμένα	vinculada
αρτηρία	arteria
δευτεροβάθμια	secundaria
δευτεροβάθμια	secundario
δευτεροβάθμια	secundarios
δευτεροβάθμια	secundarias
γεωλογία	geología
επιστήμονα	científico
επιστήμονα	científica
επιστήμονα	cientifico
ταϊπέι	taipei
βράχια	acantilados
βράχια	rocks
βράχια	rocas
βράχια	piedras
αγνή	puras
αγνή	pura
αγνή	puro
αγνή	puros
αγνή	inés
αγνή	ines
αγνή	agnes
ορθογώνια	rectángulos
παύει	cesa
εβδομάδων	semanas
ναυτικοί	marineros
ναυτικοί	marinos
ναυτικοί	marineros
ναυτικοί	marinos
ναυτικοί	marineros
παράγραφος	párrafo
παράγραφος	apartado
παράγραφος	párrafos
νούμερα	numeros
νούμερα	números
αισθητήρες	sensores
αισθητήρες	censores
τζένιφερ	jennifer
έντερο	intestinos
έντερο	intestino
έντερο	intestinos
έντερο	intestinal
έντερο	intestino
έντερο	entrañas
έντερο	intestinos
έντερο	intestino
έντερο	intestinos
κρύβεται	escondiendo
κρύβεται	ocultar
κρύβεται	oculto
κρύβεται	ocultando
κρύβεται	escondido
οδησσό	odessa
υποτελείς	vasallos
λίζα	lisa
ζάκυνθος	zante
απάτη	estafa
απάτη	fraude
απάτη	fraudes
απάτη	decepción
απάτη	engaño
απάτη	engaños
μετονομαστεί	renombrado
μετονομαστεί	renombrada
πλάνο	plano
πλάνο	plan
αστείο	gracioso
αστείο	curioso
αστείο	chistoso
αστείο	funny
αστείο	divertido
αστείο	broma
αστείο	chiste
ενθάρρυνε	alentado
ενθάρρυνε	alienta
ενθάρρυνε	fomentado
ενθάρρυνε	alentada
επέζησαν	sobrevivieron
επέζησαν	sobrevivió
επέζησαν	sobrevivido
όρθια	standing
όρθια	parados
αντανακλά	refleje
αντανακλά	reflexiona
αντανακλά	refleja
τοποθετημένα	colocado
συνθετικά	sintética
συνθετικά	sintéticas
συνθετικά	sintético
συνθετικά	sintéticos
τάραντα	tarento
ενεργεί	actuar
ενεργεί	actuando
ενεργεί	actuación
εξαγωγές	exporta
εξαγωγές	exportación
εξαγωγές	exportaciones
εξαγωγές	exportación
εξαγωγές	export
εξαγωγές	exportaciones
εξαγωγές	exportar
πορτογάλοι	portugueses
πορτογάλοι	portuguesa
πορτογάλοι	portugués
ρότζερς	rodgers
ρότζερς	rogers
νυρεμβέργη	nuremberg
φακό	cristalino
φακό	lente
φακό	lentes
φακό	linterna
φακό	antorcha
φακό	soplete
παρθενώνα	partenón
θαυμασμό	admiración
λίβανος	líbano
πολλαπλασιασμό	multiplicación
πολλαπλασιασμό	multiplicar
πολλαπλασιασμό	multiplicando
πολλαπλασιασμό	multiplicar
φράγκο	franco
φράγκο	francos
δαμασκό	damasco
δημοσιεύεται	publicados
δημοσιεύεται	publicadas
δημοσιεύεται	publicada
δημοσιεύεται	publicado
ίωνες	jonios
μέρλιν	merlin
μέρλιν	merlín
πάτωμα	planta
πάτωμα	piso
πάτωμα	suelo
κινητό	movil
κινητό	celulares
κινητό	móvil
κινητό	celular
κινητό	móviles
αποτυγχάνει	fracasa
αποτυγχάνει	falla
φιλελεύθεροι	liberales
μαλακό	blanda
μαλακό	suave
μαλακό	soft
μαλακό	blando
κάλεσμα	vocación
κάλεσμα	llamando
κάλεσμα	llamar
θεατή	espectador
θεατή	visor
διορίζει	designa
διορίζει	nombra
νικαράγουας	nicaragüense
νικαράγουας	nicaragua
συνοχή	cohesión
συνοχή	coherencia
συνοχή	consistencia
συνοχή	coherencia
προσβάλλει	ofende
γονιών	progenitor
γονιών	padres
εντοπίστηκε	descubierta
εντοπίστηκε	visto
εντοπίστηκε	manchado
εντοπίστηκε	rastreado
εντοπίστηκε	localizada
εντοπίστηκε	localizado
εντοπίστηκε	ubicado
εντοπίστηκε	situado
εντοπίστηκε	detectadas
εντοπίστηκε	detectada
εντοπίστηκε	detectó
εντοπίστηκε	detectado
εντοπίστηκε	detectados
αποκαταστήσει	restablecer
αποκαταστήσει	restaurar
αποκαταστήσει	restaura
ισχυρισμός	reclamo
ισχυρισμός	reclamar
ισχυρισμός	reclamación
ισχυρισμός	reivindicación
ισχυρισμός	alegación
επιμένει	insiste
αναπαραγωγική	reproductiva
αναπαραγωγική	reproductor
αναπαραγωγική	reproductores
ενσωματώνει	incorpora
ενσωματώνει	integra
εδιμβούργου	edinburgh
εδιμβούργου	edimburgo
πολεμιστής	guerrero
πολεμιστής	guerrera
δέσμευση	compromiso
εκκένωση	evacuar
εκκένωση	evacuación
εκκένωση	evacuaciones
δημοσιευθεί	publicados
δημοσιευθεί	publicadas
δημοσιευθεί	publicada
δημοσιευθεί	publicado
μετατροπής	reconversión
μετατροπής	conversión
μπρούκλιν	brooklyn
μάο	mao
θησέα	teseo
μάρεϊ	murray
θώρακα	tórax
θώρακα	cofre
θώρακα	pecho
θώρακα	tórax
ταγματάρχης	comandante
ταγματάρχης	major
ταγματάρχης	mayor
χόλυγουντ	hollywood
καντακουζηνός	cantacuzino
λειτουργικότητα	funcionalidad
λειτουργικότητα	funcionalidades
άγριο	wild
άγριο	silvestre
άγριο	silvestres
άγριο	salvajes
άγριο	salvaje
υδραγωγείο	acueducto
ενδεικτικό	indicativa
ενδεικτικό	indicativos
ενδεικτικό	indicativo
λεξικά	diccionarios
πλίνιος	plinio
κάθετο	verticalmente
κάθετο	verticales
κάθετο	vertical
λάσπη	fango
λάσπη	lodo
λάσπη	barro
απολογία	disculpa
απολογία	apología
απολογία	disculpas
χορηγείται	administradas
χορηγείται	administrado
χορηγείται	administrados
χορηγείται	administrada
αίγλη	glamour
σομαλίας	somalí
σομαλίας	somalíes
μπόρις	boris
μπόρις	borís
τοποθετημένο	colocado
διευκόλυνση	facilitación
διευκόλυνση	facilitando
διευκόλυνση	facilitación
διευκόλυνση	facilitar
διευκόλυνση	facilitan
διευκόλυνση	facilite
διευκόλυνση	faciliten
διευκόλυνση	facilitar
διαγραφές	supresiones
φίλιπς	philips
φίλιπς	philips
φίλιπς	phillips
πέιτζ	paige
αλουμινίου	aluminio
λέοναρντ	leonard
κράνος	casco
κράνος	cascos
διακοσμητικά	decorativos
διακοσμητικά	decorativas
διακοσμητικά	decorativo
διακοσμητικά	ornamental
διακοσμητικά	ornamentales
διακοσμητικά	condecoraciones
διακοσμητικά	decoración
διακοσμητικά	adornos
διακοσμητικά	decoraciones
πομπή	procesión
πομπή	cortejo
παίχτηκε	jugaron
παίχτηκε	jugó
παίχτηκε	jugado
παίχτηκε	desempeñado
κυνηγός	cazador
κυνηγός	cazadora
κυνηγός	hunter
κυνηγός	cazadores
κυνηγός	depredador
κυνηγός	acosador
διαφωνούν	discrepar
διαφωνούν	desacuerdo
προετοιμασίες	preparativos
προετοιμασίες	preparaciones
προετοιμασίες	preparados
φιλοδοξίες	aspiraciones
φιλοδοξίες	ambiciones
φιλοδοξίες	ambición
φιλοδοξίες	ambiciones
κατάλυση	catálisis
λέικερς	lakers
συνδυασμούς	combinaciones
βράχους	rocks
βράχους	rocas
βράχους	piedras
ιθάκη	ítaca
βραδιά	nocturno
βραδιά	noche
βραδιά	noches
βραδιά	night
ισοδύναμα	equivalentes
ισοδύναμα	equivalentes
ισοδύναμα	equivalente
βραχίονα	húmero
βραχίονα	brazo
βραχίονα	arm
εξπρές	expresar
εξπρές	expresas
εξπρές	express
εξπρές	expreso
εξπρές	expresa
εξπρές	exprés
γνώμες	dictámenes
γνώμες	opiniones
στάνλεϊ	stanley
ράδιο	radio
ράδιο	radios
ντετέκτιβ	detective
επικεντρώθηκε	concentrado
επικεντρώθηκε	enfocado
επικεντρώθηκε	enfocada
επικεντρώθηκε	centrado
επικεντρώθηκε	concentrados
αγαπούσε	amé
αγαπούσε	amado
αγαπούσε	amada
αγαπούσε	amaba
αγαπούσε	amó
αναγνωρίζοντας	reconociendo
αναγνωρίζοντας	reconociendo
αναγνωρίζοντας	reconocer
καταναλωτές	consumidores
καταναλωτές	consumidor
καπέλο	gorro
καπέλο	sombrero
καπέλο	hat
καπέλο	gorra
πάβελ	pavel
πληρεξούσιοι	plenipotenciarios
ντιτρόιτ	detroit
ρεπερτόριο	repertorio
αρχιμανδρίτης	archimandrita
γιορτάζει	festejando
γιορτάζει	celebrando
γιορτάζει	celebra
θεοδωράκης	theodorakis
υπερασπιστές	defensoras
υπερασπιστές	defensores
τραπεζούντα	trabzon
τροπικά	tropical
τροπικά	trópico
τροπικά	tropicales
προμήθειες	comisiones
προμήθειες	encargos
προμήθειες	abastecimiento
προμήθειες	aprovisionamiento
προμήθειες	provisiones
προμήθειες	suministros
πολλαπλότητα	multiplicidad
άμμου	arena
άμμου	sand
αναχώρηση	partiendo
αναχώρηση	partida
αναχώρηση	salida
προτιμούσε	prefería
προτιμούσε	preferidos
προτιμούσε	preferido
προτιμούσε	preferida
πολλαπλή	variedad
πολλαπλή	colector
πολλαπλή	múltiple
πολλαπλή	múltiples
πολλαπλή	multiples
κατασκευασμένα	fabricados
κατασκευασμένα	fabricado
κατασκευασμένα	fabricada
κατασκευασμένα	manufacturados
κατασκευασμένα	fabricados
κατασκευασμένα	fabricado
κατασκευασμένα	fabricada
κατασκευασμένα	fabricadas
δείπνο	cenas
δείπνο	cenar
δείπνο	cena
σύνθετα	compuesto
σύνθετα	compuestas
σύνθετα	compuestos
σύνθετα	complejas
σύνθετα	compleja
σύνθετα	complejo
σύνθετα	complejos
μόρισον	morrison
γκίνες	guinness
ειρηνική	pacífico
ειρηνική	pacíficos
ειρηνική	pacífica
μάξγουελ	maxwell
διάλεξη	conferencia
διάλεξη	cátedra
ζεστό	caliente
ζεστό	hot
ζεστό	calientes
ζεστό	calor
ζεστό	cálido
ζεστό	caliente
ζεστό	tibio
ζεστό	cálida
δίκαια	feria
δίκαια	justa
δίκαια	justo
δολοφόνησε	asesinado
δολοφόνησε	asesinados
δολοφόνησε	asesinada
λεξιλόγιο	vocabulario
συμπεριφέρεται	comportando
συμπεριφέρεται	comportarse
συμπεριφέρεται	comporta
πρίσμα	prisma
συρακούσες	siracusa
συρακούσες	syracuse
αποφεύγοντας	evitando
αποφεύγοντας	evitar
ψέματα	mentiras
ψέματα	acostado
ψέματα	mentir
ψέματα	mintiendo
ψέματα	mentirosa
σοσιαλισμού	socialismo
λεηλασία	saqueo
λεηλασία	pillaje
λεηλασία	saqueos
λεηλασία	saqueo
λεηλασία	pillaje
λεηλασία	pillaje
λεηλασία	saqueo
λεηλασία	pillaje
τηλέφωνα	teléfonos
τηλέφωνα	teléfonos
κεν	ken
κέιτ	kate
μίλλερ	miller
γκούσταβ	gustav
γκούσταβ	gustavo
καρχαρίες	tiburones
σκλάβοι	esclavas
σκλάβοι	esclavos
χάντμπολ	balonmano
λογαριασμός	cuenta
τρέχον	actualidad
τρέχον	actual
τρέχον	corriente
δημοσίως	públicamente
ευαγγελική	evangélica
γκίκας	ghica
γκρέι	gray
γκρέι	gris
γκρέι	grises
γκρέι	canas
γκρέι	gris
γκρέι	grey
γκρέι	grises
επισκευή	reparación
επισκευή	reparaciones
επισκευή	reparar
επισκευή	reparación
επισκευή	reparaciones
σωλήνες	tuberías
σωλήνες	tubos
σωλήνες	caños
σωλήνες	pipas
σωλήνες	tubos
λιβερία	liberia
μίλτον	milton
αναλογικά	proporcional
αναλογικά	proporcionales
αναλογικά	análogo
αναλογικά	analógico
αναλογικά	analógica
αναλογικά	análogo
αναλογικά	analógico
αναλογικά	analógica
αναλογικά	análogos
αναλογικά	análoga
αφιερώματα	tributos
βέλγος	bélgica
βέλγος	belga
βέλγος	belgas
θλίψη	pena
θλίψη	tristeza
θλίψη	tristezas
θλίψη	tristeza
θλίψη	pena
ενσωματωθεί	incorporó
ενσωματωθεί	incorporado
ενσωματωθεί	incorporada
ενσωματωθεί	incorporados
συμβατικά	contractualmente
συμβατικά	convencionales
συμβατικά	convencional
ένατη	novena
ένατη	noveno
κιθαρίστες	guitarristas
καταργηθεί	derogado
καταργηθεί	derogada
καταργηθεί	revocado
καταργηθεί	abolida
καταργηθεί	abolido
καταργηθεί	suprimido
βασίλι	basilio
βασίλι	vasili
βασίλι	vassili
βόλτα	paseando
βόλτα	cabalgata
βόλτα	ride
βόλτα	paseo
βόλτα	cabalgar
βόλτα	caminar
βόλτα	camina
βόλτα	paseo
βόλτα	pasear
εύλογη	plausible
εύλογη	verosímil
τροφές	alimentación
τροφές	alimento
τροφές	alimentos
τροφές	comida
τροφές	comidas
τροφές	alimentos
κράτηση	detención
κράτηση	reservación
κράτηση	reserva
κράτηση	reservas
κράτηση	reserva
κράτηση	reservar
κράτηση	reservas
δραστικά	drástica
δραστικά	drástico
δραστικά	drásticas
δραστικά	drásticos
δραστικά	drásticamente
σαββατοκύριακο	finde
κουρασάο	curaçao
αποδεκτές	aceptable
αποδεκτές	aceptables
μήδεια	medea
καναδική	canadiense
καναδική	canadienses
ποικίλλουν	varía
ποικίλλουν	variar
ποικίλλουν	varia
ποικίλλουν	varían
καλώδια	alambres
καλώδια	cables
καλώδια	alambre
καλώδια	cables
καλώδια	telegrama
καλώδια	cables
καλώδια	cable
συνεδριάσεις	reuniones
συνεδριάσεις	encuentros
αδύνατον	imposible
αδύνατον	imposibles
αγαπά	ama
αγαπά	amores
μύες	músculos
μύες	músculo
μύες	muscular
μύες	músculo
μύες	muscular
ευαγγελισμός	anunciación
εστάλη	enviada
εστάλη	enviados
εστάλη	enviadas
εστάλη	enviado
εστάλη	envió
ζοζέ	josé
κάθοδο	descenso
κάθοδο	ascendencia
κάθοδο	descendencia
κάθοδο	cátodo
αντίστοιχος	correspondiente
αντίστοιχος	correspondientes
χορδές	cuerdas
χορδές	cadenas
χορδές	acordes
αναγκαιότητα	necesidad
ματιών	mallas
ματιών	malla
υδρογονάνθρακες	hidrocarburos
υδρογονάνθρακες	hidrocarburos
τόνυ	tony
τόνυ	toni
τόνυ	antonio
νέβις	nieves
νέβις	nevis
περιβάλλουν	rodean
περιβάλλουν	envolvente
περιβάλλουν	rodear
πριγκίπισσες	princesas
τζόρτζιο	giorgio
ιστ	este
ιστ	oriente
ιστ	east
εκμάθηση	aprender
εκμάθηση	aprendizaje
εκμάθηση	aprendiendo
χα	hah
παρόντες	presente
κομήτες	cometas
δίαιτα	dieta
δίαιτα	dietética
σταθεί	stand
ουρανίου	uranio
κατατάσσει	clasifica
επιζώντες	sobrevivientes
επιζώντες	sobreviviente
επιζώντες	supervivientes
τεχνητά	artificiales
τεχνητά	artificial
αποβολή	expulsión
αποβολή	eliminación
προϋπολογισμός	presupuestos
προϋπολογισμός	presupuesto
τρίπτυχο	tríptico
παράκτιες	litoral
παράκτιες	costera
παράκτιες	costeras
παράκτιες	costero
υποτελής	vasallo
υποτελής	vasallos
σκηνικά	paisaje
σκηνικά	paisajes
περιθώρια	márgenes
σίντνεϊ	sidney
σίντνεϊ	sídney
σίντνεϊ	sidney
σίντνεϊ	sydney
εργαζόμενος	empleada
εργαζόμενος	empleados
εργαζόμενος	trabajador
εργαζόμενος	asalariado
εργαζόμενος	empleado
εργαζόμενος	trabajadora
εργαζόμενος	trabajador
εργαζόμενος	obrero
ψυχικό	médium
ψυχικό	psíquica
ψυχικό	psíquico
ψυχικό	vidente
ψυχικό	psíquicos
εμβλήματα	emblemas
διάλειμμα	break
διάλειμμα	descanso
διάλειμμα	romper
διάλειμμα	intermedio
οχύρωση	fortificación
οχύρωση	fortificaciones
βοτανική	botánica
βοτανική	botánico
μινεσότα	minnesota
ορίζοντας	horizonte
ορίζοντας	horizon
ορίζοντας	horizontes
κειμήλια	reliquias
κινούμενα	animado
κινούμενα	animados
κινούμενα	animada
κάλτσες	medias
κάλτσες	medias
κάλτσες	calcetines
αδριατικής	adriático
επιτυχημένος	exitosos
επιτυχημένος	exitoso
επιτυχημένος	exitosa
επιτυχημένος	exitosas
επιτυχημένος	éxito
μοιραία	fatales
μοιραία	fatal
μοιραία	mortal
σταυρούς	cruces
αλιείας	pesca
αλιείας	pesquerías
αλιείας	pescar
αλιείας	pesca
αλιείας	pescando
ινδίες	indias
χορευτές	bailarinas
χορευτές	bailarines
ομίχλη	bruma
ομίχλη	niebla
ομίχλη	neblina
ομίχλη	niebla
ομίχλη	neblina
αλουμίνιο	aluminio
αλουμίνιο	aluminio
εκκίνηση	empezar
εκκίνηση	start
εκκίνηση	inicio
εκκίνηση	comienzo
εκκίνηση	empezando
εκκίνηση	iniciando
εκκίνηση	comenzando
αφοσίωση	dedicación
αφοσίωση	dedicatoria
αφοσίωση	fidelidad
αφοσίωση	lealtad
αφοσίωση	dedicación
αφοσίωση	devoción
ανώνυμο	anónimo
ανώνυμο	anonymous
ανώνυμο	anónima
ανώνυμο	anonimato
δομινικανή	dominicano
δομινικανή	dominicanos
δομινικανή	dominicana
ζυγό	libra
ζυγό	yugo
αλκοόλη	alcoholes
αλκοόλη	alcohol
απογοήτευση	decepción
απογοήτευση	decepciones
απογοήτευση	desilusión
απογοήτευση	frustración
απογοήτευση	frustraciones
υιοθετεί	adopta
τρολ	troll
τρολ	trolls
τρολ	trol
τρολ	trolls
τρολ	trols
εξέδρα	andén
εξέδρα	plataforma
εξέδρα	plataformas
εξέδρα	podio
εξέδρα	aparejo
πλανκ	planck
πολυτελές	lujo
πολυτελές	lujos
πολυτελές	lujosa
πολυτελές	lujoso
πολυτελές	lujosos
έλα	ven
έλα	venid
έλα	vente
έλα	venga
έλα	vengan
εκρηκτικά	explosiva
εκρηκτικά	explosivas
εκρηκτικά	explosivos
εκρηκτικά	explosivo
εκρηκτικά	explosivos
εκρηκτικά	explosivo
ασιατικό	asiática
ασιατικό	asiáticas
ασιατικό	asiático
ασιατικό	asia
ασιατικό	asiáticos
αιθανόλη	etanol
έκτακτη	extraordinarias
έκτακτη	extraordinaria
έκτακτη	extraordinario
έκτακτη	extraordinarios
έκτακτη	excepcionales
έκτακτη	excepcional
υδροξείδιο	hidróxido
ρόι	roy
βιβλική	bíblico
βιβλική	bíblica
βιβλική	bíblicos
σπίλμπεργκ	spielberg
κρύσταλλοι	cristales
έπιπλα	mobiliario
έπιπλα	muebles
έπιπλα	mueble
ναυτικούς	marineros
ναυτικούς	marinos
σπλιτ	dividir
σπλιτ	dividida
σπλιτ	split
σπλιτ	divididos
γλυκόζης	glucosa
λώρενς	lorenzo
λώρενς	lawrence
περιορίζει	restringe
ποντίκια	ratones
ποντίκια	ratas
βεστφαλίας	westfalia
έφη	effie
ελαφριά	ligera
ελαφριά	light
ελαφριά	luz
ελαφριά	ligero
ελαφριά	ligera
ελαφριά	liviano
ελαφριά	ligero
πατ	pat
σουηδοί	suecos
βροχές	lluvias
βροχές	lluvia
βροχές	lluvias
καλώδιο	alambre
καλώδιο	wire
καλώδιο	alambres
καλώδιο	telegrama
καλώδιο	cables
καλώδιο	cable
απεσταλμένος	enviada
απεσταλμένος	enviado
απεσταλμένος	emisario
περάσματα	pases
περάσματα	pasa
περάσματα	pasajes
περάσματα	pasillos
περάσματα	pasadizos
μοντέρνο	moderna
μοντέρνο	modernos
μοντέρνο	modernas
μοντέρνο	moderno
προβολείς	proyectores
προβολείς	faros
ενσωματωμένο	incrustado
φρεγάτα	fragata
δεσποτάτο	despotado
συμβάντα	incidentes
συμβάντα	incidencias
συμβάντα	eventos
συμβάντα	acontecimientos
κάπνισμα	fumadores
κάπνισμα	tabaco
κάπνισμα	fumador
κάπνισμα	fumar
κάπνισμα	fumando
τίρανα	tirana
τηλεσκόπια	telescopios
έμμεση	indirecto
έμμεση	indirectos
έμμεση	indirectas
έμμεση	indirecta
υπολογίζει	calcula
μπράβο	bravo
άσμα	canto
γουίλ	will
γουίλ	voluntad
γουίλ	testamento
γαλατία	galo
γαλατία	galia
ξεπερνώντας	superando
χέντριξ	hendricks
χέντριξ	hendrix
αναμενόταν	esperaban
αναμενόταν	esperados
αναμενόταν	esperada
αναμενόταν	esperado
άγνοια	desconocimiento
άγνοια	ignorancia
ποδηλασία	bici
ποδηλασία	ciclismo
ποδηλασία	bicicleta
ποδηλασία	ciclismo
ποδηλασία	bicicleta
διεύρυνση	ampliación
πάγος	hielo
απελευθερώνεται	liberados
απελευθερώνεται	liberada
απελευθερώνεται	lanzado
απελευθερώνεται	liberado
ψαρά	pescadores
ψαρά	pescador
τραπεζίτης	banqueros
τραπεζίτης	banca
τραπεζίτης	banquero
τραπεζίτης	bancario
συνιδρυτής	cofundador
ψυχιατρική	psiquiatría
ψυχιατρική	psiquiatría
ψυχιατρική	psiquiátricos
ψυχιατρική	psiquiátrica
ψυχιατρική	psiquiátrico
ψυχιατρική	psiquiatría
εικονική	emblemático
εικονική	icónico
εικονική	virtuales
εικονική	virtual
καταδικάζεται	sentenciado
καταδικάζεται	condenado
καταδικάζεται	condenados
καταδικάζεται	sentenciados
αμφιλεγόμενη	polémica
αμφιλεγόμενη	controvertida
αμφιλεγόμενη	controversial
αμφιλεγόμενη	polémico
αμφιλεγόμενη	controvertido
δικαστή	juez
δικαστή	magistrado
δικαστή	jueza
γόνατο	rodilla
γόνατο	rodillas
αναμονή	esperándote
αναμονή	esperando
αναμονή	esperar
γκάντι	gandhi
προβολές	salientes
προβολές	proyecciones
προβολές	vistas
προβολές	reproducciones
προβολές	visualizaciones
τεχνολογικά	tecnológicamente
τρώες	troyanos
σλάβοι	eslavos
άρτεμις	artemisa
άρτεμις	artemis
γουατεμάλας	guatemalteco
γουατεμάλας	guatemala
γουατεμάλας	guatemalteca
διαιρέσεις	divisiones
εκπληκτική	impresionantes
εκπληκτική	impresionante
αιτιολόγηση	justificación
λάρι	larry
μάγισσα	hechicera
μάγισσα	brujo
μάγισσα	bruja
νεοσσοί	polluelos
νεοσσοί	pollitos
γκίλμπερτ	gilberto
γκίλμπερτ	gilbert
βοηθητικό	auxiliares
βοηθητικό	auxiliar
δηλητηρίαση	intoxicación
δηλητηρίαση	envenenamiento
μηχανισμοί	mecanismos
καταγεγραμμένη	grabados
καταγεγραμμένη	registrado
καταγεγραμμένη	grabado
βιομήχανος	industrial
πρόβατα	ovino
πρόβατα	ovinos
πρόβατα	ovejas
πρόβατα	oveja
τοπ	top
τοπ	arriba
τοπ	cima
εμβέλεια	alcance
εμβέλεια	intervalo
εμβέλεια	gama
εμβέλεια	rango
εμβέλεια	cordillera
καμπάνια	campaña
καμπάνια	campañas
συμπάθεια	compasión
συμπάθεια	pésame
συμπάθεια	condolencias
συμπάθεια	simpatía
ιατρείο	practica
ιατρείο	practicas
ιατρείο	practicar
ιατρείο	práctica
ιατρείο	enfermería
υποκατηγορία	subcategoría
ανιψιά	sobrina
παραβιάσεις	infracciones
παραβιάσεις	violaciones
εξηγείται	explica
μαγαζί	tienda
μαγαζί	almacén
μαγαζί	tienda
μαγαζί	almacenar
μαγαζί	store
στεριά	terrenos
στεριά	land
στεριά	terreno
στεριά	tierra
στεριά	tierras
κίτρινα	amarillos
κίτρινα	amarilla
κίτρινα	amarillas
κίτρινα	amarillo
ακρόαση	audición
ακρόαση	audiciones
ακρόαση	audición
ακρόαση	oído
διακίνηση	trata
διακίνηση	tráfico
διακίνηση	traficar
φωτεινό	luminoso
φωτεινό	bright
φωτεινό	brillante
ηλεκτρικές	electricidad
ηλεκτρικές	eléctrica
ηλεκτρικές	eléctrico
ηλεκτρικές	eléctricas
ηλεκτρικές	electrico
ρουμάνοι	rumanos
ρουμάνοι	rumana
ρουμάνοι	rumano
ρουμάνοι	rumanos
πρόχειρο	portapapeles
νιώθει	siente
σκίτσα	bocetos
σκίτσα	dibujos
κοπάδια	rebaños
κοπάδια	manadas
κοπάδια	rebaños
κοπάδια	manadas
δάκρυα	lágrimas
δάκρυα	llanto
δάκρυα	lagrimas
μόρφου	morphou
μαγιόρκα	mallorca
μαγιόρκα	mallorca
συγκρούστηκε	chocaron
συγκρούστηκε	chocó
θεωρήματα	teoremas
ναυσιπλοΐα	navegación
τεντ	ted
μάρκα	brand
μάρκα	marca
κλασσικό	clásicos
κλασσικό	clásica
κλασσικό	clasico
κλασσικό	classic
κλασσικό	clásico
νεο	neo
σίδηρος	plancha
σίδηρος	hierro
περιορισμένα	limited
περιορισμένα	limitados
περιορισμένα	limitado
περιορισμένα	limitada
περιορισμένα	limitadas
διατάγματα	decretos
σαμουράι	samurái
σαμουράι	samurai
παράσημα	medallas
πολυτελή	lujosa
πολυτελή	lujosa
πολυτελή	lujoso
πολυτελή	lujosos
ακτιβιστής	activista
ακτιβιστής	militante
κατάλληλος	adecuados
κατάλληλος	apropiados
κατάλληλος	apto
κατάλληλος	apropiado
κατάλληλος	adecuado
αλφαβητικά	alfabético
