kategória	kategori
prijatie	resit
prijatie	kemasukkan
prijatie	kemasukan
prijatie	penerimaan
rick	rick
leva	lion
leva	singa
novinári	wartawan
položka	item
kone	kuda
sprievodca	bestari
sprievodca	wizard
sprievodca	guide
sprievodca	panduan
zničený	dimusnahkan
zničený	hancur
zničený	hancur
missouri	missouri
messier	messier
orlicí	orlicí
kontexte	konteks
kontexte	context
vedená	hidayah
podnet	aduan
podnet	insentif
alternatívny	alternatif
alternatívny	alternatif
vaucluse	vaucluse
bane	bane
bane	lombong
bane	mines
hamilton	hamilton
perry	perry
centier	pusat
centier	pusat
philip	philip
páry	pasangan
páry	pairs
vplyvy	pengaruh
vplyvy	impacts
vplyvy	kesan
prekážky	rintangan
prekážky	rintangan
dobytka	ternakan
dobytka	lembu
dobytka	ternak
nárast	meningkat
nárast	tingkatkan
nárast	rise
nárast	bangkit
nárast	pertumbuhan
nárast	tumbesaran
prescott	prescott
ekonomická	ekonomi
roy	roy
starosti	kebimbangan
starosti	bimbang
starosti	risau
starosti	bimbang
starosti	risau
sporu	pertikaian
sporu	pertikaikan
chordáty	kordata
charakteristická	characteristic
pravý	asli
pravý	tulen
pravý	genuine
alberta	alberta
časy	times
prírodovedec	naturalist
experimenty	eksperimen
zástupcov	perwakilan
zástupcov	timbalan
zástupcov	deputi
triede	gred
oddiely	seksyen
oddiely	bahagian
oddiely	pasukan
kosť	bones
kosť	tulang
kosť	bone
kosť	tulang
vatikán	vatican
transport	pengangkutan
transport	transport
predstavy	idea
trhová	pasar
trhová	market
trhová	pasaran
veronica	veronica
astronomické	astronomi
svadba	wedding
svadba	kahwin
svadba	perkahwinan
svadba	kawin
harris	harris
sas	sas
špeciálny	istimewa
špeciálny	special
brazílsky	brazil
sochu	patung
sochu	arca
express	express
express	luahkan
prístavu	pelabuhan
prístavu	port
prístavu	pelabuhan
prístavu	harbour
age	usia
age	umur
miami	miami
stretnúť	meet
stretnúť	bertemu
lough	lough
elena	elena
slovenčina	slovakia
slovenčina	slovak
slovenčina	inggeris
sudca	hakim
howard	howard
julius	julius
kroeger	kroeger
prebiehajú	berterusan
roll	roll
roll	gulung
populárne	popular
populárne	trend
populárne	trending
populárne	tren
nízky	rendah
nízky	low
definovaný	ditakrifkan
definovaný	ditakrif
aktívna	active
aktívna	aktif
facto	facto
kladno	kladno
fontána	pancut
fontána	pancutan
peugeot	peugeot
kennedyho	kennedy
populácia	stok
populácia	stock
populácia	penduduk
populácia	populasi
minúty	minit
minúty	minit
steel	baja
steel	steel
steel	keluli
černý	černý
spieva	bernyanyi
zvýšil	meningkat
ihrisko	playground
kontinentálne	continental
kontinentálne	benua
delá	senapang
delá	meriam
ženská	feminine
ženská	feminin
ženská	wanita
ženská	perempuan
ženská	betina
fox	fox
fox	rubah
rozpráva	bercakap
rozpráva	menuturkan
libier	pon
turecka	turkey
turecka	turki
boulevard	boulevard
naznačuje	menunjukkan
naznačuje	mencadangkan
tovar	komoditi
tovar	barangan
tovar	barangan
tovar	dagangan
tovar	merchandise
krásna	cantik
krásna	indah
légie	legion
kontakty	kenalan
ľadu	ais
listina	piagam
listina	akta
chordata	chordata
staršia	older
základného	asas
základného	basic
mačka	cat
mačka	kucing
manuel	manuel
potrebná	diperlukan
potrebná	needed
potrebná	diperlukan
sekcie	seksyen
sekcie	bahagian
médiá	media
chrámy	kuil
pridať	add
programovanie	pengaturcaraan
jason	jason
pezinok	pezinok
podpísaná	ditandatangan
podpísaná	ditandatangani
podpísaná	ditandatangani
priniesli	dibawa
fiat	fiat
bojovníkov	warriors
bojovníkov	pejuang
bojovníkov	pejuang
bojovníkov	petarung
bojovníkov	fighters
kruh	bulatan
šumperk	šumperk
cestovateľ	musafir
cestovateľ	pelancong
cestovateľ	musafir
cestovateľ	traveller
písanie	menaip
písanie	tulisan
písanie	menulis
písanie	penulisan
koňa	kuda
rozšíriť	memanjangkan
rozšíriť	kembang
square	persegi
square	square
square	segiempat
bunka	sel
benešov	benešov
prevádzkuje	beroperasi
idea	idea
pan	pan
notre	notre
mäso	daging
mäso	daging
zastaviť	perhentian
zastaviť	stop
spirit	roh
spirit	semangat
spirit	spirit
zničili	dimusnahkan
zničili	hancur
obsahovala	terkandung
zabiť	membunuh
zabiť	kill
zabiť	bunuh
zabiť	membunuh
vyvinula	berevolusi
étienne	étienne
jazier	tasik
jazier	danau
zviera	beast
zviera	binatang
zviera	buas
zviera	haiwan
strata	kerugian
kresťanská	christian
kresťanská	kristian
moore	moore
publikované	diterbitkan
publikované	dikirim
publikované	disiarkan
ville	ville
technicky	teknikalnya
predchodcu	awalan
stalin	stalin
kandidátov	calon
ovplyvňuje	mempengaruhi
via	via
via	melalui
via	menerusi
hale	lobi
hale	lobby
kampaň	kempen
ozbrojené	bersenjatakan
ozbrojené	bersenjata
zrejmé	obvious
tichý	senyap
tichý	silent
dar	dar
dar	hadiah
dar	pemberian
dar	anugerah
dar	gift
zapísané	berdaftar
zapísané	didaftarkan
satelit	satelit
silno	sangat
silno	ketat
silno	erat
silno	susah
silno	hard
silno	keras
zürich	zurich
používateľov	penguna
používateľov	pemakai
používateľov	users
používateľov	pengguna
povedané	bercakap
povedané	pertuturan
stĺp	pillar
napísala	menulis
doska	plate
doska	lempeng
doska	plat
doska	piring
doska	papan
doska	papan
akýkoľvek	sebarang
dinosaurov	dinosaur
stavy	stocks
stavy	saham
regionálne	serantau
kompletne	sepenuhnya
dielne	bengkel
štyria	empat
štyria	four
ľudstva	kemanusiaan
nároky	mendakwa
nároky	tuntutan
chlapec	boy
vyvinuté	dikembangkan
vyvinuté	dibangunkan
vyvinuté	berevolusi
platiť	bayar
piešťanoch	piešťany
povolania	occupations
definované	ditakrifkan
definované	ditakrif
okno	tetingkap
okno	tingkap
obieha	mengorbit
zranených	cedera
zranených	injured
zranených	terluka
roviny	dataran
master	sifu
master	master
parametrov	parameter
odborníkov	profesional
odborníkov	pakar
bao	bao
maximálny	max
maximálny	maksimum
maximálny	maksima
janeiro	janeiro
subjekt	entiti
subjekt	subjek
chov	pembiakan
chov	breeding
chov	membiak
chov	perladangan
chov	bertani
chov	pertanian
chov	memegang
chov	holding
prehra	kerugian
prehra	tewaskan
prehra	kekalahan
prehra	kalah
cyprus	cyprus
tvrdia	berdebat
château	château
premeny	penjelmaan
premeny	jelmaan
premeny	transformasi
premeny	perubahannya
produkciu	production
produkciu	pengeluaran
produkciu	produksi
vzorec	formula
petrohrade	petrograd
posun	shif
posun	anjakan
posun	drift
posun	sesaran
posun	ofset
posun	offset
zničiť	musnahkan
zničiť	merosakkan
audi	audi
jazdy	tunggangan
jazdy	memandu
jazdy	pemanduan
jazdy	driving
poľnohospodárstva	pertanian
angličtina	inggeris
laurent	laurent
blokov	blok
kostí	bones
kostí	tulang
herca	pelakon
novela	novel
myšlienok	fikiran
myšlienok	pemikiran
jerry	jerry
drevená	wooden
žiaci	pelajar
žiaci	murid
cicavce	mamalia
cicavce	mamalia
maďari	hungarians
patrik	patrik
patrik	patrick
galanta	galanta
zameraný	berpusat
zameraný	ketengah
zameraný	fokus
modré	blue
modré	biru
zaradenie	penyenaraian
zaradenie	menyenaraikan
zaradenie	pengelasan
zaradenie	klasifikasi
zaradenie	penyertaan
okolité	sekitarnya
farebné	warna
farebné	colour
farebné	warna
farebné	berwarna
farebné	warni
farebné	bewarna
farebné	berwarna
úplné	complete
úplné	lengkap
vodopád	waterfall
zahraničnej	asing
zahraničnej	foreign
bežný	normal
rozpore	konsisten
príčina	punca
príčina	sebab
príčina	alasan
príčina	sebab
príčina	reason
glenn	glenn
interview	interview
interview	otai
interview	temuduga
rajón	raion
vedieť	tau
vedieť	kenali
vedieť	tahu
lotyšsko	latvia
disciplín	disiplin
elektronickej	elektronik
elektronickej	electronic
arsenal	arsenal
predstavoval	diwakili
mála	few
konštanta	pemalar
johan	johan
naša	our
donald	donald
pravdepodobné	kemungkinannya
pravdepodobné	berkemungkinan
pravdepodobné	kemungkinan
predstavenia	pertunjukan
inter	inter
strechy	bumbung
strechy	bumbung
strechy	atap
strechy	bumbung
šaľa	šaľa
normálne	kebiasaannya
normálne	normal
odmieta	menolak
odmieta	mendustakan
ruiny	runtuhan
kombinácii	kombinasi
prevodovka	gearbox
výbuchu	sebaran
výbuchu	letupan
výbuchu	letupan
príležitosť	majlis
príležitosť	peluang
príležitosť	kesempatan
umelca	artis
umelca	artist
vsetín	vsetín
vĺn	gelombang
vĺn	ombak
expozícia	dedahan
tradičný	traditional
tradičný	tradisional
tommy	tommy
ifta	ifta
paulo	paulo
narodený	lahir
narodený	dilahirkan
narodený	born
samo	diri
samo	kendiri
marta	marta
marta	martha
príspevok	pos
príspevok	post
kresťanských	christian
kresťanských	kristian
vedu	ilmu
vedu	sains
technik	juruteknik
golden	golden
golden	emas
golden	keemasan
šiesty	keenam
navrhnuté	dicadangkan
navrhnuté	cadangkan
navrhnuté	direka
navrhnuté	dicadangkan
navrhnuté	dicadang
oni	mereka
jelena	jelena
irán	iran
výkony	pertunjukan
lepší	better
záznamov	rekod
víťazstva	kemenangan
víťazstva	victory
zmienky	mention
zmienky	sebutan
zmienky	mentions
získané	diperoleh
získané	diperolehi
získané	didapat
získané	diperoleh
získané	diperolehi
získané	diperoleh
žľazy	kelenjar
preložil	diterjemah
sociológia	ijtima
vodík	hidrogen
poškodenie	kecederaan
poškodenie	kerosakan
neúspešne	unsuccessfully
kňazov	imam
spojiť	gabung
spojiť	cantuman
spojiť	cantum
spojiť	pautan
spojiť	link
spojiť	sambung
spojiť	gabung
spojiť	menggabungkan
slnečné	sunny
slnečné	suria
slnečné	solar
rovina	satah
hĺbky	kedalaman
hĺbky	kedalaman
krku	leher
stanovené	set
stanovené	dibaiki
prezývka	alias
prezývka	gelaran
výpočet	pengiraan
výpočet	computation
európu	eropah
potomkovia	zuriat
potomkovia	zuriat
predsedovia	kerusi
deje	happening
rozum	otak
rozum	alasan
rozum	sebab
rozum	reason
rozum	mind
rozum	minda
rozum	deria
rozum	akal
renesancie	renaissance
kopec	bukit
kopec	hill
pokúšal	dicuba
pokúšal	mencuba
rovnaká	sama
rovnaká	same
pozícií	jawatan
argumenty	hujah
zoo	zoo
three	tiga
menia	menukar
podobá	menyerupai
orol	eagle
orol	helang
výskumy	research
výskumy	kajian
výskumy	penyelidikan
potenciál	potensi
nádej	harapan
nádej	harap
nádej	hope
ježiš	isa
ježiš	jesus
nestor	nestor
příbram	příbram
diagram	diagram
diagram	rajah
telefón	phone
telefón	telefon
telefón	telephone
telefón	telefon
závislosť	dependence
závislosť	kebergantungan
závislosť	ketagihan
premenná	pembolehubah
atmosféru	atmosfera
atmosféru	suasana
definovaná	ditakrifkan
definovaná	ditakrif
zvolili	terpilih
stropkov	stropkov
ronald	ronald
sub	sub
petrom	peter
know	tau
know	kenali
know	tahu
diego	diego
mercedes	mercedes
gonzález	gonzález
slovom	perkataan
obývaných	didiami
obývaných	dihuni
kôň	kuda
závod	tanaman
závod	tumbuhan
závod	perlumbaan
závod	race
závod	ras
tváre	muka
federer	federer
vysielania	siaran
vysielania	penyiaran
vysielania	siaran
vysielania	broadcasting
vysielania	penyiaran
žiadosti	aplikasi
žiadosti	permintaan
žiadosti	pemintaan
umelo	artificially
samica	betina
jaskýň	gua
jaskýň	caves
dokumentu	dokumen
dokumentu	document
vedomosti	ilmu
vedomosti	pengetahuan
stv	stv
obmedzené	limited
obmedzené	terhad
obmedzené	terhad
obmedzené	dihadkan
blansko	blansko
vzájomné	bersama
faktory	faktor
poprade	poprad
beat	beat
beat	rentak
plánuje	dirancang
plánuje	terancang
cestovného	fare
cestovného	fares
členka	member
členka	ahli
odchod	berlepas
súkromná	swasta
súkromná	peribadi
súkromná	persendirian
súkromná	prebet
raf	raf
raf	tud
spojenci	sekutu
mechanické	mekanikal
mechanické	mekanik
mechanické	mechanical
nástup	onset
nástup	entrance
relativity	relativiti
relativity	kerelatifan
obeť	pengorbanan
obeť	korban
úspešná	berjaya
úspešná	kejayaan
úspešná	sukses
úspešná	berjaya
úspešná	success
postupy	prosedur
days	hari
dvanástich	twelve
bielorusko	belarus
bielorusko	belarus
tokio	tokyo
komunistická	komunis
označenia	menandakan
označenia	label
označenia	tanda
označenia	marks
koncerte	konsert
islam	islam
pokles	tolak
pokles	gugurkan
pokles	drop
pokles	mengurangkan
pokles	kurangkan
daní	cukai
pius	pius
odbory	divisyen
odbory	pembahagian
utrpel	menderita
špeciálna	istimewa
špeciálna	special
civilizácie	tamadun
civilizácie	tamadun
civilizácie	civilisations
pechoty	infantri
lyon	lyon
stien	tembok
stien	dinding
mobilné	mobile
mobilné	bimbit
jednoduchá	simple
jednoduchá	sederhana
hmyz	serangga
hmyz	serangga
memorial	memorial
dvadsať	twenty
nákladov	kos
luftwaffe	luftwaffe
zmenilo	ditukar
vysvetľuje	menjelaskan
členstvo	keahlian
členstvo	keahlian
bouches	bouches
piloti	pilot
srsť	hair
srsť	rambut
srsť	bulu
najdlhšie	terpanjang
prezývku	gelaran
vráti	mengembalikan
miss	cikgu
miss	rindu
miss	cik
kuba	cuba
bolesti	kepedihan
bolesti	sakit
bolesti	keperitan
bolesti	kesakitan
bolesti	pain
opereta	operet
stanovisko	pendapat
stanovisko	pendapatnya
pečať	mohor
pečať	meterai
pečať	seal
imagesize	imagesize
pekingu	beijing
pekingu	peking
faktorov	faktor
nevyhnutné	diperlukan
nevyhnutné	essential
nevyhnutné	penting
zatknutý	penangkapan
zatknutý	tangkap
zatknutý	ditahan
zatknutý	ditangkap
zatknutý	ditangkap
scalemajor	scalemajor
vonkajší	outdoor
vonkajší	luaran
vonkajší	luaran
aplikácií	aplikasi
aplikácií	apps
aplikácií	aplikasi
molekúl	molekul
jedine	sahaja
nic	nothing
nic	nic
nástroja	instrumen
nástroja	radas
nástroja	tool
nástroja	alat
konštruktér	pembina
tennessee	tennessee
techniku	teknik
raymond	raymond
cicavcov	mammalian
cicavcov	mamalia
cicavcov	mamalia
public	awam
príznaky	gejala
príznaky	simptom
bruntál	bruntál
prijatá	diterima
prijatá	diterima
prijatá	accepted
prijatá	admitted
prijatá	adopted
joan	joan
rozhodnuté	terlerai
rozhodnuté	diputuskan
dunaji	danube
múr	wall
múr	dinding
manhattan	manhattan
texase	texas
stráže	penjaga
stráže	pengawal
kristus	christ
kristus	kristus
aristoteles	aristotle
edwards	edwards
financie	kewangan
financie	kewangan
plotarea	plotarea
klatovy	klatovy
nedeľu	ahad
nedeľu	sunday
svitavy	svitavy
maďarov	hungarians
ibm	ibm
kľúč	kekunci
ochorenie	penyakit
ochorenie	penyakit
ochorenie	penyakit
ochorenie	sickness
kostolov	gereja
nadal	nadal
jacob	jacob
ťažba	pengekstrakan
ťažba	perlombongan
ťažba	pembalakan
lesné	hutan
centrá	pusat
centrá	pusat
indonézie	indonesia
bytia	being
bytia	menjadi
vlastná	sendiri
vlastná	suai
ministrov	menteri
ministrov	ministerial
múzeá	muzium
šírenie	merebak
šírenie	menyebarkan
šírenie	dissemination
šírenie	sebarkan
obnovená	diperbaharui
obnovená	dipulihkan
kyselín	acids
benz	benz
zeman	zeman
phoenix	phoenix
gilmour	gilmour
rozvíjať	evolve
rozvíjať	bangunkan
rozvíjať	develop
populárny	popular
metre	meter
metre	subway
metre	meter
rak	rak
rak	barah
rak	kanser
hovorovo	colloquially
obavy	kebimbangan
obavy	ketakutan
obavy	kebimbangan
obavy	kebimbangan
verlag	verlag
cit	cit
frekvencia	frekuensi
frekvencia	kekerapan
minútu	minit
register	register
register	pendaftar
register	pendaftaran
register	registry
bosna	bosnia
tvoje	your
tvoje	milikmu
tvoje	yours
maximum	maksimum
maximum	maksima
coa	coa
cas	cas
cas	cas
prijaté	direbut
prijaté	diambil
prijaté	taken
prijaté	diterima
prijaté	diterima
prijaté	accepted
prijaté	admitted
prijaté	adopted
dno	bawah
dno	bawahnya
voz	wagon
voz	kenderaannya
hradiště	hradiště
dôstojníkov	pegawai
dôstojníkov	perwira
frederick	frederick
rozdeľuje	bahagikan
oheň	api
garcía	garcía
ložiská	galas
zrážky	perlanggaran
alberto	alberto
byzantský	byzantine
russell	russell
kopca	bukit
kopca	hill
demokracia	demokrasi
autorstvo	hakmilik
kus	boh
kus	piece
možná	munasabah
možná	kemungkinan
slávny	famous
turbo	turbo
brazílie	brazil
nezávislých	independent
nezávislých	mandiri
nezávislých	bebas
planétu	planet
spoločenský	social
spoločenský	sosial
postupnosť	turutan
postupnosť	jujukan
arnold	arnold
usporiadané	disusun
usporiadané	diatur
reaguje	bertindakbalas
reaguje	responsif
harold	harold
studio	studio
bohuslav	bohuslav
podáva	lodges
kódy	kod
podporovať	sokongan
podporovať	support
podporovať	sokong
podporovať	menggalakkan
podporovať	galakkan
akt	acp
akt	akta
akt	act
akt	lakonan
akt	bertindak
sultán	sultan
pápeži	popes
povedomia	kesedaran
modelka	model
občianskeho	civic
občianskeho	sivik
blízkom	middle
blízkom	tengah
vlk	wolf
vlk	serigala
volkswagen	volkswagen
chemická	kimia
zur	zur
kongresu	kongres
lászló	lászló
robot	bot
robot	robot
námornej	maritime
námornej	maritim
pevný	pepejal
pevný	pejal
pevný	padu
alexandrovič	alexandrovich
zahraničné	asing
zahraničné	foreign
stuttgart	stuttgart
kovy	logam
kovy	metal
kovy	logam
hamburg	hamburg
oslobodenie	pembebasan
oslobodenie	kelegaan
oslobodenie	lega
oslobodenie	melegakan
bydlisko	resident
bydlisko	penghuni
bydlisko	residence
bydlisko	kediamannya
bydlisko	kediaman
mag	mag
bobby	bobby
napísali	bertulis
napísali	ditulis
napísali	menulis
tiger	tiger
tiger	harimau
detaily	perincian
detaily	butiran
detaily	details
detaily	detail
kolektív	kolektif
automobilový	automotif
philippe	philippe
ľad	ais
lese	hutan
mostov	jambatan
jadrovej	nuklear
rap	rap
odolnosť	perlawanan
odolnosť	resistance
odolnosť	ketahanan
jay	jay
podobnú	serupa
podobnú	seiras
teórií	teori
čou	zhou
záhreb	zagreb
leonardo	leonardo
sľuby	janji
prepojenie	berpaut
prepojenie	interconnection
súčet	sum
umiestnenia	penempatan
umiestnenia	perletakan
umiestnenia	lokasi
umiestnenia	peletakan
umiestnenia	penempatan
umiestnenia	lokasi
umiestnenia	location
formátu	format
záhrade	kebun
záhrade	keroh
záhrade	garden
záhrade	taman
záujmov	minat
derby	derby
robinson	robinson
zubov	gigi
bela	bela
sierra	sierra
prusko	prusia
portugalský	portugis
case	kes
vlakov	keretapi
soľ	garam
miestni	tempatan
castle	castle
castle	istana
zjednotenie	penyatuan
väzba	ikat
väzba	pengikatan
väzba	bonding
väzba	ikatan
väzba	jagaan
väzba	ikatan
väzba	bond
tradícia	tradisi
abovsko	abaúj
nástupcu	penerus
aktuálny	semasa
aktuálny	topical
katalóg	katalog
katalóg	katalog
nelson	nelson
rastú	membesar
výklad	pentafsir
výklad	takbir
výklad	pentafsiran
výklad	tafsir
pozemné	kebumian
pozemné	tanah
pozemné	ground
ondřejov	ondřejov
pohľady	penglihatan
pohľady	paparan
pohľady	pandangan
pohľady	views
cestná	jalan
cestná	road
zásah	gangguan
zásah	campur
warner	warner
zdravotné	medik
zdravotné	perubatan
zdravotné	kesihatan
chybu	kesilapan
založiť	base
založiť	pengkalan
jules	jules
prúdov	strim
komédia	komedi
watanabe	watanabe
kresťanov	kristian
angel	bidadari
angel	malaikat
angel	angel
faktor	factor
faktor	faktor
litva	lithuania
zavraždený	dibunuh
zavraždený	dibunuh
phil	phil
rob	rompak
rob	rob
zastúpené	diwakili
výkonný	executive
výkonný	eksekutif
ponúkol	ditawarkan
presun	pemindahan
presun	gerak
presun	menggerakkan
presun	memindah
presun	bergerak
presun	gerakan
presun	pergerakan
carter	carter
poistenie	insurans
poistenie	insurance
poistenie	insuran
finančne	financially
kroky	langkah
kroky	steps
zmazať	delete
bohatý	kaya
erich	erich
informatiky	informatics
suchá	kering
poddruh	subspesies
slnečná	suria
slnečná	solar
infraštruktúra	infrastruktur
svetom	world
svetom	dunia
nahrávanie	dimuatnaik
nahrávanie	memuatnaik
nahrávanie	upload
nahrávanie	merekod
nahrávanie	rakaman
nahrávanie	merakam
nahrávanie	rakam
nahrávanie	rekod
čítať	baca
záchranu	menyelamat
wood	kayu
wood	wood
klavirista	pianist
kabíny	kabin
dutiny	rongga
mer	mer
schopní	abie
organické	organik
rybníky	kolam
portálu	portal
orientačné	indikatif
vyvinuli	berevolusi
skutočné	real
skutočné	asli
skutočné	tulen
skutočné	genuine
skutočné	sebenar
domény	domain
návštevy	pelawat
návštevy	lawati
návštevy	lawat
návštevy	lawatan
návštevy	melawat
návštevy	lawatan
predstaviť	perkenalkan
predstaviť	terbayang
predstaviť	bayangkan
predstaviť	imagine
citát	petikan
citát	kutip
citát	petikan
citát	quotation
štvrté	keempat
jonas	jonas
barry	barry
equus	equus
licencie	lesen
licencie	lesen
licencie	pelesenan
nákladu	kargo
budovať	binaan
budovať	membangun
budovať	membina
budovať	build
budovať	bina
hlboké	deep
odhad	dianggarkan
vojnový	war
vojnový	perang
vojnový	peperangan
folk	rakyat
briti	britons
briti	british
čínske	china
čínske	cina
mama	mama
mama	ibu
mama	ibu
mama	bonda
mama	mum
zisku	profit
zaznamenané	dirakam
zaznamenané	direkod
zaznamenané	noted
prepustený	dilepaskan
prepustený	released
prepustený	dikeluarkan
venuša	venus
väzení	penjara
centrálne	pusat
centrálne	centrally
porážku	tewaskan
porážku	kekalahan
budúci	next
budúci	selanjutnya
budúci	seterusnya
harvard	harvard
olympic	olimpik
nepriateľov	musuh
geometria	geometri
reprezentácia	perwakilan
priatelia	rakan
verše	ayatnya
verše	ayat
socialistická	sosialis
prince	putera
vrtuľníky	helikopter
vrtuľníky	helikopter
titan	titan
cook	masak
cook	cook
diely	bahagian
charlotte	charlotte
počuť	degar
matthew	matthew
emanuel	emanuel
oskar	oskar
oskar	oscar
predstavenie	performance
predstavenie	prestasi
predstavenie	tunjuk
predstavenie	papar
bohato	wibawa
vraždy	pembunuhan
vraždy	pembunuhan
vraždy	pembunuhan
podvozok	chassis
podvozok	casis
podvozok	mengenalpastinya
zavedená	diperkenalkan
zavedená	berkenalan
ensign	ensign
lisa	lisa
vybrať	pilih
vybrať	pilih
činiteľ	factor
činiteľ	faktor
premenné	pembolehubah
premenné	pembolehubah
fred	fred
adrian	adrian
dvořák	dvořák
štandardy	piawaian
štandardy	standard
planéte	planet
čisté	net
čisté	kelambu
čisté	tulen
čisté	murni
čisté	pure
čisté	bersih
ukončený	ditamatkan
súbežne	serentak
súbežne	selari
tvrdenia	mendakwa
tvrdenia	tuntutan
tvrdenia	hujah
tvrdenia	assertions
alois	alois
ručne	handmade
ručne	manual
súkromný	swasta
súkromný	peribadi
súkromný	persendirian
súkromný	prebet
scaleminor	scaleminor
plody	berbuah
plody	buah
plody	buah
plody	fruits
fórum	forum
fórum	forum
pestovanie	berkembang
pestovanie	membesar
pestovanie	tanam
relácia	sesi
relácia	sessi
relácia	kaitan
cooper	cooper
nahradená	digantikan
nahradená	digantikan
nahradená	diganti
logiky	logik
pohyby	moves
psychológ	psikologi
psychológ	psychologi
slávnosti	festival
slávnosti	perayaan
terminológia	istilah
bytosti	makhluk
bytosti	mahluk
samice	betina
samice	perempuan
samice	betina
súradnice	koordinat
súradnice	menyelaras
súradnice	koordinat
senátu	senat
grafický	bergrafik
grafický	grafik
grafický	graphic
plukovník	kolonel
michelangelo	michelangelo
potomkov	zuriat
potomkov	zuriat
melbourne	melbourne
korunu	mahkota
korunu	crown
agent	agen
agent	ejen
agent	agent
tém	topik
kapitola	bab
železo	besi
železo	iron
podvozku	mengenalpastinya
labe	elbe
konečný	muktamad
konečný	final
efektívne	cekap
efektívne	berkesan
efektívne	efektif
efektívne	cekap
najnovšie	terbaharu
najnovšie	terbaru
najnovšie	terkini
najnovšie	terbaru
poľnohospodárske	pertanian
dolní	dolní
kaplnke	kapel
sasko	saxony
modra	blue
modra	biru
modra	modra
jadrom	core
jadrom	inti
papiera	kertas
platňa	plate
platňa	lempeng
platňa	plat
platňa	piring
hlasovať	undilah
hlasovať	undian
hlasovať	undi
hlasovať	mengundi
hlasovať	undi
hlasovať	mengundi
hlasovať	pengundian
liverpool	liverpool
opravy	pembetulan
opravy	pembaikian
opravy	pembaikan
opravy	pembaikan
opravy	memperbetulkan
opravy	membaiki
opravy	baikpulih
dia	dia
mačky	kucing
trestné	penjenayah
trestné	jenayah
trestné	penal
brigády	brigades
brigády	briged
teológia	teologi
varšave	warsaw
ľudský	manusia
ľudský	human
potrieb	keperluan
útek	escaping
útek	escape
zaťaženie	muatkan
zaťaženie	memuatkan
zaťaženie	loading
tal	tal
vlastnil	owned
vlastnil	dimiliki
sarah	sarah
československo	czechoslovakia
spolupracovať	berkerjasama
spolupracovať	bekerjasama
vyhlásenia	pengisytiharan
vyhlásenia	pengumuman
sebastian	sebastian
klaus	klaus
dôsledky	implikasi
dôsledky	akibatnya
chomutov	chomutov
váhy	timbangan
váhy	penimbang
váhy	sisik
váhy	libra
váhy	timbang
zámer	niat
zámer	niat
hladina	aras
čreva	usus
iniciatívy	inisiatif
iniciatívy	inisiatif
symbolov	simbol
mons	mons
empire	empire
empire	kerajaan
empire	empayar
vietname	vietnam
piatok	jumaat
štúdiá	studios
používateľ	penguna
používateľ	user
používateľ	pengguna
made	diperbuat
made	made
made	bancuh
pristál	landed
pristál	mendarat
rozširuje	diluaskan
rozširuje	meluas
rozširuje	mengembang
žltý	kuning
abd	abd
odmietli	menolak
odmietli	ditolak
novšie	terbaharu
jamie	jamie
náčelník	chief
náčelník	ketua
náčelník	kepala
sociálny	social
sociálny	sosial
porto	porto
rozdielne	berbeza
rozdielne	divergent
deutsche	deutsche
adresu	alamat
rumunský	romania
lebky	tengkorak
úseky	seksyen
úseky	bahagian
priemyselná	industri
priemyselná	industrial
priemyselná	perindustrian
pretekár	racer
pretekár	pelumba
kras	karst
uhlie	arang
abeceda	abjad
komédie	komedi
komédie	comedies
vrh	litter
kopa	longgokan
kopa	timbunan
duchovné	rohani
extra	tambahan
extra	extra
nickelback	nickelback
udržanie	mempertahankan
vzdať	surrender
vzdať	menyerah
snahu	usaha
nárok	claim
nárok	tuntutan
chýb	kesilapan
chýb	ralat
chýb	pepijat
medi	copper
medi	tembaga
medi	kuprum
pokryté	diliputi
pokryté	covered
poskytnúť	menyediakan
poskytnúť	sediakan
zavedený	diperkenalkan
zavedený	berkenalan
jednotlivcov	individu
archeológ	archaeologist
organizmus	organisma
junior	junior
životy	nyawa
životy	lives
frekvencie	frekuensi
frekvencie	frekuensi
frekvencie	kekerapan
autobus	bas
výrobcu	pengeluar
výrobcu	pengeluar
výrobcu	pengilang
tisícročia	milenium
tisícročia	alaf
prednášky	ceramah
prednášky	ceramah
prednášky	lecture
prednášky	syarahan
ulrich	ulrich
akademický	akademik
návrhov	saranan
návrhov	cadangan
praktické	praktikal
praktické	practical
estadio	estadio
počasie	cuaca
nominácia	pencalonan
trio	trio
skúsenosť	experience
skúsenosť	pengalaman
najmladší	bongsu
najmladší	bungsu
sklo	gelas
sklo	kaca
sklo	glass
preložené	diterjemah
disciplíne	disiplin
disciplíne	displin
wwe	wwe
elektrických	elektrikal
elektrických	eletrik
elektrických	elektrik
elektrických	electric
adresy	alamat
family	family
family	keluarga
operáciu	pembedahan
vzdialený	jauh
vzdialený	remote
naučil	diajar
porasty	plantations
dmitrij	dmitri
pohlavia	jantina
pohlavia	jantina
pohlavia	seks
pohlavia	sex
wars	peperangan
wars	wars
wars	perang
dallas	dallas
karibiku	carribean
karibiku	caribbean
broughton	broughton
timeaxis	timeaxis
zrýchlenie	pecutan
core	core
core	inti
paralelne	selari
lipa	lipa
challenger	pencabar
bytov	byte
bytov	bait
bytov	pangsapuri
centrálny	pusat
