kategória	kategorya
azonnal	mabilisan
azonnal	instant
azonnal	iglap
azonnal	madaliang
azonnal	kaagad
amerika	amerika
amerika	america
edző	trainer
edző	coach
barokk	baroque
viszonylag	relatibong
sport	palakasan
sport	sport
sport	isport
sport	palakasan
sport	isports
sport	sports
university	university
university	unibersidad
university	pamantasan
pdf	pdf
kicsit	bit
kicsit	kinagat
földrajzi	geographic
földrajzi	heograpikong
földrajzi	heograpikong
lemez	disk
lemez	record
lemez	talaan
lemez	rekord
lemez	disc
lemez	plate
lemez	plato
országban	bansa
országban	makabayan
alkalmas	angkop
énekes	singer
énekes	vocalist
utal	tumutukoy
költözött	inilipat
marad	lumalayo
marad	mananatiling
koreai	korean
koreai	koreano
koreai	korea
típus	type
típus	uri
pontos	tumpak
pontos	tama
pontos	eksaktong
pontos	nagkukulang
pontos	maagap
tervezett	inilaan
tervezett	nilalayong
tervezett	binalak
tervezett	pagkakagawa
tervezett	dinisenyo
tervezett	idinisenyo
pályára	orbita
különféle	miscellaneous
különféle	kalokohan
national	national
national	pambansa
national	pambansang
national	nasyonal
bíró	hukom
bíró	husgahan
bíró	referee
svájci	swiss
kizárólag	lang
kizárólag	lamang
kizárólag	eksklusibo
sárga	dilaw
sárga	yellow
hegység	bundok
soha	never
példa	halimbawa
példa	halimbawa
kezdetben	initially
mátyás	mathias
mátyás	matias
szövetségi	federal
szövetségi	pederal
simon	simon
val	val
piros	pula
piros	red
mezőgazdasági	agrikultura
mezőgazdasági	agrikultura
ipari	industrial
ipari	industriyal
torna	tournament
torna	gymnastics
fülöp	felipe
fülöp	philip
tag	miyembro
tag	tag
kettő	dalawang
kettő	dalawa
kettő	two
tengeri	marine
tengeri	dagat
kolozsvári	cluj
igazi	real
igazi	totoo
igazi	true
ukrán	ukranyano
lakott	pinamumugaran
lakott	nanirahan
lakott	tumira
számok	personalidad
párizs	paris
párizs	parokya
brazília	brazil
brazília	brazilian
hivatalosan	officially
hivatalosan	opisyal
horvátország	croatia
kína	tsina
kína	china
kína	prc
bécs	vienna
oka	dahilan
indiai	indian
kerület	sirkumperensiya
kerület	boro
kerület	distrito
személyes	personal
középső	gitnang
középső	gitna
gyermek	anak
gyermek	bata
katonák	sundalo
katonák	hukbo
vallási	relihiyoso
válasz	sagutin
válasz	sagot
válasz	sumagot
válasz	reply
történelem	kasaysayan
történelem	history
alacsony	maiksi
alacsony	maikli
alacsony	short
alacsony	pandak
alacsony	maikling
alacsony	mababang
alacsony	mababa
alacsony	low
könnyen	madaling
közvetlen	direktang
közvetlen	direct
közvetlen	direkta
kommunista	komunista
mexikói	mexican
majdnem	halos
rendezte	itinuro
eltérő	ibang
eltérő	ebolusyong
forduló	round
forduló	bilog
hegyi	bundok
települések	communes
települések	settlements
lánya	daughter
védett	pinoprotektahan
védett	protektado
maria	maria
folytatta	ipinagpatuloy
folytatta	nagpatuloy
királyné	queen
királyné	reyna
népesség	populasyong
népesség	populasyon
népszerű	popular
népszerű	sikat
képviselő	congressman
képviselő	kinatawan
valódi	real
közösen	jointly
adó	buwis
adó	buwis
molnár	miller
hegy	bundok
hegy	bundok
hegy	burol
nobel	nobel
jelölés	pagmamarka
gergely	gregorio
gergely	gregory
válik	nagiging
dán	danish
dán	dane
márton	martin
fajok	species
fiú	boy
szolgált	served
szolgált	nagsilbi
szolgált	hinahatid
probléma	problema
probléma	problema
száz	daang
hát	well
hát	mabuti
hát	balon
helyezett	inilagay
helyezett	nilagay
helyezett	nakalagay
egyedül	alone
egyedül	magisa
vii	vii
történeti	makasaysayang
talált	natagpuan
talált	nahanap
talált	nakita
talált	nakahanap
busz	bus
tábornok	pangkalahatan
tábornok	heneral
tábornok	pangkalahatang
tábornok	general
rádió	radio
rádió	radyo
délre	timog
hajó	vessel
hajó	barko
hajó	bangka
rendszeresen	regular
rendszeresen	regular
berlin	berlin
brazil	brazilian
kiemelkedő	outstanding
xii	xii
képet	picture
képet	larawan
képet	larawan
képet	imahe
mellé	katabi
róma	rome
róma	roma
épített	nakapaloob
épített	binuo
dvd	dvd
történik	nangyayari
lengyelország	poland
melyik	aling
melyik	alin
szlovákia	slovakia
akarsz	gustong
akarsz	gusto
akarsz	want
akarsz	nais
állatok	hayop
állatok	animal
állatok	hayop
alakja	shape
alakja	hugis
alapítvány	pundasyong
alapítvány	foundation
alapítvány	pundasyon
készítette	ginawa
mértékben	lawak
portugál	portuguese
portugál	portuges
elektromos	electrical
elektromos	electric
international	internasyonal
international	international
international	internasyunal
international	pandaigdig
kémiai	chemical
kémiai	kemikal
jelentősen	makabuluhang
jack	jack
tom	tom
margit	margaret
anyag	materyal
anyag	materyales
anyag	sangkap
golden	golden
golden	ginintuang
megy	pagpunta
megy	pupunta
megy	napupunta
szenvedett	nagdusa
északra	north
északra	hilagang
északra	hilaga
vasútvonal	railway
vasútvonal	riles
egyiptomi	egyptian
vállalat	kumpanya
vállalat	kompanya
alapították	itinatag
joseph	joseph
érdekes	interesting
érdekes	interesante
vonal	linyang
vonal	linya
vonal	line
helyzet	situation
helyzet	sitwasyon
követte	sinusubaybayan
követte	sumunod
követte	sinundan
münchen	munich
gép	makina
gép	makinarya
gép	machine
kétszer	twice
hatása	epekto
hatása	effect
hatása	epekto
használni	gamitin
ausztrál	aussie
ausztrál	australian
technikai	teknikal
ősi	ancient
ősi	sinaunang
gyakorlatilag	technically
#aaa	#aaa
megjelenése	anyo
megjelenése	itsura
megjelenése	hitsura
kiadott	inisyu
opera	opera
kevesebb	kaunti
kevesebb	less
palota	palasyo
évente	taunang
varga	varga
fényes	bright
fényes	maliwanag
fényes	makintab
fényes	makintab
les	les
éva	eva
éva	eve
éva	eba
szász	sahonya
szász	matingkad
vas	vas
vas	bakal
vas	iron
főiskola	college
főiskola	kolehiyo
tartja	humahawak
tartja	aalay
tartja	mapigil
használata	paggamit
használata	gamitin
igazán	truly
igazán	talaga
live	mabuhay
live	mamuhay
live	live
régészeti	archaeological
wiki	wiki
napon	araw
sablonok	template
lehetőség	opsyon
lehetőség	posibilidad
lehetőség	posibleng
lehetőség	pagkakataon
lehetőség	opportunity
projekt	project
projekt	proyekto
projekt	taumbayan
finn	pinlandes
finn	finn
viktor	victor
viktor	viktor
max	max
szovjetunió	ussr
írja	writes
írja	magsusulat
williams	williams
akar	gustong
akar	gustong
akar	gusto
akar	want
akar	nais
látta	seen
látta	nakita
látta	saw
látta	nakita
ádám	adam
ádám	adan
kft	llc
kft	ltd
dalt	awitin
dalt	kanta
dalt	awit
végső	pinal
végső	pangwakas
végső	final
végső	panghuling
végső	panghuli
végső	ultimate
végső	pangwakas
louis	louis
rengeteg	marami
lakói	naninirahan
lakói	residente
napi	daily
költők	poets
mexikó	mehiko
szavazás	boto
szavazás	bumoto
szavazás	botohan
szavazás	poll
szavazás	pagboto
szavazás	voting
szavazás	boboto
felfedezés	exploring
felfedezés	galugarin
felfedezés	tumuklas
felfedezés	explore
felfedezés	siyasatin
felfedezés	tuklasin
felfedezés	kalawakan
felfedezés	tuklasin
felfedezés	tumuklas
felfedezés	matuklasan
felfedezés	natuklasan
felfedezés	pagtuklas
felfedezés	pagkatuklas
nappal	daylight
nappal	araw
kattints	click
kattints	klik
kedves	dear
kedves	lovely
mondta	sabi
mondta	sinabi
térkép	mapa
térkép	maps
térkép	mapa
norvég	norwegian
tony	tony
bronz	tanso
bronz	bronze
ázsia	asya
diagram	diagram
diagram	tsart
diagram	chart
egységes	unified
egységes	uniporme
egységes	uniform
helyes	tama
helyes	correct
helyes	itama
hossza	haba
jog	batas
nemzetek	nations
santa	santa
számít	usapin
számít	binibilang
számít	bilangin
számít	counting
számít	nagbibilang
számít	pagbibilang
számít	matter
villamos	bagon
villamos	electric
afrika	africa
afrika	aprika
nagyjából	tungkol
pálya	track
pálya	subaybayan
metal	metal
repülőgép	eroplano
repülőgép	plane
repülőgép	eroplano
repülőgép	airplane
repülőgép	eroplano
filmet	pelikula
filmet	sine
filmet	movie
hasznos	makatutulong
hasznos	nakatulong
hasznos	nakakatulong
alkalmazott	daigdig
alkalmazott	empleyado
alkalmazott	employed
alkalmazott	nagtatrabaho
alkalmazott	pinagkakakitaan
alapvető	mahalaga
alapvető	mahahalagang
alapvető	pundamental
alapvető	basic
róbert	robert
lenni	pagiging
zárt	nakasara
zárt	sarado
zárt	saradong
epizód	episodes
epizód	episode
veszi	tumatagal
veszi	inaabot
grand	grand
szülei	parents
szülei	magulang
színészek	actors
színészek	aktor
kemény	rough
kemény	magaspang
kemény	hard
kemény	mahirap
kemény	matigas
páros	doubles
páros	pares
énekesnő	singer
sötét	madilim
sötét	maitim
sötét	dilim
kettős	dobleng
kettős	double
kettős	doble
kettős	dalawahan
kettős	dual
johann	johann
hozta	nagdala
hozta	dinala
értéke	halaga
mark	mark
németül	aleman
hollandia	netherlands
egyszerre	sabay
kapitány	captain
kapitány	kapitan
kapitány	kapitana
lelkész	vicar
lelkész	pastor
lelkész	kapelyan
interneten	online
interneten	internet
állomás	estasyon
állomás	station
állomás	istasyon
szabadon	malayang
jézus	hesus
jézus	jesus
kifejezés	parirala
kifejezés	term
kifejezés	termino
kifejezés	kataga
kifejezés	pagpapahayag
kifejezés	expression
lehetőséget	pagkakataon
lehetőséget	opportunity
idők	times
idők	beses
ausztrália	australian
ausztrália	australia
ausztrália	australya
bemutatott	nagpakilala
bemutatott	pinakilala
bemutatott	nagpasimula
bemutatott	ipinakilala
bemutatott	ipinapakita
bemutatott	iharap
bemutatott	iniharap
karl	karl
gyakori	karaniwan
gyakori	karaniwang
gyakori	madalas
intézmény	institute
intézmény	suriang
intézmény	institusyon
fordul	lumiliko
fordul	turns
értem	maunawaan
értem	intindihin
értem	naiintindihan
értem	maintindihan
skót	scotsman
skót	scottish
erdő	kagubatan
erdő	woods
erdő	kakahuyan
erdő	kahoy
erdő	wood
erdő	kagubatan
erdő	gubat
alapító	amang
alapító	tagapagtatag
alapító	founder
szavak	salita
jön	lumapit
jön	sasama
jön	darating
párizsi	paris
párizsi	parokya
elérhető	available
elérhető	magagamit
elérhető	makukuha
elérhető	mapupuntahan
venni	bilhin
venni	bibilhin
venni	bumili
venni	binibili
venni	bumibili
venni	pagbili
dis	dis
kápolna	kapilya
matematikai	matematikal
matematikai	matematika
matematikai	math
említett	nabanggit
említett	binanggit
említett	tinutukoy
hold	buwan
hold	moon
nemes	marangal
kutatási	pananaliksik
kutatási	pagsisiyasat
kutatási	research
dalok	kanta
dalok	songs
viii	viii
pápai	papal
art	art
art	sining
felelős	responsableng
felelős	responsable
felelős	pananagutan
apró	tiny
felnőtt	katutubo
felnőtt	lumago
felnőtt	adult
felnőtt	matanda
harry	harry
hangja	boses
megmaradt	natitira
megmaradt	natitirang
könyvek	libro
könyvek	aklat
life	buhay
jel	senyas
jel	signal
jel	hudyat
hónap	buwan
hónap	months
hónap	buwan
lee	lee
kortárs	kapanahon
miniszter	ministro
miniszter	minister
közlekedési	transportasyon
közlekedési	sasakyan
erők	pwersa
erők	sandatahan
eredmények	achievements
eredmények	nagawa
eredmények	resulta
real	real
india	india
állat	hayop
állat	animal
állat	hayop
művészet	sining
művészet	art
művészet	sining
smith	smith
szomszédos	karatig
szomszédos	karatig
szomszédos	katabi
albumok	album
albumok	albums
késő	late
késő	huli
szobor	iskultura
szobor	rebulto
szobor	statue
tevékenység	gawain
tevékenység	aktibidades
tevékenység	gawain
tevékenység	aktibidad
nyelvi	antropolohiyang
előadó	entertainer
előadó	lektor
előadó	nagtatanghal
előadó	artista
előadó	artist
oroszul	russian
oroszul	ruso
játszik	gumaganap
játszik	paglalaro
játszik	naglalaro
monarchia	monarkiya
összetett	pinaghalo
összetett	complex
összetett	kumplikadong
összetett	komplikadong
összetett	masalimuot
formájában	anyo
globe	globo
globe	globe
figyelembe	konsiderasyon
figyelembe	account
megoldás	solusyon
gyermeke	anak
gyermeke	bata
királynő	queen
királynő	reyna
madrid	madrid
pozitív	positive
pozitív	positibong
pozitív	positibo
tekintve	considering
henry	enrique
henry	henry
buddhista	budista
kissé	bahagyang
kissé	bahagya
jelölt	nominate
jelölt	minarkahan
jelölt	kandidato
jelölt	candidate
jelölt	panunumpa
jelölt	pledge
tudomány	science
tudomány	agham
körülmények	pangyayari
fővárosi	metropolitan
velencei	venice
velencei	venezia
vezet	lead
vezet	humantong
vezet	tingga
vezet	pamunuan
vezet	nagmamaneho
vezet	pagmamaneho
vezet	itaboy
vezet	leads
vezet	pinangunahan
vezet	lead
legfőbb	supreme
legfőbb	kataas
közösségi	pamayanan
közösségi	komunidad
hang	tunog
hang	boses
hang	audio
ritkán	bihira
ritkán	madalang
ritkán	bihira
habsburg	habsburg
téma	paksa
téma	theme
téma	tema
eredete	pinanggalingan
eredete	origin
eredete	pinagmulan
svájc	switzerland
svájc	swiss
eljárás	maproseso
eljárás	prosesong
eljárás	proseso
eljárás	pamamaraan
eljárás	pamamaraan
műfaj	genre
szocialista	soviet
vallás	pananampalataya
vallás	relihiyon
vallás	relihiyoso
keletre	silangan
keletre	east
foglalkozik	trato
foglalkozik	deal
rudolf	rudolph
rudolf	rudolph
rudolf	rudolf
építész	builder
építész	arkitekto
cigány	gypsy
daniel	daniel
barna	brown
barna	kayumanggi
pénzügyi	pinansyal
pénzügyi	financial
pénzügyi	pananalapi
előfordul	mangyayari
földi	panlupa
titkos	sikreto
titkos	secret
titkos	lihim
titkos	inuri
pierre	pierre
belgium	belgium
pap	pap
pap	pari
régió	rehiyon
keletkezett	nakabuo
keletkezett	nabuo
magasság	altitude
magasság	taas
magasság	height
kötelező	binding
kötelező	sapilitan
kötelező	sapilitan
meghatározott	tinukoy
meghatározott	tinutukoy
meghatározott	tinukoy
átlagos	karaniwan
történész	historian
egyenes	straight
egyenes	tuwid
egyenes	diretso
egyenes	direktang
egyenes	direct
egyenes	direkta
ágnes	agnes
barátja	bf
barátja	boyfriend
lassan	mabagal
versenyző	contestant
kiállítás	exhibit
kiállítás	eksibisyon
kiállítás	exhibition
kapus	goalkeeper
fesztivál	festival
nőtt	lumago
nőtt	nadagdagan
hatodik	ikaanim
magazin	magazine
magazin	magasin
esemény	pangyayari
esemény	kaganapan
esemény	event
asp	asp
jakab	james
hátsó	hulihan
ritka	bihirang
ritka	bihira
képviselők	miyembro
képviselők	members
képviselők	kasapi
akarja	gustong
kivéve	puwera
kivéve	maliban
kivéve	pwera
határozat	desisyon
határozat	paglutas
határozat	resolution
kialakult	nabuo
svédország	swedish
svédország	suweko
svédország	sweden
svédország	suwesya
jellegzetes	katangian
windows	windows
érték	halaga
hivatal	tanggapan
hivatal	katungkulan
hivatal	opisina
kilenc	siyam
mike	mike
alkalmazni	apply
alkalmazni	ilapat
légi	aerial
táblázat	lamesa
táblázat	mesa
táblázat	talahanayan
táblázat	table
táblázat	mesa
org	org
szerelem	nagmahal
szerelem	love
szerelem	nagmamahal
stílus	istilo
stílus	style
stílus	estilo
kolostor	monasteryo
kolostor	kumbento
moszkva	moscow
kapcsolatot	ikonekta
kapcsolatot	kumonekta
időszak	panahon
jones	jones
andrew	andrew
kath	kath
dob	tambol
dob	drum
dob	throw
dob	ihagis
dob	drum
dob	drums
számított	kinakalkula
mondja	sabi
shakespeare	shakespeare
torony	tore
torony	tower
torony	toreng
írtam	sinulat
írtam	wrote
írtam	nagsulat
műhely	shop
műhely	tindahan
műhely	mamili
műhely	workshop
városok	lungsod
szerződés	kontrata
szerződés	tratado
szerződés	kasunduan
színes	colored
színes	kulay
színes	makulay
színes	kulay
színes	kulay
színes	makulay
folyamatos	constant
folyamatos	tuloy
folyamatos	nagpapatuloy
folyamatos	patuloy
folyamatos	nagaganap
folyamatos	kasalukuyang
folyamatos	ipinagpatuloy
folyamatos	nagpatuloy
liszt	harina
liszt	liszt
matematikus	matematiko
évfordulók	anibersaryo
oktatási	educational
oktatási	edukasyon
alapította	itinatag
walter	walter
információ	info
információ	impormasyon
profi	professional
profi	propesyonal
profi	pro
tiszta	burahin
tiszta	malinaw
tiszta	purong
tiszta	pure
tiszta	dalisay
tiszta	malinis
szervezett	maayos
londoni	london
londoni	londres
vasút	railway
vasút	riles
vasút	riles
vasút	riles
szociális	panlipunan
szociális	social
szociális	sosyal
iván	ivan
meghatározó	decisive
legfeljebb	pinakamataas
fokozatosan	unting
fokozatosan	unti
maradtak	nanatili
barcelona	barcelona
este	evening
este	gabi
este	gabi
növények	halaman
növények	pananim
növények	tanim
gray	gray
gray	abo
szellemi	espirituwal
szellemi	spiritual
szellemi	mental
szellemi	kaisipan
szellemi	intelektuwal
szellemi	intellectual
ázsiai	asyano
ázsiai	asian
ázsiai	asya
csillag	bituin
csillag	star
csillag	stars
league	league
league	liga
vegyes	mixed
vegyes	magkahalong
vegyes	miscellaneous
vegyes	kalokohan
per	kada
folyamat	maproseso
folyamat	prosesong
folyamat	proseso
modell	model
mari	mari
függetlenül	malaya
eredményei	resulta
esik	ulan
esik	umuulan
edward	edward
szintű	antas
szintű	level
játékosok	manlalaro
játékosok	sugarol
eleinte	initially
indított	inilunsad
biztonsági	security
biztonsági	seguridad
biztonsági	kaligtasan
történelme	kasaysayan
történelme	history
jackson	jackson
béke	peace
béke	kapayapaan
könnyű	madali
könnyű	madaling
könnyű	easy
bank	bangko
stílusú	styled
villa	tinidor
villa	villa
egyedi	natatanging
egyedi	kakaibang
egyedi	unique
egyedi	natatangi
egyedi	custom
életben	buhay
mester	master
középpályás	tagabantay
erdély	transylvania
pozsony	bratislava
meglehetősen	katamtamang
meglehetősen	medyo
jan	jan
eső	ulan
eső	umulan
kész	tapos
kész	done
vers	tula
vers	tulang
vers	tula
vers	tula
vers	poetry
digitális	digital
óceán	karagatan
szerep	tungkulin
sikeresen	matagumpay
sikeresen	matagumpay
párizsban	paris
párizsban	parokya
mérnök	engineer
kilométer	kilometro
bolgár	bulgaro
elektronikus	elektronikong
elektronikus	electronic
konkrét	tukoy
konkrét	tiyak
konkrét	partikular
konkrét	kongkreto
start	simula
start	simulan
start	magsimula
bálint	valentine
tartottak	hinawakan
tartottak	gaganapin
show	magpakita
show	ipakita
show	pakita
show	show
kezdete	simula
szoros	masikip
szoros	mahigpit
szoros	kipot
szoros	close
szoros	malapit
szoros	isara
szigeten	isla
szigeten	pulo
szigeten	island
pop	pop
argentína	argentina
argentína	argentine
sur	sur
házastárs	asawa
forma	shape
forma	hugis
forma	anyo
minisztérium	ministry
úszó	lumulutang
úszó	nakalutang
úszó	lutang
úszó	lumalangoy
úszó	swimming
úszó	manlalangoy
kanada	canada
egészségügyi	sanitary
egészségügyi	kalusugan
kar	bisig
kar	braso
kar	arms
kar	armas
benedek	benedict
benedek	benedicto
weboldal	website
támadás	attack
támadás	atake
támadás	assault
csendes	tahimik
szerkesztője	editor
tanított	tinuturuan
tanított	itinuro
tanított	tinuruan
tanított	nagturo
demokratikus	democratic
demokratikus	demokratikong
fele	kalahati
fele	kalahating
fele	half
jugoszlávia	yugoslavia
josé	jose
josé	jose
josé	josé
repülőtér	airport
repülőtér	paliparan
motor	engine
motor	makina
motor	bike
motor	motor
motor	motorsiklo
motor	motor
oszmán	imperyong
idősebb	elder
idősebb	older
televízió	telebisyon
kísérleti	ekonomiks
anyagok	materyal
anyagok	materyales
anyagok	materyales
anyagok	sangkap
unió	unyon
unió	union
unió	unyong
chris	chris
manchester	manchester
háttér	background
autóbusz	bus
autóbusz	bus
fény	liwanag
fény	magaan
fény	ilaw
báró	baron
módszer	pamamaraan
módszer	paraan
módszer	pamamaraan
haute	haute
php	php
férfiak	kalalakihan
nápolyi	neapolitan
nápolyi	naples
okozott	dulot
korea	korea
korszak	epoch
korszak	era
negatív	negatibong
negatív	negatibo
negatív	negative
dolgozik	working
dolgozik	pagtatrabaho
dolgozik	gumagana
dolgozik	nagtatrabaho
különös	curious
különös	kakaiba
trópusi	tropikal
trópusi	tropiko
bejelentette	inihayag
bejelentette	inanunsyo
elért	naabot
elért	nakamit
elért	nakakamit
elért	achieved
előtte	noon
előtte	dati
előtte	bago
friedrich	friedrich
mindegyik	all
mindegyik	puro
mindegyik	lahat
mindegyik	bawat
gif	gif
törökország	turkey
törökország	turkiya
főszereplő	starring
tanulmányok	aral
tanulmányok	araling
tanulmányok	aral
törökök	turks
kapcsolat	koneksyon
kapcsolat	connection
kapcsolat	ugnayan
kapcsolat	contact
kapcsolat	link
kapcsolat	pinagsamahan
kapcsolat	kaugnayan
kapcsolat	relasyon
társadalom	lipunan
utazott	dumayo
utazott	bumiyahe
státusz	status
státusz	katayuan
juan	juan
szervezetek	organismo
szervezetek	organism
szervezetek	entidad
fent	taas
bajorország	bavaria
visszavonult	retired
krisztus	cristo
krisztus	christ
krisztus	kristo
világos	burahin
világos	malinaw
habár	bagaman
habár	although
szín	kulay
szín	kulay
lemondott	tutol
rendszeres	regular
elérte	naabot
óriási	napakalaki
adat	datos
adat	data
vol	vol
football	football
felül	tuktok
felül	nangunguna
felül	itaas
felül	sinuri
felül	nasuri
halak	pisces
halak	isda
olvasható	mababasa
hirtelen	biglang
hirtelen	bigla
hirtelen	biglaang
hirtelen	sudden
hozták	nagdala
hozták	dinala
tűnt	naghanap
iszlám	islamic
iszlám	islam
küldött	naipadala
küldött	ipinadala
küldött	nagpadala
növény	halaman
növény	planta
növény	halaman
növény	crop
száraz	tuyo
száraz	tuyong
cél	layunin
cél	pupuntahan
cél	destinasyon
cél	patutunguhan
cél	aim
cél	layunin
cél	layunin
cél	target
eric	eric
létező	umiiral
steve	steve
reneszánsz	renaissance
területi	teritoryal
jelentett	naiulat
jelentett	iniulat
jelentett	inulat
carlos	carlos
megjegyzés	tala
megjegyzés	tandaan
megjegyzés	comment
megjegyzés	comments
brian	brian
békés	mapayapang
békés	mapayapa
bizonyult	pinatunayan
kapcsolatok	kaugnayan
kapcsolatok	relasyon
kapcsolatok	links
kapcsolatok	ugnayang
kapcsolatok	ugnayan
kapcsolatok	relasyon
nadrág	pantalon
kutató	researcher
valós	real
dániel	daniel
változó	variable
határ	frontier
határ	limitasyon
határ	limitahan
határ	boundary
határ	hangganan
elsődleges	prime
elsődleges	punong
elsődleges	pangunahing
elsődleges	pangunahin
baj	problema
baj	trouble
baj	suliranin
baj	problema
hatalom	power
hatalom	kapangyarihan
joe	joe
eset	case
eset	kaso
eset	kasong
igazgató	direktor
igazgató	director
igazgató	namamahala
igazgató	manager
igazgató	tagapamahala
igazgató	principal
carl	carl
internet	internet
korona	korona
baden	baden
elkészült	tapos
elkészült	nakumpleto
elkészült	natapos
szerbia	serbiya
szerbia	pranses
norvégia	norwegian
norvégia	norway
eközben	samantala
judit	judith
szereplők	character
szereplők	characters
szereplők	manlalaro
szereplők	actors
szereplők	aktor
szereplők	starring
zokni	sock
zokni	medyas
eszközök	instruments
eszközök	kasangkapan
eszközök	asset
gyenge	mahina
betegség	karamdaman
betegség	sakit
hiba	pagkakamali
hiba	pagkakamali
hiba	error
grafikus	graphical
grafikus	maliwanag
grafikus	graphic
grafikus	graphics
doktori	doctoral
doktori	doctorate
doktori	phd
mély	malalim
mély	deep
statisztikai	statistical
zenész	musikero
part	shore
part	baybayin
part	dalampasigan
part	beach
part	baybayin
hivatkozás	link
hivatkozás	sanggunian
hivatkozás	reperensiya
írás	krus
írás	pagsusulat
mix	mix
mix	halo
mix	ihalo
mix	mixtape
alapítója	tagapagtatag
alapítója	founder
vidéki	rural
vidéki	panlalawigan
dávid	david
hagyomány	kaugalian
hagyomány	tradisyon
hagyomány	tradisyon
alapú	batay
hozzáférés	access
kereszt	krus
kereszt	cross
lakos	resident
lakos	residente
lakos	naninirahan
sosem	never
hill	burol
környező	nakapaligid
tömeg	mass
tömeg	misa
tömeg	masa
tömeg	timbang
tömeg	bigat
tömeg	madla
érsek	arsobispo
csillagok	stars
porosz	prussian
can	pwede
can	maari
beszélt	sinasalita
beszélt	nakausap
beszélt	kinausap
beszélt	nagsalita
világszerte	worldwide
szerves	organic
alexander	alejandro
alexander	alexander
hans	hans
rendszerint	kadalasan
dollár	dolyar
dollár	dolyar
színe	kulay
színe	kulay
neves	galang
mary	mary
mary	maria
elméleti	kimikang
elméleti	hypothetical
megszerezte	nakuha
követi	sinusubaybayan
követi	sumusunod
követi	sinusundan
követi	sinusubaybayan
követi	sumusubaybay
követi	sumusunod
követi	sinusundan
wilson	wilson
hetedik	ikapitong
párhuzamosan	kahilera
messze	malayo
messze	kalayo
messze	malayong
medence	balakang
medence	pool
bob	bob
különbség	pagkakaiba
barry	barry
royal	royal
scott	scott
nyújtott	granted
nyújtott	tinupad
nyújtott	ipinagkaloob
nyújtott	ipinagkakaloob
törölve	tinanggal
törölve	natanggal
törölve	delete
törölve	kinansela
törölve	kinansela
kicsi	liit
kicsi	maliit
kicsi	kaunti
kicsi	maliit
kicsi	tiny
antonio	antonio
kezdődik	begins
kezdődik	magsisimula
kezdődik	nagsisimula
kezdődik	magsisimula
kezdődik	nagsisimula
ugyanaz	parehong
ugyanaz	same
közönséges	ordinaryo
közönséges	ordinaryong
közönséges	bulgar
uralom	reign
szilárd	solid
robin	robin
haza	tahanan
haza	bahay
haza	makauwi
marie	marie
főváros	capital
főváros	kabisera
főváros	kapital
közönség	audience
közönség	tagapanood
közönség	madla
közönség	makakakita
csökkent	nabawasan
csökkent	nabawasan
rendszerek	systems
rendszerek	sistema
találkozott	nagkita
találkozott	met
találkozott	nakilala
asszony	babae
bajor	bavarian
bármely	any
temető	cemetery
temető	libingan
temető	sementeryo
napóleon	napoleon
üzenetet	mensahe
üzenetet	message
parlament	parlyamento
védelmi	depensa
védelmi	defense
védelmi	pagtatanggol
védelmi	ipagtanggol
air	hangin
air	himpapawid
éjszaka	gabi
romantikus	romantiko
érkező	papasok
loire	loire
fizikus	pisiko
rgb	rgb
best	makakaya
best	pinakamagandang
best	pinakamaganda
best	best
perzsa	persian
ukrajna	ukraine
argentin	argentinian
argentin	argentine
függően	depende
népek	folks
üres	blangko
üres	blank
halálos	nakamamatay
halálos	aswang
jegyzetek	notes
jegyzetek	tala
roger	roger
gyártó	producer
gyártó	tagagawa
gyártó	gumagawa
andrea	andrea
értelme	kahulugan
értelme	sense
césar	cesar
césar	césar
bármilyen	any
készül	hinahanda
készül	naghahanda
készül	paghahanda
készül	inihahanda
bill	kuwenta
bill	bill
bill	bayarin
cross	krus
cross	cross
hall	hall
museum	museo
újság	magazine
újság	magasin
újság	diyaryo
újság	pahayagan
ajánlott	iminumungkahing
ajánlott	nagmungkahi
ajánlott	iminungkahi
ajánlott	iminungkahing
ajánlott	iminumungkahi
ajánlott	inirerekomenda
ajánlott	inirekomenda
szászország	sahonya
sci	sci
mtv	mtv
angeles	angeles
kifejezetten	partikular
szabadság	kalayaan
szabadság	liberty
szabadság	kalayaan
blue	blue
blue	bughaw
blue	asul
függvény	tungkulin
függvény	punsiyon
hungary	hungary
forgatókönyvíró	screenwriter
filozófus	pilosopo
menekült	refugee
menekült	nakalabas
részletes	detalyadong
részletes	detalye
bukarest	bucharest
utat	landas
utat	path
többé	anymore
arthur	arthur
christian	christian
christian	kristiyano
hiszem	naniniwala
hiszem	maniwala
örök	eternal
szöveget	lyrics
portugália	portuguese
portugália	portuges
portugália	portugal
roma	romani
roma	roma
sereg	hukbo
sereg	army
pro	pro
gyakorlati	praktikal
máté	mateo
olaj	langis
olaj	oil
hátvéd	linebacker
hátvéd	fullback
hátvéd	kuwarterbak
elfogadott	tinanggap
elfogadott	pinagtibay
mesterséges	artipisyal
mesterséges	artificial
automatikusan	awtomatiko
örmény	armenian
egyiptom	ehipto
gondolat	inakala
gondolat	akala
gondolat	naisip
gondolat	kala
gondolat	thoughts
gondolat	saloobin
köszi	salamat
rose	rose
wien	wien
filozófiai	pilosopiko
királyok	kings
királyok	hari
legkisebb	pinakamaliit
legkisebb	pinakamababa
