категорија	kategori
сопственост	owned
сопственост	dimiliki
сопственост	pemilikan
спортски	sporting
спортски	sporty
спортски	sukan
тврди	mendakwa
тврди	tuntutan
зависи	bergantung
зависи	depends
зависи	tergantung
страницата	page
страницата	mukasurat
страницата	halaman
виена	vienna
ништо	nothing
клетки	sel
правила	rules
правила	peraturan
продолжува	resume
симбол	simbol
удар	blow
удар	meletupkan
удар	menghembus
удар	lejang
удар	stroke
удар	strok
удар	tebuk
удар	punch
удар	strike
удар	mogok
годишна	tahunan
некогаш	sometime
некогаш	pernah
некогаш	penah
некогаш	ever
некогаш	terkadang
некогаш	kadang
некогаш	kadangkala
некогаш	sometimes
стара	stara
стара	tua
стара	old
карактер	aksara
карактер	watak
карактер	personaliti
јувентус	juventus
константинопол	constantinople
првак	juara
документи	dokumen
документи	dokument
дејвид	daud
дејвид	david
анг	aang
црвена	merah
црвена	red
рак	barah
рак	kanser
фридрих	friedrich
телевизија	televisyen
традиција	tradisi
годишно	tahunan
годишно	annually
крст	rentas
крст	salib
крст	cross
крст	langar
кит	paus
кит	keith
кит	kit
инструменти	instrumen
брак	nikah
брак	jodoh
брак	perkahwinan
брак	berkhawin
бизнис	perniagaan
бизнис	bisnes
отворен	open
долга	panjang
долга	long
круг	bulatan
круг	pusingan
круг	bulat
кула	tower
кула	menara
кула	kula
служи	hidang
точки	bintik
високи	senior
проекти	projek
дал	dal
дал	dahl
ерусалим	jerusalem
трет	ketiga
потреба	memerlukan
потреба	perlukan
потреба	perlu
потреба	need
потреба	keperluan
езера	tasik
езера	danau
намалување	mengurangkan
намалување	kurangkan
намалување	pengurangan
намалување	mengurangkan
намалување	kurangkan
мрежи	jala
мрежи	jaring
мрежи	rangkaian
мрежи	rangkaian
мрежи	network
латински	latin
внимание	perhatian
словенија	slovenia
база	base
база	pengkalan
избрана	dipilih
западно	west
западно	barat
западно	westbound
љубов	love
љубов	cinta
јасно	clear
јасно	jelas
јасно	jelas
ѓорѓи	georgi
ѓорѓи	georgie
мера	sukatan
мера	ukur
мера	mengukur
карло	carlo
содржина	kandungan
содржина	kandungannya
содржина	kandungan
мир	ketenangan
мир	peace
продолжил	proceeded
најдобро	terbaik
најдобро	best
екипи	crews
екипи	krew
екипи	pasukan
екипи	teams
израел	israel
создадена	dicipta
вообичаено	lumrah
вообичаено	common
вообичаено	biasa
султанот	sultan
убиен	dibunuh
убиен	tewas
убиен	terbunuh
топ	meriam
топ	top
шкотска	scotland
просторот	ruang
просторот	space
просторот	angkasa
приказна	taie
приказна	kisah
приказна	dongeng
приказна	cerita
приказна	story
нато	nato
одлука	decision
одлука	keputusannya
одлука	keputusan
назначен	ditugaskan
замена	pertukaran
замена	exchange
замена	pengganti
замена	penggantian
странски	asing
странски	foreign
заеднички	joint
заеднички	sendi
заеднички	bersama
заеднички	lumrah
заеднички	common
долги	panjang
долги	long
метод	kaedah
мадрид	madrid
мост	jambatan
недели	minggu
сцена	adegan
сцена	scene
сцена	landskap
сцена	lanskap
турнир	kejohanan
турнир	tournament
едвард	edvard
едвард	edward
сопруга	isteri
сопруга	wife
кучиња	hounds
кучиња	anjing
клубови	kelab
знаци	aksara
знаци	watak
император	maharaja
император	kaiser
средно	medium
средно	secondary
средно	sekunder
залив	teluk
залив	teluk
залив	bay
опрема	equipment
опрема	peralatan
опрема	kelengkapan
опрема	gear
петров	petrov
важни	penting
опишува	menghuraikan
златен	golden
златен	emas
златен	keemasan
златен	emas
златен	gold
компанија	syarikat
секретар	setiausaha
начини	cara
чарлс	charles
норвешка	norway
норвешка	norway
барање	menanya
барање	pertanyaan
барање	request
барање	pinta
барање	permintaan
барање	permintaan
барање	demand
идеи	idea
болести	penyakit
болести	penyakit
арапски	arab
арапски	arab
разликуваат	membezakan
разликуваат	bezakan
разликуваат	berbeza
лик	aksara
лик	watak
владимир	vladimir
секунди	seconds
секунди	detik
секунди	saat
трговија	niaga
трговија	perdagangan
трговија	trade
клима	iklim
членки	ahli
членки	members
враќа	mengembalikan
тони	tony
тони	toni
статистика	statistik
статистика	statistik
статистика	statistic
статистика	wawasan
статистика	pandangan
тренер	pelatih
тренер	trainer
тренер	pelatih
тренер	coach
тренер	jurulatih
користејќи	menggunakan
елемент	item
елемент	unsur
градски	city
градски	bandaraya
градски	bandar
градски	kota
тврдина	castle
тврдина	istana
тврдина	tivoli
тврдина	kubu
тврдина	benteng
тврдина	citadel
луј	louis
хари	harry
весник	akhbar
поврзан	bersambung
поврзан	disambungkan
поврзан	terpaut
поврзан	dipautkan
стари	tua
стари	old
светци	saints
минхен	munich
природа	alam
природа	tabii
природа	semulajadi
опис	description
изградени	dibina
изградени	dibina
наслов	tajuk
наслов	gelaran
змија	snake
змија	ular
змија	ular
змија	serpent
змија	viper
симболи	simbol
докази	bukti
ричард	richard
фамилија	family
фамилија	keluarga
код	code
код	kode
код	kod
облека	pakaian
облека	outfit
облека	pakaian
облека	pakaian
облека	baju
библиотека	library
библиотека	pustaka
библиотека	perpustakaan
постепено	bertahap
режија	diarah
бои	warna
бои	colours
бои	warna
митологија	mitos
митологија	mitologi
важна	penting
безбедност	sekuriti
безбедност	keselamatan
безбедност	keselamatan
сличен	serupa
сличен	seiras
полуостров	semenanjung
млади	pemuda
млади	belia
млади	khadam
млади	muda
млади	young
млади	mudanya
горна	upper
горна	gorna
федерација	persekutuan
дели	deli
изглед	penampilan
изглед	kemunculan
изглед	rupa
изглед	styling
страната	sisi
страната	sampingan
страната	samping
градба	bangunan
градба	membina
градба	construction
градба	pembinaan
градба	binaan
реакција	reaksi
реакција	tindakbalas
навистина	memang
навистина	sungguh
пријател	rakan
пријател	sahabat
лос	los
лос	moose
одржување	maintenance
одржување	penyelenggaraan
атина	athens
атина	puteri
атина	athena
северен	utara
северен	northern
културно	kebudayaan
културно	budaya
културно	bersopan
културно	sopan
менува	menukar
дома	rumah
предизвикува	pemicu
предизвикува	mencetus
предизвикува	punca
предизвикува	menyebabkan
основно	sd
основно	essential
основно	penting
основно	asas
основно	basic
успешно	berjaya
успешно	berjaya
чешка	czech
основањето	mengasaskan
прогласен	diisytiharkan
сестра	saudari
сестра	adik
приказни	tales
приказни	cerita
силно	sangat
силно	susah
силно	hard
силно	keras
вистински	real
христијанството	kristian
деби	debut
деби	debbie
зошто	mengapa
зошто	sebabnya
посебна	istimewa
посебна	special
полиња	bidang
полиња	medan
милан	milan
трки	ras
трки	berlumba
трки	perlumbaan
трки	racing
книжевност	kesusasteraan
книжевност	sastera
алберт	albert
балканот	balkan
едноставно	simple
едноставно	sederhana
наследник	pewaris
наследник	waris
наследник	penerus
конкуренција	saingan
конкуренција	persaingan
конкуренција	pertandingan
политичар	pkr
зафаќа	occupies
сеуште	still
сеуште	masih
сеуште	pegun
објавена	diterbitkan
јапонски	jepun
бели	white
бели	putih
нашата	our
положба	posisi
положба	kedudukan
положба	jawatan
садови	piring
садови	pinggan
честички	zarah
честички	zarah
второ	second
второ	kedua
букви	huruf
уефа	uefa
предизвика	punca
предизвика	sebab
предизвика	mencetuskan
предизвика	dicetus
предизвика	dicetuskan
носат	pakai
откриени	menemui
откриени	pulih
назад	belakang
назад	punggung
сосема	sepenuhnya
сосема	totally
тела	jasad
тела	mayat
живо	live
научни	saintifik
уреди	edit
источен	timur
зона	zon
дијалект	loghat
банки	banks
банки	bank
драма	drama
аргентина	argentina
технички	teknikal
технички	teknikalnya
горно	gorno
потребни	diperlukan
потребни	needed
потребни	dikehendaki
потребни	diperlukan
стапки	kadar
затвор	penjara
затвор	penjara
куманово	kumanovo
одговор	jawapan
одговор	reply
објавен	diterbitkan
младите	khadam
младите	muda
младите	young
младите	mudanya
издадена	dikeluarkan
охридски	ohrid
раскази	cerita
производ	product
производ	produk
претставници	perwakilan
хемиски	kimia
илија	ilya
илија	ilija
мерки	mengukur
обезбеди	menyediakan
обезбеди	sediakan
премногу	too
премногу	jugak
поделена	dibagi
поделена	dibahagikan
поделена	dibahagi
професионален	profesional
професионален	professional
филозофија	falsafah
основните	fundamental
основните	asas
основните	basic
киев	kiev
уметнички	artistik
султан	sultan
достигне	reach
достигне	capaian
достигне	menjangkau
достигне	mencapai
нобеловата	nobel
составена	terdiri
научници	saintis
меѓународен	antarabangsa
родители	ibubapa
рекорд	rakam
рекорд	rekod
павле	pavle
павле	paulus
павле	paul
американска	american
американска	amerika
дизајн	rekaan
дизајн	design
добар	good
добар	gud
барселона	barcelona
домаќин	penganjur
домаќин	host
домаќин	hos
комисија	komisen
комисија	suruhanjaya
комисија	commission
комисија	jawatankuasa
комисија	committee
комисија	panitia
комисија	panel
процеси	proses
лекови	remedies
лекови	medications
граници	batas
граници	hadkan
граници	had
граници	sempadan
изгледа	looks
кореја	korea
последен	last
знаење	ilmu
знаење	pengetahuan
ефекти	kesan
објави	pos
објави	post
објави	kiriman
објави	siaran
објави	jawatan
објави	terbit
објави	publish
објави	terbitkan
цена	harga
цена	price
ретко	jarang
ретко	jarang
ретко	rare
ретко	jarang
женски	wanita
женски	perempuan
женски	betina
женски	feminine
женски	feminin
записи	rekod
подобро	better
намалува	mengurangkan
намалува	berkurangan
споменик	tugu
споменик	monumen
туристички	pelancong
туристички	tourist
птица	burung
исклучок	pengecualian
продажба	sell
продажба	jual
продажба	jual
продажба	selling
продажба	menjual
продажба	sale
продажба	sales
продажба	jualan
слободно	berleluasa
слободно	free
ресурси	sumber
ресурси	resources
ресурси	sumber
христос	christ
христос	kristus
појас	belt
бродови	bot
бродови	perahu
бродови	kapal
бродови	ships
бродови	pembuluh
компании	syarikat
први	pertama
први	first
први	dulu
први	dahulu
центри	pusat
центри	pusat
струја	eletrik
струја	elektrik
економска	ekonomi
модели	model
даме	dame
корисник	penguna
корисник	user
корисник	pengguna
попис	inventori
коска	bone
коска	tulang
ликови	aksara
ликови	watak
независна	independent
независна	mandiri
независна	bebas
претставник	perwakilan
претставник	wakil
задача	assignment
задача	tugasan
задача	tugas
профил	profile
профил	profil
акција	action
акција	tindakan
акција	aksi
акција	laga
парламентот	parlimen
искуство	experience
искуство	pengalaman
рака	tangan
турците	turki
сина	blue
сина	biru
покажуваат	cadangkan
мехмед	mehmed
мехмед	mehmet
органи	organ
органи	organ
дата	date
дата	tarikh
девет	sembilan
ѕид	wall
ѕид	dinding
порта	gate
порта	pelabuhan
порта	port
порта	gateway
млад	khadam
млад	muda
млад	young
млад	mudanya
конфликти	konflik
вида	vida
кредити	kredit
водство	bimbingan
водство	kepimpinan
водство	plumbum
водство	lead
водство	pimpin
јохан	johann
јохан	johan
пишување	tulisan
пишување	menulis
пишување	penulisan
стои	berdiri
стои	kepanjangan
стои	stand
пријатели	rakan
режисер	pengarah
комуникација	komunikasi
комуникација	berkomunikasi
корисникот	penguna
корисникот	user
корисникот	pengguna
велосипедист	cyclist
тврдината	citadel
династијата	dinasti
слој	lapisan
иран	iran
убиени	dibunuh
убиени	tewas
убиени	terbunuh
враќање	pulih
враќање	comeback
изданија	edisi
народен	rakyat
акции	stok
акции	stock
акции	kongsian
акции	perkongsian
акции	stocks
акции	saham
краток	pendek
ученици	pelajar
ученици	murid
приближно	roughly
рацете	tangan
бранови	ombak
бранови	lambai
бранови	wave
бранови	gelombang
бранови	gelombang
бранови	ombak
марк	marc
марк	tanda
марк	mark
провинција	wilayah
провинција	provinsi
комбинација	digabungkan
комбинација	gabungan
комбинација	kombinasi
комбинација	combo
решение	penyelesaian
решение	solution
зголеми	meningkat
зголеми	tingkatkan
зголеми	membesarkan
уметници	artis
уметници	seniman
димензија	dimensi
димензија	dimension
одбор	papan
населби	kejiranan
португалија	portugal
слободен	free
племиња	suku
тодор	todor
значаен	bermakna
значаен	ketara
велс	wales
велс	wells
велс	telaga
дошол	came
георги	georgi
георги	giorgi
учесник	peserta
изведба	performance
изведба	prestasi
падот	tergendala
падот	fall
падот	jatuh
долината	valley
долината	lembah
труд	buruh
труд	labour
труд	buruh
труд	persalinan
собранието	perhimpunan
собранието	assembly
настап	performance
настап	prestasi
говор	pidato
говор	speech
говор	pertuturan
дијалекти	dialek
евра	evra
евра	euro
венеција	venice
венеција	venezia
преглед	keseluruhan
преглед	semakan
преглед	pratonton
вселенски	aeroangkasa
долно	kato
поставени	ditempatkan
поставени	diletak
пренос	penghantaran
пренос	pemindahan
постигна	menjaringkan
студенти	pelajar
студенти	murid
зрачење	sinaran
методиј	methodius
почнувајќи	bermula
почнувајќи	memulakan
влијанието	impak
влијанието	hentaman
поминал	dibelanjakan
поминал	dihabiskan
императорот	maharaja
императорот	kaiser
објавени	diterbitkan
учител	cikgu
учител	teacher
учител	guru
германските	germanic
велосипедизам	berbasikal
велосипедизам	berbasikal
публика	khalayak
публика	penonton
публика	khalayak
пораз	tewaskan
пораз	kekalahan
техники	teknik
сообраќај	trafik
крв	blood
крв	darah
теории	teori
милијарди	billion
милијарди	bilion
милијарди	bilion
милијарди	berbilion
парламент	parlimen
периоди	tempoh
табела	table
табела	jadual
табела	meja
табела	helaian
банките	banks
банките	bank
климент	kliment
квалитет	kualiti
квалитет	quality
квалитет	berkualiti
капитал	modal
капитал	capital
сликар	pelukis
присуство	kehadiran
присуство	kehadiran
мисли	fikir
мисли	rase
мисли	fikirkan
мисли	fikiran
мисли	pemikiran
техника	teknik
арсенал	arsenal
претпоставува	menganggap
математика	matematik
математика	matematik
внатрешни	dalaman
тежина	berat
музичари	pemuzik
милано	milan
милано	milano
битки	pertempuran
општо	amnya
општо	umumnya
општо	keseluruhan
општо	lumrah
општо	common
општо	umum
општо	jeneral
општо	general
рамки	bingkai
рамки	frame
конфликт	konflik
софтвер	perisian
софтвер	software
мислење	pendapat
мислење	pendapatnya
раст	pertumbuhan
раст	tumbesaran
раст	karat
распоред	jadual
гробишта	perkuburan
гробишта	kuburan
гробишта	perkuburan
гробишта	perkuburan
влегува	memasuki
оскар	oscar
оскар	oskar
православни	ortodoks
сместена	bertempat
сместена	terletak
кинески	china
кинески	cina
артур	arthur
кола	car
кола	kereta
сметка	akaun
сметка	resit
циклус	kitar
циклус	kitaran
отворена	open
зграда	bangunan
зграда	membina
фотографии	gambar
фотографии	foto
рид	reid
рид	reed
рид	bukit
рид	hill
бранденбург	brandenburg
претстави	pertunjukan
претстави	hadirkan
претстави	hadir
претстави	dipersembahkan
претстави	disajikan
нуди	menawarkan
нуди	tawaran
постоење	kewujudan
сала	sala
сала	gym
сала	gim
златни	golden
златни	emas
златни	keemasan
златни	emas
златни	gold
народни	rakyat
управа	tadbir
управа	autoriti
управа	authority
машки	men
машки	boys
машки	maskulin
машки	jantan
машки	male
храмот	temple
храмот	kuil
слична	serupa
слична	seiras
слична	seiras
можноста	expandable
можноста	kebarangkalian
можноста	kemungkinan
единствена	single
единствена	bujang
единствена	singel
перу	peru
браќа	saudara
браќа	brothers
браќа	bros
тече	aliran
тече	mengalir
тече	mengalir
добитник	pemenang
албанци	albanians
населено	didiami
населено	dihuni
широко	lebar
широко	luas
широко	meluas
граѓани	warganegara
формирана	ditubuhkan
формирана	dibentuk
сезони	musim
јавно	awam
именуван	bernama
позиции	jawatan
казахстан	kazakhstan
дефинира	takrif
дефинира	mentakrifkan
дефинира	takrifkan
лежи	lies
лежи	terletak
лежи	bohong
шуми	hutan
шуми	hutan
сакаат	mahu
загреб	zagreb
змеј	dragon
змеј	naga
себеси	diriku
себеси	diri
себеси	diri
освоени	menakluk
освоени	ditakluk
умрел	died
црн	black
црн	hitam
судија	hakim
судија	pengadil
судија	ruj
судија	ref
децении	dekad
децении	berdekad
критики	kritikan
критики	pengkritik
критики	kritik
критики	semakan
средба	meet
средба	bertemu
средба	perjumpaan
средба	rapat
средба	mesyuarat
средба	meeting
капацитет	kapasiti
природен	natural
природен	semulajadi
музичка	muzikal
музичка	musical
минута	minit
сајт	tapak
предност	keuntungan
предност	advantage
направен	diperbuat
направен	made
направен	bancuh
синот	nak
синот	putra
синот	son
никој	tiada
формирање	membentuk
формирање	bentukkan
формирање	pembentukan
формирање	formasi
формирање	penubuhan
формирање	pendirian
селаните	petani
автори	pengarang
автори	penulis
степени	darjah
потекнуваат	berasal
серии	series
серии	siri
серии	seri
злато	emas
злато	gold
нивно	their
идеја	idea
медицина	ubat
медицина	perubatan
дејство	action
дејство	tindakan
дејство	aksi
дејство	laga
анџелес	angeles
албански	albania
вики	vicky
вики	wiki
вики	vicki
вики	viki
јато	kluster
јато	kawanan
согласка	konsonan
византиски	byzantine
јавни	awam
колумбија	columbia
колумбија	colombia
палата	istana
палата	palace
збирка	koleksi
збирка	collection
учење	berlajar
учење	belajar
учење	pembelajaran
учење	learning
дивизија	divisyen
дивизија	pembahagian
дивизија	bahagian
пејач	penyanyi
пејач	singer
муслимани	muslims
муслимани	muslim
уредник	penyunting
уредник	editor
котлина	valley
котлина	lembah
вашингтон	washington
важно	penting
јане	jane
договори	mengecut
договори	kontrak
договори	berniaga
договори	perjanjian
договори	perjanjian
стандарди	piawaian
стандарди	standard
европска	eropah
намера	niat
намера	niat
дискусија	perbincangan
дискусија	diskusi
слободна	free
наскоро	segera
наскоро	soon
жител	resident
жител	penghuni
римска	roman
римска	rom
крива	lengkung
зема	took
домот	rumah
слава	slava
слава	pujian
слава	puji
слава	terpuji
слава	kemegahan
слава	glory
слава	kemuliaan
слава	keagungan
слава	kemasyhuran
слава	fame
грешка	kesilapan
грешка	ralat
последна	last
целосна	full
целосна	kenyang
целосна	penuh
пропаганда	propaganda
избрани	dipilih
избрани	terpilih
избрани	dipilih
воздух	udaranya
воздух	udara
воздух	air
патување	melancong
патување	travel
патување	pelancongan
патување	kembara
патување	trip
патување	melancong
конференција	persidangan
старо	tua
старо	old
доказ	kalis
доказ	bukti
доказ	buktinya
поточно	khususnya
создадени	dicipta
гас	gus
гас	gas
предлог	proposal
предлог	meminang
предлог	saranan
предлог	cadangan
возила	lasak
возила	kenderaan
кажува	kata
кажува	says
кажува	mengisahkan
соло	solo
далеку	far
далеку	jauh
далеку	away
далеку	jauhnya
мажите	men
контакт	contact
должи	berhutang
шума	hutan
шума	hutan
соодветно	proper
соодветно	betulnya
соодветно	bersesuaian
сер	sir
сер	tuan
сер	encik
сер	ser
посветена	berdedikasi
подобрување	meningkatkan
подобрување	meningkatkan
подобрување	improve
подобрување	penambahbaikan
подобрување	peningkatan
подобрување	pembaikan
подобрување	peningkatan
значајна	ketara
значајна	bermakna
припаѓаат	belong
помага	helping
помага	membantu
помага	assist
помага	membantu
спротивно	opposite
активно	active
активно	aktif
ноќ	malam
градина	kebun
градина	keroh
градина	garden
градина	taman
фонд	dana
фонд	fund
црно	black
црно	hitam
намали	mengurangkan
намали	kurangkan
намали	mengurangkan
намали	kurangkan
воден	air
воден	hidayah
сен	sen
сам	bersendirian
сам	sendiri
сам	keseorangan
работници	pekerja
волф	wolf
волф	serigala
волф	wolff
буква	huruf
буква	letter
учесници	peserta
примероци	spesimen
примероци	sample
примероци	sampel
имот	property
имот	hartanah
имот	hartanah
забележал	perasan
борби	pergaduhan
борби	perkelahian
борби	pertempuran
финска	finland
фактор	factor
фактор	faktor
научно	saintifik
рајна	rhine
рајна	rhein
способност	keupayaan
способност	kemampuan
способност	kebolehan
способност	keupayaan
способност	kemampuan
термин	terma
селска	petani
напушти	tamatkan
напушти	quit
напушти	tinggalkan
разлики	ber
разлики	beza
разлики	perbezaan
хит	hit
хит	hentam
музичар	pemuzik
кратки	pendek
донесе	dibawa
донесе	bawa
донесе	bawak
родот	genus
комплекс	complex
комплекс	kompleks
ослободување	lepaskan
ослободување	pelepasan
ослободување	dedahkan
ослободување	release
традиционално	traditional
традиционално	tradisional
медицински	medically
медицински	medik
медицински	perubatan
продуцент	pengeluar
типови	jenis
добитници	pemenang
обезбедува	membekal
обезбедува	menyediakan
локални	tempatan
руска	rusia
влијае	mempengaruhi
пад	tolak
пад	fall
пад	jatuh
создаден	dicipta
верски	agama
верски	keagamaan
жената	wanita
жената	perempuan
пегаз	pegasus
ситуација	situasi
евреи	yahudi
генерал	umum
генерал	jeneral
генерал	general
романи	novel
конгресот	kongres
овозможи	benarkan
овозможи	membolehkan
можности	kemungkinannya
можности	kebarangkalian
можности	kemungkinan
можности	peluang
криза	krisis
вера	vera
вера	iman
вилхелм	wilhelm
густина	ketumpatan
рани	rani
принцип	prinsip
хрватски	croat
хрватски	croatia
мисијата	misi
датум	date
датум	tarikh
струга	struga
арена	arena
арена	gelanggang
звук	sound
звук	bunyi
специјални	istimewa
специјални	special
галерија	galeri
галерија	gallery
силен	strong
силен	kukuh
силен	kuat
актерка	pelakon
размена	pertukaran
размена	exchange
претпријатија	syarikat
претпријатија	enterprises
операции	operasi
операции	pembedahan
обработка	pemprosesan
рекол	said
баба	baba
баба	neneknya
баба	nenek
баба	nenek
кулата	tower
кулата	menara
женска	chica
женска	betina
женска	awek
асоцијација	persatuan
асоцијација	association
асоцијација	perkaitan
популација	penduduk
популација	populasi
израз	ungkapan
израз	expression
израз	ekspresi
граѓанска	civil
граѓанска	sivil
граѓанска	civic
граѓанска	sivik
поим	idea
двор	ela
двор	yard
бенд	band
бенд	kugiran
шампиони	juara
шампиони	champion
објавено	diterbitkan
објавено	dikirim
објавено	disiarkan
дух	ghost
дух	hantu
дух	roh
дух	semangat
дух	spirit
загуби	kerugian
загуби	lost
загуби	kehilangan
загуби	hilang
сектор	sektor
пораст	rise
пораст	bangkit
пораст	pertumbuhan
пораст	tumbesaran
хајнрих	heinrich
антонио	antonio
држи	dodoi
држи	hold
држи	tahan
околните	sekitarnya
гвинеја	guinea
лично	personal
лично	peribadi
возачи	pemacu
возачи	driver
фердинанд	ferdinand
стр	str
јордан	jordan
архитект	arkitek
победник	pemenang
дополнително	tambahan
основното	sd
медиуми	media
некаде	somewhere
произведува	produce
произведува	hasilkan
реакции	reaksi
почна	dimulakan
почна	bermula
али	aly
али	ali
елена	helena
елена	elena
елена	helen
посветен	berdedikasi
интервју	interview
интервју	otai
интервју	temuduga
основач	pengasas
независни	independent
независни	mandiri
независни	bebas
набрзо	segera
набрзо	soon
архитектонски	arkitek
пронајдени	nemu
пронајдени	terjumpa
пронајдени	dijumpai
напишани	bertulis
напишани	ditulis
турци	turki
љубовта	love
љубовта	cinta
став	perangai
став	attitude
став	sikap
став	stance
став	postur
централен	pusat
ерик	erik
ерик	eric
киселина	asam
киселина	asid
казна	hukuman
казна	azab
казна	hukuman
казна	kalimat
давид	daud
давид	david
постигне	achieve
јорк	york
верзии	versi
дадена	diberikan
дадена	diberi
тракија	thrace
влезот	entrance
џексон	jackson
водач	leader
водач	pemimpin
црни	black
црни	hitam
рамка	bingkai
рамка	frame
боливија	bolivia
бугарска	bulgaria
критика	kritikan
критика	pengkritik
критика	kritik
критика	criticisms
шампионите	juara
шампионите	champion
генерално	amnya
генерално	umumnya
апостол	rasulullah
исхрана	nutrisi
исхрана	pemakanan
исхрана	nutrition
целина	keseluruhan
целина	whole
седиштето	markas
потреби	keperluan
одржа	dipegang
одржа	ditahan
одржа	diadakan
улица	jln
улица	street
командант	komander
важи	sah
важи	terpakai
широк	lebar
широк	luas
рече	said
векови	berkurun
проширување	pembesaran
проширување	perluasan
проширување	pengembangan
проширување	kembang
проширување	mengembang
проширување	mengembangkan
дефиниција	takrifan
дефиниција	definisi
домашни	prt
домашни	domestik
најдобри	terbaik
најдобри	best
изврши	lari
изврши	run
изврши	jalankan
спречи	dicegah
спречи	mukarramah
спречи	mencegah
спречи	cegah
копии	salinan
продукција	production
продукција	pengeluaran
продукција	produksi
пејачка	penyanyi
пејачка	singer
богатство	harta
богатство	treasure
богатство	keberuntungan
богатство	fortune
богатство	kekayaan
вест	news
вест	west
вест	barat
финансии	kewangan
финансии	kewangan
грешки	ralat
грешки	kesilapan
електронски	elektron
електронски	elektronik
електронски	electronic
лидер	leader
лидер	pemimpin
морал	moral
морал	moral
питер	peter
занимање	kerjaya
занимање	pendudukan
часови	jam
часови	kelas
одговорен	bertanggungjawab
различна	berbeza
виктор	victor
виктор	viktor
освојување	penaklukan
освојување	conquer
обиди	cubaan
обиди	percubaan
тимови	pasukan
тимови	teams
чин	darjat
чин	pangkat
чин	rank
чин	akta
чин	act
чин	lakonan
чин	bertindak
корист	benefit
корист	manfaat
богови	dewa
пост	pos
пост	post
девојка	girlfriend
девојка	girl
робови	budak
назив	denominations
тата	tata
граѓаните	warganegara
присутни	perserta
присутни	penghadir
присутни	hadirkan
присутни	hadir
демократска	demokratik
месечината	bulan
месечината	moon
слободни	free
подобри	better
подобри	meningkatkan
подобри	improve
нејзин	hers
нејзин	miliknya
влез	kemasukan
влез	entrance
нивна	their
баварија	bavaria
бран	bran
бран	ombak
бран	lambai
бран	wave
бран	gelombang
жртви	mangsa
жртви	korban
жртви	pengorbanan
жртви	terkorban
гласови	undian
гласови	suara
крило	apit
крило	sayap
крило	wing
крило	winger
устав	perlembagaan
одржуваат	dikekalkan
одржуваат	diselenggara
изработка	jahitan
хан	hahn
хан	khan
хан	han
општа	umum
општа	jeneral
општа	general
хемија	kimia
шах	shah
шах	catur
шах	chess
џез	jazz
џез	jaz
различен	berbeza
илјади	ribu
правило	peraturan
правило	rule
животно	haiwan
кале	kale
кале	calais
мајката	ibu
мајката	bonda
достапни	available
достапни	tersedia
достапни	disediakan
достапни	didapati
колеџ	kolej
открива	dedah
полицијата	polis
формула	formula
поштенски	pos
реките	sungai
нивоа	aras
задачи	tugasan
задачи	jobs
задачи	pekerjaan
бас	bes
бас	bass
бас	bas
обединување	penyatuan
обединување	reunion
српска	srpska
српска	serbia
желба	keinginan
желба	kemahuan
желба	wish
желба	hajat
желба	merindu
рио	rio
рио	río
заменик	timbalan
заменик	naib
заменик	timbalan
час	chas
час	jam
зашто	mengapa
зашто	sebabnya
позадина	latarbelakang
шампион	champ
шампион	juara
локација	lokasi
локација	location
реформи	pembaharuan
реформи	reformasi
генерација	janaan
викторија	victoria
прикажани	dipaparkan
драмски	drama
извршен	executive
извршен	eksekutif
демир	demir
личен	personal
личен	peribadi
празник	percutian
празник	holiday
поети	penyair
железничка	rail
железничка	rel
писма	huruf
сет	set
сет	seth
силна	strong
силна	kukuh
силна	kuat
тројца	tiga
природно	natural
природно	semulajadi
природно	semulajadi
студентите	pelajar
студентите	murid
сфрј	sfry
луксембург	luxemburg
луксембург	luxembourg
џек	jek
џек	jack
месо	daging
месо	daging
чекор	step
чекор	langkah
плоча	tablet
реон	daerah
наведува	cites
продолжение	continuation
продолжение	susulan
нба	nba
принцот	putera
површини	permukaan
површини	desktop
денешниот	todays
слободата	freedom
слободата	kebebasan
приказ	display
физичка	jasmani
физичка	fizikal
варијанта	varian
варијанта	kepelbagaian
варијанта	variasi
расте	berkembang
расте	membesar
расте	membesar
расте	membesar
културен	kebudayaan
културен	budaya
културен	bersopan
културен	sopan
говори	menuturkan
домашен	prt
домашен	domestik
врховниот	supreme
индустриски	industri
индустриски	industrial
индустриски	perindustrian
супер	awesome
супер	hebat
супер	mantap
супер	super
супер	hebat
коњ	kuda
гранки	cawangan
гранки	cabang
гранки	dahan
тешки	berat
тешки	tough
тешки	sukar
раце	tangan
значајно	bermakna
значајно	ketara
постапка	procedure
постапка	prosedur
човечки	manusia
човечки	human
британскиот	british
круна	mahkota
круна	crown
трошоци	perbelanjaan
трошоци	pengeluaran
трошоци	kos
трошоци	pengeluaran
трошоци	perbelanjaan
затворен	dipenjarakan
затворен	dipenjara
затворен	ditutup
затворен	tertutup
наредба	arahan
наредба	perintah
наредба	tempahan
наредба	pesanan
наредба	susunan
наредба	tempah
наредба	order
санта	santa
смит	smith
мари	marie
мраз	ais
плоштад	persegi
плоштад	square
плоштад	segiempat
четвртата	keempat
приватни	swasta
приватни	peribadi
приватни	persendirian
приватни	prebet
важност	pentingnya
важност	bererti
раководство	kepimpinan
поголемо	greater
сирија	syria
снимка	rakaman
