και	dan
ταξίδι	trip
μοναδική	keunikan
μοναδική	unik
μοναδική	unique
ακτή	shore
ακτή	pesisir
ακτή	coast
αρχαιότητα	senioritas
αρχαιότητα	kuno
ομοσπονδίας	federasi
ομοσπονδίας	federation
ιδιότητα	property
ιδιότητα	properti
πλήρως	sepenuhnya
μελέτες	studi
ήθελε	buronan
ήθελε	diinginkan
ήθελε	dicari
ήθελε	wanted
ντεμπούτο	debut
ντεμπούτο	debutnya
χέρι	lengan
χέρι	arm
χέρι	lengannya
χέρι	hand
χέρι	tangan
μέθοδος	metoda
μέθοδος	method
μέθοδος	metode
στρατεύματα	pasukan
στούντιο	studios
στούντιο	studio
στούντιο	studio
κάρολος	charles
πέτρος	petrus
πέτρος	peter
πέτρος	petros
επιστημονική	ilmiah
επιστημονική	scientific
άνοδο	anode
μέτωπο	front
μέτωπο	depan
μέτωπο	dahi
μέτωπο	kening
ουσία	zat
ουσία	substansi
δούκα	duke
δούκα	adipati
ρεύμα	current
ρεύμα	arus
ρεύμα	skrg
παναθηναϊκός	panathinaikos
δίκαιο	hukum
δίκαιο	law
δίκαιο	adil
δίκαιο	fair
εταιρία	perusahaan
εταιρία	company
ναυτικό	navy
ανεξαρτησία	merdeka
ανεξαρτησία	kemerdekaan
ανεξαρτησία	kemandirian
ανεξαρτησία	independence
επιστήμη	ilmu
επιστήμη	sains
θεραπεία	menyembuhkan
θεραπεία	cure
θεραπεία	penyembuh
θεραπεία	terapi
θεραπεία	pengobatan
θεραπεία	perawatan
θεραπεία	perlakukan
θεραπεία	mengobati
μόνος	sendirian
μόνος	alone
μόνος	sendiri
στάση	sikapnya
στάση	attitude
στάση	sikap
στάση	postur
πάπα	paus
χάρτης	map
χάρτης	peta
μοντέλα	models
μοντέλα	model
σχόλιο	comment
σχόλιο	komen
σχόλιο	komentari
σχόλιο	komentar
νομό	kabupaten
νομό	county
νομό	daerah
νομό	powiat
μόνη	sendirian
μόνη	alone
μόνη	sendiri
οθωμανική	ottoman
οθωμανική	utsmaniyah
απελευθέρωση	rilis
απελευθέρωση	melepaskan
απελευθέρωση	lepaskan
απελευθέρωση	pembebasan
σύγκρουση	impact
σύγκρουση	berdampak
σύγκρουση	dampak
σύγκρουση	benturan
σύγκρουση	tabrakan
σύγκρουση	konflik
μαθητές	pelajar
μαθητές	santri
μαθητές	mahasiswa
μαθητές	murid
μαθητές	siswa
μαθητές	pupil
ασφαλείας	security
ασφαλείας	satpam
ασφαλείας	sekuriti
ασφαλείας	keamanan
σούπερ	super
τραγουδιστής	penyanyi
τραγουδιστής	singer
τραγουδιστής	vokalis
τραγουδιστής	vokal
πρόσβαση	akses
ηπείρου	epiros
ηπείρου	benua
παίζει	memainkan
παίζει	bermain
παίζει	memainkan
παίζει	diputar
παίζει	bermain
θεός	god
θεός	tuhan
θεός	allah
ελέγχου	control
ελέγχου	kendali
ελέγχου	kontrol
ελέγχου	pengendalian
ελέγχου	mengontrol
ελέγχου	kendalikan
ευκαιρία	chance
ευκαιρία	peluang
ευκαιρία	berpeluang
ευκαιρία	kesempatan
ευκαιρία	peluang
ευκαιρία	kesempatan
ινστιτούτο	institute
ινστιτούτο	institut
τάση	trend
τάση	tren
τάση	tegangan
τάση	kecenderungan
περιοδεία	tour
περιοδεία	tur
περιοδεία	wisata
περιοδεία	touring
ειδική	istimewa
ειδική	spesial
ειδική	special
ειδική	khusus
βασίλης	vasilis
βασίλης	claus
βασίλης	vassilis
εκτέλεση	mengeksekusi
εκτέλεση	eksekusi
εκτέλεση	laksanakan
εκτέλεση	eksekusi
εκτέλεση	pelaksanaan
παίρνει	gets
ανατολή	east
ανατολή	timur
ανατολή	orient
ανατολή	sunrise
σταθερά	constant
σταθερά	konstanta
σταθερά	konstan
σταθερά	diperbaiki
σταθερά	tetap
σταθερά	fixed
σταθερά	mantap
σταθερά	stabil
κεφάλι	head
κεφάλι	kepala
πλάτος	lintang
πλάτος	lebar
πλάτος	breadth
εγκαταστάθηκε	dipasang
εγκαταστάθηκε	diinstal
εγκαταστάθηκε	terpasang
εγκαταστάθηκε	terinstal
ιστορικός	bersejarah
ιστορικός	sejarawan
ιστορικός	historis
ιστορικός	bersejarah
ιστορικός	sejarah
νύχτα	malam
νύχτα	night
μάικλ	michael
μάικλ	mikail
συνέδριο	conference
συνέδριο	konferensi
μπάσο	bass
μπάσο	kakap
απόδοση	efisiensi
απόδοση	hasil
απόδοση	kinerja
απόδοση	performa
απόδοση	suntuk
επεισόδιο	episode
κτίρια	bangunan
κτίρια	gedung
ελεύθερη	bebas
ελεύθερη	gratis
ελεύθερη	free
εντελώς	seutuhnya
εντελώς	sepenuhnya
άλλαξε	diubah
άλλαξε	berubah
ποταμός	sungai
ποταμός	river
υπόλοιπο	keseimbangan
υπόλοιπο	saldo
υπόλοιπο	balance
υπόλοιπο	sisa
χρυσή	golden
χρυσή	emas
χρυσή	keemasan
μαθήματα	pelajaran
μαθήματα	kursus
μαθήματα	kelas
ιταλική	italia
παραδείγματα	contoh
παραδείγματα	contohnya
ηγέτης	leader
ηγέτης	pemimpin
ιταλός	italia
πολίτες	warga
ιερό	suci
ιερό	kudus
ιερό	holy
ιερό	suci
ιερό	sakral
πόδια	feet
πόδια	kaki
πόδια	legs
πόδια	kaki
πολιορκία	pengepungan
πολιορκία	mengepung
πολιορκία	kepung
τίτλους	gelar
τίτλους	titel
αρχικό	inisial
αρχικό	asli
αρχικό	original
επίπεδα	aras
επίπεδα	tingkat
επίπεδα	tingkatan
επίπεδα	level
τηλεόραση	television
τηλεόραση	televisi
χρήστος	christos
λευκό	white
λευκό	putih
μικρός	small
μικρός	kecil
περιόδους	periode
μισό	separuh
μισό	setengahnya
μισό	half
μισό	setengah
λέξεις	kata
δούκας	duke
δούκας	adipati
γωνία	pojok
γωνία	corner
γωνία	pojokan
γωνία	sudut
γωνία	angle
γωνία	sudut
δεκαετίες	dekade
κανάλι	kanal
κανάλι	canal
κανάλι	terusan
κανάλι	kanal
κανάλι	channel
κανάλι	saluran
νίκησε	mengalahkan
νίκησε	terkalahkan
νίκησε	kalah
νίκησε	dikalahkan
γράψει	tertulis
γράψει	ditulis
γεωγραφία	geografi
έστειλε	dikirim
έστειλε	terkirim
έστειλε	dikirimkan
ολοκληρώθηκε	diselesaikan
ολοκληρώθηκε	selesai
ολοκληρώθηκε	melengkapi
ολοκληρώθηκε	lengkapi
ολοκληρώθηκε	selesaikan
ολοκληρώθηκε	komplit
ολοκληρώθηκε	lengkap
γεωργία	pertanian
αγάπη	rpp
αγάπη	love
αγάπη	cintai
αγάπη	cinta
βουλγαρία	bulgaria
φτάσει	tiba
φτάσει	jangkau
φτάσει	jangkauan
άμεση	direct
άμεση	langsung
άμεση	immediate
θεόδωρος	theodoros
διοικητικά	administratif
ελένη	eleni
ελένη	helen
παναγιώτης	panagiotis
δράσης	tindakan
δράσης	aksi
τοποθεσία	lokasi
σύνδεσμος	pranala
σύνδεσμος	link
σύνδεσμος	tautan
σύνδεσμος	taut
ανανέωση	penyegaran
ανανέωση	segarkan
ανανέωση	refresh
ανανέωση	pembaharuan
ανανέωση	pembaruan
ανανέωση	perpanjangan
πλήρες	full
πλήρες	kenyang
πλήρες	penuh
πλήρες	melengkapi
πλήρες	lengkapi
πλήρες	selesaikan
πλήρες	komplit
πλήρες	lengkap
θάνατος	kematian
θάνατος	death
θάνατος	maut
θάνατος	mati
τοπικό	local
τοπικό	lokal
γενικό	umum
γενικό	jendral
γενικό	jenderal
τζάκσον	jackson
πατρίδα	motherland
πατρίδα	home
πατρίδα	rumah
πατρίδα	pulang
πατρίδα	beranda
πατρίδα	homeland
πατρίδα	nusa
φωτογραφία	photo
φωτογραφία	foto
φωτογραφία	photography
φωτογραφία	fotografi
φωτογραφία	foto
φωτογραφία	photograph
φωτογραφία	picture
φωτογραφία	gambar
κατεύθυνση	arah
κατεύθυνση	direction
κατεύθυνση	tajuk
κατεύθυνση	menuju
κατεύθυνση	heading
ηρακλής	hercules
κόσμος	world
κόσμος	dunia
κόσμος	rakyat
κόσμος	orang
κόσμος	people
καλύπτει	sampul
καλύπτει	mencakup
καλύπτει	meliputi
καλύπτει	menutupi
καλύπτει	meliputi
αναπτύχθηκε	dikembangkan
αναπτύχθηκε	mengembangkan
δυναστεία	wangsa
δυναστεία	dinasti
μεταφέρθηκε	dipindahkan
μεταφέρθηκε	dipindahkan
μεταφέρθηκε	ditransfer
νικητής	pemenang
νικητής	winner
μουσικό	pemusik
μουσικό	musisi
προσφέρει	promo
προσφέρει	penawaran
προσφέρει	menawarkan
προσφέρει	tawaran
όργανο	instrumen
όργανο	organ
γένος	gender
γένος	genus
μόνον	only
μόνον	saja
μόνον	hanya
παράγει	menghasilkan
παράγει	memproduksi
ανδρέα	andreas
προκαλεί	penyebabnya
προκαλεί	penyebab
προκαλεί	menyebabkan
μείωση	pengurangan
μείωση	kurangi
μείωση	mengurangi
μείωση	menurun
μείωση	berkurang
μείωση	penurunan
κατασκευάστηκε	membangun
κατασκευάστηκε	dibangun
κατασκευάστηκε	built
κατασκευάστηκε	dibangun
ιατρική	kedokteran
ιατρική	obat
ιατρική	kedokteran
ιατρική	medis
ιατρική	medical
κύπελλα	cangkir
προσέγγιση	dekati
προσέγγιση	pendekatan
πλανήτη	planet
δημοσιογράφος	jurnalis
δημοσιογράφος	wartawan
δημοσιογράφος	wartawan
δημοσιογράφος	reporter
εξέγερση	pemberontakan
εξέγερση	pemberontakan
εξέγερση	pemberontakan
εξέγερση	memberontak
εξέγερση	kerusuhan
εξέγερση	riot
εξέγερση	pemberontakan
εξέγερση	pemberontak
λήξη	akhiri
λήξη	end
λήξη	akhir
λήξη	kedaluwarsa
λήξη	kadaluarsa
λήξη	kedaluwarsa
λήξη	pemutusan
λήξη	penghentian
λήξη	kadaluwarsa
ινδία	india
ακτές	pesisir
ακτές	coast
εμπορική	komersial
εμπορική	komersil
επεισόδια	episode
αντίσταση	perlawanan
αντίσταση	pemberontak
αντίσταση	ketahanan
αντίσταση	resistance
διακρίσεις	diskriminasi
διακρίσεις	diskriminasi
διακρίσεις	diskriminatif
φωτογραφίες	foto
φωτογραφίες	pictures
φωτογραφίες	gambar
καρλ	karl
καρλ	carl
διάδοχος	pewaris
διάδοχος	waris
διάδοχος	penerus
έντονη	intens
έντονη	menegangkan
παλαιά	tua
παλαιά	lama
παλαιά	old
παίκτες	pemain
παίκτες	gamers
παίκτες	gamer
κύκλο	lingkar
κύκλο	circle
κύκλο	melingkar
κύκλο	lingkaran
κύκλο	daur
κύκλο	siklus
κύκλο	cycle
αρνήθηκε	ditolak
αρνήθηκε	menolak
αρνήθηκε	ditolak
αρνήθηκε	ditolak
υλικά	matre
υλικά	bahan
υλικά	materi
υλικά	material
υλικά	bahan
υλικά	materi
υλικά	material
γνώση	pengetahuan
γνώση	knowledge
βρήκε	menemukan
βρήκε	mendapati
βρήκε	nemu
βρήκε	ditemukan
βασική	dasar
βασική	basic
πρόσφατα	terkini
πρόσφατα	terbaru
λογοτεχνία	sastra
ρωσική	russian
ρωσική	rusia
χημεία	chemistry
χημεία	kimia
συμμαχία	persekutuan
συμμαχία	alliance
συμμαχία	aliansi
ιδέες	gagasan
ιδέες	ide
πίνακες	meja
πίνακες	tabel
πίνακες	lukisan
λογαριασμό	rekening
λογαριασμό	account
λογαριασμό	akun
παραγωγός	produsen
παραγωγός	produser
παραγωγός	manufaktur
παραγωγός	produsen
παραγωγός	pabrikan
γενικές	umum
γενικές	jendral
γενικές	jenderal
ολλανδία	belanda
προφίλ	profil
προφίλ	profil
κλίμα	iklim
σπίτια	rumah
ικανότητα	keahlian
ικανότητα	skill
ικανότητα	keterampilan
ικανότητα	kemampuan
ικανότητα	kapasitas
ικανότητα	kemampuan
κκε	jrc
αποκτήσει	diperoleh
αποκτήσει	didapatkan
αποκτήσει	memperoleh
μνημεία	monumen
σπάνια	jarang
σπάνια	langka
σπάνια	rare
σπάνια	jarang
διαγωνισμό	kontes
διαγωνισμό	contest
μαθηματικά	matematika
μαθηματικά	matematika
μαθηματικά	math
μαθηματικά	matematika
γέφυρα	bridge
γέφυρα	anjungan
γέφυρα	jembatan
προσοχή	perhatian
πυκνότητα	kepadatan
πιθανότατα	mungkin
υπουργοί	menteri
μαύρο	hitam
μαύρο	black
φύλλα	kartu
φύλλα	dedaunan
φύλλα	daun
φύλλα	lembaran
φύλλα	seprei
φύλλα	sprei
φύλλα	seprai
φύλλα	lembar
κίνδυνο	resiko
κίνδυνο	risiko
κίνδυνο	bahaya
κίνδυνο	danger
αλλιώς	sebaliknya
ζει	nyawa
ζει	lives
πραγματικά	sesungguhnya
πραγματικά	sungguh
μικρότερη	pendek
σφαίρα	bola
σφαίρα	lingkup
σφαίρα	peluru
σφαίρα	bullet
σφαίρα	bulet
βάθος	kedalaman
βάθος	mendalam
βήμα	step
βήμα	langkah
βήμα	melangkah
έλλειψη	kurangnya
έλλειψη	kekurangan
έλλειψη	kekurangan
εγκαταστάσεις	pemasangan
εγκαταστάσεις	instalasi
εγκαταστάσεις	pemasangan
εγκαταστάσεις	pasang
εγκαταστάσεις	penginstalan
εγκαταστάσεις	instalasi
εγκαταστάσεις	instal
εγκαταστάσεις	memasang
εγκαταστάσεις	fasilitas
υψηλή	high
υψηλή	tinggi
κοινότητες	komunitas
βρέθηκαν	menemukan
βρέθηκαν	mendapati
βρέθηκαν	nemu
βρέθηκαν	ditemukan
κατάλογο	direktori
κατάλογο	katalog
κατάλογο	katalog
κυριαρχία	kedaulatan
κυριαρχία	dominasi
κυριαρχία	dominasi
βασικά	sebenarnya
βασικά	actually
διαχειριστές	pengurus
διαχειριστές	administrator
διαχειριστές	admin
διαχειριστές	pengurus
διαχειριστές	manajer
διαχειριστές	pengelola
ευρώ	euro
ευρώ	eur
ευρώ	euro
κυβερνήτης	gubernur
προγράμματα	program
προσωπικά	personal
προσωπικά	pribadi
προσωπικά	pribadi
εισβολή	invasi
εισβολή	penyusupan
γραφή	penulisan
γραφή	menulis
γραφή	tulisan
στρατιωτικός	militer
στρατιωτικός	kemiliteran
οργανισμός	organisasi
οργανισμός	organisasi
οργανισμός	agency
οργανισμός	agen
οργανισμός	agensi
οργανισμός	badan
τούρκους	turki
ρόλος	peran
ρόλος	peranan
απόλλων	apollo
ιστότοπος	website
νοσοκομείο	hospital
νοσοκομείο	rs
κριτικές	ulasan
κριτικές	review
κριτικές	resensi
κριτικές	tinjauan
συμμετέχουν	berpartisipasi
πολιτικοί	politisi
πολιτικοί	politikus
δει	dilihat
εκδόθηκε	diterbitkan
εκδόθηκε	dikeluarkan
όριο	batasi
όριο	batas
όριο	membatasi
όριο	limit
βουλγαρίας	bulgaria
προφανώς	rupanya
προφανώς	ternyata
προφανώς	jelas
εμπόριο	commerce
εμπόριο	perdagangan
εμπόριο	dagang
εμπόριο	barter
εμπόριο	dagang
εμπόριο	berdagang
εμπόριο	perdagangan
εμπόριο	trade
ανάγκες	kebutuhan
τίτλοι	securities
τίτλοι	sekuritas
τίτλοι	gelar
τίτλοι	titel
χάρτη	map
χάρτη	peta
χάρτη	charter
χάρτη	piagam
ελληνίδα	greek
ελληνίδα	yunani
προηγούμενη	sebelumnya
ποιήματα	puisi
έντονα	sangat
έντονα	kuat
έντονα	intens
στόχος	obyektif
στόχος	tujuan
στόχος	objektif
στόχος	menargetkan
στόχος	targetkan
στόχος	sasaran
στόχος	target
δημιουργεί	menciptakan
αυστρία	austria
κέντρα	pusat
άνοιξη	spring
άνοιξη	pegas
ιωαννίνων	ioannina
ηλικίας	usia
ηλικίας	umur
ηλικίας	berusia
φέρεται	perlakukan
φέρεται	memperlakukan
φέρεται	suguhan
συγκροτήματα	band
συγκροτήματα	majelis
σκοπός	tujuan
φαν	fan
φαν	penggemar
φαν	kipas
διαμερίσματα	apartement
διαμερίσματα	apartemen
λόγια	kata
παραλία	beach
παραλία	pantai
υποστηρίζει	mendukung
πράγματι	memang
δυτικό	barat
δυτικό	western
σώματα	badan
σώματα	jenazah
σώματα	tubuh
εξαίρεση	pengecualian
εξαίρεση	terkecuali
εξαίρεση	eksepsi
εξαίρεση	pengecualian
εξαίρεση	pengecualian
αιτία	alasannya
αιτία	alasan
αιτία	penyebab
αιτία	sebab
αιτία	sebabkan
αιτία	cause
αιτία	menyebabkan
ξεκινά	dimulai
αθλητική	athletic
αθλητική	atletik
αθλητική	atletis
πολιτισμός	kultur
πολιτισμός	kebudayaan
πολιτισμός	budaya
πολιτισμός	peradaban
τράπεζα	bank
καπ	kapt
καπ	cap
διαφορετική	beda
διαφορετική	berbeda
εκκλησίες	gereja
σκόρερ	scorer
υποψήφιος	calon
υποψήφιος	kandidat
πύργος	tower
πύργος	menara
σχολεία	sekolah
ντέιβιντ	daud
ντέιβιντ	david
προπονητή	pelatih
προπονητή	coach
συζητήσεις	diskusi
συζητήσεις	perdebatan
συζητήσεις	debat
αρχαίο	kuno
προώθηση	promosi
προώθηση	mempromosikannya
προώθηση	promosi
προώθηση	promosikan
προώθηση	promote
προώθηση	mempromosikan
επίσκοπος	uskup
επίσκοπος	bishop
πλούσια	rich
πλούσια	kaya
παράσταση	kinerja
παράσταση	performa
παράσταση	suntuk
παράσταση	tunjukkan
παράσταση	show
παράσταση	tampilkan
παράσταση	perlihatkan
παράσταση	pertunjukan
περάσει	oper
περάσει	lulus
περάσει	pass
πολωνία	polandia
απόλλωνα	apollo
σοφία	sofia
σοφία	ratih
σοφία	sophia
σοφία	sherly
σοφία	hikmat
σοφία	kebijaksanaan
σοφία	hikmah
σοφία	kearifan
παρουσίαση	presentasi
δυνατόν	mungkin
δυνατόν	kemungkinan
δυνατόν	dimungkinkan
κατάληψη	menempati
κατάληψη	pengambilalihan
αναγνώριση	identifikasi
αναγνώριση	pengakuan
τάγμα	batalyon
τάγμα	batalion
σήμα	sinyal
σήμα	signal
σήμα	badge
σήμα	lencana
ευχαριστώ	trims
ευχαριστώ	terimakasih
ευχαριστώ	makasih
ευρήματα	temuan
αεροσκάφος	pesawat
αεροσκάφος	aircraft
χρόνος	kali
χρόνος	waktu
χρόνος	waktunya
χρόνος	time
πράξεις	operasi
πράξεις	act
πράξεις	tindakan
πράξεις	aksi
φίλιππος	philip
φίλιππος	philipp
δυνατό	tegar
δυνατό	strong
δυνατό	kuat
βασιλείς	kings
βασιλείς	royals
τουρκική	turki
τουρκική	turkish
τέταρτη	keempat
αιγαίου	aegea
ύφος	gaya
ύφος	style
ύφος	bergaya
χώρους	spasi
τούρκοι	turki
ορθόδοξη	ortodoks
ορθόδοξη	orthodox
παραστάσεις	penampilan
παραστάσεις	pertunjukan
παραστάσεις	memperlihatkan
παραστάσεις	menunjukkan
παραστάσεις	menampilkan
παραστάσεις	pertunjukan
περιοδικά	majalah
παρακαλώ	harap
παρακαλώ	tolong
παρακαλώ	silakan
παρακαλώ	silahkan
παράγοντες	agen
παράγοντες	faktor
τεχνικές	teknik
αστέρας	star
αστέρας	bintang
φυτά	tanaman
φυτά	tumbuhan
αγίων	santo
αγίων	saints
προτάσεις	saran
προτάσεις	proposal
προτάσεις	lamaran
προτάσεις	rekomendasi
προτάσεις	saran
σύμβουλος	penasihat
σύμβουλος	konsultan
οικισμό	agglomeration
τεχνολογία	teknologi
όπλα	gendongan
όπλα	lengan
όπλα	arms
όπλα	senjata
όπλα	senapan
όπλα	guns
όπλα	senjata
έκρηξη	letusan
έκρηξη	blast
έκρηξη	ledakan
έκρηξη	ledakan
συνέλευση	assembly
συνέλευση	perakitan
συνέλευση	majelis
συνέλευση	konvensi
επιτυχίες	keberhasilan
βασιλικό	basil
βασιλικό	kemangi
βασιλικό	royal
πάρκο	park
πάρκο	taman
ποίηση	puisi
εθνών	nations
ανατολικό	east
ανατολικό	timur
ανατολικό	timur
ανατολικό	eastern
διαστάσεις	dimensi
διαστάσεις	dimensi
διαστάσεις	dimension
ερείπια	reruntuhan
ερείπια	puing
ασφάλεια	security
ασφάλεια	satpam
ασφάλεια	sekuriti
ασφάλεια	keamanan
ασφάλεια	keselamatan
ασφάλεια	safety
ασφάλεια	keamanan
ασφάλεια	asuransi
γραφείο	perkantoran
γραφείο	kantor
γραφείο	kantoran
γραφείο	office
γραφείο	meja
καθημερινή	everyday
καθημερινή	harian
καθημερινή	daily
καθημερινή	weekday
εσωτερική	internal
απλή	simple
απλή	simpel
απλή	sederhana
αρχεία	berkas
αρχεία	file
αρχεία	catatan
αρχεία	rekor
αρχεία	records
αρχεία	arsip
διάκριση	diskriminasi
διάκριση	perbedaan
εβδομάδες	minggu
επιστολή	surat
επιστολή	huruf
επιστολή	letter
συνεισφορά	kontribusi
ιταλικά	italia
πιθανότητα	probabilitas
πιθανότητα	kemungkinannya
πιθανότητα	kemungkinan
πιθανότητα	kemungkinan
μόσχα	moskow
μόσχα	moskwa
εξέδωσε	diterbitkan
εξέδωσε	dikeluarkan
ηρακλή	hercules
καλιφόρνια	california
πέρασμα	oper
πέρασμα	lulus
πέρασμα	pass
έμβλημα	lambang
έμβλημα	lambang
έμβλημα	emblem
γύρος	ronde
γύρος	bulat
γύρος	round
παύλος	paulus
παύλος	paul
παύλος	pavlos
γερμανικό	german
γερμανικό	jerman
βρετανική	britania
βρετανική	british
συγκρούσεις	bentrok
συγκρούσεις	konflik
συγκρούσεις	konflik
προ	pre
προ	pra
χειμώνα	winter
πράσινο	green
πράσινο	hijau
δία	zeus
δία	jupiter
εταιρείες	korporasi
εταιρείες	firma
εταιρείες	perusahaan
εφημερίδες	koran
εφημερίδες	koran
εφημερίδες	makalah
εφημερίδες	kertas
αρχαιολογικό	arkeologi
αρχαιολογικό	purbakala
μουσικός	pemusik
μουσικός	musisi
χρήματα	uang
τραγουδίστρια	penyanyi
τραγουδίστρια	singer
βερολίνο	berlin
κλίμακα	timbang
κλίμακα	skala
ανέβηκε	mengunggah
ανέβηκε	diunggah
ανέβηκε	unggahan
μέλλον	future
κύκλος	lingkar
κύκλος	circle
κύκλος	melingkar
κύκλος	lingkaran
κύκλος	daur
κύκλος	siklus
κύκλος	cycle
νωρίτερα	sebelumnya
νωρίτερα	tadi
βιέννη	wina
σκοτώθηκε	dibunuh
σκοτώθηκε	tewas
σκοτώθηκε	terbunuh
δεδομένου	diberikan
δεδομένου	diberi
πρότεινε	saran
πρότεινε	menyarankan
πρότεινε	disarankan
βασιλείας	basel
εφαρμογές	lamaran
εφαρμογές	aplikasi
εφαρμογές	aplikasi
αλλάξει	diubah
αλλάξει	berubah
χτίστηκε	membangun
χτίστηκε	dibangun
χτίστηκε	built
ιστορίες	tales
ιστορίες	dongeng
ιστορίες	cerita
ιστορίες	stories
ισπανικά	spanish
ισπανικά	spanyol
βρετανικό	britania
βρετανικό	british
έρευνες	survei
έρευνες	investigasi
έρευνες	penyelidikan
έρευνες	riset
έρευνες	penelitian
έρευνες	pertanyaan
εκλογή	pemilu
κάνοντας	melakukan
κάνοντας	making
πρακτική	praktis
πρακτική	praktek
πρακτική	latihan
πρακτική	praktik
πρακτική	berlatih
ρίζες	akar
μερικοί	some
μερικοί	beberapa
ποιητές	penyair
ποιητές	pujangga
σύνδεση	login
σύνδεση	masuk
σύνδεση	sambungan
σύνδεση	koneksi
σύνδεση	menyambung
σύνδεση	menyambungkan
σύνδεση	menghubungkan
σύνδεση	terhubung
σύνδεση	pranala
σύνδεση	link
σύνδεση	tautan
σύνδεση	taut
σύνδεση	sambung
σύνδεση	connect
σύνδεση	hubungkan
σύνδεση	terhubung
αυτοκίνητα	cars
αυτοκίνητα	mobil
αυτοκίνητα	mobil
αυτοκίνητα	otomotif
πλευρές	sisi
διαδίκτυο	internet
νούμερο	angka
νούμερο	nomor
νούμερο	bilangan
νούμερο	nomer
δίνοντας	giving
δίνοντας	memberikan
δίνοντας	memberi
καφέ	brown
καφέ	coklat
καφέ	coffee
καφέ	kopi
πατριάρχης	patriarkh
οδός	rute
οδός	jalanan
οδός	street
οδός	jalan
οδός	road
συμπεριλαμβανομένων	termasuk
λος	los
γνωστές	dikenal
γνωστές	diketahui
άμυνας	pembela
άμυνας	pertahanan
μάτια	eyes
μάτια	mata
επιγραφή	inskripsi
επιγραφή	prasasti
εκδηλώσεις	peristiwa
εκδηλώσεις	kegiatan
εκδηλώσεις	event
εκδηλώσεις	acara
σερβία	serbia
βαν	van
εσσδ	soviet
ποικιλία	keragaman
ποικιλία	keanekaragaman
ποικιλία	keberagaman
ποικιλία	variety
ποικιλία	keberagaman
ποικιλία	varietas
ποικιλία	variasi
κώστα	costas
κώστα	costa
κώστα	kosta
χρονικά	chronicles
δολοφονία	pembunuhan
δολοφονία	pembunuhan
αθλητής	atlet
αθλητής	atlit
φιλόσοφος	filsuf
παρασκευή	jumat
καθήκοντα	tugas
απώλειες	kerugian
απώλειες	kehilangan
απώλειες	rugi
απώλειες	kerugian
απώλειες	korban
συνεχίζει	berlanjut
αποφοίτησε	lulus
εκπομπή	siarkan
εκπομπή	siaran
εκπομπή	broadcast
εκπομπή	penyiaran
εκπομπή	emisi
κινητήρα	engine
κινητήρα	mesin
κινητήρα	motor
αντικαταστάθηκε	tergantikan
αντικαταστάθηκε	digantikan
αντικαταστάθηκε	diganti
τόμας	thomas
απλό	simple
απλό	simpel
απλό	sederhana
απλό	plain
απλό	polos
εβδομάδα	week
εβδομάδα	minggu
έρχεται	datang
έρχεται	coming
επιστήμες	ilmu
επιστήμες	sains
επιστήμες	sciences
επιστήμες	ilmu
επιστήμες	sains
αυλή	yard
επαγγελματική	profesional
επαγγελματική	professional
γαλλικό	prancis
γαλλικό	perancis
φήμη	reputasi
φήμη	ketenaran
φήμη	fame
φήμη	rumor
φήμη	gosip
δημοσίευσε	dikirimkan
δημοσίευσε	mengirim
δημοσίευσε	dikirim
κόλπο	trick
κόλπο	trik
τύμπανα	genderang
τύμπανα	drum
τύμπανα	genderang
τύμπανα	drum
τύμπανα	gendang
ανακάλυψη	temukan
ανακάλυψη	menemukan
ανακάλυψη	temuan
ανακάλυψη	penemuan
ανακάλυψη	discovery
ιδρυτής	pendiri
ιδρυτής	founder
διαφορές	perbedaan
διαφορές	perbedaannya
διαφορές	sengketa
διαφορές	perselisihan
διαφορές	persengketaan
κινήσεις	moves
κινήσεις	gerakan
πυρήνα	core
πυρήνα	inti
πυρήνα	kada
πυρήνα	kernel
ποιος	siapa
ποιος	who
νόμπελ	nobel
κανονική	biasa
κανονική	regular
κανονική	reguler
κανονική	biasa
κανονική	normal
αδελφή	saudari
αδελφή	adik
αδελφή	suster
αδελφή	kakak
άγαλμα	patung
βραζιλία	brazil
βραζιλία	brasil
βορρά	utara
βορρά	north
δύσκολο	susah
δύσκολο	hard
δύσκολο	keras
δύσκολο	susah
δύσκολο	sulit
δύσκολο	sukar
προσπαθεί	mencoba
προσπαθεί	nyoba
προσπαθεί	berusaha
προσπαθεί	mencoba
αριθμούς	bilangan
αριθμούς	nomor
αριθμούς	angka
ιερουσαλήμ	yerusalem
ιερουσαλήμ	jerusalem
ιερουσαλήμ	jambu
στρατόπεδο	perkemahan
στρατόπεδο	kemah
στρατόπεδο	perkemahan
στρατόπεδο	kamp
στρατόπεδο	camp
εννέα	sembilan
εννέα	nine
διαφορετικό	beda
διαφορετικό	berbeda
αλήθεια	benar
αλήθεια	true
αλήθεια	kebenaran
αλήθεια	truth
αλήθεια	sungguh
ποσότητα	kuantitas
ποσότητα	jumlah
δισκογραφία	diskografi
διαδρομή	rute
διαδρομή	jalur
διαδρομή	tapak
διαδρομή	path
νερά	waters
νερά	perairan
νερά	air
σουηδία	swedia
λατινική	latin
ολόκληρο	keseluruhan
ολόκληρο	whole
ολόκληρο	utuh
έκφραση	expresi
έκφραση	ekspresi
υπολογιστή	komputer
υπολογιστή	computer
γνωστοί	dikenal
γνωστοί	diketahui
