din	от
cristian	кристиан
cristian	кристиян
lorena	лорена
lorena	лорейн
pastreaza	запази
iosif	жозеф
iosif	джоузеф
iosif	йосиф
vrea	иска
conditiile	състояния
conditiile	условията
conditiile	условия
conditiile	състояния
conditiile	условията
conditiile	условия
emil	емил
bucovina	буковина
pictura	рисуване
pictura	живопис
pictura	картина
pictura	боядисване
pictura	рисуване
pictura	живопис
pictura	картина
pictura	боядисване
zilele	дни
zilele	дена
prezentat	представени
prezentat	представено
prezentat	представена
prezentat	представен
prezentat	представени
prezentat	представено
prezentat	подадена
prezentat	представена
prezentat	подадено
prezentat	подадени
folosirea	използвайки
sala	сала
sala	фитнес
sala	фитнес
turcia	турция
turcia	пуйка
animale	животни
animale	животните
medicina	лекарства
medicina	медицина
medicina	лекарство
medicina	лекарства
medicina	медицина
medicina	лекарство
producator	продуцент
producator	производител
producator	производител
producator	продуцент
producator	производител
producator	производител
relativ	относителна
relativ	роднина
relativ	относително
relativ	сравнително
relativ	относително
vecine	съсед
vecine	съседка
vecine	съсед
vecine	съседка
material	материал
material	материали
material	материално
regiuni	райони
regiuni	региони
regiuni	регионите
bogdan	богдан
basarabia	бесарабия
dolari	долари
inaltime	ръст
inaltime	височина
inaltime	ръст
inaltime	височина
inaltime	ръст
inaltime	височина
imaginea	имидж
imaginea	картинка
imaginea	образ
imaginea	изображение
parlamentul	парламента
parlamentul	парламентът
parlamentul	парламент
statutul	статус
statutul	състояние
statutul	положение
statutul	статут
statutul	устав
statutul	устава
umane	човешка
umane	човешко
umane	човек
umane	човешки
natural	натурални
natural	естествени
natural	естествена
natural	естествен
natural	естествено
planul	план
textul	текст
medalia	медал
inregistrat	записани
inregistrat	записано
inregistrat	записан
inregistrat	записана
inregistrat	регистриран
inregistrat	регистрирана
inregistrat	регистрирано
inregistrat	регистрирани
inregistrat	регистриран
inregistrat	регистрирана
inregistrat	регистрирано
inregistrat	регистрирани
inregistrat	записани
inregistrat	записано
inregistrat	записан
inregistrat	записана
serial	серийни
serial	сериен
administrative	административно
administrative	административен
administrative	административна
administrative	административни
turci	турците
turci	турци
turci	турчин
turci	турско
turci	турски
turci	турска
absolvit	завърши
absolvit	завършила
absolvit	завършил
münchen	мюнхен
xiii	xiii
belgia	белгия
jack	вале
jack	джак
normandia	нормандия
sora	сестра
sora	сестра
actiuni	акции
actiuni	дялове
actiuni	действия
actiuni	постъпки
actiuni	искове
autoritatile	властите
autoritatile	власти
autoritatile	органи
autoritatile	властите
autoritatile	власти
autoritatile	органи
vine	идва
name	името
name	наименование
name	име
raspuns	отговори
raspuns	отговор
raspuns	отговори
raspuns	отговор
raspuns	реакция
raspuns	отговор
raspuns	повлияване
rezultate	резултати
camera	стая
camera	стаята
camera	стая
camera	стаята
anna	анна
anna	ана
discutii	дискусия
discutii	обсъждания
discutii	дискусии
discutii	обсъждане
discutii	обсъждания
discutii	дискусии
discutii	обсъждания
discutii	дискусии
discutii	дискусия
discutii	обсъждания
discutii	дискусии
discutii	обсъждане
poezie	поема
poezie	стихотворение
poezie	поезия
poezie	поезията
poezie	стихове
economic	икономическа
economic	икономическо
economic	икономически
economic	икономичен
obiecte	предмети
obiecte	обектите
obiecte	обекти
acasa	дом
acasa	домашен
acasa	вкъщи
acasa	дом
acasa	домашен
acasa	вкъщи
budapesta	будапеща
consilier	съветник
consilier	съветник
consilier	съветник
consilier	съветник
sfarsit	край
sfarsit	край
secolele	вековете
secolele	столетия
secolele	векове
secretar	секретар
secretar	секретарка
permis	разрешени
permis	позволено
permis	позволени
permis	разрешено
permis	разрешен
permis	разрешена
permis	позволено
permis	разрешени
permis	разрешено
maxim	макс
maxim	максим
maxim	максимална
maxim	максимален
maxim	максимум
maxim	максимално
danemarca	дания
transport	транспорт
transport	транспортиране
transport	превоз
transport	транспорт
transport	превоз
transport	транспортиране
coasta	крайбрежие
coasta	бряг
coasta	ребро
coasta	крайбрежните
coasta	крайбрежни
coasta	крайбрежие
coasta	бряг
vaslui	васлуй
mentionat	спомената
mentionat	споменато
mentionat	споменат
pavel	пол
pavel	паул
pavel	павел
lei	лей
lei	лъвовете
lei	лъвове
exact	точно
exact	точен
cronica	кроникъл
cronica	хроничен
cronica	хронично
cronica	хронични
cronica	хронична
grupuri	групи
studiu	учене
studiu	учи
studiu	проучване
studiu	изучаване
studiu	изследване
florin	бари
florin	флорин
sociala	социално
sociala	социален
sociala	социални
sociala	социална
sociala	социално
sociala	социален
sociala	социални
sociala	социална
fier	желязо
fier	железен
fier	желязна
fier	железни
nota	забележка
nota	бележка
nota	забележка
nota	бележка
motive	причини
mount	връх
mount	хълм
mount	планина
mount	монтиране
mount	планината
pian	пианото
pian	пиано
pian	пияно
pastrat	държани
ucis	убита
ucis	убити
ucis	убит
ucis	убита
ucis	убити
ucis	убит
directia	посока
directia	посока
stie	знае
stie	знае
comun	обща
comun	общ
comun	общи
comun	чести
marne	марн
soldati	войниците
soldati	войници
soldati	войниците
soldati	войници
soldati	войниците
soldati	войници
administrativa	административно
administrativa	административен
administrativa	административна
administrativa	административни
miliarde	милиарда
miliarde	милиард
miliarde	милиарди
miliarde	милиарди
modelul	образец
modelul	модел
ortodoxe	православна
necesare	изисквана
necesare	необходимо
necesare	необходими
necesare	необходима
comentariu	коментар
comentariu	коментирайте
comentariu	коментирам
king	крал
king	кинг
king	кралят
king	цар
king	краля
actuala	ток
actuala	текущ
actuala	текуща
actuala	текущи
actuala	настоящ
varful	съвет
varful	бакшиш
pag	pag
viitor	бъдеще
viitor	бъдещ
viitor	бъдещи
viitor	бъдещето
viitor	бъдеща
clar	ясно
clar	изчистване
tanar	млада
tanar	младо
tanar	млади
tanar	йънг
tanar	млад
subiectul	субект
subiectul	обект
notabilitate	notability
bronz	тан
bronz	тен
bronz	бронзова
bronz	бронз
bronz	бронзов
bronz	бронзови
gabriel	гейбриъл
gabriel	габриел
anton	антон
episcop	бишъп
episcop	бишоп
episcop	епископ
habsburg	хабсбург
org	org
incheiat	завършена
incheiat	завършени
incheiat	завършен
incheiat	завършено
opere	опери
ultimele	последно
ultimele	последен
ultimele	последни
ultimele	последна
retras	пенсиониран
retras	пенсионер
retras	оттеглено
retras	отменено
retras	изтеглени
sofia	софия
spatiul	пространство
spatiul	космос
spatiul	космоса
spatiul	пространство
spatiul	космос
spatiul	космоса
sediu	седалище
sediu	щаб
sediu	щаба
sediu	централа
river	ривър
river	река
river	реката
interpretat	тълкува
records	архиви
records	плочи
records	записи
records	регистри
introdus	въведен
introdus	въведено
introdus	въведена
introdus	въведени
introdus	вмъква
miscare	движение
miscare	придвижване
miscare	движение
miscare	придвижване
miscare	движение
miscare	движение
miscare	придвижване
miscare	движение
industria	промишлеността
industria	индустрия
industria	промишленост
femeie	жената
femeie	жена
femeie	женско
femeie	жена
femeie	женски
femeie	женска
franz	франц
medic	лекар
medic	медик
comandant	комендант
comandant	командващ
comandant	командир
barbati	мъжете
barbati	men
barbati	мъже
barbati	мъжете
barbati	men
barbati	мъже
utilizarea	използвайки
utilizarea	използване
utilizarea	употреба
utilizarea	използвайте
tehnica	технически
tehnica	техническа
tehnica	техническо
tehnica	техниката
tehnica	техника
tehnica	техниката
tehnica	техника
documente	документите
documente	документи
inclus	включени
inclus	включено
inclus	включена
inclus	включен
volum	обем
max	макс
meciuri	кибрит
meciuri	съвпада
meciuri	мачове
meciuri	съвпадения
baia	банята
baia	тоалетна
baia	баня
arthur	артър
corp	тялото
corp	тяло
corp	телесно
servicii	услуги
servicii	служби
servicii	услуга
servicii	служба
servicii	сервиз
servicii	обслужване
servicii	услуги
colectia	събиране
colectia	колекция
colectia	събиране
colectia	колекция
lupte	боеве
lupte	сбивания
lupte	битки
lupte	борба
lupte	кеч
victorie	победи
victorie	печеля
victorie	спечели
victorie	печелиш
victorie	победа
victorie	победа
scriitorilor	писатели
scriitorilor	писателите
scriitorilor	сценаристи
prof	проф
walter	уолтър
walter	валтер
venetia	венеция
venetia	венеция
venetia	венеция
desfasurat	разположени
crestere	увеличаване
crestere	увеличение
crestere	повишаване
crestere	увеличи
crestere	израстване
crestere	растеж
crestere	ръст
crestere	израстване
crestere	растеж
crestere	ръст
dacia	дачия
house	house
house	къща
house	къщата
house	хаус
caracter	характер
valign	valign
numara	брой
teritoriu	територия
teritoriu	територии
teritoriu	територията
speciale	специална
speciale	специално
speciale	специални
speciale	специален
south	южно
south	южен
south	юг
south	южна
debutat	дебютира
inlocuit	заменен
inlocuit	заменено
inlocuit	сменен
inlocuit	сменени
inlocuit	заменена
saptamani	седмици
saptamani	седмици
alias	псевдоним
marin	марин
marin	морски
marin	пехотинец
marin	морска
albume	албуми
albume	албумите
holmes	холмс
productia	продукция
productia	производство
css	css
oscar	оскар
conflict	конфликт
conflict	конфликти
organizarea	организация
capul	главата
capul	глава
ivan	ванка
ivan	айвън
ivan	иван
ivan	иване
nimeni	никой
arheologic	археологически
aparare	защита
aparare	отбрана
aparare	защита
aparare	отбрана
aparare	защитата
aparare	защита
aparare	отбрана
aparare	защита
aparare	отбрана
aparare	защитата
alexander	александър
sensul	смисъл
urmator	следващо
urmator	следващ
urmator	следваща
jocuri	игри
revolutia	революция
revolutia	революция
smith	смит
rivne	ровно
categorii	категория
categorii	категории
noapte	вечер
noapte	нощ
noapte	нощта
acces	достъп
matematica	математика
matematica	математика
matematica	математика
matematica	математика
matematica	математика
specifice	конкретни
specifice	специфично
specifice	специфичен
specifice	специфична
specifice	специфични
primeste	получаване
primeste	получава
centrale	централно
centrale	централен
centrale	централа
centrale	централни
centrale	централна
lee	лии
lee	лий
afl	afl
povestiri	истории
povestiri	разкази
scor	резултат
red	ред
red	червена
red	червен
red	червени
red	червено
comunitati	общности
comunitati	общностите
portugalia	португалия
wiki	уики
vlad	влад
guvern	правителство
occidental	occidental
occidental	западна
occidental	западни
occidental	западен
occidental	западните
occidental	уестърн
occidental	western
anglo	anglo
anglo	англо
propus	предложени
propus	предложена
propus	предложен
propus	предложено
barcelona	барселона
posibilitatea	възможност
adevarat	истина
adevarat	верни
adevarat	вярно
adevarat	истина
adevarat	верни
adevarat	вярно
austro	австро
midi	миди
midi	midi
realizarea	реализирането
realizarea	реализация
realizarea	реализиране
realizarea	реализация
realizarea	реализиране
realizarea	осъзнаване
copiii	деца
copiii	децата
copiii	деца
google	гугъл
google	google
studiul	учене
studiul	учи
studiul	проучване
studiul	изучаване
studiul	изследване
cuvant	дума
cuvant	дума
facuta	направена
facuta	направено
facuta	направен
facuta	направени
armate	армии
dinamo	динамо
dinamo	динамо
constructii	изграждане
constructii	строеж
constructii	конструкция
constructii	строителство
constructii	изграждане
constructii	строеж
constructii	конструкция
constructii	строителство
refuzat	отхвърлена
refuzat	отказан
refuzat	отрече
refuzat	отказано
refuzat	отказана
refuzat	отхвърлена
refuzat	отказана
refuzat	отказва
refuzat	отказа
refuzat	отказано
refuzat	отказан
oferit	предложени
oferit	предложен
oferit	предложена
oferit	предложено
independent	независима
independent	независими
independent	независим
independent	самостоятелно
kirovohrad	кировоград
terminat	завършен
sprijinul	подпомагане
sprijinul	подкрепа
sprijinul	поддръжка
ali	али
moderna	модерно
moderna	модерни
moderna	модерна
moderna	съвременно
moderna	модерен
moderna	съвременен
moderna	модерно
moderna	модерни
moderna	модерна
moderna	съвременно
moderna	модерен
moderna	съвременен
calificat	квалифицирано
calificat	квалифициран
calificat	квалифицирана
calificat	квалифицирани
sydney	сидни
puternica	силни
puternica	силен
puternica	силно
puternica	силна
puternica	силни
puternica	силен
puternica	силно
puternica	силна
puternica	мощен
puternica	мощно
puternica	мощна
foto	снимка
foto	снимката
foto	фото
ridicata	отгледани
ridicata	отгледа
ridicata	отгледана
ridicata	повдигнат
ridicata	отгледан
ridicata	повдигнати
jan	ян
jan	джан
xii	xii
scorul	резултат
bazat	базирана
relatii	връзки
relatii	взаимоотношения
relatii	връзките
relatii	отношения
relatii	взаимоотношения
relatii	отношения
relatii	връзки
relatii	взаимоотношения
relatii	връзките
relatii	отношения
relatii	взаимоотношения
relatii	отношения
fifa	фифа
north	северно
north	север
north	северна
ordine	ред
ordine	поръчка
ordine	нареждания
ordine	заповеди
ordine	поръчки
democrat	демократично
democrat	демократичен
democrat	демократични
democrat	демократична
democrat	демократ
democrat	демократи
democrat	демократите
html	html
italiana	италианска
italiana	италианец
italiana	италиански
italiana	италианско
italiana	италианска
italiana	италианец
italiana	италиански
italiana	италианско
elisabeta	елизабет
elisabeta	елизабет
popa	жрец
popa	свещеник
popa	свещенник
trait	живели
trait	живял
trait	живели
trait	живял
seine	сена
pro	про
pro	pro
pro	професионалист
pro	плюсове
pro	професионалисти
milano	милано
milano	милан
milano	милано
partial	частично
partial	отчасти
partial	частична
partial	частични
partial	частичен
partial	частично
partial	частично
partial	отчасти
partial	частично
partial	отчасти
partial	частично
partial	отчасти
forta	сила
forta	сила
forta	сила
forta	мощ
forta	якост
forta	сила
modern	модерно
modern	модерни
modern	модерна
modern	съвременно
modern	модерен
modern	съвременен
larga	широко
larga	широки
larga	широк
larga	широка
critic	критик
critic	критичен
critic	критично
critic	критична
critic	критични
programul	програмата
programul	програма
programul	програма
programul	график
programul	графика
programul	разписание
formatul	формат
asociatia	сдружение
asociatia	асоциация
asociatia	асоцииране
asociatia	сдружение
asociatia	асоциация
asociatia	асоцииране
spectatori	зрители
spectatori	зрители
spectatori	зрителите
personaje	знаци
personaje	герои
personaje	символи
trupa	група
trupa	оркестър
trupa	банда
trupa	лента
trupa	група
trupa	оркестър
trupa	банда
trupa	лента
inalta	висок
inalta	висока
inalta	високи
inalta	високо
inalta	висок
inalta	висока
inalta	високи
inalta	висок
inalta	висока
inalta	високи
inalta	високо
inalta	висок
inalta	висока
inalta	високи
olt	олт
formarea	образуване
formarea	формиране
formarea	формация
disc	диск
disc	диска
disc	диск
disc	диска
iulia	юлия
iulia	джулия
iulia	хулия
participa	участва
participa	участие
participa	участват
participa	участие
participa	участват
activitati	дейности
activitati	занимания
activitati	дейности
activitati	занимания
suferit	страдаше
suferit	страда
suferit	страдала
suferit	страдал
print	княз
print	принц
print	принс
print	принцът
print	княз
print	принц
print	принс
print	принцът
print	княз
print	принц
print	принс
print	принцът
champagne	шампанско
eric	ерик
influenta	влияние
influenta	влияние
influenta	влиятелен
influenta	влиятелни
influenta	влияние
air	air
air	въздуха
air	въздушно
air	въздушен
air	въздух
dunarii	дунав
comerciale	търговско
comerciale	търговска
comerciale	реклама
comerciale	търговски
autonoma	автономни
autonoma	автономна
invins	победена
invins	победени
invins	победен
invins	победена
invins	победени
invins	победен
marius	мариус
premiu	награда
premiu	възлагане
premiu	награда
mark	марк
mark	отбелязване
garonne	гарона
educatie	обучение
educatie	образование
educatie	възпитание
educatie	обучение
educatie	образование
educatie	възпитание
voda	voda
voda	voda
coa	coa
recunoscut	призната
recunoscut	признати
recunoscut	признато
recunoscut	признат
recunoscut	признати
recunoscut	призната
recunoscut	разпознат
recunoscut	признато
recunoscut	признат
recunoscut	призната
recunoscut	признати
recunoscut	разпознат
recunoscut	признат
asezare	сетълмент
asezare	уреждане
asezare	селище
dimensiuni	размери
dimensiuni	размери
activ	активна
activ	активно
activ	активни
activ	активен
hans	ханс
grad	степен
grad	градус
grad	степен
grad	ранг
interviu	интервю
simon	саймън
simon	симон
tratat	лекувани
tratat	обработен
tratat	обработени
tratat	третирани
tratat	лекувана
tratat	договор
maxima	максимална
maxima	максимален
maxima	максимум
maxima	максимално
maxima	максимална
maxima	максимален
maxima	максимум
maxima	максимално
sisteme	системи
indicativ	показателно
arbitru	рефер
arbitru	съдия
arbitru	арбитър
arbitru	рефер
jocul	мач
jocul	гейм
jocul	играта
jocul	игра
incredere	доверие
incredere	увереност
incredere	самоувереност
incredere	доверие
incredere	вярвай
incredere	доверие
incredere	увереност
incredere	самоувереност
incredere	доверие
incredere	вярвай
carl	карл
cantec	песен
cantec	песничка
cantec	песен
cantec	песничка
ajutor	помощ
titular	титуляр
titular	притежател
titular	холдър
titular	притежателя
foc	огън
foc	пожар
lege	закон
curent	ток
curent	текущ
curent	текуща
curent	текущи
curent	настоящ
functii	функции
exterior	външна
exterior	външен
exterior	външна
exterior	външно
exterior	външни
exterior	външен
exterior	външно
catedrala	катедралата
catedrala	катедрала
catedrala	катедралата
catedrala	катедрала
starea	статус
starea	състояние
starea	положение
starea	статут
maghiar	унгарски
frank	франк
inchisoare	затвор
inchisoare	затворът
inchisoare	затвор
inchisoare	затвора
inchisoare	затворът
inchisoare	затвор
inchisoare	затвора
scriitori	писатели
scriitori	писателите
scriitori	сценаристи
tinut	държани
tinut	държана
tinut	проведе
tinut	държани
tinut	държан
scoli	училища
scoli	школи
scoli	училищата
scoli	училища
scoli	школи
scoli	училищата
grand	бона
grand	гранд
ilie	илия
ilie	илайджа
ilie	илие
britanica	британско
britanica	британци
britanica	британска
britanica	британец
britanica	британски
hitler	хитлер
sectiunea	сечение
sectiunea	секция
sectiunea	раздел
sectiunea	сечение
sectiunea	секция
sectiunea	раздел
sterge	изтриване
sterge	изтриете
sterge	изтрий
sterge	изтриване
sterge	изтриете
sterge	изтрий
premiera	премиерата
premiera	премиера
premiera	премиерата
premiera	премиера
elst	елст
construite	построени
construite	изградена
construite	построена
construite	построено
construite	построен
construite	построени
construite	конструирани
construite	изградено
personale	лично
personale	личен
personale	лична
personale	лични
personale	персонален
istoricul	историята
istoricul	история
personaj	характер
detinut	затворничка
detinut	затворник
detinut	затворничка
detinut	затворник
facand	правейки
cezar	цезар
cere	питайте
cere	питай
cere	попитай
cere	попитайте
relatiile	връзки
relatiile	взаимоотношения
relatiile	връзките
relatiile	отношения
relatiile	взаимоотношения
relatiile	отношения
avioane	самолети
avioane	вс
avioane	самолети
avioane	самолети
avioane	самолети
colegiul	колежа
colegiul	колежът
colegiul	колеж
securitate	сигурност
securitate	охрана
catalina	каталина
catalina	каталина
originea	произход
muntele	планински
muntele	планина
muntele	планината
muntele	връх
muntele	хълм
muntele	планина
muntele	монтиране
muntele	планината
inginer	инжинер
inginer	инженер
gura	уста
gura	устата
gura	уста
gura	устата
datele	срещи
datele	дати
datele	дейта
datele	данни
finlanda	финландия
natura	естество
natura	природа
natura	природата
natura	естество
natura	природа
natura	природата
sovietic	съветска
sovietic	съветски
anual	годишно
anual	годишен
anual	годишно
anual	годишна
marginea	ръба
marginea	ръб
luxemburg	люксембург
cercetari	проучване
cercetari	проучвания
cercetari	изследване
cercetari	изследвания
cercetari	проучване
cercetari	проучвания
cercetari	изследване
cercetari	изследвания
teritoriile	териториите
teritoriile	територии
titluri	заглавия
titluri	заглавията
titluri	заглавия
titluri	титли
galeria	галерия
dovedit	доказано
dovedit	доказан
dovedit	доказана
dovedit	доказано
dovedit	доказани
existente	съществуващо
existente	съществуващ
existente	съществуващи
existente	съществуваща
piesa	късче
piesa	парченце
piesa	парче
matei	матю
matei	матей
matei	матей
casatorie	женитба
casatorie	брака
casatorie	брак
casatorie	сватба
casatorie	бракът
casatorie	женитба
casatorie	брака
casatorie	брак
casatorie	сватба
casatorie	бракът
linii	линии
linii	реплики
linii	редове
filozofie	философия
filozofie	философията
east	източно
east	изток
litere	буквите
litere	букви
litere	писма
locala	локална
locala	местна
locala	локално
locala	местно
locala	местни
locala	местен
practic	практично
practic	практичен
practic	практически
practic	практическо
practic	практична
practic	практически
cam	кам
protejata	защитен
protejata	защитена
protejata	защитено
protejata	защитени
noaptea	вечер
noaptea	нощ
noaptea	нощта
araba	арабин
araba	арабски
araba	арабска
araba	арабски
araba	арабска
araba	арабски
araba	арабска
parintii	родители
parintii	родителите
parintii	родители
parintii	родителите
arhitectura	архитектурата
arhitectura	архитектура
arhitectura	архитектурата
arhitectura	архитектура
regiunile	райони
regiunile	региони
regiunile	регионите
egipt	египет
scena	сцена
scena	сцена
feminin	женско
feminin	женствена
feminin	женски
feminin	женско
feminin	жена
feminin	женски
feminin	женска
considerate	разглеждания
considerate	разглеждан
scadere	намаление
scadere	намаляване
scadere	спадане
sotie	жена
sotie	съпруга
sotie	съпругата
sotie	жена
sotie	съпруга
sotie	съпругата
drepturi	права
cimitirul	гробището
cimitirul	гробища
cimitirul	гробище
cimitirul	гробището
cimitirul	гробище
contribuit	допринесе
contribuit	допринесъл
spaniola	испанци
spaniola	испанска
spaniola	испанско
spaniola	испански
spaniola	испанци
spaniola	испанска
spaniola	испанско
spaniola	испански
practica	практично
practica	практичен
practica	практически
practica	практическо
practica	практична
practica	тренировка
practica	практика
practica	тренировка
practica	практика
sute	стотици
magazine	магазини
magazine	магазини
cladiri	сгради
cladiri	сгради
cota	квота
cota	квоти
cota	сподели
cota	споделете
cota	споделяне
cota	дял
cota	квота
cota	квоти
gorj	горж
unitatea	съединението
unitatea	обединение
unitatea	единство
unitatea	поделение
unitatea	единица
leon	лион
leon	леон
regala	роял
regala	кралско
regala	кралска
regala	royal
regala	кралски
act	act
act	акт
lake	езерото
lake	лейк
lake	езеро
editor	издател
editor	издателство
editor	редактор
exemple	примери
aurel	аурел
rowspan	rowspan
alegeri	избори
alegeri	изборите
alegeri	избори
serviciul	услуга
serviciul	служба
serviciul	сервиз
serviciul	обслужване
serviciul	услуги
craciun	рождество
craciun	коледа
craciun	рождество
craciun	коледа
personala	лично
personala	личен
personala	лична
personala	лични
personala	персонален
personala	лично
personala	личен
personala	лична
personala	лични
personala	персонален
larg	широко
larg	широки
larg	широк
larg	широка
poezii	стихотворения
poezii	поеми
poezii	стихове
poezii	поезия
poezii	поезията
poezii	стихове
viitorul	бъдеще
viitorul	бъдещ
viitorul	бъдещи
viitorul	бъдещето
viitorul	бъдеща
necesar	изисквана
necesar	необходимо
necesar	необходими
necesar	необходима
stalin	сталин
ofiter	офицер
ofiter	полицай
ofiter	офицер
ofiter	полицай
ofiter	офицер
ofiter	полицай
ben	бен
iarna	зима
iarna	зимата
iarna	зима
iarna	зимата
link	връзка
link	линк
rusi	руснаци
rusi	руснаците
rusi	руснаци
rusi	руснаците
roger	роджър
administrator	админ
administrator	администратор
administrator	администратор
civile	гражданско
civile	граждански
civile	гражданска
catolic	католическа
catolic	католическо
catolic	католик
catolic	католици
catolic	католичка
bizantin	византийски
problemele	проблеми
problemele	проблемите
columbia	колумбия
columbia	колумбия
polonez	поляк
polonez	полски
polonez	полска
episcopul	бишъп
episcopul	бишоп
episcopul	епископ
cucerit	завладян
cucerit	завладяна
ministerului	министерство
ministerului	министерството
cartierul	махала
cartierul	квартал
cartierul	квартала
presa	преса
presa	натиснете
presa	натисни
presa	пресата
presa	медии
presa	медия
presa	медиите
presa	медии
presa	медия
presa	медиите
petrecut	изразходвани
petrecut	похарчени
petrecut	прекарал
imperiu	империята
imperiu	емпайър
imperiu	империя
secret	секретно
secret	тайна
secret	таен
secret	тайната
secret	тайно
fondata	основана
fondata	основано
fondata	основан
ruse	русе
oficiale	официален
oficiale	официално
oficiale	официална
adam	адам
curand	скоро
statia	станция
statia	station
statia	гара
inchis	затворен
inchis	затворена
inchis	затворено
inchis	затворени
inchis	затворен
inchis	затворена
inchis	затворено
inchis	затворени
element	точка
element	елемент
element	артикул
element	елемент
rosii	домат
rosii	домати
rosii	домати
rosii	домат
rosii	домати
rosii	домати
rosii	домат
rosii	домати
rosii	домати
functioneaza	работи
functioneaza	произведения
str	ул
localizare	местоположение
localizare	място
localizare	местонахождение
localizare	локация
contact	контакт
contact	контакти
ordin	ред
ordin	поръчка
renania	рейнланд
capacitate	капацитет
capacitate	способност
capacitate	вместимост
capacitate	способност
arme	оръжие
arme	оръжия
arme	оръжията
arme	пистолети
arme	оръжия
arme	пушки
stele	звездички
stele	звездите
stele	звезди
napoleon	наполеон
poiana	пояна
apartinand	принадлежащи
apartinand	принадлежност
institutii	институциите
institutii	институции
institutii	институциите
institutii	институции
cantece	песните
cantece	песни
cantece	песните
cantece	песни
adoptat	приета
adoptat	приет
adoptat	осиновен
adoptat	осиновена
federatia	федерация
federatia	федерацията
federatia	федерация
federatia	федерацията
istat	istat
windows	windows
windows	прозорци
windows	прозорците
comercial	търговско
comercial	търговска
comercial	реклама
comercial	търговски
creste	увеличаване
creste	увеличение
creste	повишаване
creste	увеличи
creste	расте
creste	растат
creste	расте
creste	растат
creste	расте
creste	растат
rss	rss
calitatea	качество
calitatea	качеството
antonio	антонио
jucatori	играчи
jucatori	играчи
trecerea	преминаване
varianta	вариант
varianta	вариант
nova	nova
nova	нова
statuia	статуята
statuia	статуя
profesorul	професор
tipul	вид
tipul	тип
liberal	либерална
liberal	либерални
liberal	либерален
liberal	либерал
padurea	форест
padurea	гора
padurea	горски
contract	договор
croatia	хърватска
croatia	хърватия
croatia	хърватска
croatia	хърватия
croatia	хърватска
croatia	хърватия
compusa	съставен
compusa	съставени
compusa	съставена
compusa	съставено
repede	бързо
repede	бързо
repede	бърз
mary	мери
condamnat	осъди
condamnat	осъдена
condamnat	осъден
condamnat	осъдени
condamnat	осъждан
condamnat	осъден
condamnat	осъдени
condamnat	обречени
condamnat	обречен
condamnat	обречена
podul	мостик
podul	мост
podul	бридж
rau	лоша
rau	зле
rau	лошо
rau	лош
rau	кофти
rau	ривър
rau	река
rau	реката
rau	лоша
rau	зле
rau	лошо
rau	лош
rau	кофти
são	сао
artistica	артистична
artistica	художествена
artistica	артистичен
artistica	артистично
culturala	културни
culturala	културен
culturala	културно
culturala	културна
limbile	езиците
limbile	езици
descris	описани
descris	описано
descris	описана
descris	описан
lungimea	дължина
mediul	среда
mikolaiiv	николаев
tronul	тронът
tronul	трон
tronul	трона
tronul	престол
ansamblul	ансамбъл
electric	електрически
electric	електрическа
electric	електрическо
electric	електрически
electric	електрическа
electric	електрическо
electric	електричество
rezultatul	резултат
rezultatul	резултата
recent	напоследък
recent	наскоро
recent	неотдавна
recent	скорошна
recent	скорошни
recent	скорошно
recent	отскоро
inapoi	назад
inapoi	обратно
inapoi	гръб
inapoi	назад
inapoi	обратно
inapoi	гръб
societate	общество
societate	обществото
protectie	защита
protectie	закрила
protectie	защита
protectie	закрила
scotia	шотландия
scotia	шотландия
scotia	шотландия
concert	концерт
arena	арена
arena	арена
motor	двигатели
motor	двигател
motor	моторни
motor	двигател
motor	мотор
grupa	група
grupa	групово
grupa	групиране
grupa	групова
grupa	група
grupa	групово
grupa	групиране
grupa	групова
grupa	отряд
grupa	взвод
redactor	редактор
proiecte	проекти
canalul	канал
canalul	каналът
pirinei	пиринеите
obiect	предмет
obiect	обект
ovidiu	овидиу
ioana	джоан
ioana	джоун
royal	роял
royal	кралско
royal	кралска
royal	royal
royal	кралски
tineri	млада
tineri	младо
tineri	млади
tineri	йънг
tineri	млад
nordica	скандинавски
harry	хари
companii	дружества
companii	фирми
companii	компании
cartier	махала
cartier	квартал
cartier	квартала
cartier	картие
cartier	квартал
cartier	съседство
specialitate	специалност
specialitate	специалитет
specialitate	специалност
specialitate	специалитет
aspect	появата
aspect	появяване
aspect	поява
aspect	аспект
cladire	изграждане
cladire	сграда
cladire	сградата
cladire	изграждане
cladire	сграда
cladire	сградата
creata	създадени
creata	създадено
creata	създадена
creata	създаде
creata	създаден
creata	създадени
creata	създадено
creata	създадена
creata	създаде
creata	създаден
dealul	хълм
dealul	хил
dealul	hill
determinat	решително
determinat	определени
determinat	решителна
determinat	решени
determinat	решителен
determinat	решено
guvernator	управител
guvernator	губернатор
episod	епизод
centre	центровете
centre	центрове
centre	центровете
centre	центрове
henri	анри
actiunile	действия
actiunile	постъпки
actiunile	искове
crede	вярвай
josé	жозе
josé	хосе
noastra	нашият
noastra	наша
noastra	нашия
noastra	нашата
noastra	нашите
noastra	нашият
noastra	наша
noastra	нашия
noastra	нашата
noastra	нашите
acceptat	приета
acceptat	приети
acceptat	прие
acceptat	прието
acceptat	приет
debut	дебют
episodul	епизод
religioasa	религиозни
religioasa	религиозно
religioasa	религиозен
