que	那個
simplemente	只是
simplemente	只要
japonés	日本人
japonés	日文
opinión	意見
franco	法郎
temperatura	氣溫
temperatura	溫度
temperatura	體溫
propuesta	提議
propuesta	建議
propuesta	提案
propuesta	命題
propuesta	提議
decreto	法令
decreto	政令
decisión	決定
concepción	設計
concepción	受孕
cara	cara
cara	臉
cara	臉部
carolina	caroline
lee	lee
lee	李
maria	mary
maria	瑪麗
maria	瑪莉
maria	瑪利亞
maria	瑪麗亞
maria	maria
editor	出版社
editor	出版商
editor	編輯
polonia	波蘭
hogar	家用
hogar	住戶
hogar	首頁
hogar	家
hogar	home
hogar	住家
experiencia	專長
experiencia	體驗
experiencia	經驗
abierto	開
abierto	營業
abierto	開啟
abierto	開放
noroeste	西北
noroeste	西北
participantes	參加
participantes	參與
participantes	參賽者
instituciones	機構
monasterio	修道院
monasterio	寺院
castro	castro
suecia	瑞典
inicialmente	最初
concurso	競爭
concurso	競賽
concurso	比賽
concurso	競賽
seguir	跟著
seguir	跟隨
marqués	侯爵
marqués	侯爵
altitud	海拔
altitud	高度
altitud	海拔
dólares	美元
actuación	績效
actuación	業績
actuación	演戲
actuación	演技
actuación	代理
peces	魚類
peces	魚
peces	魚兒
ascenso	推廣
ascenso	促銷
ascenso	晉升
ascenso	爬升
ascenso	爬
planeta	行星
planeta	星球
monumento	紀念館
monumento	紀念碑
monumento	紀念
monumento	古蹟
monumento	紀念碑
monumento	碑
monumento	紀念碑
israel	以色列
marcha	三月
representación	代表性
turismo	旅遊
turismo	遊客
turismo	旅遊
turismo	觀光
publicaciones	出版物
publicaciones	出版
publicaciones	發表
ingeniería	工程
ingeniería	工程學
frecuencia	頻率
semanas	星期
semanas	周
semanas	週數
basado	基於
olímpico	奧林匹克
olímpico	奧運
utilizar	利用
utilizar	使用
piezas	部件
piezas	零件
corea	韓國
corea	韓語
corea	韓國
corea	朝鮮
borrado	刪除
borrado	刪除
carmen	carmen
religión	宗教信仰
religión	宗教
técnicas	技術
estaciones	四季
estaciones	季
estaciones	季節
escuelas	學校
elección	選舉
elección	選擇
clases	類別
clases	班級
clases	階級
clases	類
clases	類別
clases	課堂
clases	班級
completamente	充分
completamente	完全
vuelo	飛
vuelo	飛翔
vuelo	飛行
vuelo	班機
vuelo	飛行
parlamento	國會
parlamento	議會
titular	頭條
florida	佛羅里達
florida	佛羅里達州
económico	經濟學
económico	經濟
económico	經濟
league	聯盟
league	同盟
league	聯賽
nave	船
nave	船隻
nave	艦
nave	船舶
isleños	島民
posibilidad	可能性
destaca	突顯
html	html
anderson	anderson
directo	直直
directo	直
directo	直接
usado	使用
usado	磨損
sucesor	繼任者
sucesor	繼任
contrario	對面
totalmente	充分
totalmente	完全
totalmente	完全
andalucía	andalusia
oficialmente	官方
oficialmente	正式
volver	背
volver	回
autoridades	當局
pista	追蹤
pista	曲目
pista	軌道
pista	軌跡
pista	跑道
pista	線索
pista	提示
iglesias	教會
iglesias	教堂
método	法
método	方法
método	辦法
método	方式
concierto	協奏曲
concierto	音樂會
concierto	演唱會
cuarta	第四
agricultura	農業
agricultura	農耕
agricultura	耕作
agricultura	務農
agricultura	農業
agricultura	農業
par	配對
par	力矩
par	扭矩
par	扭力
viejo	老
viejo	舊的
viejo	舊
viejo	老了
tratamiento	治療
especiales	特價
especiales	特別
nueve	九
nueve	九個
bosque	林子
bosque	樹林
bosque	森林
bosque	森林
ganado	賺取
ganado	元
ganado	牲畜
ganado	畜牧
ganado	牛
carga	負載
carga	裝載
carga	負荷
carga	貨運
carga	貨物
carga	貨
carga	裝載
carga	電荷
carga	充電
carga	收費
carga	負載
carga	負荷
letra	歌詞
letra	信
letra	來信
letra	字母
letra	信函
letra	信件
letra	筆跡
letra	手寫
letra	字跡
necesidad	需求
necesidad	需要
necesidad	必要性
diócesis	教區
dejar	休假
dejar	離開
registro	註冊
registro	登記
registro	唱片
registro	記錄
registro	紀錄
registro	登記處
registro	註冊
registro	登記
regreso	東山再起
regreso	復出
regreso	返回
regreso	回歸
regreso	背
regreso	回
duración	期限
duración	耐用
complejo	複雜
acto	act
life	生命
life	人生
life	生活
bandas	樂隊
bandas	黑幫
bandas	幫派
voto	表決
voto	投票
arquitecto	建築師
solar	太陽
solar	太陽能
perdió	失
perdió	輸
perdió	輸了
perdió	遺失
perdió	迷失
playa	沙灘
playa	海灘
playa	playa
playa	沙灘
playa	海灘
rango	山脈
rango	範圍
rango	射程
rango	排名
cantantes	歌手
arriba	頂
arriba	top
arriba	頂端
arriba	熱門
arriba	最高
arriba	上方
arriba	以上
arriba	樓上
latina	拉丁
latina	拉丁文
conseguir	獲取
conseguir	獲得
conseguir	得到
femenino	女
femenino	女性
femenino	婦女
femenino	女性
instalaciones	安裝
instalaciones	設施
instalaciones	設施
instalaciones	裝置
vive	vive
vive	活
vive	直播
vive	live
derrota	敗
king	國王
king	king
king	王
basada	基於
césar	凱撒
castellano	西班牙文
castellano	西班牙語
international	國際
oriente	東
oriente	東部
oriente	東方
oriente	東區
oriente	東方
campeones	冠軍
leyes	法律
leyes	法律
estructuras	結構
entrevista	面試
entrevista	面談
entrevista	約談
entrevista	採訪
entrevista	訪談
niveles	關卡
arco	弧
arco	拱
arco	拱門
arco	弓
arco	鞠躬
justo	公平
ficción	虛構
ficción	小說
socialista	社會主義
difícil	棘手
difícil	難
difícil	硬
difícil	辛苦
difícil	困難
difícil	難
difícil	艱難
one	一
one	one
one	一個
novelas	小說
conocidos	已知
conocidos	相識
conocidos	熟人
conocidos	相識
conocidos	熟人
super	super
super	超
super	超級
discos	磁碟
discos	紀錄
discos	記錄
simple	簡單
listas	名單
diputado	mep
diputado	議員
diputado	國會議員
ideas	想法
ojos	眼神
ojos	雙眼
ojos	眼睛
ojos	眼
números	數字
destino	目的地
destino	天命
destino	命運
destino	命運
comarca	區域
comarca	comarca
contacto	接觸
contacto	聯絡
reforma	改革
carreras	種族
carreras	賽車
carreras	職業
single	單一
single	單人
single	單身
single	單
expedición	探險
invierno	winter
invierno	冬
invierno	冬季
invierno	冬天
llegaron	抵達
llegaron	到達
diferente	不同
park	樸
park	公園
romana	roman
barrios	貧民窟
barrios	貧民區
barrios	各區
barrios	各地區
barrios	貧民窟
ofrece	優惠
relevancia	關聯性
ancho	寬度
ancho	寬
ancho	儀表
ancho	廣
ancho	寬
grabación	錄音
grabación	記錄
esas	那些
boca	嘴巴
boca	口
boca	嘴
boca	口腔
panamá	巴拿馬
universal	環球
universal	普及
universal	普遍
completa	完整
completa	完成
negra	黑
negra	black
negra	黑色
negra	黑人
dominio	藩
dominio	網域
dominio	域
dominio	支配
dominio	自治領
dominio	支配
trabajadores	勞動者
trabajadores	工人
star	星星
star	恆星
star	star
star	星
star	明星
valores	證券
valores	有價證券
valores	價值
valores	價值觀
valores	數值
valores	值
mas	mas
mas	多
mas	更多
mas	更
movimientos	動作
movimientos	運動
océano	海洋
océano	大洋
océano	洋
océano	海洋
océano	海
promedio	平均
promedio	平均值
promedio	平均
árabe	阿拉伯
árabe	阿拉伯文
árabe	阿拉伯語
aplicación	申請
aplicación	申請書
aplicación	app
famoso	著名
famoso	有名
famoso	名流
famoso	名人
interpretación	口譯
competición	競爭
competición	競賽
publicada	出版
publicada	發表
publicada	張貼
terreno	陸地
terreno	土地
terreno	地形
terreno	地勢
terreno	地面
similares	類似
similares	相似
construir	構造
construir	建構
construir	建
construir	建立
periódico	定期
periódico	期刊
periódico	報紙
periódico	報
periódico	報章
noticias	新聞
miss	miss
miss	小姐
normalmente	通常
normalmente	通常
trayectoria	軌跡
piloto	試點
piloto	飛行員
piloto	駕駛員
torno	車床
abogado	律師
chicago	芝加哥
figuras	俑
figuras	數字
clásico	古典
clásico	經典
clásico	古典
ópera	opera
ópera	歌劇
candidato	候選人
candidato	候選
debería	應該
municipales	市政
designado	指定
activo	積極
activo	活躍
activo	資產
activo	資產
irlanda	愛爾蘭
irlanda	愛爾蘭
detrás	背後
detrás	後面
detrás	身後
llegando	抵達
descripción	說明
descripción	描述
aspecto	外觀
aspecto	外表
aspecto	外貌
aspecto	看起來
solicita	請求
solicita	要求
vídeo	視訊
vídeo	影片
presión	壓力
presión	氣壓
presión	壓
conciertos	音樂會
conciertos	演唱會
conciertos	音樂會
conciertos	演唱會
vecinos	鄰
vecinos	鄰居
vecinos	鄰國
vecinos	鄰居
lorenzo	lorenzo
lorenzo	lawrence
lorenzo	勞倫斯
federico	friedrich
federico	frederic
federico	federico
competencia	管轄權
competencia	競爭
competencia	競賽
sky	天空
sky	sky
punta	punta
punta	提示
punta	小費
punta	角
punta	點
fórmula	公式
fórmula	方程式
fórmula	配方
núcleo	核心
núcleo	core
núcleo	核
núcleo	核心
núcleo	核心
galería	畫廊
galería	畫廊
humana	人類
cambiar	改變
cambiar	改變
cambiar	更改
cambiar	變更
cambiar	變
nelson	nelson
verdad	真實
verdad	真理
verdad	事實
verdad	真相
une	une
joaquín	joaquin
juventud	青年
juventud	青春
juventud	青少年
golpe	中風
avión	飛機
avión	平面
avión	飛機
avión	飛機
masa	麵團
masa	質量
masa	彌撒
masa	masa
bosques	林業
bosques	林子
bosques	樹林
bosques	森林
bosques	森林
bienes	商品
bienes	貨物
bienes	資產
egipto	埃及
moderna	摩登
moderna	現代
moderna	近代
moderna	現代化
intento	未遂
intento	企圖
intento	嘗試
intento	企圖
presentación	介紹
presentación	幻燈片
presentación	提交
muerto	死
escribir	撰寫
escribir	寫
escribir	寫信
escribir	寫入
escribir	寫作
escribir	打字
escribir	書寫
escribir	寫入
escribir	寫
escribir	撰寫
escribir	寫作
reserva	預訂
reserva	保留
reserva	預定
reserva	訂位
reserva	訂票
reserva	預訂
reserva	預約
reserva	準備金
reserva	儲備
públicas	公眾
públicas	公開
live	活
live	直播
live	live
árboles	樹
árboles	樹木
árboles	樹
árboles	樹木
denominación	命名
denominación	名字
denominación	名稱
denominación	姓名
denominación	稱謂
denominación	指定
lenguaje	語言
lenguaje	語
lenguaje	語文
asistencia	協助
asistencia	援助
judíos	猶太人
judíos	猶太
judíos	猶太教
judíos	猶太人
judíos	猶太
expresión	表達
expresión	表情
inicial	初始
portugués	葡萄牙語
portugués	葡萄牙
bélgica	比利時
órdenes	命令
órdenes	訂單
ignacio	ignacio
torneos	錦標賽
torneos	錦標賽
corto	簡短
corto	短期
corto	短
corto	矮
populares	熱門
populares	流行
populares	受歡迎
populares	人氣
usando	使用
hotel	飯店
hotel	酒店
hotel	賓館
hotel	旅館
normal	常態
normal	正常
búsqueda	搜尋
sello	蓋章
sello	郵票
sello	印章
sello	封
sello	密封
sello	印章
sello	海豹
revistas	期刊
revistas	雜誌
revistas	雜誌
teniente	中尉
investigaciones	調查
investigaciones	詢問
investigaciones	查詢
investigaciones	研究
álvarez	álvarez
álvarez	alvarez
mark	標記
mark	標示
mark	馬克
mark	mark
comerciales	商用
comerciales	商事
comerciales	商業
residencia	居住
residencia	住宅
residencia	居所
residencia	住所
residencia	居住
residencia	居留
jazz	爵士樂
jazz	爵士
indígenas	土著
jack	jack
café	咖啡
café	咖啡廳
café	咖啡館
café	cafe
café	咖啡廳
café	咖啡館
hierro	鋼鐵
hierro	鐵
latín	拉丁
latín	拉丁文
oposición	反對
oposición	反對派
oposición	反對黨
vías	路徑
vías	途徑
árbol	樹
árbol	樹木
global	全球
escala	比例尺
escala	規模
muertos	死
bogotá	波哥大
reales	real
reales	真實
reales	皇家
reales	皇室
pierre	pierre
marcos	標記
marcos	標示
marcos	馬克
marcos	mark
marcos	幀
marcos	框架
marcos	框
vivir	生活
vivir	活
vivir	直播
vivir	live
fama	名譽
fama	聲譽
fama	名聲
fama	信譽
fama	聲望
fama	名望
fama	名氣
gabriel	gabriel
votación	表決
votación	投票
votación	表決
votación	投票
votación	選票
apenas	勉強
biografía	傳記
biografía	自傳
vino	酒
vino	葡萄酒
caída	墜落
caída	崩潰
caída	撞車
caída	墜毀
caída	秋季
caída	秋天
caída	跌倒
únicamente	只
únicamente	只有
visión	視覺
visión	願景
visión	視野
visión	展望
arena	舞台
arena	競技場
arena	體育館
arena	沙
arena	沙子
arena	砂
límite	邊界
límite	限制
límite	上限
límite	極限
límite	限
límite	限額
entrar	輸入
noruega	挪威
noruega	挪威
canales	頻道
canales	渠道
canales	運河
canales	頻道
canales	海峽
canales	通道
roja	紅
roja	red
roja	紅色
data	資料
regular	定期
regular	經常
promoción	宣傳
promoción	倡導
promoción	推廣
promoción	促銷
promoción	晉升
salir	退出
salir	出境
salir	出口
autoridad	權威
demasiado	太
accidente	意外
accidente	事故
accidente	崩潰
accidente	撞車
accidente	墜毀
accidente	事故
manga	漫畫
manga	袖子
manga	袖套
medidas	測量
medidas	計量
medidas	措施
críticas	批評
críticas	批判
críticas	批評
críticas	評論家
críticas	批評家
críticas	評語
críticas	審查
bajas	傷亡
bajas	傷亡人數
bajas	低低
bajas	低
bajas	傷員
bajas	傷亡
aviones	飛機
conquista	征服
conquista	征服
cuartos	客房
cuartos	房間
células	細胞
alemanes	德文
alemanes	德語
laguna	池
laguna	池塘
laguna	湖泊
laguna	湖
laguna	潟湖
protagonista	主人公
protagonista	主演
pérdida	滅失
pérdida	虧損
pérdida	損失
pérdida	喪失
corresponde	對應
alma	alma
alma	靈魂
caballero	騎士
caballero	紳士
caballero	君子
caballero	caballero
retiro	退休
retiro	撤回
retiro	退
retiro	撤退
enciclopedia	百科全書
enciclopedia	百科全書
jaime	james
jaime	詹姆士
jaime	jamie
jaime	jimmy
dinastía	朝代
dinastía	王朝
salón	休息室
salón	沙龍
salón	廳
salón	霍爾
salón	大廳
salón	hall
ataques	攻擊
ataques	襲擊
ataques	癲癇
tony	tony
breve	簡短
breve	短期
breve	短
breve	矮
breve	簡短
zip	拉鍊
zip	zip
universo	宇宙
imperial	帝王
sitios	網站
sitios	地方
sitios	地點
bot	bot
emisión	排放
emisión	排放量
emisión	廣播
emisión	直播
emisión	播放
emisión	播出
abajo	往下
abajo	向下
abajo	下方
abajo	以下
abajo	樓下
múltiples	多重
múltiples	多種
múltiples	多個
homenaje	悼念
guardia	守衛
guardia	衛兵
guardia	守衛
guardia	衛兵
guardia	警衛
guardia	守護
miles	萬里
miles	miles
miles	英里
miles	數千
rural	農村
pantalla	螢幕
pantalla	顯示
pantalla	顯示器
pantalla	展示
convento	修道院
clásica	古典
clásica	經典
clásica	古典
grabado	刻字
grabado	雕刻
grabado	刻
grabado	刻字
grabado	腐蝕
corriente	電流
corriente	現任
corriente	目前
quinto	第五
quinto	第五次
legislatura	立法院
puertas	門
puertas	門
disponible	可用
ocasión	場合
dulce	甜蜜
dulce	甜
dulce	dulce
dulce	糖果
dulce	糖
óscar	oscar
tribunal	法庭
tribunal	法庭
tribunal	法院
profesores	教師
posiciones	職位
últimas	最新
honduras	宏都拉斯
conferencia	會議
conferencia	講課
conferencia	講座
conferencia	演講
tom	tom
dvd	dvd
dvd	dvd
comentarios	回饋
comentarios	反饋
comentarios	評論
comentarios	意見
reinado	統治
royal	皇家
royal	皇室
naval	海軍
convertirse	成為
científico	科學家
científico	科學
plano	地圖
plano	平面
plano	平
plano	公寓
plano	平面
plano	飛機
plano	計劃
plano	計畫
oportunidad	機會
oportunidad	機遇
oportunidad	機會
anual	每年
elemento	項目
elemento	元素
elemento	元件
elemento	要件
destacado	精選
destacado	突顯
destacado	凸顯
universitario	大學
time	時光
time	時間
west	西邊
west	西
west	西方
west	西部
agustín	augustin
vega	vega
infantil	幼稚
escenario	情景
escenario	設想
escenario	舞台
escenario	階段
comienzos	開端
brown	棕
brown	褐
brown	布朗
brown	brown
brown	棕色
flota	艦隊
flota	船隊
flota	車隊
aun	甚至
clave	密碼
clave	鑰匙
clave	鍵
clave	key
clave	關鍵
css	css
atlántico	大西洋
condición	條件
condición	狀況
jones	jones
construida	建
construida	內建
moscú	莫斯科
hernández	hernández
profesionales	專業人士
profesionales	專業
quién	誰
cuestión	問題
cuestión	提問
aumento	增加
aumento	提高
aumento	增加
aumento	加註
aumento	增加
encontrado	找到
encontrado	發現
mejorar	改進
mejorar	改善
mejorar	改進
mejorar	改善
comunes	常見
comunes	通用
comunes	共同
comunes	commons
víctor	victor
youtube	youtube
públicos	觀眾
públicos	公眾
públicos	公開
rojas	rojas
rojas	紅
rojas	red
rojas	紅色
caja	箱
caja	框
caja	盒
caja	盒子
caja	方框
caja	出納
guerras	戰爭
cabecera	標題
territorial	領土
var	var
responsable	負責
cortes	法庭
cortes	法院
cortes	削減
dedicado	奉獻
dedicado	專用
org	org
instrumentos	儀器
instrumentos	樂器
instrumentos	文書
instrumentos	工具
ciclo	週期
ciclo	迴圈
incluido	包括
incluido	包括
señal	訊號
señal	簽名
señal	簽字
señal	簽
amplia	廣
amplia	寬
amplia	廣義
amplia	廣
amplia	寬
vehículos	車輛
franceses	法文
franceses	法語
hungría	匈牙利
hungría	匈牙利
hungría	匈牙利語
civiles	平民
liberal	自由主義
intención	意圖
intención	意向
intención	意圖
intención	意向
tropical	熱帶
ejemplos	舉例
ejemplos	例子
ejemplos	範例
masculino	男性
masculino	男
altos	altos
doce	十二
americano	美式
recientemente	最近
recientemente	近日
recientemente	近期
instrumento	儀器
instrumento	樂器
instrumento	文書
instrumento	工具
ayudar	幫助
ayudar	幫忙
portada	覆蓋
portada	封面
portada	掩護
identidad	身份
identidad	身分
identidad	身份
pasajeros	乘客
pasajeros	旅客
pasajeros	乘客
pasajeros	旅客
mezcla	混合
mezcla	搭配
mezcla	組合
mezcla	混合
mezcla	混合物
mezcla	混合
mezcla	混合
buscar	搜尋
infantería	步兵
culto	崇拜
culto	邪教
culto	崇拜
culto	禮拜
historias	故事
historias	動態
duda	疑問
duda	懷疑
duda	疑慮
duda	疑慮
big	big
big	大
pies	英尺
pies	腳
pies	腳趾
ida	ida
url	url
url	網址
url	url
url	網址
recorrido	游
recorrido	遊覽
recorrido	導覽
recorrido	旅遊
comunista	共產黨
comunista	共產主義
leyenda	傳說
leyenda	傳奇
leyenda	傳說
leyenda	傳奇
comedia	喜劇
barco	船
barco	船隻
barco	艦
barco	船舶
barco	船
barco	船隻
barco	艇
mañana	明天
mañana	明日
mañana	早晨
mañana	早上
mañana	上午
tomás	托馬斯
tomás	thomas
tomás	tom
fotografía	像片
fotografía	照片
fotografía	攝影
fotografía	攝影
fotografía	像片
fotografía	照片
romanos	roman
etiqueta	禮儀
etiqueta	禮節
etiqueta	標記
etiqueta	標籤
etiqueta	標籤
ohio	俄亥俄
ohio	俄亥俄州
cable	有線
cable	纜繩
cable	電纜
mensaje	留言
mensaje	訊息
mensaje	信件
hugo	hugo
hugo	休
décadas	幾十年
poderes	權力
permanente	永久
anime	動畫
antiguas	古董
antiguas	古代
antiguas	古老
química	化學
química	化學品
química	化學
plataforma	站台
plataforma	平台
razones	理由
razones	原因
poblaciones	股票
poblaciones	庫存
potencia	馬力
potencia	效力
potencia	電力
potencia	電源
potencia	動力
potencia	權力
espíritu	精神
pro	pro
artístico	藝術
house	屋
house	房屋
house	房子
rol	作用
rol	角色
tren	火車
tren	列車
juvenil	少年
princesa	王妃
princesa	小公主
princesa	公主
college	學院
college	書院
college	大學
audiencia	觀眾
entrega	送貨
entrega	投放
entrega	交付
entrega	交貨
entrega	遞送
valign	valign
invasión	入侵
invasión	侵略
límites	邊界
límites	界線
límites	界限
límites	極限
límites	限額
enseñanza	教書
enseñanza	教學
enseñanza	教
enseñanza	教育
enseñanza	學歷
asteroides	小行星
asteroides	小行星
correspondiente	相應
correspondiente	對應
corta	切
corta	削減
corta	剪
corta	割
corta	簡短
corta	短期
corta	短
corta	矮
reunión	聚集
reunión	聚會
reunión	會議
reunión	團聚
reunión	團圓
reunión	同學會
reunión	重逢
estándar	標準
representantes	代表
programación	附表
programación	程式設計
entidad	實體
compañeros	夥伴
compañeros	同班同學
compañeros	同學
animal	動物
grand	grand
escultura	雕塑
escultura	雕刻
escultura	雕塑
saga	佐賀
destacar	突顯
destacar	凸顯
motivos	理由
motivos	原因
motivos	懇求
motivos	動機
espacios	空格
espacios	空間
introducción	介紹
fuertes	強大
fuertes	強壯
fuertes	強烈
fuertes	強
fuertes	堅強
bases	資料庫
bases	基地
sureste	東南
sureste	東南
chino	中文
chino	漢語
chino	華人
entorno	環境
récord	唱片
récord	記錄
récord	紀錄
fauna	野生動物
raíz	根
raíz	root
profundidad	深
profundidad	深度
sirve	服務
japonesa	日本人
japonesa	日文
crea	創建
científicos	科學
científicos	科學家
universidades	大學
universidades	大學
universidades	學院
universidades	院校
termina	末端
ciudadanos	市民
ciudadanos	公民
ciudadanos	市民
ciudadanos	公民
símbolo	象徵
símbolo	符號
copias	副本
copias	拷貝
primaria	初等
primaria	初級
distritos	各區
distritos	各地區
estrenó	首播
rápido	快速
rápido	快速
moderno	摩登
moderno	現代
moderno	近代
moderno	現代化
eléctrica	電氣
eléctrica	電氣
eléctrica	電
eléctrica	電動
moreno	棕
moreno	褐
moreno	布朗
moreno	brown
moreno	棕色
moreno	moreno
destacados	突顯
destacados	精選
utilizando	使用
pobreza	貧窮
pobreza	貧困
film	電影
film	膠片
film	影片
fachada	外觀
fachada	前面
fachada	陣線
error	錯誤
error	錯誤
ventas	銷售
ventas	銷售量
ventas	銷售額
conservación	養護
conservación	保育
conservación	保全
scott	scott
propiedades	地產
propiedades	屬性
propiedades	財產
propiedades	物業
propiedades	屬性
historiador	歷史學家
enfermedades	病
enfermedades	疾病
enfermedades	疾病
cola	佇列
cola	排隊
cola	尾巴
cola	尾
cola	膠
cola	膠水
cola	黏膠
exteriores	室外
exteriores	戶外
exteriores	外部
exteriores	外表
constante	穩
constante	平穩
constante	穩定
constante	穩步
constante	穩住
constante	常數
asesinato	暗殺
asesinato	刺殺
asesinato	謀殺
asesinato	謀殺案
asesinato	謀殺罪
celebra	慶祝
recibir	接收
recibir	接收
lograr	實現
lograr	實現
juntos	在一起
juntos	一起
individuales	單曲
individuales	單打
individuales	個人
individuales	個別
individuales	個體
fábrica	廠
fábrica	工廠
machos	男性
machos	男性
machos	男
hacienda	irs
hacienda	國稅局
hacienda	國庫
hacienda	金庫
hacienda	財政部
paris	巴黎
chan	陳
chan	燦
restauración	餐飲
restauración	修復
restauración	恢復
restauración	復原
roca	岩
roca	岩石
roca	石頭
roca	rock
roca	搖滾
cargos	收費
cargos	電荷
cargos	充電
cargos	收費
prisión	監獄
prisión	監獄
dirigente	領導人
dirigente	領導者
dirigente	領袖
inicios	開端
dedicada	奉獻
dedicada	專用
religiosos	宗教
pintores	畫家
filipinas	菲律賓
privada	隱私
privada	私人
privada	私營
intervención	干預
intervención	干涉
juicio	判斷
juicio	判決
juicio	判斷力
juicio	審訊
juicio	審判
escenas	場景
ingreso	收入
europeos	歐洲
documental	紀錄片
ascendencia	世系
ascendencia	血統
expansión	擴大
expansión	擴張
expansión	擴張
expansión	擴展
expansión	拓展
expansión	擴大
expansión	膨脹
expansión	擴建
expansión	擴張
expansión	拓展
expansión	擴大
expansión	擴展
igualmente	還
igualmente	也
igualmente	同樣
tradicionales	傳統
pan	潘
pan	泛
pan	pan
pan	麵包
quinta	第五
quinta	第五次
trono	王座
trono	王位
trono	寶座
noreste	東北
noreste	東北
familiar	熟悉
familiar	家人
familiar	家屬
familiar	家庭
riesgo	風險
hablar	聊
windows	windows
windows	窗
windows	視窗
ermita	禮拜堂
caza	獵
caza	hunt
caza	狩獵
caza	獵
caza	狩獵
caza	打獵
reacción	反應
humanidad	人性
humanidad	人道
guerrero	戰士
guerrero	勇士
tramo	延伸
tramo	拉伸
tramo	伸展
representante	代表
rugby	橄欖球
chris	chris
max	最多
max	max
max	最大
pensilvania	賓州
pensilvania	賓夕法尼亞
cubierta	覆蓋
cubierta	封面
cubierta	掩護
cubierta	甲板
caribe	加勒比
escocia	蘇格蘭
png	png
definición	定義
simon	simon
simon	西蒙
simon	西門
amarillo	黃色
amarillo	黃
amarillo	amarillo
piel	皮革
piel	皮
piel	皮草
piel	皮毛
piel	毛皮
piel	肌膚
sergio	sergio
sergio	sergei
primavera	春
primavera	春秋
primavera	春天
primavera	彈簧
primavera	春季
primavera	primavera
mariano	mariano
gas	氣
gas	天然氣
gas	汽油
gas	氣體
solución	溶液
diferencias	diff
diferencias	差異
diferencias	差額
diferencias	分歧
dominicana	多明尼加
dimensiones	尺寸
objetivos	目標
objetivos	目標
objetivos	目的
objetivos	宗旨
objetivos	目標
fusión	合併
fusión	合併
fusión	合併
fusión	融合
coro	合唱團
coro	唱詩班
coro	合唱團
coro	合唱
coro	合唱
eje	軸
eje	軸線
eje	軸
eje	軸心
america	美洲
america	美國
mary	mary
mary	瑪麗
mary	瑪莉
regimiento	團
regimiento	兵團
formando	成型
formando	形成
nacidos	生於
nacidos	誕生
nacidos	出生
nacidos	天生
php	php
canto	歌曲
canto	宋
canto	首歌
canto	歌
canto	誦經
canto	chant
canto	聖歌
canto	誦經
canto	唱
canto	唱歌
canto	歌唱
canto	歌聲
canto	唱歌
canto	歌唱
licencia	執照
licencia	駕照
licencia	許可證
licencia	執照
licencia	許可
licencia	許可證
idiomas	語言
idiomas	語文
idiomas	語言
idiomas	語
idiomas	語文
directa	直接
viena	維也納
continente	內地
continente	大陸
continente	大洲
continente	大陸
cartas	卡
cartas	紙牌
cartas	卡片
cartas	牌
cartas	信
cartas	字母
cartas	信件
corrientes	海流
poemas	詩
poemas	詩歌
presentado	提交
facebook	facebook
palma	棕櫚
enemigo	敵軍
enemigo	敵方
enemigo	敵
enemigo	敵人
cielo	天國
cielo	天堂
cielo	天空
cielo	sky
dinamarca	丹麥
dinamarca	丹麥
excepto	除了
excepto	除外
pico	pico
pico	峰
pico	峰峰
pico	山頂
arma	武器
arma	兵器
arma	槍支
arma	槍
arma	炮
religiosa	宗教
cementerio	墓園
cementerio	墓地
cementerio	公墓
cementerio	墓地
resolución	決議
peña	peña
violencia	暴力
describe	形容
describe	描述
terminología	術語
adaptación	適應
adaptación	改編
adaptación	適應性
adaptación	適應
adaptación	適應性
adaptación	適應
utilizada	使用
bob	bob
individual	個別
individual	個人
individual	個別
individual	個體
once	十一
once	eleven
once	一次
once	一旦
descubiertos	透支
esperanza	希望
esperanza	hope
consumo	消費
consumo	消費量
consumo	消耗
compañero	伴侶
compañero	夥伴
compañero	合伙人
compañero	搭檔
compañero	室友
compañero	伴侶
compañero	同伴
amplio	廣
amplio	寬
amplio	廣義
amplio	廣
amplio	寬
amplio	寬敞
teresa	teresa
teresa	theresa
agente	代理商
agente	代理人
agente	特工
agente	代理
alumnos	學生
alumnos	校友
cuentos	故事
cuentos	動態
impacto	撞擊
impacto	影響力
impacto	影響
impacto	衝擊
alfredo	alfredo
trabajando	工作
emilio	emile
emilio	emilio
kansas	堪薩斯
kansas	堪薩斯州
blue	blue
blue	藍
blue	藍色
secreto	秘密
secreto	保密
inferiores	劣等
peligro	危險
peligro	危險性
peligro	危害
arroyo	流
arroyo	溪流
arroyo	溪
latino	拉丁
latino	拉丁文
rama	ram
rama	公羊
rama	記憶體
rama	凌
rama	分行
rama	分支
característica	特性
característica	特點
característica	特徵
característica	功能
característica	特色
característica	特徵
raúl	rna
mantenimiento	維護
mantenimiento	維修
mantenimiento	維持
mantenimiento	保養
morales	道義
morales	道德
estudiar	學習
estudiar	研究
estudiar	學習
society	社會
comentario	評論
comentario	評論
comentario	意見
ramírez	ramírez
circuito	迴路
circuito	電路
sexual	性
libres	free
libres	自由
libres	免費
planes	計劃
jackson	jackson
jackson	傑克遜
enemigos	敵軍
enemigos	敵方
enemigos	敵
enemigos	敵人
enemigos	仇敵
enemigos	仇人
fácil	容易
fácil	輕鬆
fácil	簡單
silva	silva
compositores	作曲家
diámetro	直徑
éxitos	命中
éxitos	成功
artística	藝術
puestos	職位
puestos	攤位
científica	科學家
científica	科學
guía	指南
guía	指引
