категорія	categoria
описати	descriure
вихідного	originari
вихідного	originades
практичні	pràctic
палермо	palerm
готовність	preparats
готовність	preparat
готовність	preparades
узбекистан	uzbekistan
залишиться	estades
черепа	crani
геометрія	geometria
учасникам	participants
християнська	christian
християнська	cristià
справжня	real
шум	soroll
базиліка	basílica
віа	via
релігій	religions
гальмування	frenada
конвенція	conveni
конвенція	convenció
насадження	arbusts
насадження	arbustos
архіпелаг	arxipèlag
прорив	avenç
маркетинг	màrqueting
маркетинг	marketing
маркетинг	comercialització
джоан	joan
джекі	jackie
інвестиції	inversions
інвестиції	inversió
альберто	alberto
муніципальний	municipal
муніципальний	municipals
футів	peus
буріння	simulacre
пейзажі	paisatges
рекорди	rècords
рекорди	registres
дикі	wild
дикі	salvatge
підвіски	penjolls
нести	portar
їжа	menjar
їжа	alimentació
пристосування	personalització
білгород	bélgorod
християнський	christian
християнський	cristià
морально	moralment
морально	socialment
чеська	txeca
чеська	txec
показані	mostrat
показані	mostrat
думав	pensament
громадське	públic
громадське	públics
громадське	public
громадське	públiques
гарний	guapo
перевал	passen
перевал	passi
перевал	pass
білок	proteïna
білок	proteïnes
гвинтівка	fusell
гвинтівка	rifle
бергамо	bergamo
юнацтва	juvenil
юнацтва	jovent
юнацтва	joventut
злочинців	criminals
вопросы	preguntes
сату	satu
рідина	fluid
рідина	líquid
рідина	liquid
натхнення	inspiració
репутацію	reputació
чимось	quelcom
чимось	algo
надійність	fiabilitat
джеррі	gerry
джеррі	jerry
грузинська	georgià
знімати	filmació
випадкових	atzar
випадкових	aleatòria
випадкових	aleatori
персональний	personals
командири	superiors
землетрус	terratrèmol
богу	déu
невідоме	desconegut
невідоме	desconeguda
регулярний	regulars
регулярний	regular
мартен	maarten
покращити	milloren
покращити	millorar
робітника	empleat
мюллер	müller
мюллер	mueller
мюллер	muller
рой	roy
лампи	làmpades
еріка	erika
еріка	bruc
еріка	erica
клієнта	client
допомогли	ajudat
чесно	sincerament
запах	olor
запах	olor
запах	olor
гострий	sharp
гострий	sostingut
деніел	daniel
конфігурації	preestablert
конфігурації	preestablerts
конфігурації	ambients
циклів	cicles
поштових	bústies
робін	robin
робін	robyn
закрити	tanca
експерт	perit
експерт	expert
гетто	gueto
голуб	colom
маркус	markus
маркус	marcus
брюсселі	brussels
пальці	dits
явка	sangonera
модулів	mòduls
плита	placa
плита	estufa
присягу	jurament
ініціатива	iniciativa
робот	robot
визначати	definir
визначати	defineix
ігорович	kiva
агломерація	aglomeració
цифра	dígit
обрати	escolliu
обрати	tria
обрати	escollir
обрати	escull
сусіднього	adjacents
сусіднього	adjacent
фред	fred
зворотний	reverteix
вузькі	estret
професорів	catedràtics
професорів	professores
лоуренс	lawrence
дощ	pluja
навігації	navegació
балет	ballet
розпізнавання	autenticació
джин	gin
джин	jean
джин	gene
джин	gen
ліжок	llits
комплексом	contraparts
проникає	filtracions
взаємодію	interaccions
оману	oman
маямі	miami
плакат	pòster
плакат	cartell
увійти	introdueix
залишилось	restant
залишилось	restants
взяті	delimitada
моментом	topant
ранок	matí
освітні	educatiu
аллен	allen
презентації	presentació
презентації	presentacions
спеціальностей	especialitats
отруєння	intoxicació
вайт	white
вайт	blanc
вайт	whyte
штурму	incompliment
гвардія	guàrdia
овочі	vegetal
овочі	vegetals
овочі	hortalisses
овочі	verdures
овочі	verdura
неаполь	nàpols
альє	alier
альє	allier
абсолютний	absoluts
абсолютний	absolut
абсолютний	absoluta
абсолютний	absolutes
ахмед	ahmed
ахмед	ahmet
стажування	pràctiques
стажування	suplència
вимагати	reivindicació
вимагати	reclamació
вимагати	exigeixen
вимагати	requereixen
політично	políticament
пагорб	turó
горіння	combustió
франциска	franziska
рейси	vols
дром	drôme
росс	ross
реалізм	realisme
темна	fosc
ернест	ernest
певне	específics
певне	específic
петренко	petrenko
канзас	kansas
ринків	mercats
розробили	desenvolupat
розробили	desenvolupats
варіації	variacions
артиста	feat
майбутні	pròximes
майбутні	propers
майбутні	properes
подорожей	viatja
леві	levi
леві	levy
леві	lévy
консенсусу	consens
заповнення	omplint
заповнення	rebliment
заповнення	omple
встановлювати	establint
кваліфікація	titulació
лініями	línies
нікарагуа	nicaragua
відвідати	visitant
митець	artista
алея	mall
алея	carreró
змінної	variable
початковій	elemental
космонавт	astronauta
вогні	balises
вогні	llums
обладнанням	maquinari
потенційно	potencialment
заколот	motí
напій	beguda
сумніву	dubte
александер	alexandre
александер	alexander
мінор	menor
мінор	minor
колегія	electoral
колегія	collegium
кілометри	quilòmetres
кілометри	kilòmetres
оплати	pagament
джонатан	jonathan
конкакаф	concacaf
зруйнували	arruïnat
безвісти	mia
товар	producte
товар	mercaderia
невже	realment
виділив	assignats
гострі	sharp
гострі	sostingut
сплави	aliatge
сплави	aliatges
дозвілля	lleure
франсіско	francisco
режисерів	quinzena
видала	expedit
видала	emès
оае	uea
конкуренції	competitiu
конкуренції	competitiva
повідомила	avisat
повідомила	advertit
проїзд	ride
проїзд	evasió
проїзд	passatge
рококо	rococó
хотіла	volia
хотіла	volien
математична	matemàtica
первомайський	pervomaiski
бабуся	àvia
навчальна	educatiu
сигізмунд	segimon
кішки	gats
кішки	calico
катастрофа	desastre
катастрофа	catàstrofe
ідеологія	ideologia
тренто	trento
різноманітність	diversitat
різноманітність	varietat
тонкий	subtil
тонкий	fina
компетенції	jurisdicció
христина	christina
христина	krystyna
христина	christine
крісті	kristi
крісті	christie
крісті	christy
анти	anti
мадам	madame
бал	bal
бал	pilota
бал	qualificant
ралі	reagrupament
темп	tempo
дружині	esposa
пережив	sobreviscut
павел	pawel
павел	paweł
павел	pàvel
павел	pavel
вероніки	berenices
переїхали	moguda
верде	verde
підкорення	conquesta
підкорення	conquerir
заєць	hare
заєць	llebre
цвіте	bloom
акцент	accent
жертва	sacrifici
жертва	víctima
ланцюга	amok
туркменістану	turkmenistan
анімаційний	animades
анімаційний	animat
надруковано	imprès
угорці	hongaresos
назовні	exterior
назовні	out
фехтування	esgrima
креслення	trama
креслення	dibuixos
креслення	conspiracions
креслення	conspirant
креслення	dibuix
японці	japonès
заслужена	merescut
заслужена	mereixia
заслужена	mereixien
ініціатор	iniciador
націоналізм	nacionalisme
лівану	líban
моніторинг	monitoratge
ізоляції	aïllant
ангел	angel
ангел	àngel
організатори	organitzadors
клітинах	fetal
прокурор	fiscal
кроків	passes
кроків	passos
данте	dante
снаряд	municions
снаряд	munició
снаряд	projectil
біблія	bíblia
поттер	potter
гамільтон	hamilton
старіння	envelliment
обговорювати	debatre
подавати	emeten
кінноти	equitum
юань	yuan
ресурсу	recurs
рейс	reyes
рейс	vol
вимога	obligació
вбиті	sacrificats
круглий	ronda
круглий	circular
оснащені	adequada
знайомство	conèixer
киргизстану	kirguizistan
ніколя	nicolas
типова	predeterminat
типова	típica
типова	típic
дракон	drac
звірі	bèsties
звірі	animals
просив	preguntat
ногу	cama
ногу	pota
фінська	finès
уважно	atentament
сек	segons
сек	sec
колін	colleen
колін	colin
пляж	platja
базова	base
заплановано	programades
заплановано	planificat
заплановано	programada
заплановано	planificat
заплановано	planejat
резонанс	ressonància
перешкоди	obstacles
відомому	confrontats
кімнат	habitacions
кімнат	sales
кук	cook
кук	cuiner
кук	kuk
кук	cooke
черги	cua
черги	cues
розрахунки	càlcul
розрахунки	càlculs
народами	tribus
канадська	canadenc
інтернат	orfenat
каное	canoa
ньюкасл	newcastle
домашня	domèstics
домашня	domèstica
домашня	domèstic
піт	pete
піт	piet
канцлер	canceller
даллас	dallas
антоніна	antonina
антоніна	itinerari
оболонка	contenció
оболонка	shell
оболонка	pell
розмовляють	speak
рекламу	anuncis
рекламу	ads
кароль	karol
кароль	carole
дзвони	campanes
ємність	capacitància
телескопа	telescopi
готова	preparats
готова	preparat
готова	preparades
скрипка	violí
волков	volkov
перевели	transferit
бот	bot
мінімальна	mínim
мінімальна	mínima
мінімальна	mínims
боєць	lluitador
викладати	ensenyament
викладати	docència
есперанто	esperanto
пейдж	paige
пейдж	pàgina
юність	juvenil
юність	jovent
юність	joventut
джеффрі	geoffrey
джеффрі	jeffrey
втрату	pèrdua
сонячний	assolellat
сонячний	solar
протоколи	protocols
виді	espècies
виді	espècie
налагодження	depurar
налагодження	depuració
налагодження	tuning
ціла	integer
ціла	enter
ціла	sencer
ціла	sencera
єрусалим	jerusalem
стамбулі	istanbul
залізна	planxa
залізна	ferro
денний	diürna
бернард	bernard
бернард	bernat
ногами	peus
нормальний	normal
нормальний	normals
відмінностей	diferències
пацієнта	pacient
атлантичний	atlantic
атлантичний	atlàntic
нестор	nestor
нестор	néstor
сера	sera
коліна	genolls
береза	bedoll
судан	sudan
картер	carter
ніка	nika
ніка	nike
базар	bazar
базар	basar
грам	gram
палаццо	palazzo
лілія	lilium
лілія	lily
гасло	eslògan
квартет	quartet
гуго	hugo
гуго	hug
гуго	hugh
піраміда	piràmide
скарб	tresor
незначна	prescindible
незначна	menor
незначна	minor
грузинський	iberia
грузинський	ibèria
щелепи	mandíbula
саймон	simó
саймон	simon
саймон	simón
григор	gregor
виходи	sortides
горж	gorges
юстон	euston
морозов	morozov
кенії	kenya
ваза	vasa
ваза	gerro
маска	màscara
севр	sèvre
кілець	hoops
зазначені	especificat
зазначені	especificats
режими	modes
прихильник	fan
морган	morgan
віруючих	creients
бота	botha
маркс	marx
відокремлення	separació
профспілки	sindicatura
профспілки	unions
терористи	terroristes
бельгійський	belga
зуміли	gestionades
зуміли	gestionat
імператорський	imperial
мігель	miguel
фельдмаршал	feldmarschall
домінік	dominic
домінік	domènec
домінік	dominique
домінік	dominik
пабло	pablo
точна	precisa
точна	precís
точна	exacte
точна	exactes
мобільного	mòbil
адамс	adams
стіну	paret
стіну	mur
хірург	cirurgià
ударних	percussió
безробіття	desocupació
безробіття	atur
аспектів	aspectes
демократія	democràcia
зоряні	estel
зоряні	estrella
аліса	alice
станиця	stanitsa
збережених	desat
збережених	salvat
тримали	celebrat
вантажівки	camions
пруссія	prússia
томмі	tommy
перекладено	traduït
інцидент	incident
граматики	gramàtica
ісаак	isaac
спартак	espartac
спартак	spartak
брайан	brian
сербів	serbis
продавати	vendre
дієслова	verbs
томпсон	thompson
комітетів	comitès
комітетів	comissions
комітетів	juntes
дасть	disposat
дасть	disposats
мей	mae
мей	mei
гарсія	garcia
гарсія	garcía
гарсія	garcía
мір	mir
діяння	gesta
альбрехт	albrecht
декларація	declaració
труды	trudy
людство	humanitat
конституційний	constitucional
конституційний	constitucionals
аптека	farmàcia
тадеуш	tadeusz
зло	maldat
множення	multiplicació
множення	multiplicar
множення	multiplica
франциск	francis
сонячна	solar
заклик	recurs
аул	aul
вказаний	donades
вказаний	donada
вказаний	especificat
вказаний	especificats
стаб	apunyalar
блокувати	bloqueja
блокувати	bloc
павлов	pavlov
уповноважений	titulat
виконавця	recurs
богданович	bogdanovich
куті	racó
куті	cantonada
справедливість	justicia
справедливість	justícia
наталі	natalie
наталі	nathalie
метт	matt
тематичний	temàtiques
контент	contingut
уряди	governs
крем	crema
крем	nata
перрі	perry
перрі	parry
схильність	bent
проекція	projecció
проекція	projectat
розкриває	revela
лівія	livia
ліквідацію	eliminació
герцеговина	hercegovina
стріт	recta
стріт	rectes
стріт	carrer
переведено	tractada
тимчасові	temporal
суворо	estrictament
комплект	suite
комплект	estableix
комплект	conjunt
антуан	antoine
мирон	myron
мирон	miron
женеві	ginebra
божество	deïtat
президентів	presidents
наркотиків	drogues
наркотиків	fàrmacs
агенти	agents
встановлюють	erigir
бокс	boxa
описана	documentada
описана	documentat
сині	blau
сині	blues
сині	blaus
маз	maz
досягнуто	assolit
досягнуто	aconseguit
досягнуто	assolits
райт	wright
рятує	salvaments
ліків	drogues
ліків	fàrmacs
ліків	medicaments
ліків	medicació
папська	pontifícia
цукор	sucre
кисень	oxigen
самостійна	independents
самостійна	independent
нацистів	nazi
зручно	convenient
зручно	calaixera
зручно	còmodes
вознесіння	rapte
вознесіння	ascensió
купер	cooper
сировина	precursor
автоматів	màquines
обговорити	debatre
плям	taques
кабо	cabo
сік	jugo
сік	suc
почалось	començat
почалось	iniciat
ленінський	léninski
заблокувати	veta
заблокувати	ban
заблокувати	bloqueig
заблокувати	bloqueja
заблокувати	bloqueja
заблокувати	bloc
легкого	lleuger
бутану	bhutan
дональд	deke
дональд	donald
підвищеної	endurir
тереза	teresa
добрив	adob
добрив	fertilitzant
емі	amy
самогубство	suïcidi
отримає	suposen
отримає	plantejant
максиміліан	maximilià
вигадані	artificiosa
розвиває	desenvolupa
союзниками	cosins
сфер	esferes
кантон	cantó
експрес	expressi
експрес	express
експрес	expressar
парад	desfilada
парад	rua
скеля	roca
скеля	rock
продовжуючи	continuant
результативність	eficàcia
результативність	efectivitat
небезпечні	perillós
небезпечні	perillosos
аризона	arizona
муніципальна	municipal
муніципальна	municipals
готовності	operatiu
готовності	operatius
готовності	operativa
провадження	peculiaritats
вільнюс	vílnius
емоції	emocions
гальма	frens
напруження	resplendor
ларрі	larry
лаз	laz
лінійний	lineal
дикий	wild
дикий	salvatge
консульство	consolat
консульство	consulat
ірландський	irlandès
ринки	mercats
оксид	òxid
вороги	enemics
вологість	humitat
інструктор	instructor
вечірній	vespre
аграрний	agrícola
капела	capella
капела	cappella
рису	arròs
шанувальників	fan
ліван	líban
бомб	bombes
критичні	crític
посиланнями	enllaços
ускладнення	complicacions
конкурси	concursos
болото	pantà
болото	slough
рівнина	plain
генератор	generador
іспанці	espanyols
вертикально	verticalment
вертикально	vertical
демократи	demòcrates
боксер	boxejador
яндекс	yandex
булка	boule
причинами	causes
димбовіца	dâmboviţa
кімнату	room
кімнату	sala
кімнату	habitació
металург	metalurh
відвідали	visitat
стратегічного	estratègiques
стратегічного	estratègic
стратегічного	estratègica
стратегічного	estratègics
абетка	alfabet
племінник	nebot
піку	espiga
полегшення	alleujat
лукас	lucas
лукас	lukas
печатка	foca
печатка	segell
роза	rose
роза	rosa
роза	rosa
сплати	pagaments
сплати	pagament
домен	domini
тимофій	timofei
запропонувати	suggereix
запропонувати	suggerir
запропонувати	proposen
ліки	medicament
ліки	medicina
ліки	medicaments
чинного	vàlida
чинного	vàlid
умані	quibuts
реальний	real
санкції	sancions
шифрування	xifrat
шифрування	xifratge
шифрування	criptografia
республіканська	republicà
суверенітет	sobirania
марку	segell
умова	condició
подорожував	viatjat
теодора	teodora
теодора	teodora
чувашія	txuvàixia
вибраний	triats
вибраний	elegit
вибраний	escollida
вибраний	seleccionat
вибраний	seleccionats
литовська	lituà
атоми	àtoms
революційний	revolucionari
вацлав	václav
зустрілися	met
кишинів	chișinău
кишинів	chisinau
океанії	oceania
додані	afegits
додані	afegit
ходив	vagaven
опалення	calefacció
полоні	captiva
відносна	relatiu
винайшов	inventat
андрей	andrej
андрей	andrei
британці	britànic
британці	british
британці	britànica
глибока	deep
глибока	profunds
глибока	profund
мощі	relíquia
леоне	leone
луїджі	luigi
хочеться	noció
хочеться	forca
судження	distinció
судження	proposició
судження	declaracions
чергування	standby
їхати	gallop
апостольська	apostòlica
нерва	nerva
компонента	component
франклін	franklin
покрита	cobert
покрита	cobertes
милосердя	pietat
милосердя	misericòrdia
рішуче	determinat
рішуче	determinada
кентуккі	kentucky
мелодії	sintonia
технік	tècnic
квантова	quàntica
андреас	andreas
джефф	jeff
відправлено	transmissor
сесія	session
сесія	sessió
анімації	animacions
вінчі	vinci
пострілу	disparant
продовжила	continuat
продовжила	continuada
рідні	kin
сценарії	script
сценарії	guió
вікінгів	viking
град	grad
град	calamarsa
формати	formats
сину	fill
голі	despullada
голі	nua
обладнаний	equipada
обладнаний	equipats
обладнаний	equipat
яном	ian
люсі	lucy
термінал	terminal
хорхе	jorge
документація	documentació
заходить	conjunts
твердим	pavimentada
твердим	pavimentat
крит	creta
кишки	budells
масло	mantega
гриб	bolet
ффу	ffu
авіаційна	aeronau
авіаційна	aeronaus
норт	nord
квадрат	quadrat
квадрат	plaça
думкою	ullet
костюм	disfressa
костюм	vestit
костюм	pal
дженніфер	jennifer
лопес	lópez
лопес	lopez
юта	utah
щільності	densitat
лісабон	lisboa
чорноморський	toli
графічні	gràfics
перехрестя	creus
перехрестя	travessa
руські	russos
огляди	ressenyes
огляди	crítiques
огляди	revisions
аматорський	amateur
аматорський	aficionat
нуль	zero
поводження	tramitació
поводження	maneig
реалізується	finalitats
міхал	michal
міхал	michał
коротке	curt
тури	tours
доручення	assignacions
доручення	cessions
доручення	diligències
вей	wei
залоз	neoplàsia
кращі	educades
ллойд	lloyd
простори	espais
ялта	ialta
виготовлена	fabricat
виготовлена	fabricats
процедур	tractaments
гур	hur
затвор	activador
вар	var
жозе	josé
філіпп	philippe
філіпп	philipp
петру	petru
влаштовує	acceptables
влаштовує	acceptable
мрії	somnis
обробку	tramitació
обробку	processament
обличчям	cara
обличчям	face
обстріл	bombardeig
харчові	dietètics
харчові	nutricionals
мітинг	reagrupament
точні	diferenciades
точні	precisa
точні	precís
точні	exacte
точні	exactes
петрова	petrova
вірша	poema
загострення	aclarida
зміщення	desplaçament
вулканів	volcans
скоротити	trim
скоротити	abreujat
скоротити	abreujades
скоротити	escurçar
дзюдо	judo
свідоцтво	bogeria
сонячні	solar
рай	cel
рай	heaven
рай	paradís
рай	paradise
таїланд	tailàndia
командний	cmd
командний	ordre
командний	comandament
язи	músculs
нащадок	hereu
нащадок	nen
нащадок	infant
печатки	foca
печатки	segell
вибрав	triat
гері	gary
айдахо	idaho
радше	fems
шкала	escala
терор	terror
коронації	coronació
телефони	telèfons
оттава	ottawa
стрільці	arquers
стрільці	tiradors
вертикальні	vertical
попова	popova
ребра	costelles
ребра	costella
ребра	vora
ребра	edge
кави	cafès
кави	cafés
артерії	embòlia
мури	murs
мури	parets
лестер	lester
лестер	leicester
притулку	refugi
впала	caigut
натовп	multitud
ядерна	nuclear
геолог	geòleg
діаграма	diagrama
діаграма	gràfic
діаграма	diagrama
ломоносова	lomonóssov
султанат	sultanat
трансляції	podcast
трансляції	podcasts
страху	temor
страху	fear
страху	por
трубки	tubs
ядерні	nuclear
бригад	brigades
кажу	dient
кажу	say
каналом	pipa
каналом	canonada
каналом	canal
майні	bahn
родовід	genealogia
моментів	moments
молодші	menor
молодші	minor
делегація	delegació
пограбування	robatori
перетворює	transforma
лонг	llarga
лонг	llarg
лонг	long
додатки	aplicacions
додатки	extres
додатки	aplicacions
додатки	connectors
додатки	extensions
додатки	pròrrogues
додатки	ampliacions
додатки	connectors
вершиною	vèrtex
підтвердили	confirmat
йоган	johann
йоган	johan
міцно	ajustat
помітити	preavís
поворот	rotació
додаткове	avançat
додаткове	avançada
додаткове	advanced
благословення	benedicció
благословення	benediccions
благословення	encarar
центрах	centres
романо	romano
чехи	txecs
сітки	graella
яскравий	eloqüent
яскравий	vivid
ральф	ralf
відправити	envia
квадратний	quadrat
квадратний	plaça
крайньому	lett
експерти	experts
експерти	perits
опіки	burns
опіки	supervisió
розлади	trastorns
цілісність	integritat
руденко	rudenko
пропустив	enyorat
карток	cartes
карток	targetes
набоїв	cartutxos
фракція	facció
долар	dòlar
борг	borg
борг	préstec
борг	deute
схвалення	aprovació
іноземний	exteriors
фбр	fbi
бронювання	reserva
кастро	castro
універсальна	universal
тенор	tenor
залишаючи	deixant
чайковський	txaikovski
танзанії	tanzània
кредит	credit
кредит	crèdit
кредит	préstec
кілометр	quilòmetre
небезпека	perillositat
небезпека	perill
резерв	flotant
резерв	boia
резерв	reserva
львович	averbakh
динозаврів	dinosaures
процедуру	procediment
регбі	rugby
регбі	rugbi
лисиця	fox
лисиця	guineu
роуз	rose
роуз	rosa
ліон	lyon
ліон	lió
запропонувала	concebut
запропонувала	concep
запропонувала	concebuda
піттсбург	pittsburgh
лікарська	officinalis
реорганізовано	reorganitzat
базовий	base
базовий	bàsic
базовий	bàsics
базовий	bàsiques
базовий	basic
боролися	lluitat
вузький	condensada
вузький	estret
косова	kosovo
цитати	cotitzacions
адміністрування	administrar
адміністрування	admin
адміністрування	administrador
адміністрування	administració
радість	alegria
калібр	calibre
мелодрама	melodrama
кримінальне	criminal
кримінальне	penals
кримінальне	penal
кримінальне	polpa
вбивці	assassins
вбивці	assassins
вбивці	assassins
попереднє	anterior
попереднє	preliminar
попереднє	anterior
втекли	escapat
втекли	fugit
шпиталь	hospital
читається	llegible
читається	llegibles
батарея	bateria
сподіваюсь	esperem
чаю	tea
чаю	te
закінчити	acabat
закінчити	finalitza
закінчити	final
одружена	casats
одружена	casat
понеділок	dilluns
платформу	plataforma
динамічний	dinàmic
динамічний	dinàmica
труба	pipa
труба	canonada
труба	tub
труба	trompeta
шин	sheen
шин	mastering
теніс	tennis
йоганна	johanna
грей	gris
грей	grey
щоденно	daily
доменіко	domenico
миші	ratolins
миші	ratolí
піддаються	seduït
братислава	bratislava
підписати	signe
підписати	signa
підписати	signar
порівняти	compare
порівняти	compara
порівняти	comparar
іспити	exàmens
жертвами	víctimes
подруга	xicota
подруга	nòvia
подруга	amistat
подруга	amic
фап	fap
календарі	calendaris
кунео	cuneo
молитва	oració
молитва	pregària
стабільність	estabilitat
пости	helicòpters
пости	bullit
пости	publicacions
тай	tai
кропивницький	marca
кропивницький	mark
спокій	calma
зомбі	zombie
зомбі	zombi
зомбі	zombies
хворим	malalts
хворим	malalt
гарматами	canons
необхідного	imprescindibles
необхідного	imprescindible
необхідного	essencial
необхідного	essencials
уаз	oise
демократичні	democràtica
демократичні	democràtic
крамниці	botigues
крамниці	comerços
єврей	jueu
астероїди	asteroide
астероїди	asteroides
астероїди	roques
костюми	vestuari
костюми	disfresses
прогноз	pronòstic
прогноз	previsió
нормальних	respectable
засновники	fundadors
гарні	garni
гарні	bones
гарні	bona
ньєвр	nièvre
спеціалізована	especialitzats
спеціалізована	especialitzat
наближається	plantejaments
наближається	arribant
зустріли	met
ліза	lisa
ліза	lise
точне	exacte
точне	exactes
ковель	kòvel
обер	ober
чутливість	sensibilitat
румунська	romanès
робінсон	robinson
вбивця	killer
вбивця	assassí
паркер	parker
помітили	notat
помітили	adonat
штефан	ştefan
штефан	stefan
штефан	stephan
представляти	representar
представляти	representen
степів	steps
подробиці	detalls
подробиці	detall
набрали	anotat
набрали	marcó
єреван	erevan
реєстрація	registre
реєстрація	matriculació
реєстрація	inscripció
листівки	postals
взаємини	relacions
повторення	repeteix
повторення	repetició
повторення	ocurrència
повторення	recurrència
повторення	repetint
повторення	repetició
студентам	estudiants
студентам	alumnat
студентам	alumnes
сходить	rises
вижити	sobreviure
аверон	aveyron
норман	norman
надаються	són
перемишль	przemyśl
партнери	socis
голосом	veu
екваторіальної	equatorial
екваторіальної	equatorials
леонард	leonard
емма	emma
тил	tyl
перекриття	voladís
перекриття	cobrint
перекриття	tapant
перекриття	cobriment
представила	introduïdes
представила	introduït
представила	introduïda
представила	introduïts
емблеми	emblemes
поставила	reposa
громадянам	ciutadans
теології	teologia
зловживання	maltractament
зловживання	abús
вольф	wolff
кратери	cràters
італійці	italians
цру	cia
цру	cia
філіппіни	filipines
підвид	subespècie
банди	bandas
банди	colla
чув	escoltat
вернер	werner
обурення	indignació
обурення	ressentiment
ховається	arrossegant
пляжі	platges
баха	baja
урожай	collita
генуя	gènova
протоколів	protocols
тренерів	formadors
сховище	emmagatzematge
сховище	emmagatzemament
сховище	repositori
анальний	anal
досягло	traspassat
поляна	poliana
купа	amuntegament
хворий	mentals
хворий	malalts
хворий	malalt
ацтеків	asteca
докладно	detall
комета	cometa
михаїл	michael
кота	kota
духовенство	clergues
духовенство	clergat
камері	bergantí
стрільба	rodatge
стрільба	tiroteig
джакомо	giacomo
лінійна	lineal
відповісти	respon
далекі	dàleks
чудес	wonderland
місячний	mensualment
місячний	mensuals
місячний	mensual
місячний	lunar
філ	phil
чиста	purs
чиста	pura
чиста	pur
етика	ètica
втеча	escapada
втеча	escapar
втеча	fugida
втеча	fuga
втеча	escape
франкфурт	frankfurt
вагітність	embaràs
рожевий	pink
рожевий	rosa
закріплено	ancorat
диво	sorprenentment
диво	miracle
ягоди	maduixes
ягоди	pruneres
кращий	millor
любомир	ljubomir
йон	jón
йон	jon
уругвай	uruguai
вашингтона	washington
артема	artem
виграє	victòries
виграє	guanya
метью	mathew
метью	matthew
метью	mateu
співати	cant
співати	cantant
розширена	ipa
розширена	prorrogat
розширена	ampliat
алгебра	àlgebra
абдул	abdul
обрядів	socarrat
людський	humà
людський	humans
хмар	núvols
псевдоніми	sobrenoms
псевдоніми	àlies
доходить	filmació
арка	arch
мозамбіку	moçambic
ямато	yamato
коронація	coronació
границі	límits
знайомі	familiar
знайомі	conegut
знайомі	coneguts
ставився	tractada
класицизм	classicisme
показала	mostrava
кішка	gat
кішка	cat
карабаської	karabakh
халіфат	sokoto
добро	dobro
страждання	patiment
страждання	sofriment
страждання	patint
оточують	rodejats
оточують	envoltades
оточують	rodejat
практичний	pràctic
краса	bellesa
професіоналізм	professionalitat
уявити	imaginar
уявити	imagineu
уявити	imagina
душанбе	dushanbe
гончар	potter
діана	diana
ліквідація	liquidació
деревина	fusta
белл	bell
белл	timbre
белл	campana
оклахома	oklahoma
коаліція	coalició
дискусія	debat
дискусія	discussió
співпрацювати	cooperar
дай	dai
стрічок	cintes
рівний	iguals
коса	escup
розмова	conversa
риса	trait
конкурентів	competidors
конкурентів	competidor
інфекційних	infeccioses
інфекційних	infecciosos
істота	criatura
перехідний	transitòria
перехідний	transitori
перехідний	transitòries
ера	edat
планка	planck
єгипетський	egipci
вічний	perpetu
вічний	etern
нитки	fil
імпорт	importació
імпорт	importar
імпорт	importació
імпорт	importacions
американською	nsa
активи	actius
серверів	servidors
мобільний	mòbil
визнають	crush
визнають	esclafar
визнають	reconeix
місячного	mensualment
місячного	mensuals
місячного	mensual
челентано	celentano
мечем	espasa
мечем	espadatxí
сербська	serbi
якуб	jakub
підкріплення	reforços
ходить	goes
ходить	passeigs
ходить	caminades
звести	aprimar
автоматичний	auto
автоматичний	automàtica
автоматичний	automàtic
автоматичний	automàtica
вертоліт	helicòpter
страва	plat
кен	ken
кемпбелл	campbell
льодовик	glacera
відбиття	reflexió
відбиття	reflexions
відбиття	reflexes
тор	thor
тактика	tàctiques
тактика	tàctica
дубль	doble
миша	ratolí
перетин	intersecció
перетин	interseca
перетин	crossover
аравія	aràbia
модернізація	modernització
софі	sophie
ландшафт	paisatge
кат	botxí
кат	penjat
холмс	holmes
словаки	eslovacs
різною	varia
активіст	activista
вапняку	calcària
стрій	tuning
звільнив	acomiadat
звільнив	disparat
німець	alemany
вин	vins
систематично	sistemàticament
пласт	plast
мерфі	murphy
блюз	blues
блюз	blaus
тимчасове	temporal
тимчасове	volàtils
остаточне	eventual
єктивно	objectivament
алессандро	alessandro
включити	incloure
роздуми	pensant
аляска	alaska
зоопарк	zoològic
зоопарк	zoo
цариці	queen
цариці	reina
рани	ferides
дзьоб	bec
відступ	sagnat
відступ	desplaçament
святе	sagrat
розуміючи	enteniment
розуміючи	comprensió
розуміючи	entesa
розуміючи	entenent
зупинився	aturat
підтвердити	confirmació
підтвердити	reconèixer
підтвердити	reconeix
підтвердити	verifica
підтвердити	verificació
підтвердити	confirmar
підтвердити	confirma
підтвердити	accepta
підтвердити	confirmant
астрономія	astronomia
каталоги	catàlegs
каталоги	directoris
каталоги	catàlegs
мальта	malta
ален	alen
абрамович	abramóvitx
знамениті	famós
знамениті	famosos
розвідник	scout
розвідник	explorador
десятка	deu
випустити	soltes
випустити	solta
баба	baba
легендарний	llegendari
легендарний	llegendàries
впевнено	confiat
ліхтенштейн	liechtenstein
ліхтенштейн	lichtenstein
антарктиди	antàrtida
дністровський	dnièster
леона	leona
консультантом	consultor
консультантом	consultors
консультантом	assessors
еміграція	emigració
лоран	laurent
мобільні	mòbil
нельсон	nelson
господа	lord
господа	senyor
джорджо	giorgio
