から	mula
理解	unawa
戦士	warrior
戦士	mandirigma
戦士	warriors
ジャンル	genre
ジャンル	genres
実験	eksperimento
実験	eksperimento
出力	output
師団	division
師団	dibisyon
主催	hosting
主催	host
主催	organizer
茨城	ibaraki
統一	unity
統一	pagkakaisa
統一	unification
料理	pagkain
料理	ulam
料理	pagkain
料理	lutong
料理	nagluluto
料理	pagluluto
ブランド	tatak
ブランド	tatak
首都	capital
首都	kabisera
首都	kapital
報道	pamamahayag
昇格	pagdami
山形	yamagata
破壊	sirain
破壊	wasakin
破壊	bali
破壊	destruction
スタジアム	stadium
停止	tma
停止	tumigil
停止	itigil
停止	tigil
停止	huminto
土地	lupain
土地	lupa
解散	pagkabuwag
解散	dissolved
捜査	imbestigasyon
捜査	pagsisiyasat
兄弟	kuya
兄弟	brothers
戦隊	sentai
メジャー	major
イメージ	larawan
イメージ	imahe
違い	pagkakaiba
違い	pagkakaiba
軍事	military
軍事	pangmilitar
軍事	militar
創設	amang
ハン	han
カラー	kulay
カラー	kulay
カラー	kulay
チャンネル	channels
チャンネル	channel
チャンネル	channel
ドラフト	draft
川崎	kawasaki
西部	west
西部	kanluran
オランダ	netherlands
オランダ	holland
セット	set
セット	itakda
セット	sets
動物	hayop
動物	animal
動物	hayop
住民	naninirahan
住民	resident
住民	residente
住民	residente
民族	etniko
資本	capital
資本	kabisera
資本	kapital
福井	fukui
テンプレート	template
テンプレート	template
あなた	ikaw
あなた	ka
あなた	mo
選択	selection
選択	pagpili
選択	pumipili
選択	pagpili
選択	pagpipilian
選択	pinili
選択	choice
選択	pumili
選択	pumili
選択	piliin
ジョージ	george
失敗	fail
失敗	mabibigo
失敗	mabigo
失敗	pagkabigo
失敗	pagkabigo
失敗	sawi
失敗	nabigo
失敗	palpak
標準	pamantayan
標準	karaniwang
標準	standard
ワン	isa
ワン	one
清水	shimizu
購入	bilhin
購入	pagbili
購入	bumili
購入	bilhin
購入	bibilhin
購入	bumili
購入	binibili
購入	binibili
購入	bumibili
購入	pagbili
ライ	rye
ライ	rai
終点	terminus
タレント	entertainer
タレント	talents
タレント	talent
タレント	talento
リア	lear
リア	lia
階級	ranks
階級	klase
レッド	pula
レッド	red
市長	alkalde
市長	mayor
コーチ	coaches
コーチ	coach
建物	gusali
ジュニア	junior
候補	kandidato
候補	candidate
朝鮮	korea
自動	awtomatiko
自動	auto
自動	awtomatiko
自動	awtomatikong
モード	mode
皇帝	emperador
認定	sertipikadong
認定	certified
認定	paterno
認定	pagkilala
認定	recognition
認定	accreditation
分離	paghihiwalay
挑戦	challenges
挑戦	hamunin
挑戦	challenge
挑戦	hamon
改革	reporma
集団	grupo
集団	pangkat
集団	group
魔法	salamangka
魔法	magic
修正	ayusin
継続	ipinagpatuloy
継続	nagpatuloy
継続	pagpapatuloy
地下鉄	underground
地下鉄	subway
地下鉄	kalakhang
地下鉄	metro
井上	inoue
ブログ	blog
ブログ	blogs
部屋	silid
部屋	kuwarto
部屋	kwarto
部屋	kuwarto
部屋	kwarto
トラック	track
トラック	subaybayan
トラック	track
トラック	truck
トラック	trak
東部	silangan
東部	east
東部	silangang
美術館	museo
合計	sum
合計	kabuuan
合計	kabuuang
合計	kabuuan
貢献	kontribusyon
貢献	ambag
古代	ancient
古代	sinaunang
エンディング	nagtatapos
エンディング	ending
エンディング	conclusion
ユーザー	gumagamit
ユーザー	user
バン	van
父親	ama
父親	tatay
父親	father
バック	buck
バック	alma
批判	kritika
原因	sanhi
原因	cause
植物	halaman
植物	planta
植物	halaman
ショー	shaw
ショー	magpakita
ショー	ipakita
ショー	pakita
ショー	show
ボーカル	vocals
ボーカル	vocal
コミック	komiks
コミック	comic
毎週	lingguhan
毎週	lingguhang
エネルギー	energies
エネルギー	enerhiya
ルール	alituntunin
ルール	rules
ルール	tuntunin
ルール	tuntunin
ルール	alituntunin
ルール	alintuntunin
未来	kinabukasan
未来	hinaharap
移行	ilipat
移行	paglilipat
移行	migration
ユース	kabataan
三菱	mitsubishi
週刊	lingguhan
週刊	lingguhang
乗車	boarding
乗車	pagsakay
まだ	parin
ランキング	ranking
ランキング	ranggo
ランキング	rankings
ダイ	dai
処理	pinoproseso
処理	pagpoproseso
処理	processing
処理	pagproseso
年齢	edad
年齢	age
エリア	elia
エリア	lugar
エリア	area
エリア	lawak
形態	morpolohiya
派遣	adviser
ポーランド	poland
シン	shin
シン	kasalanan
作曲家	composer
精神	diwa
日付	date
日付	petsa
日付	dates
スタート	simula
スタート	simulan
スタート	magsimula
範囲	scope
範囲	saklaw
範囲	saklaw
範囲	hanay
宣伝	propaganda
宣伝	promotion
宣伝	promosyon
宣伝	itaguyod
宣伝	promote
宣伝	isulong
宣伝	mapalakas
宣伝	boost
哲学	pilosopiya
財団	pundasyong
財団	foundation
財団	pundasyon
反応	reaksyon
反応	reaction
教師	guro
教師	teacher
教師	teachers
宗教	pananampalataya
宗教	relihiyon
武器	sandata
武器	armas
武器	sandata
住宅	residential
住宅	tirahan
住宅	pabahay
住宅	homes
住宅	tahanan
保存	pol
保存	save
保存	saving
保存	pagaalaga
保存	pangangalaga
岩手	iwate
辞典	dictionaries
辞典	diksiyunaryo
辞典	dictionary
辞典	diksyunaryo
緊急	urgent
緊急	emerhensiyang
緊急	emerhensiya
緊急	emergency
地下	underground
地下	saligan
地下	silong
地下	basement
連絡	liaison
連隊	regiment
ウィキペディア	wikipedia
連結	consolidated
連結	concatenation
レン	wren
ストーリー	story
ストーリー	kuwento
ストーリー	kwento
ストーリー	kuwento
ストーリー	narrative
ストーリー	salaysay
太陽	sun
太陽	araw
交換	palitan
交換	palit
保険	seguro
保険	insurance
制限	paghihigpit
制限	limitasyon
制限	pagbabawal
制限	nililimitahan
制限	limitado
制限	nilimitahan
制限	limitasyon
制限	limitahan
キー	keys
キー	susi
キー	susi
キー	key
渋谷	shibuya
栃木	tochigi
責任	pananagutan
責任	responsibilidad
児童	anak
児童	bata
群馬	gunma
フル	busog
フル	full
フル	buo
フル	buong
ボール	bola
急行	ipahayag
急行	express
電力	elektrisidad
電力	kuryente
医学	medisina
医学	gamot
医学	medikal
医学	medical
ブラック	itim
サー	sir
自己	self
自己	sarili
シーン	pinangyarihan
シーン	eksena
シーン	tanawin
シーン	tanawin
憲法	constitution
支店	sangay
鳥取	tottori
管理者	admin
管理者	administrator
管理者	administrador
管理者	tagapangasiwa
略称	abbreviation
オープニング	pagbubukas
オープニング	binubuksan
オープニング	opening
ロン	ron
田村	tamura
カリフォルニア	california
タウン	bayan
カバー	cover
カバー	pabalat
カバー	takpan
コンピュータ	kompyuter
コンピュータ	computer
コンピュータ	kompyuter
コンピュータ	computer
コンピュータ	ekolohiya
取引	transaksiyon
取引	transaksyon
取引	trading
取引	kalakalan
取引	ipagpalit
取引	magnegosyo
取引	trade
長い	mahaba
長い	matagal
長い	haba
禁止	ipinagbabawal
禁止	bawal
禁止	pinagbabawal
禁止	pagbabawal
統計	istatistika
統計	istatistika
統計	stats
フォー	apat
強化	patatagin
強化	lumalakas
強化	palakasin
強化	patibayin
強化	paglakas
パン	pan
パン	tinapay
物理	pisikal
インターネット	internet
和歌山	wakayama
管轄	hurisdiksyon
藤原	fujiwara
パーク	liwasan
パーク	park
アフリカ	africa
アフリカ	aprika
アフリカ	aprikano
アフリカ	african
先生	sensei
先生	guro
先生	teacher
先生	doktor
先生	doctor
訓練	pagsasanay
ハウス	bahay
展示	exhibit
展示	eksibisyon
展示	exhibition
展示	eksibisyon
徳川	tokugawa
月刊	monthly
月刊	buwanang
検索	naghanap
検索	hanapin
検索	maghanap
検索	paghanap
検索	paghahanap
検索	hinahanap
検索	naghahanap
池田	ikeda
ホー	haw
ポール	paul
ポール	pablo
会員	miyembro
会員	membership
リスト	listahang
リスト	listahan
リスト	listahan
トンネル	tunnel
チャート	tsart
チャート	charts
チャート	tsart
チャート	chart
共通	karaniwan
共通	karaniwang
ケン	ken
内部	panloob
内部	panloob
内部	internal
グリーン	berdeng
グリーン	green
グリーン	berde
竣工	pagkumpleto
カール	kulot
戦車	tank
戦車	tangke
戦車	tangke
スキー	ski
スキー	ski
愛称	palayaw
愛称	palayaw
再開	ipinagpapatuloy
再開	ipagpatuloy
再開	ituloy
再開	itutuloy
一番	ichiban
ミニ	mini
機器	device
機器	aparato
機器	kagamitan
プロダクション	produksyon
プロダクション	production
スタッフ	kawani
スタッフ	staff
いくつか	ilang
いくつか	ilan
プログラム	program
プログラム	programa
アカデミー	academy
司会	moderator
司会	tagapamagitan
司会	naghahandog
合意	pinagkaisahan
合意	pumayag
合意	kasunduan
二人	dalawang
二人	dalawa
二人	two
改善	pagpapabuti
改善	pagpapahusay
改善	mapabuti
改善	pagbutihin
改善	pagpapabuti
文書	dokumento
文書	dokumentong
文書	documents
文書	dokumento
世代	henerasyon
世代	generation
世代	henerasyon
ブラジル	brazil
ブラジル	brazilian
ネットワーク	network
審査	suriin
審査	review
審査	pagsusulit
ダン	dan
重量	timbang
重量	bigat
観測	nagmamasid
観測	ginugunita
観測	pinagmamasdan
観測	observation
観測	obserbasyon
木村	kimura
会場	lugar
会場	venue
プレイヤー	player
プレイヤー	manlalaro
プレイヤー	manlalaro
シャー	shah
河川	ilog
河川	ilog
クイズ	magtatanong
クイズ	pagsusulit
クイズ	quiz
巨大	napakalaki
巨大	giant
巨大	higante
伝統	kaugalian
伝統	tradisyon
伝統	tradisyon
ナイト	knight
ナイト	gabi
区分	kategorya
命令	instruksiyon
命令	instruksyon
命令	pagtuturo
命令	tagubilin
命令	orders
ジャン	jean
旅行	bumiyahe
旅行	travel
旅行	paglalakbay
旅行	trip
旅行	biyahe
旅行	journey
旅行	paglalakbay
旅行	byahe
旅行	naglalakbay
旅行	naglalakbay
旅行	trips
ルー	lew
ルー	lou
要求	demands
一郎	ichiro
後継	successors
少ない	kaunti
少ない	less
比較	ikumpara
比較	ihambing
比較	paghambingin
比較	paghahambing
向上	mapabuti
向上	pagbutihin
バトル	labanan
ダンス	sayaw
ダンス	sayawan
ダンス	sumayaw
ダンス	nagsasayaw
ダンス	sumasayaw
ダンス	pagsasayaw
資格	qualification
プロデュース	gumawa
プロデュース	makagawa
プロデュース	magkaanak
実現	nabatid
実現	realize
実現	katuparan
ミサイル	missile
セント	cent
文章	pangungusap
ルート	ruta
ルート	route
ルート	ugat
ルート	root
わずか	slight
到着	pagdating
到着	arrival
到着	makakarating
トラ	tiger
トラ	tigre
平和	peace
平和	kapayapaan
平和	mapayapang
平和	mapayapa
注意	ingat
注意	atensyon
注意	pansin
ドラゴン	dragons
ドラゴン	dragon
一度	kapag
今日	ngayon
集合	set
集合	itakda
集合	sets
コンサート	konsiyerto
コンサート	concert
コンサート	konsiyerto
回転	rotation
回転	ikot
回転	iikot
ロボット	robot
ロボット	robot
歩兵	infantry
青年	kabataan
小惑星	asteroids
小惑星	asteroid
用語	term
用語	termino
用語	kataga
用語	tuntunin
用語	takda
用語	terminolohiya
前身	predecessor
前身	predecessors
姉妹	sis
姉妹	sisters
姉妹	sister
姉妹	ate
小さな	liit
小さな	maliit
テン	sampung
テン	sampu
秘密	lihim
秘密	sikreto
秘密	secret
秘密	lihim
操作	operations
操作	operasyon
操作	operation
操作	operasyong
操作	operasyon
残り	natitira
残り	natitirang
一致	tumutugma
一致	laban
一致	tugma
適用	apply
適用	ilapat
オーストリア	austrian
オーストリア	austria
山梨	yamanashi
イオン	iono
イオン	ions
ジャック	jack
ソロ	solo
フィールド	patlang
フィールド	field
フィールド	larangan
キロ	kilometro
キロ	kilo
論文	thesis
諸島	kapuluang
休止	suspension
高知	kōchi
高知	kochi
メキシコ	mexican
メキシコ	mehiko
フォード	ford
福祉	welfare
福祉	kagalingan
属する	belong
属する	nabibilang
レポート	iulat
レポート	ulat
レポート	inuulat
レポート	ulat
要素	element
要素	elementong
要素	elemento
市町村	munisipalidad
市町村	munisipyo
平日	weekday
ブラ	bra
地図	mapa
地図	maps
地図	mapa
違反	paglabag
違反	paglabag
違反	kasalanan
違反	pagkakasala
違反	offense
衛星	satellite
性能	pagtatanghal
性能	pagganap
カメラ	kamera
カメラ	camera
役割	tungkulin
野村	nomura
十分	sapat
改良	pagpapabuti
改良	pagpapahusay
改良	pinagandang
改良	pinahusay
改良	pinabuting
ワイド	malapad
講師	lektor
講師	instructor
ルイ	louis
ルイ	rui
ルイ	louie
曖昧	kalabuan
録音	pagtatala
録音	recording
サブ	sub
サブ	rap
ニッポン	nippon
読み	mabasa
読み	nabasa
読み	basahin
冒険	pakikipagsapalaran
冒険	adventure
冒険	adventures
コレクション	collections
コレクション	koleksiyon
コレクション	koleksyon
犯罪	krimen
大陸	kontinente
画面	screen
医師	physician
医師	doctors
医師	doktor
医師	doctor
国会	parlyamento
国会	diyeta
国会	diet
インタビュー	interview
インタビュー	panayam
インタビュー	pakikipanayam
インタビュー	panayam
インタビュー	interbyu
ワシントン	washington
マガジン	magazine
マガジン	magasin
生命	buhay
執行	pagpapatupad
コミュニティ	pamayanan
コミュニティ	komunidad
弁護士	abogado
弁護士	abugado
弁護士	abogado
危険	mapanganib
危険	panganib
危険	danger
健康	healthy
健康	malulusog
健康	malusog
健康	kalusugan
愛媛	ehime
設備	pasilidad
わか	waka
価格	presyo
価格	presyo
価格	pagpepresyo
アニメーション	animation
対立	pagsalungat
対立	salungat
参考	sanggunian
参考	reperensiya
香川	kagawa
カン	kang
工学	inhinyeriyang
工学	engineering
タン	tan
母親	nanay
母親	ina
ベン	ben
専攻	major
専攻	major
ドア	pinto
ドア	pintuan
ドア	pinto
順位	standings
数学	matematika
数学	math
信号	senyas
信号	signal
信号	hudyat
ドン	don
ダイレクト	direktang
ダイレクト	direct
ダイレクト	direkta
あまり	bahagyang
あまり	bahagya
ゴール	goals
ゴール	layunin
金融	pananalapi
スウェーデン	sweden
スウェーデン	suwesya
ミス	tamaan
ミス	mis
ミス	miss
ミス	binibining
ロバート	robert
金沢	kanazawa
周囲	perimeter
動画	video
動画	videos
わら	straw
広告	ads
広告	patalastas
広告	pagpapatalastas
広告	advertising
広告	anunsyo
広告	anunsiyo
広告	advertisement
広告	patalastas
幕府	bakufu
幕府	shogunate
佐賀	saga
実行	maipatupad
実行	pagpapatupad
始める	simula
始める	simulan
始める	magsimula
始める	magsimula
始める	simulan
入口	pasukan
チャンピオン	champion
チャンピオン	champions
日記	journal
日記	journal
日記	talaarawan
日記	diary
日記	diaries
セル	cell
セル	cells
有効	pinapagana
有効	pinagana
有効	valid
有効	bisang
フラン	franc
フラン	fran
歌詞	lyrics
鎌倉	kamakura
パワー	power
パワー	kapangyarihan
アーティスト	artista
アーティスト	artist
会館	kaikan
食品	pagkain
サポート	suportahan
サポート	support
サポート	sumusuporta
サポート	suporta
サポート	sumuporta
サポート	sinusuportahan
午後	tanghali
午後	hapon
ステーション	estasyon
ステーション	station
ステーション	istasyon
戦艦	battleship
騎士	knight
騎士	knights
音声	boses
音声	audio
音声	speech
音声	pananalita
音声	talumpati
音声	pagsasalita
うた	uta
ティン	cheng
遺産	pamana
遺産	heritage
権利	karapatan
権利	rights
トロ	toro
学習	natutunan
学習	natuto
学習	learning
学習	matutunan
学習	matuto
学習	aralan
学習	malaman
バンク	bangko
スコア	score
スコア	iskor
スコア	scores
スペース	space
スペース	kalawakan
スペース	puwang
スペース	espasyo
四国	shikoku
潜水艦	submarine
潜水艦	submarines
人生	buhay
ウェブサイト	website
ウェブサイト	website
大和	yamato
コピー	kopya
コピー	copy
コピー	kopyahin
コピー	kinokopya
エピソード	episodes
エピソード	episode
イラスト	illustrations
イラスト	illustration
空軍	airforce
中山	nakayama
収容	pangako
収容	detention
希望	aasa
希望	umaasa
希望	umasa
希望	sana
三郎	saburo
マリア	maria
航空機	eroplano
ジェイ	jay
マシン	makina
練習	pagsasanay
練習	practice
練習	praktis
練習	practice
ソフトウェア	software
燃料	gasolina
再生	rehabilitation
古い	matanda
古い	luma
撤退	retiro
撤退	retreat
撤退	pagalis
領域	lugar
領域	area
領域	lawak
司令官	commander
防御	depensa
防御	defense
防御	pagtatanggol
防御	ipagtanggol
天使	angels
天使	anghel
天使	anghel
天使	angel
無料	libreng
無料	free
無料	libre
無料	malaya
教室	classroom
ビジネス	negosyong
ビジネス	negosyo
ジャンプ	tumalon
友人	kaibigan
友人	makipagkaibigan
ソウル	seoul
ソウル	kaluluwa
ソウル	soul
滋賀	shiga
期待	inaasahan
期待	inaasahang
期待	inaasahan
期待	inasahan
傾向	tendency
自転車	bisikleta
自転車	bisikleta
自転車	bike
自転車	bisikleta
動き	paggalaw
銀河	galaxy
困難	nahirapan
モンスター	halimaw
供給	suplay
供給	supply
アカウント	account
記憶	memorya
記憶	alaala
ロケット	rocket
早稲田	waseda
低い	mababang
低い	mababa
低い	low
まとめ	buod
兵器	sandata
兵器	armas
ウェイ	paraang
ウェイ	paraan
ウェイ	way
はい	oo
はい	opo
北京	beijing
北京	peking
引用	quote
引用	bukambibig
引用	marks
サイド	gilid
サイド	tabi
サイド	karamay
サイド	tagiliran
トリ	tori
原則	prinsipyo
ラブ	nagmahal
ラブ	love
ラブ	nagmamahal
株式	namamahagi
株式	pagbabahagi
株式	sapi
株式	stock
信頼	tiwala
信頼	kagitingan
信頼	magtiwala
信頼	pinagkakatiwalaan
信頼	tiwala
信頼	trust
信頼	pinagkakatiwalaan
信頼	pinagkakatiwalaang
分析	analyze
分析	aanalisa
分析	pagsusuri
分析	pagtatasa
収入	kita
収入	kita
収入	income
ベルリン	berlin
流れる	agos
流れる	umaagos
惑星	planeta
惑星	planets
同時	sabay
中野	nakano
ルイス	lewis
ルイス	louis
目標	goals
しばしば	madalas
しばしば	kadalasan
裁判所	courts
計算	pagkalkula
計算	computation
計算	kalkulahin
計算	kinakalkula
自治	autonomy
バイ	bye
テスト	pagsubok
テスト	subukan
テスト	pagsusulit
テスト	pagsusulit
テスト	pagsubok
テスト	testing
テスト	sinusubukan
意識	kamalayan
意識	ulirat
呼称	ipangalan
物質	matter
物質	sangkap
許可	pahintulot
許可	permiso
許可	pahintulutan
許可	payagan
許可	pahintulutan
許可	permit
許可	pahintulot
回復	makuha
回復	recover
回復	mabawi
回復	pagbawi
回復	pagbangon
回復	paggaling
回復	recovery
画家	painters
画家	pintor
中止	huminto
拡張	pinahabang
拡張	pinahaba
拡張	karugtong
拡張	extended
拡張	extension
拡張	palugit
書籍	libro
書籍	aklat
大きい	large
大きい	malaki
大きい	malaking
大きい	big
大きい	malaking
大きい	malaki
ハート	heart
ハート	puso
ハート	hart
伊勢	ise
メン	kalalakihan
治療	therapy
治療	paggamot
固定	naayos
固定	inayos
マイケル	michael
観客	audience
観客	tagapanood
観客	madla
観客	makakakita
免許	lisensiya
免許	lisensya
装甲	armor
寺院	templo
占領	occupied
青春	kabataan
青春	seishun
佐々木	sasaki
出現	paglitaw
背景	background
比較的	relatibong
準備	paghahanda
準備	hinahanda
準備	naghahanda
準備	paghahanda
準備	inihahanda
準備	ihanda
準備	maghanda
アート	art
アート	sining
規格	pamantayan
スイス	switzerland
スイス	swiss
除去	natatanggal
除去	pagtanggal
除去	pagtatanggal
形状	shape
形状	hugis
シアター	sinehan
シアター	theater
シアター	teatro
知事	governor
知事	gobernador
崩壊	pagguho
崩壊	pagbagsak
崩壊	decay
最新	pinakabago
最新	pinakabagong
最新	pinakabago
最新	pinakahuling
最新	pinakahuli
最新	latest
キリスト教	christian
キリスト教	kristiyano
キリスト教	kristiyanismo
事項	usapin
交渉	negotiations
普及	pagpapalaganap
普及	pagsasabog
武田	takeda
マスター	master
オール	oar
アナ	ana
アナ	anna
最近	kamakailan
最近	recent
最近	kamakailan
最近	kamakailan
最近	lately
無期限	indefinite
インターチェンジ	interchange
整理	paglinis
アウト	lumabas
協定	kasunduan
協定	kasunduan
スクール	paaralan
推定	tinatantiyang
推定	tinatayang
推定	presumed
山崎	yamasaki
山崎	yamazaki
協議	pagsangguni
協議	konsultasyon
吸収	absorption
ダウン	down
ダウン	pababa
前田	maeda
処分	itapon
事務	affairs
大佐	colonel
ブック	book
ブック	libro
ブック	aklat
軍団	corps
高松	takamatsu
遺跡	makawala
ケイ	kay
ケイ	kei
中間	intermediate
アクション	aksiyon
アクション	pagkilos
アクション	aksyon
アクション	aksyon
アクション	aksiyon
検証	patunayan
検証	beripikasyon
検証	patunayan
検証	pagpapatunay
上野	ueno
認識	paterno
認識	pagkilala
認識	recognition
逮捕	arrest
逮捕	naaresto
逮捕	arestado
逮捕	inaresto
オフ	off
キャラ	chara
キャラ	cara
大橋	ohashi
金属	metal
金属	metals
トーク	magsalita
トーク	usap
トーク	usapan
トーク	talk
バラ	roses
バラ	rosas
バラ	rose
松山	matsuyama
拒否	tanggihan
拒否	tanggihan
拒否	tanggihan
ボス	bossing
ボス	amo
ボス	boss
戦略	estratehiya
戦略	estratehiya
戦略	diskarte
ゴールデン	golden
ゴールデン	ginintuang
クロス	krus
クロス	cross
興行	entertainer
興行	pagtatanghal
興行	pagganap
スケート	skate
解除	pagkansela
関数	tungkulin
関数	punsiyon
負傷	nasugatan
ルス	luz
ソビエト	sobyet
中島	nakajima
ガール	girl
フランク	frank
ハンガリー	hungary
職員	daigdig
職員	empleyado
職員	tauhan
職員	official
職員	opisyal
ポート	daungan
検査	pagsusulit
ホワイト	maputi
ホワイト	puti
中華人民共和国	prc
ミックス	mixed
ミックス	magkahalong
ミックス	mix
ミックス	halo
ミックス	ihalo
資金	pondo
質問	katanungan
質問	tanong
質問	katanungan
質問	tanong
閉鎖	pagsasara
演劇	sinehan
演劇	theater
演劇	teatro
演劇	tanghalan
言及	pagbanggit
言及	mention
言及	binabanggit
言及	banggitin
言及	nabanggit
言及	binanggit
言及	pagbanggit
言及	mentions
言及	binabanggit
テイ	tei
テイ	tay
ギリシャ	gresya
金曜日	biyernes
ライフ	buhay
否定	tanggihan
否定	maiksing
大使	ambassador
大使	ambassadors
広場	parisukat
ビッグ	big
ビッグ	malaking
ビッグ	malaki
ヤング	bata
テル	teru
ヘンリー	enrique
ヘンリー	henry
常に	palagi
常に	laging
爆発	pagsabog
売上	pagbenta
売上	benta
モスクワ	moscow
重複	dobleng
重複	duplicate
重複	overlap
さくら	sakura
橋本	hashimoto
概念	konsepto
概念	konsepto
パート	bahagi
パート	part
パート	parte
現存	extant
危機	sakuna
危機	krisis
ドライバー	driver
ドライバー	driver
ドライバー	drayber
裁判	pagsubok
裁判	trial
巨人	giant
巨人	higante
トーナメント	tournament
北東	isan
エース	dalubhasa
エース	ace
アクセス	access
安定	katatagan
安定	matatag
安定	stable
青山	aoyama
調整	aayos
調整	adjustment
調整	koordinasyon
中世	medyebal
不足	kakulangan
解釈	interpretations
解釈	interpretation
岡田	okada
買収	pagkuha
募集	recruiting
ホームページ	homepage
プレイ	dula
プレイ	play
プレイ	makipaglaro
プレイ	maglaro
ビット	bit
ビット	kinagat
ビット	bits
日曜日	linggo
日曜日	sunday
注目	itinatampok
注目	itinampok
注目	atensyon
注目	pansin
市川	ichikawa
国王	king
国王	hari
国王	haring
分布	pamamahagi
太田	ota
パス	landas
パス	path
パス	landas
パス	pumasa
パス	ipasa
パス	pass
ミュージシャン	musikero
リーダー	mambabasa
リーダー	lider
リーダー	reader
与える	ibigay
与える	magbigay
ファイナル	pinal
ファイナル	pangwakas
ファイナル	final
ファイナル	panghuling
ファイナル	finals
コモ	como
ポルトガル	portugal
高度	altitude
テニス	tennis
ゆき	yuki
次郎	jiro
結合	bono
結合	bond
知識	kaalaman
知識	knowledge
ライセンス	lisensya
ライセンス	licence
ライセンス	lisensiya
ライセンス	lisensya
ライセンス	lisensiyado
メール	mail
メール	sulat
メール	koreo
メール	email
生涯	habambuhay
生涯	lifetime
赤い	pula
赤い	red
クリア	burahin
クリア	malinaw
実績	achievements
実績	nagawa
実績	nakamit
実績	achievement
アリ	ant
アリ	langgam
アリ	ari
アリ	langgam
アリ	ali
バスケットボール	basketbol
バスケットボール	basketball
繰り返し	ulitin
繰り返し	uulit
繰り返し	paguulit
新規	new
新規	bago
新規	bagong
閲覧	browse
土曜日	sabado
土曜日	saturday
土曜日	sat
端末	terminal
端末	terminal
トヨタ	toyota
ヤン	jan
上昇	tumaas
事情	pangyayari
都道府県	prefectures
都道府県	prefecture
都道府県	prepektura
都道府県	state
都道府県	estado
隊長	captain
隊長	kapitan
隊長	kapitana
悪魔	satanas
悪魔	devil
悪魔	dimonyo
悪魔	demonyo
規制	regulasyon
オペラ	opera
カイ	kai
みんな	lahat
みんな	guys
ディレクター	direktor
ディレクター	director
判決	paghuhukom
判決	hatol
駐車	parking
女王	queen
女王	reyna
木曜	huwebes
修了	pagkumpleto
合成	synthetic
合成	komposisyon
合成	sintesis
ミン	min
ローズ	rose
島根	shimane
提示	ipinapakita
提示	iharap
提示	iniharap
上海	shanghai
侵攻	pagsalakay
国旗	bandila
国旗	watawat
人類	sangkatauhan
人類	sangkatauhan
現象	phenomena
現象	kababalaghan
二つ	dalawang
二つ	dalawa
二つ	two
にもかかわらず	kabila
証明	patunayan
証明	katibayan
証明	patunay
祭り	festival
祭り	festivals
ジェームズ	james
ゴールド	ginto
ゴールド	gold
社員	daigdig
社員	empleyado
村上	murakami
エア	hangin
エア	himpapawid
原子力	nuclear
アイルランド	ireland
ボタン	buttons
ボタン	button
プロフィール	profile
仏教	budismo
仏教	budista
ストリート	kalye
ストリート	kalye
強制	sapilitan
ロス	ross
サウンド	tunog
サウンド	tunog
サウンド	sounds
ベトナム	vietnam
世帯	kabahayan
世帯	pambahay
世帯	sambahayan
衝突	collision
衝突	banggaan
生成	bumuo
生成	makabuo
ローカル	lokal
境界	boundary
続ける	magpatuloy
続ける	ipagpatuloy
蒸気	singaw
蒸気	steam
巡洋艦	cruiser
インチ	pulgada
インチ	pulgada
体験	maranasan
体験	karanasan
区別	pinagkaiba
アメリカン	amerikano
ブレーキ	preno
兵士	sundalo
兵士	kawal
兵士	sundalo
スタン	stan
解放	paglaya
解放	liberation
石油	langis
石油	oil
バレーボール	volleyball
リード	reed
リード	lead
リード	humantong
リード	tingga
リード	pamunuan
青木	aoki
ゴルフ	golf
坂本	sakamoto
シート	sheet
シート	sheet
ミッション	misyon
組み合わせ	pagsamahin
組み合わせ	kumbinasyon
組み合わせ	kombinasyon
準決勝	semifinals
人形	dolls
人形	manika
人形	manikang
人形	doll
ミュージカル	musicals
ミュージカル	musikal
ミュージカル	musical
大野	ohno
大野	ōno
スリー	tatlong
スリー	tatlo
現場	pinangyarihan
現場	eksena
現場	tanawin
エジプト	ehipto
プレミアム	premium
趣味	hobby
趣味	hilig
趣味	libangan
将来	kinabukasan
将来	hinaharap
授業	lessons
授業	lesson
授業	aral
料金	pamasahe
料金	fee
料金	bayad
身体	katawan
作者	author
松平	matsudaira
推薦	rekomendasyon
類似	analogo
スカ	ska
統治	governing
地理	heograpiya
ダブルス	doubles
百万	milyon
命名	ipangalan
表面	ibabaw
訪問	puntahan
訪問	pagbisita
訪問	pagbisita
合格	pagpasa
合格	passing
合格	ipinapasa
合格	lumipas
合格	pasado
パイロット	pilots
パイロット	pilot
パイロット	piloto
トルコ	turkey
トルコ	turkiya
マス	trutsa
ウクライナ	ukraine
ディスク	disk
ディスク	disc
続き	ipinagpatuloy
続き	nagpatuloy
国勢調査	census
シカゴ	chicago
パーソナリティ	personalidad
パーソナリティ	pagkatao
国籍	nationality
国籍	nasyonalidad
国籍	nationalities
称号	pamagat
称号	titulo
称号	pamagat
称号	title
敗北	pagkatalo
セン	sen
規則	alituntunin
規則	rules
規則	tuntunin
クラシック	classical
クラシック	klasiko
クラシック	classic
クラシック	klasikong
クラシック	klasiko
車線	lane
機会	pagkakataon
機会	opportunity
機会	pagkakataon
機会	oportunidad
大隊	battalion
キャスター	castor
新幹線	shinkansen
スカイ	skye
