और	y
मूल्य	price
मूल्य	valorar
मूल्य	value
मूल्य	valor
रोचक	interesante
रोचक	interesantes
क्लब	club
क्लब	garrote
क्लब	discoteca
क्लब	palos
क्लब	trébol
क्लब	discotecas
क्लब	tréboles
क्लब	clubes
समिति	comisión
समिति	comite
समिति	comité
सर्वाधिक	most
अरब	arabia
अरब	arab
अरब	arabe
अरब	árabe
अरब	árabes
अरब	billón
अरब	billones
राजनीति	políticos
राजनीति	politicas
राजनीति	políticas
राजनीति	politica
राजनीति	política
चरण	escalón
चरण	step
चरण	paso
चरण	etapas
चरण	fases
चरण	peldaños
चरण	pasos
चरण	escalones
चरण	etapa
चरण	escenario
चरण	stage
नाटक	drama
नाटक	dramática
नाटक	dramático
विरोध	protestas
विरोध	protestas
विरोध	protestar
विरोध	protesta
विरोध	contrastes
विरोध	contraste
विरोध	oposiciones
विरोध	opositores
विरोध	oposición
विरोध	conflicto
विरोध	conflictos
विरोध	conflicto
विरोध	conflictos
ज्ञात	conocidas
ज्ञात	conocida
ज्ञात	conocido
ज्ञात	conocidos
नेतृत्व	liderazgo
अंतर	diferencia
अंतर	brecha
अंतर	gap
अनुभव	experiencias
अनुभव	experiencia
अनुभव	experiencias
संरचना	estructura
संरचना	textura
संरचना	texturas
संरचना	composición
निर्धारित	decidida
निर्धारित	determinado
निर्धारित	determinada
निर्धारित	decidido
कैलेंडर	calendario
सीमित	restringir
सीमित	limited
सीमित	limitados
सीमित	limitado
सीमित	limitada
सीमित	limitadas
सीमित	angosto
सीमित	estrechas
सीमित	estrecha
सीमित	estrecho
सीमित	estrechos
पत्रिका	cargador
पत्रिका	magazine
पत्रिका	revista
पत्रिका	revistas
पत्रिका	diario
पत्रिका	journal
पत्रिका	revista
तेल	aceite
तेल	petroleo
तेल	óleo
तेल	petróleo
काव्य	poético
काव्य	poética
काव्य	poesía
छोटा	small
छोटा	pequeñas
छोटा	pequeño
छोटा	pequeña
छोटा	pequeños
छोटा	poco
छोटा	little
छोटा	pequeño
छोटा	pequeña
छोटा	poquito
छोटा	corta
छोटा	short
छोटा	cortos
छोटा	corto
छोटा	breve
छोटा	pequeño
छोटा	peque
छोटा	tiny
संपादन	edición
संपादन	edita
संपादन	editar
संपादन	edita
संपादन	ediciones
संपादन	edición
संपादन	editando
संपादन	editar
संपादन	montaje
संपादन	redactores
संपादन	editores
औसत	promedio
औसत	media
औसत	mediocre
औसत	mediocres
औसत	mean
अफ्रीका	africa
अफ्रीका	áfrica
विश्वास	trust
विश्वास	confianza
विश्वास	confía
विश्वास	fideicomiso
विश्वास	faith
विश्वास	fe
विश्वास	fé
विश्वास	confianza
विश्वास	creer
विश्वास	creencias
विश्वास	creencia
रक्षा	proteja
रक्षा	proteger
रक्षा	protegerla
रक्षा	protege
रक्षा	defensas
रक्षा	defensa
रक्षा	defensa
जर्मन	alemanes
जर्मन	alemán
जर्मन	alemana
जर्मन	aleman
विपरीत	reversa
विपरीत	inversa
विपरीत	reverso
विपरीत	revés
विपरीत	invertir
विपरीत	revertir
विपरीत	opuestos
विपरीत	enfrente
विपरीत	contrario
विपरीत	opuesto
खुद	propio
खुद	propios
खुद	propias
खुद	propia
निर्माता	productores
निर्माता	productoras
निर्माता	fabricante
निर्माता	fabricantes
निर्माता	productores
निर्माता	productor
निर्माता	productora
निर्माता	productoras
निर्माता	creadora
निर्माता	creador
प्रतियोगिता	concurso
प्रतियोगिता	competición
प्रतियोगिता	competencia
प्रतियोगिता	concurso
प्रतियोगिता	certamen
विद्युत	electricidad
विद्युत	electricidad
विद्युत	eléctrica
विद्युत	eléctrico
विद्युत	eléctricas
विद्युत	electrico
विद्युत	electrico
विद्युत	eléctrica
विद्युत	eléctrico
विद्युत	electrica
विद्युत	electricidad
वायु	viento
वायु	aire
वायु	air
निर्भर	dependientes
निर्भर	dependiente
निर्भर	depender
निर्भर	dependen
निर्भर	contingente
निर्भर	contingentes
आसपास	cercano
आसपास	cercana
आसपास	cerca
अधिनियम	ley
अधिनियम	acta
अधिनियम	acto
अधिनियम	act
लिखे	escribe
लिखे	escribo
लिखे	escribir
लिखे	escriba
लिखे	escritura
रूस	rusia
विजय	vijay
विजय	victory
बस	bus
बस	autobus
बस	autobús
बस	autobuses
बस	ómnibus
बस	sencillamente
बस	simplemente
बस	solo
बस	simplemente
बस	sólo
बस	just
गुरु	gurú
गुरु	guru
महाराष्ट्र	maharashtra
महिलाओं	señoras
महिलाओं	damas
महिलाओं	señoritas
महिलाओं	hembras
महिलाओं	mujer
महिलाओं	mujeres
महिलाओं	femenino
हमारे	nuestra
हमारे	nuestras
हमारे	nuestros
हमारे	nuestro
फ्रांस	francia
फ्रांस	france
धारा	actualidad
धारा	actual
धारा	corriente
धारा	seccion
धारा	sección
धारा	stream
धारा	arroyo
प्रेम	prem
प्रेम	amor
प्रेम	amores
प्रेम	love
प्रेम	amar
इंजन	motores
इंजन	motor
इंजन	motores
आंदोलन	agitación
आंदोलन	movimiento
आंदोलन	movimientos
अंतरराष्ट्रीय	internacional
अंतरराष्ट्रीय	international
अंतरराष्ट्रीय	internacionales
कृष्णा	krishna
अभिनय	actuar
अभिनय	actuando
अभिनय	actuación
सफलता	exitos
सफलता	exito
सफलता	éxitos
सफलता	éxito
विधान	legislativo
विधान	legislativas
विधान	legislativa
विधान	legislación
रासायनिक	químico
रासायनिक	químicas
रासायनिक	chemical
रासायनिक	químicos
रासायनिक	química
कृष्ण	krishna
चलता	caminatas
चलता	camina
चलता	paseos
डॉलर	dolares
डॉलर	dólares
डॉलर	dólar
डॉलर	dolar
बच्चे	ninos
बच्चे	niños
बच्चे	kids
बच्चे	niño
बच्चे	niña
मन्दिर	templos
मन्दिर	sien
मन्दिर	temple
मन्दिर	templo
पर्याप्त	suficiente
पर्याप्त	basta
पर्याप्त	suficientes
पर्याप्त	adecuada
पर्याप्त	adecuados
पर्याप्त	adecuado
मसीह	cristo
पूजा	puja
पूजा	adoración
पूजा	culto
पूजा	adorar
भारी	pesado
भारी	heavy
भारी	pesadas
भारी	pesados
भारी	pesada
पत्नी	esposa
पत्नी	mujer
मान्यता	creencias
मान्यता	creencia
मान्यता	validez
मान्यता	vigencia
मान्यता	reconocimientos
मान्यता	reconocimiento
इंडिया	india
कप	taza
कप	copa
कप	cup
कपूर	kapur
कपूर	kapoor
अत्यंत	enormes
अत्यंत	enorme
अत्यंत	extremadamente
तरीके	formas
तरीके	maneras
तरीके	caminos
तरीके	modos
उचित	feria
उचित	justa
उचित	justo
उचित	apropiada
उचित	apropiadas
उचित	apropiados
उचित	adecuado
उचित	apropiado
उचित	razonable
उचित	razonables
उचित	propiamente
सड़क	calle
सड़क	callejero
सड़क	street
सड़क	calles
सड़क	road
सड़क	camino
सड़क	carretera
रात	nocturno
रात	noche
रात	noches
रात	night
विदेशी	ultramar
विदेशी	extranjeras
विदेशी	extranjeros
विदेशी	extranjero
विदेशी	extranjera
विदेशी	foreign
कोशिश	pruebe
कोशिश	probar
कोशिश	intente
कोशिश	prueba
कोशिश	tratar
सूत्र	formula
सूत्र	fórmula
सूत्र	sutra
जीव	criaturas
जीव	organismo
डिग्री	grados
डिग्री	títulos
डिग्री	titulaciones
डिग्री	grado
डिग्री	licenciatura
जिनके	cuya
जिनके	cuyo
जिनके	cuyos
बाल	cabello
बाल	pelo
बाल	cabellos
बाल	peinado
बाल	bal
झील	lagos
झील	lago
झील	laguna
मामलों	estuches
मामलों	cases
मामलों	casos
यद्यपि	aunque
ना	naa
स्वामी	propietario
स्वामी	dueño
स्वामी	propietarios
स्वामी	dueña
स्वामी	propietaria
स्वामी	swami
स्वामी	propietarios
स्वामी	dueños
सिर्फ	únicamente
सिर्फ	solo
सिर्फ	sólo
सिर्फ	solamente
सिर्फ	solo
सिर्फ	simplemente
सिर्फ	sólo
सिर्फ	just
कश्मीर	cachemira
सुविधा	característica
सुविधा	rasgo
सुविधा	largometraje
सुविधा	utilidad
पिछले	anterior
पिछले	previo
पिछले	anteriores
पिछले	previos
आयु	ayu
आयु	longevidad
आयु	edad
आयु	age
आयु	edades
आयु	envejece
आयु	edades
प्रचार	ascensos
प्रचार	promociones
प्रचार	ascensos
प्रचार	promocion
प्रचार	promoción
प्रचार	promociones
प्रचार	ascenso
प्रचार	promocionar
प्रचार	promover
प्रचार	promueva
प्रचार	promociona
प्रचार	propaganda
प्रशिक्षण	formación
प्रशिक्षण	entrenando
प्रशिक्षण	adiestramiento
प्रशिक्षण	entrenamiento
प्रशिक्षण	capacitación
फ़रवरी	febrero
उल्लेखनीय	notable
रेडियो	radio
रेडियो	radios
डिजाइन	diseños
डिजाइन	concepción
डिजाइन	diseño
कंप्यूटर	computadora
कंप्यूटर	ordenador
कंप्यूटर	informática
कंप्यूटर	computadoras
कंप्यूटर	ordenadores
कंप्यूटर	informática
कंप्यूटर	computadores
कंप्यूटर	computadoras
कंप्यूटर	ordenadores
मंत्री	ministro
मंत्री	pastor
मंत्री	ministra
मंत्री	ministros
मंत्री	ministras
सम्बन्ध	relación
सम्बन्ध	relaciones
आबादी	poblada
आबादी	poblado
आबादी	pobladas
आबादी	población
तत्व	elementos
तत्व	elemento
दस	diez
दस	rte
दस	ten
आगरा	agra
भौतिक	física
भौतिक	físicas
भौतिक	fisico
भौतिक	físicos
भौतिक	físico
जिन	jin
जिन	gin
जिन	ginebra
आपको	tu
आपको	te
आपको	tú
आपको	usted
आपको	vos
सहयोग	colaboraciones
सहयोग	colaborar
सहयोग	colaboración
सहयोग	cooperación
गैस	gasolina
गैस	gas
गैस	gases
वी	wii
राय	opinion
राय	dictamen
राय	opinión
राय	rai
राय	dictámenes
राय	opiniones
राय	roy
कनाडा	canadá
व्यक्तियों	personas
विश्लेषण	desglose
विश्लेषण	averías
विश्लेषण	analisis
विश्लेषण	análisis
विश्लेषण	analytics
विश्लेषण	análisis
विश्लेषण	analítica
विश्लेषण	analistas
लक्ष्य	metas
लक्ष्य	blanco
लक्ष्य	objetivos
लक्ष्य	blancos
लक्ष्य	gol
लक्ष्य	meta
लक्ष्य	objetivo
लक्ष्य	portería
लक्ष्य	objetivo
लक्ष्य	target
लक्ष्य	blanco
लक्ष्य	metas
लक्ष्य	objetivos
लक्ष्य	goles
शासक	regla
शासक	gobernante
न्यायालय	juzgado
न्यायालय	tribunal
न्यायालय	tribunales
न्यायालय	corte
न्यायालय	court
तमिल	tamil
तमिल	tamiles
अधिकतर	principalmente
अधिकतर	mayormente
मीडिया	media
मीडिया	medios
जूलियन	julián
जूलियन	julian
पार्क	parques
पार्क	parque
पार्क	park
पार्क	parques
तट	harbor
अधिकारी	oficial
अधिकारी	funcionario
अधिकारी	official
अधिकारी	funcionaria
अधिकारी	oficial
अधिकारी	agentes
अधिकारी	oficiales
मिट्टी	clay
मिट्टी	arcilla
मिट्टी	barro
मिट्टी	fango
मिट्टी	lodo
मिट्टी	barro
तंत्र	system
तंत्र	sistema
सितम्बर	setiembre
सितम्बर	septiembre
सितम्बर	sep
सप्ताह	week
सप्ताह	semana
सप्ताह	semanas
निकट	inminentes
निकट	inminente
निकट	cerca
क्रम	orden
क्रम	ordenar
क्रम	encargo
क्रम	pedido
क्रम	pedidos
क्रम	secuencia
क्रम	secuencias
क्रम	sucesión
बनने	convirtiéndose
भवन	edificio
भवन	edificación
भवन	construcción
भवन	construyendo
भवन	edificaciones
भवन	construcciones
भवन	edificios
भवन	inmuebles
मिली	encontrada
मिली	encontradas
मिली	encontrados
मिली	hallado
मिली	encontrado
मिली	got
मिली	tengo
मिली	consiguió
ग्राम	gramos
ग्राम	gramo
ग्राम	gram
ग्राम	gramos
शायद	quizas
शायद	talvez
शायद	quizás
शायद	quizá
शायद	quizas
शायद	quizás
शायद	quizá
शायद	probablemente
देख	véase
देख	see
देख	ver
देख	vea
लिंक	link
लिंक	enlazar
लिंक	enlace
लिंक	vínculo
लिंक	acoplamientos
लिंक	vínculos
लिंक	enlaces
लिंक	links
पाँच	cinco
पाँच	five
निर्देशक	directora
निर्देशक	director
लक्षण	síntomas
लक्षण	síntoma
लक्षण	letreros
लक्षण	señales
लक्षण	señalización
लक्षण	carteles
लक्षण	signos
संपर्क	contacto
संपर्क	contactar
संपर्क	contactos
संपर्क	contacta
संपर्क	contactos
वित्तीय	financiero
वित्तीय	financial
वित्तीय	financieros
वित्तीय	financiera
गंगा	ganga
गंगा	ganges
महीने	meses
महीने	mes
शर्मा	sharma
सुरक्षित	protegida
सुरक्षित	protegidas
सुरक्षित	protegidos
सुरक्षित	protegido
सुरक्षित	seguro
सुरक्षित	safe
सुरक्षित	segura
सुरक्षित	reservada
सुरक्षित	reservados
सुरक्षित	reservado
सुरक्षित	seguro
सुरक्षित	asegurado
सुरक्षित	segura
पर्यावरण	medioambiente
पर्यावरण	ambiente
पर्यावरण	entorno
लगातार	continuo
लगातार	continuas
लगातार	continua
लगातार	continuamente
लगातार	consecutivas
लगातार	consecutivo
लगातार	consecutiva
लगातार	consecutivos
पद्म	padma
अत्यधिक	extremadamente
अत्यधिक	altamente
भूगोल	geometría
भूगोल	globo
भूगोल	globe
भूगोल	geografía
बेहतर	better
बेहतर	mejores
बेहतर	mejor
मुख्यालय	sede
मुख्यालय	cuartel
मुख्यालय	cuarteles
मुख्यालय	sedes
मुख्यालय	sede
लिपि	alfabeto
लिपि	script
लिपि	guion
लिपि	guión
एल्बम	álbum
एल्बम	album
एल्बम	disco
एल्बम	álbumes
धन	dinero
धन	money
सॉफ्टवेयर	software
योग	sum
योग	suma
योग	yoga
योग	totales
गुजरात	gujarat
शीर्ष	top
शीर्ष	arriba
शीर्ष	cima
संस्था	institución
औद्योगिक	industrial
औद्योगिक	industriales
प्रधान	prime
प्रधान	jefa
प्रधान	chief
प्रधान	jefe
नेता	dirigente
नेता	lider
नेता	leader
नेता	líder
नेता	lideres
नेता	dirigentes
नेता	líderes
संविधान	constitución
संविधान	constitucional
अनुमान	estimaciones
अनुमान	estimado
अनुमान	estimar
अनुमान	estimación
शीर्षक	titulares
शीर्षक	encabezado
शीर्षक	titular
शीर्षक	títulos
शीर्षक	cabecera
शीर्षक	encabezado
शीर्षक	encabezamiento
शीर्षक	titulo
शीर्षक	título
अवसर	ocasión
अवसर	casualidad
अवसर	chance
अवसर	oportunidad
अवसर	oportunidad
अवसर	oportunidades
अवसर	oportunidades
अंक	dígitos
अंक	anotar
अंक	puntuación
अंक	partitura
अंक	puntos
अंक	points
अंक	partituras
अंक	puntuación
अंक	puntuaciones
प्रसाद	prasad
शोध	investigaciones
शोध	investigación
शोध	investigacion
स्पेन	españa
गांधी	gandhi
हमेशा	always
हमेशा	siempre
जोखिम	riesgo
जोखिम	riesgos
जोखिम	arriesgar
जोखिम	peligro
जोखिम	peligros
तापमान	temperatura
तापमान	temperaturas
तापमान	termómetro
शाखा	sucursales
शाखा	ramas
शाखा	ramal
शाखा	rama
शाखा	sucursal
इत्यादि	etc
प्रतीक	símbolos
प्रतीक	símbolo
प्रतीक	signatura
प्रतीक	icono
प्रतीक	icon
प्रतीक	ícono
प्रतीक	emblemas
प्रतीक	iconos
संदर्भ	referencias
संदर्भ	árbitro
संदर्भ	ref
संदर्भ	referí
संदर्भ	referencia
संदर्भ	contexto
आयोजन	organizando
आयोजन	organización
आयोजन	organizador
आयोजन	organizar
करीब	cierra
करीब	cerca
करीब	cierre
करीब	cerrar
चक्र	rueda
चक्र	chakra
चक्र	ciclos
चक्र	ciclo
चक्र	ciclos
प्राथमिक	primario
प्राथमिक	primarias
प्राथमिक	primarios
प्राथमिक	primaria
प्राथमिक	anteproyecto
प्राथमिक	preliminar
प्राथमिक	preliminares
गुण	atributo
गुण	atributos
गुण	propiedad
गुण	propiedades
गुण	inmueble
गुण	propiedades
गुण	fincas
गुण	inmuebles
गुण	atributos
ग्रह	planet
ग्रह	planeta
ग्रह	planetas
महल	mahal
महल	fortalezas
महल	palacio
महल	palace
सिद्ध	demostrada
सिद्ध	probado
सिद्ध	comprobada
सिद्ध	demostrado
सिद्ध	probada
सिद्ध	siddha
निधन	fallecimiento
निधन	death
निधन	muerte
निधन	defunción
निधन	fallecimiento
निधन	defunción
भूषण	bhushan
बराबर	igualmente
बराबर	iguales
बराबर	equivale
बराबर	equal
बराबर	iguales
बराबर	igual
मिनट	actas
मिनट	minutos
मिनट	minuto
मिनट	minutos
मिनट	minuto
मिनट	min
फिल्मों	peliculas
फिल्मों	cine
फिल्मों	películas
व्यवसाय	empresas
व्यवसाय	comercios
व्यवसाय	negocios
व्यवसाय	profesión
व्यवसाय	empresa
व्यवसाय	negocio
व्यवसाय	negocios
बनाई	recreado
संरक्षण	conservación
संरक्षण	conservación
संरक्षण	preservación
संरक्षण	proteccion
संरक्षण	protección
शो	espectáculo
शो	show
शो	mostrar
प्रस्ताव	propuesta
प्रस्ताव	proposición
प्रस्ताव	proposiciones
प्रस्ताव	propuestas
प्रस्ताव	ofrezcan
प्रस्ताव	ofrecimiento
प्रस्ताव	oferta
रिपोर्ट	reporte
रिपोर्ट	denuncia
रिपोर्ट	reportar
रिपोर्ट	denunciar
रिपोर्ट	informe
रिपोर्ट	informes
रिपोर्ट	reportajes
रिपोर्ट	reportes
अंग	órganos
अंग	órgano
हिस्से	part
हिस्से	parte
हिस्से	fracción
मुस्लिम	musulmana
मुस्लिम	musulmanes
मुस्लिम	musulmán
रिकॉर्ड	registro
रिकॉर्ड	récord
रिकॉर्ड	grabar
रिकॉर्ड	actas
रिकॉर्ड	registros
रिकॉर्ड	discos
रिकॉर्ड	records
सरल	simple
सरल	sencilla
सरल	sencillo
सरल	simples
धातु	metálico
धातु	metálicos
धातु	metal
धातु	metales
धातु	metales
परिषद	concilio
परिषद	consejo
परिषद	concejo
परिषद	confederación
शारीरिक	física
शारीरिक	físicas
शारीरिक	fisico
शारीरिक	físicos
शारीरिक	físico
शारीरिक	somáticas
संघर्ष	antagonismo
संघर्ष	lucha
संघर्ष	conflicto
संघर्ष	conflictos
तकनीक	técnico
तकनीक	tech
तकनीक	tecnología
तकनीक	tecnica
तकनीक	técnica
तकनीक	tecnologia
तकनीक	tecnológico
तकनीक	tecnología
तकनीक	tecnológica
तकनीक	técnicas
फल	frutos
फल	fruto
फल	fruta
फल	frutas
फल	fruta
फल	frutas
फल	frutos
कैसे	how
कैसे	cómo
कैसे	como
प्रकट	revelar
प्रकट	revela
प्रकट	revelan
कार्बनिक	orgánica
कार्बनिक	orgánicos
कार्बनिक	orgánicas
कार्बनिक	orgánico
शाह	shah
विवरण	descripción
विवरण	detalles
विवरण	detalle
विवरण	detalle
शादी	casamiento
शादी	matrimonio
शादी	matrimonios
शादी	matrimonial
शादी	boda
शादी	bodas
शादी	casamiento
उप	submarino
उप	sub
पात्र	recipiente
पात्र	contenedores
पात्र	envase
पात्र	contenedor
वेब	web
वेब	telaraña
संसद	parlamento
सन्दर्भ	referencias
सन्दर्भ	referencia
सन्दर्भ	contexto
चेन्नई	chennai
परमाणु	nuclear
परमाणु	nucleares
परमाणु	molécula
परमाणु	atómicos
परमाणु	atómica
परमाणु	atómico
परमाणु	atómicas
परमाणु	átomo
परमाणु	atom
आक्रमण	invasiones
आक्रमण	invasión
आक्रमण	atacar
आक्रमण	ataquen
आक्रमण	ataque
आक्रमण	atentado
आक्रमण	ataca
कार	coches
कार	coche
कार	automóvil
कार	carro
कार	auto
कार	coches
कार	automóviles
कार	carros
कार	autos
केरल	kerala
जांच	sonda
जांच	examinar
जांच	examine
जांच	examina
जांच	investigación
जांच	investigacion
जांच	test
जांच	probar
जांच	prueba
जांच	ensayo
पत्थर	gema
पत्थर	stone
पत्थर	piedra
आठ	eight
आठ	ocho
विषयों	tópicos
विषयों	temáticas
विषयों	temas
टेनिस	tenis
पारंपरिक	tradicionales
पारंपरिक	tradicional
अकादमी	academy
अकादमी	academia
सतह	superficie
सतह	superficial
देव	dev
देव	deo
आचार्य	acharya
युक्त	ucrania
अभियान	campañas
अभियान	campaña
अभियान	campañas
घोषित	declaradas
घोषित	declarada
घोषित	declaró
घोषित	declarado
घोषित	declarados
घोषित	declarar
घोषित	declara
घोषित	declaran
घोषित	declare
घोषित	declaro
घोषित	anunciado
घोषित	anunció
घोषित	anunciada
घोषित	anunciados
लिखी	escrito
लिखी	escritas
लिखी	escrita
लिखी	escritos
सिस्टम	system
सिस्टम	sistema
सिस्टम	sistemas
सिस्टम	systems
किनारे	esquinas
किनारे	rincones
किनारे	aristas
किनारे	bordes
किनारे	edge
किनारे	filo
किनारे	borde
किनारे	arista
कार्बन	carbon
कार्बन	carbono
कार्बन	carbón
प्रतिक्रिया	reacción
प्रतिक्रिया	reacciones
प्रतिक्रिया	comentarios
प्रतिक्रिया	retroalimentación
प्रतिक्रिया	reacciona
प्रतिक्रिया	reaccionar
प्रतिक्रिया	reaccionan
प्रतिक्रिया	reactivos
प्रतिक्रिया	reactivo
प्रतिक्रिया	reactiva
प्रतिक्रिया	repuesta
प्रतिक्रिया	respuesta
गणित	mates
गणित	matemáticas
गणित	matemático
गणित	matemáticas
गणित	matemática
गणित	matemático
गणित	aritmética
गणित	mates
गणित	matemáticas
गणित	matemática
मौत	fallecimiento
मौत	death
मौत	muerte
मौत	defunción
विवाद	polémica
विवाद	controversia
विवाद	controversias
विवाद	controversias
विवाद	disputas
विवाद	contencioso
विवाद	disputa
विवाद	controversia
अली	alí
अली	ali
ग्रहण	eclipse
तकनीकी	tecnica
तकनीकी	técnicos
तकनीकी	técnico
तकनीकी	técnica
माँ	mamás
माँ	madres
माँ	maa
माँ	mamá
माँ	mama
माँ	mom
माँ	madre
विष्णु	vishnu
मैदान	llanura
मैदान	llanuras
मैदान	llanos
मैदान	planicies
मैदान	plain
मैदान	llanura
मैदान	llano
मैदान	terrenos
मैदान	terreno
मैदान	terreno
मैदान	molido
मैदान	ground
विमान	aviation
विमान	aviación
विमान	avión
विमान	aeronaves
विमान	aviones
विमान	aeronave
विमान	vimana
विमान	avión
विमान	avion
विमान	aeroplano
औरंगाबाद	aurangabad
सक्षम	habilitado
सक्षम	habilitada
सक्षम	activada
सक्षम	activado
सक्षम	capaces
सक्षम	capaz
वातावरण	medioambiente
वातावरण	ambiente
वातावरण	entorno
वातावरण	atmosfera
वातावरण	ambiente
वातावरण	atmósfera
लागत	coste
लागत	costo
लागत	coste
लागत	costos
लागत	costo
लागत	costes
सीधे	recto
सीधे	directo
सीधे	recta
सीधे	directamente
सीधे	heterosexual
सीधे	directamente
प्रेस	prensa
प्रेस	presione
प्रेस	prensas
रोमन	romana
रोमन	roman
रोमन	romanos
रोमन	romano
रोमन	román
मील	mile
मील	milla
मील	kilómetro
मील	miles
मील	millas
मील	kilómetros
लोकसभा	parlamento
अज्ञात	desconocida
अज्ञात	desconocidos
अज्ञात	desconocidas
अज्ञात	desconocido
अज्ञात	anónimo
अज्ञात	anonymous
अज्ञात	anónima
अज्ञात	anonimato
रेखा	línea
रेखा	line
रेखा	linea
रेखा	rekha
पार	cruz
पार	cross
पार	cruce
पार	cruzado
लेखन	escrituras
लेखन	escritos
लेखन	redacción
लेखन	escribiendo
लेखन	escribir
लेखन	escritura
सेंट	centavos
सेंट	céntimos
बोली	puja
बोली	bid
बोली	pujar
बोली	pujas
नष्ट	destruida
नष्ट	destruidas
नष्ट	destruidos
नष्ट	destruido
नष्ट	destruyó
नष्ट	destruye
नष्ट	destruyan
नष्ट	destruye
नष्ट	destruyen
नष्ट	destruir
परंपरा	tradición
परंपरा	tradiciones
राशि	monto
राशि	cantidad
राशि	importe
दृष्टिकोण	enfoque
दृष्टिकोण	acercamiento
दृष्टिकोण	aproximación
दृष्टिकोण	abordaje
दृष्टिकोण	planteamiento
भाव	emociones
भाव	gesto
भाव	gestos
भाव	sentido
हवा	brisa
हवा	viento
पाठ	text
पाठ	texto
पाठ	recitar
पाठ	recitación
वैदिक	védica
गठन	bastidores
गठन	marcos
गठन	bastidor
गठन	marco
गठन	frame
गठन	formación
नागरिक	cívicas
नागरिक	cívico
नागरिक	cívica
नागरिक	cívicos
नागरिक	civic
नागरिक	ciudadanas
नागरिक	ciudadana
नागरिक	ciudadano
नागरिक	ciudadanos
अस्तित्व	existencia
अस्तित्व	supervivencia
अस्तित्व	sobrevivencia
अस्तित्व	sobrevivir
अस्तित्व	existencial
गंभीर	serios
गंभीर	seria
गंभीर	seriedad
गंभीर	serio
गंभीर	grave
गंभीर	crítico
गंभीर	critica
गंभीर	críticos
गंभीर	crítica
समझ	entienda
समझ	comprenda
समझ	comprender
समझ	entiende
समझ	entender
समझ	entendiendo
समझ	comprender
समझ	comprensión
समझ	comprendiendo
समझ	entendimiento
किस	besito
किस	beso
किस	kiss
प्रशासन	administración
आदेश	mandato
आदेश	requerimiento
आदेश	orden
आदेश	ordenar
आदेश	encargo
आदेश	pedido
आदेश	pedidos
आदेश	encargos
आदेश	órdenes
आदेश	pedidos
आदेश	ordenes
सैन्य	ejército
सैन्य	militares
सैन्य	militar
अंदर	dentro
अंदर	adentro
अंदर	inside
छह	seis
छह	six
ग्रन्थ	textos
भाषाएँ	idiomas
भाषाएँ	lenguas
भुगतान	pagos
भुगतान	pago
भुगतान	pagos
उनसे	ellas
उनसे	ellos
ध्वनि	sonido
ध्वनि	sound
ध्वनि	suena
ध्वनि	sonidos
निवास	residence
निवास	residencia
निवास	residencias
अरबी	arabe
अरबी	árabe
हत्या	asesinato
हत्या	asesinatos
हत्या	asesinato
हत्या	asesinatos
हत्या	homicidio
हत्या	matanza
हत्या	matando
हत्या	matar
हत्या	matanzas
हत्या	matar
दिखाया	mostrada
दिखाया	mostrado
दिखाया	demostrado
दिखाया	mostrados
दिखाया	mostré
दिखाया	mostró
दिखाया	mostraron
पवित्र	santo
पवित्र	santísimo
पवित्र	holy
पवित्र	santa
पवित्र	sagrado
पवित्र	sagradas
पवित्र	sagrados
पवित्र	sagrada
विभाजित	divididas
विभाजित	dividida
विभाजित	dividido
विभाजित	divididos
विभाजित	dividir
विभाजित	dividida
विभाजित	split
विभाजित	divididos
इकाई	unidades
इकाई	unit
इकाई	unidad
अम्ल	ácidos
अम्ल	acido
अम्ल	ácido
आए	vinieron
प्रबंधक	gerente
प्रबंधक	administrador
प्रबंधक	gestor
प्रबंधक	manager
प्रबंधक	gerentes
प्रबंधक	gestores
प्रबंधक	administradores
प्रबंधक	directivos
प्रबंधक	directores
वही	mismo
वही	misma
वही	igual
संग्रहालय	museos
संग्रहालय	museo
संग्रहालय	museos
जीता	victorias
जीता	gana
जीता	gane
जीता	ganados
जीता	ganó
जीता	ganado
जीता	gané
जीता	gano
मुद्रा	divisa
मुद्रा	moneda
मुद्रा	divisas
मुद्रा	poses
मुद्रा	pose
मुद्रा	posa
मुद्रा	plantean
मुद्रा	posar
मुद्रा	dinero
मुद्रा	money
मतलब	medios
मतलब	significa
मतलब	mean
युवा	juventud
युवा	jovenes
युवा	jóvenes
युवा	jóven
युवा	jovenes
युवा	young
युवा	joven
युवा	jóvenes
शहरों	ciudades
अंतरिक्ष	espaciales
अंतरिक्ष	space
अंतरिक्ष	espacial
अंतरिक्ष	espacio
संचार	comunicacion
संचार	comunicación
संचार	comunicacion
संचार	comunicación
संचार	comunicaciones
प्रसारण	transmisión
प्रसारण	radiodifusión
प्रसारण	emisión
प्रसारण	transmision
प्रसारण	difusión
प्रसारण	emisiones
प्रसारण	transmisiones
प्रसारण	radiodifusión
प्रसारण	transmitiendo
प्रसारण	broadcasting
फुटबॉल	fútbol
फुटबॉल	futbol
नियमित	regulares
नियमित	regular
नियमित	regularidad
व्याख्या	note
व्याख्या	nota
व्याख्या	interpretación
व्याख्या	explicación
शेष	restante
शेष	permaneciendo
शेष	restantes
शेष	izquierda
शेष	izquierdo
दावा	reclamo
दावा	reclamar
दावा	reclamación
दावा	reivindicación
दावा	siniestros
दावा	reclamos
