категория	категорија
учёный	научникот
учёный	научник
григорий	григориј
григорий	грегори
григорий	грегориј
пол	полови
пол	пол
пол	полот
пол	пол
пол	паул
пол	павле
пол	спрат
пол	кат
пол	подот
пол	партер
париже	париз
центральный	централно
центральный	централен
центральный	централа
центральный	централна
дворец	палас
дворец	дворец
дворец	палата
частично	делумна
частично	делумен
частично	делумно
частично	дел
частично	делумно
частично	делумно
считает	пронаоѓа
считает	смета
судья	судија
судья	судијата
судья	судија
судья	судијата
судья	судија
романа	романа
созыва	конституирањето
обновление	ажурирање
обновление	ажурирање
бас	als
бас	бас
бас	бас
бас	bas
местности	терен
местности	терени
последнее	последно
последнее	последни
последнее	последен
последнее	последна
последнее	последниот
организаций	организации
китая	кинески
поддержку	подршка
поддержку	поддршка
поддержку	support
искусство	уметност
искусство	уметности
искусство	уметност
искусство	арт
искусство	уметничко
искусство	уметноста
современных	модерен
современных	модерно
современных	модерни
современных	современ
современных	модерна
современных	современа
современных	современ
современных	современи
венгрии	унгарија
венгрии	унгарскиот
венгрии	унгарски
венгрии	унгарска
инженер	инжинер
инженер	инженер
очков	точки
очков	поенти
очков	поени
верхняя	горна
верхняя	горен
авторы	авторите
авторы	автори
тома	тома
тома	томо
тома	томас
тома	тома
тома	thomas
царь	крал
царь	кинг
царь	кралот
царь	цар
деньги	пари
южная	јужен
южная	јужна
южная	јужни
южная	југ
южная	јужно
южная	јужна
канады	канадска
канады	канадски
делает	дали
делает	прави
ночь	вечер
ночь	нок
ночь	ноќ
ночь	night
пер	пер
пер	per
устройство	уред
устройство	направа
началось	почна
началось	започна
началось	почнал
началось	почнаа
городское	урбан
городское	урбана
городское	урбано
городское	урбани
ролях	улоги
финляндии	финска
финляндии	фински
башкортостан	башкортостан
доказательств	докази
голосов	гласови
голосов	гласа
кораблей	бродови
кораблей	бродовите
успешно	успешните
успешно	успешни
успешно	успешно
успешно	успешна
успешно	успешен
успешно	успешно
технологии	технологиите
технологии	технологии
технологии	технологија
сфера	сферата
сфера	сфера
сфера	сферата
ибн	ибн
план	планираат
план	план
исторический	историски
исторический	историско
исторический	историска
исторический	историски
исторический	историско
исторический	историска
органов	органите
органов	органи
выборы	избори
выборы	избори
батальон	батаљон
батальон	баталјон
мгу	мсу
директора	директори
директора	режисери
лев	лав
лев	лев
лев	лео
лев	лав
думы	думата
шоссе	автопати
шоссе	автопат
шоссе	автопат
политический	политички
политический	политичко
политический	политичка
болгарии	бугарска
болгарии	бугарски
болгарии	бугарија
вне	надвор
объекты	објекти
объекты	капацитети
объекты	установи
объекты	објекти
объекты	предмети
форму	форма
форму	дрес
форму	униформи
форму	униформа
метод	методот
метод	метод
метод	метода
сеть	мрежа
сеть	мрежи
сеть	network
легко	лесно
легко	лесни
легко	лесен
легко	лесно
легко	лесна
реж	dir
основная	главни
основная	главен
основная	главна
основная	главното
минимум	минимално
минимум	минимална
минимум	минимум
минимум	минимална
минимум	минимално
минимум	минимални
минимум	минимален
миллионов	милион
миллионов	милиони
миллионов	милионски
миллионов	милиони
смерть	смрт
смерть	смртта
сельские	рурален
сельские	рурална
сельские	рурални
сельские	руралните
правильно	десно
правильно	надесно
правильно	право
правильно	точен
правильно	исправи
правильно	точна
крупный	голем
крупный	голема
крупный	големи
платформы	платформи
платформы	платформа
исторических	историски
исторических	историско
исторических	историска
руки	оружје
руки	раце
руки	рацете
предложил	предложена
предложил	предложени
предложил	навести
предложил	предложено
предложил	предложи
предложил	понуди
предложил	понудија
предложил	понуден
предложил	понудено
предложил	понудени
предложил	понудена
собрания	состаноци
собрания	собранија
редактор	уредник
редактор	уредувач
париж	париз
канал	канал
канал	канал
традиции	традицијата
традиции	традиција
традиции	традиции
традиции	традициите
языках	јазици
потери	губење
потери	губиток
потери	загуба
потери	загуби
потери	жртви
происхождение	потекло
происхождение	потекло
принадлежит	припаѓа
беларусь	белорусија
существование	егзистенција
существование	постоење
основана	основана
основана	основани
основана	основано
основана	основан
исключением	исклучок
дать	дајте
дать	давај
дать	дај
времена	пати
идеи	идеи
бригада	бригада
валерий	валери
валерий	валери
объект	предмет
объект	објект
объект	субјектот
объект	тема
объект	предмет
объект	субјект
порядок	ред
порядок	наредба
порядок	нарачка
порядок	редослед
машины	автомобилите
машины	автомобили
машины	коли
машины	машини
уильям	вилијам
профессора	професори
азербайджана	азербејџански
лига	лига
династии	династијата
династии	династија
порт	пристаништето
порт	порт
порт	порта
порт	пристаниште
гран	grand
гран	гранд
структура	структура
получения	сметка
получения	примањето
получения	добивајќи
получения	примање
получения	примаме
получения	добивањето
полный	полни
полный	целосна
полный	полна
полный	полн
полный	комплетен
полный	комплетна
полный	завршено
хотел	баран
хотел	сакаше
бюро	биро
местных	локален
местных	локално
местных	локални
местных	локална
заслуги	заслуги
месяц	месецот
месяц	месец
месяц	месечно
месяц	месечен
животные	животни
тело	тело
направления	упатство
направления	насоки
направления	дестинации
температура	температура
температура	температури
запись	снимање
запись	рекорд
запись	запис
ирландии	ирско
ирландии	ирци
ирландии	ирски
ирландии	ирец
ирландии	ирска
кому	кома
выпущен	пуштен
выпущен	пуштени
выпущен	ослободен
земля	земја
земля	земјата
земля	земјо
земля	ланд
земля	копно
земля	земјиште
недели	недела
недели	седмица
недели	недели
недели	седмици
отсутствует	отсутен
отсутствует	отсутна
отсутствует	отсутни
отсутствует	исчезнати
отсутствует	исчезнато
отсутствует	исчезната
отсутствует	недостасува
отсутствует	фали
отсутствует	исчезнат
приз	награда
видимо	очигледно
класс	клас
класс	класа
сингл	единствена
сингл	сингл
сингл	самец
фёдор	федор
фёдор	фјодор
архитектуры	архитектурата
архитектуры	архитектура
работали	работел
работали	работев
работали	работеше
работали	функционираше
работали	работено
местах	локации
политика	политика
политика	политика
политика	политики
речи	говори
речи	говорот
речи	говор
старше	постара
старше	постари
старше	постар
старше	постаро
понятие	концепт
выход	излегување
выход	излези
выход	егзит
выход	излез
материал	материјална
материал	материјал
игроков	играчи
добавить	додавање
добавить	додади
добавить	додај
архитектор	архитект
автоматически	автоматски
автоматически	автоматска
автоматически	автоматско
автоматически	автоматски
лучшая	најдобар
лучшая	најдобро
лучшая	најдобри
лучшая	најдобра
лучшая	бест
белый	бело
белый	бели
белый	бел
белый	бела
белый	вајт
кандидат	кандидатот
кандидат	кандидатка
кандидат	кандидат
персонажей	ликови
персонажей	карактери
персонажей	знаци
фразы	фрази
носители	носачи
носители	превозници
носители	носители
авиации	воздухопловство
авиации	авијација
северный	северно
северный	север
северный	северот
северный	северен
северный	северна
идея	замисла
идея	поим
идея	идеја
идея	идеа
сооружения	инсталации
играет	претставите
играет	свири
играет	свирење
играет	играње
играет	свири
ивана	ивана
писателей	писатели
женщина	жената
женщина	жено
женщина	жена
женщина	женка
женщина	женско
женщина	женски
женщина	женска
голос	гласот
голос	глас
преподаватели	професори
преподаватели	учители
преподаватели	наставниците
преподаватели	наставници
преподаватели	факултет
преподаватели	faculty
серебряный	сребрено
серебряный	сребрен
серебряный	сребрена
серебряный	сребро
серебряный	сребрени
леонид	леонид
леонид	леонид
обучения	учење
обучения	учењето
опыт	искуства
опыт	искуство
свет	светлината
свет	светол
свет	светло
свет	светлина
свет	светлост
свет	светла
неделю	недела
неделю	седмица
нарушения	прекршоци
нарушения	прекршувања
нарушения	нерегуларности
нарушения	неправилности
получает	добива
городах	градови
играть	пушти
играть	играј
играть	свири
интерес	камата
интерес	интерес
интерес	интереси
интерес	камати
применение	апликацијата
применение	примена
применение	апликација
применение	аплицирањето
установлен	инсталирана
установлен	инсталиран
установлен	инсталирани
элементы	елементи
интересные	интересни
интересные	интересно
интересные	интересна
интересные	интересен
политических	политички
политических	политичко
политических	политичка
исторические	историски
исторические	историско
исторические	историска
исторические	историски
исторические	историско
исторические	историска
красная	црвен
красная	црвена
красная	црвено
красная	црвени
раунд	округла
раунд	круг
раунд	рунда
транспорт	транспорт
транспорт	превоз
транспорт	транспорт
транспорт	транспортер
транспорт	транспортирање
специально	специјално
премьера	премиера
премьера	премиер
выставка	изложба
выставка	изложба
дни	денови
дни	дена
контроль	контрола
контроль	мониторинг
контроль	контролира
контроль	контроли
контроль	контролите
мнения	мислења
мнения	погледи
мнения	ставови
мнения	прегледи
мнения	прикази
требования	услови
требования	барања
требования	барања
попытки	обиди
семей	семејствата
семей	фамилии
семей	семејства
портрет	портрет
министров	министри
министров	министрите
карла	карла
карла	карла
цели	целите
цели	голови
цели	цели
цели	метите
цели	мети
письмо	писмо
письмо	буква
анализ	анализи
анализ	анализа
семь	седум
семь	seven
семь	седма
зал	сала
зал	физичко
зал	теретана
зал	сала
женат	женет
женат	омажена
женат	мажена
женат	венчани
женат	оженет
художественный	уметнички
художественный	уметничко
тур	тура
тур	турнеја
тур	тур
тур	обиколка
состоял	состоеше
распространение	ширење
распространение	распределба
распространение	дистрибуција
курс	курс
битва	борба
битва	битка
каталог	именик
каталог	папка
каталог	каталог
каталог	каталог
оценки	гледаност
оценки	рејтинзи
оценки	проценки
оценки	проценки
брата	близнак
дэвид	дејвид
дэвид	david
дэвид	давид
спорт	sport
спорт	спорт
спорт	спортови
спорт	спортски
спорт	спорт
турции	мисирка
турции	турција
турции	турска
турции	турско
турции	турски
турции	турскиот
томас	томас
томас	томас
томас	тома
томас	thomas
условия	термини
условия	услови
условия	услови
назначения	назначувања
назначения	дестинации
построена	изграден
построена	изградена
построена	изградени
построена	изградено
невозможно	невозможни
невозможно	невозможно
невозможно	невозможен
самолёт	летала
самолёт	авионски
самолёт	авионски
самолёт	авион
самолёт	авионски
самолёт	авион
даёт	дава
привести	донеси
привести	донесе
привести	донесете
осенью	паѓање
осенью	пад
осенью	падот
осенью	есен
осенью	падне
понял	разбрав
понял	разбираше
понял	разбра
понял	сфати
счет	сметка
счет	сметката
счет	оценка
счет	резултат
счет	поен
счет	фактура
восстания	востанија
финал	финале
финал	финалето
финал	финале
обе	двајцата
количества	количества
количества	количини
количества	количините
фонд	фондација
фонд	темели
фонд	темел
фонд	фонд
применения	апликацијата
применения	примена
применения	апликација
установлены	инсталирана
установлены	инсталиран
установлены	инсталирани
ольга	олга
открытия	откритијата
открытия	откритија
открытия	отворање
открытия	отварање
академия	академија
конфликт	конфликт
аргументы	аргументи
аргументы	расправање
аргументы	аргумент
выступления	говори
выступления	изведби
выступления	настапи
выступления	претстави
выступления	презентации
протокол	протокол
крест	крос
крест	крстот
крест	крст
воду	вода
воду	воден
ученики	студенти
ученики	ученици
ученики	студентите
ученики	ученици
ученики	апостоли
марка	печат
марка	марк
марка	белег
марка	обележи
депутаты	пратеници
депутаты	пратеника
депутаты	заменици
депутаты	пратеници
депутаты	пратениците
евреев	евреите
евреев	евреи
требует	побарува
требует	бара
требует	барања
этап	фаза
этап	бина
этап	етапа
этап	фаза
символ	симбол
символ	карактер
символ	лик
символ	знак
ооо	ох
определение	одлучност
определение	решителност
определение	дефиниција
определение	дефинирање
сад	градината
сад	градина
швейцарии	швајцарија
швейцарии	swiss
швейцарии	швајцарски
швейцарии	швајцарско
швейцарии	швајцарска
соединения	конекции
соединения	поврзувања
соединения	соединенија
приблизительно	приближна
приблизительно	приближно
приблизительно	приближно
приблизительно	отприлика
батальона	батаљон
батальона	баталјон
остался	останаа
остался	останале
остался	останав
остался	остана
остался	останал
качества	квалитети
свободы	слободата
свободы	слобода
свободы	слободи
гол	автогол
гол	цел
гол	гол
грузии	грузиски
грузии	грузија
грузии	џорџија
рек	реки
рек	риверс
рек	реките
верхней	горна
верхней	горен
отдельный	одделни
отдельный	одделно
отдельный	одвоени
направление	правец
направление	насока
флот	морнарица
флот	флота
авторитетных	авторитетен
матчи	совпаѓања
матчи	натпревари
лондоне	london
лондоне	лондон
лондоне	лондонски
представитель	претставничка
представитель	претставник
представитель	преставник
подготовки	обука
подготовки	тренинг
педагог	педагог
труды	записи
отношений	односи
проекты	проекти
латвии	латвија
латвии	латвиски
муниципальных	општинско
муниципальных	општински
показатель	индикатор
показатель	показател
пара	пар
пара	пар
пара	двојка
муниципальные	општинско
муниципальные	општински
итальянский	италијанска
итальянский	италијански
итальянский	италијанецот
итальянский	италијанец
требуется	потребна
требуется	потребно
требуется	потребни
требуется	задолжително
требуется	потребна
требуется	потребно
требуется	потребни
поражение	поразена
поражение	поразени
поражение	порази
поражение	поразен
поражение	пораз
веков	векови
веков	века
крепости	тврдини
джона	џона
журналист	новинарка
журналист	новинар
московская	москва
московская	московски
политическая	политички
политическая	политичко
политическая	политичка
молодой	младите
молодой	млад
молодой	јанг
молодой	young
молодой	млади
молодой	млада
крупнейших	најголема
крупнейших	најголемо
сценарист	сценарио
сценарист	писателка
сценарист	писател
сценарист	сценарист
принят	прифатен
принят	прифатена
принят	прифатено
принят	прифатени
принят	посвоен
принят	усвоена
принят	усвоени
принят	усвои
принят	посвоена
принят	усвоено
переехал	преместена
август	август
август	аугуст
август	августус
звезда	ѕвезден
звезда	ѕвезда
звезда	ѕвездички
причиной	кауза
причиной	предизвика
растения	билки
растения	растенија
растения	централи
растения	билка
растения	растение
растения	централа
понятно	разбирливо
понятно	разбирлив
формирования	формирање
формирования	формирајќи
формирования	формирање
формирования	формација
чемпионов	прваци
чемпионов	шампиони
чемпионов	шампионите
работала	работел
работала	работев
работала	работеше
работала	функционираше
работала	работено
музыку	музика
джордж	џорџ
джордж	џорџе
джордж	george
генрих	хајнрих
генрих	анри
генрих	хенри
говорить	разговараме
говорить	зборувај
говорить	збори
говорить	зборувај
говорить	зборувајте
причина	причина
причина	разум
причина	разумот
причина	кауза
причина	предизвика
персонаж	карактер
персонаж	лик
персонаж	знак
архиепископ	архиепископот
героев	јунаци
героев	херои
епархия	епархија
убит	убиена
убит	убиени
убит	убивани
убит	убиен
убит	убиена
убит	убиени
убит	убиено
убит	уби
убит	убиен
генри	анри
генри	хенри
политик	политичар
свойства	својства
доход	приход
доход	приходи
доход	приход
доход	приходи
доход	примања
майкл	михаел
майкл	мајкл
майкл	михаил
майкл	michael
став	станувајќи
став	станување
проектов	проекти
корабли	бродови
корабли	бродовите
царя	цар
договор	договор
договор	спогодба
татьяна	татјана
методы	методи
методы	техники
предложения	предлози
предложения	нуди
предложения	понуди
предложения	предлози
предложения	сугестии
гора	планинска
гора	планински
гора	планина
гора	маунт
гора	планината
гора	монтирање
связанные	поврзани
связанные	поврзано
связанные	поврзан
связанные	поврзани
связанные	поврзано
моя	мое
моя	рудник
моя	моја
моя	мој
определения	дефиниции
многочисленные	бројни
многочисленные	бројните
округов	окрузи
округов	области
португалии	португалски
португалии	португалија
ворота	капија
ворота	гејт
ворота	порта
ворота	премин
ворота	порта
ворота	порти
ворота	гејтс
британский	британски
британский	британска
британский	британскиот
япония	јапонија
япония	јапан
певица	пејачка
певица	пеач
певица	пејач
певица	сингер
олимпийские	олимписки
олимпийские	олимпик
собрание	собранието
собрание	собрание
собрание	собирање
собрание	собир
собрание	средба
собрание	состанок
защитник	бранител
защитник	заштитник
старый	старо
старый	стари
старый	стар
старый	стара
студентов	студенти
студентов	ученици
студентов	студентите
задачи	предизвици
задачи	целите
задачи	задачи
задачи	задачите
веб	web
веб	веб
веб	пајажина
болезни	заболувања
болезни	болест
болезни	болест
болезни	болести
болезни	заболувања
болезни	заболување
болезни	болест
болезни	болести
сторона	партиски
сторона	партиска
сторона	забава
сторона	журка
сторона	партија
сторона	страната
сторона	страна
основатель	основач
тонн	тона
компаний	претпријатија
компаний	компании
подпись	насловот
подпись	потпишувањето
подпись	потпишување
подпись	потпишана
подпись	потпишани
подпись	потпишано
подпись	потпишан
подпись	потпис
новости	вести
новости	вест
англия	англија
портал	порталот
портал	портал
исследование	изучување
исследование	студијата
исследование	проучување
исследование	студија
исследование	истражување
исследование	истражувања
света	sveta
света	света
света	светлината
света	светол
света	светло
света	светлина
света	светлост
остаётся	останува
памятники	споменици
нижняя	долна
нижняя	пониско
нижняя	долен
зоны	зони
зоны	зона
сюжет	заговор
сюжет	парцела
сюжет	завера
хан	хан
хан	хан
хан	кан
хан	хан
пространство	простор
пространство	вселена
пространство	просторот
поражения	пораз
поп	поп
поп	pop
битвы	борби
битвы	битки
битвы	битките
восстание	востание
восстание	бунтови
восстание	револт
восстание	бунт
восстание	побуна
наступление	офанзивата
наступление	навредливи
наступление	офанзива
наступление	навредлива
западная	запад
западная	западно
западная	вест
западная	вестерн
западная	западни
западная	западна
экспедиции	експедиции
экспедиции	експедицијата
экспедиции	експедиција
успех	успех
успех	успеси
открытие	откритие
открытие	откривање
открытие	отворање
открытие	отварање
полиции	полицијата
полиции	полиција
физики	физика
физики	физичари
цель	објективни
цель	намена
цель	автогол
цель	цел
цель	гол
цель	таргет
цель	метата
цель	мета
обучение	наставата
обучение	настава
обучение	обука
обучение	тренинг
обучение	учење
обучение	учењето
альма	алма
личности	идентитети
личности	личности
личности	особини
личности	карактер
личности	личност
далеко	далеку
персонажи	ликови
персонажи	карактери
персонажи	знаци
объём	волумен
объём	обем
объём	обемот
южный	јужен
южный	јужна
южный	јужни
южный	југ
южный	јужно
южный	јужна
картина	сликарство
картина	сликање
картина	слика
министерство	министерство
женился	женет
женился	омажена
женился	мажена
женился	венчани
женился	оженет
семейство	семејство
семейство	фамилијарно
семейство	фамилијарна
семейство	фамилија
андерсон	андерсон
казахстан	казахстан
польский	полски
польский	полска
польский	полирање
польский	полско
положения	одредби
положения	провизии
круг	круг
круг	скут
испания	шпанија
высшего	супериорна
высшего	супериорен
умеренно	умерено
окончательно	дефинитивниот
окончательно	дефинитивен
предприятий	дуќани
предприятий	бизниси
предприятий	претпријатија
победа	победи
победа	победуваат
победа	победа
победа	победа
победа	победата
победа	победничка
победа	победнички
крепость	тврдина
крепость	форт
крым	крим
жанр	жанр
ежегодно	годишно
ежегодно	годишно
хочет	сака
самостоятельно	независно
драмы	драмски
драмы	драма
драмы	драми
база	базата
база	база
хочу	сакаат
поддержки	подршка
поддержки	поддршка
поддержки	support
леса	шуми
леса	шума
леса	шумски
половины	пола
половины	половина
половины	половината
добавил	додадена
добавил	додаде
добавил	додадени
добавил	додадено
добавил	додаден
композиции	композиции
энергии	енергија
энергии	енергетска
энергии	енерџи
энергии	energy
энергии	енергетика
названа	именуван
названа	именувана
названа	именувани
мартин	мартин
отставку	оставки
отставку	оставка
главная	главни
главная	главен
главная	главна
главная	главното
местный	локален
местный	локално
местный	локални
местный	локална
крайней	екстремен
крайней	екстремно
крайней	екстремни
крайней	екстремна
помочь	помагаат
помочь	помош
принимает	прифаќа
этапе	фаза
этапе	бина
этапе	етапа
этапе	фаза
скорости	брзина
отказался	одбиена
отказался	одби
отказался	одбиено
отказался	одбил
отказался	одбила
отказался	одби
тысячи	илјада
тысячи	илјадници
тысячи	илјади
тысячи	илјадници
арестован	уапсен
арестован	уапсени
арестован	уапсена
мастера	мајстори
мастера	господари
мастера	мастерс
мастера	господарите
мастера	волшебниците
мастера	волшебници
абсолютно	апсолутно
абсолютно	тотално
абсолютно	сосема
абсолютно	целосно
екатерина	кетрин
екатерина	катрин
екатерина	катерин
екатерина	катерина
екатерина	екатерина
объединение	спои
объединение	спојување
объединение	спојување
объединение	обединување
прошли	донесен
прошли	помина
комментарии	коментари
комментарии	коментари
оставил	лево
оставил	лева
оставил	левица
глаза	очи
поиск	пребарување
поиск	барај
поиск	барање
закончил	завршив
закончил	заврши
закончил	завршена
закончил	завршено
последняя	последно
последняя	последни
последняя	последен
последняя	последна
последняя	последниот
санта	санта
отдел	дивизија
отдел	поделба
сержант	наредникот
сержант	наредник
сержант	водник
сержант	наредникот
международные	international
международные	меѓународна
международные	интернационална
международные	меѓународни
международные	меѓународен
мои	мое
мои	рудник
мои	моја
мои	мој
критерии	критериум
критерии	критериуми
способ	методот
способ	метод
способ	метода
способ	начин
лондон	london
лондон	лондон
лондон	лондонски
процесса	процес
процесса	процесот
север	северно
север	север
север	северот
фестиваль	фестивал
взял	зема
взял	земаа
взял	зеде
преподавал	научено
преподавал	учени
преподавал	научени
преподавал	учеше
короткая	кратки
короткая	кратко
короткая	кратка
короткая	краток
короткая	кус
польша	полска
географии	географија
огонь	оган
огонь	пожар
нижний	нижни
нижний	долна
нижний	пониско
нижний	долен
критики	критичари
критики	критичарите
жены	сопруга
жены	жена
жены	сопругите
жены	сопруги
независимости	независност
независимости	независноста
подробно	детално
подробно	детален
подробно	детални
подробно	детална
предмет	предмет
предмет	објект
предмет	субјектот
предмет	тема
предмет	предмет
предмет	субјект
ричард	ришар
ричард	ричард
губернатор	управител
губернатор	гувернер
губернатор	гувернерот
география	географија
центральная	централно
центральная	централен
центральная	централа
центральная	централна
белые	белци
белые	белите
белые	бело
белые	бели
белые	бел
белые	бела
белые	вајт
понятия	концепти
какая	што
нападающий	напаѓач
нападающий	напаѓачот
нападающий	напаѓачот
папа	тате
папа	тато
папа	татко
папа	тате
папа	тато
папа	деди
двигатель	моторот
двигатель	мотор
наталья	наталија
наталья	наталија
крови	крв
переименован	преименувана
современные	модерен
современные	модерно
современные	модерни
современные	современ
современные	модерна
современные	современа
современные	современ
современные	современи
сообщество	заедница
кампании	кампањи
кампании	кампања
граждан	граѓани
граждан	граѓаните
нидерландов	холандија
рейтинг	рејтинг
рейтинг	рангирање
рейтинг	рангирање
рейтинг	гледаност
рейтинг	рејтинзи
общие	обичен
общие	заедничка
общие	заеднички
общие	вообичаено
общие	општо
общие	општи
общие	општа
общие	општо
общие	генерал
судов	бродови
молодых	младите
молодых	млад
молодых	јанг
молодых	young
молодых	млади
молодых	млада
представлен	поднесено
представлен	поднесена
труд	работа
труд	дело
труд	работно
труд	труд
труд	труд
труд	работнички
труд	трудот
предыдущий	претходен
предыдущий	претходно
предыдущий	претходна
предыдущий	претходни
реформы	реформи
реформы	реформа
реформы	реформи
борьба	борење
борьба	борба
оператор	оператор
оператор	камерманот
оператор	камерман
пресс	печат
пресс	притиснете
пресс	прес
пресс	абс
пресс	стомачни
войн	војни
чёрный	црн
чёрный	црна
чёрный	црно
чёрный	црни
чёрный	црнец
письма	букви
письма	писма
плохо	bad
плохо	лоша
плохо	лош
плохо	лошо
плохо	бад
очки	точки
очки	поенти
очки	поени
очки	чаши
очки	наочари
очки	очила
луи	луј
луи	луис
луи	луи
возглавлял	тргнал
возглавлял	предводеше
назвал	именуван
назвал	именувана
назвал	именувани
норвегии	норвешкиот
норвегии	норвешки
норвегии	норвешка
норвегии	норвешка
фридрих	фридрих
фридрих	фредерик
лучшие	најдобар
лучшие	најдобро
лучшие	најдобри
лучшие	најдобра
лучшие	бест
служба	услуги
служба	служба
служба	сервис
служба	услуга
примеры	примери
