категорія	categoría
ділянки	áreas
машина	máquina
машина	lavadora
машина	maquinaria
машина	metralladoras
машина	coche
машина	auto
машина	carro
бік	lado
бік	secundarios
цифровий	dixital
цифровий	dixitais
простір	espazo
простір	espacio
простір	no
забив	gañar
куди	onde
гран	dólares
гран	10000
гран	mil
тиждень	semana
тиждень	á
вулиць	rúas
вулиць	polas
вулиць	rúa
договір	contrato
старий	anos
старий	vellos
старий	vello
старий	vella
медалі	medallas
заснував	fundou
курс	suposto
курс	que
курс	por
курс	claro
тож	así
тож	que
тож	entón
тож	tan
географічне	geographic
засновано	fundou
засновано	baseándose
засновано	en
засновано	baséase
засновано	baseándonos
засновано	baseada
засновано	base
засновано	baseado
двигун	máquina
двигун	motor
чорний	negra
чорний	negro
чорний	negros
захоплення	a
захоплення	capturar
захоплення	capturar
зміг	podía
зміг	podería
зміг	quen
зміг	de
зміг	capaz
зміг	capaces
зміг	poder
шкіл	escolas
шкіл	as
шкіл	nas
порядок	orde
порядок	para
порядок	xiro
порядок	postal
матеріал	materiais
матеріал	material
матеріал	prima
миру	paz
миру	a
канада	canadá
поза	do
поза	fóra
поза	fora
поза	alén
поза	máis
поза	alá
поза	aló
поза	da
поза	moi
поза	lonxe
поза	postura
досвід	experiencia
досвід	experimentar
досвід	experimentan
операцій	as
операцій	operacións
дорога	estrada
дорога	camiño
театрі	teatro
театрі	recinto
творчість	a
творчість	creatividade
користь	beneficio
цар	king
цар	rei
цар	o
цар	xurxo
цар	tsar
єпископ	bispo
важко	difícil
важко	dificil
марка	filatelia
марка	selo
руки	brazos
руки	armas
руки	mans
руки	man
руки	as
місяця	mes
місяця	ao
місяця	lúa
місяця	moon
документи	documentos
усе	todo
усе	o
проблема	problema
захворювання	trastorno
захворювання	desorde
захворювання	doenza
захворювання	enfermidades
захворювання	enfermidade
захворювання	cardíacas
захворювання	enfermidades
захворювання	enfermedades
захворювання	doenzas
визнання	confesión
визнання	recoñecemento
вільям	william
сучасні	modernos
сучасні	moderna
сучасні	as
сучасні	modernas
сучасні	moderno
переможець	gaña
матеріалу	reverencia
закладів	institucións
одразу	inmediatamente
одразу	inmediato
одразу	axiña
одразу	de
одразу	contado
кольори	cores
спорт	deporte
спорт	deportes
спорт	deporte
брата	irmán
брата	meu
порівняно	co
порт	porto
застосовується	se
застосовується	aplica
канал	canal
канал	canle
звільнення	liberación
звільнення	lanzamento
звільнення	en
звільнення	liberdade
звільнення	a
звільнення	liberación
економіка	economía
економіка	a
економіка	da
східна	orientais
східна	oriental
східна	este
прийняття	adopción
білі	brancos
білі	branco
білі	branca
білі	brancas
чоловіка	marido
чоловіка	home
чоловіка	o
математики	matemáticas
молодший	máis
молодший	novos
молодший	nova
молодший	novo
молодший	menos
нижня	máis
нижня	inferior
нижня	baixos
нижня	pulmonar
нижня	calefacción
проектів	proxectos
проектів	os
групу	grupo
групу	de
біла	brancos
біла	branco
біла	branca
біла	brancas
власні	propio
власні	propia
власні	seu
кордон	fronteira
місцеві	local
місцеві	locais
місцеві	o
місцеві	de
ідея	idea
типи	tipos
веде	leads
веде	leva
веде	lévame
стосовно	sobre
тисячі	miles
тисячі	milleiros
червона	vermello
червона	vermella
червона	vermellos
червона	roxa
червона	comunista
вважає	que
вважає	pense
вважає	pensa
вважає	cre
короткий	pouco
короткий	curto
короткий	curta
короткий	curtas
причини	razóns
причини	polas
причини	motivos
причини	provoca
причини	causa
причини	causas
причини	que
проводиться	ser
проводиться	estar
проводиться	a
проводиться	se
переїхав	mudeime
переїхав	a
переїхав	mudouse
переїхав	se
степан	stephen
працівників	traballadores
працівників	os
працівників	obreiros
працівників	empregados
працівників	os
євреїв	xudeus
конструкції	estruturas
примітки	nota
примітки	a
примітки	notas
сад	xardín
сад	horta
ніч	noite
ніч	pola
ніч	noites
німецька	alemán
німецька	alemana
німецька	alemaña
німецька	alemáns
окупації	ocupación
заходи	medidas
вища	máis
вища	altos
вища	alto
вища	máis
вища	altos
вища	alta
вища	maior
вища	altas
вища	tan
вища	alto
лікар	médico
лікар	médico
лікар	doutor
найбільша	máis
найбільша	grandes
найбільша	maiores
найбільша	maior
найбільша	mellor
найбільша	meirandes
найбільша	grande
найбільша	duns
найбільша	maior
найбільша	máis
довгий	longo
довгий	longa
довгий	moito
довгий	tempo
драми	drama
польоту	a
польоту	voando
польоту	voar
польоту	voo
змі	mediática
змі	prensa
змі	medios
змі	de
змі	comunicación
змі	dos
перетворення	transformar
перетворення	transformación
боротьбі	loita
боротьбі	contra
боротьбі	loitar
боротьбі	loitamos
боротьбі	combate
боротьбі	pelexar
боротьбі	combater
газ	gas
газ	gasolina
газ	de
газ	gases
аеропорт	aeroporto
здатність	capacidade
здатність	habilidade
костел	igrexa
костел	á
костел	da
героїв	heroes
героїв	son
героїв	heroínas
жили	vivimos
жили	viviron
жили	viviu
жили	viviamos
жили	vivían
жили	vivín
жили	vivía
альпи	alpes
жінка	muller
жінка	unha
дійсно	realmente
дійсно	moi
дійсно	que
дійсно	en
дійсно	verdade
дочка	filla
назад	revés
назад	volver
назад	volta
назад	atrás
органи	órganos
хвороби	enfermidade
хвороби	doenza
хвороби	enfermidades
хвороби	enfermidade
хвороби	cardíacas
процеси	procesos
принцип	principio
анна	anne
анна	anna
англійська	inglés
англійська	ingleses
англійська	inglesa
увійшов	entrou
увійшов	na
увійшов	entra
намагався	intentei
намагався	intentou
намагався	tratamos
намагався	tentei
намагався	tentou
надзвичайно	moi
надзвичайно	extremadamente
надзвичайно	tremendamente
надзвичайно	sorprendente
надзвичайно	notables
надзвичайно	extraordinario
мужність	valor
мужність	coraxe
мужність	valentía
мужність	valente
мужність	collóns
спроби	intentos
спроби	tentando
спроби	intentando
причиною	porque
причиною	causa
причиною	causar
солдат	soldado
солдат	soldados
відкрита	aberta
відкрита	abertos
відкрита	abrir
відкрита	aberto
відкрита	abre
відкрита	abra
повний	chea
повний	cheo
повний	completo
повний	total
повний	completa
повний	completar
повний	completo
кошти	custa
кошти	costa
кошти	custar
кошти	custos
кошти	sanitarios
випуску	liberación
випуску	lanzamento
випуску	en
випуску	liberdade
випуску	a
написання	escribir
написання	a
написання	escribía
написання	facendo
написання	súas
написання	escrita
написання	escribe
ситуації	situación
основою	base
особисто	personalmente
особисто	persoalmente
особисто	eu
особисто	unha
пройшов	pasaran
пройшов	morreu
пройшов	aprobouse
пройшов	transmitiron
пройшов	pasou
пройшов	pasar
родин	familias
родин	as
жодного	ningunha
жодного	nada
жодного	ningún
жодного	non
жодного	é
надалі	aínda
надалі	segue
факт	feito
факт	de
факт	que
факт	realidade
народ	xente
народ	amigos
народ	pais
народ	brancos
народ	xente
народ	persoas
народ	a
народ	pobo
герої	heroes
герої	son
герої	heroínas
збірка	de
збірка	colección
долина	val
долина	da
долина	valley
спостереження	monitor
спостереження	observación
введення	entrar
введення	violación
сторінок	páxinas
санта	santa
остання	último
остання	últimos
остання	pasado
остання	última
остання	o
остання	onte
остання	últimos
остання	último
остання	últimas
гравців	músicos
гравців	entidades
найбільший	máis
найбільший	grandes
найбільший	maiores
найбільший	maior
найбільший	mellor
найбільший	meirandes
найбільший	grande
найбільший	duns
зміст	contido
зміст	dóeme
нам	nos
нам	nós
зберігання	almacenamento
зберігання	consigna
невдовзі	pronto
високий	instituto
високий	altos
високий	alto
високий	alta
високий	alto
високий	alta
обробки	procesando
обробки	procesamento
силами	poderes
польські	polaca
банк	banco
банк	ribeira
банк	penedo
банк	citybank
стіни	paredes
стіни	muros
стіни	as
стіни	defensas
образ	imaxes
образ	imaxenería
світло	luz
світло	luces
світло	as
світло	luz
світло	apaguen
попередній	anteriores
природно	natural
природно	forma
природно	naturalmente
природно	non
літаки	avións
літаки	os
грузії	georgia
виграв	non
виграв	vai
виграв	vou
дорівнює	equitativos
дорівнює	igual
дорівнює	mesmo
дорівнює	iguais
дорівнює	son
будучи	ser
будучи	estar
будучи	a
будучи	se
телебачення	a
телебачення	televisión
телебачення	tele
телебачення	da
телебачення	programa
телебачення	tv
телебачення	televisión
телебачення	tele
мабуть	aparentemente
найкращі	mellores
найкращі	mellor
японія	xapón
зміна	cambiar
зміна	cambiando
зміна	muda
зміна	a
зміна	mudando
зміна	de
зміна	cambio
зміна	cambiar
зміна	mudar
зміна	cambio
хтось	ninguén
хтось	calquera
хтось	alguén
хтось	a
хтось	alguén
хтось	alguén
хтось	que
залишки	segue
залишки	queda
залишки	a
залишки	ser
залишки	restos
залишки	continúa
залишки	fica
бригада	brigade
бригада	a
бригада	brigada
риб	peixes
риб	peixe
риб	pescar
підписав	asinado
випадків	casos
випадків	caixas
технічні	técnico
технічні	técnica
характеру	compromiso
характеру	mecanismo
характеру	de
характеру	mecanismos
характеру	cos
метал	de
метал	metal
ситуація	situación
будівель	edificios
музичний	musical
музичний	musicais
стоїть	de
стоїть	pé
стоїть	estar
стоїть	estaba
стоїть	parados
стоїть	está
стоїть	entre
стоїть	queda
середнього	media
середнього	medio
середнього	de
середнього	estadounidense
середнього	mediocre
зустрічі	xunta
зустрічі	reunión
зустрічі	encontro
зустрічі	cita
залишився	ficou
залишився	por
могила	tumba
могила	grave
малий	pequeno
малий	pequenos
малий	pequenas
малий	pequena
маси	masas
птахи	aves
птахи	paxaros
птахи	as
птахи	paxaro
птахи	aves
птахи	ave
перехід	ir
перехід	así
перехід	saltar
перехід	chimpa
перехід	transición
китаї	china
міжнародна	international
міжнародна	internacional
міжнародна	internacionais
функція	función
функція	funcionar
функція	a
гармати	canóns
гармати	sobre
гармати	os
гармати	artillaría
гармати	canón
тур	xira
військо	exército
військо	do
селяни	campesiño
селяни	labregos
селяни	agricultores
селяни	campesiños
селяни	dos
селяни	labregos
селяни	aldeáns
китай	china
пер	por
пер	ao
пер	miligramos
пер	cada
розміри	tamaños
реформи	reforma
реформи	reformatorio
залежно	dependendo
залежно	de
дивізіон	división
тривала	durou
дороги	estradas
дороги	camiños
дороги	barreiras
дороги	as
срібний	silver
скульптор	escultor
ринок	mercado
ринок	mercados
ринок	esa
ринок	feira
столиця	capital
столиця	capitais
столиця	capitol
столиця	o
каталог	catálogos
каталог	catálogo
нарешті	fin
нарешті	finalmente
нарешті	por
нарешті	final
нарешті	ao
власний	eu
власний	presente
власний	propio
власний	propia
власний	seu
оператор	operadora
джордж	george
джордж	xurxo
більша	máis
більша	grandes
більша	grande
більша	maiores
більша	é
більша	son
фінляндії	finlandia
хімічний	químicas
хімічний	químico
значний	significativas
значний	significativa
значний	significativo
значний	máis
значний	importante
безліч	moitas
технічного	tecnolóxica
програмування	de
програмування	programación
глядачів	espectadores
глядачів	audiencia
сказав	dixo
сказав	dixeron
сказав	dixen
сказав	que
чоловіки	homes
чоловіки	os
падіння	caída
падіння	outono
падіння	caer
охорона	gardas
охорона	garda
охорона	de
база	base
викладав	ensináronnos
викладав	que
викладав	ensinou
міжнародні	international
міжнародні	internacional
міжнародні	internacionais
дія	acción
дія	operación
дія	actividade
девід	david
відношення	relación
мер	alcalde
мер	o
мер	alcaldesa
взаємодії	interacción
взаємодії	interactuar
взаємодії	interaccións
взаємодії	cós
видно	visible
видно	visibles
обидві	tanto
обидві	dúas
обидві	dous
обидві	os
обидві	ambos
взяти	a
взяти	a
години	horas
години	hora
знань	coñecemento
знань	coñecía
знань	coñecementos
простору	espazo
простору	espacio
простору	no
дякую	grazas
дякую	moitas
бажання	desexo
бажання	gustaríame
бажання	desexo
бажання	desexaría
бажання	oxalá
фортепіано	piano
цикл	ciclo
вирішення	solución
вирішення	solucións
вирішення	solucións
вирішення	solución
огляд	explorar
загальне	xeral
загальне	xeneral
загальне	o
бізнес	negocios
бізнес	negocio
бізнес	asunto
бізнес	traballo
французька	franceses
французька	francés
французька	francesa
французька	francesas
рим	roma
каналу	canal
каналу	canle
футбол	fútbol
здається	semella
здається	que
здається	parece
почалося	comecei
почалося	a
почалося	comezamos
почалося	empecei
почалося	comezou
почалося	a
почалося	comezaron
західний	occidental
тонн	toneladas
тонн	quintais
співачка	cantante
успіх	éxito
проекти	proxectos
проекти	os
найбільші	máis
найбільші	grandes
найбільші	maiores
найбільші	maior
найбільші	mellor
найбільші	meirandes
найбільші	grande
найбільші	duns
найбільші	maior
найбільші	máis
навпаки	contrario
навпаки	pola
навпаки	contra
навпаки	contrario
навпаки	oposta
навпаки	opostas
українець	ucraniano
дерево	árbore
дерево	tree
дерево	crosstree
померла	morreu
померла	morreron
померла	morto
померла	morrer
померла	mortos
померла	morto
померла	morta
померла	morreu
мешканці	habitantes
мешканці	residentes
намагається	intenta
намагається	tenta
грати	tocar
грати	xogar
грати	xogan
грати	xogo
спеціально	especificamente
очок	puntos
подібні	similar
подібні	similares
подібні	semellantes
подібні	semellante
подібні	parecido
подібні	parecidas
актриса	actriz
натомість	en
натомість	vez
натомість	lugar
натомість	no
натомість	canto
натомість	diso
покриття	alcance
реакції	reaccións
реакції	reacción
мета	obxectivo
мета	obxectiva
мета	para
мета	propósito
мета	fin
мета	intención
мета	serve
мета	obxectivo
мета	obxectivo
існували	existiu
матір	nai
матір	á
матір	mamá
місцевість	área
місцевість	zona
обмеження	limita
обмеження	límites
обмеження	límite
очевидно	aparentemente
очевидно	obvio
очевидно	obvia
очевидно	evidentes
очевидно	normal
очевидно	fixo
очевидно	claro
очевидно	claro
очевидно	obviamente
знищення	destrución
знищення	destruíndo
знищення	destrución
знищення	destrucción
співак	cantante
мир	paz
мир	a
італійський	italiano
італійський	italiana
італійський	italianos
наступ	ataque
наступ	atacar
наступ	ofensivo
наступ	ofensiva
оцінки	cualificacións
оцінки	as
оцінки	avaliacións
запису	escribir
запису	a
запису	escribía
запису	facendo
запису	súas
запису	escrita
запису	escribe
святий	santo
святий	san
святий	sagrado
святий	santo
святий	santos
святий	sagrada
святий	st
сторін	lados
сторін	bandos
сторін	caras
національні	nacional
національні	nacionais
національні	national
могла	podía
могла	podería
конфлікт	conflito
визначає	define
зроблено	fixen
зроблено	feito
зроблено	fixemos
зроблено	facer
зроблено	fixeches
зброя	armas
зброя	as
зброя	armamento
зброя	arma
зброя	arma
зброя	armas
зброя	fusís
зброя	as
зброя	armados
зброя	metralladoras
розробка	desenvolvemento
розробка	da
розробка	de
розробка	xapón
розробка	proxecto
розробка	desenvolver
розробка	desenvolven
розробка	deseño
розробка	deseñar
крила	as
крила	ás
музику	música
техніка	enxeñería
техніка	enxeñaría
техніка	técnica
техніка	maquinaria
техніка	máquinas
дохід	os
дохід	ingresos
дохід	do
дохід	ingreso
дохід	renda
музиканти	músicos
одружений	casou
одружений	casar
одружений	casado
спеціальні	especial
спеціальні	especiais
майкл	michael
блок	foto
блок	mazá
блок	bloque
блок	bloquear
блок	acceso
блок	barracón
генрі	henry
генрі	de
томас	thomas
рослина	planta
рослина	vexetais
рослина	de
норвегії	noruega
лондон	londres
лондон	london
інколи	veces
інколи	ás
клімат	mudanza
клімат	climática
клімат	clima
клімат	cambio
клімат	climático
командира	comandante
напрямок	dirección
вибір	opción
вибір	elección
вибір	escolla
вибір	alternativa
вибір	outra
вибір	escoller
певних	certo
певних	certas
певних	certa
певних	seguro
певних	certos
найкраща	mellores
найкраща	mellor
запис	escribir
запис	a
запис	escribía
запис	facendo
запис	súas
запис	escrita
запис	escribe
запис	de
запис	gravar
запис	disco
запис	entrada
запис	vigor
публікації	historia
публікації	relato
публікації	historias
публікації	as
бар	pola
бар	de
бар	taberna
бар	bar
мережа	rede
мережа	de
очі	os
очі	ollos
доступ	acceso
доступ	aos
катерина	katherine
перевагу	preferimos
перевагу	prefire
перевагу	gusto
перевагу	dos
перевагу	prefiro
перевагу	prefires
перевагу	vantaxe
зберігається	almacénanse
зберігається	almacenados
зберігається	aforrando
зберігається	salvar
зберігається	aforro
зберігається	aforraban
картина	cadro
картина	pintura
бойові	marcial
бойові	cun
звідки	onde
молодий	nova
молодий	mozos
молодий	mozo
молодий	novo
молодий	moza
квітень	abril
квітень	de
батьки	pais
батьки	os
батьки	pai
батьки	pais
батьки	os
донька	filla
якість	calidade
листя	marcha
листя	follas
листя	deixa
листя	as
листя	sae
медичних	medicina
медичних	médico
медичних	médicos
медичних	médica
батальйон	batallón
колектив	colectivo
колектив	colectiva
канаді	canadá
створює	crea
грає	xoga
грає	xogando
грає	xogar
грає	tocando
грає	tocar
швеція	suecia
пропонує	ofréceme
точка	momento
точка	punto
басейн	piscina
басейн	a
зменшення	reducir
зменшення	redución
володіє	é
володіє	posúe
точно	definitivamente
доля	destino
доля	o
доля	destino
окремо	separado
рівняння	ecuación
георгій	george
георгій	xurxo
окремий	diferentes
окремий	entre
класі	de
класі	grao
класі	clase
стосується	se
стосується	aplica
зрештою	finalmente
зрештою	co
зрештою	tempo
зрештою	final
зрештою	eventualmente
зрештою	a
пари	par
перемога	vitoria
перемога	da
перемога	victoria
перемога	a
одиниці	unidades
одиниці	unidade
камінь	de
камінь	pedra
камінь	a
зробили	fixo
зробили	que
зробили	o
стара	anos
стара	vellos
стара	vello
стара	vella
необхідність	necesidade
говорить	charlas
говорить	fala
говорить	tedx
говорить	que
говорить	di
говорить	fala
говорить	fálalle
говорить	falar
ворота	gates
англія	inglaterra
хвилі	ondas
певні	certo
певні	certas
певні	certa
певні	seguro
певні	certos
переміг	non
переміг	vai
переміг	vou
угорщина	hungría
культур	culturas
кабінету	minister
прошу	preguntar
прошу	lle
прошу	pregunta
прошу	a
прошу	pide
прошу	por
прошу	favor
торонто	toronto
чикаго	chicago
варіанти	opcións
варіанти	opcións
варіанти	decisións
мій	meu
мій	miña
мій	o
мій	a
мій	meus
мій	miña
мій	meus
мій	meu
оформлення	creativo
оформлення	creativos
оформлення	creativa
оформлення	creativas
лист	carta
лист	letra
довжини	lonxitude
вилучити	se
вилучити	e
вилучити	quitar
вилучити	quitamos
закони	leis
закони	as
соціальна	social
соціальна	sociais
ефект	efecto
ефект	efectos
бог	deus
схема	de
продовження	continuo
продовження	continua
націй	nacións
кампанії	campañas
кампанії	campaña
колонії	colonias
британія	bretaña
британія	gran
викладач	profesor
викладач	mestra
викладач	mestre
ерік	eric
поширені	común
поширені	comúns
правда	verdade
правда	certo
хотів	quería
хотів	que
хотів	quixen
справі	asunto
власник	dono
побудовано	construida
побудовано	construíu
побудовано	construín
побудовано	construímos
побудовано	de
вторгнення	invasión
неможливо	imposible
неможливо	imposíbel
неможливо	non
неможливо	incapaces
поети	poetas
підтримка	apoio
підтримка	apoiar
підтримка	de
проходять	de
оголосив	declarou
вогонь	lume
вогонь	fogo
механізм	mecanismo
опір	resistir
опір	resista
опір	os
опір	resistencia
опір	a
прийшов	chegou
прийшов	veu
компаній	empresas
компаній	corporacións
компаній	empresas
компаній	as
компаній	compañías
законів	leis
законів	as
продовжив	continuou
стадії	fases
головне	principal
головне	importante
захопили	capturado
захопили	capturados
захопили	prisioneiro
знайшов	atopei
знайшов	que
знайшов	atopamos
знайшов	atoparon
знайшов	atopou
флот	negro
флот	frota
відкрив	descubrimos
відкрив	descuberto
відкрив	descubriu
відкрив	descubrín
відкрив	revelou
тема	tema
тема	asunto
тема	suxeito
тема	tema
тема	materia
всім	todo
всім	o
всім	mundo
всім	todos
мак	mac
розповідає	charlas
розповідає	fala
розповідає	tedx
розповідає	di
розповідає	que
розповідає	lle
пошук	buscar
пошук	procura
пошук	busca
пошук	buscando
пошук	busca
пошук	atopar
графство	do
графство	condado
графство	o
графство	nado
терміни	termos
терміни	funcionamento
терміни	a
запаси	subministración
дівчина	moza
дівчина	moza
дівчина	rapaza
дівчина	nena
рейтинг	cualificación
кафедра	catedral
туди	alí
туди	hai
туди	aí
третє	terceira
третє	terceiro
третє	terzo
сфери	esfera
лідер	líder
берег	costa
берег	costa
берег	marfil
берег	na
робітників	traballadores
робітників	os
робітників	obreiros
знайдено	atopei
знайдено	que
знайдено	atopamos
знайдено	atoparon
знайдено	atopou
належав	á
наказ	orde
наказ	para
наказ	xiro
наказ	postal
зона	zona
незалежно	importar
палива	combustible
швидше	rápido
швидше	axiña
швидше	presa
швидше	présa
швидше	apura
швидше	máis
швидше	rápido
швидше	axiña
швидше	rápida
травень	poden
травень	pode
травень	maio
травень	que
травень	podo
повна	chea
повна	cheo
повна	completo
самостійно	si
самостійно	mesmo
самостійно	mesma
самостійно	se
полон	capturado
полон	capturados
полон	prisioneiro
курси	cursos
курси	de
темно	escuras
темно	escuro
темно	escura
темно	escuridade
темно	noite
моя	meu
моя	miña
моя	o
моя	a
моя	meus
цілей	obxectivos
цілей	brancos
рішень	tomar
рішень	decisións
американської	estadounidense
американської	americanos
американської	americana
американської	americano
невідомо	descoñecido
невідомо	descoñecida
вимірювання	medir
вимірювання	medindo
вимірювання	medida
вимірювання	medir
вимірювання	medimos
насіння	sementes
насіння	semente
насіння	sementes
замовлення	ordes
замовлення	orde
замовлення	as
замовлення	encargos
паралельно	paralelo
думаю	que
думаю	penso
думаю	pensar
думаю	creo
спортивні	deportes
спортивні	deporte
якби	se
якби	se
танків	tanques
вересень	setembro
вересень	de
повертається	volve
повертається	volta
проведено	reunión
проведено	perdín
проведено	mans
проведено	tiña
проведено	hoxe
проведено	atopo
десять	dez
десять	10
похід	campaña
христа	xesucristo
христа	cristo
христа	advindo
христа	están
христа	aos
христа	por
економічний	económico
економічний	económicas
економічний	o
економічний	económica
далеко	de
далеко	moito
далеко	lonxe
далеко	ata
комісія	comisión
конкурс	canción
конкурс	cantiga
конкурс	cantar
конкурс	canto
вірність	lealdade
каліфорнія	california
показує	programas
показує	demostra
зелений	verde
зелений	verdes
зелений	green
працівник	traballador
працівник	social
працівник	obreiro
працівник	obreiros
працівник	parado
установ	institucións
знаки	pratos
знаки	sinais
стосунки	relación
інтерес	interese
інтерес	interesa
тиск	presión
потреби	precisamos
потреби	necesitamos
потреби	que
потреби	preciso
потреби	precisaba
потреби	necesitaba
потреби	precisabamos
потреби	precisa
потреби	ten
потреби	necesita
потреби	necesidades
релігії	relixión
партій	dos
партій	festas
партій	partidos
вчені	investigadores
вчені	científicos
вчені	os
вчені	sociólogos
здобула	gañei
оригінальна	orixinal
оригінальна	orixinais
мозку	cerebrais
мозку	cerebro
мозку	cerebral
розміщення	a
розміщення	colocar
інструмент	de
інструмент	ferramenta
інструмент	ferramentas
франко	franco
ліва	esquerda
ліва	queda
випадок	caso
випадок	se
інакше	distinta
інакше	diferente
інакше	contrario
інакше	ou
інакше	doutro
інакше	xeito
інакше	se
інакше	non
інакше	senón
співпраці	cooperación
яків	xacob
додаткові	adicional
додаткові	avanzado
додаткові	avanzada
додаткові	de
додаткові	máis
додаткові	extra
додаткові	un
потреб	precisa
потреб	ten
потреб	necesita
потреб	necesidades
ставлення	actitude
ставлення	atrancos
ставлення	pensas
народи	xente
народи	fronte
апарат	vehículo
набір	conxunto
луї	luis
луї	louis
луї	louie
відпочинку	libre
відпочинку	tempo
відпочинку	ocio
виборців	votantes
посібник	guía
сила	fortaleza
сила	forzas
сила	forza
сила	a
сила	radica
сила	forza
сила	a
сила	policía
сила	exército
сила	poder
сила	o
сімей	familias
сімей	as
вимагає	precisa
вимагає	ten
вимагає	necesita
вимагає	necesidades
вимагає	require
вимагає	reivindicacións
виставки	exposición
лісах	bosques
німці	alemáns
британські	a
британські	británico
британські	británica
британські	británicos
британські	británicas
британські	inglesa
рук	mans
рук	man
рук	as
провести	gastar
провести	pasar
помилки	erros
помилки	culpa
стають	nunha
стають	ser
стають	en
стають	se
телефон	teléfono
телефон	teléfono
телефон	ao
телефон	telefonar
чітко	claramente
чітко	claro
чітко	con
чітко	claridade
чилі	chile
гаррі	harry
дозволяють	permiso
навантаження	carguen
навантаження	tráfico
сестра	irmá
сестра	a
генріх	henry
генріх	de
жовтень	outubro
жовтень	de
місії	misións
вершини	picos
вершини	xemelgos
випромінювання	radiación
мвс	de
мвс	do
мвс	dos
мвс	da
ракети	mísiles
ракети	foguete
червень	xuño
випробування	ensaios
випробування	xuízos
випробування	probas
випробування	probando
третя	terceira
третя	terceiro
третя	terzo
вісім	oito
вісім	8
принципи	principios
принципи	conceptos
фотографії	fotos
фотографії	as
фотографії	fotografías
фотографії	foto
фотографії	túas
фотографії	fotografía
фотографії	foto
нагадує	lémbrame
нагадує	lembra
глава	capítulo
ліс	bosque
вчених	científicos
вчених	os
вчених	sociólogos
приклади	exemplos
зал	hall
зал	corredor
зал	concello
зал	civil
зал	sede
розташовано	atópanse
пройшли	por
пройшли	viaxou
належали	á
виявлення	detectar
одяг	roupa
одяг	roupa
одяг	roupas
зверху	do
зверху	enriba
зверху	20
зверху	cima
зверху	superior
співробітник	colega
музикант	músico
харчування	comida
харчування	alimentos
харчування	alimentaria
персонажі	idiogramas
персонажі	personaxes
якийсь	algúns
якийсь	algunhas
якийсь	algo
якийсь	de
якийсь	un
присутні	presentar
присутні	actual
присутні	presente
присутні	presentes
присутні	agasallo
чорна	negra
чорна	negro
чорна	negros
розроблений	desenvolveu
розроблений	desenvolvido
розроблений	desenvolvidos
розроблений	desenvolvemos
розроблений	o
знайдені	atopei
знайдені	que
знайдені	atopamos
знайдені	atoparon
знайдені	atopou
написано	escrito
написано	escrita
написано	o
додати	engadir
додати	dous
сфера	esfera
знаю	sabes
знаю	sabe
знаю	sei
знаю	sabemos
кров	sangue
кров	o
герцог	duque
січень	xaneiro
січень	de
хоче	quere
американські	estadounidense
американські	americanos
американські	americana
американські	americano
послуги	servizos
послуги	os
інструментів	instrumental
інструментів	instrumentos
клітини	célula
клітини	cela
кандидатів	candidatos
середовище	entorno
середовище	ambiente
середовище	medio
двоє	dous
двоє	dúas
технологія	tecnoloxía
планування	planificación
папа	papá
папа	papa
вмс	marines
річард	richard
визначити	determinar
визначити	determinan
визначити	han
визначити	definir
опору	resistencia
опору	a
польська	polaca
зростає	medra
зростає	crece
шлюб	casamento
шлюб	matrimonio
грудень	decembro
грудень	de
моделей	modelos
частка	de
частка	partículas
частка	partícula
частка	fracción
напис	etiqueta
автоматично	automaticamente
автоматично	automático
колекції	de
колекції	colección
проводяться	a
проводяться	cabo
березень	marzo
березень	de
березень	marcha
обличчя	rostros
обличчя	caras
обличчя	cara
обличчя	rostro
річний	anual
сторіччя	séculos
зразок	mostra
зразок	como
зразок	coma
зразок	así
концерт	concert
концерт	concerto
концерт	balde
концерт	espectáculo
концерт	show
вирішили	decidiron
вирішили	decidimos
вирішили	decidiu
вирішили	decidín
зазнав	sufriron
зазнав	sofre
зазнав	sufrín
технічний	técnico
технічний	técnica
різко	forma
різко	ao
різко	radical
золото	ouro
золото	de
шляхи	formas
шляхи	xeitos
шляхи	xeito
шляхи	maneiras
шляхи	de
шляхи	forma
липень	xullo
липень	de
берега	costa
десь	nalgures
десь	nalgún
десь	lugar
десь	sitio
десь	parte
співробітників	empregados
співробітників	os
росте	de
росте	medrando
росте	medrar
росте	crecemento
росте	crecendo
росте	medra
росте	medra
росте	crece
пан	señor
пан	mr
пан	o
прямо	en
прямо	directo
прямо	dereito
храми	igrexas
написати	escribir
написати	escribe
написати	escribo
зустріч	cita
зустріч	xunta
зустріч	reunión
зустріч	encontro
зустріч	cita
зустріч	encontro
жити	vivir
жити	vivo
жити	viven
жити	vive
жити	viva
коледж	universidade
коледж	na
коледж	estudantes
коледж	facultade
коледж	que
коледж	college
коледж	colexio
діаметр	diámetro
покарання	castigo
покарання	punishment
занадто	tamén
занадто	demasiado
занадто	moi
становище	situación
звичайний	chaira
звичайний	costa
звичайний	plano
звичайний	claro
звичайний	tenra
звичайний	regularmente
звичайний	normal
звичайний	típica
звичайний	de
звичайний	taxis
звичайний	regular
звичайний	normal
звичайний	normais
бачу	ver
бачу	vexo
продукти	produtos
продукти	orixe
існувало	existiu
ріки	ríos
офіцерів	oficiais
офіцерів	os
офіцерів	seus
офіцерів	policías
волосся	pelo
волосся	cabelo
східних	oriental
існував	existiu
гармат	canóns
