から	from
レモン	llimona
俊彦	toshihiko
服装	indumentària
工廠	arsenal
ヒント	consells
ヒント	punta
ヒント	propina
ヒント	consell
ニコラ	nicola
アラスカ	alaska
デニス	dennis
モノレール	monorail
ラインナップ	alineació
硬貨	monedes
硬貨	moneda
ワルシャワ	varsòvia
歩道	vorera
静か	tranquil
マイナス	negatiu
急性	aguda
バンクーバー	vancouver
カレン	karen
種子	llavor
種子	llavors
劇作家	dramaturg
乗り換え	traspàs
乗り換え	transferència
乗り換え	trasllat
コンプレックス	complexes
コンプレックス	complex
ホルン	banya
ホルン	horn
シンセサイザー	sintetitzador
シンセサイザー	sintetitzadors
シンセサイザー	sintetitzador
シンセサイザー	synth
フェルナンド	fernando
シンプル	simple
シンプル	senzill
シンプル	senzillesa
サポーター	simpatitzants
サポーター	partidaris
サポーター	defensora
サポーター	partidari
ビー	abella
ビー	bee
アイオワ	iowa
サーカス	circ
宗家	soke
ニャン	miau
クマ	óssos
クマ	ós
クライマックス	climax
報復	retribució
報復	venjança
報復	represàlia
準拠	conforme
巡礼	pelegrinatge
巡礼	romeria
巡礼	pelegrinatges
セミナー	seminaris
セミナー	seminari
最悪	pitjor
キューブ	cube
キューブ	cub
キューブ	cubs
エリート	elit
エリート	elits
アルフレッド	alfred
棄権	abstenció
オールド	antic
一夫	kazuo
ストライク	vaga
レポーター	reporter
スティーヴ	steve
クリック	clic
クリック	clics
代々木	yoyogi
吉原	yoshiwara
バーナー	cremador
カーン	khan
積分	integral
積分	integrals
有罪	culpable
初心者	principiants
初心者	principiant
グレゴリオ	gregorio
交互	alternant
交互	suplent
交互	alternatiu
交互	alternativament
トリック	truc
トリック	trucs
物流	logística
アンケート	qüestionari
アンケート	enquesta
アンケート	poll
アンケート	survey
アンケート	enquesta
アンケート	enquestes
アンケート	enquestes
アンケート	urnes
許容	tolerància
杉田	sugita
益田	masuda
欠点	inconvenients
リュウ	ryu
リュウ	ryū
リュウ	ryū
布告	proclamació
布告	decret
布告	declaració
宮沢	miyazawa
アトリエ	atelier
キャンディ	llaminadures
キャンディ	candy
キャンディ	caramel
名詞	substantiu
名詞	substantius
フライト	vols
フライト	vol
エディ	eddie
九条	kujō
テンポ	tempo
キャサリン	katherine
キャサリン	caterina
キャサリン	catherine
ウド	udo
フック	ganxo
フック	garfi
フック	hooks
フック	hams
置換	substitució
置換	reemplaça
置換	substitueix
洋一	yoichi
マクドナルド	mcdonald
実体	entitat
アーキテクチャ	arquitectura
アーキテクチャ	arquitectures
エルサ	elsa
ローリング	rolling
チーズ	formatge
チーズ	formatges
伴奏	acompanyament
同窓会	alumni
同窓会	retrobament
窒素	nitrogen
ホーン	banya
ホーン	horn
プラチナ	platí
愛情	afecte
クロード	claude
アウグスト	agost
きみ	kimi
邸宅	residències
ゴッド	déu
ときめき	tokimeki
メロディー	melodia
メロディー	melody
収束	convergència
バート	burt
バート	bart
バート	bert
スペクトル	espectre
代謝	metabolisme
切手	segell
切手	segells
賃金	salaris
大砲	canó
大砲	artilleria
話者	parlador
タール	tar
ライブラリ	biblioteques
ライブラリ	biblioteca
ひろみ	hiromi
スーパーマーケット	supermercats
スーパーマーケット	supermercat
弾圧	opressió
弾圧	oprimides
弾圧	oprimir
弾圧	opressiva
順子	junko
転生	tensei
シャイ	tímid
コメンテーター	comentaristes
招聘	invitació
ファンクラブ	fanclub
筒井	tsutsui
転写	transcripció
智子	tomoko
円盤	disc
真夏	midsummer
ウェブ	web
激怒	fúria
激怒	furiós
激怒	furious
激怒	indignat
激怒	indignats
激怒	enfurismada
寸法	dimensió
寸法	dimensions
テナント	tennant
テナント	llogater
テナント	arrendatària
申し出	oferta
きちんと	bestial
リットル	litre
リットル	litre
お金	diners
お金	diner
バレンシア	valencia
バレンシア	valència
条項	clàusula
条項	clàusules
条項	disposició
条項	provisió
食べ物	menjar
食べ物	alimentació
凍結	glaçada
寄稿	contribuït
習慣	hàbits
習慣	costum
習慣	hàbit
ズーム	zoom
プラント	planta
サリー	sally
関ヶ原	sekigahara
バルト	barth
占い	futurologia
書物	llibres
書物	llibre
甘い	dolç
甘い	dolços
甘い	dolça
メルセデス	mercedes
煙突	xemeneies
煙突	xemeneia
スロベニア	eslovènia
スロベニア	eslovena
サミット	tossal
サミット	cimera
理恵	rie
ツイ	tsui
三輪	miwa
レシピ	receptes
レシピ	recepta
決闘	duel
オスカー	òscar
オスカー	oscar
バグ	bug
バグ	fallades
バグ	errors
バグ	bugs
バグ	bitxos
ロビンソン	robinson
つながり	connexions
つながり	connexió
分ける	divideix
分ける	split
分ける	divideix
徴収	recollir
商用	comercial
商用	mercantils
商用	comercials
ひかる	hikaru
スケジュール	horaris
スケジュール	planificacions
スケジュール	horari
シンデレラ	ventafocs
フレーズ	frase
フレーズ	frases
キリン	girafa
メガネ	ulleres
純子	junko
呼吸	respirar
呼吸	respira
呼吸	respiració
呼吸	respirant
大国	okuni
斜面	desnivell
斜面	talussos
メリーランド	maryland
インパクト	impacte
先祖	avantpassat
先祖	avantpassats
収穫	collita
あずさ	azusa
量子	quàntica
追認	ratificació
トリプル	triple
日蓮	nichiren
豪雨	aiguat
ヒューマン	humà
ヒューマン	humans
ナッシュ	nash
ルイジアナ	louisiana
オーダー	orde
オーダー	ordre
オーダー	encàrrecs
オーダー	comandes
オーダー	ordres
ツリー	arbre
使徒	apòstol
使徒	apòstols
小銃	rifles
小銃	fusell
小銃	rifle
三笠	mikasa
虐待	maltractament
虐待	abús
ブース	booth
ブース	caseta
長老	elder
集計	agregació
貯金	estalvis
プロトコル	protocol
プロトコル	protocols
家畜	ramaderia
博文	hirobumi
洗礼	bateig
洗礼	baptisme
クリーク	creek
振る	shake
ハーツ	hearts
ハーツ	cors
ウマ	cavalls
ウマ	cavall
スル	sul
固体	sòlid
秀雄	hideo
ホース	mànega
サント	sainte
明子	akiko
パーカー	parker
コンサルタント	consultor
コンサルタント	consultoria
コンサルタント	consultors
コンサルタント	assessors
シャッター	activador
仁川	inchon
麻美	asami
ボビー	bobby
集約	agregació
ブルックリン	brooklyn
財閥	zaibatsu
時折	ocasionalment
美容	bellesa
カレンダー	calendari
カレンダー	calendaris
傭兵	mercenari
傭兵	mercenaris
補正	correccions
補正	rectificacions
補正	compensa
補正	compensar
補正	correcció
補正	ajustos
補正	ajustaments
遅い	tard
遅い	slow
遅い	lent
江口	eguchi
テクニック	tècnica
テクニック	tècniques
拒絶	negativa
拒絶	rebuig
直子	naoko
本州	honshu
マニラ	manila
有明	ariake
入江	irie
正明	masaaki
続行	continuació
続行	procedeixi
勝つ	guanyar
江南	gangnam
江南	jiangnan
中毒	addicte
中毒	addicta
丹後	tango
あすか	asuka
アドバイス	assessorament
留置	detenció
ボイラー	caldera
ボイラー	calderes
水木	mizuki
浸透	osmosi
遺言	will
遺言	voluntat
ウォーカー	walker
シェイクスピア	shakespeare
メリット	merritt
メリット	merit
メリット	mèrit
ハット	hutt
ハット	barret
尊重	respect
尊重	respecte
エンジニアリング	enginyeria
カメラマン	fotògrafs
半導体	semiconductor
体格	physique
ギニア	guinea
ウラジーミル	vladímir
ウラジーミル	vladimir
絶対に	absolutament
リサ	lisa
ライス	arròs
互換性	compatibilitat
カーニバル	carnaval
カーニバル	carnestoltes
アフター	after
アフター	després
拡散	difusió
拡散	difusió
拡散	difusa
メモ	nota
メモ	notes
メモ	memo
モダン	moderna
モダン	modern
免除	exempció
コスモス	cosmos
お知らせ	notificacions
お知らせ	recordatori
お知らせ	anunci
お知らせ	notificació
異議	objecció
カルロ	carlo
木星	júpiter
規約	termes
規約	condicions
奉納	dedicatòria
奉納	dedicació
椅子	presideix
椅子	cadires
椅子	cadira
鳩山	hatoyama
恭子	kyoko
リール	rodet
逸話	anecdotes
逸話	anècdota
宰相	canceller
ダスト	pols
喜び	delícia
喜び	alegria
喜び	alegries
喜び	goigs
喜び	plaer
スライド	diapositives
スライド	diapositiva
スライド	llisca
歌曲	cançó
歌曲	song
シュミット	schmidt
シュミット	schmitt
ノーフォーク	norfolk
摂政	regència
摂政	regent
摂政	regents
ストレス	estrès
ストレス	subratllat
御用	goyo
カクテル	còctel
ケベック	quebec
丸の内	marunouchi
遅延	demora
遅延	retard
遅延	endarreriment
遅延	retardat
遅延	endarrerit
講堂	auditori
褐色	marró
褐色	brown
モザイク	mosaic
非公式	informals
アトラス	atles
巫女	miko
店長	gestor
今村	imamura
スープ	sopa
モナコ	mònaco
モナコ	monaco
便利	convenient
便利	conveniència
多田	tada
ポップス	iaio
赤松	akamatsu
腫瘍	tumor
ヒルズ	turons
祇園	gion
ハリケーン	huracà
創始者	fundador
ティッシュ	teixits
ティッシュ	teixit
円谷	tsuburaya
アリー	alí
アリー	ali
アリー	allie
アリー	aliat
アリー	arie
泥棒	lladre
かすみ	kasumi
ブドウ	raïm
マスコット	mascota
ポルシェ	porsche
原宿	harajuku
フレンド	amistat
フレンド	amic
デュエット	duet
オクラホマ	oklahoma
相互作用	interacció
相互作用	interaccions
フレッド	fred
エリー	ellie
エリー	elly
美和	miwa
承継	successió
フィッシャー	fisher
フィッシャー	fischer
集積	acumulació
ペーパー	paper
カニ	crancs
カニ	cranc
漏れ	filtració
漏れ	fuita
狩猟	caça
ミール	mir
いたずら	entremaliat
家具	mobles
家具	mobiliari
家具	moble
ジャム	jam
ジャム	melmelada
ジャム	melmelades
ボルチモア	baltimore
チャック	chuck
モリス	morris
モロッコ	marroc
モロッコ	marroquí
フレッシュ	fresc
フレッシュ	fresques
フレッシュ	fresca
フレッシュ	frescos
パット	pat
ふた	tapa
自由主義	liberalisme
メルボルン	melbourne
完璧	perfecte
完璧	perfecta
完璧	perfecció
コスタ	costa
アイスホッケー	hoquei
五月	maig
サンシャイン	solana
サンシャイン	sunshine
セメント	ciment
ミカ	mika
ウサギ	conills
ウサギ	conill
クリップ	clips
クリップ	clip
ダニー	danny
補完	finalització
補完	compleció
常時	constantment
クック	cook
クック	cuiner
娯楽	diversió
娯楽	entreteniment
娯楽	entertainment
ローザ	rosa
レディース	ladies
ローリー	raleigh
ローリー	rory
しのぶ	shinobu
サムライ	samurai
素晴らしい	increïble
素晴らしい	meravellós
砂糖	sucre
あおい	aoi
舗装	paviment
ケーキ	pastís
ケーキ	pastissos
ベール	bale
ベール	vel
レーシング	racing
センス	sentit
チェリー	cirera
チェリー	cherry
魚類	peixos
魚類	peix
知恵	saviesa
警報	avís
警報	advertència
うどん	udon
プリン	flam
プリン	púding
プリン	pudding
炎上	flames
ロビー	robby
ロビー	robbie
ロビー	vestíbul
ランディ	randy
ジョルジュ	georges
フォース	força
リヨン	lyon
リヨン	lió
オンタリオ	ontario
通訳	intèrpret
通訳	interpretació
弾丸	bales
弾丸	pics
弾丸	bala
クロック	rellotge
ドロップ	llença
ドロップ	gota
ドロップ	gotes
カーター	carter
まどか	madoka
サンプル	mostra
サンプル	mostres
配達	lliurament
婚姻	matrimoni
レバノン	libanesos
レバノン	líban
樹木	arbrat
樹木	arbres
ジョナサン	jonathan
榎本	enomoto
のぞみ	nozomi
シカ	cérvol
ハンブルク	hamburg
安達	adachi
デイヴィス	davis
ケープ	cape
ガルシア	garcia
ガルシア	garcía
ガルシア	garcía
百済	baekje
エストニア	estònia
サブタイトル	subtítol
サブタイトル	subtítols
大門	daimon
特権	privilegi
特権	privilegis
特権	privilegiat
特権	privilegiada
平家	heike
青梅	ome
脅迫	amenaçant
脅迫	amenaces
脅迫	intimidació
脅迫	xantatge
信玄	shingen
倉田	kurata
ジオン	dione
オファー	oferta
トランスフォーマー	transformadors
線形	lineal
コンチネンタル	continental
ウズベキスタン	uzbekistan
釈放	alliberació
釈放	alliberament
エッジ	vora
エッジ	edge
エッジ	vores
エッジ	arestes
メイ	maig
高額	car
ディビジョン	divisió
骨格	esquelet
骨格	esquelets
安部	abe
御所	gose
御所	gosho
王族	reialesa
不当	injusta
不当	injustes
本間	homma
非公開	inèdita
非公開	inèdits
非公開	inèdit
非公開	privat
非公開	privats
水族館	aquàrium
ロスト	perduda
ロスト	perduts
ロスト	lost
ロスト	perdut
大通り	boulevard
大通り	bulevard
フライング	volant
平等	igualtat
混雑	congestió
ブラウザ	navegador
うさぎ	usagi
うさぎ	conillet
うさぎ	conilleta
うさぎ	conill
蓄積	acumulats
蓄積	acumulat
牛乳	llet
進入	plantejament
進入	enfocament
ロータリー	rotary
宮古	miyako
春樹	haruki
御殿	goten
多項式	polinomi
多項式	polinomis
プラズマ	plasma
長寿	longevitat
ルーツ	arrels
ダイジェスト	digest
育つ	creix
クルス	cruz
ザール	saar
辰巳	tatsumi
十字軍	croada
十字軍	creuades
チョコ	choco
去る	deixant
独身	single
独身	solter
独身	batxiller
独身	llicenciatura
ラベル	etiquetes
ラベル	etiqueta
スピーカー	altaveus
スピーカー	parlants
スピーカー	altaveu
玲子	reiko
出羽	dewa
ファミコン	famicom
ディフェンス	defensa
ディフェンス	defensa
診療所	clíniques
診療所	clínica
診療所	clinic
ミッドナイト	midnight
ミッドナイト	mitjanit
真夜中	midnight
真夜中	mitjanit
かおる	kaoru
セルゲイ	sergi
軍曹	sergent
アルジェリア	algerià
アルジェリア	algèria
ドラッグ	drogues
ドラッグ	fàrmacs
ドラッグ	arrossegament
ドラッグ	arrossega
ドラッグ	droga
ミャンマー	birmània
ミャンマー	myanmar
欲望	desig
欲望	desitjos
ホルモン	hormona
ホルモン	hormones
ゾンビ	zombie
ゾンビ	zombi
ゾンビ	zombies
右京	ukyo
浜崎	hamasaki
星雲	nebulosa
マクロ	macro
マクロ	macros
黒崎	kurosaki
敗者	perdedors
敗者	perdedor
休憩	break
休憩	descans
休憩	intermig
ノイズ	soroll
生理学	fisiologia
スケッチ	esbossos
スケッチ	croquis
スケッチ	esbós
ミハイル	mikhaïl
ワット	watt
ワット	wat
ブンデスリーガ	bundesliga
雅子	masako
ウルグアイ	uruguaiana
ウルグアイ	uruguai
自慢	presumia
自慢	orgullosa
自慢	orgullós
自慢	orgullosos
屋内	indoor
屋内	indoors
許し	perdó
三鷹	mitaka
コマーシャル	comercial
コマーシャル	mercantils
コマーシャル	comercials
匿名	anonimat
匿名	anònim
匿名	anonymous
匿名	anònims
速い	ràpid
明日香	asuka
ジョーダン	jordà
ジョーダン	jordània
博之	hiroyuki
飛騨	hynobius
あした	ashita
あした	demà
行進	processó
坂東	bando
落ちる	caiguda
ワルツ	vals
土岐	toki
クタ	kuta
コンソール	consola
反逆	traïció
ドバイ	dubai
えみ	emi
クーパー	cooper
溝口	mizoguchi
部数	còpies
部数	exemplars
トーン	to
トーン	matís
部署	departament
ライム	calç
ニコラス	nicholas
ニコラス	nicolau
エイリアン	alien
エイリアン	aliens
エイリアン	estrangeria
家庭教師	tutor
家庭教師	preceptor
カスティーリャ	castella
ロイド	lloyd
同性愛	homosexualitat
トレイ	safata
中身	omplint
中身	rebliment
スバル	subaru
ウィズ	wiz
アクティブ	actiu
アクティブ	activa
シオン	sion
シオン	sió
シオン	theon
岸田	kishida
矢島	yashima
カノン	cànon
怖い	espantat
ジャマイカ	jamaica
ジャマイカ	jamaicà
行進曲	març
行進曲	march
盆地	conca
奉仕	altruisme
罰金	multes
軽い	llum
アンコール	encore
アンコール	angkor
フェルト	sentia
フェルト	feltre
転移	transició
ストリーム	fluxos
ストリーム	riera
馬鹿	idiota
近所	veïns
近所	barri
近所	veí
近所	veïna
トロフィー	trofeu
トロフィー	trofeus
奇数	senars
奇数	senar
援軍	reforços
なかよし	nakayoshi
ティーン	teen
ラット	rata
ペンギン	pingüins
ペンギン	pingüí
ルクセンブルク	luxemburg
クレーン	grues
クレーン	grua
シャワー	dutxa
シャワー	ruixats
シャワー	dutxes
マヌエル	manuel
マヌエル	manel
彫刻家	escultor
ペリー	perry
被告	acusats
被告	demandat
ジャガー	jaguar
楽しみ	gaudi
イヴァン	ivan
キラー	killer
キラー	assassí
フィルター	filtre
フィルター	filtres
ブダペスト	budapest
髪型	peinado
ヘクタール	hectàrees
ヘクタール	hectàrea
酒田	sakata
給与	salari
給与	sou
給与	sous
給与	salaris
給与	retribucions
給与	retribució
十字架	creu
十字架	cross
シンシナティ	cincinnati
アトラクション	atracció
アトラクション	atraccions
フィレンツェ	florence
フィレンツェ	florència
こんにちは	hola
ナース	infermera
ナース	infermer
アラバマ	alabama
オーロラ	aurora
恵比寿	ebisu
真空	buit
略奪	saqueig
上川	kamikawa
デュアル	dual
賃貸	arrendament
つばさ	tsubasa
版画	hanga
ミッキー	mickey
ミッキー	micky
変態	pervertit
変態	metamorfosi
ルーズベルト	roosevelt
反転	inverteix
反転	voltejar
反転	inverteix
反転	giren
ナナ	nana
塩基	base
祖国	pàtria
シャフト	shaft
哲夫	tetsuo
運ぶ	portar
キン肉マン	musculman
パイレーツ	pirates
鋳造	fosa
鋳造	càsting
鋳造	casting
岩本	iwamoto
コンサルティング	consulting
コンサルティング	consultoria
マウンテン	muntanya
リナ	rina
リナ	lina
ストーム	tempesta
火薬	pólvora
バロック	barroca
バロック	barroc
緊張	nerviós
緊張	tensa
緊張	tensió
イアン	ian
増やす	increment
増やす	augment
たばこ	tabac
黒沢	kurosawa
堤防	terraplè
哺乳類	mamífers
哺乳類	mamífer
ロペス	lopes
ロペス	lópez
ロペス	lopez
正樹	masaki
名声	fama
名声	fame
クモ	aranya
離れる	excedència
樹脂	resina
コスモ	cosmo
エステ	este
アドバイザー	assessor
原点	origen
グリー	glee
ウィル	will
ウィル	voluntat
断片	fragments
公家	kuge
ヨハネス	johannes
利点	avantatges
利点	avantatge
指針	orientacions
指針	directrius
指針	directriu
破棄	revocats
破棄	revocat
破棄	revocada
破棄	revocades
破棄	descartant
破棄	descarta
ロイ	roy
若葉	wakaba
おじさん	oncle
おじさん	tiet
レッズ	rojos
レッズ	vermells
スワン	cigne
スワン	swan
甲賀	koga
沈黙	silenci
ユタ	utah
ケント	kent
ランチ	dinar
ヤクザ	yakuza
東名	tomei
マヤ	maya
呼び出し	invocació
囚人	presoner
囚人	presos
囚人	presoners
道徳	moralitat
道徳	moral
泣き	ploren
泣き	cry
泣き	plorar
園田	sonoda
正則	masanori
光子	fotó
カジノ	casino
太刀	tachi
いちご	maduixa
いちご	maduixes
コイル	bobina
主観	subjectivitat
キログラム	quilograms
キログラム	quilogram
ゴミ	escombraries
総覧	soran
顕彰	homenatjant
事柄	matèria
計算機	calculadora
インク	tinta
ミサ	missa
ミサ	massa
オバマ	obama
未亡人	vidu
未亡人	vídua
未亡人	vídua
タブ	tabulacions
タブ	pestanyes
タブ	pestanya
タブ	tab
薬学	farmàcia
食材	ingredients
食材	ingredient
帝都	teito
暗い	fosc
ルース	ruth
ルース	soltes
ルース	solta
熱い	hot
熱い	calent
風呂	bany
風呂	banys
輝き	resplendor
ミント	menta
ベンツ	benz
皇女	princeses
融資	préstec
融資	préstecs
融資	finançament
ピラミッド	piràmide
ピラミッド	piràmides
痛み	dolor
プロフェッショナル	professionalitat
プロフェッショナル	professional
プロフェッショナル	professionals
プロフェッショナル	professionals
ストックホルム	estocolm
ストックホルム	stockholm
バトラー	butler
バトラー	majordom
偶数	inclús
パンツ	calçotets
パンツ	pantaló
パンツ	pantalons
ソユーズ	soiuz
フランコ	franco
武雄	takeo
渋川	shibukawa
浅田	asada
エラー	error
ゆか	yuka
使い方	ús
クリントン	clinton
シリンダー	cilindre
シリンダー	cilindres
アスキー	ascii
ノード	node
ノード	nodes
ベラルーシ	bielorússia
ドミニカ	dominica
硫酸	sulfat
リバウンド	rebot
マルタ	malta
侍従	chamberlain
ゾウ	elefants
ゾウ	elefant
呪文	encanteri
サイボーグ	ciborg
カザフスタン	kazakhstan
ニュートン	newton
ニュートン	newtonià
群れ	ramat
カイロ	cairo
カイロ	caire
くるみ	kurumi
くるみ	noguer
不具合	fallades
不具合	errors
不具合	bugs
不具合	bitxos
不具合	bug
幸雄	yukio
メロン	meló
黒澤	kurosawa
英樹	hideki
クーペ	coupé
男の子	noi
男の子	nois
男の子	boys
おおよそ	aproximadament
おおよそ	aproximadament
おおよそ	aproximat
フィット	apte
面白い	interesant
面白い	interessant
面白い	funny
アクセント	accents
アクセント	accent
クロウ	corb
クロウ	crowe
丁寧	educat
驚異	meravelles
阿南	anan
派閥	facció
あかり	akari
未定	potser
岡野	okano
きわめて	extremadament
井原	ihara
子音	consonants
子音	consonant
保護者	pares
指輪	anell
指輪	anells
指輪	anelles
ジャンヌ	jeanne
証明書	certificats
証明書	certificat
五島	goto
末裔	descendents
ボウル	bowl
ボウル	bol
ボウル	tasses
競泳	nedadors
競泳	nedador
競泳	natació
クローバー	trèvol
監禁	confinament
スーパーボウル	superbowl
過半数	majoria
経理	comptabilitat
硫黄	sofre
卸売	engròs
卸売	majoristes
フランチェスコ	francesco
預金	estalvis
預金	dipòsit
預金	dipòsits
捕食	presa
捕食	depredador
ヘルメット	casc
ヘルメット	cascs
雅彦	masahiko
スパーク	espurna
発作	convulsions
桜花	ohka
抽象	abstracte
赤城	akagi
スルー	thru
スルー	mitjançant
穏やか	gentil
フィリップス	philips
フィリップス	phillips
ケニア	kenya
ケニア	kenyana
寄生	parasitària
寄生	paràsit
資本主義	capitalisme
浸水	inundat
意匠	disseny
弾道	trajectòria
ダーラン	dhahran
デフォルト	predeterminat
ベット	apostes
ベット	bette
ベット	aposta
ドジャース	dodgers
ソープ	sabó
ユネスコ	unesco
ナノ	nano
スチール	acer
コスプレ	cosplay
茶色	marró
茶色	brown
解像度	resolucions
解像度	resolució
初舞台	debutat
ロドリゲス	rodríguez
ラオス	laos
デュオ	duo
りえ	rie
リビア	líbia
ジェネレーション	generació
丹羽	niwa
ランス	lance
支配人	gestor
クリニック	clíniques
クリニック	clínica
クリニック	clinic
無形	immaterials
無形	immaterial
キッチン	cuina
レイプ	colza
レイプ	violació
ベータ	beta
葛西	kasai
クイン	quinn
没収	confiscar
没収	desamortització
没収	confiscat
没収	confiscada
真珠	pearl
真珠	perla
真珠	perles
赤外線	infrarojos
赤外線	infraroigs
赤外線	infraroig
マカオ	macau
スカート	faldilla
スカート	faldilles
音頭	ondo
醤油	soy
アイン	anh
アイン	ein
マシュー	matthew
マシュー	mateu
チャリティー	caritat
ウェルズ	pous
ノリ	nori
ジェファーソン	jefferson
英二	eiji
カタカナ	katakana
淳一	junichi
隕石	meteorit
岩石	roques
買う	compra
買う	buy
買う	comprar
盗賊	bandit
盗賊	bandits
シュトラウス	strauss
親戚	relatiu
親戚	familiars
親戚	parents
乱れ	turbulència
シモン	simó
シモン	simon
シモン	simón
羽根	ploma
イルカ	dofí
イルカ	dofins
バーク	escorça
バーク	burke
アンサンブル	ensemble
かご	cistell
かご	cistella
孤児	orfes
孤児	orfe
孤児	òrfena
孤児	orfes
前川	maekawa
ホープ	esperança
アームストロング	armstrong
皮肉	sarcasme
皮肉	ironia
皮肉	irònicament
テクニカル	tècnic
テクニカル	tècnics
蝦夷	emishi
蝦夷	ezo
華族	kazoku
絞り	obertura
拷問	torturant
拷問	tortura
ルル	lulu
吸血鬼	vampir
アクセル	axel
柳沢	yanagisawa
清掃	neteja
排水	drenatge
ヘレン	helen
立案	redacció
タック	tuck
プロトタイプ	prototips
ウリ	meló
ウリ	melons
ウリ	uli
天候	weather
却下	acomiadament
却下	rebutjat
シド	syd
シド	sid
スローガン	consignes
スローガン	lemes
スローガン	eslògan
湿地	aiguamolls
バロン	barron
負債	passius
肯定	afirmatiu
挑発	provocació
バルカン	vulcan
バルカン	balcànica
承諾	consentiment
承諾	acceptació
添付	adjuntant
添付	adjunta
添付	adjunt
添付	adjunts
ポーズ	suposen
ポーズ	plantejant
ポーズ	postures
ルック	mira
ルック	look
カルシウム	calci
克服	superació
克服	superar
和歌	waka
フランチャイズ	franquícia
ジュリア	julia
ジュリア	júlia
調停	mediació
調停	conciliació
ボウリング	bitlles
ボウリング	bowling
コソボ	kosovo
ジャッキー	jackie
マディソン	madison
静香	shizuka
おもちゃ	joguina
おもちゃ	joguines
イヴ	eve
ポピュラー	popular
ポピュラー	populars
鋼鉄	acer
ケイト	kate
パンフレット	fullet
パンフレット	pamflet
パンフレット	fullets
パンフレット	fulletons
パンフレット	opuscles
メーター	mesurador
メーター	metre
メーター	metres
リンダ	linda
体積	volum
体積	volums
組み立て	assemblea
基底	base
陽一	yoichi
有名人	celebritat
有名人	famosos
ロボ	robo
消す	extingir
経費	despesa
経費	despeses
ハーバー	harbour
ホリデー	holiday
ホリデー	festiu
ミルウォーキー	milwaukee
超過	excés
造園	enjardinament
ロク	rok
インテリア	interior
磯部	isobe
公使	ministre
公使	ministres
ジョッキー	genet
キリスト教徒	christian
キリスト教徒	cristià
キリスト教徒	cristians
リヴァプール	liverpool
スコープ	àmbit
スコープ	abast
児島	kojima
カメ	tortuga
カメ	tortugues
制裁	sancions
ステファン	stefan
ステファン	stephan
スーダン	sudan
細い	fina
エキス	extractes
エキス	extreu
エキス	extracte
キッズ	nens
改宗	convertida
改宗	convertit
正雄	masao
キティ	kitty
敦子	atsuko
ねじ	rosca
ねじ	cargols
母方	maternal
警部補	tinent
柔術	jujutsu
正治	masaharu
スキャンダル	escàndol
トンプソン	thompson
テラス	terrassa
キプロス	xipre
キプロス	xipriota
ナイジェリア	nigerià
ナイジェリア	nigèria
ターナー	turner
調和	harmony
調和	harmonia
タニア	tania
早乙女	saotome
笑う	riure
アゼルバイジャン	azerbaidjan
サントス	santos
支出	despesa
剣術	kenjutsu
マインド	ment
ベオグラード	belgrad
ミゲル	miguel
三船	mifune
チューナー	sintonitzador
元老院	senat
表彰台	podi
肺炎	pneumònia
三角形	triangle
クジラ	balenes
クジラ	balena
レーニン	lenin
叫び	cridant
叫び	crit
叫び	cridar
ヴュルテンベルク	württemberg
ゼット	zed
ハープ	arpa
ソプラノ	soprano
知人	conegut
知人	coneguts
北京市	pequín
北京市	beijing
アミノ酸	amino
遂に	finalment
ムード	humor
パブリッシング	edició
パブリッシング	publicant
薬局	drogueria
薬局	farmàcia
ジョヴァンニ	giovanni
ヤス	yasu
カラス	corb
模倣	imitació
ウォルト	walt
発酵	ferment
発酵	fermentació
伯父	oncle
伯父	tiet
楽しい	fun
楽しい	divertit
楽しい	diversió
楽しい	amena
トマト	tomàquet
トマト	tomàquets
騒音	soroll
英明	savis
英明	savi
英明	sàvia
基質	substrat
流す	rasant
府県	prefectures
流派	escoles
エステル	ester
エステル	estelle
ノーマル	normal
ノーマル	normals
インタフェース	interfície
インタフェース	interfícies
遺物	artefacte
遺物	relíquies
ナチュラル	naturals
ナチュラル	natural
ボヘミア	bohèmia
紡績	spinning
紡績	girant
ディアス	díaz
ディアス	díaz
ディアス	diaz
チャイナ	xina
こだわり	obsessió
ディフェンダー	defensor
混血	multiracial
入国	immigració
ラード	saïm
代理人	representant
代理人	agent
レンツ	lenz
売春	prostitució
不全	insuficiència
ドリル	simulacre
話し合い	debat
話し合い	discussió
スターリング	sterling
スターリング	stirling
ヘルシンキ	hèlsinki
ヘルシンキ	helsinki
アーノルド	arnold
ハノーファー	hannover
製造業	fabricació
製造業	fabricació
製造業	fabrica
宣告	frase
マフィア	màfia
正平	shohei
ルビ	rubí
ルビ	ruby
金髪	rossa
ヴィオラ	viola
不幸	infeliç
胞子	espores
胞子	spore
ジュール	jules
ジュール	joules
ジュール	joule
反動	reaccionari
賀茂	kamo
ナミ	nami
回帰	regressió
アンカー	àncora
アンカー	ancoratge
アンカー	àncores
ネバダ	nevada
溶接	soldada
溶接	soldadura
近似	aproximació
童子	doji
ビクトリア	victòria
ビクトリア	victoria
給付	benefici
環礁	atol
手動	manual
手動	manualment
マキシ	maxi
レオナルド	leonardo
許諾	autorització
許諾	permís
まゆ	cella
カオス	caos
マネージメント	gestió
ハングル	hangul
セクシー	sexy
発光	brilla
ダウ	dow
リッチモンド	richmond
注ぐ	pour
