kategória	categoría
londýn	londres
londýn	london
body	puntos
starý	anos
starý	vellos
starý	vello
starý	vella
krátky	pouco
krátky	curto
krátky	curta
krátky	curtas
krátky	informe
krátky	breve
otvorená	aberta
otvorená	abertos
otvorená	abrir
otvorená	aberto
otvorená	abre
otvorená	abra
otvorená	abrimos
otvorená	abriu
otvorená	e
záujem	me
záujem	interesaba
záujem	interesábame
záujem	interesados
záujem	interesado
záujem	interese
záujem	interesa
záujem	interesada
záujem	interese
záujem	interesa
talianska	italia
talianska	italiano
talianska	italiana
talianska	italianos
grécky	grego
postavenie	posición
postavenie	statu
postavenie	status
postavenie	posición
vytvoriť	crear
vytvoriť	creamos
vytvoriť	unha
vytvoriť	crean
riešenie	solución
riešenie	solucións
windows	fiestras
televízne	televisión
televízne	tele
kláštor	mosteiro
kláštor	convento
použité	adoitaba
použité	antes
jazyku	idioma
jazyku	linguaxe
jazyku	a
jazyku	lingua
útok	ataque
útok	atacar
útok	asalto
web	sitio
web	web
web	páxina
web	web
martina	martin
noci	as
noci	noites
noci	noite
noci	polas
súvislosti	contexto
krát	veces
krát	times
krát	tempos
zmluvy	contratos
úrovni	nivel
veda	ciencia
veda	a
veda	ciencias
veda	científica
veda	cencia
dlho	longo
dlho	longa
dlho	moito
dlho	tempo
posádky	tripulación
posádky	equipo
pavla	paul
kalifornia	california
metal	de
metal	metal
menšie	menor
menšie	máis
menšie	pequenos
menšie	pequenas
menšie	menores
menšie	menor
menšie	pequeno
menšie	pegada
patril	á
sedem	sete
sedem	7
space	espazo
space	espacio
space	no
ocenenia	premios
tvorba	creación
názory	opinión
názory	opinións
názory	opinións
republike	república
septembri	setembro
septembri	de
poľský	polaca
kultúrne	cultural
väčšie	máis
väčšie	grandes
väčšie	grande
väčšie	é
väčšie	maior
väčšie	máis
väčšie	ampla
väčšie	máis
väčšie	grandes
väčšie	grande
väčšie	maiores
väčšie	é
väčšie	son
januári	xaneiro
januári	de
rodine	familia
rodine	familiar
majster	mestre
majster	máster
majster	dono
majster	o
majster	propietario
majster	patrón
majster	señor
priemer	diámetro
priemer	media
priemer	medio
priemer	de
priemer	estadounidense
priemer	mediocre
priemer	dicir
dolina	val
dolina	da
dolina	valley
rakety	mísiles
rakety	foguetes
rakety	pasaron
united	dos
united	nos
united	unidos
united	unidas
united	ficade
united	ee
united	eua
hora	montaña
hora	montañosa
práv	dereitos
práv	os
práv	dos
práv	carta
práv	dereito
súvisiace	asociados
súvisiace	coa
súvisiace	asociado
súvisiace	coa
každá	os
každá	as
každá	todos
každá	cada
každá	todas
každá	entre
každá	cada
každá	uns
každá	un
doliny	vales
auguste	auguste
auguste	de
auguste	agosto
konkrétne	específicas
konkrétne	específica
konkrétne	específico
konkrétne	concreto
konkrétne	específicos
konkrétne	especificamente
hory	montañas
hory	das
hory	andes
hory	montes
hory	lorenzo
hory	montaña
hory	monte
hory	montaña
hory	montañosa
nemecká	alemán
nemecká	alemana
nemecká	alemaña
nemecká	alemáns
link	enlace
anglicko	inglaterra
londýne	londres
londýne	london
ochranu	protección
pôvodný	orixinal
pôvodný	orixinais
vojsk	tropas
vojsk	as
objavili	descubrimos
objavili	descuberto
objavili	descubriu
objavili	descubrín
symbol	símbolo
jazykov	idiomas
jazykov	linguaxes
jazykov	linguas
jazykov	as
jazykov	faladas
svetová	mundo
také	tan
také	como
také	tal
posádka	tripulación
posádka	equipo
materiál	materiais
materiál	material
materiál	prima
materiál	materiais
amerike	américa
amerike	ee
amerike	america
amerike	estados
amerike	unidos
amerike	uu
amerike	nos
lepšie	mellor
lepšie	mellores
rukou	man
rukou	mans
rím	roma
marci	marzo
marci	de
marci	marcha
forma	forma
forma	xeito
nám	nos
nám	nós
kariéra	carreira
kariéra	súa
severnom	do
severnom	norte
joseph	wilson
joseph	joseph
dni	días
známi	coñecido
známi	coñecidos
známi	de
choroby	enfermidade
choroby	enfermidades
choroby	enfermedades
choroby	doenzas
choroby	doenza
choroby	enfermidades
choroby	enfermidade
choroby	cardíacas
siete	rede
siete	de
jadro	núcleo
zariadenie	aparello
zariadenie	dispositivo
zariadenie	de
zariadenie	historias
zariadenie	mecanismo
zariadenie	equipamento
zariadenie	aparello
zariadenie	instalación
zariadenie	instalacións
okruhu	federal
okruhu	circuíto
nezávislosť	independencia
výhry	gaña
ciest	estradas
ciest	camiños
prípadoch	casos
prípadoch	caixas
decembri	decembro
decembri	de
voľby	opcións
voľby	elección
voľby	eleccións
voľby	electoral
voľby	eleccións
jozefa	wilson
jozefa	joseph
možnosti	posibilidades
možnosti	opcións
online	en
online	liña
man	home
man	meu
prečo	por
prečo	que
prečo	iso
medzinárodných	international
medzinárodných	internacional
medzinárodných	internacionais
filmov	filmes
obyvateľstvo	poboación
obyvateľstvo	mundial
riaditeľ	director
riaditeľ	dirección
riaditeľ	de
riaditeľ	director
riaditeľ	principal
sieť	rede
sieť	rede
sieť	de
rastliny	plantas
rastliny	planta
rastliny	vexetais
rastliny	de
line	liña
line	fila
takéto	tan
takéto	como
takéto	tal
moskva	moscova
zhruba	traducido
afriky	áfrica
afriky	sudáfrica
pokračoval	continuou
pozície	posicións
japonsku	xapón
vety	frases
vety	oración
vety	frase
vety	sentenza
vety	sentencia
vety	punto
vety	e
vety	seguido
vety	frases
novembri	novembro
novembri	de
kusov	pezas
kusov	clave
kusov	anacos
kusov	pedazos
ríme	roma
hlasov	votos
hlasov	voces
manželky	mulleres
manželky	as
manželky	esposas
manželky	súas
firma	empresa
firma	compañía
štart	a
štart	comezar
štart	empezar
japonsko	xapón
time	momento
time	tempo
time	vez
time	hora
maria	maria
maria	maría
stanici	comisaría
stanici	estación
časopisu	revistas
časopisu	revista
časopisu	time
socha	estatua
hudbu	música
technické	técnico
technické	técnica
nato	otan
úsek	sección
severne	ao
severne	norte
severne	do
noviny	xornais
noviny	xornal
noviny	xornais
noviny	prensa
stáva	convértese
stáva	en
stáva	se
stáva	vólvese
stáva	é
skoro	case
skoro	cedo
skoro	primeiras
objekt	obxecto
objekt	que
slnko	sol
mapy	mapa
účastníci	participantes
znova	outra
znova	vez
znova	máis
znova	novo
znova	de
politika	político
politika	política
politika	a
politika	de
politika	póliza
politika	política
politika	a
politika	políticas
špeciálne	especial
špeciálne	especiais
učiteľ	profesor
učiteľ	mestra
učiteľ	mestre
zlatá	moi
zlatá	ouro
zlatá	de
zlatá	de
zlatá	ouro
národov	nacións
národov	xente
národov	fronte
dôvodov	razóns
dôvodov	polas
dôvodov	motivos
hlas	voz
hlas	a
hodnota	valor
hodnota	canto
hodnota	revenda
kmeň	células
kmeň	nai
automaticky	automaticamente
automaticky	automático
vlastne	en
vlastne	realidade
vlastne	a
vlastne	de
vlastne	feito
vlastne	realmente
stretnutia	xunta
stretnutia	reunión
stretnutia	encontro
stretnutia	cita
aktivity	actividades
aktivity	actividade
grécko	grecia
ostrovov	illas
provincii	provincia
provincii	do
výraz	expresión
španielsky	español
španielsky	española
červená	vermello
červená	vermella
červená	vermellos
červená	roxa
červená	comunista
správne	ben
svetla	luz
čierna	negra
čierna	negro
čierna	negros
vidieť	ver
vidieť	vendo
vidieť	ver
vidieť	vexo
hore	esperta
hore	arriba
hnutie	movemento
hnutie	movementos
hnutie	movimento
hnutie	xesto
doslova	literalmente
bunky	célula
bunky	cela
bunky	as
bunky	células
športové	deporte
športové	deportes
športové	deporte
čoskoro	en
čoskoro	canto
čoskoro	axiña
čoskoro	pronto
kanada	canadá
prahy	praga
posledná	último
posledná	últimos
posledná	pasado
posledná	última
posledná	o
posledná	onte
hrať	tocar
hrať	xogar
hrať	xogan
hrať	xogo
hrať	xogando
hrať	xogar
hrať	tocando
hrať	tocar
sezóna	tempada
sezóna	de
london	londres
london	london
bitky	batallas
bitky	combates
one	unha
one	un
používané	adoitaba
používané	antes
motora	máquina
motora	motor
ríma	roma
boj	loita
boj	esfórzome
boj	por
boj	de
boj	combate
boj	combates
boj	postos
boj	loitar
boj	contra
boj	loita
vecí	cousas
vecí	as
júni	xuño
pásmo	banda
dĺžku	lonxitude
nižšie	na
nižšie	debaixo
nižšie	por
nižšie	baixo
nižšie	abaixo
nižšie	embaixo
nižšie	seccionada
nižšie	máis
nižšie	inferior
nižšie	baixos
nižšie	pulmonar
nižšie	calefacción
divákov	espectadores
divákov	audiencia
úspešne	éxito
úspešne	con
vzťahu	relación
dvakrát	dobre
dvakrát	dúas
dvakrát	veces
dvakrát	debe
dna	adn
dna	o
pilot	piloto
provincia	provincia
provincia	do
žena	muller
žena	unha
žena	muller
žena	esposa
žena	dona
situácia	situación
sila	fortaleza
sila	forzas
sila	forza
sila	a
sila	radica
sila	forza
sila	a
sila	policía
sila	exército
dieťa	bebé
dieťa	nena
dieťa	rapaz
dieťa	neno
dieťa	rapaz
dieťa	nena
dieťa	mozo
dieťa	nena
dieťa	neno
dieťa	fillo
ústav	instituto
mierne	lixeiramente
vedenie	de
vedenie	xestión
vedenie	dirección
vedenie	a
vedenie	liderado
vedenie	conducir
vedenie	levar
vedenie	a
vedenie	até
stredná	media
stredná	medio
stredná	oriente
stredná	central
stredná	primordiais
stredná	centro
stredná	dicir
skončila	ao
skončila	rematamos
skončila	rematou
skončila	acabou
plochy	zonas
plochy	áreas
keby	se
schopnosť	capacidade
schopnosť	capacidade
schopnosť	habilidade
končí	termina
končí	remata
končí	fin
končí	listo
svetlo	luz
doba	período
doba	periodo
doba	tempo
doba	a
doba	adolescencia
doba	momento
doba	tempo
doba	vez
doba	hora
medzinárodný	international
medzinárodný	internacional
medzinárodný	internacionais
relatívne	parente
budov	edificios
vnútri	dentro
vnútri	interior
vnútri	ambientes
vnútri	pechados
vnútri	interiores
príklad	exemplo
príklad	por
group	grupo
group	de
futbal	fútbol
galéria	galería
galéria	de
galéria	louvre
potreby	precisa
potreby	ten
potreby	necesita
potreby	necesidades
osoba	persoa
osoba	alguén
kanade	canadá
mohla	podía
mohla	podería
hrala	tocaba
hrala	xogamos
hrala	o
hrala	papel
vlastný	propio
vlastný	propia
vlastný	seu
názor	opinión
názor	que
názor	a
názor	na
postava	carácter
vytvorili	creamos
vytvorili	creou
vytvorili	creado
vytvorili	creei
vytvorili	creados
najväčších	maior
najväčších	máis
škoda	mágoa
škoda	mágoa
škoda	vergoña
škoda	que
švédsko	suecia
pohára	cunca
pohára	café
trate	liñas
trate	de
trate	trincheiras
trate	frases
znaky	idiogramas
znaky	personaxes
znaky	sinais
star	estrela
star	star
čierny	negra
čierny	negro
čierny	negros
post	posto
post	poste
post	correos
post	correo
post	de
objavila	descubrimos
objavila	descuberto
objavila	descubriu
objavila	descubrín
objavila	apareceu
pracuje	funciona
pracuje	traballa
pracuje	traballando
pracuje	a
pracuje	traballar
pracuje	traballo
väčší	máis
väčší	grandes
väčší	grande
väčší	é
väčší	maior
väčší	máis
väčší	ampla
väčší	máis
väčší	grandes
väčší	grande
väčší	maiores
väčší	é
väčší	son
plocha	área
plocha	zona
karl	carl
karl	karl
zbierka	de
zbierka	colección
biely	brancos
biely	branco
biely	branca
biely	brancas
umiestnené	atópanse
vstup	entrada
vstup	entrada
vstup	vigor
histórie	historia
histórie	da
hodiny	horas
hodiny	reloxo
hodiny	de
hodiny	pé
francúzske	franceses
francúzske	francés
francúzske	francesa
francúzske	francesas
múzea	museo
najmenej	cando
najmenej	menos
najmenej	polo
pôvodné	orixinal
pôvodné	orixinais
hrali	tocaba
hrali	xogamos
hrali	o
hrali	papel
ruská	rusa
ruská	ruso
chrámu	templo
obrany	defensa
obrany	da
novín	xornais
novín	prensa
novín	xornais
novín	xornal
rieke	río
parlamentu	parlamento
hranicu	fronteira
podujatia	eventos
podujatia	sucesos
podujatia	feitos
podujatia	adversos
podujatia	os
podujatia	xuntanzas
podujatia	acontecementos
najvyššie	máis
ústavu	constitución
majstrov	mestres
mesiace	meses
výšky	altura
free	libre
free	libres
free	balde
zmena	modificación
zmena	cambiar
zmena	mudar
zmena	cambio
úroveň	nivel
chce	quere
county	do
county	condado
county	o
county	nado
britská	a
britská	británico
britská	británica
britská	británicos
britská	británicas
britská	inglesa
súd	ensaio
súd	xuízo
súd	proceso
súd	suprema
súd	tribunal
súd	xulgado
súd	corte
súd	tribunal
prostredie	entorno
prostredie	ambiente
prostredie	medio
rýchlosti	velocidade
rýchlosti	rapidez
biela	brancos
biela	branco
biela	branca
biela	brancas
dedina	aldea
dedina	da
dedina	pobo
dedina	vila
jar	primavera
jar	a
club	clube
club	salvavidas
club	club
dvaja	dous
dvaja	dúas
dáta	datos
dáta	puntos
dáta	información
podstate	esencia
značka	marca
značka	mark
značka	marca
značka	a
značka	marcos
don	non
ľahko	facilmente
ľahko	sinxelo
ľahko	fácil
ľahko	doado
ľahko	calma
ľahko	acouguen
španielska	español
španielska	española
santa	santa
zbrane	armas
zbrane	as
zbrane	armamento
zbrane	arma
zbrane	armas
zbrane	fusís
zbrane	as
zbrane	armados
zbrane	metralladoras
zbrane	brazos
zbrane	armas
nemal	tiña
nemal	que
nemal	tiven
pravidelne	regularmente
pravidelne	normal
pravidelne	típica
pravidelne	de
pravidelne	taxis
pravidelne	regular
kráľovná	raíña
kráľovná	queen
ľadový	xeo
dát	datos
dát	puntos
dát	información
hlavy	cabezas
autori	escritores
pravidlá	regras
pravidlá	as
pravidlá	normas
vzdelanie	educación
vzdelanie	a
fotografie	fotos
fotografie	fotografías
fotografie	fotografía
fotografie	fotos
fotografie	as
fotografie	fotografías
fotografie	foto
fotografie	túas
vojsko	militares
vojsko	militar
vojsko	exército
vojsko	tropas
vojsko	as
vojsko	exército
vojsko	do
mier	paz
mier	a
washington	washington
washington	dc
opis	descrición
patrila	á
bližšie	a
bližšie	mais
bližšie	máis
bližšie	preto
bližšie	xuntarse
bližšie	achéguense
bližšie	achegádevos
bližšie	máis
preteky	razas
preteky	carreira
preteky	raza
preteky	a
preteky	internacional
preteky	de
preteky	carreiras
tlak	presión
vysoký	instituto
vysoký	altos
vysoký	alto
vysoký	alta
vysoký	alto
vysoký	alta
paríža	parís
west	oeste
west	occidente
west	occidental
west	do
west	da
west	west
stroj	máquina
stroj	lavadora
stroj	maquinaria
stroj	metralladoras
stroje	maquinaria
stroje	máquinas
stroje	as
stroje	máquinas
stroje	lavadoras
patrili	á
budúcnosti	futuro
ťažko	difícil
ťažko	duro
ťažko	é
ťažko	crer
ťažko	non
ťažko	dificilmente
ťažko	case
ťažko	difícil
ťažko	apenas
ťažko	difícil
ťažko	dificil
štruktúra	estrutura
štruktúra	rede
priebeh	progreso
priebeh	proceso
priebeh	progresos
priebeh	segue
princíp	principio
profesionálny	profesionais
profesionálny	profesional
profesionálny	un
používali	adoitaba
používali	antes
operácie	as
operácie	operacións
operácie	operación
ryby	peixes
ryby	peixe
ryby	pescar
life	vida
life	a
vedúci	director
vedúci	conducir
vedúci	levar
vedúci	a
vedúci	até
nemôže	se
nemôže	pode
nemôže	non
nemôže	podemos
nemôže	podes
nemôže	poden
nemôže	podo
afrike	áfrica
afrike	sudáfrica
muž	home
muž	meu
mix	mestura
mix	as
kameň	de
kameň	pedra
kameň	a
kameň	rocha
kameň	pedra
kameň	rock
kameň	de
prešiel	pasaran
prešiel	morreu
prešiel	aprobouse
prešiel	transmitiron
prešiel	pasou
prešiel	pasar
mňa	min
mňa	me
pôdy	terra
pôdy	país
pôdy	terras
pôdy	chan
pôdy	terra
správu	mensaxe
vhodné	para
vhodné	máis
pink	rosas
pink	rosa
dobré	bo
dobré	ben
dobré	boa
dobré	boas
dobré	bos
systémov	sistemas
systémov	dos
osobný	persoal
osobný	persoais
zmluva	contrato
dlhá	longo
dlhá	longa
dlhá	moito
dlhá	tempo
sprava	ben
tony	tony
tony	toneladas
tony	quintais
zvyšok	resto
zvyšok	descansar
zvyšok	demais
zvyšok	descanso
úlohy	tarefas
úlohy	tarefa
úlohy	os
úlohy	deberes
klávesy	chaves
klávesy	as
novinár	xornalista
nikto	ninguén
nikto	non
nikto	a
trhu	mercado
trhu	mercados
trhu	esa
trhu	feira
linky	liñas
linky	de
linky	trincheiras
linky	frases
linky	enlaces
linky	ligazóns
diaľnica	estrada
schopný	quen
schopný	de
schopný	capaz
schopný	capaces
schopný	poder
schopný	capaz
trh	mercado
trh	mercados
trh	esa
trh	feira
prevádzky	as
prevádzky	operacións
láska	amor
láska	o
hotel	hotel
index	índice
štruktúry	estruturas
problémov	problemas
problémov	os
problémov	problema
americké	estadounidense
americké	americanos
americké	americana
americké	americano
edward	eduardo
edward	edward
rezervácie	reserva
king	king
king	rei
king	o
king	xurxo
európsky	europea
európsky	europeas
hmotnosti	masas
hmotnosti	peso
hmotnosti	importancia
kapela	banda
písomná	escrito
písomná	escrita
písomná	o
katedrála	catedral
vojenský	militares
vojenský	militar
vojenský	exército
plán	plan
plán	plano
plán	posición
plán	oferta
tretia	terceira
tretia	terceiro
tretia	terzo
podobný	similar
podobný	similares
podobný	semellantes
podobný	semellante
podobný	parecido
podobný	parecidas
výskumu	investigación
výskumu	de
výskumu	investigacións
výskumu	investigar
účely	propósitos
atmosféry	atmosfera
atmosféry	ambiente
mars	marte
stredisko	centro
stredisko	cerne
dĺžky	lonxitude
synov	fillos
synov	os
synov	mozos
milióna	millóns
milióna	de
milióna	millón
oceánu	océano
oceánu	océanos
členenie	crise
členenie	depresión
čína	china
osem	oito
osem	8
postaviť	construír
postaviť	crear
postaviť	construir
prišli	cheguei
prišli	á
prišli	chegou
prišli	chegamos
prišli	chegaron
prišli	a
prišli	chegar
prišli	chegou
prišli	veu
štátne	estado
dosiahnuť	collo
dosiahnuť	acadar
dosiahnuť	chegar
dosiahnuť	ao
dosiahnuť	a
dosiahnuť	lograr
povedal	dixo
povedal	dixeron
povedal	dixen
povedal	que
povedal	díxenlle
povedal	que
povedal	díxome
povedal	dixo
povedal	dixen
medailu	medalla
škôl	escolas
škôl	as
škôl	nas
žiarenia	radiación
celková	xeral
celková	para
celková	todo
každého	todo
každého	o
každého	mundo
každého	todos
každého	entre
každého	cada
každého	uns
každého	un
straty	perda
straty	perdas
straty	as
straty	baixas
pes	can
american	estadounidense
american	americanos
american	americana
american	americano
minister	ministro
minister	ministra
minister	pastor
minister	cabinet
minister	o
momentálne	estamos
momentálne	actualmente
momentálne	neste
momentálne	momento
mori	mar
domy	casas
domy	fogares
domy	casas
domy	vivendas
domy	casa
domy	fogares
domy	atención
služieb	servizos
služieb	os
polovica	media
polovica	metade
polovica	medio
polovica	a
techniky	técnicas
kariéru	carreira
kariéru	súa
eduard	eduardo
eduard	edward
zlaté	moi
zlaté	de
zlaté	ouro
white	brancos
white	branco
white	branca
white	brancas
isté	certo
isté	certas
isté	certa
isté	seguro
isté	certos
stupňa	exemplo
starší	máis
starší	vella
starší	vello
starší	os
starší	maior
starší	ancián
starší	sexa
starší	maiores
starší	crecen
karty	tarxetas
karty	cartas
karty	naipes
karty	as
karty	ás
karty	carta
karty	tarxeta
karty	de
karty	unha
karty	documento
študentov	estudantes
študentov	os
študentov	alumnos
študentov	aos
mike	mike
určený	decidido
určený	con
frank	frank
frank	franco
pomenovanie	termo
pomenovanie	prazo
pomenovanie	período
simon	simon
dolárov	dólares
dolárov	patacóns
dolárov	pavos
dolárov	por
dolárov	dólares
dolárov	dolares
dolárov	de
metódy	métodos
metódy	os
základ	fundación
základ	alicerce
základ	alicerces
základ	base
základ	foundation
základ	cimentos
základ	transformado
základ	a
základ	base
základ	base
obyčajne	habitualmente
obyčajne	normalmente
obyčajne	adoita
obyčajne	xeral
obyčajne	adoitan
street	rúa
street	street
nástroj	instrumento
nástroj	de
nástroj	ferramenta
nástroj	ferramentas
radio	radio
európske	europea
európske	europeas
rozšírenie	extensión
rozšírenie	estensión
rozšírenie	expansión
rozšírenie	expandíndose
nemci	alemáns
výstup	saída
slová	palabras
slová	as
slová	verbas
vesmíre	universo
vesmíre	do
vesmíre	cosmos
maximálna	max
teploty	temperatura
teploty	a
zomrela	morreu
zomrela	morreron
zomrela	morto
zomrela	morrer
zostal	ficou
zostal	por
pravda	verdade
pravda	certo
pravda	verdade
pravda	a
pracovník	traballador
pracovník	social
pracovník	obreiro
pracovník	obreiros
pracovník	parado
vysoko	instituto
vysoko	altos
vysoko	alto
vysoko	alta
vysoko	altamente
austrália	australia
príležitosti	ocasións
príležitosti	oportunidade
príležitosti	de
príležitosti	oportunidades
príležitosti	a
príležitosti	nunha
príležitosti	ocasión
kráľov	reis
vedľa	lado
vedľa	ao
ťažké	pesada
ťažké	pesados
ťažké	pesado
ťažké	forte
ťažké	pesa
ťažké	moito
ťažké	peso
ťažké	intenso
ťažké	difícil
ťažké	duro
ťažké	dura
ťažké	por
ťažké	duro
ťažké	duros
ťažké	difícil
ťažké	difícil
ťažké	dificil
fakt	feito
fakt	de
fakt	que
fakt	realidade
fakt	realmente
fakt	moi
fakt	que
fakt	en
fakt	verdade
big	grande
big	grandes
big	gran
doma	fogar
doma	casa
doma	á
doma	na
rozdelenie	crise
rozdelenie	depresión
rozdelenie	división
rozdelenie	distribución
rozdelenie	de
ďalšia	outro
ďalšia	outra
ďalšia	próxima
ďalšia	ao
ďalšia	seguinte
ďalšia	lado
ďalšia	próximo
ďalšia	o
metóda	método
cieľ	obxectivo
cieľ	obxectiva
cieľ	obxectivo
cieľ	destino
cieľ	obxectivo
cieľ	obxectivo
juan	juan
ročný	anual
mnohí	moitos
mnohí	cantas
mnohí	moitas
mnohí	cantos
mohlo	podía
mohlo	podería
auto	coche
auto	auto
auto	carro
auto	camión
fáza	fase
fáza	escenario
fáza	etapa
fáza	no
fáza	palco
definitívne	definitivamente
obsahu	contido
obsahu	dóeme
tlaku	presión
vytvorenie	creación
vytvorenie	crear
vytvorenie	creando
politiky	político
politiky	política
politiky	a
politiky	de
politiky	póliza
politiky	política
politiky	a
politiky	políticas
politiky	políticas
porovnaní	co
funguje	funciona
funguje	traballa
generácie	xeración
generácie	da
generácie	xeracións
židov	xudeus
návrat	a
návrat	volvo
návrat	regresar
návrat	volva
návrat	cambio
návrat	volver
návrat	retorno
fínsko	finlandia
zbor	corpo
zbor	de
zbor	fuxitivos
upravené	edited
vstúpil	entrou
vstúpil	na
vstúpil	entra
strely	mísiles
strely	de
strely	disparos
stál	estaba
stál	quedei
stál	cando
poslanec	membro
poslanec	da
poslanec	membros
červený	comunistas
červený	vermello
červený	vermella
červený	vermellos
červený	roxa
červený	comunista
kapitán	capitán
kapitán	meu
blue	azul
blue	azuis
desať	dez
desať	10
čile	chile
smith	smith
smith	veña
revolúcie	revolución
revolúcie	a
revolúcie	revolucións
gold	ouro
gold	de
ocenenie	premio
závislosti	dependencia
množstva	cantidade
hmoty	importa
hmoty	materia
hmoty	che
hmoty	pasa
knižnica	biblioteca
bus	autobús
bus	parada
bus	autocarro
tvare	forma
tvare	dunha
tvare	figura
výšku	altura
prvok	característica
prvok	a
igor	igor
rovnaký	equitativos
rovnaký	igual
rovnaký	mesmo
rovnaký	iguais
rovnaký	son
rovnaký	mesmo
rovnaký	mesmas
rovnaký	mesma
dolné	máis
dolné	inferior
dolné	baixos
dolné	pulmonar
dolné	calefacción
mieru	paz
mieru	a
koncert	concert
koncert	concerto
koncert	balde
koncert	espectáculo
koncert	show
poslanci	membros
poslanci	do
najväčšia	máis
najväčšia	grandes
najväčšia	maiores
najväčšia	maior
najväčšia	mellor
najväčšia	meirandes
najväčšia	grande
najväčšia	duns
najväčšia	maior
najväčšia	máis
krídla	as
krídla	ás
iní	aos
iní	outros
iní	demais
iní	outras
jasné	claro
jasné	clara
jasné	claras
horné	esquina
horné	superior
pomoci	axuda
produkcia	produción
produkcia	de
produkcia	producción
predsedu	presidente
dcéry	fillas
existencie	existencia
existencie	vida
obchod	tenda
obchod	de
obchod	mae
obchod	choio
obchod	delegados
obchod	o
obchod	comercio
obchod	comercio
obchod	trocar
obchod	comercial
obchod	oficio
obchod	almacenar
obchod	tenda
obchod	almacéns
obchod	almacén
fyzika	da
fyzika	física
písmeno	carta
písmeno	letra
boje	loita
boje	contra
boje	loitar
boje	loitamos
boje	combate
boje	pelexar
boje	combater
boje	batallas
boje	combates
henry	henry
henry	de
slobody	liberdades
slobody	liberdade
slobody	a
slobody	liberdade
slobody	a
slobody	libertade
slobody	liberdades
okolia	barrio
západné	oeste
západné	occidente
západné	occidental
západné	do
západné	da
západné	west
západné	occidental
listy	marcha
listy	follas
listy	deixa
listy	as
listy	sae
listy	cartas
listy	letras
listy	sabas
lásky	amor
lásky	o
číne	china
jednoducho	facilmente
jednoducho	simplemente
jednoducho	que
jednoducho	só
jednoducho	sen
neustále	constante
neustále	constantemente
banky	bancos
banky	banco
banky	ribeira
banky	penedo
banky	citybank
energia	enerxía
energia	consumo
energia	enerxético
energia	enerxética
umelcov	artistas
umelcov	de
náboženstvo	relixión
lesy	bosque
lesy	bosques
lesy	árbores
lesy	monte
lesy	bosques
úrovne	niveis
úrovne	nivel
automobily	coches
automobily	coche
automobily	autos
kríž	cruzar
kríž	cruz
kríž	atravesar
kríž	crosstree
chicago	chicago
pápeža	papa
peniaze	cartos
peniaze	diñeiro
peniaze	os
peniaze	xiro
dolný	máis
dolný	inferior
dolný	baixos
dolný	pulmonar
dolný	calefacción
dolný	fondo
dolný	final
dolný	do
dolný	inferior
dolný	abaixo
dolný	todo
miery	de
miery	nivel
zase	outra
zase	vez
zase	máis
zase	novo
zase	de
pozornosť	atención
dobrý	bo
dobrý	ben
dobrý	boa
dobrý	boas
dobrý	bos
oficiálny	oficial
otázky	problemas
otázky	cuestións
otázky	temas
otázky	asuntos
otázky	preguntas
otázky	as
otázky	pregunta
otázky	cuestións
britské	a
britské	británico
britské	británica
britské	británicos
britské	británicas
britské	inglesa
chris	chris
nesie	osos
nesie	leva
zaradené	incluía
celok	toda
celok	todo
celok	enteiro
celok	a
roger	roger
majetok	inmobiliario
majetok	propiedade
majetok	bens
zbraní	brazos
zbraní	armas
encyklopédia	enciclopedia
vyhrala	non
vyhrala	vai
vyhrala	vou
víťazov	gañadores
červenej	vermello
červenej	vermella
červenej	vermellos
červenej	roxa
červenej	comunista
paris	parís
použitia	usa
vedecké	científica
vedecké	científico
basketbal	baloncesto
basketbal	básquet
rodičia	pais
rodičia	os
ciele	obxectivos
ciele	obxectivos
ciele	brancos
povstanie	rebelión
povstanie	rebeldes
vzťahov	relación
vzťahov	relacións
zuzana	susan
schopnosti	capacidades
schopnosti	capacidade
schopnosti	habilidade
viliam	william
žijúci	vivo
žijúci	vivir
žijúci	vivindo
žijúci	vida
zahraničí	estranxeiro
zahraničí	fóra
ruské	rusa
ruské	ruso
stretol	coñecín
stretol	a
stretol	coñecemos
vec	que
vec	cousa
vec	mesmo
sobota	sábado
rovnaké	equitativos
rovnaké	igual
rovnaké	mesmo
rovnaké	iguais
rovnaké	son
rovnaké	mesmo
rovnaké	mesmas
rovnaké	mesma
dance	baile
dance	baila
dance	bailar
dance	danza
ain	non
ain	é
sezónu	tempada
sezónu	de
návrhu	movemento
high	instituto
high	altos
high	alto
high	alta
otto	otto
internet	internet
postavené	construida
postavené	construíu
postavené	construín
postavené	construímos
postavené	de
gray	gris
matematika	matemáticas
matematika	matemática
matematika	as
matematika	matemáticas
verziu	versión
vojaci	soldados
vojaci	os
vojaci	tropas
vojaci	as
mladá	nova
mladá	mozos
mladá	mozo
mladá	novo
mladá	moza
sociálne	socialmente
sociálne	social
sociálne	sociais
priemysel	industria
hranica	fronteira
hranica	fronteira
pevnosť	fortaleza
pevnosť	forzas
pevnosť	forza
pevnosť	a
pevnosť	radica
pevnosť	forte
odpor	resistencia
odpor	a
palube	xunta
palube	de
palube	reunión
palube	bordo
palube	comida
palube	cuberta
skutočne	de
skutočne	verdade
skutočne	o
skutočne	feito
skutočne	grazas
skutočne	verdade
skutočne	realmente
skutočne	global
skutočne	de
obaja	tanto
