και	そして
τεχνική	技法
διαμέρισμα	フラット
διαμέρισμα	アパート
γράμματα	しっぽ
γράμματα	手紙
μακεδονία	マケドニア
πιθανώς	おそらく
ανδρέας	アンドレアス
κάποιοι	いくつか
κάποιοι	一部
κάποιοι	いくらか
εθνικός	国民
εθνικός	ナショナル
υόρκη	ヨーク
βασιλική	ロイヤル
μνημείο	追悼
μνημείο	記念碑
μνημείο	モニュメント
μνημείο	記念碑
τζέιμς	ジェームス
τζέιμς	ジェームズ
μονάδες	単位
μονάδες	ユニット
γονείς	両親
γονείς	保護者
μάχες	ファイティング
μάχες	合戦
πολιτικά	政治
καθεστώς	近況
καθεστώς	ステータス
καθεστώς	スキーム
καθεστώς	政権
ρωμαϊκή	ローマン
ρωμαϊκή	ロマン
ρωμαϊκή	ローマ
λογική	論拠
λογική	論理
λογική	論理
ερτ	ert
αφρικής	アフリカ
κριτήρια	基準
κριτήρια	条件
άμεσα	直接
ολυμπιακούς	オリンピック
μοναδικό	ユニーク
μοναδικό	独特
δικαιωμάτων	権利
εσωτερικών	内部
εσωτερικών	内装
εσωτερικών	内面
εσωτερικών	インテリア
κατακτήσει	征服
όρια	境界
όρια	制限
όρια	リミット
όρια	限界
όρια	制限
όρια	リミット
όρια	限界
λύση	ソリューション
λύση	溶液
φυσικό	自然
φυσικό	ナチュラル
συνθέτης	ソングライター
συνθέτης	作曲家
αίγυπτο	エジプト
τρέχουσα	現在
κώδικα	コード
κώδικα	符号
αέρα	空気
αέρα	航空
αέρα	エア
εύκολα	楽々
ακαδημία	アカデミー
πτώση	辞退
πτώση	拒否
πτώση	却下
πτώση	落下
πτώση	ドロップ
πτώση	落ちる
πτώση	落下
ζαν	ジャン
ζαν	ジーン
ζαν	ジャンヌ
κτίριο	建物
προσωπικό	パーソナル
προσωπικό	個人
προσωπικό	人材
προσωπικό	職員
προσωπικό	スタッフ
αυστραλία	オーストラリア
κίνα	中国
κίνα	チャイナ
παίκτης	プレイヤー
παίκτης	プレーヤー
κοινωνική	ソーシャル
θητεία	テニュア
φεβρουάριο	二月
πολιτεία	都道府県
πολιτεία	状態
μυθιστόρημα	小説
μυθιστόρημα	フィクション
αεροδρόμιο	空港
αεροδρόμιο	飛行場
κατοχή	占有
κατοχή	所持
κατοχή	占領
κατοχή	職業
αμερικανική	アメリカン
πιθανόν	おそらく
λεξικό	辞書
λεξικό	辞典
πλειοψηφία	過半数
νόμο	法律
νόμο	法学
ζώα	動物
ζώα	家畜
συμβόλαιο	契約
σενάριο	脚本
σενάριο	シナリオ
σενάριο	脚本
σενάριο	スクリプト
ενάντια	反対
περαιτέρω	さらに
επαφή	コンタクト
μπλε	青い
μπλε	ブルー
μπλε	青色
εργασίες	作業
εργασίες	仕事
εργασίες	ワーク
εργασίες	ジョブ
εργασίες	求人
ολόκληρη	全体
δήμαρχος	町長
δήμαρχος	市長
κινδύνου	リスク
ρόμπερτ	ロベルト
ρόμπερτ	ロベール
ρόμπερτ	ロバート
σταδιακά	徐々に
επίσημο	公式
επίσημο	職員
επίσημο	フォーマル
οικονομία	経済
βιβλιογραφία	参考文献
πλήρη	いっぱい
πλήρη	フル
πλήρη	コンプリート
πλήρη	完備
λεζάντα	キャプション
ανάγκη	ニーズ
προϊόντα	プロダクト
προϊόντα	商品
προϊόντα	製品
σημειώσεις	注記
σημειώσεις	メモ
σημειώσεις	備考
σημειώσεις	ノート
γνώμη	意見
καλλιτέχνες	演者
καλλιτέχνες	芸術家
καλλιτέχνες	アーティスト
ισχύει	有効
οδηγεί	ドライブ
ρώμης	ローマ
πλήθος	群衆
πλήθος	群集
πλήθος	群衆
πλήθος	群集
πλήθος	人混み
πόλεων	都市
ηγεσία	リーダーシップ
συνδυασμό	組み合わせ
συνδυασμό	コンビネーション
συνάρτηση	機能
συνάρτηση	関数
αξία	バリュー
αξία	価額
μάζα	ミサ
μάζα	質量
φράση	フレーズ
ειρήνη	ピース
ειρήνη	平和
προσπάθησε	try
προσπάθησε	試す
προσπάθησε	トライ
φωνή	ボイス
φωνή	音声
παοκ	paok
εντολή	指揮
εντολή	コマンド
εντολή	委任
γάλλοι	フレンチ
γάλλοι	フランス語
γάμο	結婚
γάμο	婚姻
γάμο	ウェディング
γάμο	結婚式
θρησκεία	宗教
αδελφός	兄弟
αδελφός	ブラザー
επιρροή	影響力
επιρροή	影響
κατάκτηση	征服
κατάκτηση	征服
σοβιετική	ソビエト
αντιδράσεις	リアクション
συγγραφέα	作家
συγγραφέα	ライター
συγγραφέα	作家
συγγραφέα	著者
συγγραφέα	作者
κερδίσει	win
κερδίσει	勝利
κερδίσει	勝ち
κερδίσει	勝つ
μακριά	away
μακριά	アウェイ
βασικό	基本
βασικό	ベーシック
βασικό	basic
προσπάθειες	未遂
προσπάθειες	取り組み
προσπάθειες	努力
κρίση	判断
κρίση	判決
κρίση	危機
περ	単価
περιγραφή	説明
περιγραφή	解説
πύλη	ゲート
ανακοίνωσε	アナウンス
ελ	エル
μήνυμα	メッセージ
μήνυμα	伝言
βαθμολογία	評価
βαθμολογία	格付
βαθμολογία	スコア
βαθμολογία	得点
βαθμολογία	スコア
μοναστήρι	修道院
μοναστήρι	僧院
μοναστήρι	修道院
δραστηριότητες	アクティビティ
δραστηριότητες	活動
χίτλερ	ヒトラー
χίτλερ	ヒットラー
γραμματέας	秘書
ελευθερία	freedom
ελευθερία	自由
ελευθερία	リバティ
ελευθερία	自由
ταξίδι	航海
ταξίδι	旅行
ταξίδι	旅行
ταξίδι	journey
ταξίδι	旅行
ταξίδι	トリップ
μοναδική	ユニーク
μοναδική	独特
ακτή	海岸
ομοσπονδίας	連邦
ιδιότητα	プロパティ
ιδιότητα	財産
μελέτες	研究
ήθελε	wanted
ήθελε	求む
ντεμπούτο	デビュー
χέρι	arm
χέρι	ハンド
μέθοδος	方法
μέθοδος	メソッド
στούντιο	スタジオ
στούντιο	スタジオ
κάρολος	シャルル
πέτρος	ペーター
πέτρος	peter
πέτρος	ピーター
μέτωπο	フロント
μέτωπο	表側
μέτωπο	前面
μέτωπο	おでこ
ουσία	物質
δούκα	公爵
δούκα	デューク
ρεύμα	現在
δίκαιο	法律
δίκαιο	法学
δίκαιο	フェア
εταιρία	会社
ναυτικό	海軍
ναυτικό	ネイビー
ανεξαρτησία	独立
επιστήμη	サイエンス
επιστήμη	科学
θεραπεία	治癒
θεραπεία	治療
θεραπεία	セラピー
θεραπεία	トリートメント
θεραπεία	待遇
θεραπεία	治療
θεραπεία	トリート
στάση	姿勢
στάση	態度
στάση	姿勢
πάπα	教皇
χάρτης	地図
χάρτης	マップ
μοντέλα	モデル
σχόλιο	コメント
νομό	カウンティ
απελευθέρωση	釈放
απελευθέρωση	リリース
απελευθέρωση	解放
σύγκρουση	インパクト
σύγκρουση	衝撃
σύγκρουση	衝突
σύγκρουση	競合
σύγκρουση	紛争
σύγκρουση	対立
σύγκρουση	コンフリクト
μαθητές	生徒
μαθητές	学生
μαθητές	瞳孔
ασφαλείας	セキュリティ
ασφαλείας	セキュリティー
σούπερ	スーパー
τραγουδιστής	シンガー
πρόσβαση	アクセス
ηπείρου	大陸
θεός	ゴッド
ελέγχου	コントロール
ευκαιρία	チャンス
ευκαιρία	好機
ευκαιρία	機会
ινστιτούτο	研究所
τάση	トレンド
τάση	流行
τάση	電圧
τάση	傾向
περιοδεία	ツアー
περιοδεία	ツーリング
ειδική	スペシャル
εκτέλεση	実行
εκτέλεση	処刑
εκτέλεση	実行
εκτέλεση	執行
ανατολή	イースト
ανατολή	東部
ανατολή	オリエント
ανατολή	日の出
σταθερά	定数
σταθερά	固定
σταθερά	固定された
σταθερά	安定
κεφάλι	head
κεφάλι	ヘッド
κεφάλι	頭部
πλάτος	緯度
νύχτα	ナイト
μάικλ	ミヒャエル
μάικλ	マイケル
συνέδριο	カンファレンス
συνέδριο	会議
μπάσο	バス
μπάσο	ベース
απόδοση	効率
απόδοση	出来上がり
απόδοση	利回り
απόδοση	パフォーマンス
απόδοση	性能
απόδοση	興行
επεισόδιο	エピソード
κτίρια	建物
κτίρια	建築物
ελεύθερη	フリー
ελεύθερη	無料
ελεύθερη	自由
άλλαξε	変更された
ποταμός	河川
υπόλοιπο	残高
υπόλοιπο	バランス
υπόλοιπο	剰余
χρυσή	ゴールデン
χρυσή	黄金
μαθήματα	レッスン
μαθήματα	授業
μαθήματα	コース
μαθήματα	クラス
ιταλική	イタリアン
παραδείγματα	用例
παραδείγματα	実例
ηγέτης	リーダー
ιταλός	イタリアン
πολίτες	市民
πόδια	フィート
πόδια	両足
τίτλους	役職
τίτλους	称号
τίτλους	タイトル
αρχικό	イニシャル
αρχικό	頭文字
αρχικό	オリジナル
επίπεδα	レベル
τηλεόραση	テレビ
χρήστος	クリストス
λευκό	白い
λευκό	ホワイト
μικρός	小さな
μικρός	スモール
μικρός	小さい
περιόδους	ピリオド
μισό	半分
μισό	ハーフ
λέξεις	言葉
λέξεις	単語
δούκας	公爵
δούκας	デューク
γωνία	コーナー
γωνία	角度
γωνία	アングル
κανάλι	運河
κανάλι	チャネル
κανάλι	チャンネル
κανάλι	海峡
γράψει	筆記
γεωγραφία	地理
ολοκληρώθηκε	コンプリート
ολοκληρώθηκε	完備
γεωργία	農業
αγάπη	ラヴ
αγάπη	ラブ
βουλγαρία	ブルガリア
φτάσει	リーチ
άμεση	ダイレクト
άμεση	即時
ελένη	エレニ
ελένη	エレーヌ
ελένη	ヘレン
δράσης	アクション
τοποθεσία	所在地
τοποθεσία	ロケーション
τοποθεσία	場所
σύνδεσμος	リンク
ανανέωση	リフレッシュ
ανανέωση	更新
ανανέωση	リニューアル
πλήρες	いっぱい
πλήρες	フル
πλήρες	コンプリート
πλήρες	完備
θάνατος	デス
τοπικό	ローカル
τοπικό	地元
γενικό	全般
γενικό	一般
γενικό	将軍
τζάκσον	ジャクソン
πατρίδα	母国
πατρίδα	祖国
πατρίδα	自宅
πατρίδα	ホーム
πατρίδα	帰宅
πατρίδα	家路
φωτογραφία	フォト
φωτογραφία	写真
φωτογραφία	撮影
φωτογραφία	写真
φωτογραφία	写真
φωτογραφία	画像
φωτογραφία	写真
κατεύθυνση	方向
κατεύθυνση	見出し
ηρακλής	ヘラクレス
κόσμος	世界
κόσμος	ワールド
κόσμος	ピープル
δυναστεία	王朝
νικητής	勝者
νικητής	ウィナー
μουσικό	音楽家
μουσικό	ミュージシャン
προσφέρει	クーポン
όργανο	計器
όργανο	道具
όργανο	楽器
όργανο	臓器
όργανο	オルガン
γένος	性別
γένος	ジェンダー
μόνον	のみ
ανδρέα	アンドレアス
μείωση	減らす
ιατρική	医学
ιατρική	医学
κύπελλα	cups
κύπελλα	カップ
προσέγγιση	近似
προσέγγιση	進入
προσέγγιση	アプローチ
προσέγγιση	参道
πλανήτη	惑星
δημοσιογράφος	ジャーナリスト
δημοσιογράφος	リポーター
δημοσιογράφος	レポーター
εξέγερση	蜂起
εξέγερση	内乱
εξέγερση	反乱
εξέγερση	反乱
εξέγερση	暴動
εξέγερση	反乱
λήξη	終了
λήξη	エンド
λήξη	失効
λήξη	終端
λήξη	解雇
ινδία	インド
ακτές	海岸
εμπορική	コマーシャル
εμπορική	商用
εμπορική	商業
επεισόδια	エピソード
αντίσταση	抵抗
αντίσταση	レジスタンス
διακρίσεις	差別
διάδοχος	相続
έντονη	激しい
παλαιά	古い
παλαιά	オールド
παίκτες	選手
παίκτες	プレイヤー
παίκτες	ゲーマー
κύκλο	サークル
κύκλο	サイクル
αρνήθηκε	辞退
αρνήθηκε	不参加
αρνήθηκε	拒否された
υλικά	素材
υλικά	材料
υλικά	マテリアル
υλικά	材料
υλικά	素材
γνώση	知識
βασική	基本
βασική	ベーシック
βασική	basic
πρόσφατα	最近
πρόσφατα	最近
λογοτεχνία	文学
λογοτεχνία	文芸
ρωσική	ロシア
χημεία	化学
συμμαχία	アライアンス
ιδέες	アイデア
ιδέες	アイディア
πίνακες	テーブル
πίνακες	絵画
λογαριασμό	口座
λογαριασμό	アカウント
παραγωγός	プロデューサー
παραγωγός	製造業者
παραγωγός	メーカー
γενικές	全般
γενικές	一般
γενικές	将軍
ολλανδία	オランダ
προφίλ	プロフィール
προφίλ	プロファイル
προφίλ	プロフィール
προφίλ	プロファイル
κλίμα	気候
σπίτια	住宅
σπίτια	家屋
ικανότητα	スキル
ικανότητα	定員
ικανότητα	容量
ικανότητα	能力
κκε	jrc
αποκτήσει	後天性
μνημεία	モニュメント
μνημεία	記念碑
σπάνια	レア
διαγωνισμό	コンテスト
μαθηματικά	数学
μαθηματικά	数学
γέφυρα	ブリッジ
προσοχή	注目
προσοχή	注意
είσοδο	入学
είσοδο	玄関
είσοδο	入口
είσοδο	入り口
πυκνότητα	密度
πιθανότατα	おそらく
υπουργοί	大臣
υπουργοί	公使
μαύρο	黒い
μαύρο	ブラック
φύλλα	カード
φύλλα	葉っぱ
φύλλα	シート
φύλλα	シーツ
κίνδυνο	リスク
κίνδυνο	危険
αλλιώς	さもなければ
πραγματικά	本当に
μικρότερη	小さい
σφαίρα	球体
σφαίρα	球面
σφαίρα	球形
σφαίρα	弾丸
σφαίρα	銃弾
βάθος	深度
βάθος	奥行き
βήμα	step
βήμα	ステップ
έλλειψη	欠如
έλλειψη	不足
έλλειψη	不足
εγκαταστάσεις	インストール
εγκαταστάσεις	インストール
εγκαταστάσεις	施設
εγκαταστάσεις	設備
υψηλή	ハイ
υψηλή	高い
κοινότητες	コミュニティ
κατάλογο	ディレクトリ
κατάλογο	カタログ
κατάλογο	カタログ
κυριαρχία	主権
κυριαρχία	支配
κυριαρχία	自治領
διαχειριστές	管理者
διαχειριστές	管理人
διαχειριστές	管理者
διαχειριστές	管理人
διαχειριστές	マネージャー
διαχειριστές	マネージャ
ευρώ	ユーロ
κυβερνήτης	知事
προγράμματα	演目
προγράμματα	プログラム
προσωπικά	パーソナル
προσωπικά	個人
εισβολή	侵略
εισβολή	侵攻
γραφή	執筆
γραφή	書き込み
γραφή	筆記
στρατιωτικός	軍事
στρατιωτικός	軍隊
οργανισμός	団体
οργανισμός	組織
οργανισμός	組織
οργανισμός	エージェンシー
οργανισμός	代理店
ρόλος	役割
απόλλων	アポロ
ιστότοπος	ウェブサイト
νοσοκομείο	病院
κριτικές	レビュー
πασοκ	pasok
πολιτικοί	政治家
εκδόθηκε	発行
όριο	制限
όριο	リミット
όριο	限界
βουλγαρίας	ブルガリア
προφανώς	どうやら
εμπόριο	商業
εμπόριο	コマース
εμπόριο	貿易
εμπόριο	トレード
εμπόριο	取引
ανάγκες	ニーズ
τίτλοι	証券
τίτλοι	役職
τίτλοι	称号
τίτλοι	タイトル
χάρτη	地図
χάρτη	マップ
χάρτη	チャーター
χάρτη	憲章
χάρτη	貸切
στόχος	目的
στόχος	ターゲット
αυστρία	オーストリア
άνοιξη	スプリング
ηλικίας	age
ηλικίας	年齢
συγκροτήματα	バンド
σκοπός	目的
φαν	ファン
διαμερίσματα	アパート
λόγια	言葉
λόγια	単語
παραλία	ビーチ
παραλία	砂浜
παραιτήθηκε	辞任
δυτικό	ウェスタン
δυτικό	ウエスタン
συνεχώς	常時
συνεχώς	絶えず
μικρότερο	小さい
εξαίρεση	例外
εξαίρεση	除外
εξαίρεση	例外
εξαίρεση	免除
αιτία	理由
αιτία	理性
αιτία	原因
αθλητική	アスレチック
πολιτισμός	文化
πολιτισμός	カルチャー
πολιτισμός	文明
τράπεζα	バンク
τράπεζα	銀行
καπ	cap
καπ	キャップ
καπ	cfp
διαφορετική	異なる
εκκλησίες	教会
υποψήφιος	候補者
υποψήφιος	候補
πύργος	タワー
σχολεία	学校
σχολεία	流派
ντέιβιντ	デイヴィッド
ντέιβιντ	ダビデ
ντέιβιντ	デビッド
ντέιβιντ	デヴィッド
προπονητή	コーチ
προπονητή	コーチング
συζητήσεις	ディスカッション
αρχαίο	古代
προώθηση	プロモーション
προώθηση	宣伝
προώθηση	宣伝
επίσκοπος	ビショップ
πλούσια	金持ち
πλούσια	リッチ
παράσταση	パフォーマンス
παράσταση	性能
παράσταση	興行
παράσταση	ショー
περάσει	パス
πολωνία	ポーランド
απόλλωνα	アポロ
σοφία	ソフィア
σοφία	ソフィア
σοφία	知恵
παρουσίαση	プレゼン
παρουσίαση	プレゼンテーション
δυνατόν	可能性
κατάληψη	買収
αναγνώριση	同定
αναγνώριση	識別
αναγνώριση	認識
αναγνώριση	認定
τάγμα	大隊
σήμα	シグナル
σήμα	信号
σήμα	バッジ
αεροσκάφος	航空機
αεροσκάφος	飛行機
χρόνος	タイム
χρόνος	時間
πράξεις	演算
πράξεις	オペレーション
πράξεις	操作
πράξεις	アクション
φίλιππος	フィリップ
δυνατό	強い
δυνατό	濃い
βασιλείς	キングス
επάνω	二階
δήμοι	市町村
δήμοι	自治体
ύφος	スタイル
χώρους	スペース
περιοδικά	雑誌
παράγοντες	エージェント
παράγοντες	要因
τεχνικές	テクニック
αστέρας	スター
αστέρας	恒星
αστέρας	star
φυτά	植物
αγίων	聖徒
αγίων	セインツ
προτάσεις	おすすめ
προτάσεις	提案
προτάσεις	おすすめ
σύμβουλος	顧問
σύμβουλος	アドバイザー
σύμβουλος	コンサルタント
τεχνολογία	技術
τεχνολογία	テクノロジー
όπλα	アームス
όπλα	武器
όπλα	兵器
έκρηξη	爆発
συνέλευση	アセンブリ
συνέλευση	集会
συνέλευση	組み立て
συνέλευση	コンベンション
συνέλευση	大会
βασιλικό	バジル
βασιλικό	バジリコ
βασιλικό	ロイヤル
πάρκο	パーク
πάρκο	公園
ανατολικό	イースト
ανατολικό	東部
ανατολικό	東部
διαστάσεις	サイズ
διαστάσεις	寸法
διαστάσεις	ディメンション
διαστάσεις	次元
διαστάσεις	寸法
ερείπια	廃墟
ερείπια	遺跡
ασφάλεια	セキュリティ
ασφάλεια	セキュリティー
ασφάλεια	安全
ασφάλεια	セーフティ
ασφάλεια	保険
γραφείο	事務局
γραφείο	事務所
γραφείο	オフィス
γραφείο	デスク
καθημερινή	everyday
καθημερινή	日常
καθημερινή	毎日
καθημερινή	デイリー
καθημερινή	平日
εσωτερική	内部
απλή	シンプル
απλή	簡単
απλή	単純
αρχεία	ファイル
αρχεία	レコード
αρχεία	アーカイブ
διάκριση	差別
διάκριση	区別
εβδομάδες	週間
επιστολή	手紙
επιστολή	letter
επιστολή	レター
συνεισφορά	寄与
συνεισφορά	貢献
συνεισφορά	出資
ιταλικά	イタリアン
πιθανότητα	確率
πιθανότητα	可能性
μόσχα	モスクワ
εξέδωσε	発行
ηρακλή	ヘラクレス
καλιφόρνια	カリフォルニア
πέρασμα	通路
πέρασμα	航路
πέρασμα	パス
έμβλημα	エンブレム
γύρος	ラウンド
γύρος	round
γύρος	丸い
παύλος	ポール
παύλος	パウル
γερμανικό	ドイツ語
συγκρούσεις	紛争
συγκρούσεις	コンフリクト
συγκρούσεις	競合
συγκρούσεις	紛争
συγκρούσεις	対立
συγκρούσεις	コンフリクト
προ	pre
πράσινο	グリーン
πράσινο	緑色
δία	ゼウス
δία	ジュピター
δία	木星
εταιρείες	会社
εφημερίδες	新聞紙
εφημερίδες	新聞
εφημερίδες	新聞紙
εφημερίδες	新聞
εφημερίδες	書類
μουσικός	音楽家
μουσικός	ミュージシャン
χρήματα	お金
χρήματα	貨幣
χρήματα	マネー
χρήματα	金銭
τραγουδίστρια	シンガー
βερολίνο	ベルリン
κλίμακα	スケール
κλίμακα	縮尺
κλίμακα	目盛
μέλλον	フューチャー
μέλλον	未来
μέλλον	将来
κύκλος	サークル
κύκλος	サイクル
δεδομένου	与えられた
πρότεινε	おすすめ
βασιλείας	バーゼル
εφαρμογές	アプリケーション
εφαρμογές	アプリ
αλλάξει	変更された
αιώνες	世紀
ιστορίες	記事
ιστορίες	ストーリー
έρευνες	調査
έρευνες	アンケート
έρευνες	研究
έρευνες	リサーチ
έρευνες	問い合わせ
έρευνες	問い合わせ
εκλογή	選任
εκλογή	選挙
κάνοντας	メイキング
πρακτική	練習
ρίζες	ルーツ
μερικοί	いくつか
μερικοί	一部
μερικοί	いくらか
ποιητές	詩人
σύνδεση	ログイン
σύνδεση	つながり
σύνδεση	接続
σύνδεση	接続
σύνδεση	リンク
σύνδεση	コネクト
σύνδεση	接続
αυτοκίνητα	カーズ
πλευρές	両側
τεράστια	巨大
διαδίκτυο	インターネット
νούμερο	番号
νούμερο	数値
νούμερο	ナンバー
καφέ	褐色
καφέ	茶色
καφέ	ブラウン
καφέ	コーヒー
ευρύτερη	広い
οδός	経路
οδός	ルート
οδός	ストリート
οδός	通り
οδός	道路
συμπεριλαμβανομένων	含む
λος	los
άμυνας	ディフェンス
άμυνας	防御
μάτια	アイズ
επιγραφή	銘文
επιγραφή	碑文
εκδηλώσεις	イベント
εκδηλώσεις	行事
σερβία	セルビア
βαν	バン
βαν	ヴァン
ποικιλία	品種
ποικιλία	バラエティ
ποικιλία	変種
κώστα	コスタ
δολοφονία	暗殺
δολοφονία	殺人
αθλητής	アスリート
παρασκευή	金曜日
παρασκευή	フライデー
καθήκοντα	タスク
καθήκοντα	義務
καθήκοντα	職務
απώλειες	損失
απώλειες	喪失
απώλειες	損失
αποφοίτησε	卒業
εκπομπή	放送
εκπομπή	配信
εκπομπή	ブロードキャスト
εκπομπή	排出
κινητήρα	エンジン
κινητήρα	モーター
τόμας	トマス
τόμας	トーマス
απλό	シンプル
απλό	簡単
απλό	単純
απλό	無地
απλό	平野
εβδομάδα	週間
έρχεται	来る
έρχεται	カミング
επιστήμες	サイエンス
επιστήμες	科学
αυλή	中庭
αυλή	ヤード
αυλή	裏庭
επαγγελματική	プロフェッショナル
γαλλικό	フレンチ
γαλλικό	フランス語
φήμη	評判
φήμη	名声
κόλπο	トリック
τύμπανα	ドラム
τύμπανα	太鼓
τύμπανα	ドラム
τύμπανα	太鼓
ανακάλυψη	発見
ανακάλυψη	ディスカバリー
ανακάλυψη	発見
ιδρυτής	創始者
ιδρυτής	開祖
διαφορές	差異
διαφορές	違い
διαφορές	差分
διαφορές	紛争
κινήσεις	moves
κινήσεις	動き
πυρήνα	コア
πυρήνα	core
πυρήνα	カーネル
ποιος	who
νόμπελ	ノーベル
κανονική	レギュラー
κανονική	普通
κανονική	ノーマル
αδελφή	姉妹
αδελφή	シスター
άγαλμα	彫像
βραζιλία	ブラジル
βορρά	ノース
δύσκολο	一生懸命
δύσκολο	ハード
δύσκολο	難しい
δύσκολο	難しい
αριθμούς	数字
αριθμούς	数値
στρατόπεδο	camp
στρατόπεδο	キャンプ
εννέα	nine
διαφορετικό	異なる
αλήθεια	トゥルー
αλήθεια	true
αλήθεια	本当
αλήθεια	真実
αλήθεια	真理
αλήθεια	本当に
ποσότητα	数量
δισκογραφία	作品
δισκογραφία	ディスコグラフィ
διαδρομή	経路
διαδρομή	ルート
διαδρομή	パス
νερά	ウォーターズ
σουηδία	スウェーデン
λατινική	ラテン語
λατινική	ラテン
ολόκληρο	全体
έκφραση	表現
έκφραση	expression
υπολογιστή	コンピューター
υπολογιστή	コンピュータ
γνωστοί	知り合い
γνωστοί	知人
προσφορά	入札
προσφορά	オファー
προσφορά	申し出
προσφορά	クーポン
φρούριο	要塞
φρούριο	フォート
φρούριο	要塞
παρατηρήσεις	備考
παρατηρήσεις	観測
παρατηρήσεις	コメント
δίκη	公判
δίκη	トライアル
δίκη	審判
δίκη	裁判
σχόλια	コメント
γράμμα	手紙
γράμμα	letter
γράμμα	レター
υποψηφιότητα	立候補
υποψηφιότητα	指名
πνεύμα	精神
πνεύμα	スピリット
βουνά	山地
βουνά	山脈
παλιό	古い
παλιό	オールド
τομείς	セクター
συμφωνώ	賛成
έκδοσης	発行
συρία	シリア
γενιά	世代
γενιά	ジェネレーション
κατανομή	内訳
κατανομή	割り当て
κατανομή	分布
κατανομή	流通
κατανομή	配当
στίχους	歌詞
στίχους	作詞
κλειστό	閉店
αυτοκίνητο	自動車
αυτοκίνητο	クルマ
αυτοκίνητο	自動車
κατάταξη	ランキング
κατάταξη	分類
κατάταξη	ランキング
δικαιοσύνης	正義
μεξικό	メキシコ
φυσικός	自然
φυσικός	ナチュラル
τουρνουά	トーナメント
αντίτυπα	コピー
αντίτυπα	部数
ημερολόγιο	カレンダー
ημερολόγιο	日記
ημερολόγιο	ジャーナル
ημερολόγιο	日記
στατιστικά	統計
συμβολή	寄与
συμβολή	貢献
συμβολή	出資
βασικές	基本
βασικές	ベーシック
βασικές	basic
στυλ	スタイル
στυλ	スタイル
ήλιο	ヘリウム
τοπικές	ローカル
τοπικές	地元
ρεάλ	real
ρεάλ	本物
ρεάλ	リアル
γράφτηκε	筆記
βοηθός	助手
βοηθός	アシスタント
βοηθός	ヘルパー
ελβετία	スイス
αναζήτηση	検索
αναζήτηση	クエスト
βιομηχανία	業界
βιομηχανία	産業
τεύχος	発行
τεύχος	争点
τεύχος	問題
εσύ	あなた
μπάσκετ	バスケ
μπάσκετ	バスケットボール
μουσικοί	ミュージシャン
κοιλάδα	バレー
κοιλάδα	谷間
προϊόν	製品
προϊόν	プロダクト
παλάτι	宮殿
πασά	パシャ
συγχώνευση	合併
συγχώνευση	マージ
συγχώνευση	統合
συγχώνευση	マージ
εμπειρία	エクスペリエンス
εμπειρία	体験
εμπειρία	経験
σκηνές	シーン
σκηνές	場面
σκηνές	テント
αθλητικά	スニーカー
αθλητικά	スポーツ
χρυσός	ゴールデン
χρυσός	黄金
χρυσός	gold
χρυσός	ゴールド
φίλος	友人
φίλος	友だち
φίλος	フレンド
φίλος	友達
τρίτος	番目
τρίτος	サード
περιφέρειες	リージョン
περιφέρειες	地域
δώδεκα	十二
δικηγόρος	弁護士
πρίγκιπας	プリンス
οδηγός	運転手
οδηγός	ドライバ
οδηγός	ドライバー
οδηγός	ガイド
δρόμος	ストリート
δρόμος	通り
δρόμος	道路
τελικός	最終
τελικός	決勝
τελικός	ファイナル
δήμους	市町村
δήμους	自治体
τοπικά	ローカル
τοπικά	地元
τοπικά	ローカル
τοπικά	地元
πίστη	信仰
πίστη	信念
πίστη	フェイス
προέλευση	原点
προέλευση	語源
προέλευση	由来
προέλευση	起源
προέλευση	起源
ισχυρή	パワフル
διαχείριση	管理
διαχείριση	経営
διαχείριση	マネジメント
διαχείριση	マネージメント
διαχείριση	管理
σταδιοδρομία	経歴
σταδιοδρομία	キャリア
σταδιοδρομία	キャリア
σταδιοδρομία	求人
ιράν	イラン
πιθανό	可能性
τζορτζ	ジョージ
παρουσίασε	提示
συναυλίες	コンサート
αίμα	血液
αίμα	ブラッド
ζωγραφική	絵画
βελτίωση	改善
βελτίωση	改良
βελτίωση	向上
βελτίωση	改善
βελτίωση	改善
βέλγιο	ベルギー
διάμετρος	直径
εξωτερική	外部
κτήριο	建物
αστυνομία	警察官
αστυνομία	ポリス
αστυνομία	警察
πτήση	フライト
πτήση	飛行
αλεξάνδρεια	アレクサンドリア
στίχοι	歌詞
στίχοι	作詞
απευθείας	ダイレクト
απευθείας	直接
σύμβολα	シンボル
σύμβολα	記号
ρωσικά	ロシア
πρίγκιπα	プリンス
ηλίας	エリヤ
ηλίας	エリアス
ηλίας	イライアス
φυλή	氏族
φυλή	部族
φυλή	人種
φυλή	競走
φυλή	レース
βενετία	ベニス
βενετία	ヴェネツィア
βενετία	ベネチア
χαρακτήρας	文字
χαρακτήρας	性格
χαρακτήρας	キャラクター
κόστος	費用
κόστος	原価
κόστος	コスト
κόστος	費用
κόστος	コスト
τύποι	種類
σύζυγο	ダンナ
σύζυγο	主人
σύζυγο	旦那
δημοκρατικό	民主主義
σκωτίας	スコットランド
λατινικά	ラテン語
λατινικά	ラテン
δυνατή	強い
δυνατή	濃い
μέτρο	計測
μέτρο	測定
κλασική	クラシカル
κλασική	クラシック
κλασική	古典
κλασική	クラシック
κλασική	古典
κλασική	classic
