категория	categorie
оръдия	kanonnen
оръдия	kanon
етнически	etnisch
етнически	etnisch
виктор	viktor
виктор	overwinnaar
виктор	victor
министерство	ministerie
освобождението	bevrijding
дърво	hout
дърво	boom
дърво	boomstructuur
граждани	burgers
граждани	staatsburgers
граждани	onderdanen
граждани	staatsburgers
върха	top
върха	bovenste
върха	bovenkant
поредица	serie
поредица	reeks
поредица	reeksen
поредица	series
поредица	sequentie
поредица	volgorde
поредица	opeenvolging
членовете	leden
фаза	fase
високи	high
високи	hoog
високи	hoge
високи	tall
документи	papieren
документи	documenten
храна	levensmiddelen
храна	voedsel
храна	eten
храна	maaltijd
имената	namen
вашингтон	washington
глобус	aardbol
глобус	globe
хан	hahn
хан	khan
хан	han
използвана	gebruikt
използвана	gebruikte
босна	bosnië
библиография	bibliografie
бригада	brigade
важни	belangrijke
важни	belangrijk
графство	county
графство	graafschap
графство	gouw
графство	shire
изследователи	ontdekkingsreizigers
изследователи	verkenners
изследователи	onderzoekers
цяла	hele
цяла	geheel
неща	dingen
неща	spul
неща	spullen
езера	meren
андрей	andrej
андрей	andrej
андрей	andrei
принцип	beginsel
принцип	principe
проекти	projecten
медицина	medicijnen
медицина	geneeskunde
медицина	geneesmiddel
иран	iraanse
иран	iran
участници	deelnemers
участници	deelnemers
участници	aanwezigen
приятел	vriendin
приятел	vriend
войска	troepen
наследник	erfgenaam
наследник	opvolger
белград	belgrado
поезия	poëzie
поезия	gedichten
бяла	wit
бяла	witte
функции	functie
функции	functies
герб	gerb
герб	crest
герб	embleem
племена	stammen
руска	russisch
руска	rus
руска	russische
журналист	journalisten
журналист	journaliste
журналист	journalist
дворец	paleis
географски	geografisch
географски	geografisch
географски	geografisch
норвегия	noorwegen
лос	eland
лос	moose
лос	eland
лос	los
виетнам	vietnam
зала	hal
зала	zaal
зала	hall
арабски	arabier
арабски	arabisch
арабски	arabische
арабски	arabisch
арабски	arabier
пътища	wegen
пътища	routes
пътища	paden
латински	latijnse
латински	latijns
латински	latijn
мост	brug
мост	bridge
активност	activiteit
лейтенант	luitenant
западно	west
западно	westen
западно	westelijk
епизод	episode
епизод	aflevering
деление	divisie
деление	afdeling
деление	deling
деление	division
есента	herfst
есента	najaar
есента	herfst
есента	fall
есента	vallen
западните	western
западните	westelijk
революционери	revolutionairen
перу	peru
фестивал	festival
управител	manager
управител	bedrijfsleider
управител	gouverneur
важна	belangrijke
важна	belangrijk
пилот	piloot
пилот	pilot
играят	spelen
двигател	engine
двигател	motor
двигател	motorische
двигател	motor
населени	bewoond
населени	bewoonde
населени	bewoond
населени	bevolkt
събор	congregatie
музиканти	musici
музиканти	muzikanten
бизнес	bedrijf
бизнес	zakelijk
орган	autoriteit
орган	gezag
орган	orgel
орган	orgaan
дебютира	debuteerde
постоянно	voortdurend
постоянно	constant
постоянно	continu
убити	vermoord
убити	vermoorde
убити	gedood
убити	vermoord
интервю	interview
интервю	sollicitatiegesprek
интервю	sollicitatie
интервю	interviewen
петков	petkov
избрана	uitverkorene
избрана	uitgekozen
избрана	gekozen
избрана	uitverkoren
избрана	geselecteerde
избрана	geselecteerd
избрана	uitgekozen
избрана	gekozen
антон	anton
стар	ouwe
стар	oude
стар	oud
стар	starr
пролетта	voorjaar
пролетта	lente
планини	bergen
сравнение	vergelijking
сравнение	vergelijken
сравнение	vergelijk
бира	bieren
бира	biertje
бира	bier
художествена	artistieke
художествена	artistiek
позиции	posities
позиции	items
сътрудничество	medewerking
сътрудничество	samenwerking
сътрудничество	medewerking
сътрудничество	samenwerking
щаб	hoofdkantoor
щаб	hoofdkwartier
ръка	arm
ръка	hand
симеон	simeon
ричард	richard
турци	turks
турци	turken
песните	nummers
песните	liederen
песните	songs
песните	liedjes
сливен	sliven
защитава	beschermt
текстове	teksten
текстове	teksten
седмици	weeks
седмици	weken
изградена	gebouwde
изградена	gebouwd
дадена	gegeven
драма	drama
архитектура	architectuur
владетел	heerser
владетел	liniaal
христос	christos
христос	christus
власти	autoriteiten
указ	edict
указ	decreet
повод	gelegenheid
хесен	hessen
годишен	jaarlijks
тегло	gewicht
старши	senior
старши	laatstejaars
японски	japans
японски	japanners
японски	japanse
тома	toma
тома	thomas
местни	lokale
местни	plaatselijk
местни	lokaal
местни	inheemse
местни	inheems
местни	native
внимание	aandacht
внимание	attentie
внимание	opgelet
глас	voice
глас	stem
погребан	begraven
погребан	bedolven
луис	lewis
луис	luis
луис	louis
луис	lodewijk
учен	wetenschapper
учен	geleerde
оскар	oscar
оскар	oskar
крайбрежие	kustlijn
крайбрежие	kust
певец	zanger
певец	singer
певец	zangeres
наса	nasa
търговия	handel
търговия	trading
търговия	handelsverkeer
търговия	handel
кара	kara
кара	rijdt
кара	cara
мико	miko
турците	turks
турците	turken
дания	denemarken
елемент	item
елемент	bestanddeel
елемент	onderdeel
елемент	component
елемент	element
дебют	debuut
конфликт	conflicten
конфликт	conflict
запазени	voorbehouden
запазени	gereserveerde
запазени	gereserveerd
запазени	bewaard
запазени	geconserveerd
георг	georg
мнение	advies
мнение	mening
мнение	opmerkingen
мнение	commentaren
мнение	reacties
мнение	commentaar
мнение	adviezen
мнение	meningen
мнение	opinies
осем	acht
осем	eight
югоизточна	zuidoosten
югоизточна	zuidoost
югоизточна	southeastern
метод	methode
династията	dynastie
династията	dynasty
институции	instellingen
резултати	uitslagen
резултати	resultaat
резултати	resultaten
петербург	petersburg
фердинанд	ferdinand
къщата	huis
празник	feestdag
празник	vakantie
празник	feestmaal
празник	huldiging
празник	viering
княжество	vorstendom
империята	keizerrijk
империята	rijk
империята	imperium
империята	empire
устройство	toestel
устройство	apparaat
квинт	quintus
консули	consuls
символ	symbool
прекарва	besteedt
отдел	departement
отдел	afdeling
млади	jonge
млади	jong
млади	young
открита	ontdekte
открита	ontdekt
свобода	freedom
свобода	vrijheid
свобода	liberty
краля	konings
краля	king
краля	koning
изпратен	verstuurd
изпратен	verzonden
изпратен	gestuurd
градовете	steden
представляват	vertegenwoordigen
евро	eur
евро	euros
евро	euro
евро	euro
сирия	syrië
обновяване	upgrade
обновяване	upgraden
обновяване	opwaarderen
обновяване	opwaardering
обновяване	updaten
обновяване	update
обновяване	bijwerken
обновяване	verversen
обновяване	vernieuwen
обновяване	vernieuwing
обновяване	hernieuwing
обновяване	verlenging
дял	partitie
дял	knippen
дял	cut
дял	snijden
дял	deel
дял	delen
дял	titel
самолети	vliegtuigen
самолети	vliegtuig
самолети	vliegtuigen
самолети	luchtvaartuigen
самолети	luchtvaartuig
самолети	vliegtuigen
самолети	vliegtuigen
никой	niemand
издания	edities
издания	uitgave
значимост	relevantie
значимост	belangrijkheid
значимост	belang
значимост	betekenis
физика	natuurkunde
физика	fysica
обхваща	dekt
обхваща	covers
обхваща	omslagen
обхваща	omvat
големина	grootte
големина	afmeting
големина	omvang
големина	formaat
големина	maat
историк	historicus
парламент	parlement
философ	filosoof
каза	zei
каза	gezegd
каза	said
обявен	verklaarde
обявен	gedeclareerd
обявен	verklaard
обявен	opgegeven
обявен	aangegeven
обявен	aangekondigde
обявен	aangekondigd
обявен	kondigde
асоциация	vereniging
асоциация	associatie
музикант	musicus
музикант	muzikant
сейнт	heilige
такова	dergelijke
танзания	tanzania
памет	geheugen
памет	herinneringen
памет	herinnering
памет	memory
музикален	muzikale
музикален	musical
музикален	muzikaal
археологически	archeologisch
археологически	archeologische
археологически	archeologisch
археологически	archeologische
култури	gewassen
култури	cultures
култури	culturen
пазар	marketplace
пазар	marktplaats
пазар	marktplein
пазар	winkelen
пазар	markt
уеб	web
тайланд	thailand
работил	werkte
работил	gewerkt
религия	religie
религия	godsdienst
веднъж	eens
поход	kruistocht
поход	kruistochten
хърватия	kroatië
банка	bank
експедиция	expeditie
херцеговина	herzegovina
станция	station
достъп	toegang
малайзия	maleisië
родителите	ouders
екзархия	exarchaat
въоръжени	bewapend
въоръжени	gewapend
въоръжени	gewapende
народи	volkeren
народи	naties
бавария	beieren
идея	idee
идея	ideetje
мисия	missie
мисия	mission
гражданство	nationaliteit
гражданство	burgerschap
гражданство	staatsburgerschap
подготовка	bereiding
подготовка	voorbereiding
подготовка	preparaat
подготовка	bereiden
подготовка	voorbereiden
подготовка	voorbereiding
подготовка	preparaten
подготовка	bereidingen
подготовка	voorbereidingen
подготовка	voorbereiding
публий	publius
категории	categorieën
народ	mensen
народ	personen
политиката	beleid
политиката	politiek
отговор	beantwoorden
отговор	antwoord
отговор	beantwoorden
отговор	antwoord
отговор	antwoorden
отговор	reactie
отговор	respons
технологии	technologieën
технологии	technologie
времена	tijden
времена	times
общи	generieke
общи	gemeenschappelijk
общи	vaak
общи	algemene
общи	generaal
общи	algemeen
досега	eerder
досега	voordien
досега	vroeger
досега	voorheen
вещества	substanties
вещества	stoffen
основател	stichter
основател	oprichter
поведение	gedrag
поведение	gedragingen
поведение	attitude
поведение	houding
поведение	gedrag
енциклопедия	encyclopedie
знак	onderteken
знак	ondertekenen
знак	tekenen
знак	teken
функция	functie
преподавател	docent
етап	fase
етап	podium
етап	fase
етап	toneel
етап	stadium
тодоров	todorov
приет	geaccepteerde
приет	aanvaard
приет	aanvaarde
приет	geaccepteerd
приет	geadopteerd
приет	aangenomen
приет	goedgekeurd
приет	toegelaten
приет	toegegeven
офицери	officiers
офицери	agenten
офицери	officieren
ранен	gewond
ранен	gewonden
ранен	geblesseerd
ранен	gewond
ранен	gewonden
ранен	gewonde
десет	tien
михайлов	mikhailov
института	instituut
писмо	brief
писмо	letter
склонове	hellingen
склонове	pistes
състезания	competities
състезания	wedstrijden
състезания	rassen
състезания	races
състезания	racing
състезания	racen
характеристики	karakteristieken
характеристики	kenmerken
характеристики	eigenschappen
характеристики	functies
характеристики	kenmerken
зимата	winter
загуба	verliezen
загуба	verlies
певци	zangers
домакинства	huishoudens
домакинства	gezinnen
кула	tower
кула	toren
видин	vidin
формат	indeling
формат	opmaak
формат	format
формат	formatteren
формат	formaat
анализ	analyses
анализ	analyse
тим	tim
събира	verzamelt
културно	cultureel
културно	culturele
културно	cultureel
науките	wetenschappen
излъчване	uitzending
излъчване	uitgezonden
излъчване	uitzenden
излъчване	uitzending
излъчване	omroep
излъчване	uitzenden
светлина	light
светлина	lichte
светлина	licht
светлина	lamp
залива	golf
допълнителни	bijkomend
допълнителни	bijkomende
допълнителни	aanvullend
допълнителни	aanvullende
допълнителни	extra
допълнителни	extra
фамилия	familienaam
фамилия	achternaam
органи	autoriteiten
органи	organen
повърхността	bovengronds
повърхността	oppervlak
обществени	publiek
обществени	openbaar
стопанство	kwekerij
стопанство	boerderij
стопанство	boerderijen
стопанство	vasthouden
стопанство	holding
уефа	uefa
юлий	julius
червен	rode
червен	rood
затвор	opsluiting
затвор	gevangenneming
затвор	gevangenisstraf
затвор	gevangenschap
затвор	gevangenis
затвор	gevangenis
пристига	arriveert
важно	belangrijke
важно	belangrijk
намалява	reduceert
намалява	vermindert
намалява	vermindert
армения	armenië
поети	dichters
единици	units
единици	eenheden
теми	onderwerpen
теми	onderdanen
теми	onderwerpen
теми	vakken
лидер	leider
лидер	leader
търси	zoektocht
търси	zoeken
търси	doorzoeken
търси	zoek
търси	zoekopdracht
хилядолетие	millennium
сериозно	ernstig
сериозно	ernstige
сериозно	serieuze
сериозно	serieus
сериозно	serieus
включени	inclusief
включени	inbegrepen
произвежда	produceert
произвежда	produceert
улица	straat
холандия	nederland
холандия	holland
министри	ministers
арестуван	arrestatie
арестуван	arresteren
арестуван	aanhouding
арестуван	opgepakt
арестуван	aangehouden
арестуван	gearresteerd
седмица	week
седмица	weekje
изкуства	kunsten
изкуства	kunst
анджелис	angeles
свободен	free
свободен	vrij
свободен	gratis
вокали	zang
адолф	adolph
адолф	adolphe
адолф	adolf
свързана	gerelateerd
свързана	verwant
свързана	verwante
свързана	gerelateerde
свързана	verbonden
свързана	aangesloten
свещеник	priester
гласуване	stemmen
гласуване	stemming
гласуване	stem
гласуване	stemmen
гласуване	stemming
дядо	grootvader
дядо	opa
дядо	grootvader
дядо	opa
природата	natuur
виктория	victoria
идеи	ideeën
идеи	ideeen
идеи	ideetjes
речник	glossarium
речник	woordenlijst
речник	woordenschat
речник	woordenlijst
речник	woordenboek
партньор	partner
турнири	toernooien
полза	voordeel
полза	benefit
полза	benefiet
йосиф	jozef
йосиф	joseph
йосиф	josef
признава	onderkent
признава	herkent
признава	erkent
признава	erkent
признава	onderkent
признава	bekent
атака	attack
атака	aanvallen
атака	aanval
мъжка	mannelijk
мъжка	male
мъжка	mannetje
мъжка	mannelijke
бежанци	vluchteling
бежанци	vluchtelingen
чужбина	overzeese
чужбина	overzee
чужбина	overzees
чужбина	buitenland
ляв	linkse
ляв	linker
ляв	links
класа	klasse
класа	class
класа	klas
създадени	aangemaakt
създадени	gecreëerd
създадени	gemaakt
създадени	geschapen
финал	definitief
финал	finale
финал	finale
чин	chin
чин	kin
изборите	verkiezing
изборите	verkiezingen
нощта	avond
нощта	nacht
нощта	avondje
ресурси	hulpbron
ресурси	resource
ресурси	hulpbronnen
ресурси	middelen
ресурси	informatiebronnen
ресурси	bronnen
потребители	gebruikers
потребители	consument
потребители	consumenten
потребители	verbruikers
специалност	specialiteit
специалност	specialisme
специалност	specialiteit
специалност	specialisme
самолет	vliegtuig
самолет	vliegtuig
самолет	vliegtuig
чили	chili
чили	chili
секция	afdeling
секция	sectie
венецуела	venezuela
патриаршия	patriarchaat
македонска	macedonische
градина	tuintje
градина	tuin
науката	wetenschap
науката	wetenschappen
ниска	laag
ниска	low
ниска	lage
судан	soedanese
судан	sudan
судан	soedan
дейности	activiteiten
дейности	activiteit
научно	wetenschappelijk
приблизително	ca
приблизително	ongeveer
жанрове	genres
бяха	waren
тур	rondreis
тур	tour
тур	rondleiding
тур	tournee
дел	del
дел	dell
изисква	vereist
ученици	studenten
ученици	leerlingen
ученици	pupillen
ученици	leerlingen
номинации	voordrachten
номинации	nominaties
австрийски	oostenrijks
австрийски	oostenrijkse
санта	kerstman
санта	santa
важен	belangrijke
важен	belangrijk
избира	kiest
ернст	ernst
вестници	krant
вестници	kranten
вестници	dagblad
вестници	kranten
вестници	dagbladen
вестници	papieren
решения	beslissingen
решения	besluiten
решения	beschikkingen
решения	oplossingen
решения	solutions
насау	nassau
марко	marko
марко	marco
клетки	cellen
клетки	kooien
бозайник	zoogdieren
бозайник	zoogdier
необходимо	noodzakelijke
необходимо	nodig
необходимо	noodzakelijk
сваляне	download
сваляне	downloaden
сваляне	downloaden
промишленост	industrie
промишленост	bedrijfstak
агенция	bureau
агенция	agentschap
учители	onderwijzers
учители	leraren
учители	docenten
учители	leerkrachten
учители	leraars
карти	kaarten
карти	kaart
кино	bioscoop
кино	bioscopen
кино	cinema
лицето	gelaat
лицето	aangezicht
лицето	gezicht
лицето	face
киселина	zure
киселина	zuur
киселина	acid
оставя	bladeren
оставя	blaadjes
традиция	traditie
традиция	tradities
инструмент	instrument
инструмент	gereedschap
инструмент	hulpprogramma
инструмент	tool
инструмент	instrument
инструмент	hulpmiddel
инструмент	werktuig
битоля	bitola
градче	stad
слабо	zwak
слабо	zwakken
слабо	slap
слабо	zwakke
свързан	geassocieerd
свързан	geassocieerde
свързан	gerelateerd
свързан	verwant
свързан	verwante
свързан	gerelateerde
свързан	verbonden
свързан	aangesloten
паметници	monumenten
модели	modellen
северозапад	noordwesten
северозапад	noordwest
летище	vliegveld
летище	luchthaven
уилямс	williams
природа	natuur
мисията	missie
мисията	mission
събитие	gebeurtenis
събитие	evenement
събитие	event
финландия	finland
франц	franz
островите	eilanden
версии	versies
монтана	montana
милано	milaan
милано	milano
парламента	parlement
сценарий	scenario
сценарий	scenario
сценарий	scenario
сценарий	script
шарл	karel
шарл	charles
сръбска	servië
сръбска	servische
сръбска	servisch
оръжия	wapens
оръжия	geweren
оръжия	kanonnen
оръжия	wapens
оръжия	pistolen
оръжия	wapens
оръжия	armen
инженер	engineer
инженер	technicus
инженер	ingenieur
увеличава	verhoogt
увеличава	verhogingen
диалект	dialect
тежки	heavy
тежки	zwaar
тежки	zware
тежки	heftig
тежки	streng
тежки	ernstige
тежки	ernstig
враца	vratsa
нос	cape
нос	kaap
нос	neus
международна	internationaal
горно	gorno
нобелова	nobel
прага	praag
британска	britten
британска	britse
британска	brits
черни	zwarte
черни	black
черни	zwart
черни	zwarten
картата	plattegrond
картата	kaart
труда	arbeid
труда	labour
търсене	zoektocht
търсене	zoeken
търсене	doorzoeken
търсене	zoek
търсене	zoekopdracht
процеси	proeven
процеси	beproevingen
процеси	processen
предложение	aanbod
предложение	bieden
предложение	aanbieden
предложение	aanbieding
предложение	suggestie
предложение	voorstel
сборник	compendium
директно	rechtstreeks
директно	directe
директно	direct
директно	rechtstreekse
директно	rechtstreeks
директно	direct
затвора	gevangenis
надпис	opschrift
надпис	inscriptie
надпис	onderschrift
надпис	titel
конкурс	concurrentie
конкурс	mededinging
конкурс	competitie
конкурс	wedstrijdje
конкурс	wedstrijd
конкурс	prijsvraag
личен	persoonlijke
личен	persoonlijk
личен	prive
личен	privé
личен	particulier
рудолф	rudolph
рудолф	rudolf
рудолф	rudolf
разделя	scheidt
разделя	splitst
разстояние	afstand
червено	rode
червено	rood
византийски	byzantijnse
операции	bewerkingen
операции	operaties
операции	transacties
удар	impact
удар	inslag
удар	effect
удар	botsing
удар	slag
удар	beroerte
удар	blazen
удар	blow
удар	blaas
приятели	vrienden
приятели	friends
приложение	aanvraag
приложение	toepassing
приложение	applicatie
приложение	app
приложение	bijlage
външна	buitenste
външна	extern
външна	uitwendig
външна	externe
разположение	verwijdering
думите	woorden
представяне	onderwerping
представяне	inzending
представяне	indiening
представяне	presentatie
демократична	democratische
демократична	democratisch
херман	hermann
херман	herman
херман	hermann
херман	herrmann
климат	klimaat
останки	blijft
останки	wrak
останки	wrakstukken
пълна	vol
пълна	volledig
пълна	full
пълна	volledige
пълна	volle
пълна	voltooid
пълна	invullen
пълна	complete
пълна	compleet
различен	verschillend
различен	verschillende
различен	anders
теодор	theodore
теодор	theodor
теодор	teodor
осъден	veroordeelde
осъден	veroordeeld
осъден	veroordeeld
осъден	veroordeelde
осъден	veroordeeld
уязвим	kwetsbare
уязвим	kwetsbaar
съдове	containers
съдове	vaartuigen
съдове	afwas
неделя	zondag
неделя	sunday
иначе	anders
спечели	win
спечели	winnen
спечели	gewonnen
спечели	won
годишно	jaarlijks
годишно	jaarlijks
връзката	aansluiting
връзката	verbinding
връзката	connectie
дела	aktes
дела	daden
дела	della
услуги	diensten
услуги	dienstverlening
услуги	dienst
услуги	service
теорията	theorie
направен	made
направен	gemaakt
мерки	maatregelen
качеството	kwaliteit
граници	limieten
граници	grenzen
граници	grenzen
граници	grenst
граници	grenzen
жертви	offers
жертви	slachtoffers
жертви	gewonden
жертви	slachtoffers
жертви	slachtoffer
сицилия	sicilië
опити	proeven
опити	beproevingen
опити	pogingen
опити	experimenten
опити	proefnemingen
опити	proeven
пада	vallen
пада	waterval
пада	valt
пада	watervallen
пада	falls
графиня	gravin
стивън	stephen
стивън	steven
ръцете	handjes
ръцете	handen
ръцете	hands
любовта	love
любовта	liefs
любовта	liefde
местен	lokale
местен	plaatselijk
местен	lokaal
нужда	nood
нужда	need
нужда	nodig
нужда	noodzaak
нужда	behoefte
перник	pernik
махала	buurt
пирин	pirin
музикална	muzikale
музикална	musical
музикална	muzikaal
североизточна	northeastern
североизточна	noordoostelijke
североизточна	noordoost
североизточна	noordoosten
концерт	concerto
концерт	concert
четвърти	vierde
четвърти	fourth
барабани	drum
барабани	trom
барабани	trommel
барабани	drumstel
барабани	trommels
барабани	trom
барабани	drums
барабани	vaten
въоръжение	bewapening
въоръжение	bewapening
определят	definiëren
определят	definieer
желание	begeerte
желание	wens
желание	verlangen
желание	wish
желание	wensen
желание	wens
мъж	mannelijk
мъж	male
мъж	mannetje
мъж	mannelijke
мъж	man
въоръжена	bewapend
въоръжена	gewapend
въоръжена	gewapende
наши	onze
споразумение	overeenkomst
споразумение	akkoord
споразумение	regeling
споразумение	arrangement
еквадор	ecuador
баден	baden
казахстан	kazachstan
трима	drie
трима	three
евреи	joden
правилата	voorschriften
правилата	rules
правилата	regels
реал	real
реал	echte
реал	echt
реал	reëel
избрани	uitverkorene
избрани	uitgekozen
избрани	gekozen
избрани	uitverkoren
избрани	geselecteerde
избрани	geselecteerd
избрани	uitgekozen
избрани	gekozen
шотландия	schotland
каролина	carolina
софтуер	programmatuur
софтуер	software
помощник	assistente
помощник	assistent
помощник	hulpje
помощник	helper
смит	smith
смит	smid
освободен	vrijgelaten
освободен	vrijgegeven
освободен	uitgebracht
освободен	bevrijd
освободен	bevrijde
пазарджик	odessa
командване	commando
командване	opdracht
допълнително	verdere
допълнително	verder
допълнително	bijkomend
допълнително	bijkomende
допълнително	aanvullend
допълнително	aanvullende
допълнително	extra
допълнително	extra
наем	verhuur
запазва	behoudt
запазва	behoudt
състезание	race
състезание	ras
състезание	concurrentie
състезание	mededinging
състезание	competitie
състезание	wedstrijdje
състезание	wedstrijd
състезание	prijsvraag
тенис	tennissen
уелс	wales
уелс	wells
уелс	putten
свири	speel
свири	spelen
свири	afspelen
атанасов	atanasov
североизток	noordoost
североизток	noordoosten
окончателно	definitief
окончателно	finale
окончателно	definitief
окончателно	definitieve
албрехт	albrecht
придобива	verwerft
придобива	verkrijgt
горе	boven
националност	nationaliteit
източен	oostelijk
източен	oostelijke
тежко	heavy
тежко	zwaar
тежко	zware
тежко	heftig
следи	nummers
следи	tracks
следи	sporen
следи	rupsbanden
следи	traces
следи	sporen
съществуването	bestaan
популярност	populariteit
архитект	architecten
архитект	architect
ръководство	handmatige
ръководство	manueel
ръководство	handleiding
ръководство	handmatig
ръководство	handboek
ръководство	handleiding
ръководство	gids
събират	verzamelen
събират	verzamel
ефект	effect
ефект	uitwerkingen
ефект	effecten
ефект	gevolgen
криза	crisis
задача	opdracht
задача	taak
кърджали	kardzjali
основано	gegrond
основано	opgericht
основано	gesticht
клон	bijkantoor
клон	filiaal
клон	branch
клон	tak
принуден	geforceerde
принуден	gedwongen
принуден	afgedwongen
принуден	geforceerd
трето	derde
трето	third
конференция	conferentie
ранни	early
ранни	vroeg
ранни	vroege
истанбул	istanboel
истанбул	istanbul
предаване	transmissie
баба	grootmoeder
баба	oma
баба	baba
баба	oma
баба	grootmoeder
баба	granny
баба	oma
баба	grootmoeder
съдържат	bevatten
сергей	sergei
сергей	sergej
сергей	sergej
лечение	behandeling
лечение	helende
лечение	genezing
лечение	genezen
продукт	product
продукт	produkt
повърхност	bovengronds
повърхност	oppervlak
качване	uploaden
качване	uploaden
качване	upload
мала	mala
опера	opera
изграждане	bouwen
изграждане	bouw
изграждане	constructie
изграждане	bouwnijverheid
изграждане	opbouw
изграждане	bouwen
изграждане	bouwen
изграждане	opbouwen
социални	sociale
социални	sociaal
бяло	wit
бяло	witte
професионален	professioneel
професионален	professionele
професионален	professional
професионални	professioneel
професионални	professionele
професионални	professional
почетен	honorair
почетен	geëerd
почетен	geëerde
почетен	gehuldigd
почетен	vereerd
морето	zee
манчестър	manchester
василий	vasili
василий	vassili
цял	hele
цял	geheel
марка	brand
марка	merk
марка	brandmerk
оркестър	band
оркестър	orkest
оркестър	orchestra
югоизток	zuidoosten
югоизток	zuidoost
звезди	sterren
направени	made
направени	gemaakt
даде	gaf
съпруг	echtgenoot
съпруг	echtgenote
съпруг	echtgenoot
шампионат	kampioenschappen
шампионат	kampioenschap
молдова	moldavië
юнайтед	united
юнайтед	verenigde
юнайтед	verenigd
архиепископ	aartsbisschop
научен	wetenschappelijk
храни	levensmiddelen
храни	voedsel
храни	eten
храни	feed
храни	voeder
храни	voeden
храни	levensmiddelen
храни	voedingsmiddelen
храни	feeds
храни	voedt
патриарх	patriarch
кения	kenia
познат	bekende
познат	gekend
познат	gekende
познат	bekend
познат	vertrouwd
познат	bekend
познат	kennismaking
познат	kennis
въздуха	lucht
двора	binnenplaats
двора	quad
марица	maritza
франк	frank
скали	kliffen
скали	klippen
скали	rotsen
скали	rotsen
скали	rots
скали	steen
скали	rock
скали	rotsen
скали	stenen
косово	kosovo
стени	muren
стени	wanden
питър	petrus
питър	peter
венеция	venetie
венеция	venetië
замък	kasteel
обем	volume
пиер	pier
пиер	pierre
специален	speciaal
специален	bijzonder
специален	speciale
специален	special
редактори	redactie
редактори	redacteuren
фондация	stichting
фондация	fundering
китайски	chinezen
китайски	chinees
китайски	chinese
преврат	staatsgreep
преврат	coup
играчи	spelers
риба	vissen
хитлер	hitler
къде	waar
поставени	geplaatst
долина	vallei
специална	speciaal
специална	bijzonder
специална	speciale
специална	special
майстор	master
майстор	meester
трона	troon
отличава	onderscheidt
следваща	volgende
следваща	volgend
частично	gedeeltelijk
частично	deels
частично	gedeeltelijk
частично	gedeeltelijke
частично	partiële
частично	gedeeltelijk
частично	deels
византия	byzantium
числа	getallen
числа	nummers
числа	aantallen
дол	dol
тексас	texaanse
тексас	texas
ана	ana
ана	anna
мюсюлмани	moslims
мюсюлмани	moslim
мюсюлмани	moslims
липса	afwezigheid
липса	ontbreken
липса	gemis
липса	gebrek
силен	sterk
силен	sterke
силен	sterken
мощност	macht
мощност	kracht
мощност	power
мощност	vermogen
лорд	heer
лорд	lord
лорд	heere
лий	lee
лий	leigh
имперски	keizerlijk
имперски	keizerlijke
имперски	imperial
борда	bestuur
борда	bord
съвместно	joint
съвместно	gezamenlijke
съвместно	gewricht
съвместно	gezamenlijk
съвместно	gezamelijk
различна	verschillend
различна	verschillende
различна	anders
революционен	revolutionair
революционен	revolutionaire
главна	belangrijkste
главна	voornaamste
главна	main
югозапад	zuidwest
югозапад	zuidwesten
гражданска	civiele
гражданска	burgerlijke
гражданска	burgerlijk
гражданска	civiel
гражданска	civic
луната	maan
луната	moon
защитник	verdediger
защитник	beschermer
пиано	piano
общински	gemeentelijk
общински	gemeentelijke
двигатели	engine
двигатели	motor
двигатели	motoren
литературен	literair
литературен	literaire
крайцери	kruisers
газ	gas
партизански	guerrilla
лъв	lion
лъв	leeuw
лъв	luv
лъв	leo
курс	koers
курс	cursus
зеландия	zeeland
награден	gedecoreerd
награден	ingericht
награден	versierd
награден	beloond
награден	beloont
награден	gegund
награден	uitgereikt
награден	toegekend
агент	agent
черен	zwarte
черен	black
черен	zwart
широка	wide
широка	wijd
широка	breed
широка	breed
широка	brede
женски	vrouwelijke
женски	vrouwelijk
женски	vrouwtjes
женски	vrouwen
женски	vrouwelijke
женски	vrouw
женски	vrouwtje
женски	vrouwelijk
воден	waterige
воден	waterig
лагер	kamp
машина	machine
дух	ghost
дух	geest
дух	spook
дух	geest
дух	spirit
листа	blaadje
листа	blad
листа	bladeren
листа	blaadjes
листа	gebladerte
онлайн	online
пристанище	bakboord
пристанище	haven
пристанище	poort
бивши	voormalig
бивши	voormalige
проучвания	enquêtes
проучвания	studies
проучвания	onderzoek
проучвания	research
северозападна	northwestern
северозападна	noordwestelijke
северозападна	noordwest
северозападна	noordwesten
северозападна	noordwest
тона	ton
тона	toon
тона	toontje
тона	tone
сръбско	servië
сръбско	servische
сръбско	servisch
приета	geaccepteerde
приета	aanvaard
приета	aanvaarde
приета	geaccepteerd
приета	toegelaten
приета	toegegeven
приета	geadopteerd
приета	aangenomen
приета	goedgekeurd
свободно	free
свободно	vrij
свободно	gratis
социалистическа	socialist
социалистическа	socialistisch
социалистическа	socialistische
сцената	podium
сцената	fase
сцената	toneel
сцената	stadium
карлос	carlos
грузия	georgië
грузия	georgia
провинцията	provincie
капацитет	capaciteit
битки	gevechten
битки	veldslagen
битки	gevechten
напред	forward
напред	voorwaarts
напред	vooruit
напред	doorsturen
епископи	bisschoppen
епископи	lopers
старо	ouwe
старо	oude
старо	oud
ирак	irak
поколение	opwekking
поколение	generation
поколение	generatie
устройства	apparaten
