que	той
mont	гора
mont	маунт
mont	монтувати
mont	монтування
mont	мон
irlanda	ірландія
irlanda	ірландії
contacte	контакт
contacte	контактна
louis	людовик
louis	луї
louis	луїс
minuts	хвилин
minuts	хвилини
cert	істина
cert	правда
bronze	бронза
actiu	активна
actiu	активні
actiu	активне
actiu	активним
actiu	активний
dalt	нагорі
revolta	бунт
revolta	повстання
medicina	ліки
medicina	медицина
abu	абу
taller	workshop
valenciana	valenciana
curs	курс
curs	майданчик
modern	сучасні
modern	сучасно
modern	сучасний
modern	сучасне
polònia	польщу
polònia	польща
polònia	польщі
combat	combat
combat	бійця
combat	комбат
combat	бойове
líder	ватажок
líder	лідер
fundador	засновник
afegir	додавання
afegir	додавати
afegir	додати
bèlgica	бельгії
bèlgica	бельгія
corrent	поточні
corrent	поточний
corrent	поточна
corrent	течія
corrent	струм
sola	наодинці
sola	поодинці
sola	сама
sola	самі
princesa	принцеса
princesa	princess
títols	заголовки
vermell	червона
vermell	ред
vermell	червоний
vermell	червоне
vermell	червоні
film	фільм
film	плівка
existeixen	існують
existeixen	існує
humà	людина
humà	людський
vaixells	човни
vaixells	човнів
vaixells	кораблів
vaixells	кораблі
coneguts	знайомі
coneguts	знайомих
límit	ліміт
límit	межа
límit	обмежити
límit	обмеження
galeria	галерея
galeria	галерею
galeria	галереї
galeria	gallery
flors	квіти
https	https
acte	діяти
acte	акт
mal	mal
producte	добуток
producte	продукт
producte	товар
coses	things
coses	речі
coses	речей
coses	всякі
coneixement	знань
coneixement	знання
totalment	повноцінного
totalment	повністю
totalment	повністю
seguint	такі
seguint	стежать
raó	причина
raó	привід
estrella	зоря
estrella	зірочки
estrella	зоряні
estrella	зірка
germana	сестра
comuna	комуни
moviments	рухається
moviments	ходи
moviments	ходів
moviments	рухи
moviments	рухів
boscos	ліси
boscos	лісах
boscos	лісами
alemanys	німці
comitè	комітету
comitè	комітет
províncies	провінції
finestres	вікон
finestres	windows
finestres	вікна
ronda	ронда
ronda	кругла
ronda	круглий
ronda	round
ronda	раунд
morts	помер
morts	померла
morts	мертвий
morts	dead
pista	доріжки
pista	трек
pista	композицію
pista	доріжка
pista	композиція
pista	стежити
usuaris	користувачі
usuaris	користувачів
don	дон
monument	монумент
futbolista	футболіст
reconeixement	любителів
reconeixement	визнання
tractament	лікування
palma	пальма
figures	фігури
figures	фігурки
figures	показники
miguel	мігель
santiago	сантьяго
smithsonian	смітсонівський
feina	завдання
feina	робота
suècia	швеція
suècia	швеції
washington	washington
washington	вашингтон
washington	вашингтона
rosa	рожева
rosa	рожевий
rosa	роуз
rosa	роза
rosa	розі
rosa	троянда
rosa	роза
rosa	роса
rosa	rosa
valors	значення
valors	цінності
park	парк
religió	релігія
religió	релігії
continuació	продовження
enllaç	посиланням
enllaç	посилання
enllaç	link
enllaç	лінк
tasca	задачу
tasca	завдання
tasca	задачі
nacions	націй
fundat	заснував
fundat	засновано
obert	відкрити
obert	відкрита
obert	відкрито
obert	відкриті
obert	відкритий
documents	документи
policia	поліція
oposició	протистояння
tècniques	методику
tècniques	експериментувати
tècniques	методики
digital	цифрове
digital	digital
digital	цифрова
digital	цифровий
anònim	анонімний
anònim	наркомани
predecessor	попередник
org	org
milà	мілан
residència	резиденція
arquebisbe	архієпископ
arquebisbe	митрополит
setge	облога
quadre	стіл
quadre	столик
quadre	таблиця
quadre	таблиці
conquesta	завоювання
conquesta	conquest
conquesta	підкорення
loneos	loneos
completament	цілком
completament	повністю
autònoma	автономна
autònoma	автономний
stadium	стадіон
stadium	стедіум
checklist	checklist
peça	доріжки
peça	трек
peça	композицію
peça	доріжка
peça	композиція
peça	стежити
llenguatge	мова
llenguatge	мови
llenguatge	мову
tecnologia	технологія
tecnologia	технології
lópez	лопес
porto	порто
porto	порту
propietats	властивості
entrenador	тренер
entrenador	тренера
projectes	проекти
projectes	проектів
lliures	вільна
lliures	безкоштовне
lliures	вільний
lliures	безкоштовно
lliures	вільно
lliures	кілограми
lliures	фунтів
lliures	фунти
dit	пальця
dit	палець
dit	пальцем
proposta	пропозиція
clau	ключ
clau	клавіша
agricultura	землеробства
agricultura	землеробство
relacionats	схожі
espasa	мечем
espasa	меч
pèrdua	збиток
pèrdua	втрати
pèrdua	втрата
pèrdua	збитки
pèrdua	втрату
colspan	colspan
extensió	суфікс
extensió	розширення
varietat	різноманітність
varietat	сорти
varietat	різноманітності
alexandre	александр
alexandre	олександр
alexandre	александер
sang	кров
sang	blood
guinea	гвінеї
guinea	гвінея
ponent	вестерос
venècia	венеція
venècia	венеції
internet	інтернет
sevilla	севілья
sevilla	севільї
oct	жовтня
basc	баскська
simon	симон
simon	сімон
simon	саймон
anàlisi	аналіз
abr	apr
aspecte	співвідношення
resposta	відповідь
feta	зробила
feta	made
feta	фета
oficialment	офіційно
moscou	московська
moscou	moscow
moscou	москва
periodista	журналіст
festes	свята
terreny	місцевість
terreny	землею
terreny	землю
operació	дія
operació	операція
fortalesa	фортеця
pirineus	піренеї
internacionals	міжнародний
internacionals	міжнародна
internacionals	міжнародні
internacionals	інтернаціонал
internacionals	міжнародне
blau	blue
blau	блакитні
blau	блакитний
blau	блакитна
blau	синій
blau	сині
roig	червона
roig	ред
roig	червоний
roig	червоне
roig	червоні
millorar	покращити
senyal	сигнал
difícil	важко
difícil	складно
difícil	складне
diputats	депутатів
versions	версії
versions	версій
històrica	історична
històrica	історичне
històrica	історичні
dirigit	орієнтований
dirigit	направлена
metge	лікар
metge	лікар
metge	лікаря
metge	доктор
metge	лікарю
cadena	рядок
cadena	ланцюжок
cadena	ланцюг
aliança	альянс
models	models
models	моделі
models	моделей
vaixell	човен
historiador	історик
junta	дошки
junta	правління
junta	дошка
junta	настільні
junta	хунта
rafael	рафаель
presó	тюрма
presó	тюрми
operacions	дії
operacions	операцій
operacions	операції
royal	королівська
royal	royal
royal	королівський
royal	королівське
royal	рояль
vist	бачили
vist	бачив
localitat	кредитування
aplicació	програми
aplicació	програма
aplicació	застосунок
aplicació	додаток
obertura	апертура
obertura	відкриття
obertura	відкривання
obertura	відкривається
obertura	відкриваємо
esdeveniments	події
cedit	позичати
categories	категорії
amics	друзями
amics	друзів
amics	друзі
premsa	преса
premsa	натиснути
premsa	прес
premsa	press
turó	пагорб
turó	хілл
turó	hill
turó	гілл
parella	пара
parella	парочка
israel	ізраїлі
israel	ізраїлю
israel	ізраїль
ocasions	випадках
black	чорні
black	чорне
black	чорна
black	чорний
concert	концерт
reforma	реформи
reforma	реформа
simple	просту
simple	простий
simple	проста
simple	прості
simple	просте
portes	двері
idees	ідеї
und	und
dimensions	розміри
dimensions	виміри
anteriorment	раніше
parròquia	парафія
parròquia	парафії
excepte	окрім
excepte	крім
comunista	комуністичний
comunista	комуністична
exemples	приклади
reserva	бронювання
reserva	резервна
reserva	резерв
reserva	резервний
reserva	заповідник
explica	пояснює
oli	олива
oli	олія
oli	нафта
vídeo	відео
vídeo	відеозапис
provocar	спровокувати
dedicada	присвячується
dedicada	присвяченого
dedicada	присвячено
dedicada	присвятив
autoritat	авторитет
autoritat	правом
compost	сполуки
inicial	початкова
inicial	початковий
inicial	початкове
forta	сильним
forta	сильні
forta	сильною
forta	сильний
forta	сильна
econòmic	економічне
econòmic	економічні
econòmic	економічна
econòmic	економічний
econòmic	корупцію
destacats	найважливіше
destacats	підсвічування
destacats	найголовніше
darrera	останній
darrera	остання
darrera	останнє
expressió	вираз
accions	дії
imperial	імператорський
imperial	імперський
imperial	imperial
càrrega	навантаження
càrrega	завантажити
càrrega	завантаження
càrrega	завантаження
descripció	опис
henry	генрі
henry	генріх
henry	анрі
para	para
muhammad	мухаммед
muhammad	мухаммад
feb	лютого
abd	абд
dedicat	присвячується
dedicat	присвяченого
dedicat	присвячено
dedicat	присвятив
lleis	законів
lleis	закони
atenció	увага
cavall	кінь
rectangular	прямокутник
rectangular	прямокутний
justícia	справедливість
justícia	правосуддя
volia	хотів
volia	захотіли
volia	хотіли
volia	хотіла
luxemburg	люксембургу
luxemburg	люксембург
fàbrica	фабрика
fernando	фернандо
diners	гроші
béns	товари
gas	газова
gas	газу
gas	газ
presa	гребля
presa	здобич
populars	популярні
populars	популярне
populars	популярна
populars	популярний
nivells	рівні
nivells	рівнів
completa	завершене
completa	завершити
completa	повний
completa	завершення
completa	завершений
flota	флоту
flota	флот
branca	гілка
red	червона
red	ред
red	червоний
red	червоне
red	червоні
paris	paris
paris	париж
culturals	культурний
culturals	культурні
daniel	daniel
daniel	даніел
daniel	даніель
daniel	деніел
daniel	данило
simplement	просто
indica	відзначено
programes	програми
programes	програми
centres	центрів
centres	центрами
centres	центрах
espanyols	іспанці
planeta	planet
planeta	планета
atacs	приступ
atacs	атакує
atacs	напади
atacs	атаки
principat	рашки
principat	князівство
habitual	звичний
habitual	звичайні
municipals	муніципальна
municipals	муніципальний
migdia	полудень
fernández	фернандес
essent	проводиться
essent	будучи
essent	буття
treballadors	робітників
treballadors	працівників
treballadors	працівники
treballadors	робітники
solar	сонячний
solar	сонячне
solar	сонячні
solar	сонячна
carrers	вулицям
carrers	вулиць
carrers	вуличками
carrers	вулицями
carrers	вулиці
instruments	інструментів
instruments	інструментами
nombres	числа
nombres	номери
nombres	цифри
complex	комплекс
complex	складні
símbol	символ
pintures	змалював
pintures	картини
pintures	картин
constant	постійна
constant	стала
constant	постійний
matar	вбивство
matar	припинення
matar	вбивають
viii	viii
gestió	управління
gestió	менеджмент
gestió	керівництво
gestió	керування
àcid	кислоти
àcid	кислота
cossos	тіл
cossos	тіла
temporades	сезони
crisi	криза
riba	ріба
jul	august
manca	відсутність
manca	бракує
manca	брак
manca	нестача
sants	святі
ali	алі
ensenyament	вчить
ensenyament	навчальні
ensenyament	навчати
ensenyament	викладати
historia	historia
montserrat	монтсеррат
ministeri	міністерства
ministeri	міністерство
giro	джиро
participants	учасників
participants	учасники
participants	учасникам
baixes	низький
baixes	низька
baixes	low
motius	причини
motius	мотиви
regional	районної
regional	обласний
regional	регіональні
regional	регіональний
ascensió	сходяться
ascensió	сходження
ascensió	вознесіння
necessitat	need
necessitat	треба
necessitat	потрібно
necessitat	потреби
necessitat	потреба
possibilitat	можливість
possibilitat	притягнути
complet	завершене
complet	завершити
complet	повний
complet	завершення
complet	завершений
cardenal	кількісний
martínez	мартінес
martínez	мартінес
pérez	перес
universal	універсальна
universal	universal
universal	універсальний
context	контекст
context	контексту
isabel	ізабель
arcs	луками
die	загине
die	die
die	померти
convent	монастир
jueus	жиди
jueus	євреї
jueus	євреїв
bernat	бернард
bernat	бернар
con	конус
cristians	християни
derrota	поразка
derrota	поразки
giovanni	джованні
noruega	норвегії
noruega	норвегія
famós	відома
famós	знамениті
famós	відомий
famós	знаменитий
cambridge	cambridge
estudiants	студенти
estudiants	учням
estudiants	студентів
estudiants	студентам
estudiants	учні
donant	віддавали
donant	віддавати
donant	віддаю
donant	даючи
donant	даєш
donant	донор
donant	донора
donant	донором
doctor	лікар
doctor	лікаря
doctor	доктор
doctor	лікарю
espais	простори
espais	пробіли
riera	потік
riera	струмок
interpretació	інтерпретація
interpretació	тлумачення
caiguda	падати
caiguda	осінь
caiguda	fall
caiguda	падіння
aspectes	аспекти
aspectes	аспектів
empordà	ампурда
basat	засновані
basat	засновано
basat	заснований
incloure	включення
incloure	включити
incloure	включати
intent	спробу
intent	спроба
intent	намагатися
din	ад
document	документом
document	документа
document	документ
clara	клара
utc	utc
clàssica	класична
mínim	мінімальна
mínim	мінімальний
mínim	мінімум
mínim	мінімально
mínim	мінімальне
estàndard	стандартний
estàndard	стандарт
estàndard	стандартна
estàndard	стандартне
obertures	дебютів
institucions	закладів
institucions	установи
institucions	інституції
institucions	установ
institucions	топові
representant	представник
representant	представника
altura	висота
organitzar	організувати
organitzar	впорядкувати
escultura	скульптура
marquès	маркіз
roger	роже
roger	роджер
editor	редактор
agència	агенція
agència	агентство
visió	видіння
visió	зір
visió	vision
visió	бачення
laterals	боковий
international	міжнародний
international	міжнародна
international	міжнародні
international	інтернаціонал
international	міжнародне
passant	відбувається
passant	відбувалися
americans	американців
americans	американці
elegit	обраний
elegit	вибрано
elegit	вибрана
elegit	вибране
elegit	вибраний
esteve	стівен
esteve	степан
diòcesi	єпархії
musulmans	мусульмани
gira	обертання
gira	обертати
gira	обернути
gira	повернути
retorn	повернутися
retorn	повернення
nostra	nostra
concurs	конкурс
concurs	євробачення
acceptar	згодна
acceptar	прийняттям
acceptar	прийняти
acceptar	прийміть
acceptar	приймаємо
acceptar	погодитися
acceptar	приймаю
reacció	реакція
golf	гольф
global	глобальний
global	global
global	загальні
directe	пряма
directe	прямий
directe	direct
directe	прямі
textos	тексти
textos	текстів
marit	чоловік
marit	чоловіка
navarra	наварра
rang	звання
rang	вартості
tractar	лікуванні
tractar	розглядати
actuals	поточні
actuals	поточний
actuals	поточна
actuals	течія
actuals	струм
responsable	відповідальний
responsable	відповідальна
gonzález	гонсалес
partida	гра
partida	гри
partida	гру
ribera	рібера
capaç	здатний
capaç	здатен
pacífic	тихий
matèria	речовина
arbre	дерево
arbre	ялинки
florida	флориді
propis	власне
propis	власні
propis	власний
declarar	оголошення
declarar	оголосити
cicle	цикл
llegenda	легенду
llegenda	легенда
llançament	стартувати
llançament	запуск
processos	процеси
processos	процесів
patir	страждати
donen	дан
donen	dan
donen	ден
donen	закохатися
similars	схожі
similars	подібні
similars	подібна
similars	подібний
estrelles	зірки
notable	надзвичайно
enviat	надіслано
enviat	надіслані
caixa	скринька
caixa	box
caixa	ящик
caixa	коробка
utilitzant	користування
utilitzant	використання
estructures	структури
estructures	структур
estructures	конструкції
ciutadans	громадяни
ciutadans	громадян
ciutadans	громадянам
inicis	початки
signar	підписати
signar	знак
guerres	війн
guerres	війни
femení	жіноча
femení	жіночий
femení	самка
femení	жінка
generació	створення
generació	generation
generació	покоління
generació	генерація
survey	опитування
platja	пляжний
platja	біч
platja	пляж
publicacions	пости
publicacions	дописи
pell	оболонка
pell	шкіра
pell	шкіри
invasió	вторгнення
all	часник
eix	вісь
papers	папери
fao	фао
casat	одружені
casat	заміжня
casat	одружена
casat	заміж
casat	одружений
àrabs	араби
alegre	веселі
ago	aug
valign	valign
successió	спадщину
deixant	залишаючи
deixant	відправляється
deixant	йдемо
andorra	андорра
aliats	союзники
aliats	союзників
comptes	рахунки
pràcticament	практично
atenes	афіни
nobel	нобелівської
terrassa	балкон
terrassa	тераса
crist	христос
crist	christ
crist	христа
gèneres	жанрів
biografia	біографія
biografia	біографію
pilot	pilot
pilot	пілот
coalició	коаліція
coalició	коаліції
ambdues	обоє
ambdues	обидва
ambdues	обох
ambdues	обидві
ambdues	обом
igualment	однаково
igualment	аналогічно
arbres	дерев
arbres	дерева
liberal	ліберальна
ulls	очі
ulls	очей
ulls	очам
conservació	охорони
conservació	енергозбереження
presidència	президія
actuació	ефективність
actuació	виступ
usa	використати
usa	використовувати
usa	користування
usa	використання
usa	сша
usa	usa
documentació	документація
concerts	концерти
hongria	угорщини
hongria	угорщині
hongria	угорщина
comunitats	громад
plans	плани
artístic	художні
artístic	художнього
ducat	герцогство
freqüència	частоту
freqüència	частота
aconsegueix	отримати
aconsegueix	get
mètodes	способи
mètodes	методи
poques	кілька
poques	небагато
trajectòria	траєкторію
sub	sub
algú	кимось
algú	когось
algú	хтось
experiència	досвід
xile	чилі
zelanda	зеландії
zelanda	земельні
zelanda	зеландія
esmenta	згадки
expansió	розгортання
expansió	розширення
aeroport	аеропорт
curt	курт
curt	short
curt	короткий
curt	коротка
curt	скорочено
curt	коротке
curt	короткі
alumnes	студенти
alumnes	учням
alumnes	студентів
alumnes	студентам
alumnes	учні
veïns	сусіди
veïns	сусіди
restaurant	ресторан
retornar	повернутися
retornar	повернення
representar	представляють
representar	представляти
respectivament	відповідно
bellesa	краса
punta	порада
punta	підказка
man	людина
man	чоловік
man	мужчина
man	man
guitarra	гітару
guitarra	гітара
tradicionals	традиційними
tradicionals	традиційний
tradicionals	традиційні
tradicionals	традиційна
tradicionals	традиційне
democràtica	демократичні
democràtica	демократичний
democràtica	демократична
turquia	туреччина
decisió	рішенням
decisió	рішення
mesures	заходи
atlàntic	атлантичний
atlàntic	атлантична
atlàntic	atlantic
selva	джунглі
selva	сельва
guàrdia	охорона
guàrdia	гвардія
esmentat	згадала
esmentat	згадав
esmentat	згадував
titular	пробірки
escrits	writings
elèctric	електрика
elèctric	електричний
advocat	адвокат
advocat	юрист
fruit	фрукт
fruit	фрукти
fruit	плід
fruit	плоди
fruit	фруктові
ucraïna	україна
ucraïna	україні
solució	розчин
solució	вирішення
eslovàquia	словаччині
eslovàquia	словаччина
solen	solen
vent	вітер
primavera	весняна
primavera	весна
primavera	весняний
primavera	весняні
tinent	лейтенант
tinent	лейтенанта
grand	гран
grand	гранд
grand	grand
correu	мейл
correu	пошта
correu	поштою
dinamarca	данія
dinamarca	данії
desenvolupat	розробили
desenvolupat	розроблений
desenvolupat	розроблено
vella	велья
aplicacions	додатки
aplicacions	програми
aplicacions	додатки
texas	техас
relativament	відносно
badia	губа
badia	затока
sicília	сицилії
breu	коротко
mario	маріо
ordres	команд
ordres	команди
ordres	замовлення
coordenades	координати
banc	банк
aires	айрес
religiós	релігійна
religiós	релігійні
vehicles	автомобілі
pintors	художників
districtes	райони
augment	збільшити
augment	підвищити
ocell	птахи
ocell	птаха
ocell	пташка
ocell	птах
possessió	зберігання
possessió	одержимість
possessió	володіння
conseller	вишкільний
càrrecs	звинувачення
càrrecs	видатки
científic	вчений
científic	науковець
carl	карл
belles	бель
oceà	океан
cònsol	консул
manté	здійснює
rebut	отримано
rebut	отримані
rebut	отриманий
rebut	отримали
rebut	отримала
august	август
jardí	садку
jardí	садок
jardí	сад
nàpols	неаполь
perú	перу
medalles	медалі
autoritats	влади
registre	зареєструватись
registre	зареєструвати
registre	регістр
registre	реєстрація
tribunal	судові
tribunal	суд
mestres	учителі
mestres	вчителів
mestres	вчителі
recorregut	гастролі
recorregut	tour
recorregut	тур
error	помилка
error	помилка
denominació	назва
denominació	номінал
capítol	розділ
capítol	глава
capítol	главу
realitza	виконує
malalties	хвороб
malalties	захворювань
malalties	захворювання
reunir	зібрати
reunir	збирати
dolça	солодка
dolça	солодкі
dolça	солодкий
castells	замки
morí	помер
morí	померла
absis	апсида
joventut	молодість
joventut	юнацтва
joventut	юність
joventut	молодь
molí	млин
artística	художні
artística	художнього
matemàtiques	математика
peus	ногами
peus	ноги
peus	стопи
peus	футів
decoració	обрамлення
decoració	декорації
decoració	декорування
decoració	оздоблення
decret	постанова
recentment	недавно
recentment	нещодавно
tornà	перетворилися
tornà	перетворили
tornà	включили
culte	культ
culte	поклоніння
culte	служать
grecs	греки
columna	колонка
columna	стовпчик
columna	колона
ebre	ебро
menjar	харчування
menjar	їжа
inclòs	включено
inclòs	включені
inclòs	включаючи
inclòs	включно
inclòs	зокрема
japonès	японська
japonès	японський
japonès	японці
japonès	японські
noble	благородний
noble	благородні
murs	стіни
murs	мури
dotze	дванадцять
london	лондонський
london	london
london	лондон
immediatament	негайно
immediatament	одразу
immediatament	відразу
conferència	конференція
conferència	конференції
reconèixer	впізнав
reconèixer	впізнала
reconèixer	впізнати
reconèixer	підтвердити
xinès	китайською
xinès	китайські
xinès	китайська
xinès	китайці
xinès	китайський
columnes	стовпчиками
columnes	колонки
columnes	стовпчиків
columnes	стовпчики
lluna	місяця
lluna	місяць
lluna	мун
lluna	місячні
lluna	супутник
institució	установа
institució	інститут
institució	установи
tallers	семінари
ple	повна
ple	повний
ple	повне
cua	черги
cua	чергу
cua	черга
cua	поставити
cua	хвіст
finestra	вікно
sèries	серія
sèries	серії
sèries	ряд
sèries	ряди
singh	сінґх
rodríguez	родрігес
franco	франко
moments	moments
moments	моменти
moments	моментів
moments	моментами
corea	корея
corea	кореї
png	png
ferrocarril	машиніст
ferrocarril	залізниця
ferrocarril	залізнична
ferrocarril	залізниця
bloc	блог
bloc	блок
bloc	блокувати
bloc	блок
bloc	заблокувати
turisme	туризм
estany	ставок
estany	понд
definició	визначення
òrbita	орбіта
condició	умова
intenció	намір
músic	музикант
nació	держава
nació	нації
nació	нація
groc	жовте
groc	жовтого
groc	жовті
groc	жовтий
cercle	коло
cercle	гурток
victòries	перемог
victòries	посіла
victòries	виграє
victòries	перемог
aèria	повітряна
records	побажання
defensar	захищатися
defensar	захищають
defensar	захисти
falta	відсутність
falta	бракує
falta	брак
falta	нестача
falta	відсутній
objectius	цілі
objectius	голи
torn	shift
torn	зсув
torn	верстат
torn	хід
torn	черга
torn	повернути
contrari	навпаки
contrari	протилежність
contrari	відміну
contrari	протилежний
contrari	навпаки
parets	стіни
parets	мури
ferrer	коваль
abadia	абатство
notícies	новини
notícies	новина
determinar	визначити
mark	кропивницький
poemes	вірші
funcionament	дія
funcionament	операція
familia	сімейство
familia	сімейний
familia	сімейні
familia	родина
nen	дитя
nen	дитяче
nen	дитяча
nen	дитина
nen	нащадок
cat	кіт
cat	кішка
diàmetre	діаметр
escòcia	шотландія
escòcia	шотландії
mandat	мандат
elecció	вибір
elecció	актуально
introducció	вступ
introducció	вступ
infanteria	піхота
característica	можливість
setmanes	тижні
setmanes	тижнів
martín	мартін
anunciar	оголошувати
anunciar	оголосити
ofereix	пропонує
ofereix	пропозиції
trenta	тридцять
descriu	описано
descriu	описує
descriu	описати
posicions	позиції
posicions	позицій
pdf	pdf
esport	спорт
esclaus	рабів
esclaus	раби
familiar	знайомі
escriptura	написання
escriptura	запис
escriptura	писати
escriptura	запису
reconegut	впізнав
reconegut	визнано
reconegut	визначив
vendre	продати
vendre	продавати
veus	голоси
cementiri	кладовище
cementiri	цвинтар
oxford	оксфорд
ajut	допоможіть
ajut	допомогти
ajut	допомога
ajut	довідка
ajut	допомогу
components	компоненти
components	компонентів
buenos	буенос
patró	взірець
patró	взірцем
patró	візерунок
patró	шаблон
físic	фізик
físic	фізична
físic	фізичні
físic	фізичне
vic	вік
tom	тома
tom	том
jones	джонс
perdut	втрачений
perdut	програв
perdut	lost
saló	lounge
saló	лаунж
saló	салон
naturalesa	природа
naturalesa	природня
organitzacions	організації
organitzacions	організацій
jacques	жак
saragossa	сарагоса
natura	natura
natura	природа
natura	природня
jerusalem	єрусалим
diego	дієго
cuba	кубі
cuba	куби
cuba	куба
científics	вчених
científics	науковці
científics	вчені
científics	науковців
potència	влада
potència	живлення
potència	сила
potència	power
roba	одяг
fotografies	photos
fotografies	фотографій
fotografies	зображення
fotografies	картинки
serveix	подають
serveix	служить
serveix	обслуговує
coronel	полковнику
coronel	полковник
coronel	підполковник
hem	ам
possibles	можливе
possibles	можливо
possibles	можлива
white	білий
white	біла
white	біле
white	білі
white	вайт
cavaller	лицар
propera	наступний
propera	наступна
propera	next
propera	наступне
propera	далі
armènia	вірменії
armènia	вірменія
permanent	постійний
destacat	обрані
guió	штрих
guió	тире
guió	скрипт
guió	сценарії
guió	сценарій
google	google
google	гаджети
escenes	краєвиди
lingüística	мовознавство
xavier	xavier
descendents	нащадки
orígens	джерел
descobert	виявив
descobert	виявили
descobert	відкрив
retirada	відступати
retirada	зняття
professionals	спеціалістів
professionals	професіонали
professionals	фахівець
professionals	професійний
professionals	професіонал
professionals	professional
professionals	професійні
pisos	поверхи
pisos	поверхів
cadascun	кожну
cadascun	кожного
cadascun	кожному
cadascun	кожен
cadascun	кожна
colòmbia	колумбії
colòmbia	колумбія
taiwan	тайвань
carolina	кароліна
episodi	епізод
derrotat	перемогли
derrotat	поразки
superiors	керівництвом
superiors	командири
intervenció	втручання
territorial	територіальних
tocar	зворушлива
bach	бах
esperit	колорит
esperit	дух
esperit	spirit
documental	документальний
síria	сирія
síria	сирії
tret	постріл
independents	самостійна
independents	незалежні
independents	незалежна
independents	незалежний
independents	незалежне
observar	спостерігати
scott	скотт
diferències	відмінностей
diferències	відмінності
lateral	боковий
alliberament	випуск
alliberament	реліз
alliberament	випуску
alliberament	звільнення
alliberament	визволення
alliberament	звільнення
gel	лід
límits	границі
límits	межі
límits	обмеження
vilanova	віланова
clàssic	класична
clàssic	класичні
clàssic	класичний
clàssic	класика
clàssic	класичне
canals	канали
canals	канали
fusió	fusion
fusió	злиття
fusió	синтез
abandona	вихід
abandona	вийти
equivalent	еквівалент
olímpic	олімпіади
olímpic	олімпійська
olímpic	олімпійський
olímpic	олімпійські
ocells	птахи
ocells	пташки
portada	обкладинку
portada	cover
portada	обкладинка
portada	обкладинки
poema	вірш
poema	вірша
poema	поема
kullander	kullander
naval	морська
idioma	мова
idioma	мови
idioma	мову
fàcil	легка
fàcil	легкі
fàcil	легко
fàcil	легке
marie	марі
hereu	заразом
hereu	спадкоємець
hereu	нащадок
perill	небезпека
perill	небезпеки
perill	небезпеці
capa	шаром
capa	шар
mediterrània	середземне
exili	вигнання
múltiples	декілька
venda	розпродаж
venda	продаж
desert	пустелі
desert	пустеля
especials	особливі
especials	спеціальні
especials	особливий
especials	спеціальний
especials	особливі
especials	особливе
especials	спеціальні
especials	особлива
públiques	публічний
públiques	громадське
públiques	паблік
públiques	відкритий
públiques	публічна
públiques	громадського
protegir	захищати
protegir	захистити
protegir	стараються
protegir	захисти
programari	програмний
programari	програми
programari	застосунок
king	кінг
king	король
king	цар
alacant	аліканте
amplada	ширина
amplada	ширину
amplada	товщина
cel	heaven
cel	небеса
cel	рай
cel	небес
cel	небесне
cel	небом
cel	небо
durada	тривалість
demostrar	демонструють
demostrar	продемонстрували
senat	сенат
mitologia	міфологія
civils	цивільних
html	html
minerals	мінерали
explicar	поясніть
explicar	пояснити
explicar	пояснення
esdeveniment	подію
esdeveniment	події
esdeveniment	подією
esdeveniment	подія
disponible	доступні
disponible	доступний
disponible	наявні
disponible	наявний
abat	абат
sánchez	sanchez
àngel	янгол
àngel	ангел
uruguai	уругвай
mediterrani	середземне
proteïnes	білок
proteïnes	білки
proteïnes	білку
naus	кораблів
naus	кораблі
islam	іслам
normes	правила
françois	франсуа
virus	вірус
tomba	могила
tomba	гробниця
tomba	господній
tomba	могили
frank	франк
frank	френк
frank	френку
plena	повна
plena	повний
plena	повне
representants	представники
representants	представників
regular	формальні
regular	регулярний
regular	звичайний
regular	формальний
productor	виготовлено
productor	виробник
productor	продюсер
carregat	завантажені
carregat	завантажено
assegurar	захищений
assegurar	безпечне
assegurar	безпечний
assegurar	безпечна
arribant	іду
arribant	наближається
arribant	coming
risc	ризик
contracte	договір
contracte	контракт
factors	фактори
factors	факторів
tenint	курс
tenint	веду
tenint	взяти
tenint	беру
corresponent	відповідний
trets	постріли
trets	пострілів
trets	постріли
sultà	султан
oberta	відкрити
oberta	відкрита
oberta	відкрито
oberta	відкриті
oberta	відкритий
verge	діва
verge	богородиці
descobriment	відкриття
descobriment	знахідка
trobada	засідання
trobada	нарада
trobada	зустрічі
trobada	зустріч
autonomia	автономія
car	дорого
bandes	гурти
provincial	провінційний
alps	альпи
sòl	ґрунту
sòl	ґрунт
sòl	земля
enginyeria	техніка
enginyeria	інженерних
enginyeria	інженерія
paisatge	ландшафт
paisatge	краєвид
paisatge	пейзаж
paisatge	ландшафтний
granada	ґранада
catalina	каталіна
opinió	думка
regnes	держав
revistes	журнали
chicago	чикаго
edward	едвард
edward	едуард
globus	глобус
globus	кульки
globus	кулі
rica	рики
dominis	доменів
parlants	спікерів
val	вал
val	валь
difusió	дифузія
difusió	поширення
difusió	розповсюдження
acabat	фініш
acabat	завершити
acabat	закінчити
acabat	завершено
acabat	завершені
acabat	закінчено
acabat	закінчиться
acabat	закінчив
relleu	рельєф
relleu	полегшенням
carboni	карбон
identitat	особа
identitat	особистість
identitat	профіль
identitat	ідентичність
humanitat	людство
humanitat	людяності
rio	ріо
cartes	карт
cartes	карти
cartes	карток
cartes	картки
roques	камені
roques	скелі
roques	астероїди
roques	каміння
