категория	kategorya
сътрудничество	kolaborasyon
сътрудничество	pagtutulungan
сътрудничество	kooperasyon
щаб	headquarters
ръка	bisig
ръка	braso
ръка	kamay
симеон	simeon
ричард	richard
турци	turks
песните	kanta
песните	songs
защитава	pinoprotektahan
текстове	teksto
текстове	lyrics
седмици	linggo
изградена	nakapaloob
изградена	binuo
дадена	binigay
дадена	given
дадена	ibinigay
драма	drama
архитектура	architecture
архитектура	arkitektura
владетел	ruler
христос	christos
христос	cristo
христос	christ
христос	kristo
власти	kinauukulan
повод	okasyon
хесен	hessen
годишен	taunang
тегло	timbang
тегло	bigat
старши	senior
японски	hapon
японски	japanese
японски	hapones
тома	toma
тома	thomas
местни	lokal
местни	katutubo
местни	katutubong
внимание	atensyon
внимание	pansin
глас	boses
погребан	ibaon
погребан	buried
луис	lewis
луис	luis
луис	louis
учен	siyentipiko
оскар	oscar
оскар	oskar
крайбрежие	baybayin
певец	singer
наса	nasa
търговия	commerce
търговия	trading
търговия	kalakalan
търговия	ipagpalit
търговия	magnegosyo
търговия	trade
кара	kara
кара	itaboy
кара	cara
мико	miko
турците	turks
дания	denmark
елемент	item
елемент	element
елемент	elementong
елемент	elemento
дебют	debut
конфликт	pagsalungat
конфликт	salungat
запазени	reserved
запазени	nakapreserba
георг	georg
преподава	nagtuturo
мнение	opinyon
мнение	comments
мнение	opinyon
осем	walong
осем	otso
осем	walo
югоизточна	southeast
югоизточна	southeastern
метод	paraan
династията	awan
институции	institusyon
резултати	resulta
петербург	petersburgo
фердинанд	ferdinand
къщата	bahay
празник	pista
празник	holiday
празник	kapistahan
празник	feast
празник	pagdiriwang
празник	selebrasyon
княжество	prinsipalidad
империята	imperyo
империята	monggol
устройство	device
устройство	aparato
квинт	quintus
символ	simbolo
символ	sagisag
прекарва	gumastos
отдел	kagawaran
отдел	departamento
фауна	fauna
млади	bata
открита	natuklasan
свобода	kalayaan
свобода	liberty
свобода	kalayaan
краля	king
краля	hari
краля	haring
изпратен	naipadala
изпратен	ipinadala
изпратен	nagpadala
градовете	lungsod
представляват	represent
представляват	kumatawan
представляват	kinakatawan
представляват	kumakatawan
евро	eur
евро	euro
сирия	syria
сирия	suwesya
обновяване	upgrade
обновяване	update
обновяване	renewal
дял	credit
дял	hiwa
дял	cut
дял	ibahagi
дял	share
дял	ipamahagi
дял	titulo
дял	pamagat
дял	title
самолети	eroplano
издания	edisyon
значимост	kaugnayan
значимост	kahalagahan
физика	pisikang
физика	pisika
обхваща	sumasakop
обхваща	sinasakop
големина	laki
големина	sukat
историк	historian
парламент	parlyamento
философ	pilosopo
каза	sabi
каза	sinabi
обявен	ipinahayag
обявен	idineklara
обявен	inihayag
обявен	inanunsyo
асоциация	association
музикант	musikero
сейнт	santo
сейнт	santa
танзания	tanzania
памет	memorya
памет	alaala
музикален	musikal
музикален	musical
археологически	archaeological
култури	pananim
култури	tanim
пазар	marketplace
пазар	pamimili
пазар	namimili
пазар	shopping
пазар	merkado
пазар	palengke
пазар	pamilihan
пазар	market
уеб	web
тайланд	thailand
тайланд	philippines
работил	nagtrabaho
религия	pananampalataya
религия	relihiyon
веднъж	kapag
поход	krusada
хърватия	croatia
банка	bangko
експедиция	tiki
станция	estasyon
станция	station
станция	istasyon
достъп	access
малайзия	malaysia
родителите	parents
родителите	magulang
въоръжени	hukbong
въоръжени	armadong
въоръжени	sandatahang
народи	nations
бавария	bavaria
идея	idea
идея	ideya
мисия	misyon
гражданство	nationality
гражданство	nasyonalidad
гражданство	pagkamamamayan
подготовка	paghahanda
подготовка	hinahanda
подготовка	naghahanda
подготовка	paghahanda
подготовка	inihahanda
публий	publius
народ	tao
политиката	patakaran
политиката	politika
политиката	pulitika
отговор	sagutin
отговор	sagot
отговор	sumagot
отговор	reply
технологии	teknolohiya
времена	times
времена	beses
общи	karaniwan
общи	karaniwang
общи	pangkalahatan
общи	heneral
общи	pangkalahatang
общи	general
досега	nauna
досега	dati
вещества	sangkap
основател	tagapagtatag
основател	founder
поведение	ugali
поведение	attitude
поведение	saloobin
поведение	ugali
поведение	inasal
поведение	gawi
поведение	asal
енциклопедия	encyclopedia
знак	senyas
знак	tanda
функция	tungkulin
функция	punsiyon
преподавател	lektor
етап	phase
етап	entablado
етап	yugto
етап	stage
приет	tinanggap
приет	pinagtibay
приет	inamin
ранен	injured
ранен	nasugatan
ранен	nasugatan
десет	sampung
десет	sampu
института	institute
института	suriang
писмо	sulat
писмо	liham
писмо	letter
състезания	competitions
състезания	races
състезания	racing
състезания	karera
характеристики	katangian
характеристики	tampok
характеристики	katangian
зимата	taglamig
зимата	winter
загуба	kawalan
загуба	pagkawala
певци	singers
домакинства	kabahayan
кула	tore
кула	tower
кула	toreng
формат	format
анализ	pagsusuri
анализ	pagtatasa
тим	tim
събира	nangongolekta
културно	pangkultura
културно	cultural
науките	sciences
излъчване	broadcast
излъчване	pagsasahimpapawid
излъчване	pagsasahimpapawid
излъчване	broadcasting
светлина	liwanag
светлина	magaan
светлина	ilaw
светлина	ilawan
светлина	lampara
залива	golpo
залива	gulf
допълнителни	karagdagang
допълнителни	dagdag
допълнителни	extra
фамилия	apelyido
органи	kinauukulan
органи	organo
органи	organs
повърхността	ibabaw
обществени	publiko
обществени	pampubliko
стопанство	bukid
стопанство	hawak
уефа	uefa
юлий	julius
червен	pula
червен	red
затвор	kulungan
затвор	bilangguan
пристига	makakarating
пристига	darating
пристига	dadating
важно	kahalaga
важно	mahalaga
намалява	binabawasan
армения	armenia
поети	poets
единици	units
единици	yunit
теми	tema
теми	paksa
лидер	lider
търси	naghanap
търси	hanapin
търси	maghanap
търси	paghanap
търси	paghahanap
търси	humingi
хилядолетие	milenyo
хилядолетие	millennium
сериозно	seryoso
сериозно	seryoso
включени	kasama
включени	nasama
произвежда	produces
улица	kalye
холандия	netherlands
холандия	holland
арестуван	arrest
арестуван	naaresto
арестуван	arestado
арестуван	inaresto
седмица	linggo
седмица	lingguhan
седмица	lingo
изкуства	sining
анджелис	angeles
свободен	libreng
свободен	free
свободен	libre
свободен	malaya
вокали	vocals
адолф	adolph
адолф	adolphe
адолф	adolf
свързана	kaugnayan
свързана	kaugnay
свързана	nakakonekta
свързана	konektado
свещеник	pari
гласуване	boto
гласуване	bumoto
гласуване	pagboto
гласуване	voting
гласуване	boboto
дядо	lolo
дядо	lolo
природата	kalikasan
природата	nature
виктория	victoria
идеи	ideya
речник	talahulugan
речник	talasalitaan
речник	diksiyunaryo
речник	dictionary
речник	diksyunaryo
партньор	partner
партньор	kasosyo
партньор	kapareha
турнири	torneo
полза	makinabang
полза	benepisyo
йосиф	joseph
йосиф	josef
признава	magmasid
атака	attack
атака	atake
мъжка	male
мъжка	lalaki
чужбина	overseas
чужбина	abroad
ляв	natitira
ляв	pakaliwa
ляв	iniwan
ляв	naiwan
ляв	kaliwa
класа	klase
създадени	ginawa
създадени	nilikha
финал	pinal
финал	pangwakas
финал	final
финал	panghuling
финал	finale
чин	baba
чин	chin
изборите	halalan
нощта	gabi
ресурси	mapagkukunan
ресурси	resource
ресурси	mapagkukunan
ресурси	yaman
ресурси	kayamanan
сен	sen
потребители	consumers
специалност	specialty
специалност	espesyalidad
самолет	airplane
самолет	eroplano
самолет	plane
самолет	eroplano
чили	chilli
чили	sili
чили	chile
секция	section
секция	seksyon
секция	seksiyon
венецуела	venezuela
патриаршия	patriarchate
македонска	masedonyo
градина	hardin
науката	science
науката	agham
ниска	mababang
ниска	mababa
ниска	low
судан	sudan
дейности	gawain
дейности	aktibidades
приблизително	approx
приблизително	tinantiyang
жанрове	genres
централен	central
централен	gitnang
дел	del
дел	dell
изисква	nangangailangan
ученици	estudyante
номинации	nominations
австрийски	austrian
санта	santa
важен	kahalaga
важен	mahalaga
избира	pinipili
избира	pipili
избира	picks
ернст	ernst
вестници	diyaryo
вестници	pahayagan
вестници	papeles
вестници	papers
решения	solusyon
насау	nassau
марко	marko
марко	marco
клетки	cells
бозайник	mamalya
необходимо	kinakailangan
сваляне	download
промишленост	industriya
агенция	ahensiya
агенция	agency
учители	teachers
карти	baraha
карти	maps
карти	mapa
кино	sinehan
кино	cinema
лицето	mukha
киселина	acid
киселина	asido
оставя	dahon
традиция	kaugalian
традиция	tradisyon
инструмент	pinapalo
инструмент	instrumento
инструмент	kasangkapan
градче	bayan
слабо	mahina
свързан	nauugnay
свързан	kaugnay
свързан	kaugnayan
свързан	kaugnay
свързан	nakakonekta
свързан	konektado
паметници	monuments
модели	models
модели	modelo
северозапад	northwest
летище	airport
летище	paliparan
уилямс	williams
природа	kalikasan
природа	nature
мисията	misyon
събитие	pangyayari
събитие	kaganapan
събитие	event
финландия	finland
франц	franz
островите	kapuluang
версии	bersyon
монтана	montana
милано	milan
милано	milano
парламента	parlyamento
сценарий	scenario
сценарий	script
шарл	charles
сръбска	pranses
оръжия	sandata
оръжия	armas
оръжия	baril
оръжия	arms
оръжия	armas
инженер	engineer
увеличава	tataas
диалект	dialect
тежки	mabigat
тежки	malubha
тежки	severe
тежки	malubhang
нос	cape
нос	tangos
нос	kabo
нос	ilong
международна	internasyonal
международна	international
международна	internasyunal
международна	pandaigdig
горно	gorno
нобелова	nobel
прага	praga
прага	prague
британска	british
черни	itim
картата	mapa
труда	paggawa
търсене	naghanap
търсене	hanapin
търсене	maghanap
търсене	paghanap
търсене	paghahanap
процеси	trials
процеси	proseso
предложение	alok
предложение	offer
предложение	panukala
предложение	mungkahi
предложение	proposal
директно	direktang
директно	direct
директно	direkta
директно	direkta
затвора	bilangguan
надпис	caption
надпис	paliwanag
конкурс	paligsahan
конкурс	kompetisyon
конкурс	paligsahan
конкурс	contest
личен	personal
личен	pribado
личен	pribadong
рудолф	rudolph
рудолф	rudolph
рудолф	rudolf
разстояние	layo
разстояние	distansya
разстояние	distansiya
червено	pula
червено	red
операции	operations
операции	operasyon
удар	epekto
удар	stroke
удар	suntok
приятели	kaibigan
приятели	magkaibigan
приложение	aplikasyon
приложение	app
приложение	annex
външна	panlabas
разположение	itapon
думите	salita
представяне	isinumite
представяне	pagsusumite
представяне	pagtatanghal
демократична	democratic
демократична	demokratikong
херман	hermann
херман	herman
климат	klima
останки	nananatiling
пълна	busog
пълна	full
пълна	buo
пълна	buong
пълна	complete
пълна	kumpletuhin
пълна	kompleto
пълна	kumpleto
различен	ibang
теодор	theodore
теодор	theodor
осъден	nahatulang
осъден	nahatulan
съдове	vessels
съдове	pinggan
неделя	linggo
неделя	sunday
иначе	otherwise
спечели	manalo
спечели	nanalo
спечели	panalo
годишно	taunang
връзката	koneksyon
връзката	connection
дела	gawa
дела	della
услуги	serbisyo
услуги	serbisyo
услуги	paglilingkod
теорията	panukala
теорията	teoriya
теорията	teorya
направен	ginawa
качеството	kalidad
качеството	quality
граници	limitasyon
граници	borders
жертви	casualties
жертви	biktima
жертви	biktima
сицилия	sicilia
сицилия	sicily
древна	ancient
древна	sinaunang
опити	trials
опити	eksperimento
пада	talon
пада	falls
графиня	countess
стивън	stephen
стивън	esteban
стивън	steven
ръцете	kamay
ръцете	hands
любовта	nagmahal
любовта	love
любовта	nagmamahal
местен	lokal
нужда	need
нужда	kailangan
махала	lokalidad
орбита	orbita
музикална	musikal
музикална	musical
североизточна	isan
концерт	concerto
концерт	konsiyerto
концерт	concert
четвърти	ikaapat
четвърти	fourth
барабани	tambol
барабани	drum
барабани	drum
барабани	drums
определят	tukuyin
желание	pagnanais
желание	desire
желание	nais
желание	naisin
желание	wish
желание	batiin
желание	nais
мъж	male
мъж	lalaki
мъж	lalaking
мъж	lalaki
мъж	man
въоръжена	hukbong
въоръжена	armadong
въоръжена	sandatahang
наши	ours
наши	atin
споразумение	kasunduan
споразумение	kaayusan
споразумение	arrangement
еквадор	ecuador
баден	baden
казахстан	kazakhstan
трима	tatlong
трима	tatlo
правилата	alituntunin
правилата	rules
правилата	tuntunin
реал	real
избрани	pinili
избрани	napili
избрани	pinili
избрани	piling
шотландия	scotland
каролина	carolina
софтуер	software
помощник	assistant
помощник	katulong
помощник	helper
смит	smith
освободен	pinakawalan
освободен	liberated
пазарджик	odessa
командване	command
командване	utos
допълнително	karagdagang
допълнително	karagdagang
допълнително	dagdag
допълнително	extra
наем	rental
наем	umupa
наем	upahan
наем	rent
наем	upa
запазва	pinapanatili
състезание	lahi
състезание	paligsahan
състезание	kompetisyon
състезание	paligsahan
състезание	contest
тенис	tennis
уелс	wales
уелс	wells
свири	dula
свири	play
свири	makipaglaro
свири	maglaro
североизток	isan
окончателно	pinal
окончателно	pangwakas
окончателно	final
окончателно	panghuling
окончателно	depinitibo
албрехт	albrecht
придобива	nagpakasal
горе	taas
националност	nationality
националност	nasyonalidad
източен	silangang
тежко	mabigat
следи	track
следи	bakas
съществуването	existence
съществуването	pagkakaroon
популярност	kasikatan
популярност	katanyagan
архитект	arkitekto
ръководство	manual
ръководство	patnubay
ръководство	gabay
събират	kolektahin
ефект	effect
ефект	epekto
ефект	effects
ефект	epekto
криза	sakuna
криза	krisis
задача	assignment
задача	pagtatalaga
задача	gawain
основано	itinatag
клон	sangay
принуден	pinilit
принуден	sapilitang
трето	ikatlong
трето	pangatlo
конференция	conference
конференция	pagpupulong
ранни	maagang
ранни	maaga
истанбул	istanbul
предаване	transmission
предаване	paghahatid
баба	lola
баба	baba
баба	lola
барселона	barcelona
сергей	sergei
сергей	sergey
лечение	paggamot
лечение	healing
продукт	produkto
повърхност	ibabaw
качване	upload
мала	mala
опера	opera
изграждане	gusali
изграждане	konstruksiyon
изграждане	construction
изграждане	konstruksyon
изграждане	bumuo
изграждане	magtayo
социални	panlipunan
социални	social
социални	sosyal
бяло	maputi
бяло	puti
професионален	professional
професионален	propesyonal
професионални	professional
професионални	propesyonal
почетен	honorary
почетен	honored
морето	dagat
манчестър	manchester
василий	vasily
цял	whole
цял	buo
цял	buong
марка	tatak
оркестър	banda
оркестър	orchestra
югоизток	southeast
звезди	stars
направени	ginawa
направени	natamo
даде	nagbigay
съпруг	asawa
съпруг	asawa
съпруг	lakay
шампионат	championships
шампионат	kampeonato
шампионат	championship
юнайтед	united
юнайтед	nagkakaisa
архиепископ	arsobispo
храни	pagkain
храни	feed
храни	feeds
патриарх	patriarka
пощенски	postal
кения	kenya
познат	kilala
познат	familiar
познат	pamilyar
познат	kakilala
въздуха	hangin
въздуха	himpapawid
франк	frank
скали	cliffs
скали	bato
скали	rock
скали	bato
косово	kosovo
стени	pader
питър	pedro
питър	peter
венеция	venice
венеция	venezia
замък	mangarap
замък	kastilyo
обем	volume
пиер	pantalan
пиер	pier
пиер	daungan
пиер	pierre
специален	espesyal
специален	special
редактори	editor
фондация	pundasyong
фондация	foundation
фондация	pundasyon
китайски	intsik
китайски	tsino
китайски	chinese
преврат	kapalaran
играчи	manlalaro
риба	isda
хитлер	hitler
къде	saan
къде	asan
поставени	inilagay
поставени	nilagay
поставени	nakalagay
долина	lambak
долина	valley
специална	espesyal
специална	special
майстор	master
трона	trono
следваща	kasunod
следваща	susunod
следваща	next
частично	bahagyang
частично	partial
частично	bahagyang
византия	byzantium
дол	dol
тексас	texas
ана	ana
ана	anna
мюсюлмани	muslim
липса	kawalan
липса	kakulangan
силен	malakas
силен	strong
мощност	power
мощност	kapangyarihan
лорд	lord
лорд	panginoon
лий	lee
лий	leigh
имперски	imperial
борда	lupon
борда	board
австро	austro
съвместно	dugtong
съвместно	pinagsamang
съвместно	jointly
различна	ibang
революционен	revolutionary
главна	pangunahing
главна	pangunahin
гражданска	civil
гражданска	sibil
гражданска	civic
луната	buwan
луната	moon
защитник	defender
защитник	kalaban
защитник	protector
пиано	piano
общински	munisipyo
двигатели	engine
двигатели	makina
литературен	pampanitikan
газ	gas
партизански	pakikidigmang
лъв	leon
лъв	luv
лъв	leo
курс	kurso
курс	course
зеландия	zealand
награден	iginawad
агент	ahente
агент	agent
черен	itim
широка	malapad
широка	malawak
женски	pambabae
женски	babae
женски	female
лагер	kampo
машина	makina
дух	ghost
дух	multo
дух	diwa
психология	sikolohiya
листа	dahon
листа	dahon
онлайн	online
пристанище	daungan
пристанище	harbour
бивши	dating
проучвания	araling
проучвания	aral
проучвания	pananaliksik
проучвания	pagsisiyasat
проучвания	research
северозападна	northwestern
северозападна	northwest
тона	tone
тона	tono
сръбско	pranses
приета	tinanggap
приета	inamin
приета	pinagtibay
свободно	malayang
свободно	libreng
свободно	free
свободно	libre
свободно	malaya
социалистическа	soviet
сцената	entablado
сцената	yugto
сцената	stage
карлос	carlos
грузия	georgia
провинцията	probinsya
провинцията	province
провинцията	probinsiya
провинцията	lalawigan
капацитет	kapasidad
капацитет	makayanan
капацитет	kakayahan
битки	fights
битки	battles
напред	sulong
напред	pasulong
напред	ipasa
епископи	bishops
епископи	obispo
старо	matanda
старо	luma
ирак	iraq
поколение	henerasyon
поколение	generation
условията	kondisyon
условията	kundisyon
двор	bakuran
двор	bakuran
двор	patio
интереси	interes
чисто	purong
чисто	pure
чисто	dalisay
чисто	malinis
диаметър	diameter
водещ	naghahandog
водещ	host
картини	kuwadro
картини	picture
картини	artwork
спортни	palakasan
спортни	isports
спортни	sports
плоча	tablet
плоча	plate
плоча	plato
тежка	mabigat
тежка	malubha
тежка	severe
тежка	malubhang
щат	state
щат	estado
поддръжка	suportahan
поддръжка	support
поддръжка	sumusuporta
поддръжка	suporta
поддръжка	sumuporta
поддръжка	sinusuportahan
поддръжка	pagpapanatili
поддръжка	maintenance
последователно	sequential
алън	allen
алън	allan
алън	alan
литературни	pampanitikan
турне	touring
римляните	romans
римляните	roma
международно	internasyonal
международно	international
международно	internasyunal
международно	pandaigdig
завод	planta
завод	halaman
завод	pabrika
завод	factory
свързано	kaugnayan
свързано	kaugnay
свързано	nakakonekta
свързано	konektado
колеж	college
колеж	kolehiyo
термин	term
термин	termino
термин	kataga
бой	boi
бой	lumaban
живопис	painting
живопис	pinta
междувременно	samantala
бей	look
бей	bay
кандидат	aplikante
кандидат	kandidato
кандидат	candidate
автомобили	kotse
дизайн	disenyo
словакия	slovakia
медицински	medikal
медицински	medical
създаде	ginawa
създаде	nilikha
чичо	tito
чичо	tiyuhin
чичо	uncle
чичо	tiyo
рио	rio
турска	turko
мин	min
историци	historians
болница	hospital
болница	ospital
гориво	gasolina
съвременни	kapanahon
понастоящем	kasalukuyang
задачи	gawain
свободна	libreng
свободна	free
свободна	libre
свободна	malaya
публикуван	nagpaskil
публикуван	inilathala
публикуван	publish
нощ	gabi
временно	pansamantala
временно	pansamantala
млад	bata
преподаватели	professors
преподаватели	teachers
преподаватели	faculty
благодаря	salamat
характерни	katangian
решението	desisyon
подобен	kapareho
подобен	magkatulad
подобен	katulad
шведски	swedish
шведски	suweko
религиозни	relihiyoso
предварително	pre
предварително	pauna
предварително	advance
огън	fire
огън	sunog
огън	apoy
избор	selection
избор	pagpili
избор	pumili
избор	pagpili
избор	pagpipilian
избор	pinili
избор	choice
избор	pumili
избор	piliin
дълъг	mahaba
дълъг	matagal
дълъг	haba
камъни	bato
камъни	bato
мъжки	males
мъжки	male
мъжки	lalaki
конституцията	constitution
обиколка	lap
победител	nagwagi
победител	winner
победител	pagandahan
силна	malakas
силна	strong
примери	halimbawa
румънски	romanian
студенти	estudyante
свойства	katangian
пълно	busog
пълно	full
пълно	buo
пълно	buong
пълно	complete
пълно	kumpletuhin
пълно	kompleto
пълно	kumpleto
заглавие	headline
заглавие	caption
заглавие	paliwanag
заглавие	titulo
заглавие	pamagat
заглавие	title
европейска	europeo
европейска	european
въвежда	introduces
предмети	bagay
изследва	galugarin
изследва	tumuklas
изследва	explore
изследва	siyasatin
изследва	tuklasin
писателка	manunulat
хари	harry
пилоти	pilots
произведен	ginawa
произведен	manufactured
произведен	panindang
императора	emperador
близки	close
близки	malapit
близки	isara
зависи	depends
зависи	depende
туристически	turista
гвиана	guyana
продължи	magpatuloy
продължи	ipagpatuloy
продължи	ipinagpatuloy
продължи	nagpatuloy
букурещ	bucharest
цветове	kulay
цветове	kulay
цветове	kulay
корнелий	cornelius
водите	waters
концерти	konsiyerto
водни	nabubuhay
водни	aquatic
сценарист	manunulat
сценарист	screenwriter
особености	tampok
особености	katangian
ранг	rank
ранг	ranggo
дадено	binigay
дадено	given
дадено	ibinigay
самостоятелно	malaya
оценка	pagsusuri
оценка	assessment
оценка	pagsusuri
правило	tuntunin
правило	alituntunin
правило	alintuntunin
али	ally
али	ali
очите	mata
убива	kills
ски	ski
ски	ski
написана	isinulat
написана	nakasulat
написана	sinulat
написана	naisulat
монети	barya
монети	barya
монети	coin
куба	kubo
куба	cube
куба	cuba
акт	act
акт	kikilos
акт	kumilos
очи	mata
храброст	valor
индустрия	industriya
стихове	tula
стихове	poetry
стихове	verses
стихове	tula
стихове	tula
хуан	juan
хуан	huang
баня	banyo
баня	paliguan
баня	naliligo
възможности	opsyon
възможности	options
възможности	pagkakataon
възможности	oportunidad
батальон	battalion
конрад	conrad
конрад	konrad
съпротива	pigilan
съпротива	paglaban
съпротива	pagtutol
скот	scott
заболявания	karamdaman
заболявания	sakit
екип	team
появата	paglitaw
появата	anyo
появата	itsura
появата	hitsura
боливия	bolivia
ракети	rockets
даниел	daniel
даниел	danielle
унгарски	hungarian
мъжете	kalalakihan
апарат	apparatus
човешки	pantao
човешки	tao
човешки	makatao
човешки	human
сао	sao
пакистан	pakistan
бул	toro
бул	bull
леко	madali
леко	madaling
леко	easy
златни	golden
златни	ginintuang
златни	ginto
златни	gold
включен	kasama
включен	nasama
творчеството	pagkamalikhain
академията	academy
администрация	pangangasiwa
администрация	pangasiwaan
флорида	florida
йозеф	josef
дървета	puno
нива	levels
критика	kritika
критика	kritika
общността	pamayanan
общността	komunidad
широк	malapad
успехи	tagumpay
милан	milan
наполеон	napoleon
анхалт	anhalt
построени	nakapaloob
построени	binuo
нападател	jeanne
нападател	striker
длъжност	tungkulin
длъжност	punsiyon
длъжност	posisyon
длъжност	opinyon
академик	akademikong
адрес	url
адрес	tirahan
адрес	address
папуа	papua
бюджет	badyet
бюджет	budget
марс	marte
марс	mars
смолян	smolyan
календар	kalendaryo
обявена	ipinahayag
обявена	idineklara
обявена	inihayag
обявена	inanunsyo
стои	standing
стои	nakatayo
стои	stands
центрове	centers
собствена	sarili
собствена	sariling
срок	term
срок	termino
срок	kataga
оператор	operator
седалище	headquarters
факти	katotohanan
равнина	payak
равнина	kapatagan
равнина	plane
равнина	eroplano
скала	scale
скала	scala
скала	bangin
скала	cliff
скала	bato
скала	rock
кинг	king
кинг	hari
кинг	haring
символи	character
символи	characters
насочва	nagdadala
пътят	daan
факт	katunayan
факт	fact
факт	katotohanan
тит	titus
стоки	kalakal
стоки	paninda
крило	wing
крило	pakpak
десетилетия	dekada
местно	lokal
басейни	pool
германска	aleman
комунистическа	komunista
замъка	mangarap
замъка	kastilyo
долу	down
долу	pababa
долу	ibaba
дати	dates
фигури	personalidad
чужди	foreign
чужди	dayuhang
вирджиния	virginia
налягане	presyon
околната	pumapaligid
алжир	algeria
поздрави	pagbati
поздрави	greetings
клавдий	claudius
фонд	fund
фонд	pondong
люксембург	luxembourg
силни	malakas
силни	strong
състезател	contestant
състезател	kaagaw
посланик	ambassador
ханс	hans
приходи	kita
приходи	income
приходи	kinita
приходи	kita
приходи	earnings
приходи	kita
секунди	seconds
секунди	segundo
наименование	denominasyon
наименование	pangalan
наименование	pong
физик	pisiko
президентът	pangulo
президентът	presidente
султан	sultan
фирма	kompanya
фирма	matibay
фирма	kumpanya
фирма	kompanya
многобройни	multiple
многобройни	maramihang
отделно	magkahiwalay
отделно	hiwalay
отделно	hiwalay
стените	pader
държавно	state
държавно	estado
полузащитник	tagabantay
охрид	ohrid
язовир	dam
франциско	francisco
макс	max
лазар	lazar
антонио	antonio
шампиони	champions
шампиони	champs
западен	west
западен	kanluran
западен	kanluranin
западен	western
лични	personal
пълен	busog
пълен	full
пълен	buo
пълен	buong
пълен	complete
пълен	kumpletuhin
пълен	kompleto
пълен	kumpleto
флавий	flavius
растение	planta
растение	halaman
собствени	sarili
собствени	sariling
пряко	direktang
пряко	direct
пряко	direkta
пряко	direkta
девет	siyam
консулство	konsulado
долно	mababang
долно	mababa
долно	low
спира	hihinto
армии	armies
срещата	miting
срещата	pulong
срещата	pagkakakilala
срещата	pagpupulong
приключва	matatapos
физически	pisikal
документ	dokumento
икономическа	ekonomiya
икономическа	economic
сърцето	heart
сърцето	puso
естествено	natural
естествено	naturally
максим	maximus
максим	maxime
максим	maxim
цикъл	siklo
цикъл	cycle
цикъл	ikot
журналисти	mamamahayag
издадени	inisyu
дон	don
животните	hayop
беларус	belarus
лен	lino
лен	len
направление	pupuntahan
направление	destinasyon
направление	patutunguhan
мери	mary
мери	maria
напрежение	tension
напрежение	igting
напрежение	suspense
напрежение	boltahe
напрежение	presyon
пояснение	paglilinaw
пояснение	paglilinaw
пояснение	linaw
епизоди	episodes
фолк	falk
фолк	katutubong
фолк	folk
портрет	portrait
историческа	makasaysayang
историческа	makasaysayang
активни	active
активни	aktibong
активни	aktibo
реакция	reaksyon
реакция	reaction
математика	matematika
математика	math
ъгъл	kanto
ъгъл	sulok
ъгъл	anggulo
професионална	professional
професионална	propesyonal
площад	parisukat
рекорд	record
рекорд	talaan
рекорд	rekord
нещата	bagay
слой	patong
експлоатация	pagsasamantala
експлоатация	operation
експлоатация	operasyong
експлоатация	operasyon
антарктика	antarctica
антарктика	antartiko
марков	markov
григорий	gregorio
григорий	gregory
естония	estonia
коалиция	samahan
коалиция	coalition
чете	nagbabasa
подкрепя	sumusuporta
изразява	nagpapahayag
нато	nato
двореца	palasyo
вълна	lana
вълна	alon
мианмар	myanmar
доброволци	volunteers
доброволци	boluntaryo
доброволци	volunteers
доброволци	boluntaryo
доброволци	volunteer
местност	lokalidad
частни	pribado
частни	pribadong
подробности	detalye
тече	agos
тече	umaagos
печелят	kumita
алиса	alice
алиса	alyssa
панама	panama
външен	panlabas
външен	panlabas
верига	circuit
верига	kadena
верига	chain
християнството	kristiyanismo
секс	pakikipagtalik
секс	sex
союз	soyuz
задължително	sapilitan
задължително	sapilitan
развиват	bumuo
ерик	eric
ерик	erik
планините	bundok
древни	ancient
древни	sinaunang
древни	originals
земеделието	agrikultura
лауреат	laureate
мадагаскар	madagascar
нигерия	nigeria
хосе	jose
хосе	jose
хосе	josé
създадено	ginawa
създадено	nilikha
джо	joe
социална	panlipunan
социална	social
социална	sosyal
войните	wars
бележки	notes
бележки	tala
обработка	pinoproseso
обработка	pagpoproseso
обработка	processing
обработка	pagproseso
обработка	paggamot
електрически	electrical
електрически	electric
подобна	kapareho
подобна	magkatulad
подобна	katulad
момиче	girl
премиера	pangunahin
премиера	premier
отбрана	ipagtanggol
отбрана	depensa
отбрана	defense
отбрана	pagtatanggol
ниско	mababang
ниско	mababa
ниско	low
мари	marie
мари	mari
плодове	prutas
плодове	bunga
плодове	fruits
плодове	prutas
прилеп	bat
прилеп	paniki
джаз	jazz
анри	henri
ученик	pupil
ученик	studyante
ученик	student
ученик	estudyante
ученик	alagad
флоренция	florence
поставен	inilagay
поставен	nilagay
поставен	nakalagay
финансови	pinansyal
финансови	financial
книгите	libro
книгите	aklat
значителни	makabuluhang
потребителите	consumers
сектор	sektor
сектор	sector
либия	libya
стабилна	steady
стабилна	matatag
стабилна	stable
обединение	unity
обединение	pagkakaisa
обединение	reunification
обединение	unification
практически	praktikal
планетата	planeta
изпълнител	kontratista
изпълнител	nagtatanghal
изпълнител	artista
изпълнител	artist
катедралата	katedral
върховенството	supremacy
температурата	temperatura
разрешение	pahintulutan
разрешение	permit
разрешение	pahintulot
разрешение	pahintulot
разрешение	permiso
бих	bih
върховния	supreme
върховния	kataas
представен	ipinapakita
представен	iharap
представен	iniharap
сенатор	senador
сенатор	senator
автоматично	awtomatiko
автоматично	auto
