din	から
washington	ワシントン
nobel	ノーベル
afară	アウト
stilul	スタイル
los	los
non	non
proces	過程
proces	プロセス
proces	公判
proces	トライアル
proces	審判
proces	裁判
domeniu	ドメイン
han	ハン
xiv	xiv
comanda	指揮
comanda	コマンド
comanda	オーダー
comanda	注文
interior	インサイド
interior	内側
interior	インナー
interior	内面
interior	内部
interior	内装
interior	内面
interior	インテリア
friedrich	フリードリヒ
friedrich	フリードリッヒ
madrid	マドリッド
madrid	マドリード
bani	お金
bani	貨幣
bani	マネー
bani	金銭
xvii	xvii
secole	世紀
crearea	創造
crearea	作成
ron	ロン
șah	チェス
argint	シルバー
norvegia	ノルウェー
regina	レジーナ
regina	女王
regina	クイーン
galerie	ギャラリー
unitate	統一
unitate	単位
unitate	ユニット
campania	キャンペーン
dupa	アフター
compus	化合物
partid	パーティ
partid	パーティー
scop	目的
moderne	モダン
condiții	条件
energie	エネルギー
schimbat	変更された
extrem	きわめて
extrem	極めて
extrem	エクストリーム
tratatul	条約
elveția	スイス
eveniment	イベント
eveniment	行事
totul	すべて
totul	全て
ana	ana
ana	アナ
aer	空気
aer	航空
aer	エア
standard	基準
standard	スタンダード
standard	標準
mișcarea	ムーブメント
mișcarea	楽章
mișcarea	運動
solid	固体
apa	ウォーター
sezon	季節
sezon	シーズン
stadionul	スタジアム
studiile	研究
cazuri	事例
cazuri	ケース
latină	ラテン語
latină	ラテン
munte	マウンテン
edward	エドワード
descoperă	発見
romană	ローマン
romană	ロマン
romană	ローマ
conducător	ルーラー
conducător	定規
conducător	リーダー
evenimentul	イベント
evenimentul	行事
poziție	位置
poziție	ポジション
poziție	役職
masă	テーブル
masă	ミサ
masă	質量
masă	食事
maritime	海事
povestea	記事
povestea	ストーリー
povestea	物語
spațiu	スペース
spațiu	空間
bas	バス
bas	ベース
opt	eight
opt	エイト
coreea	朝鮮
coreea	韓国
interne	内部
eugen	オイゲン
încearcă	try
încearcă	試す
încearcă	トライ
parlamentului	議会
parlamentului	国会
teren	フィールド
teren	ランド
teren	土地
teren	地形
serbia	セルビア
canton	広東
canton	カントン
vinnița	ヴィーンヌィツャ
london	ロンドン
severin	セヴェリン
produce	プロデュース
france	フランス
cult	カルト
cult	崇拝
otto	オットー
control	コントロール
preot	司祭
versiune	バージョン
făcute	made
lorena	ロレーヌ
fişier	ファイル
păstrează	キープ
iosif	ヨセフ
condițiile	条件
emil	エミル
pictură	絵画
zilele	日数
prezentat	提示
sala	体育館
sala	ジム
turcia	トルコ
turcia	七面鳥
animale	動物
medicină	医学
producător	プロデューサー
producător	製造業者
producător	メーカー
relativ	相対
relativ	親戚
relativ	比較的
vecine	隣人
vecine	隣人
vecine	近所
material	素材
material	材料
material	マテリアル
regiuni	リージョン
regiuni	地域
dolari	ドル
înălțime	身長
imaginea	画像
imaginea	イメージ
parlamentul	議会
parlamentul	国会
statutul	近況
statutul	ステータス
umane	ヒト
umane	ヒューマン
umane	人間
operă	opera
operă	オペラ
natural	自然
natural	ナチュラル
planul	計画
planul	プラン
textul	テキスト
medalia	メダル
vârstă	age
vârstă	年齢
serial	シリアル
absolvit	卒業
münchen	ミュンヘン
vara	summer
vara	サマー
belgia	ベルギー
jack	ジャック
jack	ジャッキ
normandia	ノルマンディー
sora	姉妹
sora	シスター
acțiuni	株式
acțiuni	シェア
acțiuni	アクション
autoritățile	当局
name	名前
name	氏名
name	名称
răspuns	回答
răspuns	答え
răspuns	答弁
răspuns	返信
răspuns	応答
răspuns	レスポンス
rezultate	結果
camera	部屋
camera	ルーム
anna	アナ
anna	アンナ
discuții	話し合い
discuții	ディスカッション
discuții	ディスカッション
obiecte	オブジェクト
acasă	自宅
acasă	ホーム
acasă	帰宅
budapesta	ブダペスト
consilier	顧問
consilier	アドバイザー
consilier	カウンセラー
consilier	アドバイザー
sfârșit	終了
sfârșit	エンド
secolele	世紀
secretar	秘書
maxim	マックス
maxim	max
maxim	マキシム
maxim	マクシム
maxim	最大
maxim	maximum
danemarca	デンマーク
transport	輸送
transport	交通
transport	輸送
transport	交通
coasta	海岸
vaslui	ヴァスルイ
menționat	言及
pavel	ポール
pavel	パウル
lei	ライオン
lei	ライオンズ
grupuri	グループ
studiu	勉強
socială	ソーシャル
fier	アイロン
notă	メモ
notă	ノート
motive	理由
mount	マウント
pian	ピアノ
direcția	方向
comun	共通
soldați	兵士
modelul	モデル
necesare	必須
comentariu	コメント
king	king
king	国王
king	キング
actuală	現在
vârful	チップ
vârful	tip
vârful	ヒント
pag	pag
viitor	フューチャー
viitor	未来
viitor	将来
clar	クリア
tânăr	若い
tânăr	ヤング
subiectul	主体
subiectul	件名
notabilitate	notability
bronz	タン
bronz	青銅
bronz	ブロンズ
episcop	ビショップ
lună	ムーン
lună	月間
org	org
opere	オペラ
ultimele	最終
ultimele	ラスト
ultimele	最後
ultimele	最新
retras	退職
retras	引退
sofia	ソフィア
spațiul	スペース
spațiul	空間
sediu	本社
sediu	本部
sediu	司令部
river	河川
records	レコード
mișcare	モーション
mișcare	ムーブメント
mișcare	楽章
mișcare	運動
industria	業界
industria	産業
femeie	女性
femeie	女性
franz	フランツ
medic	医師
medic	メディック
comandant	司令官
maramureș	マラムレシュ
bărbați	男性
bărbați	メン
utilizarea	使用
tehnică	テクニカル
tehnică	テクニック
tehnică	技法
adresa	アドレス
adresa	住所
documente	ドキュメント
documente	書類
documente	文書
volum	音量
volum	ボリューム
volum	体積
max	マックス
max	max
meciuri	マッチ
meciuri	一致
baia	風呂
baia	浴室
baia	トイレ
arthur	アーサー
corp	本文
corp	身体
corp	本体
corp	ボディ
servicii	サービス
servicii	サービス
colecția	コレクション
lupte	レスリング
victorie	win
victorie	勝利
victorie	勝ち
victorie	勝つ
victorie	勝利
scriitorilor	作家
walter	ヴァルター
walter	ウォルター
veneția	ベニス
veneția	ヴェネツィア
veneția	ベネチア
creștere	増加
creștere	増額
creștere	増やす
creștere	成長
creștere	発育
house	ハウス
caracter	文字
caracter	性格
caracter	キャラクター
valign	valign
numără	カウント
teritoriu	縄張り
speciale	スペシャル
south	サウス
debutat	初舞台
săptămâni	週間
alias	別名
alias	偽名
alias	エイリアス
marin	マリン
marin	マラン
marin	マリン
albume	アルバム
holmes	ホームズ
producția	製作
producția	生産
producția	プロダクション
css	css
oscar	オスカー
oscar	オスカル
conflict	競合
conflict	紛争
conflict	対立
conflict	コンフリクト
organizarea	組織
capul	head
capul	ヘッド
capul	頭部
ivan	イワン
ivan	イヴァン
apărare	ディフェンス
apărare	防御
apărare	ディフェンス
apărare	防御
apărare	抗弁
apărare	防衛
alexander	アレクサンドロス
alexander	アレクサンダー
alexander	アレキサンダー
sensul	意味
următor	next
jocuri	ゲーム
revoluția	revolution
revoluția	革命
revoluția	レボリューション
smith	スミス
categorii	カテゴリー
categorii	区分
categorii	カテゴリ
categorii	分類
categorii	カテゴリー
categorii	カテゴリ
categorii	分類
noapte	ナイト
acces	アクセス
matematică	数学
matematică	数学
specifice	特定
primește	受け取る
primește	受信
centrale	中央
centrale	セントラル
lee	リー
afl	afl
povestiri	記事
povestiri	ストーリー
scor	スコア
scor	得点
red	赤い
red	赤色
red	レッド
comunități	コミュニティ
portugalia	ポルトガル
wiki	wiki
wiki	ウィキ
vlad	ヴラド
guvern	政府
occidental	オクシデンタル
occidental	ウェスタン
occidental	ウエスタン
barcelona	バルセロナ
posibilitatea	可能性
adevărat	トゥルー
adevărat	true
adevărat	本当
midi	midi
realizarea	実現
realizarea	換価
botoșani	ボトシャニ
copiii	子供
copiii	キッズ
copiii	子供
google	google
studiul	勉強
cuvânt	ワード
cuvânt	言葉
cuvânt	単語
cuvânt	word
făcută	made
armate	軍隊
dinamo	dinamo
dinamo	ダイナモ
construcții	建設
refuzat	辞退
refuzat	不参加
refuzat	拒否された
regină	女王
regină	クイーン
independent	独立
independent	インディペンデント
kirovohrad	キロヴォフラード
terminat	終了
sprijinul	サポート
sprijinul	支持
ali	アリー
ali	アリ
ali	ali
modernă	モダン
sydney	シドニー
pictura	絵画
puternică	強い
puternică	濃い
foto	フォト
foto	写真
jan	ヤン
scorul	スコア
scorul	得点
relații	リレーションシップ
relații	交際
relații	リレーション
relații	関係
fifa	fifa
north	ノース
ordine	オーダー
ordine	注文
ordine	命令
ordine	オーダー
ordine	注文
democrat	民主主義
html	html
italiană	イタリアン
elisabeta	エリザベス
elisabeta	エリザベート
pro	プロ
pro	pro
pro	プロス
milano	ミラノ
milano	ミラノ
parțial	一部
forța	フォース
modern	モダン
largă	ワイド
critic	評論家
critic	批評家
critic	クリティカル
programul	プログラム
programul	プログラム
programul	日程
programul	スケジュール
formatul	フォーマット
formatul	書式
asociația	社団
asociația	協会
asociația	アソシエーション
spectatori	観客
personaje	文字
personaje	キャラクター
trupa	band
trupa	バンド
înaltă	ハイ
înaltă	高い
înaltă	高い
formarea	フォーメーション
disc	ディスク
disc	円盤
disc	ディスク
iulia	ジュリア
iulia	ユリア
activități	アクティビティ
activități	活動
prinț	プリンス
champagne	シャンパン
influența	影響力
influența	影響
air	空気
air	航空
air	エア
comerciale	コマーシャル
comerciale	商用
comerciale	商業
autonomă	自律
marius	マリウス
premiu	受賞
premiu	表彰
mark	マーク
mark	マルク
educație	教育
educație	学歴
coa	coa
așezare	決済
așezare	和解
așezare	集落
legătura	リンク
dimensiuni	サイズ
dimensiuni	寸法
dimensiuni	サイズ
activ	アクティブ
hans	ハンス
grad	学年
grad	グレード
grad	グラード
grad	学位
grad	ランク
interviu	面接
interviu	インタビュー
simon	シモン
simon	サイモン
tratat	条約
maximă	最大
maximă	maximum
sisteme	システム
sisteme	システムズ
arbitru	審判員
jocul	ゲーム
încredere	自信
încredere	信頼
încredere	トラスト
încredere	trust
încredere	信頼
cântec	歌曲
cântec	ソング
ajutor	ヘルプ
titular	ホルダー
foc	火事
foc	ファイア
foc	火災
lege	法律
lege	法学
curent	現在
funcții	関数
exterior	外側
exterior	アウター
exterior	外部
exterior	外側
starea	近況
starea	ステータス
frank	フランク
închisoare	刑務所
închisoare	監獄
scriitori	作家
școli	学校
școli	流派
grand	グランド
timiș	ティミシュ
ilie	エリヤ
hitler	ヒトラー
hitler	ヒットラー
secțiunea	セクション
șterge	削除
premiera	初演
premiera	プレミア
personale	パーソナル
personale	個人
istoricul	履歴
istoricul	由緒
istoricul	歴史
istoricul	沿革
personaj	文字
personaj	性格
personaj	キャラクター
deținut	受刑者
deținut	囚人
cezar	シーザー
cere	ask
cere	尋ねる
relațiile	リレーションシップ
relațiile	交際
relațiile	リレーション
relațiile	関係
avioane	航空機
avioane	飛行機
colegiul	カレッジ
colegiul	大学
securitate	セキュリティ
securitate	セキュリティー
catalina	カタリナ
raionului	レーヨン
originea	原点
originea	語源
originea	由来
originea	起源
muntele	マウンテン
muntele	マウント
inginer	エンジニア
datele	日付
datele	データ
problemă	問題
problemă	発行
problemă	争点
problemă	問題
finlanda	フィンランド
natură	ネイチャー
natură	自然
sovietic	ソビエト
anual	年次
marginea	エッジ
marginea	edge
luxemburg	ルクセンブルク
cercetări	研究
cercetări	リサーチ
titluri	見出し
titluri	役職
titluri	称号
titluri	タイトル
galeria	ギャラリー
existente	既存
piesă	ピース
matei	マシュー
căsătorie	結婚
căsătorie	婚姻
filozofie	哲学
east	イースト
east	東部
cauză	原因
litere	手紙
locală	ローカル
locală	地元
cam	カム
noaptea	ナイト
arabă	アラブ
părinții	両親
părinții	保護者
arhitectură	アーキテクチャ
arhitectură	建築
regiunile	リージョン
regiunile	地域
egipt	エジプト
scenă	現場
scenă	シーン
scenă	場面
feminin	女性
scădere	減らす
forță	フォース
drepturi	権利
cimitirul	墓地
cimitirul	墓地
cimitirul	墓所
cimitirul	墓場
contribuit	寄稿
practică	練習
discuţie	話し合い
discuţie	ディスカッション
magazine	店舗
magazine	店舗
magazine	ショップ
clădiri	建物
clădiri	建築物
cotă	quota
gorj	ゴルジュ
unitatea	統一
unitatea	単位
unitatea	ユニット
leon	レオン
lumină	軽い
lumină	明るい
lumină	ライト
regală	ロイヤル
act	アクト
act	act
editor	出版
editor	パブリッシャー
editor	出版社
editor	エディタ
editor	エディター
exemple	用例
exemple	実例
rowspan	rowspan
alegeri	選択肢
alegeri	選挙
alegeri	選任
alegeri	選挙
serviciul	サービス
crăciun	クリスマス
personală	パーソナル
personală	個人
larg	ワイド
viitorul	フューチャー
viitorul	未来
viitorul	将来
necesar	必須
stalin	スターリン
ofițer	役員
ofițer	巡査
ben	ベン
link	リンク
zaporijjea	ザポリージャ
roger	ロジェ
roger	ロジャー
frecvent	頻繁
administrator	管理者
administrator	管理人
administrator	管理者
administrator	管理人
catolic	カトリック
piață	市場
piață	マーケット
problemele	問題
natura	ネイチャー
natura	自然
columbia	コロンビア
columbia	コロンビア
episcopul	ビショップ
cartierul	近所
cartierul	近隣
presă	プレス
presă	メディア
imperiu	帝国
imperiu	帝政
imperiu	エンパイア
secret	秘密
oficiale	公式
oficiale	職員
adam	アダム
curând	soon
curând	まもなく
curând	もうすぐ
stația	ステーション
închis	閉店
element	アイテム
element	品物
element	要素
element	元素
element	エレメント
roșii	トマト
roșii	トマト
munca	作業
munca	仕事
munca	ワーク
funcționează	ワークス
funcționează	作品
persoana	人物
str	str
localizare	所在地
localizare	ロケーション
localizare	場所
contact	コンタクト
ordin	オーダー
ordin	注文
capacitate	定員
capacitate	容量
capacitate	能力
arme	武器
arme	兵器
stele	stars
stele	スターズ
napoleon	ナポレオン
instituții	機関
cântece	ソング
adoptat	養子
adoptat	採択
federația	連邦
windows	windows
comercial	コマーシャル
comercial	商用
comercial	商業
crește	増加
crește	増額
crește	増やす
rss	rss
calitatea	品質
calitatea	クオリティ
calitatea	画質
calitatea	quality
antonio	アントニオ
jucători	選手
jucători	プレイヤー
trecerea	合格
varianta	variant
nova	ノヴァ
nova	新星
statuia	彫像
profesorul	教授
tipul	種類
tipul	タイプ
liberal	リベラル
pădurea	フォレスト
pădurea	森林
contract	契約
croația	クロアチア
repede	クイック
repede	速い
repede	高速
mary	メアリ
mary	メアリー
podul	ブリッジ
rău	バッド
rău	悪い
limbile	言語
mediul	環境
tronul	玉座
ansamblul	アンサンブル
electric	エレクトリック
electric	電気
rezultatul	結果
recent	最近
recent	最近
înapoi	戻る
înapoi	後ろ
înapoi	背中
înapoi	裏側
societate	社会
protecție	保護
scoția	スコットランド
concert	コンサート
carieră	経歴
carieră	キャリア
carieră	採石場
arena	アレーナ
arena	アリーナ
motor	エンジン
motor	モーター
grupa	集団
grupa	グループ
redactor	エディタ
redactor	エディター
proiecte	プロジェクト
canalul	チャネル
canalul	チャンネル
canalul	海峡
pirinei	ピレネー
obiect	オブジェクト
ioana	ジョーン
royal	ロイヤル
tineri	若い
tineri	ヤング
nordică	ノルディック
harry	ハリー
companii	会社
cartier	近所
cartier	近隣
cartier	カルティエ
specialitate	名物
specialitate	特製
aspect	出演
aspect	外観
aspect	アスペクト
aspect	側面
clădire	建物
creată	作成
dealul	ヒル
guvernator	知事
episod	エピソード
acțiunile	アクション
crede	信じる
crede	believe
crede	信ずる
josé	ホセ
debut	デビュー
episodul	エピソード
praga	プラハ
critică	批評
critică	評論
critică	批判
critică	クリティカル
ține	キープ
necesară	必須
cambridge	ケンブリッジ
artiști	芸術家
artiști	アーティスト
georg	ゲオルク
regimentul	連隊
paginile	ページ
net	net
net	ネット
francisc	フランシス
câmp	フィールド
sigur	シュア
faza	フェーズ
faza	位相
alfred	アルフレッド
atacat	襲撃
memoria	メモリ
memoria	メモリー
memoria	記憶
mâna	ハンド
will	ウィル
will	遺言
rezultatele	結果
domenii	ドメイン
domenii	フィールド
domenii	フィールズ
fondator	創設
fondator	創始者
fondator	開祖
pădure	ウッズ
pădure	フォレスト
pădure	森林
apele	ウォーターズ
fosta	前者
eduard	エドワード
pur	ピュア
pur	純粋
document	ドキュメント
document	書類
document	文書
concurs	競技
concurs	コンペ
concurs	競争
concurs	コンペティション
concurs	コンテスト
concurs	コンテスト
sol	土壌
sol	sol
sol	ソル
sol	地面
sol	グラウンド
proprii	own
viteza	速度
viteza	スピード
statut	近況
statut	ステータス
nave	艦船
nave	船舶
cat	ネコ
cat	ねこ
legat	束縛
legat	バウンド
mijloc	真ん中
mijloc	ミドル
durata	期間
conduce	ドライブ
lucruri	モノ
lucruri	物事
lucruri	もの
austriac	オーストリア
japonez	日本人
japonez	ジャパニーズ
japonez	日本語
mașini	カーズ
mașini	機械
liste	リスト
constantinopol	コンスタンティノープル
campion	チャンピオン
puține	少数
masa	テーブル
masa	ミサ
masa	質量
masa	食事
vândut	落札
ducele	公爵
ducele	デューク
youtube	youtube
campionilor	チャンピオンズ
campionilor	チャンピオン
dedicat	専用
relația	リレーションシップ
relația	交際
varșovia	ワルシャワ
minim	最低限
minim	最低
minim	最小
minim	最小限
frații	兄弟
frații	ブラザーズ
intrare	入学
intrare	玄関
intrare	入口
intrare	入り口
intrare	入力
intrare	エントリー
intrare	エントリ
străine	外国
frumos	美しい
frumos	ビューティフル
frumos	ナイス
frumos	ニース
frumos	素敵
întotdeauna	常に
întotdeauna	いつも
giovanni	ジョヴァンニ
giovanni	ジョバンニ
pământul	地球
pământul	アース
episoade	エピソード
stea	スター
stea	恒星
stea	star
mereu	常に
mereu	いつも
limita	制限
limita	リミット
limita	限界
implicat	連座
districte	ディストリクト
thailanda	タイ
lot	バッチ
lot	lot
lot	ロット
papă	教皇
ordinea	オーダー
ordinea	注文
jet	ジェット機
jet	ジェット
denumire	名前
denumire	氏名
denumire	名称
jackson	ジャクソン
williams	ウィリアムズ
cer	sky
cer	スカイ
regal	ロイヤル
străinătate	海外
străinătate	海外
străinătate	外国
sicilia	シチリア
algeria	アルジェリア
comisia	手数料
comisia	コミッション
comisia	委嘱
adevăr	真実
adevăr	真理
capitală	資本
capitală	首都
capitală	キャピタル
trupe	バンド
vietnam	ベトナム
angeles	angeles
luca	ルカ
luca	ルカ
marian	マリアン
scena	現場
scena	シーン
scena	場面
banat	バナト
capacitatea	定員
capacitatea	容量
capacitatea	能力
economie	経済
temperatura	気温
temperatura	温度
modificări	改正
modificări	変更
profil	プロフィール
profil	プロファイル
mexic	メキシコ
software	ソフトウエア
software	ソフトウェア
soțul	ダンナ
soțul	主人
soțul	旦那
corect	正解
corect	正しい
corect	フェア
dincolo	ビヨンド
dans	ダンス
dans	ダンス
dans	ダンシング
dans	踊り
dans	踊る
independența	独立
val	val
val	ヴァル
val	波動
val	ウェーブ
last	最終
last	ラスト
last	最後
scott	スコット
angajat	社員
angajat	職員
poarta	ゲート
tour	ツアー
rolurile	役割
big	大きな
big	大きい
big	ビッグ
hill	ヒル
apărarea	ディフェンス
apărarea	防御
apărarea	ディフェンス
apărarea	防御
apărarea	抗弁
apărarea	防衛
durată	期間
comandantul	司令官
juan	フアン
rețea	ネットワーク
utilizatori	ユーザー
utilizatori	ユーザ
spring	スプリング
documentar	ドキュメンタリー
silver	シルバー
toamna	落ちる
toamna	落下
texas	テキサス
situație	状況
situație	シチュエーション
vânătoare	スレイヤー
vânătoare	ハント
vânătoare	狩り
vânătoare	狩り
vânătoare	ハンティング
vânătoare	狩猟
alex	alex
alex	アレックス
iacob	ジャコブ
iacob	ジェームス
iacob	ジェームズ
evenimentele	イベント
evenimentele	行事
sectorul	セクター
distrus	破壊された
may	メイ
may	五月
back	戻る
back	後ろ
back	背中
back	裏側
scăzut	低い
line	直線
line	ライン
independente	独立
independente	インディペンデント
normal	普通
normal	ノーマル
termină	終了
termină	フィニッシュ
create	作成
tone	トン
tone	トン
tone	トーン
tone	トン
football	フットボール
aria	アーリア
aria	アリア
rece	風邪
rece	コールド
rece	冷たい
rece	寒い
angajați	社員
irlanda	アイルランド
nationalyears	nationalyears
nationalteam	nationalteam
green	グリーン
green	緑色
can	can
michel	ミシェル
tehnice	テクニカル
serviciu	サービス
râu	河川
căsătoria	結婚
căsătoria	婚姻
jones	ジョーンズ
gol	ゴール
gol	空っぽ
rar	レア
haleakala	ハレアカラ
teodor	テオドール
young	若い
young	ヤング
întinde	ストレッチ
argentina	アルゼンチン
argentina	アルゼンチン
decizia	決断
decizia	決定
lansarea	打ち上げ
lansarea	起動
eroilor	ヒーローズ
eroilor	heroes
călătorie	旅行
călătorie	旅行
călătorie	journey
călătorie	旅行
călătorie	トリップ
johannes	ヨハネス
sorin	宗麟
management	経営
management	マネジメント
management	マネージメント
management	管理
formație	band
formație	バンド
formație	フォーメーション
cont	口座
cont	アカウント
structură	構造
structură	構成
banca	バンク
banca	銀行
dragoste	ラヴ
dragoste	ラブ
politici	ポリシー
politici	施策
politici	方針
out	アウト
specială	スペシャル
con	円錐
con	コーン
con	con
întoarce	ターン
întoarce	曲がる
par	ヘアー
par	髪の毛
par	ヘア
par	毛髪
simbol	シンボル
simbol	記号
clasamentul	ランキング
clasamentul	順位
finala	ファイナル
finala	最終
finala	決勝
finala	ファイナル
arestat	逮捕
sportiv	アスリート
vin	来る
vin	カミング
vin	ワイン
rezistență	抵抗
rezistență	レジスタンス
comisiei	手数料
comisiei	コミッション
comisiei	委嘱
oxford	オックスフォード
sri	sri
albastru	青い
albastru	ブルー
albastru	青色
regulă	ルール
contribuții	貢献
influență	影響力
influență	影響
disney	ディズニー
fata	ガール
fata	少女
fata	女の子
fata	フェイス
regimul	政権
editare	編集
editare	編集
zbor	fly
zbor	ハエ
zbor	フライ
zbor	飛ぶ
zbor	飛ぶ
zbor	フライング
zbor	フライト
zbor	飛行
managerclubs	managerclubs
discută	話し合う
discută	ディスカッション
avion	飛行機
avion	飛行機
vas	船舶
nava	船舶
întreg	全体
anti	アンチ
agricole	農業
căutare	検索
revistă	マガジン
revistă	雑誌
autoritatea	権威
autoritatea	権限
autoritatea	職権
lider	リーダー
cruce	十字架
cruce	クロス
cruce	cross
cruce	十字
vot	投票
vocal	ボーカル
vocal	ボーカル
pilot	パイロット
carlos	カルロス
realitate	リアリティ
realitate	現実
atins	達成
atins	さわる
decedat	故人
bucuresti	ブカレスト
includ	含める
dorit	wanted
dorit	求む
directorul	ディレクトリ
ohio	オハイオ
metode	メソッド
crucea	十字架
crucea	クロス
crucea	cross
crucea	十字
participarea	関与
participarea	参加
dublu	ダブル
dublu	二重
magazin	ショップ
magazin	店舗
magazin	ストア
ștergere	削除
ștergere	削除
urbană	アーバン
promovarea	プロモーション
promovarea	宣伝
fundația	財団
fundația	ファンデーション
fundația	ファウンデーション
patrimoniului	遺産
bazin	盆地
turneu	ツアー
turneu	トーナメント
sex	性別
sex	ジェンダー
sex	性別
sex	セックス
exclusiv	独占
hall	ホール
statistică	統計
texte	テキスト
teme	テーマ
teme	宿題
japoneză	日本人
japoneză	ジャパニーズ
japoneză	日本語
sânge	血液
sânge	ブラッド
giurgiu	ジュルジュ
fete	ガールズ
artilerie	大砲
păsări	鳥類
prieten	友人
prieten	友だち
prieten	フレンド
prieten	友達
ludwig	ルートヴィヒ
marina	海軍
marina	ネイビー
marina	marina
marina	マリーナ
imperial	インペリアル
php	php
pri	pri
paralel	パラレル
paralel	並列
organizații	団体
profile	プロフィール
profile	プロファイル
spate	戻る
spate	後ろ
spate	背中
spate	裏側
schimbarea	チェンジ
schimbarea	変更
schimbarea	変化
universal	ユニバーサル
high	ハイ
high	高い
indiferent	無関心
villa	ヴィッラ
villa	ヴィラ
song	歌曲
song	ソング
următorul	next
torino	トリノ
cursuri	コース
cursuri	クラス
păduri	ウッズ
păduri	森林
turn	タワー
proprie	own
cucerirea	征服
conținut	コンテンツ
conținut	内容
prefectura	都道府県
pod	屋根裏
pod	ブリッジ
deseori	頻繁
deseori	しばしば
bătrân	古い
bătrân	オールド
dinastie	王朝
presa	メディア
museum	美術館
museum	博物館
cântăreață	シンガー
preotul	司祭
usa	ドア
usa	米国
conformitate	コンプライアンス
conformitate	同調
scurte	短い
scurte	ショート
perioade	ピリオド
creștin	クリスチャン
creștin	キリスト教
creștin	キリスト教徒
caracteristici	特性
caracteristici	特色
caracteristici	特徴
caracteristici	機能
caracteristici	特徴
ansamblu	アンサンブル
semn	サイン
semn	記号
semn	署名
cerkasî	チェルカースィ
completă	コンプリート
completă	完備
kilometri	マイル
kilometri	キロ
kilometri	キロメートル
dvd	dvd
brown	褐色
brown	茶色
brown	ブラウン
vorbește	喋る
vorbește	喋る
vorbește	speak
idei	アイデア
idei	アイディア
tron	玉座
complex	コンプレックス
complex	錯体
complex	複雑
dorința	欲望
simple	シンプル
simple	簡単
simple	単純
umană	ヒト
umană	ヒューマン
umană	人間
tema	テーマ
militari	軍事
militari	軍隊
manageryears	manageryears
greutate	重量
greutate	体重
organizația	団体
organizația	組織
organizația	組織
electrice	エレクトリック
electrice	電気
primăvara	スプリング
programe	演目
programe	プログラム
turneul	トーナメント
puteri	パワーズ
câmpia	無地
câmpia	平野
electrică	エレクトリック
electrică	電気
iran	イラン
proprietatea	プロパティ
proprietatea	財産
scară	ラダー
scară	ハシゴ
scară	はしご
scară	梯子
scară	スケール
scară	縮尺
scară	目盛
grele	重い
grele	ヘビー
permanent	パーマネント
permanent	パーマ
gara	ステーション
kim	キム
latin	ラテン語
latin	ラテン
rudolf	ルドルフ
rudolf	ルドルフ
ligii	リーグ
georgia	グルジア
georgia	ジョージア
mănăstire	修道院
mănăstire	僧院
mănăstire	修道院
economia	経済
aspecte	側面
aspecte	問題
observat	観測
principala	メイン
introducerea	紹介
introducerea	導入
efect	エフェクト
efect	効果
mărime	サイズ
melodia	メロディ
melodia	メロディー
rapidă	快速
rapidă	速い
rapidă	高速
relație	リレーションシップ
relație	交際
refnat	refnat
nepal	ネパール
interpretare	解釈
interpretare	通訳
ducesă	公爵夫人
anne	アン
boli	病気
boli	疾病
simplă	シンプル
simplă	簡単
simplă	単純
opus	opus
opus	反対
independență	独立
font	フォント
tradiția	伝統
atena	アテネ
biografie	バイオ
biografie	伝記
adolf	アドルフ
împărțit	分ける
împărțit	分割
împărțit	スプリット
adunarea	アセンブリ
adunarea	集会
adunarea	組み立て
căsătorită	既婚
adâncime	深度
adâncime	奥行き
mână	ハンド
săptămână	週間
conducere	運転
conducere	リーダーシップ
culoarea	カラー
culoarea	カラー
filosofie	哲学
handbal	ハンドボール
traducerea	翻訳
times	タイムズ
contele	カウント
alegerea	選択
alegerea	チョイス
libertatea	freedom
libertatea	自由
energia	エネルギー
capitolul	チャプター
reviste	雑誌
solo	ソロ
specific	特定
comunitate	コミュニティ
comunitate	コミュニティー
majoritate	過半数
industriale	工業
soare	太陽
soare	sun
soare	サンシャイン
soare	日光
soare	日差し
soare	晴れ
soare	サニー
bătălie	バトル
bătălie	戦闘
bătălie	戦い
poveste	記事
poveste	ストーリー
poveste	物語
bbc	bbc
fabrica	工場
măsuri	措置
holstein	ホルシュタイン
premiile	受賞
premiile	表彰
premiile	懸賞
premiile	賞品
heinrich	ハインリヒ
brandenburg	ブランデンブルク
vie	アライブ
cântăreț	シンガー
romanian	イングリッシュ
romanian	英語
metoda	方法
metoda	メソッド
chile	チリ
audio	音声
audio	オーディオ
audio	audio
digital	デジタル
conținutul	コンテンツ
conținutul	内容
württemberg	ヴュルテンベルク
virginia	バージニア
virginia	ヴァージニア
pierde	失う
eliberat	発行
listele	リスト
treptat	徐々に
comercială	コマーシャル
comercială	商用
comercială	商業
originale	オリジナル
originale	オリジナル
record	レコード
record	記録
medalii	メダル
organizație	団体
organizație	組織
organizație	組織
masculin	男性
masculin	オス
hristos	キリスト
sursele	ソース
sursele	出典
chicago	シカゴ
sfânt	セイント
sfânt	聖人
galben	イエロー
galben	黄色
activat	有効
referință	リファレンス
referință	参照
referință	参考
instrument	計器
instrument	道具
instrument	楽器
instrument	ツール
instrument	工具
instrument	道具
valentin	ヴァレンティン
valentin	バレンタイン
uscat	辛口
uscat	ドライ
uscat	乾燥
posibilă	可能性
