から	din
選択	selectarea
選択	alegerea
選択	alegere
選択	alegeti
選択	alege
選択	selecteaza
選択	alegeti
選択	selectare
ジョージ	gheorghe
ジョージ	george
失敗	esec
失敗	esec
失敗	esec
標準	standardul
標準	standard
ワン	una
ワン	unul
ワン	unu
清水	shimizu
購入	cumparare
購入	achizitie
購入	cumpara
購入	cumpara
購入	cumpar
購入	cumpara
購入	achizitiile
購入	achizitii
購入	cumparare
購入	cumpar
購入	cumparare
ライ	secara
ライ	rai
終点	terminus
タレント	animatoare
タレント	talentele
タレント	talente
タレント	talente
タレント	talent
タレント	talentul
リア	lear
リア	lia
階級	randurile
階級	clasa
階級	clasa
レッド	rosu
レッド	rosu
レッド	red
レッド	rosu
市長	primare
市長	primarul
市長	primar
コーチ	antrenori
コーチ	antrenorii
コーチ	antrenor
コーチ	antrenorul
建物	cladire
建物	cladire
建物	cladirea
建物	cladiri
建物	cladiri
ジュニア	junior
ジュニア	juniori
候補	candidata
候補	candidatul
候補	candidat
朝鮮	coreea
自動	auto
自動	automata
自動	automatic
自動	automate
自動	automat
モード	regim
モード	modul
モード	mode
モード	mod
モード	modurile
モード	moduri
皇帝	imparat
皇帝	imparatul
皇帝	imparat
認定	certificata
認定	certificat
認定	certificate
認定	recunoasterea
認定	recunoastere
認定	recunoastere
認定	acreditarea
認定	acreditare
分離	separare
分離	separarea
挑戦	provocari
挑戦	provocarile
挑戦	provocare
挑戦	provocarea
改革	reforme
改革	reformele
改革	reformei
改革	reforma
改革	reforma
集団	grupa
集団	grup
集団	grupul
集団	grupa
魔法	magice
魔法	magie
魔法	magic
魔法	magica
魔法	magia
修正	corectie
修正	corectarea
修正	corectare
修正	repara
修正	fix
修正	repara
修正	repar
継続	continuat
継続	continuarea
継続	continuare
継続	continuand
継続	continuam
継続	continuam
地下鉄	underground
地下鉄	subteran
地下鉄	metrou
地下鉄	metroul
地下鉄	metrou
地下鉄	metro
地下鉄	metroul
井上	inoue
ブログ	blog
ブログ	blogul
ブログ	bloguri
部屋	camera
部屋	camera
部屋	camerele
部屋	camere
既に	deja
トラック	urmari
トラック	pista
トラック	pista
トラック	piese
トラック	urme
トラック	camioneta
トラック	camionul
トラック	camion
トラック	camioane
東部	east
東部	est
東部	estul
美術館	muzeele
美術館	muzee
美術館	muzeul
美術館	museum
美術館	muzeu
合計	sum
合計	suma
合計	suma
合計	total
合計	totalul
合計	totala
合計	sumele
合計	sume
貢献	contributie
貢献	contributia
貢献	contributie
貢献	contributii
貢献	contributiile
古代	stravechi
古代	antica
古代	antice
古代	antic
エンディング	concluzii
エンディング	concluzia
エンディング	concluzie
ユーザー	utilizatorul
ユーザー	utilizator
ユーザー	utilizatorilor
ユーザー	utilizatori
ユーザー	utilizatorii
バン	duba
バン	van
バン	duba
バン	van
父親	parinte
父親	tata
父親	tata
バック	buck
批判	critica
批判	critici
批判	critica
批判	criticile
原因	cauza
原因	cauza
植物	plantele
植物	plante
植物	planta
植物	planta
ショー	shaw
ショー	arata
ショー	arata
ショー	spectacol
ショー	afiseaza
ボーカル	vocal
ボーカル	vocale
ボーカル	vocal
コミック	comics
コミック	comic
毎週	saptamanale
毎週	saptamanala
毎週	saptamanal
エネルギー	energii
エネルギー	energiile
エネルギー	energia
エネルギー	energie
ルール	regulile
ルール	reguli
ルール	norme
ルール	regula
ルール	regula
未来	viitorul
未来	viitoare
未来	viitor
未来	futurist
移行	migreaza
移行	migrarea
移行	migratoare
移行	migrare
移行	migratie
移行	migrarea
ユース	tinerete
ユース	tineret
ユース	tineretul
三菱	mitsubishi
週刊	saptamanale
週刊	saptamanala
週刊	saptamanal
乗車	imbarcare
乗車	imbarcarea
まだ	inca
まだ	inca
まだ	tot
ランキング	clasament
ランキング	clasament
ランキング	clasamentul
ダイ	dai
金曜	vinerea
処理	procesarea
処理	procesare
処理	prelucrarea
処理	prelucrare
年齢	varsta
年齢	varsta
年齢	varsta
年齢	age
年齢	varstele
エリア	elia
エリア	zona
エリア	zona
エリア	suprafata
形態	morfologia
形態	formulare
形態	forme
形態	formularele
派遣	expediere
派遣	dispecer
派遣	dispeceratul
ポーランド	poloniei
ポーランド	polonia
シン	shin
シン	pacatul
シン	sin
作曲家	compunere
作曲家	compozitor
作曲家	compozitorul
精神	spiritul
精神	spirit
日付	data
日付	data
日付	date
日付	datele
スタート	start
スタート	incepe
スタート	pornire
範囲	intervale
範囲	interval
範囲	intervalul
宣伝	promovare
宣伝	promovarea
宣伝	promoveaza
宣伝	promova
宣伝	promoveaza
宣伝	impuls
哲学	filozofia
哲学	filosofie
哲学	filozofie
哲学	filosofia
財団	fundatia
財団	fundatia
財団	fundatie
財団	fundatia
反応	reactie
反応	reactia
反応	reactie
反応	reactie
教師	profesor
教師	profesoara
教師	profesorilor
教師	profesorii
教師	profesori
宗教	religie
宗教	religia
武器	armele
武器	arme
武器	arma
武器	arma
住宅	rezidentiale
住宅	locuinte
住宅	locuinte
住宅	cazare
住宅	carcasa
保存	salveaza
保存	salvati
保存	salveaza
保存	economisire
保存	salvarea
保存	conservarea
保存	conservare
岩手	iwate
辞典	dictionar
機関車	locomotiva
機関車	locomotiva
機関車	locomotive
緊急	urgent
緊急	urgenta
緊急	urgenta
緊急	urgenta
地下	underground
地下	subteran
地下	beci
地下	subsolul
地下	subsol
連隊	regimentul
連隊	regiment
連隊	regimente
ウィキペディア	wikipedia
連結	consolidat
連結	consolidate
連結	consolidata
レン	wren
ストーリー	poveste
ストーリー	story
ストーリー	povestea
ストーリー	povestiri
ストーリー	povesti
ストーリー	povesti
太陽	soare
太陽	soarele
太陽	sun
交換	schimb
交換	schimbul
保険	asigurare
保険	asigurarea
保険	asigurari
保険	asigurari
制限	limitarile
制限	limitari
制限	restrictii
制限	limite
制限	limitele
制限	restrictie
制限	restrictii
制限	restrictionat
制限	limiteaza
制限	limita
制限	limita
キー	keys
キー	taste
キー	cheile
キー	chei
キー	cheie
キー	tasta
キー	cheia
渋谷	shibuya
栃木	tochigi
責任	responsabilitate
責任	raspundere
責任	raspunderea
責任	responsabilitatea
責任	responsabilitate
児童	copile
児童	copila
児童	copil
児童	copila
群馬	gunma
フル	plina
フル	full
フル	plin
フル	plina
ボール	ball
ボール	minge
ボール	mingea
ボール	bila
ボール	bila
ボール	bile
ボール	mingi
急行	exprim
急行	expres
急行	express
急行	exprima
急行	exprima
電力	electricitatea
電力	electricitate
医学	medicament
医学	medicina
医学	medicina
医学	medical
医学	medicala
医学	medicale
所有	detinuta
ブラック	neagra
ブラック	negru
ブラック	neagra
ブラック	black
サー	domnule
自己	self
シーン	scena
シーン	scena
シーン	scene
シーン	scenele
憲法	constitutia
憲法	constitutie
憲法	constitutie
憲法	constitutia
支店	creanga
支店	ramura
支店	filiala
支店	sucursala
支店	branch
鳥取	tottori
管理者	administrator
管理者	administratorul
管理者	administratori
管理者	administratorii
管理者	administrator
管理者	administratorul
管理者	administratori
管理者	administratorii
略称	abrevierea
オープニング	deschiderea
オープニング	deschidere
オープニング	deschid
ロン	ron
田村	tamura
カリフォルニア	california
タウン	oras
タウン	oras
タウン	orasul
タウン	oras
カバー	acoperi
カバー	acopera
カバー	coperta
カバー	coperta
カバー	cover
カバー	acoperire
コンピュータ	calculator
コンピュータ	computer
コンピュータ	calculatorul
コンピュータ	calculatoare
コンピュータ	calculatoarele
コンピュータ	computere
取引	tranzactia
取引	tranzactie
取引	tranzactionare
取引	tranzactii
取引	operatiuni
取引	tranzactiile
取引	comertul
取引	comert
長い	lung
長い	lunga
長い	long
禁止	interzis
禁止	interzisa
禁止	interzise
禁止	interdictia
禁止	interzicerea
禁止	interdictie
統計	statistici
統計	statistica
統計	statisticile
統計	statistica
統計	statistici
フォー	four
フォー	patru
フォー	pho
強化	consolida
強化	consolideaza
強化	intarirea
強化	consolidare
強化	consolidarea
パン	tigaie
パン	pan
パン	paine
パン	paine
パン	painea
物理	fizice
物理	fizica
物理	fizic
インターネット	internetul
インターネット	internet
和歌山	wakayama
管轄	competenta
回避	evaziune
藤原	fujiwara
パーク	park
パーク	parc
パーク	parcul
思想	ganditor
アフリカ	africa
アフリカ	africani
アフリカ	africana
アフリカ	africane
アフリカ	african
先生	sensei
先生	profesor
先生	profesoara
先生	doctore
先生	doctor
訓練	antrenamente
訓練	antrenament
訓練	pregatire
訓練	formare
ハウス	house
ハウス	casa
ハウス	casa
展示	expozitie
展示	expozitia
展示	expozitie
展示	expozitie
展示	exponate
展示	expozitii
徳川	tokugawa
月刊	lunare
月刊	lunar
月刊	lunara
検索	cautare
検索	cautare
検索	cauta
検索	cauta
池田	ikeda
ポール	paul
ポール	pavel
会員	membru
会員	membra
会員	membrul
リスト	lista
リスト	lista
リスト	liste
リスト	listele
トンネル	tunelul
トンネル	tunel
トンネル	tuneluri
トンネル	tunelele
トンネル	tunelurile
トンネル	tunele
チャート	diagrame
チャート	grafice
チャート	grafic
チャート	graficul
チャート	diagrama
共通	comuna
共通	comun
共通	comuna
共通	frecvente
ケン	ken
内部	interior
内部	interioare
内部	interna
内部	intern
内部	interne
グリーン	verzi
グリーン	verde
グリーン	green
竣工	completarea
竣工	finalizarea
竣工	finalizare
竣工	completare
カール	curl
戦車	tank
戦車	rezervor
戦車	tanc
戦車	tancuri
戦車	cisterne
戦車	tancurile
戦車	rezervoare
スキー	ski
スキー	schi
スキー	ski
スキー	schi
愛称	supranumit
愛称	poreclit
愛称	porecla
愛称	porecla
愛称	porecle
再開	redeschide
再開	reluarea
再開	relua
再開	reia
ミニ	mini
機器	dispozitivul
機器	dispozitiv
機器	echipament
機器	echipamente
機器	echipare
機器	aparate
機器	dispozitive
プロダクション	producere
プロダクション	productie
プロダクション	productia
プロダクション	productie
スタッフ	personal
スタッフ	personalul
スタッフ	staff
いくつか	unele
いくつか	unii
プログラム	program
プログラム	programul
プログラム	program
プログラム	programul
プログラム	programe
プログラム	programele
アカデミー	academy
アカデミー	academia
アカデミー	academie
アカデミー	academii
司会	moderator
司会	prezentator
司会	prezentatoare
合意	consens
合意	consensul
合意	convenit
合意	convenite
合意	acordul
合意	acord
二人	doua
二人	doi
二人	doua
改善	imbunatatirea
改善	imbunatatiri
改善	ameliorare
改善	imbunatatire
文書	documentul
文書	document
文書	documente
文書	documentele
世代	generatie
世代	generatie
世代	generarea
世代	generatie
世代	generatii
世代	generatii
ブラジル	brazilia
ブラジル	braziliana
ブラジル	brazilian
ネットワーク	reteaua
ネットワーク	retea
ネットワーク	retea
ネットワーク	network
ネットワーク	retele
ネットワーク	retele
審査	recenzie
審査	revizuirea
審査	revizuire
審査	examinarea
審査	examinare
ダン	dan
重量	greutate
重量	greutatea
観測	observate
観測	observat
観測	observata
観測	observare
観測	observarea
観測	observare
観測	observatie
観測	observatii
木村	kimura
プレイヤー	player
プレイヤー	jucator
プレイヤー	jucatorul
プレイヤー	jucator
プレイヤー	jucatori
プレイヤー	jucatori
プレイヤー	jucatorii
シャー	shah
シャー	sah
河川	rau
河川	raul
河川	river
河川	raurilor
河川	rivers
河川	raurile
河川	rauri
巨大	imensa
巨大	imens
巨大	gigant
巨大	urias
伝統	traditia
伝統	traditie
伝統	traditie
伝統	traditia
伝統	traditiile
ナイト	knight
ナイト	cavaler
ナイト	cavalerul
ナイト	noapte
ナイト	noaptea
区分	categoria
区分	categorii
区分	categorie
命令	instruire
命令	ordine
命令	ordinele
命令	comenzi
ジャン	jean
旅行	calatorii
旅行	calatorie
旅行	excursie
旅行	trip
旅行	calatorie
旅行	calatorie
旅行	calatorie
旅行	calatorind
旅行	calatoresc
旅行	calatorind
旅行	excursii
ルー	lew
ルー	lou
一郎	ichirō
一郎	ichiro
後継	succesorii
月曜	lunea
比較	compara
比較	compara
貴族	nobililor
貴族	nobili
貴族	nobilii
貴族	nobilimea
バトル	lupta
バトル	batalia
バトル	batalie
日曜	duminica
日曜	duminicile
ダンス	dance
ダンス	danseaza
ダンス	danseaza
ダンス	dans
ダンス	dansez
ダンス	dans
ダンス	dansul
ダンス	dansand
資格	calificari
資格	calificarile
資格	calificare
資格	calificarea
資格	calificare
プロデュース	produc
プロデュース	produce
実現	realizat
実現	realizarea
実現	realizare
ミサイル	rachetele
ミサイル	rachete
ミサイル	racheta
セント	cent
文章	teza
文章	fraza
文章	sentinta
ルート	trasee
ルート	rutele
ルート	rute
ルート	traseu
ルート	ruta
ルート	ruta
ルート	traseul
ルート	radacina
ルート	root
ルート	radacina
ルート	radacina
わずか	usoara
到着	sosirea
到着	sosire
到着	sosind
到着	sosiri
トラ	tiger
トラ	tigrul
トラ	tigru
平和	pace
平和	pacea
注意	atentie
注意	atentie
ドラゴン	dragoni
ドラゴン	dragonii
ドラゴン	balaur
ドラゴン	dragonul
ドラゴン	dragon
一度	odata
今日	astazi
今日	azi
今日	astazi
集合	setata
集合	stabileste
集合	set
集合	seteaza
集合	setat
集合	seturi
コンサート	concertul
コンサート	concert
コンサート	concertele
コンサート	concerte
回転	rotativa
回転	rotire
回転	rotatie
回転	rotire
ロボット	robotul
ロボット	robot
ロボット	roboti
歩兵	infanterie
歩兵	infanteria
青年	tinerete
青年	tineret
青年	tineretul
小惑星	asteroizi
小惑星	asteroid
用語	termenul
用語	termen
用語	mentiune
用語	termenii
用語	termeni
用語	terminologia
用語	terminologie
前身	predecesorul
前身	predecesorii
姉妹	surori
姉妹	surorilor
姉妹	surorile
姉妹	sora
姉妹	sora
小さな	mic
小さな	mica
小さな	micii
小さな	mici
テン	marten
テン	ten
テン	zece
秘密	secretele
秘密	secrete
秘密	secreta
秘密	secret
秘密	secreta
秘密	secrete
秘密	secretul
操作	operatiuni
操作	operatiuni
操作	operatii
操作	operatie
操作	operatiune
操作	operatiunea
操作	operatiunea
残り	ramase
一致	meciuri
一致	chibrituri
一致	meci
一致	match
一致	potrivire
適用	aplica
適用	aplica
オーストリア	austrieci
オーストリア	austriece
オーストリア	austriac
オーストリア	austriaca
オーストリア	austria
山梨	yamanashi
イオン	ion
イオン	ioane
イオン	ioni
ジャック	jack
ソロ	solo
フィールド	camp
フィールド	campul
フィールド	field
フィールド	teren
フィールド	domenii
フィールド	campuri
フィールド	campurile
キロ	kilometri
キロ	kilometrii
キロ	kilogram
論文	teza
論文	teza
諸島	insulele
諸島	insule
休止	suspendare
休止	suspendarea
休止	suspensie
休止	suspensia
休止	pauza
休止	pauza
高知	kochi
メキシコ	mexicana
メキシコ	mexicani
メキシコ	mexicana
メキシコ	mexicane
メキシコ	mexican
メキシコ	mexicul
メキシコ	mexico
メキシコ	mexic
フォード	ford
福祉	bunastarea
福祉	bunastare
属する	apartin
レポート	raport
レポート	raportul
レポート	raporteaza
レポート	raportare
レポート	raportarea
レポート	raportez
レポート	rapoarte
レポート	rapoartele
要素	elemente
要素	elementul
要素	element
市町村	comuna
ブラ	sutien
ブラ	bra
地図	harta
地図	harta
地図	harti
地図	harti
ブリ	bri
違反	incalcare
違反	incalcarea
違反	violare
違反	incalcare
違反	incalcari
衛星	satelitul
衛星	satelit
性能	performante
性能	performanta
性能	performanta
性能	performanta
役割	rolul
役割	rol
役割	roluri
役割	rolurile
野村	nomura
十分	destul
ティー	tee
改良	imbunatatiri
改良	imbunatatit
ワイド	larg
ワイド	larga
講師	lector
講師	instructori
講師	instructor
ルイ	louis
ルイ	ludovic
ルイ	rui
ルイ	louie
曖昧	ambiguu
曖昧	vaga
曖昧	vag
曖昧	vagi
曖昧	ambiguitate
録音	inregistrare
録音	inregistrarea
サブ	submarin
ニッポン	nippon
読み	citire
読み	citeste
読み	citeste
指名	nominalizare
指名	nominalizarea
冒険	aventura
冒険	aventura
冒険	aventuri
冒険	aventurile
冒険	aventuri
コレクション	colectie
コレクション	colectie
コレクション	colectia
コレクション	colectie
コレクション	colectare
コレクション	colectia
犯罪	crima
犯罪	crima
犯罪	criminalitate
大陸	continentul
大陸	continent
大陸	continente
大陸	continentele
バイパス	bypass
画面	ecran
画面	ecranul
医師	medic
医師	doctorii
医師	medicii
医師	doctori
医師	doctorilor
医師	medici
医師	medici
医師	medicii
医師	doctore
医師	doctor
国会	parlamentul
国会	parlament
国会	parlamentului
国会	dieta
国会	dieta
インタビュー	interviu
インタビュー	interviul
インタビュー	interviurile
インタビュー	interviuri
ワシントン	washington
ワシントン	washingtonul
マガジン	revista
マガジン	revista
生命	life
生命	viata
生命	viata
生命	viata
生命	viata
生命	viata
執行	executie
執行	executare
執行	executie
執行	executarea
コミュニティ	comunitatile
コミュニティ	comunitati
コミュニティ	comunitate
コミュニティ	comunitatea
弁護士	avocatii
弁護士	avocati
弁護士	avocata
弁護士	avocat
弁護士	avocatul
危険	periculoasa
危険	periculoasa
危険	periculos
危険	periculoase
危険	pericolul
危険	primejdie
危険	pericol
健康	sanatos
健康	sanatoasa
健康	sanatos
健康	sanatoase
健康	sanatate
健康	sanatatea
健康	sanatate
愛媛	ehime
設備	facilitati
設備	facilitati
わか	waka
価格	preturile
価格	preturi
価格	preturi
価格	pret
価格	pretul
価格	pretul
価格	pret
価格	tarifare
アニメーション	animatie
アニメーション	animatii
対立	conflictul
対立	conflicte
対立	conflict
参考	referinta
参考	referinta
参考	trimitere
香川	kagawa
カン	kang
工学	inginerie
工学	ingineria
タン	tan
タン	bronz
母親	mamelor
母親	mame
母親	mamele
母親	mama
母親	mama
ベン	ben
専攻	major
専攻	maiorul
専攻	maior
専攻	majore
ドア	usa
ドア	usa
ドア	usa
ドア	usa
ドア	usi
ドア	usi
ドア	usi
順位	clasament
順位	clasamentul
数学	matematica
数学	matematica
数学	mate
数学	matematica
数学	matematica
信号	semnale
信号	semnalele
信号	semnal
信号	semnalizeaza
信号	semnalul
ドン	don
ダイレクト	directa
ダイレクト	directe
ダイレクト	directa
ダイレクト	direct
審議	deliberare
あまり	usor
ゴール	obiectivele
ゴール	goluri
ゴール	obiective
ゴール	gol
ゴール	obiectiv
ゴール	scopul
金融	finante
金融	finantare
金融	finante
金融	finante
スウェーデン	suedia
ミス	dor
ミス	domnisoara
ミス	domnisoara
ロバート	robert
金沢	kanazawa
周囲	perimetrul
周囲	perimetru
動画	video
動画	videoclipuri
わら	paie
広告	reclame
広告	anunturi
広告	reclamele
広告	publicitatea
広告	reclama
広告	publicitate
ユダヤ	iudeea
幕府	bakufu
幕府	shogunatului
佐賀	saga
実行	executa
実行	executie
実行	executare
実行	executie
実行	executarea
始める	start
始める	incepe
始める	pornire
入口	intrarea
入口	intrare
チャンピオン	campion
チャンピオン	campioana
チャンピオン	campioana
チャンピオン	campionul
チャンピオン	campionii
チャンピオン	campioni
チャンピオン	campionilor
日記	jurnale
日記	journal
日記	jurnalul
日記	jurnal
日記	jurnalul
日記	jurnal
日記	jurnale
日記	jurnalele
セル	celula
セル	celula
セル	celule
セル	celulele
セル	celulelor
有効	activate
有効	activat
有効	activata
有効	valabil
有効	valabile
有効	valid
有効	valabila
有効	valida
フラン	franc
フラン	fran
歌詞	versuri
歌詞	versurile
鎌倉	kamakura
サイ	rinocer
サイ	rinocerii
サイ	rinocer
パワー	putere
パワー	puterea
パワー	power
アーティスト	artisti
アーティスト	artisti
アーティスト	artista
アーティスト	artista
アーティスト	artistul
アーティスト	artist
食品	mancare
食品	mancare
食品	alimentare
食品	alimente
食品	hrana
サポート	suport
サポート	sprijin
サポート	sprijinul
ステーション	statie
ステーション	gara
ステーション	statia
ステーション	statie
ステーション	statie
ステーション	gara
戦艦	cuirasat
騎士	knight
騎士	cavaler
騎士	cavalerul
騎士	cavalerilor
騎士	cavaleri
騎士	cavalerii
音声	glas
音声	voice
音声	voce
音声	vocea
音声	audio
音声	discurs
音声	discursul
音声	vorbire
音声	vorbirea
うた	uta
ティン	ting
遺産	patrimoniu
遺産	patrimoniului
遺産	patrimoniul
権利	drepturile
権利	drepturi
トロ	toro
学習	invatat
学習	invatat
学習	invatare
学習	invata
学習	afla
学習	invata
バンク	banca
バンク	banca
バンク	bank
スコア	scorul
スコア	punctaj
スコア	scor
スコア	scoruri
スコア	scorurile
スペース	spatii
スペース	spatiile
スペース	spatii
スペース	spatiul
スペース	spatiu
スペース	spatiul
スペース	spatiu
スペース	spatiu
四国	shikoku
潜水艦	submarinul
潜水艦	submarin
潜水艦	submarine
人生	life
人生	viata
人生	viata
人生	viata
人生	viata
人生	viata
ウェブサイト	website
大和	yamato
コピー	copia
コピー	copiere
コピー	copie
コピー	copiaza
コピー	copiile
コピー	copierea
コピー	copiere
ステークス	mize
ステークス	mizele
ステークス	miza
ステークス	miza
エピソード	episoadele
エピソード	episoade
エピソード	episod
エピソード	episodul
イラスト	ilustrare
中山	nakayama
すでに	deja
収容	angajament
収容	angajamentul
収容	detentie
希望	sperante
希望	spera
希望	speranta
希望	sper
希望	speranta
希望	speranta
三郎	saburo
マリア	maria
航空機	aeronava
航空機	avioane
航空機	aeronave
ジェイ	jay
マシン	masina
練習	practici
練習	exerseaza
練習	practica
練習	practica
練習	practicarea
ソフトウェア	software
燃料	combustibili
燃料	combustibilul
燃料	combustibil
燃料	carburant
燃料	combustibili
燃料	combustibilii
燃料	combustibililor
再生	redarea
再生	redare
再生	reabilitare
再生	reabilitarea
ウィン	wynn
古い	batran
古い	vechi
古い	old
古い	veche
古い	batrane
撤退	retragere
撤退	retragerea
撤退	retragere
撤退	retragerea
撤退	sevraj
領域	zona
領域	zona
領域	suprafata
司令官	comandante
司令官	comandantul
司令官	comandant
防御	apararea
防御	aparare
防御	aparare
防御	apararea
防御	apararea
防御	aparare
防御	aparare
歴代	succesive
天使	ingeri
天使	ingerii
天使	angels
天使	ingeri
天使	ingerii
天使	inger
天使	inger
天使	angel
無料	libera
無料	liber
無料	liberi
無料	free
無料	gratuit
ビジネス	business
ビジネス	afacere
ビジネス	afacerea
ビジネス	afaceri
ジャンプ	sari
ジャンプ	salt
ジャンプ	salturi
友人	prieten
友人	prietena
友人	prietene
ソウル	seul
ソウル	seoul
ソウル	sufletul
ソウル	suflet
ソウル	soul
滋賀	shiga
期待	asteptari
期待	asteptari
期待	asteptarile
期待	asteptat
期待	asteptam
傾向	tendinta
自転車	biciclete
自転車	motociclete
自転車	bicicletele
自転車	biciclete
自転車	biciclete
自転車	bicicleta
自転車	bicicleta
自転車	bicicleta
自転車	bicicleta
動き	miscari
動き	miscari
銀河	galaxie
銀河	galaxia
銀河	galaxy
困難	dificultate
困難	dificultati
困難	dificultatea
困難	dificultatile
困難	dificultati
モンスター	monstrul
モンスター	monster
モンスター	monstru
供給	furnizare
供給	aprovizionare
アカウント	cont
アカウント	contul
アカウント	conturi
アカウント	conturile
記憶	memorie
記憶	memoria
記憶	amintirea
記憶	amintire
フィルム	pelicula
フィルム	film
ロケット	racheta
ロケット	racheta
ロケット	rocket
早稲田	waseda
低い	scazuta
低い	scazut
低い	low
まとめ	recapitulare
まとめ	sumar
まとめ	rezumatul
まとめ	rezumat
兵器	armele
兵器	arme
ウェイ	way
はい	da
北京	beijing
北京	peking
引用	cita
引用	citez
引用	citat
引用	citatul
サイド	lateral
サイド	side
トリ	tori
原則	principiile
原則	principii
ラブ	iubire
ラブ	iubesc
ラブ	iubirea
ラブ	dragoste
ラブ	dragostea
株式	distribuiri
株式	actiuni
株式	stocul
株式	stoc
信頼	increderea
信頼	incredere
信頼	incredere
信頼	incredere
信頼	incredere
分析	analizeaza
分析	analizand
分析	analizez
分析	analize
分析	analiza
分析	analiza
収入	veniturile
収入	venituri
収入	venitul
収入	venituri
収入	veniturile
ベルリン	berlin
ベルリン	berlinul
流れる	curgand
流れる	curge
惑星	planet
惑星	planeta
惑星	planeta
惑星	planete
惑星	planetelor
惑星	planetele
同時	simultan
同時	simultane
同時	simultana
中野	nakano
ルイス	lewis
ルイス	louis
ルイス	ludovic
目標	obiectivele
目標	goluri
目標	obiective
しばしば	deseori
しばしば	adeseori
しばしば	adesea
しばしば	des
裁判所	tribunal
裁判所	curtea
裁判所	court
裁判所	curte
裁判所	instanta
裁判所	instante
裁判所	instantele
裁判所	tribunalele
裁判所	tribunale
計算	calcul
計算	calculare
計算	calcularea
計算	calcule
計算	calculul
計算	calcula
計算	calculeaza
自治	autonomie
自治	autonomia
バイ	pa
テスト	test
テスト	testul
テスト	incercarea
テスト	incercare
テスト	testare
テスト	incercari
テスト	teste
テスト	testele
テスト	testare
テスト	testarea
意識	constiinta
意識	constient
意識	constient
物質	materia
物質	materie
物質	substanta
物質	substanta
許可	permisiune
許可	permisiunea
許可	permite
許可	permit
許可	permisiunile
許可	permisiuni
回復	recupereaza
回復	recupera
回復	recuperarea
回復	redresare
回復	redresarea
回復	recuperare
画家	pictori
画家	pictor
中止	abandoneaza
拡張	prelungita
拡張	prelungit
拡張	extins
拡張	extinsa
拡張	extensii
書籍	carti
書籍	carti
書籍	carti
大きい	mare
大きい	mari
大きい	big
ハート	inima
ハート	inima
ハート	heart
ハート	hart
伊勢	ise
メン	barbatii
メン	barbati
メン	barbati
治療	terapie
治療	terapia
治療	tratamentul
治療	tratamentului
治療	tratament
固定	fixare
固定	fixa
固定	fix
固定	reparat
固定	fixat
マイケル	mihai
マイケル	michael
マイケル	mihail
観客	spectatorii
観客	spectatori
観客	audienta
観客	audienta
観客	audiente
免許	licenta
免許	licenta
免許	licenta
装甲	armura
装甲	armura
装甲	armuri
装甲	armura
装甲	armura
装甲	armuri
寺院	templul
寺院	templu
寺院	temple
寺院	templele
占領	ocupat
占領	ocupate
占領	ocupata
占領	ocupatie
占領	ocupatie
青春	tinerete
青春	tineret
青春	tineretul
佐々木	sasaki
出現	aparitia
背景	fundal
背景	fundalul
比較的	comparativ
比較的	relativ
準備	pregatiri
準備	preparat
準備	pregatire
準備	pregatire
準備	pregatirea
準備	pregatirea
準備	pregatiti
アート	arta
アート	arta
アート	art
規格	standarde
規格	standardele
スイス	elvetia
スイス	elvetia
スイス	elvetia
スイス	elvetiana
除去	eliminare
除去	eliminarea
除去	indepartare
除去	indepartarea
形状	forme
形状	forma
形状	forma
シアター	teatrul
シアター	teatru
知事	guvernatorilor
知事	guvernator
知事	guvernatorul
崩壊	colapsul
崩壊	colaps
崩壊	descompunere
最新	ultimele
キリスト教	crestin
キリスト教	crestina
キリスト教	crestin
キリスト教	christian
キリスト教	crestin
交渉	negocieri
交渉	negocierea
交渉	negociere
交渉	negociatorul
交渉	negociator
交渉	negocieri
交渉	negocierile
交渉	negocierea
普及	difuzarea
普及	difuzare
普及	diseminarea
武田	takeda
マスター	maestru
マスター	maestre
オール	vasla
アナ	ana
アナ	anna
最近	recente
最近	recent
最近	recenta
最近	recenta
最近	recent
無期限	nedeterminata
アウト	afara
アウト	afara
アウト	out
付属	grupata
協定	acordul
協定	acord
協定	acorduri
協定	acordurile
スクール	scoala
スクール	scoala
スクール	scoala
スクール	scoala
スクール	scoala
推定	prezumtie
推定	estimat
推定	estimata
推定	estimate
推定	presupus
推定	presupusa
山崎	yamazaki
協議	consultarea
協議	consultare
吸収	absorbind
吸収	absorbtie
ダウン	jos
前田	maeda
処分	eliminare
処分	eliminarea
処分	dispozitie
大佐	colonel
ブック	cartii
ブック	cartea
ブック	carte
軍団	corps
高松	takamatsu
遺跡	ruinele
遺跡	ruine
遺跡	ruina
ケイ	kay
ケイ	kei
中間	intermediare
中間	intermediar
中間	intermediara
アクション	actiune
アクション	actiune
アクション	actiune
アクション	actiunile
アクション	actiuni
検証	verifica
検証	verificarea
検証	verificare
検証	valida
検証	validarea
検証	validare
上野	ueno
認識	recunoasterea
認識	recunoastere
認識	recunoastere
逮捕	arestati
逮捕	arest
逮捕	arestarea
逮捕	arestare
逮捕	arestata
逮捕	arestat
逮捕	arestari
逮捕	arestarile
オフ	off
キャラ	chara
キャラ	cara
キャラ	carei
金属	metale
金属	metalul
金属	metalic
金属	metal
金属	metale
金属	metalele
古墳	kofun
トーク	vorbim
バラ	trandafiri
バラ	trandafirii
