در	vrata
فراز	iznad
اعتراضات	protest
اعتراضات	proteste
اعتراضات	protesti
فراموش	zaboravi
طنز	satira
طنز	ironija
طنز	humor
طنز	humor
کریستین	hrišćanski
کریستین	christian
کریستین	hrišćanska
کریستین	kršćanska
کریستین	hrišćanin
کریستین	kristijan
نامزدی	angažman
ضعف	slabost
آلودگی	kontaminacija
آلودگی	infekcija
آلودگی	zagađenje
آلودگی	zagađenost
عفونت	infekcije
عفونت	infekcija
بست	connector
بستن	zatvori
بستن	blizu
بستن	bliskoj
بستن	bliski
بستن	blizak
بستن	bliska
بستن	zatvaranje
بستن	zatvara
سدیم	natrijum
سدیم	natrij
پورنوگرافی	pornografije
حکمت	mudrost
ماد	blato
لاله	tulipani
لاله	tulipan
درختی	drvo
مو	dlaka
احتمالی	generalnu
سوئدی	švedski
پیشنهادی	predložio
پیشنهادی	predloženo
پیشنهادی	predloženi
پیشنهادی	prijedlozima
هرزگوین	hercegovina
پروتئین	proteina
کالا	kala
کالا	dobara
کالا	robu
کالا	roba
کیم	kim
کشیدن	crtež
عقاب	orao
عقاب	orlovi
تسخیر	posjedovanje
تسخیر	posjedovanja
آزار	bole
بلوک	blokovi
بلوک	blokirati
هیتلر	hitler
مبلغ	sum
مبلغ	suma
مبلغ	količina
مبلغ	iznos
قبیله	klan
قبیله	klana
قبیله	pleme
قبیله	plemena
قبیله	plemena
تزریق	injekcije
تزریق	injekcijom
افتخاری	počasni
همایش	konferencija
همایش	konvenciji
همایش	konvencija
همایش	konvenciju
تاکید	naglasak
صدها	stotine
جانسون	johnson
مجاهدین	mudžahid
مجاهدین	vojnica
لوح	plaketu
لوح	ploča
لوح	tablet
آتن	atene
آتن	atina
چی	što
زرتشت	zaratustra
کابینه	kabinet
موازی	paralelnost
موازی	paralelna
موازی	paralelnih
موازی	paralelne
موازی	paralelni
موازی	paralelno
کامین	côte
منظم	uređen
منظم	redovni
منظم	redovnog
منظم	redovan
منظم	redovna
منظم	redovnom
منظم	redovnim
غلط	lažnih
انیمیشن	animacija
انیمیشن	animirani
خواهان	želju
خواهان	želja
خواهان	strastima
خواهان	želje
فیفا	fifa
کانی	connie
کرم	krem
کرم	krema
کلاه	hat
کلاه	šešir
انیمه	anime
اقلیم	klima
خیالی	imaginarni
خیالی	imaginarna
خیالی	izmišljen
بوی	miris
بوی	miriše
محدودیت	ograničenja
محدودیت	ograničavaju
محدودیت	ograničenje
محدودیت	ograničenja
شوش	susa
شوش	shush
مختلط	mješovite
مختلط	mješovita
روشی	roshi
اهدا	dodjele
اهدا	donacija
اهدا	donaciju
اهدا	donacija
اهدا	donacije
اهدا	posvećenost
اهدا	donor
اهدا	donatora
شفاف	transparentno
شفاف	transparentnost
شفاف	transparency
شفاف	transparentnosti
امضای	potpisivanje
لیگا	liga
قبایل	plemena
دام	damm
دام	zamku
دام	dom
داگلاس	douglas
نابودی	istrebljenje
نابودی	istrebljivanje
نابودی	uništavanje
نابودی	uništenja
نابودی	uništenje
پسران	momci
پسران	boys
پسران	dječaci
پسران	sinovi
پسران	sinova
سرنوشت	destiny
سرنوشت	sudbina
سرنوشت	sudbinu
سرنوشت	sudbinu
سرنوشت	sudbina
حیاط	dvorište
حیاط	dvorištu
حیاط	dvorišta
آنگولا	angole
اشتغال	zaposlenje
رایگان	free
گیرنده	prijemnik
افکار	misli
ونیز	venecija
ونیز	julijska
قد	visoka
قد	visok
قد	visoki
قد	visina
لئون	lion
لئون	leon
برف	snijeg
داور	sudija
نپال	nepala
ارباب	gospodar
ارباب	master
ارباب	majstor
پردیس	kampus
بازنشسته	penzionisan
بازنشسته	penzionisani
چارچوب	framework
چارچوب	okvir
چارچوب	okvir
بدنه	tijela
بدنه	tijelo
بدنه	tijelu
بدنه	telo
بدنه	hull
دیر	kasni
دیر	kasno
دیر	jelen
سروده	sastavljene
سفیران	ambasadori
اضافی	premium
اضافی	dodatne
اضافی	dodatnih
اضافی	dodatni
دما	temperatura
دما	temperature
غنی	ghani
غنی	bogata
غنی	bogato
غنی	bogati
غنی	bogatim
غنی	bogat
خودداری	odbijanja
خودداری	odbijanje
مخلوط	mješovite
مخلوط	mješovita
مخلوط	miks
گرگان	gorgan
تقی	taqi
نی	ney
پاپوآ	papua
آسان	lak
آسان	lako
آسان	lahko
آسان	polahko
شارل	charles
بلک	crni
بلک	crna
شوشتر	schuster
نگرانی	zabrinutosti
نگرانی	zabrinutost
فرایندهای	procesi
جعفری	peršun
فیلمنامه	scenarij
تکنیک	tehnika
فرش	tepiha
صالح	salih
صالح	salih
ایسلند	island
گندم	žita
گندم	zrno
گندم	pšenice
حیوان	zvijeri
حیوان	zvijer
حیوان	životinje
دیدنی	spektakularnih
اپل	jabuka
ساموئل	samuel
عزیزی	azizi
منتقد	reviewer
منتقد	kritičara
منتقد	kritičar
مکانیکی	mehanički
مکانیکی	mašinski
مکانیکی	mašinsko
سرگرمی	hobi
سرگرمی	zabavni
سرگرمی	zabava
ائتلاف	savez
ائتلاف	alijansa
ائتلاف	koalicija
ازای	odražava
ناقص	izvršeno
خرس	medvjed
خاکی	dirt
کاپیتان	kapiten
کاپیتان	kapetan
مراجع	reference
بلاروس	bjelorusija
سازه	struktura
سازه	strukturi
سازه	strukture
ایمان	vjera
ایمان	iman
ایمان	vjeruju
دیو	dave
دیو	dava
یانگ	jang
یانگ	yang
یانگ	mladi
یانگ	mlada
یانگ	young
یانگ	mladić
ابداع	izum
زخمی	povrijeđeno
زخمی	ranjen
زخمی	bole
ایرلاینز	aviokompanija
ایرلاینز	avio
ایرلاینز	airlines
زیارت	hadždž
برنج	rice
اوضاع	stvari
الکترون	elektron
الکترون	elektrone
الکترون	elektrona
گرما	toplota
دندان	zube
دندان	zuba
دندان	zubi
دندان	zubima
دندان	zub
عکاس	fotografa
عکاس	fotografa
تومان	tuman
مصدق	potvrđuje
مصدق	potvrđujući
دهخدا	dehkhoda
کاترین	catherine
کاترین	katarina
حبیب	habib
اعصاب	nerava
محترم	poštovana
محترم	poštovali
محترم	poštovan
محترم	cijenjen
پنجره	prozor
مال	mal
مال	bogatstvo
لویی	louis
کتابهای	knjige
کتابهای	knjiga
محققان	naučnici
محققان	istraživači
خطا	greška
ماهیان	ribe
هواداران	navijači
هواداران	navijača
شام	večera
شام	večeru
شام	večere
شام	večeri
شام	veče
شنبه	subota
موزیک	muzika
کیش	kish
ویلهلم	wilhelm
مجهز	naoružani
مجهز	oružane
مجهز	opremljen
مجهز	opremljena
مجهز	opremljeni
بروس	bruce
بروس	brus
خطرناک	opasnu
خطرناک	opasna
خطرناک	opasne
خطرناک	opasan
خطرناک	opasni
خطرناک	opasno
فضاهای	prostori
فضاهای	prostora
فضاهای	spaces
فضاهای	prostore
گرجی	gruzijski
پرسش	pitanje
پرسش	ispitivan
چگالی	gustoća
اماکن	ulazak
پاراگوئه	paragvaj
طب	medicina
پارامتر	parameter
پارامتر	parametara
پارامتر	parametri
کریمی	karimi
عراقی	irački
کلیدی	ključni
کلیدی	ključ
تاریک	tamne
تاریک	dark
تاریک	mraku
تاریک	tamna
تاریک	mračna
تاریک	tarik
هخامنشیان	ahemenidsko
کینگ	king
کینگ	kralj
لری	larry
شرایطی	okolnosti
شرایطی	okolnostima
وبلاگ	blog
عرفان	irfan
اشتراک	dijeljenje
اشتراک	dionica
اشتراک	dijeli
اشتراک	subscribe
اشتراک	subscription
مجسمه	statue
مجسمه	skulptura
مجسمه	kip
رایت	wright
رایت	rajt
رنج	agonije
رنج	patnja
رنج	stradanja
رنج	patnje
رنج	pate
رنج	muke
رنج	pati
رنج	pati
رنج	pate
رنج	nedaće
قهوه	kahva
عارف	arif
سرپرست	admin
سرپرست	administrator
واضح	očigledno
واضح	očigledni
واضح	očigledan
واضح	jasno
کلام	riječ
پیشگیری	preventivne
پیشگیری	sprječavanje
پیشگیری	prevenciju
پیشگیری	prevenciji
سالها	godina
کهکشان	galaksija
تقدیر	destiny
تقدیر	sudbina
تقدیر	sudbinu
تقدیر	sudbinu
تقدیر	sudbina
سادات	sadata
اصرار	insistiraju
اصرار	insistirajući
گر	gar
مولکولی	molekularni
مولکولی	molekularnom
مولکولی	molekularne
مولکولی	molekulska
مولکولی	molekularnu
بلندترین	najviša
بلندترین	najviših
ترکمنستان	turkmenistana
بنیادی	temeljnih
بنیادی	fundamentalne
بنیادی	temeljni
بنیادی	stem
استقرار	raspoređivanje
استرالیایی	australijski
استرالیایی	australian
استرالیایی	australijska
برداشته	ukinuta
کلرید	hlorid
علمای	naučnici
حکیم	hakim
حکیم	mudra
شکنجه	mučenja
شکنجه	mučenju
شکنجه	mučenje
شکنجه	mučeni
شکنجه	mučen
مشتق	diferencijacija
مشتق	derivacija
مشتق	dobijeni
دائمی	trajni
دائمی	trajnim
دائمی	stalna
دائمی	stalne
کارایی	nastup
کارایی	efikasnost
جوی	radost
پژوهشگر	istraživač
پژوهشگر	učenjaka
پژوهشگر	učenjak
باکو	baku
باله	balet
قبرستان	groblje
قبرستان	groblje
قضاوت	sud
قضاوت	sudnji
محبوبیت	popularnosti
محبوبیت	popularnost
کیهان	svemir
کیهان	kosmosa
هندسه	geometrija
شناختی	kognitivno
شناختی	kognitivne
شناختی	kognitivna
توقف	prestaju
توقف	zaustaviti
توقف	stop
توقف	zaustavlja
توقف	zaustavljanje
توقف	stanica
پناه	sklonište
پناه	zaštita
پناه	zaštitu
پناه	pješačko
پناه	utočište
هال	hull
هال	hal
هال	vijećnica
هال	dvorana
هال	hall
تجمع	napetosti
قواعد	pravila
غزه	gazi
پذیرفت	prihvatio
پذیرفت	prihvaćena
پذیرفت	primljeni
پذیرفت	primljen
پذیرفت	prihvatili
چرخش	rotacija
چرخش	rotate
لتونی	latvija
لتونی	letonski
هانس	hans
مهرداد	mitridat
تحلیلی	analitička
تحلیلی	analytic
سائو	são
فردریک	frederic
فردریک	fridrik
فردریک	frederick
فردریک	frederik
عقل	čulo
عقل	shvatanje
عقل	razumijevanje
بستر	krevet
بستر	postelju
بستر	bed
راگبی	ragbi
راگبی	rugby
تلفات	žrtava
تلفات	žrtve
مقیم	stanovnik
دن	dan
دن	den
طراحان	planeri
پوند	funta
نیمی	polovina
نیمی	polovinu
نیمی	pola
راجر	roger
مقررات	propise
مقررات	propisa
مقررات	propisima
مقررات	propisi
بلوز	blues
ذهنی	mentalne
ذهنی	mentalno
ذهنی	duševna
ژن	gen
ژن	geni
کلیک	pritisnite
کلیک	kliknite
باری	bari
باری	teret
غذای	obroku
عید	bajram
بهینه	optimalna
بهینه	optimum
سالی	sali
بازتاب	refleks
بازتاب	odraz
بازتاب	reflections
قاعده	pravilo
پیراهن	dres
ژاک	jacques
دونفره	parovi
فرق	razlika
ویران	ruševina
ویران	ruševine
ویران	ruševinama
نوکیا	nokia
کوک	cook
کوک	kok
پایداری	stabilnost
پایداری	održivost
فلان	bla
مناسبت	povod
وایت	wyatt
وایت	bijela
وایت	bijeli
دوازدهم	xii
دوازدهم	dvanaestu
رمضان	ramazan
کارلوس	karlos
کارلوس	carlos
حاکمیت	sud
حاکمیت	suverenitet
معکوس	inverzna
معکوس	reverse
گفتار	govor
چلسی	chelsea
زبانهای	jezici
زبانهای	jezike
جهاد	džihad
حساسیت	osjetljivost
حساسیت	alergija
حساسیت	alergija
مجاور	obližnje
نیازهای	zahtjevi
کوین	kevin
وبسایت	web
فرکانس	frekvencije
فرکانس	frekvencija
ویل	will
ویل	će
ویل	ce
ویل	wil
واپسین	last
واپسین	poslednji
واپسین	poslednja
واپسین	posljednja
واپسین	zadnja
واپسین	posljednji
پولی	novac
پولی	monetarna
گرند	velika
گرند	grand
گرند	reisul
ثروت	bogatstvo
ثروت	bogatstvo
بازارهای	tržišta
اتم	atom
بانکداری	bankarstvo
بانکداری	bankarske
جم	jam
جم	gema
لنز	objektiv
لنز	leće
لنز	lenz
بازرسی	inspekcija
واقعا	stvarno
یازده	jedanaest
عمودی	vertikalno
عمودی	vertikalna
خشم	ljutnja
خشم	srdžbe
فساد	korupcija
بوستون	boston
مسافر	putnik
مسافر	putopisac
مسافر	putnici
مسافر	putnika
مسافر	putnike
فرشته	anđeo
فلز	metal
فلز	cink
فلز	metalna
فلز	metalnih
فلز	metalni
متأسفانه	nažalost
رویکرد	pristup
رویکرد	pristupom
رویکرد	pristupu
رویکرد	prilaz
مخزن	tenk
شایسته	pravedni
بدنی	tijela
بدنی	tijelo
بدنی	tijelu
بدنی	telo
بدنی	fizički
بدنی	fizičko
بدنی	fizičke
بدنی	tjelesne
مدینه	madinah
مدینه	medina
آشور	ashur
آشور	asirija
درسی	lekcija
درسی	časovi
کارشناسان	stručnjaci
کارشناسان	inženjera
کارشناسان	inženjeri
عشایر	nomadi
طلاق	razvod
تاریکی	tami
تاریکی	tama
تاریکی	tame
لهجه	akcenat
دشوار	hard
دشوار	teško
دشوار	teškom
دشوار	teški
دشوار	težak
دشوار	teško
دشوار	teška
برند	marka
غذاهای	jela
قاهره	kairo
سکوت	tišina
نوک	vrh
برگردان	undo
ویلسون	wilson
اسکی	ski
اسکی	skijanje
برطرف	olakšano
جغرافیا	geografija
مکعب	kocka
مکعب	kubni
مکعب	kubna
مکعب	kubični
مفصل	detaljan
مفصل	detaljne
مفصل	zajedničke
سلولی	ćelijske
سلولی	ćelijski
سلولی	ćelijska
سلولی	ćelijskog
عددی	numerička
عددی	numeric
قطبی	polarne
قطبی	arktik
محاکمه	suđenje
اخترشناسی	astronomski
اخترشناسی	astronomska
اخترشناسی	astronomske
اخترشناسی	astronomija
کنگو	kongo
کوپا	copa
کوپا	kup
یوهان	johann
یوهان	johan
قالی	tepiha
مهارت	vještine
مهارت	vještina
مهارت	vještine
آکسفورد	oxford
پتانسیل	potencijal
لین	lin
آژانس	agencija
باریک	uski
باریک	uske
ریسک	rizik
کنسول	konzola
مور	mor
مور	moore
مور	mur
سادگی	jednostavnost
سادگی	prosto
سادگی	jednostavno
آداب	maniri
بازیابی	vraćanje
بازیابی	oporavak
بازیابی	retrieve
بازیابی	oporavak
بازیابی	oporavka
تحریم	embargo
تحریم	bojkot
تحریم	sankcija
تحریم	sankcije
ذوب	topljenja
ذوب	topljenje
قبر	grob
دیپلم	diplome
اشیاء	objekti
تیمی	tim
تیمی	ekipa
والی	vali
والی	nijemci
والی	vali
فریدریش	friedrich
فریدریش	fridrik
فریدریش	frederick
فریدریش	frederik
ژنتیکی	genetičke
ژنتیکی	genetička
ژنتیکی	genetičko
ژنتیکی	genetički
ژنتیکی	genetski
ژنتیکی	genetsko
وابستگی	zavisnosti
وابستگی	zavisnost
وابستگی	pripadnost
مراقبت	briga
سپاهان	sepahan
آیات	ajeti
آیات	ajeta
آیات	komunikacija
آیات	ajete
آیات	ajetima
آیات	ajeti
برش	rez
برش	smanjila
برش	slice
تحول	evolucija
صادرات	izvoza
صادرات	izvoz
صادرات	izvozom
خونی	krv
پراکندگی	dijaspora
پراکندگی	raspršenje
نفع	korist
جانور	zvijeri
جانور	zvijer
ماموریت	misija
بزرگسالان	odraslih
بزرگسالان	odrasle
وصل	povezivanje
وصل	povezivati
وصل	povezati
وصل	povezivanja
مطلوب	optimum
مطلوب	poželjno
آستین	austin
آستین	ostinu
بولیوی	bolivija
صحرای	sahara
جت	jet
قدم	korak
جاسوسی	špijun
مایک	mike
یونیورسال	universal
یونیورسال	univerzalno
یونیورسال	univerzalnih
یونیورسال	univerzalni
یونیورسال	univerzalne
یونیورسال	univerzalna
گربه	mačke
گربه	cats
گربه	mačaka
گربه	mačka
اتیوپی	etiopiji
اندام	organi
اندام	organ
طلب	tražiti
چارلی	charlie
آینه	ogledala
آینه	ogledalo
افغان	afganistanski
اعضا	članovi
منهتن	manhattan
گوشه	ugao
هامبورگ	hamburg
متمایز	specifičan
متمایز	karakterističan
متمایز	istaknuti
متمایز	odvaja
مصری	egipatska
مصری	egipatski
مدیترانه	mediteranska
مدیترانه	mediteranski
مدیترانه	mediteran
تانزانیا	tanzaniji
جایگزینی	zamijenivši
جایگزینی	zamijeniti
جایگزینی	zamijenit
جایگزینی	zamjenu
جایگزینی	zamjena
منتظر	čekanje
منتظر	čekajući
منتظر	čeka
منتظر	čekaju
منتظر	čekanja
گرین	greene
گرین	zelena
اتلتیکو	atlético
صلاحیت	kvalifikacije
صلاحیت	kvalifikacija
لحن	ton
بلوار	boulevard
بلوار	bulevar
توجیه	ponude
توجیه	nudi
قاتل	ubicu
قاتل	ubica
پانزده	petnaest
آرامش	opuštanja
آرامش	ostatak
آرامش	udobnost
زحمت	nevolje
نقشی	uloga
وسترن	zapadu
وسترن	zapadna
وسترن	zapadnim
وسترن	zapadne
وسترن	zapadni
درخشان	bright
درخشان	bistra
هریس	haris
هریس	harris
تنگه	uska
تنگه	moreuz
جیم	jim
احکام	statutu
تقریبا	skoro
غنا	gana
صحت	integritet
خاموش	off
خاموش	sa
خاموش	tiha
دروغ	laž
دروغ	leži
دروغ	lazi
دروغ	laži
پیوستن	append
پیوستن	pridruživanja
پیوستن	pridruživanje
مایر	mayer
مایر	meyer
پیچ	labirint
پیچ	breskva
پیچ	vijak
گرینویچ	greenwich
افقی	horizontalna
افقی	horizontalni
مفهومی	konceptualna
مفهومی	pojam
قطعی	deterministički
قطعی	definisanu
قطعی	definitivan
چطور	kako
جنبه	aspektu
جنبه	aspekt
ترویج	promocija
ترویج	promovisanje
ترویج	promoviranja
ترویج	promovira
سعدی	saadi
الکل	alkohol
جمال	jamal
تبادل	razmjenu
تبادل	razmjena
مراتب	ocjene
کور	slijepa
زاپاس	rezervnih
خطای	greška
برپا	ustanovljavanje
برپا	uspostavljanje
بازرگان	trgovački
بازرگان	trgovci
تروریسم	terorizam
گلوله	metak
استوار	firma
موسسات	institucije
موسسات	institucija
مستقیماً	direktno
رابط	connector
رابط	interfejs
برخوردی	utjecaj
برخوردی	udar
طاق	vault
طاق	arch
طاق	taq
دانیل	danijel
دانیل	daniel
دانیل	danijela
مأمور	agens
مأمور	agent
راسل	russell
بنت	bennett
بنت	bent
آلوده	inficirani
لاس	las
احتمالا	vjerovatno
پینک	ružičasta
بخوانید	čita
بخوانید	call
بخوانید	poziv
شیب	dip
بوش	miris
بوش	bush
بوش	bosch
همسایه	susjedima
همسایه	komšija
همسایه	susjeda
همسایه	susjeda
همسایه	susjedi
همسایه	susjedima
همسایه	naselje
همسایه	susjeda
کلیساهای	crkava
قربانیان	žrtava
قربانیان	žrtve
رازی	razi
رازی	tajna
شعری	sevdalinka
ویتامین	vitamini
ویتامین	vitamini
زیرزمینی	underground
زیرزمینی	podzemni
زیرزمینی	podzemna
تایمز	puta
آلیس	alice
مذاکرات	pregovori
مذاکرات	pregovori
انقراض	izumiranje
کریستوفر	christopher
مریخ	mars
بیلبورد	billboard
استانی	pokrajinski
پاتر	potter
حامی	sponzor
حامی	pokrovitelj
حامی	sponzori
سور	sor
سور	sur
گرمسیری	tropske
گرمسیری	tropski
گرمسیری	tropska
مقدونیه	makedonski
مقدونیه	makedonija
ماندگار	stalnih
ابریشم	svile
کارها	jobs
کارها	poslovi
تعطیل	gašenje
گرافیکی	grafički
گرافیکی	grafika
ختم	sahrane
آرا	ara
آرا	oltar
دانلود	preuzimanje
روانشناسی	psihološki
روانشناسی	psihologija
سازگار	kompatibilne
سازگار	dosljedan
سازگار	adaptivna
رباط	robot
خوان	juan
فلورانس	florence
سام	sam
سام	samom
سام	same
شبانه	night
فورت	fürth
فورت	utvrđenje
فورت	fort
نقص	defekt
شانزدهم	xvi
فراری	ferrari
فراری	bjegunac
عصب	nervni
عصب	nerava
مداوم	kontinuirano
مداوم	konstanta
مداوم	kontinuirani
مداوم	neprekidna
بایر	bayer
گردآوری	gomilaju
گردآوری	skup
گردآوری	okupljanje
بازاریابی	marketing
خشکی	land
خشکی	kopnena
خشکی	zemlja
دنباله	trag
دنباله	nastavak
دنباله	niz
گارد	čuvari
گارد	garda
مسیرهای	pravci
مسیرهای	pravaca
دشمنان	neprijateljima
دشمنان	neprijatelji
دشمنان	neprijatelja
فهم	shvatanje
فهم	realizacija
فهم	razumiju
فهم	razumije
فهم	shvati
افسر	oficire
افسر	oficir
افسر	oficirom
بگیرید	preuzeti
بگیرید	uzeti
بگیرید	take
بگیرید	preuzme
رمزنگاری	enkripcija
رمزنگاری	kriptografija
سانسور	cenzura
هاشم	hashim
رحیم	rahim
عثمان	osman
گرمایی	toplotna
گرمایی	toplotne
گرمایی	toplotno
نیت	nata
نیت	nate
سالگرد	godišnjica
پان	pan
ریه	pluća
ریه	pluća
جابجایی	preseljenja
پاول	paul
پاتریک	patrick
بگویم	reci
بگویم	tell
بگویم	reći
کمان	strijelac
کمان	sedžde
کمان	luk
تب	groznica
تب	tab
دیوارهای	zidova
دیوارهای	zidine
دیوارهای	zidovi
دیوارهای	zidinama
دیوارهای	zidovima
قبلا	već
آبیاری	navodnjavanje
اندرو	andrew
برقی	električna
برقی	električni
برقی	barka
برقی	barca
گنج	blago
سوسیالیست	socijaliste
سوسیالیست	socijalista
سوسیالیست	socijalistima
سوسیالیست	socijalistička
غول	div
خمیر	paste
خاوری	orijentalna
فرانسیسکو	francisco
نیوز	vijest
نیوز	vijesti
نیوز	news
نیوز	novosti
مادری	majka
آنالیز	analiza
کالاهای	dobara
کالاهای	robu
کالاهای	roba
مزار	mazar
تقریبی	aproksimacija
تقریبی	približnu
ماجراهای	avanture
کوتوله	patuljak
کوتوله	patuljasta
کوتوله	kratki
کارآفرین	preduzetnik
کارآفرین	biznismen
رانندگی	drive
رانندگی	vozi
رانندگی	vozeći
رانندگی	vožnje
کارگاه	detektiv
کارگاه	radionica
کارگاه	radionice
کارگاه	radionici
کارگاه	radionicu
بالینی	klinička
خنثی	neutral
هجوم	invazija
هجوم	upada
ناشناخته	nepoznata
ناشناخته	nepoznat
ناشناخته	nepoznati
سل	sol
سل	tuberkuloze
سل	sal
حامیان	navijači
حامیان	pristalica
حامیان	pristalice
تفت	taft
امریکن	američki
امریکن	amerikanac
مانگا	manga
تنش	tenzije
تنش	tenzija
تنش	stres
تورم	inflacija
تورم	nadutosti
تورم	nadutost
کانتی	županija
کانتی	okrug
بنیانگذاران	osnivači
روشهای	načine
روشهای	načini
روشهای	načina
روشهای	metoda
روشهای	metode
کوی	qui
نگار	nagar
کلارک	clark
شوهر	muž
اجتماع	društvo
اجتماع	zajednica
اجتماع	skupu
اجتماع	skup
ترسیم	crtež
مثلث	trougao
بهروز	update
روحانیون	sveštenstvo
دانه	žita
دانه	zrno
بیانیه	manifesta
بیانیه	manifest
بیانیه	izjava
ناظر	posmatrač
ناظر	svjedok
ناو	krstarica
تخلیه	evakuaciju
شورا	vijeće
ماهنامه	mjesečna
ماهنامه	mjesečni
پرجمعیت	naseljenim
اعطای	grant
احسان	dobroti
احسان	dobročinstvo
استراتژی	strategijom
استراتژی	strategija
لذت	zadovoljstvo
رطوبت	vlage
رطوبت	vlažnost
انگشت	prst
کبوتر	dove
کبوتر	pigeon
احساسات	emocija
احساسات	emocije
احساسات	emocija
احساسات	osećanja
احساسات	osjećanja
دنده	chop
دنده	rebro
دنده	opremu
پیکسل	piksel
بنویسید	pisu
بنویسید	napiši
بنویسید	pišu
شمشیر	mač
فرانکفورت	frankfurt
جونیور	juniorsko
جونیور	juniorska
جونیور	junior
جونیور	mlađi
دروس	časovi
دروس	lekcije
قفل	brava
قفل	zaključana
قفل	brave
کیک	kolaca
کیک	kolače
تفنگ	pištolj
تفنگ	puška
سانتی	santi
ستایش	pohvala
ستایش	pohvale
ترکان	turkijski
درمیان	među
درمیان	korito
تخصص	specijalitet
اتومبیل	automobile
نژادی	rasnim
نژادی	etnički
نژادی	etnička
سول	sol
سول	duša
اموال	imovine
اموال	vlasništvo
اموال	imovina
اموال	imovinu
اموال	imovinska
اموال	supstanca
اموال	materija
اموال	supstance
کمیک	strip
کمیک	strip
رقیب	rivala
رقیب	protivnik
رقیب	takmičar
رقیب	rival
رقیب	rivala
یعقوب	jakov
یعقوب	jakuba
یکپارچه	ujedinjene
یکپارچه	integrisani
یکپارچه	integralne
یکپارچه	integrirana
یکپارچه	integralno
یکپارچه	integralni
زیستگاه	staništa
زیستگاه	stanište
کارمندان	uposlenici
کارمندان	osoblje
پارچه	tekstil
خاتمه	zatvaranje
لهستانی	poljski
نامهای	imena
نامهای	pismo
نامهای	slovo
فیل	slonovi
فیل	slon
تیپ	tip
تیپ	type
تیپ	brigada
جنگنده	borac
عاشقانه	romantika
عاشقانه	romantična
دمشق	damask
خیابانی	street
خیابانی	ulice
خیابانی	ulica
کش	novac
ابو	ebu
ابو	abu
گواهی	certifikat
گواهی	certification
پوسته	ljuske
پوسته	shell
پوسته	kore
پوسته	kora
پوسته	koru
کانتری	zemlja
سرهنگ	pukovnik
الفبا	abeceda
تشکیلات	brigada
اسرائیلی	izraelski
ژنتیک	genetičke
ژنتیک	genetička
ژنتیک	genetičko
ژنتیک	genetički
ژنتیک	genetski
ژنتیک	genetsko
ژنتیک	genetika
تعلیم	obuke
تعلیم	trening
تعلیم	obuka
تعلیم	treninga
تعلیم	obuku
ارگ	organ
پویا	dinamičan
تابعیت	nacionalnost
تابعیت	državljanstvo
پوشاک	odjeća
حیدر	haider
حیدر	heydar
بانوی	madam
بانوی	ledi
بانوی	dami
بانوی	dama
بانوی	lady
رضایی	rezaei
دیزنی	disney
شاگرد	student
قدرتمند	moćna
قدرتمند	moćan
بوستان	bašče
بوستان	bašti
تقاضا	zahtjevi
تقاضا	potražnja
مساوی	jednaki
مساوی	jednakih
مساوی	jednake
مساوی	jednaka
مساوی	jednako
خسته	iscrpljene
خسته	umoran
املاک	naselju
املاک	imanju
املاک	posjed
نامناسب	nepravi
نامناسب	neodgovarajuće
نداشتن	nedostatak
گوی	orb
اختلافات	odstupanja
اختلافات	neslaganjima
اختلافات	neslaganja
اختلافات	sporova
لیزر	laser
قایق	čamac
گچ	krede
خدمه	ekipa
یان	jan
یان	yan
سوراخ	rupa
مراد	murat
مراد	murad
مراد	murat
هندسی	geometrijska
هندسی	geometrijski
هندسی	lokus
هندسی	locus
پروس	pruska
اسپرانتو	esperanto
تضمین	garantirana
تضمین	garantira
تضمین	assurance
تضمین	garancija
رسد	štrajkovi
تانک	tenk
تانک	tenkova
تانک	tenkovi
فروشگاه	radnja
فروشگاه	shop
فروشگاه	centar
فروشگاه	radnja
فروشگاه	prodavnica
فروشگاه	store
آرای	ara
آرای	oltar
آرای	arai
آدولف	adolph
آدولف	adolf
حصار	ograde
حصار	ograda
ریتم	ritam
حامل	nosača
حامل	nosač
غیرقانونی	nelegalno
غیرقانونی	ilegalni
غیرقانونی	ilegalno
غیرقانونی	ilegalne
غیرقانونی	ilegalno
مشتریان	klijentima
شی	shi
شی	shay
شی	shea
محتوا	sadržaj
محتوا	sadržaja
امن	bezbjednost
امن	bezbjednosti
امن	sigurnost
امن	osigurati
امن	osigurali
امن	obezbjedi
امن	osigurana
امن	obezbjeđen
ولادیمیر	vladimir
قرقیزستان	kirgistan
منشأ	porijekla
منشأ	porijeklo
آنزیم	enzime
آنزیم	enzima
آنزیم	enzimi
آنزیم	enzim
وضوح	rezolucija
وضوح	jasno
فروپاشی	sudar
فروپاشی	pad
فروپاشی	kolapsom
فروپاشی	kolapsa
فروپاشی	kolaps
کناره	povukao
جانشینی	nasljednik
جانشینی	nasljednika
جانشینی	nasljednica
جانشینی	naslijeđe
طرفدار	navijač
طرفدار	fan
طوفان	uragan
طوفان	oluja
اسیر	zatvorenik
اسیر	zarobili
اسیر	uhvaćeni
اهورا	ahura
خنک	kul
خنک	cool
بلندی	visina
نیکی	nikki
نیکی	niki
هاوارد	howard
انجیل	evanđelje
انجیل	biblija
مبدل	converter
سفارش	naređenje
سفارش	naredbu
سفارش	reda
سفارش	red
کنفدراسیون	konfederacija
