din	から
holmes	ホームズ
productia	製作
productia	生産
productia	プロダクション
css	css
oscar	オスカー
oscar	オスカル
conflict	競合
conflict	紛争
conflict	対立
conflict	コンフリクト
organizarea	組織
capul	head
capul	ヘッド
capul	頭部
ivan	イワン
ivan	イヴァン
aparare	ディフェンス
aparare	防御
aparare	ディフェンス
aparare	防御
aparare	抗弁
aparare	防衛
aparare	ディフェンス
aparare	防御
aparare	ディフェンス
aparare	防御
aparare	抗弁
aparare	防衛
alexander	アレクサンドロス
alexander	アレクサンダー
alexander	アレキサンダー
sensul	意味
urmator	next
jocuri	ゲーム
revolutia	revolution
revolutia	革命
revolutia	レボリューション
revolutia	revolution
revolutia	革命
revolutia	レボリューション
smith	スミス
categorii	カテゴリー
categorii	区分
categorii	カテゴリ
categorii	分類
categorii	カテゴリー
categorii	カテゴリ
categorii	分類
noapte	ナイト
acces	アクセス
matematica	数学
matematica	数学
matematica	数学
matematica	数学
specifice	特定
primeste	受け取る
primeste	受信
centrale	中央
centrale	セントラル
lee	リー
afl	afl
povestiri	記事
povestiri	ストーリー
scor	スコア
scor	得点
red	赤い
red	赤色
red	レッド
comunitati	コミュニティ
portugalia	ポルトガル
wiki	wiki
wiki	ウィキ
vlad	ヴラド
guvern	政府
occidental	オクシデンタル
occidental	ウェスタン
occidental	ウエスタン
barcelona	バルセロナ
posibilitatea	可能性
adevarat	トゥルー
adevarat	true
adevarat	本当
adevarat	トゥルー
adevarat	true
adevarat	本当
midi	midi
realizarea	実現
realizarea	換価
copiii	子供
copiii	キッズ
copiii	子供
google	google
studiul	勉強
cuvant	ワード
cuvant	言葉
cuvant	単語
cuvant	word
cuvant	ワード
cuvant	言葉
cuvant	単語
cuvant	word
facuta	made
armate	軍隊
dinamo	dinamo
dinamo	ダイナモ
constructii	建設
constructii	建設
refuzat	辞退
refuzat	不参加
refuzat	拒否された
independent	独立
independent	インディペンデント
kirovohrad	キロヴォフラード
terminat	終了
sprijinul	サポート
sprijinul	支持
ali	アリー
ali	アリ
ali	ali
moderna	モダン
moderna	モダン
sydney	シドニー
puternica	強い
puternica	濃い
puternica	強い
puternica	濃い
puternica	パワフル
foto	フォト
foto	写真
jan	ヤン
scorul	スコア
scorul	得点
relatii	リレーションシップ
relatii	交際
relatii	リレーション
relatii	関係
relatii	リレーションシップ
relatii	交際
relatii	リレーション
relatii	関係
fifa	fifa
north	ノース
ordine	オーダー
ordine	注文
ordine	命令
ordine	オーダー
ordine	注文
democrat	民主主義
html	html
italiana	イタリアン
italiana	イタリアン
elisabeta	エリザベス
elisabeta	エリザベート
popa	司祭
pro	プロ
pro	pro
pro	プロス
milano	ミラノ
milano	ミラノ
partial	一部
partial	一部
forta	フォース
forta	フォース
forta	体力
forta	強度
forta	フォース
modern	モダン
larga	ワイド
critic	評論家
critic	批評家
critic	クリティカル
programul	プログラム
programul	プログラム
programul	日程
programul	スケジュール
formatul	フォーマット
formatul	書式
asociatia	社団
asociatia	協会
asociatia	アソシエーション
asociatia	社団
asociatia	協会
asociatia	アソシエーション
spectatori	観客
personaje	文字
personaje	キャラクター
trupa	band
trupa	バンド
trupa	band
trupa	バンド
trupa	部隊
inalta	ハイ
inalta	高い
inalta	高い
inalta	ハイ
inalta	高い
inalta	高い
formarea	フォーメーション
disc	ディスク
disc	円盤
disc	ディスク
iulia	ジュリア
iulia	ユリア
activitati	アクティビティ
activitati	活動
activitati	アクティビティ
activitati	活動
print	プリンス
print	プリンス
print	プリンス
champagne	シャンパン
influenta	影響力
influenta	影響
influenta	影響力
influenta	影響
influenta	影響力
influenta	影響
air	空気
air	航空
air	エア
comerciale	コマーシャル
comerciale	商用
comerciale	商業
autonoma	自律
marius	マリウス
premiu	受賞
premiu	表彰
mark	マーク
mark	マルク
educatie	教育
educatie	学歴
educatie	教育
educatie	学歴
coa	coa
asezare	決済
asezare	和解
asezare	集落
dimensiuni	サイズ
dimensiuni	寸法
dimensiuni	サイズ
activ	アクティブ
hans	ハンス
grad	学年
grad	グレード
grad	グラード
grad	学位
grad	ランク
interviu	面接
interviu	インタビュー
simon	シモン
simon	サイモン
tratat	条約
maxima	最大
maxima	maximum
maxima	最大
maxima	maximum
sisteme	システム
sisteme	システムズ
arbitru	審判員
jocul	ゲーム
incredere	自信
incredere	信頼
incredere	トラスト
incredere	trust
incredere	信頼
incredere	自信
incredere	信頼
incredere	トラスト
incredere	trust
incredere	信頼
cantec	歌曲
cantec	ソング
cantec	歌曲
cantec	ソング
ajutor	ヘルプ
titular	ホルダー
foc	火事
foc	ファイア
foc	火災
lege	法律
lege	法学
curent	現在
functii	関数
exterior	外側
exterior	アウター
exterior	外部
exterior	外側
starea	近況
starea	ステータス
frank	フランク
inchisoare	刑務所
inchisoare	監獄
inchisoare	刑務所
inchisoare	監獄
scriitori	作家
tinut	開催
scoli	学校
scoli	流派
scoli	学校
scoli	流派
grand	グランド
ilie	エリヤ
hitler	ヒトラー
hitler	ヒットラー
sectiunea	セクション
sectiunea	セクション
sterge	削除
sterge	削除
premiera	初演
premiera	プレミア
premiera	初演
premiera	プレミア
personale	パーソナル
personale	個人
istoricul	履歴
istoricul	由緒
istoricul	歴史
istoricul	沿革
personaj	文字
personaj	性格
personaj	キャラクター
detinut	受刑者
detinut	囚人
detinut	受刑者
detinut	囚人
cezar	シーザー
cere	ask
cere	尋ねる
relatiile	リレーションシップ
relatiile	交際
relatiile	リレーション
relatiile	関係
avioane	航空機
avioane	飛行機
colegiul	カレッジ
colegiul	大学
securitate	セキュリティ
securitate	セキュリティー
catalina	カタリナ
catalina	カタリナ
raionului	レーヨン
originea	原点
originea	語源
originea	由来
originea	起源
muntele	マウンテン
muntele	マウント
inginer	エンジニア
datele	日付
datele	データ
finlanda	フィンランド
natura	ネイチャー
natura	自然
natura	ネイチャー
natura	自然
sovietic	ソビエト
anual	年次
marginea	エッジ
marginea	edge
luxemburg	ルクセンブルク
cercetari	研究
cercetari	リサーチ
cercetari	研究
cercetari	リサーチ
titluri	見出し
titluri	役職
titluri	称号
titluri	タイトル
galeria	ギャラリー
existente	既存
piesa	ピース
matei	マシュー
casatorie	結婚
casatorie	婚姻
casatorie	結婚
casatorie	婚姻
filozofie	哲学
east	イースト
east	東部
litere	手紙
locala	ローカル
locala	地元
cam	カム
noaptea	ナイト
araba	アラブ
parintii	両親
parintii	保護者
parintii	両親
parintii	保護者
arhitectura	アーキテクチャ
arhitectura	建築
arhitectura	アーキテクチャ
arhitectura	建築
regiunile	リージョン
regiunile	地域
egipt	エジプト
scena	現場
scena	シーン
scena	場面
scena	現場
scena	シーン
scena	場面
feminin	女性
scadere	減らす
drepturi	権利
cimitirul	墓地
cimitirul	墓地
cimitirul	墓所
cimitirul	墓場
contribuit	寄稿
practica	練習
practica	練習
magazine	店舗
magazine	店舗
magazine	ショップ
cladiri	建物
cladiri	建築物
cladiri	建物
cladiri	建築物
cota	quota
cota	共有
cota	シェア
cota	quota
gorj	ゴルジュ
unitatea	統一
unitatea	単位
unitatea	ユニット
leon	レオン
regala	ロイヤル
act	アクト
act	act
editor	出版
editor	パブリッシャー
editor	出版社
editor	エディタ
editor	エディター
exemple	用例
exemple	実例
rowspan	rowspan
alegeri	選択肢
alegeri	選挙
alegeri	選任
alegeri	選挙
serviciul	サービス
craciun	クリスマス
craciun	クリスマス
personala	パーソナル
personala	個人
personala	パーソナル
personala	個人
larg	ワイド
viitorul	フューチャー
viitorul	未来
viitorul	将来
necesar	必須
stalin	スターリン
ofiter	役員
ofiter	巡査
ofiter	役員
ofiter	巡査
ofiter	役員
ofiter	巡査
ben	ベン
link	リンク
zaporijjea	ザポリージャ
roger	ロジェ
roger	ロジャー
frecvent	頻繁
administrator	管理者
administrator	管理人
administrator	管理者
administrator	管理人
catolic	カトリック
problemele	問題
columbia	コロンビア
columbia	コロンビア
episcopul	ビショップ
cartierul	近所
cartierul	近隣
presa	プレス
presa	メディア
presa	メディア
imperiu	帝国
imperiu	帝政
imperiu	エンパイア
secret	秘密
oficiale	公式
oficiale	職員
adam	アダム
curand	soon
curand	まもなく
curand	もうすぐ
statia	ステーション
inchis	閉店
inchis	閉店
element	アイテム
element	品物
element	要素
element	元素
element	エレメント
rosii	トマト
rosii	トマト
rosii	トマト
rosii	トマト
rosii	トマト
rosii	トマト
functioneaza	ワークス
functioneaza	作品
str	str
localizare	所在地
localizare	ロケーション
localizare	場所
contact	コンタクト
ordin	オーダー
ordin	注文
capacitate	定員
capacitate	容量
capacitate	能力
arme	武器
arme	兵器
stele	stars
stele	スターズ
napoleon	ナポレオン
institutii	機関
institutii	機関
cantece	ソング
cantece	ソング
adoptat	養子
adoptat	採択
federatia	連邦
federatia	連邦
windows	windows
comercial	コマーシャル
comercial	商用
comercial	商業
creste	増加
creste	増額
creste	増やす
rss	rss
calitatea	品質
calitatea	クオリティ
calitatea	画質
calitatea	quality
antonio	アントニオ
jucatori	選手
jucatori	プレイヤー
jucatori	選手
jucatori	プレイヤー
trecerea	合格
varianta	variant
varianta	variant
nova	ノヴァ
nova	新星
statuia	彫像
profesorul	教授
tipul	種類
tipul	タイプ
liberal	リベラル
padurea	フォレスト
padurea	森林
contract	契約
croatia	クロアチア
croatia	クロアチア
croatia	クロアチア
repede	クイック
repede	速い
repede	高速
mary	メアリ
mary	メアリー
podul	ブリッジ
rau	バッド
rau	悪い
rau	河川
rau	バッド
rau	悪い
limbile	言語
mediul	環境
tronul	玉座
ansamblul	アンサンブル
electric	エレクトリック
electric	電気
rezultatul	結果
recent	最近
recent	最近
inapoi	戻る
inapoi	後ろ
inapoi	背中
inapoi	裏側
inapoi	戻る
inapoi	後ろ
inapoi	背中
inapoi	裏側
societate	社会
protectie	保護
protectie	保護
scotia	スコットランド
scotia	スコットランド
scotia	スコットランド
concert	コンサート
arena	アレーナ
arena	アリーナ
arena	アレーナ
arena	アリーナ
motor	エンジン
motor	モーター
grupa	集団
grupa	グループ
grupa	集団
grupa	グループ
grupa	分隊
redactor	エディタ
redactor	エディター
proiecte	プロジェクト
canalul	チャネル
canalul	チャンネル
canalul	海峡
pirinei	ピレネー
obiect	オブジェクト
ioana	ジョーン
royal	ロイヤル
tineri	若い
tineri	ヤング
nordica	ノルディック
harry	ハリー
companii	会社
cartier	近所
cartier	近隣
cartier	カルティエ
specialitate	名物
specialitate	特製
aspect	出演
aspect	外観
aspect	アスペクト
aspect	側面
cladire	建物
cladire	建物
creata	作成
creata	作成
dealul	ヒル
guvernator	知事
episod	エピソード
actiunile	アクション
crede	信じる
crede	believe
crede	信ずる
josé	ホセ
debut	デビュー
episodul	エピソード
praga	プラハ
critica	批評
critica	評論
critica	批判
critica	クリティカル
critica	批評
critica	評論
critica	批判
critica	批評
critica	クリティカル
tine	キープ
necesara	必須
cambridge	ケンブリッジ
artisti	芸術家
artisti	アーティスト
artisti	芸術家
artisti	アーティスト
georg	ゲオルク
regimentul	連隊
paginile	ページ
net	net
net	ネット
francisc	フランシス
sigur	シュア
faza	フェーズ
faza	位相
faza	フェーズ
faza	位相
alfred	アルフレッド
atacat	襲撃
memoria	メモリ
memoria	メモリー
memoria	記憶
mana	ハンド
mana	ハンド
mana	マナ
mana	ハンド
will	ウィル
will	遺言
rezultatele	結果
domenii	ドメイン
domenii	フィールド
domenii	フィールズ
fondator	創設
fondator	創始者
fondator	開祖
padure	ウッズ
padure	フォレスト
padure	森林
padure	ウッズ
padure	フォレスト
padure	森林
apele	ウォーターズ
fosta	前者
eduard	エドワード
pur	ピュア
pur	純粋
document	ドキュメント
document	書類
document	文書
concurs	競技
concurs	コンペ
concurs	競争
concurs	コンペティション
concurs	コンテスト
concurs	コンテスト
sol	土壌
sol	sol
sol	ソル
sol	地面
sol	グラウンド
proprii	own
statut	近況
statut	ステータス
nave	艦船
nave	船舶
cat	ネコ
cat	ねこ
legat	束縛
legat	バウンド
mijloc	真ん中
mijloc	ミドル
durata	期間
durata	期間
conduce	ドライブ
lucruri	モノ
lucruri	物事
lucruri	もの
austriac	オーストリア
japonez	日本人
japonez	ジャパニーズ
japonez	日本語
masini	カーズ
masini	機械
masini	カーズ
masini	機械
masini	カーズ
liste	リスト
constantinopol	コンスタンティノープル
campion	チャンピオン
putine	少数
vandut	落札
vandut	落札
ducele	公爵
ducele	デューク
youtube	youtube
campionilor	チャンピオンズ
campionilor	チャンピオン
dedicat	専用
relatia	リレーションシップ
relatia	交際
varsovia	ワルシャワ
varsovia	ワルシャワ
minim	最低限
minim	最低
minim	最小
minim	最小限
fratii	兄弟
fratii	ブラザーズ
fratii	兄弟
fratii	ブラザーズ
intrare	入学
intrare	玄関
intrare	入口
intrare	入り口
intrare	入力
intrare	エントリー
intrare	エントリ
straine	外国
frumos	美しい
frumos	ビューティフル
frumos	ナイス
frumos	ニース
frumos	素敵
intotdeauna	常に
intotdeauna	いつも
intotdeauna	常に
intotdeauna	いつも
giovanni	ジョヴァンニ
giovanni	ジョバンニ
pamantul	地球
pamantul	アース
episoade	エピソード
stea	スター
stea	恒星
stea	star
mereu	常に
mereu	いつも
limita	制限
limita	リミット
limita	限界
limita	制限
limita	リミット
limita	限界
implicat	連座
districte	ディストリクト
thailanda	タイ
lot	バッチ
lot	lot
lot	ロット
ordinea	オーダー
ordinea	注文
jet	ジェット機
jet	ジェット
denumire	名前
denumire	氏名
denumire	名称
jackson	ジャクソン
williams	ウィリアムズ
cer	sky
cer	スカイ
regal	ロイヤル
strainatate	海外
strainatate	海外
strainatate	外国
strainatate	海外
sicilia	シチリア
algeria	アルジェリア
comisia	手数料
comisia	コミッション
comisia	委嘱
adevar	真実
adevar	真理
adevar	真実
adevar	真理
trupe	バンド
vietnam	ベトナム
angeles	angeles
luca	ルカ
luca	ルカ
marian	マリアン
banat	バナト
capacitatea	定員
capacitatea	容量
capacitatea	能力
economie	経済
temperatura	気温
temperatura	温度
temperatura	気温
temperatura	温度
modificari	改正
modificari	変更
modificari	変更
profil	プロフィール
profil	プロファイル
mexic	メキシコ
software	ソフトウエア
software	ソフトウェア
sotul	ダンナ
sotul	主人
sotul	旦那
sotul	ダンナ
sotul	主人
sotul	旦那
corect	正解
corect	正しい
corect	フェア
dincolo	ビヨンド
dans	ダンス
dans	ダンス
dans	ダンシング
dans	踊り
dans	踊る
independenta	独立
independenta	独立
independenta	独立
independenta	インディペンデント
independenta	独立
independenta	インディペンデント
independenta	独立
val	val
val	ヴァル
val	波動
val	ウェーブ
val	ベール
last	最終
last	ラスト
last	最後
scott	スコット
angajat	社員
angajat	職員
tour	ツアー
rolurile	役割
big	大きな
big	大きい
big	ビッグ
hill	ヒル
apararea	ディフェンス
apararea	防御
apararea	ディフェンス
apararea	防御
apararea	抗弁
apararea	防衛
apararea	ディフェンス
apararea	防御
comandantul	司令官
juan	フアン
retea	ネットワーク
retea	ネットワーク
utilizatori	ユーザー
utilizatori	ユーザ
spring	スプリング
documentar	ドキュメンタリー
silver	シルバー
toamna	落ちる
toamna	落下
texas	テキサス
situatie	状況
situatie	シチュエーション
situatie	状況
situatie	シチュエーション
vanatoare	スレイヤー
vanatoare	ハント
vanatoare	狩り
vanatoare	狩り
vanatoare	ハンティング
vanatoare	狩猟
vanatoare	狩り
vanatoare	ハンティング
vanatoare	狩猟
alex	alex
alex	アレックス
iacob	ジャコブ
iacob	ジェームス
iacob	ジェームズ
evenimentele	イベント
evenimentele	行事
sectorul	セクター
distrus	破壊された
may	メイ
may	五月
back	戻る
back	後ろ
back	背中
back	裏側
scazut	低い
line	直線
line	ライン
independente	独立
independente	インディペンデント
normal	普通
normal	ノーマル
termina	終了
termina	フィニッシュ
create	作成
tone	トン
tone	トン
tone	トーン
tone	トン
football	フットボール
aria	アーリア
aria	アリア
rece	風邪
rece	コールド
rece	冷たい
rece	寒い
angajati	社員
angajati	社員
irlanda	アイルランド
nationalyears	nationalyears
nationalteam	nationalteam
green	グリーン
green	緑色
can	can
michel	ミシェル
tehnice	テクニカル
serviciu	サービス
casatoria	結婚
casatoria	婚姻
casatoria	結婚
casatoria	婚姻
jones	ジョーンズ
gol	ゴール
gol	空っぽ
rar	レア
haleakala	ハレアカラ
teodor	テオドール
young	若い
young	ヤング
intinde	ストレッチ
intinde	ストレッチ
argentina	アルゼンチン
argentina	アルゼンチン
decizia	決断
decizia	決定
lansarea	打ち上げ
lansarea	起動
eroilor	ヒーローズ
eroilor	heroes
calatorie	旅行
calatorie	旅行
calatorie	journey
calatorie	旅行
calatorie	トリップ
calatorie	旅行
calatorie	journey
johannes	ヨハネス
sorin	宗麟
management	経営
management	マネジメント
management	マネージメント
management	管理
formatie	band
formatie	バンド
formatie	フォーメーション
formatie	band
formatie	バンド
cont	口座
cont	アカウント
banca	バンク
banca	銀行
banca	バンク
banca	銀行
banca	ベンチ
dragoste	ラヴ
dragoste	ラブ
politici	ポリシー
politici	施策
politici	方針
out	アウト
speciala	スペシャル
speciala	スペシャル
con	円錐
con	コーン
con	con
intoarce	ターン
intoarce	曲がる
par	ヘアー
par	髪の毛
par	ヘア
par	毛髪
par	ヘアー
par	髪の毛
par	ヘア
par	毛髪
simbol	シンボル
simbol	記号
clasamentul	ランキング
clasamentul	順位
arestat	逮捕
sportiv	アスリート
vin	来る
vin	カミング
vin	ワイン
rezistenta	抵抗
rezistenta	レジスタンス
rezistenta	抵抗
rezistenta	レジスタンス
rezistenta	スタミナ
rezistenta	抵抗
rezistenta	レジスタンス
comisiei	手数料
comisiei	コミッション
comisiei	委嘱
oxford	オックスフォード
sri	sri
albastru	青い
albastru	ブルー
albastru	青色
regula	ルール
regula	ルール
contributii	貢献
disney	ディズニー
regimul	政権
editare	編集
editare	編集
zbor	fly
zbor	ハエ
zbor	フライ
zbor	飛ぶ
zbor	飛ぶ
zbor	フライング
zbor	フライト
zbor	飛行
managerclubs	managerclubs
discuta	話し合う
discuta	ディスカッション
avion	飛行機
avion	飛行機
vas	船舶
nava	船舶
nava	船舶
nava	船舶
intreg	全体
intreg	全体
anti	アンチ
agricole	農業
cautare	検索
cautare	検索
autoritatea	権威
autoritatea	権限
autoritatea	職権
lider	リーダー
cruce	十字架
cruce	クロス
cruce	cross
cruce	十字
vot	投票
vocal	ボーカル
vocal	ボーカル
pilot	パイロット
carlos	カルロス
realitate	リアリティ
realitate	現実
atins	達成
atins	さわる
decedat	故人
includ	含める
dorit	wanted
dorit	求む
directorul	ディレクトリ
ohio	オハイオ
metode	メソッド
crucea	十字架
crucea	クロス
crucea	cross
crucea	十字
participarea	関与
participarea	参加
dublu	ダブル
dublu	二重
magazin	ショップ
magazin	店舗
magazin	ストア
stergere	削除
stergere	削除
urbana	アーバン
promovarea	プロモーション
promovarea	宣伝
fundatia	財団
fundatia	ファンデーション
fundatia	ファウンデーション
fundatia	財団
fundatia	ファンデーション
fundatia	ファウンデーション
fundatia	財団
fundatia	ファンデーション
fundatia	ファウンデーション
patrimoniului	遺産
bazin	盆地
turneu	ツアー
turneu	トーナメント
sex	性別
sex	ジェンダー
sex	性別
sex	セックス
exclusiv	独占
hall	ホール
statistica	統計
statistica	統計
texte	テキスト
teme	テーマ
teme	宿題
japoneza	日本人
japoneza	ジャパニーズ
japoneza	日本語
japoneza	日本人
japoneza	ジャパニーズ
japoneza	日本語
sange	血液
sange	ブラッド
sange	血液
sange	ブラッド
giurgiu	ジュルジュ
fete	ガールズ
artilerie	大砲
pasari	鳥類
pasari	鳥類
prieten	友人
prieten	友だち
prieten	フレンド
prieten	友達
ludwig	ルートヴィヒ
marina	海軍
marina	ネイビー
marina	marina
marina	マリーナ
marina	海軍
marina	ネイビー
marina	マリン
imperial	インペリアル
php	php
pri	pri
paralel	パラレル
paralel	並列
organizatii	団体
organizatii	団体
profile	プロフィール
profile	プロファイル
spate	戻る
spate	後ろ
spate	背中
spate	裏側
schimbarea	チェンジ
schimbarea	変更
schimbarea	変化
universal	ユニバーサル
high	ハイ
high	高い
indiferent	無関心
villa	ヴィッラ
villa	ヴィラ
song	歌曲
song	ソング
urmatorul	next
urmatorul	next
torino	トリノ
cursuri	コース
cursuri	クラス
paduri	ウッズ
paduri	森林
paduri	ウッズ
paduri	森林
turn	タワー
proprie	own
cucerirea	征服
continut	コンテンツ
continut	内容
continut	コンテンツ
continut	内容
prefectura	都道府県
prefectura	都道府県
pod	屋根裏
pod	ブリッジ
deseori	頻繁
deseori	しばしば
batran	古い
batran	オールド
dinastie	王朝
museum	美術館
museum	博物館
cantareata	シンガー
preotul	司祭
usa	ドア
usa	米国
usa	ドア
usa	ドア
usa	ドア
conformitate	コンプライアンス
conformitate	同調
scurte	短い
scurte	ショート
perioade	ピリオド
crestin	クリスチャン
crestin	キリスト教
crestin	キリスト教徒
crestin	クリスチャン
crestin	キリスト教
crestin	キリスト教徒
crestin	クリスチャン
crestin	キリスト教
crestin	キリスト教徒
caracteristici	特性
caracteristici	特色
caracteristici	特徴
caracteristici	機能
caracteristici	特徴
ansamblu	アンサンブル
semn	サイン
semn	記号
semn	署名
cerkasi	チェルカースィ
completa	コンプリート
completa	完備
completa	コンプリート
completa	完備
kilometri	マイル
kilometri	キロ
kilometri	キロメートル
dvd	dvd
brown	褐色
brown	茶色
brown	ブラウン
vorbeste	喋る
vorbeste	喋る
vorbeste	speak
idei	アイデア
idei	アイディア
tron	玉座
complex	コンプレックス
complex	錯体
complex	複雑
dorinta	欲望
dorinta	欲望
dorinta	欲望
simple	シンプル
simple	簡単
simple	単純
umana	ヒト
umana	ヒューマン
umana	人間
tema	テーマ
tema	テーマ
militari	軍事
militari	軍隊
manageryears	manageryears
greutate	重量
greutate	体重
organizatia	団体
organizatia	組織
organizatia	組織
electrice	エレクトリック
electrice	電気
primavara	スプリング
primavara	スプリング
primavara	スプリング
programe	演目
programe	プログラム
turneul	トーナメント
puteri	パワーズ
campia	無地
campia	平野
electrica	エレクトリック
electrica	電気
iran	イラン
proprietatea	プロパティ
proprietatea	財産
scara	ラダー
scara	ハシゴ
scara	はしご
scara	梯子
scara	スケール
scara	縮尺
scara	目盛
scara	ラダー
scara	ハシゴ
scara	はしご
scara	梯子
grele	重い
grele	ヘビー
permanent	パーマネント
permanent	パーマ
gara	ステーション
gara	ステーション
kim	キム
latin	ラテン語
latin	ラテン
rudolf	ルドルフ
rudolf	ルドルフ
ligii	リーグ
georgia	グルジア
georgia	ジョージア
manastire	修道院
manastire	僧院
manastire	修道院
manastire	修道院
manastire	僧院
manastire	修道院
manastire	修道院
manastire	僧院
economia	経済
aspecte	側面
aspecte	問題
observat	観測
introducerea	紹介
introducerea	導入
efect	エフェクト
efect	効果
marime	サイズ
marime	サイズ
melodia	メロディ
melodia	メロディー
rapida	快速
rapida	速い
rapida	高速
relatie	リレーションシップ
relatie	交際
relatie	リレーションシップ
relatie	交際
refnat	refnat
nepal	ネパール
interpretare	解釈
interpretare	通訳
ducesa	公爵夫人
ducesa	公爵夫人
anne	アン
boli	病気
boli	疾病
simpla	シンプル
simpla	簡単
simpla	単純
opus	opus
opus	反対
font	フォント
traditia	伝統
traditia	伝統
atena	アテネ
biografie	バイオ
biografie	伝記
adolf	アドルフ
impartit	分ける
impartit	分割
impartit	スプリット
forte	フォルテ
adunarea	アセンブリ
adunarea	集会
adunarea	組み立て
casatorita	既婚
adancime	深度
adancime	奥行き
adancime	深度
adancime	奥行き
saptamana	週間
saptamana	週間
saptamana	週間
conducere	運転
conducere	リーダーシップ
culoarea	カラー
culoarea	カラー
filosofie	哲学
handbal	ハンドボール
traducerea	翻訳
times	タイムズ
contele	カウント
alegerea	選択
alegerea	チョイス
libertatea	freedom
libertatea	自由
energia	エネルギー
capitolul	チャプター
reviste	雑誌
solo	ソロ
specific	特定
comunitate	コミュニティ
comunitate	コミュニティー
majoritate	過半数
industriale	工業
soare	太陽
soare	sun
soare	サンシャイン
soare	日光
soare	日差し
soare	晴れ
soare	サニー
batalie	バトル
batalie	戦闘
batalie	戦い
poveste	記事
poveste	ストーリー
poveste	物語
bbc	bbc
fabrica	工場
fabrica	工場
masuri	措置
masuri	措置
holstein	ホルシュタイン
premiile	受賞
premiile	表彰
premiile	懸賞
premiile	賞品
heinrich	ハインリヒ
brandenburg	ブランデンブルク
vie	アライブ
cantaret	シンガー
romanian	イングリッシュ
romanian	英語
metoda	方法
metoda	メソッド
metoda	方法
metoda	メソッド
chile	チリ
audio	音声
audio	オーディオ
audio	audio
digital	デジタル
continutul	コンテンツ
continutul	内容
württemberg	ヴュルテンベルク
virginia	バージニア
virginia	ヴァージニア
pierde	失う
eliberat	発行
listele	リスト
treptat	徐々に
comerciala	コマーシャル
comerciala	商用
comerciala	商業
originale	オリジナル
originale	オリジナル
record	レコード
record	記録
medalii	メダル
organizatie	団体
organizatie	組織
organizatie	組織
masculin	男性
masculin	オス
hristos	キリスト
sursele	ソース
sursele	出典
chicago	シカゴ
sfant	セイント
sfant	聖人
galben	イエロー
galben	黄色
activat	有効
referinta	リファレンス
referinta	参照
referinta	参考
referinta	リファレンス
referinta	参照
referinta	参考
instrument	計器
instrument	道具
instrument	楽器
instrument	ツール
instrument	工具
instrument	道具
valentin	ヴァレンティン
valentin	バレンタイン
uscat	辛口
uscat	ドライ
uscat	乾燥
posibila	可能性
posibila	可能性
francezi	フレンチ
francezi	フランス語
realizari	実績
realizari	事跡
realizari	業績
realizari	事績
realizari	功績
realizari	実績
realizari	実績
realizari	事跡
realizari	業績
realizari	事績
realizari	功績
realizari	実績
prezentate	提示
jazz	ジャズ
journal	ジャーナル
journal	日記
uman	ヒト
uman	ヒューマン
uman	人間
sun	太陽
sun	sun
siguranta	安全
siguranta	セーフティ
siguranta	安全
siguranta	セーフティ
siguranta	安全
siguranta	セーフティ
super	すごい
super	スーパー
accesat	アクセス
debutul	発症
debutul	デビュー
liderul	リーダー
bad	バッド
bad	悪い
usoara	軽度
usoara	わずか
legi	法律
unesco	ユネスコ
interna	内部
lotul	バッチ
tehnic	テクニカル
theodor	テオドール
theodor	テオドール
colectie	コレクション
colectie	コレクション
colectie	コレクション
campul	フィールド
prezentare	プレゼン
prezentare	プレゼンテーション
inspirat	インスパイア
sul	スル
tur	ツアー
joe	ジョー
dinastiei	王朝
portul	港湾
portul	ポート
vocea	ボイス
vocea	音声
deal	ヒル
oricum	とにかく
set	集合
set	セット
accesul	アクセス
ochii	アイズ
manchester	マンチェスター
chimice	化学
muzeu	美術館
muzeu	博物館
cererea	請求
cererea	リクエスト
cererea	需要
cererea	催告
bob	ボブ
bob	bob
institutie	制度
institutie	施設
institutie	機関
institutie	制度
institutie	施設
institutie	機関
spitalul	病院
stemma	stemma
extins	拡張
extins	延長
utilizare	使い方
utilizare	使用
atinge	タッチ
atinge	touch
atinge	触る
atinge	tap
atinge	蛇口
atinge	タップ
cifra	ディジット
cifra	ディジット
sanatate	健康
sanatate	健康
francis	フランシス
leftarm	leftarm
orchestra	オーケストラ
orchestra	オーケストラ
locotenent	警部補
locotenent	中尉
iso	iso
flori	お花
experienta	エクスペリエンス
experienta	体験
experienta	経験
experienta	エクスペリエンス
experienta	体験
experienta	経験
experienta	エクスペリエンス
experienta	体験
experienta	経験
disparut	失踪
legata	束縛
legata	バウンド
picioare	フィート
picioare	両足
femeilor	女性
toma	トマス
toma	トーマス
das	ダス
das	das
chimie	化学
manuel	マニュエル
manuel	マヌエル
brian	ブライアン
propunerea	提案
propunerea	プロポーズ
scrisoare	手紙
scrisoare	letter
scrisoare	レター
clasica	クラシカル
clasica	クラシック
clasica	古典
clasica	クラシック
clasica	古典
clasica	classic
clasica	クラシカル
clasica	クラシック
clasica	古典
clasica	クラシック
clasica	古典
clasica	classic
incluzand	含む
incluzand	含む
concerte	コンサート
zid	ウォール
critice	クリティカル
suprem	supreme
festival	フェスティバル
festival	祭事
festival	祭り
festival	お祭り
filmele	映画
birmania	ビルマ
birmania	ミャンマー
impact	インパクト
