que	to
proves	testovi
proves	testova
proves	testiranje
proves	proba
equipaments	oprema
apartaments	apartmani
apartaments	stanovi
berlín	berlin
berlín	berlina
berlín	berlinu
nau	brod
austràlia	australija
austràlia	australiji
austràlia	australije
última	zadnji
última	posljednje
última	zadnje
última	posljednja
última	posljednji
james	james
cançons	pjesme
cançons	pesme
piano	glasovir
piano	piano
piano	klavir
maría	meri
maría	marijo
maría	marija
maría	mary
posterior	stražnji
temes	teme
temes	teme
fets	činjenice
funcions	funkcije
economia	gospodarstva
economia	ekonomija
economia	gospodarstvo
matrimoni	brak
independent	nezavisno
independent	neovisna
independent	neovisno
independent	samostalna
treballs	poslovi
idea	ideja
idea	zamisao
tradició	tradicije
tradició	tradicija
federació	federacija
federació	federacije
charles	charles
charles	karlo
escolars	školarci
actriu	glumica
formant	formira
formant	formiranje
inc	inc
mercat	tržište
mercat	tržnici
mercat	tržnica
mercat	tržnicu
mercat	tržnice
mercat	tržište
mercat	tržištu
mercat	plac
mercat	tržnica
evitar	izbjegavajte
evitar	izbjeći
evitar	izbjegavati
grau	grau
grau	stupanj
grau	stupnja
grau	diploma
compte	račun
sector	sektor
sector	sektora
creat	stvoreni
creat	stvoreno
creat	stvorena
creat	stvoren
creat	stvorio
nit	noć
nit	noći
nit	noc
llac	jezero
llac	jezera
llac	lake
motiu	razum
motiu	razlog
ajuda	pomoć
condicions	uvjete
condicions	uvjeti
condicions	uslovi
generals	generali
dur	tvrdo
dur	tesko
dur	teško
comú	zajednički
comú	zajedničko
comú	zajednička
efecte	efekt
efecte	efekta
efecte	efekat
efecte	učinak
americà	američki
americà	american
americà	amerikanac
americà	američka
paraula	riječ
paraula	rijec
donat	donat
entitat	entiteta
entitat	entitet
muntanyes	planine
muntanyes	planina
tradicional	tradicionalna
tradicional	tradicionalni
tradicional	tradicionalno
poeta	pjesnika
poeta	pjesnik
net	neto
net	net
net	mreža
guillem	william
problema	problem
propietat	nekretnine
propietat	vlasništvo
propietat	imovina
canvis	izmjene
canvis	promjene
composició	sastav
freshwater	slatkovodni
frontera	granice
frontera	granica
històric	povijesna
històric	povijesni
històric	povijesno
egipte	egipta
egipte	egipat
egipte	egiptu
conèixer	susret
conèixer	upoznati
conèixer	upoznajte
escrit	napisano
escrit	zapisano
escrit	napisao
escrit	napisana
escrit	pisani
escrit	pisano
edicions	izmjene
parla	govori
xvii	xvii
diferent	drukčije
diferent	drugačiji
diferent	drugačija
diferent	drugačije
trobat	pronađeno
trobat	našao
trobat	pronađen
trobat	pronađeni
trobat	pronađena
escala	skala
escala	obimu
escala	vaga
george	george
permetre	dozvoli
permetre	dopusti
permetre	dopustite
bretanya	brittany
vuit	osam
passat	prošlosti
passat	prošlost
nombrosos	brojni
nombrosos	brojne
revolució	revoluciju
revolució	revolucija
coberta	špil
coberta	paluba
coberta	palubi
competició	konkurencija
competició	natjecanje
competició	nadmetanje
indústria	industrija
arquitectura	arhitektura
arquitectura	arhitekture
luis	luis
luis	luise
peu	stopalo
peu	noga
agrícola	poljoprivredne
locals	lokalni
locals	lokalno
gen	gene
utilitzat	korištene
utilitzat	korišteno
utilitzat	korišten
realitat	realnost
realitat	stvarnost
aquells	one
armes	oružje
armes	oružja
armes	oružje
armes	pištolji
armes	puške
quarta	četvrti
quarta	četvrta
quarta	četvrto
martí	marti
martí	martí
martí	martine
martí	martina
martí	martin
mica	mića
mica	mica
similar	slično
similar	slični
similar	slične
similar	slična
similar	slicno
seguretat	osiguranje
seguretat	sigurnost
seguretat	sigurnost
www	www
militars	vojno
militars	vojska
militars	vojni
pertany	pripada
present	prisutan
present	sadašnjost
present	poklon
pes	težina
pes	težinu
edificis	građevine
edificis	zgrade
camps	polja
autors	autori
autors	autora
festa	tulum
festa	zabava
festa	stranka
festa	party
soldats	vojnici
comissió	povjerenstvo
comissió	komisija
comissió	komisije
comissió	provizije
soviètica	sovjetski
soviètica	sovjetska
portugal	portugala
portugal	portugal
xiii	xiii
dirigir	usmjeravanje
canadà	kanada
canadà	kanadi
canadà	kanade
canadà	kanadu
canadà	kanadska
arxiu	arhiv
arxiu	arhiva
arxiu	datoteka
arribada	dolaska
arribada	dolazak
màxim	maksimum
màxim	maksimalno
línies	crte
línies	linije
àustria	austrija
àustria	austriju
àustria	austrije
germans	braca
germans	braća
objectes	objekti
objectes	objekte
objectes	predmeti
marca	označi
marca	marko
marca	marka
marca	mark
moderna	moderni
moderna	moderna
moderna	moderan
moderna	moderne
moderna	moderno
artistes	umjetnici
entitats	entiteta
fase	faze
fase	faza
amor	ljubavi
amor	volim
amor	ljubav
ciències	nauka
ciències	znanost
ciències	znanosti
pis	sprat
pis	kat
darrer	zadnji
darrer	posljednje
darrer	zadnje
darrer	posljednja
darrer	posljednji
defunció	smrt
defunció	smrti
hores	sati
hores	satima
cursa	utrka
cursa	trka
cursa	rasa
doble	double
doble	dupli
doble	dvostruko
doble	duplo
àsia	azija
àsia	azije
anderson	anderson
península	poluotoka
península	poluotoku
distància	daljina
distància	udaljenost
econòmica	ekonomska
econòmica	ekonomski
econòmica	gospodarski
econòmica	gospodarska
econòmica	gospodarske
tarragona	tarragona
oscar	oscar
oscar	oskar
traducció	prijevod
termes	uvjete
termes	uvjeti
termes	uslovi
joves	mladi
joves	mlad
joves	mlada
joves	mlade
joves	mlado
normal	normalno
normal	normalan
normal	normalna
normal	normalni
felip	filipa
felip	philip
felip	filip
hostatgeria	hospicij
botiga	radnja
botiga	shop
botiga	prodavaonica
botiga	trgovina
botiga	radnja
botiga	trgovina
botiga	prodavaonica
richard	richard
tropical	tropske
puig	puig
vots	glasove
vots	glasova
vots	glasa
vots	glasovi
llarga	duga
llarga	long
llarga	dugo
destaca	pramenove
nombroses	brojni
nombroses	brojne
regions	regije
regions	regija
taula	stol
taula	tablica
jesús	isus
jesús	isuse
industrial	industrijski
industrial	industrijska
física	fiziku
física	fizika
element	element
pàgines	stranice
ferro	željezo
ferro	željeza
artista	umjetnica
artista	umjetnik
artista	izvođač
artista	artist
mida	veličina
mida	veličine
enciclopèdia	enciklopediju
secretari	tajnica
secretari	tajnik
secretari	sekretarica
socials	društveni
socials	društveno
socials	društvena
socials	socijalne
socials	socijalna
objecte	predmet
objecte	objekt
directament	direktno
directament	izravno
esposa	zena
esposa	supruga
esposa	žena
rep	prima
albert	alberte
albert	albert
materials	materijale
materials	materijal
materials	materijali
roca	kamena
roca	kamen
roca	stijena
roca	rock
notes	note
notes	bilješke
comercials	komercijalne
comercials	komercijalni
comercials	reklama
marina	marina
marina	marini
marina	marine
marina	marinu
salvador	salvador
usuari	korisnik
usuari	korisnika
cort	cort
cort	sud
cort	dvor
plata	srebro
plata	srebrni
plata	silver
comandant	zapovjednik
hivern	zime
hivern	zima
hivern	zimi
paraules	riječi
paraules	reči
paraules	rijeci
temperatura	temperatura
temperatura	temperature
romans	rimljanima
romans	rimljani
contingut	sadržaj
lleida	lleida
suïssa	švicarska
suïssa	švicarskoj
evolució	evolucije
evolució	evolucija
representació	iscrtavanje
representació	zastupljenost
comandament	naredba
vora	rub
vora	rubu
vora	granice
vora	granica
xii	xii
cantant	singer
cantant	pjevačica
cantant	pjevač
cantant	pjevanje
cantant	pjevam
cantant	pjevajući
cantant	peva
cantant	pjeva
existència	postojanja
existència	postojanje
llibertat	slobode
llibertat	sloboda
llibertat	slobodu
llibertat	liberty
plantilla	predložak
malaltia	bolesti
malaltia	bolest
elemental	osnovne
elemental	osnovna
rius	rijeke
rius	reke
rius	rivers
michael	mihael
michael	michael
tron	prijestolje
tron	tron
torneig	turnir
ambdós	oboje
salut	zdravlje
salut	zdravlja
salut	zdravstveni
prou	dosta
crítica	kritika
crítica	kritike
crítica	kritika
crítica	kritiku
oficina	kancelarija
oficina	ured
assassinat	ubojstvo
oficials	policajci
oficials	časnici
oficials	službenici
marine	marine
marine	marinac
xiv	xiv
efectes	učinci
efectes	efekti
hora	sat
química	kemija
estadi	stadion
estadi	estadio
hospital	bolnica
investigació	istraživanje
investigació	istraživanja
escacs	šah
protecció	zaštita
protecció	zaštitu
publicació	objavljivanje
publicació	objavi
publicació	objava
construït	izgrađen
construït	izgrađena
construït	izgrađeno
construït	izgradio
carta	carta
carta	pismo
foc	vatra
socialista	socijalista
socialista	socijalistička
socialista	socijalisti
grècia	grčka
viatge	trip
viatge	putovanje
carlos	carlos
resistència	otpor
garcía	garcia
garcía	garcía
motor	motora
motor	motor
expedició	ekspedicija
expedició	ekspedicije
àmbit	polje
àmbit	područje
àmbit	oblast
àmbit	opseg
colors	boje
colors	boje
sap	sap
constitució	ustav
constitució	ustava
constitució	ustavom
allà	tamo
federal	federalna
torres	torres
mur	zid
mur	zida
escoles	škole
escoles	skole
animal	životinja
ràdio	radio
pierre	pierre
mètode	metoda
mètode	metod
memòria	memorije
memòria	memorija
memòria	sjećanje
memòria	uspomena
cara	licem
cara	faca
cara	lice
cara	face
lletres	stihovi
lletres	stihove
quart	četvrti
quart	četvrta
quart	četvrto
jugadors	igrači
jugadors	igrača
cambres	chambers
cambres	odaje
cambres	komore
quilòmetres	milje
quilòmetres	miles
quilòmetres	milja
inventari	inventar
martin	martine
martin	martina
martin	martin
blanca	blanca
missió	zadatak
missió	misija
concepte	koncept
concepte	pojam
polítiques	police
rock	kamena
rock	kamen
rock	stijena
rock	rock
pràctica	vježba
pràctica	trening
pràctica	praksa
pràctica	vježbanje
anna	ana
anna	anna
setmana	tjedna
setmana	nedelja
setmana	tjedan
setmana	sedmica
smith	smith
smith	smit
participació	sudjelovanje
participació	učešće
segueix	pratite
segueix	slijedi
vii	vii
futur	budućnosti
futur	budućnost
siluriformes	siluriformes
individual	pojedinac
britànica	britanski
britànica	britanska
britànica	britanci
britànica	britanac
ciència	nauka
ciència	znanost
ciència	znanosti
filosofia	filozofija
filosofia	filozofiju
filosofia	filozofije
capità	kapetan
capità	kapetane
bosc	šuma
bosc	woods
bosc	šume
bosc	šuma
bosc	šume
bosc	forest
fórmula	formula
fórmula	formulu
fundada	utemeljena
fundada	utemeljen
fundada	osnovao
fundada	osnovan
fundada	osnovana
verd	zeleno
verd	zeleni
verd	zelen
verd	zelene
verd	zelena
escena	scena
escena	prizor
pressió	pritisak
pressió	tlak
viena	vienna
viena	beču
viena	beč
joseph	josipe
joseph	joseph
joseph	josipa
joseph	josip
bgcolor	bgcolor
concentració	koncentracije
concentració	koncentracija
classes	predavanja
classes	nastava
sortida	izlaz
sortida	izlaz
thomas	tomas
thomas	thomas
colònia	parfem
colònia	kolonije
colònia	kolonija
colònia	koloniju
por	strah
ciclista	biciklist
fulles	lišće
arquitecte	arhitekta
arquitecte	arhitekt
règim	režima
règim	režim
medieval	srednjovjekovni
portal	portala
portal	portal
recursos	resursi
recursos	resursa
recursos	sredstva
creixement	rast
creixement	rasta
establiment	uspostavljanje
establiment	osnivanje
establiment	uspostavu
establiment	uspostava
conflicte	sukoba
conflicte	sukob
conflicte	sukobi
conflicte	konflikt
pedro	pedro
assemblea	skupština
assemblea	skupštine
tribus	plemena
polítics	političari
polítics	političare
polítics	političarima
poesia	poezija
poesia	poeziju
poesia	poezije
ferran	ferdinand
peter	petre
peter	peter
peter	petra
peter	petar
alfons	alfonso
vint	twenty
vint	dvadeset
ràpidament	brzo
mil	mil
conseqüència	posljedica
conseqüència	posljedice
regnat	vladavina
regnat	vladavinu
catòlica	katolici
catòlica	katolička
catòlica	katolički
catòlica	katolik
àrees	područja
pares	roditelji
pares	roditelje
pares	tate
pares	očevi
naturals	prirodna
naturals	prirodni
naturals	prirodne
naturals	prirodno
amic	prijatelj
amic	prijateljica
amic	prijatelju
mont	mount
mont	planina
mont	mont
irlanda	irsku
irlanda	irska
irlanda	irske
contacte	kontakt
contacte	kontaktirajte
louis	louis
louis	louise
louis	luis
seguit	slijedio
seguit	pratio
minuts	minuta
minuts	minute
cert	istinito
cert	istina
bronze	brončana
actiu	aktivna
actiu	aktivne
actiu	aktivni
actiu	aktivan
actiu	aktivno
revolta	pobune
revolta	neredi
revolta	nemiri
revolta	pobuna
medicina	lijek
medicina	lijekovi
medicina	medicina
abu	abu
taller	radionica
taller	radionice
taller	radionicu
valenciana	valenciana
curs	kurs
modern	moderni
modern	moderna
modern	moderan
modern	moderne
modern	moderno
polònia	poljska
combat	borbeno
líder	lider
líder	vođa
fundador	osnivač
afegir	dodaj
afegir	dodajte
bèlgica	belgije
bèlgica	belgija
bèlgica	belgiji
corrent	trenutni
corrent	trenutna
corrent	struja
princesa	princeza
princesa	princess
títols	naslovi
títols	titule
títols	naslova
vermell	crveno
vermell	crvena
vermell	crven
vermell	crveni
film	film
existeixen	postojati
humà	ljudski
vaixells	brodove
vaixells	brodovi
vaixells	čamci
vaixells	brodove
vaixells	brodovi
coneguts	poznanstva
coneguts	poznanici
límit	limit
límit	ograničenje
límit	granica
galeria	galerija
galeria	galerije
galeria	galeriju
flors	cvjetovi
flors	cvijeće
https	https
acte	akt
acte	čin
mal	mal
producte	proizvod
coses	stvari
coses	stvari
coneixement	znanja
coneixement	poznavanje
coneixement	znanje
totalment	totalno
totalment	potpuno
seguint	praćenje
seguint	pratim
tribu	pleme
tribu	plemena
raó	razum
raó	razlog
estrella	zvjezdica
estrella	star
estrella	zvijezda
estrella	zvezda
germana	sestro
germana	sestra
germana	sister
comuna	komuna
llevant	levante
moviments	pokreti
moviments	potezi
moviments	pokreti
boscos	šume
alemanys	nijemci
comitè	odbor
comitè	komitet
províncies	provincija
províncies	pokrajine
províncies	provincije
finestres	windows
finestres	prozori
finestres	prozore
ronda	okrugli
ronda	okruglo
ronda	okrugla
ronda	runda
morts	mrtav
pista	pratiti
pista	staza
usuaris	korisnike
usuaris	korisnici
don	don
monument	spomenik
futbolista	nogometaš
reconeixement	zahvalnost
reconeixement	priznavanje
reconeixement	priznanje
reconeixement	prepoznavanje
tractament	liječenje
tractament	tretman
palma	palma
figures	brojke
figures	figure
miguel	miguel
santiago	santiago
smithsonian	smithsonian
feina	job
feina	posao
suècia	švedska
suècia	švedskoj
suècia	švedski
suècia	švedske
washington	washington
rosa	pink
rosa	ružičasta
rosa	roze
rosa	roza
rosa	ruža
rosa	rose
rosa	rosa
monuments	spomenike
monuments	spomenika
monuments	spomenici
valors	vrednosti
valors	vrijednosti
park	parka
park	park
religió	religija
religió	vjera
continuació	nastavak
enllaç	veza
enllaç	link
enllaç	poveznica
tasca	zadatak
nacions	narodi
nacions	nacije
fundat	utemeljena
fundat	utemeljen
fundat	osnovao
fundat	osnovan
fundat	osnovana
obert	otvori
documents	dokumenti
documents	dokumenta
policia	policija
oposició	opozicija
oposició	oporbene
oposició	oporba
oposició	protivljenje
tècniques	tehnike
digital	digitalni
digital	digitalno
digital	digitalna
anònim	anonimno
anònim	anonimna
anònim	anonimni
predecessor	prethodnik
org	org
milà	milan
milà	milano
milà	milana
residència	boravište
residència	rezidencija
residència	prebivalište
arquebisbe	nadbiskupa
arquebisbe	nadbiskup
setge	opsade
setge	opsada
quadre	stol
quadre	tablica
conquesta	osvajanja
conquesta	osvajanje
torrent	bujice
completament	kompletno
completament	potpuno
autònoma	autonomna
stadium	stadion
peça	pratiti
peça	staza
llenguatge	jezik
tecnologia	tehnologija
lópez	lopez
porto	porto
propietats	svojstva
entrenador	trener
entrenador	treneru
projectes	projekte
projectes	projektima
projectes	projekti
lliures	slobodna
lliures	slobodni
lliures	slobodan
lliures	besplatno
lliures	free
dit	prst
proposta	predlog
proposta	prijedlog
clau	tipka
clau	ključ
agricultura	poljoprivreda
agricultura	uzgoj
agricultura	poljoprivreda
agricultura	poljoprivredu
agricultura	poljoprivrede
agricultura	poljoprivredi
relacionats	povezano
espasa	mač
pèrdua	gubitak
pèrdua	gubitka
colspan	colspan
extensió	produžetak
extensió	proširenje
varietat	raznolikost
alexandre	alexandre
alexandre	aleksandar
alexandre	aleksandra
alexandre	alexander
sang	krvi
sang	krv
guinea	gvineja
venècia	venecija
venècia	veneciji
venècia	venecije
venècia	veneciju
internet	interneta
internet	internet
nacionals	nacionalno
nacionals	državljana
nacionals	nacionalne
nacionals	državno
sevilla	sevilla
sevilla	seville
basc	baskijski
valls	valls
simon	simone
simon	simon
simon	simona
anàlisi	analize
anàlisi	analiza
abr	apr
aspecte	aspekt
resposta	odgovor
resposta	odgovori
feta	napravljen
feta	napravio
feta	napravljeno
feta	feta
hàbitat	stanište
oficialment	službeno
oficialment	zvanično
moscou	moskvu
moscou	moskvi
moscou	moskva
periodista	novinarka
periodista	novinar
festes	praznici
festes	blagdani
festes	praznike
terreny	teren
terreny	tlo
operació	operacija
fortalesa	tvrđava
fortalesa	utvrda
pirineus	pirineja
internacionals	international
internacionals	međunarodna
internacionals	međunarodni
blau	plavo
blau	plavi
blau	plava
roig	crveno
roig	crvena
roig	crven
roig	crveni
millorar	poboljšati
senyal	signal
senyal	signala
difícil	tesko
difícil	teško
diputats	zastupnici
diputats	zamjenici
versions	verzije
històrica	povijesna
històrica	povijesni
històrica	povijesno
dirigit	režirao
dirigit	usmjerena
dirigit	usmjereno
metge	liječnik
metge	doktore
metge	doktor
cadena	string
cadena	lanac
aliança	savez
aliança	saveza
models	modeli
models	modele
vaixell	brod
vaixell	čamac
historiador	povjesničar
lletra	stihovi
lletra	stihove
junta	ploča
junta	daska
junta	tabla
junta	hunta
rafael	raphael
rafael	rafael
presó	zatvor
operacions	operacije
operacions	operacija
royal	royal
royal	kraljevsko
royal	kraljevski
royal	kraljevska
vist	vidio
vist	vidjeli
vist	viđeno
vist	viđen
localitat	lokalitetu
celebrar	slavimo
aplicació	prijava
aplicació	primjena
aplicació	aplikacija
obertura	otvor
obertura	otvorenje
obertura	otvaranje
obertura	otvaram
esdeveniments	događaji
esdeveniments	događaja
esdeveniments	događaje
categories	kategorije
categories	kategorija
amics	prijateljice
amics	prijatelji
amics	prijatelje
premsa	press
premsa	pritisnite
premsa	pritisni
premsa	novinari
turó	brdo
turó	brijeg
turó	hill
parella	par
israel	izraela
israel	izrael
ocasions	prigode
black	crna
black	crni
black	crnac
black	crne
black	crno
concert	koncert
concert	koncerta
reforma	reforme
reforma	reforma
reforma	reformu
simple	jednostavna
simple	jednostavan
simple	jednostavno
portes	vrata
idees	ideje
und	und
dimensions	dimenzije
anteriorment	prethodno
ferraris	ferrarija
parròquia	parish
parròquia	župi
parròquia	župe
excepte	osim
comunista	komunističke
comunista	komunist
comunista	komunistički
comunista	komunisti
comunista	komunista
exemples	primjeri
exemples	primjera
exemples	primjere
reserva	rezervacije
reserva	rezervat
reserva	rezervacija
reserva	rezervi
reserva	rezerva
explica	objašnjava
oli	ulje
oli	nafta
vídeo	videozapis
vídeo	video
dedicada	posvećena
dedicada	posvećeno
dedicada	posvećen
dedicada	posvećeni
dedicada	posvetio
autoritat	autoritet
autoritat	ovlasti
inicial	inicijali
inicial	početni
forta	snažno
forta	jaki
forta	jak
forta	jaka
econòmic	ekonomska
econòmic	ekonomski
econòmic	gospodarski
econòmic	gospodarska
econòmic	gospodarske
destacats	pramenove
darrera	zadnji
darrera	posljednje
darrera	zadnje
darrera	posljednja
darrera	posljednji
ocupa	zauzima
expressió	izraz
expressió	izražavanje
accions	postupci
accions	radnje
accions	akcije
accions	djela
imperial	carska
imperial	carski
càrrega	napuni
càrrega	teret
càrrega	opterećenje
càrrega	učitavanje
càrrega	utovar
descripció	opis
descripció	opisa
henry	henrik
henry	henry
muhammad	muhamed
muhammad	muhammad
muhammad	muhammed
abd	abd
dedicat	posvećena
dedicat	posvećeno
dedicat	posvećen
dedicat	posvećeni
dedicat	posvetio
lleis	zakone
lleis	zakoni
atenció	pažnja
cavall	konj
cavall	konju
cavall	konja
rectangular	pravokutna
justícia	pravda
justícia	pravdu
volia	tražen
volia	traženi
volia	htio
luxemburg	luksemburg
fàbrica	tvornica
fàbrica	fabrike
fàbrica	tvornici
fàbrica	tvornice
fernando	fernando
diners	novac
diners	lova
diners	pare
diners	love
béns	dobara
béns	robe
béns	robu
béns	roba
gas	benzin
gas	gas
gas	plin
presa	brani
presa	brane
presa	brana
presa	plijen
populars	popularni
populars	popularna
populars	popularan
populars	popularne
populars	popularno
nivells	razina
nivells	razine
completa	potpuna
completa	kompletan
completa	kompletna
flota	flote
flota	flota
branca	grana
branca	branch
branca	grane
branca	granu
red	crveno
red	crvena
red	crven
red	crveni
paris	paris
paris	pariz
paris	pariza
culturals	kulturno
culturals	kulturne
culturals	kulturni
culturals	kulturna
daniel	danijel
daniel	daniela
daniel	daniel
daniel	danijela
simplement	jednostavno
programes	programi
programes	programe
programes	programi
centres	centri
centres	centre
centres	centara
centres	centri
centres	centara
espanyols	španjolci
planeta	planet
planeta	planeta
atacs	napadi
atacs	napada
principat	kneževina
llobregat	llobregat
habitual	uobičajeno
municipals	općinske
migdia	podne
fernández	fernandez
fernández	fernández
treballadors	radnice
treballadors	radnika
treballadors	radnici
treballadors	radnicima
solar	solarni
carrers	ulice
carrers	ulica
carrers	ulicama
instruments	instrumenti
instruments	instrumente
nombres	brojevi
nombres	brojeve
sabadell	sabadell
complex	složeno
complex	kompleks
complex	složena
símbol	simbol
constant	stalna
constant	konstantno
constant	konstanta
matar	ubijanje
viii	viii
gestió	uprava
gestió	upravljanje
gestió	menadžment
àcid	kiseline
àcid	kiselina
cossos	tijela
crisi	kriza
crisi	krize
manca	manjak
manca	nedostatak
manca	manjka
sants	sveci
ali	alija
ensenyament	nastava
historia	historia
montserrat	montserrat
ministeri	ministarstva
ministeri	ministarstvo
giro	giro
participants	sudionici
participants	sudionika
participants	sudionike
baixes	niski
baixes	niska
baixes	nisko
baixes	nizak
motius	razloge
motius	razlozi
motius	motive
motius	motiva
motius	motivi
regional	regionalno
regional	regionalni
ascensió	uzdizanje
necessitat	treba
necessitat	potreban
necessitat	potrebna
necessitat	potrebno
necessitat	trebam
possibilitat	mogucnost
possibilitat	mogućnost
complet	potpuna
complet	kompletan
complet	kompletna
cardenal	kardinale
cardenal	kardinal
martínez	martinez
martínez	martínez
pérez	pérez
universal	univerzalni
context	kontekst
isabel	isabel
isabel	isabelle
arcs	lukove
die	umri
convent	manastir
convent	samostan
jueus	židove
jueus	židovi
bernat	bernard
bernat	bernat
con	kornet
cristians	kršćani
cristians	kršćane
derrota	poraz
derrota	porazi
derrota	poraza
giovanni	giovanni
noruega	norveškoj
noruega	norveška
famós	poznat
famós	slavni
famós	poznati
famós	poznata
famós	slavan
cambridge	cambridge
estudiants	studenti
estudiants	učenici
estudiants	studentima
donant	davanja
donant	davanje
donant	donator
donant	donor
donant	donatora
doctor	doktore
doctor	doktor
espais	prostorima
espais	prostore
riera	potok
interpretació	tumačenje
interpretació	interpretacija
caiguda	jesen
caiguda	pad
aspectes	aspekte
incloure	uključuju
din	din
document	dokumenta
document	dokument
clara	klara
clara	clara
utc	utc
clàssica	klasične
clàssica	klasična
mínim	minimalno
mínim	minimum
mínim	minimalna
estàndard	standardni
estàndard	standardno
estàndard	standardna
estàndard	standard
institucions	institucije
institucions	institucija
institucions	ustanove
representant	predstavnica
representant	predstavnik
altura	visine
altura	visina
organitzar	organizirati
escultura	skulptura
escultura	skulpture
roger	roger
editor	urednica
editor	urednik
agència	agencije
agència	agencija
visió	vizija
visió	viziju
visió	vid
laterals	bočni
international	international
international	međunarodna
international	međunarodni
americans	amerikanci
elegit	odabrani
elegit	odabrana
elegit	izabrani
elegit	izabran
esteve	stephen
esteve	stjepan
diòcesi	biskupije
musulmans	muslimane
musulmans	muslimanima
musulmans	muslimana
musulmans	muslimani
retorn	povratak
nostra	nostra
concurs	natječaj
concurs	natjecanje
acceptar	prihvaćanje
acceptar	prihvati
possiblement	eventualno
reacció	reakcije
reacció	reakcija
golf	golfa
golf	golf
global	globalno
directe	izravno
directe	direktno
directe	izravna
directe	direct
textos	tekstovi
marit	mužu
marit	muž
marit	suprug
navarra	navarre
rang	rang
rang	čin
tractar	poslastica
tractar	liječiti
tractar	tretirati
reus	reus
actuals	trenutni
actuals	trenutna
actuals	struja
responsable	odgovoran
responsable	odgovorno
responsable	odgovorni
responsable	odgovorna
gonzález	gonzález
partida	igra
ribera	ribera
capaç	sposoban
capaç	sposobno
capaç	sposobni
capaç	sposobna
pacífic	pacific
pacífic	pacifik
pacífic	pacifiku
matèria	materija
matèria	materije
matèria	tvar
arbre	stablo
arbre	drvo
florida	floridu
florida	floridi
florida	florida
propis	vlastiti
propis	posjedovati
declarar	proglasiti
declarar	proglasi
cicle	ciklus
llegenda	legende
llegenda	legenda
llançament	lansiranje
llançament	pokretanje
processos	procesi
processos	procese
orient	orient
patir	pati
similars	slično
similars	slični
similars	slične
similars	slična
similars	slicno
estrelles	zvijezde
estrelles	zvezde
estrelles	zvjezdice
enviat	poslana
enviat	poslano
caixa	box
caixa	kutija
caixa	kutiju
utilitzant	koristeći
utilitzant	korištenje
estructures	struktura
estructures	strukture
ciutadans	građani
ciutadans	građanima
inicis	početke
guerres	ratovi
guerres	ratove
guerres	ratova
femení	ženska
femení	ženka
femení	žensko
generació	generacija
generació	generacije
survey	istraživanje
survey	anketa
platja	plaže
platja	beach
platja	plažu
platja	plaža
publicacions	objave
pell	koža
pell	puti
invasió	invazije
invasió	invazija
all	češnjak
eix	osi
eix	osovine
eix	os
papers	papiri
papers	dokumenti
fao	fao
casat	oženjen
àrabs	arapi
alegre	veselo
alegre	vesela
ago	aug
valign	valign
successió	sukcesiji
deixant	ostavljajući
deixant	odlazak
andorra	andora
aliats	saveznici
aliats	saveznike
comptes	račune
comptes	računi
pràcticament	praktično
pràcticament	praktički
atenes	atenu
atenes	atene
atenes	ateni
atenes	atena
nobel	nobelovu
terrassa	terasa
terrassa	terasi
terrassa	terase
ermita	hermitage
crist	krist
gèneres	žanrova
biografia	biografija
biografia	biografiju
biografia	biografije
pilot	pilot
coalició	koalicije
coalició	koaliciju
coalició	koalicija
coalició	koaliciji
ambdues	oboje
igualment	jednako
arbres	stabla
arbres	drveće
liberal	liberalne
liberal	liberalni
liberal	liberalna
ulls	oci
ulls	oči
conservació	očuvanje
presidència	predsjedništvo
presidència	predsjedništva
actuació	izvedba
actuació	izvođenje
actuació	nastup
usa	koristi
usa	iskoristi
usa	upotrebi
usa	upotrijebi
usa	usa
documentació	dokumentacija
documentació	dokumentacije
concerts	koncerte
concerts	koncerata
hongria	mađarske
hongria	mađarskoj
hongria	mađarska
comunitats	zajednice
plans	planovi
plans	planova
plans	planove
artístic	umjetničko
artístic	umjetnička
artístic	umjetnički
ducat	vojvodstvo
ducat	vojvodina
freqüència	frekvencija
freqüència	frekvencije
freqüència	frekvenciju
aconsegueix	dobiti
aconsegueix	get
mètodes	metode
sub	podmornica
sub	sub
algú	neko
algú	netko
algú	nekoga
experiència	iskustvo
experiència	iskustva
xile	čile
zelanda	zeland
esmenta	spominje
esmenta	spominjanje
expansió	proširenja
expansió	širenje
expansió	proširenje
aeroport	aerodrom
curt	curt
curt	ukratko
curt	kratki
curt	kratko
curt	kratka
alumnes	studenti
alumnes	učenici
alumnes	studentima
veïns	susjedi
veïns	susjedi
restaurant	restoran
retornar	povratak
representar	predstavljaju
bellesa	ljepota
bellesa	ljepotica
bellesa	ljepote
punta	savjet
punta	dojava
man	covjek
man	čovjek
man	čovek
guitarra	gitaru
guitarra	gitare
guitarra	gitara
tradicionals	tradicionalna
tradicionals	tradicionalni
tradicionals	tradicionalno
democràtica	demokratska
democràtica	demokratske
democràtica	demokratski
turquia	purica
turquia	turska
decisió	odluci
decisió	odluka
mesures	mjere
atlàntic	atlantic
atlàntic	atlantik
selva	džungla
selva	džungli
selva	džunglu
selva	selva
instrument	instrument
guàrdia	čuvar
esmentat	spomenuto
esmentat	spomenuo
titular	holder
titular	držač
elèctric	električna
elèctric	električni
advocat	pravnik
advocat	odvjetnik
advocat	odvjetnica
advocat	advokat
