категория	kategorya
руководство	guidance
руководство	manual
руководство	pamumuno
руководство	handbook
руководство	patnubay
руководство	gabay
бассейна	basin
характер	kalikasan
характер	nature
исключительно	eksklusibo
официальная	official
официальная	opisyal
островов	kapuluang
лиц	persons
полное	busog
полное	full
полное	buo
полное	buong
библиотека	aklatan
библиотека	library
вступил	inilagay
вступил	pinasok
вступил	naipasok
литература	panitikan
литература	panitikang
победитель	nagwagi
победитель	winner
победитель	pagandahan
отряд	squad
правда	totoo
правда	true
правда	katotohanan
месяца	buwan
месяца	months
месяца	buwan
погиб	namatay
армении	armenian
армении	armenia
шесть	anim
командовал	utusan
адрес	tirahan
адрес	address
результат	resulta
результат	resulta
зачем	bakit
поверхности	surface
поверхности	ibabaw
поверхности	ibabaw
оружие	sandata
оружие	arms
оружие	armas
оружие	baril
оружие	sandata
оружие	armas
оружие	baril
столица	capital
столица	kabisera
столица	kapital
любовь	nagmahal
любовь	love
любовь	nagmamahal
содержание	nilalaman
младший	bunso
младший	junior
студии	studios
студии	studio
продюсер	producer
поля	patlang
поля	field
поля	larangan
фотографии	photography
фотографии	photos
фотографии	larawan
фотографии	picture
опять	ulit
опять	again
опять	muli
опять	nanaman
дал	dal
дал	dahl
дал	nagbigay
запад	west
запад	kanluran
швеции	swedish
швеции	suweko
швеции	sweden
швеции	suwesya
появляется	lumalabas
появляется	lilitaw
случай	case
случай	kaso
случай	kasong
штаб	headquarters
постепенно	unti
наконец	wakas
джеймс	james
появилась	lumitaw
очевидно	halata
очевидно	obviously
философии	pilosopiya
достижения	achievements
достижения	nagawa
достижения	nakamit
достижения	achievement
эпизод	episode
образ	larawan
образ	imahe
стихи	verses
стихи	tula
стихи	tula
стихи	poetry
фронт	harapan
фронт	harap
прямо	straight
прямо	tuwid
прямо	diretso
лос	los
лос	voc
американская	amerikano
млн	milyon
депутатов	deputies
депутатов	mps
китай	tsina
китай	china
отчёт	iulat
отчёт	ulat
учёный	siyentipiko
появился	lumitaw
григорий	gregorio
григорий	gregory
пол	kasarian
пол	paul
пол	pablo
пол	sahig
пол	palapag
париже	paris
париже	parokya
центральный	central
центральный	gitnang
дворец	palasyo
частично	partial
частично	bahagyang
частично	bahagi
частично	part
частично	parte
частично	bahagyang
считает	nahahanap
считает	humanap
считает	isinasaalang
судья	hukom
судья	husgahan
судья	referee
романа	romana
обновление	update
бас	als
бас	bass
бас	bas
последнее	huling
последнее	huli
последнее	last
китая	intsik
китая	tsino
китая	chinese
поддержку	suportahan
поддержку	support
поддержку	sumusuporta
поддержку	suporta
поддержку	sumuporta
поддержку	sinusuportahan
искусство	sining
искусство	art
искусство	sining
современных	makabagong
современных	modern
современных	modernong
современных	makabago
современных	kapanahon
венгрии	hungary
венгрии	hungarian
инженер	engineer
очков	points
верхняя	itaas
верхняя	upper
верхняя	haute
картины	kuwadro
тома	toma
тома	thomas
тома	volume
царь	king
царь	hari
царь	haring
царь	tsar
деньги	pera
деньги	salapi
южная	katimugang
южная	southern
южная	timog
канады	canadian
делает	gumagawa
ночь	gabi
пер	kada
устройство	device
устройство	aparato
началось	nagsimula
началось	inumpisahan
началось	sinimulan
асср	usda
городское	urbano
финляндии	finland
финляндии	pinlandes
башкортостан	bashkortostan
доказательств	ebidensya
доказательств	katibayan
голосов	votes
голосов	boto
кораблей	ships
успешно	matagumpay
успешно	matagumpay
технологии	teknolohiya
сфера	sphere
сфера	globong
ибн	ibn
план	plano
план	plan
план	magplano
исторический	makasaysayang
исторический	makasaysayang
органов	organo
органов	organs
выборы	halalan
выборы	eleksyon
батальон	battalion
директора	direktor
лев	leon
лев	lev
лев	leo
думы	duma
шоссе	lansangan
шоссе	highway
шоссе	highway
политический	pulitikal
политический	politikal
политический	pampulitika
болгарии	bulgaro
болгарии	biyetnam
болгарии	bulgaria
вне	labas
объекты	pasilidad
объекты	bagay
форму	anyo
форму	uniporme
форму	uniform
метод	paraan
сеть	network
легко	madaling
легко	madali
легко	madaling
легко	easy
реж	dir
основная	pangunahing
основная	pangunahin
минимум	pinakamababa
минимум	pinakamaliit
минимум	minimum
минимум	pinakamababang
минимум	kaunti
минимум	minimal
миллионов	milyon
миллионов	milyon
миллионов	millions
смерть	kamatayan
сельские	rural
сельские	panlalawigan
правильно	diba
правильно	kanang
правильно	tama
правильно	correct
правильно	itama
крупный	large
крупный	malaki
крупный	malaking
платформы	platform
платформы	platform
платформы	plataporma
исторических	makasaysayang
руки	arms
руки	armas
руки	kamay
руки	hands
предложил	iminumungkahing
предложил	nagmungkahi
предложил	iminungkahi
предложил	iminungkahing
предложил	iminumungkahi
предложил	inaalok
предложил	inalok
предложил	inaalay
собрания	pagpupulong
собрания	assemblies
редактор	editor
париж	paris
париж	parokya
канал	canal
канал	channel
традиции	kaugalian
традиции	tradisyon
традиции	tradisyon
потери	kawalan
потери	pagkawala
потери	pagkalugi
потери	casualties
происхождение	pinanggalingan
происхождение	origin
происхождение	pinagmulan
беларусь	belarus
существование	existence
существование	pagkakaroon
основана	itinatag
дать	ibigay
дать	magbigay
времена	times
времена	beses
идеи	ideya
бригада	brigada
валерий	valery
валерий	valerius
объект	bagay
объект	object
объект	sasailalim
объект	paksa
объект	subject
вынужден	napilitang
порядок	order
машины	kotse
машины	machine
уильям	william
профессора	professors
азербайджана	azerbaijani
лига	league
лига	liga
династии	awan
порт	daungan
гран	gran
гран	grand
структура	istraktura
получения	resibo
получения	pagtanggap
полный	busog
полный	full
полный	buo
полный	buong
полный	complete
полный	kumpletuhin
полный	kompleto
полный	kumpleto
хотел	wanted
бюро	kawanihan
местных	lokal
заслуги	merit
месяц	buwan
животные	hayop
тело	katawan
направления	direksiyon
направления	destinasyon
температура	temperatura
запись	pagtatala
запись	recording
запись	record
запись	talaan
запись	rekord
ирландии	intsik
ирландии	irish
ирландии	irlandes
ирландии	ireland
кому	coma
кому	koma
выпущен	pinakawalan
земля	daigdig
земля	lupa
земля	lupain
земля	lupa
недели	linggo
недели	lingguhan
недели	lingo
недели	linggo
отсутствует	absent
отсутствует	nawawala
отсутствует	kulang
приз	prize
приз	premyo
класс	klase
сингл	single
сингл	solong
архитектуры	architecture
архитектуры	arkitektura
работали	nagtrabaho
политика	patakaran
политика	politika
политика	pulitika
политика	patakaran
речи	speeches
речи	speech
речи	pananalita
речи	talumpati
речи	pagsasalita
старше	older
понятие	konsepto
выход	umaalis
выход	umalis
выход	lumabas
материал	materyal
материал	materyales
игроков	manlalaro
добавить	magdagdag
добавить	add
добавить	idagdag
архитектор	arkitekto
автоматически	awtomatiko
автоматически	awtomatikong
автоматически	awtomatiko
лучшая	makakaya
лучшая	pinakamagandang
лучшая	pinakamaganda
лучшая	best
белый	maputi
белый	puti
кандидат	kandidato
кандидат	candidate
персонажей	character
персонажей	characters
фразы	parirala
авиации	panghimpapawid
авиации	aviation
северный	north
северный	hilagang
северный	hilaga
северный	hilagang
идея	idea
идея	ideya
играет	gumaganap
играет	paglalaro
играет	naglalaro
ивана	ivana
писателей	manunulat
женщина	babae
женщина	babae
женщина	female
голос	boses
преподаватели	professors
преподаватели	teachers
преподаватели	faculty
серебряный	pilak
серебряный	silver
леонид	leonidas
леонид	leonid
обучения	learning
опыт	maranasan
опыт	karanasan
свет	liwanag
свет	magaan
свет	ilaw
свет	ilaw
неделю	linggo
неделю	lingguhan
неделю	lingo
получает	natatanggap
получает	gets
играть	dula
играть	play
играть	makipaglaro
играть	maglaro
интерес	interes
интерес	patubo
применение	aplikasyon
установлен	installed
установлен	install
установлен	nakaluklok
интересные	interesting
интересные	interesante
политических	pulitikal
политических	politikal
политических	pampulitika
исторические	makasaysayang
исторические	makasaysayang
красная	pula
красная	red
раунд	round
раунд	bilog
транспорт	transportasyon
транспорт	sasakyan
транспорт	transportasyon
транспорт	sasakyan
премьера	pangunahin
премьера	premier
выставка	exhibit
выставка	eksibisyon
выставка	exhibition
дни	araw
контроль	kontrol
контроль	kontrolin
контроль	pagmamanman
контроль	pagsubaybay
контроль	pagkontrol
контроль	kinokontrol
мнения	opinyon
мнения	pagtingin
требования	kinakailangan
требования	requirements
требования	demands
портрет	portrait
карла	carla
карла	karla
цели	naglalayong
цели	goals
цели	pinupuntirya
письмо	sulat
письмо	liham
письмо	letter
анализ	pagsusuri
анализ	pagtatasa
семь	pitong
семь	seven
семь	pito
зал	gym
зал	hall
женат	kasal
женат	ikinasal
женат	pinakasalan
состоял	binubuo
распространение	pagpapalaganap
распространение	pagsasabog
распространение	pamamahagi
курс	kurso
курс	course
битва	labanan
каталог	directory
каталог	direktoryo
каталог	catalogue
каталог	katalogo
каталог	catalog
оценки	rating
оценки	ratings
оценки	pagtantiya
брата	kapatid
дэвид	david
спорт	palakasan
спорт	sport
спорт	isport
спорт	palakasan
спорт	isports
спорт	sports
турции	turkey
турции	turkiya
турции	turko
томас	tomas
томас	thomas
условия	tuntunin
условия	takda
условия	kondisyon
условия	kundisyon
назначения	destinasyon
построена	nakapaloob
построена	binuo
невозможно	imposible
невозможно	imposibleng
невозможно	impossible
самолёт	eroplano
самолёт	plane
самолёт	eroplano
самолёт	airplane
самолёт	eroplano
даёт	binibigyan
даёт	nagbibigay
привести	magdala
привести	magdadala
привести	dalhin
осенью	taglagas
осенью	mahulog
понял	naintindihan
счет	account
счет	score
счет	iskor
финал	finals
финал	finale
паломар	palomar
обе	parehong
обе	both
обе	pareho
фонд	pundasyong
фонд	foundation
фонд	pundasyon
фонд	fund
фонд	pondong
применения	aplikasyon
установлены	installed
установлены	install
установлены	nakaluklok
ольга	olga
открытия	discoveries
открытия	pagbubukas
открытия	binubuksan
открытия	opening
академия	academy
водных	nabubuhay
водных	aquatic
конфликт	pagsalungat
конфликт	salungat
аргументы	argumento
аргументы	argumento
аргументы	argument
аргументы	pagtatalo
выступления	speeches
выступления	palabas
выступления	pagtatanghal
протокол	protocol
крест	krus
крест	cross
воду	tubig
ученики	estudyante
марка	stamp
марка	mark
депутаты	deputies
депутаты	mps
требует	nangangailangan
требует	demands
этап	phase
этап	entablado
этап	yugto
этап	stage
символ	simbolo
символ	sagisag
ооо	ooo
фамилии	surname
определение	pagpapasiya
определение	definition
определение	katuturan
определение	kahulugan
сад	hardin
швейцарии	switzerland
швейцарии	swiss
соединения	compounds
приблизительно	approx
приблизительно	tinantiyang
батальона	battalion
остался	nanatili
свободы	kalayaan
гол	layunin
грузии	georgian
грузии	georgia
рек	ilog
верхней	itaas
верхней	upper
отдельный	hiwalay
направление	direction
направление	direksiyon
направление	direksyon
авторитетных	authoritative
матчи	tumutugma
лондоне	london
лондоне	londres
представитель	kinatawan
подготовки	pagsasanay
педагог	educator
труды	writings
отношений	ugnayang
отношений	ugnayan
отношений	relasyon
проекты	proyekto
латвии	latbiya
латвии	leton
муниципальных	munisipyo
пара	pares
муниципальные	munisipyo
итальянский	italian
итальянский	italyano
требуется	kinakailangan
требуется	kailangan
требуется	kailangan
поражение	natalo
поражение	bagsak
поражение	pagkatalo
веков	siglo
веков	daantaon
джона	jonah
журналист	mamamahayag
московская	moscow
политическая	pulitikal
политическая	politikal
политическая	pampulitika
молодой	bata
крупнейших	pinakamalaking
сценарист	manunulat
сценарист	screenwriter
принят	tinanggap
принят	pinagtibay
переехал	inilipat
август	august
август	agosto
звезда	bituin
звезда	star
причиной	sanhi
причиной	cause
растения	halaman
растения	planta
растения	halaman
формирования	pagbabalangkas
формирования	formation
чемпионов	champions
работала	nagtrabaho
музыку	sinauna
музыку	tugtog
музыку	musika
музыку	tugtugin
музыку	music
джордж	george
генрих	heinrich
генрих	enrique
генрих	henry
говорить	magsalita
говорить	usap
говорить	usapan
говорить	talk
говорить	magsalita
говорить	nagsasalita
причина	dahilan
причина	sanhi
причина	cause
архиепископ	arsobispo
героев	heroes
епархия	diocese
убит	napatay
убит	pinatay
убит	pinatay
генри	enrique
генри	henry
политик	pulitiko
свойства	katangian
доход	kita
доход	kita
доход	income
майкл	michael
став	nagiging
проектов	proyekto
корабли	ships
усть	ust
царя	tsar
договор	tratado
договор	kasunduan
татьяна	tatiana
методы	pamamaraan
методы	pamamaraan
предложения	panukala
предложения	offers
предложения	inaalok
предложения	mungkahi
гора	bundok
гора	bundok
связанные	kaugnayan
связанные	kaugnay
моя	akin
моя	mine
марки	stamps
определения	kahulugan
округов	pambatas
португалии	portuguese
португалии	portuges
португалии	portugal
ворота	gate
ворота	gateway
ворота	gates
британский	british
япония	japan
япония	hapon
певица	singer
олимпийские	olimpiko
олимпийские	olympic
собрание	assembly
собрание	pagpupulong
собрание	pagtitipon
собрание	pagtitipon
собрание	miting
собрание	pulong
собрание	pagkakakilala
собрание	pagpupulong
защитник	defender
защитник	kalaban
защитник	protector
старый	matanda
старый	luma
студентов	estudyante
задачи	challenges
задачи	gawain
веб	web
болезни	karamdaman
болезни	sakit
сторона	partido
сторона	party
сторона	pagdiriwang
сторона	pagtitipon
сторона	gilid
сторона	tabi
сторона	karamay
сторона	tagiliran
основатель	tagapagtatag
основатель	founder
тонн	tons
компаний	kumpanya
компаний	kompanya
подпись	caption
подпись	paliwanag
подпись	pirmahan
подпись	signing
подпись	pinirmahan
подпись	lagda
подпись	pirma
новости	balita
новости	news
англия	inglatera
англия	england
портал	portal
исследование	aral
исследование	pananaliksik
исследование	pagsisiyasat
исследование	research
света	liwanag
света	magaan
света	ilaw
остаётся	mananatiling
памятники	monuments
нижняя	lower
зоны	zone
сюжет	balangkas
малая	malaya
хан	hahn
хан	khan
хан	han
пространство	space
пространство	kalawakan
пространство	puwang
пространство	espasyo
поражения	pagkatalo
поп	pop
битвы	battles
восстание	warsaw
восстание	insurrection
восстание	kokhba
восстание	paghihimagsik
наступление	nakakasakit
западная	west
западная	kanluran
западная	kanluranin
западная	western
экспедиции	tiki
успех	tagumpay
открытие	pagtuklas
открытие	pagkatuklas
открытие	pagbubukas
открытие	binubuksan
открытие	opening
полиции	pulisya
полиции	pulis
физики	pisikang
физики	pisika
цель	layunin
цель	layunin
цель	layunin
цель	target
обучение	pagtuturo
обучение	pagsasanay
обучение	learning
альма	alma
личности	identities
личности	personalities
личности	personalidad
личности	pagkatao
далеко	malayo
далеко	kalayo
далеко	malayong
персонажи	character
персонажи	characters
объём	volume
южный	katimugang
южный	southern
южный	timog
картина	painting
картина	pinta
министерство	ministry
женился	kasal
женился	ikinasal
женился	pinakasalan
километров	kilometres
километров	kilometro
семейство	kapamilya
семейство	pamilya
андерсон	anderson
казахстан	kazakhstan
польский	polish
круг	bilog
круг	lap
испания	espanya
испания	spain
высшего	superior
умеренно	katamtaman
окончательно	depinitibo
победа	manalo
победа	tagumpay
победа	panalong
крепость	muog
крепость	kuta
крепость	kutang
крепость	fort
крым	crimea
жанр	genre
хочет	gustong
самостоятельно	malaya
драмы	drama
драмы	dramas
база	base
хочу	gustong
хочу	gusto
хочу	want
хочу	nais
поддержки	suportahan
поддержки	support
поддержки	sumusuporta
поддержки	suporta
поддержки	sumuporta
поддержки	sinusuportahan
леса	kagubatan
леса	kagubatan
леса	gubat
половины	kalahati
половины	kalahating
половины	half
добавил	naidagdag
добавил	idinagdag
энергии	enerhiya
названа	pinangalanang
названа	pinangalanan
названа	nagngangalang
мартин	martin
отставку	pagbibitiw
главная	pangunahing
главная	pangunahin
местный	lokal
крайней	grabe
крайней	grave
помочь	tulong
помочь	tulungan
принимает	tinatanggap
принимает	tumatanggap
этапе	phase
этапе	entablado
этапе	yugto
этапе	stage
скорости	bilis
отказался	tumanggi
отказался	tinanggihan
отказался	tumanggi
тысячи	libong
тысячи	libo
тысячи	libo
арестован	naaresto
арестован	arestado
арестован	inaresto
мастера	masters
мастера	wizards
абсолютно	absolutely
абсолютно	pasubali
абсолютно	ganap
абсолютно	totally
екатерина	catherine
объединение	pagsamahin
объединение	nagsasama
объединение	unification
прошли	lumipas
прошли	pasado
комментарии	komentaryo
комментарии	comments
оставил	natitira
оставил	pakaliwa
оставил	iniwan
оставил	naiwan
оставил	kaliwa
глаза	mata
поиск	naghanap
поиск	hanapin
поиск	maghanap
поиск	paghanap
поиск	paghahanap
поиск	hinahanap
поиск	naghahanap
закончил	tapos
последняя	huling
последняя	huli
последняя	last
санта	santa
отдел	division
отдел	dibisyon
международные	internasyonal
международные	international
международные	internasyunal
международные	pandaigdig
мои	akin
мои	mine
критерии	pamantayan
способ	paraan
способ	paraang
способ	paraan
способ	way
лондон	london
лондон	londres
процесса	maproseso
процесса	prosesong
процесса	proseso
север	north
север	hilagang
север	hilaga
фестиваль	festival
преподавал	tinuturuan
преподавал	itinuro
преподавал	tinuruan
преподавал	nagturo
короткая	maiksi
короткая	maikli
короткая	short
короткая	pandak
короткая	maikling
польша	poland
географии	heograpiya
огонь	fire
огонь	sunog
огонь	apoy
нижний	nizhny
нижний	lower
критики	critics
жены	asawa
жены	wives
независимости	independence
независимости	kalayaan
подробно	detalyadong
предмет	bagay
предмет	object
предмет	sasailalim
предмет	paksa
предмет	subject
ричард	richard
губернатор	governor
губернатор	gobernador
география	heograpiya
центральная	central
центральная	gitnang
белые	maputi
белые	puti
понятия	konsepto
какая	anong
какая	anu
какая	anung
какая	ano
нападающий	jeanne
нападающий	striker
папа	dad
папа	itay
папа	tatay
папа	daddy
двигатель	engine
двигатель	makina
наталья	natalia
крови	blood
крови	dugo
современные	makabagong
современные	modern
современные	modernong
современные	makabago
современные	kapanahon
сообщество	pamayanan
сообщество	komunidad
кампании	kampanya
граждан	mamamayan
нидерландов	netherlands
полузащитник	tagabantay
полузащитник	linebacker
рейтинг	rating
рейтинг	ranking
рейтинг	ranggo
рейтинг	rating
рейтинг	ratings
общие	karaniwan
общие	karaniwang
общие	pangkalahatan
общие	heneral
общие	pangkalahatang
общие	general
судов	vessels
молодых	bata
представлен	isinumite
труд	trabaho
труд	magtrabaho
труд	work
труд	paggawa
труд	paggawa
труд	pinaghirapan
труд	labor
эль	ale
предыдущий	dating
предыдущий	nakaraang
реформы	reporma
борьба	wrestling
борьба	pakikibaka
борьба	struggle
оператор	operator
пресс	pindutin
пресс	abs
войн	wars
чёрный	itim
письма	letra
письма	letters
письма	titik
плохо	bad
плохо	masamang
плохо	masama
очки	points
очки	baso
очки	salamin
очки	glasses
луи	louis
луи	louie
возглавлял	headed
назвал	pinangalanang
назвал	pinangalanan
назвал	nagngangalang
норвегии	norwegian
норвегии	norway
фридрих	friedrich
фридрих	frederick
фридрих	federico
лучшие	makakaya
лучшие	pinakamagandang
лучшие	pinakamaganda
лучшие	best
служба	serbisyo
служба	paglilingkod
примеры	halimbawa
баку	baku
библиотеки	aklatan
библиотеки	library
музыкант	musikero
продолжил	ipinagpatuloy
продолжил	nagpatuloy
интересно	interesting
интересно	interesante
интересно	interesado
супруга	asawa
супруга	consort
муж	asawa
муж	lakay
существенно	makabuluhang
офф	offs
офф	off
обязанности	obligasyon
обязанности	pananagutan
обязанности	tungkulin
давление	presyon
запрос	query
запрос	hilingin
запрос	kahilingan
запрос	hiling
запрос	request
запрос	humiling
отметить	tag
отметить	magdiwang
отметить	ipagdiwang
отметить	mark
известность	fame
сестра	sister
сестра	ate
сестра	nurse
сестра	nars
иоанна	joanna
детский	anak
детский	bata
ваш	iyong
ваш	your
ваш	yours
режим	mode
режим	regime
зависит	depends
зависит	depende
птиц	birds
птиц	ibon
канада	canada
обратно	likod
обратно	bumalik
обратно	balikan
обратно	balik
аниме	anime
принцип	prinsipyo
учреждения	institusyon
уефа	uefa
блок	harang
блок	bloc
блок	harangin
блок	harang
блок	block
прошла	lumipas
прошла	pasado
военная	military
военная	pangmilitar
военная	militar
восточная	silangan
восточная	east
восточная	oriental
восточная	silangang
максим	maximus
максим	maxim
максим	maxime
федерального	federal
федерального	pederal
предприятие	enterprise
лидер	lider
выбор	selection
выбор	pagpili
выбор	pumili
выбор	pumili
выбор	piliin
выбор	pagpili
выбор	pagpipilian
выбор	pinili
выбор	choice
питер	pedro
питер	peter
редко	bihira
редко	madalang
редко	bihira
редко	bihirang
редко	bihira
меры	aksiyon
меры	pagkilos
меры	aksyon
меры	aksyon
меры	aksiyon
иванов	ivanov
югославии	yugoslavia
характеристики	katangian
тел	tel
али	ali
регулярно	regular
понять	maunawaan
понять	intindihin
понять	naiintindihan
понять	maintindihan
отдельно	magkahiwalay
отдельно	hiwalay
даты	dates
знает	nakakaalam
знает	knows
носит	nagsusuot
носит	wears
личная	personal
ваши	iyong
ваши	your
ваши	yours
прошлом	nakaraan
прошлом	nakalipas
прошлом	nakaraang
справочник	directory
справочник	direktoryo
справочник	handbook
специалист	espesyalista
каждая	kada
каждая	tuwing
каждая	bawat
каждая	bawat
побережье	baybayin
могла	ma
описанные	inilarawan
описанные	inilalarawan
говорил	sinasalita
говорил	nagsalita
побед	pagkapanalo
румынии	romanian
румынии	romania
формула	formula
среды	miyerkules
континентальный	kalapagang
назвать	ipangalan
переход	pagbabago
переход	transition
врач	physician
врач	doktor
врач	doctor
певец	singer
образований	entidad
образований	entity
башни	towers
ирина	irina
наши	ating
наши	aming
наши	ours
наши	atin
ранга	rank
ранга	ranggo
изучения	exploring
бельгии	belgium
бельгии	belgian
современный	makabagong
современный	modern
современный	modernong
современный	makabago
современный	kapanahon
взять	kumuha
устройства	device
устройства	aparato
филипп	philippe
филипп	felipe
филипп	philip
филипп	philipp
филипп	phillip
якобы	daw
спортивные	palakasan
спортивные	isports
спортивные	sports
документы	dokumentong
документы	documents
документы	dokumento
лицо	mukha
брак	kasal
брак	pagpapakasal
брак	kasalan
сотрудник	daigdig
сотрудник	empleyado
приказ	order
приказ	orders
стены	pader
банка	bangko
пары	couples
пары	pares
архив	arkibo
архив	archive
архив	archives
показывает	ipinapakita
показывает	nagpapakita
местные	lokal
ошибки	pagkakamali
ошибки	bugs
объявил	ipinahayag
объявил	idineklara
объявил	inihayag
объявил	inanunsyo
командование	command
командование	utos
таблица	lamesa
таблица	mesa
таблица	talahanayan
таблица	table
шотландии	scotland
шотландии	scottish
католической	katoliko
фортепиано	piano
национальных	national
национальных	pambansa
национальных	pambansang
национальных	nasyonal
освобождения	bitawan
освобождения	ilabas
освобождения	pakawalan
освобождения	paglaya
освобождения	liberation
ваше	iyong
ваше	your
ваше	yours
ясно	burahin
ясно	malinaw
указано	tinukoy
изменение	palitan
изменение	magbabago
изменение	pagbabago
изменение	baguhin
изменение	change
установки	installation
установки	pagluklok
учёные	scientist
учёные	siyentipiko
динамо	dinamo
администратора	admin
администратора	administrator
администратора	administrador
администратора	tagapangasiwa
районах	pambatas
установлена	installed
установлена	install
установлена	nakaluklok
иоанн	juan
иоанн	john
сибири	siberia
сопротивление	paglaban
сопротивление	pagtutol
народ	tao
берега	shores
королевства	kaharian
хосе	jose
хосе	jose
хосе	josé
продукт	produkto
блокировки	pagsasara
илья	ilya
гимназии	gymnasium
торговли	kalakalan
торговли	ipagpalit
торговли	magnegosyo
торговли	trade
живёт	buhay
живёт	lives
живёт	nakatira
тираж	sirkulasyon
проспект	avenue
проспект	abenida
вернуться	bumalik
вернуться	pagbabalik
газа	gas
газа	gaza
создавать	gumawa
создавать	lumikha
варианты	variants
варианты	opsyon
варианты	options
наследия	pamana
наследия	heritage
королевство	kaharian
морских	nautical
контроля	kontrol
контроля	kontrolin
опубликовал	nagpaskil
бизнес	negosyong
бизнес	negosyo
автомобиль	kotse
автомобиль	sasakyan
автомобиль	sasakyan
автомобиль	sasakyan
внутренний	panloob
внутренний	internal
внутренний	natatagong
возраст	edad
возраст	age
сербии	serbiya
сербии	pranses
мощность	power
мощность	kapangyarihan
дорог	daan
десять	sampung
десять	sampu
дель	del
экипаж	crew
прибыл	dumating
дивизион	division
дивизион	dibisyon
основы	fundamentals
основы	pundasyon
выставки	eksibisyon
выставки	eksibisyon
выставки	exhibition
дополнительные	dagdag
дополнительные	extra
дополнительные	karagdagang
анализа	pagsusuri
анализа	pagtatasa
офицер	opisyal
необходимость	pangangailangan
эстонии	estonian
эстонии	estonia
банк	bangko
посмертно	posthumous
администратором	admin
летний	summer
буквы	letra
буквы	letters
буквы	titik
связанных	kaanib
бен	ben
технические	teknikal
девушка	girlfriend
девушка	gf
девушка	kasintahan
девушка	girl
ближайшие	nearest
ближайшие	pinakamalapit
ближайшие	paparating
концерт	concerto
концерт	konsiyerto
концерт	concert
применяется	inilapat
чили	chilean
чили	sili
чили	chile
творчество	pagkamalikhain
показано	ipinapakita
показано	ipinakita
показано	ipinapakita
показано	ipapakita
единица	yunit
единица	unit
консерватории	conservatory
поход	hiking
поход	camping
независимость	independence
независимость	kalayaan
цикл	loop
цикл	siklo
цикл	cycle
цикл	ikot
специальный	espesyal
специальный	special
американских	amerikano
долго	mahaba
долго	matagal
долго	haba
стоимость	gastos
стоимость	halaga
стоимость	halaga
структуры	istruktura
восточный	silangan
восточный	east
оборудования	kagamitan
колледж	college
колледж	kolehiyo
экономика	economics
экономика	ekonomiya
недавно	kamakailan
недавно	kamakailan
недавно	recent
двигателя	engine
двигателя	makina
антон	anton
разрешение	paglutas
разрешение	resolution
разрешение	pahintulot
разрешение	pahintulot
разрешение	permiso
зона	zone
адмирал	admiral
рассказ	story
рассказ	kuwento
рассказ	kwento
рассказ	narrative
рассказ	salaysay
креста	krus
креста	cross
дон	dawn
дон	liwayway
дон	don
пытался	tried
пытался	sumubok
пытался	nasubukan
пытался	sinubukan
повесть	novella
однажды	kapag
бои	fights
бои	aaway
бои	fighting
убийство	homicide
убийство	murder
убийство	asasinasyon
убийство	pagpatay
кратер	crater
продолжает	patuloy
вода	tubig
галерея	gallery
луны	moons
плюс	plus
атаки	umaatake
евро	euro
администрация	pangangasiwa
администрация	pangasiwaan
тексты	teksto
пола	paula
вильгельм	william
вильгельм	wilhelm
успеха	tagumpay
столицы	capitals
мвд	moi
берег	shore
берег	baybayin
берег	baybayin
реакции	reaksyon
реакции	reaksyon
реакции	reaction
телесериал	telenovela
завершил	nakumpleto
завершил	natapos
престол	trono
май	mayo
май	maaaring
городских	urbano
советские	sobyet
гор	madugong
гор	gore
кислоты	acid
кислоты	asido
просьба	hilingin
просьба	kahilingan
просьба	hiling
просьба	request
просьба	humiling
западный	west
западный	kanluran
западный	kanluranin
западный	western
ход	gumalaw
ход	move
ход	ilipat
ход	galawin
целей	goals
йорке	york
расположенный	matatagpuan
океана	karagatan
телевидения	telebisyon
встречи	pagpupulong
убийства	pagpatay
убийства	murder
убийства	murders
историки	historians
коллеги	kasamahan
попытка	try
попытка	subukan
попытка	tinangkang
попытка	sinubukang
попытка	tinangka
попытка	sinubukan
попытка	sinusubukang
попытка	sinusubukan
попытка	attempt
попытка	susubukan
попытка	pagtatangka
попытка	susubukang
попытка	sinusubukang
украинская	ukranyano
вблизи	malapit
ленинград	leningrad
дании	denmark
дании	danish
дер	der
провести	nagastos
провести	gastusin
провести	gumastos
подразделения	units
подразделения	yunit
подразделения	subdivisions
калифорния	california
сложности	komplikasyon
бразилия	brazil
поведение	ugali
поведение	inasal
поведение	gawi
поведение	asal
осталось	natitira
осталось	natitirang
осталось	natitira
осталось	pakaliwa
осталось	iniwan
осталось	naiwan
осталось	kaliwa
минск	minsk
печати	print
печати	pindutin
сделано	ginawa
сделано	done
убрать	alisin
советник	adviser
советник	tagapayo
советник	counsel
советник	tagapayo
советник	tagapayo
принц	prinsipe
принц	prince
рабочий	manggagawa
рабочий	working
рабочий	pagtatrabaho
рабочий	gumagana
рабочий	nagtatrabaho
рассказывает	nagsasabi
нередко	madalas
нередко	kadalasan
высокого	high
высокого	mataas
ранен	injured
ранен	nasugatan
ранен	nasugatan
октябрь	oktubre
октябрь	oktubre
администратор	admin
администратор	administrator
администратор	administrador
администратор	tagapangasiwa
выглядит	mukhang
используя	paggamit
братья	brothers
испанский	spanish
испанский	kastila
испанский	espanyol
биографии	biographies
биографии	talambuhay
победил	natalo
победил	bagsak
победил	nanalo
