של	шел
מאפיינים	свойства
עדות	завет
עדות	показания
הגן	джийн
הגן	ген
הגן	джин
הגן	гена
הגן	градински
הגן	градината
הגן	гардън
הגן	градинка
הגן	градина
אחרונות	последно
אחרונות	последен
אחרונות	последни
אחרונות	последна
אחרונות	скорошна
אחרונות	скорошни
אחרונות	скорошно
אחרונות	отскоро
המבצע	операцията
המבצע	експлоатация
המבצע	функциониране
המבצע	операция
טיסה	летене
טיסה	летящи
טיסה	лети
טיסה	полета
טיסה	полет
מטען	товари
מטען	товар
מטען	багаж
מטען	товар
מטען	зарядно
לוין	левин
לוין	левин
בקיבוץ	кибуц
משמאל	ляво
משמאל	ляв
משמאל	наляво
בתנאי	предоставено
בתנאי	предоставен
בתנאי	предоставени
בתנאי	осигурени
בתנאי	предоставена
הגליל	галилея
הגליל	цилиндър
מג	мег
מג	маг
רבין	рабин
עקרונות	принципи
השתמש	използване
השתמש	употреба
השתמש	използвайте
פרופיל	профил
פרופיל	профили
פרופיל	профилите
נע	местене
נע	преместване
אחרון	последно
אחרון	последен
אחרון	последни
אחרון	последна
מחוזות	райони
מחוזות	области
מחוזות	квартали
מחוזות	провинции
לחיות	живи
לחיות	жива
לחיות	live
לחיות	жив
לחיות	живей
המשטר	режим
נוסד	основана
נוסד	основано
נוסד	основан
אזורי	райони
אזורי	региони
אזורי	регионите
אזורי	регионален
אזורי	регионално
אזורי	регионални
אזורי	регионална
יונייטד	обединени
יונייטד	обединена
יונייטד	обединен
יונייטד	юнайтед
יונייטד	обединено
בואו	ела
התקבל	получено
התקבל	получена
התקבל	получен
התקבל	получени
התקבל	приета
התקבל	приети
התקבל	прие
התקבל	прието
התקבל	приет
ירדן	джордън
ירדן	йордан
ירדן	йордания
ירדן	джордан
ריכוז	концентрация
לפיכך	затуй
לפיכך	следователно
בולט	болт
שוכן	пребивава
ההחלטה	решението
ההחלטה	решение
אגם	езерце
אגם	понд
אגם	езерото
אגם	лейк
אגם	езеро
הבין	разбрано
גלובוס	глобус
הוענק	предоставено
הוענק	предоставен
הוענק	предоставена
הוענק	награден
הוענק	възложена
הוענק	възложени
מתי	когато
מתי	кога
הקיץ	лятото
הקיץ	съмър
הקיץ	лято
הקיץ	лятно
הקיץ	самър
הקומוניסטית	комунист
הקומוניסטית	комунистическа
הקומוניסטית	комунистически
פרץ	перец
מציין	отбелязвайки
מקווה	надеждата
מקווה	хоуп
מקווה	надежда
משותפת	споделено
משותפת	споделена
משותפת	споделени
המצרי	египетски
דיסני	дисни
ראובן	рубен
ראובן	рубин
ראובן	рубен
ניסיונות	опити
להסביר	обясни
משמר	гард
משמר	пазач
אלוהים	господ
אלוהים	бог
כתובת	адрес
השופט	съдията
השופט	съдия
השופט	съдя
באייר	bayer
מקומי	локално
מקומי	локална
מקומי	местна
מקומי	локално
מקומי	местно
מקומי	местни
מקומי	местен
עצים	дърветата
עצים	дървета
עצים	дръвчета
תופעה	явления
תופעה	феномен
תופעה	феномени
תופעה	явление
תופעה	феномен
התקיים	съществували
התקיים	съществуваше
התקיים	съществувало
התקיים	съществувал
מהלך	преместване
מהלך	движение
צי	флотилия
צי	флота
צי	флот
נפטרה	починали
נפטרה	починала
נפטרה	покойник
נפטרה	починал
שריון	броня
שריון	брони
שריון	броня
שריון	доспехи
הועלה	качих
הועלה	качен
הועלה	качени
פונקציה	функция
פונקציה	длъжност
פונקציה	функциониране
פונקציה	функции
פונקציה	функции
השידור	излъчване
בחיים	живи
בחיים	жива
בחיים	жив
מוקדם	ранни
מוקדם	рано
מוקדם	ърли
להצביע	гласувайте
להצביע	вот
להצביע	гласуване
הסובייטי	съветска
הסובייטי	съветски
נסע	пътувал
משפטים	опити
משפטים	процеси
משפטים	изпитания
משפטים	закон
משפטים	изречения
משפטים	присъди
אמן	изпълнител
אמן	художничка
אמן	художник
אמן	артист
אמן	творец
אמן	амин
דפים	страници
מייסד	създател
מייסד	основателят
מייסד	основател
שכונת	махала
שכונת	квартал
שכונת	квартала
המשרד	кабинет
המשרד	офисът
המשרד	офис
המשרד	офиса
רחבה	широко
רחבה	широки
רחבה	широк
רחבה	широка
רחבה	широки
רחבה	широка
מהדורה	изданието
מהדורה	издание
מהדורה	издания
בחלקו	частично
בחלקו	отчасти
המפורסם	прочут
המפורסם	известни
המפורסם	прочута
המפורסם	известна
המפורסם	известен
מהר	бързо
כלב	куче
כלב	кучето
כלב	дог
בטענה	твърдейки
האויב	враг
האויב	врагът
האויב	врагове
מזרחי	мизрахи
מזרחי	ориенталски
רכש	придобит
רכש	придобита
רכש	придобити
רכש	закупуване
רכש	купена
רכש	купени
רכש	закупени
רכש	купен
כרגע	понастоящем
הבנק	банк
הבנק	банката
הבנק	bank
הבנק	банка
המציאות	реалност
המציאות	действителността
המציאות	реалността
המציאות	действителност
גוגל	гугъл
גוגל	google
השקט	пасифик
קנדי	канадци
קנדי	канадска
קנדי	канадец
קנדי	канадски
קנדי	бонбон
קנדי	бонбони
קנדי	кенди
קנדי	кенеди
לאו	лау
לאו	лао
לאו	лъв
לאו	лео
רפואה	лекарства
רפואה	медицина
רפואה	лекарство
רפואה	медицински
רפואה	медицинска
חטיבה	участък
חטיבה	разделение
חטיבה	дивизия
חטיבה	деление
חטיבה	полк
חטיבה	полка
חטיבה	бригада
חטיבה	бригадата
לשים	сложи
רוסי	руснак
רוסי	руски
רוסי	руснаци
רוסי	руска
רוסי	руско
רוסי	роси
קריאה	четете
קריאה	прочетете
קריאה	чета
קריאה	чети
קריאה	прочети
קריאה	четене
קריאה	чета
קריאה	четенето
קריאה	четене
וילהלם	вилхелм
לזהות	идентифицира
לזהות	идентифициране
חן	чен
חן	кокошка
הטורניר	турнир
גז	бензин
גז	газове
גז	газ
אסף	събрано
אסף	събрани
אסף	събрана
אסף	събирани
אסף	събрана
אסף	събрани
אסף	асаф
רפואי	медицински
רפואי	медицинска
לרגל	поклонението
לרגל	поклонение
מקומיים	локална
מקומיים	местна
מקומיים	локално
מקומיים	местно
מקומיים	местни
מקומיים	местен
מקומיים	местни
הרצל	херцел
המערב	запад
המערב	западно
המערב	западна
המערב	западен
המערב	уест
כתר	краун
כתר	корона
כתר	короната
ונסון	джонсън
ההלכה	хадис
אבא	татко
אבא	тате
אבא	тати
אבא	татко
אבא	баща
אבא	татко
מימי	мими
טון	тон
טון	тонове
טון	тона
טון	тон
נפוליאון	наполеон
בינלאומית	международно
בינלאומית	международен
בינלאומית	интернешънъл
בינלאומית	международни
בינלאומית	международна
פרידמן	фридман
מטאל	метали
מטאל	metal
מטאל	метъл
מטאל	метал
הכול	всичко
בהדרגה	постепенно
התהליך	процес
מק	мак
מק	мак
אהרון	аарон
אהרון	арон
אהרון	аарън
אהרון	арън
אהרון	арон
אהרון	арън
העמותה	сдружение
העמותה	асоциация
העמותה	асоцииране
לשפר	подобри
לשפר	подобряване
ארמון	палас
ארמון	двореца
ארמון	дворец
ארמון	дворецът
ארמון	палат
ערבי	арабин
ערבי	арабски
ערבי	арабска
אצטדיון	стадион
אצטדיון	стадиона
צמחים	растения
צמחים	заводи
צמחים	растенията
צמחים	инсталации
לוחמים	бойци
לוחמים	бойци
לוחמים	воини
לוחמים	войни
לוחמים	бойците
לוחמים	бойци
לוחמים	изтребители
בל	бел
בל	бел
בל	камбана
בל	звънче
בל	звънец
בנייה	изграждане
בנייה	сграда
בנייה	сградата
בנייה	зидария
בנייה	изграждане
בנייה	строеж
בנייה	конструкция
בנייה	строителство
אגף	крилото
אגף	крило
אגף	уинг
חשש	страх
האסלאם	ислям
האסלאם	исляма
פוטר	потър
כדורסל	баскетбол
כדורסל	баскетбола
כדורסל	баскетболен
מנגנון	механизъм
רבע	четвърт
רבע	тримесечие
דתיים	религиозни
דתיים	религиозно
דתיים	религиозен
דתיים	религиозна
קורא	вика
קורא	призвание
קורא	чета
קורא	четенето
קורא	четене
קורא	четец
קורא	читател
עובדי	служителите
עובדי	служители
שליט	владетел
שליט	суверен
שליט	суверенна
הרחב	разшири
הרחב	разрастване
הרחב	разширяване
לאחרונה	скорошна
לאחרונה	скорошни
לאחרונה	скорошно
לאחרונה	отскоро
לאחרונה	напоследък
לאחרונה	наскоро
לאחרונה	неотдавна
לאחרונה	напоследък
ירי	изстрел
ירי	стрелба
ירי	стрелба
ירי	стрелба
אזרחי	гражданско
אזרחי	граждански
אזרחי	гражданска
אזרחי	цивилен
אזרחי	цивилна
אזרחי	цивилни
אזרחי	граждани
אזרחי	гражданите
שישי	шесто
שישי	шести
שישי	шеста
שישי	петък
גיליון	издаване
גיליון	лист
גיליון	листове
גיליון	чаршаф
לכבוש	завладее
להרוג	убий
בוגר	възрастни
בוגר	възрастна
בוגר	възрастен
בוגר	зряло
בוגר	зряла
בוגר	зрели
בוגר	зрял
ייסד	основана
ייסד	основано
ייסד	основан
מינכן	мюнхен
גבולות	граници
גבולות	граници
גבולות	граници
גבולות	ограничения
גבולות	предел
השרון	шарън
שטחים	териториите
שטחים	територии
ילה	чили
רון	рун
רון	рон
נדרש	изисквана
גלי	открийте
גלי	открие
גלי	откриване
גלי	изследва
גלי	вълните
גלי	вълни
כרמל	кармел
מגזין	списание
ממוצע	среден
ממוצע	средно
מארי	мари
מארי	мери
מארי	мъри
צו	декрет
צו	указ
צו	постановление
קובע	определя
שוויון	равенство
שוויון	равнопоставеност
שוויון	равенството
עירוני	градско
עירוני	градска
עירוני	градски
צור	създаване
צור	създайте
בדיקה	изпитване
בדיקה	тест
בדיקה	изпитване
בדיקה	тестване
דנמרק	дания
סופי	софи
סופי	финал
סופי	краен
סופי	окончателно
נמשך	привлече
נמשך	привлечен
נמשך	привлечени
נמשך	привлечена
נמשך	привлечени
עובדה	факт
החליטו	решено
ביל	бил
ביל	законопроект
רוג	роуг
רוג	плевел
לחשוב	мисли
לחשוב	помисли
כלכלה	икономика
כלכלה	икономия
כלכלה	икономика
לאי	лай
מור	мор
מור	мор
מור	мур
לימודים	учене
לימודים	уча
לימודים	изучаване
לימודים	учим
לימודים	училището
לימודים	школа
לימודים	училище
לימודים	изследвания
לימודים	проучвания
רווח	печалба
רווח	печалби
איפה	къде
המאמן	треньор
המאמן	треньорът
כניסה	навлизане
כניסה	влизане
כניסה	вписване
כניסה	появяване
כניסה	вход
כניסה	включване
כניסה	вход
כניסה	влизане
גבר	човече
גבר	човек
גבר	мъж
קורה	кора
קורה	кора
היסטורית	историческа
היסטורית	исторически
היסטורית	историческо
אסתר	естер
אסתר	естер
התשובה	отговори
התשובה	отговор
פרנסיסקו	франциско
פרנסיסקו	франсиско
שרק	шрек
להוכיח	доказването
להוכיח	доказване
להוכיח	доказвам
דרמה	драмата
דרמה	драма
צהוב	жълта
צהוב	жълто
צהוב	жълти
צהוב	жълт
שהוקם	издигнат
שהוקם	издигната
מטרה	обективна
מטרה	обективни
מטרה	цел
מטרה	обективен
מטרה	предназначение
מטרה	цел
מטרה	целева
מטרה	мишена
מטרה	цел
מטרה	целта
מטרה	цел
מטרה	гол
הרשת	мрежови
הרשת	мрежа
הרשת	мрежова
הרשת	мрежата
ריאל	истинско
ריאל	реал
ריאל	истинска
ריאל	реално
ריאל	истински
הדיוויזיה	участък
הדיוויזיה	разделение
הדיוויזיה	дивизия
הדיוויזיה	деление
ציר	свиване
ציר	контракции
ציר	въртене
ציר	ос
ציר	оси
ציר	оста
התגלה	открит
התגלה	открита
התגלה	открити
התגלה	разкрита
התגלה	разкрито
התגלה	разкрити
התגלה	разкриха
התגלה	разкрит
התגלה	разкри
מחשבים	компютрите
מחשבים	компютри
עידו	идо
סקוט	скот
אלברט	алберт
אלברט	албер
אלברט	албърт
בנים	момчета
בנים	синовете
בנים	синове
טעות	грешно
טעות	грешка
טעות	грешка
כפול	двойна
כפול	двойни
כפול	двоен
כפול	двойно
ויקטוריה	виктория
ביקר	посетиха
ביקר	посети
ביקר	посетих
הוראה	преподаването
הוראה	преподаване
הוראה	инструкция
הוראה	инструкции
שיפור	подобряване
שיפור	подобрения
שיפור	подобрен
שיפור	подобрени
שיפור	подобрена
שיפור	подобрено
שיפור	усъвършенстване
שיפור	подобрения
שיפור	подобряване
שיפור	подобрение
עמנואל	емануел
עמנואל	имануел
עמנואל	емануел
עמנואל	емануела
אפרים	ефраим
מהווים	поза
רחובות	улиците
רחובות	улици
רחובות	блокове
רחובות	блокчета
חלב	мляко
באינטרנט	онлайн
באינטרנט	online
גרסת	версия
הקרוב	предстоящите
הקרוב	предстоящи
הקרוב	предстоящо
מאבק	борба
קשים	трудно
קשים	труден
קשים	трудни
קשים	трудна
תחנות	станции
אלימות	насилствено
אלימות	насилствена
אלימות	насилието
אלימות	насилие
מלמד	преподаването
מלמד	преподаване
מלמד	преподава
אנגלי	англичанин
האולימפיים	олимпиадата
האולימפיים	олимпиада
חסידות	щъркели
זכר	мъжко
זכר	мъжки
זכר	мъж
זכר	мъжкар
זכר	мъжка
מודיעין	интелигентност
מודיעין	разузнаване
מודיעין	интелект
ליל	лил
רצה	издирван
רצה	търсен
ההבדל	разликата
ההבדל	разлика
דל	дел
דל	del
דל	дел
דל	dell
המסע	пътуване
המסע	пътешествие
שוחרר	освободена
שוחרר	освободен
שוחרר	освободени
ללכת	разходка
ללכת	пеша
הוספת	вмъкване
בודד	самотен
בודד	самотно
בודד	самотна
בודד	самотни
קרח	айс
קרח	лед
שטחי	повърхностен
שטחי	повърхностно
שטחי	повърхностни
שטחי	повърхностна
שטחי	повърхностен
שטחי	плитко
שטחי	повърхностно
שטחי	повърхностни
שטחי	повърхностна
תקציב	бюджетна
תקציב	бюджет
גרמה	причинено
גרמה	причинени
גרמה	причинена
בדיוני	измислен
בדיוני	измислени
בדיוני	фантастика
בדיוני	измислица
מחזור	цикъл
מחזור	цикъла
מסך	екрана
מסך	екран
מאסר	затвор
מדריך	ръководство
מדריך	ръчен
מדריך	ръчна
מדריך	ръчни
מדריך	ръководство
מדריך	гид
מדריך	пътеводител
מדריך	водач
הועברו	прехвърлен
הועברו	прехвърлено
הועברו	прехвърлени
הועברו	преместен
הועברו	прехвърлена
נותן	дава
נותן	дарител
מניח	познай
נרצח	убита
נרצח	убити
נרצח	убит
נוצרה	създадени
נוצרה	създадено
נוצרה	създадена
נוצרה	създаде
נוצרה	създаден
רמות	нива
רמות	равнища
מסחר	търговия
מסחר	търгуване
מסחר	търговия
מסחר	търговия
מסחר	търговско
חלקית	частично
חלקית	отчасти
חלקית	частична
חלקית	частични
חלקית	частичен
חלקית	частично
חלקית	частично
חלקית	отчасти
מיכל	контейнер
מיכל	михал
מיכל	резервоар
מיכל	танк
מיכל	цистерна
המנהל	директор
עליון	горни
עליון	горна
עליון	горен
עליון	top
עליון	топ
עליון	върха
עליון	върховен
עליון	върховния
עליון	върховна
עליון	върховно
כותרת	заглавие
כותרת	header
כותרת	заглавие
כותרת	дял
כותרת	титла
נפוצה	обща
נפוצה	общ
נפוצה	общи
נפוצה	чести
אישיות	личности
אישיות	характер
אישיות	личността
אישיות	индивидуалност
אישיות	личност
ואל	вал
הצטרפה	съединени
שו	шоу
המשורר	поет
המשורר	поетът
המשורר	поета
מוכן	готови
ליטא	литва
זמרת	певецът
זמרת	певица
זמרת	сингър
זמרת	певец
וינה	виена
צורות	форми
צורות	формуляри
צורות	форми
ויצמן	вайцман
טום	том
כרכים	обеми
הערה	забележка
הערה	бележка
הערה	коментар
הערה	коментирайте
הערה	коментирам
שכונה	махала
שכונה	квартал
שכונה	квартала
שכונה	квартал
שכונה	съседство
ביוגרפיה	биология
ביוגרפיה	биография
ביוגרפיה	био
ביוגרפיה	биография
ביוגרפיה	биографията
סלע	скала
סלע	rock
סלע	рок
סלע	скали
סלע	камък
בד	плат
בד	кърпа
בד	платно
בד	платна
בד	плат
בד	платове
בד	тъкан
הוכרז	обявени
הוכרז	обявено
הוכרז	обявена
הוכרז	обявен
הוכרז	декларирани
הוכרז	обявена
הוכרז	обявен
הוכרז	обяви
הוכרז	обявени
הוכרז	обявено
מושל	управителите
מושל	управители
מושל	управител
מושל	губернатор
טור	колона
קטעים	пасажи
קטעים	проходи
קטעים	откъси
קטעים	сегменти
תחבורה	транспорт
תחבורה	транспортиране
תחבורה	превоз
תחבורה	транспорт
תחבורה	превоз
תחבורה	транспортиране
הנוצרים	християните
הנוצרים	християни
שווייץ	швейцария
צופים	зрители
צופים	гледане
צופים	гледам
צופים	наблюдатели
צופים	наблюдателите
צופים	скаути
צופים	разузнавачи
צופים	скаутите
צופים	зрители
צופים	зрителите
איים	острови
איים	островите
איים	заплашен
איים	заплаши
כץ	кац
מסורת	традицията
מסורת	традиция
מסורת	традиции
מסורת	традиции
מסורת	традициите
זמני	временна
זמני	временни
זמני	временен
זמני	временно
לשלוח	изпращане
לשלוח	изпрати
לשלוח	изпратете
הציונות	ционизъм
מתח	напрежение
מתח	стрес
מתח	стресът
מתח	напрежение
מתח	напрежение
עמית	колега
עמית	амит
עמית	колега
עמית	сътрудник
עמית	съдружник
תשלום	заплащане
תשלום	плащане
חייל	войник
שייך	принадлежи
שייך	принадлежат
המושבה	колония
המושבה	колонията
המושבה	колонии
מוגדר	определени
מוגדר	дефинирани
מוגדר	конфигуриран
רוסית	руснак
רוסית	руски
רוסית	руснаци
רוסית	руска
רוסית	руско
יוהאן	йохан
יוהאן	йохан
סופית	финал
סופית	краен
סופית	окончателно
הזכות	привилегии
הזכות	привилегия
הנגב	негев
צייר	боядисани
צייר	нарисуван
צייר	нарисувана
צייר	нарисувал
צייר	боядисана
צייר	тегли
צייר	дрю
צייר	дру
צייר	художничка
צייר	художник
לטפל	лакомство
לטפל	почерпка
מסיבות	партита
מסיבות	партии
מסיבות	купони
מסיבות	страни
להט	страст
להט	страсти
להט	страстта
הסוכנות	агенция
הסוכנות	агенцията
ציין	отбелязана
ציין	отбеляза
ציין	отбелязано
ציין	отбелязан
ציין	посочете
ציין	уточни
הראש	главата
הראש	глава
חתן	младоженецът
חתן	младоженец
חתן	младоженеца
ראיתי	трион
ראיתי	видях
אותך	си
אותך	ти
אותך	ви
צמח	растение
צמח	растителна
צמח	завод
מוצרים	продукти
מוצרים	продуктите
בבעלות	притежавани
בבעלות	собственост
מפרץ	залив
מפרץ	залива
מפרץ	бей
מפרץ	залив
מפרץ	заливът
מפרץ	bay
טוני	тони
טוני	тони
ראשוני	първична
ראשוני	първично
ראשוני	начален
ראשוני	първоначален
ראשוני	първоначално
ראשוני	първоначална
ראשוני	първична
ראשוני	първични
ראשוני	първичен
ראשוני	първично
מילר	милър
מילר	милер
הרים	планините
הרים	планини
עמוק	дълбока
עמוק	дълбок
עמוק	дълбоки
עמוק	дълбоко
מוזיקלי	музикален
מוזיקלי	музикално
מוזיקלי	мюзикъл
מוזיקלי	музикална
הרחבה	разрастване
הרחבה	разширяване
הרחבה	разширение
הרחבה	продължение
הרחבה	удължаване
הרחבה	разширение
הצעת	предложен
הצעת	предложени
הצעת	предложено
הערכה	признателност
הערכה	благодарност
הערכה	оценяване
הערכה	оценката
הערכה	оценка
הערכה	преценка
הערכה	оценяване
הערכה	оценка
בס	бес
בס	бас
בס	баса
בס	костур
דוכס	херцог
דוכס	дук
דוכס	дюк
דוכס	дюкс
חזית	преден
חזית	предни
חזית	отпред
חזית	фронт
חזית	предна
עיתונאים	журналисти
עיתונאים	журналистите
עיתונאים	репортери
עיתונאים	репортерите
תיאר	описани
תיאר	описано
תיאר	описана
תיאר	описан
פשוטה	прост
פשוטה	прости
פשוטה	проста
פשוטה	простичко
עוברים	зародиши
חזה	гърди
חזה	гърдите
חזה	гърди
חזה	гърдата
חזה	гръд
חזה	гърда
חזה	гърди
חזה	гърдите
משלחת	делегация
משלחת	делегиране
משלחת	експедиция
יונתן	джонатан
מתחילה	започване
גורדון	гордън
מקצועי	професионални
מקצועי	професионална
מקצועי	професионалист
מקצועי	професионален
מקצועי	професионално
החלטות	резолюции
החלטות	решения
עקיבא	акива
משמשים	кайсии
טוענים	иск
טוענים	твърдение
טוענים	претенция
ובנוסף	плюс
המדרש	семинарията
חישוב	изчисли
חישוב	изчисляване
חישוב	изчисляване
חישוב	изчисление
חישוב	изчисляване
חישוב	изчисление
העשור	десетилетие
עוזר	помощник
עוזר	асистентка
עוזר	асистент
עוזר	помага
עוזר	полезна
עוזר	полезно
עוזר	полезни
עוזר	полезен
משתתפים	участващи
משתתפים	участващ
משתתפים	участваща
משתתפים	участници
משתתפים	участниците
משתתפים	участници
משתתפים	участник
אלמוג	корал
אלמוג	корали
שדות	фийлдс
שדות	поля
שדות	полетата
שדות	полета
מבקר	посетител
מבקר	критик
השינויים	промени
השינויים	промените
השינויים	изменения
עשרים	двадесет
שיקגו	чикаго
עקרון	принцип
מטבע	валута
מטבע	монети
מטבע	монета
מטבע	монетата
עמוס	амос
עמוס	еймъс
עמוס	зает
עמוס	заети
עמוס	заето
לשאת	носи
לשאת	носене
בריאן	браян
בריאן	брайън
בריאן	браян
בריאן	брайън
זיהוי	идентификация
זיהוי	идентифициране
מתרחשת	настъпва
פרו	про
פרו	pro
פרו	професионалист
פרו	перу
רעיונות	идеи
מלחין	композитор
כוכבי	звезден
כוכבי	звездно
כוכבי	звездна
פותח	отваря
בלגיה	белгия
בלגיה	белгийските
בלגיה	белгийски
דון	зора
דון	даун
דון	зори
דון	доун
דון	зората
דון	дон
משטח	повърхност
משטח	повърхността
יסודות	елементи
מנצח	диригент
מנצח	проводник
מנצח	печели
מנצח	победител
מנצח	печеливш
מנצח	победи
מנצח	печеля
מנצח	спечели
מנצח	печелиш
מנצח	победа
משא	товари
משא	товарен
לשרת	служи
קיץ	лятото
קיץ	съмър
קיץ	лято
קיץ	лятно
קיץ	самър
הגדוד	батальона
הגדוד	батальон
ביטול	отмяна
ביטול	отмени
ביטול	отмяна
ביטול	анулиране
הגדרה	дефиниция
הגדרה	определение
הגדרה	нагласено
הגדרה	постановка
הגדרה	настройка
הגדרה	настройка
סקוטלנד	шотландия
באו	бао
באו	дойде
נעצר	арестувани
נעצר	арестувана
נעצר	арестуван
העתיק	копира
עכו	акър
הסתיימה	завършен
הישגים	постижения
הישגים	постижения
הישגים	постижение
הישגים	постижения
הישגים	постигането
אוהב	любяща
אוהב	любящ
אוהב	обич
אוהב	любов
אוהב	любовта
אוהב	обичам
אוהב	като
אוהב	like
אוהב	обича
אוהב	харесва
אוהב	харесвания
תעשיית	промишлеността
תעשיית	индустрия
תעשיית	промишленост
נוף	пейзаж
השיא	кулминацията
מצאתי	намерено
מצאתי	намерени
מצאתי	открит
מצאתי	намерена
מצאתי	намерен
דלק	горива
דלק	гориво
דלק	бензин
דלק	петрол
דלק	бензин
דלק	газове
דלק	газ
בהשוואה	сравнена
מוביל	води
מוביל	водещи
מוביל	водещо
דיונים	обсъждания
דיונים	дискусии
אופרה	опера
אופרה	опра
ריו	рио
ריו	рю
מכוניות	автомобили
מכוניות	коли
מלחינים	композитори
חלוקה	участък
חלוקה	разделение
חלוקה	дивизия
חלוקה	деление
חלוקה	дял
חלוקה	разделяне
אמריקני	американска
אמריקני	американско
אמריקני	американски
אמריקני	американец
רביעי	сряда
רביעי	четвърта
רביעי	четвърто
רביעי	четвърти
רביעי	сряда
הבדל	разликата
הבדל	разлика
עיתונאי	журналист
עיתונאי	журналистка
הכינוי	прякор
בוקר	утро
בוקר	сутрин
מונח	срок
מונח	термин
מונח	мандат
מוחלט	абсолютна
מוחלט	абсолютен
מוחלט	абсолютни
שרת	чистач
שרת	портиер
שרת	сървър
אחריות	гаранция
אחריות	отговорности
אחריות	отговорни
אחריות	отговорно
אחריות	отговорен
אחריות	отговорна
אחריות	отговорността
אחריות	отговорност
קינג	крал
קינג	кинг
קינג	кралят
קינג	цар
קינג	краля
פרנץ	франц
ויקטור	виктор
ויקטור	виктор
מקדש	темпъл
מקדש	храмът
מקדש	храм
מודרנית	модерно
מודרנית	модерни
מודרנית	модерна
מודרנית	съвременно
מודרנית	модерен
מודרנית	съвременен
תופעות	явления
תופעות	феномен
תופעות	феномени
השוק	пазар
השוק	пазарна
השוק	пазар
השוק	пазарен
פוקס	фокс
פוקס	лисица
פוקס	fox
תגובה	коментар
תגובה	коментирайте
תגובה	коментирам
תגובה	реакция
תגובה	реакция
תגובה	отговор
תגובה	повлияване
נפצע	контузен
נפצע	ранена
נפצע	ранен
נפצע	ранени
נפצע	ранена
נפצע	ранен
נפצע	ранени
פופ	поп
פופ	pop
פופ	папата
פופ	папа
פופ	поуп
גוש	бучка
גוש	буца
האמונה	фейт
האמונה	вяра
באש	баш
להרחיב	разшири
להרחיב	разрастване
להרחיב	разширяване
בוש	буш
בוש	храст
יער	уудс
יער	форест
יער	гора
יער	горски
ניצב	комисар
הטיל	ракета
טענות	твърди
טענות	искове
טענות	твърдения
טענות	вземания
טענות	претенции
טענות	твърдения
פסח	пасха
לבטל	отмяна
לבטל	отмени
קונג	конг
הרשימה	списък
מפיק	продуценти
מפיק	производители
מפיק	продуцент
מפיק	производител
סבא	дядо
סבא	дядо
קצינים	офицери
קצינים	полицаи
ארצי	сухоземни
ארצי	земен
ארצי	държава
ארצי	страна
הסתיים	завършен
האצטדיון	стадион
האצטדיון	стадиона
ניכרת	значителни
הנוכחית	ток
הנוכחית	текущ
הנוכחית	текуща
הנוכחית	текущи
הנוכחית	настоящ
כף	нос
כף	кейп
כף	кабо
כף	наметало
כף	лъжичка
כף	лъжицата
כף	лъжица
דגש	акцент
ריק	рик
ריק	празно
ריק	празен
ריק	празни
ריק	празна
סטיבן	стивън
סטיבן	стивън
מומלץ	препоръчано
מומלץ	препоръчана
מומלץ	препоръчително
מומלץ	препоръчва
מומלץ	препоръчани
כיסוי	прикритие
כיסוי	корица
כיסוי	покритие
כיסוי	покриване
כיסוי	отразяване
כיסוי	покритие
גולן	голан
הובילה	led
הובילה	доведе
מבחן	изпитване
מבחן	тест
מפלגה	парти
מפלגה	party
מפלגה	купон
מפלגה	партия
גאוגרפיה	география
קבועה	постоянен
קבועה	постоянни
קבועה	постоянна
קבועה	постоянна
קבועה	постоянен
קבועה	константа
קבועה	постоянни
המורדים	бунтар
המורדים	бунтовник
המורדים	бунтовниците
רוזן	брой
רוזן	росен
רוזן	розен
נתניהו	нетаняху
לתאר	опиша
לתאר	описвам
לתאר	опишете
סר	сер
סר	сир
הלוח	дъска
הלוח	борд
הלוח	борда
הלוח	таблетка
הלוח	плоча
אהוד	ехуд
אהוד	популярно
אהוד	популярен
אהוד	популярна
אהוד	популярни
בוט	бот
לנצח	победи
לנצח	печеля
לנצח	спечели
לנצח	печелиш
לנצח	победа
לנצח	завинаги
לנצח	вечно
הרומאים	римляни
הרומאים	римляните
מינה	мина
יורם	зубър
יורם	зубър
עומדת	стои
עומדת	стояща
פורטוגל	португалия
איינשטיין	айнщайн
בשבי	пленник
היקף	периметър
היקף	обхват
פייר	пиер
חשמלי	електрически
חשמלי	електрическа
חשמלי	електрическо
חשמלי	електрически
חשמלי	електрическа
חשמלי	електрическо
חשמלי	електричество
המפעל	фабрика
המפעל	завод
המפעל	фабриката
נח	ноа
נח	ной
מונדיאל	фифа
להציל	спасяване
להציל	спаси
להציל	запази
להציל	запис
מאמין	вярвай
מאמין	вярваща
מאמין	вярващ
בטעות	инцидентно
בטעות	случайно
הטרור	терор
הטרור	ужас
קפה	кафе
קפה	кафето
בהתאמה	съответна
בהתאמה	съответни
בהתאמה	съответен
סיבות	причини
סיבות	каузи
סיבות	причини
סיבות	причинява
שמחה	радост
שמחה	джой
שמחה	щастлив
שמחה	щастливи
שמחה	щастлива
שמחה	щастливо
שמחה	хепи
התייחסות	препратка
התייחסות	позоваване
התייחסות	референтни
שחרור	пускане
שחרור	освобождаване
שחרור	освобождението
שחרור	освобождение
מימון	финансиране
מימון	финансиране
מימון	финанси
מימון	финансиране
אוטומטית	автоматична
אוטומטית	автоматични
