kategória	категория
zlatá	златна
národov	народи
národov	нации
národov	народите
národov	народи
dôvodov	причини
hlas	гласът
hlas	глас
hodnota	стойност
kmeň	сорт
kmeň	щам
kmeň	стволови
kmeň	племето
kmeň	племе
automaticky	автоматично
automaticky	авто
automaticky	автоматична
automaticky	автоматични
automaticky	автоматично
automaticky	автоматичен
automaticky	автоматично
vlastne	всъщност
herečky	актриси
iso	iso
stretnutia	сеанси
stretnutia	сесии
stretnutia	срещи
stretnutia	събрания
stretnutia	заседания
stretnutia	назначения
stretnutia	заседание
stretnutia	среща
stretnutia	съвещание
stretnutia	събрание
stretnutia	срещата
aktivity	дейности
aktivity	занимания
aktivity	дейност
aktivity	активност
franche	franche
grécko	гърция
ostrovov	острови
ostrovov	островите
zámky	ключалки
dušan	душан
provincii	провинцията
provincii	провинция
meria	измерени
meria	измерено
meria	измерен
meria	измерена
comté	comté
výraz	изразяване
výraz	изражение
výraz	израз
španielsky	испанци
španielsky	испанска
španielsky	испанско
španielsky	испански
roman	римски
roman	римлянин
roman	роман
roman	римска
červená	ред
červená	червена
červená	червен
červená	червени
červená	червено
správne	правилно
správne	правилно
svetla	светло
svetla	светлина
svetla	светлината
čierna	черни
čierna	черно
čierna	черна
čierna	черен
vidieť	виждайки
vidieť	видя
vidieť	вижте
vidieť	виж
hore	буден
hore	будна
hore	будни
hore	горе
hnutie	придвижване
hnutie	движение
doslova	буквално
bunky	килия
bunky	клетка
bunky	килии
bunky	клетките
bunky	клетки
administratívne	административно
administratívne	административен
administratívne	административна
administratívne	административни
športové	спортни
športové	спортно
športové	спорт
športové	спортен
športové	спортни
športové	спортен
športové	спорт
športové	спортно
športové	спортове
čoskoro	скоро
skratka	съкращение
skratka	акроним
skratka	съкращение
kanada	канада
prahy	прагове
prahy	праговете
prahy	прага
posledná	последно
posledná	последен
posledná	последни
posledná	последна
hrať	играе
hrať	играй
hrať	свири
hrať	игра
hrať	играе
hrať	свирене
hrať	играят
ferdinand	фердинанд
sezóna	сезон
sezóna	сезона
london	london
london	лондон
bitky	боеве
bitky	сбивания
bitky	битки
bitky	сражения
bitky	битки
bitky	битките
bitky	побой
bitky	побои
one	една
one	един
one	едно
slovan	слован
používané	използвано
používané	използван
používané	използвани
používané	използвана
motora	двигатели
motora	двигател
ríma	рим
boj	борба
boj	битка
boj	борба
boj	битка
boj	бой
porazil	победена
porazil	победени
porazil	победен
vecí	неща
vecí	нещата
júni	джун
júni	юни
pásmo	група
pásmo	оркестър
pásmo	банда
pásmo	лента
dĺžku	дължина
nižšie	долу
nižšie	отдолу
nižšie	долна
nižšie	долен
divákov	зрители
divákov	зрители
divákov	зрителите
úspešne	успешно
viedeň	виена
hádzanej	хандбал
vzťahu	връзка
vzťahu	взаимоотношения
vzťahu	отношения
panna	дева
panna	девствен
panna	девствена
panna	девица
panna	девственица
dna	днк
pilot	пилот
pilot	пилотен
provincia	провинцията
provincia	провинция
žena	жената
žena	жена
žena	женско
žena	жена
žena	женски
žena	женска
žena	жена
žena	съпруга
žena	съпругата
situácia	положението
situácia	ситуация
situácia	положение
predpokladá	предвижда
sila	сила
sila	мощ
sila	якост
sila	сила
dieťa	бебе
dieťa	мила
dieťa	бейби
dieťa	скъпа
dieťa	хлапе
dieťa	дете
dieťa	дете
dordogne	дордон
ústav	институт
ústav	института
mierne	умерено
mierne	леки
iss	мкс
navigačné	навигация
vedenie	мениджмънт
vedenie	управление
vedenie	лидерство
vedenie	води
vedenie	олово
arena	арена
stredná	средна
stredná	среден
stredná	средни
stredná	средно
stredná	централно
stredná	централен
stredná	централа
stredná	централни
stredná	централна
stredná	умерено
stredná	умерен
stredná	умерена
prebieha	текущо
skončila	изтекла
skončila	изтекъл
skončila	изтече
skončila	изтекло
referencie	препратки
referencie	препоръки
referencie	позовавания
referencie	препратка
referencie	позоваване
referencie	референтни
plochy	повърхности
plochy	райони
plochy	зони
plochy	площи
plochy	области
plochy	desktop
schopnosť	способност
schopnosť	способност
končí	приключва
končí	свършва
končí	завършва
svetlo	светло
svetlo	светлина
svetlo	светлината
doba	период
doba	времето
doba	време
medzinárodný	международно
medzinárodný	международен
medzinárodný	интернешънъл
medzinárodný	международни
medzinárodný	международна
relatívne	относителна
relatívne	роднина
relatívne	относително
budov	сгради
vnútri	вътрешно
vnútri	вътре
vnútri	закрито
príklad	примерна
príklad	пример
group	група
group	групово
group	групиране
group	групова
futbal	футбол
futbal	футбол
futbal	футболен
galéria	галерия
potreby	нужди
osoba	човек
osoba	личност
osady	селища
kanade	канада
astronómia	астрономия
astronómia	астрономията
dvd	dvd
dvd	двд
hrala	играха
hrala	играл
vlastný	собствен
vlastný	собствена
vlastný	собствено
vlastný	собствени
vlastný	потребителски
vlastný	обичай
názor	становище
názor	мнение
isère	изер
postava	характер
švajčiarsko	швейцария
vytvorili	създадени
vytvorili	създадено
vytvorili	създадена
vytvorili	създаде
vytvorili	създаден
škoda	съжаление
škoda	жалост
škoda	жалко
škoda	жал
škoda	срам
škoda	срамота
škoda	škoda
autora	автор
švédsko	швеция
pohára	чашка
pohára	чаша
pohára	купа
pohára	къп
gólov	голове
gólov	цели
fakulty	преподаватели
fakulty	факултета
fakulty	факултет
trate	линии
trate	реплики
trate	редове
trate	следите
trate	писти
trate	следи
trate	релси
znaky	знаци
znaky	герои
znaky	символи
znaky	табели
znaky	признаци
znaky	знаци
star	звезден
star	звезда
čierny	черни
čierny	черно
čierny	черна
čierny	черен
post	post
post	публикация
post	публикуване
post	пост
objavila	открит
objavila	открита
objavila	открити
pracuje	работи
pracuje	произведения
pracuje	работещ
pracuje	работен
pracuje	работим
maďarský	унгарски
plocha	зона
plocha	площ
plocha	област
plocha	район
plocha	desktop
zvolen	зволен
karl	карл
karl	карл
zbierka	събиране
zbierka	колекция
biely	бяла
biely	бели
biely	бял
biely	бяло
umiestnené	разположена
umiestnené	разположен
umiestnené	разположени
umiestnené	разположено
umiestnené	настанени
umiestnené	поставено
umiestnené	поставен
umiestnené	поставени
vstup	появяване
vstup	вход
vstup	входяща
vstup	входящ
vstup	въвеждане
vstup	вход
vstup	принос
vstup	навлизане
vstup	влизане
vstup	вписване
histórie	историята
histórie	история
povstania	въстание
povstania	въстания
hodiny	часове
hodiny	часовници
hodiny	часовниците
hodiny	часовник
roussillon	русийон
francúzske	френско
francúzske	французи
francúzske	френска
francúzske	френски
francúzske	французин
múzea	музеите
múzea	музеи
múzea	музей
johann	йохан
pôvodné	оригинални
pôvodné	оригинал
pôvodné	оригинално
pôvodné	оригинална
pôvodné	оригинален
languedoc	лангедок
hrali	играха
hrali	играл
ruská	руснак
ruská	руски
ruská	руснаци
ruská	руска
ruská	руско
chrámu	темпъл
chrámu	храмът
chrámu	храм
obrany	защита
obrany	отбрана
obrany	защитата
novín	вестниците
novín	вестници
novín	вестник
novín	вестници
str	ул
rieke	ривър
rieke	река
rieke	реката
parlamentu	парламента
parlamentu	парламентът
parlamentu	парламент
hranicu	границата
hranicu	граница
hranicu	гранична
podujatia	събития
podujatia	мероприятия
podujatia	случки
ústavu	конституция
ústavu	конституцията
kardinál	кардинале
kardinál	кардинал
majstrov	господари
majstrov	мастърс
majstrov	майстори
majstrov	шампиони
majstrov	шампионите
mesiace	месеца
mesiace	месеци
mesiace	месеците
mesiace	луните
mesiace	спътници
mesiace	луни
dramatik	драматург
výšky	височини
výšky	хайтс
výšky	ръст
výšky	височина
free	свободно
free	свободни
free	свободен
free	свободна
free	безплатни
free	безплатно
zmena	изменение
zmena	модификация
zmena	промени
zmena	смяна
zmena	промяна
úroveň	равнище
úroveň	ниво
chce	иска
county	окръг
county	графство
britská	британско
britská	британци
britská	британска
britská	британец
britská	британски
súd	процес
súd	съдът
súd	съд
súd	корт
súd	трибунал
ročník	реколта
ročník	ретро
prostredie	среда
rýchlosti	скорост
rýchlosti	бързина
rýchlosti	спийд
rýchlosti	скорости
biela	бяла
biela	бели
biela	бял
biela	бяло
dedina	село
jar	пролетно
jar	пролет
jar	пролетта
club	club
club	клуб
club	клубът
dvaja	двама
dvaja	две
dáta	дейта
dáta	данни
podstate	същността
podstate	същност
značka	бранд
značka	марката
značka	марка
značka	марк
značka	отбелязване
značka	отбелязване
značka	таг
značka	етикет
don	дон
ľahko	лесно
ľahko	леко
ľahko	лесно
španielska	испания
španielska	испанци
španielska	испанска
španielska	испанско
španielska	испански
santa	санта
zbrane	оръжие
zbrane	оръжия
zbrane	оръжията
zbrane	пистолети
zbrane	оръжия
zbrane	пушки
zbrane	ръце
zbrane	оръжия
zbrane	оръжие
toky	потоци
toky	потоци
pravidelne	редовно
pravidelne	редовно
pravidelne	редовен
pravidelne	редовни
pravidelne	редовна
pravidelne	периодично
motorov	двигатели
kráľovná	кралицата
kráľovná	царица
kráľovná	кралица
ľadový	айсберг
ľadový	айс
ľadový	лед
dát	дейта
dát	данни
hlavy	ези
hlavy	главите
hlavy	глави
filip	филип
filip	филип
autori	писатели
autori	писателите
autori	сценаристи
autori	авторите
autori	автори
pravidlá	правила
pravidlá	правилата
vzdelanie	обучение
vzdelanie	образование
vzdelanie	възпитание
kozmonaut	космонавт
kozmonaut	космонавт
holandsko	нидерландия
holandsko	нидерландски
holandsko	холандия
fotografie	фотографии
fotografie	фотографията
fotografie	фотография
fotografie	снимки
fotografie	снимките
vojsko	военно
vojsko	военен
vojsko	военна
vojsko	военни
vojsko	войски
vojsko	военнослужещи
vojsko	войска
vojsko	войници
vojsko	армията
vojsko	армеец
vojsko	армия
vojsko	армейски
island	исландия
navrhol	предложен
navrhol	предложени
navrhol	предложено
mier	мир
washington	уошингтън
washington	вашингтон
opis	описание
preteky	надбягвания
preteky	състезания
preteky	раси
preteky	надпревара
preteky	надбягване
preteky	състезание
preteky	раса
preteky	състезателни
preteky	надбягвания
preteky	състезания
tlak	напрежение
tlak	натиск
tlak	налягане
vysoký	висок
vysoký	висока
vysoký	високи
vysoký	високо
vysoký	висок
vysoký	висока
vysoký	високи
poitou	поату
paríža	парис
paríža	париж
west	запад
west	западно
west	западна
west	западен
west	уест
stroj	машинка
stroj	машина
konal	действал
filozofi	философи
štít	щит
štít	щитовете
štít	щитове
stroje	машини
stroje	машини
chemik	химик
budúcnosti	бъдеще
budúcnosti	бъдещ
budúcnosti	бъдещи
budúcnosti	бъдещето
budúcnosti	бъдеща
ťažko	трудно
ťažko	силно
ťažko	здраво
ťažko	твърдо
ťažko	твърд
ťažko	трудно
ťažko	труден
ťažko	трудни
ťažko	трудна
štruktúra	текстура
štruktúra	структура
štruktúra	конструкция
budapešti	будапеща
priebeh	прогрес
priebeh	напредък
publicista	публицист
princíp	принцип
profesionálny	професионални
profesionálny	професионална
profesionálny	професионалист
profesionálny	професионален
profesionálny	професионално
používali	използвано
používali	използван
používali	използвани
používali	използвана
operácie	операции
operácie	операцията
operácie	експлоатация
operácie	функциониране
operácie	операция
ryby	риби
ryby	риби
ryby	фиш
ryby	риба
semifinále	полуфиналите
semifinále	полуфинала
inžinier	инжинер
inžinier	инженер
súčasnej	съвременни
súčasnej	съвременна
súčasnej	съвременно
súčasnej	съвременен
life	живот
life	живота
life	life
life	лайф
life	животът
vedúci	управител
vedúci	мениджър
vedúci	води
vedúci	олово
afrike	африка
muž	мъжко
muž	мъжки
muž	мъж
muž	мъжкар
muž	мъжка
muž	човече
muž	човек
muž	мъж
marek	марек
mix	смесване
mix	микс
gitarista	китарист
žiline	жилина
kameň	каменна
kameň	стоун
kameň	камък
kameň	скала
kameň	rock
kameň	рок
kameň	скали
kameň	камък
prešiel	преминал
pôdy	почвите
pôdy	почви
pôdy	земи
pôdy	земя
pôdy	почви
pôdy	почва
správu	послание
správu	съобщение
správu	съобщението
stanislav	станислав
vhodné	подходящ
vhodné	подходяща
vhodné	уместно
vhodné	подходящи
vhodné	подходящо
vhodné	подходящ
vhodné	подходяща
vhodné	подходящи
vhodné	подходящо
gymnázium	граматика
pink	розово
pink	розов
pink	розова
pink	розови
dobré	добър
dobré	добро
dobré	добре
systémov	системи
osobný	лично
osobný	личен
osobný	лична
osobný	лични
osobný	персонален
zmluva	договор
zmluva	договор
dlhá	дълги
dlhá	дълго
dlhá	дълъг
dlhá	лонг
sprava	правилно
tony	тони
tony	тонове
tony	тона
tony	тонове
zvyšok	остатък
zvyšok	остатъци
zvyšok	остатък
zvyšok	почивка
charentes	шарант
úlohy	задачи
úlohy	ролите
úlohy	роли
úlohy	задачи
úlohy	задача
úlohy	задачата
úlohy	домашно
úlohy	домашното
úlohy	домашна
úlohy	домашни
klávesy	клавиши
klávesy	ключове
klávesy	ключовете
klávesy	клавиатури
novinár	журналист
novinár	журналистка
nikto	никой
trhu	пазар
trhu	пазарна
trhu	пазар
trhu	пазарен
štvrťfinále	четвъртфиналите
údajne	предполагаемо
údajne	предполагаемо
linky	линии
linky	реплики
linky	редове
linky	връзки
diaľnica	магистрала
diaľnica	магистрала
diaľnica	магистралата
schopný	ейбъл
schopný	способно
schopný	способен
schopný	способна
schopný	способни
trh	пазарна
trh	пазар
trh	пазарен
prevádzky	операции
prevádzky	заведения
prevádzky	предприятия
prevádzky	инсталации
láska	обич
láska	любов
láska	любовта
láska	обичам
hotel	hotel
hotel	хотел
hotel	хотелът
index	индекс
index	индекси
index	показател
štruktúry	структури
štruktúry	конструкции
štruktúry	постройки
problémov	проблеми
problémov	проблемите
americké	американска
americké	американско
americké	американски
americké	американец
edward	едуард
rezervácie	резервации
rezervácie	резерви
rezervácie	резервации
rezervácie	резервация
rezervácie	резервация
rezervácie	резерват
adam	адам
fakulta	преподаватели
fakulta	факултета
fakulta	факултет
king	крал
king	кинг
king	кралят
king	цар
king	краля
látok	веществата
látok	вещества
látok	субстанции
európsky	европейско
európsky	европейски
európsky	европеец
európsky	европейска
hmotnosti	маси
hmotnosti	тегло
hmotnosti	тежест
píše	пише
kapela	група
kapela	оркестър
kapela	банда
kapela	лента
písomná	писмено
písomná	написана
písomná	написано
písomná	писмен
písomná	писмена
katedrála	катедралата
katedrála	катедрала
vojenský	военно
vojenský	военен
vojenský	военна
vojenský	военни
plán	план
auvergne	оверн
tretia	трети
tretia	трета
tretia	трето
podobný	подобно
podobný	подобен
podobný	сходен
podobný	подобна
podobný	подобни
výskumu	проучване
výskumu	проучвания
výskumu	изследване
výskumu	изследвания
atmosféry	атмосфера
osi	osi
osi	оси
osi	ос
osi	оси
osi	оста
mars	марс
stredisko	център
dĺžky	дължини
dĺžky	дължина
synov	синовете
synov	синове
milióna	милион
gers	гърс
oceánu	океан
členenie	разбивка
členenie	срив
maine	мейн
čína	порцелан
čína	китай
čína	чайна
spisovateľka	писателка
spisovateľka	сценарист
spisovateľka	писател
osem	осем
postaviť	изграждане
postaviť	построи
prišli	пристигнал
prišli	пристигна
prišli	дойде
štátne	щат
štátne	държава
štátne	държавно
dosiahnuť	достигнат
dosiahnuť	достигне
dosiahnuť	достигане
dosiahnuť	постигнете
dosiahnuť	постигне
povedal	каза
povedal	саид
medailu	медал
škôl	училища
škôl	школи
škôl	училищата
žiarenia	лъчение
žiarenia	радиация
žiarenia	облъчване
prijal	прегърна
každého	всички
každého	всеки
každého	всяка
každého	всеки
straty	загуба
straty	загуби
straty	загубата
straty	загуби
straty	загубите
straty	жертви
straty	произшествия
pes	куче
pes	кучето
pes	дог
american	американска
american	американско
american	американски
american	американец
minister	министър
momentálne	понастоящем
predchodca	предшественик
mori	мори
mori	море
mori	морето
domy	къщи
domy	къщите
domy	къщи
domy	домове
služieb	услуги
služieb	служби
polovica	наполовина
polovica	половината
lety	полети
techniky	техники
sopka	вулкан
sopka	вулкана
kariéru	кариера
eduard	едуард
eduard	едуард
prešove	прешов
zlaté	сладко
zlaté	сладур
zlaté	сладка
zlaté	сладък
zlaté	златен
zlaté	златни
zlaté	златно
zlaté	златна
white	бяла
white	бели
white	бял
white	бяло
súčasná	съвременни
súčasná	съвременна
súčasná	съвременно
súčasná	съвременен
alexandra	александра
wta	wta
starší	старейшини
starší	елдър
starší	старейшина
starší	възрастни
karty	картите
karty	карти
karty	картички
karty	карта
karty	картичка
študentov	студенти
študentov	ученици
mike	майк
určený	решително
určený	определени
určený	решителна
určený	решени
určený	решителен
určený	решено
frank	франк
pomenovanie	срок
pomenovanie	термин
pomenovanie	мандат
pomenovanie	наименование
vznikajú	стани
vznikajú	възникнат
minimálne	минимален
minimálne	минимално
minimálne	минимална
minimálne	минимум
minimálne	минимални
minimálne	минимално
minimálne	минимална
minimálne	минимален
simon	саймън
simon	симон
dolárov	долари
metódy	методи
útočník	нападател
útočník	нападателят
útočník	нападателя
útočník	нападател
útočník	страйкър
podniky	предприятия
podniky	предприятията
podniky	предприятия
základ	основи
základ	фондация
základ	основа
základ	основа
základ	основание
základ	база
základ	основа
základ	база
obyčajne	обикновенно
obyčajne	обикновено
street	улица
street	стрийт
street	street
street	улицата
nástroj	инструмент
nástroj	инструмент
bibliografia	библиография
radio	radio
radio	радиото
radio	радио
tarn	тарн
európske	европейско
európske	европейски
európske	европеец
európske	европейска
rozšírenie	продължение
rozšírenie	удължаване
rozšírenie	разширение
rozšírenie	разрастване
rozšírenie	разширяване
rozšírenie	разширение
rozšírenie	уголемяване
rozšírenie	разширяване
rozšírenie	разширение
rozšírenie	разширяването
rozšírenie	разшири
rozšírenie	разрастване
rozšírenie	разширяване
nemci	германци
nemci	немци
nemci	германците
jazera	езерото
jazera	лейк
jazera	езеро
friedrich	фридрих
výstup	излизане
výstup	изход
výstup	напускане
výstup	продукция
výstup	изход
vozidiel	возила
vozidiel	автомобили
slová	думите
slová	думи
vesmíre	вселената
vesmíre	вселена
vesmíre	космос
vesmíre	космоса
maximálna	макс
maximálna	максимална
maximálna	максимален
maximálna	максимум
maximálna	максимално
obsahujú	съдържат
teploty	температурите
teploty	температури
teploty	температурата
teploty	температура
nástupca	наследник
zomrela	умрял
zomrela	умряла
pravda	истина
pravda	верни
pravda	вярно
pravda	истина
pravda	истината
pracovník	работник
vysoko	висок
vysoko	висока
vysoko	високи
vysoko	високо
austrália	австралия
príležitosti	поводи
príležitosti	възможност
príležitosti	възможности
príležitosti	повод
kráľov	царе
kráľov	кингс
kráľov	кралете
kráľov	крале
ťažké	тежка
ťažké	тежки
ťažké	тежък
ťažké	тежко
ťažké	трудно
ťažké	силно
ťažké	здраво
ťažké	твърдо
ťažké	твърд
ťažké	труден
ťažké	корав
ťažké	трудно
ťažké	труден
ťažké	трудни
ťažké	трудна
fakt	факт
fakt	наистина
prekladateľ	преводач
prekladateľ	преводача
big	биг
big	голямо
big	големи
big	голям
big	голяма
doma	дом
doma	домашен
doma	вкъщи
rozdelenie	разбивка
rozdelenie	срив
rozdelenie	участък
rozdelenie	разделение
rozdelenie	дивизия
rozdelenie	деление
rozdelenie	подразделение
rozdelenie	разделим
rozdelenie	разделен
rozdelenie	сплит
rozdelenie	разделяне
rozdelenie	дистрибуция
rozdelenie	разпределяне
rozdelenie	разпространение
rozdelenie	разпределение
ďalšia	друг
ďalšia	следващо
ďalšia	следващ
ďalšia	следваща
metóda	метод
cieľ	обективна
cieľ	обективни
cieľ	цел
cieľ	обективен
cieľ	цел
cieľ	дестинация
cieľ	направление
cieľ	местоназначение
cieľ	посока
cieľ	цел
cieľ	гол
cieľ	целева
cieľ	мишена
cieľ	цел
cieľ	целта
juan	хуан
ročný	годишно
ročný	годишен
ročný	годишно
ročný	годишна
mnohí	mnogo
mnohí	много
auto	автомобил
auto	кола
auto	колата
auto	камиона
auto	трак
auto	камион
auto	камионът
auto	автоматично
auto	авто
fáza	фаза
fáza	етап
fáza	стадий
fáza	сцена
fáza	етап
fáza	сцената
stránku	страница
stránku	страницата
stránku	page
vrstvy	пластове
vrstvy	слоеве
definitívne	определено
definitívne	окончателни
definitívne	окончателно
obsahu	съдържание
obsahu	съдържание
známych	познати
tlaku	напрежение
tlaku	натиск
tlaku	налягане
vii	vii
vytvorenie	създаване
vytvorenie	създаването
ardennes	ардените
politiky	политиката
politiky	полица
politiky	политика
politiky	политици
politiky	политиката
politiky	политика
politiky	полици
politiky	политики
porovnaní	сравнена
funguje	работи
funguje	произведения
josé	жозе
josé	хосе
josé	жозе
josé	хосе
generácie	генериране
generácie	поколение
generácie	поколенията
generácie	поколения
židov	евреите
židov	евреи
dome	дом
návrat	завръщане
návrat	връщане
návrat	завръщане
fínsko	финландия
slovákov	словаци
zbor	хор
zbor	корпус
spolupracoval	сътрудничил
upravené	редактира
upravené	коригирана
upravené	коригирани
upravené	коригиран
upravené	персонализирани
vstúpil	въведена
vstúpil	въведен
strely	ракетите
strely	ракети
strely	изстрели
strely	дронове
stál	стоеше
útvary	отделите
útvary	управления
útvary	отдели
pomer	съотношение
pomer	коефициент
poslanec	член
červený	червени
červený	ред
červený	червена
červený	червен
červený	червени
červený	червено
výskyt	възникване
výskyt	настъпване
výskyt	честота
kapitán	капитане
blue	сини
blue	блу
blue	синьо
blue	син
blue	синя
desať	десетка
desať	ten
desať	десет
čile	чили
smith	смит
revolúcie	революция
revolúcie	обороти
revolúcie	революции
gold	златен
gold	златни
gold	златно
gold	златна
gold	злато
ocenenie	награди
ocenenie	признателност
ocenenie	благодарност
ocenenie	оценяване
ocenenie	оценка
ocenenie	възлагане
ocenenie	награда
league	лигата
league	лига
scenárista	сценарист
závislosti	зависимости
závislosti	зависимост
závislosti	зависимостта
množstva	количество
viktor	виктор
viktor	виктор
hmoty	материя
hmoty	материята
knižnica	библиотеката
knižnica	библиотека
úspechy	постижения
úspechy	успехи
úspechy	успехите
úspechy	постижения
bus	автобусът
bus	автобус
bus	бус
tvare	формата
tvare	форма
výšku	ръст
výšku	височина
prvok	джаджа
prvok	особеност
prvok	характеристика
prvok	елемент
igor	игор
rovnaký	равен
rovnaký	равно
rovnaký	равни
rovnaký	същият
rovnaký	същата
rovnaký	същото
dolné	долна
dolné	долен
mieru	мир
koncert	концерт
poslanci	парламентаристи
poslanci	членове
poslanci	членовете
poslanci	депутатите
poslanci	депутати
krídla	крилата
krídla	крила
krídla	крилца
krídla	крилете
krídla	криле
iní	другите
iní	други
jasné	ясно
jasné	изчистване
horné	горни
horné	горна
horné	горен
andy	анди
pomoci	помощи
pomoci	помощ
produkcia	продукция
produkcia	изход
produkcia	продукция
produkcia	производство
predsedu	председател
predsedu	председателят
predsedu	председател
dcéry	дъщери
dcéry	дъщерите
literárny	литературни
literárny	литературен
existencie	съществуването
existencie	съществуване
obchod	сладкарница
obchod	магазин
obchod	магазинче
obchod	търговия
obchod	търговия
obchod	търговско
obchod	магазин
obchod	съхранение
grammy	грами
fyzika	физиката
fyzika	физика
písmeno	писмо
písmeno	буква
boje	боеве
boje	сбивания
boje	битки
boje	борба
boje	сражения
boje	битки
boje	битките
boje	борби
písma	шрифтове
kanadský	канадци
kanadský	канадска
kanadský	канадец
kanadský	канадски
henry	хенри
slobody	свобода
slobody	либърти
slobody	свобода
slobody	свободи
okolia	обстановка
okolia	обкръжение
okolia	среда
okolia	махала
okolia	квартал
okolia	квартала
okolia	околната
západné	запад
západné	западно
západné	западна
západné	западен
západné	уест
západné	западна
západné	западни
západné	западен
západné	западните
západné	уестърн
západné	western
samuel	самюъл
samuel	самуел
samuel	самюел
listy	листа
listy	оставя
listy	листата
listy	буквите
listy	букви
listy	писма
listy	чаршафи
listy	листове
lásky	обич
lásky	любов
lásky	любовта
lásky	обичам
číne	порцелан
číne	китай
číne	чайна
ministerstvo	министерство
ministerstvo	министерството
využitie	използване
využitie	употреба
jednoducho	лесно
albumov	албуми
albumov	албумите
neustále	постоянна
neustále	постоянен
neustále	константа
neustále	постоянни
neustále	постоянно
neustále	непрестанно
neustále	непрекъснато
jersey	джърси
jersey	джързи
banky	бенкс
banky	банките
banky	банкс
banky	банки
banky	банк
banky	банката
banky	bank
banky	банка
energia	енергия
energia	energy
energia	енергетика
umelcov	творци
umelcov	художници
umelcov	изпълнители
umelcov	артисти
sedlo	седло
sedlo	седлото
futbalisti	футболисти
futbalisti	футболистите
náboženstvo	религията
náboženstvo	религия
lesy	уудс
lesy	гори
lesy	горите
variant	вариант
rumunsko	румъния
úrovne	нива
úrovne	равнища
úrovne	равнище
úrovne	ниво
automobily	автомобили
automobily	коли
automobily	автомобилния
automobily	автомобилна
automobily	автомобилен
kríž	крос
kríž	кръст
kríž	кръста
chicago	чикаго
pápeža	папата
pápeža	папа
pápeža	поуп
peniaze	пари
peniaze	парите
dolný	долна
dolný	долен
dolný	дъното
dolný	отдолу
dolný	дъно
vydané	издадена
vydané	издаден
vydané	емитирани
vydané	издадени
vydané	издадено
miery	ставки
rímsky	римски
rímsky	римлянин
rímsky	роман
rímsky	римска
zase	отново
zase	пак
ženský	женско
ženský	женствена
ženský	женски
pozornosť	внимание
asteroid	астероид
dobrý	добър
dobrý	добро
dobrý	добре
švédsky	шведска
švédsky	шведски
oficiálny	официален
oficiálny	официално
oficiálny	официална
otázky	въпроси
otázky	проблеми
otázky	въпроси
otázky	запитвания
dráha	писта
britské	британско
britské	британци
britské	британска
britské	британец
britské	британски
chris	крис
nesie	мечета
nesie	мечките
nesie	мечки
zaradené	включени
zaradené	включено
zaradené	включена
zaradené	включен
celok	цялата
celok	цяла
celok	цял
celok	цялото
predstaviteľ	представителна
predstaviteľ	представителен
predstaviteľ	представително
predstaviteľ	представителни
predstaviteľ	представител
roger	роджър
majetok	имот
majetok	собственост
majetok	имущество
majetok	свойство
majetok	активи
zbraní	ръце
zbraní	оръжия
zbraní	оръжие
encyklopédia	енциклопедия
vyhrala	уон
vyhrala	спечели
víťazov	печеливши
víťazov	победители
víťazov	победителите
víťazov	печелившите
belgicko	белгия
červenej	ред
červenej	червена
červenej	червен
červenej	червени
červenej	червено
poli	поли
vládol	постанови
paris	парис
paris	париж
použitia	употреби
použitia	използва
vedecké	научни
vedecké	научен
vedecké	научно
basketbal	баскетбол
basketbal	баскетбола
basketbal	баскетболен
každoročne	годишно
rodičia	родители
rodičia	родителите
ciele	цели
ciele	голове
ciele	цели
ciele	мишени
ciele	цели
povstanie	въстание
povstanie	въстание
povstanie	бунт
povstanie	въстание
vzťahov	връзки
vzťahov	взаимоотношения
vzťahov	връзките
vzťahov	отношения
zuzana	зузана
zuzana	сюзън
schopnosti	способности
schopnosti	способност
schopnosti	способности
viliam	уилям
žijúci	жива
žijúci	живите
žijúci	живи
zahraničí	чужбина
ruské	руснак
ruské	руски
ruské	руснаци
ruské	руска
ruské	руско
stretol	срещна
stretol	мет
úpravy	модификации
úpravy	изменения
úpravy	адаптации
úpravy	корекции
úpravy	редакции
sobota	събота
rovnaké	равен
rovnaké	равно
rovnaké	равни
rovnaké	същият
rovnaké	същата
rovnaké	същото
areál	кампуса
dance	танци
dance	танцувай
dance	танц
sezónu	сезон
sezónu	сезона
návrhu	движение
premiéra	премиерата
premiéra	премиера
high	висок
high	висока
high	високи
high	високо
lewis	люис
lewis	луис
wilhelm	вилхелм
otto	ото
internet	интернет
postavené	построени
postavené	изградена
postavené	построена
postavené	построено
postavené	построен
postavené	издигнат
postavené	издигната
gray	сив
gray	сиво
gray	сива
gray	сиви
gray	грей
matematika	математика
matematika	математика
php	php
verziu	версия
vojaci	войниците
vojaci	войници
vojaci	войски
vojaci	военнослужещи
vojaci	войска
vojaci	войници
mladá	млада
mladá	младо
mladá	млади
mladá	йънг
mladá	млад
sociálne	социално
sociálne	социално
sociálne	социален
sociálne	социални
sociálne	социална
priemysel	промишлеността
priemysel	индустрия
priemysel	промишленост
hranica	граница
hranica	праг
hranica	граница
hranica	границата
hranica	граница
hranica	гранична
pevnosť	сила
pevnosť	мощ
pevnosť	якост
pevnosť	крепостта
pevnosť	крепост
pevnosť	форт
haut	haut
heinrich	хайнрих
odpor	съпротива
odpor	резистентност
odpor	устойчивост
odpor	съпротивление
palube	дъска
palube	борд
palube	борда
